id	7bca938a-45fa-4a07-ba7b-71796388e645	0c7d119e-22c0-47ed-b736-3404ab2c7065
130827	123.0	313.0
359778	0.0	0.0
102465516	0.0	0.0
115209	627.0	1457.0
23755	21.0	2.0
359779	0.0	0.0
102465515	0.0	2.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	14.0
359782	0.0	0.0
347689	8.0	28.0
347688	7.0	6.0
102465524	0.0	0.0
94005	3021.0	1275.0
102465523	0.0	0.0
102465522	0.0	4.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	29.0	13.0
727866	0.0	0.0
57060	698.0	329.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	7493.0	5675.0
102465526	0.0	0.0
727865	5.0	37.0
102465525	0.0	1.0
84687	4566.0	1455.0
727859	0.0	10.0
84689	207.0	128.0
84688	31.0	16.0
139135	0.0	0.0
84684	0.0	11.0
84681	1262.0	460.0
84680	676.0	301.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	3.0
727851	119.0	112.0
102465539	1.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	207.0	2614.0
84676	24.0	7.0
84675	22.0	10.0
140123	0.0	0.0
84678	1108.0	826.0
84677	0.0	0.0
84672	0.0	0.0
84671	710.0	1747.0
84674	2092.0	541.0
84673	0.0	0.0
152101	0.0	0.0
152100	488.0	401.0
94027	1.0	0.0
94026	4.0	0.0
94025	19.0	145.0
129787	1346.0	581.0
57088	5801.0	1090.0
127124	0.0	0.0
57089	262.0	2108.0
57082	290.0	992.0
57084	0.0	0.0
57085	1612.0	860.0
152118	0.0	0.0
152110	28.0	2506.0
154790	6.0	5.0
154791	389.0	91.0
646201	0.0	0.0
57091	143.0	161.0
94015	521.0	271.0
57092	4716.0	5818.0
646202	7.0	5.0
57097	554.0	561.0
57099	689.0	210.0
727879	0.0	0.0
57093	0.0	0.0
166752	0.0	43.0
57094	3.0	19.0
57095	2677.0	1417.0
57096	51.0	53.0
139163	0.0	0.0
84698	239.0	333.0
84699	6.0	0.0
84694	0.0	0.0
84693	428.0	317.0
100499563	0.0	4.0
84696	150.0	38.0
84695	655.0	379.0
84690	42.0	5.0
84692	0.0	16.0
84691	1.0	19.0
130752	19.0	155.0
646213	0.0	0.0
100130495	15.0	49.0
646208	0.0	2.0
94039	356.0	789.0
94031	26960.0	2722.0
94030	48.0	9.0
100130484	0.0	0.0
94033	0.0	2.0
94032	7.0	5.0
727810	0.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	164.0	354.0
727805	0.0	13.0
139105	0.0	0.0
646218	0.0	0.0
347744	20.0	26.0
347741	8.0	0.0
646231	0.0	0.0
154743	593.0	815.0
130773	3.0	0.0
727842	0.0	2.0
100129480	21.0	101.0
100129482	645.0	879.0
727837	0.0	0.0
347736	14.0	81.0
347733	113.0	107.0
347732	28.0	30.0
347735	363.0	839.0
347734	1775.0	1469.0
347731	1.0	4.0
646243	0.0	0.0
94059	125.0	146.0
347730	1.0	1.0
646249	0.0	1.0
201305	16.0	12.0
100130466	0.0	0.0
727833	0.0	0.0
727835	0.0	20.0
100130462	0.0	0.0
94056	2991.0	4664.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	38.0	60.0
727828	0.0	0.0
100129472	0.0	2.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4261.0	3222.0
347717	1.0	0.0
347716	20.0	5.0
101154644	0.0	0.0
152195	183.0	210.0
100288831	0.0	27.0
164153	18.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	206.0	166.0
347705	1.0	0.0
347702	0.0	2.0
152185	440.0	3193.0
347701	0.0	1.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	88.0	224.0
57001	351.0	383.0
84618	5.0	1.0
84617	9289.0	1302.0
84619	138.0	154.0
57007	13249.0	451.0
84624	7532.0	2790.0
84627	950.0	1064.0
84626	370.0	346.0
57002	338.0	462.0
57003	5439.0	5786.0
84620	15.0	1405.0
84623	339.0	28.0
57004	0.0	2.0
84622	226.0	720.0
100288814	0.0	7.0
57010	90.0	37.0
57017	1467.0	615.0
84614	1404.0	4893.0
57018	2360.0	3176.0
57019	1368.0	715.0
84616	0.0	0.0
84612	59.0	6228.0
57016	705.0	15.0
96626	0.0	0.0
100288805	19.0	62.0
100288801	1.0	3.0
100288802	0.0	0.0
57020	3823.0	2934.0
164127	0.0	0.0
166785	460.0	518.0
84639	0.0	1.0
84647	0.0	0.0
84649	20602.0	1499.0
60678	873.0	453.0
60677	2.0	0.0
84648	0.0	0.0
60676	378.0	53.0
84643	0.0	0.0
60675	6.0	0.0
139170	0.0	1.0
101154686	0.0	0.0
84645	64.0	20.0
60674	3179.0	4984.0
57026	23.0	10.0
60673	623.0	621.0
152138	0.0	0.0
60672	580.0	373.0
152137	8269.0	3109.0
252946	0.0	0.0
84641	3191.0	3021.0
252948	0.0	0.0
84640	1405.0	2404.0
252949	0.0	0.0
154796	1839.0	1519.0
96610	127.0	62.0
164118	1.0	2.0
84629	4444.0	6621.0
84628	62.0	28.0
727897	10.0	5442.0
57030	1122.0	23.0
84636	0.0	29.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1624.0	2282.0
84632	1381.0	876.0
60686	484.0	316.0
84631	35.0	3.0
57037	1123.0	1526.0
84634	2.0	10.0
60685	4384.0	1854.0
105370183	0.0	1.0
57038	1957.0	1706.0
60684	2231.0	2904.0
60682	662.0	452.0
60681	5670.0	2820.0
84630	9.0	1.0
60680	0.0	4.0
252953	0.0	0.0
252954	0.0	0.0
139189	17.0	0.0
252955	0.0	0.0
252956	0.0	30.0
57045	2461.0	4357.0
84669	1636.0	2174.0
84668	2579.0	1320.0
84665	1.0	4.0
57047	1.0	3.0
84664	0.0	0.0
84667	4.0	1.0
84666	0.0	0.0
84661	968.0	769.0
84660	10.0	22.0
84662	1045.0	431.0
648809	0.0	0.0
648822	1.0	0.0
57053	17.0	16.0
57054	0.0	0.0
57055	0.0	0.0
57050	1310.0	769.0
166793	136.0	200.0
84658	4.0	6.0
84657	9.0	44.0
84659	7.0	2.0
84654	0.0	0.0
57057	0.0	83.0
84656	3776.0	4074.0
84650	565.0	577.0
84651	0.0	16.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	450.0	1040.0
441073	41.0	22.0
100132920	0.0	0.0
100132923	6.0	8.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	1.0
252995	464.0	50.0
441061	0.0	13.0
100132932	0.0	0.0
100132938	6.0	2.0
100288785	0.0	0.0
441094	484.0	202.0
100132940	0.0	1.0
252968	0.0	0.0
252969	970.0	507.0
100132948	1.0	0.0
100132949	0.0	1.0
286310	2.0	0.0
404093	2096.0	704.0
286319	754.0	457.0
100288772	0.0	0.0
441027	855.0	2546.0
441026	1.0	0.0
441024	255.0	349.0
441032	280.0	98.0
84803	498.0	299.0
164091	660.0	195.0
100132963	3.0	0.0
100132965	2.0	1.0
100132967	0.0	0.0
152098	51.0	112.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	2.0
100132979	0.0	0.0
359803	1.0	4.0
359804	2.0	12.0
100288742	0.0	0.0
359806	0.0	0.0
84816	271.0	212.0
359800	1.0	4.0
84818	994.0	1172.0
441046	15.0	61.0
84817	952.0	930.0
359802	0.0	5.0
84823	2240.0	1697.0
57205	1607.0	1422.0
441054	11.0	65.0
84824	0.0	19.0
441051	1.0	2.0
441050	26.0	11.0
84820	97.0	117.0
100132987	3.0	4.0
57209	562.0	1182.0
100288739	0.0	2.0
84809	668.0	553.0
84808	0.0	25.0
57210	646.0	584.0
84804	671.0	388.0
100288730	25.0	20.0
84807	210.0	177.0
441034	39.0	12.0
84812	251.0	122.0
57215	1120.0	415.0
84811	824.0	469.0
57216	186.0	513.0
57217	2848.0	736.0
84814	413.0	68.0
100132992	0.0	0.0
57211	552.0	324.0
100132994	0.0	0.0
57212	1084.0	742.0
57213	397.0	285.0
100132995	0.0	1.0
57214	60.0	608.0
105370242	0.0	0.0
286365	0.0	11.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	3.0	2.0
648791	148.0	107.0
359822	0.0	645.0
100129347	3.0	32.0
286370	0.0	2.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	20.0
130728	0.0	3.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	9.0
404024	0.0	4.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	1.0	0.0
441009	3.0	44.0
100130311	24.0	272.0
100130310	1.0	0.0
130733	85.0	26.0
359844	0.0	4.0
359845	1708.0	774.0
727914	1.0	0.0
727915	0.0	0.0
100129325	1.0	0.0
100129320	50.0	1.0
646168	5.0	5.0
100129319	0.0	1.0
100130307	0.0	14.0
100129315	0.0	0.0
100130302	8.0	9.0
727910	1827.0	343.0
100130301	7.0	7.0
345193	1.0	27.0
130749	44.0	22.0
646164	0.0	0.0
727909	11.0	2.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	12.0	1.0
646175	1.0	4.0
646174	1.0	0.0
115123	686.0	168.0
286333	62.0	77.0
286336	828.0	331.0
115106	588.0	450.0
100306975	4.0	8.0
115111	72.0	15.0
286343	709.0	675.0
286348	0.0	0.0
646193	1.0	2.0
100886964	0.0	0.0
646192	15.0	13.0
646196	0.0	2.0
646195	1284.0	694.0
100534599	1.0	0.0
130700	0.0	0.0
100306951	121.0	54.0
100534595	40.0	20.0
100132911	0.0	0.0
100534592	0.0	0.0
100534593	24.0	13.0
286362	0.0	1.0
100132916	0.0	1.0
100240709	5.0	35.0
129684	0.0	0.0
57180	160.0	365.0
129685	1663.0	777.0
100240707	1.0	21.0
727982	2.0	0.0
57185	1200.0	1927.0
727987	0.0	0.0
57186	3727.0	3651.0
57187	2305.0	3829.0
57188	1828.0	457.0
57181	1682.0	2970.0
94122	0.0	172.0
57182	1803.0	6933.0
727984	1.0	0.0
94121	2297.0	1216.0
94120	485.0	364.0
57184	742.0	463.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	2.0	0.0
57189	3000.0	5033.0
359792	6.0	5.0
127018	721.0	1218.0
359793	0.0	0.0
100240711	0.0	32.0
100240712	0.0	10.0
100240710	0.0	1.0
345258	2.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	10400.0	2913.0
727970	0.0	10.0
57191	16.0	158.0
166614	190.0	153.0
57198	3347.0	1410.0
57192	4294.0	524.0
359799	0.0	0.0
57194	968.0	932.0
727969	0.0	0.0
84798	461.0	1144.0
140004	0.0	0.0
84793	117.0	48.0
84792	786.0	982.0
84795	798.0	173.0
84791	312.0	302.0
84790	2551.0	1363.0
154661	157.0	95.0
154664	18.0	2.0
166647	1569.0	1808.0
127003	1.0	18.0
127002	102.0	58.0
115019	0.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	0.0	11.0
100130391	0.0	53.0
115024	1282.0	501.0
142679	196.0	228.0
648729	2.0	7.0
142678	578.0	439.0
347894	0.0	0.0
102465436	0.0	0.0
94137	9.0	4.0
727991	3.0	19.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	1.0	4.0
100130386	0.0	1.0
94134	2510.0	3817.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	18.0	49.0
100129394	0.0	3.0
142683	0.0	0.0
142686	48.0	137.0
142685	0.0	1.0
152007	5560.0	939.0
152006	2974.0	1949.0
142689	6.0	2.0
140028	0.0	0.0
152002	1001.0	612.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	3.0	1.0
345222	6.0	35.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	1.0
94161	0.0	32.0
100130376	0.0	0.0
94160	0.0	26.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1089.0	3290.0
100129385	5.0	6.0
100129387	893.0	1220.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	1.0	3.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	9.0	5.0
102465451	0.0	1.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	2.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	1544.0	820.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	107.0	74.0
727964	0.0	0.0
100129361	1266.0	581.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	4.0	1.0
100129368	0.0	0.0
347853	0.0	4.0
102465479	0.0	0.0
102465478	0.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	33.0	18.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	943.0	870.0
100009667	0.0	30.0
100130342	0.0	0.0
100009668	6.0	17.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	6.0	4.0
100129351	0.0	0.0
100129354	0.0	6.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	3.0	2.0
102465484	0.0	0.0
164045	52.0	30.0
57105	96.0	69.0
57106	105.0	272.0
84726	8748.0	6936.0
57107	985.0	809.0
84725	786.0	1594.0
57108	2.0	0.0
57101	259.0	122.0
84720	845.0	787.0
57102	1049.0	1003.0
57103	408.0	491.0
84722	195.0	177.0
57104	34020.0	1822.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1000.0	628.0
102465499	0.0	0.0
100288713	2.0	0.0
102465496	0.0	3.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	7.0	20.0
57110	17.0	78.0
57111	46.0	1852.0
84706	4641.0	617.0
84705	354.0	336.0
84708	659.0	730.0
84707	41.0	595.0
57116	2.0	117.0
57117	689.0	773.0
57118	2476.0	575.0
57119	0.0	1.0
57113	0.0	0.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	0.0	2.0
100288702	1.0	0.0
57120	2314.0	2600.0
57121	158.0	78.0
57122	1671.0	1874.0
201456	16.0	86.0
127086	0.0	0.0
57127	0.0	5.0
57128	1179.0	560.0
57129	973.0	1090.0
84747	2320.0	1350.0
57124	27331.0	418.0
57125	2719.0	513.0
57126	7.0	1170.0
84740	11.0	71.0
152078	635.0	57.0
127074	0.0	0.0
57130	1620.0	1670.0
57132	2087.0	1997.0
84727	137.0	142.0
127077	0.0	0.0
84735	0.0	6.0
84734	204.0	22.0
57139	227.0	84.0
115098	1709.0	394.0
201475	2342.0	977.0
57134	2245.0	356.0
57135	0.0	0.0
57136	15898.0	10119.0
84733	221.0	295.0
57142	42733.0	9518.0
57143	504.0	224.0
57144	0.0	16.0
201477	0.0	12.0
57140	5031.0	1179.0
57149	2493.0	756.0
84767	0.0	0.0
140032	0.0	0.0
84769	265.0	250.0
57146	2465.0	2841.0
57147	687.0	1919.0
84766	235.0	236.0
84765	361.0	959.0
57148	3469.0	6758.0
152015	6.0	28.0
57152	0.0	3.0
57153	9101.0	4699.0
166655	0.0	0.0
57154	2049.0	1557.0
84749	1088.0	672.0
57150	247.0	442.0
57151	0.0	0.0
84759	464.0	414.0
140043	0.0	0.0
57156	4.0	1238.0
57157	1342.0	1578.0
139060	0.0	0.0
84752	722.0	374.0
57158	100.0	89.0
57159	8.0	3.0
84750	415.0	386.0
152024	0.0	1.0
139067	0.0	0.0
139065	573.0	326.0
94104	1022.0	1381.0
94103	11763.0	2744.0
96764	941.0	1119.0
94107	1583.0	916.0
57165	165.0	35.0
94101	1313.0	979.0
57161	1108.0	482.0
57162	1624.0	1064.0
57167	18.0	160.0
57168	103.0	91.0
57169	5034.0	5013.0
84787	250.0	224.0
57175	2819.0	2548.0
57176	1461.0	1016.0
57171	590.0	583.0
57172	8.0	13.0
84779	3.0	0.0
57178	8266.0	3600.0
139081	3.0	6.0
84775	261.0	805.0
57179	3654.0	3322.0
84777	60.0	42.0
84771	8.0	0.0
113655	268.0	273.0
732538	0.0	1.0
353323	0.0	0.0
353322	81.0	102.0
353324	10.0	154.0
100996279	0.0	0.0
149603	4128.0	3571.0
341333	1.0	0.0
343990	335.0	623.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	6.0	167.0
84900	69.0	147.0
84902	850.0	1107.0
149628	76.0	29.0
84901	1798.0	1300.0
341315	151.0	56.0
113622	93.0	93.0
353355	49.0	341.0
149643	1.0	0.0
150622	5.0	8.0
100852408	0.0	2.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	3.0	24.0
642513	0.0	1.0
100852405	0.0	0.0
642517	162.0	89.0
100852410	24.0	62.0
84919	3882.0	6944.0
84918	3046.0	1901.0
389322	41.0	15.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	38.0	92.0
84914	398.0	2838.0
497190	0.0	3.0
84916	1945.0	437.0
84922	587.0	294.0
390318	0.0	0.0
84924	449.0	802.0
84923	855.0	737.0
84920	117.0	405.0
123016	611.0	1689.0
497189	32.0	25.0
642521	0.0	0.0
390320	0.0	0.0
84908	964.0	695.0
390321	0.0	0.0
353376	14.0	18.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1069.0
84909	753.0	3164.0
390324	0.0	0.0
654503	0.0	0.0
84904	64.0	91.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	8.0
390327	0.0	0.0
654506	10.0	0.0
84905	313.0	166.0
84911	146.0	503.0
390329	0.0	0.0
84910	1784.0	4632.0
84913	2502.0	146.0
84912	1532.0	1086.0
113691	6.0	4.0
642538	0.0	0.0
113675	393.0	435.0
84937	807.0	365.0
84936	844.0	651.0
84939	1928.0	1892.0
84938	892.0	671.0
84944	2.0	2.0
57325	973.0	923.0
57326	8059.0	5246.0
84946	819.0	429.0
84945	953.0	1021.0
84940	238.0	150.0
389336	0.0	70.0
389337	924.0	3444.0
84942	192.0	319.0
84941	28.0	144.0
642546	8.0	2.0
343930	0.0	0.0
84929	2.0	1.0
389333	121.0	618.0
84926	5435.0	1514.0
84925	1061.0	1076.0
84928	816.0	2201.0
57336	225.0	401.0
84933	171.0	166.0
84932	917.0	765.0
57337	916.0	1508.0
84935	6908.0	221.0
57338	39.0	26.0
84934	569.0	510.0
57332	126.0	501.0
57333	2864.0	1038.0
84931	0.0	0.0
84930	486.0	542.0
57335	138.0	311.0
103752554	0.0	0.0
103752555	0.0	7.0
642559	3.0	11.0
390352	3.0	3.0
390354	580.0	104.0
389362	409.0	543.0
150677	2.0	0.0
150678	1451.0	1006.0
377381	116.0	32.0
162655	193.0	593.0
390363	2.0	2.0
147040	967.0	389.0
343901	0.0	0.0
149699	0.0	0.0
150684	1016.0	618.0
150681	1.0	0.0
159013	1133.0	621.0
221504	1.0	0.0
103752581	8.0	0.0
389386	0.0	0.0
389383	0.0	7.0
389384	0.0	0.0
123041	180.0	35.0
162681	333.0	167.0
123036	1059.0	12655.0
103752587	0.0	0.0
150696	60.0	2428.0
103752588	0.0	0.0
103752589	10.0	3.0
103752583	0.0	0.0
103752584	11.0	3.0
103752585	22.0	6.0
103752586	0.0	54.0
390340	0.0	0.0
389376	0.0	0.0
221527	147.0	137.0
390394	1.0	0.0
149647	0.0	0.0
389396	0.0	0.0
123099	18.0	3844.0
389395	2.0	1.0
123096	705.0	1898.0
137682	390.0	740.0
390378	0.0	0.0
221545	416.0	92.0
221547	3.0	9.0
147011	113.0	38.0
147007	550.0	366.0
100996295	2.0	1.0
137695	482.0	737.0
162632	10.0	4.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	47.0	56.0
100996280	0.0	3.0
94240	552.0	477.0
94241	2081.0	10675.0
94236	0.0	0.0
94235	2.0	0.0
94234	32.0	7.0
94239	5673.0	4760.0
94233	9.0	0.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	29.0	31.0
150590	13.0	147.0
94274	780.0	13.0
94298	0.0	5.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	40.0
414766	0.0	9.0
414767	0.0	8.0
654434	104.0	139.0
400123	10.0	5.0
400121	0.0	0.0
57221	627.0	14045.0
84838	1110.0	1518.0
400120	25.0	3.0
84837	148.0	36.0
84839	0.0	0.0
57226	1354.0	1171.0
84844	861.0	418.0
84847	5.0	3.0
57228	360.0	102.0
57222	9609.0	8870.0
402779	0.0	1.0
402778	430.0	80.0
57223	5314.0	5675.0
57224	1906.0	476.0
84842	4.0	3.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	1.0
642448	0.0	0.0
642461	1.0	0.0
642460	0.0	146.0
414777	866.0	1913.0
414778	5.0	3.0
57231	2531.0	3870.0
400110	0.0	0.0
57232	74.0	354.0
654427	7.0	16.0
84826	0.0	0.0
654429	1.0	0.0
84833	2653.0	1113.0
84836	6003.0	747.0
84830	87.0	34.0
57234	172.0	101.0
84832	0.0	0.0
654433	1386.0	801.0
9001	1.0	9.0
9002	98.0	46.0
642475	120.0	49.0
84859	1857.0	1741.0
84867	59.0	10.0
84866	328.0	1235.0
84869	1056.0	1212.0
84868	3004.0	1804.0
654463	1.0	12.0
84865	171.0	241.0
84864	1286.0	1522.0
84861	1130.0	524.0
9014	794.0	706.0
9015	217.0	362.0
9013	1035.0	275.0
9019	7900.0	8864.0
9016	206.0	201.0
341392	6.0	28.0
84848	50.0	24.0
84856	40.0	35.0
84858	1236.0	182.0
84852	105.0	121.0
102725176	0.0	0.0
84851	528.0	668.0
642477	30.0	123.0
84850	2.0	2.0
105376946	0.0	0.0
9025	645.0	382.0
9026	1086.0	716.0
9023	68.0	43.0
113612	1532.0	813.0
9024	16.0	33.0
642493	1.0	0.0
9027	0.0	19.0
9028	13.0	96.0
400165	0.0	0.0
9021	5579.0	654.0
9022	57.0	10.0
9020	800.0	482.0
84889	0.0	11.0
84888	4124.0	3407.0
654483	6.0	7.0
84885	693.0	485.0
654486	0.0	1.0
84886	3938.0	2219.0
84881	1321.0	545.0
642489	47.0	3.0
84883	6506.0	468.0
654480	1.0	0.0
9037	1030.0	2852.0
9034	246.0	215.0
9038	0.0	0.0
9039	2235.0	2987.0
400156	1.0	1.0
9032	0.0	0.0
9033	58.0	8.0
9031	5503.0	5841.0
84878	447.0	233.0
84879	67.0	107.0
84874	618.0	962.0
84873	0.0	0.0
84876	1075.0	306.0
84875	1432.0	1479.0
84870	504.0	83.0
84872	551.0	397.0
84871	24.0	137.0
9047	68.0	13.0
9048	20.0	44.0
9045	18004.0	12675.0
9046	1523.0	298.0
9049	2287.0	888.0
106480985	0.0	14.0
9040	1629.0	1057.0
106480984	0.0	9.0
106480987	0.0	0.0
106480986	0.0	38.0
9043	7386.0	5744.0
400141	1.0	1.0
106480989	0.0	7.0
9044	1719.0	2789.0
106480988	0.0	2.0
57282	12.0	5.0
106480990	0.0	6.0
106480992	0.0	16.0
106480991	0.0	1.0
106480994	0.0	5.0
106480993	1.0	42.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	4.0	0.0
341356	0.0	0.0
9058	0.0	11.0
9056	2274.0	1000.0
9057	1404.0	537.0
341350	11.0	3.0
9050	357.0	644.0
106480996	0.0	60.0
9051	425.0	123.0
106480995	0.0	1.0
106480998	0.0	0.0
106480997	0.0	1.0
57291	494.0	585.0
9054	914.0	972.0
9055	890.0	1018.0
106480999	0.0	15.0
9052	1823.0	2899.0
9053	382.0	1780.0
84899	862.0	824.0
282569	0.0	0.0
400129	7.0	2.0
84896	2263.0	2113.0
84895	754.0	616.0
400128	1.0	100.0
84898	9616.0	13632.0
84897	1302.0	740.0
400126	71.0	8.0
654499	0.0	0.0
84892	1178.0	825.0
414764	0.0	4.0
84891	0.0	0.0
414765	17.0	15.0
84894	116.0	151.0
84893	3494.0	2099.0
414760	1.0	4.0
414761	4.0	23.0
84890	1096.0	1005.0
341346	2.0	23.0
9069	883.0	2442.0
414926	0.0	8.0
9068	1245.0	716.0
106479979	0.0	0.0
729004	4.0	40.0
106479978	0.0	0.0
106479977	0.0	3.0
106479976	0.0	1.0
106479975	7.0	9.0
9061	3292.0	3920.0
106480963	0.0	2.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	8.0
106480965	0.0	24.0
106479972	0.0	0.0
9060	4520.0	665.0
106480964	0.0	18.0
106479971	1.0	0.0
106479970	0.0	1.0
106480967	7.0	18.0
9066	670.0	1345.0
106480966	0.0	17.0
9063	1201.0	2088.0
729009	220.0	22.0
106480969	0.0	49.0
9064	1854.0	550.0
106480968	0.0	0.0
106480970	0.0	13.0
106480972	0.0	0.0
106480971	0.0	21.0
113540	34.0	43.0
106479969	0.0	0.0
9079	4064.0	580.0
106479968	0.0	4.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	0.0	18.0
9073	18.0	300.0
106479962	0.0	0.0
106480973	0.0	3.0
9070	2714.0	1674.0
106479961	0.0	3.0
106480976	3.0	45.0
9071	54.0	14.0
106479960	0.0	1.0
106480975	0.0	105.0
9076	390.0	307.0
390402	0.0	0.0
106480978	0.0	4.0
9077	34.0	72.0
390403	0.0	0.0
106480977	0.0	5.0
9074	1.0	0.0
9075	324.0	20.0
106480979	0.0	12.0
100996387	0.0	0.0
390407	1.0	2.0
106480981	0.0	61.0
106480980	0.0	3.0
106480983	0.0	3.0
106480982	1.0	5.0
729025	4.0	13.0
106480949	0.0	1.0
106480948	0.0	10.0
730013	7.0	12.0
137529	2.0	5.0
730010	11.0	5.0
106479999	0.0	5.0
729020	1.0	1.0
113510	588.0	520.0
106479998	0.0	0.0
729023	0.0	0.0
106479997	0.0	1.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	6.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	3.0
106480940	0.0	34.0
9081	0.0	0.0
106479994	0.0	3.0
106480943	0.0	7.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	2.0	1.0
106479992	1.0	2.0
106480945	0.0	34.0
9088	102.0	227.0
106479991	0.0	4.0
106480944	0.0	1.0
9085	0.0	0.0
106479990	0.0	2.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	22.0
57402	52.0	1652.0
57403	2654.0	3579.0
57404	1620.0	2289.0
57405	67.0	137.0
389416	3.0	1.0
149501	2.0	3.0
9080	4.0	3.0
106480950	0.0	12.0
57406	1038.0	396.0
57407	585.0	1375.0
57408	0.0	1.0
730005	17.0	9.0
57409	915.0	294.0
106480959	0.0	64.0
729013	355.0	62.0
