id	327a6650-be57-412e-bc3a-3aaf68d44022	883728dd-ee8e-41ff-9507-1893977ad754
441272	422.0	457.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	52.0	39.0
441261	1.0	2.0
100288984	0.0	0.0
441295	16.0	13.0
441294	13.0	24.0
100463500	0.0	0.0
100288979	1.0	6.0
286512	4.0	4.0
286514	0.0	0.0
60625	965.0	1144.0
441282	175.0	22.0
646377	0.0	0.0
100130579	1.0	3.0
646379	0.0	0.0
646378	0.0	0.0
23683	3349.0	2072.0
404281	75.0	110.0
100130572	0.0	0.0
646370	0.0	0.0
23682	185.0	278.0
100129587	2.0	0.0
100129583	302.0	274.0
100129584	0.0	0.0
441218	0.0	3.0
100130566	0.0	3.0
100130564	1.0	0.0
100130562	2169.0	7033.0
100130561	79.0	62.0
441212	199.0	106.0
646382	0.0	0.0
100129570	1.0	0.0
404266	27.0	67.0
100130557	56.0	35.0
100130555	0.0	1.0
646390	0.0	2.0
441246	23.0	22.0
23666	159.0	200.0
23667	0.0	1.0
646392	0.0	0.0
23668	1.0	1.0
441251	0.0	1.0
441250	134.0	141.0
23660	1038.0	1322.0
100129564	0.0	0.0
100129566	0.0	0.0
100129561	0.0	2.0
100130549	1.0	0.0
130500	0.0	0.0
100129557	0.0	0.0
23673	5268.0	2855.0
441238	6.0	1.0
130502	292.0	582.0
23676	2.0	1.0
130507	4384.0	4148.0
23677	5353.0	2825.0
441234	0.0	0.0
23678	661.0	984.0
23679	0.0	0.0
23670	6133.0	5185.0
23671	13.0	0.0
100129556	0.0	0.0
100129555	2.0	0.0
23647	2842.0	1807.0
23648	4290.0	5498.0
100130539	19.0	5.0
23649	798.0	1846.0
129521	0.0	0.0
100130535	1.0	0.0
23640	1462.0	1449.0
23641	2218.0	4531.0
23642	1404.0	4866.0
23643	389.0	549.0
23644	2536.0	5078.0
23645	4098.0	3276.0
23646	12934.0	25973.0
100129543	12.0	4.0
23658	1137.0	1408.0
23659	1967.0	4706.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	0.0
100130522	84.0	94.0
23650	9344.0	225.0
23654	23573.0	27976.0
23657	90.0	2215.0
117532	195.0	6.0
117531	20.0	4.0
100130519	52.0	69.0
23625	1015.0	3057.0
23626	0.0	0.0
23627	67.0	74.0
100130514	0.0	3.0
441208	16.0	15.0
23620	0.0	37.0
23621	4037.0	2255.0
23623	1508.0	5983.0
23624	403.0	0.0
23636	3183.0	3537.0
23637	5370.0	2921.0
23639	211.0	353.0
100129515	0.0	0.0
23630	22.0	4.0
23632	38.0	56.0
23633	5488.0	7269.0
23635	2840.0	1776.0
100129512	0.0	0.0
404201	257.0	143.0
404203	3.0	0.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	1.0
60598	524.0	6054.0
84561	360.0	734.0
60592	3270.0	7064.0
84560	0.0	0.0
648947	4.0	8.0
646300	7.0	7.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	224.0	303.0
727736	0.0	0.0
84559	0.0	0.0
84557	1007.0	562.0
84553	346.0	384.0
84552	1127.0	663.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	2.0	9.0
100499457	0.0	0.0
727764	5.0	5.0
102465669	0.0	0.0
102465668	1.0	1.0
646309	446.0	251.0
201627	1971.0	2402.0
646324	18.0	35.0
201626	1949.0	1761.0
727758	57.0	232.0
201625	22.0	13.0
648980	0.0	1.0
84572	3346.0	3483.0
646316	0.0	0.0
84570	213.0	17.0
345462	298.0	76.0
102465689	6.0	0.0
102465688	0.0	0.0
646330	0.0	2.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	12711.0	8325.0
727701	21.0	3.0
727703	1.0	1.0
727704	0.0	0.0
201633	86.0	364.0
2900	31.0	80.0
2908	7655.0	8053.0
2907	14029.0	17675.0
2906	81.0	434.0
2905	60.0	297.0
2904	204.0	2.0
2903	461.0	10.0
345456	0.0	1.0
2902	92.0	115.0
2901	152.0	111.0
406894	0.0	0.0
406893	1.0	1.0
406896	12.0	24.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	2.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	1.0	0.0
406890	3.0	1.0
406892	0.0	0.0
406891	2.0	1.0
2911	11.0	72.0
201651	24.0	4.0
2919	90.0	27.0
2918	3.0	52.0
102465691	0.0	0.0
2917	35.0	2.0
2916	23.0	3.0
2915	0.0	1.0
2914	7.0	55.0
2913	5.0	3.0
2912	29.0	22.0
404220	11.0	9.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	1.0	0.0
406887	0.0	0.0
406886	15.0	13.0
406889	0.0	0.0
406888	3.0	2.0
23584	400.0	10.0
23585	6184.0	7765.0
23586	1545.0	3574.0
23587	1542.0	1278.0
23588	2482.0	4035.0
23589	4459.0	3976.0
406881	2.0	8.0
2922	27.0	228.0
2921	66.0	13.0
2920	975.0	56.0
23580	10653.0	8239.0
23581	15.0	34.0
23582	3568.0	2589.0
23583	1207.0	1899.0
404217	261.0	1831.0
2928	0.0	1.0
2926	4834.0	7667.0
2925	191.0	1416.0
2923	21744.0	28544.0
646366	1.0	0.0
345430	0.0	1.0
406875	0.0	0.0
404216	1.0	74.0
23595	1442.0	1370.0
23596	316.0	334.0
23597	2282.0	2476.0
96597	4.0	9.0
23598	3295.0	7786.0
100130584	0.0	1.0
100130581	183.0	141.0
646360	1.0	0.0
129450	386.0	501.0
130429	0.0	0.0
2932	3839.0	6467.0
2931	3211.0	5923.0
23590	173.0	432.0
100129591	5.0	0.0
23591	1.0	1.0
23592	1923.0	2275.0
23593	9484.0	8786.0
23594	84.0	455.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	1.0	1.0
100499483	153.0	34.0
2939	5.0	4.0
2938	327.0	0.0
2937	2507.0	2898.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2324.0	4984.0
2935	8925.0	10557.0
2934	207544.0	19042.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2097.0	3336.0
60506	0.0	1.0
2944	2293.0	3203.0
2942	0.0	0.0
2941	893.0	694.0
2940	0.0	0.0
2949	1216.0	152.0
2948	1759.0	1038.0
2947	5998.0	2220.0
2946	3087.0	388.0
60526	1045.0	1617.0
2954	983.0	1184.0
2953	3.0	1.0
2951	1.0	0.0
2950	13025.0	4471.0
2959	1178.0	1700.0
2958	1418.0	3131.0
2957	2844.0	5588.0
2956	3533.0	8135.0
100288948	0.0	0.0
60529	442.0	56.0
60528	3869.0	3404.0
2966	203.0	293.0
84504	0.0	1.0
2965	2559.0	1901.0
84503	393.0	278.0
2964	2.0	4.0
2963	1088.0	974.0
2962	5240.0	11340.0
2961	1601.0	2580.0
84502	59.0	55.0
2960	871.0	1129.0
84501	274.0	779.0
2969	4363.0	2952.0
2968	151.0	76.0
2967	1583.0	3037.0
2980	0.0	0.0
2977	974.0	459.0
2976	3114.0	5395.0
2975	5406.0	8775.0
2974	3.0	9.0
2972	2034.0	3973.0
2971	4860.0	5299.0
2970	140.0	121.0
2979	69.0	20.0
2978	1.0	2.0
154442	18.0	3.0
2990	3997.0	4651.0
225689	224.0	706.0
84519	87.0	156.0
84518	86.0	380.0
60559	7109.0	10461.0
100500914	0.0	0.0
2987	7578.0	8525.0
60558	1878.0	1688.0
84525	315.0	361.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	777.0	213.0
100500917	1.0	0.0
2984	127.0	22.0
84522	2083.0	3797.0
100500918	0.0	0.0
2983	944.0	1029.0
100500919	0.0	0.0
84524	617.0	1249.0
2982	3243.0	1619.0
2981	0.0	0.0
84520	342.0	775.0
100500910	0.0	0.0
100500911	1.0	1.0
2989	2.0	3.0
100500913	0.0	0.0
2999	188.0	46.0
84515	712.0	1177.0
100500903	0.0	0.0
2998	72.0	1.0
84514	1898.0	872.0
100500904	0.0	1.0
2997	3441.0	1713.0
84517	129.0	163.0
100500905	0.0	1.0
84516	4643.0	6239.0
2996	39.0	13.0
100500906	0.0	0.0
2995	4754.0	980.0
2994	0.0	0.0
100500908	0.0	1.0
84513	1515.0	2070.0
2993	0.0	1.0
100500909	0.0	0.0
2992	2970.0	4369.0
60561	900.0	1827.0
60560	1239.0	1528.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	1.0	0.0
154467	293.0	732.0
130497	927.0	13.0
84548	804.0	736.0
84547	305.0	171.0
100500938	0.0	0.0
84549	1225.0	1626.0
84546	0.0	0.0
84545	2541.0	4005.0
84542	521.0	1141.0
84541	123.0	188.0
727795	18.0	46.0
84529	309.0	274.0
84536	205.0	320.0
84539	0.0	0.0
84532	2560.0	3031.0
84530	2.0	0.0
23729	191.0	217.0
201288	0.0	0.0
201283	674.0	2298.0
23738	1.0	0.0
23731	7910.0	4083.0
23732	53.0	3.0
201299	1.0	121.0
201292	1650.0	4672.0
201294	1162.0	4747.0
23704	479.0	431.0
23705	1307.0	3419.0
23708	974.0	214.0
252840	0.0	0.0
252841	5.0	1.0
100288897	28.0	3.0
23710	8306.0	2716.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	1.0	3.0
100288861	0.0	0.0
84701	112.0	61.0
252884	342.0	669.0
84700	12.0	22.0
129841	0.0	0.0
94086	9.0	3.0
117854	510.0	736.0
100130450	1.0	1.0
154807	14258.0	4994.0
100129460	124.0	103.0
359710	0.0	0.0
94081	1145.0	3119.0
115201	851.0	670.0
100129468	0.0	2.0
100129464	0.0	5.0
286256	48.0	29.0
286257	979.0	1954.0
100129459	3.0	2.0
100130447	0.0	0.0
129831	525.0	765.0
646269	1.0	5.0
646262	0.0	0.0
286262	842.0	2472.0
142827	2.0	1.0
100129452	0.0	0.0
646278	58.0	13.0
100130435	0.0	0.0
727800	283.0	944.0
646270	9.0	4.0
154822	31.0	85.0
23782	0.0	0.0
23783	7.0	0.0
23784	0.0	3.0
23786	5102.0	4310.0
23787	12265.0	6981.0
646273	0.0	0.0
23788	3822.0	7735.0
359730	0.0	0.0
359731	0.0	36.0
23780	2550.0	3591.0
23781	0.0	0.0
345079	190.0	520.0
154810	6556.0	1785.0
100129438	0.0	0.0
94097	1174.0	3024.0
359737	0.0	0.0
359738	0.0	0.0
359739	2.0	3.0
646282	82.0	10.0
359736	14.0	1.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	6.0	2.0
139201	20.0	17.0
129804	758.0	1050.0
129807	14.0	81.0
129880	484.0	753.0
23768	2400.0	361.0
23769	18.0	56.0
129881	23.0	46.0
100130418	272.0	151.0
345062	1.0	0.0
286204	440.0	7.0
100129428	0.0	1.0
286205	665.0	435.0
100129427	0.0	1.0
23760	3967.0	3357.0
359748	0.0	0.0
100862854	0.0	0.0
286207	155.0	72.0
359749	0.0	0.0
23761	4888.0	2253.0
100862855	0.0	0.0
23762	342.0	893.0
23764	1920.0	549.0
359744	2.0	2.0
100862850	0.0	0.0
23765	3434.0	2380.0
359745	0.0	0.0
359746	0.0	1.0
100862852	0.0	0.0
23766	0.0	0.0
23767	693.0	37.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	107.0	73.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2973.0	2162.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	13706.0	21468.0
359761	9.0	6.0
129868	0.0	0.0
23746	0.0	1.0
102465502	1.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	27.0	28.0
23749	0.0	0.0
100129403	0.0	3.0
345041	3.0	28.0
100129405	175.0	260.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	9842.0	8931.0
102465507	0.0	0.0
23742	1.0	0.0
359766	0.0	0.0
23743	3400.0	440.0
359767	0.0	0.0
102465505	0.0	0.0
130813	29.0	146.0
23744	0.0	0.0
102465504	0.0	3.0
130814	2240.0	3349.0
102465503	0.0	0.0
359774	6.0	9.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	1.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2453.0	2146.0
102465511	0.0	1.0
286234	0.0	0.0
102465510	0.0	0.0
129852	19.0	8.0
347694	0.0	1.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	0.0	1.0
23753	772.0	1161.0
115207	22394.0	6369.0
359777	0.0	0.0
102465517	0.0	0.0
130827	258.0	404.0
359778	0.0	0.0
102465516	0.0	0.0
115209	796.0	679.0
23755	4.0	5.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	18.0	25.0
347688	7.0	35.0
102465524	0.0	0.0
94005	4453.0	5175.0
102465523	0.0	0.0
102465522	0.0	1.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	59.0	40.0
727866	2.0	1.0
57060	1776.0	914.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	10233.0	10799.0
102465526	0.0	0.0
727865	4.0	1.0
102465525	1.0	0.0
84687	4415.0	10005.0
727859	1.0	0.0
84689	240.0	304.0
84688	29.0	3.0
139135	0.0	0.0
84684	0.0	4.0
84681	1178.0	1380.0
84680	962.0	308.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	2.0	0.0
727851	72.0	61.0
102465539	1.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2604.0	2927.0
84676	27.0	31.0
84675	20.0	24.0
140123	0.0	0.0
84678	1756.0	1986.0
84677	0.0	101.0
84672	0.0	0.0
84671	1151.0	906.0
84674	1449.0	647.0
84673	0.0	0.0
152101	0.0	0.0
152100	512.0	1518.0
94027	17.0	12.0
94026	1.0	0.0
94025	2738.0	23072.0
129787	1746.0	3578.0
57088	5076.0	1434.0
127124	0.0	1.0
57089	490.0	1873.0
57082	77.0	462.0
57084	0.0	0.0
57085	1700.0	2814.0
152118	0.0	1.0
152110	1147.0	1663.0
154790	27.0	0.0
154791	311.0	337.0
646201	0.0	0.0
57091	166.0	64.0
94015	789.0	402.0
57092	6074.0	7346.0
646202	24.0	90.0
57097	991.0	694.0
57099	743.0	1041.0
727879	0.0	0.0
57093	0.0	0.0
166752	38.0	4.0
57094	1.0	299.0
57095	2528.0	2559.0
57096	45.0	103.0
139163	0.0	0.0
84698	274.0	160.0
84699	2.0	0.0
84694	0.0	0.0
84693	541.0	967.0
100499563	0.0	0.0
84696	119.0	83.0
84695	414.0	615.0
84690	18.0	2.0
84692	5.0	8.0
84691	2.0	4.0
130752	109.0	66.0
646213	0.0	0.0
100130495	10.0	11.0
646208	8.0	10.0
94039	816.0	1135.0
94031	5419.0	12339.0
94030	72.0	35.0
100130484	0.0	0.0
94033	2.0	0.0
94032	8.0	145.0
727810	0.0	1.0
100130481	1.0	0.0
100130480	0.0	0.0
115196	443.0	480.0
727805	0.0	1.0
139105	0.0	1.0
646218	0.0	0.0
347744	36.0	167.0
347741	1.0	1.0
646231	0.0	0.0
154743	716.0	640.0
130773	0.0	2.0
727842	1.0	2.0
100129480	60.0	291.0
100129482	1199.0	526.0
727837	0.0	0.0
347736	26.0	6.0
347733	937.0	117.0
347732	19.0	35.0
347735	4623.0	18803.0
347734	3308.0	3368.0
347731	3.0	8.0
646243	0.0	0.0
94059	320.0	1476.0
347730	2.0	0.0
646249	0.0	0.0
201305	62.0	13.0
100130466	0.0	0.0
727833	2.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	4100.0	13034.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	28.0	36.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	5993.0	6055.0
347717	1.0	0.0
347716	9.0	32.0
101154644	0.0	0.0
152195	257.0	254.0
100288831	0.0	0.0
164153	42.0	10.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	0.0
347706	0.0	0.0
152189	475.0	455.0
347705	0.0	1.0
347702	0.0	0.0
152185	701.0	1618.0
347701	0.0	0.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	50.0	29.0
57001	448.0	94.0
84618	3.0	0.0
84617	15737.0	6915.0
84619	387.0	234.0
57007	4018.0	10021.0
84624	1010.0	10232.0
84627	1048.0	4364.0
84626	758.0	173.0
57002	421.0	548.0
57003	7660.0	44030.0
84620	147.0	1732.0
84623	39.0	32.0
57004	0.0	0.0
84622	485.0	479.0
100288814	1.0	0.0
57010	169.0	43.0
57017	1926.0	3181.0
84614	1606.0	1337.0
57018	3212.0	2680.0
57019	1991.0	3401.0
84616	0.0	0.0
84612	496.0	658.0
57016	7.0	24.0
96626	0.0	0.0
100288805	81.0	17.0
100288801	3.0	0.0
100288802	0.0	0.0
57020	3861.0	2916.0
164127	5.0	3.0
166785	703.0	810.0
84639	0.0	1.0
84647	2.0	0.0
84649	23466.0	1004.0
60678	1226.0	1526.0
60677	3.0	2.0
84648	0.0	0.0
60676	310.0	21.0
84643	0.0	0.0
60675	9.0	0.0
139170	5.0	0.0
101154686	0.0	0.0
84645	260.0	81.0
60674	6631.0	22390.0
57026	38.0	50.0
60673	1042.0	2059.0
152138	0.0	0.0
60672	1059.0	1378.0
152137	8088.0	3282.0
252946	0.0	0.0
84641	3623.0	5310.0
252948	0.0	0.0
84640	2020.0	6105.0
252949	0.0	0.0
154796	3415.0	1811.0
96610	209.0	84.0
164118	9.0	5.0
84629	9714.0	13879.0
84628	41.0	156.0
727897	1717.0	2.0
57030	233.0	20.0
84636	37.0	24.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2428.0	1741.0
84632	2139.0	13266.0
60686	624.0	1177.0
84631	135.0	2.0
57037	1090.0	899.0
84634	1.0	75.0
60685	5874.0	4539.0
105370183	0.0	0.0
57038	1872.0	1627.0
60684	2680.0	3616.0
60682	913.0	589.0
60681	4289.0	7701.0
84630	28.0	22.0
60680	115.0	20.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	0.0
252955	0.0	0.0
252956	0.0	2.0
57045	2264.0	3443.0
84669	2586.0	11406.0
84668	3135.0	646.0
84665	0.0	5.0
57047	9.0	17.0
84664	0.0	0.0
84667	2.0	7.0
84666	0.0	0.0
84661	1055.0	2394.0
84660	37.0	5.0
84662	1752.0	3585.0
648809	1.0	2.0
648822	1.0	1.0
57053	34.0	24.0
57054	0.0	0.0
57055	0.0	0.0
57050	1838.0	3021.0
166793	309.0	312.0
84658	27.0	1.0
84657	40.0	20.0
84659	101.0	4.0
84654	0.0	0.0
57057	0.0	1.0
84656	6904.0	5732.0
84650	1213.0	848.0
84651	0.0	0.0
100132917	0.0	1.0
100132918	0.0	0.0
252983	661.0	906.0
441073	38.0	41.0
100132920	2.0	1.0
100132923	34.0	24.0
100132929	0.0	2.0
100288797	0.0	1.0
441056	0.0	0.0
441066	0.0	0.0
252995	133.0	213.0
441061	10.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	595.0	225.0
100132940	0.0	0.0
252968	0.0	1.0
252969	2063.0	4443.0
100132948	7.0	2.0
100132949	1.0	0.0
286310	0.0	3.0
404093	2765.0	10935.0
286319	1209.0	1104.0
100288772	1.0	6.0
441027	1536.0	1936.0
441026	0.0	0.0
441024	462.0	649.0
441032	206.0	180.0
84803	438.0	353.0
164091	850.0	956.0
100132963	1.0	1.0
100132965	1.0	0.0
100132967	0.0	0.0
152098	84.0	47.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	5.0	2.0
359804	2.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	285.0	266.0
359800	0.0	3.0
84818	2504.0	3939.0
441046	82.0	85.0
84817	1059.0	3021.0
359802	1.0	0.0
84823	2885.0	7744.0
57205	1514.0	1870.0
441054	43.0	85.0
84824	18.0	13.0
441051	6.0	7.0
441050	26.0	51.0
84820	141.0	89.0
100132987	1.0	10.0
57209	924.0	849.0
100288739	0.0	0.0
84809	1582.0	982.0
84808	63.0	156.0
57210	1269.0	779.0
84804	880.0	802.0
100288730	68.0	46.0
84807	260.0	265.0
441034	10.0	10.0
84812	364.0	225.0
57215	1415.0	3661.0
84811	1164.0	1076.0
57216	1664.0	244.0
57217	3184.0	4896.0
84814	451.0	235.0
100132992	0.0	1.0
57211	1136.0	3643.0
100132994	0.0	0.0
57212	2207.0	1060.0
57213	590.0	888.0
100132995	1.0	1.0
57214	145.0	7584.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	5.0	7.0
648791	212.0	155.0
359822	0.0	0.0
100129347	38.0	2.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	1.0	3.0
130728	1.0	0.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	4.0	8.0
100130311	311.0	355.0
100130310	0.0	0.0
130733	146.0	19.0
359844	0.0	0.0
359845	1312.0	1618.0
727914	1.0	0.0
727915	0.0	0.0
100129325	0.0	5.0
100129320	33.0	2.0
646168	6.0	2.0
100129319	0.0	0.0
100130307	5.0	6.0
100129315	0.0	0.0
100130302	2.0	2.0
727910	4449.0	222.0
100130301	8.0	3.0
345193	20.0	5.0
130749	19.0	1.0
646164	0.0	0.0
727909	3.0	1.0
727905	0.0	1.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	1.0
646171	14.0	3.0
646175	0.0	0.0
646174	2.0	1.0
115123	613.0	228.0
286333	84.0	194.0
286336	756.0	1281.0
115106	606.0	1076.0
100306975	0.0	2.0
115111	42.0	24.0
286343	879.0	5403.0
286348	0.0	0.0
646193	0.0	2.0
100886964	0.0	1.0
646192	0.0	0.0
646196	5.0	1.0
646195	2146.0	3475.0
100534599	2.0	1.0
130700	0.0	0.0
100306951	162.0	157.0
100534595	61.0	82.0
100132911	0.0	0.0
100534592	1.0	0.0
100534593	76.0	17.0
286362	0.0	0.0
100132916	0.0	2.0
100240709	2.0	8.0
129684	1.0	2.0
57180	363.0	522.0
129685	2273.0	944.0
100240707	1.0	1.0
727982	0.0	0.0
57185	2954.0	2059.0
727987	0.0	0.0
57186	4688.0	1337.0
57187	3444.0	2896.0
57188	743.0	380.0
57181	1649.0	6040.0
94122	98.0	13051.0
57182	2673.0	9826.0
727984	2.0	4.0
94121	2424.0	2750.0
94120	528.0	316.0
57184	1422.0	1843.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	4.0	2.0
57189	3859.0	2899.0
359792	4.0	12.0
127018	715.0	2288.0
359793	0.0	0.0
100240711	0.0	1.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	2.0	0.0
100240713	0.0	0.0
94115	0.0	1.0
57190	13154.0	11210.0
727970	0.0	1.0
57191	58.0	68.0
166614	372.0	425.0
57198	3885.0	2647.0
57192	1706.0	2879.0
359799	1.0	0.0
57194	901.0	2145.0
727969	0.0	0.0
84798	1291.0	6852.0
140004	0.0	0.0
84793	139.0	224.0
84792	975.0	3082.0
84795	1020.0	205.0
84791	359.0	674.0
84790	3056.0	16911.0
154661	337.0	67.0
154664	21.0	1.0
166647	3038.0	1885.0
127003	4.0	33.0
127002	258.0	655.0
115019	1.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	11.0	110.0
100130391	0.0	0.0
115024	1639.0	1469.0
142679	228.0	306.0
648729	6.0	3.0
142678	1599.0	1368.0
347894	0.0	0.0
102465436	1.0	0.0
94137	64.0	41.0
727991	20.0	13.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	4.0	4.0
100130386	2.0	2.0
94134	2853.0	3406.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	21.0	11.0
100129394	0.0	10.0
142683	0.0	2.0
142686	79.0	19.0
142685	0.0	1.0
152007	4103.0	1694.0
152006	4156.0	1893.0
142689	10.0	2.0
140028	0.0	0.0
152002	1006.0	1647.0
100129396	0.0	1.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	3.0	1.0
345222	17.0	37.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	4.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	6.0
100130376	1.0	0.0
94160	2.0	4.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	3.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	458.0	1671.0
100129385	1.0	0.0
100129387	682.0	264.0
102465458	0.0	0.0
102465457	1.0	0.0
94158	7.0	3.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	7.0	4.0
102465451	2.0	3.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	7.0	1.0
102465469	0.0	0.0
102465468	1.0	0.0
102465467	0.0	0.0
347862	3524.0	2751.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	3.0	1.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	153.0	156.0
727964	1.0	0.0
100129361	1605.0	1819.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	6.0	7.0
100129368	0.0	0.0
347853	0.0	2.0
102465479	0.0	0.0
102465478	4.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	57.0	54.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2583.0	2026.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	5.0	11.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	20.0	17.0
100129351	0.0	0.0
100129354	11.0	14.0
102465489	0.0	0.0
102465488	2.0	0.0
100288726	0.0	0.0
102465487	0.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	2.0
164045	28.0	2.0
57105	67.0	51.0
57106	414.0	1015.0
84726	19473.0	11733.0
57107	1180.0	1002.0
84725	946.0	1501.0
57108	0.0	0.0
57101	216.0	49.0
84720	2033.0	2865.0
57102	1080.0	1714.0
57103	637.0	2288.0
84722	128.0	699.0
57104	49335.0	3427.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1436.0	1360.0
102465499	0.0	0.0
100288713	2.0	7.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	33.0	20.0
57110	106.0	278.0
57111	1916.0	5850.0
84706	4198.0	1686.0
84705	761.0	3074.0
84708	874.0	571.0
84707	346.0	419.0
57116	7.0	63.0
57117	1183.0	3343.0
57118	1512.0	2652.0
