id	22562d81-b588-454e-bf1a-c67bd24f0d54	02759563-fa2b-4d96-ab78-dd7fee7513d4
377	11250.0	6097.0
100133234	0.0	0.0
378	7884.0	8428.0
379	1037.0	205.0
100652740	0.0	0.0
7337	4537.0	2909.0
7339	0.0	0.0
100652748	218.0	178.0
101927380	5.0	2.0
100652749	0.0	0.0
7352	55.0	52.0
7351	5627.0	47514.0
101927381	3.0	0.0
7353	3298.0	2622.0
100422523	0.0	0.0
7356	15.0	0.0
7355	1902.0	3662.0
7358	10646.0	811.0
7357	1454.0	960.0
100422527	0.0	0.0
380	1.0	0.0
381	8911.0	8675.0
382	7718.0	4898.0
7350	12.0	1.0
383	13.0	26.0
384	176.0	197.0
387	28008.0	12877.0
388	37594.0	5451.0
389	15259.0	2728.0
100652730	0.0	2.0
7349	26.0	2.0
7348	212.0	0.0
100652736	15.0	32.0
100652739	0.0	10.0
101927390	0.0	0.0
7363	10.0	17.0
100422531	0.0	0.0
100422532	3.0	15.0
352954	641.0	317.0
7365	0.0	0.0
100422533	0.0	4.0
352957	1.0	2.0
7364	1.0	0.0
7367	16.0	5.0
100422535	0.0	0.0
7366	245.0	2.0
100422536	4.0	0.0
7369	17.0	1.0
7368	222.0	79.0
390	5204.0	220.0
391	2174.0	2311.0
392	7807.0	5590.0
393	688.0	762.0
394	2334.0	1652.0
100133251	0.0	0.0
395	905.0	63.0
7360	6894.0	8103.0
396	9841.0	7337.0
397	7056.0	2820.0
494115	1181.0	756.0
398	3.0	8.0
399	1027.0	101.0
100133259	0.0	0.0
388906	26.0	11.0
388907	42.0	28.0
494119	0.0	0.0
494118	0.0	0.0
7374	2410.0	1422.0
352966	7.0	0.0
7373	26728.0	901.0
352965	21.0	3.0
7376	3834.0	2521.0
7375	4497.0	2425.0
352967	0.0	0.0
100422545	0.0	0.0
7378	454.0	281.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	1.0
7379	18.0	63.0
101927324	0.0	0.0
101927323	4.0	10.0
352962	23.0	4.0
101927327	0.0	0.0
7372	2041.0	3878.0
352964	0.0	0.0
100133262	0.0	1.0
7371	3212.0	6180.0
352963	0.0	0.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	12138.0	6288.0
7384	10205.0	7491.0
7386	3908.0	3229.0
7389	4899.0	1722.0
376940	737.0	407.0
7388	6795.0	9717.0
100422558	0.0	4.0
101927332	0.0	1.0
7381	18106.0	11699.0
102723489	161.0	164.0
7380	757.0	0.0
102723487	12.0	12.0
102723483	0.0	7.0
100422550	0.0	0.0
388925	1.0	0.0
7398	1579.0	2574.0
7399	5.0	2.0
7390	2181.0	1989.0
101927347	0.0	0.0
7392	5572.0	7454.0
7391	2010.0	4724.0
100133285	0.0	0.0
102723475	43.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	4.0	18.0
352990	4.0	0.0
374308	4.0	66.0
122402	783.0	25.0
122409	1.0	0.0
388948	2.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4091.0	1381.0
388931	8.0	90.0
388939	33.0	2.0
100422581	0.0	1.0
100422582	0.0	0.0
100422598	0.0	1.0
408187	3.0	0.0
388965	1.0	0.0
388962	560.0	887.0
388963	478.0	125.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	0.0
388969	1681.0	2213.0
92597	1316.0	924.0
92595	326.0	217.0
134429	77.0	510.0
92591	58.0	28.0
388951	0.0	0.0
134430	1266.0	832.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	41.0	19.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	2.0	0.0
100147827	1.0	0.0
100147828	2.0	2.0
100147830	0.0	0.0
100147832	1.0	6.0
100147833	0.0	0.0
103724390	2.0	6.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	0.0	0.0
100147837	0.0	0.0
100505385	101.0	9.0
100505383	0.0	0.0
374354	1291.0	1892.0
374355	0.0	0.0
103724389	0.0	0.0
103724388	2.0	0.0
103724387	15.0	0.0
103724386	13.0	0.0
100133203	0.0	0.0
100133204	22.0	8.0
100133205	92.0	34.0
100133206	0.0	0.0
122416	722.0	618.0
65121	0.0	0.0
677837	0.0	15.0
677838	0.0	0.0
65123	2770.0	2691.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	6473.0	9217.0
677833	0.0	0.0
102723508	10.0	56.0
92745	114.0	40.0
65124	1296.0	768.0
677834	2.0	4.0
100505566	288.0	0.0
677831	0.0	0.0
677832	5.0	5.0
100505567	0.0	2.0
80759	68.0	39.0
80758	157.0	169.0
80757	179.0	15.0
144165	332.0	605.0
100505561	0.0	0.0
677839	0.0	1.0
79770	2676.0	1239.0
80762	6535.0	3439.0
79772	308.0	217.0
80761	67.0	293.0
80760	4162.0	290.0
388667	1.0	1.0
79774	715.0	761.0
79777	904.0	169.0
79776	422.0	56.0
80765	137.0	66.0
80764	1417.0	1085.0
80763	805.0	6.0
79778	796.0	422.0
92737	224.0	2.0
677840	0.0	0.0
92736	0.0	0.0
158798	1.0	0.0
677848	0.0	0.0
677849	0.0	0.0
677846	1.0	0.0
677847	0.0	0.0
100505557	4.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	0.0	1.0
388662	33.0	930.0
80746	440.0	366.0
80745	391.0	468.0
653857	150.0	223.0
79760	739.0	1120.0
79762	4962.0	351.0
79763	1758.0	1881.0
80755	192.0	95.0
79768	528.0	790.0
79767	2347.0	839.0
677850	0.0	0.0
677815	1.0	0.0
677816	0.0	0.0
677813	0.0	0.0
677814	3.0	0.0
677811	0.0	0.0
90102	1352.0	357.0
677812	0.0	0.0
677810	3.0	5.0
388695	446.0	1345.0
80778	269.0	207.0
79791	2445.0	988.0
677819	0.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	2934.0	885.0
677818	0.0	0.0
79794	2305.0	2502.0
79797	621.0	660.0
79796	353.0	676.0
80781	18669.0	5272.0
79799	0.0	0.0
79798	945.0	283.0
388685	293.0	41.0
119180	4.0	5.0
677826	3.0	7.0
219833	79.0	21.0
677827	0.0	0.0
100505576	17.0	26.0
100505573	365.0	304.0
677825	0.0	0.0
92755	28.0	47.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	1.0
677821	0.0	0.0
144193	159.0	4.0
79780	566.0	355.0
79782	219.0	5.0
144195	28.0	204.0
677828	0.0	0.0
79781	692.0	105.0
677829	0.0	0.0
79784	9626.0	8274.0
79783	267.0	193.0
80772	1720.0	4770.0
79786	2797.0	1928.0
79785	360.0	60.0
80777	3551.0	1663.0
79788	181.0	166.0
80776	318.0	103.0
388677	22.0	28.0
80775	653.0	531.0
80774	204.0	502.0
79789	5237.0	2308.0
92749	29.0	0.0
92747	693.0	4.0
90121	2860.0	2911.0
219844	426.0	351.0
90120	2521.0	2273.0
158763	610.0	1.0
651249	16.0	3.0
220832	9.0	3.0
146779	0.0	0.0
677885	4.0	17.0
677882	0.0	0.0
677883	0.0	1.0
651250	326.0	143.0
132141	0.0	0.0
219855	199.0	197.0
219854	1066.0	54.0
90113	22.0	9.0
653895	5.0	6.0
80789	2235.0	1430.0
144132	298.0	251.0
144124	0.0	0.0
388698	0.0	23.0
388699	0.0	0.0
388697	16.0	17.0
100505518	0.0	0.0
80790	2732.0	2321.0
89122	3802.0	1117.0
158787	257.0	80.0
100505540	0.0	0.0
219865	11.0	0.0
100505547	0.0	0.0
132158	293.0	70.0
100505545	0.0	0.0
90141	483.0	253.0
132160	1337.0	555.0
90139	704.0	717.0
340665	8.0	3.0
219858	0.0	0.0
100505532	36.0	63.0
90134	2.0	0.0
219875	0.0	0.0
90133	200.0	260.0
92799	2022.0	2541.0
219874	0.0	0.0
651258	0.0	0.0
90135	2430.0	2463.0
219873	0.0	0.0
100505536	5.0	1.0
92797	282.0	319.0
219870	0.0	0.0
339674	4.0	6.0
339669	0.0	0.0
100505538	77.0	20.0
340654	22.0	106.0
219869	0.0	0.0
339665	213.0	221.0
100133053	0.0	0.0
55722	142.0	129.0
55721	198.0	192.0
55720	2508.0	2079.0
55726	1402.0	2056.0
55723	272.0	527.0
55729	4305.0	5162.0
55728	409.0	218.0
55727	1812.0	1061.0
105377108	0.0	4.0
219899	883.0	698.0
220869	434.0	184.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	1113.0	274.0
400	5040.0	3618.0
641808	17.0	18.0
55732	198.0	1058.0
401	3.0	0.0
55731	1905.0	1132.0
402	1889.0	1849.0
403	2162.0	1733.0
55737	10125.0	6622.0
205251	636.0	384.0
405	3152.0	4525.0
55735	1571.0	1630.0
406	737.0	96.0
55734	934.0	729.0
407	12.0	2.0
408	4507.0	1056.0
409	1548.0	1281.0
55739	3595.0	3110.0
55738	2886.0	3121.0
327658	0.0	0.0
327657	12.0	3.0
327659	0.0	0.0
653808	0.0	1.0
100133074	0.0	0.0
55740	5427.0	2874.0
102723562	1.0	0.0
100133079	0.0	0.0
410	2774.0	1393.0
55744	2417.0	2194.0
411	483.0	323.0
80700	8515.0	4029.0
79711	547.0	353.0
55743	1002.0	1192.0
412	911.0	702.0
79710	1725.0	2201.0
79713	44.0	32.0
55742	6804.0	2153.0
414	7027.0	1804.0
55741	1514.0	1556.0
79712	920.0	633.0
55748	14091.0	21467.0
415	146.0	6.0
100505506	7.0	2.0
416	39.0	37.0
79714	811.0	381.0
55746	3344.0	2770.0
79717	3791.0	3352.0
417	0.0	13.0
55745	2289.0	993.0
79716	471.0	308.0
418	0.0	0.0
79719	3634.0	2029.0
419	14.0	73.0
79718	6182.0	4768.0
55749	2905.0	3213.0
102723555	0.0	1.0
220885	10.0	2.0
55751	1709.0	890.0
55750	1535.0	1066.0
420	22.0	5.0
102723553	0.0	1.0
421	1626.0	441.0
55755	3663.0	1788.0
340618	0.0	0.0
55754	5632.0	3331.0
55753	50.0	200.0
55752	2970.0	4176.0
79701	2127.0	670.0
55759	1224.0	1193.0
427	13716.0	3785.0
55758	1617.0	1187.0
79703	648.0	1224.0
205272	0.0	0.0
55757	1037.0	677.0
79706	1104.0	1263.0
55756	1176.0	932.0
429	0.0	15.0
79705	901.0	658.0
79707	954.0	1309.0
79709	3538.0	2588.0
256815	4.0	0.0
101927273	0.0	0.0
101927275	67.0	156.0
7402	4388.0	1303.0
7401	3.0	1.0
80714	41.0	28.0
101927279	11.0	13.0
653820	16.0	69.0
100133093	0.0	0.0
80712	0.0	4.0
102723547	0.0	0.0
55762	430.0	417.0
55761	5606.0	2533.0
430	34.0	261.0
55760	2696.0	2815.0
79731	1110.0	2098.0
432	24.0	33.0
79730	314.0	300.0
340602	0.0	0.0
79733	20.0	246.0
433	14.0	1.0
55766	4982.0	7368.0
434	13.0	3.0
55765	159.0	2884.0
79735	3730.0	1606.0
435	1283.0	735.0
55764	3366.0	7109.0
55763	1910.0	1423.0
79734	484.0	135.0
436	7.0	9.0
55769	1927.0	1655.0
79736	277.0	221.0
438	4.0	3.0
79739	168.0	776.0
55768	1775.0	1042.0
439	5283.0	1648.0
79738	817.0	287.0
340600	1.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	1.0	10.0
80709	1345.0	1019.0
677803	0.0	4.0
7411	1652.0	2079.0
677800	0.0	1.0
7410	2027.0	764.0
677801	0.0	2.0
101927289	37.0	11.0
7412	501.0	1033.0
101927288	25.0	4.0
80704	2341.0	517.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	1.0
677809	0.0	0.0
677806	0.0	5.0
80705	294.0	72.0
677807	3.0	0.0
55773	1324.0	1445.0
440	1469.0	1771.0
100652997	0.0	0.0
55771	105.0	1142.0
79720	2646.0	1803.0
443	142.0	2.0
55770	2443.0	1519.0
79722	11.0	17.0
444	12836.0	4031.0
55777	1006.0	317.0
55776	1447.0	1911.0
445	7435.0	12059.0
55775	992.0	1384.0
79724	3121.0	1033.0
79723	260.0	706.0
447	10.0	3.0
79726	1990.0	1674.0
7404	6.0	0.0
7403	1918.0	1552.0
79725	211.0	168.0
449	1.0	0.0
79728	559.0	350.0
55779	630.0	257.0
55778	462.0	187.0
79727	1.0	1.0
7405	1650.0	2221.0
7408	4696.0	2300.0
7407	5670.0	4107.0
79729	468.0	633.0
7409	152.0	157.0
101927295	0.0	0.0
7422	3875.0	5290.0
100422711	0.0	0.0
7421	3524.0	2481.0
100422712	23.0	9.0
7424	668.0	126.0
7423	3659.0	2808.0
80737	153.0	64.0
80736	2710.0	177.0
100422716	0.0	0.0
65109	633.0	1296.0
65108	21922.0	24127.0
55780	1087.0	566.0
80739	22.0	88.0
450	0.0	0.0
55784	548.0	11.0
79751	816.0	1341.0
80740	11.0	381.0
451	0.0	0.0
79750	203.0	304.0
55783	1709.0	928.0
79753	1085.0	887.0
55781	1271.0	901.0
79752	1697.0	1194.0
454	1.0	0.0
79755	626.0	2770.0
55788	3225.0	1951.0
455	1.0	0.0
55787	1517.0	2071.0
79754	4557.0	2491.0
55786	620.0	797.0
80742	792.0	363.0
55785	834.0	532.0
80741	138.0	19.0
92715	741.0	559.0
7415	18427.0	24143.0
79759	179.0	177.0
7414	8061.0	5719.0
79758	1454.0	289.0
7417	2708.0	4508.0
55789	34.0	208.0
92714	4136.0	1333.0
7416	11419.0	14245.0
7419	4767.0	5429.0
7418	0.0	0.0
65110	1432.0	1110.0
7431	55887.0	10897.0
7430	17114.0	22221.0
7433	2419.0	120.0
7432	18.0	1.0
7434	117.0	1.0
80726	1112.0	114.0
65117	4251.0	1870.0
80725	956.0	750.0
80724	1617.0	657.0
80723	181.0	58.0
102723518	0.0	0.0
55791	615.0	863.0
55790	428.0	1400.0
80728	728.0	1535.0
460	166.0	7.0
102723513	2.0	0.0
80727	2900.0	6170.0
462	8.0	3.0
55795	2010.0	2271.0
79740	0.0	2.0
463	1044.0	1699.0
55794	794.0	677.0
55793	1963.0	2666.0
79742	1599.0	502.0
102723510	9.0	9.0
79744	429.0	244.0
466	951.0	368.0
55799	45.0	138.0
467	8561.0	420.0
55798	1031.0	1701.0
468	12476.0	6322.0
79746	1850.0	909.0
80731	96.0	6.0
55796	579.0	429.0
79745	1051.0	368.0
469	0.0	0.0
79748	0.0	1.0
79747	0.0	1.0
7425	10.0	84.0
7428	996.0	1151.0
92703	2393.0	1243.0
7429	5.0	8.0
7442	2.0	4.0
7441	0.0	0.0
7444	700.0	734.0
7443	500.0	739.0
101927233	33.0	4.0
254251	360.0	238.0
471	6811.0	2379.0
472	1208.0	1257.0
473	12218.0	4569.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2880.0	1886.0
103689846	0.0	1.0
476	52568.0	24584.0
103689845	0.0	1.0
477	496.0	37.0
478	4.0	44.0
479	1.0	35.0
100135756	0.0	0.0
7436	1023.0	1571.0
7439	84.0	43.0
7451	21.0	6.0
7450	10915.0	3145.0
7453	4265.0	2768.0
7455	4.0	17.0
100147744	0.0	0.0
7454	228.0	218.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	0.0
7456	1254.0	830.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	6.0	0.0
254263	15.0	337.0
480	107.0	162.0
481	6535.0	669.0
482	430.0	30.0
483	2477.0	6395.0
484	1.0	1.0
100133100	0.0	0.0
485	9.0	2.0
486	49.0	2.0
487	17.0	31.0
488	12038.0	12659.0
100133103	0.0	0.0
489	2141.0	420.0
7448	17.0	19.0
7447	813.0	243.0
7462	454.0	116.0
100147751	0.0	0.0
7461	1136.0	727.0
100147752	7.0	1.0
7464	1714.0	487.0
100147754	0.0	0.0
7466	3633.0	2436.0
100147755	0.0	0.0
7465	4219.0	2093.0
100422635	9.0	0.0
100147756	0.0	0.0
7468	1845.0	2470.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	2.0	0.0
100147759	0.0	0.0
490	3754.0	435.0
491	49.0	20.0
492	0.0	85.0
493	6456.0	2581.0
495	1.0	0.0
254225	575.0	967.0
496	0.0	5.0
254228	251.0	131.0
498	37223.0	31630.0
7458	15976.0	10917.0
100147750	15.0	5.0
7473	163.0	24.0
100147762	0.0	0.0
7472	225.0	289.0
100422642	5.0	0.0
7475	133.0	1435.0
134701	11.0	6.0
7474	1375.0	400.0
100422644	0.0	0.0
7477	502.0	524.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	1.0	1.0
100147767	0.0	0.0
7479	4.0	16.0
100147768	0.0	0.0
7478	3.0	0.0
100147769	0.0	0.0
254240	4.0	20.0
7471	3.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2099.0	1522.0
100147760	0.0	1.0
100147761	0.0	0.0
7484	0.0	0.0
7483	196.0	13.0
7486	858.0	528.0
7485	1309.0	1363.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2610.0	96.0
7480	16.0	2.0
100419004	0.0	0.0
7482	112.0	140.0
100419006	0.0	0.0
7481	373.0	4676.0
100419005	0.0	0.0
100133139	4.0	3.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	2.0	2.0
7494	0.0	0.0
100422666	6.0	2.0
7499	137.0	853.0
7498	763.0	82.0
7490	0.0	5.0
100420005	90.0	0.0
100420003	0.0	0.0
100422674	0.0	0.0
100419023	2.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	1.0	6.0
101927217	14.0	13.0
100419028	3.0	5.0
101927219	0.0	0.0
55700	5876.0	4816.0
254268	43.0	16.0
55704	541.0	313.0
55703	936.0	618.0
122706	0.0	1.0
55702	1322.0	375.0
55701	2824.0	382.0
55707	3684.0	2244.0
55706	1518.0	1921.0
122704	2018.0	940.0
55705	3800.0	3353.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	592.0	380.0
101927221	175.0	95.0
101927220	0.0	2.0
100419031	15.0	9.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	11.0	8.0
100133162	0.0	0.0
100133163	15.0	1.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	1466.0	9673.0
55715	1145.0	251.0
55714	360.0	46.0
55713	605.0	5.0
100420028	6.0	0.0
102723590	0.0	0.0
55719	1360.0	899.0
55718	2436.0	1259.0
55717	2131.0	1877.0
55716	922.0	916.0
100420033	16.0	0.0
100420030	0.0	3.0
100419040	0.0	0.0
100419042	7.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	7.0	0.0
100419041	0.0	0.0
120103	254.0	1061.0
65080	2069.0	1098.0
65082	1084.0	771.0
100422690	0.0	0.0
100422691	16.0	2.0
122769	335.0	212.0
65084	1454.0	1894.0
65083	3152.0	1891.0
100420044	0.0	1.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	17.0	0.0
92691	21.0	17.0
100420049	0.0	0.0
65095	2042.0	1239.0
65094	827.0	1208.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	1.0	1.0
100419068	0.0	1.0
158747	529.0	797.0
100420051	6.0	6.0
100419062	2.0	6.0
677778	5.0	9.0
677779	0.0	0.0
677776	0.0	3.0
677777	3.0	2.0
90060	1292.0	1930.0
146760	2221.0	106.0
100419069	0.0	0.0
146754	661.0	47.0
122742	0.0	0.0
122740	0.0	0.0
100419070	0.0	1.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	35.0	7.0
122748	0.0	0.0
677780	0.0	0.0
100420063	3.0	0.0
100419075	26.0	24.0
100419074	0.0	0.0
90050	4.0	9.0
144110	2182.0	1077.0
146771	7.0	9.0
144100	1378.0	549.0
144106	61.0	8.0
677796	1.0	3.0
677797	0.0	1.0
144108	1823.0	1357.0
677794	0.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	0.0	3.0
677790	0.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	257.0	18.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	1.0
100505475	2.0	0.0
100419095	0.0	0.0
100420080	2.0	1.0
90070	1.0	0.0
90075	287.0	296.0
134728	443.0	348.0
388610	1780.0	142.0
388611	295.0	65.0
146705	411.0	244.0
388650	699.0	392.0
122786	4810.0	563.0
120126	0.0	0.0
388646	27.0	4.0
146713	11.0	4.0
146712	328.0	105.0
388649	5.0	0.0
349075	99.0	192.0
100505494	129.0	49.0
100505495	384.0	87.0
120114	124.0	258.0
388633	11.0	0.0
146723	0.0	0.0
388630	879.0	16.0
146722	77.0	83.0
122773	164.0	40.0
219902	562.0	125.0
65244	1370.0	872.0
100505683	13.0	39.0
65243	57.0	105.0
90204	490.0	664.0
100505687	204.0	154.0
90203	1123.0	562.0
65249	956.0	1094.0
102723626	0.0	2.0
79890	879.0	1115.0
100505681	94.0	161.0
79892	2592.0	4206.0
79891	748.0	53.0
120071	1101.0	5571.0
79894	1613.0	2005.0
79893	3567.0	1978.0
79896	803.0	687.0
79895	145.0	24.0
388789	2395.0	2251.0
79898	441.0	452.0
120065	2.0	0.0
120066	6.0	1.0
79897	301.0	242.0
28299	884.0	154.0
79899	267.0	140.0
92856	2964.0	1855.0
219931	686.0	566.0
100505678	40.0	39.0
100505679	3.0	0.0
100505676	5.0	0.0
220906	1191.0	1743.0
65258	688.0	467.0
80868	46.0	8.0
168002	216.0	65.0
653737	32.0	15.0
79883	602.0	40.0
79882	2676.0	1261.0
79885	1650.0	1547.0
79884	758.0	538.0
79887	1640.0	1685.0
79886	699.0	474.0
79888	2113.0	2944.0
219927	1425.0	1100.0
65251	750.0	883.0
65250	698.0	509.0
65264	6984.0	3285.0
65263	921.0	1197.0
65266	1609.0	30.0
65265	2489.0	2232.0
65268	2363.0	724.0
65267	151.0	471.0
90226	4.0	0.0
102723605	0.0	0.0
220930	200.0	63.0
641776	0.0	0.0
219938	0.0	0.0
65260	1370.0	1635.0
100505696	350.0	203.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	16.0	12.0
653753	0.0	0.0
100505692	3.0	19.0
653758	17.0	10.0
388799	7.0	1.0
80896	337.0	980.0
388795	5.0	9.0
80895	1202.0	929.0
388796	556.0	853.0
220929	520.0	216.0
132014	640.0	1076.0
349149	474.0	138.0
100505641	4272.0	2561.0
219965	0.0	0.0
219960	1.0	0.0
653789	6.0	4.0
653794	0.0	0.0
677763	0.0	1.0
100505648	316.0	79.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3700.0	4984.0
349136	779.0	37.0
90233	456.0	115.0
677769	0.0	0.0
677767	8.0	0.0
219972	639.0	327.0
677768	3.0	10.0
677765	0.0	0.0
219970	544.0	40.0
100505633	68.0	5.0
677766	0.0	0.0
205327	514.0	751.0
146664	36.0	78.0
653781	3.0	2.0
653784	1657.0	470.0
677774	0.0	0.0
677775	0.0	0.0
100505636	99.0	33.0
677772	0.0	0.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	1823.0	2595.0
100505663	6.0	0.0
408029	0.0	0.0
220979	98.0	50.0
219986	0.0	0.0
90268	895.0	877.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3090.0	885.0
220974	0.0	0.0
28231	38.0	31.0
28232	1208.0	403.0
28234	0.0	0.0
158674	5.0	2.0
340784	4.0	0.0
220965	198.0	70.0
349114	167.0	115.0
219995	0.0	110.0
146691	5381.0	1839.0
219990	0.0	0.0
339799	398.0	130.0
220963	74.0	2.0
501	15115.0	4490.0
651144	4.0	0.0
90249	53.0	86.0
504	4.0	0.0
506	32301.0	20460.0
100505659	0.0	42.0
507	1.0	0.0
509	10225.0	13338.0
101927195	0.0	0.0
168090	0.0	0.0
100505601	30.0	32.0
101978785	34.0	0.0
339781	2.0	0.0
594840	0.0	0.0
594842	15.0	0.0
220992	152.0	248.0
339788	0.0	8.0
339789	0.0	5.0
339779	0.0	0.0
79810	680.0	296.0
55843	184.0	154.0
55841	4402.0	2541.0
79812	2290.0	759.0
513	4158.0	2839.0
79811	4128.0	3031.0
55840	152.0	122.0
79814	37.0	173.0
55847	674.0	859.0
514	13061.0	13321.0
55846	1505.0	1304.0
515	9795.0	8760.0
79813	4356.0	2057.0
79816	298.0	49.0
516	2725.0	2477.0
55845	11434.0	5721.0
79815	1802.0	2631.0
517	23100.0	10577.0
55844	2144.0	2031.0
518	7980.0	7027.0
79818	2247.0	474.0
79817	920.0	1058.0
256949	381.0	82.0
55848	1947.0	1134.0
79819	446.0	357.0
220988	12446.0	7576.0
594837	1.0	12.0
594838	5.0	13.0
594839	25.0	49.0
220980	6.0	1.0
339778	69.0	51.0
55850	1421.0	564.0
339768	19.0	9.0
520	3.0	0.0
55854	3126.0	2269.0
521	5036.0	3709.0
522	6234.0	4646.0
55853	3.0	3.0
523	3438.0	3141.0
55852	5554.0	3302.0
79801	154.0	305.0
79800	332.0	177.0
55851	2179.0	3879.0
525	645.0	579.0
55858	3432.0	1726.0
79803	1664.0	1619.0
55857	1262.0	673.0
79802	33.0	1.0
526	3736.0	5539.0
55856	1463.0	1287.0
79805	199.0	194.0
527	1456.0	1369.0
528	2872.0	2902.0
55855	9.0	4.0
79804	43.0	2.0
529	6003.0	3768.0
79807	469.0	211.0
79809	1146.0	493.0
256957	7.0	2.0
55859	84.0	10.0
100505624	2.0	8.0
100505621	3.0	7.0
7500	0.0	0.0
339761	25.0	0.0
80818	2902.0	5653.0
80817	462.0	255.0
80816	38.0	5.0
339766	4.0	0.0
55861	214.0	23.0
55860	2852.0	1922.0
79830	290.0	625.0
105377240	0.0	0.0
340745	0.0	0.0
79832	1751.0	2390.0
80821	588.0	457.0
533	6352.0	7833.0
80820	893.0	1418.0
79831	205.0	51.0
102723680	0.0	0.0
55863	1007.0	1746.0
79834	1519.0	1186.0
534	148.0	7.0
535	4405.0	2109.0
55862	1996.0	20380.0
79833	845.0	979.0
340749	0.0	4.0
105377243	0.0	0.0
55869	1148.0	1208.0
79836	70.0	14.0
537	10566.0	10236.0
79838	2105.0	17.0
538	1060.0	1746.0
55867	44.0	2.0
79837	2819.0	2280.0
539	6059.0	4043.0
79839	323.0	137.0
594855	0.0	0.0
7512	58.0	12.0
594857	0.0	0.0
7511	2395.0	3139.0
339751	8.0	2.0
55872	70.0	913.0
256933	0.0	0.0
540	660.0	129.0
55871	1014.0	782.0
55870	3789.0	7585.0
541	19.0	2.0
542	1.0	0.0
55876	449.0	282.0
543	0.0	0.0
79820	109.0	7.0
544	0.0	0.0
79823	434.0	552.0
545	1619.0	932.0
546	2880.0	2431.0
79822	166.0	201.0
79825	266.0	36.0
547	42.0	17.0
7503	1389.0	2613.0
100505616	58.0	29.0
55879	4.0	1954.0
549	1138.0	364.0
79827	2385.0	3317.0
7504	25.0	281.0
79829	1147.0	992.0
7507	965.0	319.0
79828	791.0	680.0
641700	250.0	70.0
7508	2803.0	666.0
100505619	0.0	0.0
101927150	4.0	4.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	50.0	5.0
7520	22797.0	12732.0
92822	651.0	326.0
80835	27.0	0.0
101927158	29.0	11.0
80834	0.0	0.0
80833	1434.0	217.0
339742	5.0	0.0
653702	415.0	369.0
339745	1516.0	1129.0
550	6480.0	6921.0
79850	532.0	585.0
551	0.0	2.0
339736	0.0	0.0
79852	105.0	7.0
552	334.0	416.0
256987	2708.0	1481.0
553	0.0	0.0
554	280.0	22.0
79854	16.0	10.0
79853	1.0	0.0
55885	429.0	109.0
