id	1f226697-d1b4-4b04-bed9-3bea79fcd755	41f9bceb-88d0-44ae-9eab-6ff9a6484e93
9583	2065.0	4591.0
106479452	2.0	1.0
106480449	0.0	0.0
79133	765.0	867.0
9580	3028.0	3388.0
106479451	0.0	0.0
595135	43.0	53.0
79132	536.0	2522.0
55161	3461.0	6401.0
9581	5708.0	5405.0
106479450	0.0	1.0
55168	666.0	930.0
80124	3331.0	5067.0
79135	384.0	910.0
55167	3126.0	4032.0
79134	1331.0	1433.0
55166	407.0	577.0
79137	6927.0	7695.0
80122	6.0	8.0
106480451	0.0	0.0
644509	0.0	1.0
55165	37.0	635.0
106480450	0.0	0.0
79136	0.0	0.0
79139	8789.0	6417.0
80128	10.0	119.0
106480453	1.0	0.0
80127	694.0	2064.0
221294	4394.0	2931.0
402415	5.0	21.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	0.0	0.0
257236	91.0	320.0
106480454	0.0	0.0
100874369	0.0	0.0
100874368	0.0	0.0
644502	0.0	0.0
100874367	3.0	6.0
9597	5.0	7.0
100874351	0.0	0.0
100874350	61.0	14.0
9595	144.0	445.0
9596	4.0	0.0
100874355	1.0	1.0
100874354	0.0	14.0
106479449	0.0	0.0
100874353	10.0	0.0
106479448	0.0	0.0
100874352	0.0	1.0
106479447	0.0	0.0
55171	728.0	1289.0
106480457	0.0	0.0
106479446	1.0	0.0
9590	35919.0	5495.0
55170	536.0	1862.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	327.0	262.0
106480459	5.0	0.0
106479444	1.0	0.0
106480458	0.0	0.0
106479443	0.0	1.0
55175	343.0	444.0
106479442	0.0	0.0
55174	4641.0	4064.0
106479441	0.0	0.0
55173	3324.0	3523.0
729515	1532.0	1172.0
106479440	0.0	0.0
9592	4105.0	4701.0
55172	467.0	1143.0
55179	1379.0	724.0
106480460	0.0	0.0
55178	517.0	526.0
402408	0.0	0.0
55177	2607.0	2743.0
80111	2.0	24.0
106480462	0.0	0.0
55176	271.0	1000.0
80110	875.0	1122.0
106480461	2.0	1.0
80117	0.0	0.0
106480464	0.0	0.0
106480463	18.0	7.0
80115	23.0	26.0
106480466	0.0	0.0
80114	2148.0	3165.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	3.0	5.0
100874356	1.0	0.0
644517	0.0	1.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	190.0	205.0
100874388	2.0	1.0
92129	10.0	0.0
100874387	1.0	0.0
92126	2433.0	1065.0
729540	0.0	3.0
100874386	0.0	1.0
100874385	2.0	1.0
55182	1891.0	3193.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1082.0	2742.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	758.0	1377.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	0.0	3.0
106480425	0.0	0.0
106479476	2.0	0.0
79153	140.0	195.0
55186	6851.0	8137.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	8.0	126.0
106480427	3.0	0.0
106479474	1.0	2.0
55184	261.0	708.0
79155	982.0	1522.0
106479473	0.0	0.0
55183	4970.0	5746.0
106480429	70.0	58.0
106479472	0.0	0.0
79154	1047.0	899.0
79157	2161.0	3311.0
80146	1575.0	2460.0
106479471	0.0	1.0
80145	3679.0	2853.0
79156	899.0	371.0
284837	22.0	44.0
106479470	0.0	0.0
55188	2103.0	2831.0
80144	208.0	930.0
284836	0.0	0.0
79159	107.0	143.0
55187	11545.0	8077.0
80143	3236.0	3886.0
79158	4357.0	6965.0
257218	1521.0	834.0
284835	17.0	11.0
106480431	2.0	2.0
80149	178.0	800.0
106480430	0.0	0.0
80148	2962.0	1225.0
106480433	0.0	0.0
106480432	5.0	18.0
644524	0.0	0.0
100874389	0.0	0.0
80142	715.0	1292.0
100874373	3.0	0.0
644540	0.0	0.0
729530	2.0	23.0
100874372	4.0	1.0
729533	7.0	33.0
100874371	5.0	1.0
100874370	5.0	0.0
100874377	0.0	0.0
341032	46.0	49.0
100874375	1.0	1.0
100874374	1.0	8.0
106479469	0.0	0.0
55193	10504.0	5532.0
106480435	0.0	0.0
106479468	1.0	10.0
55192	297.0	740.0
106479467	0.0	0.0
106480434	0.0	0.0
79140	67.0	260.0
55191	1601.0	4095.0
106480437	0.0	0.0
106479466	0.0	1.0
80129	3447.0	1770.0
55190	54.0	192.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	1212.0	2038.0
55197	6032.0	4163.0
729535	2.0	10.0
106480439	0.0	0.0
106479464	0.0	2.0
55196	3916.0	6257.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	1.0	1.0
79144	4733.0	10643.0
106479462	0.0	0.0
79143	1305.0	6409.0
55194	156.0	603.0
729536	0.0	3.0
106479461	0.0	0.0
80135	1489.0	3633.0
284827	44.0	0.0
106479460	1.0	0.0
79145	1570.0	1213.0
80133	5.0	4.0
55199	168.0	579.0
106480440	0.0	0.0
79148	1990.0	279.0
55198	4075.0	5072.0
79147	529.0	959.0
80139	2330.0	12273.0
106480442	2.0	7.0
79149	143.0	308.0
106480441	0.0	0.0
284821	63.0	103.0
106480444	0.0	0.0
106480443	0.0	0.0
100874379	0.0	0.0
644534	0.0	1.0
100874378	0.0	0.0
80131	6.0	100.0
644538	725.0	336.0
150082	102.0	474.0
107178919	0.0	0.0
107178918	4.0	1.0
106480409	12.0	1.0
149095	10.0	30.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	7.0	0.0
106479416	0.0	0.0
106479415	12.0	31.0
106479414	0.0	0.0
79171	1490.0	3960.0
106479413	0.0	2.0
106480402	0.0	0.0
79170	89.0	8408.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	35.0	101.0
106480404	1.0	0.0
106479411	0.0	0.0
79172	223.0	495.0
106480403	0.0	0.0
106479410	0.0	3.0
79175	556.0	994.0
106480406	0.0	0.0
79174	606.0	845.0
106480405	0.0	0.0
79177	480.0	1083.0
92140	12223.0	10263.0
106480408	3.0	1.0
79176	129.0	345.0
106480407	0.0	0.0
80168	80.0	650.0
80167	601.0	1301.0
79178	294.0	472.0
341019	15.0	458.0
162073	8141.0	7757.0
106480411	0.0	0.0
80169	1518.0	1955.0
106480410	0.0	1.0
644548	4.0	0.0
80164	51.0	1067.0
80162	427.0	969.0
80161	13.0	38.0
150094	0.0	6.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	0.0
100874399	1.0	3.0
106479406	0.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	1.0	3.0
106479400	0.0	0.0
79161	940.0	1263.0
106480414	0.0	0.0
106480417	3.0	4.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	2.0	6.0
106480419	0.0	0.0
79165	111.0	393.0
106480418	3.0	24.0
80157	1.0	2.0
79168	113.0	103.0
79167	0.0	0.0
80155	2732.0	5801.0
79169	303.0	673.0
80154	25.0	102.0
284889	27.0	62.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	0.0
80153	1455.0	2516.0
80152	683.0	923.0
150084	4.0	15.0
80150	230.0	134.0
729500	39.0	1.0
644576	5.0	1.0
106479439	0.0	2.0
106479438	0.0	2.0
79191	230.0	3612.0
106479437	3.0	1.0
79190	1425.0	16.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	92.0	212.0
729505	0.0	0.0
106479434	0.0	0.0
106479433	1.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	967.0	51.0
80185	570.0	1057.0
80184	1480.0	4140.0
80183	164.0	341.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	1.0	3.0
106479427	0.0	0.0
79180	1071.0	1555.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1719.0	3229.0
106479422	0.0	0.0
79183	1974.0	2343.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	1.0
92154	808.0	1024.0
595101	66.0	65.0
79188	14540.0	9195.0
79187	1.0	4.0
80179	521.0	3526.0
80178	4.0	187.0
100418905	0.0	0.0
80177	4086.0	556.0
402429	0.0	23.0
80176	2710.0	4934.0
162083	0.0	0.0
100418902	3.0	8.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	108.0	590.0
80173	855.0	2403.0
113419	12460.0	7064.0
55322	1582.0	2587.0
55321	32.0	94.0
55320	2008.0	1923.0
55326	878.0	1827.0
55325	2673.0	2419.0
284459	1366.0	5038.0
55324	1795.0	3872.0
55323	3522.0	580.0
55329	130.0	379.0
55328	831.0	1352.0
55327	2891.0	2995.0
284451	25.0	0.0
345930	18.0	32.0
729597	19.0	45.0
113402	2291.0	1718.0
729595	13.0	30.0
55333	6376.0	6368.0
55332	1576.0	2842.0
55331	8496.0	2593.0
55330	414.0	1062.0
55337	749.0	1173.0
55336	64.0	220.0
55335	2873.0	192.0
55334	7118.0	11838.0
55339	3877.0	3764.0
284443	677.0	1356.0
137406	0.0	1.0
333932	0.0	0.0
55340	413.0	61.0
55344	866.0	776.0
55343	2823.0	1606.0
79310	0.0	0.0
55342	1311.0	5699.0
79313	0.0	0.0
55341	2003.0	4656.0
284439	1238.0	1185.0
79312	0.0	0.0
80304	786.0	1044.0
79315	3.0	10.0
80303	2804.0	12243.0
55347	2268.0	2855.0
79314	0.0	1.0
100996492	42.0	25.0
55346	1127.0	839.0
79317	0.0	0.0
55345	156.0	622.0
79316	0.0	0.0
80301	4122.0	2560.0
284434	22.0	34.0
284433	0.0	0.0
79318	0.0	0.0
55349	193.0	1973.0
100996490	1.0	0.0
333929	22.0	56.0
548637	1.0	5.0
333926	25.0	628.0
55351	182.0	3492.0
55350	20.0	0.0
100137047	9.0	13.0
55355	20.0	244.0
79300	0.0	0.0
100996485	24.0	65.0
55353	2699.0	11839.0
79302	0.0	0.0
55352	2996.0	2673.0
284428	0.0	0.0
100137049	5.0	13.0
79301	0.0	0.0
55359	46.0	619.0
284427	2.0	11.0
55357	364.0	2098.0
79306	0.0	0.0
55356	82.0	630.0
284424	1.0	1.0
79308	0.0	0.0
548645	1283.0	992.0
284422	6.0	10.0
548644	119.0	228.0
79309	0.0	0.0
729564	11.0	21.0
729566	0.0	0.0
729565	8.0	8.0
113457	20.0	373.0
92304	55.0	10.0
92305	1411.0	2057.0
729561	54.0	20.0
80319	434.0	867.0
80318	1024.0	676.0
80317	561.0	819.0
80316	1.0	0.0
55362	1234.0	3718.0
55361	2217.0	2747.0
79331	1.0	0.0
55366	5349.0	2524.0
55365	2614.0	1641.0
80321	926.0	1512.0
55364	5009.0	4350.0
80320	46.0	318.0
55363	2.0	0.0
79334	0.0	0.0
80326	9.0	67.0
80325	1923.0	1001.0
79336	2.0	1.0
80324	222.0	843.0
79339	1.0	0.0
80323	514.0	68.0
55367	200.0	593.0
284498	1.0	35.0
113444	1830.0	1658.0
80308	1821.0	2860.0
80307	17.0	212.0
80306	4438.0	5978.0
80305	298.0	827.0
55370	498.0	779.0
80309	5.0	9.0
80311	1330.0	1064.0
79322	0.0	0.0
80310	7407.0	4004.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	427.0	705.0
79323	0.0	0.0
80315	4512.0	6238.0
80314	2510.0	3387.0
55379	3848.0	13719.0
80313	509.0	1012.0
80312	304.0	283.0
113452	1210.0	1984.0
113451	98.0	1019.0
284486	55.0	59.0
284485	5.0	43.0
729587	0.0	0.0
729582	377.0	50.0
729583	5.0	18.0
55380	0.0	0.0
80339	207.0	66.0
55384	1303.0	3203.0
55388	221.0	248.0
80344	3440.0	7031.0
80343	259.0	6.0
80342	83.0	488.0
80341	40.0	57.0
80347	1822.0	10781.0
80346	481.0	1295.0
80345	184.0	695.0
729574	0.0	0.0
92312	57.0	1390.0
80329	31.0	53.0
80328	51.0	45.0
80327	3.0	0.0
79342	0.0	0.0
80333	109.0	197.0
80332	958.0	530.0
80331	4271.0	4039.0
79346	0.0	0.0
80336	104.0	1542.0
80335	10327.0	11335.0
284467	6.0	5.0
162427	5073.0	11570.0
619555	0.0	0.0
619552	1.0	1.0
619553	0.0	0.0
619556	0.0	0.0
162417	19.0	481.0
392302	8.0	10.0
125476	666.0	579.0
392301	1.0	1.0
149465	46.0	305.0
149466	52.0	734.0
149461	47.0	40.0
392305	14.0	3.0
392308	0.0	0.0
392307	16.0	59.0
392309	0.0	1.0
149478	200.0	543.0
149473	108.0	1199.0
137492	3621.0	4369.0
402193	3.0	2.0
402191	0.0	0.0
149483	57.0	42.0
150468	15.0	253.0
150465	2724.0	2613.0
392335	2.0	13.0
619518	44.0	22.0
619519	7.0	19.0
441783	2.0	2.0
392343	0.0	0.0
149420	847.0	2692.0
441775	0.0	3.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	195.0	260.0
9601	3152.0	12806.0
392311	1.0	0.0
9600	232.0	581.0
392310	8.0	0.0
392313	58.0	3.0
100526842	1.0	0.0
55300	685.0	1228.0
149428	94.0	1014.0
414196	67.0	26.0
414194	1.0	0.0
55304	1068.0	1350.0
55303	5284.0	2174.0
55301	30.0	0.0
55308	2887.0	1999.0
414197	18.0	26.0
9612	4730.0	9768.0
9610	71.0	267.0
392322	0.0	0.0
9611	8999.0	9031.0
441795	1.0	0.0
55311	739.0	2265.0
55315	477.0	2247.0
55314	1394.0	1652.0
55313	2823.0	2730.0
125488	2250.0	4509.0
55312	1548.0	2406.0
9605	305.0	453.0
55319	1112.0	2025.0
9603	732.0	842.0
55317	573.0	1054.0
9604	8363.0	7126.0
55316	1642.0	4100.0
9609	287.0	1181.0
9607	2.0	5.0
100874087	2.0	0.0
9620	502.0	11531.0
100874086	3.0	1.0
100874085	0.0	5.0
100874084	0.0	0.0
9623	0.0	4.0
392256	11.0	7.0
100874089	4.0	3.0
392255	44.0	90.0
9622	3.0	812.0
100874088	0.0	0.0
162387	4.0	99.0
100526820	33.0	18.0
402146	1.0	4.0
100874083	3.0	0.0
100874082	0.0	0.0
402143	2.0	12.0
100874081	0.0	4.0
100874080	3.0	5.0
414130	2.0	8.0
100526825	7.0	1.0
9616	2682.0	4788.0
9617	371.0	707.0
414135	2.0	0.0
9615	200.0	9.0
414133	4.0	1.0
414134	1.0	0.0
9618	261.0	4416.0
414131	0.0	1.0
9619	1124.0	2220.0
414132	1.0	1.0
9630	542.0	163.0
9631	2565.0	4328.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	5.0	29.0
100874073	2.0	0.0
392262	0.0	0.0
392265	0.0	1.0
9635	212.0	69.0
100874079	0.0	1.0
9632	2937.0	4582.0
100874078	3.0	5.0
392267	1.0	6.0
441736	30.0	14.0
9633	89.0	1419.0
100874077	8.0	17.0
92292	55.0	424.0
92293	5666.0	17.0
441733	24.0	71.0
100526831	0.0	1.0
100526830	2.0	4.0
402135	6.0	0.0
92291	69.0	985.0
402134	1.0	1.0
100874072	6.0	1.0
402133	0.0	1.0
100874071	0.0	0.0
100874070	1.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	203.0	12.0
100526835	107.0	69.0
9627	435.0	299.0
414149	2.0	77.0
9628	2323.0	7.0
9625	67.0	106.0
9626	0.0	0.0
9629	6.0	2.0
644495	0.0	0.0
9641	185.0	816.0
644496	0.0	0.0
9640	4509.0	3230.0
9645	2080.0	12201.0
404785	0.0	2.0
619499	0.0	0.0
9646	4850.0	6243.0
9643	10747.0	21903.0
9644	4353.0	12677.0
644498	0.0	3.0
402125	2.0	3.0
402123	0.0	0.0
644491	1.0	1.0
106480394	0.0	0.0
106480393	1.0	0.0
414152	5.0	4.0
106480396	5.0	1.0
106480395	5.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	0.0	3.0
106480399	0.0	0.0
402116	0.0	0.0
9638	710.0	562.0
9639	4604.0	2972.0
9636	196.0	2673.0
414157	2.0	1.0
9637	11356.0	2851.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	18.0	42.0
106480391	2.0	0.0
9652	12185.0	9372.0
100874098	0.0	0.0
404770	0.0	1.0
9653	3820.0	4352.0
100874097	3.0	14.0
9650	1918.0	2132.0
100874096	3.0	1.0
9651	51.0	87.0
100874095	397.0	0.0
9656	1889.0	2790.0
9657	945.0	1403.0
392242	0.0	0.0
9654	538.0	1093.0
9655	3117.0	3660.0
100874090	0.0	7.0
402112	1.0	7.0
162394	12665.0	6326.0
100874094	5.0	15.0
100874093	1.0	11.0
100874092	5.0	2.0
100874091	13.0	38.0
9649	544.0	1709.0
9647	2949.0	1298.0
9648	3275.0	4785.0
414169	7.0	3.0
9663	2842.0	3561.0
402183	1.0	0.0
7002	7.0	12.0
149371	1638.0	1932.0
7001	7602.0	10195.0
9662	434.0	1106.0
9667	1159.0	2683.0
7004	370.0	818.0
392298	0.0	2.0
7003	35423.0	7890.0
9668	675.0	1466.0
7006	135.0	214.0
9665	11673.0	8584.0
7005	1963.0	2482.0
9666	2085.0	2909.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	3.0	2.0
106479373	3.0	4.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	1.0
137392	2259.0	1147.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	2.0	2.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	157.0	77.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	836.0	2155.0
150353	5.0	7.0
9659	12732.0	4290.0
150350	1.0	15.0
106480370	1.0	0.0
7011	1786.0	4093.0
9674	11471.0	9048.0
9675	1250.0	2463.0
7010	6458.0	1054.0
7013	1660.0	2507.0
9672	7345.0	4131.0
9673	2563.0	3481.0
7012	0.0	0.0
9678	2105.0	4381.0
7015	0.0	7.0
7014	2244.0	2081.0
9679	1752.0	1293.0
619464	0.0	0.0
7016	4040.0	2290.0
9677	915.0	1662.0
106479369	0.0	0.0
106479368	1.0	6.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	3.0	73.0
106479366	0.0	1.0
9670	2091.0	2932.0
106479365	2.0	1.0
9671	107.0	90.0
402176	7.0	5.0
106479364	0.0	0.0
402175	2.0	1.0
106479363	0.0	0.0
106479362	12.0	25.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	2.0
106479360	3.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	1.0	1.0
106480389	0.0	0.0
150368	499.0	1328.0
106480388	0.0	0.0
7008	6937.0	1957.0
150365	28.0	232.0
7007	88.0	67.0
9669	9770.0	12928.0
7009	69153.0	90452.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	261.0	1782.0
9685	7637.0	7759.0
7021	570.0	2072.0
9686	1477.0	4371.0
343381	70.0	37.0
619452	0.0	2.0
9683	4660.0	4312.0
7024	3169.0	4157.0
402160	0.0	6.0
7023	308.0	761.0
9684	1028.0	2019.0
9689	10667.0	13746.0
7026	6972.0	10163.0
441727	1.0	2.0
619455	2.0	17.0
7025	1565.0	1447.0
392275	0.0	1.0
9687	837.0	18797.0
9688	1521.0	2288.0
7027	4474.0	6562.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	731.0	839.0
106479398	0.0	1.0
9682	2534.0	5194.0
106479397	0.0	1.0
7020	378.0	16950.0
106479396	27.0	3.0
106479395	5.0	0.0
106480350	29.0	1047.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	2.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	1.0
106480355	0.0	0.0
7019	2846.0	4701.0
7018	18284.0	151.0
150372	353.0	309.0
392281	18.0	6.0
9696	298.0	1028.0
7033	258.0	14102.0
9697	4794.0	6732.0
7032	1.0	2.0
7035	4609.0	1193.0
9694	3679.0	2828.0
392285	2.0	0.0
9695	3981.0	6299.0
7037	5697.0	7682.0
7036	7.0	106.0
619445	14.0	12.0
9698	8944.0	10524.0
7039	206.0	885.0
7038	29.0	47.0
9699	54.0	157.0
392288	0.0	0.0
619448	0.0	0.0
106480358	1.0	6.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	2.0
106480359	0.0	0.0
106479388	1.0	0.0
9692	258.0	637.0
106479387	3.0	5.0
9693	5914.0	2746.0
106479386	0.0	0.0
9690	8665.0	7824.0
7031	52.0	6421.0
106479385	0.0	0.0
7030	10455.0	4097.0
402152	1.0	1.0
106479384	3.0	3.0
106480361	1.0	0.0
106479383	0.0	1.0
106480360	29.0	35.0
106479382	3.0	0.0
106480363	1.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	7095.0	4802.0
150383	316.0	354.0
150384	15.0	17.0
392292	0.0	0.0
150381	383.0	145.0
7044	73.0	110.0
7043	1080.0	19846.0
7046	5807.0	7463.0
7045	6453.0	11619.0
7048	51677.0	10340.0
100874003	0.0	0.0
7047	7.0	0.0
106479339	0.0	0.0
100874002	132.0	14.0
100874001	9.0	9.0
103352539	104.0	1896.0
106479338	2.0	0.0
7049	29114.0	1616.0
106479337	0.0	1.0
55281	4988.0	1365.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1051.0	1773.0
106480324	0.0	1.0
729648	52.0	41.0
106479335	1.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	786.0	1072.0
7040	1272.0	3292.0
106479332	1.0	0.0
100996435	4.0	0.0
106480329	0.0	0.0
55284	3258.0	3234.0
106480328	1.0	3.0
106479331	0.0	0.0
55283	471.0	557.0
7042	340.0	5735.0
106479330	0.0	0.0
7041	1266.0	2962.0
55282	8.0	34.0
55289	21.0	34.0
55288	3782.0	7845.0
80243	8820.0	815.0
55287	24.0	143.0
79258	26.0	177.0
106480330	0.0	0.0
55286	825.0	343.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	1.0	2.0
106480333	0.0	0.0
100874007	40.0	86.0
100874006	12.0	20.0
100874005	10.0	61.0
100874004	0.0	1.0
100874009	1.0	2.0
404718	0.0	3.0
100874008	3.0	19.0
729630	0.0	1.0
7054	0.0	0.0
7057	29375.0	85247.0
92211	16.0	36.0
7056	3435.0	2792.0
7059	1101.0	3397.0
106479329	0.0	0.0
7058	11036.0	84408.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	2.0	1.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	6107.0	8822.0
106480335	0.0	1.0
106479324	0.0	0.0
55290	667.0	613.0
106480338	4.0	3.0
106479323	2.0	0.0
80228	706.0	1769.0
106479322	1.0	0.0
106480337	0.0	0.0
7051	58.0	49.0
55296	576.0	986.0
106479321	0.0	0.0
55295	670.0	1389.0
7050	1514.0	6050.0
106479320	0.0	3.0
106480339	2.0	0.0
55294	2152.0	1891.0
7053	4.0	19.0
55293	3008.0	3850.0
7052	4142.0	3304.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1174.0	2442.0
80233	704.0	3149.0
55298	1184.0	1715.0
80232	12319.0	12539.0
106480341	1.0	1.0
80231	183.0	210.0
55297	2386.0	3253.0
106480340	0.0	0.0
106480343	0.0	1.0
80237	32.0	182.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	887.0	259.0
106480344	0.0	0.0
80230	3830.0	5825.0
7066	129.0	189.0
100874021	0.0	0.0
100874020	1.0	0.0
7068	6265.0	1514.0
729665	0.0	0.0
7067	6368.0	2956.0
92249	2232.0	2904.0
100874025	1.0	0.0
7069	12843.0	413.0
100874024	0.0	0.0
100874023	0.0	1.0
100874022	0.0	1.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	1.0
106479357	7.0	11.0
106480302	0.0	0.0
7060	13542.0	1572.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	1.0	6.0
106479355	2.0	1.0
106480304	0.0	0.0
7062	21.0	58.0
92241	1456.0	931.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	3.0
106480307	0.0	0.0
729666	13.0	13.0
106480306	0.0	0.0
79273	3.0	2.0
106479353	0.0	0.0
7064	362.0	775.0
106480309	1.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	6876.0	7787.0
106479350	1.0	2.0
80264	627.0	1737.0
106480310	1.0	4.0
106480312	1.0	17.0
106480311	0.0	1.0
100874029	3.0	0.0
100874028	0.0	0.0
100874027	4.0	5.0
730647	0.0	0.0
343332	0.0	0.0
644403	0.0	0.0
80263	190.0	1504.0
80262	1110.0	2330.0
343338	0.0	0.0
7077	79274.0	88059.0
100874010	1.0	0.0
7076	3619.0	11440.0
92235	24.0	63.0
7079	19486.0	35.0
7078	1785.0	1035.0
100874014	2.0	5.0
100874013	2.0	5.0
729650	0.0	1.0
106479349	0.0	0.0
100874012	1.0	2.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	3.0	3.0
106480314	0.0	0.0
106480313	1.0	0.0
729659	0.0	0.0
106479346	6.0	2.0
7071	8819.0	8132.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	5113.0	17338.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	4820.0	7350.0
103352540	0.0	1.0
106480318	3.0	0.0
106479343	3.0	0.0
7072	3732.0	8475.0
106479342	2.0	0.0
106480317	0.0	0.0
7075	3895.0	1235.0
729658	1.0	2.0
106479341	0.0	0.0
7074	296.0	1274.0
106480319	0.0	0.0
106479340	0.0	1.0
80256	1623.0	1500.0
80255	4809.0	5112.0
79269	4636.0	14547.0
80254	3096.0	2393.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	38.0	162.0
106480323	0.0	1.0
106480322	3.0	18.0
100874018	18.0	6.0
100874016	3.0	11.0
644414	0.0	0.0
100874015	0.0	0.0
343326	1.0	14.0
100874019	1.0	1.0
7088	5083.0	958.0
100874043	173.0	51.0
7087	2.0	8.0
100874042	14.0	2.0
100874041	0.0	4.0
7089	3270.0	711.0
100874040	0.0	0.0
100874047	0.0	1.0
100874046	2.0	0.0
100874045	0.0	1.0
79290	0.0	0.0
404766	0.0	0.0
100874044	0.0	0.0
7080	0.0	0.0
79291	0.0	0.0
7082	15999.0	8758.0
79294	0.0	0.0
7084	9605.0	3014.0
402100	0.0	2.0
79296	0.0	0.0
7083	70.0	1598.0
7086	29600.0	8174.0
79297	0.0	0.0
729602	7.0	2.0
104472714	0.0	0.0
104472715	2008.0	1966.0
79299	0.0	0.0
104472716	53.0	5.0
104472717	1.0	59.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	26.0	114.0
644429	0.0	0.0
7099	6898.0	2107.0
100874032	225.0	64.0
7098	3749.0	1782.0
100874031	2.0	1.0
100874030	3.0	6.0
92255	3009.0	3491.0
644444	3.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	2.0	0.0
92259	1511.0	1741.0
100874033	2.0	5.0
7091	1063.0	1142.0
7090	2943.0	8737.0
7093	11.0	177.0
79283	0.0	1.0
7092	994.0	543.0
79282	0.0	0.0
7095	27697.0	14910.0
