id	d7047346-49fd-444e-84d2-c3e4b7cda15b	4dcd18d6-b7b2-4a92-bcbe-361c7278e84e
693228	1.0	0.0
693229	1.0	0.0
115416	779.0	967.0
84067	3187.0	2604.0
84066	0.0	3.0
84069	180.0	138.0
84068	961.0	1005.0
84063	10.0	9.0
284276	84.0	42.0
84062	994.0	1443.0
139431	0.0	0.0
84065	2219.0	2918.0
284274	1.0	0.0
84064	2290.0	2137.0
284273	3562.0	3412.0
693230	1.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	1.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	3.0
152404	22.0	10.0
84059	1253.0	1220.0
84056	1874.0	1483.0
84055	13.0	2.0
84058	580.0	862.0
84057	25.0	44.0
284266	1144.0	768.0
84054	35.0	19.0
84081	4158.0	2262.0
84080	829.0	706.0
84083	467.0	430.0
441549	278.0	55.0
441548	15.0	4.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	8.0	8.0
84089	0.0	0.0
84088	0.0	2.0
84085	2999.0	1782.0
84084	194.0	92.0
84087	0.0	0.0
84086	0.0	0.0
84070	51.0	7.0
84072	2.0	12.0
84071	375.0	228.0
392100	0.0	0.0
100379132	1.0	0.0
392106	0.0	0.0
441533	8.0	19.0
441531	5.0	2.0
84078	1430.0	1374.0
84077	15.0	5.0
84079	2954.0	2791.0
84074	366.0	68.0
84073	47.0	28.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	3196.0	1902.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	0.0
127435	4367.0	21114.0
106480190	6.0	13.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	3.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	1.0	0.0
343099	213.0	156.0
103695431	0.0	15.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	6.0
103695433	0.0	0.0
100847010	10.0	0.0
103695436	14.0	12.0
100847015	1.0	7.0
103695435	5.0	36.0
100847016	1.0	0.0
100847013	2.0	0.0
100847014	0.0	0.0
441554	7.0	4.0
100847019	0.0	0.0
100847017	2.0	1.0
100847018	0.0	0.0
127428	884.0	657.0
84096	0.0	0.0
84097	0.0	0.0
11061	5.0	0.0
646892	16.0	0.0
441509	88.0	22.0
646891	1.0	0.0
11060	5721.0	4786.0
11063	5.0	17.0
619279	6367.0	5404.0
646898	0.0	0.0
11062	544.0	382.0
11065	50.0	285.0
441505	2.0	2.0
11064	2639.0	1685.0
23046	289.0	310.0
441502	0.0	0.0
23047	5988.0	4410.0
441501	10.0	3.0
23048	3919.0	4789.0
106479179	0.0	0.0
23049	15403.0	6819.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	1.0	0.0
106479172	0.0	0.0
23040	2.0	0.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	7377.0	4138.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	9128.0	18535.0
106480177	0.0	0.0
23043	2180.0	2476.0
106480179	0.0	0.0
104384744	0.0	0.0
11067	23039.0	24576.0
50674	0.0	0.0
11066	1173.0	1228.0
11069	748.0	1367.0
11068	870.0	2272.0
139378	6.0	2.0
106480170	0.0	0.0
152330	1339.0	1463.0
106480172	0.0	0.0
106480171	1.0	0.0
11070	2834.0	4997.0
404550	176.0	186.0
644242	19.0	59.0
404552	1.0	0.0
11072	2073.0	1351.0
11074	67.0	14.0
644246	59.0	30.0
11073	3178.0	1961.0
166979	1.0	349.0
11076	5069.0	866.0
11075	43.0	205.0
201965	1045.0	980.0
379027	0.0	0.0
23057	442.0	352.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1673.0	1689.0
164312	23.0	2.0
106479168	11.0	0.0
106479167	1.0	2.0
106479166	2.0	0.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	3138.0	2690.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	7283.0	5572.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	3.0	0.0
23053	5452.0	4955.0
115399	261.0	504.0
23054	5905.0	6745.0
11078	2282.0	2577.0
11077	52.0	61.0
644237	1.0	0.0
11079	4829.0	6698.0
106480181	0.0	0.0
106480180	1.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	1537.0	2154.0
11040	726.0	639.0
11043	1366.0	1147.0
23023	3473.0	3332.0
441525	0.0	0.0
106480149	0.0	0.0
23024	3237.0	5665.0
106480148	0.0	0.0
23025	21.0	74.0
23026	42.0	74.0
441521	0.0	0.0
23028	6327.0	6533.0
106479199	0.0	0.0
23029	106.0	111.0
106479198	0.0	0.0
201973	1121.0	1076.0
106479197	2.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	1.0	1.0
106480156	0.0	0.0
106479192	3.0	0.0
23020	25664.0	21236.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	37135.0	37442.0
106480157	0.0	0.0
11045	4.0	9.0
11044	2226.0	1335.0
11047	3231.0	4131.0
644248	2.0	0.0
11046	1421.0	1410.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	6.0	3.0
343171	35.0	45.0
343170	3.0	0.0
441519	0.0	0.0
11052	7037.0	4425.0
441518	1084.0	1366.0
11051	9984.0	6180.0
11054	1695.0	2353.0
23034	2838.0	1447.0
23035	2175.0	836.0
106480159	0.0	0.0
23036	5904.0	2707.0
729816	5.0	0.0
23037	3208.0	2726.0
23038	9778.0	8579.0
106479189	0.0	0.0
23039	7130.0	6448.0
106479188	1.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	2.0	2.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	4982.0	7165.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	716.0	1187.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	7958.0	5675.0
106480169	0.0	0.0
729809	0.0	0.0
23033	3940.0	1448.0
106480168	0.0	0.0
11056	2289.0	1829.0
11055	13.0	2.0
343169	2.0	5.0
11057	14994.0	12341.0
11059	8817.0	6908.0
106480161	1.0	3.0
106480160	0.0	0.0
693200	0.0	0.0
693201	4.0	0.0
693202	1.0	0.0
693203	0.0	0.0
11021	3416.0	4325.0
693204	0.0	0.0
11020	1182.0	1291.0
693205	0.0	0.0
106479139	0.0	0.0
23001	8130.0	5231.0
106480127	0.0	0.0
693206	78.0	43.0
106479138	0.0	0.0
23002	8667.0	3366.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	1.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	1.0	0.0
693209	1.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	4309.0	2139.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	435.0	61.0
106479132	0.0	0.0
23008	5213.0	4429.0
106479131	0.0	0.0
106479130	76.0	14.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	3.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	1389.0	499.0
11022	1026.0	1586.0
11025	19.0	77.0
11024	31.0	75.0
84002	802.0	635.0
139334	0.0	0.0
11027	92.0	357.0
11029	0.0	0.0
11030	7631.0	6667.0
106479129	0.0	0.0
11031	2605.0	15285.0
106479128	0.0	0.0
106479127	6.0	1.0
106480138	0.0	0.0
23012	6460.0	5666.0
23013	14813.0	8633.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	5659.0	4512.0
106479125	0.0	0.0
23015	2209.0	160.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	1620.0	1504.0
106479123	0.0	0.0
23017	315.0	657.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	15717.0	9368.0
106479120	1.0	0.0
106480141	1.0	0.0
106480140	2.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	1.0	0.0
106480147	0.0	0.0
23011	7294.0	5380.0
106480146	0.0	0.0
11034	44581.0	41442.0
152302	356.0	547.0
11033	110.0	172.0
11036	1.0	1.0
11035	490.0	880.0
11037	1139.0	1531.0
139341	1070.0	1145.0
644297	1.0	0.0
166968	3048.0	2035.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	1.0	0.0
106479158	0.0	0.0
106480107	1.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	102.0	132.0
106479152	1.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	1425.0	170.0
11000	2062.0	3145.0
11005	190.0	117.0
11004	123.0	341.0
11007	203.0	465.0
11006	467.0	1283.0
127391	0.0	3.0
11010	3659.0	2053.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	8.0	5.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	160.0	172.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	665.0	886.0
106479143	1.0	0.0
106479142	10.0	0.0
106479141	0.0	0.0
11019	776.0	473.0
106479140	0.0	0.0
106480121	1.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	1.0	0.0
106480124	0.0	0.0
11012	1069.0	597.0
11011	2451.0	1963.0
11014	11827.0	22643.0
11013	53.0	28.0
11016	6710.0	6255.0
11015	458.0	5235.0
11018	668.0	860.0
11017	2098.0	1522.0
139363	0.0	0.0
106144608	0.0	0.0
646808	5.0	5.0
106144606	11.0	4.0
106144607	0.0	0.0
345778	2276.0	1856.0
646802	1.0	3.0
730861	1.0	0.0
729873	3.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	78.0	49.0
729877	0.0	0.0
259308	15.0	5.0
259307	52.0	287.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	1.0	0.0
646817	5.0	3.0
50604	26.0	48.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	1.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1224.0	1179.0
50613	0.0	0.0
50612	0.0	0.0
50615	12.0	340.0
50614	7.0	6.0
50617	167.0	20.0
729894	0.0	0.0
50616	0.0	0.0
50619	836.0	1156.0
50618	5022.0	2814.0
106479109	0.0	0.0
106479108	1.0	3.0
106479107	0.0	0.0
106479106	4.0	5.0
106479105	66.0	38.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	0.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	60.0	34.0
646839	0.0	3.0
50626	2275.0	2962.0
646837	4.0	6.0
50628	3069.0	2227.0
646851	349.0	99.0
260332	1.0	0.0
23089	11475.0	8238.0
260334	6.0	0.0
260337	6.0	0.0
260338	0.0	0.0
23081	1401.0	940.0
23082	6196.0	3824.0
100272228	282.0	20.0
23085	5970.0	7472.0
23086	1564.0	757.0
23087	1568.0	1262.0
50631	32.0	31.0
50632	5.0	1.0
646849	0.0	0.0
23080	3740.0	2754.0
50636	70.0	121.0
50639	3.0	0.0
729830	1027.0	314.0
644202	20.0	7.0
646864	0.0	1.0
646862	7.0	1.0
729838	3.0	3.0
23092	2626.0	1896.0
23093	2920.0	2423.0
23094	4561.0	5861.0
23095	6695.0	4065.0
23096	1218.0	1966.0
23097	2869.0	2602.0
729828	0.0	0.0
23098	667.0	304.0
50640	4516.0	3082.0
23099	2271.0	1068.0
730811	0.0	0.0
23090	1137.0	3211.0
23091	13733.0	8293.0
11081	90.0	233.0
50649	512.0	446.0
11080	3463.0	3037.0
11083	7295.0	4660.0
729862	0.0	1.0
11082	82.0	951.0
11085	0.0	0.0
644213	4.0	3.0
100286844	51.0	32.0
646875	1.0	1.0
644214	0.0	0.0
11086	32.0	2.0
646873	0.0	0.0
23067	2472.0	2616.0
23060	5964.0	5482.0
23061	11343.0	12599.0
23062	7642.0	6580.0
23063	8834.0	5247.0
23064	11502.0	8591.0
23065	5519.0	6271.0
50651	170.0	220.0
100272205	125.0	25.0
23066	584.0	750.0
50650	3959.0	5795.0
50652	3.0	0.0
11092	593.0	642.0
644220	3.0	7.0
11091	2358.0	2241.0
11094	1758.0	2725.0
729852	1627.0	1569.0
11093	269.0	144.0
11096	8073.0	2727.0
11095	202.0	279.0
11098	6828.0	20520.0
11097	1504.0	1141.0
646884	0.0	0.0
23078	4947.0	4035.0
729857	4.0	1.0
23070	4127.0	3538.0
23071	4906.0	5725.0
23072	206.0	45.0
164380	0.0	0.0
23074	2555.0	2706.0
23075	11825.0	11215.0
23076	3849.0	3044.0
23077	12367.0	7919.0
11099	3480.0	2544.0
646879	0.0	0.0
644218	2.0	0.0
646877	0.0	0.0
100130972	1.0	1.0
100379220	2.0	0.0
100130970	0.0	0.0
284339	32.0	50.0
284338	58.0	166.0
100129983	1.0	0.0
100129982	4.0	2.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	22.0	45.0
100129976	3.0	1.0
100130963	1.0	4.0
100130962	0.0	0.0
284325	687.0	987.0
100129972	0.0	0.0
284323	900.0	834.0
100129969	11.0	11.0
100130958	47.0	35.0
693187	1.0	0.0
693188	0.0	0.0
693189	1.0	0.0
100130954	0.0	0.0
2444	1754.0	1729.0
100379249	4.0	0.0
693190	0.0	0.0
100129961	62.0	23.0
284312	34.0	12.0
693191	0.0	0.0
100129960	0.0	2.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	0.0
693177	0.0	0.0
693178	4.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	2095.0	1180.0
284307	531.0	214.0
284306	159.0	127.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	2.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	1.0	0.0
284382	1.0	0.0
100130935	0.0	0.0
100130934	63.0	18.0
100130933	10.0	18.0
100130932	26.0	10.0
286967	0.0	1.0
100129941	0.0	0.0
100130929	1.0	0.0
284371	1189.0	572.0
284370	1200.0	962.0
100130923	0.0	0.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	8.0	5.0
2483	1941.0	1830.0
284369	0.0	0.0
2475	7961.0	6404.0
284367	17.0	155.0
284366	0.0	0.0
284361	5589.0	8076.0
50801	0.0	0.0
50804	1657.0	786.0
50805	375.0	84.0
100129926	3.0	1.0
50808	4981.0	4657.0
100129921	0.0	0.0
50807	3007.0	5534.0
100129920	1.0	0.0
50809	18755.0	11285.0
2496	11.0	4.0
2495	26392.0	40424.0
2494	579.0	1214.0
2492	3.0	0.0
100129929	0.0	0.0
2491	72.0	135.0
2488	0.0	0.0
2487	3345.0	2229.0
284359	16.0	5.0
284358	103.0	175.0
284355	1.0	0.0
284353	206.0	53.0
284352	2052.0	2914.0
50813	4204.0	6391.0
50814	1459.0	1619.0
100129919	0.0	0.0
284349	630.0	347.0
2499	14.0	10.0
284348	334.0	482.0
2498	41.0	64.0
2497	25.0	25.0
284346	78.0	278.0
284340	298.0	115.0
23207	4452.0	5656.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1161.0	3919.0
693122	12.0	1.0
100093626	0.0	0.0
23209	26.0	19.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	77.0	184.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	686.0	377.0
693129	1.0	0.0
23200	7203.0	11788.0
25861	1485.0	878.0
644191	1.0	2.0
23201	8678.0	11173.0
25864	427.0	1036.0
23203	2907.0	3181.0
25865	3341.0	5690.0
23204	10824.0	14884.0
23205	25.0	2.0
644192	127.0	137.0
11228	5583.0	2381.0
84166	1122.0	1811.0
11221	4377.0	1812.0
84168	22137.0	40621.0
11223	179.0	24.0
100093630	2906.0	1664.0
84167	778.0	558.0
11222	4950.0	5279.0
100093631	642.0	614.0
84162	15825.0	6696.0
11224	18092.0	27434.0
84164	3516.0	4457.0
11227	753.0	1399.0
11226	11212.0	27194.0
84163	475.0	297.0
23218	4496.0	3108.0
23219	5040.0	4733.0
402093	0.0	0.0
100862704	29.0	7.0
11230	781.0	3008.0
23210	1832.0	1398.0
25873	20906.0	25445.0
100379298	0.0	0.0
23211	3507.0	3227.0
25875	3892.0	3133.0
23212	1674.0	908.0
23213	4333.0	27309.0
25874	3997.0	3865.0
23214	5480.0	7154.0
25876	36.0	140.0
23215	23463.0	21155.0
23216	3990.0	6788.0
25879	3094.0	2510.0
100379296	0.0	0.0
25878	12684.0	105260.0
23217	5.0	0.0
84159	30107.0	13951.0
25871	3712.0	2750.0
25870	8155.0	13812.0
142940	2115.0	1616.0
11232	483.0	309.0
11231	10968.0	9377.0
84154	2300.0	1584.0
11234	5913.0	2630.0
11236	2566.0	3954.0
11235	2038.0	2176.0
11238	1977.0	1151.0
84153	1043.0	1458.0
11237	4258.0	3000.0
84152	4372.0	1898.0
693120	0.0	0.0
100093624	0.0	0.0
166929	5104.0	1867.0
25847	3264.0	5422.0
84182	176.0	252.0
84181	10403.0	5620.0
25849	6524.0	5606.0
25840	12459.0	6293.0
25842	1323.0	1358.0
25841	1516.0	374.0
25844	5958.0	10141.0
25843	3054.0	2355.0
11209	251.0	49.0
84188	5945.0	3952.0
84187	4009.0	3341.0
11201	3407.0	1831.0
11200	489.0	531.0
84189	569.0	1020.0
11202	540.0	81.0
84186	1783.0	1400.0
25859	417.0	57.0
25858	0.0	0.0
84171	1139.0	484.0
284391	2454.0	1256.0
284390	212.0	161.0
100862726	2.0	0.0
100862727	9.0	4.0
100862728	1.0	0.0
25851	1255.0	1463.0
25850	447.0	263.0
25853	4619.0	4848.0
25852	3223.0	2565.0
100862725	0.0	0.0
25855	1921.0	2656.0
25854	236.0	364.0
402077	0.0	0.0
11218	2009.0	1276.0
11217	148.0	92.0
11219	17.0	19.0
139324	657.0	336.0
84176	16.0	2.0
11212	4146.0	4495.0
139322	2907.0	2063.0
84179	870.0	1523.0
11211	48.0	381.0
84173	1716.0	1349.0
11214	15385.0	16917.0
11213	1305.0	1486.0
84172	2708.0	1946.0
284385	411.0	393.0
11216	2588.0	1933.0
11215	8650.0	5718.0
84174	55.0	95.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	4187.0	6927.0
693166	0.0	0.0
25828	4420.0	6085.0
693167	0.0	0.0
25827	959.0	839.0
693168	0.0	0.0
693169	0.0	0.0
25829	4640.0	7760.0
441669	0.0	0.0
392214	2.0	1.0
25820	9889.0	6453.0
127343	1.0	5.0
25822	796.0	979.0
25821	2212.0	1494.0
25824	6397.0	9869.0
441662	0.0	0.0
106479099	0.0	0.0
25823	101.0	242.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	1487.0	2610.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2561.0	1732.0
115362	121.0	237.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	3.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	0.0	1.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	2.0	5.0
693174	4.0	3.0
693175	10.0	0.0
106480094	0.0	0.0
84191	1245.0	1721.0
25837	112.0	909.0
693154	1.0	0.0
84190	671.0	492.0
25836	11277.0	6521.0
693155	51.0	7.0
25839	3685.0	3577.0
84193	5575.0	4859.0
693156	0.0	0.0
693157	0.0	0.0
693158	31.0	8.0
693159	1.0	0.0
392225	0.0	0.0
25831	16011.0	11959.0
25830	103.0	31.0
441654	1.0	0.0
25833	642.0	449.0
100379250	0.0	0.0
106479089	2.0	0.0
25832	486.0	726.0
106479088	0.0	0.0
25834	24.0	8.0
106479087	0.0	0.0
100379251	46.0	4.0
106479086	0.0	0.0
115350	3.0	11.0
106479085	3.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	16.0	140.0
106479083	0.0	0.0
414062	34.0	77.0
115353	2027.0	2493.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	1.0	0.0
693162	0.0	0.0
84197	129.0	130.0
693163	0.0	0.0
84196	5295.0	4599.0
693164	2.0	2.0
25804	2213.0	3769.0
693143	1.0	0.0
25803	7138.0	11762.0
693144	5.0	0.0
25806	67.0	94.0
25805	1717.0	7976.0
693146	0.0	0.0
693147	0.0	0.0
25807	690.0	1050.0
693148	2.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	554.0	867.0
100130995	1.0	0.0
100379287	1.0	1.0
100130994	0.0	0.0
441687	31.0	7.0
25800	26430.0	31091.0
25802	17238.0	5630.0
25801	1429.0	1064.0
154907	0.0	0.0
106480075	1.0	0.0
106480074	6.0	1.0
106480077	7.0	1.0
106480076	0.0	0.0
106480079	4.0	0.0
106480078	0.0	0.0
142910	35.0	3.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	0.0
142913	70.0	34.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	1.0	1.0
693153	167.0	158.0
106480072	1.0	0.0
693132	0.0	0.0
25814	7400.0	9404.0
693133	1.0	0.0
693134	0.0	0.0
25817	110.0	341.0
25816	1315.0	995.0
100130988	0.0	0.0
693135	0.0	0.0
25819	613.0	605.0
693136	0.0	0.0
100129998	0.0	0.0
130940	236.0	95.0
25818	7111.0	522.0
693137	0.0	0.0
693138	1.0	0.0
693139	1.0	7.0
100130980	6.0	11.0
25813	3069.0	3628.0
392209	11.0	1.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	138.0	182.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	1.0	0.0
100129995	3.0	0.0
106480082	0.0	2.0
693140	1.0	3.0
106480081	3.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	14572.0	12643.0
154881	1606.0	1009.0
11182	101.0	352.0
11181	27.0	25.0
646770	0.0	0.0
11184	149.0	338.0
392133	0.0	3.0
11183	4890.0	4213.0
392132	1.0	0.0
11186	2419.0	1984.0
139249	1.0	0.0
11185	1049.0	2634.0
23166	1824.0	8739.0
23167	7557.0	7724.0
106480049	1.0	0.0
23168	7766.0	7341.0
106479059	1.0	0.0
23169	2003.0	2892.0
166863	8.0	1.0
392138	1.0	0.0
106479058	0.0	0.0
729920	366.0	274.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	5571.0	6964.0
106479054	0.0	0.0
142891	4025.0	3403.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	6182.0	2609.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	4580.0	2759.0
115286	1455.0	1272.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	2060.0	973.0
106480057	0.0	0.0
23163	2952.0	2534.0
106480056	0.0	0.0
152217	659.0	697.0
23164	16274.0	13321.0
106480059	0.0	0.0
23165	6124.0	4066.0
106480058	0.0	0.0
11188	10429.0	7471.0
11187	3024.0	2452.0
11189	0.0	11.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	0.0
11191	101.0	133.0
392140	13.0	2.0
11190	2291.0	1910.0
404672	2354.0	2216.0
11193	1598.0	996.0
154872	0.0	4.0
11194	1436.0	2502.0
11197	5244.0	231.0
11196	5889.0	6329.0
23177	4561.0	4023.0
402016	4.0	5.0
23178	714.0	446.0
106479049	0.0	0.0
23179	2974.0	4473.0
106479048	0.0	0.0
127255	115.0	62.0
106479047	0.0	0.0
127254	190.0	47.0
106479046	0.0	0.0
646780	14.0	3.0
127253	2398.0	1648.0
106479045	5.0	3.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	4.0	2.0
23170	2987.0	3694.0
115273	142.0	311.0
106480063	0.0	0.0
729909	4.0	2.0
106479041	0.0	0.0
23171	7594.0	9678.0
106479040	0.0	0.0
106480066	2.0	0.0
23172	2052.0	1777.0
106480065	0.0	0.0
23173	4278.0	2970.0
106480068	0.0	0.0
23174	3494.0	3804.0
106480067	0.0	0.0
23175	6265.0	1477.0
23176	4600.0	9969.0
106480069	4.0	0.0
11199	0.0	2.0
11198	12216.0	10389.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	8924.0	7527.0
644131	410.0	99.0
404663	0.0	0.0
11162	182.0	201.0
646799	0.0	0.0
11161	2926.0	2903.0
404665	6.0	12.0
11164	2694.0	2618.0
11163	4094.0	3737.0
23144	1302.0	1815.0
127247	0.0	0.0
106480028	0.0	0.0
23145	230.0	72.0
106480027	9.0	0.0
106480029	0.0	0.0
23148	863.0	603.0
106479079	0.0	0.0
646791	3.0	3.0
23149	166.0	136.0
441641	2.0	1.0
106479078	0.0	0.0
106479077	2.0	3.0
106479076	0.0	0.0
84108	588.0	466.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	4.0	15.0
106479074	1.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	9.0	0.0
84109	11.0	17.0
106480032	0.0	0.0
106479072	1.0	0.0
23140	6285.0	3825.0
115265	86.0	139.0
106480035	0.0	0.0
106479071	3.0	2.0
84103	1.0	0.0
23141	5947.0	4828.0
106480034	4.0	1.0
106479070	0.0	0.0
23142	3710.0	2184.0
84106	108.0	183.0
106480037	0.0	0.0
84105	585.0	391.0
23143	3482.0	3625.0
106480036	0.0	0.0
84100	425.0	280.0
11166	7.0	18.0
140258	0.0	0.0
644129	0.0	0.0
11165	2222.0	2609.0
84102	1481.0	1774.0
11168	5723.0	3664.0
84101	182.0	52.0
11167	20814.0	107649.0
644128	213.0	111.0
11169	559.0	630.0
11171	7514.0	7477.0
11170	4185.0	2888.0
11173	120.0	1328.0
441639	0.0	0.0
11172	2.0	0.0
343296	0.0	0.0
11174	55.0	599.0
644146	28.0	19.0
23155	2116.0	1825.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3218.0	3730.0
