id	bc2ab403-bd52-4feb-8f85-3e84d8cda7c3	112c740e-8830-4ed0-99cd-eadd91276f63
5481	1147.0	2335.0
89792	5.0	0.0
90780	3494.0	6723.0
89790	413.0	362.0
5483	10.0	8.0
646077	0.0	0.0
5485	3.0	2.0
5486	17.0	0.0
5487	1.0	1.0
5488	5.0	6.0
646070	0.0	0.0
51182	579.0	1607.0
646074	0.0	0.0
5480	2812.0	2536.0
51181	3342.0	4434.0
51184	862.0	1113.0
51186	2630.0	652.0
51185	1506.0	1835.0
100287372	5.0	12.0
51188	907.0	827.0
51187	4759.0	4132.0
5478	15082.0	15911.0
5479	12774.0	10410.0
89797	3587.0	1807.0
89796	4381.0	5896.0
89795	350.0	285.0
89781	1482.0	2454.0
347454	65.0	54.0
5493	9971.0	9317.0
89780	11.0	7.0
5494	2370.0	7231.0
5495	1703.0	2552.0
5496	5947.0	9034.0
5498	833.0	1424.0
5499	7192.0	23057.0
646080	25.0	58.0
100287369	1.0	1.0
51191	465.0	172.0
646087	0.0	0.0
100287364	0.0	0.0
646086	3.0	6.0
51193	1183.0	378.0
100287366	1.0	0.0
646085	0.0	0.0
51192	270.0	460.0
5491	4.0	1.0
51195	408.0	682.0
51194	1260.0	1857.0
100287362	9.0	2.0
51196	737.0	1495.0
51199	1721.0	6682.0
51198	2.0	3.0
5489	0.0	0.0
89782	290.0	836.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	11.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	14.0	29.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	1.0
28736	0.0	1.0
100507066	0.0	0.0
28737	0.0	5.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	32.0	47.0
286094	0.0	0.0
100859921	3.0	4.0
100859920	0.0	0.0
286097	134.0	36.0
144717	1369.0	547.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	11.0	30.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	28.0	32.0
28749	0.0	1.0
100507057	110.0	78.0
100507056	0.0	3.0
100507055	17.0	1.0
28747	0.0	0.0
28748	0.0	1.0
119750	0.0	0.0
28741	0.0	2.0
28742	0.0	1.0
347549	1.0	0.0
100859930	2252.0	1373.0
347541	0.0	0.0
347544	6.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	1.0	23.0
28713	0.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	2.0	1.0
28717	0.0	1.0
28714	1.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	1.0	1.0
28721	0.0	1.0
130106	1.0	0.0
28722	0.0	1.0
28727	0.0	0.0
28728	1.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	1.0
144742	0.0	0.0
347527	11.0	43.0
100507027	1.0	1.0
286046	48.0	21.0
648630	16.0	14.0
117143	495.0	852.0
117145	681.0	960.0
117144	24.0	24.0
120787	0.0	0.0
492295	0.0	0.0
347517	32.0	18.0
347516	2.0	1.0
286053	788.0	940.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	2.0
100507012	3.0	346.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	1.0	0.0
100131568	0.0	1.0
100131565	1.0	0.0
100131564	331.0	449.0
100507040	1.0	1.0
132719	0.0	0.0
100507046	4.0	4.0
100507044	0.0	0.0
100507043	60.0	0.0
51100	6697.0	5538.0
51102	1522.0	1149.0
51101	430.0	149.0
51104	485.0	619.0
51103	744.0	1125.0
51106	421.0	768.0
51105	1092.0	3222.0
51108	3886.0	6438.0
51107	10231.0	20709.0
286075	579.0	653.0
51109	2156.0	10857.0
286077	2870.0	5684.0
646000	0.0	0.0
132720	2584.0	4992.0
132724	0.0	0.0
100131551	8.0	131.0
100131550	0.0	0.0
100507034	14.0	26.0
100507032	74.0	61.0
119774	0.0	0.0
119772	0.0	0.0
51111	2356.0	4022.0
51110	307.0	523.0
119775	0.0	0.0
51112	2619.0	2592.0
51115	1697.0	1930.0
51114	2501.0	2877.0
51117	2660.0	3265.0
51116	2565.0	1913.0
51119	5282.0	3103.0
51118	1215.0	1595.0
26151	1477.0	1197.0
26150	50.0	474.0
26153	1462.0	156.0
26152	90.0	175.0
26155	3847.0	5666.0
26154	42.0	2701.0
26157	662.0	841.0
26156	8012.0	11626.0
130162	97.0	264.0
100534611	4.0	0.0
100534612	5.0	2.0
26164	1396.0	1821.0
117178	291.0	2225.0
117177	498.0	2408.0
26166	104.0	332.0
105379197	1.0	5.0
26165	0.0	0.0
26168	948.0	1120.0
26167	134.0	24.0
26160	1515.0	2172.0
100507003	0.0	4.0
100507008	8.0	0.0
26137	29.0	54.0
26136	4532.0	2804.0
28798	0.0	0.0
28799	2.0	6.0
26138	0.0	0.0
28792	0.0	0.0
28793	210.0	1945.0
28790	2.0	15.0
117166	17.0	105.0
26130	1817.0	4187.0
28791	27.0	1406.0
26133	4869.0	5670.0
28796	227.0	3869.0
28797	345.0	2885.0
26135	10829.0	14714.0
28794	0.0	0.0
28795	47.0	82.0
26134	35.0	165.0
154150	1.0	0.0
129138	1329.0	1564.0
26148	95.0	293.0
26147	1597.0	2466.0
26149	135.0	150.0
117154	109.0	16.0
26140	710.0	956.0
553820	5.0	0.0
117153	1.0	0.0
120796	0.0	0.0
117156	3.0	4.0
117155	153.0	177.0
117157	36.0	8.0
120793	0.0	0.0
26146	1034.0	2015.0
117159	1.0	0.0
26145	2629.0	1944.0
130195	0.0	0.0
154141	319.0	1631.0
117151	0.0	1.0
26115	1083.0	6004.0
28778	38.0	50.0
28779	1.0	0.0
28776	63.0	361.0
28777	0.0	1.0
26119	2289.0	3487.0
26118	2895.0	3619.0
28770	1.0	1.0
28771	0.0	0.0
28774	76.0	33.0
28775	57.0	40.0
28772	28.0	12.0
26112	7927.0	1237.0
28773	47.0	61.0
130120	2.0	0.0
28789	1.0	5.0
26128	1302.0	2948.0
28787	0.0	0.0
26127	1331.0	1863.0
132789	797.0	800.0
28788	0.0	0.0
28781	77.0	198.0
201134	1127.0	167.0
28780	2.0	5.0
26122	1237.0	1635.0
28785	63.0	753.0
144766	0.0	80.0
26121	3041.0	2697.0
28786	4.0	3.0
28783	2.0	1.0
26123	2192.0	2904.0
28784	117.0	1283.0
130132	416.0	162.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	3.0
28755	2054.0	4055.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	1.0
28753	0.0	1.0
28750	0.0	0.0
201140	4.0	1.0
28751	1.0	0.0
144776	1.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	1.0
28766	0.0	0.0
26108	234.0	126.0
28769	0.0	0.0
28760	0.0	0.0
26100	5339.0	3307.0
28763	2.0	8.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	2.0	2.0
117196	2.0	0.0
117195	91.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	151.0	189.0
100287234	0.0	0.0
201164	252.0	202.0
201161	329.0	879.0
201163	1275.0	1465.0
154091	84.0	11.0
154092	10.0	1.0
276719	0.0	0.0
100287229	3.0	1.0
100287227	34.0	34.0
100287226	0.0	0.0
201176	1641.0	1619.0
100287216	22.0	9.0
100287215	1.0	2.0
201181	172.0	145.0
129099	6.0	12.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	76.0	143.0
130075	0.0	0.0
5510	3488.0	4357.0
166012	49.0	33.0
5509	663.0	1344.0
5500	9970.0	14921.0
5501	5275.0	7530.0
5502	6807.0	133.0
5504	2042.0	3820.0
5506	0.0	0.0
5507	1261.0	2163.0
154043	787.0	135.0
5520	2059.0	1891.0
5521	139.0	63.0
193629	2.0	1.0
5519	2453.0	1024.0
26298	1357.0	4645.0
26297	1650.0	658.0
5511	2075.0	2803.0
5512	4.0	4.0
5514	3940.0	6101.0
5515	5357.0	10476.0
26290	412.0	31.0
5516	3281.0	2557.0
154075	53.0	106.0
26292	1108.0	2540.0
26291	0.0	1.0
5518	16845.0	18455.0
5530	3117.0	1092.0
5531	4454.0	10601.0
5532	3171.0	2626.0
5522	39.0	3.0
5523	964.0	1273.0
5524	10942.0	16016.0
5525	4785.0	8402.0
5526	1669.0	852.0
5527	4664.0	7303.0
5528	2926.0	3721.0
154064	1.0	11.0
5529	1878.0	4743.0
286122	19.0	9.0
5540	1.0	0.0
5542	0.0	0.0
286128	522.0	481.0
51241	926.0	2575.0
89858	65.0	11.0
89857	169.0	575.0
51244	1262.0	1369.0
51247	2482.0	4355.0
5533	868.0	564.0
51246	12389.0	10992.0
5534	2455.0	2406.0
51249	1113.0	1831.0
5535	2.0	1.0
90835	42.0	130.0
89853	1386.0	560.0
5536	2260.0	3724.0
51248	1521.0	2834.0
5537	3611.0	5581.0
5538	8644.0	27716.0
5539	0.0	0.0
28907	28.0	18.0
286133	8194.0	298.0
28908	860.0	1935.0
28905	1.0	2.0
100131418	0.0	0.0
5550	1992.0	1722.0
28906	23.0	93.0
286135	0.0	0.0
5551	794.0	407.0
5552	4505.0	3336.0
100131415	0.0	0.0
5553	16.0	5.0
28909	0.0	0.0
5554	10.0	6.0
28900	1.0	1.0
28903	5.0	8.0
28904	34.0	81.0
28901	9.0	13.0
28902	3.0	17.0
51250	753.0	757.0
51252	76.0	120.0
51251	836.0	1210.0
89849	704.0	863.0
89848	1067.0	294.0
51253	3115.0	3772.0
89846	1143.0	24340.0
51256	384.0	859.0
89845	1140.0	1179.0
51255	3200.0	3857.0
51258	4516.0	4129.0
5544	0.0	2.0
51257	3472.0	2026.0
5545	0.0	0.0
5546	3313.0	5910.0
5547	8363.0	5495.0
51259	1062.0	593.0
90826	325.0	597.0
5549	17173.0	817.0
286140	27.0	38.0
90827	0.0	0.0
286144	1097.0	1772.0
5562	2122.0	1994.0
286148	983.0	1978.0
5563	156.0	1219.0
90861	4473.0	25697.0
5564	1649.0	1891.0
90864	184.0	151.0
5565	857.0	662.0
51260	1357.0	1174.0
51263	1130.0	1952.0
100287296	0.0	0.0
51265	32.0	47.0
51264	2238.0	2267.0
51267	693.0	89.0
51266	9.0	2.0
5555	2.0	1.0
51268	40.0	63.0
89876	192.0	171.0
5557	153.0	985.0
5558	411.0	1048.0
89874	18.0	106.0
90859	10.0	13.0
89872	2.0	2.0
286151	5.0	61.0
89870	1.0	0.0
5570	418.0	4623.0
5571	2454.0	4167.0
5573	8549.0	10651.0
90850	2028.0	3557.0
5574	0.0	0.0
90853	124.0	289.0
5575	2986.0	566.0
5576	2106.0	3402.0
51270	31.0	73.0
100192378	18.0	11.0
51272	4611.0	5031.0
51271	3799.0	3726.0
51274	3463.0	3484.0
100287284	4.0	0.0
51276	222.0	325.0
89869	10.0	0.0
51275	846.0	600.0
51278	4227.0	2205.0
51277	249.0	373.0
5566	7748.0	8086.0
89866	16.0	5.0
51279	4611.0	4117.0
5567	1260.0	1007.0
90843	2295.0	887.0
5568	0.0	0.0
5569	240.0	148.0
89891	3574.0	9182.0
5580	2833.0	8726.0
89890	1200.0	1084.0
5581	637.0	199.0
5582	2.0	2.0
5583	2403.0	3565.0
5584	1214.0	2361.0
5585	8583.0	10565.0
5586	1376.0	3800.0
5587	498.0	145.0
100287279	0.0	1.0
51281	572.0	936.0
51280	3599.0	10034.0
51283	2703.0	5686.0
100287272	0.0	6.0
51282	3019.0	1550.0
51285	1747.0	440.0
51284	305.0	429.0
51287	1700.0	1147.0
119722	0.0	4.0
51286	6.0	14.0
51289	0.0	2.0
100287270	0.0	0.0
5577	3984.0	3462.0
5578	1221.0	258.0
5579	184.0	898.0
89894	349.0	998.0
5591	4200.0	7629.0
5592	510.0	386.0
90871	2037.0	1235.0
5593	136.0	81.0
5594	5030.0	7942.0
347598	0.0	0.0
5595	7908.0	10931.0
5596	159.0	1.0
5597	1035.0	3336.0
90874	365.0	616.0
5598	1271.0	1053.0
51290	1589.0	2741.0
51292	3184.0	6632.0
5590	604.0	1413.0
51291	1002.0	2220.0
100287266	5.0	0.0
51294	2466.0	1283.0
100287261	0.0	0.0
51293	3384.0	1635.0
51296	2731.0	1682.0
51295	2677.0	1620.0
51298	7.0	0.0
51297	0.0	3.0
51299	5239.0	251.0
119710	551.0	397.0
5588	121.0	193.0
5589	18626.0	17074.0
90865	3947.0	509.0
89887	450.0	278.0
89886	22.0	56.0
89885	16.0	0.0
89884	12.0	159.0
89883	0.0	2.0
89882	1.0	0.0
286101	856.0	1532.0
286102	0.0	0.0
286103	12.0	20.0
347584	0.0	0.0
5599	1246.0	2146.0
347687	3.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	3.0	31.0
53822	25.0	16.0
53820	14.0	609.0
53826	2312.0	374.0
53827	11937.0	9478.0
345016	0.0	0.0
347673	0.0	1.0
53828	0.0	0.0
53829	253.0	208.0
347675	0.0	0.0
28866	0.0	2.0
100507173	5.0	17.0
26205	1471.0	1618.0
132625	0.0	2.0
28864	0.0	0.0
100507171	165.0	31.0
28865	5.0	13.0
26207	2056.0	1270.0
100507178	35.0	74.0
26206	45.0	77.0
28869	0.0	0.0
100131493	0.0	0.0
28862	25.0	66.0
28863	0.0	5.0
28861	0.0	1.0
53833	102.0	36.0
53834	1354.0	2709.0
53831	21.0	184.0
53832	1004.0	1105.0
53838	2094.0	4551.0
53836	392.0	23.0
144608	86.0	123.0
28833	0.0	2.0
28834	95.0	75.0
28831	1.0	4.0
100750245	0.0	0.0
28832	3.0	8.0
100750246	3.0	2.0
100750247	1.0	3.0
100131481	0.0	0.0
53840	32.0	75.0
53841	3.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	5.0	1.0
28847	2.0	6.0
102060282	22.0	9.0
28819	0.0	0.0
28817	124.0	896.0
28818	4.0	2.0
100131469	0.0	0.0
28811	2.0	5.0
28812	6.0	11.0
28810	2.0	7.0
28815	469.0	954.0
28816	250.0	178.0
28813	491.0	2210.0
100507143	0.0	0.0
28814	31.0	92.0
51201	718.0	388.0
119687	0.0	0.0
51200	165.0	25.0
51203	224.0	4527.0
51202	35.0	89.0
51205	645.0	1251.0
51204	977.0	1294.0
51207	5.0	6.0
51206	20.0	20.0
119682	0.0	0.0
51209	133.0	16.0
51208	10.0	4.0
28828	0.0	0.0
100507135	7.0	0.0
28829	0.0	0.0
100131457	3.0	1.0
28822	211.0	3446.0
28823	218.0	845.0
28820	474.0	766.0
100131454	21.0	10.0
28821	12.0	51.0
28826	37.0	407.0
28827	0.0	0.0
100131451	8.0	4.0
28824	0.0	4.0
28825	541.0	3566.0
119678	0.0	0.0
119679	0.0	0.0
89801	335.0	87.0
51214	31.0	5.0
51213	0.0	0.0
51218	2181.0	3100.0
286183	0.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	6.0	2.0
286189	13.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	4.0
89839	53.0	357.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	5414.0	1522.0
51225	1247.0	555.0
286190	9.0	9.0
89832	7.0	7.0
51224	0.0	0.0
51227	970.0	1239.0
51226	2707.0	522.0
51228	2993.0	2634.0
347613	13.0	24.0
28808	0.0	0.0
28809	190.0	1478.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	43.0	84.0
28800	0.0	0.0
28801	1.0	2.0
28804	20.0	147.0
28805	0.0	0.0
28802	0.0	21.0
28803	49.0	2718.0
51230	2022.0	4604.0
90809	1547.0	2140.0
51232	8500.0	5935.0
51231	1511.0	2511.0
51234	3738.0	3617.0
51233	20.0	19.0
89822	34.0	14.0
51236	1681.0	2123.0
51237	322.0	1017.0
51239	562.0	433.0
90806	917.0	3565.0
100507102	3.0	4.0
129049	401.0	20.0
154007	610.0	802.0
26279	51.0	749.0
203859	89.0	17.0
26272	464.0	519.0
26271	188.0	905.0
26273	1522.0	2149.0
26276	814.0	1031.0
26275	1151.0	972.0
26278	1047.0	580.0
26277	2805.0	4223.0
26270	638.0	938.0
26285	0.0	0.0
26284	2195.0	3526.0
26287	29.0	8.0
26286	1838.0	3603.0
26289	5172.0	582.0
26281	4.0	2.0
26280	16.0	20.0
100507127	11.0	1.0
100507125	1.0	6.0
129025	0.0	2.0
26258	1819.0	3007.0
26257	5.0	0.0
26259	625.0	1291.0
26251	13.0	86.0
168667	337.0	16.0
26254	2.0	0.0
26253	42.0	16.0
26256	112.0	782.0
144699	520.0	1095.0
26255	1.0	0.0
100507114	7.0	0.0
100507113	5.0	14.0
100507118	11.0	8.0
100507117	5.0	6.0
26269	965.0	1252.0
26268	1576.0	2802.0
201229	740.0	407.0
26261	47.0	79.0
119696	0.0	0.0
26260	1872.0	846.0
26263	759.0	1734.0
119694	0.0	0.0
26262	2331.0	2586.0
201232	218.0	688.0
119695	0.0	0.0
26267	418.0	119.0
26266	72.0	154.0
119692	0.0	0.0
130074	6438.0	6030.0
129080	291.0	452.0
28899	0.0	0.0
26235	913.0	1045.0
26238	37.0	19.0
28897	0.0	0.0
28898	4.0	7.0
100750225	23.0	11.0
26239	0.0	0.0
28891	9.0	15.0
28892	2.0	3.0
26230	359.0	342.0
201243	2.0	1.0
28890	0.0	0.0
26232	3679.0	586.0
28895	0.0	1.0
26231	316.0	140.0
28896	3.0	0.0
26234	4975.0	5593.0
28893	1.0	12.0
26233	826.0	1570.0
28894	0.0	0.0
144638	7.0	4.0
132660	383.0	761.0
26247	0.0	0.0
26246	1.0	0.0
26249	673.0	340.0
26248	1.0	0.0
100510707	0.0	1.0
201255	1195.0	2234.0
26240	859.0	623.0
201254	1616.0	2286.0
26242	0.0	0.0
26245	0.0	0.0
252839	5583.0	11253.0
132671	488.0	156.0
130013	6.0	188.0
28877	2.0	0.0
28878	14.0	28.0
28875	18.0	10.0
28876	18.0	70.0
201259	2.0	2.0
28879	0.0	0.0
26219	0.0	0.0
492311	1296.0	681.0
168620	7.0	17.0
28870	2.0	9.0
201266	1469.0	6057.0
28873	0.0	1.0
28874	36.0	57.0
26212	0.0	11.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	252.0	148.0
26225	1108.0	2006.0
28888	0.0	0.0
26224	2939.0	4865.0
28889	0.0	0.0
26227	5143.0	6255.0
28886	0.0	0.0
26226	21.0	8.0
28887	0.0	0.0
26229	2767.0	1274.0
26228	19.0	115.0
28880	0.0	0.0
28881	2.0	1.0
28884	0.0	0.0
26220	57.0	8.0
28885	3.0	6.0
26223	0.0	0.0
28882	49.0	40.0
28883	7.0	1.0
492307	8.0	0.0
492303	18.0	68.0
105369550	1.0	0.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	1306.0	969.0
5608	246.0	416.0
5609	2791.0	1683.0
5600	2065.0	712.0
5601	1684.0	3750.0
5602	739.0	29.0
5603	1960.0	6978.0
5604	2215.0	2124.0
5605	8092.0	4426.0
5606	3549.0	2460.0
5620	0.0	1.0
5618	1069.0	3782.0
5619	0.0	0.0
5610	2168.0	4456.0
5611	3611.0	4972.0
5612	1742.0	1310.0
5613	1337.0	571.0
5616	1.0	0.0
5617	5.0	0.0
105370578	7.0	0.0
5630	67.0	26.0
5631	1306.0	2285.0
166379	389.0	370.0
166378	380.0	1030.0
5629	231.0	30.0
100133941	16923.0	17656.0
5621	8558.0	1573.0
5623	313.0	292.0
5624	8.0	32.0
5625	122.0	321.0
5626	0.0	1.0
5627	4147.0	561.0
5628	3.0	0.0
5641	11265.0	6934.0
5634	1076.0	2166.0
5635	2088.0	2453.0
100133957	7.0	26.0
5636	825.0	1346.0
5638	616.0	205.0
5639	697.0	747.0
5650	1168.0	0.0
5651	2.0	2.0
5652	5790.0	24604.0
5653	1263.0	0.0
5644	0.0	0.0
5645	1.0	1.0
5646	4.0	1.0
5648	647.0	34.0
5649	278.0	62.0
100131309	0.0	0.0
5660	93548.0	67467.0
5662	148.0	171.0
5663	3450.0	11260.0
5664	1359.0	1843.0
3002	232.0	133.0
347281	0.0	0.0
100131302	0.0	0.0
3001	320.0	410.0
3000	40.0	22.0
51360	611.0	1926.0
51362	527.0	1230.0
51361	362.0	3190.0
51364	129.0	2267.0
100287191	2.0	0.0
51363	2305.0	6577.0
51366	3528.0	7706.0
89978	311.0	521.0
100287193	0.0	3.0
51365	207.0	103.0
51368	3961.0	4885.0
5654	26271.0	11401.0
5655	1028.0	1.0
51367	1221.0	793.0
90956	2237.0	2242.0
5657	9.0	1.0
90957	1026.0	1473.0
89970	1040.0	2074.0
5670	1.0	0.0
5671	1.0	0.0
5672	116.0	8.0
347273	9.0	23.0
5673	9.0	3.0
90952	7473.0	1621.0
5675	0.0	0.0
347275	0.0	0.0
3013	6.0	54.0
3012	29.0	117.0
3010	0.0	3.0
51371	3519.0	3589.0
3009	0.0	1.0
100287183	0.0	0.0
3008	1.0	11.0
51373	584.0	566.0
3007	0.0	4.0
51372	3827.0	3449.0
51375	930.0	945.0
3006	841.0	1889.0
51374	6745.0	6794.0
3005	7461.0	37922.0
51377	870.0	1943.0
3004	246.0	131.0
3003	162.0	812.0
51379	675.0	1078.0
51378	240.0	6.0
5669	5.0	0.0
5680	0.0	0.0
5681	2823.0	1302.0
5682	2674.0	2852.0
5683	775.0	931.0
5684	3214.0	5938.0
5685	4460.0	5623.0
347265	28.0	295.0
5686	3012.0	5887.0
3024	0.0	2.0
3021	28900.0	27293.0
3020	1033.0	5089.0
100287177	1.0	0.0
51380	903.0	2109.0
100287178	0.0	0.0
51382	2399.0	4960.0
100287173	0.0	0.0
51384	7.0	7.0
3018	0.0	4.0
51386	8790.0	7374.0
3017	408.0	2347.0
51385	748.0	818.0
51388	907.0	828.0
3015	4771.0	7721.0
100287171	505.0	272.0
3014	1712.0	1528.0
5676	0.0	0.0
51389	3033.0	2894.0
5678	1.0	0.0
5690	4435.0	5611.0
5691	5486.0	5901.0
5692	10503.0	12940.0
5693	4926.0	7781.0
347252	2.0	7.0
5694	5242.0	6455.0
5695	5669.0	6447.0
5696	4998.0	7005.0
5697	13.0	20.0
3035	3794.0	3601.0
3034	5.0	14.0
3033	4832.0	2447.0
3032	7693.0	7154.0
3031	1.0	1.0
3030	16122.0	12210.0
51390	2250.0	1523.0
51393	1368.0	849.0
3029	2047.0	3339.0
3028	3325.0	4342.0
51397	699.0	1500.0
3026	38.0	163.0
51399	1825.0	1485.0
51398	6886.0	5393.0
5687	749.0	1399.0
5688	6889.0	6700.0
5689	7725.0	8917.0
129401	461.0	935.0
347240	87.0	1327.0
129402	0.0	0.0
3046	3.0	1.0
3045	15.0	0.0
3044	0.0	0.0
3043	44261.0	130.0
3042	21.0	0.0
3040	25312.0	27.0
374900	388.0	529.0
3039	838.0	0.0
3038	1825.0	60.0
3037	288.0	1029.0
374907	518.0	397.0
3036	178.0	32.0
5698	2178.0	2657.0
5699	1710.0	1637.0
90990	337.0	1157.0
90993	903.0	8073.0
3055	1030.0	914.0
3054	4040.0	6350.0
3053	77.0	11.0
100287144	0.0	0.0
3052	823.0	1558.0
3051	0.0	0.0
3050	3.0	0.0
100287140	0.0	0.0
3049	12.0	0.0
3048	5.0	12.0
3047	1.0	0.0
90987	913.0	1267.0
3060	1.0	0.0
374920	1167.0	349.0
3068	11087.0	26714.0
3067	95.0	57.0
374928	384.0	333.0
3066	3339.0	4658.0
3065	4597.0	8106.0
3064	4718.0	8545.0
3062	1.0	1.0
3061	22.0	5.0
3059	2893.0	2713.0
3071	1595.0	2275.0
3070	274.0	2561.0
3078	10.0	0.0
3077	740.0	1954.0
100287128	1.0	17.0
3075	10531.0	1832.0
3074	6820.0	6839.0
3073	4508.0	5214.0
374918	87.0	0.0
3069	26838.0	49125.0
3082	454.0	128.0
3081	26.0	15.0
3080	0.0	0.0
53938	757.0	999.0
28976	2309.0	2598.0
28977	1324.0	2545.0
28974	4441.0	3579.0
100131388	1.0	0.0
3087	1304.0	2510.0
28978	861.0	1999.0
3084	340.0	52.0
3083	12.0	26.0
28972	3886.0	5681.0
53940	0.0	19.0
28973	4129.0	5482.0
28970	693.0	1000.0
28971	1808.0	552.0
53944	819.0	2200.0
53942	2.0	44.0
53947	3685.0	420.0
3093	2396.0	4989.0
3092	3272.0	6401.0
3091	2271.0	2160.0
3090	3094.0	460.0
28987	3046.0	1306.0
28988	7589.0	5920.0
132989	198.0	168.0
100131378	6.0	1.0
3099	1704.0	4184.0
28985	1574.0	1441.0
3098	7371.0	14194.0
28986	1805.0	547.0
3097	1321.0	927.0
100507299	29.0	18.0
3096	967.0	1458.0
100131374	0.0	0.0
28989	682.0	818.0
100507297	184.0	125.0
3094	8210.0	7188.0
337986	0.0	0.0
100131370	0.0	0.0
28983	5.0	6.0
28984	1858.0	603.0
28981	367.0	1161.0
374819	174.0	348.0
26322	0.0	0.0
28982	229.0	1482.0
129303	1145.0	1148.0
100131369	31.0	24.0
28954	475.0	55.0
28955	484.0	483.0
28952	1387.0	1683.0
100131366	6.0	2.0
65944	0.0	0.0
337979	0.0	0.0
28958	2853.0	2939.0
337978	0.0	0.0
28959	8752.0	2912.0
337977	0.0	0.0
28956	2613.0	4641.0
337976	0.0	0.0
28957	481.0	751.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3618.0	4200.0
337980	0.0	0.0
51300	2521.0	2909.0
51302	347.0	29.0
89910	2283.0	4608.0
51301	265.0	240.0
51304	3595.0	4671.0
51303	877.0	1495.0
51306	1288.0	2097.0
51305	4.0	29.0
51308	731.0	45.0
51307	2407.0	2122.0
51309	1749.0	955.0
130340	37.0	364.0
100131358	5.0	1.0
28965	396.0	3.0
28966	472.0	516.0
26301	595.0	201.0
337969	0.0	0.0
28964	6228.0	4619.0
337968	0.0	0.0
28969	2524.0	4045.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	109.0	112.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	373.0	252.0
337973	0.0	0.0
337972	0.0	0.0
360200	24.0	9.0
337971	0.0	0.0
337970	0.0	0.0
28962	1600.0	1572.0
51311	158.0	136.0
51310	2946.0	1306.0
28960	859.0	881.0
51313	4786.0	14281.0
51312	4184.0	1325.0
51315	1857.0	2722.0
51314	15.0	18.0
51317	2235.0	2367.0
360205	0.0	0.0
51316	88.0	129.0
51319	676.0	1774.0
360203	0.0	0.0
51318	1360.0	2836.0
374864	510.0	18.0
28938	165.0	271.0
100507267	0.0	0.0
28939	0.0	2.0
374860	14.0	224.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	3.0
28930	3.0	67.0
28931	0.0	1.0
374868	995.0	1083.0
100507266	63.0	90.0
28936	0.0	0.0
28937	66.0	193.0
28934	0.0	0.0
28935	128.0	94.0
337963	0.0	0.0
337960	0.0	0.0
51320	1928.0	2730.0
51322	5948.0	8629.0
53981	1776.0	6479.0
51321	2220.0	3363.0
51324	3621.0	4459.0
89932	1739.0	2584.0
51326	19.0	50.0
51327	13.0	2.0
51329	130.0	54.0
28949	0.0	0.0
100507257	19.0	3.0
132946	68.0	10.0
100507251	0.0	0.0
28943	58.0	424.0
65975	25.0	4.0
28941	182.0	1967.0
