id	08ca348b-8c35-4f2e-ba37-c5bcb02c7896	b3ae3d7d-e056-444a-8d27-39faa849ae37
79992	17.0	4.0
695	491.0	420.0
100270943	1.0	0.0
696	15.0	2.0
699	151.0	1611.0
79998	247.0	25.0
100505704	3.0	0.0
134187	0.0	6.0
100505702	113.0	302.0
641613	3.0	1.0
401904	55.0	37.0
641614	1.0	1.0
100422960	0.0	0.0
5010	2390.0	29.0
7673	152.0	139.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1722.0	1292.0
101927067	15.0	4.0
100422964	0.0	0.0
5013	10.0	99.0
100422965	2.0	11.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2179.0	1385.0
146177	20.0	14.0
100270924	0.0	0.0
79980	731.0	1490.0
100270925	1.0	0.0
100270926	9.0	2.0
79982	1877.0	1625.0
79981	112.0	2.0
79983	312.0	576.0
53373	4384.0	1640.0
80975	81.0	7.0
79986	207.0	567.0
100420308	2.0	0.0
100420307	6.0	31.0
79987	9986.0	911.0
5005	3.0	29.0
79989	530.0	698.0
5007	5934.0	5556.0
100420303	0.0	1.0
5008	69.0	151.0
5009	1.0	0.0
100420300	62.0	65.0
92949	182.0	332.0
7682	1.0	1.0
100422850	3.0	0.0
5020	10.0	5.0
7681	4.0	77.0
100422851	0.0	1.0
5021	8094.0	439.0
100422852	0.0	0.0
7683	3.0	2.0
100422853	0.0	0.0
5023	122.0	13.0
100422854	0.0	0.0
5024	4.0	0.0
100422855	0.0	0.0
5025	1116.0	1001.0
101929651	1.0	0.0
100422856	0.0	0.0
5026	59.0	9.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	3.0	0.0
101929655	12.0	4.0
5016	208.0	112.0
5017	450.0	630.0
7678	197.0	1185.0
5018	4931.0	3202.0
5019	2563.0	758.0
5030	4.0	8.0
7693	1365.0	1212.0
100422861	0.0	0.0
7692	1157.0	583.0
5031	81.0	331.0
100422862	0.0	0.0
7695	893.0	574.0
5032	409.0	321.0
100422863	0.0	0.0
5033	1903.0	6572.0
7694	525.0	557.0
100422864	0.0	0.0
5034	24391.0	48534.0
7697	453.0	490.0
101929664	5.0	0.0
7696	235.0	163.0
101929665	0.0	1.0
100422866	0.0	0.0
5036	5998.0	7907.0
7699	1067.0	1118.0
101927003	2.0	2.0
100422867	0.0	0.0
5037	14916.0	18540.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	0.0	1.0
7691	343.0	188.0
7690	1725.0	1195.0
254013	247.0	199.0
100420207	3.0	0.0
5027	671.0	248.0
100420206	0.0	1.0
5028	105.0	150.0
5029	238.0	301.0
100420203	13.0	9.0
100420200	1.0	0.0
100422860	13.0	15.0
5042	51.0	88.0
100422873	4.0	0.0
100422874	0.0	0.0
5045	5821.0	4393.0
100422876	0.0	0.0
5046	617.0	1100.0
5047	2.0	62.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	9145.0	6414.0
100422879	0.0	0.0
101927015	1.0	1.0
101927017	1.0	1.0
105377880	0.0	1.0
256646	3.0	0.0
256643	1021.0	691.0
55902	5140.0	2653.0
55901	722.0	234.0
55900	1275.0	968.0
55906	416.0	142.0
100420213	0.0	0.0
55905	3367.0	4621.0
55904	6768.0	2410.0
5052	7699.0	17820.0
100422883	0.0	0.0
55909	1060.0	542.0
5053	17.0	2.0
100422884	0.0	0.0
5054	3284.0	3348.0
55908	50.0	3.0
55907	1511.0	2052.0
5055	15.0	14.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2644.0	5455.0
101929684	1.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	529.0	3219.0
5051	984.0	1051.0
5049	4956.0	6908.0
55911	632.0	778.0
55917	3007.0	1877.0
100420224	0.0	0.0
55916	736.0	561.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1591.0	1201.0
100422881	0.0	0.0
55914	4505.0	6056.0
5063	1002.0	83.0
100422894	1.0	0.0
5064	4486.0	1211.0
100422895	0.0	0.0
100422896	1.0	0.0
5066	11607.0	11454.0
5067	290.0	200.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	172.0	140.0
100419246	0.0	0.0
254050	67.0	40.0
5062	5860.0	8650.0
55920	6497.0	15447.0
254048	1619.0	1381.0
55924	724.0	192.0
55922	639.0	508.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	3896.0	2366.0
5075	0.0	68.0
5076	1.0	9.0
5077	34.0	12.0
55929	1848.0	1053.0
5078	0.0	0.0
101929620	0.0	0.0
5079	107.0	5.0
101929624	1.0	0.0
254065	976.0	559.0
101929623	6.0	0.0
5071	479.0	64.0
5073	2713.0	4769.0
55930	3972.0	2232.0
55937	128.0	61.0
100420253	14.0	12.0
5087	8925.0	9220.0
5088	3.0	3.0
5089	2955.0	2126.0
5080	212.0	161.0
5081	10.0	479.0
101929639	118.0	23.0
5082	1109.0	1260.0
256691	2034.0	182.0
5083	52.0	964.0
101929637	0.0	0.0
102725541	1.0	1.0
79913	510.0	491.0
79912	868.0	605.0
79915	352.0	917.0
100420259	4.0	5.0
100420258	5.0	6.0
100420257	3.0	1.0
79917	163.0	114.0
79919	76.0	1296.0
79918	1178.0	1020.0
5096	1550.0	2471.0
5097	2792.0	3046.0
5098	1647.0	1294.0
5099	1140.0	2270.0
100420260	0.0	0.0
254042	513.0	168.0
5090	1110.0	1193.0
5091	3824.0	2035.0
5092	2228.0	5280.0
5093	8879.0	6843.0
5094	17612.0	16637.0
5095	1480.0	809.0
100270899	1.0	0.0
100270895	0.0	1.0
79902	1689.0	1254.0
55957	129.0	202.0
79901	26397.0	5677.0
100270891	0.0	1.0
55954	400.0	668.0
79903	958.0	1721.0
100420269	0.0	0.0
79906	450.0	349.0
79905	190.0	135.0
79908	5.0	4.0
55959	7015.0	16422.0
55958	3407.0	2777.0
112724	781.0	835.0
100420275	1.0	0.0
90288	36.0	189.0
28338	0.0	0.0
28339	1.0	0.0
254099	7.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	215.0	603.0
90273	80.0	31.0
112714	13.0	8.0
28341	0.0	0.0
28342	2.0	0.0
28340	0.0	0.0
653583	588.0	208.0
28345	0.0	0.0
28346	0.0	0.0
28343	1.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	0.0
28316	120.0	5.0
28317	5.0	0.0
28314	0.0	0.0
28315	7.0	1.0
28318	39.0	1.0
112703	89.0	218.0
28312	1.0	0.0
28313	4.0	0.0
101929602	2.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	1626.0	33.0
28329	0.0	0.0
28320	0.0	0.0
401898	1.0	0.0
112770	1303.0	3101.0
105377820	2.0	1.0
112755	156.0	77.0
112752	717.0	843.0
28305	2.0	0.0
28306	10.0	1.0
28304	8.0	0.0
28309	2.0	0.0
28307	25.0	1.0
28301	6.0	0.0
28300	7.0	0.0
124739	508.0	463.0
112744	0.0	0.0
388403	1995.0	849.0
388401	7.0	1.0
388407	4.0	7.0
376412	1.0	2.0
653509	0.0	1.0
90441	1344.0	1887.0
388551	3.0	0.0
388552	537.0	1253.0
122011	2.0	1.0
148641	372.0	565.0
102216342	0.0	7.0
388550	8.0	0.0
102216341	0.0	0.0
653505	1.0	3.0
641518	1.0	34.0
641517	0.0	0.0
641515	6.0	16.0
388536	272.0	234.0
388533	5.0	2.0
388531	5.0	7.0
148645	1.0	8.0
388532	3.0	1.0
340595	0.0	1.0
340596	24.0	0.0
90427	789.0	862.0
340598	2.0	14.0
161635	2.0	1.0
340591	300.0	256.0
388574	1.0	0.0
388569	221.0	152.0
388566	416.0	415.0
388567	267.0	199.0
388564	36.0	44.0
124641	0.0	0.0
90459	902.0	849.0
653519	117.0	209.0
388561	711.0	972.0
388559	43.0	19.0
124637	146.0	90.0
388558	446.0	328.0
388555	0.0	159.0
388553	0.0	0.0
701	160.0	1479.0
340571	0.0	0.0
705	1014.0	1270.0
706	3001.0	7172.0
340578	34.0	102.0
708	2905.0	3897.0
100505881	2369.0	494.0
90485	98.0	32.0
90488	2831.0	4183.0
220717	428.0	214.0
100529855	1.0	3.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	653.0	261.0
90480	910.0	1516.0
653548	0.0	0.0
28495	0.0	0.0
28496	2.0	0.0
28493	1.0	0.0
28494	1.0	0.0
122046	4.0	1.0
653550	0.0	0.0
28499	0.0	0.0
388588	49.0	132.0
710	27376.0	13784.0
28497	1.0	0.0
28498	0.0	0.0
653553	29.0	201.0
711	0.0	0.0
712	4410.0	4024.0
340562	1.0	0.0
713	5854.0	5162.0
714	4983.0	5806.0
641556	0.0	0.0
715	22321.0	10720.0
716	29439.0	18260.0
28491	0.0	0.0
717	565.0	1005.0
28492	0.0	0.0
718	58929.0	6507.0
719	907.0	829.0
28490	0.0	0.0
100505876	2456.0	1896.0
219731	62.0	9.0
100505877	3.0	1.0
100505875	48.0	2.0
122042	0.0	0.0
388585	3.0	0.0
388581	22.0	18.0
122038	0.0	0.0
388579	4.0	1.0
720	674.0	543.0
721	1926.0	1155.0
722	167.0	1.0
724	0.0	1.0
725	59.0	25.0
726	694.0	371.0
100505879	32.0	2.0
727	399.0	184.0
728	750.0	658.0
729	190.0	5.0
340554	176.0	75.0
219743	1319.0	1434.0
339562	2.0	0.0
653566	42.0	41.0
653567	38.0	11.0
28479	53.0	0.0
339559	216.0	282.0
28473	125.0	6.0
28474	1026.0	55.0
28471	15.0	0.0
340547	29.0	13.0
730	6803.0	28.0
28477	0.0	0.0
731	0.0	0.0
28478	15.0	0.0
732	1.0	0.0
28475	0.0	0.0
124685	4.0	5.0
733	16.0	12.0
28476	0.0	0.0
734	1821.0	3436.0
735	0.0	1.0
738	5244.0	2785.0
340544	27.0	12.0
219738	319.0	1071.0
28470	14.0	0.0
340542	215.0	45.0
219736	358.0	552.0
340543	141.0	0.0
136647	840.0	650.0
100505894	363.0	271.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	13.0
7710	223.0	123.0
653557	0.0	0.0
100505890	0.0	0.0
7709	1162.0	1309.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	0.0
740	2805.0	5230.0
28483	4.0	1.0
741	294.0	519.0
28488	1.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	365.0	106.0
28487	0.0	0.0
7701	1699.0	1201.0
745	200.0	55.0
7700	441.0	201.0
746	1581.0	2478.0
747	638.0	465.0
7703	1559.0	5894.0
7702	1014.0	1003.0
340533	196.0	291.0
7705	4997.0	5441.0
28480	2.0	0.0
7704	1411.0	284.0
219749	1060.0	603.0
28481	26.0	0.0
7707	2999.0	2992.0
7706	2091.0	1348.0
339541	58.0	13.0
100270879	1.0	0.0
171017	1683.0	1248.0
768215	0.0	0.0
340526	931.0	312.0
340527	207.0	136.0
100270887	3.0	0.0
146059	968.0	1084.0
768217	0.0	0.0
750	6.0	2.0
768216	0.0	0.0
768211	649.0	208.0
752	1633.0	939.0
753	3048.0	2675.0
171019	16.0	35.0
754	13142.0	20921.0
768213	0.0	0.0
755	791.0	576.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	17.0	5.0
757	2626.0	1880.0
7711	186.0	127.0
758	39.0	2.0
100270880	1.0	0.0
100505845	0.0	0.0
759	3.0	0.0
7716	4839.0	1678.0
134082	0.0	0.0
134083	0.0	0.0
158055	5.0	13.0
7718	309.0	109.0
158056	168.0	139.0
158038	13.0	12.0
7730	1.0	2.0
100505832	15.0	0.0
7732	60.0	13.0
219771	4382.0	4181.0
219770	1.0	2.0
100270868	0.0	0.0
100270869	4.0	1.0
339535	105.0	15.0
340515	1.0	0.0
100270875	0.0	0.0
760	499.0	912.0
256714	64.0	41.0
100270876	0.0	0.0
761	288.0	4.0
768206	79.0	7.0
762	830.0	0.0
763	1.0	3.0
100270871	0.0	0.0
256710	15.0	13.0
100270872	0.0	1.0
764	0.0	0.0
765	27.0	0.0
100270873	9.0	6.0
766	0.0	0.0
100270874	1.0	0.0
767	708.0	323.0
768	18.0	57.0
732275	0.0	0.0
100270870	1.0	1.0
100505835	9.0	0.0
7727	446.0	586.0
158046	83.0	28.0
7726	4320.0	4349.0
7728	617.0	345.0
100505839	7.0	4.0
7741	832.0	447.0
100505865	133.0	25.0
7743	1609.0	1567.0
339521	0.0	0.0
100270857	0.0	0.0
339524	255.0	41.0
770	659.0	47.0
100270864	0.0	0.0
771	6932.0	41673.0
205147	0.0	0.0
773	52.0	51.0
100270867	4.0	0.0
774	13.0	127.0
340508	1.0	1.0
775	1312.0	526.0
776	259.0	247.0
777	2.0	11.0
778	108.0	4.0
100505869	17.0	2.0
779	2.0	0.0
7733	570.0	492.0
7738	511.0	640.0
7737	471.0	490.0
340501	0.0	3.0
7739	2486.0	2039.0
158078	1344.0	1323.0
7750	4065.0	3849.0
7752	452.0	858.0
100505854	365.0	213.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	612.0	26.0
7753	1064.0	1029.0
219793	4.0	2.0
219790	102.0	718.0
122060	307.0	300.0
100270846	0.0	1.0
339512	1.0	2.0
100270847	1.0	0.0
100270848	0.0	1.0
780	13320.0	13607.0
781	1865.0	543.0
100270853	6.0	3.0
782	381.0	200.0
339505	0.0	2.0
783	127.0	31.0
103689912	51.0	22.0
784	819.0	3063.0
103689911	1.0	0.0
785	210.0	32.0
786	8.0	98.0
100270850	4.0	5.0
100270851	3.0	1.0
788	1174.0	793.0
100270852	1.0	1.0
7745	2185.0	1505.0
789	0.0	0.0
103689918	1.0	0.0
103689917	2.0	2.0
732253	0.0	1.0
158062	58.0	2.0
7746	557.0	625.0
171024	11536.0	1703.0
7748	1032.0	1502.0
171023	5457.0	2604.0
103689913	0.0	0.0
171022	9.0	5.0
158067	97.0	260.0
103689915	0.0	0.0
7761	132.0	115.0
7760	1001.0	1844.0
7763	11059.0	9160.0
5100	7.0	0.0
7762	126.0	67.0
5101	637.0	50.0
7764	4091.0	6100.0
100270839	9.0	3.0
339500	423.0	550.0
100270835	1.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	3340.0	2381.0
100270837	0.0	0.0
100270838	0.0	0.0
793	9.0	9.0
794	2155.0	799.0
100270844	0.0	1.0
795	0.0	0.0
796	0.0	42.0
797	3.0	24.0
100270840	25.0	13.0
798	0.0	0.0
799	53.0	7.0
100270841	18.0	5.0
7756	7145.0	6906.0
7755	416.0	747.0
7757	55.0	21.0
101929580	32.0	26.0
158011	0.0	0.0
100505806	205.0	351.0
7770	782.0	370.0
101929581	2.0	1.0
7772	380.0	472.0
7771	301.0	361.0
5110	3008.0	4899.0
101929582	0.0	0.0
5111	2546.0	6099.0
7773	254.0	251.0
7776	827.0	1036.0
7775	478.0	383.0
101929589	0.0	0.0
100419416	1.0	4.0
100270832	14.0	1.0
100270833	16.0	1.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	1089.0	63.0
7767	484.0	347.0
5105	2001.0	5.0
7766	59.0	75.0
5106	1220.0	3427.0
7769	764.0	485.0
100420401	3.0	5.0
7768	237.0	227.0
5108	9682.0	5488.0
101929590	0.0	0.0
101929591	8.0	4.0
7781	15.0	29.0
7780	25.0	12.0
7783	1.0	0.0
7782	552.0	421.0
5121	13.0	3.0
5122	15.0	44.0
7784	176.0	51.0
5125	1476.0	395.0
7786	856.0	378.0
90423	318.0	264.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	0.0
100420415	23.0	75.0
5116	2275.0	2274.0
100420414	1.0	1.0
100505826	14.0	11.0
90417	322.0	1174.0
5118	4334.0	10039.0
90416	866.0	553.0
7779	1976.0	3072.0
100420412	0.0	0.0
5119	3694.0	7211.0
158035	11.0	0.0
100420410	0.0	1.0
7791	16444.0	11205.0
5130	3940.0	3779.0
5132	4.0	3.0
90411	8315.0	3262.0
5133	91.0	26.0
5134	2096.0	1886.0
90410	815.0	2419.0
7798	3930.0	2505.0
5136	354.0	70.0
146053	42.0	21.0
146050	1170.0	1597.0
146057	1098.0	531.0
103091864	24.0	10.0
103091863	0.0	0.0
5126	2.0	9.0
7789	311.0	192.0
5127	4001.0	6626.0
5128	2316.0	2365.0
100505812	160.0	124.0
5129	1150.0	236.0
90407	1497.0	1501.0
5140	2871.0	79.0
100422971	4.0	0.0
5141	1230.0	695.0
100422972	0.0	0.0
5142	6647.0	845.0
100422973	0.0	0.0
5143	19.0	7.0
100422974	0.0	0.0
5144	652.0	426.0
100422975	0.0	0.0
5145	6.0	5.0
5146	15.0	11.0
100422977	0.0	0.0
101929530	0.0	2.0
5147	591.0	867.0
100422978	0.0	0.0
100422979	1.0	0.0
101929539	47.0	8.0
100419324	0.0	0.0
254128	220.0	88.0
254122	82.0	42.0
5137	1462.0	62.0
7799	4720.0	3076.0
5138	3187.0	203.0
5139	464.0	373.0
100422970	0.0	0.0
5151	1485.0	931.0
100422982	1.0	0.0
5152	1093.0	138.0
100422983	0.0	0.0
5153	482.0	346.0
100422984	0.0	0.0
5154	2064.0	1838.0
100422985	0.0	0.0
5155	2032.0	4761.0
100422986	1.0	2.0
5156	6084.0	2950.0
100422987	2.0	0.0
5157	2642.0	1806.0
100422988	0.0	0.0
5158	302.0	33.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	2.0	0.0
5150	3327.0	3476.0
100049076	21.0	4.0
5148	58.0	50.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	2252.0	2427.0
100422993	1.0	1.0
5163	1158.0	648.0
100422994	0.0	0.0
5164	1649.0	284.0
100422995	0.0	0.0
5165	559.0	1071.0
100422996	0.0	0.0
5166	14044.0	775.0
100422997	3.0	1.0
5167	1818.0	5904.0
5168	9002.0	453.0
5169	122.0	50.0
101929559	4.0	3.0
101929557	7.0	0.0
5160	3074.0	2760.0
5161	0.0	1.0
256764	11.0	4.0
254100	62.0	45.0
254102	2983.0	2595.0
5159	10931.0	17836.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	1.0	0.0
5173	0.0	0.0
100420341	51.0	73.0
5174	287.0	108.0
5175	22287.0	5384.0
5176	15119.0	11564.0
5178	2010.0	142.0
5179	57.0	3.0
5170	1843.0	1464.0
5172	186.0	57.0
100420342	1.0	0.0
5184	2693.0	2644.0
5187	13235.0	1329.0
5188	1046.0	757.0
5189	1597.0	1107.0
254173	44.0	9.0
254170	752.0	726.0
100420359	1.0	0.0
100420358	3.0	4.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1120.0	1016.0
5196	1.0	0.0
5197	5.0	0.0
5198	1461.0	971.0
5199	165.0	29.0
254187	3.0	1.0
5190	2661.0	2428.0
5191	515.0	764.0
5192	764.0	541.0
5193	503.0	281.0
5194	1969.0	2496.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	963.0	109.0
100420377	0.0	0.0
53409	0.0	2.0
100420376	0.0	0.0
53407	1326.0	1556.0
100419392	3.0	0.0
100419391	18.0	3.0
101929520	590.0	3129.0
768219	0.0	0.0
768218	0.0	0.0
768222	3.0	0.0
254158	2.0	2.0
53410	1.0	1.0
768220	3.0	2.0
100420393	1.0	0.0
100420392	0.0	0.0
112609	196.0	35.0
28457	538.0	1.0
28458	2114.0	69.0
28452	256.0	4.0
28450	1669.0	10.0
28455	359.0	3.0
28453	9.0	0.0
28454	193.0	5.0
90390	387.0	579.0
28468	1410.0	71.0
653458	0.0	0.0
28469	16.0	0.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	2.0	0.0
28463	18.0	2.0
28461	596.0	10.0
28466	50.0	2.0
28467	268.0	14.0
653464	374.0	452.0
28464	96.0	0.0
28465	601.0	15.0
653489	12.0	13.0
28438	0.0	0.0
28435	0.0	0.0
28439	1213.0	8.0
653492	0.0	1.0
28430	2.0	0.0
28433	1.0	0.0
28434	754.0	11.0
28431	2.0	0.0
28432	22.0	0.0
28448	3578.0	30.0
28449	467.0	3.0
28446	25.0	0.0
28447	3.0	0.0
28440	1.0	0.0
28441	11.0	0.0
653483	101.0	33.0
28444	1983.0	43.0
28445	120.0	8.0
28442	3667.0	38.0
653486	0.0	0.0
28443	6.0	0.0
28415	32.0	1.0
28416	17.0	0.0
28413	4.0	0.0
28414	63.0	1.0
28419	3.0	0.0
28417	32.0	0.0
28418	3.0	0.0
124626	0.0	0.0
388503	1.0	0.0
28411	30.0	0.0
28412	189.0	4.0
28410	839.0	6.0
388507	212.0	351.0
653499	31.0	1.0
28426	38.0	0.0
28427	6.0	0.0
28424	718.0	12.0
28425	18.0	0.0
28428	14.0	1.0
28429	45.0	3.0
28422	2.0	0.0
28423	1208.0	66.0
28420	482.0	8.0
28421	36.0	0.0
102723099	14.0	17.0
388524	15.0	12.0
124602	82.0	78.0
388523	18.0	4.0
112611	332.0	357.0
28405	3.0	0.0
28408	3183.0	64.0
28409	1057.0	2.0
112616	3504.0	632.0
28406	5.0	0.0
28407	8.0	1.0
388514	41.0	0.0
28400	124.0	1.0
388512	55.0	0.0
28401	147.0	0.0
134359	549.0	802.0
158326	1543.0	13.0
339263	484.0	138.0
401730	1.0	0.0
146336	0.0	0.0
401725	2.0	1.0
401720	13.0	3.0
90557	402.0	1189.0
90550	862.0	1956.0
158314	12.0	21.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	2.0	0.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	4.0	2.0
339258	0.0	0.0
106478990	0.0	1.0
800	27050.0	24309.0
801	16555.0	13306.0
802	0.0	0.0
342892	173.0	154.0
804	0.0	0.0
805	25562.0	30025.0
342898	0.0	0.0
342897	287.0	1109.0
806	62.0	16.0
401718	3.0	2.0
807	7.0	7.0
401717	30.0	14.0
808	8425.0	11231.0
158345	69.0	28.0
339240	0.0	0.0
90586	53.0	6.0
339241	6.0	0.0
90589	21.0	17.0
378884	76.0	70.0
339244	2.0	0.0
653404	0.0	0.0
90580	526.0	638.0
391825	0.0	0.0
391827	3.0	16.0
810	307.0	2.0
811	22997.0	61968.0
340221	3.0	2.0
813	7725.0	16854.0
814	175.0	228.0
815	9.0	48.0
816	256.0	364.0
401708	1.0	3.0
817	2793.0	3209.0
818	2126.0	1883.0
819	2406.0	1734.0
90576	232.0	521.0
339230	698.0	1578.0
339231	1026.0	953.0
339229	389.0	515.0
122335	0.0	0.0
124997	2572.0	1593.0
340217	0.0	0.0
124995	2008.0	1261.0
378881	0.0	0.0
820	7.0	10.0
821	38017.0	41994.0
822	5321.0	8691.0
823	9054.0	15415.0
824	13205.0	16779.0
825	148.0	20.0
826	13779.0	16787.0
827	1179.0	15.0
134391	0.0	0.0
829	4846.0	9374.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	6.0	1.0
106478966	1.0	0.0
106478965	0.0	1.0
161931	18.0	9.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	1.0
106478962	9.0	14.0
653423	1.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	1.0	9.0
340205	28.0	14.0
340206	0.0	4.0
388228	419.0	3303.0
830	5401.0	4253.0
831	17896.0	8959.0
832	8248.0	14443.0
833	2401.0	6495.0
834	1285.0	753.0
835	2594.0	2572.0
836	1179.0	3175.0
837	2523.0	2484.0
838	2.0	11.0
342865	0.0	0.0
340204	5.0	42.0
839	707.0	1970.0
90594	313.0	180.0
100505993	7.0	11.0
106478959	0.0	0.0
106478958	2.0	0.0
100505994	69.0	4.0
106478957	2.0	2.0
106478956	0.0	0.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	2.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	86.0	82.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	1.0	4.0
90592	575.0	524.0
7809	1.0	3.0
840	1251.0	2100.0
841	1149.0	1520.0
842	823.0	640.0
843	1026.0	968.0
844	32.0	166.0
136991	0.0	5.0
845	355.0	8.0
342850	1.0	0.0
846	0.0	0.0
7802	958.0	1214.0
847	11796.0	3387.0
7804	253.0	745.0
7803	8575.0	6482.0
7805	7939.0	9938.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1222.0	2116.0
106478986	0.0	1.0
106478985	0.0	0.0
106478984	0.0	0.0
388254	4.0	1.0
106478983	0.0	0.0
388255	23.0	0.0
106478982	3.0	4.0
339201	345.0	266.0
653447	566.0	696.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	2.0	0.0
7818	4196.0	7383.0
28595	3.0	5.0
148979	51.0	72.0
28592	67.0	1.0
28593	0.0	0.0
28599	2.0	0.0
401744	0.0	1.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1130.0	920.0
857	29842.0	2737.0
641457	0.0	0.0
7812	46527.0	27671.0
858	9295.0	1035.0
641456	0.0	0.0
859	2.0	0.0
28591	1.0	0.0
106478979	0.0	0.0
106478978	1.0	1.0
106478977	4.0	1.0
106478976	0.0	0.0
106478975	1.0	3.0
106478974	0.0	0.0
106478973	12.0	4.0
106478972	4.0	1.0
653435	1.0	0.0
106478971	6.0	4.0
653436	1.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	544.0	409.0
146325	0.0	1.0
860	481.0	1531.0
861	11827.0	11499.0
862	850.0	341.0
653440	279.0	253.0
863	572.0	1731.0
653441	62.0	37.0
864	1483.0	486.0
865	2419.0	3813.0
866	34.0	34.0
867	2868.0	1820.0
868	2126.0	1937.0
869	28.0	61.0
134353	450.0	468.0
641467	20.0	18.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	3.0	5.0
219402	1785.0	1041.0
106478923	0.0	0.0
7840	1812.0	1868.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	1.0	0.0
106478920	0.0	0.0
7841	2254.0	2671.0
388276	0.0	0.0
388275	12.0	2.0
388272	357.0	666.0
871	6556.0	27944.0
873	1335.0	1286.0
874	246.0	174.0
875	1.0	3.0
7832	11969.0	2568.0
100505967	0.0	0.0
7837	8388.0	29785.0
106478919	0.0	2.0
106478918	0.0	1.0
106478917	0.0	0.0
106478916	1.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	238.0	38.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	87.0	18.0
106478910	0.0	1.0
7852	5035.0	2683.0
100270754	0.0	0.0
881	43.0	31.0
100270755	5.0	8.0
883	266.0	173.0
885	1.0	6.0
886	0.0	0.0
887	4.0	0.0
100270753	0.0	0.0
7844	2177.0	2935.0
889	1958.0	1254.0
7846	15063.0	19075.0
106478909	0.0	0.0
219409	0.0	0.0
7849	4.0	14.0
220416	8.0	14.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1992.0	1292.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	8.0	2.0
5201	2183.0	3710.0
106478942	1.0	0.0
5202	1188.0	4502.0
106478941	0.0	0.0
106478940	0.0	0.0
