id	a19d9498-5d19-4aef-9db9-d62deef77142	dcaf948d-c02a-4b7b-913b-e91c74b7641c
7942	1229.0	250.0
989	6526.0	4668.0
26061	1114.0	435.0
161829	4.0	0.0
100312798	0.0	10.0
26060	2605.0	1301.0
219525	0.0	0.0
5300	2062.0	1117.0
5301	0.0	0.0
339302	0.0	1.0
388394	4.0	0.0
990	516.0	425.0
991	431.0	704.0
100419609	0.0	0.0
342945	318.0	117.0
993	227.0	110.0
994	1692.0	1253.0
51001	595.0	461.0
100419606	0.0	0.0
51000	1325.0	856.0
995	65.0	416.0
996	2092.0	1180.0
51003	312.0	188.0
100419608	6.0	0.0
997	2467.0	1230.0
51002	1020.0	723.0
388389	2.0	3.0
998	12686.0	30235.0
51005	893.0	321.0
999	31201.0	13627.0
51004	675.0	276.0
158293	2739.0	1691.0
51006	3816.0	1256.0
7955	14.0	1.0
51009	2211.0	1213.0
7957	324.0	191.0
51008	1145.0	700.0
158297	3.0	1.0
219537	4.0	6.0
5310	3524.0	1097.0
5311	1772.0	999.0
101929387	13.0	0.0
388387	11.0	0.0
100419614	0.0	0.0
388381	4.0	7.0
51010	719.0	492.0
100420608	0.0	0.0
342933	1.0	0.0
51012	2486.0	1973.0
51011	973.0	251.0
51014	2966.0	3536.0
51013	1166.0	624.0
51016	589.0	306.0
7965	1044.0	410.0
51015	1870.0	3273.0
5303	1031.0	603.0
51018	1152.0	729.0
5304	11904.0	173.0
5305	1249.0	1326.0
5306	5203.0	1406.0
5307	614.0	131.0
51019	1130.0	579.0
342931	0.0	0.0
5308	14.0	58.0
101929390	0.0	0.0
5309	1.0	5.0
219527	24.0	13.0
101929397	0.0	0.0
7980	813.0	540.0
5320	117.0	21.0
7982	1278.0	569.0
5321	656.0	125.0
5322	32.0	17.0
7984	1297.0	334.0
219541	755.0	379.0
51021	4165.0	1812.0
51020	2597.0	1886.0
51023	674.0	439.0
51022	261.0	159.0
51025	370.0	220.0
342926	431.0	70.0
51024	5855.0	2003.0
7976	1178.0	925.0
5313	0.0	0.0
51027	771.0	407.0
100420613	0.0	0.0
51026	1257.0	1320.0
5314	69.0	31.0
7975	1430.0	275.0
100420612	6.0	4.0
5315	59397.0	48082.0
51029	1524.0	1969.0
7978	492.0	185.0
51028	2652.0	1835.0
5316	1213.0	673.0
5317	1797.0	110.0
5318	1522.0	211.0
7979	3706.0	3730.0
219539	77.0	17.0
5319	8.0	5.0
219557	0.0	0.0
7991	4077.0	1057.0
5330	626.0	170.0
7994	2431.0	1701.0
5331	2617.0	1191.0
5332	740.0	729.0
7993	531.0	492.0
5333	1797.0	454.0
5334	277.0	234.0
51030	987.0	899.0
51032	3.0	0.0
51031	3121.0	1299.0
342918	9.0	6.0
100420627	0.0	4.0
51035	6378.0	2254.0
5324	33.0	10.0
5325	989.0	219.0
5326	993.0	539.0
5327	25487.0	29037.0
7988	1085.0	368.0
100420621	0.0	0.0
5328	2414.0	6976.0
5329	568.0	1956.0
158248	11.0	1.0
5340	1.0	0.0
5341	368.0	851.0
5342	0.0	0.0
5343	1.0	0.0
101929335	42.0	5.0
5345	790.0	59.0
63027	1229.0	336.0
342909	151.0	80.0
342908	164.0	64.0
51043	4772.0	1874.0
51042	249.0	28.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	3587.0	1774.0
90634	1019.0	267.0
134285	10.0	0.0
5336	1617.0	202.0
5337	1080.0	323.0
90637	845.0	597.0
100420633	1.0	0.0
5338	3848.0	561.0
5339	19818.0	11285.0
90639	543.0	181.0
5350	38.0	156.0
5351	9958.0	6357.0
5352	1315.0	3922.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1009.0	394.0
5354	511.0	7.0
5355	7674.0	4322.0
63036	3.0	0.0
5356	3056.0	1277.0
90632	17.0	0.0
101929344	90.0	0.0
161882	326.0	107.0
51050	1461.0	109.0
51052	0.0	0.0
643906	1.0	1.0
51054	239.0	30.0
643904	11.0	0.0
51053	1129.0	349.0
643905	0.0	0.0
51056	5537.0	4248.0
51058	608.0	180.0
51057	187.0	127.0
643909	0.0	0.0
5346	3170.0	62.0
90624	505.0	273.0
51059	6.0	3.0
5347	338.0	994.0
5348	115.0	4.0
5349	14528.0	7638.0
90625	0.0	9.0
90627	1168.0	538.0
5360	6354.0	2581.0
5361	3762.0	1587.0
5362	729.0	738.0
101929351	56.0	43.0
5364	7617.0	789.0
5365	936.0	265.0
5366	402.0	2448.0
90665	0.0	0.0
5367	1.0	0.0
51061	2779.0	1442.0
51060	3236.0	1515.0
51063	1572.0	861.0
51062	934.0	288.0
146279	23.0	23.0
51065	2910.0	1697.0
643915	0.0	0.0
51067	965.0	375.0
51066	37.0	5.0
51069	1472.0	633.0
51068	2582.0	2842.0
5357	556.0	290.0
5358	2556.0	2106.0
100420656	0.0	0.0
5359	1625.0	1173.0
643911	1619.0	1102.0
100420650	1.0	0.0
5371	4030.0	2664.0
100420660	0.0	0.0
5372	1561.0	919.0
5373	807.0	722.0
158257	3.0	0.0
732448	1.0	1.0
5375	1.0	0.0
5376	5494.0	4311.0
90655	0.0	0.0
5378	692.0	211.0
219595	20.0	10.0
101929369	1.0	0.0
51070	2688.0	1498.0
51072	117.0	78.0
51071	1256.0	795.0
5370	0.0	0.0
51074	780.0	492.0
51073	2804.0	638.0
51076	727.0	347.0
51075	4171.0	2545.0
51078	3318.0	1383.0
51077	1877.0	1375.0
51079	1687.0	622.0
5368	13.0	3.0
5369	0.0	0.0
100420665	0.0	0.0
171222	9.0	4.0
171221	2.0	0.0
90649	585.0	1983.0
171220	119.0	21.0
5382	103.0	46.0
5383	20.0	19.0
100419560	1.0	0.0
28619	2.0	1.0
5387	69.0	16.0
28613	0.0	0.0
28614	2.0	2.0
220594	5.0	0.0
28611	5.0	9.0
28612	0.0	0.0
28617	7.0	0.0
5380	0.0	0.0
28616	2.0	5.0
28610	0.0	3.0
5379	426.0	210.0
100420558	0.0	0.0
100420557	0.0	0.0
100420555	0.0	0.0
100420552	1.0	0.0
5393	1113.0	648.0
5394	3999.0	970.0
5395	571.0	278.0
5396	1403.0	4717.0
101929302	27.0	4.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	4.0	3.0
28626	2.0	0.0
28627	1.0	1.0
28620	1.0	10.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	0.0	3.0
100419595	0.0	0.0
28602	5.0	5.0
28603	1.0	0.0
101929328	5.0	0.0
28600	0.0	0.0
28601	3.0	1.0
28606	5.0	3.0
101929329	0.0	2.0
100419599	0.0	0.0
256536	88.0	57.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	5247.0	1367.0
53616	224.0	90.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	0.0
256586	429.0	192.0
171177	4602.0	1099.0
171169	5.0	5.0
53632	6.0	0.0
53630	13.0	3.0
53635	7132.0	2606.0
53637	201.0	44.0
112840	794.0	555.0
26038	48.0	7.0
26037	3165.0	1504.0
653226	9.0	19.0
28699	0.0	0.0
26039	850.0	266.0
112849	223.0	71.0
112846	15.0	4.0
26030	3616.0	1525.0
28693	0.0	0.0
28694	0.0	0.0
26032	93.0	150.0
28691	4.0	5.0
26031	710.0	355.0
28692	46.0	0.0
26034	142.0	50.0
28697	0.0	0.0
26033	131.0	37.0
28698	0.0	0.0
653232	272.0	84.0
100312803	2.0	0.0
26036	1211.0	821.0
100312806	11.0	0.0
28695	0.0	0.0
26035	2124.0	2321.0
28696	0.0	0.0
653234	8.0	0.0
643898	0.0	0.0
100312801	1.0	0.0
28690	3.0	3.0
26049	55.0	54.0
26048	703.0	249.0
653214	990.0	1295.0
100312819	0.0	0.0
26040	1005.0	258.0
26043	1788.0	1493.0
26045	172.0	24.0
653220	2.0	0.0
26047	60.0	144.0
100312817	0.0	0.0
26046	1101.0	996.0
100312816	0.0	0.0
124817	89.0	21.0
148808	358.0	6.0
378925	13.0	0.0
28679	0.0	0.0
26015	1772.0	590.0
653247	0.0	0.0
26018	10240.0	1951.0
28677	1.0	2.0
26017	4357.0	2902.0
28678	0.0	0.0
26019	1653.0	939.0
124801	305.0	137.0
28671	6.0	3.0
28672	4.0	0.0
26010	3512.0	1975.0
28670	5.0	9.0
26012	2545.0	901.0
28675	0.0	0.0
26011	231.0	632.0
28676	1.0	0.0
28673	7.0	7.0
148811	14.0	1.0
26013	277.0	12.0
28674	2.0	6.0
124808	989.0	502.0
148818	0.0	0.0
112812	111.0	20.0
26027	120.0	23.0
653236	87.0	2.0
28688	4.0	0.0
28689	7.0	19.0
653238	17.0	7.0
112817	53.0	13.0
148823	9.0	0.0
28682	8.0	4.0
28683	17.0	2.0
148824	7.0	0.0
28680	5.0	8.0
653240	0.0	0.0
26020	16396.0	5875.0
28681	8.0	2.0
28686	0.0	0.0
26022	4506.0	1039.0
28684	15.0	9.0
26025	115.0	72.0
26024	375.0	99.0
28685	2.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	66.0	0.0
28657	3.0	0.0
653268	9.0	2.0
653269	6.0	24.0
28658	0.0	4.0
28655	2.0	0.0
28656	0.0	2.0
28659	1.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	7.0	1.0
28654	0.0	0.0
28651	0.0	0.0
28652	1.0	0.0
100312849	2.0	6.0
102157402	883.0	756.0
102157400	0.0	0.0
378938	3089.0	3366.0
641298	15.0	9.0
26005	1353.0	583.0
28668	0.0	0.0
28669	5.0	13.0
26007	4421.0	822.0
28666	4.0	0.0
653259	13.0	0.0
28667	1.0	0.0
26009	2140.0	787.0
28660	8.0	3.0
124857	9.0	2.0
28661	0.0	0.0
26001	5213.0	1540.0
28664	6.0	15.0
26000	3563.0	1793.0
28665	1.0	0.0
26003	6144.0	3373.0
28662	0.0	0.0
26002	269.0	162.0
28663	6.0	2.0
100312850	10.0	6.0
340390	60.0	16.0
340393	3.0	5.0
28639	8.0	6.0
112869	1038.0	315.0
28638	558.0	263.0
100312829	1.0	0.0
100312826	11.0	13.0
124842	39.0	14.0
100312825	0.0	0.0
100312828	6.0	0.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	939.0	150.0
100312823	0.0	0.0
339390	20.0	0.0
339396	0.0	0.0
28646	0.0	0.0
378950	0.0	0.0
28647	0.0	0.0
339398	110.0	3.0
378951	0.0	0.0
28644	2.0	3.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1316.0	769.0
28648	2.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	1.0	0.0
646096	0.0	0.0
90799	2726.0	6676.0
100287345	0.0	0.0
87171	4.0	5.0
87178	1152.0	598.0
100287327	0.0	0.0
100287325	5.0	10.0
100287314	5.0	26.0
26191	130.0	106.0
26190	3811.0	2051.0
100287302	0.0	0.0
26173	7524.0	1378.0
26175	562.0	518.0
154197	30.0	6.0
5411	3925.0	1563.0
5409	431.0	36.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	2.0	0.0
5408	1.0	0.0
286002	36.0	6.0
5420	10792.0	1793.0
286006	26.0	14.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1041.0	776.0
51122	1576.0	988.0
51121	789.0	824.0
51124	1798.0	2172.0
51123	2667.0	2793.0
5412	2119.0	2569.0
51126	2700.0	2411.0
51125	2447.0	2410.0
5413	1697.0	319.0
5414	1058.0	281.0
51128	3416.0	2405.0
51127	308.0	3.0
51129	371.0	362.0
646024	9.0	1.0
646023	12.0	2.0
100131539	3.0	0.0
5430	11869.0	5569.0
5431	5090.0	3853.0
286016	13.0	8.0
5432	3435.0	1714.0
100131535	2.0	1.0
5433	1399.0	672.0
105369729	0.0	0.0
51131	1438.0	700.0
51130	116.0	56.0
51133	6173.0	2627.0
51132	2720.0	2170.0
51135	816.0	403.0
51134	357.0	167.0
5423	1635.0	1244.0
90701	2646.0	1593.0
5424	1486.0	289.0
51136	529.0	289.0
5425	6571.0	2478.0
51138	2361.0	1312.0
5426	2134.0	962.0
646019	6.0	2.0
5427	217.0	187.0
5428	2287.0	845.0
5429	655.0	467.0
100131528	0.0	0.0
5440	1667.0	2114.0
5441	6164.0	1647.0
5442	2461.0	762.0
5443	34.0	10.0
5444	18.0	0.0
51142	10099.0	6973.0
51141	1673.0	1256.0
51144	3313.0	1265.0
51143	2004.0	1321.0
51146	1.0	0.0
89758	0.0	0.0
5434	8520.0	2695.0
51148	3309.0	4125.0
5435	116.0	0.0
51147	2334.0	746.0
5436	3125.0	1826.0
90736	618.0	473.0
51149	697.0	180.0
5437	1981.0	1546.0
5438	1375.0	611.0
5439	1499.0	865.0
90737	6.0	0.0
5450	482.0	79.0
5451	1020.0	800.0
5452	190.0	105.0
5453	90.0	3.0
5454	0.0	2.0
646049	0.0	1.0
5455	118.0	1.0
51151	1.0	5.0
51150	8400.0	6958.0
51155	3168.0	3091.0
51154	3074.0	1194.0
51157	1241.0	277.0
51156	1.0	0.0
5445	3284.0	1414.0
5446	551.0	6.0
5447	4679.0	2345.0
5449	4.0	3.0
286042	264.0	7.0
347487	0.0	0.0
5460	48.0	9.0
5462	46.0	4.0
5463	577.0	132.0
5464	10896.0	6161.0
5465	784.0	168.0
51160	6754.0	3752.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1974.0	624.0
51161	478.0	117.0
51164	3797.0	3819.0
51163	888.0	594.0
51166	195.0	44.0
51168	61.0	11.0
51167	560.0	770.0
5456	0.0	0.0
89778	0.0	0.0
5457	0.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	4.0	1.0
120824	0.0	0.0
5470	2.0	0.0
5471	787.0	704.0
347475	212.0	19.0
5473	0.0	0.0
5475	100.0	139.0
5476	5136.0	2853.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	323.0	380.0
100287388	0.0	0.0
100507099	2.0	4.0
51170	806.0	1029.0
100507098	42.0	1.0
51172	651.0	220.0
51175	465.0	349.0
51174	395.0	503.0
51177	1977.0	1540.0
51176	371.0	409.0
51179	18.0	0.0
5467	2736.0	1652.0
5468	834.0	382.0
89766	86.0	44.0
5469	1683.0	925.0
89765	433.0	51.0
347468	0.0	0.0
89761	1.0	0.0
5481	1350.0	1037.0
89792	11.0	0.0
90780	3917.0	1651.0
89790	444.0	284.0
5483	18.0	7.0
646077	0.0	0.0
5485	1.0	8.0
5486	2.0	1.0
5487	0.0	1.0
5488	2.0	0.0
646070	0.0	0.0
51182	874.0	726.0
646074	0.0	0.0
5480	2333.0	1925.0
51181	4100.0	920.0
51184	1151.0	775.0
51186	1768.0	2119.0
51185	1389.0	988.0
100287372	7.0	0.0
51188	771.0	220.0
51187	6183.0	6074.0
5478	19326.0	12928.0
5479	13677.0	9103.0
89797	4192.0	232.0
89796	1562.0	2079.0
89795	296.0	105.0
89781	1962.0	897.0
347454	36.0	35.0
5493	8458.0	1943.0
89780	13.0	2.0
5494	2821.0	2857.0
5495	2332.0	1678.0
5496	6719.0	4523.0
5498	917.0	244.0
5499	8805.0	4980.0
646080	27.0	21.0
100287369	1.0	3.0
51191	343.0	168.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	2.0
51193	1287.0	960.0
100287366	0.0	0.0
646085	0.0	0.0
51192	261.0	269.0
5491	2.0	0.0
51195	803.0	780.0
51194	1251.0	1131.0
100287362	0.0	0.0
51196	550.0	417.0
51199	1969.0	1240.0
51198	0.0	0.0
5489	0.0	0.0
89782	403.0	295.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	2.0	5.0
28735	0.0	0.0
28732	0.0	0.0
100507062	15.0	6.0
28733	0.0	2.0
28738	0.0	0.0
100507067	0.0	0.0
28739	1.0	0.0
28736	0.0	0.0
100507066	1.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	6.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	46.0	23.0
286094	0.0	0.0
100859921	4.0	0.0
100859920	0.0	0.0
286097	82.0	57.0
144717	1182.0	424.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	60.0	0.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	27.0	45.0
28749	0.0	0.0
100507057	156.0	33.0
100507056	0.0	0.0
100507055	23.0	4.0
28747	0.0	0.0
28748	2.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1394.0	421.0
347541	0.0	0.0
347544	3.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	4.0
100507086	23.0	1.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	1.0	1.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	4.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	59.0	43.0
100507027	2.0	0.0
286046	60.0	49.0
648630	34.0	2.0
117143	608.0	429.0
117145	795.0	108.0
117144	8.0	34.0
120787	0.0	0.0
492295	0.0	0.0
347517	23.0	1.0
347516	1.0	0.0
286053	838.0	796.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	4.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	5.0
286065	0.0	2.0
100131568	0.0	0.0
100131565	0.0	1.0
100131564	355.0	102.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	4.0	2.0
100507044	0.0	0.0
100507043	8.0	0.0
51100	5182.0	3548.0
51102	1283.0	291.0
51101	491.0	1037.0
51104	758.0	481.0
51103	958.0	631.0
51106	384.0	183.0
51105	1528.0	1219.0
51108	4923.0	4201.0
51107	11756.0	6152.0
286075	593.0	201.0
51109	3599.0	1926.0
286077	6403.0	2197.0
646000	0.0	0.0
132720	2216.0	1865.0
132724	0.0	0.0
100131551	21.0	6.0
100131550	1.0	0.0
100507034	25.0	9.0
100507032	84.0	9.0
119774	0.0	0.0
119772	0.0	0.0
51111	2881.0	1282.0
51110	338.0	197.0
119775	0.0	0.0
51112	2381.0	608.0
51115	1889.0	1360.0
51114	2874.0	1673.0
51117	3594.0	1339.0
51116	3366.0	1109.0
51119	3999.0	1789.0
51118	1543.0	507.0
26151	1615.0	367.0
26150	122.0	36.0
26153	559.0	105.0
26152	108.0	35.0
26155	6375.0	7183.0
26154	732.0	1350.0
26157	318.0	301.0
26156	12403.0	6058.0
130162	83.0	54.0
100534611	1.0	0.0
100534612	3.0	0.0
26164	1641.0	424.0
117178	1221.0	1935.0
117177	880.0	589.0
26166	53.0	14.0
105379197	2.0	0.0
26165	0.0	0.0
26168	931.0	248.0
26167	315.0	40.0
26160	1857.0	596.0
100507003	6.0	0.0
100507008	15.0	0.0
26137	41.0	54.0
26136	4924.0	2230.0
28798	1.0	0.0
28799	11.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	478.0	940.0
28790	0.0	0.0
117166	11.0	40.0
26130	1974.0	914.0
28791	50.0	917.0
26133	5907.0	2208.0
28796	1114.0	1190.0
28797	452.0	914.0
26135	15658.0	6529.0
28794	0.0	0.0
28795	5.0	0.0
26134	71.0	54.0
154150	2.0	1.0
129138	1256.0	465.0
26148	118.0	237.0
26147	980.0	649.0
26149	144.0	14.0
117154	4.0	11.0
26140	582.0	83.0
553820	2.0	1.0
117153	2.0	0.0
120796	0.0	0.0
117156	5.0	14.0
117155	179.0	10.0
117157	4.0	12.0
120793	0.0	0.0
26146	1473.0	538.0
117159	123.0	0.0
26145	2623.0	669.0
130195	0.0	0.0
154141	557.0	319.0
117151	0.0	0.0
26115	3732.0	8526.0
28778	289.0	245.0
28779	3.0	0.0
28776	96.0	20.0
28777	0.0	0.0
26119	3551.0	1011.0
26118	2450.0	6743.0
28770	0.0	0.0
28771	0.0	0.0
28774	310.0	104.0
28775	89.0	1570.0
28772	191.0	6.0
26112	1298.0	220.0
28773	5.0	6.0
130120	2.0	0.0
28789	0.0	0.0
26128	1753.0	1188.0
28787	0.0	0.0
26127	1185.0	724.0
132789	898.0	443.0
28788	3.0	0.0
28781	59.0	6.0
201134	427.0	152.0
28780	5.0	0.0
26122	1190.0	781.0
28785	40.0	2.0
144766	0.0	0.0
26121	3228.0	1305.0
28786	0.0	4.0
28783	2.0	0.0
26123	3672.0	1516.0
28784	271.0	837.0
130132	159.0	105.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	708.0	512.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	1.0	0.0
28750	0.0	4.0
201140	2.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	0.0
26108	209.0	186.0
28769	1.0	0.0
28760	0.0	0.0
26100	5203.0	1549.0
28763	5.0	1.0
28764	1.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	2.0	0.0
117196	2.0	0.0
117195	43.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	153.0	44.0
100287234	0.0	0.0
201164	204.0	106.0
201161	512.0	375.0
201163	1056.0	565.0
154091	225.0	19.0
154092	0.0	0.0
276719	0.0	0.0
100287229	2.0	0.0
100287227	73.0	11.0
100287226	1.0	0.0
201176	1445.0	417.0
100287216	6.0	14.0
100287215	4.0	2.0
201181	269.0	33.0
129099	13.0	0.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	30.0	66.0
130075	0.0	0.0
5510	3706.0	2530.0
166012	31.0	6.0
5509	650.0	344.0
5500	13724.0	7796.0
5501	6597.0	5849.0
5502	2108.0	26.0
5504	2513.0	2651.0
5506	0.0	0.0
5507	1145.0	1501.0
154043	787.0	217.0
5520	3143.0	1757.0
5521	123.0	13.0
193629	2.0	3.0
5519	1482.0	508.0
26298	4352.0	1853.0
26297	1072.0	202.0
5511	2187.0	1012.0
5512	4.0	0.0
5514	3678.0	2024.0
5515	7818.0	6551.0
26290	221.0	22.0
5516	3695.0	3408.0
154075	32.0	19.0
26292	1894.0	527.0
26291	0.0	0.0
5518	19021.0	7765.0
5530	2503.0	1474.0
5531	5329.0	3453.0
5532	2819.0	1881.0
5522	439.0	1503.0
5523	1587.0	652.0
5524	15993.0	6890.0
5525	3501.0	1634.0
5526	1216.0	399.0
5527	5680.0	3259.0
5528	3008.0	1742.0
154064	15.0	2.0
5529	2374.0	1497.0
286122	14.0	10.0
5540	0.0	0.0
5542	0.0	0.0
286128	497.0	172.0
51241	1473.0	3225.0
89858	107.0	28.0
89857	89.0	143.0
51244	963.0	617.0
51247	2800.0	2680.0
5533	652.0	516.0
51246	9912.0	4080.0
5534	2331.0	1702.0
51249	1391.0	477.0
5535	0.0	0.0
90835	61.0	9.0
89853	1183.0	235.0
5536	2945.0	1525.0
51248	1631.0	1436.0
5537	4087.0	2509.0
5538	9148.0	5478.0
5539	0.0	0.0
28907	33.0	0.0
286133	1681.0	12.0
28908	1477.0	580.0
28905	0.0	0.0
100131418	0.0	0.0
5550	3041.0	1663.0
28906	61.0	9.0
286135	0.0	0.0
5551	302.0	73.0
5552	1285.0	2509.0
100131415	0.0	0.0
5553	13.0	4.0
28909	0.0	0.0
5554	4.0	2.0
28900	2.0	3.0
28903	3.0	13.0
28904	29.0	12.0
28901	76.0	4.0
28902	3.0	2.0
51250	725.0	526.0
51252	77.0	28.0
51251	999.0	1145.0
89849	558.0	139.0
89848	823.0	159.0
51253	3954.0	1387.0
89846	3880.0	6791.0
51256	734.0	549.0
89845	1368.0	365.0
51255	2739.0	2604.0
51258	4546.0	3766.0
5544	10.0	0.0
51257	1692.0	975.0
5545	0.0	0.0
5546	4159.0	1578.0
5547	5860.0	2501.0
51259	885.0	309.0
90826	485.0	224.0
5549	1588.0	461.0
286140	21.0	20.0
90827	0.0	0.0
286144	1099.0	1925.0
5562	2533.0	1540.0
286148	1014.0	1175.0
5563	541.0	551.0
90861	9339.0	9066.0
5564	1952.0	718.0
90864	158.0	123.0
5565	640.0	394.0
51260	1573.0	1543.0
51263	1510.0	755.0
100287296	1.0	0.0
51265	35.0	40.0
51264	4988.0	4117.0
51267	159.0	61.0
51266	3.0	6.0
5555	0.0	0.0
51268	38.0	55.0
89876	173.0	19.0
5557	375.0	190.0
5558	509.0	505.0
89874	35.0	19.0
90859	3.0	7.0
89872	0.0	0.0
286151	13.0	18.0
89870	0.0	0.0
5570	1383.0	899.0
5571	3044.0	2346.0
5573	10816.0	6995.0
90850	2311.0	824.0
5574	0.0	0.0
90853	64.0	253.0
5575	2139.0	292.0
5576	2678.0	704.0
51270	76.0	0.0
100192378	21.0	15.0
51272	4420.0	1151.0
51271	3945.0	1747.0
51274	2377.0	1768.0
100287284	6.0	1.0
51276	223.0	90.0
89869	13.0	0.0
51275	825.0	315.0
51278	2947.0	865.0
51277	282.0	69.0
5566	6521.0	2451.0
89866	5.0	1.0
51279	4062.0	1032.0
5567	1618.0	1712.0
90843	2549.0	1592.0
5568	1.0	0.0
5569	439.0	1869.0
89891	4873.0	2411.0
5580	2170.0	1592.0
89890	1140.0	515.0
5581	563.0	124.0
5582	1.0	0.0
5583	2032.0	647.0
5584	1817.0	1406.0
5585	5480.0	3512.0
5586	1570.0	814.0
5587	499.0	194.0
100287279	0.0	0.0
51281	753.0	257.0
51280	12052.0	4188.0
51283	2914.0	3029.0
100287272	0.0	1.0
51282	2640.0	781.0
51285	922.0	264.0
51284	294.0	314.0
51287	2305.0	1394.0
119722	3.0	4.0
51286	12.0	3.0
51289	0.0	4.0
100287270	0.0	0.0
5577	1350.0	1120.0
5578	1054.0	372.0
5579	88.0	99.0
89894	749.0	1170.0
5591	8815.0	6206.0
5592	429.0	1158.0
90871	2435.0	1076.0
5593	37.0	80.0
5594	6805.0	4693.0
347598	0.0	0.0
5595	5219.0	2693.0
5596	185.0	5.0
5597	2282.0	2722.0
90874	527.0	484.0
5598	1087.0	419.0
51290	2008.0	992.0
51292	3930.0	1586.0
5590	1369.0	2049.0
51291	1062.0	446.0
100287266	0.0	0.0
51294	708.0	584.0
100287261	0.0	0.0
51293	1563.0	194.0
51296	874.0	976.0
51295	2713.0	782.0
51298	26.0	6.0
51297	0.0	0.0
51299	1213.0	588.0
119710	412.0	418.0
5588	193.0	30.0
5589	22872.0	8447.0
90865	2095.0	96.0
89887	583.0	157.0
89886	20.0	8.0
89885	3.0	0.0
89884	37.0	1.0
89883	1.0	0.0
89882	0.0	0.0
286101	1139.0	591.0
286102	0.0	0.0
286103	5.0	9.0
347584	0.0	0.0
5599	2066.0	866.0
347687	0.0	6.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	1.0	0.0
28859	0.0	0.0
28850	2.0	3.0
53822	19.0	4.0
53820	21.0	45.0
53826	2097.0	436.0
53827	5290.0	1762.0
345016	0.0	0.0
347673	0.0	0.0
53828	1.0	0.0
53829	277.0	87.0
347675	0.0	0.0
28866	1.0	0.0
