id	019a5486-ad80-44b4-a9e3-7e7f93e8e6fa	0d6bb28b-f5d1-4847-9aa9-bd58af1a7198
475	2411.0	2525.0
103689846	4.0	0.0
476	56271.0	28278.0
103689845	0.0	6.0
477	3659.0	31.0
478	65.0	146.0
479	6.0	5.0
100135756	0.0	0.0
7436	4007.0	170.0
7439	372.0	176.0
7451	465.0	72.0
7450	85366.0	11618.0
7453	18169.0	24724.0
7455	15.0	26.0
100147744	0.0	0.0
7454	788.0	2039.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	4.0	3.0
7456	7248.0	9844.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	7.0	0.0
254263	33.0	104.0
480	65.0	99.0
481	10602.0	4334.0
482	614.0	51.0
483	7669.0	10817.0
484	2.0	1.0
100133100	0.0	1.0
485	4.0	5.0
486	39.0	40.0
487	39.0	85.0
488	22978.0	33418.0
100133103	0.0	0.0
489	2183.0	4941.0
7448	45.0	30.0
7447	909.0	45.0
7462	580.0	1776.0
100147751	22.0	1.0
7461	1334.0	722.0
100147752	21.0	5.0
7464	2127.0	3902.0
100147754	0.0	0.0
7466	5273.0	3303.0
100147755	0.0	0.0
7465	3154.0	3720.0
100422635	2.0	0.0
100147756	0.0	0.0
7468	3755.0	7395.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	1.0
256892	0.0	0.0
101927258	15.0	0.0
100147759	0.0	0.0
490	7452.0	2145.0
491	62.0	9.0
492	2.0	3.0
493	26746.0	20258.0
495	6.0	2.0
254225	2100.0	2095.0
496	0.0	0.0
254228	2082.0	541.0
498	30317.0	36732.0
7458	13179.0	20217.0
100147750	40.0	17.0
7473	301.0	1157.0
100147762	0.0	0.0
7472	271.0	582.0
100422642	13.0	1.0
7475	49.0	6.0
134701	16.0	1.0
7474	1336.0	1434.0
100422644	0.0	0.0
7477	229.0	913.0
100147766	1.0	1.0
101927265	0.0	0.0
7476	6.0	6.0
100147767	0.0	0.0
7479	16.0	18.0
100147768	0.0	0.0
7478	1.0	1.0
100147769	0.0	0.0
254240	0.0	0.0
7471	1.0	7.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1303.0	1654.0
100147760	0.0	1.0
100147761	1.0	0.0
7484	36.0	12.0
7483	421.0	1669.0
7486	2151.0	863.0
7485	2348.0	2281.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1870.0	698.0
7480	127.0	51.0
100419004	0.0	0.0
7482	593.0	137.0
100419006	0.0	0.0
7481	655.0	28.0
100419005	0.0	0.0
100133139	2.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	13.0	12.0
7494	0.0	0.0
100422666	7.0	21.0
7499	1194.0	240.0
7498	442.0	12.0
7490	13.0	5686.0
100420005	4.0	0.0
100420003	4.0	4.0
100422674	0.0	1.0
100419023	3.0	0.0
254272	1.0	0.0
100419029	0.0	0.0
101927215	65.0	5.0
101927217	40.0	14.0
100419028	12.0	42.0
101927219	0.0	0.0
55700	5608.0	4724.0
254268	37.0	40.0
55704	4057.0	3651.0
55703	1227.0	2310.0
122706	1.0	2.0
55702	757.0	825.0
55701	5571.0	1159.0
55707	5219.0	6340.0
55706	3006.0	5234.0
122704	1268.0	2484.0
55705	6857.0	15528.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	855.0	868.0
101927221	510.0	792.0
101927220	0.0	7.0
100419031	29.0	17.0
101927222	2.0	1.0
101927224	0.0	0.0
100133161	42.0	84.0
100133162	0.0	0.0
100133163	1.0	4.0
100419038	4.0	0.0
100133168	0.0	1.0
55711	1261.0	3145.0
55715	1295.0	360.0
55714	1391.0	486.0
55713	756.0	582.0
100420028	25.0	5.0
102723590	0.0	0.0
55719	4328.0	3735.0
55718	2581.0	2657.0
55717	5995.0	3483.0
55716	1652.0	1487.0
100420033	7.0	2.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	3.0	3.0
677798	0.0	0.0
158724	0.0	0.0
677799	5.0	2.0
100419041	1.0	0.0
120103	900.0	1251.0
65080	1865.0	4575.0
65082	1269.0	1943.0
100422690	1.0	1.0
100422691	38.0	15.0
122769	565.0	1581.0
65084	3453.0	2835.0
65083	3286.0	3660.0
100420044	1.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	34.0	5.0
92691	113.0	76.0
100420049	1.0	0.0
65095	1240.0	7700.0
65094	803.0	1843.0
100420047	0.0	0.0
100420046	1.0	2.0
100420055	0.0	0.0
132112	1.0	2.0
100419068	0.0	0.0
158747	1783.0	1285.0
100420051	9.0	45.0
100419062	1.0	1.0
677778	36.0	81.0
677779	1.0	0.0
677776	2.0	0.0
677777	7.0	12.0
90060	888.0	2093.0
146760	1214.0	964.0
100419069	0.0	0.0
146754	342.0	222.0
122742	0.0	0.0
122740	0.0	0.0
100419070	5.0	0.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	5.0	4.0
122748	0.0	0.0
677780	0.0	0.0
100420063	3.0	9.0
100419075	13.0	19.0
100419074	6.0	0.0
90050	7.0	0.0
144110	813.0	1517.0
146771	1.0	92.0
144100	2114.0	2095.0
144106	62.0	62.0
677796	10.0	20.0
677797	2.0	6.0
144108	3623.0	4942.0
677794	0.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	18.0
677790	3.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	219.0	148.0
120146	0.0	0.0
100505477	0.0	2.0
100419098	0.0	0.0
100505474	2.0	3.0
100505475	6.0	0.0
100419095	0.0	0.0
100420080	0.0	5.0
90070	0.0	1.0
90075	553.0	1122.0
134728	866.0	473.0
388610	1214.0	1192.0
388611	146.0	20.0
146705	476.0	740.0
388650	2610.0	1145.0
122786	9894.0	3492.0
120126	0.0	0.0
388646	16.0	45.0
146713	11.0	14.0
146712	323.0	577.0
388649	7.0	1.0
349075	375.0	354.0
100505494	603.0	320.0
100505495	908.0	217.0
120114	105.0	19.0
388633	17.0	7.0
146723	20.0	0.0
388630	1155.0	34.0
146722	176.0	581.0
122773	510.0	150.0
219902	725.0	798.0
65244	1767.0	2502.0
100505683	22.0	18.0
65243	169.0	219.0
90204	1152.0	1132.0
100505687	307.0	126.0
90203	1535.0	442.0
65249	726.0	1982.0
102723626	6.0	3.0
79890	2040.0	1584.0
100505681	69.0	59.0
79892	6285.0	8666.0
79891	653.0	742.0
120071	659.0	2157.0
79894	1609.0	3213.0
79893	5543.0	5115.0
79896	931.0	1321.0
79895	1450.0	391.0
388789	1867.0	2441.0
79898	791.0	556.0
120065	4.0	0.0
120066	1.0	0.0
79897	200.0	227.0
28299	5625.0	61228.0
79899	1018.0	722.0
92856	2869.0	7250.0
219931	1081.0	1231.0
100505678	245.0	107.0
100505679	9.0	0.0
100505676	13.0	20.0
220906	2055.0	3294.0
65258	1155.0	1181.0
80868	17.0	6.0
168002	248.0	5.0
653737	26.0	70.0
79883	339.0	256.0
79882	4731.0	4119.0
79885	972.0	2094.0
79884	2145.0	1093.0
79887	3901.0	2663.0
79886	1310.0	795.0
79888	3854.0	10070.0
219927	1588.0	3279.0
65251	1311.0	1043.0
65250	2410.0	1702.0
65264	8267.0	13397.0
65263	424.0	2344.0
65266	593.0	569.0
65265	4111.0	9142.0
65268	3050.0	911.0
65267	298.0	104.0
90226	11.0	5.0
102723605	0.0	0.0
220930	339.0	192.0
641776	0.0	0.0
219938	0.0	0.0
65260	2287.0	3812.0
100505696	1029.0	882.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	69.0	62.0
653753	2.0	0.0
100505692	15.0	81.0
653758	24.0	27.0
388799	13.0	8.0
80896	1409.0	2285.0
388795	13.0	20.0
80895	1314.0	2637.0
388796	1027.0	3426.0
220929	1241.0	1230.0
132014	1310.0	808.0
349149	294.0	128.0
100505641	16435.0	11923.0
219965	0.0	0.0
219960	3.0	0.0
653789	8.0	4.0
653794	2.0	1.0
677763	3.0	1.0
100505648	317.0	277.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3204.0	3932.0
349136	401.0	64.0
90233	971.0	944.0
677769	0.0	0.0
677767	4.0	0.0
219972	4668.0	7294.0
677768	20.0	27.0
677765	0.0	0.0
219970	421.0	128.0
100505633	180.0	6.0
677766	0.0	0.0
205327	1783.0	3222.0
146664	24.0	10.0
653781	0.0	3.0
653784	335.0	698.0
677774	0.0	1.0
677775	2.0	1.0
100505636	215.0	178.0
677772	4.0	10.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	0.0
219988	4775.0	9193.0
100505663	0.0	0.0
408029	1.0	1.0
220979	292.0	188.0
219986	0.0	0.0
90268	1775.0	2170.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	6613.0	4542.0
220974	0.0	0.0
28231	779.0	327.0
28232	3427.0	945.0
28234	0.0	0.0
158674	7.0	12.0
340784	0.0	0.0
220965	1568.0	110.0
349114	297.0	344.0
219995	3.0	86.0
146691	5704.0	2322.0
219990	0.0	0.0
339799	44.0	74.0
220963	505.0	20.0
501	9155.0	6844.0
651144	0.0	1.0
90249	122.0	1587.0
504	1.0	4.0
506	31372.0	71505.0
100505659	0.0	0.0
507	0.0	0.0
509	9206.0	22979.0
101927195	0.0	0.0
168090	1.0	33.0
100505601	15.0	0.0
101978785	6.0	0.0
339781	2.0	1.0
594840	0.0	0.0
594842	53.0	16.0
220992	376.0	626.0
339788	3.0	1.0
339789	12.0	43.0
339779	0.0	0.0
79810	1474.0	819.0
55843	959.0	1702.0
55841	4677.0	6489.0
79812	13801.0	2615.0
513	994.0	1178.0
79811	7699.0	9160.0
55840	284.0	554.0
79814	111.0	436.0
55847	1223.0	1811.0
514	11620.0	14946.0
55846	1974.0	2395.0
515	8413.0	10172.0
79813	3861.0	3759.0
79816	181.0	52.0
516	2568.0	7416.0
55845	11530.0	17530.0
79815	3815.0	3863.0
517	13896.0	20088.0
55844	2165.0	2928.0
518	8855.0	25564.0
79818	1093.0	2229.0
79817	2365.0	305.0
256949	580.0	74.0
55848	1217.0	1162.0
79819	536.0	94.0
220988	20557.0	29978.0
594837	12.0	18.0
594838	14.0	21.0
594839	36.0	61.0
220980	24.0	6.0
339778	34.0	28.0
55850	903.0	1586.0
339768	111.0	55.0
520	1.0	1.0
55854	5329.0	10431.0
521	2880.0	4484.0
522	5532.0	6489.0
55853	6.0	8.0
523	7947.0	11589.0
55852	8424.0	8120.0
79801	148.0	1745.0
79800	912.0	539.0
55851	2248.0	2849.0
525	3577.0	120.0
55858	4815.0	6179.0
79803	1229.0	1644.0
55857	1572.0	1022.0
79802	6.0	195.0
526	7888.0	9054.0
55856	1918.0	1188.0
79805	356.0	523.0
527	1073.0	835.0
528	6016.0	11322.0
55855	10.0	11.0
79804	275.0	33.0
529	7782.0	5565.0
79807	955.0	666.0
79809	2103.0	3147.0
256957	10.0	24.0
55859	56.0	18.0
100505624	6.0	13.0
100505621	5.0	8.0
7500	0.0	0.0
339761	80.0	9.0
80818	6933.0	2691.0
80817	1434.0	1198.0
80816	283.0	18.0
339766	5.0	28.0
55861	177.0	221.0
55860	4786.0	4162.0
79830	1364.0	1167.0
105377240	0.0	0.0
340745	1.0	1.0
79832	5822.0	6626.0
80821	1723.0	1915.0
533	3220.0	9367.0
80820	1460.0	709.0
79831	294.0	299.0
102723680	0.0	0.0
55863	2415.0	3568.0
79834	8234.0	2462.0
534	99.0	68.0
535	5106.0	3554.0
55862	5785.0	2793.0
79833	1015.0	1530.0
340749	0.0	1.0
105377243	0.0	0.0
55869	1090.0	892.0
79836	269.0	67.0
537	8867.0	10681.0
79838	851.0	594.0
538	2840.0	868.0
55867	8.0	5.0
79837	3734.0	9072.0
539	4424.0	6984.0
79839	675.0	323.0
594855	0.0	0.0
7512	701.0	152.0
594857	0.0	0.0
7511	3948.0	4236.0
339751	18.0	44.0
55872	79.0	1571.0
256933	3.0	4.0
540	790.0	657.0
55871	920.0	1353.0
55870	12901.0	8579.0
541	7.0	12.0
542	0.0	0.0
55876	752.0	902.0
543	0.0	0.0
79820	173.0	98.0
544	0.0	0.0
79823	411.0	563.0
545	3993.0	3129.0
546	11564.0	4695.0
79822	901.0	241.0
79825	314.0	36.0
547	17.0	8315.0
7503	17636.0	6298.0
100505616	47.0	185.0
55879	4.0	9.0
549	1294.0	1217.0
79827	10251.0	2693.0
7504	221.0	61.0
79829	1680.0	2282.0
7507	1305.0	967.0
79828	1655.0	3790.0
641700	978.0	168.0
7508	4154.0	2662.0
100505619	0.0	0.0
101927150	47.0	27.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	64.0	13.0
7520	26791.0	47844.0
92822	948.0	1999.0
80835	8.0	62.0
101927158	19.0	47.0
80834	0.0	0.0
80833	8416.0	4905.0
339742	2.0	2.0
653702	250.0	2513.0
339745	3777.0	6668.0
550	5225.0	11641.0
79850	980.0	666.0
551	1.0	0.0
339736	0.0	3.0
79852	43.0	161.0
552	3158.0	488.0
256987	4283.0	3110.0
553	0.0	2.0
554	600.0	20.0
79854	33.0	32.0
79853	3.0	0.0
55885	3254.0	95.0
79856	291.0	647.0
55884	4961.0	14007.0
100652885	10.0	3.0
7514	16182.0	19956.0
79858	1273.0	737.0
558	6773.0	4361.0
92815	176.0	257.0
7516	135.0	1819.0
55889	1.0	1.0
7515	1706.0	2081.0
55888	412.0	288.0
7518	622.0	486.0
7517	481.0	690.0
7532	19461.0	23024.0
100422821	1.0	0.0
7531	35995.0	39889.0
7534	46756.0	133822.0
100422823	0.0	0.0
7533	9879.0	12935.0
101927167	114.0	30.0
100422824	3.0	0.0
65217	8.0	0.0
80824	6585.0	9368.0
100422826	0.0	0.0
340719	525.0	788.0
80823	740.0	373.0
100422827	0.0	0.0
100422828	1.0	0.0
55890	1269.0	857.0
80829	7887.0	8302.0
100422829	0.0	0.0
144097	652.0	1574.0
55894	0.0	0.0
55893	5715.0	2482.0
55892	1698.0	1805.0
563	59116.0	23952.0
79841	74.0	70.0
55891	3.0	11.0
79840	40.0	41.0
80832	1871.0	1178.0
79843	383.0	89.0
55898	5057.0	5406.0
80831	0.0	1.0
55897	168.0	1166.0
566	12.0	7.0
79842	499.0	561.0
79845	743.0	522.0
567	403994.0	351472.0
80830	28058.0	12749.0
79844	107.0	410.0
79847	296.0	524.0
7525	6932.0	6644.0
79846	794.0	185.0
79849	4.0	23.0
79848	1362.0	3113.0
7526	27.0	17.0
7529	31293.0	39718.0
7528	10331.0	9375.0
101927171	8.0	1.0
92806	565.0	662.0
65220	4865.0	5497.0
92840	1024.0	1072.0
7541	2054.0	1475.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	5642.0	4695.0
7542	408.0	521.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	55.0	1.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	1.0	0.0
102723647	20.0	17.0
653720	81.0	6.0
100422837	1.0	0.0
80856	4251.0	5820.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	2.0	0.0
570	0.0	1.0
79870	879.0	200.0
571	3989.0	2146.0
572	986.0	832.0
79872	3511.0	4234.0
573	4039.0	5668.0
79871	2247.0	1696.0
79874	620.0	548.0
102723641	86.0	10.0
575	98.0	80.0
79873	329.0	347.0
79876	3178.0	3353.0
576	268.0	77.0
340706	473.0	904.0
577	96.0	8.0
79875	5600.0	2701.0
80864	79.0	86.0
578	950.0	2495.0
80863	293.0	80.0
579	5.0	18.0
79877	3739.0	2975.0
80862	653.0	337.0
7536	16358.0	19534.0
79879	203.0	218.0
7535	352.0	1163.0
7538	28681.0	3298.0
7539	615.0	188.0
7552	880.0	48.0
101927186	2.0	0.0
100422841	3.0	2.0
7551	2652.0	4296.0
100422842	0.0	0.0
100422843	1.0	0.0
7554	1011.0	836.0
7553	1524.0	3663.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1038.0	676.0
7555	27528.0	35844.0
100422846	3.0	2.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	550.0	3345.0
581	1360.0	2289.0
582	178.0	173.0
583	4478.0	2845.0
79861	13.0	25.0
79863	1065.0	1758.0
585	1342.0	1063.0
100652899	0.0	0.0
586	1745.0	1737.0
79862	536.0	666.0
102723631	1.0	0.0
587	1185.0	1063.0
79865	18.0	185.0
80854	17362.0	9121.0
80853	3470.0	4742.0
79864	866.0	368.0
80852	415.0	142.0
79867	2073.0	2089.0
254312	3.0	1.0
79866	322.0	615.0
80851	2131.0	4188.0
79869	7348.0	9489.0
7547	0.0	1.0
7546	21.0	18.0
79868	2116.0	1359.0
7549	666.0	866.0
256979	5.0	0.0
101927193	13.0	1.0
7561	1338.0	2223.0
7562	997.0	728.0
7565	712.0	515.0
101927111	156.0	209.0
7564	901.0	2331.0
7567	436.0	209.0
7566	717.0	642.0
101927112	0.0	0.0
101927117	26.0	8.0
590	546.0	14.0
339822	0.0	28.0
593	293.0	153.0
594	2057.0	1834.0
595	21958.0	33563.0
596	8185.0	2754.0
597	152.0	872.0
598	5930.0	5502.0
599	6196.0	3186.0
7559	3294.0	2979.0
7572	11453.0	7092.0
7571	115.0	53.0
7574	1164.0	1301.0
101929780	110.0	145.0
7576	1840.0	1829.0
7577	0.0	0.0
101927126	190.0	52.0
101927125	17.0	239.0
101927129	0.0	0.0
7570	3354.0	2291.0
339804	194.0	79.0
7569	937.0	1358.0
7568	54.0	254.0
101978719	0.0	3.0
7582	3752.0	2232.0
7584	622.0	953.0
7587	3294.0	3359.0
7586	13408.0	9802.0
7589	525.0	774.0
101927134	0.0	0.0
7581	5397.0	4668.0
7580	2567.0	1920.0
100652988	1144.0	64.0
7579	346.0	246.0
7594	1969.0	1457.0
7593	917.0	469.0
7596	1469.0	784.0
7597	1199.0	1187.0
101927149	0.0	0.0
7592	1487.0	1340.0
100652974	1.0	0.0
254359	1253.0	1122.0
100133005	51.0	36.0
101929730	81.0	14.0
101929736	23.0	19.0
55803	1601.0	2100.0
55802	4265.0	3630.0
55801	3.0	8.0
55800	373.0	29.0
55806	804.0	938.0
100420113	0.0	0.0
55805	231.0	163.0
55809	1276.0	1998.0
55808	205.0	11.0
100652909	0.0	0.0
101929746	7.0	6.0
101929743	5.0	0.0
100133024	7.0	2.0
55810	4144.0	3554.0
55814	5952.0	3040.0
55813	3364.0	4284.0
55812	810.0	425.0
100652918	0.0	1.0
55811	19.0	100.0
55818	5833.0	4041.0
55816	280.0	118.0
55815	98.0	47.0
55819	9370.0	9491.0
254394	1371.0	1643.0
100419149	0.0	0.0
100133036	3.0	0.0
55821	1.0	3.0
101930749	0.0	0.0
100133037	2.0	6.0
100133038	16.0	6.0
55825	1204.0	1013.0
101930745	0.0	0.0
55824	1634.0	2888.0
101930746	0.0	0.0
55823	4637.0	4028.0
101930747	0.0	0.0
55829	3097.0	5191.0
55827	6886.0	17098.0
101930744	0.0	0.0
100420143	0.0	3.0
101929760	19.0	33.0
101927102	5.0	8.0
101927101	1.0	0.0
101929768	20.0	1.0
101929765	9.0	7.0
100133040	0.0	0.0
100419158	1.0	0.0
101929769	9.0	10.0
100133044	1.0	1.0
55832	11698.0	14634.0
254398	0.0	0.0
55831	4823.0	5940.0
55830	4163.0	3835.0
55835	705.0	1057.0
100652939	13597.0	10552.0
100420149	0.0	0.0
55833	2938.0	3910.0
55839	329.0	1254.0
55837	3305.0	2819.0
90167	8.0	9.0
677679	0.0	0.0
90161	353.0	44.0
134637	825.0	846.0
388701	2.0	26.0
100420159	7.0	6.0
100420158	0.0	0.0
388707	21.0	11.0
100420155	2.0	0.0
677681	2.0	2.0
100419178	1.0	1.0
43847	282.0	11.0
101929701	0.0	0.0
43849	38.0	2.0
28227	374.0	844.0
122631	0.0	0.0
90187	188.0	18.0
100419187	3.0	0.0
100419185	24.0	19.0
101929716	7.0	0.0
122622	296.0	180.0
388722	38.0	52.0
100420178	0.0	0.0
132001	663.0	1210.0
388714	25.0	9.0
122618	542.0	635.0
388719	2.0	0.0
122616	571.0	879.0
100420190	0.0	0.0
100037280	7.0	22.0
388743	721.0	443.0
768097	1.0	10.0
768096	38.0	15.0
90199	1.0	0.0
90193	10.0	27.0
90196	3088.0	3195.0
100505591	1.0	0.0
100505592	26.0	14.0
388730	127.0	423.0
768086	12.0	18.0
119032	3195.0	1985.0
122665	1.0	0.0
388762	0.0	0.0
122664	24.0	0.0
388761	0.0	0.0
104413892	1.0	1.0
104413890	0.0	0.0
104413891	4.0	5.0
388753	786.0	1600.0
122651	0.0	0.0
119016	177.0	190.0
388759	35.0	37.0
90321	2644.0	1724.0
90324	2786.0	3812.0
100270916	0.0	0.0
100270917	1.0	0.0
100270918	3.0	3.0
100270919	0.0	0.0
100270912	1.0	1.0
124790	76.0	161.0
100270913	0.0	0.0
100270914	1.0	2.0
100270915	0.0	0.0
388428	3.0	0.0
100270920	4.0	11.0
641638	2886.0	23371.0
401967	0.0	1.0
100270921	4.0	1.0
100270922	0.0	0.0
148753	1.0	14.0
148756	8.0	0.0
92979	789.0	1186.0
90316	0.0	0.0
340485	869.0	125.0
134121	51.0	183.0
90317	1310.0	602.0
653619	0.0	0.0
161725	355.0	172.0
340481	2023.0	1728.0
100270909	0.0	0.0
92973	331.0	97.0
90313	869.0	573.0
100270905	0.0	1.0
124783	18.0	38.0
100270906	0.0	0.0
401960	4.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	7.0	30.0
100270903	0.0	0.0
641649	284.0	128.0
124773	4.0	5.0
641648	0.0	0.0
388419	1.0	1.0
401959	4.0	9.0
158104	19.0	18.0
90342	102.0	54.0
161753	45.0	7.0
339483	807.0	325.0
653643	0.0	0.0
339487	1091.0	1877.0
339488	67.0	127.0
653645	0.0	0.0
28396	207.0	266.0
28394	853.0	4130.0
401944	266.0	38.0
28395	852.0	6337.0
653650	37.0	34.0
90338	3310.0	1702.0
92999	1909.0	906.0
641654	0.0	0.0
28392	1856.0	7777.0
28393	85.0	59.0
28391	158.0	447.0
653639	0.0	4.0
90332	287.0	247.0
134145	715.0	834.0
161742	7583.0	2081.0
90333	1389.0	1647.0
340460	0.0	1.0
134147	3529.0	7068.0
339476	0.0	0.0
653635	41.0	33.0
339479	11.0	1.0
401934	34.0	222.0
124751	89.0	18.0
148789	1086.0	1719.0
653641	0.0	1.0
90326	751.0	667.0
90362	1156.0	2170.0
100505761	971.0	2036.0
100505767	10.0	14.0
388474	29.0	50.0
148713	16.0	34.0
28374	1.0	0.0
28373	0.0	0.0
28378	37.0	110.0
388468	0.0	3.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	2.0	0.0
28370	0.0	0.0
28371	0.0	1.0
90352	0.0	0.0
90353	53.0	76.0
100505755	5.0	1.0
90355	2241.0	2292.0
100505753	2.0	2.0
339451	121.0	339.0
339453	30.0	3.0
653656	0.0	0.0
339456	48.0	185.0
653657	0.0	0.0
653658	48.0	58.0
28385	48.0	51.0
28383	12.0	119.0
600	8.0	18.0
28387	13.0	50.0
28388	2152.0	20007.0
601	1.0	11.0
602	2468.0	2391.0
604	10586.0	3964.0
605	2049.0	3148.0
100505758	18.0	18.0
28381	1.0	7.0
606	53.0	31.0
607	2022.0	3127.0
28382	0.0	3.0
608	320.0	745.0
28380	12.0	31.0
100505785	1.0	0.0
219623	520.0	123.0
100505783	728.0	457.0
219621	53.0	5.0
401994	1.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	48.0	35.0
148741	481.0	41.0
28359	0.0	0.0
90381	191.0	1631.0
339448	1643.0	2453.0
28352	0.0	0.0
28353	0.0	1.0
653691	15.0	10.0
148738	1.0	2.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	17.0	34.0
28357	0.0	0.0
611	103.0	73.0
28354	0.0	0.0
28355	0.0	0.0
613	5073.0	9532.0
616	0.0	1.0
617	1141.0	2457.0
618	160.0	869.0
90378	1349.0	4059.0
376497	3235.0	1525.0
90379	1131.0	3574.0
100505776	0.0	1.0
401983	1.0	0.0
401982	0.0	0.0
401981	0.0	14.0
653677	59.0	11.0
28369	0.0	1.0
28363	0.0	1.0
28364	0.0	0.0
28361	0.0	2.0
28362	0.0	0.0
388478	1.0	0.0
28368	0.0	0.0
622	893.0	2357.0
28365	0.0	0.0
623	49.0	122.0
340419	2.0	9.0
401973	0.0	0.0
28366	0.0	0.0
624	1658.0	2700.0
627	165.0	3.0
134111	217.0	418.0
629	1146.0	614.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	33.0	0.0
146183	22.0	10.0
339416	124.0	44.0
79931	39.0	212.0
55964	573.0	387.0
631	175.0	494.0
79930	546.0	1824.0
632	21.0	29.0
79933	90.0	13.0
633	14949.0	21918.0
634	3882.0	1146.0
79932	7046.0	3495.0
55968	5205.0	7230.0
79935	17.0	196.0
635	21.0	1.0
79934	1300.0	1020.0
636	1389.0	1149.0
55967	2152.0	3705.0
637	1658.0	1007.0
79937	698.0	14.0
100505724	0.0	0.0
55966	256.0	31.0
158172	2.0	2.0
638	265.0	206.0
639	1618.0	3036.0
79939	6342.0	7843.0
101927081	0.0	0.0
55969	760.0	1798.0
101927084	92.0	33.0
158158	2963.0	2142.0
219654	7935.0	1393.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	3703.0	1776.0
100422908	1.0	0.0
100422909	0.0	0.0
55971	1455.0	3849.0
55970	18580.0	8019.0
640	50.0	613.0
100270998	3.0	2.0
641	204.0	1141.0
642	2291.0	2237.0
55975	2419.0	2771.0
100270992	0.0	1.0
158160	124.0	119.0
643	6.0	61.0
55974	1910.0	13722.0
122199	41.0	28.0
55973	6249.0	4364.0
644	3086.0	6290.0
100270994	0.0	0.0
79922	210.0	310.0
55972	1800.0	1481.0
645	2757.0	1203.0
79921	6429.0	5524.0
388499	2.0	10.0
79924	419.0	331.0
646	69.0	2.0
79923	1.0	0.0
648	4185.0	6527.0
79925	1007.0	431.0
649	1842.0	1410.0
79927	537.0	70.0
79929	120.0	577.0
100505718	4.0	2.0
100505741	40.0	29.0
7620	411.0	935.0
100422911	0.0	0.0
7621	840.0	489.0
100422913	17.0	14.0
100422914	0.0	0.0
102725509	357.0	216.0
339400	139.0	12.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	3.0	3.0
100422918	0.0	0.0
339403	2.0	0.0
100422919	0.0	0.0
650	943.0	101.0
100270986	1.0	0.0
651	21.0	2.0
652	1167.0	245.0
79953	107.0	203.0
653	178.0	29.0
100270981	0.0	0.0
654	1284.0	350.0
100270982	0.0	0.0
655	341.0	688.0
79955	50.0	65.0
100270983	1.0	0.0
79954	2366.0	4366.0
656	452.0	1048.0
100270984	0.0	0.0
657	3622.0	2548.0
79957	65.0	304.0
79956	4162.0	8000.0
658	186.0	3264.0
79959	530.0	698.0
659	16851.0	7146.0
100505746	183.0	511.0
92912	5612.0	5184.0
79958	643.0	1905.0
100270980	0.0	0.0
7617	116.0	132.0
100422920	0.0	0.0
7633	547.0	623.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	14.0	87.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	3.0
122183	0.0	0.0
660	878.0	40.0
100270974	4.0	5.0
661	1807.0	1334.0
100270975	0.0	0.0
662	578.0	1238.0
79940	307.0	630.0
100270976	4.0	2.0
663	9000.0	4419.0
100270977	0.0	0.0
55997	0.0	0.0
664	3031.0	3096.0
665	15210.0	3331.0
53335	1080.0	680.0
