id	8b86fbec-ded3-4910-9a7b-c9e9d1c7a377	b98a0c48-8404-47bd-a781-22dfc6c1475a
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	2527.0	1252.0
100874404	0.0	0.0
25914	1115.0	694.0
100130848	0.0	0.0
25913	1803.0	1413.0
100129858	32.0	22.0
25915	1858.0	2514.0
25917	2413.0	2055.0
2562	379.0	43.0
2561	10.0	63.0
2560	11.0	1.0
25912	8127.0	16132.0
25911	529.0	1169.0
2559	0.0	0.0
2558	3.0	3.0
2557	12.0	0.0
2556	0.0	5.0
2555	36.0	1.0
2554	0.0	0.0
2553	2365.0	1711.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	51.0	17.0
2572	0.0	0.0
2571	23.0	35.0
2570	12.0	2.0
2569	44.0	0.0
2568	33250.0	2782.0
2567	91.0	10.0
2566	0.0	1.0
2565	6.0	4.0
2564	1238.0	65.0
2563	10.0	163.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	518.0	289.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	0.0	7.0
100129836	0.0	1.0
100874410	0.0	0.0
286676	414.0	850.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	431.0	653.0
2583	141.0	162.0
2582	699.0	1673.0
2581	1875.0	2124.0
2580	3957.0	4304.0
100874419	0.0	0.0
100874414	0.0	1.0
100874413	5.0	0.0
100874412	0.0	1.0
100874411	0.0	0.0
100874418	0.0	1.0
223082	1288.0	2106.0
100874417	1.0	1.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	11.0	19.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	1292.0	797.0
2593	699.0	2409.0
100379300	0.0	0.0
2592	1107.0	316.0
2591	2934.0	2087.0
441389	18.0	8.0
2590	3055.0	6464.0
441386	4.0	4.0
127617	0.0	0.0
2589	5452.0	6862.0
2588	954.0	1152.0
2587	4.0	1.0
441391	31.0	12.0
284018	817.0	1056.0
2585	719.0	644.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	19.0	41.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	1.0	0.0
100874430	0.0	0.0
100129813	0.0	0.0
441377	0.0	0.0
441376	843.0	1051.0
441381	0.0	2.0
127602	483.0	685.0
2597	63717.0	109837.0
2596	25.0	26.0
100874436	0.0	0.0
284004	891.0	727.0
100874435	0.0	0.0
100874434	8.0	1.0
100874433	8.0	0.0
284001	1791.0	1400.0
100874439	0.0	1.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	11.0	6.0
100874464	0.0	0.0
100874462	0.0	2.0
100129801	1.0	0.0
100874469	0.0	0.0
100874468	6.0	0.0
100874467	1.0	1.0
100874466	1.0	0.0
100874450	0.0	0.0
50937	1495.0	982.0
100874454	0.0	1.0
50939	26.0	24.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	0.0
50940	224.0	218.0
100874455	12.0	0.0
50943	138.0	309.0
50945	4.0	1.0
50944	76.0	51.0
100874459	0.0	0.0
23328	8526.0	3083.0
23329	696.0	896.0
84281	1118.0	106.0
84280	1225.0	1175.0
644076	1.0	10.0
11340	1021.0	669.0
644079	0.0	3.0
25983	1408.0	1230.0
127665	78.0	139.0
23321	5914.0	1087.0
115677	1276.0	939.0
644070	0.0	0.0
23322	768.0	520.0
25984	7775.0	3310.0
23324	3585.0	5007.0
25987	3597.0	3140.0
23325	3361.0	1624.0
23326	15955.0	10843.0
25989	1444.0	1166.0
23327	7129.0	1910.0
25988	939.0	723.0
25981	847.0	141.0
25980	2665.0	2476.0
11342	3813.0	2944.0
84287	1360.0	1992.0
84286	928.0	791.0
11341	248.0	10.0
284058	5857.0	2828.0
84289	1139.0	778.0
11344	1093.0	2204.0
11343	7967.0	2368.0
84288	312.0	446.0
84283	588.0	2063.0
11346	5622.0	8862.0
11345	3934.0	2694.0
84282	1364.0	2014.0
84285	1221.0	1033.0
84284	1810.0	2482.0
23339	5086.0	3713.0
84270	890.0	1212.0
23331	3797.0	1382.0
25994	2043.0	3919.0
23332	4761.0	2336.0
25996	1486.0	2225.0
23333	1618.0	1305.0
23334	3208.0	1406.0
25998	4585.0	2730.0
23335	1810.0	1020.0
23336	31252.0	1467.0
441332	0.0	0.0
644082	0.0	1.0
23338	3658.0	3103.0
25999	2016.0	1546.0
441331	6.0	0.0
84279	406.0	669.0
25992	2172.0	2061.0
84276	1214.0	564.0
84275	711.0	454.0
284047	280.0	7.0
84278	371.0	113.0
84277	720.0	805.0
84272	3379.0	2162.0
84271	5568.0	4184.0
84274	1144.0	1312.0
84273	2111.0	2311.0
23306	1251.0	748.0
23307	2927.0	2973.0
284040	95.0	8.0
23308	84.0	161.0
23309	3108.0	1917.0
25961	261.0	154.0
25960	5032.0	2793.0
25963	8952.0	6748.0
23300	5344.0	2662.0
23301	3140.0	1466.0
25962	7197.0	3505.0
23302	202.0	87.0
23303	5167.0	5883.0
644096	346.0	416.0
23304	4538.0	2792.0
25966	2458.0	1132.0
23305	269.0	44.0
644094	1.0	0.0
11328	6129.0	7443.0
11329	2740.0	1990.0
11320	4014.0	4833.0
137012	22.0	4.0
113000	494.0	1226.0
11322	1387.0	1720.0
11321	2001.0	1815.0
284034	0.0	0.0
11326	825.0	605.0
11325	9310.0	7262.0
23317	5005.0	3172.0
84290	13.0	1.0
25979	1361.0	1682.0
23318	2661.0	1321.0
84292	223.0	316.0
25972	1351.0	1294.0
23310	1742.0	1465.0
441359	0.0	0.0
25974	609.0	712.0
23312	1465.0	634.0
25973	324.0	350.0
23313	4234.0	6131.0
25976	7859.0	2058.0
23314	227.0	178.0
25975	276.0	182.0
441355	3.0	13.0
25978	3053.0	2500.0
23315	1894.0	1156.0
25977	2139.0	1236.0
23316	54.0	10.0
11339	80.0	72.0
11338	5934.0	7204.0
441362	0.0	0.0
441361	0.0	0.0
140660	7.0	4.0
115650	112.0	53.0
127623	0.0	0.0
25970	2276.0	1757.0
284029	115.0	171.0
115653	0.0	0.0
84298	1012.0	1073.0
11331	8502.0	9889.0
11330	14.0	0.0
11333	2597.0	4638.0
152641	47.0	35.0
11332	837.0	1025.0
84299	863.0	1542.0
11335	7105.0	8339.0
84294	1278.0	1066.0
11334	1162.0	1504.0
84293	5707.0	4781.0
84296	173.0	122.0
11337	2821.0	2300.0
284021	159.0	216.0
84295	1694.0	1443.0
11336	2576.0	2913.0
25946	1700.0	3961.0
25949	2678.0	3499.0
25948	3297.0	2307.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	5.0	3.0
25941	2818.0	2982.0
25940	1543.0	2139.0
100130892	20.0	3.0
25943	2567.0	770.0
25942	6409.0	5213.0
100130890	46.0	44.0
25945	517.0	201.0
11309	2924.0	1297.0
284099	0.0	1.0
284098	579.0	326.0
25957	7717.0	1663.0
140609	3061.0	1797.0
25959	6009.0	4614.0
100130889	28.0	0.0
100130887	14.0	19.0
25950	328.0	187.0
25953	1231.0	2663.0
25956	541.0	109.0
11317	0.0	1.0
11316	2713.0	5297.0
11319	2701.0	2067.0
11318	16.0	4.0
100379378	0.0	0.0
11311	2236.0	3706.0
11313	2222.0	4013.0
140603	0.0	0.0
11315	6200.0	10832.0
284086	403.0	287.0
11314	352.0	360.0
25925	3081.0	1593.0
284085	0.0	1.0
25924	357.0	74.0
25927	829.0	685.0
284083	31.0	4.0
100130879	0.0	0.0
25926	2705.0	2275.0
139628	0.0	0.0
25929	2067.0	1633.0
25928	934.0	133.0
441328	0.0	0.0
127687	1154.0	2218.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	6893.0	5925.0
441323	0.0	0.0
25920	2525.0	3798.0
25923	5142.0	4576.0
140612	545.0	355.0
100129880	0.0	0.0
284076	10.0	3.0
100129882	7.0	2.0
25936	1256.0	1640.0
25938	1369.0	1117.0
25937	9322.0	4260.0
284071	50.0	11.0
100130866	0.0	0.0
25939	5891.0	5686.0
113026	1852.0	2501.0
441317	0.0	0.0
441315	0.0	0.0
25930	3140.0	3614.0
441314	0.0	0.0
441313	0.0	0.0
25932	17622.0	10644.0
127671	0.0	4.0
25934	1186.0	785.0
127670	12.0	1.0
284069	91.0	127.0
140623	5.0	5.0
140625	0.0	0.0
284067	0.0	1.0
100129871	0.0	0.0
140628	0.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	16.0	0.0
406986	0.0	0.0
406985	0.0	0.0
406988	22.0	5.0
406987	0.0	0.0
23287	1207.0	449.0
23288	1792.0	2696.0
406980	0.0	0.0
84206	163.0	158.0
23281	22.0	19.0
84203	0.0	3.0
23283	2044.0	2335.0
23284	1901.0	62.0
140596	0.0	0.0
23285	414.0	254.0
152579	1299.0	1064.0
140597	126.0	24.0
23286	4346.0	2241.0
152578	2.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	23.0	2.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	3.0
406976	0.0	1.0
23299	2161.0	1549.0
201725	469.0	380.0
23291	4289.0	2291.0
23293	1906.0	1005.0
23294	4509.0	2218.0
23295	3406.0	5003.0
406968	0.0	0.0
406967	0.0	0.0
646658	24.0	3.0
152586	1.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	20.0	1.0
406962	16.0	2.0
646672	3.0	0.0
11280	62.0	13.0
406961	0.0	0.0
11283	19.0	186.0
406964	0.0	0.0
11282	3636.0	4943.0
406963	0.0	4.0
644016	18.0	1.0
11285	875.0	1382.0
406966	0.0	0.0
11284	1034.0	1455.0
406965	0.0	0.0
23265	4099.0	2593.0
23266	6175.0	1532.0
23268	2995.0	1567.0
23269	5304.0	2012.0
84229	22.0	46.0
164592	22.0	2.0
59269	2487.0	1112.0
84225	316.0	122.0
23261	2347.0	1234.0
84224	746.0	322.0
23262	3050.0	1529.0
23263	2930.0	2449.0
23264	7866.0	8010.0
84226	131.0	119.0
84221	382.0	769.0
406957	0.0	0.0
84220	1.0	0.0
406956	0.0	0.0
84223	815.0	1223.0
406959	0.0	0.0
406958	0.0	0.0
84222	64.0	146.0
646685	1.0	0.0
644022	1.0	3.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	9.0	7.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1226.0	882.0
23277	4291.0	2956.0
23279	4019.0	1992.0
59277	12302.0	10845.0
59272	125.0	25.0
59271	2933.0	1359.0
59274	997.0	1416.0
84218	0.0	0.0
84217	111.0	196.0
23270	2630.0	1006.0
23271	4473.0	3056.0
84219	492.0	961.0
23272	5581.0	4083.0
23274	2174.0	2290.0
84216	467.0	285.0
84215	74.0	69.0
23275	1634.0	1092.0
406946	0.0	0.0
84210	6.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	7635.0	6966.0
644037	5.0	8.0
11260	4404.0	3678.0
646698	19.0	0.0
11262	43.0	154.0
23243	5244.0	3614.0
23244	8602.0	6110.0
59286	2443.0	4432.0
23245	1410.0	546.0
23246	1215.0	2066.0
23247	2085.0	2523.0
59283	16.0	10.0
23248	4581.0	5000.0
644030	1.0	0.0
59285	0.0	3.0
59284	0.0	0.0
84247	3694.0	3428.0
23240	2035.0	755.0
84246	773.0	728.0
84249	232.0	8.0
23241	2720.0	2787.0
23242	6043.0	1476.0
84248	4947.0	2977.0
84243	1407.0	1397.0
11264	2083.0	1870.0
84245	1343.0	867.0
11267	1591.0	2722.0
11266	662.0	754.0
11269	1125.0	592.0
84240	688.0	621.0
11270	712.0	873.0
644042	5.0	0.0
11272	106.0	9.0
11274	260.0	735.0
11273	5789.0	6875.0
23254	2318.0	954.0
23255	504.0	964.0
23256	3021.0	2538.0
23258	5833.0	2850.0
23259	3147.0	1425.0
644041	0.0	2.0
84239	1549.0	119.0
23250	2742.0	962.0
84236	2487.0	1911.0
23251	92.0	71.0
23252	1162.0	303.0
140564	238.0	241.0
23253	4829.0	2373.0
84232	3490.0	4813.0
11276	3719.0	2022.0
11275	2220.0	809.0
84231	3791.0	7247.0
49861	41.0	2.0
11278	2343.0	1035.0
49860	0.0	0.0
84233	591.0	772.0
11277	0.0	0.0
11279	1154.0	347.0
84230	2154.0	1070.0
23229	2248.0	926.0
49856	837.0	990.0
644054	0.0	0.0
49855	1531.0	501.0
644059	0.0	0.0
49854	2655.0	512.0
11240	10833.0	2896.0
23221	1192.0	1734.0
25884	9.0	74.0
23223	2197.0	2492.0
25886	161.0	404.0
23224	17144.0	5907.0
25885	4156.0	3732.0
23225	3798.0	4971.0
25888	779.0	556.0
23228	908.0	532.0
644050	0.0	0.0
201780	0.0	2.0
84269	419.0	1269.0
152559	1077.0	486.0
25880	404.0	697.0
84268	1229.0	535.0
23220	1117.0	666.0
140576	7981.0	18106.0
84265	1098.0	1554.0
11243	920.0	1651.0
139599	2.0	6.0
84264	64.0	768.0
140578	162.0	36.0
84267	874.0	1393.0
11245	648.0	579.0
84266	953.0	2526.0
11244	3404.0	1726.0
84261	650.0	1041.0
11247	92.0	63.0
139596	662.0	470.0
84260	526.0	404.0
84263	2658.0	2171.0
11249	1.0	5.0
84262	764.0	1222.0
11248	299.0	647.0
345557	110.0	25.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	8.0	1.0
406997	0.0	0.0
406996	0.0	0.0
11252	7182.0	6787.0
406999	0.0	0.0
11251	151.0	28.0
406998	0.0	0.0
23232	1205.0	745.0
25895	1241.0	782.0
23233	2571.0	1473.0
25894	1855.0	328.0
25897	5835.0	5729.0
23234	595.0	763.0
25896	1305.0	2359.0
23235	7706.0	1746.0
23236	2921.0	372.0
25898	1382.0	1067.0
23237	261.0	207.0
644063	27.0	16.0
406991	0.0	0.0
23239	2555.0	1109.0
406990	0.0	0.0
25891	1789.0	380.0
84258	17.0	4.0
25890	2804.0	1139.0
25893	174.0	158.0
23230	3458.0	1233.0
23231	1931.0	1090.0
84259	793.0	1217.0
84254	711.0	571.0
11254	1496.0	689.0
84253	1037.0	223.0
11253	3536.0	5663.0
406989	0.0	0.0
84256	1390.0	1537.0
11255	2.0	0.0
84255	2626.0	1624.0
84250	525.0	361.0
11258	1758.0	2085.0
11257	438.0	1178.0
84251	245.0	464.0
11259	4656.0	3688.0
100874483	0.0	0.0
100874482	2.0	0.0
100874480	0.0	0.0
406900	0.0	0.0
100874484	1.0	0.0
201799	916.0	839.0
201798	24.0	34.0
50831	25.0	3.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	61.0	4.0
50835	0.0	0.0
50834	2.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	4.0	2.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	13.0	0.0
102465136	10.0	0.0
100874476	0.0	2.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	91.0	20.0
100874479	7.0	0.0
100874478	0.0	0.0
100874477	1.0	0.0
50846	4.0	34.0
100499183	110.0	72.0
50848	4888.0	9442.0
2601	2.0	5.0
100499177	1796.0	1091.0
102465141	0.0	0.0
50853	515.0	513.0
2609	0.0	0.0
102465140	0.0	0.0
50852	100.0	77.0
50855	147.0	274.0
50854	4449.0	3984.0
100499171	0.0	0.0
50856	109.0	160.0
50859	27.0	2.0
100874494	1.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	0.0
100874498	0.0	1.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	776.0	270.0
2613	0.0	3.0
2611	3.0	5.0
50862	3774.0	2831.0
50861	2054.0	3256.0
2619	1530.0	2834.0
50863	304.0	1312.0
100874499	0.0	0.0
2618	3484.0	3508.0
50865	2680.0	3655.0
2617	4446.0	4510.0
2616	280.0	563.0
2615	1541.0	3654.0
406940	0.0	1.0
406942	0.0	0.0
646612	21.0	2.0
406941	0.0	0.0
406944	0.0	1.0
406943	0.0	0.0
100996876	0.0	0.0
2625	8164.0	37105.0
2624	362.0	217.0
2623	1.0	9.0
2622	1093.0	923.0
2621	6965.0	6615.0
2620	110.0	22.0
406935	6.0	0.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	1992.0	4445.0
406939	0.0	0.0
646609	7.0	1.0
2628	1572.0	919.0
406938	0.0	0.0
2627	751.0	474.0
2626	0.0	1.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	2.0	0.0
2636	0.0	0.0
2635	2400.0	5031.0
2634	8978.0	8267.0
2633	3258.0	4745.0
2632	2299.0	1310.0
2631	4237.0	3403.0
2630	130.0	155.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	0.0	1.0
406928	0.0	0.0
2639	950.0	1177.0
406927	0.0	0.0
646619	0.0	0.0
2638	0.0	0.0
2637	0.0	8.0
406929	0.0	0.0
646630	2.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	3847.0	1236.0
2647	686.0	1232.0
2646	33.0	14.0
2645	16.0	22.0
2644	44.0	112.0
2643	721.0	489.0
2642	1.0	2.0
2641	0.0	0.0
406913	4.0	0.0
646627	11.0	65.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	217.0	111.0
406919	6.0	0.0
2648	2889.0	1717.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	3.0
406911	0.0	0.0
406910	0.0	0.0
2661	94.0	31.0
2660	46.0	2.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	160.0	114.0
2652	0.0	0.0
2651	1134.0	708.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	1.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	90.0	26.0
2672	174.0	83.0
106144578	0.0	0.0
2671	343.0	1433.0
2670	523.0	41.0
106144575	0.0	0.0
2669	1919.0	1878.0
2668	34.0	16.0
2667	0.0	1.0
100874529	5.0	0.0
2665	16161.0	17477.0
2664	5057.0	4856.0
2662	377.0	88.0
100874524	2.0	4.0
100874523	0.0	0.0
100129743	8.0	0.0
100874522	1.0	1.0
100874528	2.0	0.0
100129738	0.0	0.0
100129739	3.0	0.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	23262.0	26751.0
106144568	1.0	0.0
2681	649.0	510.0
2679	1.0	6.0
2678	407.0	1510.0
100874519	0.0	0.0
2677	3395.0	2858.0
100874518	0.0	0.0
2676	16.0	9.0
2675	105.0	57.0
2674	5492.0	857.0
2673	5535.0	4551.0
101056700	39.0	1.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	0.0	0.0
100130718	0.0	1.0
100874515	1.0	0.0
100130717	6.0	9.0
100874514	0.0	0.0
100129727	18.0	0.0
100129726	64.0	5.0
100129723	0.0	0.0
100129722	20.0	8.0
2694	0.0	0.0
2693	0.0	0.0
2692	0.0	1.0
2691	3.0	89.0
2690	4406.0	1157.0
2689	0.0	0.0
2688	1.0	0.0
2687	1921.0	4547.0
2686	1548.0	794.0
100130708	0.0	0.0
100129716	60.0	5.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	2.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	2.0	0.0
106144538	18.0	46.0
2697	8224.0	14604.0
106144539	0.0	0.0
2696	80.0	94.0
2695	0.0	0.0
100129706	1.0	0.0
100129708	0.0	0.0
284131	720.0	977.0
115509	2492.0	770.0
259197	11.0	14.0
284129	1103.0	938.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	5.0	8.0
106144595	0.0	1.0
286749	4.0	3.0
106144598	0.0	0.0
106144599	0.0	1.0
284119	27594.0	18666.0
284116	3.0	3.0
284114	420.0	479.0
284111	22.0	9.0
284110	31.0	46.0
259173	863.0	336.0
106144584	3.0	12.0
286753	3206.0	388.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	675.0	1740.0
284100	7.0	14.0
284184	345.0	800.0
127544	1668.0	2094.0
23443	2723.0	2088.0
115557	1047.0	753.0
127540	0.0	0.0
23446	8138.0	12359.0
115560	346.0	205.0
23440	0.0	0.0
127534	5.0	3.0
139538	0.0	0.0
23452	6359.0	7329.0
441459	15.0	5.0
441457	25.0	3.0
23456	999.0	1207.0
115548	2289.0	1339.0
23457	396.0	218.0
441452	0.0	0.0
441461	33.0	39.0
152503	7860.0	3791.0
23450	11690.0	5522.0
23451	25291.0	14028.0
139542	0.0	0.0
284167	2.0	4.0
23428	3961.0	10935.0
284161	150.0	164.0
23429	4529.0	3747.0
100130799	0.0	1.0
23420	2165.0	2902.0
23421	1087.0	708.0
23423	4477.0	9828.0
23424	1401.0	1195.0
23426	720.0	347.0
152519	708.0	295.0
152518	805.0	406.0
441490	0.0	0.0
23438	1576.0	1976.0
23439	2.0	0.0
100130786	0.0	0.0
23430	4.0	3.0
100130785	0.0	0.0
23431	1022.0	498.0
23432	1352.0	766.0
23433	3637.0	2326.0
441478	116.0	513.0
23434	0.0	0.0
23435	5018.0	4759.0
441476	5.0	3.0
23436	0.0	0.0
441484	0.0	0.0
441481	12.0	13.0
140545	127.0	95.0
100129795	1.0	1.0
139562	0.0	0.0
100129792	136.0	64.0
100129794	123.0	67.0
100129793	0.0	0.0
23405	5844.0	2978.0
23406	3055.0	4931.0
23408	797.0	653.0
23409	38.0	42.0
100130776	541.0	763.0
100130775	3.0	1.0
441425	0.0	0.0
23400	2176.0	4712.0
100130771	27.0	25.0
23401	660.0	945.0
23403	1155.0	1736.0
441420	0.0	0.0
23404	1353.0	866.0
127579	148.0	55.0
100129784	0.0	1.0
100129781	34.0	50.0
100129782	0.0	0.0
23416	77.0	48.0
23417	813.0	389.0
23418	20.0	14.0
100129777	0.0	0.0
441416	15.0	4.0
23410	1655.0	1829.0
23411	2378.0	1379.0
23412	992.0	2053.0
23413	889.0	1058.0
441410	0.0	0.0
23414	467.0	389.0
23415	19.0	2.0
100129772	0.0	0.0
100130758	38.0	25.0
100130756	0.0	1.0
100129769	0.0	0.0
441442	0.0	5.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	8.0	8.0
379024	0.0	0.0
379025	2474.0	1004.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	2.0
100874504	0.0	0.0
100874503	0.0	1.0
284196	2.0	0.0
284194	0.0	0.0
139516	0.0	0.0
100129755	2.0	1.0
100130742	58.0	7.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	3.0	0.0
441432	0.0	0.0
441430	0.0	1.0
115572	1796.0	3121.0
379011	0.0	0.0
379012	0.0	0.0
379013	7.0	0.0
284186	51.0	5.0
284185	8.0	5.0
646531	10.0	12.0
100463285	16.0	0.0
84328	1510.0	1356.0
84327	1792.0	898.0
84329	252.0	221.0
84324	110.0	97.0
84326	1007.0	2829.0
84320	1510.0	2367.0
100500797	0.0	0.0
646527	8.0	6.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	213.0	414.0
100499227	19.0	12.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	0.0
127495	52.0	10.0
84309	702.0	2632.0
84317	2138.0	2174.0
84316	717.0	1239.0
84319	790.0	915.0
84318	428.0	359.0
84313	2212.0	2432.0
84312	514.0	372.0
84315	363.0	557.0
84314	459.0	402.0
646538	0.0	0.0
343069	0.0	0.0
84311	2400.0	2707.0
84310	1329.0	2281.0
343068	0.0	0.0
343066	0.0	0.0
100996939	93.0	48.0
23386	5437.0	5211.0
23387	7007.0	3096.0
23389	15103.0	7504.0
441400	0.0	6.0
100996930	5.0	0.0
201853	909.0	977.0
23380	1649.0	1688.0
23381	4516.0	5958.0
23382	2195.0	1033.0
23383	3517.0	2347.0
23384	2090.0	2085.0
23385	8462.0	12437.0
106866914	0.0	0.0
84342	1243.0	778.0
106866913	7.0	0.0
84343	1510.0	1140.0
60370	549.0	453.0
84340	1521.0	1082.0
106866915	0.0	0.0
646567	0.0	1.0
100996928	0.0	0.0
23397	214.0	294.0
23398	1378.0	859.0
23399	4489.0	4530.0
23390	2777.0	865.0
23392	9925.0	7698.0
84335	1972.0	3595.0
23394	9876.0	6687.0
84334	615.0	784.0
23395	1598.0	1562.0
84337	1287.0	2325.0
84336	1742.0	3586.0
23396	3223.0	3784.0
60386	134.0	205.0
84331	394.0	1340.0
60385	15.0	10.0
84330	577.0	689.0
84333	4709.0	2223.0
84332	11.0	249.0
152485	3008.0	1087.0
646575	0.0	0.0
646572	14.0	7.0
343045	2.0	0.0
646577	0.0	0.0
646576	25.0	28.0
23365	17400.0	12011.0
23366	516.0	438.0
23367	11595.0	8581.0
23368	2125.0	1949.0
23369	10181.0	5919.0
23360	6416.0	1978.0
23361	2418.0	3200.0
140432	5.0	0.0
23362	3419.0	3390.0
23363	4509.0	2116.0
84364	4351.0	4802.0
84366	0.0	0.0
84365	2282.0	2040.0
343035	5.0	5.0
139452	0.0	0.0
646583	0.0	0.0
23376	2490.0	1107.0
23378	1121.0	997.0
23379	5183.0	2219.0
646581	0.0	0.0
23370	233.0	380.0
23371	8644.0	4979.0
23373	1114.0	1032.0
100499261	0.0	0.0
646597	0.0	0.0
646595	37.0	3.0
100499258	0.0	0.0
23344	13778.0	7546.0
23345	6363.0	1861.0
201895	8051.0	13845.0
23347	5235.0	2490.0
646592	1.0	0.0
23348	5399.0	2239.0
23349	152.0	32.0
140453	4.0	0.0
23341	2066.0	2110.0
140456	0.0	0.0
140458	7.0	0.0
100499252	3.0	0.0
140459	1632.0	1259.0
100499251	0.0	1.0
23353	8327.0	3848.0
23354	814.0	676.0
23355	2629.0	2038.0
23357	2123.0	1106.0
23358	5452.0	2478.0
23359	38.0	93.0
140460	1135.0	820.0
140461	1868.0	1866.0
140462	162.0	89.0
23350	6837.0	3410.0
140464	0.0	0.0
23351	3838.0	2929.0
140465	1101.0	1454.0
23352	13502.0	6327.0
140467	2127.0	3003.0
140468	0.0	0.0
140469	46.0	46.0
84376	4759.0	1871.0
2702	375.0	680.0
2701	459.0	732.0
2700	0.0	4.0
2709	25.0	15.0
2707	165.0	144.0
2706	71.0	4260.0
2705	108.0	129.0
2703	0.0	0.0
345651	20.0	5.0
2712	0.0	0.0
106866981	0.0	0.0
2710	253.0	474.0
106866980	0.0	0.0
2719	3479.0	1315.0
2717	2569.0	6776.0
50964	1.0	0.0
345643	17.0	229.0
345645	0.0	0.0
286826	291.0	297.0
286827	216.0	602.0
286828	0.0	0.0
