id	dc0592cf-5a96-4aed-86b2-eb7de5492b7c	71c9e9d3-9276-468c-a3a0-053880a75511
92667	1587.0	844.0
158405	886.0	1274.0
349386	0.0	0.0
79690	542.0	1147.0
79692	362.0	657.0
79691	1709.0	3623.0
79694	1923.0	789.0
79693	1219.0	3330.0
79696	148.0	122.0
100302751	2.0	6.0
79695	242.0	78.0
79698	24.0	1278.0
205564	2578.0	3944.0
79697	698.0	994.0
79699	4072.0	3062.0
92659	112.0	1007.0
65055	843.0	1464.0
65057	976.0	997.0
65056	8818.0	6527.0
65059	470.0	1042.0
349372	0.0	0.0
100302743	0.0	3.0
79680	2007.0	1704.0
79683	878.0	834.0
100302742	1.0	1.0
79682	225.0	1274.0
100302741	0.0	1.0
79685	4976.0	2965.0
79684	856.0	518.0
100216001	21.0	0.0
79689	12715.0	763.0
146429	2.0	7.0
65065	1001.0	1231.0
92689	5200.0	9186.0
90025	218.0	145.0
158427	1015.0	812.0
408263	0.0	1.0
92682	141.0	58.0
146434	622.0	1457.0
146433	854.0	136.0
146439	348.0	807.0
90019	91.0	11.0
65062	2921.0	2314.0
158431	256.0	306.0
65061	167.0	80.0
90011	2.0	2.0
92675	1471.0	1274.0
65078	121.0	182.0
134466	362.0	79.0
90007	5743.0	9491.0
65072	51.0	16.0
100289019	389.0	364.0
100289017	0.0	0.0
100133172	17.0	11.0
55601	2336.0	4103.0
55600	0.0	0.0
55605	1170.0	5590.0
55604	1738.0	3130.0
55603	1846.0	1438.0
55602	2137.0	1854.0
55609	358.0	347.0
55608	4488.0	2368.0
55607	1679.0	1804.0
254528	1.0	3.0
349334	0.0	1.0
9910	2885.0	3849.0
100133180	7.0	2.0
641924	1.0	0.0
9908	9411.0	19921.0
9909	2681.0	2498.0
55612	389.0	20.0
55611	3352.0	8451.0
55610	2714.0	2651.0
254531	1601.0	1128.0
9902	2095.0	8368.0
55616	2431.0	4428.0
171482	0.0	0.0
9903	8312.0	4347.0
55615	855.0	513.0
55614	4391.0	2556.0
9900	269.0	98.0
55613	61.0	12.0
340990	0.0	0.0
9901	676.0	730.0
9906	141.0	156.0
55619	1171.0	2107.0
9907	1116.0	3809.0
9904	1583.0	5128.0
171484	3.0	1.0
55617	752.0	615.0
9905	3551.0	1594.0
641922	7.0	3.0
171483	0.0	0.0
9920	1096.0	445.0
9921	11765.0	29739.0
100133190	1160.0	315.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	9511.0	18585.0
55623	6583.0	8540.0
55622	1894.0	2810.0
55621	1016.0	3467.0
55620	788.0	2172.0
9913	3132.0	3665.0
55627	3499.0	8784.0
340980	0.0	0.0
9914	344.0	1828.0
55626	2216.0	4715.0
9911	119.0	108.0
55625	4507.0	3787.0
9912	825.0	81.0
55624	4304.0	5507.0
9917	9490.0	6162.0
9918	3125.0	8050.0
9915	934.0	18994.0
55629	7234.0	11013.0
55628	1341.0	1656.0
9931	5522.0	6149.0
55630	263.0	677.0
301	59220.0	8104.0
55634	1103.0	734.0
55633	1056.0	1625.0
302	59809.0	110126.0
55632	1328.0	2260.0
303	14.0	20.0
55631	1415.0	1828.0
304	711.0	1145.0
9924	2511.0	1263.0
55638	2718.0	2049.0
305	0.0	5.0
306	6090.0	286.0
9925	1538.0	1474.0
340970	0.0	0.0
9922	7840.0	4930.0
55636	1484.0	3444.0
307	4756.0	4461.0
55635	31.0	1199.0
308	43739.0	9862.0
9923	2322.0	1788.0
9928	20.0	959.0
309	27408.0	16422.0
9929	5270.0	4145.0
9926	9832.0	5385.0
9927	10013.0	8680.0
9942	329.0	1001.0
9943	4673.0	5569.0
266553	0.0	0.0
101927396	0.0	0.0
9940	160.0	23.0
101927399	1.0	0.0
9941	408.0	334.0
339983	7083.0	1098.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	37.0	36.0
55640	344.0	304.0
310	12258.0	15911.0
311	16392.0	11675.0
312	14.0	24.0
79612	1124.0	1080.0
55644	1380.0	1913.0
79611	6332.0	389.0
313	498.0	356.0
314	352.0	85.0
55643	4396.0	5695.0
79613	1099.0	628.0
494197	0.0	0.0
79616	234.0	142.0
316	2106.0	4160.0
9935	5948.0	4955.0
317	1498.0	1640.0
9936	2787.0	212.0
9933	2097.0	6659.0
55647	1362.0	728.0
79618	1376.0	704.0
318	1023.0	504.0
55646	735.0	2446.0
9934	630.0	68.0
319	11.0	8.0
9939	5291.0	10727.0
9937	1004.0	1856.0
9938	1136.0	728.0
9950	5063.0	5216.0
9953	118.0	401.0
9951	79.0	1.0
339970	5.0	7.0
339976	0.0	0.0
55652	3713.0	2419.0
320	883.0	334.0
55651	1692.0	5670.0
339967	0.0	0.0
321	112.0	254.0
55650	1634.0	781.0
322	1899.0	1270.0
323	12172.0	14253.0
55656	2155.0	3622.0
55655	1383.0	5540.0
324	4125.0	3388.0
79600	2296.0	3727.0
494188	4.0	0.0
79603	1997.0	2901.0
325	0.0	0.0
55654	9028.0	13580.0
79602	13874.0	10111.0
55653	523.0	2724.0
326	2.0	0.0
327	4007.0	22275.0
79605	147.0	57.0
9946	1990.0	1198.0
55659	600.0	427.0
328	7175.0	14050.0
9947	2.0	1.0
55658	1184.0	2720.0
329	4998.0	4433.0
79607	852.0	1073.0
9945	668.0	1372.0
55657	759.0	999.0
79609	457.0	279.0
79608	701.0	5.0
9948	12993.0	19972.0
9949	937.0	5060.0
9960	2727.0	4567.0
9961	4240.0	5050.0
7301	4958.0	1905.0
651302	81.0	12.0
7300	0.0	0.0
9965	5.0	4.0
9962	3856.0	1038.0
9963	57.0	283.0
7302	3.0	31.0
339965	348.0	49.0
330	2216.0	2856.0
55663	386.0	373.0
79630	348.0	365.0
331	5096.0	7353.0
55662	4908.0	4252.0
332	27.0	5526.0
79632	646.0	188.0
55661	2404.0	7959.0
333	94.0	1139.0
79631	2044.0	3072.0
55660	7802.0	18378.0
334	58194.0	33415.0
55667	6376.0	5643.0
79634	1664.0	1628.0
335	4.0	2.0
55666	8070.0	11301.0
79633	1698.0	731.0
55665	2557.0	3474.0
336	0.0	2.0
55664	2110.0	2795.0
337	0.0	0.0
79635	601.0	250.0
340947	5.0	3.0
9957	275.0	260.0
338	2176.0	5.0
339	0.0	0.0
79637	619.0	1321.0
9958	4079.0	5198.0
9955	10.0	91.0
55669	3847.0	5078.0
55668	3270.0	2189.0
9956	230.0	121.0
79639	704.0	570.0
641977	870.0	1128.0
9971	0.0	1.0
9972	4514.0	10089.0
7310	10.0	28.0
9970	15.0	47.0
100422600	0.0	0.0
9975	11904.0	8791.0
9976	1318.0	762.0
7311	29209.0	41600.0
100422602	0.0	0.0
7314	23296.0	28751.0
9973	715.0	919.0
100422603	46.0	34.0
100422605	0.0	0.0
100422608	6.0	39.0
55670	3497.0	3112.0
341	1198.0	2131.0
342	3.0	2.0
343	4.0	16.0
79621	1258.0	970.0
55672	791.0	2184.0
55671	6301.0	5023.0
344	5.0	15.0
345	0.0	0.0
79623	185.0	31.0
254552	240.0	46.0
79622	1002.0	2539.0
55677	3118.0	5277.0
346	0.0	1.0
55676	3132.0	3920.0
79625	483.0	200.0
347	87348.0	1954.0
348	3416.0	7817.0
79624	3733.0	6897.0
7305	1782.0	3010.0
79627	12707.0	3933.0
9968	4383.0	4876.0
9969	6990.0	9499.0
79626	173.0	191.0
79629	927.0	621.0
7307	54.0	63.0
9966	189.0	545.0
9967	13123.0	16700.0
55679	4663.0	690.0
7306	3.0	21.0
79628	261.0	63.0
254559	210.0	281.0
9982	293.0	0.0
7321	1351.0	1393.0
9980	2385.0	12066.0
7320	5864.0	8258.0
101927350	2.0	0.0
7323	20592.0	15846.0
9986	1030.0	1638.0
7322	5464.0	8787.0
9987	17464.0	10985.0
101927352	24.0	0.0
9984	1763.0	1527.0
7325	3467.0	588.0
9985	230.0	484.0
7324	4999.0	9200.0
350	0.0	0.0
351	77712.0	103660.0
353	2415.0	5452.0
100133210	0.0	0.0
354	4.0	21.0
355	1183.0	807.0
100133212	0.0	0.0
356	41.0	15.0
357	401.0	2677.0
358	39174.0	5869.0
359	1.0	33.0
7316	61059.0	75792.0
7315	17.0	63.0
7318	2355.0	3289.0
9978	2722.0	3396.0
7317	20237.0	39826.0
7319	4301.0	4732.0
9993	7080.0	5922.0
101927360	1.0	0.0
9994	2309.0	1482.0
9991	6979.0	7244.0
7332	6617.0	6371.0
9992	18.0	69.0
9997	549.0	1105.0
7334	5368.0	9232.0
101927364	0.0	0.0
7333	0.0	1.0
7336	3824.0	5708.0
9995	5.0	1.0
100422505	1645.0	1032.0
7335	478.0	701.0
494150	1.0	6.0
9990	2387.0	1151.0
360	626.0	163.0
361	81.0	48.0
362	29.0	4984.0
363	0.0	286.0
100133220	0.0	0.0
364	14618.0	4.0
366	115.0	889.0
367	9076.0	15022.0
368	704.0	118.0
369	4870.0	5148.0
494143	192.0	365.0
7327	6394.0	6910.0
7326	4501.0	3676.0
7329	5762.0	8971.0
9988	3424.0	2773.0
9989	5302.0	6011.0
7328	17626.0	18168.0
7341	6085.0	8168.0
7343	5583.0	7434.0
7342	6498.0	13040.0
7345	868.0	559.0
100422514	0.0	0.0
7347	426.0	337.0
100422517	0.0	0.0
372	15192.0	25229.0
373	1727.0	1243.0
374	3392.0	664.0
375	23444.0	52955.0
377	10891.0	34031.0
100133234	0.0	2.0
378	13999.0	49891.0
379	338.0	369.0
100652740	5.0	5.0
7337	8275.0	12127.0
7339	0.0	1.0
100652748	519.0	1112.0
101927380	3.0	0.0
100652749	0.0	0.0
7352	102.0	52.0
7351	8665.0	5350.0
101927381	3.0	2.0
7353	2830.0	3576.0
100422523	1.0	0.0
7356	0.0	0.0
7355	1590.0	6540.0
7358	5509.0	30124.0
7357	5436.0	3704.0
100422527	0.0	0.0
380	0.0	7.0
381	4955.0	10275.0
382	9791.0	11122.0
7350	51.0	9.0
383	39.0	10.0
384	185.0	602.0
387	50872.0	73845.0
388	53663.0	31675.0
389	8378.0	16217.0
100652730	0.0	1.0
7349	16.0	22.0
7348	2.0	1.0
100652736	4.0	18.0
100652739	1.0	3.0
101927390	0.0	0.0
7363	70.0	4.0
100422531	0.0	3.0
100422532	19.0	7.0
352954	616.0	332.0
7365	0.0	0.0
100422533	2.0	8.0
352957	0.0	1.0
7364	4.0	0.0
7367	4.0	0.0
100422535	0.0	0.0
7366	45.0	25.0
100422536	2.0	1.0
7369	17.0	0.0
7368	202.0	4.0
390	9614.0	2938.0
391	2781.0	3100.0
392	12130.0	12489.0
393	669.0	882.0
394	7988.0	5119.0
100133251	0.0	0.0
395	594.0	227.0
7360	30776.0	9650.0
396	7160.0	19525.0
397	12590.0	8468.0
494115	2288.0	2242.0
398	17.0	58.0
399	870.0	1447.0
100133259	0.0	0.0
388906	21.0	47.0
388907	35.0	38.0
494119	0.0	0.0
494118	0.0	0.0
7374	3633.0	5325.0
352966	4.0	11.0
7373	9721.0	3619.0
352965	15.0	2.0
7376	3373.0	4962.0
7375	5492.0	7544.0
352967	0.0	0.0
100422545	0.0	0.0
7378	453.0	1592.0
101927320	0.0	1.0
100422546	1.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	13.0	8.0
101927324	0.0	9.0
101927323	3.0	1.0
352962	31.0	165.0
101927327	0.0	0.0
7372	2218.0	3696.0
352964	4.0	7.0
100133262	0.0	1.0
7371	2080.0	4701.0
352963	0.0	0.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	15985.0	10736.0
7384	6821.0	15536.0
7386	4613.0	5595.0
7389	4427.0	3745.0
376940	2469.0	1027.0
7388	5189.0	12711.0
100422558	7.0	19.0
101927332	0.0	0.0
7381	12461.0	6139.0
102723489	172.0	260.0
7380	34.0	7.0
102723487	82.0	0.0
102723483	2.0	0.0
100422550	0.0	0.0
388925	1.0	1.0
7398	3812.0	4039.0
7399	27.0	8.0
7390	2255.0	2193.0
101927347	0.0	0.0
7392	4877.0	6924.0
7391	2194.0	3266.0
100133285	0.0	0.0
102723475	41.0	7.0
388910	0.0	0.0
102723472	0.0	0.0
352999	13.0	3.0
352990	1.0	0.0
374308	58.0	0.0
122402	140.0	35.0
122409	1.0	1.0
388948	8.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4194.0	2839.0
388931	14.0	15.0
388939	12.0	0.0
100422581	20.0	9.0
100422582	0.0	1.0
100422598	1.0	1.0
408187	1.0	0.0
388965	0.0	1.0
388962	653.0	1200.0
388963	254.0	703.0
388960	0.0	1.0
100422591	2.0	2.0
100422595	0.0	0.0
388969	2042.0	1860.0
92597	2936.0	2921.0
92595	495.0	1023.0
134429	315.0	267.0
92591	59.0	69.0
388951	1.0	2.0
134430	3023.0	5903.0
100147811	0.0	2.0
100147812	0.0	0.0
100147813	0.0	3.0
100147814	0.0	0.0
101362076	69.0	45.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	12.0	1.0
100147827	5.0	3.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	5.0	1.0
100147833	0.0	1.0
103724390	23.0	2.0
100147834	0.0	0.0
100147835	2.0	0.0
100147836	2.0	5.0
100147837	0.0	0.0
100505385	48.0	55.0
100505383	0.0	0.0
374354	4280.0	2994.0
374355	0.0	0.0
103724389	3.0	0.0
103724388	3.0	3.0
103724387	29.0	3.0
103724386	30.0	0.0
100133203	0.0	0.0
100133204	28.0	15.0
100133205	74.0	106.0
100133206	0.0	0.0
122416	728.0	553.0
65121	0.0	0.0
677837	8.0	12.0
677838	0.0	0.0
65123	4801.0	5915.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	2.0
65125	22188.0	31549.0
677833	1.0	4.0
102723508	46.0	72.0
92745	157.0	1328.0
65124	2430.0	997.0
677834	10.0	14.0
100505566	34.0	21.0
677831	1.0	0.0
677832	5.0	13.0
100505567	1.0	1.0
80759	59.0	216.0
80758	34.0	268.0
80757	43.0	176.0
144165	591.0	921.0
100505561	0.0	0.0
677839	7.0	6.0
79770	3952.0	6494.0
80762	14758.0	15301.0
79772	1842.0	437.0
80761	36.0	33.0
80760	18628.0	120.0
388667	0.0	1.0
79774	538.0	538.0
79777	650.0	376.0
79776	1917.0	837.0
80765	130.0	281.0
80764	1059.0	1763.0
80763	22297.0	260.0
79778	515.0	1170.0
92737	59.0	3.0
677840	0.0	0.0
92736	0.0	0.0
158798	0.0	20.0
677848	0.0	0.0
677849	2.0	2.0
677846	0.0	2.0
677847	0.0	0.0
100505557	1.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	8.0	7.0
388662	11.0	51.0
80746	550.0	703.0
80745	794.0	1072.0
653857	133.0	282.0
79760	579.0	1290.0
79762	5802.0	1219.0
79763	1589.0	6340.0
80755	207.0	246.0
79768	1885.0	1278.0
79767	630.0	1345.0
677850	0.0	0.0
677815	3.0	10.0
677816	0.0	0.0
677813	1.0	1.0
677814	12.0	4.0
677811	2.0	2.0
90102	6773.0	4401.0
677812	0.0	0.0
677810	5.0	29.0
388695	715.0	969.0
80778	653.0	392.0
79791	3841.0	1948.0
677819	0.0	0.0
100505583	0.0	0.0
677817	1.0	0.0
79792	1282.0	502.0
677818	0.0	0.0
79794	2634.0	7997.0
79797	590.0	2104.0
79796	907.0	411.0
80781	4250.0	4640.0
79799	0.0	2.0
79798	430.0	944.0
388685	297.0	41.0
119180	1.0	14.0
677826	7.0	4.0
219833	110.0	81.0
677827	0.0	1.0
100505576	53.0	32.0
100505573	710.0	338.0
677825	0.0	0.0
92755	52.0	99.0
677822	0.0	0.0
677823	1.0	3.0
677820	1.0	1.0
677821	0.0	0.0
144193	70.0	145.0
79780	2072.0	457.0
79782	53.0	1754.0
144195	6.0	1.0
677828	4.0	4.0
79781	378.0	230.0
677829	0.0	1.0
79784	3573.0	3733.0
79783	144.0	467.0
80772	1129.0	2926.0
79786	5404.0	2361.0
79785	1750.0	3.0
80777	5505.0	4448.0
79788	453.0	885.0
80776	172.0	340.0
388677	35.0	69.0
80775	457.0	669.0
80774	257.0	328.0
79789	8219.0	2183.0
92749	7.0	70.0
92747	447.0	368.0
90121	1867.0	2649.0
219844	372.0	564.0
90120	1124.0	1470.0
158763	742.0	0.0
651249	7.0	1.0
220832	1.0	4.0
146779	0.0	1.0
677885	2.0	4.0
677882	0.0	0.0
677883	0.0	0.0
651250	774.0	854.0
132141	1.0	0.0
219855	564.0	808.0
219854	1699.0	669.0
90113	11.0	363.0
653895	4.0	3.0
80789	1848.0	3898.0
144132	648.0	809.0
144124	0.0	0.0
388698	2.0	1.0
388699	0.0	0.0
388697	31.0	0.0
100505518	1.0	2.0
80790	4328.0	4651.0
89122	4119.0	3233.0
158787	111.0	174.0
100505540	0.0	0.0
219865	4.0	0.0
100505547	1.0	1.0
132158	484.0	194.0
100505545	1.0	0.0
90141	698.0	379.0
132160	1526.0	750.0
90139	2961.0	1334.0
340665	3.0	12.0
219858	0.0	0.0
100505532	147.0	17.0
90134	6.0	1.0
219875	0.0	0.0
90133	377.0	356.0
92799	1947.0	3549.0
219874	1.0	0.0
651258	1.0	0.0
90135	4742.0	2423.0
219873	0.0	0.0
100505536	4.0	3.0
92797	517.0	1151.0
219870	0.0	0.0
339674	1.0	4.0
339669	0.0	0.0
100505538	231.0	136.0
340654	10.0	27.0
219869	0.0	0.0
339665	156.0	189.0
100133053	0.0	0.0
55722	150.0	408.0
55721	212.0	542.0
55720	2920.0	5526.0
55726	1176.0	2944.0
55723	94.0	2093.0
55729	9411.0	11603.0
55728	1419.0	1801.0
55727	4130.0	1741.0
105377108	1.0	18.0
219899	2204.0	1587.0
220869	516.0	413.0
102723578	0.0	0.0
100133064	0.0	1.0
102723574	10.0	36.0
55733	1151.0	440.0
400	8159.0	22413.0
641808	33.0	64.0
55732	361.0	982.0
401	4.0	0.0
55731	2402.0	2022.0
402	2529.0	1820.0
403	1710.0	4783.0
55737	10090.0	17691.0
205251	473.0	292.0
405	6761.0	4116.0
55735	1929.0	1984.0
406	803.0	1715.0
55734	1202.0	1392.0
407	27.0	40.0
408	4589.0	1427.0
409	2016.0	2609.0
55739	2991.0	2545.0
55738	1731.0	7534.0
327658	0.0	0.0
327657	5.0	23.0
327659	0.0	0.0
653808	3.0	0.0
100133074	0.0	0.0
55740	9460.0	24601.0
102723562	1.0	1.0
100133079	0.0	0.0
410	2073.0	1390.0
55744	2484.0	6220.0
411	800.0	1285.0
80700	4659.0	9720.0
79711	241.0	978.0
55743	1219.0	2628.0
412	6977.0	1272.0
79710	2340.0	5281.0
79713	111.0	108.0
55742	18570.0	7954.0
414	7972.0	2209.0
55741	1568.0	1932.0
79712	2934.0	1154.0
55748	8041.0	14266.0
415	81.0	189.0
100505506	5.0	12.0
416	0.0	4.0
79714	520.0	1684.0
55746	5364.0	5297.0
79717	4271.0	4568.0
417	1.0	1.0
55745	3413.0	2134.0
79716	558.0	433.0
418	1.0	1.0
79719	4490.0	11896.0
419	38.0	1.0
79718	12234.0	13089.0
55749	3988.0	8273.0
102723555	0.0	0.0
220885	16.0	51.0
55751	2971.0	2567.0
55750	1961.0	2653.0
420	168.0	14.0
102723553	0.0	0.0
421	615.0	660.0
55755	5218.0	3617.0
340618	0.0	0.0
55754	15123.0	9963.0
55753	19.0	10.0
55752	17013.0	10049.0
79701	1524.0	1869.0
55759	1584.0	2796.0
427	32803.0	8873.0
55758	4667.0	3665.0
79703	641.0	621.0
205272	4.0	0.0
55757	1651.0	1246.0
79706	909.0	1664.0
55756	1261.0	948.0
429	0.0	736.0
79705	1347.0	2066.0
79707	1843.0	1464.0
79709	5363.0	10940.0
256815	4.0	52.0
101927273	0.0	0.0
101927275	71.0	50.0
7402	23495.0	8493.0
7401	2.0	1.0
80714	60.0	26.0
101927279	22.0	26.0
653820	14.0	11.0
100133093	0.0	0.0
80712	1.0	1.0
102723547	0.0	0.0
55762	731.0	2048.0
55761	7818.0	6346.0
430	50.0	29.0
55760	3716.0	3752.0
79731	1238.0	1801.0
432	42.0	22.0
79730	419.0	38.0
340602	2.0	0.0
79733	13.0	656.0
433	45.0	25.0
55766	3790.0	5052.0
434	8.0	22.0
55765	170.0	139.0
79735	4454.0	3554.0
435	639.0	1112.0
55764	2668.0	3810.0
55763	4145.0	2892.0
79734	284.0	597.0
436	14.0	3.0
55769	3140.0	5422.0
79736	396.0	358.0
438	10.0	4.0
79739	1167.0	43.0
55768	2350.0	3114.0
439	2575.0	8350.0
79738	2516.0	1254.0
340600	0.0	1.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	13.0
80709	2187.0	1133.0
677803	0.0	3.0
7411	2744.0	4105.0
677800	2.0	5.0
7410	1203.0	2540.0
677801	1.0	1.0
101927289	37.0	118.0
7412	2156.0	5172.0
101927288	39.0	15.0
80704	18229.0	53.0
102723538	0.0	0.0
80701	4.0	0.0
677808	0.0	6.0
677809	0.0	0.0
677806	0.0	3.0
80705	397.0	285.0
677807	8.0	4.0
55773	3689.0	6579.0
440	1140.0	5901.0
100652997	1.0	0.0
55771	158.0	1957.0
79720	2072.0	4252.0
443	836.0	87.0
55770	3417.0	6109.0
79722	20.0	139.0
444	59583.0	18198.0
55777	1610.0	1830.0
55776	1380.0	1573.0
445	13925.0	1501.0
55775	1237.0	1116.0
79724	2161.0	2941.0
79723	426.0	1025.0
447	8.0	24.0
79726	2355.0	1367.0
7404	0.0	1.0
7403	3320.0	5960.0
79725	487.0	365.0
449	1.0	0.0
79728	1124.0	1637.0
55779	913.0	722.0
55778	557.0	456.0
79727	1.0	4.0
7405	5471.0	3544.0
7408	3316.0	7896.0
7407	3069.0	8966.0
79729	488.0	1347.0
7409	366.0	467.0
101927295	0.0	0.0
7422	7109.0	6106.0
100422711	1.0	0.0
7421	1909.0	4050.0
100422712	13.0	20.0
7424	1367.0	595.0
7423	15423.0	4869.0
80737	84.0	221.0
80736	1744.0	20269.0
100422716	0.0	0.0
65109	706.0	1148.0
65108	6793.0	21889.0
55780	1541.0	1010.0
80739	80.0	57.0
450	0.0	0.0
55784	665.0	175.0
79751	600.0	9724.0
80740	306.0	34.0
451	0.0	2.0
79750	831.0	2703.0
55783	2622.0	1430.0
79753	1604.0	2928.0
55781	1961.0	3239.0
79752	3056.0	1506.0
454	1.0	0.0
79755	605.0	758.0
55788	7157.0	2001.0
455	3.0	0.0
55787	3229.0	6064.0
79754	2789.0	9452.0
55786	744.0	2279.0
80742	829.0	1831.0
55785	1189.0	4254.0
80741	98.0	127.0
92715	783.0	877.0
7415	19412.0	27533.0
79759	154.0	480.0
7414	20932.0	18179.0
79758	1759.0	234.0
7417	4845.0	8787.0
55789	23.0	814.0
92714	1485.0	2635.0
7416	10154.0	20506.0
7419	5460.0	10621.0
7418	0.0	0.0
65110	1727.0	1235.0
7431	226374.0	41895.0
7430	9824.0	36968.0
7433	1701.0	706.0
7432	39.0	3.0
7434	113.0	5.0
80726	1674.0	532.0
65117	5102.0	10709.0
80725	481.0	405.0
80724	1722.0	1636.0
80723	1521.0	107.0
102723518	0.0	0.0
55791	1416.0	4203.0
55790	2333.0	586.0
80728	382.0	1328.0
460	123.0	2.0
102723513	8.0	4.0
80727	1802.0	5610.0
462	8.0	25.0
55795	2702.0	1914.0
79740	0.0	46.0
463	2370.0	3873.0
55794	807.0	794.0
55793	2813.0	5088.0
79742	6643.0	665.0
102723510	21.0	34.0
79744	693.0	633.0
466	1603.0	1850.0
55799	81.0	16.0
467	25210.0	5811.0
55798	2000.0	3079.0
468	20676.0	24153.0
79746	5177.0	1276.0
80731	784.0	22.0
55796	2269.0	210.0
79745	4791.0	299.0
469	0.0	1.0
79748	0.0	1.0
79747	2.0	0.0
7425	0.0	35.0
7428	3063.0	7590.0
92703	2203.0	4983.0
7429	0.0	5.0
7442	10.0	11.0
7441	0.0	0.0
7444	1431.0	2626.0
7443	794.0	924.0
101927233	74.0	64.0
254251	635.0	1253.0
471	5584.0	10445.0
472	4053.0	2277.0
473	15849.0	5161.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	1.0
475	2441.0	3395.0
103689846	0.0	3.0
476	39174.0	59808.0
103689845	0.0	2.0
477	14330.0	22.0
478	12.0	216.0
479	3.0	1.0
100135756	0.0	0.0
7436	6699.0	686.0
7439	390.0	122.0
7451	51.0	6.0
7450	43820.0	5829.0
7453	6746.0	16159.0
7455	7.0	15.0
100147744	0.0	0.0
7454	349.0	479.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	4.0	5.0
7456	4451.0	4388.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	13.0	0.0
254263	21.0	140.0
480	331.0	385.0
481	15484.0	21275.0
482	456.0	58.0
483	7423.0	7005.0
484	0.0	0.0
100133100	0.0	0.0
485	2.0	16.0
486	20.0	6.0
487	46.0	121.0
488	16623.0	62432.0
100133103	0.0	0.0
489	1424.0	681.0
7448	24.0	34.0
7447	339.0	111.0
7462	440.0	953.0
100147751	11.0	0.0
7461	934.0	1183.0
100147752	20.0	2.0
7464	1469.0	1815.0
100147754	0.0	0.0
7466	6884.0	12153.0
100147755	0.0	0.0
7465	11317.0	5545.0
100422635	0.0	1.0
100147756	0.0	0.0
7468	3008.0	8049.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	16.0	0.0
100147759	1.0	0.0
490	4226.0	3604.0
491	53.0	12.0
492	0.0	0.0
493	28789.0	5916.0
495	3.0	0.0
254225	1159.0	2632.0
496	2.0	1.0
254228	1163.0	862.0
498	36191.0	72613.0
7458	11954.0	20166.0
100147750	21.0	5.0
7473	281.0	61.0
100147762	0.0	0.0
7472	90.0	959.0
100422642	4.0	0.0
7475	43.0	5.0
134701	2.0	0.0
7474	2014.0	1299.0
100422644	0.0	0.0
7477	721.0	1826.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	0.0	0.0
100147767	0.0	1.0
7479	6.0	7.0
100147768	0.0	0.0
7478	1.0	0.0
100147769	0.0	0.0
254240	2.0	3.0
7471	1.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1461.0	2682.0
100147760	0.0	0.0
100147761	0.0	1.0
7484	30.0	3.0
7483	233.0	238.0
7486	1758.0	1089.0
7485	2070.0	1413.0
100422656	1.0	8.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1670.0	1159.0
7480	18.0	4.0
100419004	0.0	0.0
7482	245.0	124.0
100419006	0.0	0.0
7481	494.0	39.0
100419005	0.0	0.0
100133139	3.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	12.0	22.0
7494	0.0	0.0
100422666	6.0	23.0
7499	668.0	538.0
7498	1633.0	81.0
7490	3.0	1571.0
100420005	0.0	18.0
100420003	0.0	39.0
100422674	2.0	3.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	55.0	2.0
101927217	31.0	35.0
100419028	17.0	21.0
101927219	0.0	0.0
55700	9978.0	6431.0
254268	31.0	23.0
55704	2531.0	3735.0
55703	979.0	3813.0
122706	0.0	0.0
55702	806.0	1703.0
55701	6432.0	1473.0
55707	4414.0	3035.0
55706	2566.0	6485.0
122704	1148.0	2357.0
55705	5979.0	7243.0
100420012	0.0	1.0
100422686	0.0	1.0
55709	809.0	962.0
101927221	595.0	206.0
101927220	0.0	5.0
100419031	29.0	25.0
101927222	0.0	1.0
101927224	0.0	0.0
100133161	31.0	49.0
100133162	1.0	1.0
100133163	1.0	5.0
100419038	1.0	0.0
100133168	0.0	0.0
55711	768.0	351.0
55715	729.0	792.0
55714	3776.0	657.0
55713	506.0	65.0
