id	85c33017-be81-4bcb-b452-d297c2016992	8970e6da-5904-483d-8770-0ede67f98cf4
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	142.0	269.0
80185	418.0	1743.0
80184	1245.0	4479.0
80183	302.0	1439.0
106479429	0.0	2.0
106479428	0.0	0.0
644588	0.0	4.0
106479427	0.0	0.0
79180	889.0	3640.0
106479426	0.0	0.0
106479425	1.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1098.0	5036.0
106479422	0.0	0.0
79183	1088.0	4411.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	3.0
92154	566.0	723.0
595101	35.0	129.0
79188	7693.0	12802.0
79187	2.0	5.0
80179	870.0	2165.0
80178	25.0	98.0
100418905	0.0	0.0
80177	954.0	2413.0
402429	3.0	9.0
80176	663.0	2316.0
162083	0.0	2.0
100418902	4.0	3.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	322.0	642.0
80173	672.0	2899.0
113419	4058.0	11180.0
55322	1076.0	5167.0
55321	61.0	72.0
55320	1393.0	6090.0
55326	1175.0	7515.0
55325	1189.0	2582.0
284459	1742.0	5025.0
55324	1422.0	5964.0
55323	1052.0	947.0
55329	149.0	439.0
55328	354.0	797.0
55327	2181.0	6088.0
284451	4.0	3.0
345930	45.0	122.0
729597	5.0	46.0
113402	1320.0	3281.0
729595	11.0	59.0
55333	2701.0	7406.0
55332	1198.0	3172.0
55331	1357.0	4222.0
55330	308.0	913.0
55337	652.0	1872.0
55336	149.0	318.0
55335	309.0	686.0
55334	4034.0	17550.0
55339	2783.0	6684.0
284443	1102.0	3702.0
137406	0.0	0.0
333932	0.0	0.0
55340	121.0	474.0
55344	553.0	1634.0
55343	826.0	1986.0
79310	1.0	0.0
55342	1367.0	12488.0
79313	0.0	0.0
55341	1963.0	6499.0
284439	430.0	1207.0
79312	0.0	0.0
80304	616.0	1621.0
79315	13.0	92.0
80303	7955.0	14083.0
55347	1380.0	5500.0
79314	0.0	0.0
100996492	27.0	85.0
55346	523.0	1193.0
79317	0.0	0.0
55345	245.0	699.0
79316	0.0	0.0
80301	1432.0	6770.0
284434	55.0	84.0
284433	0.0	0.0
79318	0.0	0.0
55349	2305.0	6631.0
100996490	0.0	2.0
333929	19.0	174.0
548637	1.0	2.0
333926	64.0	1377.0
55351	423.0	1252.0
55350	15.0	15.0
100137047	18.0	50.0
55355	16.0	460.0
79300	0.0	0.0
100996485	51.0	397.0
55353	3307.0	6412.0
79302	0.0	0.0
55352	1066.0	1974.0
284428	0.0	0.0
100137049	12.0	31.0
79301	0.0	0.0
55359	212.0	439.0
284427	7.0	3.0
55357	644.0	2174.0
79306	0.0	0.0
55356	164.0	2792.0
284424	2.0	2.0
79308	0.0	0.0
548645	436.0	1897.0
284422	14.0	9.0
548644	69.0	217.0
79309	0.0	0.0
729564	3.0	4.0
729566	0.0	0.0
729565	10.0	20.0
113457	34.0	774.0
92304	49.0	1083.0
92305	1053.0	2224.0
729561	16.0	50.0
80319	243.0	824.0
80318	256.0	1116.0
80317	421.0	928.0
80316	0.0	1.0
55362	1016.0	4163.0
55361	1136.0	3993.0
79331	0.0	2.0
55366	3654.0	4737.0
55365	1251.0	6788.0
80321	756.0	3282.0
55364	2317.0	7350.0
80320	182.0	561.0
55363	4.0	56.0
79334	0.0	0.0
80326	63.0	124.0
80325	1142.0	2015.0
79336	1.0	0.0
80324	293.0	1002.0
79339	2.0	0.0
80323	222.0	513.0
55367	339.0	899.0
284498	4.0	64.0
113444	812.0	2440.0
80308	840.0	3366.0
80307	159.0	249.0
80306	3214.0	7378.0
80305	524.0	1390.0
55370	636.0	1499.0
80309	128.0	55.0
80311	741.0	2979.0
79322	0.0	0.0
80310	4749.0	7083.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	446.0	951.0
79323	2.0	11.0
80315	3364.0	11950.0
80314	2381.0	6122.0
55379	2513.0	8646.0
80313	383.0	924.0
80312	188.0	613.0
113452	736.0	2003.0
113451	302.0	854.0
284486	108.0	823.0
284485	2.0	7.0
729587	0.0	1.0
729582	54.0	95.0
729583	0.0	1.0
55380	1.0	1.0
80339	13.0	257.0
55384	2300.0	2537.0
55388	17.0	230.0
80344	3108.0	9552.0
80343	8.0	9.0
80342	187.0	2126.0
80341	18.0	56.0
80347	1858.0	4152.0
80346	352.0	2027.0
80345	225.0	743.0
729574	0.0	0.0
92312	265.0	547.0
80329	14.0	43.0
80328	15.0	37.0
80327	1.0	4.0
79342	0.0	0.0
80333	138.0	219.0
80332	1320.0	1166.0
80331	3090.0	10684.0
79346	0.0	0.0
80336	1001.0	1475.0
80335	6868.0	19984.0
284467	17.0	21.0
162427	3142.0	8510.0
619555	0.0	0.0
619552	0.0	3.0
619553	0.0	0.0
619556	0.0	0.0
162417	140.0	235.0
392302	21.0	77.0
125476	334.0	726.0
392301	0.0	0.0
149465	53.0	188.0
149466	362.0	908.0
149461	138.0	127.0
392305	4.0	16.0
392308	0.0	0.0
392307	33.0	313.0
392309	2.0	42.0
149478	217.0	372.0
149473	321.0	969.0
137492	1607.0	6613.0
402193	3.0	4.0
402191	0.0	1.0
149483	31.0	57.0
150468	17.0	486.0
150465	1360.0	4086.0
392335	0.0	0.0
619518	37.0	67.0
619519	4.0	16.0
441783	3.0	9.0
392343	1.0	0.0
149420	1130.0	3765.0
441775	1.0	2.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	350.0	636.0
9601	3649.0	12804.0
392311	1.0	1.0
9600	560.0	1470.0
392310	1.0	0.0
392313	12.0	12.0
100526842	0.0	6.0
55300	631.0	2320.0
149428	1114.0	2989.0
414196	27.0	83.0
414194	2.0	3.0
55304	771.0	3102.0
55303	1362.0	6257.0
55301	8.0	8.0
55308	1525.0	3216.0
414197	14.0	31.0
9612	6618.0	18539.0
9610	192.0	446.0
392322	0.0	0.0
9611	7830.0	20989.0
441795	0.0	0.0
55311	794.0	2300.0
55315	454.0	1817.0
55314	1387.0	5011.0
55313	1155.0	3593.0
125488	1106.0	3283.0
55312	1148.0	4316.0
9605	365.0	879.0
55319	767.0	2231.0
9603	589.0	2564.0
55317	431.0	1675.0
9604	2684.0	9376.0
55316	1090.0	2793.0
9609	343.0	898.0
9607	5.0	10.0
100874087	0.0	0.0
9620	3047.0	22929.0
100874086	0.0	0.0
100874085	2.0	11.0
100874084	3.0	1.0
9623	0.0	0.0
392256	3.0	8.0
100874089	0.0	5.0
392255	17.0	65.0
9622	11.0	166.0
100874088	0.0	0.0
162387	46.0	273.0
100526820	12.0	14.0
402146	2.0	5.0
100874083	0.0	2.0
100874082	0.0	0.0
402143	3.0	11.0
100874081	1.0	0.0
100874080	0.0	5.0
414130	5.0	12.0
100526825	2.0	5.0
9616	1575.0	5257.0
9617	282.0	696.0
414135	0.0	0.0
9615	29.0	48.0
414133	0.0	3.0
414134	0.0	0.0
9618	1571.0	3554.0
414131	1.0	0.0
9619	1045.0	5816.0
414132	0.0	0.0
9630	134.0	1385.0
9631	1943.0	8432.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	7.0	39.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	764.0	183.0
100874079	1.0	1.0
9632	2698.0	6769.0
100874078	2.0	10.0
392267	4.0	3.0
441736	14.0	25.0
9633	457.0	3174.0
100874077	12.0	28.0
92292	56.0	289.0
92293	775.0	847.0
441733	65.0	137.0
100526831	0.0	1.0
100526830	0.0	2.0
402135	13.0	17.0
92291	676.0	2861.0
402134	0.0	2.0
100874072	2.0	4.0
402133	1.0	0.0
100874071	1.0	0.0
100874070	0.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	24.0	53.0
100526835	87.0	118.0
9627	265.0	633.0
414149	26.0	47.0
9628	86.0	101.0
9625	41.0	109.0
9626	0.0	0.0
9629	1.0	1.0
644495	0.0	0.0
9641	225.0	1292.0
644496	0.0	0.0
9640	3095.0	8185.0
9645	2645.0	12065.0
404785	0.0	3.0
619499	0.0	0.0
9646	3123.0	12532.0
9643	9076.0	43049.0
9644	4056.0	19137.0
644498	0.0	2.0
402125	5.0	7.0
402123	0.0	0.0
644491	1.0	1.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	4.0	29.0
106480396	0.0	3.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	0.0	4.0
106480399	0.0	0.0
402116	1.0	0.0
9638	302.0	562.0
9639	2797.0	4568.0
9636	92.0	1140.0
414157	1.0	2.0
9637	2481.0	5837.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	18.0	48.0
106480391	0.0	0.0
9652	4563.0	17721.0
100874098	0.0	0.0
404770	0.0	0.0
9653	1848.0	5748.0
100874097	7.0	27.0
9650	870.0	2558.0
100874096	1.0	1.0
9651	856.0	545.0
100874095	13.0	17.0
9656	2052.0	4261.0
9657	1315.0	4018.0
392242	0.0	0.0
9654	1508.0	3248.0
9655	3695.0	6434.0
100874090	1.0	7.0
402112	4.0	7.0
162394	4663.0	15443.0
100874094	8.0	22.0
100874093	3.0	12.0
100874092	0.0	4.0
100874091	61.0	84.0
9649	852.0	4423.0
9647	2203.0	3825.0
9648	3553.0	8940.0
414169	5.0	12.0
9663	2076.0	7927.0
402183	0.0	0.0
7002	7.0	14.0
149371	1217.0	4811.0
7001	3415.0	9726.0
9662	563.0	1681.0
9667	1175.0	3321.0
7004	267.0	688.0
392298	0.0	3.0
7003	6867.0	14805.0
9668	809.0	2561.0
7006	149.0	394.0
9665	7160.0	21263.0
7005	1670.0	1914.0
9666	1046.0	4282.0
106480369	1.0	4.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	1.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	2.0
106480372	0.0	0.0
106479372	1.0	3.0
106480371	0.0	0.0
106479371	0.0	1.0
137392	665.0	2386.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	3.0	2.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	93.0	234.0
106480378	1.0	0.0
106480377	0.0	0.0
9658	1262.0	6821.0
150353	9.0	23.0
9659	2704.0	11358.0
150350	1.0	56.0
106480370	0.0	1.0
7011	2595.0	7383.0
9674	3488.0	15946.0
9675	1090.0	3319.0
7010	1170.0	3170.0
7013	1211.0	3674.0
9672	5481.0	12639.0
9673	1511.0	6374.0
7012	0.0	0.0
9678	1584.0	5791.0
7015	1.0	1.0
7014	1336.0	3649.0
9679	724.0	4504.0
619464	0.0	0.0
7016	1087.0	2861.0
9677	846.0	2868.0
106479369	0.0	1.0
106479368	0.0	1.0
106480379	0.0	0.0
106479367	0.0	1.0
162333	6.0	9.0
106479366	1.0	2.0
9670	1260.0	3175.0
106479365	0.0	4.0
9671	309.0	68.0
402176	7.0	11.0
106479364	0.0	0.0
402175	0.0	2.0
106479363	0.0	2.0
106479362	11.0	58.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	2.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	359.0	1668.0
106480388	0.0	0.0
7008	2665.0	4908.0
150365	71.0	400.0
7007	62.0	213.0
9669	5969.0	16350.0
7009	34942.0	144903.0
106480381	0.0	2.0
106480380	1.0	0.0
7022	4152.0	3396.0
9685	4426.0	10495.0
7021	3595.0	16620.0
9686	2044.0	5820.0
343381	6.0	33.0
619452	3.0	0.0
9683	3241.0	8946.0
7024	1911.0	6716.0
402160	0.0	15.0
7023	377.0	1033.0
9684	934.0	2809.0
9689	5912.0	24715.0
7026	3331.0	22732.0
441727	0.0	4.0
619455	2.0	9.0
7025	2504.0	2641.0
392275	1.0	7.0
9687	1502.0	12518.0
9688	1307.0	4164.0
7027	2103.0	6548.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	1.0	0.0
106480348	0.0	0.0
9681	637.0	2028.0
106479398	0.0	0.0
9682	1966.0	7269.0
106479397	6.0	6.0
7020	3305.0	3607.0
106479396	4.0	14.0
106479395	1.0	1.0
106480350	123.0	166.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	2.0
150379	0.0	0.0
106480355	0.0	0.0
7019	2706.0	6730.0
7018	961.0	1530.0
150372	166.0	1607.0
392281	0.0	0.0
9696	356.0	723.0
7033	688.0	17108.0
9697	2903.0	10167.0
7032	1.0	1.0
7035	3410.0	5874.0
9694	1479.0	4634.0
392285	0.0	0.0
9695	3674.0	15299.0
7037	2307.0	16163.0
7036	14.0	51.0
619445	13.0	31.0
9698	6340.0	15228.0
7039	344.0	1121.0
7038	15.0	68.0
9699	29.0	58.0
392288	0.0	2.0
619448	0.0	0.0
106480358	4.0	23.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	2.0	26.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	226.0	604.0
106479387	2.0	2.0
9693	2667.0	6231.0
106479386	0.0	0.0
9690	3863.0	16182.0
7031	74.0	16506.0
106479385	0.0	0.0
7030	2452.0	5976.0
402152	2.0	1.0
106479384	0.0	9.0
106480361	0.0	1.0
106479383	0.0	7.0
106480360	27.0	51.0
106479382	0.0	2.0
106480363	0.0	4.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	3929.0	9473.0
150383	211.0	557.0
150384	16.0	40.0
392292	0.0	0.0
150381	79.0	192.0
7044	76.0	87.0
7043	1419.0	9956.0
7046	4274.0	7948.0
7045	3689.0	14139.0
7048	21938.0	35005.0
100874003	0.0	1.0
7047	4.0	3.0
106479339	0.0	0.0
100874002	33.0	40.0
100874001	15.0	41.0
103352539	188.0	383.0
106479338	0.0	0.0
7049	16826.0	11847.0
106479337	0.0	0.0
55281	1020.0	3318.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1151.0	2966.0
106480324	1.0	0.0
729648	46.0	114.0
106479335	0.0	0.0
100996438	1.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	761.0	2418.0
7040	926.0	5307.0
106479332	0.0	0.0
100996435	5.0	24.0
106480329	0.0	0.0
55284	1757.0	7128.0
106480328	1.0	3.0
106479331	0.0	0.0
55283	319.0	943.0
7042	3206.0	1238.0
106479330	2.0	1.0
7041	2140.0	1719.0
55282	17.0	64.0
55289	9.0	26.0
55288	2027.0	4871.0
80243	1622.0	4298.0
55287	107.0	55.0
79258	47.0	133.0
106480330	0.0	0.0
55286	169.0	957.0
106480332	2.0	1.0
106480331	0.0	0.0
106480334	0.0	2.0
106480333	0.0	0.0
100874007	115.0	296.0
100874006	3.0	20.0
100874005	5.0	89.0
100874004	0.0	0.0
100874009	0.0	1.0
404718	0.0	0.0
100874008	30.0	25.0
729630	0.0	1.0
7054	0.0	0.0
7057	17343.0	83814.0
92211	21.0	105.0
7056	1560.0	3392.0
7059	1523.0	3767.0
106479329	0.0	0.0
7058	10379.0	39434.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	1.0
106480336	1.0	1.0
106479325	0.0	0.0
55291	4597.0	14800.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	253.0	840.0
106480338	1.0	4.0
106479323	0.0	1.0
80228	872.0	4976.0
106479322	0.0	1.0
106480337	0.0	0.0
7051	78.0	56.0
55296	273.0	897.0
106479321	0.0	0.0
55295	506.0	1208.0
7050	1983.0	5712.0
106479320	1.0	4.0
106480339	0.0	0.0
55294	1640.0	3236.0
7053	2.0	46.0
55293	1607.0	6861.0
7052	1101.0	5042.0
729635	0.0	0.0
100996420	0.0	0.0
55299	896.0	3420.0
80233	882.0	2144.0
55298	817.0	2494.0
80232	5836.0	27022.0
106480341	2.0	3.0
80231	93.0	1362.0
55297	1325.0	5397.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	41.0	33.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	195.0	491.0
106480344	0.0	0.0
80230	1772.0	6668.0
7066	15.0	307.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	3327.0	5204.0
729665	0.0	1.0
7067	2304.0	4245.0
92249	1885.0	5067.0
100874025	0.0	1.0
7069	917.0	1985.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	1.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	4.0
106479357	0.0	6.0
106480302	0.0	0.0
7060	515.0	3894.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	2.0	6.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	5.0	53.0
92241	706.0	4164.0
106479354	0.0	1.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	6.0	18.0
106480306	0.0	0.0
79273	0.0	12.0
106479353	0.0	1.0
7064	439.0	1244.0
106480309	1.0	2.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	4.0
729668	0.0	0.0
80267	3218.0	18230.0
106479350	0.0	0.0
80264	708.0	2634.0
106480310	4.0	17.0
106480312	8.0	28.0
106480311	1.0	0.0
100874029	0.0	8.0
100874028	0.0	0.0
100874027	0.0	24.0
730647	1.0	0.0
343332	1.0	0.0
644403	1.0	0.0
80263	408.0	2824.0
80262	1011.0	3879.0
343338	1.0	2.0
7077	27987.0	65983.0
100874010	0.0	0.0
7076	4495.0	43841.0
92235	11.0	41.0
7079	1145.0	1388.0
7078	529.0	835.0
100874014	1.0	1.0
100874013	2.0	4.0
729650	0.0	1.0
106479349	0.0	0.0
100874012	0.0	1.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	2.0	5.0
106480314	1.0	1.0
106480313	1.0	0.0
729659	0.0	3.0
106479346	3.0	2.0
7071	6552.0	14270.0
106480316	0.0	1.0
106479345	0.0	0.0
7070	1552.0	13990.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3472.0	8567.0
103352540	0.0	5.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	4668.0	12697.0
106479342	0.0	0.0
106480317	1.0	0.0
7075	1200.0	2860.0
729658	1.0	0.0
106479341	1.0	0.0
7074	965.0	3642.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	574.0	2464.0
80255	2653.0	6353.0
79269	2723.0	73485.0
80254	1176.0	3990.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	94.0	440.0
106480323	1.0	0.0
106480322	8.0	38.0
100874018	4.0	15.0
100874016	1.0	3.0
644414	1.0	0.0
100874015	0.0	0.0
343326	5.0	13.0
100874019	3.0	0.0
7088	1584.0	2287.0
100874043	32.0	59.0
7087	22.0	5.0
100874042	6.0	11.0
100874041	0.0	2.0
7089	2135.0	1734.0
100874040	0.0	32.0
100874047	1.0	2.0
100874046	0.0	2.0
100874045	0.0	0.0
79290	0.0	6.0
404766	0.0	0.0
100874044	3.0	4.0
7080	0.0	0.0
79291	0.0	0.0
7082	6296.0	18856.0
79294	0.0	0.0
7084	2199.0	5912.0
402100	0.0	1.0
79296	0.0	0.0
7083	140.0	1207.0
7086	4315.0	9223.0
79297	0.0	0.0
729602	3.0	14.0
104472714	0.0	4.0
104472715	2619.0	5796.0
79299	0.0	0.0
104472716	27.0	48.0
104472717	5.0	53.0
104472718	0.0	0.0
284532	0.0	1.0
644425	0.0	2.0
100874048	41.0	147.0
644429	0.0	0.0
7099	1609.0	6517.0
100874032	38.0	113.0
7098	867.0	2523.0
100874031	0.0	0.0
100874030	5.0	13.0
92255	1702.0	9292.0
644444	1.0	2.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	0.0	2.0
92259	558.0	1360.0
100874033	5.0	9.0
7091	1722.0	2075.0
7090	2922.0	13424.0
7093	12.0	42.0
79283	0.0	1.0
7092	392.0	1097.0
79282	0.0	0.0
7095	8367.0	25532.0
7094	20587.0	52146.0
7097	1237.0	2589.0
7096	966.0	3139.0
104472713	8.0	129.0
79289	0.0	0.0
284525	2.0	6.0
106480301	0.0	0.0
80279	2639.0	5495.0
106480300	0.0	4.0
80270	570.0	1528.0
284521	13.0	8.0
100874039	0.0	3.0
644435	7.0	63.0
100874038	2.0	1.0
100874037	0.0	0.0
80274	152.0	135.0
80273	1100.0	2844.0
80271	963.0	2858.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	8.0	56.0
100874069	15.0	51.0
106479318	0.0	0.0
100874068	7.0	10.0
106479317	12.0	34.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	4.0
100874066	0.0	0.0
106479315	1.0	1.0
729627	0.0	0.0
106479314	0.0	2.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	3.0	1.0
106479310	0.0	0.0
92285	888.0	2769.0
100874060	0.0	8.0
92283	423.0	1143.0
404734	212.0	712.0
644449	0.0	0.0
100874054	4.0	25.0
100874053	0.0	0.0
106479309	1.0	7.0
100874052	0.0	0.0
729610	0.0	4.0
100874051	2.0	0.0
106479308	0.0	0.0
100874058	252.0	987.0
106479307	1.0	1.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	3.0	15.0
100874056	0.0	0.0
106479305	1.0	0.0
100874055	2.0	5.0
106479304	1.0	3.0
92270	192.0	1016.0
106479303	0.0	0.0
106479302	1.0	1.0
106479301	0.0	0.0
729617	1.0	8.0
106479300	0.0	0.0
729611	0.0	3.0
80298	861.0	1712.0
729608	2.0	0.0
644459	26.0	104.0
100874059	0.0	0.0
79412	5.0	40.0
79411	610.0	2398.0
79414	400.0	929.0
127933	7057.0	40527.0
79413	1.0	118.0
79415	1209.0	4636.0
284576	4.0	3.0
55449	1440.0	3806.0
284573	3.0	4.0
140913	1.0	0.0
115948	14.0	38.0
55450	2605.0	8939.0
152905	5.0	11.0
55454	1345.0	4771.0
79400	41.0	168.0
55451	14.0	44.0
115950	103.0	294.0
284565	633.0	3909.0
92400	2102.0	7550.0
115939	446.0	1414.0
55466	1528.0	7817.0
284551	14.0	9.0
752014	0.0	0.0
55472	27.0	122.0
55471	558.0	1438.0
152926	1210.0	2827.0
284546	2.0	2.0
284541	1.0	24.0
140947	0.0	0.0
92421	1012.0	2166.0
729687	0.0	0.0
729686	0.0	1.0
729682	3.0	1.0
729689	3.0	25.0
548594	0.0	0.0
548593	0.0	0.0
55486	1485.0	5356.0
100996597	0.0	0.0
100996590	1.0	0.0
548599	1.0	1.0
548596	52.0	345.0
729678	743.0	2834.0
729677	2.0	1.0
79441	1013.0	3042.0
79443	4652.0	12365.0
79442	160.0	252.0
79444	6.0	33.0
79447	98.0	334.0
115992	395.0	1437.0
79446	320.0	892.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	2.0	0.0
100874100	3.0	26.0
79470	0.0	0.0
79473	0.0	1.0
79476	0.0	0.0
100996570	15.0	34.0
100996571	2.0	5.0
100874106	9.0	1.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	2.0	2.0
100874108	0.0	0.0
100874107	0.0	1.0
140909	0.0	0.0
100996567	3.0	49.0
100996569	6.0	4.0
79465	40.0	48.0
100996564	0.0	0.0
79469	51.0	144.0
127943	21.0	175.0
92427	7.0	9.0
140901	2117.0	6738.0
140902	0.0	0.0
619434	0.0	4.0
619431	3.0	14.0
149345	317.0	950.0
392428	2.0	9.0
137362	0.0	1.0
619418	0.0	0.0
125336	17.0	118.0
152992	629.0	1380.0
9700	68.0	879.0
9701	1887.0	4484.0
392451	0.0	9.0
392454	1.0	0.0
392459	3.0	7.0
9711	1255.0	4315.0
9712	1444.0	3957.0
392465	10.0	93.0
9710	2052.0	6071.0
441899	1.0	1.0
441898	1.0	10.0
441897	0.0	1.0
441896	2.0	11.0
441893	0.0	1.0
9704	666.0	2085.0
152940	0.0	6.0
9705	9.0	178.0
9702	2302.0	5493.0
9703	8315.0	23479.0
9708	17.0	8.0
9709	4733.0	13669.0
9706	1856.0	3782.0
9722	297.0	1323.0
9723	1310.0	2983.0
9720	74.0	363.0
9721	158.0	180.0
392433	0.0	0.0
392437	10.0	55.0
55421	2683.0	6316.0
55425	1451.0	3733.0
55423	19.0	508.0
55422	1271.0	3368.0
9715	169.0	202.0
9716	3578.0	12864.0
9719	74.0	290.0
9717	64.0	95.0
9718	125.0	488.0
9730	2241.0	6519.0
9733	1980.0	5063.0
9734	543.0	2794.0
9731	1770.0	4318.0
9732	1568.0	5258.0
55432	860.0	2599.0
100	99.0	614.0
101	96.0	1223.0
102	6223.0	16040.0
103	13428.0	77842.0
55435	1458.0	5562.0
104	1318.0	2759.0
105	51.0	189.0
107	149.0	14310.0
9726	830.0	3715.0
108	318.0	527.0
9727	1034.0	3782.0
109	1786.0	3897.0
9724	1877.0	5449.0
55437	738.0	2647.0
9725	3432.0	9146.0
9728	4652.0	12205.0
9729	30.0	36.0
150280	2.0	8.0
392371	0.0	3.0
9741	15544.0	41802.0
644353	26.0	127.0
100286948	0.0	0.0
9744	251.0	1823.0
392375	0.0	0.0
9745	6.0	7.0
644357	0.0	1.0
392374	0.0	0.0
441869	293.0	549.0
9742	1063.0	3064.0
392377	0.0	0.0
9743	3764.0	15625.0
392376	1.0	0.0
441864	2.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	82.0	333.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	1.0	0.0
106479295	0.0	0.0
111	1659.0	2025.0
106480294	0.0	0.0
106479294	0.0	0.0
112	2754.0	9818.0
106480297	4.0	5.0
106479293	0.0	0.0
113	303.0	1861.0
106479292	0.0	0.0
106480296	2.0	0.0
114	8.0	4.0
106479291	0.0	0.0
106480299	1.0	1.0
115	1812.0	9865.0
106480298	0.0	1.0
106479290	0.0	0.0
116	62.0	596.0
117	413.0	638.0
118	11061.0	22744.0
9737	1267.0	1571.0
119	245.0	753.0
9738	1724.0	7153.0
150275	215.0	664.0
9735	629.0	3861.0
9736	7168.0	18985.0
414254	0.0	2.0
106480291	1.0	1.0
150274	348.0	760.0
106480290	0.0	1.0
9739	1430.0	3760.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	321.0	674.0
100874197	3.0	8.0
150291	10.0	85.0
9752	2.0	2.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	13.0	75.0
9750	1211.0	4544.0
150290	244.0	590.0
100874194	0.0	0.0
9755	402.0	734.0
9753	735.0	1715.0
100874199	0.0	2.0
9754	717.0	1824.0
100874198	1.0	2.0
392387	3.0	7.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	3.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	7879.0	11956.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	1959.0	11021.0
106707175	1.0	0.0
106479282	1.0	0.0
124	29.0	44.0
414260	8.0	6.0
106479281	0.0	3.0
125	20272.0	26682.0
106479280	0.0	1.0
126	794.0	619.0
127	136.0	58.0
402249	1.0	0.0
128	5484.0	9586.0
9748	6651.0	14904.0
9749	2013.0	7257.0
9746	1260.0	7346.0
9747	1331.0	4508.0
100286929	0.0	0.0
392391	2.0	0.0
392390	0.0	0.0
7101	3.0	1.0
9760	140.0	832.0
9761	8778.0	44310.0
619373	4.0	16.0
7100	967.0	1949.0
392350	1.0	7.0
9766	4524.0	13267.0
7103	275.0	174.0
