id	fe6c451e-0747-4a02-9d35-59d0a9f4a468	7411d69d-b4ea-4099-9709-451756f03af1
106478909	0.0	0.0
219409	0.0	0.0
7849	402.0	504.0
220416	36.0	4.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2337.0	1734.0
106478944	0.0	0.0
100174857	4.0	38.0
106478943	11.0	14.0
5201	3871.0	3426.0
106478942	0.0	4.0
5202	1724.0	2188.0
106478941	0.0	0.0
106478940	0.0	0.0
890	392.0	1300.0
891	998.0	2301.0
892	6676.0	2515.0
894	3526.0	2554.0
342808	0.0	2.0
895	0.0	0.0
896	5926.0	3747.0
388289	4.0	9.0
897	3.0	3.0
898	99.0	211.0
899	2553.0	779.0
7855	688.0	328.0
7857	68.0	149.0
171392	736.0	584.0
100505989	33.0	1.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8774.0	2247.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	18.0	4.0
5210	629.0	329.0
7873	3954.0	2667.0
100505975	15.0	0.0
106478933	0.0	0.0
5211	11166.0	10021.0
106478932	0.0	0.0
219432	0.0	2.0
5212	833.0	134.0
106478931	0.0	0.0
5213	3234.0	1720.0
219431	0.0	0.0
7874	12716.0	8199.0
106478930	0.0	0.0
388284	124.0	48.0
171389	12.0	21.0
100420508	0.0	0.0
100420505	34.0	22.0
105377595	10.0	3.0
5203	627.0	857.0
7866	2985.0	971.0
100420503	1.0	1.0
5204	13236.0	14916.0
100420502	7.0	3.0
5205	11169.0	7180.0
100420501	0.0	0.0
7867	3369.0	1571.0
5207	376.0	45.0
7869	4400.0	2406.0
5208	4176.0	446.0
106478929	0.0	0.0
5209	8372.0	3581.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	435.0	186.0
7884	2699.0	2591.0
219445	0.0	0.0
5222	0.0	0.0
90523	89.0	15.0
5223	2586.0	2425.0
5224	0.0	0.0
90522	1621.0	1721.0
100419521	1.0	1.0
220433	30.0	16.0
146378	0.0	0.0
100420519	2.0	0.0
5214	2550.0	2304.0
158373	243.0	99.0
7879	20161.0	17366.0
5216	23571.0	27794.0
100420512	0.0	0.0
5217	5896.0	3261.0
5218	4322.0	2266.0
158376	105.0	90.0
100505929	4.0	0.0
158358	4058.0	1724.0
5230	24718.0	17545.0
220429	0.0	0.0
5232	0.0	2.0
5233	6.0	9.0
101929467	3.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	1.0	0.0
100505919	0.0	1.0
100420527	15.0	7.0
100420526	2.0	0.0
5225	689.0	21.0
5226	10390.0	6676.0
100505911	81.0	44.0
5228	2018.0	887.0
90507	2974.0	790.0
5229	3507.0	1656.0
90506	260.0	131.0
5241	51367.0	6052.0
219469	0.0	0.0
101929471	0.0	1.0
5243	1431.0	620.0
5244	70.0	85.0
101929478	0.0	0.0
5245	7690.0	8945.0
219464	0.0	2.0
5246	0.0	0.0
5236	6108.0	2531.0
5238	3798.0	2338.0
5239	926.0	336.0
100505945	2.0	4.0
158399	141.0	24.0
5250	24293.0	14835.0
101929484	7.0	26.0
5251	355.0	131.0
5252	3980.0	2373.0
219479	0.0	0.0
5253	5670.0	3490.0
5255	2689.0	1013.0
219477	0.0	0.0
5256	2752.0	1304.0
5257	11967.0	3104.0
220441	2669.0	1777.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	376.0	205.0
158383	11.0	2.0
100420546	18.0	5.0
90527	485.0	41.0
158381	11.0	2.0
100505933	47.0	2.0
90529	951.0	290.0
5261	1628.0	1662.0
5264	1355.0	1113.0
5265	40930.0	4418.0
5266	82.0	187.0
5267	21.0	30.0
219487	0.0	0.0
5268	5528.0	916.0
101929410	64.0	5.0
219484	0.0	0.0
219482	0.0	0.0
5260	193.0	50.0
5258	0.0	0.0
5259	0.0	0.0
5272	674.0	1672.0
5273	1.0	6.0
5274	1043.0	1228.0
28509	0.0	0.0
5275	52.0	115.0
5276	2.0	0.0
5277	1136.0	477.0
101929423	47.0	15.0
5279	2221.0	1940.0
28503	0.0	0.0
28504	0.0	5.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	2208.0	2638.0
28505	0.0	1.0
101929428	0.0	0.0
5271	1036.0	692.0
28506	0.0	0.0
256435	198.0	203.0
28500	0.0	9.0
5269	4446.0	9110.0
105377617	0.0	0.0
5283	1385.0	700.0
5284	5817.0	1945.0
100420450	55.0	3.0
5286	7744.0	2432.0
5287	4248.0	1762.0
5288	2552.0	218.0
5289	4175.0	2121.0
101929437	1.0	0.0
5280	161.0	76.0
5281	969.0	512.0
5282	1.0	4.0
102723166	5.0	4.0
102723167	3.0	2.0
102723165	0.0	0.0
100420458	0.0	0.0
5294	227.0	544.0
100420462	0.0	0.0
5295	31313.0	6852.0
100419472	0.0	0.0
5296	76.0	57.0
5297	9921.0	3182.0
5298	7143.0	4900.0
100419471	0.0	0.0
5290	3697.0	2303.0
100419477	0.0	0.0
5291	5055.0	1892.0
5292	1714.0	2452.0
5293	893.0	1485.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	3.0	29.0
256471	1487.0	619.0
100419489	6.0	2.0
100101935	0.0	0.0
100270680	13.0	3.0
100420477	1.0	3.0
100420476	0.0	0.0
100420484	4.0	4.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	12.0	2.0
101929402	31.0	5.0
100270648	0.0	0.0
101929407	18.0	14.0
105375013	15.0	3.0
641365	0.0	0.0
641364	3.0	1.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	133.0	99.0
28572	2.0	20.0
28573	0.0	10.0
28570	0.0	0.0
28571	1.0	3.0
28576	1.0	23.0
28577	0.0	24.0
653354	0.0	0.0
28574	0.0	13.0
401687	0.0	0.0
28575	0.0	4.0
641372	2.0	1.0
641371	694.0	161.0
112950	2395.0	2038.0
641373	0.0	0.0
28589	4.0	151.0
28583	5.0	103.0
28584	0.0	26.0
28581	2.0	35.0
28582	2.0	5.0
28587	4.0	1.0
124930	471.0	219.0
28588	0.0	0.0
28585	0.0	3.0
28586	10.0	75.0
28580	2.0	1.0
124935	2940.0	3492.0
124936	2613.0	883.0
378805	417.0	173.0
641380	0.0	0.0
112942	2782.0	2081.0
378807	0.0	0.0
641382	0.0	0.0
641384	8.0	4.0
401675	0.0	0.0
28558	14.0	108.0
28559	59.0	1034.0
28556	0.0	0.0
28557	0.0	1.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1617.0	1270.0
401665	0.0	0.0
641379	0.0	0.0
124925	4.0	2.0
401664	0.0	0.0
28569	2.0	47.0
401663	0.0	0.0
112939	5870.0	6055.0
401662	0.0	0.0
28567	12.0	100.0
401661	0.0	0.0
28568	14.0	174.0
112937	162.0	15.0
112936	5277.0	2511.0
449645	1.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	68.0	247.0
28560	1.0	23.0
28565	0.0	0.0
653363	0.0	0.0
653364	7.0	12.0
28566	1.0	5.0
28563	1.0	13.0
28564	0.0	3.0
378828	0.0	0.0
378825	61.0	3.0
391804	0.0	0.0
124989	218.0	41.0
391803	0.0	2.0
340286	3.0	2.0
653390	38.0	58.0
339290	1830.0	1105.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	1.0	19.0
391811	0.0	0.0
653381	8057.0	120.0
124975	3560.0	164.0
124976	701.0	564.0
391819	0.0	0.0
124974	2.0	2.0
340277	400.0	187.0
340274	5.0	2.0
340273	59.0	10.0
339287	6997.0	4255.0
28514	612.0	470.0
28512	991.0	278.0
28513	194.0	1.0
28518	2.0	52.0
28519	0.0	0.0
28516	0.0	4.0
28517	2.0	10.0
28510	0.0	0.0
28511	3316.0	1815.0
124961	1126.0	403.0
340267	150.0	30.0
340260	0.0	0.0
112970	345.0	409.0
28525	0.0	0.0
28526	42.0	245.0
28523	0.0	0.0
378832	2.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	8881.0	4273.0
901	10389.0	5398.0
340252	2871.0	903.0
902	2420.0	1371.0
904	3392.0	1878.0
905	3021.0	1590.0
908	12803.0	9214.0
909	0.0	23.0
340371	2966.0	550.0
136895	324.0	177.0
51081	3435.0	2738.0
51083	42.0	9.0
51082	4932.0	3587.0
51085	262.0	98.0
51084	1975.0	1129.0
51087	211.0	70.0
51086	12.0	7.0
146212	12.0	11.0
51088	2885.0	1818.0
910	5.0	50.0
90678	2459.0	1763.0
911	102.0	186.0
912	82.0	129.0
913	40.0	187.0
914	238.0	2485.0
915	81.0	937.0
916	285.0	3554.0
917	72.0	710.0
919	113.0	924.0
90673	883.0	274.0
51090	660.0	593.0
51092	6322.0	2816.0
51091	1606.0	526.0
51094	10922.0	14972.0
51093	2578.0	1035.0
51096	2655.0	2688.0
51095	1441.0	775.0
146225	6.0	9.0
51098	2240.0	1515.0
340359	32.0	22.0
51097	4533.0	6118.0
146223	8754.0	627.0
51099	2554.0	684.0
920	2374.0	7108.0
146227	167.0	42.0
921	97.0	1311.0
90668	92.0	44.0
922	0.0	1.0
923	151.0	963.0
340351	145.0	92.0
924	72.0	814.0
643941	0.0	0.0
925	302.0	2264.0
926	37.0	370.0
927	35.0	6.0
928	29107.0	15754.0
100312775	7.0	2.0
929	2401.0	3512.0
158228	125.0	163.0
339366	471.0	182.0
26095	288.0	18.0
401825	0.0	1.0
26098	1519.0	592.0
340348	567.0	1089.0
26097	5872.0	4556.0
388324	375.0	119.0
26099	8752.0	5436.0
388325	168.0	270.0
930	3.0	202.0
148898	223.0	108.0
931	43.0	794.0
388323	49.0	26.0
932	0.0	0.0
933	568.0	963.0
643954	1.0	0.0
26090	5037.0	5463.0
134265	559.0	1037.0
26092	7382.0	4907.0
936	1.0	0.0
26091	5223.0	1698.0
158234	916.0	235.0
26094	806.0	530.0
643955	0.0	0.0
938	31.0	8.0
26093	2018.0	2336.0
939	70.0	982.0
401827	1.0	0.0
90693	844.0	383.0
158219	2167.0	719.0
134266	1089.0	793.0
643971	0.0	0.0
940	77.0	537.0
941	11.0	77.0
124872	3886.0	75.0
942	326.0	934.0
943	77.0	168.0
342994	8.0	2.0
944	113.0	574.0
643965	2.0	1.0
945	83.0	195.0
946	14.0	35.0
7903	461.0	1293.0
947	8235.0	8244.0
158222	169.0	76.0
948	9919.0	8207.0
949	3831.0	6350.0
7905	40899.0	9006.0
136853	60.0	82.0
401895	1.0	0.0
339344	452.0	415.0
339345	0.0	0.0
653308	378.0	180.0
26074	85.0	22.0
7918	1127.0	1006.0
26073	9033.0	3958.0
7917	15210.0	13063.0
7919	4418.0	2182.0
950	31513.0	16812.0
951	612.0	2554.0
952	56.0	803.0
388344	613.0	1876.0
953	7809.0	4711.0
954	1905.0	387.0
643976	0.0	0.0
955	6016.0	5016.0
641311	1.0	4.0
956	319.0	138.0
957	8927.0	5195.0
958	600.0	839.0
959	68.0	284.0
7913	6449.0	4850.0
7916	23555.0	18303.0
7915	2189.0	1192.0
26071	2086.0	2959.0
388341	131.0	153.0
26085	94.0	151.0
388339	30.0	44.0
26084	2604.0	354.0
342979	105.0	114.0
960	32703.0	13328.0
26086	772.0	1499.0
342977	7.0	10.0
388335	482.0	185.0
961	9893.0	3829.0
26088	4039.0	2615.0
962	450.0	2514.0
388336	287.0	103.0
963	1470.0	3799.0
388333	1.0	1.0
965	732.0	478.0
966	53723.0	15288.0
7920	486.0	273.0
643987	0.0	0.0
967	33209.0	40070.0
7923	1239.0	515.0
7922	15232.0	8092.0
968	72.0	61.0
969	544.0	1144.0
26080	0.0	0.0
643988	575.0	200.0
26083	3.0	0.0
161835	635.0	1109.0
134218	4897.0	2542.0
100312782	0.0	0.0
7941	676.0	356.0
7940	240.0	726.0
26059	86.0	13.0
339324	2921.0	1619.0
339327	353.0	161.0
26052	343.0	299.0
26051	409.0	738.0
339318	1018.0	572.0
340307	1.0	0.0
26054	7274.0	3746.0
970	11.0	23.0
971	86.0	278.0
26053	6830.0	5004.0
972	46423.0	164283.0
26056	4391.0	2814.0
973	99.0	1869.0
974	221.0	580.0
26058	9563.0	5118.0
975	34968.0	25805.0
26057	14634.0	6208.0
653333	9.0	4.0
976	1961.0	2917.0
7932	4.0	5.0
100312789	0.0	0.0
977	22506.0	7307.0
100312788	0.0	0.0
978	19.0	69.0
643996	0.0	0.0
7936	3866.0	3477.0
100312785	0.0	0.0
26050	195.0	166.0
100312787	0.0	0.0
641339	255.0	150.0
161823	744.0	419.0
100312792	1.0	0.0
100312794	6.0	4.0
100312790	0.0	0.0
148870	12.0	4.0
388364	0.0	0.0
388363	469.0	411.0
653316	0.0	12.0
653319	714.0	225.0
148867	3383.0	2495.0
26063	1130.0	648.0
122258	0.0	0.0
26062	0.0	0.0
102578074	3.0	0.0
26065	9891.0	6771.0
26064	4183.0	3532.0
983	603.0	1521.0
984	2088.0	1243.0
146206	73.0	284.0
987	17139.0	7575.0
988	5929.0	3700.0
7942	1090.0	965.0
989	11529.0	7999.0
26061	1520.0	1027.0
161829	10.0	0.0
100312798	6.0	5.0
26060	6347.0	2272.0
219525	0.0	0.0
5300	1877.0	2433.0
5301	0.0	0.0
339302	7.0	1.0
388394	1.0	2.0
990	594.0	826.0
991	404.0	1812.0
100419609	0.0	0.0
342945	488.0	288.0
993	232.0	250.0
994	1793.0	2412.0
51001	1135.0	659.0
100419606	0.0	0.0
51000	2182.0	1411.0
995	84.0	407.0
996	5432.0	2661.0
51003	525.0	348.0
100419608	5.0	1.0
997	2154.0	2675.0
51002	1428.0	843.0
388389	3.0	1.0
998	20606.0	12042.0
51005	952.0	727.0
999	72485.0	35863.0
51004	1437.0	601.0
158293	5670.0	3329.0
51006	4089.0	2881.0
7955	31.0	5.0
51009	4734.0	2994.0
7957	672.0	322.0
51008	1927.0	1415.0
158297	23.0	5.0
219537	10.0	9.0
5310	4906.0	1800.0
5311	4360.0	1446.0
101929387	28.0	3.0
388387	1.0	4.0
100419614	0.0	1.0
388381	4.0	0.0
51010	1174.0	562.0
100420608	0.0	0.0
342933	4.0	0.0
51012	5292.0	3623.0
51011	992.0	497.0
51014	7885.0	3430.0
51013	1204.0	1148.0
51016	635.0	555.0
7965	1063.0	949.0
51015	3840.0	4852.0
5303	1089.0	909.0
51018	1843.0	1317.0
5304	325170.0	533.0
5305	2612.0	3425.0
5306	8657.0	4163.0
5307	504.0	2131.0
51019	1764.0	1435.0
342931	0.0	1.0
5308	32.0	40.0
101929390	0.0	1.0
5309	0.0	2.0
219527	23.0	96.0
101929397	1.0	0.0
7980	8271.0	154.0
5320	1151.0	89.0
7982	2286.0	1385.0
5321	779.0	314.0
5322	78.0	44.0
7984	2734.0	724.0
219541	876.0	595.0
51021	5753.0	3691.0
51020	3510.0	2630.0
51023	810.0	648.0
51022	659.0	307.0
51025	277.0	351.0
342926	879.0	260.0
51024	4680.0	4956.0
7976	2490.0	305.0
5313	4.0	2.0
51027	730.0	670.0
100420613	0.0	0.0
51026	3106.0	1495.0
5314	95.0	21.0
7975	2114.0	986.0
100420612	4.0	2.0
5315	56563.0	52399.0
51029	3462.0	2393.0
7978	829.0	522.0
51028	7390.0	1906.0
5316	1701.0	980.0
5317	4154.0	1743.0
5318	3412.0	460.0
7979	3763.0	4198.0
219539	119.0	48.0
5319	6.0	0.0
219557	0.0	0.0
7991	6130.0	4567.0
5330	513.0	823.0
7994	8067.0	4490.0
5331	2531.0	1960.0
5332	1408.0	897.0
7993	685.0	533.0
5333	1570.0	888.0
5334	1815.0	579.0
51030	2247.0	829.0
51032	13.0	0.0
51031	4816.0	2279.0
342918	9.0	3.0
100420627	1.0	5.0
51035	4822.0	6527.0
5324	105.0	36.0
5325	1761.0	534.0
5326	2515.0	1465.0
5327	27538.0	46775.0
7988	1061.0	694.0
100420621	3.0	0.0
5328	2841.0	4648.0
5329	759.0	1502.0
158248	20.0	26.0
5340	1.0	3.0
5341	891.0	2782.0
5342	2.0	1.0
5343	15.0	9.0
101929335	108.0	37.0
5345	762.0	260.0
63027	2397.0	914.0
342909	143.0	124.0
342908	172.0	32.0
51043	7538.0	5941.0
51042	195.0	185.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	5543.0	4304.0
90634	1509.0	691.0
134285	5.0	11.0
5336	1501.0	1641.0
5337	2380.0	1311.0
90637	539.0	1759.0
100420633	0.0	0.0
5338	3405.0	1224.0
5339	26912.0	19516.0
90639	622.0	533.0
5350	150.0	298.0
5351	10096.0	7064.0
5352	2970.0	2521.0
219578	0.0	0.0
100419650	0.0	1.0
134288	2.0	0.0
63035	2083.0	1410.0
5354	657.0	72.0
5355	7266.0	7464.0
63036	4.0	0.0
5356	4766.0	2149.0
90632	40.0	4.0
101929344	55.0	3.0
161882	317.0	357.0
51050	4676.0	183.0
51052	2.0	3.0
643906	0.0	0.0
51054	343.0	119.0
643904	7.0	1.0
51053	1227.0	636.0
643905	0.0	0.0
51056	6136.0	9345.0
51058	736.0	450.0
51057	548.0	261.0
643909	0.0	0.0
5346	999.0	2763.0
90624	1546.0	625.0
51059	69.0	8.0
5347	263.0	1475.0
5348	62.0	21.0
5349	12349.0	18906.0
90625	8.0	3.0
90627	3188.0	1258.0
5360	4224.0	4115.0
5361	4681.0	2800.0
5362	1279.0	1496.0
101929351	79.0	26.0
5364	10400.0	1974.0
5365	2161.0	192.0
5366	958.0	1125.0
90665	0.0	0.0
5367	0.0	22.0
51061	4961.0	3996.0
51060	4821.0	3756.0
51063	1142.0	2381.0
51062	1925.0	414.0
146279	50.0	66.0
51065	4235.0	2791.0
643915	0.0	0.0
51067	1386.0	905.0
51066	52.0	54.0
51069	1610.0	1218.0
51068	5145.0	2189.0
5357	1347.0	178.0
5358	4168.0	3718.0
100420656	0.0	0.0
5359	2132.0	3601.0
643911	2721.0	728.0
100420650	5.0	3.0
5371	4228.0	5662.0
100420660	1.0	0.0
5372	1098.0	1248.0
5373	1409.0	896.0
158257	3.0	1.0
732448	3.0	0.0
5375	2.0	0.0
5376	9319.0	7176.0
90655	0.0	0.0
5378	1300.0	418.0
219595	11.0	7.0
101929369	1.0	2.0
51070	1872.0	2603.0
51072	159.0	120.0
51071	2222.0	1030.0
5370	1.0	0.0
51074	1767.0	586.0
51073	1977.0	1841.0
51076	1032.0	430.0
51075	6606.0	2681.0
51078	3011.0	3355.0
51077	3564.0	2015.0
51079	1295.0	1713.0
5368	5.0	83.0
5369	0.0	0.0
100420665	0.0	0.0
171222	11.0	23.0
171221	0.0	0.0
90649	1271.0	232.0
171220	125.0	82.0
5382	158.0	71.0
5383	59.0	33.0
100419560	1.0	1.0
28619	4.0	66.0
5387	142.0	47.0
28613	0.0	0.0
28614	10.0	124.0
220594	11.0	2.0
28611	3.0	33.0
28612	0.0	2.0
28617	5.0	43.0
5380	10.0	1.0
28616	9.0	83.0
28610	1.0	10.0
5379	645.0	619.0
100420558	0.0	0.0
100420557	2.0	1.0
100420555	2.0	0.0
100420552	0.0	0.0
5393	1644.0	1350.0
5394	6732.0	3047.0
5395	1292.0	581.0
5396	2897.0	7544.0
101929302	47.0	22.0
28624	0.0	0.0
28625	0.0	1.0
28622	2.0	2.0
28623	0.0	0.0
28628	0.0	3.0
28629	0.0	14.0
28626	1.0	7.0
28627	0.0	2.0
28620	2.0	99.0
28621	0.0	4.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	2.0	35.0
100419595	1.0	0.0
28602	5.0	43.0
28603	0.0	3.0
101929328	34.0	8.0
28600	0.0	0.0
28601	4.0	38.0
28606	5.0	53.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	5.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3266.0	3148.0
53616	589.0	564.0
100420591	0.0	1.0
100420590	0.0	0.0
112802	2.0	3.0
256586	417.0	488.0
171177	2121.0	465.0
171169	8.0	16.0
53632	1.0	0.0
53630	49.0	15.0
53635	5979.0	5475.0
53637	43.0	90.0
112840	1169.0	703.0
26038	16.0	3.0
26037	6116.0	3172.0
653226	13.0	11.0
28699	0.0	0.0
26039	1691.0	643.0
112849	360.0	172.0
112846	5.0	5.0
26030	3761.0	1338.0
28693	0.0	6.0
28694	0.0	0.0
26032	153.0	206.0
28691	14.0	28.0
26031	1406.0	837.0
28692	6.0	27.0
26034	243.0	433.0
28697	0.0	0.0
26033	184.0	41.0
28698	0.0	0.0
653232	118.0	201.0
100312803	0.0	0.0
26036	3218.0	1655.0
100312806	311.0	106.0
28695	0.0	0.0
26035	4797.0	3568.0
28696	0.0	0.0
653234	8.0	3.0
643898	0.0	0.0
100312801	5.0	0.0
28690	6.0	49.0
26049	307.0	176.0
26048	1181.0	621.0
653214	1307.0	2114.0
100312819	0.0	0.0
26040	4181.0	1291.0
26043	4773.0	2975.0
26045	133.0	41.0
653220	0.0	0.0
26047	2545.0	264.0
100312817	0.0	0.0
26046	4786.0	1590.0
100312816	0.0	0.0
124817	335.0	33.0
148808	303.0	138.0
378925	35.0	5.0
28679	0.0	0.0
26015	2141.0	1061.0
653247	1.0	3.0
26018	20882.0	8867.0
28677	5.0	88.0
26017	5090.0	5757.0
28678	0.0	0.0
26019	4048.0	2983.0
124801	922.0	489.0
28671	5.0	91.0
28672	4.0	33.0
26010	4429.0	6111.0
28670	16.0	43.0
26012	2145.0	1862.0
28675	1.0	0.0
26011	305.0	667.0
28676	7.0	23.0
28673	6.0	87.0
148811	15.0	25.0
26013	440.0	58.0
28674	5.0	40.0
124808	1969.0	1049.0
148818	0.0	0.0
112812	106.0	71.0
26027	102.0	80.0
653236	122.0	19.0
28688	1.0	17.0
28689	1.0	59.0
653238	43.0	26.0
112817	41.0	23.0
148823	71.0	43.0
28682	9.0	49.0
28683	10.0	51.0
148824	0.0	0.0
28680	3.0	69.0
653240	0.0	0.0
26020	22278.0	12946.0
28681	84.0	5.0
28686	0.0	0.0
26022	2742.0	1091.0
28684	3.0	37.0
26025	94.0	278.0
26024	387.0	227.0
28685	0.0	28.0
378948	0.0	0.0
378949	0.0	0.0
112885	67.0	43.0
28657	4.0	57.0
653268	65.0	53.0
653269	40.0	59.0
28658	0.0	31.0
28655	2.0	16.0
28656	3.0	20.0
28659	4.0	18.0
28650	0.0	0.0
653275	1.0	0.0
28653	4.0	44.0
28654	0.0	0.0
28651	0.0	1.0
28652	0.0	19.0
100312849	8.0	0.0
102157402	1510.0	930.0
102157400	2.0	0.0
378938	13411.0	3443.0
641298	41.0	19.0
26005	3614.0	1382.0
28668	0.0	0.0
28669	5.0	56.0
26007	4969.0	1375.0
28666	1.0	91.0
653259	32.0	5.0
28667	3.0	26.0
26009	4231.0	2204.0
28660	5.0	32.0
124857	12.0	0.0
28661	2.0	18.0
26001	8091.0	4903.0
28664	3.0	63.0
26000	3554.0	3997.0
28665	9.0	5.0
26003	8851.0	7335.0
28662	3.0	67.0
26002	609.0	890.0
28663	0.0	33.0
100312850	33.0	14.0
340390	63.0	13.0
340393	1.0	2.0
28639	12.0	76.0
112869	779.0	689.0
28638	214.0	2311.0
100312829	9.0	6.0
100312826	16.0	2.0
124842	7.0	72.0
100312825	2.0	0.0
100312828	72.0	15.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	894.0	379.0
100312823	3.0	0.0
339390	7.0	8.0
339396	0.0	0.0
28646	0.0	18.0
378950	0.0	0.0
28647	1.0	13.0
339398	41.0	20.0
378951	0.0	0.0
28644	0.0	21.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1887.0	1508.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	3.0	15.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	26.0
28641	0.0	4.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	5.0	0.0
646096	0.0	0.0
90799	2290.0	2461.0
100287345	0.0	0.0
87171	3.0	9.0
87178	2719.0	2174.0
100287327	0.0	0.0
100287325	3.0	0.0
100287314	21.0	22.0
26191	300.0	403.0
26190	10849.0	4245.0
100287302	0.0	0.0
26173	9547.0	5583.0
26175	968.0	693.0
154197	38.0	19.0
5411	6972.0	4844.0
5409	181.0	0.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	1.0
5408	1.0	1.0
286002	23.0	12.0
5420	13264.0	7061.0
286006	55.0	32.0
100131546	0.0	0.0
646016	0.0	0.0
5422	2081.0	1472.0
51122	2650.0	1383.0
51121	939.0	1161.0
51124	3702.0	3067.0
51123	4676.0	2521.0
5412	7355.0	2139.0
51126	4393.0	4049.0
51125	3605.0	3501.0
5413	1607.0	921.0
5414	1112.0	1090.0
51128	9703.0	3605.0
51127	153.0	29.0
51129	1284.0	940.0
646024	3.0	17.0
646023	16.0	28.0
100131539	13.0	4.0
5430	26234.0	18017.0
5431	9810.0	5644.0
286016	36.0	13.0
5432	4623.0	2862.0
100131535	4.0	2.0
5433	2512.0	2230.0
105369729	0.0	0.0
51131	2262.0	1484.0
51130	248.0	159.0
51133	14569.0	7548.0
51132	6596.0	3867.0
51135	2322.0	855.0
51134	832.0	379.0
5423	1852.0	2129.0
90701	4700.0	3000.0
5424	1042.0	984.0
51136	1036.0	451.0
5425	4550.0	6341.0
51138	3645.0	1844.0
5426	2954.0	2928.0
646019	9.0	1.0
5427	196.0	297.0
5428	3145.0	2174.0
5429	1598.0	1172.0
100131528	0.0	0.0
5440	2830.0	2633.0
5441	3770.0	4060.0
5442	2265.0	1706.0
5443	10.0	39.0
5444	127.0	2.0
51142	11863.0	15135.0
51141	2339.0	967.0
51144	7435.0	2437.0
51143	3782.0	1602.0
51146	2.0	1.0
89758	0.0	0.0
5434	7653.0	6359.0
51148	3443.0	5292.0
5435	57.0	10.0
51147	2243.0	1024.0
5436	3348.0	2852.0
90736	856.0	634.0
51149	1019.0	350.0
5437	2250.0	3021.0
5438	902.0	1391.0
5439	1447.0	2412.0
90737	0.0	2.0
5450	320.0	1173.0
5451	2471.0	2639.0
5452	1140.0	792.0
5453	33.0	57.0
5454	7.0	14.0
646049	0.0	0.0
5455	73.0	20.0
51151	5.0	5.0
51150	9618.0	6380.0
51155	2993.0	5156.0
51154	2578.0	1464.0
51157	1098.0	611.0
51156	30.0	5.0
5445	6958.0	3333.0
5446	6352.0	45.0
5447	4754.0	3732.0
5449	8.0	1.0
286042	276.0	114.0
347487	0.0	0.0
5460	28.0	20.0
5462	91.0	38.0
5463	732.0	418.0
5464	11529.0	5502.0
5465	1802.0	572.0
51160	4543.0	5213.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1169.0	2372.0
51161	601.0	164.0
51164	8379.0	3942.0
51163	1230.0	1062.0
51166	1540.0	84.0
51168	134.0	25.0
51167	2531.0	1019.0
5456	0.0	0.0
89778	1.0	1.0
5457	2.0	1.0
89777	4.0	0.0
5458	0.0	0.0
5459	0.0	2.0
120824	0.0	0.0
5470	3.0	3.0
5471	1265.0	1011.0
347475	837.0	23.0
5473	2.0	1.0
5475	3802.0	171.0
5476	5798.0	8111.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	234.0	749.0
100287388	0.0	0.0
100507099	2.0	1.0
51170	1981.0	2010.0
100507098	230.0	56.0
51172	675.0	648.0
51175	920.0	354.0
