id	00511204-3512-4a5e-b664-60271e968903	c633bd52-3f48-49b8-bb20-2aad7b910a47
4280	2.0	40.0
4281	2602.0	371.0
107075236	1.0	0.0
107075226	0.0	0.0
107075227	0.0	0.0
107075228	1.0	0.0
107075229	0.0	0.0
4279	19.0	15.0
4293	27.0	825.0
4294	574.0	727.0
4295	0.0	0.0
4296	3071.0	3767.0
4297	3862.0	8397.0
4298	3420.0	6955.0
4299	6637.0	8191.0
157916	0.0	0.0
100130178	0.0	0.0
373856	2.0	3.0
4291	376.0	3525.0
4292	2142.0	2846.0
107075314	0.0	0.0
107075315	0.0	0.0
121952	9.0	4.0
107075318	0.0	0.0
107075319	0.0	1.0
100130167	0.0	0.0
104355290	0.0	2.0
104355291	0.0	10.0
104355292	0.0	0.0
133957	1819.0	1565.0
104355293	0.0	0.0
104355294	0.0	0.0
104355295	370.0	587.0
104355296	0.0	0.0
100129174	0.0	0.0
104355297	8.0	3.0
100129179	0.0	0.0
100129176	1.0	0.0
100533483	0.0	0.0
348995	1391.0	2116.0
100130158	0.0	1.0
100130155	0.0	0.0
107075300	0.0	0.0
107075301	1.0	10.0
107075302	0.0	0.0
100129160	0.0	0.0
100129162	0.0	0.0
145942	0.0	0.0
145946	1.0	1.0
100129167	0.0	0.0
373863	0.0	0.0
373861	0.0	8.0
157922	3107.0	3523.0
348980	5.0	7.0
100533467	0.0	0.0
100130148	0.0	19.0
650808	0.0	2.0
157927	0.0	0.0
64506	159.0	127.0
107075310	259.0	22.0
107075311	1.0	0.0
107075312	0.0	0.0
107075313	1.0	0.0
107075303	2.0	4.0
107075304	0.0	0.0
107075305	0.0	0.0
107075306	0.0	0.0
107075308	0.0	0.0
107075309	0.0	0.0
145957	21.0	18.0
100130139	2.0	1.0
64518	74.0	130.0
101241891	0.0	0.0
100129143	0.0	0.0
101241892	31.0	145.0
101060684	375.0	454.0
106182118	10.0	23.0
121981	0.0	0.0
407738	9.0	8.0
100130119	0.0	0.0
100129128	0.0	0.0
100130117	0.0	0.0
647201	1.0	0.0
100130110	0.0	0.0
133923	1.0	220.0
202500	2.0	83.0
100129124	0.0	0.0
100129123	0.0	0.0
647215	0.0	0.0
100130109	8.0	15.0
100130108	2.0	0.0
100130106	0.0	0.0
100130105	0.0	0.0
102577424	0.0	0.0
102577425	0.0	0.0
348938	0.0	19.0
348932	0.0	0.0
131368	5.0	21.0
169981	122.0	492.0
170961	121.0	89.0
170960	1004.0	1693.0
143341	4.0	3.0
100144748	283.0	94.0
100132766	0.0	0.0
348926	71.0	287.0
155340	0.0	1.0
131375	0.0	0.0
157983	94.0	40.0
131377	0.0	1.0
170959	569.0	1792.0
170958	190.0	1448.0
100132772	0.0	0.0
169966	0.0	2.0
170954	2218.0	3955.0
100132774	29.0	57.0
100132778	0.0	0.0
348910	0.0	0.0
101060691	848.0	792.0
143371	30.0	17.0
101241875	0.0	0.0
101241877	0.0	0.0
101241878	0.0	0.0
202559	9.0	4.0
143384	3980.0	6553.0
100132795	1.0	4.0
100132796	0.0	0.0
143379	14.0	5.0
503497	0.0	0.0
157956	4.0	51.0
442075	63.0	441.0
442078	0.0	0.0
145978	0.0	1.0
100423005	0.0	0.0
100423006	0.0	0.0
100423009	0.0	0.0
102467005	0.0	0.0
100423008	0.0	0.0
102467004	0.0	0.0
102467003	0.0	8.0
101926888	53.0	81.0
100130197	1.0	6.0
100130196	0.0	0.0
170949	0.0	0.0
100130192	4.0	1.0
100130190	1.0	6.0
145989	1.0	0.0
100423001	0.0	0.0
100423000	0.0	0.0
100423003	0.0	0.0
100423016	0.0	0.0
100423015	0.0	0.0
100423018	0.0	0.0
100423017	0.0	0.0
101926890	0.0	0.0
100423019	0.0	0.0
101926895	9.0	16.0
101926896	16.0	13.0
100130187	0.0	0.0
442097	6.0	12.0
442098	0.0	1.0
100129193	1.0	2.0
100129196	22.0	177.0
100129195	614.0	181.0
100129192	0.0	0.0
100423012	0.0	3.0
100423011	0.0	2.0
100423014	0.0	0.0
100129199	0.0	0.0
100423013	0.0	0.0
647187	0.0	1.0
6906	0.0	0.0
202134	6.0	0.0
6905	1612.0	2267.0
6908	675.0	750.0
6907	2603.0	3186.0
6909	602.0	340.0
6900	38.0	186.0
6902	4111.0	4688.0
6901	1044.0	1451.0
6904	3480.0	5980.0
6903	789.0	1060.0
253714	355.0	911.0
100288436	3.0	2.0
647195	0.0	0.0
100288432	52.0	58.0
6917	3699.0	4380.0
100462767	0.0	2.0
6916	385.0	710.0
6919	854.0	1754.0
6918	0.0	0.0
647190	0.0	2.0
100653489	0.0	0.0
6911	36.0	135.0
6910	505.0	278.0
6913	6118.0	649.0
253724	26.0	102.0
6915	178.0	71.0
253725	1991.0	2599.0
100288428	41.0	52.0
100288425	1.0	0.0
100288420	0.0	0.0
6928	2.0	19.0
6927	0.0	3.0
6929	1466.0	7988.0
202151	162.0	239.0
6920	823.0	4898.0
6922	8.0	46.0
6921	2184.0	1880.0
6924	5739.0	3504.0
6923	3792.0	7392.0
6926	1535.0	4047.0
100462732	0.0	0.0
6925	10143.0	6715.0
6940	628.0	1165.0
100288413	1.0	268.0
6939	282.0	14.0
6938	4350.0	7437.0
6932	487.0	1504.0
6935	6767.0	4726.0
6934	3713.0	3259.0
6936	1937.0	1636.0
100288405	0.0	0.0
100462790	0.0	0.0
6950	12185.0	6682.0
165055	60.0	896.0
6949	2422.0	5441.0
100462799	0.0	0.0
6942	1758.0	4303.0
100132601	0.0	0.0
100462792	1.0	0.0
6941	332.0	2529.0
6944	2138.0	3318.0
100462794	0.0	17.0
6943	16.0	2.0
100462793	0.0	0.0
6945	4624.0	2406.0
192670	1968.0	2196.0
100462795	1.0	3.0
100132606	0.0	0.0
6948	3214.0	1049.0
6947	0.0	255.0
100462797	0.0	1.0
6960	0.0	0.0
6962	0.0	0.0
4300	734.0	1276.0
6961	0.0	0.0
6953	0.0	0.0
6954	23.0	4.0
6956	1.0	6.0
100132617	0.0	0.0
6959	0.0	0.0
100132618	8.0	5.0
253769	240.0	604.0
192683	136.0	997.0
6958	0.0	0.0
100132619	0.0	0.0
107075180	1.0	0.0
6971	0.0	0.0
107075181	1.0	0.0
6970	0.0	0.0
107075182	0.0	0.0
6973	0.0	0.0
107075183	0.0	0.0
4311	29309.0	1627.0
6972	10.0	0.0
107075184	2.0	0.0
107075185	2.0	2.0
107075186	1.0	0.0
107075187	1.0	0.0
107075188	0.0	0.0
107075189	0.0	0.0
165082	23.0	97.0
100144604	1.0	46.0
100144603	38.0	16.0
100144602	0.0	0.0
4301	5287.0	6649.0
253738	3979.0	266.0
4302	5602.0	14818.0
4303	2985.0	1536.0
6966	26.0	23.0
100462772	1.0	21.0
6968	0.0	0.0
4306	1140.0	331.0
6967	99.0	54.0
4308	58.0	1.0
6969	0.0	0.0
6980	1.0	1.0
107075190	0.0	6.0
107075191	0.0	0.0
6982	0.0	0.0
107075192	0.0	0.0
4320	75.0	42995.0
6981	4.0	6.0
107075193	0.0	0.0
6984	2.0	9.0
107075194	0.0	2.0
4321	23.0	679.0
4322	12.0	772.0
6983	9.0	1.0
107075195	1.0	4.0
107075196	0.0	0.0
107075197	0.0	0.0
107075198	0.0	0.0
107075199	0.0	0.0
103611157	0.0	0.0
103611155	0.0	0.0
100462788	1.0	1.0
192666	1.0	0.0
100132630	0.0	1.0
192668	304.0	475.0
192669	2293.0	2015.0
6975	12.0	1.0
153090	3838.0	4834.0
4312	1.0	35.0
4313	30040.0	38689.0
6974	1.0	3.0
4314	4.0	529.0
6977	1.0	6.0
6976	1.0	10.0
100462782	0.0	0.0
4316	4.0	628.0
6979	1.0	3.0
100462785	0.0	0.0
4317	3.0	20.0
6978	8.0	54.0
4318	117.0	4053.0
100462787	1.0	0.0
4319	0.0	56.0
100462786	0.0	0.0
6991	43.0	104.0
100616468	0.0	0.0
6990	2314.0	1831.0
647107	0.0	0.0
100616469	1.0	0.0
6993	2080.0	3541.0
4330	1015.0	585.0
4331	1313.0	1456.0
6992	2728.0	4493.0
107075160	0.0	0.0
100616467	0.0	0.0
4332	223.0	519.0
647102	0.0	1.0
100616464	0.0	0.0
107075161	0.0	1.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	2.0
107075164	0.0	0.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	10.0	1.0
107075166	0.0	0.0
107075167	1.0	0.0
107075168	1.0	2.0
107075169	1.0	2.0
100873958	0.0	0.0
100873957	2.0	2.0
4323	8371.0	47446.0
6986	0.0	1.0
100873952	1.0	8.0
4324	3594.0	1709.0
6985	0.0	0.0
100873951	0.0	0.0
6988	3148.0	2489.0
4325	249.0	1384.0
100873950	0.0	0.0
4326	866.0	499.0
6987	0.0	0.0
4327	1900.0	1371.0
100873956	5.0	36.0
100873955	0.0	2.0
4329	9317.0	2565.0
100873954	4.0	23.0
100873953	1.0	5.0
100616459	0.0	0.0
100616457	0.0	0.0
64682	955.0	1662.0
4340	0.0	0.0
100616458	0.0	0.0
107075170	1.0	2.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	1.0	3.0
100616456	0.0	0.0
4343	1240.0	4819.0
107075172	112.0	38.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	2958.0	4184.0
107075174	0.0	0.0
100616451	0.0	0.0
107075175	0.0	0.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	0.0
107075179	0.0	0.0
650747	1.0	0.0
100873949	8.0	11.0
100873948	0.0	0.0
100873947	0.0	1.0
100873946	0.0	19.0
100873941	3.0	4.0
6997	6.0	1.0
4335	897.0	1675.0
6996	673.0	2318.0
100873940	0.0	0.0
6999	0.0	24.0
4336	6.0	10.0
4337	8454.0	1025.0
6998	0.0	0.0
4338	3042.0	2566.0
100873945	0.0	0.0
100873944	0.0	2.0
100873943	0.0	0.0
100873942	0.0	0.0
100616448	0.0	0.0
100616449	1.0	0.0
4350	887.0	1772.0
100616446	0.0	0.0
4351	2135.0	1556.0
64693	1.0	2.0
100616447	0.0	0.0
4352	34.0	7.0
100873970	0.0	0.0
4353	4.0	10.0
647123	0.0	0.0
4354	1869.0	1197.0
4355	163.0	1437.0
107075141	25335.0	12274.0
100616440	0.0	0.0
64699	0.0	5333.0
107075142	0.0	0.0
100616441	0.0	0.0
107075143	0.0	0.0
647121	75.0	38.0
107075144	0.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	4.0	0.0
107075138	0.0	0.0
107075139	0.0	0.0
100873979	56.0	2.0
4345	1048.0	589.0
100873974	2.0	6.0
100873973	2.0	0.0
100873972	0.0	0.0
100873978	9.0	1.0
100873977	0.0	0.0
100873976	0.0	1.0
100873975	0.0	2.0
100616437	0.0	0.0
4360	2829.0	905.0
100616438	0.0	0.0
4361	1361.0	2183.0
100616435	6.0	0.0
4362	0.0	0.0
100616436	0.0	0.0
4363	2207.0	4768.0
100616433	0.0	0.0
100616434	0.0	0.0
647135	108.0	210.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	1.0	0.0
107075152	0.0	0.0
107075153	0.0	2.0
100616430	0.0	0.0
107075154	0.0	1.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	7.0	0.0
107075159	1.0	0.0
107075149	0.0	0.0
100873969	0.0	0.0
100288493	0.0	0.0
253782	1823.0	8846.0
100653423	0.0	1.0
4356	129.0	841.0
100873963	0.0	0.0
4357	3455.0	1054.0
100873962	0.0	0.0
4358	2125.0	2542.0
4359	597.0	21.0
100873960	0.0	0.0
100873967	2.0	2.0
100873966	0.0	0.0
100873965	4.0	7.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	1.0	7.0
647144	0.0	0.0
100873991	4.0	8.0
650794	33.0	98.0
100873990	0.0	2.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	0.0	0.0
100288485	0.0	10.0
100288486	0.0	0.0
107075126	0.0	0.0
100288483	0.0	0.0
107075116	6.0	71.0
107075117	43.0	7.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	0.0	1.0
100873994	1.0	0.0
100873993	1.0	0.0
100873998	10.0	1.0
100873997	0.0	0.0
348567	0.0	0.0
100873981	0.0	0.0
100616499	0.0	0.0
100873980	0.0	5.0
647156	0.0	0.0
647158	0.0	0.0
100616498	0.0	0.0
107075130	1783.0	228.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	0.0	0.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	0.0	0.0
100616492	0.0	0.0
107075136	0.0	0.0
118738	36.0	37.0
107075137	0.0	0.0
100616490	0.0	1.0
107075127	1.0	0.0
107075128	0.0	0.0
107075129	1.0	0.0
100288470	0.0	0.0
100873985	57.0	25.0
100873984	0.0	0.0
100873983	0.0	1.0
100873982	0.0	2.0
100873989	0.0	2.0
100873988	3.0	0.0
100873987	2.0	0.0
100873986	0.0	0.0
647166	10.0	0.0
100616488	0.0	0.0
647167	14.0	6.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	1.0	0.0
100616487	0.0	0.0
647162	0.0	0.0
100616484	1.0	0.0
100616485	0.0	0.0
100616482	0.0	2.0
107075100	0.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	0.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	1.0	24.0
647177	0.0	0.0
100616477	13.0	72.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	0.0	0.0
100616473	0.0	0.0
647174	8.0	14.0
100616474	1.0	1.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	1.0
107075111	0.0	0.0
107075112	0.0	4.0
107075113	1.0	0.0
100616470	0.0	0.0
107075114	1.0	0.0
107075115	0.0	1.0
107075105	0.0	2.0
100288451	1.0	0.0
107075108	0.0	1.0
107075109	0.0	3.0
348654	271.0	2564.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	0.0	1.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	0.0	0.0
118672	126.0	329.0
100129060	71.0	124.0
118670	0.0	0.0
348645	48.0	27.0
100129067	3.0	3.0
64601	1607.0	3050.0
64600	0.0	4.0
107075210	0.0	0.0
107075211	1.0	0.0
100130043	3.0	5.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	1.0	0.0
107075204	0.0	5.0
118663	3.0	9.0
143630	24.0	11.0
107075205	0.0	0.0
100129050	0.0	4.0
107075206	0.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	0.0	2.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	0.0	1.0
100130029	0.0	0.0
373509	4.0	7.0
100129031	0.0	0.0
100129032	0.0	6.0
100130017	0.0	1.0
100130015	48.0	71.0
100130014	1.0	1.0
131601	1427.0	1933.0
100129023	0.0	0.0
100130009	1.0	15.0
128025	0.0	3.0
64641	1534.0	371.0
100130006	1.0	0.0
100616530	10.0	10.0
64645	3181.0	3499.0
116039	1414.0	480.0
100130003	64.0	94.0
100130002	0.0	0.0
64648	0.0	0.0
131616	744.0	460.0
100129013	0.0	1.0
100129008	0.0	0.0
64651	8852.0	4194.0
100129007	0.0	3.0
100129009	1.0	2.0
116028	37.0	2297.0
204801	0.0	1.0
100129004	2.0	3.0
100129005	0.0	0.0
64663	0.0	1.0
128077	3755.0	1384.0
167681	55.0	8.0
100132641	0.0	1.0
100132645	0.0	1.0
116092	672.0	1493.0
116093	3.0	13.0
128061	510.0	1139.0
100132656	0.0	0.0
116085	63.0	1.0
204851	4481.0	6824.0
116071	134.0	147.0
167691	555.0	622.0
116064	3598.0	4553.0
100132672	5.0	0.0
100132673	0.0	2.0
116068	1191.0	1518.0
100132677	0.0	2.0
100130099	0.0	0.0
100130097	10.0	30.0
143662	0.0	59.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	0.0	0.0
100130086	0.0	2.0
100129094	2.0	16.0
143678	2.0	5.0
100132699	0.0	0.0
100130079	0.0	0.0
100130074	1.0	2.0
143684	641.0	1127.0
100129086	1.0	0.0
100129080	1.0	1.0
143689	172.0	85.0
143686	4688.0	2602.0
153020	918.0	887.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	128.0	141.0
100130060	0.0	0.0
202243	853.0	3964.0
100129074	0.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	2116.0	6939.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	1.0	5.0
647076	16.0	13.0
100462880	12.0	26.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	3.0	1.0
647085	0.0	0.0
100653396	0.0	0.0
647087	2188.0	4704.0
647081	0.0	1.0
100462857	0.0	0.0
100462851	0.0	1.0
100462850	7.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	1.0
100616394	0.0	0.0
647099	57.0	39.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	1.0	0.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	4.0	6.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	12226.0	3039.0
202299	203.0	7.0
104355426	57.0	245.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	1.0
107075097	1.0	0.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	0.0	1.0
4430	4028.0	8608.0
100132501	70.0	11.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	3.0	98.0
346085	5.0	5.0
100132510	2.0	2.0
4435	43.0	166.0
4436	1014.0	4256.0
4437	2297.0	2214.0
4438	17.0	32.0
4439	92.0	186.0
253868	5.0	4.0
64793	316.0	2103.0
100616347	0.0	0.0
64792	696.0	2711.0
100616348	0.0	0.0
64795	7011.0	6631.0
64794	354.0	1066.0
100616346	0.0	0.0
100616343	0.0	2.0
100616344	0.0	0.0
64799	45.0	300.0
100616341	0.0	0.0
64798	425.0	1427.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	70.0	149.0
103625683	0.0	0.0
100616336	0.0	0.0
103625684	3.0	0.0
100616337	0.0	0.0
103625681	1.0	17.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	480.0	459.0
100616327	0.0	1.0
100616328	0.0	0.0
650655	13.0	48.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	3.0	6.0
100616321	0.0	1.0
100616322	0.0	0.0
647000	2.0	0.0
100628307	0.0	0.0
100288380	8.0	1.0
86123	98.0	84.0
100616329	0.0	0.0
4481	704.0	3782.0
100616317	0.0	0.0
4482	1497.0	538.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	100.0	643.0
647013	0.0	0.0
100616313	0.0	0.0
4486	73.0	3940.0
100616310	0.0	0.0
4487	500.0	141.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	0.0	351.0
4478	32664.0	17000.0
4479	6.0	0.0
647009	74.0	80.0
100616318	6.0	48.0
100616319	0.0	0.0
4493	1666.0	521.0
4494	37.0	318.0
4495	40.0	80.0
100616389	0.0	0.0
647024	236.0	4104.0
4496	1.0	27.0
100616387	0.0	0.0
4498	36.0	2.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	0.0	1.0
4490	0.0	0.0
100616380	0.0	1.0
4488	92.0	569.0
4489	423.0	54.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	22.0	24.0
100616374	0.0	0.0
100616375	0.0	0.0
647033	3.0	5.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	38.0	128.0
4499	759.0	79.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	2.0	16.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	19.0	66.0
100288346	3.0	3.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	3.0
100288343	1.0	3.0
118611	171.0	12.0
346007	580.0	44.0
100616358	0.0	0.0
100616359	0.0	3.0
100616356	0.0	0.0
100616354	0.0	1.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	2.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	73.0	81.0
647051	0.0	0.0
100288330	0.0	0.0
100303491	72.0	8.0
64711	0.0	2.0
64710	21664.0	49080.0
64714	55.0	5.0
64708	1472.0	2898.0
143501	0.0	0.0
143502	0.0	0.0
143506	1.0	0.0
143503	728.0	32.0
348761	0.0	0.0
100506084	25.0	21.0
64726	1.0	1.0
64725	0.0	10.0
64718	1027.0	1255.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	2.0	7.0
348751	298.0	179.0
131544	5186.0	882.0
64735	0.0	0.0
103283057	0.0	0.0
100533695	5.0	2.0
64744	2522.0	3299.0
64743	4055.0	4108.0
64746	2961.0	6262.0
64745	1232.0	1906.0
64748	682.0	2764.0
64747	4400.0	5773.0
348738	1.0	163.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	0.0	1.0
100616424	0.0	0.0
100616425	0.0	0.0
100533675	0.0	0.0
100616422	0.0	3.0
64750	2389.0	1980.0
100616423	0.0	0.0
100533676	0.0	9.0
64753	74.0	705.0
100616420	0.0	0.0
100616421	1.0	0.0
64755	1629.0	3496.0
64754	123.0	1056.0
64757	25215.0	634.0
100506050	0.0	0.0
64756	6844.0	2529.0
64759	15832.0	14517.0
100506054	105.0	124.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	3139.0	4835.0
100616413	0.0	0.0
100616414	0.0	1.0
100506046	91.0	86.0
64762	849.0	4621.0
64761	843.0	3512.0
64764	6505.0	5695.0
64763	505.0	1573.0
100616410	0.0	1.0
64766	986.0	2310.0
64768	159.0	414.0
64769	2219.0	7304.0
100533682	0.0	1.0
100616417	1.0	7.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	15114.0	8522.0
100616402	0.0	0.0
64770	869.0	7235.0
100616403	0.0	0.0
64773	925.0	2305.0
100616400	0.0	0.0
64772	1081.0	1839.0
100616401	0.0	0.0
64777	2467.0	6101.0
64776	789.0	667.0
64779	687.0	804.0
64778	8433.0	5821.0
100506080	0.0	18.0
88745	1819.0	1964.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	708.0	2653.0
100533668	0.0	7.0
64782	291.0	1414.0
64781	2873.0	1937.0
100506068	4.0	1.0
64784	4453.0	3943.0
100533664	4.0	9.0
64783	458.0	786.0
100533665	4.0	1.0
64786	3867.0	3967.0
100533666	0.0	0.0
64785	525.0	742.0
64788	755.0	1711.0
64787	182.0	4091.0
100506061	0.0	0.0
64789	157.0	494.0
100506060	93.0	112.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	5.0	3.0
100506013	0.0	15.0
100506012	42.0	44.0
167555	79.0	105.0
100132520	1.0	0.0
100132526	7.0	17.0
100132529	2.0	5.0
100533646	0.0	0.0
100506003	0.0	0.0
100533642	30.0	115.0
100506007	29.0	45.0
100506001	13.0	18.0
100506000	0.0	2.0
204962	13.0	1857.0
100462800	0.0	0.0
100132534	0.0	0.0
100132537	2.0	0.0
100506035	72.0	6.0
202309	20.0	247.0
100506039	0.0	0.0
100506033	495.0	898.0
100533619	4.0	3.0
100132541	0.0	0.0
100533624	1.0	0.0
100506025	2.0	11.0
100506020	9.0	21.0
131566	4401.0	2541.0
100462829	0.0	0.0
100462833	1.0	0.0
202333	170.0	5824.0
100462832	0.0	0.0
100132562	2.0	1.0
100132565	1.0	1.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	1.0	0.0
131578	193.0	9919.0
100462843	0.0	3.0
131583	484.0	312.0
100462809	6.0	1.0
143570	667.0	981.0
100132580	15.0	8.0
100462811	0.0	21.0
100462810	4.0	2.0
100462813	1.0	51.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	0.0	98.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	1.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	24.0	43.0
170689	4522.0	3439.0
170688	1.0	0.0
100462990	0.0	1.0
155061	844.0	1775.0
131096	13.0	25.0
155066	2894.0	2992.0
170680	0.0	4.0
100533800	1.0	3.0
169693	32.0	6.0
170679	27.0	80.0
100036567	0.0	0.0
155051	24.0	17.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	76.0	351.0
143098	1003.0	2776.0
4507	2152.0	1672.0
4508	651972.0	87828.0
4509	102259.0	13616.0
100462977	9.0	4.0
4500	273.0	27.0
4501	8323.0	1419.0
4502	5354.0	5238.0
4503	12.0	3.0
4504	0.0	8.0
4520	1314.0	2231.0
4519	1096967.0	120710.0
170690	504.0	868.0
4511	28.0	10.0
4512	1209069.0	354778.0
100462981	2.0	0.0
4513	643725.0	111226.0
4514	822155.0	230296.0
100462983	2.0	6.0
4515	33.0	88.0
170692	871.0	103.0
100462985	2.0	0.0
170691	49.0	368.0
253512	1811.0	1382.0
4521	314.0	1080.0
4522	15653.0	4487.0
157680	2239.0	5864.0
4523	6.0	19.0
4524	1183.0	2133.0
4528	2674.0	2661.0
155006	0.0	3.0
4540	597291.0	100763.0
4541	274001.0	28969.0
157667	1.0	1.0
4542	439.0	1533.0
4534	712.0	1124.0
4535	789552.0	137965.0
4536	993120.0	110443.0
4537	274468.0	35463.0
4538	1786331.0	246872.0
4539	94217.0	15872.0
157697	997.0	1059.0
4550	780420.0	223998.0
155038	2795.0	565.0
4552	1846.0	2530.0
4553	0.0	0.0
4543	1.0	1.0
4544	0.0	0.0
4547	16.0	1.0
100036575	1.0	19.0
4548	3224.0	5149.0
100036574	0.0	0.0
4549	73210.0	18537.0
131076	535.0	817.0
4563	1.0	0.0
4564	2.0	0.0
4555	1.0	1.0
4556	9.0	1.0
4558	396.0	115.0
157695	572.0	398.0
157693	3.0	1.0
4570	0.0	0.0
348378	2.0	34.0
4571	4463.0	1478.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	1.0	2.0
100288287	0.0	0.0
100288283	2.0	3.0
4565	5.0	0.0
4566	0.0	0.0
4567	42.0	5.0
4568	1.0	0.0
253559	1543.0	41.0
4569	1.0	0.0
253558	391.0	1757.0
4580	829.0	1246.0
4581	33.0	246.0
4582	81.0	46548.0
4583	0.0	1.0
4584	235.0	18.0
4585	62.0	57.0
4586	0.0	0.0
4576	14.0	6.0
4577	5.0	1.0
4578	0.0	0.0
4579	38.0	27.0
4591	1635.0	2797.0
4593	0.0	2.0
4594	3787.0	2363.0
4595	321.0	629.0
4597	1740.0	601.0
100288264	0.0	0.0
4588	33.0	894.0
4589	0.0	194.0
