id	cbb39a6a-61e7-4295-b712-daf6af43dc82	d5887901-f651-47bf-a6e3-6656e48588c9
106479105	52.0	15.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	0.0	4.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	38.0	79.0
646839	1.0	2.0
50626	1787.0	3603.0
646837	77.0	108.0
50628	1995.0	1797.0
646851	235.0	644.0
260332	0.0	0.0
23089	7325.0	33467.0
260334	13.0	5.0
260337	2.0	0.0
260338	0.0	1.0
23081	900.0	470.0
23082	3228.0	3404.0
100272228	188.0	275.0
23085	4142.0	1662.0
23086	1167.0	2013.0
23087	1083.0	713.0
50631	18.0	16.0
50632	2.0	0.0
646849	0.0	0.0
23080	2724.0	4345.0
50636	41.0	63.0
50639	4.0	0.0
729830	850.0	212.0
644202	7.0	24.0
646864	1.0	2.0
646862	8.0	11.0
729838	3.0	2.0
23092	2321.0	662.0
23093	1643.0	1829.0
23094	3825.0	4698.0
23095	5664.0	3177.0
23096	966.0	1160.0
23097	2549.0	1864.0
729828	0.0	0.0
23098	420.0	838.0
50640	2461.0	2637.0
23099	1133.0	1358.0
730811	0.0	0.0
23090	686.0	186.0
23091	6199.0	4444.0
11081	433.0	22.0
50649	472.0	29.0
11080	2777.0	763.0
11083	5555.0	7266.0
729862	0.0	0.0
11082	42.0	1365.0
11085	0.0	0.0
644213	0.0	2.0
100286844	52.0	211.0
646875	0.0	2.0
644214	1.0	0.0
11086	39.0	0.0
646873	0.0	0.0
23067	2472.0	2272.0
23060	3162.0	3942.0
23061	7769.0	8807.0
23062	6955.0	7114.0
23063	4113.0	6747.0
23064	6530.0	6707.0
23065	3002.0	3597.0
50651	96.0	209.0
100272205	165.0	81.0
23066	432.0	59.0
50650	1756.0	1537.0
50652	0.0	0.0
11092	389.0	983.0
644220	7.0	6.0
11091	1776.0	3339.0
11094	1129.0	2259.0
729852	931.0	1753.0
11093	199.0	243.0
11096	4311.0	576.0
11095	148.0	7.0
11098	5997.0	9988.0
11097	1044.0	1213.0
646884	0.0	0.0
23078	1780.0	2157.0
729857	9.0	1.0
23070	2691.0	5797.0
23071	3087.0	4359.0
23072	32.0	40.0
164380	0.0	0.0
23074	1575.0	3360.0
23075	6711.0	3620.0
23076	2344.0	3418.0
23077	6407.0	4344.0
11099	2262.0	772.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	0.0	1.0
100379220	2.0	0.0
100130970	0.0	2.0
284339	15.0	432.0
284338	70.0	165.0
100129983	0.0	0.0
100129982	4.0	2.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	12.0	87.0
100129976	1.0	2.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	461.0	1804.0
100129972	0.0	0.0
284323	732.0	1102.0
100129969	2.0	3.0
100130958	44.0	39.0
693187	1.0	1.0
693188	1.0	0.0
693189	0.0	1.0
100130954	0.0	0.0
2444	1269.0	461.0
100379249	5.0	1.0
693190	0.0	0.0
100129961	83.0	113.0
284312	38.0	1.0
693191	0.0	0.0
100129960	0.0	1.0
693192	0.0	0.0
693193	0.0	0.0
693194	1.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	0.0
693177	0.0	0.0
693178	0.0	2.0
260340	0.0	1.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1225.0	2348.0
284307	386.0	90.0
284306	132.0	211.0
693180	0.0	0.0
693181	0.0	0.0
693182	2.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	12.0
100130934	31.0	1.0
100130933	7.0	0.0
100130932	21.0	9.0
286967	0.0	1.0
100129941	0.0	0.0
100130929	0.0	1.0
284371	795.0	1041.0
284370	668.0	1345.0
100130923	1.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	24.0	135.0
2483	1197.0	1610.0
284369	0.0	0.0
2475	4480.0	5492.0
284367	63.0	54.0
284366	0.0	0.0
284361	4293.0	3848.0
50801	2.0	0.0
50804	928.0	2586.0
50805	218.0	2.0
100129926	5.0	3.0
50808	3775.0	1371.0
100129921	0.0	0.0
50807	2299.0	5731.0
100129920	0.0	2.0
50809	10843.0	12304.0
2496	4.0	7.0
2495	20284.0	105084.0
2494	247.0	410.0
2492	0.0	0.0
100129929	0.0	0.0
2491	63.0	1151.0
2488	0.0	1.0
2487	1646.0	385.0
284359	12.0	7.0
284358	104.0	137.0
284355	0.0	0.0
284353	125.0	80.0
284352	1433.0	2490.0
50813	2983.0	5092.0
50814	955.0	1255.0
100129919	0.0	0.0
284349	495.0	639.0
2499	4.0	12.0
284348	874.0	372.0
2498	31.0	104.0
2497	14.0	61.0
284346	47.0	38.0
284340	332.0	653.0
23207	3375.0	2521.0
693121	0.0	0.0
100093625	0.0	0.0
23208	778.0	761.0
693122	8.0	2.0
100093626	0.0	0.0
23209	44.0	2.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	40.0	30.0
693126	0.0	0.0
693127	0.0	1.0
693128	0.0	0.0
25862	597.0	824.0
693129	0.0	0.0
23200	4252.0	4487.0
25861	1101.0	1323.0
644191	1.0	0.0
23201	6359.0	6560.0
25864	439.0	588.0
23203	1845.0	4402.0
25865	2549.0	3259.0
23204	7680.0	34540.0
23205	23.0	6.0
644192	89.0	24.0
11228	2066.0	1143.0
84166	1864.0	1438.0
11221	1482.0	2188.0
84168	10917.0	30639.0
11223	22.0	8.0
100093630	1652.0	2518.0
84167	487.0	571.0
11222	3154.0	8740.0
100093631	395.0	265.0
84162	8149.0	3412.0
11224	12939.0	26727.0
84164	2863.0	4969.0
11227	966.0	495.0
11226	2948.0	21401.0
84163	359.0	77.0
23218	3842.0	5079.0
23219	3135.0	6786.0
402093	1.0	0.0
100862704	8.0	20.0
11230	586.0	1912.0
23210	1411.0	1415.0
25873	14423.0	35213.0
100379298	0.0	0.0
23211	2710.0	2365.0
25875	2695.0	5064.0
23212	677.0	2452.0
23213	4949.0	28784.0
25874	1965.0	3546.0
23214	4002.0	10315.0
25876	42.0	226.0
23215	13422.0	22103.0
23216	2916.0	2120.0
25879	1848.0	6184.0
100379296	0.0	0.0
25878	8334.0	23627.0
23217	22.0	3.0
84159	13201.0	3162.0
25871	2608.0	3584.0
25870	5642.0	21456.0
142940	1122.0	2785.0
11232	448.0	783.0
11231	8355.0	11333.0
84154	1273.0	3220.0
11234	2411.0	3334.0
11236	2552.0	5670.0
11235	1489.0	3450.0
11238	1016.0	1130.0
84153	912.0	2713.0
11237	2769.0	5603.0
84152	4543.0	1372.0
693120	0.0	1.0
100093624	0.0	0.0
166929	2216.0	995.0
25847	1858.0	4227.0
84182	145.0	12.0
84181	6315.0	7596.0
25849	1936.0	616.0
25840	7937.0	4434.0
25842	1098.0	1497.0
25841	402.0	435.0
25844	4329.0	8168.0
25843	1746.0	3328.0
11209	161.0	113.0
84188	3289.0	3754.0
84187	2677.0	4502.0
11201	1827.0	1299.0
11200	483.0	2664.0
84189	819.0	1517.0
11202	442.0	1.0
84186	1253.0	1657.0
25859	500.0	9.0
25858	1.0	6.0
84171	1474.0	193.0
284391	1137.0	1654.0
284390	145.0	139.0
100862726	0.0	0.0
100862727	2.0	0.0
100862728	1.0	2.0
25851	1270.0	913.0
25850	355.0	350.0
25853	3724.0	4330.0
25852	2212.0	3309.0
100862725	0.0	0.0
25855	1485.0	4321.0
25854	461.0	32.0
402077	0.0	0.0
11218	1204.0	1044.0
11217	80.0	52.0
11219	22.0	15.0
139324	253.0	88.0
84176	15.0	6.0
11212	2222.0	4569.0
139322	1693.0	3015.0
84179	485.0	438.0
11211	83.0	59.0
84173	1612.0	1591.0
11214	9941.0	4251.0
11213	1186.0	239.0
84172	1352.0	2889.0
284385	214.0	347.0
11216	1498.0	1677.0
11215	4662.0	3557.0
84174	95.0	95.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	2.0
25825	4900.0	3353.0
693166	0.0	0.0
25828	2863.0	4529.0
693167	0.0	0.0
25827	647.0	719.0
693168	0.0	0.0
693169	0.0	0.0
25829	3602.0	7626.0
441669	0.0	0.0
392214	0.0	1.0
25820	5043.0	5247.0
127343	1.0	543.0
25822	516.0	517.0
25821	1196.0	1120.0
25824	4707.0	6694.0
441662	0.0	0.0
106479099	0.0	0.0
25823	29.0	65.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	2898.0	2309.0
441670	0.0	0.0
106480096	0.0	1.0
106479096	0.0	0.0
130916	1558.0	1014.0
115362	469.0	2192.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	1.0
414059	10.0	3.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	1.0	3.0
693174	2.0	0.0
693175	18.0	2.0
106480094	0.0	0.0
84191	862.0	2622.0
25837	127.0	1105.0
693154	0.0	0.0
84190	366.0	260.0
25836	6375.0	8846.0
693155	39.0	18.0
25839	2608.0	3334.0
84193	3475.0	4286.0
693156	0.0	0.0
693157	0.0	0.0
693158	17.0	6.0
693159	1.0	1.0
392225	0.0	0.0
25831	9584.0	7602.0
25830	35.0	58.0
441654	0.0	0.0
25833	554.0	1179.0
100379250	0.0	0.0
106479089	3.0	2.0
25832	558.0	405.0
106479088	0.0	0.0
25834	6.0	1.0
106479087	0.0	0.0
100379251	40.0	26.0
106479086	0.0	0.0
115350	1.0	2.0
106479085	7.0	1.0
414061	0.0	0.0
106479084	0.0	0.0
115352	17.0	77.0
106479083	0.0	0.0
414062	102.0	149.0
115353	1345.0	1648.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	1.0
693162	0.0	0.0
84197	102.0	136.0
693163	0.0	1.0
84196	3198.0	3739.0
693164	2.0	0.0
25804	1793.0	9304.0
693143	3.0	0.0
25803	4062.0	13413.0
693144	6.0	2.0
25806	83.0	79.0
25805	1420.0	1403.0
693146	0.0	0.0
693147	0.0	0.0
25807	692.0	1318.0
693148	1.0	3.0
693149	0.0	0.0
100130996	0.0	0.0
25809	469.0	1183.0
100130995	0.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	18.0	5.0
25800	35061.0	25442.0
25802	10690.0	1301.0
25801	861.0	1962.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	5.0	0.0
106480076	0.0	0.0
106480079	2.0	3.0
106480078	0.0	0.0
142910	11.0	2.0
106480071	0.0	0.0
100380272	0.0	2.0
693151	2.0	1.0
142913	41.0	79.0
106480070	1.0	0.0
106480073	0.0	0.0
693152	0.0	1.0
693153	119.0	22.0
106480072	0.0	0.0
693132	0.0	0.0
25814	4617.0	11957.0
693133	2.0	0.0
693134	0.0	1.0
25817	140.0	120.0
25816	702.0	874.0
100130988	0.0	0.0
693135	0.0	0.0
25819	553.0	698.0
693136	0.0	0.0
100129998	0.0	1.0
130940	108.0	188.0
25818	4575.0	4.0
693137	0.0	0.0
693138	0.0	0.0
693139	1.0	1.0
100130980	3.0	5.0
25813	2216.0	6004.0
392209	5.0	5.0
25812	0.0	1.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	187.0	22.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	2.0	0.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	3.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	9178.0	7381.0
154881	947.0	820.0
11182	67.0	927.0
11181	22.0	4.0
646770	0.0	0.0
11184	195.0	214.0
392133	0.0	1.0
11183	3599.0	2722.0
392132	0.0	0.0
11186	1463.0	1582.0
139249	0.0	1.0
11185	709.0	43.0
23166	3819.0	1448.0
23167	4260.0	12818.0
106480049	0.0	0.0
23168	4004.0	5470.0
106479059	0.0	1.0
23169	1493.0	1142.0
166863	10.0	0.0
392138	0.0	0.0
106479058	0.0	0.0
729920	248.0	102.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	3735.0	2938.0
106479054	0.0	1.0
142891	2249.0	2399.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2395.0	3765.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	2818.0	4119.0
115286	966.0	1127.0
106480054	1.0	0.0
106479050	0.0	0.0
23162	2272.0	988.0
106480057	0.0	0.0
23163	2227.0	2150.0
106480056	0.0	0.0
152217	513.0	866.0
23164	11452.0	8685.0
106480059	0.0	0.0
23165	3353.0	5671.0
106480058	0.0	0.0
11188	6917.0	5107.0
11187	1450.0	1767.0
11189	2.0	18.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	0.0	2.0
11191	60.0	54.0
392140	5.0	0.0
11190	2142.0	2756.0
404672	1516.0	2698.0
11193	889.0	642.0
154872	7.0	1.0
11194	861.0	1588.0
11197	1952.0	1.0
11196	2981.0	4931.0
23177	3701.0	2797.0
402016	7.0	2.0
23178	591.0	1175.0
106479049	1.0	2.0
23179	2366.0	964.0
106479048	0.0	0.0
127255	76.0	59.0
106479047	1.0	0.0
127254	476.0	4.0
106479046	0.0	0.0
646780	16.0	4.0
127253	1548.0	937.0
106479045	1.0	1.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	3.0	5.0
23170	2093.0	5954.0
115273	200.0	347.0
106480063	0.0	0.0
729909	2.0	5.0
106479041	0.0	0.0
23171	4603.0	5177.0
106479040	0.0	0.0
106480066	3.0	0.0
23172	1225.0	2126.0
106480065	0.0	0.0
23173	2952.0	3493.0
106480068	3.0	0.0
23174	2602.0	2244.0
106480067	0.0	0.0
23175	2367.0	1353.0
23176	3488.0	8436.0
106480069	1.0	0.0
11199	0.0	0.0
11198	7156.0	8425.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	4616.0	8600.0
644131	71.0	27.0
404663	0.0	64.0
11162	146.0	48.0
646799	0.0	0.0
11161	1594.0	2180.0
404665	12.0	8.0
11164	2421.0	4871.0
11163	2016.0	6432.0
23144	812.0	2071.0
127247	0.0	0.0
106480028	0.0	0.0
23145	184.0	135.0
106480027	6.0	2.0
106480029	0.0	0.0
23148	441.0	66.0
106479079	0.0	0.0
646791	0.0	2.0
23149	213.0	288.0
441641	0.0	0.0
106479078	0.0	0.0
106479077	1.0	0.0
106479076	0.0	1.0
84108	353.0	731.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	56.0	3.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	0.0
84109	2.0	1.0
106480032	0.0	0.0
106479072	0.0	1.0
23140	4806.0	864.0
115265	179.0	50.0
106480035	0.0	0.0
106479071	1.0	1.0
84103	0.0	0.0
23141	4228.0	4322.0
106480034	1.0	0.0
106479070	0.0	0.0
23142	2214.0	2210.0
84106	106.0	70.0
106480037	0.0	0.0
84105	545.0	709.0
23143	1908.0	1281.0
106480036	0.0	0.0
84100	277.0	549.0
11166	2.0	1.0
140258	0.0	0.0
644129	0.0	0.0
11165	1378.0	2662.0
84102	774.0	919.0
11168	3826.0	3769.0
84101	112.0	15.0
11167	22335.0	19833.0
644128	95.0	88.0
11169	418.0	1073.0
11171	5246.0	7905.0
11170	2987.0	65.0
11173	152.0	459.0
441639	0.0	0.0
11172	2.0	0.0
343296	0.0	0.0
11174	56.0	181.0
644146	3.0	1.0
23155	1449.0	990.0
106480039	0.0	2.0
106480038	0.0	0.0
23157	1801.0	2162.0
23158	13084.0	9850.0
106479069	1.0	0.0
441631	755.0	30.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	2192.0	1628.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1984.0	2600.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6085.0	3112.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1645.0	2218.0
106480047	0.0	0.0
11177	2474.0	3661.0
11176	8984.0	9263.0
11179	848.0	1353.0
644138	5.0	8.0
11178	1424.0	464.0
644139	95.0	2.0
139285	467.0	1021.0
106480040	5.0	2.0
103695364	0.0	1.0
103695363	0.0	0.0
644153	0.0	0.0
11140	5391.0	4501.0
644159	0.0	0.0
103695365	0.0	0.0
11142	1670.0	1213.0
166824	1220.0	148.0
106479019	0.0	0.0
11141	7.0	0.0
130872	2671.0	1474.0
106479018	0.0	0.0
644157	42.0	70.0
23122	3369.0	4057.0
106480006	0.0	0.0
106479017	0.0	6.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	11.0	3.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	12.0	24.0
23125	2934.0	1614.0
106480007	0.0	0.0
25786	81.0	94.0
106479014	0.0	0.0
25789	14.0	50.0
644150	694.0	117.0
23126	6380.0	7462.0
106479013	1.0	0.0
25788	109.0	312.0
23127	150.0	8.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	5899.0	8086.0
106479010	0.0	0.0
84129	64.0	28.0
106480011	6.0	1.0
106480010	0.0	0.0
84126	7.0	11.0
106480013	0.0	3.0
84125	126.0	52.0
25780	833.0	753.0
106480012	0.0	0.0
84128	1988.0	3593.0
23120	53.0	9.0
106480015	0.0	0.0
25782	3084.0	5221.0
106480014	0.0	0.0
11144	64.0	63.0
11143	3188.0	11571.0
139212	0.0	14.0
84124	1073.0	848.0
11146	410.0	853.0
11145	4358.0	36379.0
11148	1.0	0.0
86781	18.0	61.0
11147	253.0	342.0
11149	652.0	137.0
392181	0.0	1.0
127294	269.0	23.0
644165	23.0	130.0
11151	1345.0	1166.0
166815	847.0	441.0
392188	0.0	0.0
106479009	0.0	0.0
11153	582.0	740.0
106479008	0.0	0.0
644168	1.0	0.0
11152	1801.0	1410.0
106479007	0.0	0.0
25796	1317.0	2346.0
130888	390.0	1156.0
23133	2386.0	2785.0
106479006	7.0	2.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3696.0	2187.0
25798	2221.0	3023.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1829.0	2003.0
25797	297.0	472.0
106479003	3.0	1.0
106480018	1.0	0.0
23137	3200.0	2183.0
106479002	0.0	0.0
25799	769.0	611.0
402055	988.0	1577.0
23138	598.0	1795.0
106479001	0.0	0.0
23139	3020.0	3480.0
106479000	0.0	0.0
644160	1.0	2.0
106480020	0.0	0.0
25790	65.0	313.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	4721.0	5906.0
106480024	1.0	1.0
25791	189.0	295.0
23130	1749.0	2434.0
106480023	0.0	0.0
23131	3949.0	4905.0
25794	42.0	53.0
106480026	0.0	0.0
25793	4993.0	5697.0
23132	1991.0	2665.0
106480025	0.0	0.0
11155	160.0	23.0
11154	587.0	323.0
11157	423.0	477.0
11156	720.0	984.0
11159	555.0	871.0
139221	251.0	1219.0
11158	871.0	1746.0
392193	0.0	0.0
23108	1886.0	1556.0
23109	16.0	46.0
127281	1477.0	1807.0
441608	0.0	0.0
154860	1.0	1.0
11120	1885.0	2048.0
343263	5.0	0.0
154865	96.0	73.0
25763	0.0	0.0
106479039	0.0	0.0
23101	108.0	12.0
106479038	34.0	13.0
23102	3217.0	1884.0
106479037	10.0	6.0
25764	91.0	124.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	46.0	687.0
25766	606.0	467.0
106479034	0.0	0.0
25769	2.0	281.0
106479033	0.0	0.0
23107	3277.0	7570.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1666.0	1371.0
106479030	0.0	0.0
84148	2127.0	3601.0
84144	522.0	628.0
11122	1841.0	10198.0
84146	3477.0	2689.0
11124	2788.0	3398.0
11123	2077.0	855.0
11126	51.0	19.0
84140	210.0	380.0
11128	1859.0	3646.0
84142	625.0	476.0
84141	180.0	252.0
139231	3513.0	5514.0
11127	1054.0	4073.0
23119	390.0	258.0
644186	24.0	107.0
11131	311.0	14.0
11130	494.0	7228.0
106479029	0.0	0.0
23111	4027.0	2072.0
106479028	0.0	0.0
25774	0.0	0.0
23112	2848.0	2766.0
106479027	0.0	0.0
25776	1212.0	1529.0
23113	2143.0	2496.0
106479026	0.0	0.0
25775	7.0	5.0
23114	5095.0	5503.0
106479025	1.0	4.0
25778	2508.0	2166.0
106479024	0.0	1.0
25777	16256.0	8206.0
23116	1639.0	1379.0
106479023	2.0	1.0
23117	57.0	56.0
106479022	0.0	0.0
23118	6427.0	7430.0
106479021	0.0	0.0
115294	4742.0	4972.0
106479020	5.0	9.0
106480000	0.0	1.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	34.0	22.0
106480004	0.0	0.0
25771	1628.0	2235.0
84138	246.0	295.0
106480003	0.0	2.0
11133	326.0	813.0
84133	12.0	11.0
84132	1156.0	1004.0
11132	556.0	607.0
11135	5425.0	2538.0
84135	1047.0	1868.0
84134	729.0	1403.0
11137	2342.0	3886.0
115290	632.0	858.0
11136	15.0	21.0
84131	1213.0	2416.0
11138	2287.0	1965.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	105.0	83.0
729993	95.0	2061.0
50717	4146.0	4392.0
102465257	0.0	0.0
102465256	0.0	0.0
102465255	1.0	0.0
729991	508.0	832.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	767.0	42.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	3.0	0.0
730974	1.0	0.0
392194	2.0	28.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	2.0
646721	0.0	0.0
729962	0.0	0.0
729967	420.0	1090.0
2504	2.0	30.0
2503	14.0	48.0
284418	1.0	0.0
2502	5.0	23.0
284417	19.0	70.0
2501	27.0	159.0
2500	79.0	372.0
284415	5.0	11.0
404635	19.0	0.0
619190	0.0	0.0
404636	619.0	1095.0
2509	9.0	58.0
646723	2.0	3.0
2508	45.0	115.0
2507	2.0	18.0
619189	0.0	2.0
164237	0.0	3.0
729956	1.0	8.0
140290	44.0	33.0
729952	0.0	2.0
2515	0.0	0.0
284408	109.0	148.0
2512	54954.0	133399.0
284406	361.0	473.0
2510	0.0	0.0
284403	164.0	1331.0
284402	80.0	47.0
2519	2410.0	3045.0
2518	3.0	18.0
2517	1882.0	2598.0
2516	0.0	1.0
646755	11.0	1.0
646754	0.0	0.0
646753	0.0	0.0
260434	67.0	3.0
23189	6577.0	893.0
260436	3297.0	2.0
23180	1321.0	1421.0
2526	341.0	325.0
23181	2346.0	1941.0
2525	106.0	355.0
2524	82.0	146.0
2523	292.0	477.0
23184	2660.0	3503.0
2521	13431.0	18754.0
23185	3371.0	4368.0
23186	2540.0	2820.0
2520	2.0	0.0
23187	5732.0	3766.0
2529	11.0	14.0
2528	55.0	5.0
2527	1.0	3.0
152273	2324.0	797.0
644100	0.0	1.0
646766	4.0	17.0
644101	0.0	6.0
23199	5239.0	6409.0
260425	1998.0	3052.0
729974	0.0	0.0
260429	302.0	2.0
2537	1789.0	28656.0
23191	8984.0	10266.0
23192	2014.0	2446.0
23193	19029.0	53682.0
2535	107.0	501.0
2534	1828.0	1067.0
23194	1047.0	1142.0
2533	969.0	1426.0
23195	5257.0	2710.0
23196	9720.0	18412.0
2532	4663.0	149.0
23197	3610.0	7803.0
2531	5899.0	5030.0
2530	1471.0	2006.0
23198	7006.0	9172.0
345829	0.0	2.0
646759	0.0	0.0
646758	0.0	0.0
2539	1532.0	3192.0
2538	0.0	0.0
23190	7638.0	13945.0
25903	720.0	2890.0
25902	1181.0	595.0
25904	1399.0	3197.0
100129866	0.0	0.0
25907	226.0	634.0
100130855	73.0	180.0
25906	496.0	1168.0
25909	3282.0	7776.0
100127206	0.0	11.0
100129867	0.0	3.0
2551	2134.0	2156.0
2550	2204.0	1712.0
25901	1141.0	1209.0
25900	524.0	429.0
2548	5926.0	4744.0
223075	200.0	1.0
2547	13772.0	33586.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	2.0
100379345	12.0	11.0
2542	1089.0	4415.0
100874403	1.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	1.0
2549	2851.0	2139.0
100874404	0.0	0.0
25914	778.0	914.0
100130848	0.0	0.0
25913	1311.0	2201.0
100129858	28.0	71.0
25915	1481.0	5401.0
25917	1928.0	5879.0
2562	218.0	13.0
2561	86.0	74.0
2560	2.0	0.0
25912	7877.0	24155.0
25911	512.0	1535.0
2559	0.0	0.0
2558	0.0	1.0
2557	5.0	0.0
2556	0.0	1928.0
2555	21.0	1.0
2554	0.0	0.0
2553	1839.0	2378.0
100129853	2.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	19.0	29.0
2572	0.0	0.0
2571	11.0	32.0
2570	25.0	19.0
2569	3.0	2.0
2568	28768.0	70.0
2567	35.0	0.0
2566	0.0	0.0
2565	5.0	0.0
2564	1278.0	1820.0
2563	27.0	370.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	417.0	2059.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	8.0	2.0
100129836	1.0	0.0
100874410	0.0	4.0
286676	514.0	473.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	419.0	986.0
2583	215.0	164.0
2582	854.0	2206.0
2581	2057.0	1826.0
2580	3108.0	2683.0
100874419	0.0	0.0
100874414	0.0	0.0
100874413	0.0	0.0
100874412	0.0	1.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	943.0	1450.0
100874417	0.0	2.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	6.0	14.0
100874443	0.0	4.0
100874442	0.0	1.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	0.0	0.0
2595	1025.0	775.0
2593	633.0	1558.0
100379300	0.0	0.0
2592	954.0	976.0
2591	2957.0	1456.0
441389	26.0	8.0
2590	3079.0	4000.0
441386	2.0	4.0
127617	6.0	1.0
2589	5954.0	11700.0
2588	704.0	864.0
2587	3.0	1.0
441391	13.0	27.0
284018	1059.0	2503.0
2585	762.0	793.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	38.0	106.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	2.0	2.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	7.0	3.0
100874430	0.0	0.0
100129813	1.0	0.0
441377	0.0	0.0
441376	3492.0	5129.0
441381	0.0	0.0
127602	370.0	944.0
2597	54591.0	225940.0
2596	10.0	38.0
100874436	0.0	0.0
284004	909.0	572.0
100874435	0.0	1.0
100874434	2.0	1.0
100874433	2.0	0.0
284001	1783.0	1692.0
100874439	0.0	3.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	1.0
100129800	11.0	7.0
100874464	0.0	1.0
100874462	0.0	0.0
100129801	0.0	0.0
100874469	0.0	0.0
100874468	0.0	1.0
100874467	2.0	1.0
