id	d46b61b0-6f34-48ca-8c7d-23ae4d0b1a7c	acf02cd5-270d-40c0-864d-abebe048f309
643965	0.0	2.0
945	424.0	85.0
946	23.0	23.0
7903	611.0	424.0
947	21965.0	1799.0
158222	63.0	53.0
948	120376.0	163.0
949	9796.0	2483.0
7905	19542.0	12092.0
136853	303.0	63.0
401895	2.0	0.0
339344	348.0	323.0
339345	1.0	0.0
653308	150.0	174.0
26074	40.0	197.0
7918	1394.0	990.0
26073	7054.0	5687.0
7917	13549.0	8788.0
7919	3598.0	3571.0
950	20916.0	26520.0
951	2424.0	323.0
952	437.0	21.0
388344	465.0	104.0
953	3288.0	2394.0
954	972.0	758.0
643976	0.0	0.0
955	3696.0	3125.0
641311	0.0	1.0
956	360.0	1196.0
957	3100.0	8721.0
958	1654.0	334.0
959	117.0	23.0
7913	5450.0	3985.0
7916	15610.0	15382.0
7915	1767.0	881.0
26071	2630.0	1171.0
388341	207.0	110.0
26085	75.0	1.0
388339	31.0	19.0
26084	908.0	1759.0
342979	118.0	165.0
960	22480.0	52238.0
26086	849.0	472.0
342977	36.0	18.0
388335	1112.0	186.0
961	6299.0	5536.0
26088	3281.0	3133.0
962	1280.0	175.0
388336	212.0	505.0
963	3766.0	925.0
388333	0.0	0.0
965	564.0	463.0
966	42996.0	20128.0
7920	266.0	302.0
643987	0.0	0.0
967	57123.0	23732.0
7923	1172.0	772.0
7922	11125.0	10077.0
968	309.0	8.0
969	339.0	180.0
26080	0.0	0.0
643988	459.0	610.0
26083	3.0	0.0
161835	169.0	1427.0
134218	2518.0	3593.0
100312782	0.0	0.0
7941	741.0	60.0
7940	651.0	159.0
26059	35.0	29.0
339324	1209.0	2720.0
339327	291.0	471.0
26052	300.0	135.0
26051	3385.0	128.0
339318	623.0	850.0
340307	0.0	0.0
26054	3925.0	4941.0
970	38.0	8.0
971	227.0	57.0
26053	4382.0	4811.0
972	118879.0	37180.0
26056	4154.0	2996.0
973	1724.0	17.0
974	984.0	28.0
26058	4891.0	7245.0
975	61897.0	14688.0
26057	4751.0	8509.0
653333	7.0	3.0
976	5483.0	527.0
7932	0.0	0.0
100312789	2.0	0.0
977	45231.0	16063.0
100312788	0.0	0.0
978	155.0	58.0
643996	4.0	0.0
7936	4227.0	2481.0
100312785	1.0	0.0
26050	166.0	17.0
100312787	0.0	0.0
641339	129.0	267.0
161823	667.0	604.0
100312792	0.0	0.0
100312794	7.0	12.0
100312790	0.0	0.0
148870	0.0	2.0
388364	0.0	1.0
388363	581.0	168.0
653316	3.0	5.0
653319	642.0	347.0
148867	1620.0	3312.0
26063	1663.0	1584.0
122258	0.0	0.0
26062	0.0	0.0
102578074	2.0	0.0
26065	6886.0	7431.0
26064	1663.0	2897.0
983	346.0	1063.0
984	2077.0	1336.0
146206	188.0	23.0
987	5100.0	15866.0
988	2983.0	3989.0
7942	1643.0	524.0
989	10062.0	7839.0
26061	2018.0	1445.0
161829	13.0	1.0
100312798	3.0	10.0
26060	3406.0	6111.0
219525	0.0	0.0
5300	2572.0	1319.0
5301	0.0	1.0
339302	1.0	1.0
388394	3.0	2.0
990	195.0	566.0
991	294.0	553.0
100419609	0.0	0.0
342945	318.0	402.0
993	113.0	99.0
994	2023.0	790.0
51001	703.0	903.0
100419606	0.0	0.0
51000	1708.0	1941.0
995	56.0	141.0
996	4136.0	4711.0
51003	313.0	298.0
100419608	5.0	3.0
997	2340.0	1266.0
51002	1021.0	1298.0
388389	3.0	0.0
998	16220.0	16449.0
51005	1025.0	797.0
999	15787.0	24268.0
51004	790.0	854.0
158293	3604.0	3887.0
51006	3324.0	1969.0
7955	42.0	15.0
51009	3089.0	2611.0
7957	843.0	462.0
51008	1543.0	1530.0
158297	13.0	17.0
219537	17.0	5.0
5310	5697.0	1879.0
5311	3286.0	1044.0
101929387	28.0	5.0
388387	33.0	1.0
100419614	0.0	0.0
388381	5.0	3.0
51010	874.0	1477.0
100420608	0.0	0.0
342933	1.0	3.0
51012	3169.0	4395.0
51011	1210.0	509.0
51014	4792.0	7790.0
51013	1124.0	1237.0
51016	476.0	422.0
7965	919.0	639.0
51015	2193.0	1544.0
5303	1106.0	1031.0
51018	1177.0	1804.0
5304	162538.0	110293.0
5305	2595.0	2032.0
5306	5944.0	5764.0
5307	499.0	983.0
51019	1636.0	960.0
342931	0.0	0.0
5308	73.0	59.0
101929390	0.0	0.0
5309	5.0	1.0
219527	25.0	34.0
101929397	0.0	0.0
7980	1682.0	550.0
5320	3595.0	850.0
7982	2052.0	1463.0
5321	1230.0	104.0
5322	206.0	51.0
7984	1017.0	1009.0
219541	758.0	715.0
51021	4371.0	4106.0
51020	2720.0	1608.0
51023	675.0	433.0
51022	378.0	599.0
51025	304.0	331.0
342926	653.0	178.0
51024	7363.0	3286.0
7976	659.0	1658.0
5313	3.0	2.0
51027	888.0	1052.0
100420613	0.0	0.0
51026	2182.0	2410.0
5314	16.0	65.0
7975	2019.0	586.0
100420612	9.0	4.0
5315	47964.0	66588.0
51029	2721.0	4023.0
7978	403.0	659.0
51028	2961.0	2782.0
5316	1153.0	1428.0
5317	2328.0	322.0
5318	837.0	2316.0
7979	4094.0	3361.0
219539	269.0	12.0
5319	1.0	8.0
219557	0.0	0.0
7991	2427.0	1282.0
5330	1063.0	340.0
7994	3614.0	5444.0
5331	2209.0	1784.0
5332	788.0	583.0
7993	628.0	749.0
5333	2097.0	1140.0
5334	575.0	1560.0
51030	1450.0	1733.0
51032	4.0	5.0
51031	3694.0	3680.0
342918	13.0	3.0
100420627	2.0	0.0
51035	7274.0	3141.0
5324	153.0	43.0
5325	1218.0	200.0
5326	1322.0	1287.0
5327	10886.0	15652.0
7988	1035.0	892.0
100420621	0.0	0.0
5328	1201.0	3753.0
5329	921.0	1131.0
158248	21.0	46.0
5340	3.0	0.0
5341	2713.0	607.0
5342	0.0	3.0
5343	14.0	9.0
101929335	225.0	16.0
5345	480.0	98.0
63027	2121.0	1875.0
342909	200.0	225.0
342908	183.0	121.0
51043	6111.0	9975.0
51042	196.0	148.0
342900	0.0	0.0
100419649	0.0	0.0
51046	2.0	0.0
5335	4441.0	2660.0
90634	1301.0	595.0
134285	14.0	0.0
5336	2918.0	374.0
5337	1747.0	430.0
90637	706.0	432.0
100420633	0.0	0.0
5338	2624.0	2163.0
5339	22953.0	13742.0
90639	689.0	411.0
5350	371.0	146.0
5351	9117.0	6593.0
5352	9977.0	1753.0
219578	0.0	4.0
100419650	3.0	0.0
134288	0.0	0.0
63035	1245.0	1085.0
5354	286.0	11.0
5355	6715.0	3597.0
63036	0.0	4.0
5356	3232.0	2896.0
90632	4.0	1.0
101929344	19.0	0.0
161882	374.0	225.0
51050	5072.0	76.0
51052	0.0	1.0
643906	0.0	0.0
51054	428.0	184.0
643904	6.0	7.0
51053	895.0	966.0
643905	0.0	0.0
51056	6968.0	6335.0
51058	686.0	751.0
51057	810.0	353.0
643909	0.0	0.0
5346	81341.0	48.0
90624	1089.0	1232.0
51059	17.0	38.0
5347	262.0	499.0
5348	497.0	26.0
5349	9340.0	9917.0
90625	5.0	9.0
90627	2702.0	3596.0
5360	21077.0	1246.0
5361	4691.0	2262.0
5362	2155.0	1550.0
101929351	76.0	31.0
5364	4604.0	6059.0
5365	558.0	418.0
5366	448.0	3218.0
90665	0.0	0.0
5367	1.0	0.0
51061	3445.0	3410.0
51060	3876.0	2846.0
51063	2835.0	818.0
51062	723.0	737.0
146279	30.0	42.0
51065	4764.0	3018.0
643915	0.0	0.0
51067	920.0	851.0
51066	46.0	16.0
51069	2154.0	1036.0
51068	2870.0	2459.0
5357	330.0	576.0
5358	6161.0	2055.0
100420656	0.0	0.0
5359	1722.0	1127.0
643911	1189.0	2076.0
100420650	2.0	1.0
5371	7374.0	3264.0
100420660	0.0	0.0
5372	2021.0	1045.0
5373	568.0	841.0
158257	5.0	8.0
732448	0.0	1.0
5375	5.0	0.0
5376	16562.0	13676.0
90655	0.0	0.0
5378	731.0	1027.0
219595	5.0	0.0
101929369	5.0	1.0
51070	2897.0	1496.0
51072	99.0	170.0
51071	1592.0	1354.0
5370	0.0	0.0
51074	1440.0	874.0
51073	2294.0	1257.0
51076	1952.0	396.0
51075	5313.0	5111.0
51078	3358.0	2528.0
51077	2456.0	2661.0
51079	1712.0	994.0
5368	86.0	1.0
5369	0.0	0.0
100420665	1.0	0.0
171222	18.0	3.0
171221	0.0	1.0
90649	455.0	329.0
171220	308.0	194.0
5382	131.0	72.0
5383	70.0	77.0
100419560	0.0	2.0
28619	8.0	3.0
5387	87.0	138.0
28613	0.0	0.0
28614	34.0	0.0
220594	0.0	3.0
28611	6.0	0.0
28612	0.0	0.0
28617	1.0	0.0
5380	0.0	0.0
28616	11.0	2.0
28610	5.0	0.0
5379	466.0	496.0
100420558	0.0	0.0
100420557	1.0	6.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1279.0	950.0
5394	3772.0	3718.0
5395	552.0	910.0
5396	5808.0	7053.0
101929302	28.0	56.0
28624	0.0	0.0
28625	1.0	0.0
28622	8.0	0.0
28623	0.0	0.0
28628	2.0	0.0
28629	9.0	0.0
28626	6.0	0.0
28627	2.0	1.0
28620	17.0	1.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	1.0
100420574	0.0	0.0
28608	0.0	0.0
28609	3.0	3.0
100419595	0.0	1.0
28602	6.0	1.0
28603	2.0	0.0
101929328	3.0	13.0
28600	0.0	0.0
28601	12.0	5.0
28606	7.0	0.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	26.0	19.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	4830.0	1884.0
53616	674.0	223.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	3.0	2.0
256586	515.0	147.0
171177	1613.0	1947.0
171169	4.0	30.0
53632	0.0	1.0
53630	14.0	3.0
53635	5728.0	4765.0
53637	91.0	48.0
112840	799.0	1122.0
26038	3.0	11.0
26037	2820.0	2937.0
653226	7.0	27.0
28699	0.0	0.0
26039	682.0	841.0
112849	522.0	204.0
112846	4.0	12.0
26030	2695.0	3282.0
28693	0.0	8.0
28694	0.0	0.0
26032	202.0	237.0
28691	17.0	0.0
26031	664.0	1094.0
28692	19.0	1.0
26034	116.0	46.0
28697	0.0	0.0
26033	296.0	508.0
28698	0.0	0.0
653232	358.0	68.0
100312803	1.0	0.0
26036	1856.0	2529.0
100312806	31.0	163.0
28695	0.0	0.0
26035	2283.0	8483.0
28696	0.0	0.0
653234	17.0	16.0
643898	0.0	0.0
100312801	0.0	0.0
28690	9.0	2.0
26049	57.0	72.0
26048	722.0	1233.0
653214	1568.0	1005.0
100312819	0.0	0.0
26040	1805.0	1813.0
26043	2335.0	3420.0
26045	82.0	39.0
653220	2.0	0.0
26047	405.0	1437.0
100312817	0.0	0.0
26046	1511.0	3084.0
100312816	0.0	0.0
124817	206.0	151.0
148808	372.0	70.0
378925	7.0	9.0
28679	0.0	0.0
26015	2135.0	1523.0
653247	4.0	0.0
26018	12552.0	17052.0
28677	11.0	2.0
26017	4948.0	2947.0
28678	0.0	0.0
26019	1997.0	2729.0
124801	446.0	573.0
28671	13.0	7.0
28672	15.0	2.0
26010	3710.0	3429.0
28670	5.0	0.0
26012	1920.0	1191.0
28675	0.0	0.0
26011	1721.0	998.0
28676	2.0	0.0
28673	20.0	2.0
148811	84.0	4.0
26013	263.0	302.0
28674	2.0	2.0
124808	993.0	1563.0
148818	0.0	0.0
112812	109.0	85.0
26027	121.0	64.0
653236	98.0	6.0
28688	4.0	1.0
28689	9.0	12.0
653238	4.0	7.0
112817	177.0	18.0
148823	35.0	54.0
28682	8.0	3.0
28683	1.0	0.0
148824	4.0	4.0
28680	13.0	6.0
653240	0.0	0.0
26020	20965.0	13585.0
28681	13.0	6.0
28686	0.0	0.0
26022	2709.0	2439.0
28684	14.0	7.0
26025	150.0	78.0
26024	373.0	270.0
28685	7.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	8.0	5.0
28657	7.0	1.0
653268	1.0	1.0
653269	6.0	6.0
28658	0.0	3.0
28655	4.0	0.0
28656	3.0	0.0
28659	7.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	3.0	1.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	0.0
100312849	0.0	1.0
102157402	1032.0	1089.0
102157400	0.0	0.0
378938	6877.0	13829.0
641298	6.0	25.0
26005	1634.0	2487.0
28668	0.0	0.0
28669	9.0	0.0
26007	3178.0	2877.0
28666	21.0	4.0
653259	1.0	3.0
28667	6.0	1.0
26009	2162.0	3587.0
28660	3.0	1.0
124857	19.0	0.0
28661	9.0	3.0
26001	6845.0	6026.0
28664	5.0	5.0
26000	3897.0	4030.0
28665	4.0	2.0
26003	6621.0	5138.0
28662	8.0	2.0
26002	338.0	508.0
28663	3.0	2.0
100312850	17.0	23.0
340390	31.0	19.0
340393	1.0	5.0
28639	22.0	4.0
112869	1176.0	868.0
28638	956.0	154.0
100312829	0.0	0.0
100312826	19.0	57.0
124842	16.0	13.0
100312825	1.0	2.0
100312828	11.0	50.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	739.0	829.0
100312823	6.0	0.0
339390	196.0	1.0
339396	0.0	0.0
28646	0.0	0.0
378950	0.0	0.0
28647	6.0	2.0
339398	162.0	632.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1368.0	1187.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	1.0	5.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	6.0
28641	1.0	2.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	1.0
100312830	8.0	0.0
646096	0.0	0.0
90799	1236.0	1010.0
100287345	0.0	0.0
87171	10.0	7.0
87178	1201.0	1236.0
100287327	0.0	0.0
100287325	0.0	7.0
100287314	13.0	4.0
26191	149.0	94.0
26190	5477.0	5092.0
100287302	0.0	0.0
26173	7512.0	4368.0
26175	806.0	924.0
154197	53.0	6.0
5411	4477.0	4631.0
5409	40.0	52.0
26184	0.0	0.0
26188	2.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	1.0
5408	5.0	10.0
286002	7.0	0.0
5420	7929.0	3750.0
286006	117.0	37.0
100131546	0.0	0.0
646016	0.0	0.0
5422	936.0	1582.0
51122	1825.0	1925.0
51121	709.0	757.0
51124	2391.0	3290.0
51123	4113.0	2163.0
5412	4259.0	4935.0
51126	2890.0	3179.0
51125	3912.0	2532.0
5413	920.0	1152.0
5414	1530.0	297.0
51128	5321.0	5302.0
51127	138.0	186.0
51129	8149.0	93.0
646024	5.0	1.0
646023	10.0	19.0
100131539	8.0	4.0
5430	14349.0	18501.0
5431	5312.0	6709.0
286016	24.0	17.0
5432	3792.0	1775.0
100131535	0.0	0.0
5433	1595.0	1808.0
105369729	0.0	0.0
51131	1985.0	2151.0
51130	153.0	265.0
51133	5270.0	17434.0
51132	3130.0	5295.0
51135	1275.0	1820.0
51134	414.0	749.0
5423	1247.0	2874.0
90701	2575.0	1856.0
5424	951.0	663.0
51136	660.0	714.0
5425	4387.0	2996.0
51138	2794.0	2555.0
5426	1755.0	2619.0
646019	9.0	8.0
5427	115.0	303.0
5428	3050.0	2043.0
5429	725.0	1375.0
100131528	0.0	0.0
5440	2190.0	2063.0
5441	7953.0	4006.0
5442	2154.0	1537.0
5443	92.0	2.0
5444	20.0	33.0
51142	11147.0	6757.0
51141	1592.0	2027.0
51144	6816.0	5698.0
51143	2010.0	2744.0
51146	2.0	1.0
89758	0.0	0.0
5434	11782.0	3742.0
51148	3705.0	3637.0
5435	82.0	5.0
51147	2076.0	1702.0
5436	3260.0	3103.0
90736	789.0	593.0
51149	921.0	695.0
5437	1626.0	1768.0
5438	1329.0	740.0
5439	1533.0	978.0
90737	8.0	0.0
5450	766.0	16.0
5451	1743.0	3205.0
5452	1141.0	244.0
5453	24.0	9.0
5454	3.0	3.0
646049	3.0	0.0
5455	3.0	0.0
51151	4.0	8.0
51150	10688.0	5476.0
51155	2147.0	3905.0
51154	2058.0	1881.0
51157	1476.0	852.0
51156	10.0	13.0
5445	4173.0	4435.0
5446	1053.0	2419.0
5447	7319.0	2152.0
5449	6.0	0.0
286042	177.0	190.0
347487	0.0	0.0
5460	30.0	18.0
5462	41.0	23.0
5463	1266.0	239.0
5464	11156.0	7020.0
5465	1415.0	413.0
51160	5856.0	4295.0
100287399	0.0	0.0
646052	0.0	0.0
51162	3390.0	744.0
51161	709.0	624.0
51164	4584.0	7323.0
51163	959.0	1161.0
51166	846.0	90.0
51168	104.0	74.0
51167	978.0	1033.0
5456	2.0	0.0
89778	3.0	0.0
5457	0.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	5.0	0.0
120824	0.0	0.0
5470	1.0	4.0
5471	492.0	1198.0
347475	235.0	1083.0
5473	38.0	1.0
5475	547.0	261.0
5476	8988.0	3978.0
100507097	2.0	1.0
100507096	0.0	0.0
51171	521.0	245.0
100287388	0.0	0.0
100507099	2.0	1.0
51170	4138.0	560.0
100507098	124.0	12.0
51172	1038.0	578.0
51175	635.0	623.0
51174	473.0	483.0
51177	2986.0	1160.0
51176	453.0	2899.0
51179	45.0	3.0
5467	2467.0	1279.0
5468	7393.0	176.0
89766	6.0	73.0
5469	2312.0	3503.0
89765	148.0	678.0
347468	0.0	0.0
89761	0.0	0.0
5481	1808.0	1874.0
89792	0.0	0.0
90780	4195.0	8117.0
89790	395.0	227.0
5483	11.0	6.0
646077	0.0	0.0
5485	1.0	1.0
5486	4.0	0.0
5487	0.0	0.0
5488	5.0	2.0
646070	0.0	0.0
51182	904.0	1315.0
646074	0.0	0.0
5480	3178.0	3027.0
51181	4930.0	2632.0
51184	1418.0	1282.0
51186	2544.0	1685.0
51185	2215.0	2116.0
100287372	37.0	0.0
51188	790.0	851.0
51187	6092.0	4752.0
5478	17770.0	12193.0
5479	11337.0	7061.0
89797	2836.0	1450.0
89796	4715.0	2553.0
89795	401.0	326.0
89781	2430.0	2555.0
347454	45.0	20.0
5493	16954.0	6959.0
89780	17.0	1.0
5494	4498.0	5962.0
5495	3138.0	3328.0
5496	6503.0	5339.0
5498	1101.0	1549.0
5499	7495.0	6043.0
646080	37.0	72.0
100287369	0.0	0.0
51191	743.0	240.0
646087	0.0	0.0
100287364	0.0	0.0
646086	15.0	2.0
51193	1534.0	1400.0
100287366	0.0	0.0
646085	0.0	0.0
51192	456.0	240.0
5491	4.0	3.0
51195	361.0	269.0
51194	1809.0	2261.0
100287362	2.0	0.0
51196	850.0	700.0
51199	2559.0	4214.0
51198	2.0	1.0
5489	0.0	0.0
89782	510.0	1017.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	27.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	31.0	26.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	0.0	7.0
28737	0.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	2.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	51.0	44.0
286094	0.0	0.0
100859921	1.0	10.0
100859920	0.0	0.0
286097	266.0	62.0
144717	1121.0	652.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	48.0	66.0
28743	0.0	0.0
724101	0.0	0.0
28744	1.0	0.0
100507050	39.0	12.0
28749	0.0	0.0
100507057	136.0	69.0
100507056	9.0	1.0
100507055	13.0	8.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	2186.0	1286.0
347541	0.0	0.0
347544	4.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	2.0
100507086	9.0	32.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	2.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	1.0	0.0
28721	0.0	0.0
130106	2.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	15.0	83.0
100507027	0.0	1.0
286046	59.0	48.0
648630	10.0	12.0
117143	664.0	1551.0
117145	1437.0	1958.0
117144	14.0	21.0
120787	3.0	0.0
492295	0.0	0.0
347517	37.0	30.0
347516	0.0	10.0
286053	839.0	713.0
28709	0.0	0.0
28707	0.0	2.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	16.0	235.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	610.0	577.0
100507040	3.0	5.0
132719	0.0	0.0
100507046	6.0	6.0
100507044	0.0	5.0
100507043	21.0	2.0
51100	11798.0	5430.0
51102	2192.0	918.0
51101	506.0	183.0
51104	723.0	828.0
51103	1341.0	1230.0
51106	509.0	471.0
51105	1677.0	2520.0
51108	5798.0	5319.0
51107	13100.0	18899.0
286075	578.0	551.0
51109	3425.0	4406.0
286077	3267.0	4635.0
646000	0.0	0.0
132720	4021.0	8971.0
132724	0.0	0.0
100131551	18.0	30.0
100131550	0.0	0.0
100507034	22.0	17.0
100507032	119.0	117.0
119774	0.0	0.0
119772	0.0	0.0
51111	3345.0	5146.0
51110	565.0	481.0
119775	0.0	0.0
51112	2904.0	1857.0
51115	2897.0	1696.0
51114	3259.0	2356.0
51117	3094.0	2177.0
51116	2412.0	1587.0
51119	8909.0	3182.0
51118	1731.0	1700.0
26151	1157.0	864.0
26150	79.0	200.0
26153	1155.0	79.0
26152	160.0	107.0
26155	4345.0	3494.0
26154	851.0	849.0
26157	780.0	523.0
26156	10392.0	11196.0
130162	183.0	356.0
100534611	9.0	0.0
100534612	2.0	12.0
26164	1302.0	1343.0
117178	539.0	2414.0
117177	911.0	2826.0
26166	308.0	392.0
105379197	7.0	17.0
26165	0.0	0.0
26168	1300.0	770.0
26167	475.0	116.0
26160	2012.0	2736.0
100507003	0.0	0.0
100507008	41.0	0.0
26137	64.0	103.0
26136	4391.0	2990.0
28798	1.0	0.0
28799	11.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	1333.0	17.0
28790	0.0	0.0
117166	13.0	16.0
26130	2924.0	3938.0
28791	180.0	1.0
26133	7241.0	3791.0
28796	3924.0	70.0
28797	2805.0	59.0
26135	14740.0	16355.0
28794	3.0	0.0
28795	0.0	0.0
26134	49.0	131.0
154150	0.0	0.0
129138	1540.0	1292.0
26148	126.0	416.0
26147	1576.0	744.0
26149	151.0	191.0
117154	26.0	13.0
26140	906.0	653.0
553820	3.0	0.0
117153	0.0	0.0
120796	0.0	0.0
117156	11.0	4.0
117155	283.0	181.0
117157	48.0	6.0
120793	0.0	0.0
26146	1317.0	2202.0
117159	678.0	270.0
26145	2325.0	1518.0
130195	0.0	0.0
154141	966.0	1119.0
117151	4.0	0.0
26115	1839.0	5189.0
28778	532.0	18.0
28779	10.0	5.0
28776	356.0	4.0
28777	0.0	0.0
26119	2902.0	2413.0
26118	5074.0	2814.0
28770	16.0	0.0
28771	0.0	0.0
28774	315.0	6.0
28775	646.0	5.0
28772	1020.0	7.0
26112	13511.0	297.0
28773	29.0	5.0
130120	0.0	0.0
28789	0.0	0.0
26128	2332.0	2543.0
28787	7.0	0.0
26127	1979.0	1507.0
132789	1048.0	1093.0
28788	0.0	0.0
28781	267.0	9.0
201134	1084.0	176.0
28780	10.0	0.0
26122	1722.0	2086.0
28785	15.0	0.0
144766	0.0	0.0
26121	2370.0	1518.0
28786	1.0	0.0
28783	44.0	0.0
26123	3427.0	3289.0
28784	1480.0	10.0
130132	414.0	189.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	1709.0	426.0
100750326	3.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	1.0	0.0
28750	0.0	0.0
201140	10.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	4.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	359.0	263.0
28769	0.0	0.0
28760	0.0	0.0
26100	6401.0	3327.0
28763	10.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	2.0	2.0
117196	1.0	0.0
117195	34.0	3.0
154089	0.0	0.0
100287238	0.0	0.0
201158	128.0	131.0
100287234	0.0	0.0
201164	354.0	164.0
201161	534.0	496.0
201163	1746.0	1470.0
154091	129.0	40.0
154092	337.0	2.0
276719	0.0	0.0
100287229	0.0	1.0
100287227	45.0	20.0
100287226	0.0	0.0
201176	1512.0	785.0
100287216	57.0	43.0
100287215	4.0	6.0
201181	118.0	109.0
129099	3.0	2.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	51.0	149.0
130075	0.0	0.0
5510	4359.0	3742.0
166012	65.0	17.0
5509	794.0	949.0
5500	15542.0	20831.0
5501	8204.0	7126.0
5502	10628.0	664.0
5504	3696.0	6796.0
5506	0.0	0.0
5507	864.0	5120.0
154043	762.0	133.0
5520	3280.0	5175.0
5521	197.0	25.0
193629	0.0	2.0
5519	7623.0	2201.0
26298	2961.0	6687.0
26297	1256.0	1435.0
5511	2520.0	2538.0
5512	3.0	5.0
5514	4011.0	4265.0
5515	8321.0	9277.0
26290	135.0	20.0
5516	5846.0	5727.0
154075	54.0	24.0
26292	1520.0	2709.0
26291	0.0	0.0
5518	17659.0	15839.0
5530	4146.0	1198.0
5531	4735.0	5788.0
5532	4937.0	4316.0
5522	109.0	216.0
5523	1490.0	2030.0
5524	10395.0	13267.0
5525	7147.0	8577.0
5526	1350.0	760.0
5527	7407.0	5426.0
5528	3130.0	2452.0
154064	28.0	9.0
5529	2589.0	3485.0
286122	35.0	31.0
5540	0.0	0.0
5542	0.0	0.0
286128	477.0	360.0
51241	1239.0	1771.0
89858	35.0	17.0
89857	467.0	136.0
51244	1118.0	1077.0
51247	3856.0	3420.0
5533	1136.0	715.0
51246	10907.0	7545.0
5534	3325.0	2588.0
51249	1427.0	1740.0
5535	0.0	0.0
90835	35.0	63.0
89853	1580.0	540.0
5536	2476.0	2187.0
51248	1961.0	2516.0
5537	6155.0	6100.0
5538	13035.0	14577.0
5539	0.0	0.0
28907	235.0	9.0
286133	6847.0	1.0
28908	4550.0	112.0
28905	7.0	0.0
100131418	1.0	0.0
5550	2331.0	1688.0
28906	481.0	4.0
286135	0.0	0.0
5551	944.0	49.0
5552	6840.0	1325.0
100131415	0.0	0.0
5553	1.0	0.0
28909	0.0	0.0
5554	17.0	11.0
28900	17.0	2.0
28903	91.0	1.0
28904	153.0	6.0
28901	202.0	4.0
28902	31.0	1.0
51250	892.0	727.0
51252	87.0	10.0
51251	1125.0	1462.0
89849	903.0	633.0
89848	904.0	404.0
51253	4074.0	2905.0
89846	2551.0	13018.0
51256	620.0	768.0
89845	978.0	882.0
51255	3599.0	2910.0
51258	4598.0	3622.0
5544	4.0	0.0
51257	4935.0	1419.0
5545	0.0	0.0
5546	4235.0	6751.0
5547	10697.0	5209.0
51259	779.0	543.0
90826	626.0	798.0
5549	24515.0	1833.0
286140	53.0	39.0
90827	0.0	0.0
286144	1539.0	1837.0
5562	3769.0	5658.0
286148	1473.0	2689.0
5563	408.0	1489.0
