id	9da11996-ba83-4163-bc96-c20a038ee77b	9683e884-734f-4487-97e6-5ada5e3d3ebc
84233	1056.0	977.0
11277	0.0	0.0
11279	1388.0	1500.0
84230	2386.0	3128.0
23229	3234.0	2574.0
49856	1232.0	1061.0
644054	0.0	0.0
49855	1536.0	1535.0
644059	0.0	0.0
49854	1883.0	1360.0
11240	28986.0	2529.0
23221	2384.0	2360.0
25884	137.0	39.0
23223	3446.0	1908.0
25886	532.0	546.0
23224	16445.0	13517.0
25885	7092.0	5014.0
23225	6375.0	7967.0
25888	1277.0	1156.0
23228	1485.0	1302.0
644050	1.0	0.0
201780	17.0	5.0
84269	1181.0	1151.0
152559	1076.0	985.0
25880	910.0	700.0
84268	2065.0	1281.0
23220	4850.0	3808.0
140576	13174.0	13568.0
84265	1885.0	1848.0
11243	1373.0	1218.0
139599	14.0	24.0
84264	220.0	284.0
140578	146.0	69.0
84267	1780.0	1273.0
11245	888.0	1526.0
84266	1813.0	1411.0
11244	5029.0	4183.0
84261	1049.0	822.0
11247	148.0	80.0
139596	1242.0	1074.0
84260	1560.0	1023.0
84263	3796.0	3343.0
11249	9.0	1.0
84262	1388.0	1060.0
11248	689.0	749.0
345557	301.0	831.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	1.0
406994	0.0	0.0
11250	15.0	5.0
406997	0.0	0.0
406996	0.0	0.0
11252	10410.0	5113.0
406999	0.0	0.0
11251	90.0	147.0
406998	0.0	0.0
23232	1669.0	1666.0
25895	1841.0	1401.0
23233	3511.0	2819.0
25894	2262.0	1002.0
25897	5375.0	4439.0
23234	1363.0	1172.0
25896	2149.0	1789.0
23235	6193.0	7176.0
23236	2791.0	1285.0
25898	2677.0	2619.0
23237	273.0	212.0
644063	35.0	37.0
406991	0.0	0.0
23239	2776.0	1526.0
406990	0.0	0.0
25891	2535.0	745.0
84258	38.0	6.0
25890	6455.0	8477.0
25893	227.0	43.0
23230	4219.0	2741.0
23231	4597.0	4330.0
84259	1533.0	1293.0
84254	1120.0	605.0
11254	2982.0	375.0
84253	1185.0	935.0
11253	7657.0	6029.0
406989	0.0	0.0
84256	2488.0	2290.0
11255	0.0	0.0
84255	3283.0	2908.0
84250	843.0	708.0
11258	3354.0	2075.0
11257	1183.0	1468.0
84251	261.0	864.0
11259	3134.0	4299.0
100874483	0.0	0.0
100874482	1.0	0.0
100874480	0.0	0.0
406900	5.0	4.0
100874484	2.0	0.0
201799	981.0	981.0
201798	92.0	57.0
50831	6.0	5.0
100874489	1.0	1.0
100874488	0.0	0.0
50833	0.0	0.0
50832	69.0	46.0
50835	0.0	2.0
50834	9.0	2.0
50837	1.0	0.0
102465139	0.0	0.0
50836	1.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	14.0	18.0
100874470	0.0	0.0
102465137	0.0	2.0
50838	2.0	0.0
102465136	6.0	4.0
100874476	1.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	109.0	86.0
100874479	0.0	3.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	33.0	56.0
100499183	156.0	134.0
50848	8402.0	9330.0
2601	6.0	8.0
100499177	2436.0	2444.0
102465141	3.0	0.0
50853	976.0	726.0
2609	0.0	2.0
102465140	0.0	0.0
50852	113.0	264.0
50855	291.0	264.0
50854	6413.0	7292.0
100499171	5.0	1.0
50856	362.0	330.0
50859	35.0	52.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1213.0	874.0
2613	7.0	1.0
2611	0.0	2.0
50862	5690.0	3911.0
50861	3389.0	1598.0
2619	4660.0	3083.0
50863	842.0	748.0
100874499	0.0	0.0
2618	6730.0	5931.0
50865	4054.0	3679.0
2617	6904.0	7067.0
2616	62.0	43.0
2615	2548.0	7756.0
406940	16.0	4.0
406942	0.0	0.0
646612	20.0	23.0
406941	0.0	0.0
406944	1.0	0.0
406943	3.0	1.0
100996876	0.0	0.0
2625	16820.0	34934.0
2624	692.0	1032.0
2623	10.0	16.0
2622	1628.0	667.0
2621	9811.0	10660.0
2620	109.0	104.0
406935	56.0	5.0
406934	0.0	0.0
646603	1.0	3.0
406937	0.0	0.0
406936	0.0	0.0
2629	3835.0	4278.0
406939	0.0	0.0
646609	2.0	1.0
2628	2991.0	1803.0
406938	0.0	0.0
2627	634.0	496.0
2626	1.0	1.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	1.0
406932	1.0	0.0
646620	1.0	0.0
2636	1.0	1.0
2635	532.0	459.0
2634	8911.0	8748.0
2633	4060.0	3165.0
2632	2471.0	2679.0
2631	5961.0	7936.0
2630	310.0	237.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	3.0	4.0
406928	0.0	0.0
2639	1774.0	1545.0
406927	0.0	0.0
646619	2.0	1.0
2638	0.0	0.0
2637	1.0	1.0
406929	0.0	1.0
646630	3.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2921.0	888.0
2647	1516.0	1346.0
2646	32.0	23.0
2645	35.0	14.0
2644	247.0	189.0
2643	1201.0	739.0
2642	0.0	3.0
2641	0.0	0.0
406913	7.0	5.0
646627	12.0	2.0
406912	5.0	4.0
646625	1.0	7.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	457.0	749.0
406919	0.0	0.0
2648	4090.0	1764.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	0.0
406911	2.0	2.0
406910	0.0	0.0
2661	55.0	39.0
2660	45.0	29.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	446.0	259.0
2652	0.0	0.0
2651	2692.0	2191.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	13.0	8.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	81.0	113.0
2672	178.0	249.0
106144578	0.0	0.0
2671	803.0	665.0
2670	360.0	247.0
106144575	1.0	2.0
2669	2387.0	3882.0
2668	19.0	13.0
2667	0.0	0.0
100874529	1.0	2.0
2665	25303.0	23095.0
2664	8909.0	5923.0
2662	569.0	440.0
100874524	1.0	11.0
100874523	0.0	0.0
100129743	2.0	0.0
100874522	11.0	2.0
100874528	3.0	0.0
100129738	3.0	4.0
100129739	3.0	0.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	21462.0	13381.0
106144568	0.0	0.0
2681	2141.0	1756.0
2679	20.0	1.0
2678	2855.0	674.0
100874519	0.0	0.0
2677	5278.0	3513.0
100874518	0.0	1.0
2676	78.0	58.0
2675	172.0	201.0
2674	2862.0	9999.0
2673	8356.0	5976.0
101056700	20.0	26.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	0.0	2.0
100130718	0.0	0.0
100874515	3.0	5.0
100130717	16.0	6.0
100874514	0.0	0.0
100129727	10.0	8.0
100129726	30.0	20.0
100129723	0.0	0.0
100129722	18.0	9.0
2694	0.0	0.0
2693	0.0	0.0
2692	7.0	1.0
2691	3.0	159.0
2690	1879.0	2344.0
2689	0.0	0.0
2688	6.0	6.0
2687	4517.0	6524.0
2686	2219.0	1539.0
100130708	1.0	0.0
100129716	45.0	62.0
106144540	0.0	0.0
100874531	1.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	2.0	3.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	1.0	3.0
106144538	13.0	97.0
2697	15841.0	16260.0
106144539	0.0	0.0
2696	102.0	95.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	1462.0	1019.0
115509	4998.0	20348.0
259197	52.0	56.0
284129	1378.0	1303.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	9.0	6.0
106144595	4.0	1.0
286749	8.0	24.0
106144598	1.0	1.0
106144599	0.0	0.0
284119	42684.0	33441.0
284116	1.0	1.0
284114	844.0	473.0
284111	50.0	40.0
284110	122.0	118.0
259173	1439.0	588.0
106144584	6.0	3.0
286753	310.0	3515.0
106144585	0.0	0.0
106144586	3.0	2.0
284106	1610.0	1163.0
284100	7.0	38.0
284184	963.0	852.0
127544	2308.0	2045.0
23443	3162.0	5243.0
115557	2306.0	1545.0
127540	0.0	0.0
23446	10927.0	17256.0
115560	520.0	365.0
23440	1.0	0.0
127534	9.0	5.0
139538	0.0	0.0
23452	5377.0	12325.0
441459	5.0	1.0
441457	24.0	7.0
23456	1930.0	1572.0
115548	3632.0	3798.0
23457	780.0	421.0
441452	0.0	0.0
441461	58.0	31.0
152503	8260.0	12191.0
23450	18083.0	12529.0
23451	31140.0	25865.0
139542	1.0	1.0
284167	55.0	26.0
23428	7899.0	12286.0
284161	290.0	284.0
23429	5619.0	6994.0
100130799	2.0	0.0
23420	4414.0	3190.0
23421	770.0	788.0
23423	8860.0	9091.0
23424	1567.0	1216.0
23426	764.0	354.0
152519	425.0	233.0
152518	1262.0	1171.0
441490	0.0	0.0
23438	3306.0	3052.0
23439	1.0	0.0
100130786	1.0	0.0
23430	1.0	8.0
100130785	0.0	0.0
23431	1420.0	1419.0
23432	2418.0	1535.0
23433	4078.0	3997.0
441478	605.0	579.0
23434	0.0	0.0
23435	9986.0	7688.0
441476	17.0	8.0
23436	1.0	0.0
441484	0.0	0.0
441481	17.0	14.0
140545	141.0	151.0
100129795	0.0	0.0
139562	0.0	0.0
100129792	304.0	331.0
100129794	163.0	132.0
100129793	1.0	0.0
23405	8434.0	7764.0
23406	9907.0	7743.0
23408	1530.0	1019.0
23409	101.0	98.0
100130776	854.0	631.0
100130775	1.0	5.0
441425	0.0	0.0
23400	5126.0	4834.0
100130771	45.0	34.0
23401	1409.0	1239.0
23403	1902.0	1775.0
441420	0.0	0.0
23404	1946.0	1486.0
127579	123.0	57.0
100129784	1.0	0.0
100129781	29.0	39.0
100129782	0.0	0.0
23416	167.0	41.0
23417	1551.0	965.0
23418	18.0	31.0
100129777	0.0	0.0
441416	10.0	6.0
23410	2389.0	1862.0
23411	2629.0	3115.0
23412	1753.0	1516.0
23413	2339.0	1412.0
441410	0.0	0.0
23414	627.0	1136.0
23415	26.0	14.0
100129772	0.0	1.0
100130758	40.0	51.0
100130756	3.0	1.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	128.0	7.0
379024	0.0	0.0
379025	2974.0	2387.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	3.0	1.0
100874504	0.0	0.0
100874503	2.0	1.0
284196	4.0	0.0
284194	4.0	2.0
139516	0.0	0.0
100129755	0.0	1.0
100130742	92.0	52.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	7.0	3.0
441432	0.0	2.0
441430	0.0	0.0
115572	802.0	1795.0
379011	0.0	0.0
379012	0.0	0.0
379013	0.0	4.0
284186	38.0	14.0
284185	18.0	12.0
646531	45.0	27.0
100463285	6.0	1.0
84328	2600.0	2874.0
84327	2603.0	2546.0
84329	880.0	587.0
84324	133.0	107.0
84326	1946.0	1844.0
84320	2235.0	2331.0
100500797	0.0	0.0
646527	5.0	8.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	473.0	381.0
100499227	29.0	21.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	3.0
127495	139.0	93.0
84309	1655.0	2052.0
84317	3343.0	2737.0
84316	1761.0	2274.0
84319	1637.0	1466.0
84318	648.0	639.0
84313	3917.0	2718.0
84312	940.0	710.0
84315	934.0	592.0
84314	886.0	681.0
646538	1.0	0.0
343069	0.0	0.0
84311	3798.0	2502.0
84310	2739.0	2570.0
343068	0.0	0.0
343066	0.0	0.0
100996939	177.0	146.0
23386	9543.0	8645.0
23387	6335.0	4554.0
23389	13417.0	11945.0
441400	3.0	5.0
100996930	1.0	9.0
201853	393.0	914.0
23380	3104.0	3330.0
23381	8087.0	6253.0
23382	2721.0	1987.0
23383	5644.0	4951.0
23384	3900.0	2931.0
23385	12336.0	11209.0
106866914	0.0	0.0
84342	1884.0	1418.0
106866913	7.0	8.0
84343	2499.0	2590.0
60370	518.0	639.0
84340	2278.0	1832.0
106866915	0.0	0.0
646567	9.0	2.0
100996928	2.0	2.0
23397	586.0	574.0
23398	2345.0	2112.0
23399	7683.0	5741.0
23390	3212.0	2931.0
23392	14182.0	9373.0
84335	3439.0	3605.0
23394	13190.0	12155.0
84334	1112.0	1083.0
23395	2651.0	2599.0
84337	3398.0	2805.0
84336	3344.0	2572.0
23396	5099.0	3068.0
60386	535.0	395.0
84331	772.0	718.0
60385	13.0	12.0
84330	618.0	478.0
84333	5526.0	4859.0
84332	14.0	75.0
152485	3147.0	3623.0
646575	0.0	0.0
646572	16.0	14.0
343045	0.0	0.0
646577	0.0	0.0
646576	28.0	33.0
23365	20660.0	22438.0
23366	857.0	746.0
23367	19065.0	14916.0
23368	3183.0	2430.0
23369	13783.0	11985.0
23360	5429.0	4749.0
23361	4045.0	3868.0
140432	1.0	0.0
23362	5560.0	2120.0
23363	6035.0	2498.0
84364	8280.0	6601.0
84366	1.0	0.0
84365	3683.0	2576.0
343035	3.0	14.0
139452	1.0	2.0
646583	1.0	1.0
23376	4303.0	4162.0
23378	2076.0	1798.0
23379	5697.0	5343.0
646581	7.0	0.0
23370	452.0	363.0
23371	9001.0	11149.0
23373	2001.0	1844.0
100499261	0.0	2.0
646597	0.0	0.0
646595	32.0	12.0
100499258	0.0	0.0
23344	17723.0	15147.0
23345	6791.0	8784.0
201895	19341.0	24433.0
23347	6574.0	5897.0
646592	0.0	0.0
23348	7240.0	8122.0
23349	229.0	153.0
140453	0.0	0.0
23341	2979.0	2937.0
140456	34.0	3.0
140458	14.0	1.0
100499252	12.0	5.0
140459	2620.0	1955.0
100499251	0.0	0.0
23353	10509.0	8902.0
23354	1251.0	936.0
23355	3661.0	3231.0
23357	3370.0	3057.0
23358	7397.0	6919.0
23359	25.0	38.0
140460	1898.0	1825.0
140461	3143.0	3201.0
140462	140.0	159.0
23350	8394.0	7601.0
140464	0.0	0.0
23351	5803.0	4712.0
140465	2350.0	1951.0
23352	18396.0	15525.0
140467	2502.0	2446.0
140468	0.0	1.0
140469	104.0	63.0
84376	5261.0	4370.0
2702	1102.0	1616.0
2701	1115.0	1513.0
2700	8.0	2.0
2709	226.0	51.0
2707	159.0	46.0
2706	271.0	304.0
2705	672.0	58.0
2703	0.0	0.0
345651	23.0	14.0
2712	0.0	1.0
106866981	0.0	0.0
2710	538.0	511.0
106866980	0.0	0.0
2719	4050.0	4025.0
2717	4021.0	2472.0
50964	15.0	2.0
345643	28.0	146.0
345645	0.0	0.0
286826	499.0	471.0
286827	562.0	545.0
286828	0.0	0.0
59307	1726.0	1911.0
2720	5436.0	5445.0
2729	3081.0	3272.0
100500737	2.0	1.0
345630	37.0	87.0
2735	510.0	665.0
2734	25864.0	19440.0
2733	3860.0	3514.0
2732	1.0	0.0
2731	220.0	349.0
2730	2653.0	1319.0
2739	8058.0	7158.0
2738	570.0	429.0
2737	5121.0	5555.0
2736	1218.0	1130.0
106144534	1.0	1.0
106144535	1.0	1.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	13.0	6.0
106144533	0.0	0.0
2746	14453.0	16776.0
2745	1674.0	1840.0
2744	6328.0	4255.0
2743	650.0	625.0
60314	2857.0	2032.0
2742	6.0	0.0
60313	10689.0	10264.0
106144527	0.0	0.0
2741	0.0	1.0
259217	649.0	1010.0
60312	6884.0	5425.0
106144528	7.0	5.0
2740	96.0	19.0
106144529	5.0	4.0
259215	1.0	2.0
2749	142.0	137.0
345611	7.0	11.0
50999	5656.0	5832.0
2747	210.0	248.0
259236	40.0	21.0
2760	18240.0	9243.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	6.0	9.0
259232	1110.0	472.0
259230	3003.0	2794.0
59339	4127.0	3134.0
59338	3521.0	3196.0
59335	3.0	5.0
2752	44692.0	53649.0
59336	1.0	0.0
2750	0.0	0.0
2771	27414.0	25376.0
59342	14389.0	10152.0
59341	933.0	255.0
2770	1913.0	1652.0
59344	29.0	34.0
59343	3049.0	3305.0
59340	16.0	11.0
84306	384.0	300.0
2768	7988.0	7619.0
2767	6790.0	3838.0
59349	3705.0	3531.0
84305	2168.0	1568.0
2766	587.0	497.0
2765	0.0	0.0
84307	3402.0	2816.0
84302	507.0	567.0
2764	6325.0	5611.0
59345	4166.0	3986.0
84301	6452.0	7412.0
2762	2786.0	1462.0
84304	1141.0	713.0
59348	1073.0	1301.0
84303	1058.0	378.0
59347	1.0	1.0
2761	0.0	0.0
84300	2125.0	1685.0
646508	0.0	2.0
2769	1182.0	498.0
646507	0.0	0.0
646520	0.0	0.0
2782	33122.0	32713.0
59353	116.0	165.0
2781	651.0	346.0
59352	3289.0	289.0
2780	0.0	0.0
59351	1.0	1.0
59350	3.0	19.0
2779	0.0	0.0
2778	87808.0	70983.0
2777	37.0	29.0
2776	9636.0	8381.0
2775	428.0	292.0
2774	1093.0	800.0
2773	9258.0	10186.0
60343	2581.0	2041.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	181.0	107.0
100379584	0.0	0.0
2792	1.0	1.0
2791	4301.0	4990.0
2790	652.0	509.0
105369316	2.0	2.0
2789	0.0	0.0
2788	3773.0	1109.0
2787	4209.0	4384.0
2786	112.0	100.0
441194	416.0	414.0
2785	13.0	7.0
2784	117.0	51.0
2783	12946.0	11357.0
441191	925.0	752.0
100129622	0.0	0.0
100130606	0.0	1.0
286410	3018.0	3145.0
100130603	0.0	0.0
286411	3.0	15.0
100130600	746.0	650.0
100379571	454.0	379.0
441177	8.0	3.0
2799	22420.0	29380.0
2798	16.0	14.0
2797	8.0	6.0
2796	166.0	118.0
2794	5919.0	4417.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	5.0	3.0
100129604	0.0	0.0
286430	7.0	3.0
105369343	3.0	3.0
286436	0.0	0.0
100379592	7.0	11.0
441154	8.0	3.0
441151	15.0	15.0
441150	219.0	138.0
191585	10.0	15.0
105370357	0.0	0.0
441133	3.0	2.0
100142659	18.0	27.0
100379564	0.0	1.0
441168	378.0	370.0
441166	14.0	4.0
101730217	8.0	3.0
441161	18.0	5.0
441160	9.0	3.0
646498	3.0	0.0
441108	508.0	527.0
23562	30.0	14.0
23563	8.0	2.0
359948	13669.0	12299.0
23564	4732.0	5605.0
23566	755.0	57.0
100130693	6.0	3.0
23567	1345.0	1269.0
23568	566.0	533.0
23569	31.0	10.0
23560	4823.0	3431.0
286494	3.0	7.0
286495	1081.0	1492.0
286499	13.0	19.0
100130687	1.0	0.0
23576	5935.0	5294.0
117608	790.0	580.0
100129690	4.0	8.0
100129696	26.0	18.0
100129692	1.0	0.0
100129694	0.0	0.0
23548	1097.0	1137.0
23549	6232.0	3980.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	7589.0	19254.0
23542	648.0	559.0
23543	15855.0	12286.0
130612	281.0	129.0
23544	166.0	246.0
130617	1454.0	1131.0
100130671	0.0	0.0
23545	2710.0	2399.0
441124	346.0	340.0
23546	7.0	10.0
441123	0.0	0.0
23547	888.0	166.0
441131	2.0	2.0
23559	862.0	639.0
23551	1230.0	470.0
23552	768.0	408.0
23553	2.0	2.0
23554	1099.0	1127.0
23555	4625.0	4267.0
100130660	0.0	0.0
23556	4090.0	3210.0
23557	2298.0	2233.0
23558	8522.0	7440.0
23550	6315.0	6593.0
23526	2051.0	1936.0
23527	5274.0	5367.0
23528	2719.0	3537.0
286442	1.0	14.0
23529	487.0	221.0
129642	4661.0	2283.0
286444	29.0	37.0
100129669	0.0	0.0
100463482	4.0	1.0
23520	2.0	0.0
23521	201806.0	162785.0
23522	5151.0	5913.0
23523	8026.0	5808.0
23524	56860.0	47326.0
359996	0.0	0.0
115004	409.0	376.0
100129664	0.0	0.0
100463487	6.0	3.0
100463486	69.0	41.0
100463489	0.0	1.0
100463488	5.0	1.0
100129662	25.0	13.0
286451	5304.0	4793.0
23538	0.0	0.0
23539	116.0	52.0
23530	4343.0	4392.0
23531	997.0	1221.0
100130640	0.0	0.0
23532	195.0	15.0
23533	1114.0	937.0
359997	0.0	0.0
23534	6082.0	5639.0
23536	2339.0	1290.0
100463498	76.0	73.0
100129654	1.0	0.0
286460	166.0	125.0
100129650	0.0	1.0
23504	87.0	74.0
100499416	0.0	0.0
23505	7303.0	5699.0
100499417	0.0	0.0
23506	4208.0	4137.0
286464	6.0	8.0
100130637	0.0	0.0
23507	2742.0	2365.0
100130636	0.0	0.0
23508	3007.0	1310.0
23509	7850.0	8031.0
286467	112.0	75.0
100129647	1.0	1.0
100130631	0.0	0.0
23500	3031.0	2830.0
100499418	0.0	0.0
23503	5013.0	4281.0
100129641	9.0	7.0
100129640	1.0	1.0
286472	1.0	0.0
23515	3645.0	3338.0
345275	19.0	61.0
100499405	484.0	369.0
23516	5654.0	4086.0
23517	6449.0	6760.0
100130626	0.0	0.0
23518	2945.0	2346.0
102465752	0.0	0.0
23519	1.0	0.0
345274	40.0	33.0
100130621	44.0	51.0
23510	5565.0	4982.0
23511	7417.0	5352.0
23512	3661.0	3917.0
23513	5013.0	3338.0
23514	4756.0	4473.0
100129631	3.0	6.0
129607	648.0	932.0
129563	2142.0	1245.0
431704	0.0	0.0
117579	1.0	0.0
130557	870.0	472.0
431705	7.0	7.0
431707	0.0	0.0
129560	0.0	0.0
117583	2262.0	2930.0
84449	1258.0	1378.0
84448	280.0	182.0
117584	2199.0	2312.0
84445	5110.0	4070.0
84444	2367.0	1216.0
84447	6314.0	5232.0
84446	510.0	314.0
84441	5869.0	3298.0
84440	2570.0	2284.0
84443	185.0	99.0
646405	40.0	29.0
646409	0.0	0.0
117581	2097.0	533.0
130560	18.0	0.0
646424	488.0	12.0
84437	1680.0	1414.0
84439	651.0	309.0
60489	1539.0	1274.0
60488	5157.0	4328.0
84433	698.0	615.0
60487	880.0	665.0
84436	1738.0	1721.0
84435	7.0	6.0
60485	6655.0	4584.0
60484	8.0	4.0
84432	4.0	48.0
60482	4.0	14.0
60481	44749.0	88817.0
130576	557.0	494.0
130574	1111.0	287.0
84467	147.0	23.0
84466	490.0	158.0
60496	3499.0	3338.0
60495	2303.0	196.0
60494	54.0	38.0
84465	52.0	17.0
84464	1080.0	940.0
60493	1580.0	1386.0
60492	2947.0	2529.0
60491	1724.0	1335.0
60490	620.0	624.0
84461	1692.0	931.0
84460	1650.0	1638.0
646442	0.0	1.0
129530	51.0	41.0
129531	1048.0	885.0
130589	1562.0	1075.0
201501	2879.0	1393.0
84456	1163.0	1190.0
84455	546.0	536.0
84458	2336.0	3213.0
84457	35.0	53.0
84450	3169.0	2520.0
646457	4.0	3.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	814.0	813.0
201516	15.0	6.0
646450	111.0	80.0
23480	3243.0	2581.0
105416157	104.0	203.0
23481	5657.0	3007.0
23483	891.0	815.0
23484	3788.0	3679.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	6.0	6.0
100500860	0.0	0.0
96459	2864.0	3749.0
100500861	0.0	0.0
23498	1087.0	469.0
23499	31506.0	25064.0
23491	755.0	53.0
23492	3849.0	4327.0
23493	1085.0	1423.0
23495	103.0	187.0
100500862	0.0	0.0
100500863	2.0	2.0
100034743	0.0	2.0
100500864	0.0	0.0
100500865	26.0	10.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	1.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	10655.0	9584.0
394217	0.0	0.0
23464	904.0	691.0
130535	2062.0	1754.0
23466	10102.0	9954.0
23467	3353.0	1445.0
23468	17654.0	16926.0
23469	9175.0	10224.0
2801	6967.0	4631.0
2800	2986.0	4067.0
23460	1257.0	2575.0
23461	3182.0	2089.0
23462	1933.0	889.0
100500895	2.0	2.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	9005.0	5042.0
100500898	0.0	0.0
2805	3052.0	2644.0
100500899	0.0	0.0
2804	21892.0	23342.0
2803	6916.0	6101.0
2802	8553.0	5999.0
130540	23.0	18.0
646486	1.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	2508.0	1862.0
23475	2020.0	1503.0
23476	7701.0	6901.0
23478	9713.0	10378.0
23479	6101.0	6432.0
646480	0.0	1.0
2812	0.0	0.0
2811	104.0	122.0
2810	4214.0	986.0
23471	19291.0	20962.0
23473	3239.0	3115.0
100500884	0.0	0.0
2819	833.0	8481.0
100500885	0.0	0.0
84498	4890.0	4825.0
100500886	0.0	0.0
2817	4893.0	2059.0
100500888	0.0	0.0
2815	1.0	1.0
100500889	1.0	2.0
2814	17.0	37.0
2813	207.0	305.0
2823	598.0	496.0
2822	214.0	135.0
2821	17414.0	13995.0
100500839	0.0	0.0
2820	6609.0	2333.0
201562	6376.0	5998.0
100379623	1.0	3.0
2829	473.0	406.0
100500831	0.0	0.0
2828	367.0	811.0
2827	79.0	23.0
100500833	16.0	7.0
2826	76.0	55.0
100500834	0.0	0.0
2825	51.0	61.0
100500835	1.0	1.0
2824	9748.0	1878.0
100500836	0.0	0.0
727699	11.0	1.0
2834	23.0	5.0
100500826	0.0	0.0
2833	289.0	497.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	1.0	1.0
2831	3.0	0.0
100500829	0.0	0.0
60401	1122.0	1055.0
2830	2.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	121.0	158.0
100500822	0.0	0.0
2837	48.0	44.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	139.0	41.0
100500825	0.0	0.0
100500850	40.0	12.0
2845	2.0	1.0
100500859	0.0	0.0
2844	1.0	3.0
2843	21.0	51.0
2842	41.0	63.0
2841	145.0	121.0
60412	7537.0	7226.0
2840	107.0	102.0
100500851	0.0	0.0
100500854	7.0	9.0
2849	7.0	70.0
100500855	0.0	0.0
2848	7.0	4.0
394261	5.0	1.0
2847	74.0	92.0
347933	0.0	0.0
100500857	2.0	1.0
2846	249.0	145.0
100500858	0.0	0.0
394263	0.0	0.0
2856	5.0	7.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	28.0	21.0
201595	16468.0	13953.0
2852	296.0	343.0
2850	1164.0	359.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	142.0	84.0
100500846	0.0	0.0
2857	1059.0	1343.0
100500847	0.0	0.0
2870	2905.0	2171.0
107105261	0.0	0.0
2867	72.0	21.0
107105265	0.0	0.0
60437	83.0	62.0
2866	0.0	1.0
107105264	1.0	0.0
60436	3661.0	2299.0
2865	1.0	2.0
107105263	0.0	0.0
2864	4.0	3.0
107105262	0.0	0.0
2863	390.0	381.0
2862	4.0	8.0
2861	348.0	264.0
347918	1035.0	716.0
107105266	7.0	12.0
2869	1408.0	1476.0
2868	477.0	402.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	4983.0	14762.0
2877	516.0	81.0
