id	e84e835c-ce99-46bd-a50b-068cfb983143	512b0f65-4ee9-4d01-b453-075499fe9d83
100147744	0.0	0.0
7454	558.0	511.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	5.0
7456	4521.0	7930.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	3.0	1.0
254263	32.0	120.0
480	19.0	131.0
481	9411.0	10780.0
482	187.0	549.0
483	4120.0	4604.0
484	1.0	0.0
100133100	0.0	0.0
485	1.0	1.0
486	38.0	21.0
487	22.0	39.0
488	10959.0	24358.0
100133103	0.0	2.0
489	2180.0	4844.0
7448	11.0	29.0
7447	500.0	2158.0
7462	503.0	761.0
100147751	5.0	0.0
7461	1022.0	2538.0
100147752	10.0	8.0
7464	738.0	1955.0
100147754	0.0	0.0
7466	2254.0	10200.0
100147755	0.0	0.0
7465	10774.0	3883.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	1617.0	3679.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	8.0	7.0
100147759	1.0	0.0
490	3175.0	6064.0
491	42.0	374.0
492	2.0	1.0
493	9994.0	16774.0
495	3.0	3.0
254225	577.0	2426.0
496	1.0	3.0
254228	865.0	1692.0
498	19931.0	25759.0
7458	8809.0	15227.0
100147750	13.0	7.0
7473	114.0	354.0
100147762	0.0	0.0
7472	450.0	1192.0
100422642	1.0	1.0
7475	83.0	56.0
134701	0.0	2.0
7474	412.0	1687.0
100422644	0.0	0.0
7477	449.0	927.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	2.0	3.0
100147767	0.0	0.0
7479	4.0	7.0
100147768	0.0	0.0
7478	3.0	5.0
100147769	0.0	0.0
254240	31.0	74.0
7471	4.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	1.0	0.0
7469	1034.0	1885.0
100147760	0.0	0.0
100147761	0.0	1.0
7484	55.0	18.0
7483	479.0	562.0
7486	850.0	1906.0
7485	1348.0	2174.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1243.0	1308.0
7480	88.0	9.0
100419004	0.0	0.0
7482	165.0	355.0
100419006	0.0	0.0
7481	725.0	162.0
100419005	0.0	0.0
100133139	1.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	2.0	8.0
7494	0.0	0.0
100422666	1.0	7.0
7499	1552.0	543.0
7498	698.0	255.0
7490	0.0	6.0
100420005	3.0	9.0
100420003	7.0	5.0
100422674	1.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	9.0	8.0
101927217	9.0	29.0
100419028	6.0	30.0
101927219	0.0	0.0
55700	4410.0	6776.0
254268	51.0	26.0
55704	1731.0	3500.0
55703	592.0	1282.0
122706	0.0	0.0
55702	843.0	1154.0
55701	4303.0	8106.0
55707	3155.0	4703.0
55706	1513.0	2857.0
122704	884.0	1064.0
55705	3582.0	7365.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	553.0	854.0
101927221	337.0	385.0
101927220	1.0	0.0
100419031	15.0	20.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	19.0	50.0
100133162	2.0	0.0
100133163	0.0	0.0
100419038	1.0	0.0
100133168	0.0	0.0
55711	573.0	5512.0
55715	1018.0	1252.0
55714	561.0	2319.0
55713	255.0	405.0
100420028	4.0	34.0
102723590	0.0	0.0
55719	1246.0	2942.0
55718	1392.0	2449.0
55717	2933.0	4206.0
55716	958.0	1323.0
100420033	0.0	5.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	3.0	8.0
677798	0.0	0.0
158724	0.0	0.0
677799	1.0	5.0
100419041	2.0	3.0
120103	683.0	1247.0
65080	1027.0	1723.0
65082	719.0	1382.0
100422690	0.0	4.0
100422691	21.0	25.0
122769	406.0	374.0
65084	1412.0	2191.0
65083	2008.0	3596.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	1.0
100420042	0.0	0.0
100419056	38.0	38.0
92691	34.0	65.0
100420049	0.0	0.0
65095	868.0	2275.0
65094	568.0	871.0
100420047	1.0	0.0
100420046	0.0	1.0
100420055	0.0	0.0
132112	0.0	1.0
100419068	0.0	0.0
158747	902.0	1566.0
100420051	6.0	6.0
100419062	3.0	2.0
677778	9.0	29.0
677779	0.0	0.0
677776	0.0	0.0
677777	4.0	2.0
90060	906.0	1404.0
146760	476.0	950.0
100419069	0.0	0.0
146754	237.0	680.0
122742	0.0	0.0
122740	0.0	0.0
100419070	4.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	8.0	31.0
122748	0.0	0.0
677780	0.0	0.0
100420063	2.0	5.0
100419075	14.0	16.0
100419074	1.0	0.0
90050	13.0	5.0
144110	369.0	1354.0
146771	16.0	10.0
144100	1399.0	2104.0
144106	18.0	54.0
677796	3.0	6.0
677797	1.0	2.0
144108	2246.0	5706.0
677794	1.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	3.0
677790	1.0	4.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	167.0	198.0
120146	0.0	0.0
100505477	0.0	9.0
100419098	1.0	1.0
100505474	0.0	1.0
100505475	10.0	1.0
100419095	0.0	0.0
100420080	0.0	2.0
90070	0.0	15.0
90075	161.0	381.0
134728	378.0	597.0
388610	732.0	683.0
388611	143.0	175.0
146705	318.0	380.0
388650	1109.0	1306.0
122786	6638.0	16734.0
120126	0.0	0.0
388646	10.0	20.0
146713	2.0	5.0
146712	118.0	223.0
388649	2.0	4.0
349075	205.0	510.0
100505494	148.0	466.0
100505495	842.0	564.0
120114	77.0	970.0
388633	7.0	28.0
146723	0.0	44.0
388630	993.0	1548.0
146722	116.0	94.0
122773	259.0	393.0
219902	312.0	576.0
65244	888.0	2968.0
100505683	12.0	48.0
65243	37.0	248.0
90204	686.0	1092.0
100505687	177.0	301.0
90203	1560.0	1549.0
65249	628.0	1230.0
102723626	5.0	0.0
79890	1515.0	1471.0
100505681	52.0	84.0
79892	3800.0	4717.0
79891	214.0	512.0
120071	1081.0	1528.0
79894	1325.0	1750.0
79893	3508.0	4788.0
79896	304.0	789.0
79895	418.0	416.0
388789	1435.0	2415.0
79898	274.0	470.0
120065	1.0	1.0
120066	0.0	0.0
79897	177.0	200.0
28299	828.0	2641.0
79899	280.0	1143.0
92856	1403.0	2213.0
219931	727.0	1053.0
100505678	43.0	450.0
100505679	3.0	1.0
100505676	5.0	20.0
220906	1926.0	2430.0
65258	806.0	1166.0
80868	27.0	37.0
168002	304.0	77.0
653737	30.0	15.0
79883	475.0	1272.0
79882	2444.0	3857.0
79885	490.0	1393.0
79884	782.0	2690.0
79887	2951.0	2502.0
79886	936.0	1261.0
79888	1980.0	5323.0
219927	1168.0	1449.0
65251	645.0	1012.0
65250	925.0	3334.0
65264	5364.0	8790.0
65263	407.0	687.0
65266	271.0	2788.0
65265	2595.0	3532.0
65268	2244.0	2869.0
65267	71.0	349.0
90226	14.0	34.0
102723605	0.0	0.0
220930	205.0	386.0
641776	0.0	0.0
219938	1.0	0.0
65260	1066.0	1691.0
100505696	411.0	596.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	27.0	100.0
653753	0.0	0.0
100505692	16.0	23.0
653758	18.0	40.0
388799	8.0	6.0
80896	662.0	906.0
388795	2.0	9.0
80895	915.0	1109.0
388796	529.0	576.0
220929	820.0	1038.0
132014	1130.0	905.0
349149	267.0	193.0
100505641	9714.0	12178.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	9.0
653794	0.0	0.0
677763	3.0	2.0
100505648	128.0	299.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	1.0
90231	2273.0	3830.0
349136	571.0	1195.0
90233	386.0	744.0
677769	0.0	0.0
677767	5.0	2.0
219972	5181.0	5996.0
677768	13.0	8.0
677765	0.0	2.0
219970	1137.0	826.0
100505633	354.0	23.0
677766	0.0	0.0
205327	1187.0	2017.0
146664	41.0	143.0
653781	0.0	9.0
653784	606.0	1161.0
677774	0.0	2.0
677775	8.0	1.0
100505636	157.0	305.0
677772	2.0	4.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	2287.0	4157.0
100505663	0.0	0.0
408029	1.0	0.0
220979	74.0	130.0
219986	0.0	0.0
90268	845.0	1904.0
219983	2.0	0.0
219982	0.0	0.0
219981	1.0	0.0
220972	3004.0	4596.0
220974	0.0	0.0
28231	239.0	222.0
28232	1563.0	2345.0
28234	0.0	0.0
158674	4.0	2.0
340784	0.0	0.0
220965	377.0	1142.0
349114	163.0	601.0
219995	0.0	57.0
146691	3617.0	5225.0
219990	0.0	0.0
339799	34.0	63.0
220963	157.0	597.0
501	3992.0	6615.0
651144	0.0	1.0
90249	87.0	799.0
504	1.0	1.0
506	20086.0	30100.0
100505659	0.0	0.0
507	0.0	1.0
509	6167.0	7166.0
101927195	0.0	0.0
168090	0.0	0.0
100505601	17.0	7.0
101978785	27.0	68.0
339781	0.0	1.0
594840	0.0	1.0
594842	84.0	72.0
220992	110.0	136.0
339788	0.0	0.0
339789	4.0	4.0
339779	0.0	0.0
79810	500.0	907.0
55843	338.0	446.0
55841	2812.0	5128.0
79812	5922.0	6779.0
513	1059.0	1574.0
79811	4170.0	9975.0
55840	147.0	314.0
79814	48.0	111.0
55847	694.0	1297.0
514	8157.0	8714.0
55846	1055.0	2187.0
515	5643.0	7325.0
79813	2363.0	5838.0
79816	72.0	85.0
516	1516.0	1722.0
55845	7836.0	8150.0
79815	2769.0	3443.0
517	9788.0	11240.0
55844	1596.0	1979.0
518	5249.0	7409.0
79818	626.0	2597.0
79817	1620.0	1999.0
256949	611.0	440.0
55848	721.0	1093.0
79819	305.0	466.0
220988	11559.0	17679.0
594837	2.0	3.0
594838	5.0	11.0
594839	9.0	20.0
220980	19.0	12.0
339778	28.0	84.0
55850	621.0	728.0
339768	28.0	124.0
520	1.0	2.0
55854	3188.0	4156.0
521	1918.0	2931.0
522	2960.0	3462.0
55853	2.0	7.0
523	3745.0	9932.0
55852	4130.0	7691.0
79801	114.0	282.0
79800	438.0	883.0
55851	1702.0	1940.0
525	1106.0	1439.0
55858	3052.0	4603.0
79803	758.0	1092.0
55857	1374.0	4219.0
79802	12.0	24.0
526	4401.0	6657.0
55856	999.0	1660.0
79805	389.0	1096.0
527	1231.0	2001.0
528	3375.0	6476.0
55855	3.0	4.0
79804	169.0	345.0
529	4760.0	7630.0
79807	508.0	1044.0
79809	1022.0	2452.0
256957	1.0	3.0
55859	79.0	891.0
100505624	9.0	13.0
100505621	3.0	0.0
7500	0.0	0.0
339761	56.0	78.0
80818	2308.0	5482.0
80817	841.0	1528.0
80816	80.0	250.0
339766	5.0	6.0
55861	219.0	136.0
55860	3240.0	3856.0
79830	500.0	1196.0
105377240	0.0	0.0
340745	2.0	1.0
79832	1920.0	4933.0
80821	759.0	1501.0
533	3267.0	7813.0
80820	1154.0	1869.0
79831	162.0	397.0
102723680	0.0	0.0
55863	1330.0	1918.0
79834	3561.0	9822.0
534	33.0	75.0
535	2983.0	5145.0
55862	3337.0	3618.0
79833	400.0	711.0
340749	1.0	2.0
105377243	0.0	0.0
55869	715.0	1022.0
79836	147.0	240.0
537	5450.0	13775.0
79838	1122.0	2603.0
538	979.0	3531.0
55867	18.0	46.0
79837	1871.0	5937.0
539	3307.0	3879.0
79839	217.0	498.0
594855	0.0	0.0
7512	431.0	302.0
594857	0.0	0.0
7511	2370.0	3869.0
339751	20.0	15.0
55872	100.0	136.0
256933	0.0	3.0
540	310.0	850.0
55871	592.0	636.0
55870	4515.0	13709.0
541	1.0	6.0
542	0.0	0.0
55876	199.0	408.0
543	0.0	0.0
79820	134.0	61.0
544	0.0	0.0
79823	228.0	310.0
545	1632.0	3825.0
546	4782.0	13397.0
79822	619.0	2703.0
79825	202.0	263.0
547	4.0	1608.0
7503	2530.0	13681.0
100505616	39.0	87.0
55879	2.0	3.0
549	795.0	1024.0
79827	5638.0	7116.0
7504	109.0	134.0
79829	945.0	1700.0
7507	795.0	1138.0
79828	786.0	1501.0
641700	875.0	470.0
7508	2383.0	4059.0
100505619	0.0	0.0
101927150	22.0	33.0
653707	0.0	0.0
101927152	0.0	3.0
101927155	63.0	75.0
7520	14487.0	25930.0
92822	615.0	1024.0
80835	26.0	31.0
101927158	22.0	40.0
80834	0.0	0.0
80833	2603.0	2708.0
339742	0.0	0.0
653702	387.0	259.0
339745	2120.0	4696.0
550	4095.0	5181.0
79850	659.0	1327.0
551	1.0	0.0
339736	0.0	2.0
79852	33.0	30.0
552	571.0	1119.0
256987	2379.0	8590.0
553	0.0	0.0
554	271.0	241.0
79854	5.0	34.0
79853	2.0	0.0
55885	352.0	618.0
79856	63.0	538.0
55884	3086.0	6302.0
100652885	2.0	4.0
7514	6687.0	13168.0
79858	930.0	1225.0
558	4912.0	6490.0
92815	212.0	784.0
7516	136.0	298.0
55889	0.0	2.0
7515	1409.0	2027.0
55888	134.0	454.0
7518	365.0	391.0
7517	279.0	532.0
7532	10333.0	16086.0
100422821	0.0	1.0
7531	22152.0	25366.0
7534	35289.0	40057.0
100422823	0.0	0.0
7533	8151.0	11563.0
101927167	58.0	219.0
100422824	1.0	0.0
65217	13.0	2.0
80824	4491.0	8692.0
100422826	0.0	0.0
340719	373.0	154.0
80823	297.0	782.0
100422827	0.0	0.0
100422828	0.0	1.0
55890	825.0	2331.0
80829	4566.0	8500.0
100422829	0.0	0.0
144097	447.0	1114.0
55894	0.0	0.0
55893	4400.0	4449.0
55892	1385.0	2027.0
563	19718.0	51100.0
79841	40.0	71.0
55891	1.0	1.0
79840	32.0	55.0
80832	537.0	681.0
79843	147.0	357.0
55898	2909.0	6415.0
80831	2.0	2.0
55897	196.0	143.0
566	4.0	11.0
79842	188.0	448.0
79845	1389.0	1128.0
567	121318.0	102631.0
80830	5180.0	6611.0
79844	90.0	151.0
79847	213.0	210.0
7525	4186.0	6505.0
79846	432.0	542.0
79849	5.0	8.0
79848	714.0	1139.0
7526	6.0	11.0
7529	16593.0	27887.0
7528	6220.0	9496.0
101927171	1.0	1.0
92806	242.0	485.0
65220	2587.0	3489.0
92840	671.0	2113.0
7541	988.0	1603.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2785.0	5679.0
7542	290.0	506.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	7.0	433.0
100422834	0.0	0.0
7544	0.0	1.0
100422835	0.0	0.0
102723647	15.0	35.0
653720	9.0	8.0
100422837	0.0	0.0
80856	2359.0	3766.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	3.0	5.0
79870	285.0	568.0
571	2952.0	6958.0
572	1175.0	1966.0
79872	1250.0	2664.0
573	2762.0	3470.0
79871	889.0	2346.0
79874	474.0	2043.0
102723641	32.0	30.0
575	84.0	327.0
79873	269.0	546.0
79876	1563.0	3174.0
576	254.0	1448.0
340706	265.0	874.0
577	54.0	131.0
79875	3166.0	21589.0
80864	40.0	88.0
578	526.0	1098.0
80863	190.0	307.0
579	10.0	36.0
79877	2063.0	3013.0
80862	154.0	500.0
7536	11757.0	15489.0
79879	60.0	225.0
7535	128.0	178.0
7538	47779.0	19000.0
7539	269.0	470.0
7552	469.0	901.0
101927186	0.0	0.0
100422841	0.0	2.0
7551	1421.0	2811.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	392.0	944.0
7553	897.0	1384.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	533.0	860.0
7555	19337.0	23869.0
100422846	1.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	453.0	943.0
581	1009.0	1755.0
582	103.0	216.0
583	2072.0	3596.0
79861	26.0	115.0
79863	700.0	1037.0
585	900.0	2377.0
100652899	0.0	2.0
586	1123.0	2373.0
79862	340.0	499.0
102723631	0.0	0.0
587	1005.0	2044.0
79865	15.0	36.0
80854	8704.0	12832.0
80853	1788.0	3662.0
79864	505.0	1414.0
80852	73.0	175.0
79867	1408.0	2185.0
254312	0.0	0.0
79866	115.0	217.0
80851	991.0	2607.0
79869	4900.0	6620.0
7547	0.0	7.0
7546	23.0	57.0
79868	1232.0	1994.0
7549	160.0	471.0
256979	1.0	1.0
101927193	4.0	5.0
7561	454.0	1157.0
7562	457.0	1035.0
7565	358.0	627.0
101927111	52.0	85.0
7564	582.0	888.0
7567	125.0	365.0
7566	339.0	745.0
101927112	0.0	0.0
101927117	13.0	16.0
590	442.0	122.0
339822	1.0	1.0
593	224.0	281.0
594	1126.0	2009.0
595	6712.0	14794.0
596	2570.0	11308.0
597	162.0	49.0
598	3785.0	5135.0
599	3748.0	3593.0
7559	1542.0	4097.0
7572	5462.0	23122.0
7571	36.0	96.0
7574	659.0	987.0
101929780	106.0	218.0
7576	498.0	2059.0
7577	1.0	2.0
101927126	22.0	468.0
101927125	0.0	0.0
101927129	0.0	1.0
7570	1600.0	2022.0
339804	116.0	105.0
7569	318.0	787.0
7568	34.0	66.0
101978719	0.0	3.0
7582	2025.0	2330.0
7584	396.0	627.0
7587	1329.0	2958.0
7586	4617.0	21908.0
7589	300.0	516.0
101927134	0.0	1.0
7581	2128.0	4521.0
7580	1618.0	1841.0
100652988	401.0	278.0
7579	99.0	424.0
7594	916.0	2479.0
7593	664.0	1334.0
7596	683.0	1478.0
7597	537.0	998.0
101927149	0.0	0.0
7592	578.0	1503.0
100652974	0.0	0.0
254359	780.0	1640.0
100133005	27.0	37.0
101929730	34.0	42.0
101929736	8.0	19.0
55803	984.0	1086.0
55802	2421.0	3676.0
55801	0.0	3.0
55800	408.0	380.0
55806	602.0	1243.0
100420113	0.0	0.0
55805	186.0	277.0
55809	737.0	1507.0
55808	180.0	170.0
100652909	0.0	0.0
101929746	4.0	4.0
101929743	3.0	1.0
100133024	0.0	4.0
55810	2037.0	4153.0
55814	2300.0	4878.0
55813	2068.0	2828.0
55812	540.0	623.0
100652918	0.0	0.0
55811	7.0	18.0
55818	2908.0	7335.0
55816	400.0	382.0
55815	57.0	93.0
55819	6792.0	6630.0
254394	722.0	2142.0
100419149	0.0	0.0
100133036	1.0	0.0
55821	4.0	0.0
101930749	0.0	0.0
100133037	2.0	1.0
100133038	5.0	9.0
55825	588.0	390.0
101930745	0.0	0.0
55824	372.0	1318.0
101930746	0.0	0.0
55823	2579.0	5041.0
101930747	1.0	0.0
55829	2360.0	5303.0
55827	3929.0	6812.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	8.0	13.0
101927102	3.0	8.0
101927101	0.0	0.0
101929768	16.0	30.0
101929765	3.0	3.0
100133040	0.0	0.0
100419158	1.0	4.0
101929769	2.0	3.0
100133044	2.0	2.0
55832	5250.0	13802.0
254398	0.0	0.0
55831	2659.0	3354.0
55830	2694.0	4769.0
55835	582.0	759.0
100652939	3865.0	5080.0
100420149	0.0	0.0
55833	1569.0	2994.0
55839	258.0	407.0
55837	2418.0	2948.0
90167	8.0	79.0
677679	0.0	0.0
90161	207.0	378.0
134637	226.0	383.0
388701	4.0	8.0
100420159	15.0	4.0
100420158	0.0	0.0
388707	11.0	12.0
100420155	0.0	0.0
677681	1.0	1.0
100419178	0.0	1.0
43847	19.0	24.0
101929701	0.0	0.0
43849	2.0	39.0
28227	407.0	503.0
122631	0.0	0.0
90187	99.0	225.0
100419187	2.0	0.0
100419185	7.0	15.0
101929716	3.0	3.0
122622	395.0	637.0
388722	38.0	83.0
100420178	0.0	0.0
132001	468.0	617.0
388714	10.0	4.0
122618	317.0	443.0
388719	1.0	9.0
122616	476.0	937.0
100420190	3.0	1.0
100037280	9.0	11.0
388743	264.0	890.0
768097	7.0	78.0
768096	26.0	96.0
90199	0.0	0.0
90193	6.0	16.0
90196	2369.0	2673.0
100505591	1.0	3.0
100505592	36.0	52.0
388730	62.0	84.0
768086	5.0	0.0
119032	2276.0	2539.0
122665	0.0	0.0
388762	0.0	0.0
122664	16.0	4.0
388761	0.0	0.0
104413892	4.0	1.0
104413890	0.0	0.0
104413891	4.0	7.0
388753	411.0	834.0
122651	0.0	0.0
119016	68.0	104.0
388759	15.0	55.0
90321	841.0	2330.0
90324	2299.0	3789.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	2.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	60.0	116.0
100270913	0.0	0.0
100270914	0.0	14.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	1.0	1.0
641638	2218.0	1852.0
401967	0.0	3.0
100270921	0.0	1.0
100270922	0.0	0.0
148753	3.0	1.0
148756	6.0	3.0
92979	583.0	1129.0
90316	0.0	0.0
340485	200.0	858.0
134121	57.0	168.0
90317	400.0	1401.0
653619	0.0	0.0
161725	158.0	339.0
340481	934.0	1331.0
100270909	0.0	0.0
92973	218.0	285.0
90313	834.0	1460.0
100270905	0.0	1.0
124783	5.0	12.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	6.0	12.0
100270903	0.0	0.0
641649	240.0	292.0
124773	2.0	7.0
641648	0.0	0.0
388419	0.0	4.0
401959	0.0	6.0
158104	6.0	10.0
90342	22.0	95.0
161753	291.0	43.0
339483	434.0	465.0
653643	0.0	0.0
339487	691.0	1071.0
339488	39.0	69.0
653645	0.0	0.0
28396	94.0	796.0
28394	464.0	2966.0
401944	121.0	292.0
28395	50.0	301.0
653650	18.0	84.0
90338	1245.0	2592.0
92999	1817.0	3092.0
641654	0.0	0.0
28392	411.0	2276.0
28393	34.0	120.0
28391	43.0	216.0
653639	2.0	10.0
90332	181.0	333.0
134145	530.0	803.0
161742	3163.0	6567.0
90333	460.0	1781.0
340460	0.0	0.0
134147	1396.0	3316.0
339476	0.0	0.0
653635	21.0	81.0
339479	1.0	4.0
401934	141.0	112.0
124751	28.0	82.0
148789	411.0	1107.0
653641	0.0	0.0
90326	313.0	647.0
90362	603.0	1800.0
100505761	400.0	619.0
100505767	6.0	13.0
388474	32.0	26.0
148713	5.0	19.0
28374	0.0	0.0
28373	0.0	0.0
28378	0.0	5.0
388468	0.0	1.0
28376	0.0	0.0
28377	0.0	0.0
102216268	1.0	0.0
340441	0.0	0.0
100505768	1.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	2.0	3.0
90353	45.0	87.0
100505755	1.0	6.0
90355	591.0	1535.0
100505753	2.0	0.0
339451	117.0	248.0
339453	45.0	68.0
653656	0.0	0.0
339456	37.0	49.0
653657	0.0	0.0
653658	76.0	38.0
28385	16.0	85.0
28383	0.0	3.0
600	9.0	8.0
28387	10.0	29.0
28388	375.0	1775.0
601	2.0	2.0
602	2782.0	3350.0
604	4140.0	6046.0
605	880.0	1639.0
100505758	2.0	8.0
28381	0.0	0.0
606	12.0	12.0
607	1029.0	5025.0
28382	1.0	2.0
608	30.0	111.0
28380	5.0	25.0
100505785	1.0	0.0
219623	116.0	1361.0
100505783	538.0	735.0
219621	141.0	160.0
401994	0.0	0.0
401993	0.0	0.0
339442	1.0	3.0
401992	0.0	0.0
28358	0.0	0.0
653689	33.0	34.0
148741	379.0	486.0
28359	0.0	0.0
90381	102.0	249.0
339448	916.0	1270.0
28352	0.0	0.0
28353	0.0	0.0
653691	7.0	17.0
148738	2.0	2.0
28351	0.0	1.0
122145	0.0	0.0
28356	0.0	0.0
610	6.0	122.0
28357	0.0	0.0
611	169.0	125.0
28354	0.0	0.0
28355	0.0	0.0
613	4211.0	5853.0
616	0.0	0.0
617	674.0	896.0
618	97.0	145.0
90378	1200.0	1870.0
376497	2336.0	3309.0
90379	871.0	1319.0
100505776	2.0	0.0
401983	0.0	0.0
401982	0.0	0.0
401981	0.0	1.0
653677	25.0	33.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	447.0	1659.0
28365	0.0	0.0
623	99.0	78.0
340419	1.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	2296.0	1953.0
627	27.0	88.0
134111	103.0	2351.0
629	538.0	573.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	20.0	19.0
146183	22.0	19.0
339416	23.0	69.0
79931	1.0	23.0
55964	350.0	1591.0
631	137.0	464.0
79930	237.0	489.0
632	5.0	24.0
79933	15.0	31.0
633	6812.0	70934.0
634	1975.0	5198.0
79932	3331.0	10145.0
55968	3148.0	6420.0
79935	15.0	75.0
635	15.0	22.0
79934	922.0	1420.0
636	512.0	1521.0
55967	1181.0	1640.0
637	1223.0	1514.0
79937	306.0	307.0
100505724	0.0	0.0
55966	69.0	72.0
158172	1.0	4.0
638	170.0	745.0
639	457.0	1468.0
79939	4039.0	8214.0
101927081	0.0	0.0
55969	507.0	607.0
101927084	30.0	61.0
158158	1463.0	4471.0
219654	6668.0	10718.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1689.0	3682.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1091.0	2303.0
55970	9655.0	17040.0
640	13.0	24.0
100270998	1.0	0.0
641	137.0	290.0
642	1374.0	2392.0
55975	1589.0	2682.0
100270992	0.0	0.0
158160	51.0	115.0
643	1.0	8.0
55974	1189.0	2284.0
122199	22.0	29.0
55973	3167.0	4219.0
644	2139.0	2948.0
100270994	0.0	0.0
79922	89.0	265.0
55972	906.0	1761.0
645	2323.0	2564.0
79921	3620.0	10319.0
388499	1.0	4.0
79924	88.0	897.0
646	102.0	207.0
79923	0.0	1.0
648	2195.0	5324.0
79925	382.0	665.0
649	1117.0	5400.0
79927	551.0	876.0
79929	128.0	145.0
100505718	0.0	4.0
100505741	16.0	51.0
7620	160.0	264.0
100422911	0.0	0.0
7621	466.0	1001.0
100422913	10.0	6.0
100422914	0.0	0.0
102725509	85.0	128.0
339400	38.0	76.0
100422916	0.0	0.0
100270978	1.0	1.0
100422917	0.0	0.0
100270979	2.0	0.0
100422918	2.0	1.0
339403	1.0	2.0
100422919	0.0	0.0
650	690.0	1010.0
100270986	0.0	0.0
651	55.0	12.0
652	810.0	715.0
79953	22.0	666.0
653	158.0	740.0
100270981	0.0	0.0
654	567.0	483.0
100270982	0.0	0.0
655	649.0	1005.0
79955	28.0	73.0
100270983	0.0	0.0
79954	1349.0	2603.0
656	180.0	162.0
100270984	0.0	0.0
657	2900.0	4241.0
79957	81.0	143.0
79956	1555.0	5641.0
658	68.0	1142.0
79959	303.0	764.0
659	6673.0	17602.0
100505746	68.0	52.0
92912	2689.0	5807.0
79958	292.0	1138.0
100270980	0.0	0.0
7617	109.0	175.0
100422920	0.0	0.0
7633	155.0	541.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	1.0
219670	12.0	37.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	526.0	280.0
100270974	8.0	4.0
661	819.0	2139.0
100270975	0.0	0.0
662	443.0	647.0
79940	140.0	729.0
100270976	0.0	0.0
663	5691.0	8046.0
100270977	1.0	0.0
55997	0.0	0.0
664	1755.0	1692.0
665	7828.0	9843.0
53335	424.0	613.0
79944	341.0	685.0
666	2181.0	1389.0
100270972	0.0	3.0
667	42038.0	59738.0
79943	151.0	398.0
79946	13.0	22.0
668	3.0	1.0
53339	3498.0	7673.0
669	1316.0	1861.0
100505738	277.0	337.0
79948	21.0	111.0
53336	0.0	0.0
7626	837.0	1570.0
55999	2.0	0.0
79947	2292.0	3313.0
55998	2.0	1.0
7625	438.0	1285.0
92906	2098.0	3351.0
7628	0.0	0.0
79949	5050.0	544.0
7627	735.0	1513.0
100505739	0.0	0.0
