id	73bcbb60-38af-4143-95e9-1a842cdf9c20	5c0f9cb8-cc53-49ce-8384-6acb54cb1855
729524	2.0	0.0
106479453	0.0	0.0
55163	1606.0	1661.0
9583	2264.0	5684.0
106479452	1.0	0.0
106480449	0.0	0.0
79133	322.0	619.0
9580	2601.0	7214.0
106479451	0.0	0.0
595135	43.0	50.0
79132	752.0	807.0
55161	3351.0	5798.0
9581	4352.0	3937.0
106479450	0.0	0.0
55168	749.0	1374.0
80124	2213.0	4548.0
79135	299.0	748.0
55167	2343.0	3581.0
79134	1609.0	1282.0
55166	291.0	826.0
79137	6797.0	6485.0
80122	4.0	9.0
106480451	0.0	0.0
644509	0.0	0.0
55165	135.0	553.0
106480450	0.0	0.0
79136	0.0	1.0
79139	5171.0	8256.0
80128	106.0	377.0
106480453	0.0	3.0
80127	798.0	1211.0
221294	2363.0	2362.0
402415	190.0	6.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	0.0	1.0
257236	94.0	267.0
106480454	0.0	0.0
100874369	0.0	0.0
100874368	0.0	0.0
644502	0.0	0.0
100874367	11.0	5.0
9597	1.0	2.0
100874351	9.0	2.0
100874350	42.0	519.0
9595	883.0	1076.0
9596	0.0	0.0
100874355	3.0	1.0
100874354	2.0	0.0
106479449	0.0	0.0
100874353	4.0	2.0
106479448	0.0	0.0
100874352	0.0	2.0
106479447	0.0	0.0
55171	598.0	811.0
106480457	0.0	1.0
106479446	0.0	0.0
9590	8874.0	3381.0
55170	941.0	1268.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	193.0	98.0
106480459	0.0	0.0
106479444	0.0	0.0
106480458	0.0	0.0
106479443	0.0	0.0
55175	301.0	210.0
106479442	3.0	0.0
55174	2042.0	2686.0
106479441	0.0	0.0
55173	1888.0	3864.0
729515	805.0	1017.0
106479440	0.0	0.0
9592	5468.0	5573.0
55172	624.0	1034.0
55179	439.0	585.0
106480460	0.0	0.0
55178	542.0	871.0
402408	0.0	1.0
55177	2066.0	4397.0
80111	2.0	43.0
106480462	0.0	0.0
55176	267.0	325.0
80110	759.0	1157.0
106480461	4.0	2.0
80117	24.0	0.0
106480464	0.0	0.0
106480463	2.0	5.0
80115	69.0	101.0
106480466	0.0	0.0
80114	2818.0	1086.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	0.0	1.0
100874356	0.0	0.0
644517	0.0	0.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	99.0	137.0
100874388	2.0	1.0
92129	0.0	2.0
100874387	0.0	0.0
92126	840.0	416.0
729540	0.0	0.0
100874386	0.0	0.0
100874385	2.0	1.0
55182	2439.0	3000.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1148.0	1662.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	670.0	1024.0
106480426	0.0	0.0
103352670	6.0	0.0
106479477	0.0	3.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	164.0	479.0
55186	4743.0	6767.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	1.0
79152	414.0	868.0
106480427	0.0	26.0
106479474	0.0	0.0
55184	359.0	450.0
79155	1113.0	1454.0
106479473	0.0	0.0
55183	4875.0	4882.0
106480429	34.0	43.0
106479472	3.0	0.0
79154	661.0	289.0
79157	1280.0	1451.0
80146	1685.0	1293.0
106479471	0.0	0.0
80145	1524.0	2434.0
79156	897.0	448.0
284837	139.0	84.0
106479470	0.0	0.0
55188	981.0	1349.0
80144	730.0	369.0
284836	0.0	0.0
79159	152.0	229.0
55187	7556.0	8655.0
80143	1944.0	2640.0
79158	3618.0	6981.0
257218	1244.0	1221.0
284835	12.0	59.0
106480431	3.0	5.0
80149	656.0	597.0
106480430	0.0	0.0
80148	2413.0	1706.0
106480433	0.0	0.0
106480432	18.0	30.0
644524	0.0	0.0
100874389	0.0	0.0
80142	1195.0	1483.0
100874373	0.0	3.0
644540	0.0	0.0
729530	5.0	2.0
100874372	2.0	0.0
729533	3.0	60.0
100874371	0.0	3.0
100874370	1.0	0.0
100874377	0.0	0.0
341032	36.0	23.0
100874375	0.0	0.0
100874374	2.0	13.0
106479469	0.0	0.0
55193	4351.0	7052.0
106480435	0.0	0.0
106479468	8.0	2.0
55192	653.0	1242.0
106479467	0.0	0.0
106480434	0.0	0.0
79140	144.0	141.0
55191	1876.0	2340.0
106480437	0.0	0.0
106479466	0.0	0.0
80129	697.0	411.0
55190	150.0	73.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	1362.0	2039.0
55197	3360.0	3123.0
729535	0.0	9.0
106480439	2.0	0.0
106479464	2.0	0.0
55196	2869.0	4779.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	15.0	2.0
79144	6490.0	18400.0
106479462	0.0	0.0
79143	2303.0	5042.0
55194	429.0	602.0
729536	1.0	2.0
106479461	0.0	0.0
80135	1049.0	1851.0
284827	2.0	0.0
106479460	0.0	1.0
79145	836.0	852.0
80133	8.0	9.0
55199	261.0	273.0
106480440	0.0	0.0
79148	577.0	336.0
55198	2962.0	4627.0
79147	665.0	783.0
80139	3119.0	5004.0
106480442	4.0	2.0
79149	159.0	209.0
106480441	0.0	0.0
284821	15.0	31.0
106480444	0.0	0.0
106480443	0.0	0.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	100.0	170.0
644538	314.0	177.0
150082	90.0	301.0
107178919	0.0	0.0
107178918	0.0	39.0
106480409	5.0	1.0
149095	26.0	115.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	10.0	5.0
106479416	3.0	0.0
106479415	20.0	20.0
106479414	0.0	0.0
79171	2416.0	5886.0
106479413	0.0	4.0
106480402	0.0	0.0
79170	1642.0	5082.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	152.0	139.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	317.0	625.0
106480403	0.0	0.0
106479410	1.0	1.0
79175	502.0	1205.0
106480406	0.0	0.0
79174	1191.0	1547.0
106480405	0.0	0.0
79177	674.0	1235.0
92140	6576.0	10065.0
106480408	0.0	1.0
79176	346.0	422.0
106480407	0.0	0.0
80168	123.0	905.0
80167	455.0	909.0
79178	404.0	391.0
341019	46.0	285.0
162073	4777.0	8354.0
106480411	0.0	0.0
80169	2270.0	2266.0
106480410	0.0	0.0
644548	0.0	0.0
80164	421.0	1467.0
80162	1490.0	958.0
80161	39.0	62.0
150094	27.0	1.0
106479409	0.0	0.0
106479408	2.0	0.0
106479407	0.0	1.0
100874399	1.0	1.0
106479406	0.0	0.0
644566	1.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	10.0	1.0
106479400	0.0	0.0
79161	784.0	1086.0
106480414	0.0	0.0
106480417	0.0	1.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	6.0	0.0
106480419	0.0	0.0
79165	262.0	786.0
106480418	2.0	6.0
80157	7.0	0.0
79168	59.0	38.0
79167	0.0	1.0
80155	2266.0	2939.0
79169	576.0	1489.0
80154	167.0	131.0
284889	31.0	61.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	0.0
80153	1706.0	2087.0
80152	868.0	948.0
150084	35.0	101.0
80150	262.0	1070.0
729500	15.0	3.0
644576	5.0	0.0
106479439	0.0	0.0
106479438	3.0	1.0
79191	3302.0	9870.0
106479437	7.0	1.0
79190	246.0	41.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	1325.0	383.0
729505	0.0	0.0
106479434	0.0	5.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	1.0
92162	244.0	222.0
80185	440.0	1279.0
80184	849.0	1490.0
80183	369.0	202.0
106479429	0.0	1.0
106479428	1.0	0.0
644588	3.0	1.0
106479427	0.0	3.0
79180	1467.0	3048.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1127.0	3196.0
106479422	0.0	0.0
79183	1451.0	1606.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	942.0	604.0
595101	62.0	147.0
79188	7952.0	5538.0
79187	20.0	6.0
80179	905.0	1603.0
80178	71.0	513.0
100418905	0.0	0.0
80177	1504.0	1190.0
402429	1.0	1.0
80176	1531.0	1189.0
162083	1.0	1.0
100418902	7.0	15.0
106480400	0.0	0.0
402424	0.0	1.0
343641	0.0	0.0
644578	0.0	0.0
80174	278.0	510.0
80173	536.0	1178.0
113419	5266.0	5016.0
55322	1285.0	2319.0
55321	41.0	43.0
55320	1328.0	5647.0
55326	1273.0	2853.0
55325	1430.0	1456.0
284459	1824.0	4818.0
55324	2428.0	3342.0
55323	1757.0	565.0
55329	135.0	250.0
55328	495.0	457.0
55327	1967.0	2255.0
284451	10.0	8.0
345930	38.0	94.0
729597	0.0	30.0
113402	1480.0	3536.0
729595	15.0	25.0
55333	2758.0	4929.0
55332	2239.0	1175.0
55331	1557.0	951.0
55330	514.0	604.0
55337	776.0	769.0
55336	147.0	327.0
55335	334.0	162.0
55334	6237.0	12148.0
55339	2910.0	3595.0
284443	941.0	1617.0
137406	0.0	0.0
333932	0.0	0.0
55340	230.0	155.0
55344	707.0	678.0
55343	1397.0	1057.0
79310	0.0	0.0
55342	1432.0	6089.0
79313	0.0	0.0
55341	1707.0	4113.0
284439	697.0	863.0
79312	0.0	0.0
80304	581.0	603.0
79315	6.0	15.0
80303	7897.0	10443.0
55347	1446.0	2381.0
79314	0.0	0.0
100996492	18.0	20.0
55346	679.0	311.0
79317	0.0	0.0
55345	223.0	572.0
79316	0.0	0.0
80301	2904.0	1889.0
284434	153.0	43.0
284433	0.0	0.0
79318	0.0	1.0
55349	2518.0	5767.0
100996490	0.0	0.0
333929	83.0	70.0
548637	1.0	2.0
333926	119.0	511.0
55351	446.0	167.0
55350	3.0	4.0
100137047	22.0	12.0
55355	137.0	515.0
79300	0.0	0.0
100996485	49.0	191.0
55353	4955.0	4646.0
79302	0.0	0.0
55352	1321.0	1005.0
284428	0.0	0.0
100137049	18.0	33.0
79301	0.0	0.0
55359	140.0	1264.0
284427	7.0	9.0
55357	751.0	3384.0
79306	0.0	1.0
55356	117.0	210.0
284424	0.0	1.0
79308	0.0	0.0
548645	406.0	917.0
284422	20.0	5.0
548644	69.0	113.0
79309	0.0	0.0
729564	14.0	10.0
729566	0.0	0.0
729565	13.0	8.0
113457	12.0	45.0
92304	1050.0	1121.0
92305	2206.0	2063.0
729561	14.0	10.0
80319	352.0	645.0
80318	286.0	431.0
80317	457.0	672.0
80316	0.0	0.0
55362	1805.0	6763.0
55361	1371.0	1258.0
79331	2.0	0.0
55366	3948.0	935.0
55365	2686.0	1213.0
80321	734.0	1419.0
55364	2981.0	3218.0
80320	386.0	696.0
55363	3.0	2.0
79334	0.0	0.0
80326	104.0	107.0
80325	1891.0	1177.0
79336	0.0	0.0
80324	432.0	1044.0
79339	0.0	2.0
80323	223.0	99.0
55367	335.0	835.0
284498	3.0	1.0
113444	1074.0	1348.0
80308	1053.0	3841.0
80307	191.0	99.0
80306	4144.0	3554.0
80305	830.0	1088.0
55370	550.0	354.0
80309	356.0	30.0
80311	1221.0	1004.0
79322	0.0	0.0
80310	6943.0	3804.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	498.0	653.0
79323	2.0	4.0
80315	3105.0	4563.0
80314	1996.0	2835.0
55379	4209.0	7341.0
80313	522.0	414.0
80312	330.0	329.0
113452	1288.0	1809.0
113451	300.0	378.0
284486	169.0	78.0
284485	1.0	238.0
729587	0.0	0.0
729582	57.0	16.0
729583	4.0	4.0
55380	3.0	0.0
80339	99.0	76.0
55384	2672.0	1020.0
55388	141.0	300.0
80344	4577.0	6500.0
80343	16.0	3.0
80342	310.0	484.0
80341	1961.0	877.0
80347	2634.0	6440.0
80346	485.0	2110.0
80345	205.0	570.0
729574	0.0	0.0
92312	552.0	307.0
80329	5.0	6.0
80328	4.0	31.0
80327	2.0	1.0
79342	0.0	0.0
80333	162.0	121.0
80332	1439.0	383.0
80331	4401.0	8093.0
79346	0.0	0.0
80336	618.0	401.0
80335	8050.0	8430.0
284467	15.0	19.0
162427	4651.0	5985.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	113.0	125.0
392302	9.0	27.0
125476	464.0	464.0
392301	0.0	0.0
149465	46.0	15.0
149466	530.0	668.0
149461	364.0	110.0
392305	4.0	3.0
392308	0.0	0.0
392307	12.0	248.0
392309	5.0	3.0
149478	251.0	198.0
149473	359.0	435.0
137492	1648.0	3653.0
402193	1.0	2.0
402191	1.0	0.0
149483	42.0	45.0
150468	75.0	463.0
150465	1325.0	1530.0
392335	0.0	1.0
619518	65.0	32.0
619519	5.0	22.0
441783	4.0	1.0
392343	12.0	1.0
149420	773.0	2325.0
441775	0.0	2.0
619505	0.0	0.0
441771	4.0	0.0
441781	0.0	0.0
414189	165.0	312.0
9601	6987.0	13372.0
392311	0.0	0.0
9600	1221.0	960.0
392310	0.0	1.0
392313	50.0	11.0
100526842	0.0	2.0
55300	801.0	1495.0
149428	538.0	4711.0
414196	20.0	22.0
414194	17.0	0.0
55304	997.0	1223.0
55303	2079.0	2194.0
55301	2.0	1.0
55308	2105.0	1837.0
414197	7.0	11.0
9612	11150.0	11014.0
9610	401.0	266.0
392322	0.0	0.0
9611	9353.0	8831.0
441795	0.0	0.0
55311	1114.0	2317.0
55315	515.0	1099.0
55314	1242.0	2059.0
55313	1252.0	4035.0
125488	1103.0	1567.0
55312	1336.0	2649.0
9605	525.0	579.0
55319	714.0	926.0
9603	773.0	1048.0
55317	655.0	1041.0
9604	3166.0	6260.0
55316	1501.0	1666.0
9609	580.0	160.0
9607	1.0	19.0
100874087	0.0	0.0
9620	4417.0	6090.0
100874086	1.0	0.0
100874085	0.0	2.0
100874084	0.0	0.0
9623	0.0	5.0
392256	6.0	2.0
100874089	3.0	1.0
392255	31.0	20.0
9622	32.0	61.0
100874088	0.0	0.0
162387	119.0	24.0
100526820	13.0	6.0
402146	9.0	0.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	1.0	1.0
100874081	0.0	0.0
100874080	2.0	1.0
414130	5.0	24.0
100526825	11.0	8.0
9616	1900.0	3332.0
9617	230.0	361.0
414135	1.0	0.0
9615	21.0	2.0
414133	0.0	1.0
414134	0.0	3.0
9618	2353.0	3341.0
414131	0.0	0.0
9619	1633.0	5086.0
414132	0.0	0.0
9630	197.0	675.0
9631	2282.0	6056.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	23.0	5.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	956.0	7872.0
100874079	0.0	10.0
9632	3414.0	3449.0
100874078	0.0	0.0
392267	3.0	8.0
441736	36.0	6.0
9633	311.0	519.0
100874077	9.0	22.0
92292	31.0	104.0
92293	1651.0	351.0
441733	11.0	2.0
100526831	0.0	2.0
100526830	1.0	11.0
402135	7.0	1.0
92291	439.0	2392.0
402134	0.0	0.0
100874072	2.0	6.0
402133	0.0	0.0
100874071	0.0	0.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	13.0	19.0
100526835	84.0	22.0
9627	424.0	242.0
414149	18.0	4.0
9628	194.0	83.0
9625	253.0	203.0
9626	0.0	0.0
9629	2.0	0.0
644495	1.0	2.0
9641	436.0	1497.0
644496	0.0	0.0
9640	3550.0	2887.0
9645	2226.0	3514.0
404785	1.0	0.0
619499	0.0	0.0
9646	3764.0	4417.0
9643	8110.0	26668.0
9644	5756.0	6278.0
644498	0.0	1.0
402125	10.0	2.0
402123	0.0	0.0
644491	4.0	0.0
106480394	0.0	0.0
106480393	9.0	0.0
414152	0.0	5.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	0.0	0.0
106480399	0.0	0.0
402116	0.0	0.0
9638	382.0	195.0
9639	2344.0	2149.0
9636	433.0	464.0
414157	0.0	0.0
9637	2496.0	1979.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	18.0	47.0
106480391	0.0	0.0
9652	4790.0	8113.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2482.0	2222.0
100874097	1.0	13.0
9650	1135.0	2724.0
100874096	2.0	0.0
9651	934.0	351.0
100874095	25.0	5.0
9656	2403.0	3539.0
9657	791.0	1860.0
392242	0.0	0.0
9654	1291.0	1381.0
9655	3014.0	1903.0
100874090	0.0	1.0
402112	1.0	4.0
162394	5168.0	3720.0
100874094	3.0	4.0
100874093	1.0	14.0
100874092	0.0	0.0
100874091	75.0	76.0
9649	805.0	1486.0
9647	3406.0	1946.0
9648	2292.0	5025.0
414169	11.0	2.0
9663	4686.0	4895.0
402183	2.0	2.0
7002	3.0	34.0
149371	1514.0	2881.0
7001	6557.0	9673.0
9662	410.0	866.0
9667	1834.0	3000.0
7004	466.0	1026.0
392298	1.0	1.0
7003	7612.0	3520.0
9668	451.0	1242.0
7006	123.0	181.0
9665	8909.0	9151.0
7005	1963.0	2963.0
9666	1114.0	2337.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	1.0	0.0
106479373	1.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	768.0	605.0
106479370	1.0	0.0
106480374	0.0	0.0
106480373	5.0	4.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	228.0	64.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1456.0	2283.0
150353	2.0	6.0
9659	3831.0	8683.0
150350	4.0	12.0
106480370	0.0	0.0
7011	1961.0	4445.0
9674	3846.0	11544.0
9675	1448.0	2606.0
7010	1616.0	1867.0
7013	1289.0	1904.0
9672	8127.0	4823.0
9673	1847.0	4389.0
7012	3.0	0.0
9678	2087.0	3688.0
7015	3.0	11.0
7014	1553.0	1503.0
9679	1575.0	1883.0
619464	0.0	0.0
7016	1785.0	2377.0
9677	783.0	1044.0
106479369	0.0	0.0
106479368	2.0	0.0
106480379	0.0	2.0
106479367	0.0	2.0
162333	9.0	31.0
106479366	0.0	0.0
9670	1839.0	1649.0
106479365	5.0	2.0
9671	147.0	30.0
402176	14.0	5.0
106479364	0.0	0.0
402175	0.0	0.0
106479363	0.0	0.0
106479362	16.0	43.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	1.0
106479360	0.0	1.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	659.0	620.0
106480388	0.0	0.0
7008	4653.0	2063.0
150365	377.0	238.0
7007	68.0	66.0
9669	4729.0	11208.0
7009	49447.0	105917.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	3893.0	4684.0
9685	4257.0	9000.0
7021	1305.0	17731.0
9686	2842.0	4059.0
343381	44.0	64.0
619452	0.0	2.0
9683	3411.0	3426.0
7024	2311.0	3634.0
402160	4.0	2.0
7023	528.0	832.0
9684	1319.0	1586.0
9689	6501.0	12780.0
7026	4903.0	8038.0
441727	0.0	1.0
619455	0.0	3.0
7025	2654.0	1877.0
392275	3.0	11.0
9687	1984.0	2858.0
9688	1550.0	2379.0
7027	2896.0	3399.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	684.0	843.0
106479398	0.0	0.0
9682	2862.0	2663.0
106479397	0.0	5.0
7020	2917.0	16094.0
106479396	18.0	0.0
106479395	0.0	0.0
106480350	97.0	121.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	2979.0	3208.0
7018	7478.0	1009.0
150372	347.0	416.0
392281	14.0	35.0
9696	1060.0	1033.0
7033	3244.0	20683.0
9697	4233.0	4312.0
7032	0.0	5.0
7035	7430.0	2034.0
9694	1233.0	2049.0
392285	0.0	0.0
9695	4077.0	5048.0
7037	5009.0	6123.0
7036	26.0	146.0
619445	23.0	5.0
9698	7681.0	7911.0
7039	1095.0	372.0
7038	15.0	19.0
9699	68.0	170.0
392288	0.0	2.0
619448	0.0	0.0
106480358	0.0	7.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	1.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	247.0	427.0
106479387	4.0	2.0
9693	3588.0	2592.0
106479386	0.0	0.0
9690	4907.0	8154.0
7031	522.0	13218.0
106479385	0.0	0.0
7030	4043.0	2780.0
402152	0.0	3.0
106479384	0.0	7.0
106480361	0.0	0.0
106479383	0.0	2.0
106480360	5.0	8.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	3615.0	3166.0
150383	330.0	347.0
150384	17.0	27.0
392292	0.0	0.0
150381	88.0	126.0
7044	119.0	312.0
7043	1730.0	6775.0
7046	3912.0	6866.0
7045	4869.0	3243.0
7048	21041.0	9153.0
100874003	0.0	0.0
7047	5.0	2.0
106479339	0.0	0.0
100874002	34.0	15.0
100874001	3.0	15.0
103352539	156.0	85.0
106479338	0.0	0.0
7049	16800.0	3928.0
106479337	0.0	1.0
55281	2072.0	1285.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1129.0	2063.0
106480324	0.0	0.0
729648	132.0	219.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	510.0	1335.0
7040	1996.0	2958.0
106479332	0.0	0.0
100996435	4.0	5.0
106480329	0.0	0.0
55284	2093.0	3481.0
106480328	3.0	1.0
106479331	0.0	0.0
55283	178.0	87.0
7042	865.0	876.0
106479330	3.0	0.0
7041	2450.0	1357.0
55282	12.0	99.0
55289	12.0	25.0
55288	2290.0	2946.0
80243	1848.0	1587.0
55287	49.0	78.0
79258	46.0	403.0
106480330	0.0	0.0
55286	220.0	353.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	8.0
106480333	0.0	3.0
100874007	98.0	55.0
100874006	1.0	6.0
100874005	2.0	24.0
100874004	0.0	2.0
100874009	0.0	0.0
404718	1.0	2.0
100874008	22.0	25.0
729630	0.0	0.0
7054	8.0	3.0
7057	23238.0	24308.0
92211	38.0	53.0
7056	3520.0	2437.0
7059	1644.0	1444.0
106479329	0.0	0.0
7058	13614.0	13835.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	5321.0	5758.0
106480335	0.0	0.0
106479324	0.0	0.0
55290	393.0	810.0
106480338	3.0	5.0
106479323	0.0	1.0
80228	1403.0	2308.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	76.0	41.0
55296	365.0	342.0
106479321	1.0	0.0
55295	930.0	1462.0
7050	2707.0	3982.0
106479320	0.0	2.0
106480339	0.0	0.0
55294	1773.0	1343.0
7053	1.0	116.0
55293	1359.0	2023.0
7052	3897.0	3147.0
729635	0.0	0.0
100996420	0.0	0.0
55299	836.0	2533.0
80233	1428.0	1500.0
55298	1235.0	1068.0
80232	6989.0	16520.0
106480341	0.0	2.0
80231	215.0	159.0
55297	1051.0	2371.0
106480340	0.0	0.0
106480343	4.0	0.0
80237	48.0	122.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	333.0	200.0
106480344	0.0	0.0
80230	2362.0	3681.0
7066	28.0	43.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	3789.0	2415.0
729665	0.0	0.0
7067	4823.0	2248.0
92249	1930.0	3327.0
100874025	1.0	3.0
7069	4741.0	8284.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	3.0	1.0
106479357	0.0	1.0
106480302	0.0	0.0
7060	1703.0	7859.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	2.0	7.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	18.0	11.0
92241	1493.0	1197.0
106479354	1.0	3.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	1.0	1.0
106480306	0.0	4.0
79273	3.0	5.0
106479353	2.0	2.0
7064	1151.0	1457.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	3.0	2.0
729668	0.0	0.0
80267	3929.0	17532.0
106479350	0.0	0.0
80264	638.0	1431.0
106480310	0.0	6.0
106480312	25.0	9.0
106480311	0.0	1.0
100874029	1.0	7.0
100874028	2.0	0.0
100874027	2.0	9.0
730647	1.0	1.0
343332	0.0	1.0
644403	0.0	0.0
80263	350.0	451.0
80262	1078.0	2583.0
343338	0.0	0.0
7077	34861.0	16130.0
100874010	0.0	0.0
7076	8621.0	8944.0
92235	56.0	4.0
7079	3789.0	414.0
7078	1477.0	875.0
100874014	4.0	0.0
100874013	1.0	1.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	4.0	2.0
106480314	0.0	0.0
106480313	2.0	1.0
729659	0.0	0.0
106479346	6.0	5.0
7071	5267.0	3978.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	3072.0	5410.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	2898.0	3934.0
103352540	3.0	1.0
106480318	0.0	0.0
106479343	2.0	0.0
7072	3552.0	4626.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3333.0	2587.0
729658	0.0	1.0
106479341	0.0	0.0
7074	497.0	1457.0
106480319	0.0	1.0
106479340	0.0	0.0
80256	765.0	1435.0
80255	3303.0	6175.0
79269	2873.0	11182.0
80254	1221.0	1697.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	81.0	77.0
106480323	1.0	0.0
106480322	5.0	6.0
100874018	6.0	1.0
100874016	0.0	35.0
644414	0.0	0.0
100874015	0.0	0.0
343326	1.0	4.0
100874019	0.0	0.0
7088	2122.0	10178.0
100874043	108.0	21.0
7087	95.0	25.0
100874042	1.0	3.0
100874041	3.0	2.0
7089	2433.0	1985.0
100874040	0.0	0.0
100874047	2.0	0.0
100874046	0.0	0.0
100874045	0.0	1.0
79290	0.0	0.0
404766	0.0	0.0
100874044	2.0	1.0
7080	471.0	0.0
79291	0.0	0.0
7082	6321.0	6257.0
79294	0.0	0.0
7084	3207.0	1833.0
402100	0.0	0.0
79296	0.0	0.0
7083	583.0	2754.0
7086	14962.0	8738.0
79297	0.0	0.0
729602	2.0	1.0
104472714	0.0	3.0
104472715	2512.0	1316.0
79299	0.0	0.0
104472716	29.0	27.0
104472717	11.0	206.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	1.0
100874048	36.0	62.0
644429	0.0	0.0
7099	2301.0	1291.0
100874032	85.0	71.0
7098	1165.0	828.0
100874031	0.0	0.0
100874030	3.0	2.0
92255	1902.0	4235.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	3.0	0.0
92259	583.0	1219.0
100874033	1.0	3.0
7091	1545.0	862.0
7090	3841.0	6144.0
7093	23.0	28.0
79283	2.0	0.0
