id	f5d3e683-9177-45fc-93e3-357bf7366ac4	94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9
100847075	5.0	4.0
100847076	0.0	1.0
100847079	0.0	0.0
729799	53.0	28.0
729798	2.0	5.0
2359	2918.0	3900.0
2358	30.0	26.0
2357	170.0	339.0
2356	1855.0	2956.0
2355	10550.0	12847.0
2354	30156.0	201.0
100847080	1.0	6.0
100847081	0.0	0.0
259283	0.0	2.0
100847084	0.0	0.0
259282	5726.0	4709.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	3.0	3.0
259287	0.0	0.0
259286	0.0	1.0
259285	0.0	0.0
646909	0.0	0.0
284233	10.0	358.0
284232	0.0	1.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	5.0	10.0
259293	1.0	3.0
259292	3.0	2.0
100847093	0.0	0.0
259290	15.0	5.0
259296	4.0	1.0
259295	28.0	21.0
646913	1.0	1.0
646912	0.0	0.0
646910	1.0	0.0
50700	1.0	3.0
646915	4.0	0.0
59082	1.0	0.0
2395	505.0	537.0
59084	90.0	2071.0
441584	0.0	0.0
11108	2622.0	4692.0
11107	705.0	300.0
11100	12257.0	28430.0
11102	1297.0	1394.0
11101	3396.0	1723.0
139411	15.0	12.0
11104	1136.0	892.0
11103	2602.0	2874.0
284297	4359.0	2306.0
11105	0.0	10.0
693231	0.0	0.0
25759	511.0	2781.0
693232	23.0	65.0
284293	7.0	16.0
693233	0.0	0.0
693234	0.0	0.0
693235	0.0	0.0
115426	2698.0	2313.0
25758	136.0	1161.0
100379174	0.0	1.0
11119	2681.0	2495.0
11118	3586.0	4530.0
441581	0.0	0.0
127406	3.0	0.0
84034	4353.0	1045.0
84033	194.0	1134.0
11113	239.0	1337.0
11112	7199.0	2308.0
139422	0.0	0.0
284288	5.0	0.0
139420	0.0	0.0
11117	641.0	3839.0
11116	535.0	889.0
693220	61.0	99.0
693221	0.0	0.0
84061	6517.0	8756.0
693222	0.0	0.0
84060	1118.0	574.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	5.0	6.0
139425	0.0	0.0
693227	7.0	1.0
693228	3.0	1.0
693229	0.0	0.0
115416	807.0	1285.0
84067	2311.0	1714.0
84066	0.0	0.0
84069	2.0	525.0
84068	776.0	394.0
84063	1.0	5.0
284276	11.0	9.0
84062	763.0	1593.0
139431	0.0	0.0
84065	1586.0	3366.0
284274	0.0	2.0
84064	1548.0	1103.0
284273	3207.0	2936.0
693230	1.0	1.0
693210	0.0	0.0
693211	0.0	1.0
693212	0.0	0.0
693213	6.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	5.0	25.0
84059	5.0	1291.0
84056	3868.0	1285.0
84055	7.0	5.0
84058	204.0	1051.0
84057	9.0	149.0
284266	40.0	63.0
84054	25.0	21.0
84081	2105.0	2284.0
84080	197.0	632.0
84083	370.0	435.0
441549	103.0	76.0
441548	8.0	3.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	1.0	0.0
441550	3.0	17.0
84089	0.0	0.0
84088	0.0	0.0
84085	1819.0	1243.0
84084	17.0	219.0
84087	0.0	2.0
84086	0.0	0.0
84070	8.0	29.0
84072	3.0	2.0
84071	335.0	176.0
392100	0.0	1.0
100379132	2.0	0.0
392106	0.0	5.0
441533	4.0	7.0
441531	4.0	5.0
84078	922.0	1356.0
84077	13.0	9.0
84079	2536.0	2858.0
84074	62.0	421.0
84073	18.0	81.0
84076	2.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	1.0	0.0
201931	3014.0	2058.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	9.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	2.0	0.0
106480198	1.0	0.0
106480197	0.0	0.0
106480199	0.0	3.0
127435	13648.0	3694.0
106480190	1.0	1.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	2.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	0.0	0.0
343099	423.0	295.0
103695431	4.0	18.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	1.0	1.0
103695433	0.0	0.0
100847010	6.0	24.0
103695436	0.0	10.0
100847015	1.0	1.0
103695435	11.0	11.0
100847016	0.0	0.0
100847013	0.0	0.0
100847014	0.0	0.0
441554	1.0	9.0
100847019	1.0	0.0
100847017	1.0	1.0
100847018	0.0	1.0
127428	1441.0	1148.0
84096	0.0	0.0
84097	0.0	0.0
11061	1.0	0.0
646892	16.0	0.0
441509	2.0	0.0
646891	0.0	0.0
11060	2715.0	4495.0
11063	12.0	22.0
619279	9500.0	2336.0
646898	0.0	0.0
11062	368.0	478.0
11065	17.0	2624.0
441505	0.0	2.0
11064	1730.0	1426.0
23046	315.0	535.0
441502	3.0	2.0
23047	3212.0	3808.0
441501	22.0	3.0
23048	3116.0	4099.0
106479179	0.0	0.0
23049	11470.0	8650.0
106479178	0.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	1.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	1.0	0.0
106479172	0.0	0.0
23040	3.0	6.0
106479171	0.0	0.0
106480175	0.0	2.0
23041	5813.0	2614.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	7308.0	13744.0
106480177	0.0	0.0
23043	320.0	662.0
106480179	1.0	0.0
104384744	1.0	3.0
11067	26687.0	5430.0
50674	6.0	0.0
11066	565.0	1416.0
11069	1083.0	1595.0
11068	509.0	1912.0
139378	9.0	0.0
106480170	0.0	0.0
152330	906.0	202.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	1850.0	3808.0
404550	76.0	401.0
644242	110.0	8.0
404552	0.0	0.0
11072	1731.0	964.0
11074	0.0	12.0
644246	145.0	81.0
11073	2434.0	2615.0
166979	0.0	37.0
11076	2654.0	195.0
11075	32.0	38.0
201965	774.0	561.0
379027	0.0	0.0
23057	1292.0	358.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1823.0	1226.0
164312	7.0	1.0
106479168	1.0	1.0
106479167	8.0	0.0
106479166	3.0	8.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	5845.0	2283.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	4173.0	2214.0
379034	4.0	0.0
106480189	0.0	0.0
86614	0.0	1.0
106480188	0.0	3.0
23053	2281.0	3215.0
115399	11.0	246.0
23054	4956.0	8801.0
11078	2070.0	2000.0
11077	9.0	40.0
644237	15.0	0.0
11079	5384.0	8967.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	1.0
106480182	0.0	0.0
11041	1843.0	987.0
11040	307.0	1800.0
11043	1569.0	646.0
23023	3489.0	7628.0
441525	0.0	0.0
106480149	0.0	0.0
23024	4448.0	1440.0
106480148	0.0	0.0
23025	12.0	49.0
23026	737.0	31.0
441521	0.0	0.0
23028	3201.0	4723.0
106479199	0.0	0.0
23029	95.0	177.0
106479198	0.0	1.0
201973	755.0	630.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	1.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	0.0
106480156	0.0	0.0
106479192	0.0	1.0
23020	13268.0	28952.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	10851.0	15944.0
106480157	0.0	0.0
11045	19.0	308.0
11044	3246.0	1623.0
11047	1402.0	6367.0
644248	2.0	1.0
11046	895.0	1303.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	1.0	0.0
343171	8.0	6.0
343170	0.0	0.0
441519	0.0	0.0
11052	3530.0	6763.0
441518	880.0	1161.0
11051	6126.0	6586.0
11054	642.0	3745.0
23034	6570.0	743.0
23035	1382.0	930.0
106480159	0.0	0.0
23036	3391.0	2358.0
729816	0.0	0.0
23037	27391.0	730.0
23038	4796.0	7295.0
106479189	0.0	0.0
23039	6745.0	2898.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	1.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	0.0	2.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	1369.0	4059.0
106479181	0.0	1.0
106480167	0.0	0.0
23031	1134.0	917.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	9575.0	4207.0
106480169	5.0	6.0
729809	0.0	0.0
23033	2480.0	1193.0
106480168	0.0	0.0
11056	1739.0	1246.0
11055	0.0	0.0
343169	0.0	0.0
11057	8361.0	58261.0
11059	7460.0	7908.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	1.0	2.0
693201	11.0	7.0
693202	0.0	0.0
693203	0.0	0.0
11021	2025.0	4035.0
693204	0.0	0.0
11020	985.0	2726.0
693205	0.0	0.0
106479139	0.0	0.0
23001	8156.0	4430.0
106480127	0.0	0.0
693206	29.0	98.0
106479138	0.0	0.0
23002	5395.0	3946.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	1.0
693208	0.0	5.0
693209	1.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1077.0	987.0
106479134	0.0	0.0
106479133	1.0	0.0
23007	20.0	155.0
106479132	0.0	0.0
23008	5995.0	5147.0
106479131	0.0	0.0
106479130	5.0	21.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	2.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	18.0	0.0
84000	10.0	776.0
11022	721.0	1445.0
11025	132.0	196.0
11024	103.0	40.0
84002	803.0	381.0
139334	0.0	0.0
11027	195.0	240.0
11029	0.0	0.0
11030	8450.0	4734.0
106479129	6.0	0.0
11031	6567.0	13854.0
106479128	1.0	0.0
106479127	19.0	9.0
106480138	0.0	0.0
23012	5803.0	3327.0
23013	9646.0	5056.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	2497.0	5013.0
106479125	0.0	0.0
23015	1497.0	503.0
106480139	0.0	1.0
106479124	0.0	0.0
23016	827.0	2555.0
106479123	0.0	0.0
23017	125.0	38.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	13210.0	11535.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	2.0	1.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	2.0
106480147	0.0	0.0
23011	5822.0	5157.0
106480146	0.0	0.0
11034	22401.0	53977.0
152302	648.0	714.0
11033	46.0	233.0
11036	2.0	3.0
11035	358.0	205.0
11037	2835.0	571.0
139341	608.0	1226.0
644297	19.0	12.0
166968	1881.0	1516.0
619212	0.0	0.0
59067	0.0	4.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	1.0	2.0
106479158	0.0	0.0
106480107	3.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	1.0	0.0
106480109	1.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	1.0	0.0
106479153	0.0	0.0
11009	47.0	187.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	33.0	188.0
11000	2276.0	2373.0
11005	24.0	1.0
11004	39.0	1383.0
11007	203.0	565.0
11006	1082.0	2609.0
127391	0.0	1.0
11010	1768.0	1427.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	283.0	212.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	602.0	809.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	586.0	858.0
106479140	0.0	1.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	1.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	0.0	354.0
11011	1944.0	5952.0
11014	17942.0	24857.0
11013	6.0	41.0
11016	6415.0	3251.0
11015	2151.0	3565.0
11018	188.0	532.0
11017	2497.0	2075.0
139363	0.0	1.0
106144608	0.0	3.0
646808	4.0	3.0
106144606	5.0	4.0
106144607	0.0	0.0
345778	2349.0	2040.0
646802	0.0	138.0
730861	2.0	1.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	13.0	124.0
729877	0.0	0.0
259308	5.0	0.0
259307	42.0	1415.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	1.0	0.0
106480102	1.0	0.0
646817	0.0	4.0
50604	0.0	296.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	2.0	0.0
106479113	0.0	0.0
106479112	1.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	552.0	957.0
50613	1.0	1.0
50612	0.0	0.0
50615	27.0	485.0
50614	4.0	3.0
50617	0.0	69.0
729894	0.0	0.0
50616	0.0	0.0
50619	142.0	1219.0
50618	5416.0	3035.0
106479109	0.0	0.0
106479108	4.0	4.0
106479107	0.0	0.0
106479106	1.0	1.0
106479105	27.0	29.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	1.0
729898	0.0	2.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	56.0	68.0
646839	0.0	2.0
50626	1317.0	2216.0
646837	0.0	1.0
50628	1088.0	1318.0
646851	30.0	830.0
260332	0.0	0.0
23089	413.0	1772.0
260334	2.0	31.0
260337	5.0	2.0
260338	0.0	1.0
23081	750.0	767.0
23082	1681.0	2818.0
100272228	150.0	191.0
23085	7072.0	3681.0
23086	175.0	417.0
23087	1273.0	976.0
50631	21.0	29.0
50632	0.0	2.0
646849	0.0	0.0
23080	3069.0	4750.0
50636	27.0	71.0
50639	0.0	0.0
729830	6.0	145.0
644202	3.0	1.0
646864	0.0	1.0
646862	0.0	6.0
729838	3.0	1.0
23092	2817.0	1148.0
23093	1355.0	2888.0
23094	664.0	23261.0
23095	8345.0	3698.0
23096	1234.0	1645.0
23097	2047.0	1667.0
729828	1.0	1.0
23098	248.0	326.0
50640	3587.0	1776.0
23099	1046.0	1082.0
730811	0.0	0.0
23090	1954.0	419.0
23091	7339.0	7871.0
11081	28.0	35.0
50649	537.0	221.0
11080	4660.0	1015.0
11083	3440.0	7140.0
729862	0.0	0.0
11082	21.0	840.0
11085	0.0	0.0
644213	16.0	1.0
100286844	70.0	69.0
646875	0.0	1.0
644214	0.0	4.0
11086	0.0	0.0
646873	0.0	0.0
23067	2046.0	3376.0
23060	3459.0	3292.0
23061	9741.0	15664.0
23062	4510.0	5262.0
23063	4094.0	3603.0
23064	10122.0	5609.0
23065	4571.0	4671.0
50651	102.0	121.0
100272205	74.0	113.0
23066	182.0	49.0
50650	2808.0	3293.0
50652	0.0	0.0
11092	318.0	629.0
644220	2.0	13.0
11091	1740.0	2905.0
11094	146.0	3474.0
729852	775.0	1175.0
11093	47.0	286.0
11096	9837.0	821.0
11095	20.0	12.0
11098	5109.0	11156.0
11097	869.0	1647.0
646884	0.0	1.0
23078	4009.0	3869.0
729857	16.0	18.0
23070	2896.0	4569.0
23071	5145.0	5991.0
23072	20.0	38.0
164380	0.0	1.0
23074	2730.0	2300.0
23075	8023.0	4137.0
23076	2639.0	3450.0
23077	28229.0	5706.0
11099	4743.0	994.0
646879	0.0	0.0
644218	2.0	0.0
646877	0.0	0.0
100130972	1.0	5.0
100379220	2.0	0.0
100130970	0.0	0.0
284339	3.0	143.0
284338	4.0	190.0
100129983	1.0	1.0
100129982	0.0	0.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	5.0	166.0
100129976	0.0	2.0
100130963	0.0	0.0
100130962	0.0	2.0
284325	702.0	2227.0
100129972	0.0	0.0
284323	1101.0	1532.0
100129969	9.0	1.0
100130958	15.0	20.0
693187	1.0	2.0
693188	1.0	0.0
693189	0.0	1.0
100130954	0.0	3.0
2444	653.0	633.0
100379249	74.0	2.0
693190	0.0	0.0
100129961	42.0	72.0
284312	4.0	151.0
693191	1.0	0.0
100129960	0.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	2.0
693177	0.0	0.0
693178	0.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	1.0
284309	974.0	1997.0
284307	297.0	1273.0
284306	182.0	222.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	1.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	2.0
100130934	3.0	11.0
100130933	1.0	9.0
100130932	31.0	35.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	913.0	4242.0
284370	957.0	2681.0
100130923	11.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	2.0	0.0
2483	1494.0	1395.0
284369	1.0	0.0
2475	4869.0	5438.0
284367	38.0	14.0
284366	0.0	0.0
284361	2165.0	15349.0
50801	0.0	0.0
50804	785.0	2089.0
50805	1.0	25.0
100129926	0.0	2.0
50808	11325.0	3617.0
100129921	0.0	0.0
50807	5338.0	3337.0
100129920	1.0	0.0
50809	12870.0	11603.0
2496	3.0	4.0
2495	50025.0	61026.0
2494	1259.0	198.0
2492	1.0	0.0
100129929	0.0	0.0
2491	111.0	371.0
2488	0.0	0.0
2487	220.0	957.0
284359	19.0	3.0
284358	57.0	110.0
284355	2.0	0.0
284353	2.0	7.0
284352	546.0	5557.0
50813	4133.0	6623.0
50814	1159.0	3587.0
100129919	0.0	0.0
284349	440.0	631.0
2499	9.0	15.0
284348	41.0	235.0
2498	63.0	78.0
2497	47.0	81.0
284346	243.0	149.0
284340	2.0	279.0
23207	3520.0	3791.0
693121	0.0	0.0
100093625	0.0	1.0
23208	2380.0	1247.0
693122	13.0	12.0
100093626	0.0	0.0
23209	3.0	44.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	154.0	53.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	570.0	764.0
693129	0.0	0.0
23200	6610.0	3891.0
25861	136.0	1011.0
644191	1.0	6.0
23201	5213.0	5049.0
25864	781.0	806.0
23203	1525.0	3515.0
25865	1469.0	2998.0
23204	14125.0	16521.0
23205	25.0	15.0
644192	132.0	79.0
11228	3076.0	2672.0
84166	1879.0	2912.0
11221	576.0	3399.0
84168	21453.0	30873.0
11223	5.0	15.0
100093630	2224.0	1815.0
84167	398.0	497.0
11222	3491.0	10888.0
100093631	664.0	548.0
84162	12935.0	5308.0
11224	8627.0	26945.0
84164	3782.0	5657.0
11227	36.0	688.0
11226	239.0	6335.0
84163	234.0	146.0
23218	1432.0	6248.0
23219	4016.0	5443.0
402093	0.0	0.0
100862704	7.0	5.0
11230	994.0	2945.0
23210	938.0	1622.0
25873	5644.0	29544.0
100379298	0.0	0.0
23211	1392.0	3549.0
25875	5171.0	2387.0
23212	432.0	1624.0
23213	4365.0	58088.0
25874	3401.0	2921.0
23214	4242.0	6095.0
25876	1.0	90.0
23215	14263.0	23367.0
23216	3716.0	2530.0
25879	1603.0	3917.0
100379296	0.0	0.0
25878	6643.0	27546.0
23217	1.0	2.0
84159	13016.0	4696.0
25871	2876.0	5567.0
25870	6557.0	6073.0
142940	1179.0	1066.0
11232	439.0	2444.0
11231	10832.0	49585.0
84154	2017.0	1294.0
11234	2138.0	1987.0
11236	3809.0	3031.0
11235	1875.0	1822.0
11238	2144.0	599.0
84153	742.0	1327.0
11237	1403.0	2425.0
84152	8917.0	414.0
693120	0.0	0.0
100093624	0.0	0.0
166929	2247.0	824.0
25847	3300.0	1820.0
84182	169.0	68.0
84181	3899.0	11087.0
25849	7455.0	1471.0
25840	21277.0	1647.0
25842	1267.0	1818.0
25841	302.0	451.0
25844	5407.0	11772.0
25843	1661.0	1736.0
11209	12.0	56.0
84188	4431.0	3271.0
84187	4843.0	5202.0
11201	3538.0	1511.0
11200	185.0	421.0
84189	13.0	20542.0
11202	0.0	11.0
84186	1152.0	1331.0
25859	15.0	10.0
25858	1.0	1.0
84171	984.0	306.0
284391	1197.0	2329.0
284390	141.0	207.0
100862726	0.0	0.0
100862727	14.0	6.0
100862728	1.0	4.0
25851	747.0	1025.0
25850	304.0	302.0
25853	3582.0	3922.0
25852	3672.0	1944.0
100862725	0.0	0.0
25855	681.0	3061.0
25854	1639.0	75.0
402077	0.0	0.0
11218	1113.0	1354.0
11217	112.0	23.0
11219	10.0	26.0
139324	242.0	208.0
84176	4.0	16.0
11212	5756.0	2538.0
139322	3055.0	1655.0
84179	253.0	308.0
11211	21.0	48.0
84173	5606.0	1520.0
11214	13011.0	16593.0
11213	3645.0	451.0
84172	1337.0	2093.0
284385	210.0	380.0
11216	2298.0	1863.0
11215	7725.0	3441.0
84174	43.0	281.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	3068.0	2509.0
693166	0.0	1.0
25828	3279.0	6243.0
693167	0.0	0.0
25827	445.0	936.0
693168	0.0	0.0
693169	1.0	0.0
25829	5330.0	10231.0
441669	0.0	0.0
392214	0.0	0.0
25820	7087.0	3906.0
127343	3.0	89.0
25822	389.0	543.0
25821	1381.0	1057.0
25824	2944.0	12320.0
441662	0.0	0.0
106479099	0.0	1.0
25823	1.0	7.0
106479098	0.0	0.0
106480097	0.0	2.0
106479097	0.0	0.0
115361	3850.0	5768.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1597.0	1513.0
115362	383.0	4694.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	1.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	1.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	0.0	2.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	2.0	5.0
693174	2.0	5.0
693175	28.0	17.0
106480094	1.0	0.0
84191	991.0	1603.0
25837	4.0	143.0
693154	1.0	0.0
84190	314.0	296.0
25836	7621.0	5360.0
693155	74.0	39.0
25839	2796.0	4339.0
84193	6166.0	5786.0
693156	1.0	0.0
693157	0.0	0.0
693158	11.0	18.0
693159	0.0	1.0
392225	2.0	0.0
25831	16951.0	9436.0
25830	6.0	50.0
441654	0.0	0.0
25833	5.0	172.0
100379250	0.0	0.0
106479089	4.0	2.0
25832	413.0	811.0
106479088	0.0	0.0
25834	7.0	4.0
106479087	0.0	0.0
100379251	19.0	27.0
106479086	0.0	0.0
115350	10.0	7.0
106479085	0.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	60.0	144.0
106479083	0.0	0.0
414062	23.0	172.0
115353	830.0	2086.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	163.0	122.0
693163	0.0	0.0
84196	4709.0	3894.0
693164	2.0	2.0
25804	1366.0	3813.0
693143	0.0	0.0
25803	3.0	15750.0
693144	0.0	10.0
25806	35.0	26.0
25805	444.0	3915.0
693146	1.0	0.0
693147	0.0	0.0
25807	311.0	1190.0
693148	1.0	1.0
693149	0.0	0.0
100130996	0.0	1.0
25809	273.0	1188.0
100130995	0.0	1.0
100379287	1.0	0.0
100130994	0.0	0.0
441687	27.0	7.0
25800	5729.0	35332.0
25802	2979.0	1532.0
25801	834.0	1819.0
154907	0.0	0.0
106480075	0.0	1.0
106480074	0.0	1.0
106480077	0.0	0.0
106480076	0.0	0.0
106480079	4.0	2.0
106480078	0.0	1.0
142910	9.0	5.0
106480071	0.0	0.0
100380272	2.0	1.0
693151	2.0	0.0
142913	17.0	17.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	210.0	62.0
106480072	0.0	1.0
693132	0.0	0.0
25814	4777.0	6035.0
693133	0.0	0.0
693134	1.0	13.0
25817	298.0	283.0
25816	2585.0	944.0
100130988	1.0	0.0
693135	0.0	0.0
25819	600.0	376.0
693136	1.0	0.0
100129998	0.0	0.0
130940	7.0	39.0
25818	0.0	319.0
693137	0.0	0.0
693138	3.0	1.0
693139	0.0	0.0
100130980	3.0	7.0
25813	4127.0	5795.0
392209	4.0	6.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	502.0	35.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	0.0	0.0
106480082	0.0	0.0
693140	1.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	1853.0	9209.0
154881	1455.0	1207.0
11182	84.0	328.0
11181	164.0	2.0
646770	0.0	0.0
11184	140.0	966.0
392133	1.0	1.0
11183	3620.0	4024.0
392132	0.0	0.0
11186	1662.0	1844.0
139249	0.0	0.0
11185	1859.0	248.0
23166	7253.0	2153.0
23167	6033.0	4948.0
106480049	0.0	0.0
23168	3809.0	5355.0
106479059	1.0	1.0
23169	1705.0	1983.0
166863	0.0	2.0
392138	0.0	0.0
106479058	0.0	0.0
729920	170.0	158.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	6716.0	4498.0
106479054	0.0	0.0
142891	7578.0	1618.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2381.0	4549.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	5782.0	4779.0
115286	1447.0	1783.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	981.0	1756.0
106480057	0.0	0.0
23163	1890.0	3057.0
106480056	0.0	0.0
152217	448.0	958.0
23164	15301.0	7673.0
106480059	0.0	0.0
23165	3450.0	5460.0
106480058	0.0	0.0
11188	5204.0	4512.0
11187	78.0	3213.0
11189	0.0	5.0
106480051	0.0	0.0
644109	2.0	1.0
106480050	0.0	0.0
646784	0.0	0.0
11191	353.0	60.0
392140	7.0	4.0
11190	893.0	5994.0
404672	2925.0	1891.0
11193	1815.0	1368.0
154872	0.0	0.0
11194	853.0	1455.0
11197	29.0	0.0
11196	3754.0	3468.0
23177	5007.0	1798.0
402016	6.0	2.0
23178	194.0	1007.0
106479049	1.0	0.0
23179	10234.0	1341.0
106479048	0.0	0.0
127255	228.0	171.0
106479047	1.0	1.0
127254	10.0	6.0
106479046	0.0	0.0
646780	4.0	14.0
127253	2099.0	1168.0
106479045	8.0	2.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	2.0	0.0
106480064	0.0	0.0
106479042	9.0	3.0
23170	1523.0	20783.0
115273	171.0	317.0
106480063	0.0	0.0
729909	0.0	1.0
106479041	1.0	0.0
23171	4824.0	6379.0
106479040	0.0	0.0
106480066	0.0	5.0
