id	87ba691e-883a-4e45-9649-ab80e53c9243	519e5c0f-8649-4676-8618-79cdc1770de0
145773	241.0	116.0
170712	0.0	0.0
387841	68.0	75.0
100134713	30.0	32.0
387849	23.0	12.0
157773	116.0	125.0
399823	149.0	12.0
131149	0.0	1.0
157777	198.0	130.0
399829	0.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	18285.0	23617.0
4905	1988.0	3540.0
4907	2814.0	631.0
4908	237.0	19.0
4909	308.0	41.0
145788	111.0	73.0
4900	92.0	52.0
4901	85.0	84.0
4902	94.0	51.0
155100	2.0	0.0
157769	3744.0	11431.0
399839	0.0	0.0
4914	40.0	23.0
4915	25877.0	2285.0
387867	18.0	35.0
4916	2685.0	547.0
4917	9.0	3.0
4919	1225.0	187.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	455.0	713.0
50507	467.0	360.0
399888	83.0	3.0
100421046	0.0	0.0
50506	118.0	17.0
100421047	0.0	1.0
50509	2619.0	1388.0
50508	0.0	0.0
157713	6.0	5.0
100506457	4.0	9.0
133746	3603.0	2836.0
100506451	355.0	148.0
4925	6809.0	8985.0
4926	27517.0	13688.0
4927	2498.0	5302.0
4928	10693.0	14751.0
4929	3445.0	3339.0
387895	18.0	8.0
387893	1806.0	3569.0
50512	1135.0	2561.0
50511	45.0	39.0
4920	1169.0	3239.0
4921	18810.0	2545.0
50514	0.0	3.0
4922	41.0	51.0
4923	1.0	2.0
4924	17603.0	12659.0
50515	886.0	1179.0
100421045	3.0	8.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	3.0	3.0
387890	27.0	20.0
157708	0.0	5.0
4938	1523.0	2215.0
4939	1971.0	4123.0
387885	10.0	18.0
387882	566.0	736.0
4931	1567.0	4662.0
100421055	5.0	4.0
4935	82.0	170.0
100506475	0.0	0.0
157739	7.0	8.0
4947	5525.0	4796.0
4948	52.0	76.0
145741	22.0	14.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	4.0	0.0
100132103	5.0	3.0
100132104	0.0	0.0
169714	1353.0	1710.0
4940	3641.0	10995.0
145748	868.0	216.0
4942	12994.0	27588.0
4943	1861.0	1470.0
4946	19036.0	24469.0
399876	0.0	0.0
100506465	3.0	335.0
157724	7.0	15.0
100506469	798.0	313.0
131118	2015.0	1640.0
100506462	87.0	90.0
4958	1753.0	200.0
100132116	1295.0	266.0
4951	0.0	0.0
100421072	1.0	1.0
4952	4350.0	7615.0
4953	3552.0	2237.0
399881	0.0	1.0
100421075	0.0	0.0
4954	11.0	16.0
4956	0.0	0.0
4957	2444.0	7590.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	3.0	0.0
100847021	0.0	0.0
100847026	1.0	2.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	107.0	8290.0
100847025	0.0	0.0
100847028	4.0	6.0
100847029	0.0	0.0
4969	6666.0	411.0
2306	125.0	47.0
2305	142.0	11417.0
2304	5.0	2.0
2303	96.0	77.0
2302	30.0	5.0
284217	1553.0	406.0
2301	0.0	0.0
2300	49.0	26.0
284215	43.0	9.0
2309	10575.0	7101.0
4967	10188.0	12007.0
2308	7642.0	1854.0
4968	1583.0	1317.0
2307	103.0	70.0
100847030	3.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	164.0	88.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	3.0	0.0
100847036	2.0	0.0
100862664	0.0	0.0
100862665	4.0	1.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	33583.0	23214.0
2316	83130.0	26554.0
2315	38.0	69.0
2314	10173.0	13853.0
100862662	353.0	3.0
2313	2309.0	979.0
284207	1435.0	559.0
2312	209.0	37.0
2311	0.0	0.0
2310	145.0	70.0
284203	2.0	0.0
4973	362.0	1063.0
4974	51.0	72.0
4975	0.0	3.0
4976	6930.0	9654.0
2319	8322.0	9568.0
4978	39.0	8.0
2318	2684.0	803.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	2.0
4991	0.0	0.0
4992	0.0	2.0
100847042	0.0	0.0
4993	15.0	8.0
100847043	0.0	0.0
2331	21132.0	2463.0
100862678	1.0	0.0
100847048	0.0	0.0
2330	2743.0	1549.0
100862679	1.0	0.0
100847049	2.0	1.0
100847046	7.0	4.0
100847047	0.0	1.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	257.0	140.0
100862670	0.0	0.0
2327	21227.0	1311.0
2326	1529.0	575.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	3175.0	526.0
2323	172.0	70.0
259239	0.0	0.0
2322	109.0	279.0
2321	5862.0	1743.0
4983	2043.0	1027.0
4985	30.0	12.0
4986	3.0	86.0
4987	273.0	99.0
4988	1.0	0.0
2329	735.0	333.0
100847051	0.0	1.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	2.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	771.0	1029.0
100847059	0.0	0.0
2341	0.0	2.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	4000.0	5289.0
2335	23620.0	201000.0
2334	89.0	21.0
104502416	3.0	1.0
259249	0.0	0.0
2332	4046.0	4415.0
100862680	0.0	0.0
4994	3.0	1.0
4995	4.0	1.0
104502417	14.0	1.0
4998	82.0	1389.0
4999	2286.0	2499.0
260294	85.0	29.0
100847062	1.0	3.0
260293	8088.0	403.0
100847063	0.0	0.0
284260	10.0	13.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	5.0	1.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	160655.0	34773.0
2352	3.0	1.0
100847068	0.0	0.0
2350	799.0	523.0
100847069	0.0	0.0
100862692	5.0	3.0
2348	1221.0	168.0
2346	645.0	190.0
284257	0.0	0.0
284254	1.0	0.0
100847070	0.0	0.0
284252	1867.0	1028.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	1.0	0.0
100847077	1.0	0.0
729790	1.0	2.0
100847078	0.0	0.0
100847075	8.0	3.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	89.0	64.0
729798	2.0	3.0
2359	502.0	2087.0
2358	5.0	7.0
2357	90.0	245.0
2356	2890.0	2839.0
2355	10095.0	5302.0
2354	53713.0	6942.0
100847080	0.0	1.0
100847081	0.0	0.0
259283	3.0	4.0
100847084	0.0	0.0
259282	8854.0	7458.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	2.0	10.0
259287	0.0	0.0
259286	1.0	2.0
259285	0.0	0.0
646909	1.0	1.0
284233	100.0	94.0
284232	2.0	0.0
100847092	0.0	0.0
100847090	1.0	0.0
259294	15.0	27.0
259293	3.0	1.0
259292	2.0	5.0
100847093	0.0	0.0
259290	14.0	13.0
259296	6.0	5.0
259295	43.0	29.0
646913	0.0	0.0
646912	3.0	0.0
646910	0.0	2.0
50700	1.0	2.0
646915	1.0	0.0
59082	0.0	0.0
2395	608.0	544.0
59084	1646.0	1129.0
441584	0.0	0.0
11108	3060.0	6649.0
11107	889.0	278.0
11100	19598.0	23873.0
11102	1568.0	1336.0
11101	3831.0	5020.0
139411	2875.0	237.0
11104	1384.0	1497.0
11103	4520.0	5362.0
284297	1632.0	766.0
11105	6.0	1.0
693231	1.0	0.0
25759	889.0	617.0
693232	49.0	37.0
284293	7.0	6.0
693233	1.0	0.0
693234	1.0	0.0
693235	1.0	0.0
115426	3805.0	2953.0
25758	646.0	548.0
100379174	0.0	0.0
11119	4079.0	1940.0
11118	4879.0	2667.0
441581	0.0	0.0
127406	0.0	0.0
84034	2246.0	926.0
84033	6162.0	6304.0
11113	251.0	4625.0
11112	5864.0	2777.0
139422	0.0	0.0
284288	2.0	0.0
139420	0.0	0.0
11117	2312.0	2281.0
11116	959.0	605.0
693220	84.0	114.0
693221	0.0	0.0
84061	8801.0	11081.0
693222	0.0	0.0
84060	1131.0	999.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	5.0	5.0
139425	0.0	0.0
693227	0.0	2.0
693228	3.0	0.0
693229	0.0	2.0
115416	866.0	887.0
84067	3145.0	2276.0
84066	1.0	1.0
84069	111.0	166.0
84068	986.0	1669.0
84063	3.0	53.0
284276	104.0	16.0
84062	1087.0	1565.0
139431	1.0	0.0
84065	2571.0	1675.0
284274	1.0	0.0
84064	2130.0	2391.0
284273	5322.0	8276.0
693230	3.0	2.0
693210	0.0	0.0
693211	0.0	0.0
693212	1.0	0.0
693213	2.0	1.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	1.0
152404	23.0	188.0
84059	1800.0	366.0
84056	2627.0	920.0
84055	10.0	11.0
84058	525.0	740.0
84057	21.0	939.0
284266	533.0	70.0
84054	29.0	9.0
84081	3234.0	4627.0
84080	731.0	404.0
84083	491.0	845.0
441549	452.0	161.0
441548	41.0	28.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	13.0	19.0
84089	0.0	0.0
84088	2.0	0.0
84085	2080.0	2127.0
84084	324.0	323.0
84087	1.0	1.0
84086	1.0	0.0
84070	67.0	63.0
84072	4.0	2.0
84071	288.0	139.0
392100	0.0	1.0
100379132	1.0	2.0
392106	3.0	2.0
441533	0.0	1.0
441531	2.0	17.0
84078	1800.0	1911.0
84077	41.0	26.0
84079	3064.0	3840.0
84074	375.0	515.0
84073	133.0	59.0
84076	3.0	1.0
84075	3.0	4.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	1.0
201931	3598.0	2486.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	3.0
100847008	9.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	1.0	1.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	1.0	0.0
127435	9727.0	1643.0
106480190	5.0	3.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	0.0	1.0
343099	312.0	536.0
103695431	1.0	4.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	1.0	0.0
103695433	0.0	0.0
100847010	10.0	9.0
103695436	1.0	7.0
100847015	0.0	0.0
103695435	1.0	4.0
100847016	1.0	1.0
100847013	3.0	1.0
100847014	1.0	0.0
441554	12.0	4.0
100847019	0.0	0.0
100847017	2.0	1.0
100847018	0.0	0.0
127428	1292.0	1485.0
84096	1.0	0.0
84097	0.0	0.0
11061	4.0	1.0
646892	33.0	9.0
441509	45.0	97.0
646891	0.0	2.0
11060	4620.0	7091.0
11063	21.0	28.0
619279	10383.0	3146.0
646898	0.0	0.0
11062	563.0	527.0
11065	40.0	3644.0
441505	1.0	1.0
11064	2809.0	1937.0
23046	598.0	423.0
441502	0.0	6.0
23047	5652.0	4999.0
441501	15.0	1.0
23048	4654.0	4081.0
106479179	0.0	0.0
23049	15135.0	15236.0
106479178	0.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	2.0	6.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	7028.0	7166.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	7768.0	10564.0
106480177	2.0	1.0
23043	1334.0	1097.0
106480179	1.0	0.0
104384744	5.0	2.0
11067	8336.0	1081.0
50674	2.0	0.0
11066	1047.0	1900.0
11069	1075.0	4926.0
11068	714.0	850.0
139378	2.0	0.0
106480170	0.0	0.0
152330	729.0	118.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	2882.0	1924.0
404550	354.0	678.0
644242	44.0	22.0
404552	0.0	0.0
11072	1627.0	967.0
11074	37.0	10.0
644246	104.0	34.0
11073	3347.0	10514.0
166979	2.0	4.0
11076	1056.0	740.0
11075	368.0	59.0
201965	1067.0	635.0
379027	0.0	0.0
23057	1337.0	230.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2299.0	1902.0
164312	11.0	5.0
106479168	1.0	1.0
106479167	0.0	1.0
106479166	4.0	2.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	2.0	1.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	2.0	0.0
379032	0.0	0.0
23051	6369.0	2550.0
106479160	1.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	5990.0	3821.0
379034	1.0	1.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5146.0	2770.0
115399	222.0	493.0
23054	6181.0	6752.0
11078	3229.0	1558.0
11077	40.0	39.0
644237	2.0	4.0
11079	5390.0	4005.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	2392.0	1968.0
11040	1811.0	1801.0
11043	1504.0	606.0
23023	3211.0	3968.0
441525	0.0	0.0
106480149	0.0	0.0
23024	5450.0	991.0
106480148	0.0	0.0
23025	20.0	89.0
23026	452.0	520.0
441521	0.0	0.0
23028	5877.0	4629.0
106479199	1.0	0.0
23029	111.0	208.0
106479198	0.0	0.0
201973	1304.0	615.0
106479197	1.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	2.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	3.0	9.0
106480156	0.0	0.0
106479192	0.0	3.0
23020	26245.0	34425.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	18995.0	9893.0
106480157	0.0	0.0
11045	10.0	22.0
11044	2553.0	2573.0
11047	2547.0	6495.0
644248	0.0	0.0
11046	1409.0	1545.0
11049	0.0	1.0
106480150	0.0	0.0
343173	0.0	0.0
343172	0.0	2.0
343171	9.0	11.0
343170	1.0	0.0
441519	0.0	0.0
11052	6398.0	9627.0
441518	1278.0	2111.0
11051	9974.0	9351.0
11054	2026.0	3480.0
23034	2079.0	483.0
23035	1669.0	2265.0
106480159	0.0	0.0
23036	6856.0	4731.0
729816	3.0	0.0
23037	14793.0	975.0
23038	9864.0	4315.0
106479189	0.0	0.0
23039	7581.0	8953.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	1.0
106479185	0.0	6.0
106480163	0.0	1.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	0.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	5121.0	6257.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	1279.0	2031.0
106479180	0.0	1.0
106480166	0.0	0.0
23032	8232.0	5217.0
106480169	0.0	1.0
729809	0.0	0.0
23033	3746.0	2106.0
106480168	0.0	0.0
11056	2233.0	1734.0
11055	9.0	4.0
343169	1.0	0.0
11057	10846.0	7549.0
11059	8624.0	6443.0
106480161	0.0	2.0
106480160	0.0	0.0
693200	0.0	0.0
693201	8.0	6.0
693202	0.0	0.0
693203	0.0	0.0
11021	3178.0	6903.0
693204	0.0	0.0
11020	1471.0	1125.0
693205	0.0	0.0
106479139	0.0	0.0
23001	8448.0	8703.0
106480127	0.0	0.0
693206	91.0	247.0
106479138	0.0	0.0
23002	4832.0	4546.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	1.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	2.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	2976.0	1607.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	641.0	9069.0
106479132	1.0	0.0
23008	6444.0	8873.0
106479131	0.0	0.0
106479130	23.0	14.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	859.0	583.0
11022	1039.0	1423.0
11025	41.0	55.0
11024	52.0	36.0
84002	1356.0	346.0
139334	0.0	1.0
11027	87.0	49.0
11029	0.0	0.0
11030	8322.0	2633.0
106479129	0.0	0.0
11031	2984.0	3394.0
106479128	0.0	0.0
106479127	9.0	8.0
106480138	0.0	0.0
23012	2986.0	5855.0
23013	13091.0	8055.0
106479126	0.0	1.0
106480137	0.0	0.0
23014	5113.0	9532.0
106479125	0.0	0.0
23015	2569.0	279.0
106480139	0.0	0.0
106479124	1.0	0.0
23016	1305.0	1878.0
106479123	0.0	0.0
23017	215.0	114.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	16289.0	28193.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	1.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	5760.0	7009.0
106480146	0.0	0.0
11034	30768.0	34243.0
152302	564.0	572.0
11033	93.0	380.0
11036	1.0	0.0
11035	374.0	483.0
11037	1485.0	825.0
139341	799.0	1615.0
644297	15.0	3.0
166968	2621.0	2906.0
619212	0.0	0.0
59067	0.0	2.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	1.0
106479158	0.0	0.0
106480107	1.0	1.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	1.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	53.0	72.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	916.0	460.0
11000	2199.0	1587.0
11005	72.0	15.0
11004	150.0	4240.0
11007	265.0	359.0
11006	222.0	604.0
127391	3.0	2.0
11010	1687.0	961.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	1.0	1.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	2.0	0.0
127396	332.0	202.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	764.0	232.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	952.0	1001.0
106479140	0.0	0.0
106480121	0.0	2.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	1.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	2172.0	17.0
11011	2455.0	5630.0
11014	13089.0	21176.0
11013	63.0	30.0
11016	6080.0	4285.0
11015	864.0	1290.0
11018	587.0	504.0
11017	1883.0	1824.0
139363	0.0	0.0
106144608	0.0	0.0
646808	9.0	6.0
106144606	14.0	0.0
106144607	0.0	0.0
345778	2849.0	2520.0
646802	1.0	18.0
730861	0.0	1.0
729873	0.0	2.0
106144601	1.0	0.0
106144602	0.0	0.0
164395	47.0	101.0
729877	0.0	0.0
259308	12.0	3.0
259307	95.0	221.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	4.0	11.0
50604	5.0	28.0
106479119	0.0	0.0
106479118	1.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	2.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	960.0	1553.0
50613	0.0	0.0
50612	0.0	0.0
50615	25.0	164.0
50614	2.0	5.0
50617	360.0	5589.0
729894	0.0	0.0
50616	0.0	0.0
50619	745.0	791.0
50618	4984.0	4896.0
106479109	0.0	0.0
106479108	4.0	2.0
106479107	0.0	0.0
106479106	6.0	2.0
106479105	64.0	41.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	1.0	0.0
729898	1.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	134.0	15.0
646839	2.0	4.0
50626	2564.0	4769.0
646837	3.0	5.0
50628	3105.0	4545.0
646851	346.0	241.0
260332	0.0	0.0
23089	10462.0	2677.0
260334	10.0	15.0
260337	4.0	3.0
260338	0.0	1.0
23081	1286.0	1056.0
23082	3086.0	7559.0
100272228	213.0	105.0
23085	5978.0	5171.0
23086	1156.0	682.0
23087	1575.0	1277.0
50631	27.0	56.0
50632	4.0	5.0
646849	2.0	0.0
23080	4771.0	8814.0
50636	108.0	76.0
50639	0.0	1.0
729830	911.0	359.0
644202	8.0	8.0
646864	0.0	1.0
646862	22.0	58.0
729838	5.0	4.0
23092	3610.0	1238.0
23093	2329.0	3901.0
23094	4028.0	6618.0
23095	8562.0	3766.0
23096	1464.0	1055.0
23097	3193.0	4541.0
729828	1.0	1.0
23098	887.0	267.0
50640	3266.0	2167.0
23099	1728.0	1985.0
730811	0.0	0.0
23090	1801.0	462.0
23091	10550.0	8658.0
11081	82.0	45.0
50649	944.0	91.0
11080	2864.0	1491.0
11083	7574.0	8363.0
729862	0.0	0.0
11082	129.0	189.0
11085	0.0	1.0
644213	2.0	1.0
100286844	88.0	22.0
646875	2.0	0.0
644214	0.0	2.0
11086	2.0	0.0
646873	1.0	0.0
23067	4014.0	5508.0
23060	5163.0	9244.0
23061	15418.0	16233.0
23062	8864.0	9090.0
23063	7242.0	18013.0
23064	11509.0	8230.0
23065	5468.0	4104.0
50651	191.0	65.0
100272205	201.0	102.0
23066	540.0	194.0
50650	2902.0	2112.0
50652	0.0	0.0
11092	557.0	169.0
644220	2.0	6.0
11091	2670.0	5247.0
11094	1158.0	2514.0
729852	1333.0	1182.0
11093	330.0	164.0
11096	12863.0	942.0
11095	82.0	30.0
11098	8891.0	2737.0
11097	1392.0	1392.0
646884	0.0	0.0
23078	4853.0	3921.0
729857	16.0	46.0
23070	4382.0	4262.0
23071	4509.0	3579.0
23072	47.0	13.0
164380	0.0	0.0
23074	2688.0	5168.0
23075	8005.0	2531.0
23076	3908.0	7918.0
23077	18286.0	5222.0
11099	3589.0	1180.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	3.0	0.0
100379220	2.0	0.0
100130970	0.0	0.0
284339	22.0	177.0
284338	47.0	238.0
100129983	0.0	2.0
100129982	2.0	3.0
548313	0.0	0.0
693198	0.0	2.0
693199	0.0	0.0
100130968	0.0	1.0
100130967	15.0	80.0
100129976	5.0	0.0
100130963	1.0	0.0
100130962	0.0	0.0
284325	814.0	838.0
100129972	0.0	0.0
284323	1415.0	639.0
100129969	13.0	1.0
100130958	49.0	19.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	0.0
100130954	7.0	2.0
2444	1215.0	1759.0
100379249	41.0	0.0
693190	0.0	0.0
100129961	114.0	83.0
284312	33.0	40.0
693191	0.0	0.0
100129960	2.0	1.0
693192	0.0	0.0
693193	0.0	0.0
693194	1.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	0.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	2023.0	2119.0
284307	842.0	138.0
284306	232.0	208.0
693180	0.0	0.0
693181	2.0	0.0
693182	1.0	0.0
693183	1.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	2.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	93.0	31.0
100130933	3.0	22.0
100130932	39.0	36.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	1.0
284371	1213.0	1270.0
284370	1691.0	1338.0
100130923	2.0	2.0
100130922	0.0	3.0
100129937	0.0	0.0
100129933	2.0	3.0
2483	1833.0	1033.0
284369	0.0	0.0
2475	6415.0	5453.0
284367	243.0	42.0
284366	0.0	0.0
284361	4375.0	10032.0
50801	2.0	0.0
50804	1173.0	3483.0
50805	218.0	171.0
100129926	4.0	5.0
50808	7981.0	4478.0
100129921	0.0	0.0
50807	4127.0	5044.0
100129920	1.0	9.0
50809	18565.0	10167.0
2496	4.0	3.0
2495	27858.0	16852.0
2494	721.0	184.0
2492	0.0	0.0
100129929	0.0	0.0
2491	96.0	892.0
2488	0.0	0.0
2487	1772.0	616.0
284359	30.0	7.0
284358	109.0	149.0
284355	0.0	0.0
284353	151.0	91.0
284352	1732.0	2900.0
50813	4541.0	7334.0
50814	1385.0	2044.0
100129919	0.0	0.0
284349	842.0	574.0
2499	3.0	9.0
284348	246.0	101.0
2498	32.0	18.0
2497	13.0	17.0
284346	184.0	109.0
284340	105.0	46.0
23207	4643.0	2706.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1023.0	568.0
693122	9.0	5.0
100093626	0.0	0.0
23209	30.0	23.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	117.0	39.0
693126	0.0	0.0
693127	0.0	1.0
693128	0.0	0.0
25862	889.0	923.0
693129	0.0	0.0
23200	7313.0	3157.0
25861	1135.0	887.0
644191	1.0	4.0
23201	9242.0	6593.0
25864	768.0	225.0
23203	2512.0	6765.0
25865	3145.0	3248.0
23204	12794.0	23543.0
23205	40.0	12.0
644192	167.0	37.0
11228	2643.0	2692.0
84166	1539.0	1626.0
11221	1000.0	2945.0
84168	11009.0	7552.0
11223	103.0	6.0
100093630	3658.0	3981.0
84167	708.0	450.0
11222	4095.0	10602.0
100093631	732.0	988.0
84162	18928.0	8615.0
11224	21011.0	20310.0
84164	3914.0	5229.0
11227	893.0	408.0
11226	6096.0	60389.0
84163	555.0	134.0
23218	5013.0	12031.0
23219	4336.0	7080.0
402093	1.0	0.0
100862704	21.0	4.0
11230	822.0	986.0
23210	1505.0	3070.0
25873	20980.0	25106.0
100379298	0.0	0.0
23211	3799.0	3794.0
25875	6236.0	4416.0
23212	823.0	1112.0
23213	4510.0	8730.0
25874	2582.0	6096.0
23214	5431.0	8213.0
25876	24.0	17.0
23215	21114.0	31654.0
23216	4127.0	2764.0
25879	1945.0	6072.0
100379296	1.0	0.0
25878	11442.0	11795.0
23217	9.0	2.0
84159	12676.0	3264.0
25871	3654.0	5868.0
25870	6987.0	6742.0
142940	2000.0	1809.0
11232	629.0	922.0
11231	11603.0	24816.0
84154	1678.0	3710.0
11234	3872.0	2414.0
11236	3887.0	8710.0
11235	2019.0	3467.0
11238	1483.0	759.0
84153	1149.0	1866.0
11237	3334.0	1042.0
84152	9389.0	654.0
693120	0.0	1.0
100093624	0.0	0.0
166929	1550.0	486.0
25847	3645.0	5167.0
84182	132.0	51.0
84181	9948.0	9569.0
25849	4497.0	1360.0
25840	20025.0	14974.0
25842	1660.0	2685.0
25841	353.0	370.0
25844	6025.0	7289.0
25843	2333.0	2863.0
11209	308.0	44.0
84188	6783.0	26850.0
84187	5446.0	5799.0
11201	3947.0	2785.0
11200	417.0	1069.0
84189	1902.0	112.0
11202	117.0	39.0
84186	2099.0	1769.0
25859	411.0	149.0
25858	2.0	0.0
84171	2172.0	273.0
284391	3528.0	2961.0
284390	237.0	125.0
100862726	0.0	0.0
100862727	8.0	4.0
100862728	0.0	1.0
25851	1612.0	1313.0
25850	695.0	221.0
25853	4159.0	7364.0
25852	3302.0	4742.0
100862725	0.0	0.0
25855	1664.0	3879.0
25854	1078.0	99.0
402077	0.0	0.0
11218	1638.0	3068.0
11217	82.0	17.0
11219	21.0	30.0
139324	446.0	229.0
84176	16.0	5.0
11212	4112.0	2651.0
139322	3221.0	3201.0
84179	698.0	167.0
11211	231.0	70.0
84173	4717.0	1244.0
11214	17517.0	11573.0
11213	3223.0	485.0
