id	78847e00-15b8-45a5-8b5a-db379f48a1c1	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a
9524	6815.0	3892.0
9525	9405.0	3317.0
9522	9671.0	4037.0
392597	0.0	0.0
221223	0.0	3.0
149076	3484.0	2072.0
9517	15066.0	23159.0
9518	421.0	148.0
9515	11.0	21.0
9516	27627.0	8407.0
9519	1633.0	495.0
9531	5014.0	4645.0
9532	1373.0	262.0
125050	931.0	149.0
9530	3312.0	1809.0
9535	1436.0	286.0
9536	2887.0	350.0
9533	1649.0	1615.0
9534	2849.0	1020.0
125058	8686.0	4433.0
149086	3.0	1.0
92196	42.0	23.0
9528	28493.0	8683.0
9529	9355.0	3726.0
9526	3136.0	2137.0
9527	6280.0	2290.0
9542	225.0	4.0
9543	84.0	27.0
9540	1006.0	472.0
9541	4503.0	2534.0
9546	459.0	432.0
9547	52261.0	6454.0
9545	3957.0	5595.0
149013	1887.0	471.0
106480489	39.0	25.0
106479499	0.0	0.0
106479498	0.0	0.0
106479497	1.0	0.0
106479496	0.0	0.0
106479495	5.0	2.0
106479494	1.0	0.0
106480493	0.0	0.0
106479493	0.0	0.0
106480492	8.0	7.0
106479492	0.0	0.0
106479491	0.0	0.0
106480495	0.0	0.0
106480494	5.0	0.0
106479490	0.0	0.0
106480497	0.0	0.0
106480496	0.0	0.0
106480499	0.0	0.0
106480498	2.0	3.0
9537	9037.0	7730.0
140678	8.0	1.0
140679	1.0	0.0
9538	12510.0	7629.0
106480491	0.0	0.0
106480490	0.0	0.0
9553	2532.0	1437.0
9554	5844.0	5404.0
9551	4204.0	1865.0
9552	2100.0	955.0
9557	4034.0	2178.0
9555	11464.0	11159.0
9556	3291.0	2478.0
164633	9.0	26.0
106479489	0.0	1.0
106479488	0.0	0.0
106479487	6.0	4.0
106479486	0.0	0.0
9550	9102.0	6374.0
106479485	0.0	0.0
106479484	0.0	0.0
106479483	1.0	0.0
284805	29.0	25.0
106479482	0.0	0.0
140680	1155.0	1036.0
106479481	0.0	0.0
106479480	0.0	0.0
284802	990.0	131.0
140683	1.0	4.0
284801	1.0	0.0
284800	20.0	0.0
149018	0.0	0.0
140685	1130.0	511.0
257202	0.0	0.0
140686	50.0	166.0
221241	0.0	0.0
257203	9.0	10.0
140687	27.0	16.0
140688	4071.0	3130.0
140689	1176.0	66.0
150000	8.0	75.0
9564	2041.0	2601.0
9562	1726.0	1514.0
619570	0.0	0.0
9563	18784.0	17996.0
619571	0.0	0.0
9568	24.0	0.0
9569	1302.0	2356.0
9567	4095.0	4496.0
164668	71.0	9.0
106480468	0.0	0.0
106480467	0.0	0.0
106480469	0.0	0.0
9560	4426.0	250.0
140690	4.0	0.0
106480471	1.0	0.0
140691	3453.0	1551.0
106480470	0.0	0.0
106480473	0.0	0.0
140692	1.0	0.0
106480472	0.0	0.0
106480475	0.0	0.0
106480474	0.0	0.0
140695	0.0	0.0
106480477	0.0	0.0
140696	1.0	3.0
140697	0.0	0.0
106480476	0.0	0.0
140699	266.0	41.0
9559	9783.0	4366.0
9575	7506.0	3701.0
9576	379.0	40.0
619562	0.0	0.0
9573	17.0	1.0
149041	7889.0	1685.0
619565	0.0	0.0
9577	3408.0	2598.0
164656	42.0	205.0
619563	0.0	0.0
9578	12320.0	11324.0
619564	0.0	3.0
619569	0.0	0.0
106480479	0.0	0.0
106480478	0.0	0.0
619567	0.0	0.0
619568	0.0	0.0
9572	3046.0	3278.0
9570	1656.0	753.0
106480482	5.0	0.0
106480481	0.0	0.0
106480484	0.0	1.0
106480483	3.0	0.0
221262	215.0	482.0
106480486	1.0	0.0
106480485	0.0	0.0
221264	1170.0	284.0
106480488	0.0	0.0
106480487	0.0	0.0
152687	1259.0	554.0
106480480	0.0	0.0
9586	3332.0	157.0
100874362	543.0	144.0
9587	1327.0	1102.0
100874361	0.0	0.0
9584	23220.0	14694.0
100874360	0.0	0.0
729522	0.0	2.0
9585	2160.0	1860.0
92106	1170.0	906.0
100874366	172.0	17.0
644511	10.0	3.0
100874365	25.0	97.0
9588	24194.0	22618.0
92104	2674.0	3695.0
100874364	47.0	72.0
106479459	7.0	0.0
9589	10223.0	3105.0
92105	2330.0	1977.0
106479458	0.0	0.0
100874363	125.0	42.0
55160	3400.0	1605.0
729528	0.0	0.0
106479457	0.0	0.0
106480446	0.0	0.0
402422	0.0	0.0
106480445	0.0	0.0
106479456	0.0	0.0
80119	52.0	56.0
106480448	0.0	0.0
106479455	1.0	0.0
402420	18.0	3.0
106479454	0.0	0.0
106480447	0.0	0.0
55164	2273.0	1840.0
9582	478.0	302.0
257240	10.0	0.0
729524	1.0	0.0
106479453	0.0	0.0
55163	3261.0	1003.0
9583	5480.0	8918.0
106479452	3.0	0.0
106480449	0.0	0.0
79133	1052.0	430.0
9580	3710.0	6514.0
106479451	1.0	1.0
595135	92.0	12.0
79132	1194.0	425.0
55161	7288.0	3122.0
9581	8692.0	6572.0
106479450	0.0	0.0
55168	998.0	959.0
80124	4777.0	2856.0
79135	899.0	970.0
55167	4886.0	3544.0
79134	3599.0	1806.0
55166	834.0	557.0
79137	9903.0	6370.0
80122	101.0	10.0
106480451	0.0	0.0
644509	0.0	0.0
55165	811.0	1489.0
106480450	0.0	0.0
79136	0.0	0.0
79139	9370.0	8692.0
80128	339.0	1709.0
106480453	0.0	0.0
80127	1456.0	1261.0
221294	6306.0	5796.0
402415	46.0	39.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	11.0	28.0
257236	264.0	207.0
106480454	0.0	0.0
100874369	4.0	1.0
100874368	4.0	0.0
644502	0.0	0.0
100874367	9.0	1.0
9597	9.0	1.0
100874351	0.0	28.0
100874350	15.0	67.0
9595	808.0	174.0
9596	0.0	0.0
100874355	1.0	0.0
100874354	1.0	8.0
106479449	0.0	0.0
100874353	7.0	4.0
106479448	1.0	0.0
100874352	4.0	0.0
106479447	0.0	0.0
55171	1326.0	1229.0
106480457	0.0	0.0
106479446	1.0	0.0
9590	17361.0	1802.0
55170	1632.0	701.0
106480456	0.0	0.0
106479445	1.0	0.0
80108	564.0	89.0
106480459	0.0	0.0
106479444	3.0	0.0
106480458	0.0	0.0
106479443	1.0	1.0
55175	409.0	150.0
106479442	0.0	0.0
55174	5521.0	2960.0
106479441	0.0	0.0
55173	3472.0	2442.0
729515	1770.0	1116.0
106479440	1.0	1.0
9592	8315.0	2749.0
55172	1576.0	697.0
55179	1454.0	619.0
106480460	0.0	0.0
55178	703.0	456.0
402408	0.0	0.0
55177	3073.0	8031.0
80111	3.0	5.0
106480462	0.0	0.0
55176	635.0	461.0
80110	1841.0	1787.0
106480461	3.0	0.0
80117	5.0	1.0
106480464	0.0	0.0
106480463	7.0	3.0
80115	36.0	50.0
106480466	0.0	0.0
80114	8322.0	1269.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	0.0	0.0
100874356	1.0	0.0
644517	0.0	9.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	514.0	178.0
100874388	1.0	0.0
92129	7.0	41.0
100874387	4.0	0.0
92126	2853.0	279.0
729540	1.0	0.0
100874386	0.0	0.0
100874385	6.0	0.0
55182	3753.0	6126.0
106480424	0.0	0.0
106479479	1.0	0.0
55181	1988.0	1770.0
106480423	1.0	0.0
106479478	0.0	0.0
55180	1301.0	646.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	2.0	0.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	232.0	45.0
55186	12005.0	4603.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	1.0
79152	242.0	362.0
106480427	5.0	1.0
106479474	4.0	1.0
55184	674.0	659.0
79155	1179.0	1069.0
106479473	0.0	0.0
55183	13222.0	4558.0
106480429	331.0	51.0
106479472	0.0	0.0
79154	914.0	207.0
79157	2603.0	753.0
80146	2944.0	1514.0
106479471	0.0	0.0
80145	4172.0	2198.0
79156	1099.0	167.0
284837	191.0	202.0
106479470	0.0	0.0
55188	2148.0	1095.0
80144	2290.0	101.0
284836	0.0	4.0
79159	194.0	202.0
55187	16109.0	5472.0
80143	5231.0	2298.0
79158	8156.0	3945.0
257218	3122.0	831.0
284835	106.0	90.0
106480431	14.0	21.0
80149	2894.0	1296.0
106480430	0.0	0.0
80148	2589.0	1182.0
106480433	0.0	0.0
106480432	40.0	30.0
644524	1.0	0.0
100874389	0.0	0.0
80142	984.0	1390.0
100874373	1.0	1.0
644540	0.0	1.0
729530	15.0	6.0
100874372	2.0	0.0
729533	63.0	72.0
100874371	5.0	0.0
100874370	0.0	1.0
100874377	4.0	0.0
341032	93.0	15.0
100874375	0.0	2.0
100874374	7.0	2.0
106479469	0.0	0.0
55193	13517.0	7167.0
106480435	0.0	0.0
106479468	18.0	1.0
55192	948.0	2133.0
106479467	0.0	1.0
106480434	0.0	0.0
79140	252.0	175.0
55191	3428.0	2093.0
106480437	2.0	0.0
106479466	0.0	0.0
80129	1768.0	2596.0
55190	290.0	82.0
106480436	0.0	0.0
106479465	1.0	0.0
79142	2035.0	2001.0
55197	8059.0	1914.0
729535	3.0	11.0
106480439	0.0	0.0
106479464	0.0	3.0
55196	8479.0	4970.0
106480438	0.0	0.0
106479463	0.0	1.0
55195	0.0	1.0
79144	6266.0	12226.0
106479462	0.0	0.0
79143	3593.0	5278.0
55194	388.0	770.0
729536	3.0	0.0
106479461	0.0	0.0
80135	2706.0	1322.0
284827	6.0	0.0
106479460	10.0	3.0
79145	2011.0	1107.0
80133	8.0	2.0
55199	457.0	389.0
106480440	0.0	0.0
79148	643.0	203.0
55198	8293.0	1802.0
79147	1003.0	1065.0
80139	3286.0	8057.0
106480442	5.0	2.0
79149	426.0	171.0
106480441	0.0	0.0
284821	73.0	46.0
106480444	0.0	0.0
106480443	0.0	0.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	159.0	276.0
644538	967.0	232.0
150082	270.0	649.0
107178919	0.0	0.0
107178918	2.0	0.0
106480409	9.0	2.0
149095	38.0	154.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	16.0	0.0
106479416	0.0	1.0
106479415	26.0	5.0
106479414	0.0	0.0
79171	1946.0	2721.0
106479413	1.0	4.0
106480402	0.0	0.0
79170	1866.0	2400.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	265.0	208.0
106480404	1.0	0.0
106479411	0.0	0.0
79172	678.0	1018.0
106480403	0.0	0.0
106479410	3.0	0.0
79175	1209.0	894.0
106480406	0.0	0.0
79174	1223.0	2122.0
106480405	0.0	0.0
79177	913.0	727.0
92140	17360.0	15254.0
106480408	0.0	0.0
79176	170.0	310.0
106480407	0.0	0.0
80168	463.0	281.0
80167	1392.0	411.0
79178	347.0	749.0
341019	221.0	282.0
162073	7708.0	6732.0
106480411	0.0	0.0
80169	4079.0	1909.0
106480410	0.0	0.0
644548	2.0	0.0
80164	1016.0	1628.0
80162	2612.0	722.0
80161	103.0	105.0
150094	9.0	3.0
106479409	1.0	0.0
106479408	0.0	0.0
106479407	0.0	0.0
100874399	2.0	1.0
106479406	0.0	1.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	1.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	2.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	1.0	0.0
106480415	6.0	2.0
106479400	0.0	0.0
79161	1573.0	326.0
106480414	0.0	0.0
106480417	2.0	13.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	0.0
106480419	0.0	0.0
79165	255.0	534.0
106480418	17.0	8.0
80157	52.0	113.0
79168	155.0	90.0
79167	1.0	0.0
80155	5578.0	3514.0
79169	550.0	944.0
80154	168.0	133.0
284889	86.0	56.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	1.0	2.0
80153	3127.0	2462.0
80152	1662.0	794.0
150084	29.0	164.0
80150	432.0	6442.0
729500	11.0	8.0
644576	0.0	0.0
106479439	0.0	0.0
106479438	0.0	0.0
79191	3151.0	1408.0
106479437	1.0	0.0
79190	273.0	14.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	1022.0	25.0
729505	0.0	0.0
106479434	1.0	0.0
106479433	0.0	0.0
100996738	0.0	1.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	278.0	9.0
80185	817.0	981.0
80184	4264.0	5276.0
80183	1027.0	191.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	5.0	5.0
106479427	1.0	1.0
79180	1754.0	3220.0
106479426	1.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	3072.0	2110.0
106479422	0.0	0.0
79183	2705.0	2039.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	1.0	0.0
92154	1564.0	1025.0
595101	93.0	37.0
79188	16261.0	8780.0
79187	8.0	5.0
80179	2344.0	1458.0
80178	147.0	434.0
100418905	0.0	0.0
80177	3544.0	358.0
402429	8.0	12.0
80176	2942.0	2904.0
162083	3.0	0.0
100418902	4.0	1.0
106480400	2.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	472.0	159.0
80173	2128.0	1873.0
113419	9655.0	7122.0
55322	3124.0	2303.0
55321	68.0	32.0
55320	4634.0	1650.0
55326	3567.0	1742.0
55325	3641.0	1094.0
284459	3182.0	2875.0
55324	3159.0	4288.0
55323	1901.0	235.0
55329	661.0	116.0
55328	1079.0	709.0
55327	5092.0	1433.0
284451	10.0	15.0
345930	106.0	372.0
729597	27.0	33.0
113402	3512.0	958.0
729595	40.0	41.0
55333	7231.0	3046.0
55332	4092.0	690.0
55331	5522.0	7478.0
55330	781.0	550.0
55337	1280.0	563.0
55336	195.0	212.0
55335	1079.0	93.0
55334	11818.0	14304.0
55339	5884.0	4155.0
284443	2345.0	592.0
137406	0.0	0.0
333932	1.0	1.0
55340	457.0	25.0
55344	1163.0	2320.0
55343	2053.0	925.0
79310	1.0	0.0
55342	3952.0	6514.0
79313	0.0	0.0
55341	3824.0	3921.0
284439	1075.0	615.0
79312	0.0	0.0
80304	1068.0	600.0
79315	16.0	52.0
80303	9048.0	4530.0
55347	3538.0	1908.0
79314	0.0	0.0
100996492	44.0	35.0
55346	1164.0	837.0
79317	0.0	0.0
55345	730.0	308.0
79316	0.0	0.0
80301	3486.0	1465.0
284434	320.0	73.0
284433	1.0	0.0
79318	0.0	0.0
55349	4629.0	851.0
100996490	0.0	0.0
333929	51.0	32.0
548637	4.0	3.0
333926	174.0	841.0
55351	590.0	163.0
55350	26.0	1.0
100137047	27.0	8.0
55355	419.0	701.0
79300	0.0	0.0
100996485	68.0	240.0
55353	11937.0	8297.0
79302	0.0	0.0
55352	2457.0	793.0
284428	0.0	0.0
100137049	16.0	9.0
79301	0.0	0.0
55359	359.0	12.0
284427	2.0	24.0
55357	909.0	2029.0
79306	0.0	8.0
55356	531.0	412.0
284424	3.0	1.0
79308	0.0	0.0
548645	1269.0	584.0
284422	18.0	9.0
548644	250.0	97.0
79309	0.0	0.0
729564	15.0	22.0
729566	1.0	0.0
729565	14.0	5.0
113457	36.0	162.0
92304	316.0	42.0
92305	2015.0	2094.0
729561	39.0	23.0
80319	809.0	493.0
80318	853.0	331.0
80317	949.0	583.0
80316	0.0	0.0
55362	2872.0	5886.0
55361	2715.0	1575.0
79331	1.0	0.0
55366	7187.0	479.0
55365	3486.0	609.0
80321	2216.0	2258.0
55364	5548.0	2010.0
80320	797.0	378.0
55363	7.0	0.0
79334	0.0	0.0
80326	195.0	10.0
80325	1800.0	1083.0
79336	1.0	1.0
80324	737.0	870.0
79339	1.0	1.0
80323	702.0	17.0
55367	636.0	1017.0
284498	2.0	0.0
113444	2332.0	777.0
80308	2506.0	4157.0
80307	132.0	1968.0
80306	7385.0	2350.0
80305	1010.0	2590.0
55370	1226.0	386.0
80309	680.0	0.0
80311	2831.0	1020.0
79322	0.0	0.0
80310	11858.0	1600.0
79321	1.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	867.0	471.0
79323	4.0	6.0
80315	8356.0	2819.0
80314	5249.0	2191.0
55379	8007.0	8051.0
80313	1038.0	1130.0
80312	756.0	186.0
113452	1353.0	798.0
113451	410.0	435.0
284486	195.0	319.0
284485	28.0	470.0
729587	0.0	0.0
729582	219.0	91.0
729583	3.0	2.0
55380	2.0	0.0
80339	360.0	41.0
55384	5976.0	757.0
55388	577.0	909.0
80344	7074.0	6363.0
80343	192.0	1.0
80342	439.0	216.0
80341	154.0	2076.0
80347	3526.0	2670.0
80346	854.0	1937.0
80345	554.0	518.0
729574	0.0	0.0
92312	3300.0	2481.0
80329	24.0	161.0
80328	31.0	64.0
80327	0.0	2.0
79342	0.0	0.0
80333	311.0	42.0
80332	3577.0	131.0
80331	6521.0	5240.0
79346	0.0	0.0
80336	1418.0	567.0
80335	16852.0	8090.0
284467	52.0	25.0
162427	7098.0	3607.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	124.0	90.0
392302	33.0	49.0
125476	957.0	352.0
392301	0.0	0.0
149465	523.0	1486.0
149466	980.0	1517.0
149461	889.0	1.0
392305	11.0	2.0
392308	0.0	0.0
392307	36.0	153.0
392309	8.0	18.0
149478	732.0	317.0
149473	817.0	2824.0
137492	4226.0	2805.0
402193	2.0	1.0
402191	2.0	0.0
149483	79.0	57.0
150468	489.0	650.0
150465	3630.0	1385.0
392335	16.0	2.0
619518	92.0	22.0
619519	22.0	4.0
441783	9.0	4.0
392343	3.0	0.0
149420	1624.0	758.0
441775	0.0	1.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	524.0	180.0
9601	13911.0	10100.0
392311	0.0	0.0
9600	1250.0	1231.0
392310	1.0	1.0
392313	62.0	3.0
100526842	3.0	0.0
55300	2187.0	1670.0
149428	1022.0	2887.0
414196	39.0	7.0
414194	8.0	1.0
55304	2803.0	1174.0
55303	4240.0	746.0
55301	15.0	0.0
55308	3683.0	1779.0
414197	15.0	12.0
9612	9256.0	8859.0
9610	366.0	158.0
392322	0.0	0.0
9611	17453.0	5851.0
441795	0.0	0.0
55311	1383.0	1931.0
55315	936.0	1574.0
55314	3100.0	708.0
55313	2554.0	2812.0
125488	2905.0	771.0
55312	3182.0	957.0
9605	709.0	448.0
55319	1968.0	685.0
9603	3531.0	1001.0
55317	983.0	863.0
9604	6180.0	2834.0
55316	2470.0	1163.0
9609	1576.0	5205.0
9607	17.0	1.0
100874087	0.0	0.0
9620	7344.0	18682.0
100874086	0.0	0.0
100874085	2.0	2.0
100874084	5.0	0.0
9623	0.0	4.0
392256	7.0	4.0
100874089	8.0	3.0
392255	127.0	29.0
9622	54.0	189.0
100874088	0.0	0.0
162387	118.0	220.0
100526820	31.0	12.0
402146	2.0	2.0
100874083	0.0	13.0
100874082	0.0	0.0
402143	4.0	5.0
100874081	2.0	1.0
100874080	2.0	2.0
414130	14.0	36.0
100526825	9.0	0.0
9616	4168.0	2596.0
9617	747.0	235.0
414135	0.0	0.0
9615	7.0	3.0
414133	3.0	0.0
414134	0.0	0.0
9618	7536.0	11039.0
414131	0.0	1.0
9619	3774.0	1631.0
414132	0.0	0.0
9630	390.0	89.0
9631	5756.0	4604.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	34.0	30.0
100874073	1.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	2786.0	2286.0
100874079	2.0	55.0
9632	5999.0	4329.0
100874078	2.0	1.0
392267	5.0	1.0
441736	70.0	4.0
9633	861.0	2214.0
100874077	46.0	7.0
92292	536.0	1721.0
92293	4212.0	0.0
441733	99.0	50.0
100526831	0.0	1.0
100526830	0.0	3.0
402135	19.0	2.0
92291	895.0	2969.0
402134	0.0	3.0
100874072	11.0	4.0
402133	0.0	0.0
100874071	1.0	7.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	59.0	4.0
100526835	226.0	40.0
9627	2646.0	75.0
414149	153.0	28.0
9628	474.0	389.0
9625	110.0	120.0
9626	0.0	0.0
9629	1.0	3.0
644495	0.0	0.0
9641	868.0	742.0
644496	0.0	0.0
9640	5856.0	3099.0
9645	3903.0	8230.0
404785	1.0	1.0
619499	0.0	0.0
9646	7885.0	6540.0
9643	20474.0	22676.0
9644	10892.0	9092.0
644498	2.0	1.0
402125	6.0	2.0
402123	0.0	0.0
644491	2.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	16.0	0.0
106480396	0.0	1.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	1.0	2.0
402117	3.0	1.0
106480399	0.0	0.0
402116	2.0	0.0
9638	1094.0	335.0
9639	5484.0	1986.0
9636	338.0	1478.0
414157	2.0	0.0
9637	6928.0	2289.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	43.0	34.0
106480391	0.0	0.0
9652	12215.0	6871.0
100874098	0.0	0.0
404770	0.0	0.0
9653	5694.0	2597.0
100874097	1.0	6.0
9650	2207.0	1836.0
100874096	1.0	0.0
9651	1974.0	306.0
100874095	133.0	0.0
9656	3906.0	3801.0
9657	2175.0	1204.0
392242	0.0	0.0
9654	3335.0	2201.0
9655	7806.0	1960.0
100874090	3.0	7.0
402112	1.0	3.0
162394	17005.0	2958.0
100874094	28.0	12.0
100874093	10.0	17.0
100874092	0.0	2.0
100874091	308.0	54.0
9649	2020.0	1235.0
9647	6112.0	1584.0
9648	8772.0	3412.0
414169	9.0	3.0
9663	5877.0	3157.0
402183	0.0	1.0
7002	15.0	66.0
149371	3223.0	853.0
7001	8028.0	8766.0
9662	1864.0	1213.0
9667	2186.0	2760.0
7004	530.0	910.0
392298	3.0	3.0
7003	16299.0	3125.0
9668	1777.0	1981.0
7006	337.0	167.0
9665	15056.0	9686.0
7005	2791.0	3560.0
9666	3045.0	3715.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	1.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	2.0	1.0
106480372	0.0	0.0
106479372	2.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1969.0	799.0
106479370	4.0	2.0
106480374	0.0	0.0
106480373	5.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	226.0	253.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2916.0	977.0
150353	24.0	0.0
9659	8262.0	6855.0
150350	7.0	3.0
106480370	0.0	0.0
7011	5110.0	3609.0
9674	9969.0	23718.0
9675	2913.0	3429.0
7010	3610.0	283.0
7013	3384.0	2154.0
9672	9987.0	4825.0
9673	3896.0	2530.0
7012	2.0	2.0
9678	5396.0	3716.0
7015	2.0	12.0
7014	3060.0	1989.0
9679	2670.0	2341.0
619464	0.0	0.0
7016	2508.0	1387.0
9677	1773.0	1453.0
106479369	0.0	1.0
106479368	2.0	1.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	8.0	69.0
106479366	1.0	0.0
9670	3265.0	5279.0
106479365	5.0	4.0
9671	361.0	102.0
402176	17.0	1.0
106479364	0.0	0.0
402175	0.0	0.0
106479363	1.0	0.0
106479362	16.0	26.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	3.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1041.0	1734.0
106480388	0.0	0.0
7008	7321.0	2060.0
150365	162.0	65.0
7007	145.0	138.0
9669	15051.0	10103.0
7009	82744.0	58242.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	6438.0	4276.0
9685	9214.0	6680.0
7021	7006.0	10147.0
9686	6408.0	5074.0
343381	91.0	13.0
619452	0.0	0.0
9683	7879.0	2633.0
7024	4843.0	3103.0
402160	1.0	21.0
7023	700.0	465.0
9684	1775.0	1544.0
9689	15499.0	8992.0
7026	9124.0	6546.0
441727	2.0	1.0
619455	10.0	0.0
7025	3925.0	937.0
392275	4.0	7.0
9687	4505.0	1839.0
9688	3086.0	2134.0
7027	7315.0	4368.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	1.0
106480348	0.0	0.0
9681	1455.0	1584.0
106479398	0.0	0.0
9682	6538.0	7115.0
106479397	8.0	4.0
7020	7191.0	6175.0
106479396	25.0	3.0
106479395	0.0	0.0
106480350	39.0	43.0
106479394	1.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	1.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	1.0
150379	3.0	0.0
106480355	0.0	0.0
7019	6807.0	3135.0
7018	11315.0	61.0
150372	727.0	971.0
392281	21.0	5.0
9696	674.0	1056.0
7033	2522.0	3965.0
9697	7960.0	4329.0
7032	7.0	11.0
7035	11718.0	502.0
9694	3682.0	2289.0
392285	0.0	0.0
9695	9021.0	8897.0
7037	16751.0	26024.0
7036	19.0	39.0
619445	46.0	13.0
9698	13964.0	5843.0
7039	1417.0	121.0
7038	36.0	70.0
9699	133.0	10.0
392288	0.0	0.0
619448	0.0	1.0
106480358	2.0	1.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	1.0	11.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	635.0	259.0
106479387	5.0	1.0
9693	6965.0	1597.0
106479386	0.0	0.0
9690	11594.0	5252.0
7031	9515.0	2442.0
106479385	0.0	0.0
7030	5631.0	3620.0
402152	0.0	5.0
106479384	1.0	4.0
106480361	0.0	1.0
106479383	5.0	1.0
106480360	35.0	18.0
106479382	0.0	1.0
106480363	7.0	1.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	9713.0	3491.0
150383	470.0	435.0
150384	22.0	38.0
392292	0.0	0.0
150381	194.0	215.0
7044	57.0	1.0
7043	4482.0	5394.0
7046	12223.0	10087.0
7045	13482.0	9937.0
7048	42290.0	4294.0
100874003	0.0	0.0
7047	11.0	122.0
106479339	0.0	0.0
100874002	94.0	9.0
100874001	11.0	6.0
103352539	175.0	83.0
106479338	1.0	0.0
7049	27581.0	9634.0
106479337	0.0	0.0
55281	2615.0	722.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	2511.0	1738.0
106480324	0.0	1.0
729648	391.0	18.0
106479335	0.0	0.0
100996438	1.0	0.0
106479334	1.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	1813.0	1040.0
7040	1921.0	2113.0
106479332	0.0	0.0
100996435	0.0	6.0
106480329	0.0	0.0
55284	5224.0	2554.0
106480328	0.0	7.0
106479331	0.0	0.0
55283	860.0	67.0
7042	5147.0	945.0
106479330	3.0	0.0
7041	2828.0	1781.0
55282	25.0	40.0
55289	19.0	17.0
55288	5812.0	1731.0
80243	5069.0	339.0
55287	228.0	636.0
79258	131.0	2711.0
106480330	0.0	0.0
55286	678.0	55.0
106480332	1.0	0.0
106480331	0.0	0.0
106480334	2.0	2.0
106480333	0.0	0.0
100874007	155.0	43.0
100874006	3.0	8.0
100874005	8.0	9.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	1.0
100874008	67.0	45.0
729630	0.0	0.0
7054	10.0	137.0
7057	105321.0	50589.0
92211	207.0	32.0
7056	6295.0	475.0
7059	4086.0	3079.0
106479329	0.0	0.0
7058	22460.0	42644.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	13019.0	7914.0
