id	2c6a02ee-c88a-4e23-8915-6976b95386e3	9f0d673f-ff69-4d01-910c-f04921b538a2
79508	0.0	0.0
9846	2585.0	1373.0
55558	2107.0	3535.0
352909	84.0	23.0
254439	0.0	223.0
9849	1902.0	2088.0
9861	5131.0	3475.0
9862	5564.0	7607.0
7200	99.0	2.0
9860	1699.0	1862.0
9865	3769.0	664.0
9866	1540.0	517.0
7201	0.0	6.0
7204	6372.0	4977.0
9863	924.0	453.0
7203	19694.0	43289.0
101927477	0.0	0.0
339942	333.0	92.0
230	2805.0	1196.0
231	3590.0	6883.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	0.0	1.0
238	20.0	5.0
239	69.0	70.0
9858	2480.0	2902.0
9859	1299.0	2174.0
100289092	21.0	91.0
9856	18.0	69.0
9857	3140.0	7230.0
100652846	35.0	36.0
9873	2321.0	1085.0
9870	2795.0	3722.0
9871	3580.0	3203.0
9877	10535.0	11549.0
9874	4398.0	3016.0
101927487	0.0	0.0
9875	3450.0	3037.0
101927489	7.0	1.0
240	2749.0	339.0
241	1477.0	523.0
242	20.0	6.0
100652831	7.0	10.0
243	0.0	0.0
100289087	0.0	0.0
245	132.0	242.0
246	76.0	3.0
339926	0.0	0.0
247	1357.0	268.0
248	0.0	57.0
249	13448.0	721.0
339929	731.0	239.0
9869	2592.0	5346.0
7205	6230.0	6152.0
9867	9150.0	5650.0
9868	5098.0	5483.0
7220	534.0	273.0
9883	1800.0	3941.0
9884	56.0	20.0
7222	12.0	126.0
9881	2241.0	1196.0
9882	6783.0	2390.0
7221	22.0	3.0
7224	0.0	0.0
9887	5524.0	14063.0
7223	19.0	22.0
9885	4072.0	2893.0
7226	1165.0	1390.0
101927498	3.0	1.0
9886	1546.0	814.0
7225	741.0	255.0
250	0.0	430.0
9880	746.0	1525.0
251	0.0	21.0
340900	2.0	0.0
100652865	49.0	8.0
257	11.0	38.0
258	0.0	0.0
259	170.0	9.0
7216	994.0	80.0
9878	6048.0	3789.0
9879	4792.0	5891.0
9894	2581.0	1576.0
9895	3019.0	3271.0
9892	30.0	89.0
9898	9142.0	26961.0
9899	243.0	82.0
9896	1924.0	2669.0
9897	4890.0	4672.0
100422407	0.0	0.0
9890	473.0	233.0
9891	1804.0	625.0
262	5651.0	10556.0
263	1.0	1.0
100652853	122.0	41.0
265	0.0	0.0
266	0.0	0.0
267	16390.0	10110.0
100652856	0.0	0.0
268	49.0	56.0
269	6.0	2.0
339906	3.0	3.0
7227	15854.0	16377.0
9889	1725.0	3208.0
100652857	0.0	0.0
100422411	1.0	4.0
7248	3036.0	1813.0
7247	6528.0	6354.0
101927433	0.0	0.0
270	205.0	12.0
271	2572.0	2035.0
100289059	0.0	0.0
272	911.0	615.0
273	337.0	130.0
274	3836.0	642.0
275	1113.0	143.0
276	1.0	0.0
277	1.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	1.0	0.0
100289051	0.0	0.0
7253	78.0	100.0
7252	1.0	0.0
7257	3113.0	4291.0
7259	10669.0	7864.0
7258	0.0	0.0
280	696.0	355.0
281	0.0	0.0
101927449	0.0	0.0
283	1677.0	341.0
7251	4994.0	3816.0
284	320.0	259.0
285	1598.0	732.0
286	496.0	156.0
287	3650.0	814.0
288	4619.0	3638.0
102723378	0.0	0.0
7249	6134.0	4015.0
7264	4320.0	3402.0
7263	2850.0	1257.0
7266	5652.0	5524.0
7265	3979.0	1495.0
7268	260.0	361.0
7267	19257.0	13649.0
100422437	0.0	1.0
290	10304.0	1560.0
101927455	0.0	1.0
291	3360.0	3095.0
292	13819.0	47876.0
101927457	3.0	0.0
7260	1193.0	2620.0
293	41913.0	12425.0
352852	0.0	1.0
101927459	0.0	0.0
7262	474.0	197.0
100289034	2.0	3.0
100652824	15.0	1.0
100422431	0.0	0.0
7275	1303.0	1404.0
7274	21.0	41.0
7277	2487.0	2648.0
100422445	4.0	0.0
7276	1.0	0.0
7278	2.0	1.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1422.0	1058.0
100289027	0.0	0.0
7273	804.0	376.0
7272	177.0	2808.0
102723356	40.0	4.0
7286	1517.0	5020.0
376844	0.0	0.0
100529257	12.0	16.0
7288	8.0	11.0
7287	24.0	12.0
7289	2099.0	4555.0
134510	2575.0	986.0
79490	0.0	0.0
7280	2392.0	2629.0
79492	0.0	0.0
79491	0.0	0.0
100529251	9.0	42.0
79494	0.0	0.0
7284	14692.0	24800.0
7283	2061.0	4217.0
79498	0.0	0.0
122525	589.0	108.0
79499	2.0	0.0
100422450	4.0	2.0
100422452	0.0	1.0
7297	4199.0	6816.0
7296	3619.0	5542.0
7299	0.0	1.0
134526	1.0	0.0
7298	770.0	2358.0
100422469	0.0	0.0
7291	1564.0	138.0
100529261	2.0	10.0
7290	1344.0	973.0
100529262	6.0	4.0
7293	93.0	110.0
79483	0.0	0.0
7292	140.0	199.0
100529264	0.0	2.0
79482	0.0	0.0
7295	9785.0	11183.0
352887	0.0	0.0
7294	57.0	23.0
79488	0.0	0.0
388818	0.0	0.0
100292680	20.0	10.0
388815	571.0	223.0
158506	0.0	0.0
100529239	2.0	8.0
92483	2.0	7.0
352896	0.0	0.0
92482	837.0	527.0
122509	643.0	752.0
388849	43.0	18.0
134548	191.0	17.0
101927423	45.0	21.0
101927422	5.0	0.0
100529240	2.0	2.0
134549	3254.0	335.0
100529241	4.0	6.0
388830	0.0	5.0
408050	37.0	246.0
100422486	11.0	0.0
100529215	48.0	87.0
100529211	33.0	46.0
100422496	0.0	0.0
122553	2161.0	1233.0
100133307	0.0	0.0
100133308	1.0	0.0
100133309	5.0	2.0
100133310	0.0	0.0
100133311	90.0	47.0
388886	1248.0	719.0
100133314	1.0	2.0
134505	3.0	13.0
100133321	0.0	8.0
100529209	46.0	22.0
65003	2464.0	3302.0
65005	3262.0	5169.0
65008	1519.0	1896.0
171419	0.0	0.0
65009	660.0	4059.0
55681	3181.0	4085.0
55680	1171.0	770.0
79650	2969.0	4344.0
79652	3046.0	910.0
79651	1830.0	3025.0
146456	92.0	32.0
55684	6469.0	4108.0
55683	6394.0	3502.0
79654	3569.0	3876.0
79656	658.0	152.0
55689	3120.0	7697.0
171416	0.0	0.0
79658	1335.0	1505.0
55687	1301.0	1533.0
79657	2314.0	2766.0
55686	5211.0	354.0
374395	3335.0	1656.0
79659	1964.0	843.0
374393	306.0	2606.0
65010	765.0	531.0
374378	1135.0	1615.0
65012	72.0	12.0
92610	1548.0	1574.0
122481	277.0	90.0
65018	2638.0	1646.0
55692	3292.0	1388.0
55691	1810.0	1179.0
55690	6003.0	5284.0
79641	2257.0	737.0
55696	4043.0	3965.0
55695	1488.0	2911.0
79640	2859.0	2711.0
79643	1798.0	1085.0
79642	588.0	147.0
55693	116.0	192.0
79645	818.0	31.0
55699	8472.0	20806.0
79644	2103.0	1545.0
55698	639.0	620.0
79647	4347.0	3845.0
55697	3383.0	4283.0
79646	5086.0	2452.0
79649	1148.0	1535.0
374383	40.0	845.0
79648	1534.0	709.0
92609	2801.0	4005.0
134490	0.0	0.0
134492	2034.0	634.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	10.0	19.0
146481	0.0	0.0
79670	3867.0	1897.0
79672	3318.0	3590.0
79671	1870.0	1337.0
79674	280.0	417.0
79673	1323.0	496.0
79676	134.0	92.0
79675	976.0	1944.0
79677	1701.0	3775.0
79679	33580.0	8029.0
158471	2628.0	3141.0
349391	0.0	0.0
79661	1736.0	442.0
79660	5264.0	959.0
79663	614.0	768.0
171424	1.0	1.0
171423	288.0	561.0
79665	4362.0	5200.0
171422	0.0	0.0
79664	3206.0	4275.0
171421	0.0	0.0
79667	205.0	51.0
79666	3569.0	1526.0
171427	14.0	14.0
79669	646.0	277.0
171425	1023.0	1156.0
79668	1907.0	245.0
171420	0.0	0.0
158401	40.0	3.0
92667	2753.0	1986.0
158405	701.0	636.0
349386	0.0	0.0
79690	1414.0	3140.0
79692	414.0	462.0
79691	1408.0	1828.0
79694	1044.0	1079.0
79693	1175.0	1661.0
79696	396.0	193.0
100302751	5.0	6.0
79695	275.0	470.0
79698	40.0	5.0
205564	2347.0	2750.0
79697	1216.0	944.0
79699	2544.0	2970.0
92659	321.0	423.0
65055	850.0	142.0
65057	1617.0	1463.0
65056	7069.0	7764.0
65059	234.0	500.0
349372	0.0	0.0
100302743	0.0	0.0
79680	2836.0	1640.0
79683	1287.0	845.0
100302742	0.0	1.0
79682	671.0	1978.0
100302741	0.0	0.0
79685	4070.0	2098.0
79684	900.0	296.0
100216001	7.0	9.0
79689	10792.0	16955.0
146429	19.0	3.0
65065	497.0	657.0
92689	4962.0	3582.0
90025	238.0	443.0
158427	887.0	555.0
408263	10.0	2.0
92682	102.0	110.0
146434	489.0	54.0
146433	1850.0	376.0
146439	2555.0	1054.0
90019	2645.0	5099.0
65062	3987.0	2730.0
158431	461.0	229.0
65061	54.0	12.0
90011	4.0	1.0
92675	1874.0	2190.0
65078	208.0	589.0
134466	98.0	10.0
90007	6384.0	3230.0
65072	21.0	15.0
100289019	395.0	280.0
100289017	1.0	0.0
100133172	19.0	3.0
55601	2205.0	1721.0
55600	6.0	1.0
55605	657.0	1723.0
55604	2058.0	2540.0
55603	3139.0	8513.0
55602	1792.0	669.0
55609	204.0	493.0
55608	5598.0	6312.0
55607	1598.0	1679.0
254528	1.0	2.0
349334	6.0	3.0
9910	2618.0	2657.0
100133180	6.0	9.0
641924	1.0	42.0
9908	7152.0	11939.0
9909	2765.0	6042.0
55612	678.0	337.0
55611	5417.0	3364.0
55610	2256.0	2616.0
254531	2376.0	804.0
9902	14991.0	7339.0
55616	4315.0	5478.0
171482	0.0	0.0
9903	6259.0	5871.0
55615	1126.0	367.0
55614	5102.0	888.0
9900	535.0	2708.0
55613	37.0	85.0
340990	0.0	455.0
9901	956.0	231.0
9906	132.0	142.0
55619	1608.0	406.0
9907	1964.0	2607.0
9904	2675.0	1444.0
171484	3.0	3.0
55617	864.0	466.0
9905	8976.0	3547.0
641922	4.0	11.0
171483	1.0	0.0
9920	346.0	132.0
9921	12407.0	9008.0
100133190	798.0	334.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	12414.0	7209.0
55623	6536.0	5879.0
55622	1644.0	2508.0
55621	2138.0	2721.0
55620	2906.0	1830.0
9913	3292.0	3389.0
55627	4279.0	4363.0
340980	1.0	1.0
9914	1436.0	267.0
55626	3241.0	2342.0
9911	147.0	638.0
55625	4583.0	4764.0
9912	912.0	174.0
55624	6534.0	5442.0
9917	4940.0	13548.0
9918	4501.0	17672.0
9915	1252.0	4832.0
55629	5989.0	4990.0
55628	1284.0	1442.0
9931	2992.0	4151.0
55630	929.0	975.0
301	36682.0	6182.0
55634	1057.0	768.0
55633	1359.0	1492.0
302	65095.0	64985.0
55632	926.0	990.0
303	18.0	20.0
55631	972.0	1392.0
304	429.0	413.0
9924	2683.0	2265.0
55638	7292.0	420.0
305	1.0	2.0
306	6376.0	4815.0
9925	1619.0	1768.0
340970	0.0	0.0
9922	5836.0	3112.0
55636	2159.0	9215.0
307	6442.0	5301.0
55635	120.0	1748.0
308	27566.0	44531.0
9923	3101.0	1553.0
9928	75.0	1957.0
309	27882.0	7309.0
9929	4548.0	6734.0
9926	4841.0	9333.0
9927	9600.0	13736.0
9942	270.0	315.0
9943	3437.0	3650.0
266553	3.0	2.0
101927396	0.0	0.0
9940	163.0	29.0
101927399	2.0	0.0
9941	384.0	521.0
339983	869.0	792.0
102723423	0.0	0.0
102723426	1.0	0.0
339977	41.0	27.0
55640	444.0	346.0
310	10851.0	8791.0
311	17508.0	18324.0
312	81.0	4.0
79612	836.0	1023.0
55644	2443.0	1475.0
79611	1452.0	1682.0
313	1004.0	152.0
314	89.0	109.0
55643	6939.0	4232.0
79613	1088.0	733.0
494197	0.0	0.0
79616	511.0	426.0
316	3651.0	452.0
9935	7164.0	5458.0
317	813.0	1360.0
9936	1034.0	306.0
9933	2617.0	5214.0
55647	2003.0	7445.0
79618	1402.0	1110.0
318	1692.0	1310.0
55646	1176.0	1265.0
9934	242.0	83.0
319	61.0	1.0
9939	7748.0	16090.0
9937	1019.0	2568.0
9938	1635.0	312.0
9950	5069.0	6278.0
9953	312.0	131.0
9951	187.0	12.0
339970	4.0	3.0
339976	0.0	0.0
55652	3739.0	1678.0
320	1165.0	73.0
55651	3515.0	1802.0
339967	13.0	4.0
321	343.0	847.0
55650	1828.0	1064.0
322	3146.0	1869.0
323	5463.0	2023.0
55656	1845.0	2566.0
55655	2196.0	4024.0
324	1827.0	3006.0
79600	4049.0	2783.0
494188	3.0	0.0
79603	4948.0	1262.0
325	0.0	0.0
55654	9130.0	6839.0
79602	7910.0	10282.0
55653	1127.0	486.0
326	0.0	1.0
327	7855.0	4434.0
79605	586.0	274.0
9946	1624.0	860.0
55659	536.0	327.0
328	11086.0	9755.0
9947	2.0	0.0
55658	1683.0	699.0
329	4209.0	4547.0
79607	1025.0	845.0
9945	2023.0	1737.0
55657	1766.0	1233.0
79609	507.0	208.0
79608	1122.0	814.0
9948	24469.0	18561.0
9949	1101.0	1995.0
9960	2540.0	2240.0
9961	13692.0	8143.0
7301	803.0	761.0
651302	87.0	61.0
7300	0.0	0.0
9965	25.0	2.0
9962	2448.0	2727.0
9963	56.0	40.0
7302	1.0	1.0
339965	356.0	21.0
330	1810.0	1902.0
55663	787.0	393.0
79630	850.0	386.0
331	4328.0	4306.0
55662	5455.0	4551.0
332	442.0	5318.0
79632	636.0	1719.0
55661	5098.0	4025.0
333	255.0	1277.0
79631	2595.0	5019.0
55660	7572.0	9166.0
334	60659.0	26829.0
55667	3141.0	2981.0
79634	1349.0	896.0
335	11.0	3.0
55666	5910.0	10243.0
79633	1298.0	1613.0
55665	3286.0	2820.0
336	3.0	1.0
55664	2228.0	2199.0
337	0.0	0.0
79635	406.0	290.0
340947	2.0	5.0
9957	347.0	126.0
338	53.0	13.0
339	0.0	0.0
79637	1298.0	1127.0
9958	2846.0	2806.0
9955	29.0	11.0
55669	3241.0	5138.0
55668	2445.0	1397.0
9956	123.0	165.0
79639	814.0	472.0
641977	788.0	389.0
9971	1.0	0.0
9972	3417.0	7359.0
7310	2.0	4.0
9970	37.0	168.0
100422600	0.0	0.0
9975	4798.0	2422.0
9976	1276.0	218.0
7311	32867.0	38794.0
100422602	0.0	0.0
7314	34954.0	38267.0
9973	2208.0	823.0
100422603	27.0	18.0
100422605	0.0	1.0
100422608	40.0	0.0
55670	3496.0	2270.0
341	2212.0	1196.0
342	5.0	3.0
343	3.0	1.0
79621	1956.0	770.0
55672	1105.0	1046.0
55671	4907.0	8379.0
344	9.0	1.0
345	0.0	0.0
79623	653.0	199.0
254552	348.0	177.0
79622	1598.0	1837.0
55677	4659.0	3047.0
346	0.0	1.0
55676	2337.0	3855.0
79625	323.0	21.0
347	41555.0	5594.0
348	23306.0	12949.0
79624	5193.0	2214.0
7305	4247.0	1276.0
79627	10810.0	4156.0
9968	3977.0	5823.0
9969	4212.0	6288.0
79626	469.0	96.0
79629	1247.0	753.0
7307	5.0	1.0
9966	210.0	173.0
9967	13500.0	14548.0
55679	5685.0	786.0
7306	3.0	2.0
79628	220.0	123.0
254559	635.0	264.0
9982	588.0	186.0
7321	800.0	1048.0
9980	2675.0	3268.0
7320	4845.0	3649.0
101927350	7.0	0.0
7323	18086.0	27924.0
9986	1090.0	1220.0
7322	5383.0	7646.0
9987	17706.0	14052.0
101927352	4.0	34.0
9984	2129.0	2157.0
7325	1592.0	410.0
9985	352.0	112.0
7324	5128.0	3442.0
350	0.0	1.0
351	107564.0	119600.0
353	6346.0	3979.0
100133210	0.0	0.0
354	28.0	3.0
355	1449.0	988.0
100133212	0.0	0.0
356	30.0	17.0
357	856.0	498.0
358	39163.0	5809.0
359	8.0	1.0
7316	58065.0	39333.0
7315	3.0	6.0
7318	4226.0	1921.0
9978	3458.0	2359.0
7317	26044.0	35121.0
7319	3919.0	7242.0
9993	12812.0	7042.0
101927360	0.0	0.0
9994	1346.0	3217.0
9991	6529.0	9920.0
7332	6575.0	5048.0
9992	39.0	28.0
9997	921.0	952.0
7334	5414.0	5369.0
101927364	0.0	0.0
7333	7.0	1.0
7336	3437.0	4168.0
9995	3.0	0.0
100422505	1856.0	22.0
7335	522.0	520.0
494150	2.0	4.0
9990	1607.0	1179.0
360	9279.0	4287.0
361	182.0	10.0
362	1280.0	498.0
363	5.0	37.0
100133220	4.0	2.0
364	1077.0	138.0
366	33.0	627.0
367	9489.0	488.0
368	545.0	356.0
369	4598.0	5624.0
494143	125.0	188.0
7327	7674.0	5724.0
7326	3606.0	2830.0
7329	8154.0	6760.0
9988	3432.0	2642.0
9989	5705.0	6397.0
7328	11120.0	14934.0
7341	7241.0	5789.0
7343	10695.0	9537.0
7342	7463.0	5648.0
7345	504.0	3804.0
100422514	0.0	0.0
7347	569.0	450.0
100422517	0.0	0.0
372	12232.0	10667.0
373	1131.0	834.0
374	3437.0	2165.0
375	31969.0	53361.0
377	12391.0	14242.0
100133234	0.0	0.0
378	12537.0	12015.0
379	1151.0	391.0
100652740	12.0	2.0
7337	6644.0	2892.0
7339	2.0	0.0
100652748	363.0	379.0
101927380	2.0	8.0
100652749	0.0	0.0
7352	101.0	46.0
7351	6486.0	1411.0
101927381	2.0	0.0
7353	3830.0	2653.0
100422523	1.0	0.0
7356	10.0	1.0
7355	2256.0	4239.0
7358	8390.0	2605.0
7357	4249.0	1764.0
100422527	0.0	0.0
380	1.0	1.0
381	9371.0	14277.0
382	9669.0	6443.0
7350	37.0	18.0
383	10.0	11.0
384	214.0	643.0
387	36518.0	26145.0
388	34692.0	24129.0
389	18317.0	8345.0
100652730	1.0	39.0
7349	59.0	32.0
7348	90.0	3.0
100652736	52.0	31.0
100652739	3.0	4.0
101927390	0.0	0.0
7363	54.0	1.0
100422531	1.0	0.0
100422532	24.0	4.0
352954	786.0	1127.0
7365	0.0	0.0
100422533	0.0	3.0
352957	1.0	0.0
7364	10.0	7.0
7367	12.0	9.0
100422535	0.0	1.0
7366	551.0	44.0
100422536	13.0	8.0
7369	45.0	0.0
7368	509.0	10577.0
390	8560.0	1859.0
391	3734.0	2514.0
392	10986.0	7792.0
393	2747.0	876.0
394	5850.0	4000.0
100133251	0.0	0.0
395	373.0	206.0
7360	11336.0	18484.0
396	12230.0	13541.0
397	21258.0	6408.0
494115	1750.0	1611.0
398	27.0	6.0
399	1724.0	164.0
100133259	0.0	0.0
388906	33.0	28.0
388907	55.0	22.0
494119	0.0	0.0
494118	0.0	0.0
7374	3250.0	6853.0
352966	6.0	9.0
7373	21016.0	2917.0
352965	35.0	41.0
7376	4909.0	3489.0
7375	5863.0	4090.0
352967	0.0	0.0
100422545	0.0	0.0
7378	679.0	886.0
101927320	0.0	0.0
100422546	3.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	16.0	14.0
101927324	0.0	0.0
101927323	17.0	1.0
352962	98.0	110.0
101927327	0.0	1.0
7372	2732.0	3506.0
352964	1.0	2.0
100133262	0.0	0.0
7371	4142.0	6447.0
352963	0.0	1.0
100133265	0.0	1.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	13192.0	26970.0
7384	10050.0	14870.0
7386	3923.0	6994.0
7389	5273.0	3580.0
376940	1239.0	840.0
7388	5753.0	13364.0
100422558	2.0	9.0
101927332	0.0	0.0
7381	13730.0	20679.0
102723489	309.0	771.0
7380	320.0	28.0
102723487	15.0	0.0
102723483	5.0	0.0
100422550	0.0	0.0
388925	0.0	0.0
7398	2785.0	8612.0
7399	23.0	12.0
7390	2265.0	2425.0
101927347	0.0	0.0
7392	8365.0	6621.0
7391	3835.0	4377.0
100133285	0.0	1.0
102723475	62.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	6.0	21.0
352990	6.0	0.0
374308	36.0	4.0
122402	210.0	5266.0
122409	0.0	0.0
388948	18.0	1.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	5271.0	5606.0
388931	20.0	10.0
388939	32.0	128.0
100422581	5.0	3.0
100422582	0.0	1.0
100422598	2.0	4.0
408187	2.0	0.0
388965	0.0	0.0
388962	768.0	1864.0
388963	620.0	448.0
388960	1.0	0.0
100422591	0.0	1.0
100422595	0.0	0.0
388969	2201.0	1916.0
92597	2722.0	3064.0
92595	565.0	542.0
134429	235.0	1237.0
92591	94.0	82.0
388951	0.0	1.0
134430	2280.0	3700.0
100147811	1.0	2.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	72.0	38.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	8.0	0.0
100147827	3.0	1.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	0.0
100147833	0.0	0.0
103724390	12.0	1.0
100147834	1.0	0.0
100147835	0.0	0.0
100147836	2.0	2.0
100147837	0.0	0.0
100505385	198.0	171.0
100505383	0.0	1.0
374354	2458.0	2163.0
374355	0.0	0.0
103724389	0.0	4.0
103724388	1.0	1.0
103724387	23.0	6.0
103724386	5.0	2.0
100133203	0.0	0.0
100133204	22.0	17.0
100133205	129.0	72.0
100133206	1.0	0.0
122416	1720.0	8394.0
65121	0.0	0.0
677837	12.0	10.0
677838	0.0	0.0
65123	4753.0	9315.0
677835	0.0	0.0
65122	0.0	0.0
677836	2.0	1.0
65125	10476.0	47868.0
677833	0.0	2.0
102723508	36.0	22.0
92745	335.0	108.0
65124	2746.0	2879.0
677834	4.0	16.0
100505566	25.0	19.0
677831	0.0	0.0
677832	10.0	4.0
100505567	0.0	0.0
80759	102.0	313.0
80758	150.0	83.0
80757	236.0	163.0
144165	614.0	1313.0
100505561	2.0	0.0
677839	2.0	7.0
79770	5698.0	3639.0
80762	11031.0	8359.0
79772	1288.0	354.0
80761	35.0	142.0
80760	10481.0	1617.0
388667	0.0	0.0
79774	1101.0	566.0
79777	1328.0	389.0
79776	720.0	887.0
80765	319.0	74.0
80764	2073.0	1216.0
80763	57.0	32.0
79778	2057.0	1601.0
92737	59.0	144.0
677840	0.0	0.0
92736	4.0	0.0
158798	0.0	1.0
677848	0.0	0.0
677849	0.0	5.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	3.0	4.0
388662	100.0	597.0
80746	817.0	449.0
80745	867.0	930.0
653857	227.0	172.0
79760	798.0	724.0
79762	6215.0	2706.0
79763	2095.0	2735.0
80755	404.0	283.0
79768	1497.0	661.0
79767	2476.0	1868.0
677850	0.0	0.0
677815	2.0	6.0
677816	0.0	0.0
677813	0.0	1.0
677814	23.0	11.0
677811	0.0	0.0
90102	2876.0	3591.0
677812	0.0	0.0
677810	44.0	25.0
388695	668.0	1996.0
80778	534.0	357.0
79791	4162.0	1334.0
677819	2.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	5150.0	2134.0
677818	0.0	0.0
79794	3338.0	7164.0
79797	948.0	619.0
79796	719.0	607.0
80781	15843.0	39976.0
79799	0.0	0.0
79798	1056.0	873.0
388685	491.0	39.0
119180	0.0	0.0
677826	3.0	6.0
219833	222.0	228.0
677827	2.0	0.0
100505576	46.0	30.0
100505573	1049.0	220.0
677825	0.0	0.0
92755	50.0	105.0
677822	0.0	0.0
677823	1.0	3.0
677820	0.0	0.0
677821	0.0	0.0
144193	95.0	14.0
79780	1202.0	1206.0
79782	61.0	2.0
144195	21.0	271.0
677828	1.0	3.0
79781	832.0	77.0
677829	3.0	0.0
79784	6976.0	11022.0
79783	297.0	201.0
80772	2236.0	2739.0
79786	4360.0	4198.0
79785	568.0	145.0
80777	4158.0	4921.0
79788	262.0	108.0
80776	380.0	153.0
388677	38.0	54.0
80775	747.0	815.0
80774	760.0	775.0
79789	7538.0	8732.0
92749	25.0	8.0
92747	802.0	619.0
90121	3995.0	3884.0
219844	438.0	568.0
90120	2905.0	2628.0
158763	472.0	66.0
651249	7.0	3.0
220832	0.0	3.0
146779	0.0	0.0
677885	6.0	13.0
677882	0.0	0.0
677883	0.0	4.0
651250	488.0	551.0
132141	0.0	0.0
219855	814.0	301.0
219854	1517.0	565.0
90113	22.0	18.0
653895	3.0	4.0
80789	2238.0	1957.0
144132	603.0	534.0
144124	0.0	0.0
388698	0.0	0.0
388699	0.0	0.0
388697	31.0	2.0
100505518	2.0	4.0
80790	4504.0	10549.0
89122	3529.0	2086.0
158787	265.0	134.0
100505540	0.0	0.0
219865	10.0	1.0
100505547	6.0	0.0
132158	254.0	87.0
100505545	0.0	0.0
90141	943.0	922.0
132160	2422.0	713.0
90139	1252.0	857.0
340665	12.0	2.0
219858	0.0	0.0
100505532	63.0	234.0
90134	10.0	3.0
219875	0.0	0.0
90133	461.0	373.0
92799	3111.0	3479.0
219874	2.0	0.0
651258	1.0	1.0
90135	3953.0	4405.0
219873	0.0	0.0
100505536	4.0	1.0
92797	407.0	360.0
219870	0.0	0.0
339674	10.0	14.0
339669	0.0	0.0
100505538	241.0	380.0
340654	41.0	7.0
219869	0.0	0.0
339665	415.0	203.0
100133053	0.0	0.0
55722	312.0	508.0
55721	523.0	557.0
55720	3805.0	6384.0
55726	1526.0	2528.0
55723	384.0	3482.0
55729	4966.0	6816.0
55728	1100.0	1059.0
55727	2762.0	3078.0
105377108	5.0	0.0
219899	1440.0	920.0
220869	701.0	301.0
102723578	1.0	0.0
100133064	0.0	0.0
102723574	10.0	9.0
55733	1599.0	1633.0
400	7429.0	4712.0
641808	18.0	25.0
55732	312.0	2056.0
401	0.0	0.0
55731	2123.0	4305.0
402	2652.0	1490.0
403	3318.0	2436.0
55737	11230.0	13224.0
205251	870.0	560.0
405	4750.0	5767.0
55735	1813.0	4054.0
406	650.0	1098.0
55734	1128.0	1461.0
407	19.0	8.0
408	4855.0	599.0
409	3906.0	2637.0
55739	4983.0	3183.0
55738	4821.0	4085.0
327658	0.0	0.0
327657	20.0	1.0
327659	0.0	0.0
653808	2.0	5.0
100133074	0.0	0.0
55740	8126.0	19445.0
102723562	3.0	0.0
100133079	0.0	0.0
410	4941.0	1689.0
55744	2242.0	2887.0
411	966.0	1391.0
80700	9323.0	3244.0
79711	447.0	410.0
55743	1640.0	1196.0
412	1835.0	1245.0
79710	1945.0	3689.0
79713	72.0	61.0
55742	9363.0	7212.0
414	11110.0	4319.0
55741	2383.0	2549.0
79712	1351.0	849.0
55748	16560.0	11051.0
415	213.0	278.0
100505506	6.0	11.0
416	6.0	6.0
79714	935.0	1652.0
55746	4842.0	8491.0
79717	4984.0	3833.0
417	0.0	0.0
55745	3110.0	3867.0
79716	911.0	374.0
418	0.0	0.0
79719	4933.0	4189.0
419	36.0	1690.0
79718	7472.0	11300.0
55749	5025.0	7459.0
102723555	0.0	0.0
220885	11.0	16.0
55751	2506.0	5207.0
55750	2058.0	3206.0
420	108.0	8.0
102723553	2.0	0.0
421	2695.0	632.0
55755	6260.0	3548.0
340618	0.0	0.0
55754	12263.0	21989.0
55753	21.0	3445.0
55752	5281.0	8930.0
79701	3318.0	3438.0
55759	1581.0	2160.0
427	19938.0	6068.0
55758	3083.0	3149.0
79703	1240.0	1125.0
205272	2.0	0.0
55757	2038.0	3294.0
79706	2372.0	2069.0
55756	1509.0	2421.0
429	8.0	0.0
79705	1864.0	3391.0
79707	2098.0	2497.0
79709	6159.0	14824.0
256815	6.0	7.0
101927273	0.0	0.0
101927275	122.0	50.0
7402	9701.0	4320.0
7401	1.0	0.0
80714	120.0	74.0
101927279	9.0	15.0
653820	21.0	212.0
100133093	0.0	0.0
80712	0.0	1.0
102723547	0.0	0.0
