id	17be1b8a-4b2d-499a-9847-37656dea85a8	774b7b7e-f349-495e-8972-cbcb08907805
65108	10356.0	28640.0
55780	1314.0	1160.0
80739	33.0	33.0
450	0.0	0.0
55784	1118.0	303.0
79751	853.0	1256.0
80740	14.0	11.0
451	2.0	0.0
79750	737.0	605.0
55783	2474.0	2548.0
79753	1472.0	1555.0
55781	1624.0	1157.0
79752	2471.0	793.0
454	3.0	1.0
79755	1070.0	694.0
55788	4632.0	3009.0
455	8.0	2.0
55787	2588.0	1987.0
79754	2708.0	1656.0
55786	825.0	713.0
80742	1241.0	645.0
55785	1621.0	3191.0
80741	97.0	109.0
92715	996.0	572.0
7415	13937.0	22669.0
79759	172.0	392.0
7414	13432.0	10230.0
79758	880.0	527.0
7417	2844.0	3588.0
55789	86.0	278.0
92714	2195.0	1634.0
7416	7589.0	9968.0
7419	3385.0	4337.0
7418	0.0	0.0
65110	2033.0	999.0
7431	37614.0	58464.0
7430	11664.0	27022.0
7433	3286.0	731.0
7432	29.0	2.0
7434	73.0	199.0
80726	1463.0	135.0
65117	5626.0	4551.0
80725	894.0	2930.0
80724	2107.0	1351.0
80723	177.0	269.0
102723518	0.0	0.0
55791	1211.0	1319.0
55790	1131.0	1786.0
80728	658.0	694.0
460	261.0	340.0
102723513	16.0	0.0
80727	2333.0	25436.0
462	5.0	25.0
55795	2911.0	1831.0
79740	6.0	19.0
463	1981.0	1993.0
55794	685.0	496.0
55793	2403.0	4483.0
79742	1836.0	2673.0
102723510	15.0	12.0
79744	567.0	587.0
466	1559.0	1362.0
55799	68.0	125.0
467	5161.0	3014.0
55798	1437.0	1096.0
468	14637.0	12179.0
79746	1203.0	662.0
80731	292.0	97.0
55796	1885.0	1509.0
79745	2357.0	622.0
469	1.0	0.0
79748	1.0	4.0
79747	2.0	2.0
7425	0.0	39.0
7428	3632.0	3370.0
92703	2166.0	2818.0
7429	5.0	0.0
7442	14.0	7.0
7441	0.0	1.0
7444	1209.0	1451.0
7443	804.0	631.0
101927233	121.0	16.0
254251	703.0	770.0
471	4041.0	10524.0
472	5473.0	4985.0
473	11444.0	9547.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1201.0	5384.0
103689846	2.0	9.0
476	43466.0	63250.0
103689845	0.0	5.0
477	1344.0	418.0
478	18.0	82.0
479	6.0	9.0
100135756	0.0	0.0
7436	1554.0	1089.0
7439	148.0	162.0
7451	49.0	30.0
7450	7710.0	23245.0
7453	3554.0	7818.0
7455	13.0	0.0
100147744	0.0	0.0
7454	259.0	827.0
100422624	1.0	0.0
101927242	0.0	1.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	8.0	1.0
7456	2842.0	6485.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	8.0	1.0
254263	37.0	441.0
480	89.0	75.0
481	9151.0	6949.0
482	221.0	222.0
483	1878.0	4831.0
484	1.0	2.0
100133100	0.0	0.0
485	7.0	4.0
486	27.0	25.0
487	59.0	82.0
488	13893.0	18813.0
100133103	0.0	0.0
489	1148.0	4289.0
7448	54.0	10.0
7447	964.0	140.0
7462	331.0	824.0
100147751	1.0	1.0
7461	1207.0	1147.0
100147752	3.0	10.0
7464	1952.0	6310.0
100147754	0.0	0.0
7466	2668.0	8988.0
100147755	0.0	0.0
7465	6452.0	3458.0
100422635	4.0	0.0
100147756	0.0	0.0
7468	3133.0	4448.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	1.0	0.0
100147759	1.0	0.0
490	6786.0	3279.0
491	15.0	78.0
492	2.0	12.0
493	8601.0	15683.0
495	5.0	3.0
254225	1919.0	1342.0
496	0.0	2.0
254228	234.0	702.0
498	23456.0	31946.0
7458	12831.0	10978.0
100147750	15.0	13.0
7473	312.0	42.0
100147762	0.0	0.0
7472	253.0	680.0
100422642	12.0	3.0
7475	107.0	17.0
134701	1.0	0.0
7474	1105.0	1702.0
100422644	0.0	0.0
7477	202.0	1524.0
100147766	2.0	0.0
101927265	0.0	0.0
7476	2.0	11.0
100147767	0.0	0.0
7479	18.0	9.0
100147768	0.0	0.0
7478	10.0	0.0
100147769	0.0	0.0
254240	0.0	19.0
7471	7.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2006.0	1430.0
100147760	0.0	0.0
100147761	2.0	1.0
7484	14.0	17.0
7483	192.0	492.0
7486	1847.0	577.0
7485	1357.0	2480.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	1.0
254295	2229.0	235.0
7480	40.0	22.0
100419004	0.0	0.0
7482	217.0	146.0
100419006	0.0	0.0
7481	101.0	91.0
100419005	0.0	0.0
100133139	3.0	3.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	15.0	4.0
7494	0.0	0.0
100422666	13.0	5.0
7499	111.0	465.0
7498	1187.0	1124.0
7490	1.0	313.0
100420005	77.0	93.0
100420003	7.0	15.0
100422674	3.0	3.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	54.0	1.0
101927217	47.0	5.0
100419028	20.0	15.0
101927219	0.0	0.0
55700	4625.0	7505.0
254268	28.0	31.0
55704	2040.0	1507.0
55703	1077.0	1077.0
122706	0.0	0.0
55702	985.0	586.0
55701	4093.0	3196.0
55707	3039.0	5173.0
55706	2332.0	3428.0
122704	1131.0	1517.0
55705	4830.0	8545.0
100420012	0.0	0.0
100422686	2.0	0.0
55709	599.0	708.0
101927221	439.0	152.0
101927220	2.0	4.0
100419031	23.0	4.0
101927222	1.0	0.0
101927224	1.0	0.0
100133161	69.0	17.0
100133162	0.0	0.0
100133163	0.0	2.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	392.0	2677.0
55715	1019.0	713.0
55714	589.0	487.0
55713	1358.0	254.0
100420028	4.0	12.0
102723590	0.0	0.0
55719	2619.0	2124.0
55718	3293.0	2656.0
55717	4694.0	3869.0
55716	1609.0	1342.0
100420033	16.0	0.0
100420030	1.0	0.0
100419040	0.0	0.0
100419042	10.0	1.0
677798	0.0	0.0
158724	0.0	0.0
677799	17.0	15.0
100419041	1.0	6.0
120103	745.0	672.0
65080	1414.0	2548.0
65082	1032.0	1341.0
100422690	1.0	3.0
100422691	20.0	25.0
122769	327.0	448.0
65084	2092.0	2214.0
65083	3285.0	2847.0
100420044	1.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	1.0	0.0
100419056	14.0	12.0
92691	40.0	90.0
100420049	0.0	0.0
65095	2247.0	1673.0
65094	963.0	1505.0
100420047	3.0	0.0
100420046	4.0	0.0
100420055	0.0	0.0
132112	3.0	1.0
100419068	0.0	0.0
158747	1013.0	966.0
100420051	18.0	1.0
100419062	3.0	2.0
677778	38.0	8.0
677779	0.0	0.0
677776	4.0	0.0
677777	1.0	5.0
90060	1407.0	1441.0
146760	1877.0	1742.0
100419069	1.0	1.0
146754	191.0	392.0
122742	0.0	0.0
122740	0.0	0.0
100419070	8.0	0.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	22.0	62.0
122748	2.0	0.0
677780	1.0	0.0
100420063	4.0	10.0
100419075	25.0	3.0
100419074	4.0	0.0
90050	8.0	0.0
144110	577.0	5760.0
146771	5.0	35.0
144100	2826.0	1618.0
144106	71.0	18.0
677796	17.0	3.0
677797	0.0	0.0
144108	3031.0	3412.0
677794	1.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	9.0	2.0
677790	6.0	4.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	195.0	200.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	3.0	0.0
100505474	1.0	4.0
100505475	1.0	2.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	1.0	78.0
90075	353.0	194.0
134728	671.0	240.0
388610	992.0	232.0
388611	330.0	50.0
146705	713.0	332.0
388650	816.0	1319.0
122786	10675.0	3982.0
120126	0.0	0.0
388646	27.0	7.0
146713	3.0	1.0
146712	417.0	312.0
388649	9.0	0.0
349075	431.0	405.0
100505494	609.0	118.0
100505495	212.0	373.0
120114	182.0	209.0
388633	8.0	41.0
146723	2.0	23.0
388630	719.0	200.0
146722	54.0	151.0
122773	494.0	78.0
219902	410.0	337.0
65244	1716.0	1978.0
100505683	20.0	8.0
65243	182.0	236.0
90204	836.0	790.0
100505687	174.0	142.0
90203	1057.0	905.0
65249	976.0	1475.0
102723626	0.0	1.0
79890	1150.0	1252.0
100505681	81.0	45.0
79892	4511.0	4334.0
79891	765.0	280.0
120071	1075.0	2074.0
79894	1293.0	2926.0
79893	4558.0	4887.0
79896	885.0	645.0
79895	217.0	199.0
388789	1192.0	1599.0
79898	488.0	619.0
120065	2.0	0.0
120066	5.0	0.0
79897	182.0	236.0
28299	1762.0	6941.0
79899	396.0	895.0
92856	2389.0	2644.0
219931	1014.0	879.0
100505678	337.0	86.0
100505679	3.0	3.0
100505676	16.0	4.0
220906	2231.0	1706.0
65258	852.0	926.0
80868	83.0	45.0
168002	371.0	13.0
653737	11.0	7.0
79883	484.0	603.0
79882	4128.0	1758.0
79885	1557.0	1536.0
79884	1661.0	3113.0
79887	1014.0	1489.0
79886	1441.0	930.0
79888	3084.0	7203.0
219927	829.0	1161.0
65251	1133.0	952.0
65250	2299.0	1501.0
65264	6497.0	8758.0
65263	680.0	1049.0
65266	647.0	65.0
65265	2734.0	1843.0
65268	4735.0	2577.0
65267	301.0	112.0
90226	12.0	9.0
102723605	0.0	0.0
220930	272.0	186.0
641776	0.0	0.0
219938	0.0	0.0
65260	1733.0	1537.0
100505696	946.0	260.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	97.0	23.0
653753	0.0	0.0
100505692	24.0	28.0
653758	15.0	6.0
388799	4.0	36.0
80896	402.0	948.0
388795	12.0	3.0
80895	1315.0	1627.0
388796	1367.0	1017.0
220929	721.0	487.0
132014	983.0	478.0
349149	327.0	80.0
100505641	8037.0	8874.0
219965	0.0	0.0
219960	0.0	0.0
653789	4.0	0.0
653794	0.0	0.0
677763	2.0	2.0
100505648	660.0	98.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	2662.0	4018.0
349136	663.0	66.0
90233	1130.0	647.0
677769	0.0	0.0
677767	1.0	3.0
219972	1123.0	3389.0
677768	19.0	7.0
677765	0.0	0.0
219970	566.0	12933.0
100505633	19.0	800.0
677766	0.0	0.0
205327	1135.0	1554.0
146664	25.0	167.0
653781	1.0	0.0
653784	1027.0	1545.0
677774	0.0	1.0
677775	3.0	4.0
100505636	167.0	116.0
677772	16.0	8.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	1.0
219988	3206.0	2794.0
100505663	0.0	0.0
408029	0.0	0.0
220979	117.0	143.0
219986	0.0	0.0
90268	1353.0	2091.0
219983	1.0	0.0
219982	1.0	0.0
219981	0.0	0.0
220972	4253.0	2339.0
220974	0.0	0.0
28231	281.0	191.0
28232	1398.0	1704.0
28234	1.0	0.0
158674	2.0	3.0
340784	0.0	2.0
220965	486.0	347.0
349114	283.0	217.0
219995	0.0	218.0
146691	4926.0	5099.0
219990	0.0	0.0
339799	280.0	265.0
220963	380.0	206.0
501	10450.0	7494.0
651144	2.0	0.0
90249	267.0	1267.0
504	1.0	0.0
506	23123.0	45329.0
100505659	0.0	0.0
507	0.0	0.0
509	6359.0	15138.0
101927195	0.0	0.0
168090	0.0	8.0
100505601	20.0	4.0
101978785	18.0	0.0
339781	2.0	3.0
594840	2.0	0.0
594842	23.0	46.0
220992	404.0	250.0
339788	0.0	1.0
339789	3.0	10.0
339779	0.0	0.0
79810	1133.0	549.0
55843	271.0	862.0
55841	4412.0	4478.0
79812	2702.0	4828.0
513	1378.0	2123.0
79811	6887.0	7716.0
55840	163.0	267.0
79814	75.0	112.0
55847	776.0	1392.0
514	4625.0	25780.0
55846	2225.0	909.0
515	5685.0	9881.0
79813	4385.0	4343.0
79816	107.0	107.0
516	1391.0	2169.0
55845	6093.0	11634.0
79815	2717.0	3400.0
517	11034.0	13267.0
55844	1993.0	1883.0
518	4702.0	12511.0
79818	4020.0	2282.0
79817	2221.0	533.0
256949	246.0	332.0
55848	726.0	688.0
79819	557.0	362.0
220988	17742.0	17277.0
594837	6.0	2.0
594838	13.0	6.0
594839	41.0	15.0
220980	15.0	16.0
339778	37.0	7.0
55850	890.0	703.0
339768	20.0	35.0
520	0.0	0.0
55854	3887.0	4993.0
521	1464.0	4360.0
522	2128.0	9367.0
55853	11.0	1.0
523	4927.0	8815.0
55852	7019.0	9811.0
79801	142.0	850.0
79800	1148.0	348.0
55851	1284.0	4222.0
525	1953.0	489.0
55858	3031.0	5973.0
79803	939.0	992.0
55857	1498.0	680.0
79802	12.0	80.0
526	4413.0	5222.0
55856	1018.0	1873.0
79805	700.0	541.0
527	801.0	3279.0
528	3978.0	3127.0
55855	7.0	8.0
79804	177.0	72.0
529	3957.0	6397.0
79807	886.0	1420.0
79809	2159.0	1094.0
256957	6.0	4.0
55859	75.0	4.0
100505624	24.0	5.0
100505621	3.0	14.0
7500	0.0	0.0
339761	38.0	286.0
80818	2562.0	3592.0
80817	1494.0	866.0
80816	207.0	25.0
339766	9.0	3.0
55861	178.0	83.0
55860	3103.0	2946.0
79830	1039.0	825.0
105377240	0.0	0.0
340745	2.0	2.0
79832	4828.0	3840.0
80821	1040.0	916.0
533	2780.0	13590.0
80820	1922.0	553.0
79831	338.0	378.0
102723680	0.0	0.0
55863	1006.0	1248.0
79834	3192.0	3893.0
534	148.0	148.0
535	4124.0	2681.0
55862	3749.0	1495.0
79833	596.0	850.0
340749	5.0	1.0
105377243	0.0	0.0
55869	952.0	1485.0
79836	248.0	94.0
537	6690.0	25769.0
79838	1429.0	5494.0
538	2463.0	4277.0
55867	20.0	9.0
79837	2979.0	6068.0
539	3192.0	7475.0
79839	213.0	350.0
594855	0.0	0.0
7512	45.0	160.0
594857	0.0	0.0
7511	2734.0	2375.0
339751	23.0	32.0
55872	95.0	347.0
256933	4.0	12.0
540	549.0	489.0
55871	763.0	316.0
55870	10912.0	9107.0
541	17.0	5.0
542	0.0	0.0
55876	629.0	2212.0
543	0.0	0.0
79820	185.0	665.0
544	0.0	0.0
79823	341.0	443.0
545	3482.0	2371.0
546	9478.0	10676.0
79822	483.0	500.0
79825	170.0	174.0
547	33.0	2279.0
7503	29062.0	4185.0
100505616	109.0	28.0
55879	3.0	82.0
549	1215.0	712.0
79827	3277.0	6550.0
7504	155.0	42.0
79829	1881.0	2247.0
7507	890.0	549.0
79828	1241.0	1225.0
641700	221.0	365.0
7508	4266.0	2111.0
100505619	0.0	0.0
101927150	13.0	36.0
653707	0.0	0.0
101927152	2.0	1.0
101927155	47.0	16.0
7520	20879.0	36980.0
92822	1428.0	814.0
80835	22.0	48.0
101927158	56.0	12.0
80834	0.0	0.0
80833	2000.0	2491.0
339742	2.0	2.0
653702	227.0	132.0
339745	3807.0	4177.0
550	4569.0	6179.0
79850	549.0	689.0
551	0.0	0.0
339736	1.0	0.0
79852	58.0	19.0
552	441.0	661.0
256987	4537.0	4318.0
553	1.0	0.0
554	118.0	155.0
79854	31.0	18.0
79853	0.0	4.0
55885	296.0	175.0
79856	215.0	311.0
55884	2109.0	6041.0
100652885	19.0	0.0
7514	12358.0	11285.0
79858	1088.0	1041.0
558	2953.0	3599.0
92815	288.0	1657.0
7516	212.0	355.0
55889	0.0	3.0
7515	2266.0	1636.0
55888	429.0	159.0
7518	346.0	391.0
7517	658.0	280.0
7532	8552.0	20701.0
100422821	0.0	2.0
7531	25329.0	36424.0
7534	28981.0	41183.0
100422823	0.0	0.0
7533	4999.0	11963.0
101927167	20.0	268.0
100422824	0.0	0.0
65217	4.0	1.0
80824	8737.0	5413.0
100422826	0.0	0.0
340719	486.0	1545.0
80823	632.0	405.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1449.0	3929.0
80829	5375.0	6786.0
100422829	1.0	2.0
144097	672.0	1279.0
55894	0.0	0.0
55893	5271.0	1423.0
55892	1497.0	866.0
563	95932.0	48286.0
79841	92.0	11.0
55891	12.0	4.0
79840	69.0	30.0
80832	866.0	3030.0
79843	113.0	205.0
55898	4788.0	4952.0
80831	4.0	16.0
55897	159.0	435.0
566	31.0	17.0
79842	288.0	250.0
79845	356.0	735.0
567	61586.0	142135.0
80830	4347.0	5422.0
79844	211.0	172.0
79847	202.0	256.0
7525	5198.0	5054.0
79846	956.0	274.0
79849	9.0	6.0
79848	1795.0	556.0
7526	25.0	7.0
7529	15947.0	31816.0
7528	8065.0	6125.0
101927171	4.0	4.0
92806	413.0	496.0
65220	2978.0	5230.0
92840	1521.0	3725.0
7541	1379.0	1174.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	4395.0	3040.0
7542	342.0	359.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	62.0	406.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	11.0	9.0
653720	15.0	1.0
100422837	0.0	0.0
80856	2949.0	4006.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	1.0
570	0.0	2.0
79870	82.0	2362.0
571	3193.0	4571.0
572	975.0	2104.0
79872	2794.0	1917.0
573	3267.0	2627.0
79871	1985.0	911.0
79874	1001.0	1849.0
102723641	15.0	22.0
575	198.0	97.0
79873	284.0	364.0
79876	2449.0	1964.0
576	540.0	1826.0
340706	1416.0	757.0
577	57.0	19.0
79875	12624.0	4427.0
80864	142.0	30.0
578	588.0	1389.0
80863	240.0	130.0
579	2.0	30.0
79877	2980.0	1854.0
80862	854.0	182.0
7536	14002.0	12141.0
79879	219.0	118.0
7535	294.0	580.0
7538	16378.0	16236.0
7539	471.0	155.0
7552	1646.0	1032.0
101927186	0.0	0.0
100422841	0.0	2.0
7551	2711.0	1439.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	816.0	492.0
7553	1666.0	812.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1315.0	348.0
7555	19964.0	18130.0
100422846	2.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	690.0	1713.0
581	928.0	1776.0
582	200.0	106.0
583	3553.0	2353.0
79861	48.0	69.0
79863	1060.0	1078.0
585	1461.0	1488.0
100652899	1.0	0.0
586	326.0	1500.0
79862	356.0	573.0
102723631	0.0	0.0
587	1667.0	1006.0
79865	12.0	64.0
80854	8532.0	10784.0
80853	3020.0	3710.0
79864	694.0	239.0
80852	162.0	60.0
79867	1561.0	1313.0
254312	0.0	0.0
79866	239.0	213.0
80851	1990.0	4344.0
79869	7214.0	4523.0
7547	0.0	0.0
7546	5.0	11.0
79868	1790.0	1322.0
7549	455.0	395.0
256979	2.0	4.0
101927193	3.0	1.0
7561	997.0	710.0
7562	905.0	507.0
7565	609.0	534.0
101927111	90.0	31.0
7564	889.0	471.0
7567	471.0	165.0
7566	521.0	510.0
101927112	0.0	0.0
101927117	30.0	3.0
590	75.0	53.0
339822	7.0	1.0
593	286.0	257.0
594	1906.0	1409.0
595	14627.0	18936.0
596	5510.0	1870.0
597	59.0	318.0
598	4275.0	4224.0
599	3705.0	2088.0
7559	3042.0	2612.0
7572	9860.0	10345.0
7571	132.0	37.0
7574	1211.0	591.0
101929780	135.0	127.0
7576	1450.0	2732.0
7577	5.0	0.0
101927126	225.0	105.0
101927125	1.0	211.0
101927129	1.0	0.0
7570	2244.0	1259.0
339804	130.0	131.0
7569	860.0	476.0
7568	43.0	31.0
101978719	3.0	2.0
7582	4671.0	1259.0
7584	425.0	455.0
7587	2660.0	1825.0
7586	12378.0	7539.0
7589	518.0	260.0
101927134	1.0	7.0
7581	5148.0	4374.0
7580	1803.0	1674.0
100652988	82.0	129.0
7579	324.0	304.0
7594	2199.0	2133.0
7593	1710.0	1014.0
7596	1347.0	898.0
7597	942.0	476.0
101927149	0.0	0.0
7592	1194.0	1084.0
100652974	0.0	0.0
254359	882.0	1182.0
100133005	16.0	18.0
101929730	7.0	9.0
101929736	40.0	11.0
55803	477.0	845.0
55802	3159.0	2501.0
55801	0.0	1.0
55800	163.0	175.0
55806	1167.0	875.0
100420113	4.0	0.0
55805	325.0	196.0
55809	762.0	2072.0
55808	97.0	350.0
100652909	0.0	0.0
101929746	9.0	8.0
101929743	2.0	1.0
100133024	11.0	0.0
55810	3111.0	1718.0
55814	5453.0	2675.0
55813	2730.0	2789.0
55812	689.0	297.0
100652918	0.0	0.0
55811	68.0	27.0
55818	5217.0	3113.0
55816	230.0	173.0
55815	189.0	75.0
55819	4324.0	7341.0
254394	1745.0	983.0
100419149	1.0	0.0
100133036	2.0	0.0
55821	0.0	1.0
101930749	0.0	0.0
100133037	2.0	2.0
100133038	10.0	5.0
55825	319.0	602.0
101930745	0.0	0.0
55824	375.0	1014.0
101930746	0.0	1.0
55823	3570.0	3881.0
101930747	0.0	0.0
55829	2223.0	4330.0
55827	5511.0	8915.0
101930744	0.0	0.0
100420143	5.0	1.0
101929760	10.0	10.0
101927102	3.0	16.0
101927101	0.0	0.0
101929768	16.0	8.0
101929765	1.0	0.0
100133040	0.0	0.0
100419158	5.0	0.0
101929769	4.0	10.0
100133044	1.0	0.0
55832	9728.0	14609.0
254398	0.0	0.0
55831	2436.0	5065.0
55830	2894.0	3000.0
55835	1037.0	381.0
100652939	5181.0	6286.0
100420149	0.0	0.0
55833	2967.0	2330.0
55839	253.0	670.0
55837	2653.0	1737.0
90167	11.0	11.0
677679	0.0	0.0
90161	637.0	1104.0
134637	737.0	150.0
388701	3.0	22.0
100420159	10.0	14.0
100420158	0.0	0.0
388707	14.0	10.0
100420155	0.0	0.0
677681	4.0	2.0
100419178	1.0	0.0
43847	85.0	880.0
101929701	0.0	0.0
43849	11.0	21.0
28227	737.0	411.0
122631	0.0	0.0
90187	595.0	24.0
100419187	1.0	1.0
100419185	12.0	8.0
101929716	4.0	3.0
122622	288.0	647.0
388722	22.0	55.0
100420178	0.0	0.0
132001	680.0	407.0
388714	31.0	9.0
122618	439.0	679.0
388719	1.0	0.0
122616	1246.0	626.0
100420190	1.0	4.0
100037280	10.0	14.0
388743	2081.0	183.0
768097	4.0	5.0
768096	15.0	12.0
90199	2.0	0.0
90193	9.0	6.0
90196	2210.0	2467.0
100505591	3.0	1.0
100505592	12.0	32.0
388730	87.0	260.0
768086	39.0	10.0
119032	1871.0	1011.0
122665	3.0	0.0
388762	1.0	0.0
122664	39.0	2.0
388761	0.0	0.0
104413892	1.0	2.0
104413890	0.0	0.0
104413891	1.0	7.0
388753	487.0	1334.0
122651	0.0	0.0
119016	144.0	31.0
388759	51.0	95.0
90321	1849.0	1814.0
90324	2756.0	2938.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	5.0	0.0
100270919	0.0	0.0
100270912	6.0	0.0
124790	184.0	149.0
100270913	0.0	0.0
100270914	2.0	2.0
100270915	0.0	0.0
388428	3.0	3.0
100270920	4.0	1.0
641638	1777.0	1108.0
401967	4.0	0.0
100270921	1.0	1.0
100270922	0.0	0.0
148753	2.0	4.0
148756	3.0	1.0
92979	624.0	871.0
90316	0.0	9.0
340485	402.0	244.0
134121	61.0	202.0
90317	1030.0	972.0
653619	0.0	0.0
161725	251.0	83.0
340481	2114.0	879.0
100270909	0.0	0.0
92973	205.0	78.0
90313	1032.0	1176.0
100270905	4.0	0.0
124783	38.0	37.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	17.0	3.0
100270903	0.0	0.0
641649	336.0	133.0
124773	4.0	7.0
641648	0.0	0.0
388419	0.0	2.0
401959	0.0	0.0
158104	19.0	12.0
90342	86.0	39.0
161753	49.0	23.0
339483	567.0	130.0
653643	0.0	0.0
339487	714.0	1149.0
339488	61.0	57.0
653645	1.0	0.0
28396	67.0	66.0
28394	1936.0	6108.0
401944	144.0	141.0
28395	144.0	533.0
653650	29.0	15.0
90338	2572.0	1734.0
92999	1009.0	989.0
641654	0.0	0.0
28392	950.0	2005.0
28393	57.0	51.0
28391	102.0	55.0
653639	5.0	4.0
90332	118.0	549.0
134145	533.0	1935.0
161742	4829.0	3779.0
90333	1187.0	2188.0
340460	0.0	0.0
134147	1815.0	5300.0
339476	0.0	0.0
653635	79.0	28.0
339479	83.0	2865.0
401934	90.0	135.0
124751	78.0	45.0
148789	620.0	1679.0
653641	0.0	0.0
90326	570.0	571.0
90362	650.0	836.0
100505761	1148.0	482.0
100505767	24.0	2.0
388474	33.0	18.0
148713	63.0	3.0
28374	0.0	9.0
28373	0.0	0.0
28378	8.0	335.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	1.0	0.0
340441	1.0	0.0
100505768	1.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	4.0	0.0
90353	109.0	115.0
100505755	4.0	2.0
90355	1365.0	1032.0
100505753	5.0	5.0
339451	269.0	302.0
339453	25.0	35.0
653656	0.0	0.0
339456	37.0	35.0
653657	0.0	0.0
653658	57.0	12.0
28385	101.0	214.0
28383	5.0	7.0
600	15.0	6.0
28387	7.0	14.0
28388	1052.0	6664.0
601	4.0	12.0
602	978.0	2672.0
604	7223.0	3443.0
605	2174.0	2308.0
100505758	14.0	4.0
28381	0.0	1.0
606	16.0	12.0
607	1877.0	4380.0
28382	7.0	2.0
608	181.0	124.0
28380	4.0	19.0
100505785	1.0	0.0
219623	1895.0	153.0
100505783	685.0	571.0
219621	44.0	76.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	179.0	43.0
148741	483.0	165.0
28359	0.0	0.0
90381	236.0	426.0
339448	1063.0	1297.0
28352	0.0	0.0
28353	0.0	0.0
653691	4.0	3.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	3.0	60.0
28357	0.0	0.0
611	104.0	103.0
28354	0.0	0.0
28355	0.0	0.0
613	4546.0	5745.0
616	0.0	0.0
617	1283.0	1294.0
618	230.0	255.0
90378	1351.0	2065.0
376497	3815.0	1272.0
90379	1341.0	1028.0
100505776	1.0	0.0
401983	1.0	0.0
401982	1.0	0.0
401981	0.0	0.0
653677	76.0	18.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	1.0
388478	0.0	0.0
28368	0.0	1.0
622	1860.0	2397.0
28365	0.0	0.0
623	18.0	65.0
340419	1.0	3.0
401973	0.0	0.0
28366	0.0	0.0
624	737.0	1128.0
627	44.0	9.0
134111	181.0	158.0
629	327.0	2736.0
28360	0.0	0.0
101927074	1.0	0.0
101927075	18.0	5.0
146183	7.0	12.0
339416	39.0	21.0
79931	12.0	74.0
55964	964.0	772.0
631	105.0	129.0
79930	172.0	701.0
632	43.0	13.0
79933	58.0	4.0
633	2398.0	41352.0
634	2640.0	3797.0
79932	7026.0	9513.0
55968	3786.0	2514.0
79935	110.0	160.0
635	11.0	9.0
79934	1533.0	2176.0
636	1246.0	1182.0
55967	921.0	2013.0
637	1161.0	963.0
79937	448.0	46.0
100505724	0.0	0.0
55966	283.0	82.0
158172	2.0	2.0
638	268.0	458.0
639	1486.0	2847.0
79939	5406.0	6597.0
101927081	0.0	0.0
55969	422.0	1509.0
101927084	160.0	2.0
158158	4157.0	1739.0
219654	2318.0	3357.0
100422900	1.0	0.0
100422901	1.0	1.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	1.0	2.0
100422907	1.0	0.0
146198	2736.0	1369.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1378.0	2163.0
55970	8754.0	10055.0
640	29.0	259.0
100270998	2.0	0.0
641	270.0	491.0
642	1490.0	2048.0
55975	2238.0	2438.0
100270992	0.0	0.0
