id	cbfa8434-6acf-4122-ab58-991efcc6aa6b	dd538c2f-a55d-4f4c-a83a-1507bf365403
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	0.0	2.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	1428.0	10203.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	631.0	818.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	2393.0	4029.0
106480169	1.0	1.0
729809	0.0	0.0
23033	477.0	1076.0
106480168	0.0	0.0
11056	596.0	2326.0
11055	0.0	1.0
343169	0.0	0.0
11057	2136.0	7879.0
11059	2771.0	9103.0
106480161	0.0	4.0
106480160	0.0	0.0
693200	0.0	0.0
693201	1.0	6.0
693202	0.0	0.0
693203	0.0	0.0
11021	2397.0	3118.0
693204	0.0	0.0
11020	907.0	658.0
693205	0.0	0.0
106479139	0.0	0.0
23001	1310.0	5455.0
106480127	0.0	0.0
693206	7.0	95.0
106479138	0.0	0.0
23002	1566.0	5125.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	1.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	645.0	792.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	2.0	569.0
106479132	0.0	0.0
23008	2314.0	6374.0
106479131	0.0	0.0
106479130	8.0	3.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	1.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	6.0	705.0
11022	356.0	1970.0
11025	38.0	10.0
11024	38.0	34.0
84002	339.0	135.0
139334	0.0	0.0
11027	61.0	123.0
11029	0.0	0.0
11030	7585.0	4674.0
106479129	0.0	0.0
11031	1598.0	3556.0
106479128	0.0	0.0
106479127	0.0	1.0
106480138	0.0	0.0
23012	1783.0	2508.0
23013	2217.0	4552.0
106479126	0.0	1.0
106480137	0.0	0.0
23014	1513.0	3599.0
106479125	0.0	0.0
23015	395.0	368.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	876.0	1296.0
106479123	0.0	0.0
23017	55.0	85.0
106479122	0.0	0.0
106479121	0.0	1.0
23019	3026.0	17759.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	2944.0	7259.0
106480146	0.0	0.0
11034	17726.0	39422.0
152302	481.0	426.0
11033	154.0	473.0
11036	0.0	0.0
11035	331.0	541.0
11037	1388.0	437.0
139341	360.0	1253.0
644297	0.0	1.0
166968	713.0	3262.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	2.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	21.0	172.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	147.0	1038.0
11000	3143.0	1084.0
11005	61.0	191.0
11004	13.0	983.0
11007	2355.0	847.0
11006	163.0	402.0
127391	2.0	0.0
11010	314.0	681.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	1.0	0.0
106479145	0.0	0.0
127396	111.0	121.0
106480119	0.0	0.0
106479144	0.0	1.0
619208	508.0	485.0
106479143	0.0	0.0
106479142	0.0	2.0
106479141	1.0	0.0
11019	405.0	392.0
106479140	0.0	0.0
106480121	0.0	1.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	11.0	125.0
11011	866.0	1712.0
11014	10403.0	18146.0
11013	30.0	28.0
11016	2191.0	4837.0
11015	1496.0	3115.0
11018	480.0	717.0
11017	1412.0	1345.0
139363	0.0	0.0
106144608	0.0	0.0
646808	1.0	1.0
106144606	2.0	0.0
106144607	0.0	0.0
345778	662.0	1622.0
646802	0.0	1.0
730861	1.0	0.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	6.0	33.0
729877	0.0	0.0
259308	2.0	0.0
259307	56.0	160.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	1.0
646817	2.0	5.0
50604	1.0	269.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	806.0	1219.0
50613	0.0	0.0
50612	0.0	0.0
50615	7.0	45.0
50614	1.0	3.0
50617	3.0	1689.0
729894	0.0	0.0
50616	0.0	0.0
50619	133.0	691.0
50618	1597.0	2348.0
106479109	0.0	0.0
106479108	0.0	1.0
106479107	0.0	0.0
106479106	0.0	0.0
106479105	6.0	8.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	1.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	14.0	10.0
646839	1.0	6.0
50626	2500.0	2333.0
646837	38.0	64.0
50628	1070.0	2306.0
646851	6.0	150.0
260332	0.0	0.0
23089	221.0	29945.0
260334	0.0	16.0
260337	1.0	0.0
260338	0.0	1.0
23081	477.0	675.0
23082	750.0	2616.0
100272228	10.0	28.0
23085	2018.0	5389.0
23086	82.0	300.0
23087	1035.0	1337.0
50631	37.0	26.0
50632	7.0	0.0
646849	0.0	0.0
23080	1133.0	8143.0
50636	29.0	62.0
50639	0.0	0.0
729830	2.0	545.0
644202	9.0	3.0
646864	0.0	3.0
646862	0.0	2.0
729838	0.0	1.0
23092	728.0	334.0
23093	481.0	1921.0
23094	421.0	4528.0
23095	1751.0	5320.0
23096	930.0	1641.0
23097	790.0	2072.0
729828	0.0	1.0
23098	145.0	531.0
50640	1272.0	2355.0
23099	336.0	934.0
730811	0.0	0.0
23090	1397.0	316.0
23091	2229.0	6261.0
11081	93.0	35.0
50649	911.0	97.0
11080	2579.0	636.0
11083	2155.0	12524.0
729862	0.0	0.0
11082	11.0	227.0
11085	0.0	0.0
644213	4.0	0.0
100286844	35.0	11.0
646875	0.0	4.0
644214	0.0	0.0
11086	0.0	12.0
646873	0.0	1.0
23067	1099.0	2827.0
23060	1047.0	4481.0
23061	9415.0	12995.0
23062	2133.0	5133.0
23063	1279.0	4701.0
23064	2502.0	5461.0
23065	2130.0	4492.0
50651	148.0	125.0
100272205	6.0	115.0
23066	277.0	396.0
50650	1309.0	3116.0
50652	4.0	0.0
11092	415.0	555.0
644220	0.0	15.0
11091	1591.0	2785.0
11094	475.0	3187.0
729852	501.0	1054.0
11093	73.0	150.0
11096	2402.0	447.0
11095	30.0	35.0
11098	2719.0	9535.0
11097	436.0	898.0
646884	0.0	0.0
23078	1243.0	2401.0
729857	9.0	41.0
23070	1914.0	3803.0
23071	2541.0	2768.0
23072	11.0	4.0
164380	0.0	0.0
23074	689.0	1413.0
23075	3986.0	4973.0
23076	1286.0	3315.0
23077	3498.0	5481.0
11099	1639.0	890.0
646879	0.0	0.0
644218	0.0	1.0
646877	0.0	0.0
100130972	0.0	1.0
100379220	1.0	0.0
100130970	0.0	0.0
284339	7.0	55.0
284338	16.0	236.0
100129983	0.0	0.0
100129982	1.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	5.0	80.0
100129976	0.0	0.0
100130963	0.0	2.0
100130962	0.0	0.0
284325	426.0	731.0
100129972	2.0	0.0
284323	375.0	1166.0
100129969	7.0	1.0
100130958	111.0	93.0
693187	0.0	1.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	1.0
2444	184.0	2399.0
100379249	75.0	0.0
693190	0.0	0.0
100129961	34.0	60.0
284312	5.0	119.0
693191	0.0	0.0
100129960	1.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	0.0
693177	0.0	0.0
693178	0.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	311.0	1730.0
284307	116.0	907.0
284306	91.0	152.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	1.0
284382	1.0	0.0
100130935	0.0	0.0
100130934	1.0	6.0
100130933	2.0	7.0
100130932	4.0	9.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	1.0
284371	163.0	416.0
284370	302.0	1099.0
100130923	0.0	1.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	0.0	0.0
2483	1317.0	1171.0
284369	0.0	0.0
2475	1735.0	4530.0
284367	9.0	12.0
284366	0.0	0.0
284361	3802.0	10362.0
50801	0.0	2.0
50804	298.0	2425.0
50805	0.0	30.0
100129926	4.0	4.0
50808	5611.0	2647.0
100129921	0.0	0.0
50807	1417.0	1569.0
100129920	1.0	5.0
50809	4648.0	5915.0
2496	3.0	3.0
2495	31545.0	30595.0
2494	639.0	104.0
2492	0.0	0.0
100129929	0.0	0.0
2491	28.0	382.0
2488	0.0	0.0
2487	597.0	570.0
284359	5.0	1.0
284358	66.0	41.0
284355	0.0	0.0
284353	0.0	6.0
284352	1174.0	5529.0
50813	3308.0	4162.0
50814	1148.0	1655.0
100129919	0.0	0.0
284349	133.0	409.0
2499	7.0	5.0
284348	36.0	57.0
2498	19.0	28.0
2497	22.0	30.0
284346	165.0	47.0
284340	10.0	1025.0
23207	3467.0	3384.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1671.0	608.0
693122	0.0	1.0
100093626	0.0	0.0
23209	17.0	7.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	132.0	261.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	1.0
25862	150.0	481.0
693129	0.0	0.0
23200	1389.0	2810.0
25861	114.0	391.0
644191	1.0	1.0
23201	2363.0	5278.0
25864	1003.0	427.0
23203	1786.0	3126.0
25865	2641.0	3480.0
23204	8794.0	25290.0
23205	7.0	4.0
644192	73.0	52.0
11228	876.0	1316.0
84166	692.0	435.0
11221	347.0	803.0
84168	3677.0	5385.0
11223	8.0	0.0
100093630	1947.0	2072.0
84167	335.0	469.0
11222	1935.0	7014.0
100093631	186.0	660.0
84162	2025.0	6840.0
11224	23239.0	13039.0
84164	3514.0	3303.0
11227	20.0	307.0
11226	49.0	10101.0
84163	136.0	88.0
23218	896.0	4886.0
23219	1353.0	5290.0
402093	0.0	0.0
100862704	5.0	7.0
11230	947.0	2441.0
23210	709.0	1048.0
25873	15959.0	18235.0
100379298	0.0	0.0
23211	1298.0	3127.0
25875	3428.0	2268.0
23212	596.0	1449.0
23213	2396.0	10233.0
25874	2657.0	3659.0
23214	2521.0	3564.0
25876	10.0	263.0
23215	2201.0	17674.0
23216	2785.0	2592.0
25879	851.0	4286.0
100379296	0.0	0.0
25878	2750.0	10719.0
23217	2.0	6.0
84159	2890.0	2328.0
25871	1114.0	2261.0
25870	5849.0	10208.0
142940	567.0	2404.0
11232	167.0	422.0
11231	4045.0	6881.0
84154	1153.0	1433.0
11234	692.0	1715.0
11236	1795.0	2295.0
11235	1027.0	2361.0
11238	359.0	413.0
84153	1737.0	1388.0
11237	409.0	7332.0
84152	9607.0	943.0
693120	0.0	0.0
100093624	0.0	0.0
166929	402.0	461.0
25847	2432.0	3099.0
84182	216.0	71.0
84181	975.0	6352.0
25849	5370.0	1370.0
25840	10985.0	1781.0
25842	741.0	1440.0
25841	123.0	73.0
25844	5204.0	8486.0
25843	1059.0	2608.0
11209	16.0	9.0
84188	1542.0	7070.0
84187	3623.0	2175.0
11201	1062.0	1069.0
11200	176.0	463.0
84189	21.0	1072.0
11202	0.0	5.0
84186	582.0	1047.0
25859	0.0	16.0
25858	0.0	1.0
84171	612.0	73.0
284391	398.0	1096.0
284390	117.0	102.0
100862726	0.0	0.0
100862727	0.0	0.0
100862728	8.0	10.0
25851	1343.0	1592.0
25850	135.0	111.0
25853	1502.0	4675.0
25852	1297.0	2142.0
100862725	0.0	0.0
25855	1403.0	2959.0
25854	1102.0	61.0
402077	0.0	0.0
11218	521.0	1192.0
11217	59.0	18.0
11219	11.0	16.0
139324	85.0	392.0
84176	2.0	10.0
11212	3328.0	2665.0
139322	860.0	1833.0
84179	545.0	767.0
11211	44.0	33.0
84173	4567.0	960.0
11214	2941.0	4820.0
11213	845.0	732.0
84172	574.0	2473.0
284385	150.0	391.0
11216	852.0	1607.0
11215	1964.0	4562.0
84174	15.0	34.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	2357.0	4897.0
693166	0.0	0.0
25828	4105.0	4610.0
693167	0.0	0.0
25827	242.0	1210.0
693168	0.0	0.0
693169	0.0	0.0
25829	4842.0	4842.0
441669	0.0	0.0
392214	0.0	4.0
25820	2650.0	4109.0
127343	2.0	3.0
25822	400.0	284.0
25821	744.0	1346.0
25824	8258.0	10920.0
441662	0.0	0.0
106479099	0.0	0.0
25823	2.0	706.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	2334.0	559.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1073.0	1078.0
115362	40.0	148.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	2.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	2.0	1.0
106480093	0.0	1.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	2.0
693174	1.0	5.0
693175	0.0	0.0
106480094	0.0	0.0
84191	776.0	1478.0
25837	1.0	1645.0
693154	0.0	1.0
84190	193.0	186.0
25836	1520.0	5129.0
693155	10.0	3.0
25839	2853.0	4593.0
84193	4461.0	4490.0
693156	0.0	0.0
693157	0.0	1.0
693158	3.0	5.0
693159	0.0	0.0
392225	0.0	0.0
25831	4149.0	11702.0
25830	5.0	94.0
441654	0.0	0.0
25833	5.0	305.0
100379250	0.0	0.0
106479089	2.0	1.0
25832	259.0	706.0
106479088	0.0	0.0
25834	8.0	0.0
106479087	0.0	0.0
100379251	14.0	2.0
106479086	0.0	0.0
115350	1.0	4.0
106479085	0.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	3.0	26.0
106479083	0.0	0.0
414062	38.0	85.0
115353	651.0	1557.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	8.0	254.0
693163	0.0	0.0
84196	1677.0	2769.0
693164	2.0	0.0
25804	2614.0	5355.0
693143	0.0	1.0
25803	7.0	11174.0
693144	0.0	2.0
25806	96.0	186.0
25805	194.0	10036.0
693146	0.0	0.0
693147	0.0	0.0
25807	761.0	1014.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	242.0	746.0
100130995	0.0	2.0
100379287	0.0	1.0
100130994	0.0	0.0
441687	11.0	9.0
25800	2057.0	51629.0
25802	3705.0	586.0
25801	466.0	776.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	0.0	0.0
106480076	0.0	0.0
106480079	0.0	1.0
106480078	0.0	0.0
142910	9.0	0.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	0.0
142913	10.0	13.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	1.0
693153	58.0	34.0
106480072	0.0	0.0
693132	0.0	0.0
25814	3024.0	7154.0
693133	0.0	0.0
693134	0.0	0.0
25817	123.0	59.0
25816	1533.0	774.0
100130988	0.0	0.0
693135	0.0	0.0
25819	202.0	322.0
693136	0.0	0.0
100129998	0.0	0.0
130940	9.0	107.0
25818	0.0	91.0
693137	0.0	0.0
693138	0.0	0.0
693139	0.0	0.0
100130980	3.0	9.0
25813	3416.0	2731.0
392209	2.0	3.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	993.0	52.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	2.0	0.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	1.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	1894.0	7989.0
154881	493.0	673.0
11182	169.0	152.0
11181	0.0	0.0
646770	0.0	0.0
11184	63.0	139.0
392133	0.0	6.0
11183	980.0	3081.0
392132	0.0	2.0
11186	1527.0	2233.0
139249	0.0	0.0
11185	2022.0	111.0
23166	3832.0	1220.0
23167	2023.0	9375.0
106480049	0.0	0.0
23168	1754.0	4728.0
106479059	0.0	1.0
23169	578.0	2596.0
166863	2.0	2.0
392138	0.0	0.0
106479058	0.0	0.0
729920	65.0	184.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	6696.0	4372.0
106479054	0.0	0.0
142891	2261.0	1702.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	881.0	2962.0
106480055	1.0	0.0
106479051	0.0	0.0
23161	1183.0	2766.0
115286	1113.0	1056.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	717.0	2646.0
106480057	0.0	0.0
23163	963.0	1725.0
106480056	0.0	0.0
152217	513.0	697.0
23164	10532.0	5627.0
106480059	0.0	0.0
23165	898.0	5137.0
106480058	0.0	0.0
11188	3915.0	5984.0
11187	123.0	5675.0
11189	3.0	16.0
106480051	0.0	0.0
644109	0.0	1.0
106480050	0.0	0.0
646784	2.0	0.0
11191	137.0	49.0
392140	2.0	2.0
11190	804.0	9802.0
404672	1799.0	2125.0
11193	778.0	686.0
154872	0.0	0.0
11194	1122.0	2150.0
11197	57.0	62.0
11196	1152.0	4688.0
23177	2820.0	1374.0
402016	0.0	1.0
23178	117.0	956.0
106479049	0.0	0.0
23179	2009.0	759.0
106479048	0.0	0.0
127255	99.0	141.0
106479047	0.0	0.0
127254	7.0	46.0
106479046	0.0	0.0
646780	1.0	6.0
127253	843.0	950.0
106479045	0.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	4.0	0.0
23170	1314.0	21071.0
115273	84.0	139.0
106480063	0.0	0.0
729909	2.0	0.0
106479041	0.0	0.0
23171	3445.0	7962.0
106479040	0.0	0.0
106480066	3.0	3.0
23172	735.0	1551.0
106480065	0.0	0.0
23173	946.0	3320.0
106480068	1.0	0.0
23174	1154.0	4436.0
106480067	0.0	0.0
23175	1188.0	832.0
23176	1794.0	7254.0
106480069	1.0	0.0
11199	0.0	0.0
11198	3718.0	10302.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	2386.0	9046.0
644131	39.0	56.0
404663	0.0	0.0
11162	175.0	151.0
646799	0.0	2.0
11161	1115.0	2754.0
404665	8.0	6.0
11164	1579.0	2675.0
11163	2318.0	2220.0
23144	707.0	1567.0
127247	0.0	0.0
106480028	0.0	0.0
23145	67.0	175.0
106480027	0.0	0.0
106480029	0.0	0.0
23148	257.0	203.0
106479079	0.0	0.0
646791	2.0	4.0
23149	58.0	178.0
441641	1.0	0.0
106479078	0.0	0.0
106479077	0.0	0.0
106479076	2.0	0.0
84108	376.0	287.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	1.0	63.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	2.0
84109	3.0	1.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	1873.0	4147.0
115265	376.0	31.0
106480035	0.0	0.0
106479071	0.0	0.0
84103	0.0	0.0
23141	2621.0	4869.0
106480034	0.0	0.0
106479070	0.0	0.0
23142	1432.0	3081.0
84106	32.0	53.0
106480037	0.0	0.0
84105	256.0	822.0
23143	1388.0	1224.0
106480036	0.0	0.0
84100	100.0	184.0
11166	0.0	0.0
140258	0.0	0.0
644129	0.0	0.0
11165	916.0	2534.0
84102	382.0	1006.0
11168	2391.0	1877.0
84101	59.0	20.0
11167	29627.0	11489.0
644128	35.0	74.0
11169	121.0	1041.0
11171	5041.0	10402.0
11170	5391.0	140.0
11173	361.0	277.0
441639	0.0	0.0
11172	0.0	1.0
343296	0.0	0.0
11174	21.0	118.0
644146	20.0	11.0
23155	874.0	1164.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	938.0	2403.0
23158	2690.0	32927.0
106479069	0.0	0.0
441631	446.0	246.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	562.0	1395.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1124.0	2665.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	2632.0	5459.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	744.0	2355.0
106480047	0.0	0.0
11177	500.0	3558.0
11176	2493.0	6626.0
11179	669.0	1248.0
644138	0.0	15.0
11178	210.0	521.0
644139	3.0	0.0
139285	180.0	523.0
106480040	0.0	0.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	11737.0	9005.0
644159	0.0	1.0
103695365	0.0	0.0
11142	3672.0	2622.0
166824	5.0	575.0
106479019	0.0	0.0
11141	1.0	5.0
130872	628.0	537.0
106479018	0.0	0.0
644157	9.0	2.0
23122	1524.0	3690.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	4.0	13.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	0.0	2.0
23125	2693.0	2856.0
106480007	0.0	0.0
25786	20.0	88.0
106479014	0.0	0.0
25789	8.0	33.0
644150	202.0	97.0
23126	1906.0	4877.0
106479013	0.0	1.0
25788	18.0	213.0
23127	40.0	21.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	10584.0	6509.0
106479010	0.0	0.0
84129	54.0	7.0
106480011	2.0	1.0
106480010	0.0	0.0
84126	5.0	16.0
106480013	0.0	0.0
84125	10.0	105.0
25780	478.0	286.0
106480012	0.0	0.0
84128	971.0	2134.0
23120	2.0	5.0
106480015	0.0	0.0
25782	1319.0	6553.0
106480014	0.0	0.0
11144	12.0	55.0
11143	1452.0	3418.0
139212	0.0	0.0
84124	865.0	813.0
11146	181.0	401.0
11145	29454.0	7706.0
11148	0.0	1.0
86781	11.0	73.0
11147	230.0	151.0
11149	169.0	104.0
392181	1.0	0.0
127294	37.0	73.0
644165	17.0	18.0
11151	522.0	1022.0
166815	231.0	729.0
392188	0.0	0.0
106479009	0.0	0.0
11153	346.0	485.0
106479008	0.0	0.0
644168	0.0	0.0
11152	2127.0	1765.0
106479007	0.0	0.0
25796	2446.0	2876.0
130888	133.0	617.0
23133	881.0	2635.0
106479006	0.0	2.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	1205.0	3522.0
25798	5700.0	2124.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1772.0	632.0
25797	56.0	235.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	567.0	3117.0
106479002	0.0	0.0
25799	321.0	699.0
402055	520.0	823.0
23138	218.0	5251.0
106479001	0.0	0.0
23139	1579.0	2818.0
106479000	0.0	0.0
644160	0.0	1.0
106480020	0.0	0.0
25790	15.0	603.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	3516.0	3511.0
106480024	0.0	0.0
25791	124.0	356.0
23130	1324.0	2469.0
106480023	0.0	0.0
23131	1032.0	2945.0
25794	2.0	54.0
106480026	0.0	0.0
25793	4488.0	5209.0
23132	660.0	1462.0
106480025	0.0	0.0
11155	262.0	25.0
11154	273.0	321.0
11157	911.0	602.0
11156	1062.0	425.0
11159	123.0	275.0
139221	115.0	122.0
11158	270.0	1086.0
392193	0.0	0.0
23108	122.0	1258.0
23109	0.0	4.0
127281	958.0	5139.0
441608	0.0	0.0
154860	2.0	3.0
11120	752.0	1063.0
343263	0.0	0.0
154865	10.0	53.0
25763	0.0	0.0
106479039	0.0	0.0
23101	6.0	12.0
106479038	4.0	49.0
23102	4191.0	2503.0
106479037	0.0	6.0
25764	56.0	33.0
106479036	0.0	0.0
106479035	0.0	1.0
23105	0.0	126.0
25766	173.0	200.0
106479034	0.0	0.0
25769	0.0	172.0
106479033	0.0	0.0
23107	2629.0	5278.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	643.0	783.0
106479030	0.0	0.0
84148	1192.0	1210.0
84144	95.0	511.0
11122	26.0	5900.0
84146	943.0	2173.0
11124	1785.0	2440.0
11123	232.0	1581.0
11126	9.0	15.0
84140	101.0	168.0
11128	693.0	1862.0
84142	311.0	584.0
84141	95.0	127.0
139231	1282.0	6653.0
11127	188.0	2405.0
23119	234.0	314.0
644186	8.0	65.0
11131	256.0	68.0
11130	49.0	1612.0
106479029	0.0	0.0
23111	3707.0	1474.0
106479028	0.0	0.0
25774	2.0	2.0
23112	1078.0	1841.0
106479027	0.0	0.0
25776	1437.0	1362.0
23113	958.0	1944.0
106479026	0.0	0.0
25775	0.0	4.0
23114	309.0	2478.0
106479025	0.0	2.0
25778	1060.0	3382.0
106479024	0.0	3.0
25777	14452.0	4387.0
23116	578.0	1985.0
106479023	0.0	1.0
23117	11.0	41.0
106479022	0.0	0.0
23118	3086.0	5410.0
106479021	0.0	0.0
115294	3602.0	5249.0
106479020	0.0	4.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	15.0	58.0
106480004	0.0	0.0
25771	2111.0	1654.0
84138	291.0	458.0
106480003	2.0	0.0
11133	347.0	613.0
84133	4.0	16.0
84132	361.0	1117.0
11132	409.0	927.0
11135	3703.0	1952.0
84135	428.0	1373.0
84134	721.0	1984.0
11137	2066.0	2792.0
115290	1157.0	148.0
11136	7.0	5.0
84131	398.0	995.0
11138	665.0	2508.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	7.0	74.0
729993	1.0	547.0
50717	2673.0	4253.0
102465257	0.0	0.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	604.0	734.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	31.0	166.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	0.0	0.0
392194	0.0	0.0
392197	0.0	1.0
646702	0.0	0.0
646701	2.0	0.0
646721	0.0	4.0
729962	0.0	1.0
729967	398.0	792.0
2504	8.0	9.0
2503	19.0	20.0
284418	0.0	0.0
2502	16.0	12.0
284417	48.0	13.0
2501	65.0	74.0
2500	84.0	90.0
284415	0.0	0.0
404635	0.0	3.0
619190	0.0	1.0
404636	857.0	1189.0
2509	13.0	18.0
646723	2.0	2.0
2508	30.0	40.0
2507	4.0	5.0
619189	0.0	0.0
164237	0.0	164.0
729956	1.0	3.0
140290	33.0	6.0
729952	1.0	1.0
2515	0.0	31.0
