id	54a62dcd-c9a6-4a97-85c9-62e364766fca	b140b49a-5eb6-4272-a534-ab9a3685b87e
106479165	0.0	0.0
106479164	0.0	1.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	5.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	2591.0	1174.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	5300.0	3658.0
379034	1.0	0.0
106480189	1.0	1.0
86614	0.0	0.0
106480188	1.0	0.0
23053	3791.0	2859.0
115399	312.0	655.0
23054	3875.0	4592.0
11078	1958.0	1339.0
11077	56.0	90.0
644237	3.0	0.0
11079	4963.0	4239.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	0.0
106480182	0.0	0.0
11041	1575.0	1836.0
11040	730.0	789.0
11043	715.0	839.0
23023	2340.0	3797.0
441525	0.0	0.0
106480149	0.0	0.0
23024	1452.0	1659.0
106480148	0.0	0.0
23025	12.0	10.0
23026	14.0	46.0
441521	0.0	0.0
23028	6025.0	5486.0
106479199	1.0	0.0
23029	93.0	162.0
106479198	0.0	0.0
201973	821.0	537.0
106479197	1.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	1.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	19371.0	14666.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	23540.0	10454.0
106480157	0.0	0.0
11045	47.0	5088.0
11044	1894.0	735.0
11047	2615.0	5340.0
644248	1.0	0.0
11046	1307.0	627.0
11049	0.0	0.0
106480150	0.0	1.0
343173	0.0	1.0
343172	1.0	3.0
343171	43.0	60.0
343170	4.0	3.0
441519	0.0	0.0
11052	5201.0	5519.0
441518	1261.0	2524.0
11051	8723.0	4529.0
11054	1227.0	3381.0
23034	1216.0	528.0
23035	1277.0	386.0
106480159	0.0	0.0
23036	3450.0	1270.0
729816	4.0	0.0
23037	1778.0	999.0
23038	10446.0	3847.0
106479189	0.0	0.0
23039	5506.0	2023.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	3.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	1.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	4881.0	6152.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	896.0	596.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	5412.0	2778.0
106480169	2.0	1.0
729809	0.0	0.0
23033	1914.0	839.0
106480168	0.0	0.0
11056	1958.0	2135.0
11055	9.0	6.0
343169	2.0	1.0
11057	6796.0	2331.0
11059	7987.0	9604.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	2.0	5.0
693202	0.0	0.0
693203	0.0	0.0
11021	2318.0	2846.0
693204	0.0	0.0
11020	1594.0	1733.0
693205	0.0	0.0
106479139	0.0	0.0
23001	5040.0	2066.0
106480127	0.0	0.0
693206	82.0	87.0
106479138	0.0	0.0
23002	4422.0	4345.0
106480126	1.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	1.0
106479136	0.0	0.0
693208	1.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	2797.0	789.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	577.0	1018.0
106479132	0.0	0.0
23008	4366.0	3174.0
106479131	0.0	0.0
106479130	17.0	11.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	1.0	0.0
11023	0.0	0.0
84000	2488.0	2785.0
11022	917.0	2136.0
11025	28.0	46.0
11024	48.0	32.0
84002	707.0	122.0
139334	0.0	1.0
11027	53.0	73.0
11029	0.0	0.0
11030	6634.0	10901.0
106479129	0.0	0.0
11031	3673.0	4293.0
106479128	0.0	0.0
106479127	5.0	2.0
106480138	0.0	0.0
23012	3280.0	2429.0
23013	8665.0	2267.0
106479126	1.0	1.0
106480137	0.0	0.0
23014	4353.0	2710.0
106479125	0.0	0.0
23015	2158.0	916.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	1443.0	3534.0
106479123	0.0	0.0
23017	95.0	153.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	11091.0	3431.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	1.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	5135.0	4066.0
106480146	0.0	0.0
11034	43408.0	59975.0
152302	397.0	1515.0
11033	93.0	381.0
11036	0.0	0.0
11035	331.0	678.0
11037	643.0	315.0
139341	949.0	1955.0
644297	12.0	8.0
166968	2301.0	566.0
619212	0.0	0.0
59067	0.0	1.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	101.0	80.0
106479152	3.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	1.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	209.0	176.0
11000	1763.0	1758.0
11005	74.0	2.0
11004	119.0	604.0
11007	254.0	828.0
11006	331.0	521.0
127391	0.0	0.0
11010	1867.0	833.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	1.0	0.0
106479147	0.0	1.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	259.0	166.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	619.0	631.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	638.0	676.0
106479140	0.0	0.0
106480121	0.0	1.0
106480120	0.0	0.0
106480123	0.0	1.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	2.0
11012	162.0	2554.0
11011	1681.0	2034.0
11014	13101.0	27503.0
11013	39.0	15.0
11016	3676.0	3271.0
11015	1162.0	1768.0
11018	502.0	816.0
11017	1447.0	1242.0
139363	0.0	0.0
106144608	0.0	0.0
646808	6.0	15.0
106144606	8.0	1.0
106144607	0.0	0.0
345778	1997.0	810.0
646802	11.0	0.0
730861	0.0	4.0
729873	0.0	2.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	88.0	66.0
729877	0.0	0.0
259308	7.0	7.0
259307	45.0	348.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	4.0	3.0
50604	14.0	16.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	2.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	1.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1108.0	1229.0
50613	0.0	0.0
50612	0.0	0.0
50615	26.0	134.0
50614	3.0	1.0
50617	115.0	219.0
729894	0.0	0.0
50616	0.0	0.0
50619	858.0	3063.0
50618	2823.0	1270.0
106479109	0.0	0.0
106479108	1.0	1.0
106479107	0.0	0.0
106479106	7.0	4.0
106479105	46.0	40.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	1.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	64.0	42.0
646839	2.0	0.0
50626	2506.0	5791.0
646837	209.0	271.0
50628	2673.0	1825.0
646851	406.0	261.0
260332	0.0	0.0
23089	16558.0	38201.0
260334	13.0	13.0
260337	0.0	2.0
260338	0.0	0.0
23081	1000.0	1120.0
23082	3477.0	2541.0
100272228	156.0	101.0
23085	3910.0	3855.0
23086	971.0	629.0
23087	1143.0	1310.0
50631	23.0	25.0
50632	3.0	3.0
646849	0.0	0.0
23080	3800.0	2859.0
50636	84.0	51.0
50639	2.0	0.0
729830	944.0	199.0
644202	7.0	7.0
646864	1.0	3.0
646862	15.0	1.0
729838	3.0	2.0
23092	1896.0	280.0
23093	2093.0	3107.0
23094	3752.0	5479.0
23095	5024.0	1112.0
23096	1224.0	1172.0
23097	2074.0	645.0
729828	2.0	0.0
23098	585.0	127.0
50640	2623.0	2288.0
23099	1681.0	732.0
730811	0.0	0.0
23090	659.0	408.0
23091	6291.0	5731.0
11081	39.0	70.0
50649	518.0	89.0
11080	2207.0	612.0
11083	6383.0	4664.0
729862	0.0	0.0
11082	80.0	353.0
11085	0.0	0.0
644213	4.0	1.0
100286844	80.0	141.0
646875	2.0	0.0
644214	0.0	5.0
11086	68.0	1.0
646873	0.0	0.0
23067	3016.0	2900.0
23060	3557.0	1789.0
23061	9545.0	5674.0
23062	8191.0	8513.0
23063	4871.0	2785.0
23064	6176.0	2602.0
23065	4593.0	2620.0
50651	84.0	36.0
100272205	78.0	24.0
23066	380.0	177.0
50650	3380.0	1137.0
50652	1.0	0.0
11092	682.0	395.0
644220	9.0	5.0
11091	2197.0	2407.0
11094	1805.0	2949.0
729852	1321.0	1066.0
11093	215.0	170.0
11096	4904.0	296.0
11095	135.0	35.0
11098	5414.0	19326.0
11097	1293.0	1243.0
646884	1.0	0.0
23078	2600.0	4090.0
729857	4.0	10.0
23070	3187.0	7432.0
23071	3889.0	4243.0
23072	94.0	15.0
164380	0.0	0.0
23074	1557.0	1018.0
23075	6213.0	3519.0
23076	2584.0	2486.0
23077	5626.0	3321.0
11099	2449.0	1854.0
646879	0.0	0.0
644218	1.0	0.0
646877	0.0	1.0
100130972	2.0	15.0
100379220	2.0	3.0
100130970	0.0	0.0
284339	20.0	29.0
284338	94.0	168.0
100129983	0.0	0.0
100129982	3.0	1.0
548313	0.0	0.0
693198	0.0	2.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	29.0	54.0
100129976	3.0	1.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	779.0	1171.0
100129972	0.0	0.0
284323	1190.0	824.0
100129969	3.0	0.0
100130958	47.0	47.0
693187	0.0	1.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	0.0
2444	1881.0	647.0
100379249	0.0	0.0
693190	0.0	0.0
100129961	108.0	45.0
284312	63.0	157.0
693191	0.0	0.0
100129960	0.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	2.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	2.0
693177	0.0	0.0
693178	2.0	6.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1712.0	1181.0
284307	704.0	424.0
284306	340.0	235.0
693180	0.0	0.0
693181	3.0	1.0
693182	0.0	0.0
693183	3.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	1.0
284382	0.0	0.0
100130935	0.0	4.0
100130934	58.0	6.0
100130933	3.0	14.0
100130932	10.0	38.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	0.0
284371	825.0	865.0
284370	1041.0	1579.0
100130923	5.0	1.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	8.0	0.0
2483	1552.0	1563.0
284369	0.0	0.0
2475	4894.0	2612.0
284367	16.0	28.0
284366	0.0	0.0
284361	6168.0	7596.0
50801	1.0	3.0
50804	1322.0	838.0
50805	566.0	45.0
100129926	8.0	5.0
50808	4141.0	3638.0
100129921	0.0	0.0
50807	1716.0	1785.0
100129920	2.0	1.0
50809	12093.0	4284.0
2496	4.0	4.0
2495	25943.0	34013.0
2494	374.0	482.0
2492	0.0	0.0
100129929	0.0	0.0
2491	50.0	149.0
2488	0.0	0.0
2487	2640.0	1016.0
284359	11.0	4.0
284358	87.0	140.0
284355	0.0	0.0
284353	181.0	38.0
284352	1829.0	4869.0
50813	4284.0	6467.0
50814	1315.0	1980.0
100129919	0.0	0.0
284349	551.0	261.0
2499	2.0	9.0
284348	323.0	100.0
2498	40.0	58.0
2497	11.0	41.0
284346	97.0	215.0
284340	311.0	3293.0
23207	2906.0	2270.0
693121	0.0	0.0
100093625	0.0	0.0
23208	593.0	536.0
693122	10.0	3.0
100093626	0.0	0.0
23209	20.0	9.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	58.0	117.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	605.0	952.0
693129	0.0	2.0
23200	3800.0	2357.0
25861	1173.0	1292.0
644191	1.0	1.0
23201	7351.0	3486.0
25864	643.0	1647.0
23203	2416.0	2766.0
25865	3615.0	4906.0
23204	9778.0	23362.0
23205	15.0	15.0
644192	94.0	13.0
11228	2372.0	363.0
84166	823.0	1999.0
11221	1214.0	568.0
84168	14878.0	7707.0
11223	60.0	11.0
100093630	2777.0	2391.0
84167	468.0	596.0
11222	4333.0	8402.0
100093631	915.0	404.0
84162	7605.0	2492.0
11224	22878.0	16918.0
84164	2913.0	4654.0
11227	491.0	305.0
11226	8800.0	12693.0
84163	325.0	254.0
23218	3619.0	4238.0
23219	3419.0	2180.0
402093	0.0	0.0
100862704	7.0	11.0
11230	1169.0	2919.0
23210	1277.0	1185.0
25873	24055.0	14705.0
100379298	0.0	0.0
23211	2981.0	4068.0
25875	4458.0	2104.0
23212	842.0	4485.0
23213	3017.0	23182.0
25874	2581.0	2777.0
23214	4699.0	9572.0
25876	65.0	259.0
23215	12413.0	11940.0
23216	3129.0	2990.0
25879	2245.0	3845.0
100379296	0.0	0.0
25878	7473.0	24380.0
23217	17.0	4.0
84159	7778.0	3339.0
25871	2985.0	3000.0
25870	8368.0	10138.0
142940	1831.0	1278.0
11232	465.0	708.0
11231	8080.0	5862.0
84154	1837.0	1373.0
11234	2863.0	1303.0
11236	2989.0	5638.0
11235	1916.0	3626.0
11238	862.0	1327.0
84153	1064.0	1165.0
11237	2724.0	3823.0
84152	2550.0	3460.0
693120	0.0	1.0
100093624	0.0	0.0
166929	1306.0	389.0
25847	3502.0	6302.0
84182	96.0	120.0
84181	6120.0	4746.0
25849	2487.0	406.0
25840	8171.0	3222.0
25842	1594.0	1366.0
25841	345.0	123.0
25844	6693.0	14253.0
25843	2465.0	1391.0
11209	130.0	22.0
84188	4734.0	2987.0
84187	3591.0	3731.0
11201	2323.0	2270.0
11200	454.0	629.0
84189	1789.0	117.0
11202	417.0	27.0
84186	1480.0	2661.0
25859	317.0	11.0
25858	0.0	0.0
84171	797.0	160.0
284391	1777.0	1883.0
284390	281.0	458.0
100862726	0.0	0.0
100862727	2.0	1.0
100862728	0.0	37.0
25851	1013.0	803.0
25850	441.0	387.0
25853	4552.0	4595.0
25852	2295.0	2755.0
100862725	0.0	0.0
25855	1950.0	4760.0
25854	125.0	76.0
402077	0.0	0.0
11218	1939.0	2538.0
11217	56.0	16.0
11219	12.0	34.0
139324	286.0	348.0
84176	10.0	18.0
11212	3314.0	5134.0
139322	2152.0	1451.0
84179	612.0	1796.0
11211	61.0	53.0
84173	1490.0	1629.0
11214	7854.0	2903.0
11213	544.0	232.0
84172	1837.0	2096.0
284385	480.0	731.0
11216	1710.0	1325.0
11215	4754.0	2836.0
84174	80.0	166.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	3589.0	6772.0
693166	2.0	0.0
25828	5319.0	4198.0
693167	0.0	0.0
25827	808.0	962.0
693168	0.0	0.0
693169	0.0	0.0
25829	4416.0	2680.0
441669	0.0	0.0
392214	0.0	2.0
25820	5668.0	3201.0
127343	4.0	0.0
25822	411.0	713.0
25821	1243.0	807.0
25824	5718.0	14794.0
441662	0.0	1.0
106479099	0.0	0.0
25823	43.0	32.0
106479098	0.0	0.0
106480097	0.0	1.0
106479097	0.0	0.0
115361	1197.0	23721.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1845.0	1867.0
115362	156.0	1224.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	4.0	8.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	1.0	3.0
693174	0.0	0.0
693175	14.0	10.0
106480094	0.0	1.0
84191	1327.0	1816.0
25837	117.0	428.0
693154	0.0	0.0
84190	446.0	348.0
25836	5912.0	2889.0
693155	16.0	5.0
25839	3303.0	3150.0
84193	3848.0	6045.0
693156	0.0	1.0
693157	0.0	0.0
693158	21.0	4.0
693159	0.0	0.0
392225	0.0	0.0
25831	9641.0	8689.0
25830	43.0	3.0
441654	0.0	0.0
25833	697.0	416.0
100379250	0.0	1.0
106479089	4.0	0.0
25832	588.0	624.0
106479088	0.0	0.0
25834	68.0	1.0
106479087	0.0	0.0
100379251	60.0	23.0
106479086	0.0	0.0
115350	4.0	14.0
106479085	2.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	13.0	94.0
106479083	0.0	0.0
414062	101.0	56.0
115353	1863.0	2088.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	1.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	124.0	78.0
693163	0.0	0.0
84196	3601.0	1832.0
693164	1.0	0.0
25804	2599.0	5787.0
693143	1.0	1.0
25803	7945.0	41645.0
693144	2.0	1.0
25806	46.0	83.0
25805	3126.0	8845.0
693146	0.0	0.0
693147	0.0	0.0
25807	594.0	1404.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	704.0	819.0
100130995	0.0	1.0
100379287	1.0	0.0
100130994	0.0	0.0
441687	35.0	14.0
25800	59139.0	15184.0
25802	8044.0	1837.0
25801	1232.0	1569.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	3.0
106480077	5.0	0.0
106480076	0.0	0.0
106480079	2.0	1.0
106480078	0.0	0.0
142910	19.0	2.0
106480071	0.0	0.0
100380272	1.0	0.0
693151	0.0	1.0
142913	50.0	27.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	4.0
693153	123.0	26.0
106480072	0.0	0.0
693132	0.0	0.0
25814	7470.0	6042.0
693133	0.0	0.0
693134	0.0	0.0
25817	75.0	119.0
25816	849.0	828.0
100130988	0.0	0.0
693135	0.0	0.0
25819	415.0	166.0
693136	0.0	0.0
100129998	1.0	0.0
130940	229.0	66.0
25818	6643.0	402.0
693137	0.0	0.0
693138	3.0	2.0
693139	0.0	0.0
100130980	8.0	11.0
25813	3123.0	2420.0
392209	8.0	8.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	91.0	36.0
106480087	0.0	0.0
106480089	1.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	1.0	0.0
106480082	0.0	0.0
693140	0.0	1.0
106480081	1.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	10047.0	10141.0
154881	1182.0	536.0
11182	59.0	281.0
11181	17.0	11.0
646770	0.0	0.0
11184	153.0	280.0
392133	0.0	0.0
11183	3589.0	2700.0
392132	0.0	2.0
11186	1462.0	924.0
139249	0.0	0.0
11185	611.0	153.0
23166	1721.0	1199.0
23167	5928.0	6442.0
106480049	0.0	0.0
23168	5184.0	4314.0
106479059	0.0	0.0
23169	1895.0	1136.0
166863	2.0	0.0
392138	1.0	0.0
106479058	0.0	0.0
729920	245.0	90.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	5843.0	2421.0
106479054	0.0	0.0
142891	2141.0	1114.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	3263.0	2579.0
106480055	0.0	0.0
106479051	2.0	0.0
23161	3132.0	1749.0
115286	1461.0	1584.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1386.0	4023.0
106480057	0.0	0.0
23163	2157.0	2141.0
106480056	0.0	0.0
152217	693.0	1225.0
23164	10490.0	6641.0
106480059	0.0	0.0
23165	3503.0	4646.0
106480058	0.0	0.0
11188	9391.0	4250.0
11187	2338.0	6363.0
11189	1.0	8.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	0.0	0.0
11191	69.0	38.0
392140	22.0	4.0
11190	1205.0	2305.0
404672	2123.0	2376.0
11193	1121.0	1161.0
154872	0.0	1.0
11194	1216.0	3551.0
11197	4373.0	16.0
11196	4039.0	4169.0
23177	3681.0	1908.0
402016	10.0	4.0
23178	625.0	989.0
106479049	0.0	0.0
23179	2156.0	636.0
106479048	0.0	0.0
127255	106.0	61.0
106479047	1.0	0.0
127254	347.0	39.0
106479046	0.0	0.0
646780	9.0	6.0
127253	2207.0	1452.0
106479045	0.0	1.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	1.0	4.0
23170	3122.0	2085.0
115273	171.0	144.0
106480063	0.0	0.0
729909	3.0	3.0
106479041	0.0	0.0
23171	6977.0	5415.0
106479040	0.0	0.0
106480066	9.0	4.0
23172	1583.0	1425.0
106480065	0.0	0.0
23173	3826.0	1765.0
106480068	1.0	0.0
23174	2796.0	1058.0
106480067	0.0	0.0
23175	1954.0	564.0
23176	4684.0	4221.0
106480069	0.0	1.0
11199	1.0	17.0
11198	9008.0	13472.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	7706.0	7222.0
644131	88.0	109.0
404663	0.0	9.0
11162	175.0	512.0
646799	0.0	0.0
11161	2621.0	7271.0
404665	7.0	2.0
11164	2627.0	2892.0
11163	2393.0	3137.0
23144	1017.0	3401.0
127247	0.0	0.0
106480028	0.0	0.0
23145	169.0	314.0
106480027	4.0	1.0
106480029	1.0	1.0
23148	569.0	261.0
106479079	0.0	0.0
646791	5.0	3.0
23149	248.0	130.0
441641	1.0	2.0
106479078	0.0	0.0
106479077	0.0	2.0
106479076	0.0	0.0
84108	384.0	382.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	70.0	10.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	0.0
84109	26.0	1.0
106480032	0.0	0.0
106479072	0.0	1.0
23140	4287.0	3095.0
115265	128.0	37.0
106480035	0.0	0.0
106479071	0.0	2.0
84103	0.0	0.0
23141	4529.0	3805.0
106480034	6.0	0.0
106479070	1.0	0.0
23142	2372.0	1682.0
84106	113.0	101.0
106480037	0.0	0.0
84105	643.0	328.0
23143	2101.0	1324.0
106480036	0.0	0.0
84100	322.0	238.0
11166	4.0	1.0
140258	0.0	0.0
644129	1.0	0.0
11165	1575.0	2860.0
84102	670.0	362.0
11168	3437.0	1617.0
84101	120.0	10.0
11167	15131.0	15383.0
644128	91.0	16.0
11169	409.0	948.0
11171	6582.0	6747.0
11170	1300.0	155.0
11173	81.0	340.0
441639	0.0	0.0
11172	3.0	1.0
343296	0.0	0.0
11174	47.0	190.0
644146	5.0	1.0
23155	1784.0	1272.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2612.0	2675.0
23158	19431.0	3254.0
106479069	0.0	0.0
441631	357.0	105.0
106479068	0.0	0.0
106479067	1.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	3.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	1.0
23150	1865.0	948.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1839.0	1565.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	5959.0	3404.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2136.0	1730.0
106480047	0.0	0.0
11177	2325.0	5411.0
11176	8040.0	5514.0
11179	1416.0	1091.0
644138	8.0	0.0
11178	1784.0	356.0
644139	1.0	0.0
139285	523.0	487.0
106480040	6.0	0.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	5499.0	11894.0
644159	1.0	0.0
103695365	0.0	0.0
11142	1967.0	2355.0
166824	2898.0	48.0
106479019	0.0	0.0
11141	11.0	5.0
130872	2054.0	1184.0
106479018	0.0	0.0
644157	8.0	3.0
23122	4872.0	2225.0
106480006	0.0	0.0
106479017	0.0	3.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	5.0	7.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	19.0	79.0
23125	3578.0	2662.0
106480007	0.0	0.0
25786	72.0	54.0
106479014	0.0	0.0
25789	118.0	51.0
644150	988.0	107.0
23126	7715.0	10545.0
106479013	0.0	1.0
25788	123.0	134.0
23127	206.0	42.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	5100.0	6391.0
106479010	0.0	0.0
84129	73.0	18.0
106480011	3.0	8.0
106480010	0.0	0.0
84126	9.0	6.0
106480013	0.0	0.0
84125	154.0	186.0
25780	493.0	478.0
106480012	1.0	0.0
84128	2329.0	2651.0
23120	21.0	0.0
106480015	0.0	0.0
25782	3149.0	3677.0
106480014	0.0	0.0
11144	55.0	7.0
11143	3898.0	3641.0
139212	0.0	7.0
84124	1263.0	1490.0
11146	385.0	431.0
11145	4805.0	13325.0
11148	1.0	2.0
86781	34.0	108.0
11147	544.0	979.0
11149	327.0	72.0
392181	1.0	0.0
127294	332.0	84.0
644165	37.0	16.0
11151	806.0	1896.0
166815	790.0	642.0
392188	0.0	0.0
106479009	0.0	0.0
11153	714.0	380.0
106479008	1.0	1.0
644168	0.0	0.0
11152	2377.0	2531.0
106479007	0.0	0.0
25796	2254.0	3580.0
130888	679.0	625.0
23133	3618.0	3448.0
106479006	2.0	2.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3762.0	3498.0
25798	2181.0	2719.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1401.0	2212.0
25797	223.0	265.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	3204.0	799.0
106479002	0.0	0.0
25799	672.0	942.0
402055	1215.0	853.0
23138	1036.0	647.0
106479001	0.0	0.0
23139	3230.0	4699.0
106479000	0.0	0.0
644160	1.0	0.0
106480020	0.0	0.0
25790	53.0	640.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5157.0	3243.0
106480024	1.0	0.0
25791	302.0	154.0
23130	1972.0	2233.0
106480023	0.0	0.0
23131	3744.0	2965.0
25794	55.0	109.0
106480026	2.0	0.0
25793	7096.0	3817.0
23132	1980.0	2028.0
106480025	0.0	0.0
11155	126.0	50.0
11154	651.0	2322.0
11157	622.0	784.0
11156	624.0	862.0
11159	765.0	703.0
139221	307.0	1418.0
11158	1456.0	818.0
392193	1.0	0.0
23108	1811.0	720.0
23109	12.0	7.0
127281	2188.0	2848.0
441608	0.0	0.0
154860	0.0	1.0
11120	1659.0	1554.0
343263	1.0	0.0
154865	156.0	127.0
25763	0.0	5.0
106479039	0.0	1.0
23101	88.0	7.0
106479038	33.0	10.0
23102	2566.0	1309.0
106479037	14.0	27.0
25764	154.0	56.0
106479036	0.0	1.0
106479035	0.0	0.0
23105	177.0	169.0
25766	643.0	1154.0
106479034	0.0	2.0
25769	0.0	348.0
106479033	0.0	0.0
23107	5306.0	3137.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1234.0	1854.0
106479030	0.0	0.0
84148	2109.0	7483.0
84144	724.0	492.0
11122	3029.0	51.0
84146	3760.0	2243.0
11124	3218.0	4708.0
