id	3e19bb94-c3f1-4d42-868e-0bbc5defd999	f12fbfdf-efd4-462a-a34c-8c01947bfb78
327657	0.0	3.0
327659	0.0	0.0
653808	3.0	54.0
100133074	0.0	0.0
55740	8382.0	21158.0
102723562	0.0	3.0
100133079	0.0	0.0
410	2014.0	943.0
55744	1762.0	4906.0
411	1297.0	2228.0
80700	5047.0	2491.0
79711	159.0	1441.0
55743	1016.0	1569.0
412	6384.0	2892.0
79710	3296.0	3996.0
79713	45.0	47.0
55742	17812.0	4712.0
414	3114.0	15949.0
55741	1517.0	1845.0
79712	2501.0	929.0
55748	6022.0	7928.0
415	32.0	87.0
100505506	1.0	9.0
416	0.0	1.0
79714	501.0	1092.0
55746	3952.0	11269.0
79717	2822.0	4492.0
417	0.0	3.0
55745	2664.0	5751.0
79716	513.0	252.0
418	0.0	1.0
79719	1991.0	21512.0
419	18.0	10.0
79718	9167.0	17093.0
55749	2903.0	17561.0
102723555	0.0	0.0
220885	9.0	28.0
55751	2379.0	7200.0
55750	1448.0	4753.0
420	162.0	900.0
102723553	0.0	0.0
421	412.0	737.0
55755	3557.0	6215.0
340618	0.0	0.0
55754	13104.0	26515.0
55753	5.0	221.0
55752	19525.0	22495.0
79701	1422.0	2956.0
55759	1198.0	6225.0
427	23914.0	60791.0
55758	2969.0	6464.0
79703	381.0	3150.0
205272	9.0	1.0
55757	1675.0	1646.0
79706	748.0	913.0
55756	1103.0	1419.0
429	25.0	14386.0
79705	1748.0	740.0
79707	1510.0	1557.0
79709	5466.0	6764.0
256815	1.0	1.0
101927273	1.0	0.0
101927275	84.0	72.0
7402	26781.0	7694.0
7401	0.0	1.0
80714	30.0	8.0
101927279	12.0	8.0
653820	23.0	305.0
100133093	0.0	1.0
80712	0.0	0.0
102723547	1.0	0.0
55762	450.0	1484.0
55761	5942.0	8869.0
430	19.0	7.0
55760	2295.0	5302.0
79731	808.0	2728.0
432	25.0	14.0
79730	106.0	483.0
340602	0.0	0.0
79733	13.0	749.0
433	12.0	6.0
55766	4492.0	15361.0
434	26.0	2.0
55765	56.0	40.0
79735	4155.0	1690.0
435	658.0	900.0
55764	2259.0	5986.0
55763	3232.0	8243.0
79734	299.0	427.0
436	5.0	6.0
55769	2034.0	3269.0
79736	319.0	939.0
438	5.0	1.0
79739	1416.0	1714.0
55768	1649.0	2305.0
439	2775.0	3857.0
79738	1400.0	3957.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	3.0	5.0
80709	2908.0	628.0
677803	0.0	0.0
7411	2310.0	8630.0
677800	4.0	2.0
7410	904.0	3685.0
677801	1.0	0.0
101927289	13.0	136.0
7412	3517.0	2762.0
101927288	51.0	37.0
80704	20877.0	8.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	5.0
677809	0.0	0.0
677806	1.0	1.0
80705	372.0	1138.0
677807	1.0	3.0
55773	2780.0	5700.0
440	664.0	11030.0
100652997	0.0	0.0
55771	174.0	2541.0
79720	2111.0	1066.0
443	1930.0	65.0
55770	2238.0	20075.0
79722	13.0	10.0
444	53786.0	58150.0
55777	1533.0	2044.0
55776	961.0	7984.0
445	16494.0	859.0
55775	700.0	1696.0
79724	1481.0	3575.0
79723	315.0	1565.0
447	6.0	9.0
79726	1857.0	1883.0
7404	0.0	0.0
7403	2706.0	6863.0
79725	306.0	1278.0
449	0.0	0.0
79728	555.0	2801.0
55779	477.0	592.0
55778	454.0	420.0
79727	0.0	3.0
7405	5689.0	5734.0
7408	3019.0	3238.0
7407	2445.0	9394.0
79729	171.0	94.0
7409	323.0	232.0
101927295	0.0	0.0
7422	6319.0	6074.0
100422711	0.0	7.0
7421	720.0	3881.0
100422712	18.0	41.0
7424	1673.0	791.0
7423	15337.0	5135.0
80737	56.0	276.0
80736	408.0	8489.0
100422716	0.0	0.0
65109	586.0	1188.0
65108	2333.0	25319.0
55780	991.0	2065.0
80739	26.0	142.0
450	0.0	0.0
55784	291.0	32.0
79751	480.0	2083.0
80740	12.0	194.0
451	0.0	0.0
79750	1382.0	246.0
55783	1393.0	2924.0
79753	1497.0	1428.0
55781	1780.0	3170.0
79752	2409.0	8216.0
454	0.0	0.0
79755	119.0	753.0
55788	5782.0	15545.0
455	2.0	3.0
55787	3351.0	6958.0
79754	1668.0	11722.0
55786	421.0	945.0
80742	707.0	2264.0
55785	828.0	3699.0
80741	96.0	122.0
92715	576.0	1155.0
7415	20425.0	42895.0
79759	193.0	219.0
7414	19904.0	14699.0
79758	1508.0	1362.0
7417	4347.0	8829.0
55789	16.0	1081.0
92714	859.0	1744.0
7416	8078.0	33800.0
7419	4845.0	42198.0
7418	2.0	1.0
65110	1596.0	2336.0
7431	294580.0	48066.0
7430	4813.0	39778.0
7433	1631.0	520.0
7432	37.0	5.0
7434	211.0	0.0
80726	921.0	23.0
65117	4416.0	11120.0
80725	338.0	3295.0
80724	1447.0	4300.0
80723	1823.0	322.0
102723518	0.0	0.0
55791	560.0	7135.0
55790	2948.0	742.0
80728	157.0	1783.0
460	191.0	0.0
102723513	7.0	32.0
80727	1957.0	2863.0
462	4.0	14.0
55795	2179.0	3863.0
79740	1.0	68.0
463	3869.0	6492.0
55794	565.0	486.0
55793	2595.0	9581.0
79742	9449.0	1602.0
102723510	13.0	55.0
79744	343.0	390.0
466	1040.0	2673.0
55799	110.0	214.0
467	14859.0	1693.0
55798	1398.0	5131.0
468	19745.0	25037.0
79746	5218.0	691.0
80731	385.0	73.0
55796	2237.0	1822.0
79745	3811.0	4292.0
469	0.0	0.0
79748	0.0	0.0
79747	1.0	36.0
7425	1.0	181.0
7428	2256.0	6375.0
92703	1624.0	5867.0
7429	1.0	197.0
7442	10.0	0.0
7441	0.0	0.0
7444	989.0	1948.0
7443	563.0	1399.0
101927233	99.0	30.0
254251	593.0	2588.0
471	2986.0	19632.0
472	3952.0	5859.0
473	13899.0	10725.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1856.0	3569.0
103689846	0.0	3.0
476	24377.0	81258.0
103689845	0.0	2.0
477	5929.0	169.0
478	22.0	5389.0
479	2.0	0.0
100135756	0.0	0.0
7436	5388.0	2665.0
7439	649.0	211.0
7451	28.0	2.0
7450	108469.0	7996.0
7453	9960.0	7317.0
7455	5.0	17.0
100147744	0.0	0.0
7454	260.0	171.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	4.0	6.0
7456	6362.0	2823.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	10.0	0.0
254263	13.0	350.0
480	20.0	1459.0
481	3230.0	18719.0
482	571.0	183.0
483	4945.0	9857.0
484	0.0	1.0
100133100	0.0	0.0
485	2.0	11.0
486	24.0	5.0
487	29.0	112.0
488	15406.0	55233.0
100133103	0.0	0.0
489	1093.0	11141.0
7448	17.0	105.0
7447	87.0	48.0
7462	212.0	461.0
100147751	7.0	0.0
7461	1249.0	1126.0
100147752	6.0	1.0
7464	690.0	6840.0
100147754	0.0	0.0
7466	5831.0	8557.0
100147755	0.0	0.0
7465	3492.0	8298.0
100422635	0.0	0.0
100147756	1.0	0.0
7468	2774.0	16886.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	12.0	5.0
100147759	0.0	0.0
490	3239.0	10397.0
491	53.0	2.0
492	6.0	0.0
493	35458.0	14067.0
495	1.0	0.0
254225	1155.0	3321.0
496	0.0	2.0
254228	2195.0	1218.0
498	27801.0	33968.0
7458	13119.0	17402.0
100147750	9.0	7.0
7473	239.0	2409.0
100147762	1.0	0.0
7472	651.0	551.0
100422642	1.0	2.0
7475	20.0	0.0
134701	4.0	0.0
7474	1156.0	428.0
100422644	0.0	0.0
7477	71.0	827.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	0.0	0.0
100147767	0.0	0.0
7479	3.0	19.0
100147768	0.0	0.0
7478	2.0	0.0
100147769	0.0	0.0
254240	1.0	0.0
7471	4.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1047.0	2103.0
100147760	1.0	0.0
100147761	0.0	0.0
7484	75.0	21.0
7483	939.0	392.0
7486	1295.0	3051.0
7485	1751.0	6905.0
100422656	0.0	5.0
100422657	0.0	0.0
100422658	0.0	2.0
254295	1313.0	1066.0
7480	314.0	60.0
100419004	0.0	1.0
7482	520.0	208.0
100419006	0.0	0.0
7481	2751.0	22.0
100419005	0.0	0.0
100133139	0.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	4.0	7.0
7494	0.0	0.0
100422666	10.0	43.0
7499	4064.0	456.0
7498	208.0	1693.0
7490	19.0	11.0
100420005	0.0	0.0
100420003	2.0	26.0
100422674	0.0	1.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	19.0	0.0
101927217	27.0	60.0
100419028	12.0	77.0
101927219	0.0	0.0
55700	13271.0	2169.0
254268	29.0	61.0
55704	2852.0	5431.0
55703	849.0	1802.0
122706	2.0	0.0
55702	751.0	509.0
55701	7262.0	1821.0
55707	3835.0	2907.0
55706	1394.0	4950.0
122704	938.0	2922.0
55705	5381.0	18812.0
100420012	0.0	2.0
100422686	0.0	0.0
55709	605.0	1591.0
101927221	340.0	829.0
101927220	0.0	5.0
100419031	21.0	24.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	35.0	63.0
100133162	4.0	1.0
100133163	0.0	6.0
100419038	1.0	0.0
100133168	0.0	0.0
55711	708.0	1780.0
55715	934.0	1075.0
55714	4151.0	676.0
55713	199.0	40.0
100420028	9.0	18.0
102723590	0.0	0.0
55719	1814.0	5757.0
55718	1796.0	5580.0
55717	4151.0	4721.0
55716	1513.0	1903.0
100420033	1.0	1.0
100420030	1.0	2.0
100419040	0.0	0.0
100419042	21.0	7.0
677798	0.0	0.0
158724	0.0	0.0
677799	4.0	13.0
100419041	2.0	4.0
120103	730.0	4494.0
65080	1536.0	3367.0
65082	1066.0	3106.0
100422690	0.0	0.0
100422691	40.0	76.0
122769	517.0	1433.0
65084	4772.0	3431.0
65083	2060.0	6897.0
100420044	2.0	0.0
100420043	0.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	26.0	5.0
92691	140.0	727.0
100420049	0.0	1.0
65095	900.0	876.0
65094	516.0	856.0
100420047	0.0	0.0
100420046	1.0	2.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	1.0	0.0
158747	1210.0	3885.0
100420051	12.0	99.0
100419062	1.0	4.0
677778	5.0	106.0
677779	0.0	0.0
677776	1.0	2.0
677777	4.0	8.0
90060	456.0	1253.0
146760	753.0	1603.0
100419069	0.0	0.0
146754	127.0	2001.0
122742	0.0	0.0
122740	0.0	0.0
100419070	12.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	0.0	4.0
122748	1.0	0.0
677780	0.0	0.0
100420063	2.0	14.0
100419075	18.0	49.0
100419074	1.0	0.0
90050	2.0	0.0
144110	547.0	1156.0
146771	7.0	5.0
144100	1404.0	1763.0
144106	64.0	86.0
677796	5.0	8.0
677797	0.0	2.0
144108	2809.0	7130.0
677794	3.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	8.0	13.0
677790	0.0	4.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	296.0	409.0
120146	0.0	0.0
100505477	0.0	2.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	5.0	1.0
100419095	0.0	0.0
100420080	0.0	4.0
90070	56.0	0.0
90075	227.0	549.0
134728	525.0	1637.0
388610	331.0	581.0
388611	29.0	30.0
146705	371.0	402.0
388650	2835.0	4218.0
122786	5341.0	6504.0
120126	0.0	0.0
388646	4.0	18.0
146713	8.0	0.0
146712	138.0	282.0
388649	0.0	4.0
349075	153.0	495.0
100505494	301.0	558.0
100505495	1400.0	420.0
120114	151.0	209.0
388633	10.0	16.0
146723	1.0	1.0
388630	658.0	158.0
146722	24.0	195.0
122773	471.0	474.0
219902	441.0	1606.0
65244	1049.0	7239.0
100505683	53.0	27.0
65243	43.0	413.0
90204	818.0	1155.0
100505687	175.0	272.0
90203	2670.0	167.0
65249	551.0	635.0
102723626	0.0	0.0
79890	1346.0	534.0
100505681	121.0	49.0
79892	4779.0	14614.0
79891	326.0	168.0
120071	107.0	1445.0
79894	1464.0	3309.0
79893	5308.0	12228.0
79896	355.0	6682.0
79895	1724.0	223.0
388789	1543.0	2222.0
79898	335.0	365.0
120065	0.0	0.0
120066	0.0	0.0
79897	162.0	218.0
28299	1245.0	4.0
79899	402.0	725.0
92856	1876.0	4471.0
219931	1443.0	1117.0
100505678	123.0	201.0
100505679	6.0	0.0
100505676	7.0	45.0
220906	1745.0	2523.0
65258	1019.0	1354.0
80868	24.0	46.0
168002	702.0	253.0
653737	18.0	21.0
79883	120.0	222.0
79882	3294.0	3737.0
79885	758.0	1409.0
79884	905.0	362.0
79887	3166.0	3495.0
79886	729.0	1944.0
79888	2170.0	7113.0
219927	1092.0	2077.0
65251	617.0	897.0
65250	1661.0	7261.0
65264	5520.0	18034.0
65263	333.0	1780.0
65266	205.0	1806.0
65265	3344.0	25371.0
65268	731.0	461.0
65267	90.0	419.0
90226	5.0	1.0
102723605	0.0	0.0
220930	392.0	864.0
641776	0.0	0.0
219938	0.0	1.0
65260	1073.0	2156.0
100505696	904.0	202.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	61.0	1741.0
653753	0.0	0.0
100505692	15.0	10.0
653758	24.0	52.0
388799	9.0	6.0
80896	631.0	1494.0
388795	6.0	1.0
80895	1014.0	1536.0
388796	778.0	1739.0
220929	1395.0	553.0
132014	980.0	496.0
349149	176.0	127.0
100505641	15171.0	29181.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	9.0
653794	0.0	1.0
677763	0.0	4.0
100505648	273.0	304.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	3021.0	2372.0
349136	360.0	43.0
90233	334.0	694.0
677769	0.0	0.0
677767	3.0	4.0
219972	2758.0	1319.0
677768	6.0	32.0
677765	1.0	3.0
219970	76.0	463.0
100505633	496.0	6.0
677766	0.0	0.0
205327	1406.0	2926.0
146664	63.0	247.0
653781	2.0	6.0
653784	492.0	1272.0
677774	0.0	0.0
677775	3.0	3.0
100505636	189.0	502.0
677772	5.0	4.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	3292.0	11587.0
100505663	0.0	0.0
408029	0.0	1.0
220979	183.0	63.0
219986	0.0	0.0
90268	1305.0	3848.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4272.0	3755.0
220974	0.0	0.0
28231	624.0	23.0
28232	2366.0	2720.0
28234	1.0	0.0
158674	4.0	7.0
340784	2.0	0.0
220965	682.0	119.0
349114	172.0	692.0
219995	1.0	420.0
146691	5698.0	5819.0
219990	2.0	0.0
339799	55.0	44.0
220963	207.0	274.0
501	4388.0	3724.0
651144	1.0	0.0
90249	96.0	2152.0
504	2.0	0.0
506	38947.0	80989.0
100505659	5.0	1.0
507	0.0	1.0
509	7933.0	23326.0
101927195	0.0	0.0
168090	1.0	3.0
100505601	13.0	3.0
101978785	10.0	632.0
339781	0.0	3.0
594840	0.0	0.0
594842	175.0	24.0
220992	89.0	674.0
339788	1.0	3.0
339789	7.0	40.0
339779	0.0	0.0
79810	892.0	3202.0
55843	411.0	320.0
55841	4159.0	3096.0
79812	14874.0	2709.0
513	1555.0	601.0
79811	6452.0	16104.0
55840	149.0	373.0
79814	27.0	55.0
55847	755.0	4812.0
514	11415.0	14029.0
55846	1421.0	2491.0
515	7244.0	20414.0
79813	3054.0	5398.0
79816	36.0	47.0
516	1628.0	4224.0
55845	11232.0	15356.0
79815	2759.0	6662.0
517	9569.0	19661.0
55844	1954.0	3048.0
518	9801.0	8107.0
79818	484.0	6144.0
79817	2502.0	518.0
256949	1117.0	75.0
55848	872.0	2028.0
79819	243.0	1112.0
220988	13876.0	33001.0
594837	5.0	13.0
594838	9.0	13.0
594839	18.0	34.0
220980	33.0	6.0
339778	13.0	6.0
55850	1068.0	659.0
339768	5.0	1.0
520	0.0	3.0
55854	3880.0	14111.0
521	3743.0	6281.0
522	5677.0	6859.0
55853	7.0	4.0
523	4474.0	11743.0
55852	4592.0	7107.0
79801	68.0	1489.0
79800	533.0	1897.0
55851	1634.0	3581.0
525	439.0	6028.0
55858	3851.0	9234.0
79803	736.0	1193.0
55857	1548.0	1166.0
79802	14.0	6.0
526	6186.0	9823.0
55856	1585.0	4239.0
79805	450.0	1558.0
527	1348.0	2754.0
528	5055.0	27044.0
55855	10.0	26.0
79804	250.0	32.0
529	7981.0	23782.0
79807	485.0	2275.0
79809	1775.0	5475.0
256957	0.0	1.0
55859	9.0	2.0
100505624	14.0	23.0
100505621	1.0	0.0
7500	0.0	0.0
339761	82.0	16.0
80818	5656.0	3079.0
80817	890.0	2501.0
80816	81.0	12.0
339766	6.0	0.0
55861	197.0	339.0
55860	3988.0	7459.0
79830	615.0	1041.0
105377240	0.0	0.0
340745	4.0	0.0
79832	2939.0	10167.0
80821	1607.0	3103.0
533	2577.0	9642.0
80820	3084.0	206.0
79831	152.0	526.0
102723680	0.0	0.0
55863	1766.0	3858.0
79834	8775.0	7522.0
534	49.0	835.0
535	4433.0	16623.0
55862	5995.0	3873.0
79833	543.0	2172.0
340749	0.0	1.0
105377243	0.0	0.0
55869	873.0	2415.0
79836	304.0	44.0
537	5815.0	37807.0
79838	652.0	94.0
538	1794.0	5078.0
55867	13.0	0.0
79837	1727.0	14493.0
539	4878.0	6027.0
79839	437.0	309.0
594855	0.0	0.0
7512	1597.0	13.0
594857	0.0	0.0
7511	2551.0	4987.0
339751	30.0	24.0
55872	27.0	3519.0
256933	4.0	30.0
540	735.0	7285.0
55871	540.0	1925.0
55870	8862.0	18564.0
541	11.0	6.0
542	0.0	0.0
55876	1009.0	317.0
543	0.0	0.0
79820	49.0	14.0
544	0.0	0.0
79823	311.0	460.0
545	2094.0	6807.0
546	8207.0	22907.0
79822	964.0	247.0
79825	210.0	621.0
547	9.0	5.0
7503	9536.0	32576.0
100505616	63.0	95.0
55879	2.0	7.0
549	1193.0	1441.0
79827	20204.0	3219.0
7504	33.0	4.0
79829	779.0	3577.0
7507	1184.0	1182.0
79828	1255.0	1257.0
641700	847.0	233.0
7508	3190.0	3669.0
100505619	0.0	0.0
101927150	5.0	40.0
653707	0.0	0.0
101927152	1.0	7.0
101927155	9.0	1.0
7520	15967.0	81985.0
92822	554.0	325.0
80835	17.0	3.0
101927158	14.0	111.0
80834	0.0	0.0
80833	5783.0	1115.0
339742	1.0	4.0
653702	214.0	554.0
339745	2488.0	6386.0
550	4991.0	9836.0
79850	724.0	2459.0
551	0.0	1.0
339736	1.0	0.0
79852	22.0	28.0
552	2704.0	313.0
256987	3250.0	6268.0
553	1.0	2.0
554	636.0	7.0
79854	16.0	21.0
79853	1.0	3.0
55885	4803.0	397.0
79856	75.0	146.0
55884	4721.0	11194.0
100652885	1.0	0.0
7514	9855.0	36133.0
79858	948.0	1989.0
558	8578.0	3546.0
92815	140.0	9.0
7516	47.0	2492.0
55889	0.0	0.0
7515	1443.0	2015.0
55888	185.0	86.0
7518	311.0	1280.0
7517	285.0	148.0
7532	33793.0	39689.0
100422821	0.0	1.0
7531	30960.0	118452.0
7534	41778.0	235069.0
100422823	0.0	0.0
7533	9080.0	15740.0
101927167	153.0	84.0
100422824	0.0	0.0
65217	5.0	0.0
80824	4006.0	5822.0
100422826	0.0	0.0
340719	389.0	209.0
80823	406.0	1558.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	670.0	1751.0
80829	6594.0	17522.0
100422829	0.0	0.0
144097	470.0	1068.0
55894	0.0	0.0
55893	4602.0	3224.0
55892	1228.0	2938.0
563	19770.0	15091.0
79841	23.0	105.0
55891	0.0	4.0
79840	44.0	103.0
80832	51.0	5.0
79843	236.0	229.0
55898	3966.0	4493.0
80831	24.0	9.0
55897	403.0	60.0
566	5.0	3.0
79842	153.0	460.0
79845	2865.0	534.0
567	137062.0	63204.0
80830	20899.0	959.0
79844	114.0	217.0
79847	166.0	1392.0
7525	5163.0	5670.0
79846	598.0	837.0
79849	6.0	1.0
79848	790.0	4950.0
7526	18.0	5.0
7529	22688.0	66098.0
7528	7625.0	8844.0
101927171	1.0	0.0
92806	227.0	572.0
65220	4958.0	2359.0
92840	655.0	166.0
7541	1219.0	1799.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3869.0	8792.0
7542	416.0	554.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	48.0	5.0
100422834	0.0	0.0
7544	0.0	1.0
100422835	0.0	0.0
102723647	50.0	79.0
653720	61.0	1.0
100422837	0.0	0.0
80856	4610.0	8292.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	4.0	7.0
79870	834.0	95.0
571	3249.0	4339.0
572	1373.0	896.0
79872	1757.0	8193.0
573	3678.0	16845.0
79871	1046.0	2077.0
79874	455.0	972.0
102723641	136.0	14.0
575	32.0	3.0
79873	385.0	325.0
79876	2249.0	5332.0
576	422.0	1606.0
340706	199.0	84.0
577	99.0	57.0
79875	2440.0	42598.0
80864	53.0	43.0
578	479.0	565.0
80863	194.0	228.0
579	23.0	12.0
79877	3037.0	6209.0
80862	286.0	984.0
7536	13002.0	17805.0
79879	92.0	249.0
7535	67.0	4.0
7538	151241.0	6438.0
7539	251.0	120.0
7552	298.0	147.0
101927186	0.0	0.0
100422841	0.0	2.0
7551	1339.0	5502.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	418.0	817.0
7553	892.0	3933.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	605.0	1056.0
7555	21942.0	41326.0
100422846	0.0	2.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	2.0
580	349.0	1962.0
581	893.0	1737.0
582	106.0	270.0
583	2703.0	5435.0
79861	31.0	124.0
79863	907.0	999.0
585	1010.0	2549.0
100652899	0.0	0.0
586	1616.0	2072.0
79862	272.0	636.0
102723631	0.0	1.0
587	1260.0	2239.0
79865	4.0	3.0
80854	20339.0	10936.0
80853	3740.0	8013.0
79864	1062.0	2340.0
80852	116.0	13.0
79867	1072.0	4412.0
254312	7.0	0.0
79866	168.0	866.0
80851	1336.0	2348.0
79869	6243.0	14344.0
7547	1.0	0.0
7546	10.0	890.0
79868	1557.0	3544.0
7549	271.0	843.0
256979	5.0	0.0
101927193	12.0	0.0
7561	493.0	855.0
7562	460.0	1923.0
7565	358.0	388.0
101927111	112.0	69.0
7564	596.0	1601.0
7567	152.0	374.0
7566	582.0	1366.0
101927112	0.0	2.0
101927117	24.0	27.0
590	593.0	36.0
339822	4.0	0.0
593	289.0	456.0
594	2164.0	1766.0
595	14679.0	71888.0
596	7135.0	5340.0
597	59.0	111.0
598	4493.0	9699.0
599	7029.0	14813.0
7559	1862.0	4822.0
7572	6832.0	25668.0
7571	71.0	56.0
7574	581.0	1344.0
101929780	90.0	79.0
7576	706.0	3285.0
7577	0.0	4.0
101927126	37.0	109.0
101927125	0.0	0.0
101927129	0.0	0.0
7570	1684.0	443.0
339804	198.0	24.0
7569	369.0	1150.0
7568	29.0	51.0
101978719	0.0	0.0
7582	1283.0	9148.0
7584	506.0	910.0
7587	1674.0	4730.0
7586	6986.0	29762.0
7589	363.0	569.0
101927134	0.0	12.0
7581	2299.0	13480.0
7580	1940.0	2875.0
100652988	983.0	726.0
7579	190.0	471.0
7594	881.0	3603.0
7593	608.0	1001.0
7596	780.0	1324.0
7597	719.0	1125.0
101927149	0.0	0.0
7592	879.0	1663.0
100652974	0.0	0.0
254359	1258.0	3104.0
100133005	10.0	10.0
101929730	109.0	26.0
101929736	16.0	47.0
55803	705.0	1091.0
55802	3848.0	8675.0
55801	2.0	0.0
55800	365.0	16.0
55806	449.0	124.0
100420113	3.0	0.0
55805	121.0	350.0
55809	950.0	2077.0
55808	344.0	22.0
100652909	0.0	0.0
101929746	8.0	12.0
101929743	17.0	0.0
100133024	2.0	8.0
55810	3747.0	5560.0
55814	3214.0	11831.0
55813	2242.0	3726.0
55812	764.0	599.0
100652918	0.0	0.0
55811	15.0	114.0
55818	3799.0	10911.0
55816	243.0	132.0
55815	48.0	34.0
55819	9789.0	4939.0
254394	917.0	3619.0
100419149	0.0	0.0
100133036	2.0	3.0
55821	2.0	0.0
101930749	0.0	1.0
100133037	1.0	9.0
100133038	18.0	11.0
55825	3218.0	2201.0
101930745	0.0	0.0
55824	685.0	4944.0
101930746	0.0	0.0
55823	4148.0	3526.0
101930747	0.0	0.0
55829	2948.0	3245.0
55827	5875.0	8402.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	12.0	11.0
101927102	6.0	10.0
101927101	0.0	5.0
101929768	26.0	4.0
101929765	6.0	7.0
100133040	0.0	0.0
100419158	3.0	0.0
101929769	6.0	12.0
100133044	0.0	8.0
55832	7052.0	44899.0
254398	0.0	0.0
55831	6751.0	9725.0
55830	3817.0	6601.0
55835	644.0	1749.0
100652939	166508.0	54690.0
100420149	0.0	0.0
55833	2250.0	10364.0
55839	206.0	1434.0
55837	2731.0	13673.0
90167	38.0	12.0
677679	1.0	0.0
90161	49.0	858.0
134637	325.0	388.0
388701	5.0	17.0
100420159	12.0	2.0
100420158	0.0	0.0
388707	19.0	12.0
100420155	0.0	0.0
677681	4.0	4.0
100419178	4.0	0.0
43847	26.0	1.0
101929701	1.0	0.0
43849	3.0	0.0
28227	276.0	739.0
122631	0.0	0.0
90187	68.0	3.0
100419187	1.0	0.0
100419185	15.0	16.0
101929716	1.0	1.0
122622	872.0	188.0
388722	57.0	48.0
100420178	0.0	0.0
132001	443.0	787.0
388714	10.0	1.0
122618	68.0	103.0
388719	0.0	0.0
122616	276.0	627.0
100420190	1.0	2.0
100037280	12.0	27.0
388743	235.0	710.0
768097	6.0	1.0
768096	37.0	6.0
90199	0.0	0.0
90193	5.0	24.0
90196	2619.0	6360.0
100505591	3.0	5.0
100505592	29.0	79.0
388730	92.0	360.0
768086	1.0	8.0
119032	2461.0	6786.0
122665	1.0	0.0
388762	0.0	0.0
122664	8.0	1.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	0.0
104413891	2.0	11.0
388753	445.0	1086.0
122651	0.0	0.0
119016	48.0	98.0
388759	35.0	62.0
90321	1000.0	1728.0
90324	2413.0	2888.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	2.0
100270919	1.0	1.0
100270912	0.0	2.0
124790	90.0	176.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	1.0	0.0
100270920	4.0	5.0
641638	2526.0	8826.0
401967	0.0	3.0
100270921	0.0	2.0
100270922	0.0	0.0
148753	19.0	9.0
148756	0.0	0.0
92979	512.0	1225.0
90316	0.0	0.0
340485	863.0	1240.0
134121	50.0	388.0
90317	627.0	1059.0
653619	0.0	0.0
161725	286.0	574.0
340481	1179.0	4924.0
100270909	0.0	0.0
92973	249.0	248.0
90313	1513.0	715.0
100270905	5.0	5.0
124783	1.0	9.0
100270906	0.0	0.0
401960	1.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	10.0	36.0
100270903	0.0	0.0
641649	171.0	87.0
124773	11.0	0.0
641648	0.0	0.0
388419	0.0	0.0
401959	2.0	7.0
158104	14.0	14.0
90342	28.0	57.0
161753	268.0	4.0
339483	505.0	399.0
653643	1.0	0.0
339487	855.0	1292.0
339488	36.0	18.0
653645	0.0	0.0
28396	41.0	0.0
28394	331.0	0.0
401944	596.0	38.0
28395	70.0	6.0
653650	19.0	53.0
90338	2531.0	2363.0
92999	2847.0	1063.0
641654	0.0	0.0
