id	2d3e6de2-dc7c-4078-8d1c-aecac52b4a44	3fb92a97-b53b-4f00-88b2-958b0ad2b46d
9874	5032.0	7530.0
101927487	0.0	0.0
9875	2775.0	5600.0
101927489	0.0	0.0
240	955.0	148.0
241	1611.0	104.0
242	3.0	0.0
100652831	2.0	2.0
243	0.0	1.0
100289087	0.0	0.0
245	26.0	108.0
246	16.0	1723.0
339926	0.0	0.0
247	79.0	29.0
248	0.0	0.0
249	3746.0	455.0
339929	343.0	92.0
9869	2033.0	4327.0
7205	2303.0	921.0
9867	16338.0	11583.0
9868	7947.0	10656.0
7220	812.0	190.0
9883	2142.0	2903.0
9884	57.0	116.0
7222	31.0	21.0
9881	2770.0	1521.0
9882	6955.0	3568.0
7221	18.0	1.0
7224	1.0	0.0
9887	5302.0	17396.0
7223	33.0	20.0
9885	3019.0	6014.0
7226	484.0	789.0
101927498	3.0	0.0
9886	2116.0	4347.0
7225	607.0	142.0
250	0.0	8.0
9880	909.0	359.0
251	0.0	3.0
340900	0.0	0.0
100652865	17.0	3.0
257	4.0	0.0
258	0.0	0.0
259	11.0	29.0
7216	1002.0	242.0
9878	4939.0	7417.0
9879	4265.0	8833.0
9894	793.0	1720.0
9895	2158.0	1060.0
9892	36.0	6.0
9898	6930.0	13110.0
9899	992.0	70.0
9896	1516.0	1793.0
9897	5436.0	9465.0
100422407	0.0	0.0
9890	436.0	254.0
9891	5503.0	2959.0
262	4293.0	8958.0
263	0.0	0.0
100652853	33.0	5.0
265	1.0	0.0
266	0.0	0.0
267	7800.0	5618.0
100652856	0.0	0.0
268	6.0	63.0
269	3.0	0.0
339906	7.0	0.0
7227	6005.0	14801.0
9889	1206.0	3310.0
100652857	0.0	0.0
100422411	2.0	1.0
7248	4080.0	3185.0
7247	5477.0	9231.0
101927433	0.0	0.0
270	201.0	24.0
271	1210.0	809.0
100289059	0.0	0.0
272	1345.0	1118.0
273	617.0	137.0
274	3145.0	1060.0
275	414.0	42.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	15.0	3.0
7252	4.0	1.0
7257	2020.0	12222.0
7259	6198.0	10052.0
7258	0.0	0.0
280	583.0	82.0
281	0.0	0.0
101927449	0.0	0.0
283	954.0	100.0
7251	3644.0	6033.0
284	4814.0	114.0
285	1338.0	322.0
286	127.0	25.0
287	7289.0	668.0
288	1506.0	18643.0
102723378	1.0	0.0
7249	3672.0	6587.0
7264	1061.0	5873.0
7263	1500.0	513.0
7266	3649.0	9545.0
7265	3195.0	3341.0
7268	189.0	383.0
7267	25191.0	36449.0
100422437	1.0	1.0
290	3155.0	324.0
101927455	0.0	0.0
291	1630.0	2629.0
292	6983.0	11535.0
101927457	0.0	9.0
7260	571.0	1484.0
293	15049.0	8421.0
352852	1.0	1.0
101927459	0.0	0.0
7262	72.0	320.0
100289034	1.0	1.0
100652824	8.0	3.0
100422431	0.0	0.0
7275	1512.0	248.0
7274	142.0	54.0
7277	888.0	2919.0
100422445	2.0	7.0
7276	1.0	1.0
7278	0.0	1.0
101927465	1.0	0.0
376818	0.0	1.0
100289028	0.0	0.0
7270	1169.0	1107.0
100289027	0.0	0.0
7273	1636.0	212.0
7272	76.0	1224.0
102723356	23.0	7.0
7286	769.0	2228.0
376844	0.0	0.0
100529257	34.0	22.0
7288	17.0	1.0
7287	1.0	1.0
7289	2433.0	1898.0
134510	2028.0	2617.0
79490	0.0	0.0
7280	1759.0	380.0
79492	0.0	0.0
79491	0.0	0.0
100529251	16.0	19.0
79494	0.0	0.0
7284	6016.0	9364.0
7283	948.0	4369.0
79498	0.0	0.0
122525	656.0	307.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2423.0	5630.0
7296	7422.0	12447.0
7299	6.0	1.0
134526	3.0	1.0
7298	138.0	1049.0
100422469	0.0	0.0
7291	1254.0	138.0
100529261	8.0	1.0
7290	800.0	806.0
100529262	0.0	0.0
7293	42.0	33.0
79483	0.0	0.0
7292	147.0	266.0
100529264	2.0	2.0
79482	0.0	0.0
7295	5232.0	6962.0
352887	1.0	0.0
7294	46.0	11.0
79488	0.0	0.0
388818	0.0	0.0
100292680	24.0	5.0
388815	964.0	110.0
158506	0.0	0.0
100529239	1.0	0.0
92483	6.0	1.0
352896	0.0	0.0
92482	794.0	520.0
122509	390.0	240.0
388849	33.0	6.0
134548	86.0	99.0
101927423	7.0	12.0
101927422	2.0	1.0
100529240	0.0	1.0
134549	578.0	3000.0
100529241	2.0	7.0
388830	1.0	0.0
408050	294.0	411.0
100422486	11.0	23.0
100529215	39.0	59.0
100529211	23.0	6.0
100422496	0.0	0.0
122553	2354.0	1590.0
100133307	2.0	0.0
100133308	2.0	0.0
100133309	3.0	8.0
100133310	0.0	0.0
100133311	86.0	2.0
388886	270.0	1276.0
100133314	0.0	1.0
134505	4.0	2.0
100133321	4.0	0.0
100529209	15.0	6.0
65003	1243.0	1401.0
65005	1493.0	3126.0
65008	1053.0	664.0
171419	0.0	0.0
65009	692.0	8595.0
55681	4024.0	9156.0
55680	1356.0	724.0
79650	2282.0	1769.0
79652	1252.0	491.0
79651	774.0	2035.0
146456	37.0	33.0
55684	2957.0	5004.0
55683	4804.0	9487.0
79654	4720.0	1959.0
79656	238.0	24.0
55689	2431.0	2507.0
171416	0.0	0.0
79658	3804.0	1564.0
55687	615.0	661.0
79657	1725.0	4515.0
55686	739.0	3746.0
374395	1583.0	1298.0
79659	3214.0	1113.0
374393	66.0	516.0
65010	387.0	426.0
374378	918.0	1153.0
65012	21.0	9.0
92610	872.0	945.0
122481	85.0	235.0
65018	2535.0	546.0
55692	1579.0	2364.0
55691	4397.0	1103.0
55690	6264.0	5749.0
79641	358.0	2001.0
55696	2926.0	3936.0
55695	541.0	855.0
79640	2488.0	1452.0
79643	729.0	1129.0
79642	202.0	42.0
55693	80.0	37.0
79645	117.0	8.0
55699	10481.0	36218.0
79644	1255.0	4801.0
55698	437.0	102.0
79647	3666.0	20952.0
55697	2210.0	1462.0
79646	5762.0	39094.0
79649	4193.0	623.0
374383	133.0	168.0
79648	1340.0	1250.0
92609	1732.0	1248.0
134490	0.0	0.0
134492	1355.0	1619.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	34.0	87.0
146481	0.0	0.0
79670	2750.0	4702.0
79672	2003.0	2935.0
79671	1490.0	737.0
79674	121.0	8.0
79673	933.0	1035.0
79676	39.0	118.0
79675	827.0	2002.0
79677	2119.0	3705.0
79679	1642.0	55.0
158471	3996.0	349.0
349391	0.0	0.0
79661	626.0	670.0
79660	4471.0	4636.0
79663	791.0	646.0
171424	3.0	0.0
171423	200.0	343.0
79665	4018.0	9971.0
171422	0.0	0.0
79664	3897.0	2974.0
171421	0.0	0.0
79667	184.0	30.0
79666	1901.0	17645.0
171427	32.0	9.0
79669	127.0	1956.0
171425	450.0	505.0
79668	1292.0	261.0
171420	0.0	0.0
158401	15.0	4.0
92667	1066.0	1251.0
158405	656.0	1214.0
349386	0.0	0.0
79690	456.0	237.0
79692	485.0	875.0
79691	1173.0	3074.0
79694	2075.0	3163.0
79693	458.0	748.0
79696	100.0	87.0
100302751	5.0	7.0
79695	842.0	47.0
79698	5.0	1.0
205564	2436.0	2862.0
79697	482.0	1201.0
79699	5147.0	6150.0
92659	37.0	301.0
65055	364.0	219.0
65057	530.0	340.0
65056	6370.0	11195.0
65059	787.0	1272.0
349372	0.0	0.0
100302743	2.0	1.0
79680	1256.0	1471.0
79683	642.0	1096.0
100302742	0.0	0.0
79682	164.0	3120.0
100302741	0.0	0.0
79685	6012.0	4501.0
79684	604.0	234.0
100216001	4.0	0.0
79689	12257.0	174453.0
146429	4.0	5.0
65065	2839.0	3138.0
92689	5723.0	6222.0
90025	196.0	130.0
158427	1260.0	955.0
408263	0.0	0.0
92682	102.0	129.0
146434	417.0	764.0
146433	440.0	106.0
146439	172.0	2552.0
90019	200.0	10.0
65062	2312.0	1723.0
158431	240.0	282.0
65061	199.0	20.0
90011	2.0	0.0
92675	1240.0	762.0
65078	81.0	184.0
134466	342.0	34.0
90007	1880.0	6465.0
65072	77.0	8.0
100289019	175.0	117.0
100289017	0.0	0.0
100133172	1.0	0.0
55601	2538.0	2288.0
55600	6.0	0.0
55605	931.0	4849.0
55604	2067.0	4186.0
55603	4382.0	1341.0
55602	1764.0	1690.0
55609	345.0	463.0
55608	3849.0	6641.0
55607	1701.0	73.0
254528	0.0	1.0
349334	0.0	0.0
9910	3821.0	3848.0
100133180	8.0	3.0
641924	0.0	0.0
9908	8180.0	19739.0
9909	2545.0	1437.0
55612	242.0	26.0
55611	2028.0	2303.0
55610	1894.0	2430.0
254531	1426.0	1078.0
9902	10227.0	4662.0
55616	2466.0	1392.0
171482	0.0	0.0
9903	6400.0	2838.0
55615	1012.0	507.0
55614	2972.0	6136.0
9900	169.0	97.0
55613	57.0	76.0
340990	0.0	5.0
9901	630.0	1498.0
9906	136.0	320.0
55619	1162.0	2704.0
9907	1129.0	1971.0
9904	1750.0	2046.0
171484	6.0	1.0
55617	644.0	682.0
9905	2476.0	2028.0
641922	0.0	0.0
171483	1.0	0.0
9920	1017.0	396.0
9921	10183.0	10689.0
100133190	1025.0	91.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	7286.0	20181.0
55623	4892.0	9047.0
55622	1185.0	2583.0
55621	874.0	1151.0
55620	317.0	4585.0
9913	2530.0	2868.0
55627	2087.0	3967.0
340980	0.0	0.0
9914	121.0	1591.0
55626	1960.0	2838.0
9911	221.0	49.0
55625	4014.0	2394.0
9912	461.0	1253.0
55624	2720.0	5355.0
9917	8443.0	20502.0
9918	2392.0	5383.0
9915	476.0	357.0
55629	5897.0	3493.0
55628	1383.0	1778.0
9931	5797.0	6986.0
55630	145.0	527.0
301	68390.0	2773.0
55634	781.0	506.0
55633	760.0	1037.0
302	65748.0	16538.0
55632	1229.0	2544.0
303	22.0	7.0
55631	1127.0	710.0
304	963.0	253.0
9924	2016.0	1942.0
55638	1765.0	2509.0
305	10.0	0.0
306	4111.0	158.0
9925	1051.0	797.0
340970	0.0	0.0
9922	7518.0	6121.0
55636	1457.0	4894.0
307	6610.0	8216.0
55635	30.0	815.0
308	54245.0	17061.0
9923	2819.0	2111.0
9928	22.0	3038.0
309	34605.0	12170.0
9929	3708.0	2822.0
9926	9221.0	27598.0
9927	9343.0	18935.0
9942	269.0	415.0
9943	4645.0	2128.0
266553	0.0	0.0
101927396	0.0	0.0
9940	176.0	12.0
101927399	1.0	1.0
9941	493.0	269.0
339983	7884.0	61.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	42.0	25.0
55640	364.0	58.0
310	11227.0	16867.0
311	17424.0	5309.0
312	8.0	7.0
79612	874.0	1487.0
55644	1260.0	945.0
79611	5296.0	2801.0
313	427.0	81.0
314	679.0	49.0
55643	3198.0	6561.0
79613	1126.0	702.0
494197	1.0	0.0
79616	182.0	46.0
316	9969.0	151.0
9935	5513.0	1586.0
317	1465.0	3640.0
9936	3168.0	1238.0
9933	1549.0	1470.0
55647	908.0	520.0
79618	1776.0	962.0
318	807.0	781.0
55646	785.0	429.0
9934	1120.0	81.0
319	3.0	204.0
9939	3966.0	7775.0
9937	850.0	1168.0
9938	1311.0	464.0
9950	3879.0	5424.0
9953	282.0	110.0
9951	75.0	0.0
339970	8.0	5.0
339976	1.0	0.0
55652	3119.0	1451.0
320	900.0	660.0
55651	1209.0	2520.0
339967	1.0	0.0
321	127.0	24.0
55650	1255.0	1228.0
322	2019.0	662.0
323	11793.0	5658.0
55656	1773.0	6379.0
55655	257.0	22.0
324	4966.0	6138.0
79600	1756.0	2519.0
494188	5.0	1.0
79603	991.0	27313.0
325	0.0	0.0
55654	6486.0	9636.0
79602	10977.0	8068.0
55653	189.0	2130.0
326	6.0	2.0
327	2595.0	3667.0
79605	86.0	370.0
9946	1956.0	1506.0
55659	381.0	249.0
328	4961.0	10917.0
9947	1.0	0.0
55658	516.0	783.0
329	4088.0	3055.0
79607	1021.0	673.0
9945	2480.0	405.0
55657	443.0	1555.0
79609	307.0	362.0
79608	284.0	19.0
9948	12242.0	21810.0
9949	658.0	2383.0
9960	1987.0	4391.0
9961	8477.0	5282.0
7301	5537.0	832.0
651302	51.0	2.0
7300	0.0	0.0
9965	1.0	0.0
9962	3827.0	2702.0
9963	25.0	619.0
7302	10.0	2.0
339965	562.0	50.0
330	1780.0	664.0
55663	256.0	328.0
79630	400.0	169.0
331	4441.0	10102.0
55662	4250.0	3734.0
332	40.0	2616.0
79632	735.0	446.0
55661	2222.0	3645.0
333	67.0	268.0
79631	1508.0	2016.0
55660	6354.0	13731.0
334	43248.0	13522.0
55667	7793.0	6219.0
79634	1645.0	1516.0
335	1.0	11.0
55666	7510.0	16211.0
79633	5058.0	5370.0
55665	2252.0	2724.0
336	2.0	0.0
55664	2142.0	1126.0
337	0.0	0.0
79635	582.0	761.0
340947	1.0	5.0
9957	278.0	272.0
338	2101.0	8.0
339	0.0	0.0
79637	559.0	1911.0
9958	3686.0	3336.0
9955	20.0	13.0
55669	3225.0	7793.0
55668	3774.0	2843.0
9956	249.0	29.0
79639	466.0	336.0
641977	609.0	638.0
9971	0.0	0.0
9972	4822.0	7558.0
7310	7.0	10.0
9970	28.0	105.0
100422600	0.0	0.0
9975	8281.0	3833.0
9976	1724.0	294.0
7311	15232.0	24749.0
100422602	0.0	0.0
7314	17531.0	20950.0
9973	889.0	946.0
100422603	48.0	71.0
100422605	0.0	1.0
100422608	0.0	138.0
55670	2993.0	4884.0
341	364.0	293.0
342	3.0	0.0
343	1.0	0.0
79621	1607.0	1694.0
55672	1216.0	475.0
55671	4791.0	5202.0
344	4.0	3.0
345	0.0	0.0
79623	87.0	1434.0
254552	151.0	40.0
79622	626.0	3080.0
55677	3345.0	5719.0
346	0.0	0.0
55676	2673.0	5018.0
79625	1700.0	1022.0
347	78212.0	14449.0
348	5953.0	2400.0
79624	2146.0	26754.0
7305	2749.0	335.0
79627	10067.0	5355.0
9968	4391.0	5001.0
9969	7590.0	23061.0
79626	352.0	64.0
79629	737.0	2615.0
7307	94.0	60.0
9966	235.0	51.0
9967	10203.0	16563.0
55679	4553.0	397.0
7306	5.0	0.0
79628	213.0	81.0
254559	151.0	1326.0
9982	54.0	0.0
7321	1158.0	1779.0
9980	1975.0	12287.0
7320	4145.0	3676.0
101927350	3.0	0.0
7323	16133.0	20202.0
9986	690.0	1146.0
7322	4221.0	4867.0
9987	12467.0	12482.0
101927352	18.0	0.0
9984	1338.0	2357.0
7325	2249.0	442.0
9985	97.0	73.0
7324	3619.0	3042.0
350	0.0	0.0
351	61414.0	34544.0
353	1760.0	1937.0
100133210	0.0	0.0
354	8.0	1.0
355	975.0	258.0
100133212	0.0	0.0
356	54.0	22.0
357	290.0	926.0
358	44810.0	4438.0
359	3.0	0.0
7316	44827.0	36413.0
7315	7.0	9.0
7318	2224.0	677.0
9978	1773.0	2358.0
7317	16146.0	18139.0
7319	4057.0	5072.0
9993	5038.0	8136.0
101927360	0.0	0.0
9994	2097.0	1520.0
9991	5239.0	23526.0
7332	5478.0	5804.0
9992	18.0	24.0
9997	356.0	632.0
7334	3994.0	6151.0
101927364	0.0	0.0
7333	1.0	6.0
7336	3229.0	10216.0
9995	0.0	5.0
100422505	122.0	2929.0
7335	533.0	603.0
494150	4.0	1.0
9990	4234.0	2779.0
360	810.0	4488.0
361	108.0	32.0
362	487.0	1.0
363	13.0	1.0
100133220	5.0	0.0
364	12376.0	89.0
366	206.0	24.0
367	7155.0	4444.0
368	1366.0	591.0
369	3010.0	4551.0
494143	88.0	100.0
7327	6280.0	5469.0
7326	3365.0	4196.0
7329	4320.0	7700.0
9988	3377.0	2520.0
9989	3864.0	4876.0
7328	14556.0	14684.0
7341	4997.0	9430.0
7343	5963.0	13251.0
7342	5808.0	4081.0
7345	4308.0	136.0
100422514	0.0	0.0
7347	329.0	426.0
100422517	0.0	3.0
372	14189.0	13305.0
373	1862.0	1737.0
374	186.0	114.0
375	15429.0	88919.0
377	9464.0	25436.0
100133234	0.0	0.0
378	11382.0	8944.0
379	630.0	142.0
100652740	0.0	2.0
7337	6194.0	11017.0
7339	0.0	0.0
100652748	307.0	333.0
101927380	1.0	1.0
100652749	0.0	0.0
7352	63.0	59.0
7351	8071.0	11031.0
101927381	0.0	0.0
7353	2241.0	2686.0
100422523	0.0	0.0
7356	0.0	0.0
7355	794.0	4688.0
7358	3838.0	21773.0
7357	2795.0	3818.0
100422527	0.0	0.0
380	3.0	0.0
381	3174.0	4343.0
382	7153.0	12139.0
7350	3.0	0.0
383	11.0	26.0
384	76.0	19.0
387	44400.0	20067.0
388	14898.0	27928.0
389	7532.0	8569.0
100652730	0.0	30.0
7349	5.0	33.0
7348	1.0	2.0
100652736	11.0	11.0
100652739	5.0	9.0
101927390	0.0	0.0
7363	19.0	0.0
100422531	0.0	1.0
100422532	16.0	2.0
352954	985.0	684.0
7365	0.0	0.0
100422533	3.0	2.0
352957	0.0	2.0
7364	21.0	0.0
7367	5.0	6.0
100422535	0.0	0.0
7366	39.0	4.0
100422536	4.0	3.0
7369	5.0	42.0
7368	331.0	59.0
390	4798.0	345.0
391	2186.0	1492.0
392	9221.0	7561.0
393	1128.0	385.0
394	9006.0	14084.0
100133251	0.0	0.0
395	1198.0	176.0
7360	33924.0	8351.0
396	6596.0	6824.0
397	7726.0	6209.0
494115	1461.0	651.0
398	248.0	18.0
399	166.0	2960.0
100133259	0.0	0.0
388906	13.0	22.0
388907	30.0	13.0
494119	0.0	0.0
494118	0.0	0.0
7374	2289.0	2627.0
352966	17.0	9.0
7373	28272.0	3863.0
352965	11.0	0.0
7376	2941.0	1344.0
7375	5015.0	2383.0
352967	0.0	0.0
100422545	0.0	0.0
7378	517.0	176.0
101927320	0.0	4.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	7.0	36.0
101927324	0.0	0.0
101927323	1.0	1.0
352962	13.0	8.0
101927327	0.0	0.0
7372	1505.0	3579.0
352964	3.0	4.0
100133262	0.0	0.0
7371	1431.0	3021.0
352963	0.0	0.0
100133265	0.0	9.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	10096.0	11203.0
7384	4477.0	3621.0
7386	2984.0	1745.0
7389	3542.0	986.0
376940	1943.0	1620.0
7388	3186.0	2179.0
100422558	13.0	16.0
101927332	0.0	0.0
7381	9815.0	12613.0
102723489	145.0	75.0
7380	6.0	14.0
102723487	18.0	0.0
102723483	1.0	0.0
100422550	0.0	0.0
388925	1.0	0.0
7398	3380.0	3023.0
7399	14.0	18.0
7390	1571.0	1610.0
101927347	0.0	0.0
7392	5034.0	3040.0
7391	2333.0	3165.0
100133285	0.0	2.0
102723475	39.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	10.0	4.0
352990	4.0	1.0
374308	129.0	0.0
122402	33.0	14.0
122409	0.0	0.0
388948	13.0	1.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	2308.0	6226.0
388931	10.0	19.0
388939	36.0	0.0
100422581	7.0	4.0
100422582	1.0	4.0
100422598	1.0	3.0
408187	0.0	0.0
388965	3.0	1.0
388962	447.0	342.0
388963	153.0	167.0
388960	0.0	0.0
100422591	2.0	2.0
100422595	0.0	0.0
388969	1710.0	1859.0
92597	2185.0	4056.0
92595	290.0	757.0
134429	358.0	78.0
92591	46.0	405.0
388951	0.0	0.0
134430	3434.0	5440.0
100147811	4.0	2.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	57.0	37.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	18.0	1.0
100147827	3.0	0.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	6.0	2.0
100147833	0.0	0.0
103724390	18.0	5.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	9.0	3.0
100147837	0.0	0.0
100505385	101.0	25.0
100505383	0.0	0.0
374354	3750.0	2607.0
374355	1.0	0.0
103724389	1.0	0.0
103724388	7.0	5.0
103724387	14.0	0.0
103724386	21.0	0.0
100133203	0.0	0.0
100133204	9.0	13.0
100133205	35.0	22.0
100133206	2.0	0.0
122416	650.0	633.0
65121	0.0	0.0
677837	14.0	10.0
677838	0.0	0.0
65123	3958.0	6907.0
677835	0.0	0.0
65122	0.0	0.0
677836	2.0	0.0
65125	32892.0	36858.0
677833	0.0	3.0
102723508	69.0	59.0
92745	113.0	41.0
65124	1749.0	1038.0
677834	4.0	13.0
100505566	12.0	15.0
677831	0.0	0.0
677832	7.0	0.0
100505567	2.0	0.0
80759	56.0	158.0
80758	13.0	180.0
80757	34.0	297.0
144165	886.0	528.0
100505561	0.0	7.0
677839	3.0	1.0
79770	4778.0	2859.0
80762	11633.0	4871.0
79772	2918.0	583.0
80761	48.0	625.0
80760	57837.0	570.0
388667	0.0	0.0
79774	209.0	2533.0
79777	737.0	980.0
79776	3996.0	2212.0
80765	119.0	215.0
80764	701.0	1301.0
80763	1130.0	5.0
79778	410.0	2036.0
92737	131.0	38.0
677840	0.0	0.0
92736	4.0	0.0
158798	0.0	2.0
677848	0.0	0.0
677849	1.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	6.0	2.0
388662	20.0	379.0
80746	445.0	650.0
80745	461.0	692.0
653857	66.0	152.0
79760	271.0	438.0
79762	7864.0	8932.0
79763	911.0	1045.0
80755	181.0	251.0
79768	1434.0	1215.0
79767	236.0	1241.0
677850	0.0	0.0
677815	2.0	0.0
677816	0.0	0.0
677813	0.0	0.0
677814	14.0	4.0
677811	0.0	4.0
90102	8323.0	928.0
677812	0.0	0.0
677810	5.0	6.0
388695	725.0	1440.0
80778	542.0	297.0
79791	3676.0	1057.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1464.0	3610.0
677818	1.0	1.0
79794	2288.0	7171.0
79797	355.0	543.0
79796	1030.0	363.0
80781	5542.0	5593.0
79799	0.0	0.0
79798	374.0	700.0
388685	132.0	99.0
119180	0.0	5.0
677826	3.0	1.0
219833	224.0	176.0
677827	0.0	4.0
100505576	36.0	129.0
100505573	623.0	280.0
677825	0.0	0.0
92755	51.0	63.0
677822	0.0	0.0
677823	1.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	44.0	67.0
79780	2331.0	356.0
79782	28.0	183.0
144195	8.0	0.0
677828	3.0	0.0
79781	193.0	877.0
677829	0.0	0.0
79784	3904.0	4081.0
79783	170.0	90.0
80772	818.0	3740.0
79786	5418.0	2265.0
79785	664.0	66.0
80777	4589.0	3341.0
79788	247.0	185.0
80776	101.0	140.0
388677	35.0	111.0
80775	238.0	679.0
80774	258.0	143.0
79789	4040.0	4563.0
92749	6.0	17.0
92747	82.0	1539.0
90121	2640.0	2982.0
219844	332.0	558.0
90120	1375.0	1656.0
158763	40.0	0.0
651249	6.0	3.0
220832	3.0	2.0
146779	1.0	0.0
677885	9.0	6.0
677882	0.0	0.0
677883	1.0	0.0
651250	990.0	861.0
132141	2.0	0.0
219855	2222.0	195.0
219854	1229.0	566.0
90113	7.0	4.0
653895	2.0	8.0
80789	1042.0	1357.0
144132	649.0	232.0
144124	0.0	0.0
388698	1.0	0.0
388699	0.0	0.0
388697	36.0	5.0
100505518	0.0	0.0
80790	3705.0	2920.0
89122	2637.0	1308.0
158787	60.0	80.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	1.0	236.0
132158	303.0	130.0
100505545	0.0	4.0
90141	463.0	665.0
132160	1889.0	432.0
90139	3564.0	726.0
340665	3.0	0.0
219858	0.0	0.0
100505532	190.0	33.0
90134	5.0	33.0
219875	0.0	0.0
90133	234.0	133.0
92799	1374.0	2244.0
219874	3.0	0.0
651258	0.0	2.0
90135	4297.0	3167.0
219873	0.0	0.0
100505536	3.0	0.0
92797	434.0	610.0
219870	0.0	0.0
339674	0.0	3.0
339669	1.0	0.0
100505538	133.0	109.0
340654	2.0	8.0
219869	0.0	0.0
339665	198.0	78.0
100133053	0.0	0.0
55722	112.0	255.0
55721	176.0	1350.0
55720	2619.0	2586.0
55726	1271.0	2412.0
55723	53.0	1176.0
55729	8318.0	10138.0
55728	971.0	813.0
55727	4033.0	3437.0
105377108	2.0	18.0
219899	2149.0	1205.0
220869	207.0	154.0
102723578	0.0	10.0
100133064	0.0	0.0
102723574	12.0	21.0
55733	425.0	6492.0
400	6309.0	13125.0
641808	39.0	9.0
55732	300.0	1449.0
401	0.0	0.0
55731	1642.0	4978.0
402	1981.0	548.0
403	1307.0	2198.0
55737	11074.0	8197.0
205251	298.0	327.0
405	7219.0	7445.0
55735	1645.0	2781.0
406	835.0	1020.0
55734	800.0	1530.0
407	20.0	20.0
408	5257.0	4036.0
409	2767.0	703.0
55739	2312.0	3043.0
55738	1907.0	3559.0
327658	0.0	0.0
327657	0.0	21.0
327659	0.0	0.0
653808	4.0	161.0
100133074	0.0	0.0
55740	9198.0	44336.0
102723562	0.0	1.0
100133079	0.0	0.0
410	1654.0	1891.0
55744	1641.0	2683.0
411	1291.0	640.0
80700	4377.0	5412.0
79711	122.0	371.0
55743	876.0	1420.0
412	9799.0	1485.0
79710	3546.0	1496.0
79713	40.0	17.0
55742	20331.0	7781.0
414	3357.0	7956.0
55741	1291.0	1318.0
79712	2918.0	981.0
55748	6210.0	10038.0
415	27.0	34.0
100505506	10.0	16.0
416	1.0	0.0
79714	661.0	499.0
55746	4114.0	15474.0
79717	3574.0	13231.0
417	1.0	3.0
55745	3264.0	4981.0
79716	442.0	437.0
418	0.0	0.0
79719	2312.0	8039.0
419	35.0	7.0
79718	10563.0	35854.0
55749	3790.0	8243.0
102723555	1.0	0.0
220885	13.0	11.0
55751	2902.0	6728.0
55750	1501.0	1919.0
420	249.0	5.0
102723553	1.0	0.0
421	467.0	291.0
55755	4671.0	4679.0
340618	0.0	0.0
55754	14072.0	18510.0
55753	2.0	279.0
55752	23871.0	8793.0
79701	1416.0	2729.0
55759	1398.0	4272.0
427	43668.0	16577.0
55758	3137.0	9604.0
79703	303.0	1045.0
205272	3.0	1.0
55757	2039.0	4925.0
79706	910.0	1073.0
55756	1039.0	1078.0
429	0.0	2.0
79705	2531.0	272.0
79707	1416.0	1741.0
79709	5386.0	5765.0
256815	1.0	1.0
101927273	0.0	0.0
101927275	70.0	25.0
7402	32213.0	6889.0
7401	1.0	1.0
80714	22.0	89.0
101927279	6.0	13.0
653820	12.0	275.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	516.0	672.0
55761	5611.0	8195.0
430	19.0	1102.0
55760	2077.0	1818.0
79731	860.0	1872.0
432	46.0	7.0
79730	219.0	2.0
340602	0.0	0.0
79733	11.0	894.0
433	34.0	4.0
55766	3407.0	12002.0
434	35.0	4.0
55765	108.0	8713.0
79735	2963.0	1199.0
435	600.0	1030.0
55764	2087.0	2805.0
55763	3951.0	2375.0
79734	351.0	746.0
436	14.0	11.0
55769	3004.0	1765.0
79736	306.0	629.0
438	2.0	1.0
79739	1411.0	1431.0
55768	1859.0	1247.0
439	2132.0	6003.0
79738	2538.0	1285.0
340600	1.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	5.0	12.0
80709	2611.0	841.0
677803	1.0	0.0
7411	2414.0	4133.0
677800	2.0	1.0
7410	1411.0	2823.0
677801	1.0	1.0
101927289	36.0	62.0
7412	2073.0	1835.0
101927288	47.0	23.0
80704	21781.0	149.0
102723538	0.0	0.0
80701	0.0	0.0
677808	3.0	2.0
