id	a0c9781b-0c1e-4dc0-a3f6-84e938b07641	4a775326-e623-47d4-b105-d32fc21afb8a
146330	14.0	494.0
146325	0.0	0.0
860	99.0	116.0
861	1603.0	18565.0
862	1952.0	119.0
653440	209.0	99.0
863	657.0	44.0
653441	52.0	6.0
864	211.0	126.0
865	1445.0	4446.0
866	4.0	25.0
867	4106.0	992.0
868	2787.0	4020.0
869	178.0	6.0
134353	277.0	314.0
641467	12.0	4.0
7827	0.0	4.0
106478926	0.0	0.0
101929495	0.0	6.0
106478925	0.0	0.0
106478924	5.0	2.0
219402	4454.0	4479.0
106478923	0.0	0.0
7840	2093.0	1371.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	7.0	4.0
7841	2172.0	3184.0
388276	0.0	1.0
388275	6.0	1.0
388272	492.0	856.0
871	17426.0	13837.0
873	1237.0	1475.0
874	800.0	1109.0
875	6.0	3.0
7832	33500.0	14944.0
100505967	159.0	0.0
7837	28608.0	5129.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	1.0	0.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	95.0	479.0
106478911	0.0	0.0
100505953	0.0	2.0
7850	52.0	279.0
106478910	0.0	1.0
7852	788.0	12839.0
100270754	0.0	0.0
881	20.0	33.0
100270755	5.0	3.0
883	240.0	83.0
885	0.0	0.0
886	0.0	0.0
887	9.0	57.0
100270753	0.0	0.0
7844	2700.0	6156.0
889	3018.0	2634.0
7846	13898.0	9290.0
106478909	0.0	5.0
219409	0.0	0.0
7849	122.0	12.0
220416	14.0	55.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	1.0
106478945	0.0	0.0
7862	1370.0	1930.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	71.0	197.0
5201	4620.0	2731.0
106478942	4.0	14.0
5202	2275.0	2991.0
106478941	0.0	0.0
106478940	0.0	0.0
890	66.0	618.0
891	330.0	1204.0
892	4473.0	7324.0
894	4144.0	574.0
342808	2.0	7.0
895	2.0	0.0
896	2595.0	5773.0
388289	1.0	3.0
897	2.0	0.0
898	179.0	236.0
899	683.0	324.0
7855	1579.0	2438.0
7857	1.0	27.0
171392	199.0	598.0
100505989	2.0	1.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4117.0	2755.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	2.0	2.0
5210	55.0	71.0
7873	1255.0	2695.0
100505975	10.0	3.0
106478933	0.0	0.0
5211	7947.0	2886.0
106478932	0.0	0.0
219432	0.0	0.0
5212	1863.0	3487.0
106478931	0.0	0.0
5213	2102.0	1400.0
219431	0.0	0.0
7874	8787.0	8244.0
106478930	0.0	0.0
388284	195.0	8.0
171389	1.0	0.0
100420508	0.0	0.0
100420505	14.0	21.0
105377595	116.0	47.0
5203	1054.0	2995.0
7866	2696.0	1416.0
100420503	2.0	0.0
5204	12856.0	13715.0
100420502	1.0	10.0
5205	1263.0	3189.0
100420501	0.0	2.0
7867	1928.0	1644.0
5207	4210.0	14.0
7869	1785.0	22.0
5208	801.0	2021.0
106478929	0.0	0.0
5209	111843.0	1402.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	1967.0	1321.0
7884	2505.0	1574.0
219445	0.0	0.0
5222	23.0	0.0
90523	85.0	69.0
5223	2221.0	641.0
5224	0.0	0.0
90522	1214.0	1144.0
100419521	1.0	1.0
220433	23.0	38.0
146378	0.0	0.0
100420519	3.0	5.0
5214	1160.0	244.0
158373	275.0	152.0
7879	20383.0	28288.0
5216	15207.0	16186.0
100420512	0.0	1.0
5217	2932.0	7155.0
5218	2472.0	2255.0
158376	468.0	22.0
100505929	0.0	11.0
158358	2741.0	3180.0
5230	21476.0	11021.0
220429	0.0	0.0
5232	0.0	0.0
5233	3.0	4.0
101929467	2.0	0.0
219453	0.0	0.0
100270709	0.0	2.0
146395	7.0	2.0
100505919	0.0	0.0
100420527	3.0	11.0
100420526	1.0	0.0
5225	1.0	1.0
5226	19597.0	7088.0
100505911	178.0	84.0
5228	250.0	150.0
90507	8251.0	239.0
5229	1832.0	1322.0
90506	21.0	40.0
5241	942.0	124.0
219469	0.0	0.0
101929471	0.0	1.0
5243	343.0	96.0
5244	150.0	20.0
101929478	0.0	0.0
5245	5189.0	2478.0
219464	0.0	0.0
5246	0.0	1.0
5236	34142.0	2468.0
5238	4184.0	3355.0
5239	2630.0	115.0
100505945	2.0	2.0
158399	59.0	10.0
5250	30020.0	35076.0
101929484	27.0	8.0
5251	90.0	915.0
5252	2626.0	2632.0
219479	0.0	0.0
5253	4575.0	4120.0
5255	789.0	2368.0
219477	0.0	0.0
5256	5270.0	1313.0
5257	8050.0	6448.0
220441	1448.0	9808.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	191.0	370.0
158383	10.0	6.0
100420546	5.0	2.0
90527	34.0	383.0
158381	44.0	1183.0
100505933	39.0	2.0
90529	1018.0	923.0
5261	821.0	911.0
5264	7624.0	648.0
5265	382.0	438.0
5266	1283.0	78123.0
5267	0.0	2.0
219487	0.0	0.0
5268	386.0	16154.0
101929410	10.0	19.0
219484	0.0	0.0
219482	0.0	0.0
5260	606.0	101.0
5258	0.0	0.0
5259	0.0	0.0
5272	1010.0	193.0
5273	4.0	112.0
5274	1243.0	176.0
28509	0.0	0.0
5275	11.0	790.0
5276	4.0	0.0
5277	743.0	923.0
101929423	89.0	5.0
5279	1728.0	5216.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1109.0	25344.0
28505	0.0	0.0
101929428	0.0	0.0
5271	636.0	2257.0
28506	0.0	0.0
256435	1193.0	72.0
28500	0.0	0.0
5269	13326.0	1789.0
105377617	0.0	1.0
5283	934.0	533.0
5284	11.0	208.0
100420450	5.0	0.0
5286	7001.0	3218.0
5287	5444.0	1201.0
5288	92.0	2470.0
5289	2828.0	3548.0
101929437	0.0	0.0
5280	183.0	31.0
5281	668.0	540.0
5282	3.0	1.0
102723166	4.0	9.0
102723167	0.0	1.0
102723165	7.0	0.0
100420458	39.0	0.0
5294	196.0	70.0
100420462	0.0	0.0
5295	10309.0	12798.0
100419472	0.0	0.0
5296	25.0	127.0
5297	4440.0	1827.0
5298	6514.0	4482.0
100419471	0.0	0.0
5290	8366.0	1560.0
100419477	0.0	0.0
5291	4740.0	2156.0
5292	7618.0	452.0
5293	493.0	459.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	1.0	9.0
256472	1.0	12.0
256471	953.0	921.0
100419489	6.0	6.0
100101935	0.0	0.0
100270680	3.0	49.0
100420477	1.0	0.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	1.0
106614088	0.0	0.0
101929402	13.0	28.0
100270648	0.0	1.0
101929407	35.0	2.0
105375013	1.0	1.0
641365	0.0	0.0
641364	0.0	0.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	84.0	22.0
28572	2.0	1.0
28573	0.0	2.0
28570	0.0	0.0
28571	0.0	0.0
28576	0.0	0.0
28577	0.0	1.0
653354	0.0	13.0
28574	0.0	1.0
401687	0.0	0.0
28575	1.0	0.0
641372	15.0	2.0
641371	1534.0	58.0
112950	2401.0	2715.0
641373	0.0	0.0
28589	4.0	9.0
28583	2.0	0.0
28584	0.0	2.0
28581	1.0	2.0
28582	0.0	2.0
28587	0.0	0.0
124930	544.0	209.0
28588	0.0	0.0
28585	0.0	1.0
28586	4.0	2.0
28580	0.0	2.0
124935	1696.0	939.0
124936	1725.0	485.0
378805	374.0	272.0
641380	0.0	0.0
112942	1468.0	1734.0
378807	0.0	0.0
641382	0.0	0.0
641384	1.0	2.0
401675	0.0	0.0
28558	5.0	6.0
28559	55.0	66.0
28556	0.0	0.0
28557	5.0	3.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2694.0	515.0
401665	0.0	0.0
641379	0.0	0.0
124925	5.0	3.0
401664	0.0	0.0
28569	1.0	3.0
401663	0.0	0.0
112939	1691.0	2005.0
401662	0.0	0.0
28567	4.0	4.0
401661	0.0	0.0
28568	6.0	7.0
112937	1.0	1.0
112936	4898.0	2445.0
449645	1.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	37.0	11.0
28560	2.0	2.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	4.0
28566	0.0	0.0
28563	2.0	1.0
28564	0.0	0.0
378828	0.0	0.0
378825	5.0	220.0
391804	0.0	0.0
124989	153.0	86.0
391803	0.0	0.0
340286	5.0	0.0
653390	46.0	5.0
339290	3475.0	1720.0
339291	0.0	0.0
378818	0.0	8.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	0.0
653381	9.0	10.0
124975	15.0	633.0
124976	1007.0	293.0
391819	0.0	0.0
124974	1.0	8.0
340277	262.0	337.0
340274	3.0	0.0
340273	161.0	5.0
339287	6339.0	4067.0
28514	392.0	63.0
28512	1460.0	685.0
28513	768.0	40164.0
28518	6.0	10.0
28519	0.0	0.0
28516	3.0	2.0
28517	0.0	0.0
28510	0.0	0.0
28511	2716.0	1706.0
124961	862.0	695.0
340267	158.0	2232.0
340260	0.0	0.0
112970	432.0	306.0
28525	0.0	0.0
28526	909.0	94.0
28523	0.0	0.0
378832	3.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	9460.0	3536.0
901	5794.0	7823.0
340252	751.0	556.0
902	3888.0	1052.0
904	3849.0	2325.0
905	2185.0	3035.0
908	8444.0	11544.0
909	3.0	11.0
340371	3504.0	1230.0
136895	357.0	509.0
51081	3735.0	780.0
51083	24.0	936.0
51082	4040.0	7540.0
51085	8785.0	0.0
51084	1766.0	832.0
51087	1016.0	23.0
51086	24.0	13.0
146212	4.0	5.0
51088	6455.0	508.0
910	0.0	7.0
90678	913.0	569.0
911	116.0	31.0
912	83.0	68.0
913	15.0	45.0
914	111.0	153.0
915	46.0	45.0
916	192.0	202.0
917	79.0	26.0
919	121.0	76.0
90673	819.0	191.0
51090	377.0	701.0
51092	9891.0	2068.0
51091	1226.0	405.0
51094	6994.0	25043.0
51093	1263.0	1624.0
51096	1048.0	1117.0
51095	1125.0	993.0
146225	10.0	6.0
51098	2198.0	3571.0
340359	9.0	43.0
51097	3996.0	264.0
146223	2240.0	4647.0
51099	5792.0	2592.0
920	1582.0	637.0
146227	47.0	106.0
921	49.0	63.0
90668	33.0	36.0
922	0.0	2.0
923	173.0	66.0
340351	147.0	232.0
924	36.0	19.0
643941	0.0	0.0
925	77.0	182.0
926	12.0	52.0
927	7.0	1.0
928	4297.0	20319.0
100312775	6.0	3.0
929	1888.0	1876.0
158228	5.0	8.0
339366	95.0	4.0
26095	128.0	311.0
401825	0.0	1.0
26098	1261.0	500.0
340348	324.0	2414.0
26097	3100.0	4813.0
388324	159.0	51.0
26099	6881.0	4453.0
388325	40.0	44.0
930	6.0	1.0
148898	470.0	121.0
931	21.0	37.0
388323	24.0	2.0
932	0.0	0.0
933	50.0	30.0
643954	0.0	0.0
26090	2085.0	2272.0
134265	4058.0	356.0
26092	9163.0	6553.0
936	0.0	0.0
26091	3136.0	1709.0
158234	525.0	580.0
26094	540.0	397.0
643955	0.0	0.0
938	2.0	15.0
26093	995.0	389.0
939	20.0	32.0
401827	0.0	0.0
90693	674.0	479.0
158219	561.0	1679.0
134266	1425.0	704.0
643971	0.0	0.0
940	136.0	69.0
941	8.0	3.0
124872	17.0	469.0
942	175.0	171.0
943	185.0	8.0
342994	5.0	13.0
944	50.0	36.0
643965	0.0	1.0
945	74.0	49.0
946	27.0	1.0
7903	1544.0	482.0
947	22694.0	2196.0
158222	196.0	115.0
948	332804.0	949.0
949	6513.0	9434.0
7905	12848.0	16359.0
136853	344.0	138.0
401895	0.0	1.0
339344	343.0	312.0
339345	0.0	0.0
653308	163.0	170.0
26074	1.0	3.0
7918	1094.0	391.0
26073	8136.0	2883.0
7917	13061.0	11581.0
7919	3093.0	3676.0
950	22240.0	23997.0
951	191.0	249.0
952	667.0	21.0
388344	269.0	1317.0
953	2101.0	1410.0
954	329.0	11634.0
643976	0.0	0.0
955	2494.0	4070.0
641311	1.0	0.0
956	724.0	288.0
957	2163.0	1198.0
958	1506.0	213.0
959	37.0	8.0
7913	6551.0	5258.0
7916	14700.0	16488.0
7915	3169.0	1416.0
26071	1831.0	3694.0
388341	212.0	18.0
26085	8.0	236.0
388339	8.0	63.0
26084	3038.0	339.0
342979	3.0	5.0
960	10041.0	43048.0
26086	278.0	571.0
342977	11.0	32.0
388335	930.0	308.0
961	5352.0	8222.0
26088	1777.0	1981.0
962	173.0	161.0
388336	544.0	9.0
963	418.0	470.0
388333	0.0	1.0
965	988.0	14390.0
966	26335.0	214033.0
7920	229.0	395.0
643987	0.0	0.0
967	35404.0	48818.0
7923	751.0	55.0
7922	7574.0	6915.0
968	27.0	9.0
969	484.0	43.0
26080	0.0	0.0
643988	63.0	1238.0
26083	1.0	0.0
161835	18.0	46.0
134218	4187.0	2404.0
100312782	0.0	0.0
7941	39.0	1061.0
7940	144.0	150.0
26059	31.0	38.0
339324	1123.0	2896.0
339327	735.0	260.0
26052	432.0	120.0
26051	4380.0	137.0
339318	815.0	750.0
340307	0.0	5.0
26054	6324.0	6063.0
970	34.0	3.0
971	66.0	262.0
26053	2419.0	5635.0
972	37131.0	34001.0
26056	2354.0	3033.0
973	15.0	28.0
974	145.0	106.0
26058	7091.0	3809.0
975	87845.0	92266.0
26057	8701.0	10279.0
653333	1.0	9.0
976	3046.0	1291.0
7932	1.0	1.0
100312789	0.0	2.0
977	28921.0	36416.0
100312788	0.0	0.0
978	86.0	156.0
643996	0.0	0.0
7936	3321.0	2757.0
100312785	0.0	0.0
26050	17.0	96.0
100312787	0.0	0.0
641339	195.0	175.0
161823	929.0	594.0
100312792	0.0	2.0
100312794	6.0	10.0
100312790	0.0	0.0
148870	6.0	1.0
388364	0.0	1.0
388363	661.0	2209.0
653316	0.0	0.0
653319	446.0	416.0
148867	1552.0	1630.0
26063	747.0	598.0
122258	0.0	0.0
26062	0.0	1.0
102578074	0.0	5.0
26065	8524.0	12173.0
26064	961.0	748.0
983	156.0	831.0
984	1702.0	740.0
146206	35.0	7.0
987	4081.0	3906.0
988	4089.0	4857.0
7942	1061.0	305.0
989	14093.0	5492.0
26061	2408.0	1413.0
161829	2.0	9.0
100312798	2.0	1.0
26060	4809.0	3295.0
219525	0.0	0.0
5300	1672.0	352.0
5301	0.0	0.0
339302	0.0	2.0
388394	0.0	0.0
990	78.0	258.0
991	64.0	756.0
100419609	0.0	0.0
342945	327.0	125.0
993	54.0	254.0
994	1239.0	1370.0
51001	1032.0	1364.0
100419606	0.0	0.0
51000	1867.0	2621.0
995	6.0	182.0
996	8548.0	2004.0
51003	232.0	183.0
100419608	6.0	8.0
997	2108.0	1291.0
51002	916.0	1645.0
388389	1.0	0.0
998	15548.0	12660.0
51005	391.0	95.0
999	614.0	19149.0
51004	906.0	306.0
158293	4352.0	2459.0
51006	2116.0	6251.0
7955	50.0	24.0
51009	2615.0	2566.0
7957	1889.0	744.0
51008	1754.0	771.0
158297	12.0	15.0
219537	9.0	21.0
5310	7246.0	1052.0
5311	4329.0	1472.0
101929387	3.0	2.0
388387	21.0	1.0
100419614	1.0	0.0
388381	6.0	0.0
51010	649.0	987.0
100420608	0.0	0.0
342933	2.0	0.0
51012	3671.0	10470.0
51011	1456.0	3033.0
51014	4821.0	3410.0
51013	871.0	643.0
51016	221.0	79.0
7965	625.0	448.0
51015	5197.0	931.0
5303	992.0	971.0
51018	1312.0	1816.0
5304	82.0	8604.0
5305	1955.0	739.0
5306	4726.0	5551.0
5307	25.0	556.0
51019	1565.0	1675.0
342931	0.0	0.0
5308	34.0	10.0
101929390	0.0	0.0
5309	8.0	1.0
219527	55.0	19.0
101929397	0.0	2.0
7980	1185.0	55.0
5320	1118.0	105.0
7982	2602.0	3249.0
5321	2762.0	1243.0
5322	263.0	108.0
7984	476.0	1212.0
219541	815.0	10442.0
51021	3917.0	1635.0
51020	3766.0	5401.0
51023	961.0	878.0
51022	569.0	468.0
51025	201.0	207.0
342926	935.0	1086.0
51024	5138.0	2448.0
7976	175.0	2390.0
5313	0.0	0.0
51027	617.0	975.0
100420613	0.0	0.0
51026	3099.0	2293.0
5314	1.0	25.0
7975	1289.0	288.0
100420612	2.0	2.0
5315	15008.0	27385.0
51029	4763.0	8186.0
7978	482.0	1106.0
51028	3761.0	4562.0
5316	1023.0	933.0
5317	1981.0	4337.0
5318	2929.0	1427.0
7979	3360.0	11075.0
219539	72.0	9.0
5319	2.0	23.0
219557	0.0	0.0
7991	1148.0	12490.0
5330	229.0	453.0
7994	6191.0	3025.0
5331	1570.0	285.0
5332	873.0	2172.0
7993	813.0	963.0
5333	1337.0	377.0
5334	1363.0	211.0
51030	2140.0	1212.0
51032	2.0	7.0
51031	3171.0	1542.0
342918	1.0	0.0
100420627	1.0	3.0
51035	4489.0	761.0
5324	321.0	29.0
5325	3331.0	160.0
5326	1050.0	1311.0
5327	1503.0	438.0
7988	742.0	888.0
100420621	0.0	0.0
5328	1726.0	1097.0
5329	701.0	1053.0
158248	7.0	5.0
5340	1.0	1.0
5341	533.0	443.0
5342	3.0	0.0
5343	9.0	6.0
101929335	1672.0	137.0
5345	97.0	43.0
63027	1640.0	273.0
342909	111.0	135.0
342908	134.0	440.0
51043	3817.0	3881.0
51042	52.0	130.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	5059.0	2835.0
90634	1354.0	2309.0
134285	4.0	1.0
5336	1781.0	2195.0
5337	3405.0	864.0
90637	1760.0	490.0
100420633	0.0	0.0
5338	1196.0	775.0
5339	9535.0	10728.0
90639	589.0	689.0
5350	831.0	55.0
5351	10747.0	15325.0
5352	24598.0	2573.0
219578	0.0	0.0
100419650	2.0	4.0
134288	0.0	0.0
63035	1661.0	920.0
5354	707.0	33.0
5355	2924.0	11218.0
63036	0.0	1.0
5356	3827.0	3608.0
90632	9.0	66.0
101929344	26.0	1648.0
161882	83.0	191.0
51050	163.0	1636.0
51052	0.0	0.0
643906	0.0	0.0
51054	1096.0	697.0
643904	1.0	16.0
51053	540.0	293.0
643905	0.0	0.0
51056	7537.0	1430.0
51058	486.0	424.0
51057	1197.0	709.0
643909	0.0	0.0
5346	301370.0	26.0
90624	2739.0	742.0
51059	2.0	13.0
5347	75.0	515.0
5348	699.0	8.0
5349	284.0	16018.0
90625	4.0	13.0
90627	3579.0	1110.0
5360	7861.0	7629.0
5361	3560.0	1735.0
5362	2647.0	569.0
101929351	62.0	108.0
5364	3639.0	4013.0
5365	443.0	2356.0
5366	93.0	383.0
90665	0.0	0.0
5367	1.0	0.0
51061	2802.0	2951.0
51060	3877.0	4226.0
51063	1440.0	381.0
51062	414.0	936.0
146279	0.0	5.0
51065	2341.0	2646.0
643915	0.0	0.0
51067	826.0	1251.0
51066	79.0	57.0
51069	1772.0	1118.0
51068	5008.0	4129.0
5357	44.0	291.0
5358	7652.0	1433.0
100420656	0.0	0.0
5359	2042.0	2139.0
643911	794.0	3456.0
100420650	1.0	5.0
5371	4990.0	4880.0
100420660	0.0	0.0
5372	4531.0	523.0
5373	577.0	997.0
158257	1.0	6.0
732448	0.0	0.0
5375	48.0	14.0
5376	20507.0	903.0
90655	0.0	0.0
5378	1002.0	1476.0
219595	6.0	47.0
101929369	0.0	1.0
51070	1493.0	847.0
51072	140.0	160.0
51071	1692.0	1082.0
5370	1.0	0.0
51074	2819.0	496.0
51073	1538.0	1034.0
51076	1502.0	356.0
51075	6698.0	73598.0
51078	2398.0	1573.0
51077	3178.0	1025.0
51079	1022.0	993.0
5368	1.0	3.0
5369	0.0	0.0
100420665	1.0	4.0
171222	30.0	8.0
171221	4.0	0.0
90649	297.0	33.0
171220	117.0	84.0
5382	167.0	158.0
5383	72.0	64.0
100419560	6.0	1.0
28619	1.0	4.0
5387	100.0	112.0
28613	0.0	0.0
28614	2.0	3.0
220594	6.0	1.0
28611	2.0	5.0
28612	0.0	0.0
28617	1.0	2.0
5380	0.0	1.0
28616	1.0	3.0
28610	0.0	0.0
5379	569.0	674.0
100420558	0.0	0.0
100420557	4.0	6.0
100420555	0.0	3.0
100420552	2.0	0.0
5393	1188.0	1408.0
5394	3988.0	3379.0
5395	957.0	537.0
5396	10642.0	1064.0
101929302	35.0	40.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	1.0	0.0
28629	0.0	0.0
28626	0.0	0.0
28627	1.0	0.0
28620	0.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	5.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	1.0	7.0
28609	0.0	0.0
100419595	0.0	3.0
28602	1.0	0.0
28603	1.0	0.0
101929328	1.0	1.0
28600	0.0	2.0
28601	1.0	0.0
28606	1.0	5.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	2.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	2286.0	524.0
53616	1420.0	481.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	286.0	660.0
171177	109.0	2279.0
171169	2.0	8.0
53632	9.0	5.0
53630	9.0	32.0
53635	3935.0	4553.0
53637	35.0	15.0
112840	622.0	506.0
26038	3.0	1.0
26037	2177.0	1510.0
653226	7.0	10.0
28699	0.0	0.0
26039	1098.0	2840.0
112849	891.0	304.0
112846	4.0	6.0
26030	2742.0	734.0
28693	0.0	0.0
28694	0.0	0.0
26032	180.0	27.0
28691	2.0	1.0
26031	221.0	1349.0
28692	4.0	2.0
26034	47.0	358.0
28697	0.0	0.0
26033	24.0	4.0
28698	0.0	0.0
653232	127.0	249.0
100312803	3.0	0.0
26036	3161.0	2901.0
100312806	1.0	0.0
28695	0.0	0.0
26035	2477.0	2241.0
28696	0.0	0.0
653234	15.0	2.0
643898	0.0	0.0
100312801	0.0	32.0
28690	0.0	3.0
26049	28.0	32.0
26048	545.0	333.0
653214	1084.0	1877.0
100312819	0.0	0.0
26040	2235.0	967.0
26043	4948.0	2929.0
26045	251.0	12.0
653220	0.0	0.0
26047	7.0	12.0
100312817	0.0	0.0
26046	3167.0	3217.0
100312816	0.0	0.0
124817	34.0	51.0
148808	647.0	1273.0
378925	4.0	1.0
28679	0.0	0.0
26015	2260.0	1050.0
653247	0.0	2.0
26018	20141.0	6628.0
28677	0.0	2.0
26017	4741.0	4543.0
28678	0.0	0.0
26019	3842.0	2095.0
124801	605.0	413.0
28671	7.0	4.0
28672	1.0	2.0
26010	6210.0	2195.0
28670	3.0	5.0
26012	1590.0	1218.0
28675	1.0	0.0
26011	3874.0	134.0
28676	1.0	4.0
28673	2.0	4.0
148811	129.0	4.0
26013	223.0	173.0
28674	2.0	1.0
124808	1045.0	835.0
148818	0.0	0.0
112812	77.0	67.0
26027	48.0	36.0
653236	87.0	263.0
28688	3.0	4.0
28689	0.0	2.0
653238	33.0	36.0
112817	448.0	0.0
148823	97.0	1.0
28682	1.0	2.0
28683	2.0	3.0
148824	26.0	0.0
28680	3.0	3.0
653240	1.0	0.0
26020	11049.0	3033.0
28681	2.0	0.0
28686	0.0	0.0
26022	891.0	1901.0
28684	1.0	2.0
26025	127.0	15.0
26024	293.0	350.0
28685	0.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	5.0	1.0
28657	0.0	3.0
653268	7.0	1.0
653269	2.0	2.0
28658	0.0	2.0
28655	1.0	0.0
28656	1.0	1.0
28659	1.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	1.0	3.0
28654	0.0	0.0
28651	0.0	1.0
28652	1.0	0.0
100312849	1.0	2.0
102157402	1649.0	1181.0
102157400	0.0	0.0
378938	13573.0	11455.0
641298	45.0	14.0
26005	1497.0	1367.0
28668	0.0	0.0
28669	2.0	2.0
26007	1221.0	603.0
28666	2.0	2.0
653259	12.0	3.0
28667	1.0	0.0
26009	2611.0	2047.0
28660	0.0	0.0
124857	27.0	3.0
28661	0.0	0.0
26001	5759.0	3137.0
28664	4.0	5.0
26000	2778.0	2758.0
28665	1.0	0.0
26003	6497.0	13271.0
28662	2.0	0.0
26002	68.0	265.0
28663	1.0	0.0
100312850	30.0	62.0
340390	10.0	9.0
340393	2.0	3.0
28639	9.0	3.0
112869	729.0	456.0
28638	156.0	149.0
100312829	0.0	0.0
100312826	13.0	33.0
124842	27.0	376.0
100312825	0.0	3.0
100312828	21.0	34.0
100312827	0.0	0.0
100312821	0.0	3.0
100312824	0.0	0.0
340385	433.0	251.0
100312823	0.0	0.0
339390	21.0	0.0
339396	0.0	0.0
28646	0.0	1.0
378950	0.0	0.0
28647	0.0	0.0
339398	23.0	436.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	854.0	4019.0
28648	0.0	0.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	1.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	1.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	2.0
100312830	10.0	1.0
646096	0.0	0.0
90799	1305.0	1214.0
100287345	0.0	0.0
87171	2.0	7.0
87178	2119.0	1497.0
100287327	0.0	0.0
100287325	0.0	0.0
100287314	2.0	9.0
26191	213.0	736.0
26190	7589.0	3402.0
100287302	0.0	0.0
26173	4963.0	2249.0
26175	615.0	262.0
154197	7.0	4.0
5411	3946.0	2442.0
5409	15.0	4.0
26184	1.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	1.0	0.0
5407	0.0	0.0
5408	0.0	0.0
286002	15.0	563.0
5420	8747.0	36222.0
286006	121.0	227.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1448.0	976.0
51122	1799.0	2482.0
51121	571.0	534.0
51124	1969.0	8974.0
51123	3860.0	4171.0
5412	5725.0	5902.0
51126	2787.0	4814.0
51125	5497.0	5123.0
5413	561.0	633.0
5414	1395.0	539.0
51128	5820.0	2797.0
51127	13.0	73.0
51129	3158.0	32.0
646024	0.0	17.0
646023	4.0	2.0
100131539	2.0	3.0
5430	13429.0	5672.0
5431	6932.0	6128.0
286016	17.0	18.0
5432	3972.0	4688.0
100131535	3.0	1.0
5433	1688.0	2340.0
105369729	0.0	0.0
51131	1840.0	3042.0
51130	187.0	205.0
51133	5773.0	9047.0
51132	4824.0	5971.0
51135	1162.0	998.0
51134	411.0	608.0
5423	650.0	1737.0
90701	875.0	5500.0
5424	394.0	288.0
51136	1286.0	356.0
5425	4358.0	4153.0
51138	3474.0	1600.0
5426	1869.0	1140.0
646019	2.0	3.0
5427	54.0	100.0
5428	4157.0	1284.0
5429	952.0	534.0
100131528	0.0	0.0
5440	2633.0	3112.0
5441	5662.0	3611.0
5442	1516.0	863.0
5443	50.0	83.0
5444	1.0	161.0
51142	8599.0	12827.0
51141	1540.0	2872.0
51144	8632.0	8619.0
51143	2245.0	3514.0
51146	10.0	1.0
89758	0.0	2.0
5434	15752.0	2237.0
51148	3354.0	1802.0
5435	32.0	626.0
51147	1937.0	1828.0
5436	2319.0	1409.0
90736	627.0	1288.0
51149	786.0	274.0
5437	1124.0	2256.0
5438	882.0	1729.0
5439	1132.0	3098.0
