id	f50438de-b313-4b2e-97e1-302cdfb9d9d7	23aca662-0b7d-4e3f-97f2-3f35c143bdd8
403315	0.0	0.0
40	9.0	1.0
106481370	0.0	0.0
41	346.0	306.0
106481371	0.0	0.0
43	56.0	754.0
645486	0.0	1.0
47	8143.0	21137.0
48	28359.0	4343.0
49	16.0	5.0
106481338	0.0	0.0
106481339	2.0	1.0
106481336	0.0	0.0
106481337	4.0	1.0
106481341	0.0	0.0
106481342	10.0	3.0
106481340	0.0	0.0
85458	6158.0	1442.0
106481345	0.0	0.0
85459	652.0	1681.0
106481346	0.0	0.0
85456	11197.0	12921.0
442910	0.0	1.0
106481343	0.0	0.0
85457	2161.0	2670.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	92.0	496.0
442913	0.0	0.0
85452	24.0	7.0
442914	0.0	0.0
50	9222.0	6343.0
85453	1303.0	7180.0
442915	0.0	0.0
85450	1337.0	2080.0
51	11259.0	32943.0
442916	0.0	0.0
85451	1160.0	3713.0
52	2910.0	8524.0
442917	0.0	0.0
53	2330.0	1728.0
442918	0.0	0.0
54	1138.0	2212.0
442919	0.0	0.0
55	41.0	1608.0
442909	1.0	1.0
56	3.0	7.0
58	177.0	3519.0
59	22395.0	8074.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	28.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	350.0	90.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	81.0	1.0
106481354	0.0	3.0
85446	202.0	139.0
442900	1.0	0.0
106481355	0.0	1.0
85443	27.0	18.0
442901	0.0	0.0
85444	1337.0	2705.0
442902	0.0	0.0
60	156497.0	742828.0
85441	1364.0	1579.0
442903	3.0	6.0
85442	10.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	79.0
85440	3511.0	7075.0
442907	0.0	4.0
442908	1.0	0.0
66	0.0	0.0
67	4.0	22.0
68	4.0	19.0
344595	306.0	653.0
69	1.0	16.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	1.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	67.0	69.0
106481321	0.0	1.0
85479	5.0	162.0
106481322	1.0	0.0
85476	3613.0	11922.0
85477	124.0	179.0
70	14.0	2.0
85474	9.0	9.0
71	85648.0	420039.0
72	10496.0	184.0
73	8.0	45.0
74	4.0	3.0
75	9.0	4.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5390.0	5544.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1267.0	17183.0
81	18846.0	92323.0
85463	1415.0	500.0
82	2.0	19.0
85464	3025.0	7091.0
83	1.0	6.0
85461	2758.0	5776.0
85462	394.0	1989.0
86	1721.0	12707.0
87	19986.0	55673.0
85460	1831.0	6822.0
88	30.0	246.0
89	3.0	0.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	4043.0	6717.0
106481300	0.0	0.0
91	2025.0	6132.0
92	1766.0	1163.0
93	1054.0	571.0
94	3749.0	650.0
95	237.0	225.0
97	190.0	266.0
98	971.0	741.0
344561	0.0	1.0
728661	4046.0	2658.0
728664	0.0	0.0
106481305	0.0	0.0
261734	458.0	789.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	46.0
106481309	8.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	6.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	3.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	0.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1114.0	564.0
3800	370.0	8602.0
3801	1360.0	2125.0
3802	3.0	1.0
728695	0.0	1.0
285735	1.0	0.0
261726	2116.0	3142.0
728698	4.0	9.0
3814	0.0	2.0
3815	4245.0	274.0
3816	21.0	5.0
261729	2616.0	894.0
3817	27.0	10.0
3818	31.0	1.0
222166	26159.0	725.0
3811	16.0	1.0
3812	0.0	0.0
285740	0.0	0.0
285741	23.0	14.0
728689	9.0	51.0
3827	1.0	0.0
246100	0.0	0.0
3820	80.0	12.0
3821	24.0	5.0
3822	5.0	0.0
3823	2.0	0.0
3824	158.0	14.0
645402	0.0	0.0
403313	665.0	565.0
403314	0.0	0.0
728637	1.0	0.0
728638	29.0	1905.0
728633	0.0	0.0
728632	23.0	21.0
728635	28.0	74.0
3836	3304.0	13283.0
222183	158.0	238.0
3837	15216.0	24689.0
3838	1478.0	29019.0
3839	4083.0	7404.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1606.0	804.0
3832	228.0	3290.0
3833	85.0	2775.0
3834	86.0	67.0
3835	936.0	9059.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	157.0	103.0
3848	30.0	5.0
3849	1.0	94.0
222171	109.0	10.0
728619	1.0	2.0
3840	7871.0	18215.0
3841	940.0	486.0
3842	8246.0	12118.0
3843	16646.0	12298.0
3844	0.0	0.0
3845	1915.0	4503.0
3846	4.0	1.0
645423	0.0	0.0
3860	0.0	3.0
246126	0.0	0.0
728658	977.0	617.0
728655	1.0	0.0
728657	2.0	0.0
728656	0.0	0.0
3858	676.0	6696.0
3859	4.0	15.0
246135	5.0	1.0
3850	0.0	33.0
3851	10.0	2555.0
3852	17952.0	5127.0
645414	0.0	0.0
3853	47.0	460.0
3854	624.0	230.0
3855	5493.0	71892.0
3856	4850.0	293879.0
3857	13.0	18.0
728640	4.0	0.0
645431	11.0	8.0
728642	236.0	288.0
728641	22.0	3.0
645434	99.0	0.0
645432	3.0	27.0
285704	765.0	685.0
728643	5.0	68.0
222194	1639.0	2566.0
285708	0.0	1.0
1204	0.0	1.0
1203	955.0	968.0
1201	747.0	2162.0
1200	12991.0	13300.0
3861	14978.0	33.0
645426	0.0	5.0
645425	0.0	0.0
1209	7408.0	5014.0
3866	6994.0	117461.0
1208	1.0	0.0
1207	3164.0	5682.0
3868	632.0	21116.0
285311	7.0	1.0
3880	3734.0	125175.0
3881	0.0	2.0
285313	4738.0	459.0
100128537	915.0	89.0
3882	0.0	49.0
100128536	1.0	5.0
285314	2.0	5.0
285315	268.0	599.0
1215	745.0	10.0
100141515	2.0	1.0
1213	30778.0	97523.0
1212	2424.0	2881.0
1211	5562.0	5168.0
3872	13782.0	54.0
3875	3489.0	159796.0
3876	1.0	58.0
3879	0.0	12.0
3890	0.0	2.0
3891	0.0	0.0
3892	13.0	61.0
100128525	4.0	3.0
285326	0.0	0.0
1230	634.0	1356.0
285329	8.0	18.0
440097	67.0	0.0
440093	13.0	44.0
3883	0.0	1.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	65.0	6.0
3888	0.0	0.0
100631239	0.0	0.0
3889	2.0	5.0
100128516	151.0	11.0
285331	803.0	520.0
100128512	0.0	1.0
285335	9.0	2.0
100128514	0.0	0.0
1241	441.0	233.0
1240	2584.0	229.0
1238	324.0	7927.0
1237	2.0	14.0
1236	53.0	35.0
1235	1.0	4.0
1234	170.0	661.0
1233	26.0	44.0
1232	0.0	71.0
3895	16961.0	40906.0
100128511	4.0	49.0
100631247	2.0	0.0
3897	412.0	1210.0
100631248	0.0	0.0
3898	422.0	3749.0
100631249	0.0	0.0
3899	1921.0	141.0
100128505	0.0	1.0
100631250	0.0	1.0
285343	1774.0	1803.0
100631251	4.0	9.0
100631252	2.0	0.0
100631253	0.0	0.0
285346	91.0	108.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	223.0	66.0
574501	0.0	0.0
574502	0.0	0.0
1244	123.0	452.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	5250.0	244.0
1263	367.0	442.0
1262	8.0	12.0
116966	112.0	8.0
100887755	0.0	0.0
1261	10.0	5.0
100887754	5.0	1.0
1260	0.0	9.0
116969	21.0	6.0
1259	38.0	59.0
1258	1.0	100.0
440061	0.0	0.0
100887750	36.0	23.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1081.0	2198.0
1271	5620.0	1365.0
100887749	151.0	55.0
1270	55.0	14.0
100887748	0.0	0.0
440044	7.0	26.0
1269	7.0	10.0
440051	0.0	0.0
1268	631.0	2.0
440050	0.0	0.0
1267	3986.0	6481.0
1266	12920.0	66500.0
100887740	0.0	0.0
1265	5617.0	13289.0
1286	119.0	169.0
1285	27.0	13.0
1284	47124.0	12371.0
1282	52639.0	15314.0
1281	106537.0	427970.0
1280	48.0	13.0
440078	90.0	33.0
440077	3.0	1.0
440087	11.0	8.0
1278	164520.0	411291.0
1277	94212.0	419270.0
440081	38.0	69.0
116938	0.0	0.0
1297	3.0	0.0
116931	91.0	436.0
1296	1772.0	5167.0
1295	8127.0	10100.0
116933	1.0	1.0
1294	161.0	3215.0
1293	110083.0	132192.0
116935	29.0	17.0
1292	57844.0	53507.0
440068	0.0	3.0
1291	37634.0	50072.0
116937	4.0	0.0
440067	5.0	1.0
1290	9475.0	51160.0
440073	678.0	50.0
440072	0.0	7.0
1289	7902.0	65006.0
1288	383.0	3225.0
1287	952.0	10521.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3062.0	2045.0
440021	0.0	0.0
442673	6.0	0.0
10018	1565.0	3801.0
126328	1212.0	1085.0
442676	0.0	0.0
126326	516.0	200.0
1299	53.0	405.0
1298	169.0	183.0
10011	1028.0	1102.0
10010	2870.0	2289.0
10013	2890.0	2123.0
128989	1571.0	2363.0
10015	11635.0	11436.0
10014	4299.0	2190.0
10017	16.0	49.0
10016	3445.0	9141.0
10020	2925.0	1993.0
114335	0.0	0.0
114336	0.0	0.0
126321	784.0	2352.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	5.0	59.0
10024	23.0	805.0
128977	3414.0	1302.0
103021165	0.0	0.0
10023	286.0	238.0
103021164	6.0	0.0
10026	3395.0	6843.0
10025	1736.0	2383.0
116986	220.0	180.0
116985	6147.0	3976.0
116988	2696.0	2529.0
116987	2947.0	3722.0
114327	1009.0	585.0
440043	0.0	0.0
126308	3452.0	2277.0
440041	0.0	0.0
126306	16.0	19.0
151306	602.0	7.0
100128590	2.0	1.0
100128596	0.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	13.0	7.0
440026	990.0	2738.0
440023	0.0	1.0
10008	549.0	119.0
10007	2391.0	3068.0
10009	2695.0	4388.0
116984	494.0	2921.0
116983	1145.0	680.0
151313	560.0	399.0
10000	4997.0	1818.0
128954	0.0	0.0
10002	11.0	6.0
10001	856.0	1941.0
10004	285.0	116.0
10003	1671.0	211.0
10006	3447.0	7261.0
10005	672.0	1154.0
126370	0.0	0.0
285352	87.0	90.0
100128579	0.0	0.0
285359	32.0	8.0
126375	427.0	366.0
126374	913.0	237.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2741.0	9974.0
285367	1020.0	1749.0
285368	140.0	374.0
100128569	22.0	55.0
126364	279.0	252.0
100128560	21.0	35.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	7.0
344191	1.0	0.0
126353	21.0	314.0
751071	179.0	234.0
442660	0.0	1.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	6.0
106481282	0.0	0.0
285381	2319.0	2414.0
106481283	0.0	0.0
285382	318.0	811.0
106481280	0.0	0.0
165918	1585.0	8422.0
106481281	1.0	1.0
165904	5.0	146.0
285386	988.0	605.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	29.0
100128542	9.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	546.0	249.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	68.0	11.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	5.0	2.0
126299	598.0	493.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1363.0	1609.0
728710	1.0	1.0
126295	170.0	272.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	182.0	1555.0
645318	0.0	0.0
645317	10.0	25.0
151242	6.0	1.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	37873.0	51361.0
100287908	0.0	0.0
645332	138.0	291.0
126282	673.0	833.0
100287902	2.0	113.0
163227	572.0	853.0
100287900	0.0	0.0
163223	166.0	431.0
106481275	0.0	1.0
106481276	1.0	2.0
106481273	0.0	0.0
106481274	2.0	1.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	41.0	9.0
106481278	0.0	0.0
645328	0.0	2.0
151254	120.0	203.0
645326	15.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	146.0
163259	294.0	100.0
645345	59.0	96.0
200403	7.0	61.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	336.0	32.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	4.0	3.0
728732	3.0	2.0
728734	1.0	1.0
126272	126.0	229.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	959.0	1990.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	76.0	65.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	8.0
728723	169.0	53.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	4.0	8.0
107133524	8.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	1.0
151276	0.0	9.0
645348	0.0	0.0
106481250	0.0	0.0
645369	72.0	76.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	676.0	5313.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	12.0	10.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	4.0	1.0
106481221	0.0	73.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	639.0	471.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	336.0	374.0
645382	0.0	0.0
645381	52.0	52.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	9.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	3.0	1.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	6.0	1.0
106481209	0.0	0.0
3902	84.0	91.0
3903	4914.0	791.0
106481210	0.0	0.0
3904	4.0	4.0
3906	0.0	0.0
106481213	0.0	2.0
106481214	0.0	0.0
3908	16401.0	3671.0
106481211	0.0	0.0
3909	6120.0	60.0
106481212	0.0	0.0
684959	0.0	0.0
151234	8.0	17.0
151230	683.0	140.0
728798	2.0	0.0
3913	28913.0	34516.0
3914	4501.0	369.0
3915	58615.0	18205.0
3916	19989.0	27161.0
3918	6864.0	2016.0
3910	32037.0	4031.0
3911	4410.0	3751.0
3912	20325.0	19806.0
728782	13.0	6.0
728780	28.0	8.0
3924	9.0	4.0
3925	2339.0	12514.0
3927	14566.0	31483.0
3929	311.0	123965.0
3920	11197.0	24701.0
3921	18588.0	16475.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	1.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	3917.0	5633.0
3937	882.0	889.0
3938	1.0	6.0
3939	28656.0	70816.0
3930	3152.0	3335.0
100873179	0.0	0.0
3931	468.0	107.0
3932	125.0	67.0
3933	0.0	0.0
3934	81.0	497.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	1.0	16.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	7.0
3947	4.0	1.0
3948	5.0	13.0
3949	899.0	1240.0
100873169	0.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	38996.0	2108.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	30.0	27.0
3958	22359.0	23682.0
3959	34702.0	57092.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	158.0	288.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	239.0	136.0
3952	40748.0	45.0
3953	7217.0	295.0
3954	3221.0	4550.0
3955	2013.0	693.0
3956	36143.0	27986.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	3.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	30.0	387.0
1303	13588.0	133146.0
107133502	0.0	0.0
1302	53.0	17.0
1301	53.0	40991.0
1300	78.0	9558.0
3960	28.0	36.0
3963	0.0	0.0
3964	4011.0	6182.0
1308	6039.0	46.0
3965	1188.0	1002.0
1307	4661.0	6432.0
151295	31.0	10.0
1306	17297.0	3345.0
100189589	2.0	20.0
728774	1.0	0.0
728773	1.0	2.0
3980	837.0	4627.0
100287932	2160.0	6549.0
3981	971.0	425.0
728776	10.0	60.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	9825.0	7529.0
1315	7678.0	18185.0
1314	17532.0	32078.0
1312	3304.0	6253.0
1311	170.0	8079.0
100329135	4.0	1.0
1310	2.0	2.0
574537	0.0	0.0
3972	3.0	1.0
3973	88.0	0.0
3975	0.0	614.0
3976	172.0	139.0
3977	17481.0	4988.0
1318	134.0	83.0
3978	412.0	2493.0
1317	2458.0	6757.0
728763	4.0	1.0
3990	144.0	114.0
645313	71.0	4.0
3991	64441.0	30.0
645312	0.0	0.0
3992	2491.0	4013.0
645311	0.0	0.0
728769	233.0	178.0
1330	0.0	0.0
1327	14275.0	8104.0
1326	1139.0	840.0
1325	6.0	3.0
3982	0.0	0.0
3983	26194.0	6484.0
3984	995.0	5382.0
3985	2416.0	4392.0
3987	6678.0	9819.0
3988	8209.0	6036.0
1329	4477.0	4523.0
116809	0.0	0.0
100128416	21.0	10.0
1340	6903.0	9158.0
1337	3912.0	3799.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	455.0	11871.0
100128410	0.0	2.0
3995	4298.0	763.0
100128412	0.0	0.0
3996	1722.0	1954.0
3998	9580.0	17190.0
1339	1.0	0.0
285440	2653.0	953.0
285441	1.0	2.0
1352	951.0	549.0
1351	4149.0	3902.0
1350	12141.0	6522.0
1349	4431.0	6853.0
1348	0.0	1.0
1347	4259.0	5430.0
1346	2897.0	117.0
1345	5132.0	6555.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	28.0	4.0
1363	15671.0	12464.0
1362	9965.0	31156.0
1361	0.0	11.0
1360	426.0	10.0
1359	2051.0	749.0
1358	71.0	2.0
1357	260.0	1.0
1356	944.0	833.0
1355	3524.0	7921.0
1353	1762.0	2731.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	4.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	71.0	19.0
285464	505.0	442.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4799.0	4694.0
1373	1182.0	173.0
1371	917.0	2242.0
1370	15.0	92.0
1369	0.0	0.0
1368	25432.0	270.0
100873209	0.0	0.0
1366	514.0	3472.0
1365	245.0	2446.0
1364	1016.0	10373.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	13.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	6.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3801.0	6748.0
116843	1187.0	138.0
1384	4600.0	2690.0
116842	38.0	12.0
1382	3086.0	3446.0
116844	89.0	4340.0
1381	160.0	61.0
1380	19.0	2.0
440176	1.0	2.0
440184	3.0	1.0
1379	5.0	7.0
1378	312.0	62.0
1376	1830.0	1186.0
1375	62.0	22.0
128821	0.0	0.0
100873237	0.0	0.0
128822	2.0	0.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	17.0	79.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	277.0	5172.0
1396	160.0	302.0
1395	105.0	3.0
1394	100.0	400.0
1393	373.0	1.0
1392	2.0	20.0
285407	8.0	9.0
116835	2038.0	316.0
1390	833.0	1111.0
1389	10469.0	2734.0
1388	3501.0	6913.0
1387	7132.0	14787.0
116841	1177.0	2554.0
1386	4156.0	5858.0
116840	1061.0	1979.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	158.0	39.0
100873255	0.0	1.0
100873254	26.0	5.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	37.0	1.0
100287895	0.0	0.0
285419	100.0	2.0
1399	4961.0	10934.0
1398	7805.0	6085.0
1397	4107.0	7238.0
100873259	1.0	1.0
100873258	5.0	1.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	101.0	54.0
285429	19.0	9.0
100287880	0.0	0.0
440193	1054.0	1936.0
100873248	0.0	0.0
100873247	3.0	4.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6974.0	33442.0
153830	4815.0	3747.0
645280	0.0	20.0
440138	545.0	1265.0
440132	2.0	0.0
440142	1.0	2.0
10139	1463.0	1097.0
126208	481.0	463.0
126206	2.0	2.0
126205	1.0	5.0
107133497	10.0	5.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6475.0	12869.0
10131	2997.0	5014.0
10134	20253.0	14807.0
107133494	0.0	1.0
10133	13454.0	6680.0
128869	912.0	2877.0
10136	0.0	0.0
10135	5659.0	26973.0
100128493	0.0	1.0
103021294	8.0	19.0
10138	813.0	1033.0
100128496	0.0	0.0
10137	3525.0	8279.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	1.0
10140	3653.0	13821.0
128864	1.0	9.0
440125	0.0	2.0
440131	1.0	0.0
10143	22.0	0.0
128854	330.0	136.0
10142	4722.0	6117.0
10144	17896.0	2277.0
10147	2007.0	2501.0
100128483	0.0	0.0
10146	9700.0	16633.0
128859	1.0	0.0
10149	1070.0	43.0
10148	85.0	23.0
128853	44.0	98.0
440159	2.0	0.0
10117	10.0	2.0
440163	1.0	0.0
10110	1714.0	6.0
10112	89.0	3237.0
10111	5546.0	6305.0
10114	15214.0	10459.0
10113	4363.0	8856.0
128848	0.0	0.0
10116	5919.0	10081.0
165829	32.0	99.0
100128469	11.0	16.0
153842	2.0	1.0
440145	774.0	2816.0
10129	3082.0	1534.0
440153	0.0	0.0
10128	12362.0	39037.0
100033799	0.0	0.0
107133486	6.0	2.0
10121	7663.0	6234.0
100128465	1.0	0.0
10120	3371.0	5521.0
10123	1580.0	5808.0
138234	0.0	0.0
10125	171.0	83.0
10124	1214.0	2481.0
10127	1259.0	3400.0
10126	689.0	1355.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	55.0	145.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	1.0
285489	12.0	42.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	5.0	1.0
10107	0.0	3.0
10106	21180.0	17268.0
106481199	0.0	0.0
10109	11088.0	19533.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1161.0	2507.0
10100	880.0	77.0
10103	318.0	2202.0
106481194	0.0	1.0
10102	1100.0	2570.0
106481195	0.0	0.0
10105	2609.0	28890.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	338.0	39.0
440119	199.0	83.0
126235	0.0	0.0
126231	169.0	249.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	75.0	114.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	67.0	145.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	9.0
440104	1034.0	467.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	15.0	26.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	51.0	2.0
10090	2128.0	255.0
10093	4437.0	8609.0
10092	6914.0	15345.0
10095	3651.0	10532.0
645204	1.0	2.0
10094	7429.0	15415.0
645203	2.0	5.0
10097	16233.0	55317.0
10096	8721.0	36986.0
645201	2.0	1.0
163115	244.0	37.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	120.0
106481143	0.0	0.0
114194	0.0	0.0
138162	91.0	211.0
106481144	0.0	0.0
114195	8.0	9.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	3.0
106481145	0.0	0.0
151126	197.0	24.0
106481146	0.0	0.0
10099	34242.0	3959.0
10098	537.0	3374.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	450.0	387.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
