id	95c0cf0b-7077-4a93-9590-3948e55c6e31	f02c6de4-67f9-465e-bbc1-3d48ae377313
254394	1646.0	1527.0
100419149	0.0	0.0
100133036	7.0	0.0
55821	5.0	1.0
101930749	0.0	0.0
100133037	1.0	0.0
100133038	10.0	3.0
55825	779.0	274.0
101930745	0.0	0.0
55824	481.0	575.0
101930746	0.0	0.0
55823	4268.0	2047.0
101930747	0.0	0.0
55829	2816.0	1770.0
55827	7637.0	5912.0
101930744	0.0	0.0
100420143	1.0	2.0
101929760	17.0	7.0
101927102	8.0	21.0
101927101	0.0	0.0
101929768	31.0	9.0
101929765	5.0	4.0
100133040	0.0	0.0
100419158	3.0	0.0
101929769	4.0	3.0
100133044	0.0	2.0
55832	8633.0	16777.0
254398	0.0	0.0
55831	5072.0	3055.0
55830	2436.0	2489.0
55835	882.0	781.0
100652939	12766.0	11404.0
100420149	0.0	0.0
55833	3276.0	2518.0
55839	401.0	1559.0
55837	2327.0	1390.0
90167	4.0	11.0
677679	0.0	0.0
90161	513.0	675.0
134637	442.0	298.0
388701	2.0	4.0
100420159	24.0	10.0
100420158	0.0	0.0
388707	12.0	13.0
100420155	1.0	0.0
677681	1.0	1.0
100419178	0.0	0.0
43847	184.0	4.0
101929701	0.0	0.0
43849	13.0	0.0
28227	655.0	509.0
122631	0.0	0.0
90187	188.0	61.0
100419187	0.0	0.0
100419185	24.0	4.0
101929716	5.0	3.0
122622	475.0	345.0
388722	65.0	40.0
100420178	0.0	0.0
132001	715.0	424.0
388714	13.0	3.0
122618	285.0	178.0
388719	0.0	2.0
122616	796.0	592.0
100420190	0.0	0.0
100037280	11.0	10.0
388743	408.0	231.0
768097	5.0	0.0
768096	15.0	5.0
90199	7.0	1.0
90193	4.0	7.0
90196	2636.0	2012.0
100505591	1.0	0.0
100505592	10.0	29.0
388730	87.0	145.0
768086	40.0	0.0
119032	1619.0	1276.0
122665	0.0	0.0
388762	0.0	0.0
122664	16.0	0.0
388761	1.0	0.0
104413892	1.0	0.0
104413890	0.0	0.0
104413891	3.0	3.0
388753	415.0	1066.0
122651	2.0	0.0
119016	194.0	94.0
388759	37.0	19.0
90321	1329.0	2329.0
90324	2832.0	1981.0
100270916	0.0	0.0
100270917	1.0	0.0
100270918	0.0	0.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	168.0	58.0
100270913	0.0	0.0
100270914	1.0	1.0
100270915	0.0	0.0
388428	3.0	2.0
100270920	4.0	4.0
641638	2052.0	1259.0
401967	1.0	1.0
100270921	1.0	4.0
100270922	0.0	0.0
148753	2.0	2.0
148756	1.0	3.0
92979	559.0	694.0
90316	0.0	0.0
340485	901.0	189.0
134121	60.0	70.0
90317	963.0	940.0
653619	0.0	0.0
161725	382.0	106.0
340481	1503.0	727.0
100270909	0.0	0.0
92973	283.0	89.0
90313	1149.0	1315.0
100270905	0.0	0.0
124783	19.0	5.0
100270906	0.0	0.0
401960	7.0	2.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	11.0	6.0
100270903	1.0	0.0
641649	519.0	88.0
124773	5.0	4.0
641648	0.0	0.0
388419	0.0	2.0
401959	3.0	0.0
158104	16.0	17.0
90342	221.0	16.0
161753	88.0	6.0
339483	752.0	147.0
653643	0.0	0.0
339487	734.0	788.0
339488	63.0	158.0
653645	0.0	0.0
28396	91.0	35.0
28394	1833.0	389.0
401944	431.0	114.0
28395	316.0	84.0
653650	27.0	16.0
90338	2331.0	2907.0
92999	1877.0	693.0
641654	0.0	0.0
28392	1174.0	216.0
28393	53.0	13.0
28391	320.0	45.0
653639	5.0	2.0
90332	186.0	222.0
134145	774.0	595.0
161742	2838.0	2236.0
90333	969.0	4109.0
340460	0.0	0.0
134147	2031.0	5139.0
339476	0.0	0.0
653635	90.0	27.0
339479	1375.0	1.0
401934	70.0	16.0
124751	62.0	38.0
148789	718.0	1202.0
653641	1.0	0.0
90326	581.0	565.0
90362	651.0	2955.0
100505761	637.0	586.0
100505767	22.0	11.0
388474	37.0	34.0
148713	71.0	7.0
28374	0.0	0.0
28373	0.0	0.0
28378	15.0	0.0
388468	0.0	2.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	1.0
90353	100.0	94.0
100505755	4.0	6.0
90355	892.0	2051.0
100505753	0.0	0.0
339451	265.0	229.0
339453	43.0	26.0
653656	0.0	0.0
339456	32.0	204.0
653657	0.0	0.0
653658	28.0	38.0
28385	51.0	11.0
28383	10.0	3.0
600	12.0	7.0
28387	15.0	11.0
28388	1727.0	770.0
601	0.0	3.0
602	3262.0	1739.0
604	9908.0	1246.0
605	1609.0	1584.0
100505758	11.0	3.0
28381	2.0	0.0
606	19.0	1.0
607	1742.0	4943.0
28382	8.0	1.0
608	138.0	36.0
28380	6.0	3.0
100505785	2.0	0.0
219623	191.0	143.0
100505783	710.0	899.0
219621	31.0	6.0
401994	0.0	0.0
401993	0.0	0.0
339442	1.0	2.0
401992	0.0	0.0
28358	0.0	0.0
653689	6716.0	43.0
148741	506.0	100.0
28359	2.0	0.0
90381	247.0	753.0
339448	1112.0	1041.0
28352	0.0	0.0
28353	0.0	0.0
653691	2.0	0.0
148738	1.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	3.0	14.0
28357	0.0	0.0
611	126.0	89.0
28354	0.0	0.0
28355	0.0	0.0
613	5708.0	3565.0
616	0.0	0.0
617	1166.0	628.0
618	111.0	45.0
90378	1400.0	3763.0
376497	3299.0	1099.0
90379	1422.0	2051.0
100505776	0.0	0.0
401983	0.0	1.0
401982	1.0	1.0
401981	0.0	0.0
653677	42.0	9.0
28369	0.0	1.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	2734.0	1849.0
28365	0.0	0.0
623	32.0	29.0
340419	1.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	1172.0	844.0
627	94.0	2.0
134111	178.0	90.0
629	418.0	159.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	28.0	6.0
146183	27.0	17.0
339416	21.0	4.0
79931	6.0	12.0
55964	305.0	2108.0
631	139.0	344.0
79930	176.0	238.0
632	42.0	15.0
79933	553.0	7.0
633	3553.0	21837.0
634	1645.0	629.0
79932	10194.0	9229.0
55968	5024.0	2612.0
79935	17.0	32.0
635	20.0	1.0
79934	1654.0	696.0
636	845.0	1001.0
55967	1209.0	1462.0
637	985.0	930.0
79937	492.0	51.0
100505724	0.0	0.0
55966	54.0	37.0
158172	2.0	0.0
638	514.0	484.0
639	747.0	923.0
79939	6384.0	10192.0
101927081	0.0	0.0
55969	643.0	798.0
101927084	101.0	4.0
158158	4214.0	4347.0
219654	6153.0	2621.0
100422900	1.0	1.0
100422901	0.0	0.0
100422902	1.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	85.0
146198	2143.0	2601.0
100422908	0.0	0.0
100422909	1.0	0.0
55971	1961.0	2038.0
55970	9017.0	5718.0
640	32.0	30.0
100270998	3.0	1.0
641	189.0	11199.0
642	1475.0	5938.0
55975	1735.0	4053.0
100270992	0.0	0.0
158160	234.0	57.0
643	4.0	7.0
55974	3256.0	3788.0
122199	27.0	8.0
55973	3881.0	1902.0
644	2240.0	1292.0
100270994	0.0	0.0
79922	334.0	140.0
55972	1256.0	1226.0
645	5583.0	881.0
79921	5298.0	2385.0
388499	6.0	6.0
79924	208.0	506.0
646	162.0	28.0
79923	27.0	0.0
648	2119.0	7687.0
79925	872.0	422.0
649	1323.0	2109.0
79927	464.0	81.0
79929	98.0	162.0
100505718	2.0	0.0
100505741	36.0	12.0
7620	273.0	283.0
100422911	0.0	0.0
7621	516.0	255.0
100422913	6.0	1.0
100422914	0.0	0.0
102725509	265.0	58.0
339400	69.0	17.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	4.0
100422918	0.0	0.0
339403	1.0	0.0
100422919	0.0	0.0
650	477.0	60.0
100270986	0.0	0.0
651	44.0	2.0
652	690.0	858.0
79953	29.0	183.0
653	288.0	12.0
100270981	0.0	0.0
654	811.0	173.0
100270982	0.0	0.0
655	284.0	356.0
79955	64.0	36.0
100270983	0.0	1.0
79954	1955.0	2127.0
656	216.0	232.0
100270984	0.0	0.0
657	2976.0	3022.0
79957	134.0	58.0
79956	3578.0	4466.0
658	104.0	41.0
79959	496.0	690.0
659	8910.0	14270.0
100505746	83.0	41.0
92912	2785.0	4818.0
79958	971.0	1013.0
100270980	0.0	0.0
7617	482.0	242.0
100422920	0.0	0.0
7633	429.0	261.0
100422922	0.0	1.0
100422923	0.0	1.0
100422924	0.0	0.0
100422925	1.0	3.0
219670	18.0	14.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	228.0	88.0
100270974	4.0	8.0
661	1475.0	2598.0
100270975	0.0	0.0
662	561.0	567.0
79940	297.0	31.0
100270976	0.0	1.0
663	4950.0	1900.0
100270977	1.0	0.0
55997	0.0	0.0
664	4235.0	2464.0
665	12886.0	3772.0
53335	433.0	938.0
79944	650.0	967.0
666	4525.0	1768.0
100270972	1.0	0.0
667	76496.0	13619.0
79943	414.0	982.0
79946	28.0	17.0
668	22.0	12.0
53339	3821.0	2722.0
669	948.0	1558.0
100505738	398.0	188.0
79948	19.0	245.0
53336	0.0	0.0
7626	1412.0	1002.0
55999	0.0	0.0
79947	4359.0	1489.0
55998	4.0	1.0
7625	680.0	1515.0
92906	2232.0	2221.0
7628	0.0	0.0
79949	5601.0	484.0
7627	1311.0	1426.0
100505739	1.0	0.0
7629	2372.0	2725.0
161779	215.0	51.0
101929693	172.0	26.0
104533120	28.0	25.0
100422930	0.0	0.0
101927034	0.0	18.0
100422931	0.0	0.0
7644	2034.0	2709.0
106903081	127.0	39.0
7643	124.0	27.0
100422934	2.0	0.0
100422935	0.0	0.0
100422936	0.0	7.0
219681	7.0	263.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1262.0	897.0
671	39.0	18.0
79971	5842.0	6399.0
100270963	1.0	0.0
672	777.0	1817.0
79970	1175.0	523.0
53342	125.0	68.0
100270964	48.0	23.0
673	2315.0	8496.0
79973	170.0	211.0
53340	445.0	427.0
675	532.0	1465.0
53345	12.0	31.0
79974	3884.0	652.0
53346	206.0	136.0
676	6.0	2.0
79977	5344.0	6018.0
53343	2448.0	1543.0
677	36915.0	19365.0
100270961	0.0	0.0
678	23222.0	9241.0
53344	717.0	667.0
100270962	0.0	0.0
53349	2683.0	1571.0
79979	1363.0	501.0
92935	608.0	407.0
158131	2.0	0.0
7634	4.0	20.0
53347	65.0	116.0
7637	2215.0	2174.0
7639	356.0	770.0
7638	131.0	53.0
158135	344.0	180.0
100422940	0.0	0.0
219699	1143.0	2447.0
100422942	2.0	0.0
7652	37.0	212.0
100422943	2.0	1.0
100422944	6.0	0.0
100422945	2.0	1.0
101927049	0.0	0.0
100422947	0.0	2.0
100422948	1.0	1.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	0.0
79960	3640.0	1517.0
682	17646.0	14444.0
401914	0.0	2.0
683	478.0	179.0
53353	311.0	43.0
100270953	1.0	2.0
684	3639.0	2958.0
79962	250.0	1404.0
79961	1518.0	1738.0
685	189.0	143.0
401911	5.0	5.0
686	1905.0	1259.0
687	8087.0	1853.0
79963	71.0	122.0
688	2674.0	1171.0
79966	817.0	2064.0
53354	602.0	1835.0
100270950	1.0	2.0
689	21967.0	22728.0
100270951	0.0	0.0
79968	537.0	771.0
92922	556.0	392.0
53358	156.0	177.0
79969	739.0	965.0
92960	301.0	116.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1926.0	1448.0
7661	1.0	1.0
100422952	0.0	0.0
5001	1254.0	1159.0
100422953	1.0	0.0
5002	791.0	88.0
100422954	0.0	0.0
5003	66.0	14.0
100422955	0.0	0.0
5004	8.0	2.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	3.0
690	0.0	0.0
79991	1332.0	569.0
653604	3.0	3.0
79990	2242.0	1357.0
100270937	0.0	0.0
79993	14702.0	836.0
401903	0.0	0.0
694	10577.0	5329.0
641616	2.0	2.0
79992	33.0	4.0
695	249.0	243.0
100270943	3.0	0.0
696	12.0	6.0
699	179.0	2686.0
79998	182.0	20.0
100505704	4.0	0.0
134187	4.0	4.0
100505702	66.0	247.0
641613	4.0	0.0
401904	26.0	27.0
641614	0.0	0.0
100422960	0.0	0.0
5010	1888.0	662.0
7673	158.0	103.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1695.0	2081.0
101927067	24.0	101.0
100422964	0.0	0.0
5013	59.0	77.0
100422965	9.0	18.0
100422966	0.0	0.0
5015	0.0	1.0
100422967	1.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	2307.0	1884.0
146177	25.0	5.0
100270924	0.0	0.0
79980	876.0	1669.0
100270925	0.0	0.0
100270926	11.0	4.0
79982	2837.0	1918.0
79981	304.0	2.0
79983	657.0	640.0
53373	5223.0	1262.0
80975	92.0	12.0
79986	433.0	3120.0
100420308	8.0	1.0
100420307	31.0	17.0
79987	17165.0	1523.0
5005	1.0	3.0
79989	562.0	574.0
5007	8699.0	5550.0
100420303	0.0	0.0
5008	25.0	57.0
5009	2.0	0.0
100420300	46.0	59.0
92949	1042.0	481.0
7682	1.0	1.0
100422850	1.0	0.0
5020	5.0	3.0
7681	17.0	6.0
100422851	0.0	0.0
5021	8162.0	316.0
100422852	1.0	1.0
7683	3.0	1.0
100422853	0.0	0.0
5023	73.0	11.0
100422854	0.0	0.0
5024	1.0	1.0
100422855	2.0	0.0
5025	1336.0	1206.0
101929651	0.0	1.0
100422856	0.0	0.0
5026	15.0	30.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	2.0	0.0
101929655	24.0	26.0
5016	212.0	192.0
5017	484.0	522.0
7678	197.0	478.0
5018	6306.0	3409.0
5019	3109.0	1315.0
5030	8.0	3.0
7693	1451.0	943.0
100422861	0.0	0.0
7692	1412.0	624.0
5031	97.0	90.0
100422862	0.0	0.0
7695	1059.0	1126.0
5032	301.0	2634.0
100422863	0.0	0.0
5033	5389.0	5593.0
7694	719.0	333.0
100422864	0.0	0.0
5034	61251.0	47263.0
7697	1190.0	1222.0
101929664	8.0	1.0
7696	284.0	474.0
101929665	0.0	1.0
100422866	0.0	0.0
5036	5638.0	4017.0
7699	1233.0	947.0
101927003	6.0	0.0
100422867	0.0	0.0
5037	15887.0	15388.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	3.0
7691	415.0	133.0
7690	2005.0	3169.0
254013	387.0	535.0
100420207	4.0	0.0
5027	548.0	228.0
100420206	0.0	1.0
5028	176.0	134.0
5029	502.0	202.0
100420203	20.0	5.0
100420200	0.0	1.0
100422860	15.0	10.0
5042	58.0	90.0
100422873	4.0	0.0
100422874	1.0	0.0
5045	7274.0	3242.0
100422876	0.0	0.0
5046	730.0	471.0
5047	0.0	0.0
100292290	2.0	0.0
100422878	0.0	0.0
5048	10385.0	6992.0
100422879	0.0	0.0
101927015	5.0	2.0
101927017	0.0	0.0
105377880	0.0	1.0
256646	2.0	16.0
256643	1080.0	1000.0
55902	8614.0	1047.0
55901	1022.0	394.0
55900	2015.0	1922.0
55906	413.0	187.0
100420213	0.0	0.0
55905	4463.0	3224.0
55904	8556.0	6686.0
5052	22262.0	24881.0
100422883	0.0	0.0
55909	909.0	191.0
5053	29.0	29.0
100422884	0.0	0.0
5054	873.0	2238.0
55908	82.0	4.0
55907	1780.0	2901.0
5055	15.0	1.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2314.0	3382.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	1.0
5050	425.0	3061.0
5051	2103.0	2246.0
5049	5370.0	4644.0
55911	446.0	333.0
55917	2931.0	2203.0
100420224	0.0	0.0
55916	803.0	1271.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1507.0	2673.0
100422881	0.0	0.0
55914	6373.0	8783.0
5063	1070.0	139.0
100422894	0.0	0.0
5064	4506.0	2302.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	10222.0	4731.0
5067	429.0	313.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	235.0	162.0
100419246	0.0	0.0
254050	52.0	11.0
5062	6110.0	6352.0
55920	6407.0	12823.0
254048	2993.0	3818.0
55924	1058.0	577.0
55922	612.0	695.0
100422891	0.0	0.0
100422892	1.0	0.0
5074	3873.0	4046.0
5075	2.0	63.0
5076	18.0	107.0
5077	92.0	29.0
55929	2272.0	2014.0
5078	0.0	0.0
101929620	0.0	0.0
5079	14.0	35.0
101929624	0.0	0.0
254065	1444.0	7688.0
101929623	6.0	19.0
5071	715.0	130.0
5073	3163.0	2840.0
55930	5429.0	1207.0
55937	138.0	49.0
100420253	23.0	3.0
5087	11789.0	23221.0
5088	12.0	10.0
5089	3648.0	3863.0
5080	171.0	83.0
5081	1.0	4555.0
101929639	141.0	32.0
5082	1495.0	1966.0
256691	2000.0	229.0
5083	196.0	456.0
101929637	0.0	0.0
102725541	2.0	5.0
79913	697.0	671.0
79912	1282.0	1092.0
79915	301.0	895.0
100420259	2.0	9.0
100420258	13.0	9.0
100420257	7.0	3.0
79917	218.0	105.0
79919	38.0	95.0
79918	1355.0	967.0
5096	4685.0	1480.0
5097	4235.0	3939.0
5098	2290.0	693.0
5099	1544.0	1032.0
100420260	2.0	0.0
254042	490.0	431.0
5090	1239.0	938.0
5091	4455.0	840.0
5092	2655.0	4435.0
5093	9458.0	3872.0
5094	14843.0	7514.0
5095	3771.0	658.0
100270899	0.0	0.0
100270895	13.0	1.0
79902	2088.0	1557.0
55957	159.0	194.0
79901	31252.0	10903.0
100270891	0.0	0.0
55954	406.0	719.0
79903	998.0	910.0
100420269	0.0	0.0
79906	573.0	358.0
79905	224.0	301.0
79908	16.0	4.0
55959	5193.0	7090.0
55958	3955.0	2647.0
112724	1384.0	1467.0
100420275	7.0	1.0
90288	80.0	39.0
28338	0.0	0.0
28339	0.0	0.0
254099	10.0	1.0
28337	0.0	0.0
106736475	0.0	0.0
653590	3.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	3.0
28348	0.0	0.0
90271	1339.0	303.0
90273	41.0	170.0
112714	4.0	18.0
28341	0.0	0.0
28342	2.0	0.0
28340	0.0	0.0
653583	551.0	547.0
28345	0.0	0.0
28346	0.0	0.0
28343	9.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	7.0	4.0
28316	134.0	12.0
28317	1.0	0.0
28314	0.0	0.0
28315	3.0	2.0
28318	30.0	7.0
112703	77.0	1432.0
28312	0.0	0.0
28313	1.0	0.0
101929602	3.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	7885.0	290.0
28329	0.0	0.0
28320	1.0	1.0
401898	1.0	0.0
112770	1413.0	1519.0
105377820	0.0	0.0
112755	233.0	25.0
112752	795.0	701.0
28305	4.0	2.0
28306	5.0	4.0
28304	12.0	4.0
28309	4.0	1.0
28307	28.0	11.0
28301	5.0	6.0
28300	8.0	2.0
124739	619.0	357.0
112744	1.0	0.0
388403	2675.0	1441.0
388401	3.0	2.0
388407	19.0	7.0
376412	8.0	52.0
653509	2.0	3.0
90441	1495.0	1329.0
388551	0.0	0.0
388552	772.0	742.0
122011	2.0	0.0
148641	339.0	174.0
102216342	0.0	1.0
388550	3.0	0.0
102216341	0.0	0.0
653505	1.0	0.0
641518	2.0	8.0
641517	0.0	0.0
641515	32.0	21.0
388536	385.0	471.0
388533	8.0	5.0
388531	9.0	10.0
148645	5.0	22.0
388532	2.0	3.0
340595	0.0	1.0
340596	31.0	59.0
90427	842.0	1294.0
340598	0.0	0.0
161635	1.0	1.0
340591	340.0	326.0
388574	5.0	39.0
388569	307.0	174.0
388566	662.0	356.0
388567	311.0	275.0
388564	137.0	210.0
124641	0.0	0.0
90459	1103.0	548.0
653519	357.0	381.0
388561	1169.0	5833.0
388559	49.0	137.0
124637	238.0	78.0
388558	681.0	866.0
388555	1.0	2.0
388553	0.0	2.0
701	255.0	1272.0
340571	0.0	0.0
705	882.0	1808.0
706	3880.0	3372.0
340578	29.0	1.0
708	3710.0	3586.0
100505881	2293.0	485.0
90485	165.0	177.0
90488	3950.0	4155.0
220717	336.0	369.0
100529855	5.0	7.0
388595	1.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	634.0	130.0
90480	1368.0	2510.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	1.0	0.0
122046	3.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	57.0	73.0
710	30891.0	8551.0
28497	0.0	0.0
28498	2.0	0.0
653553	141.0	58.0
711	0.0	0.0
712	2562.0	1771.0
340562	0.0	5.0
713	2457.0	2065.0
714	2344.0	1720.0
641556	0.0	0.0
715	21884.0	7469.0
716	28485.0	13261.0
28491	0.0	1.0
717	476.0	407.0
28492	0.0	0.0
718	45390.0	15274.0
719	420.0	408.0
28490	0.0	0.0
100505876	2840.0	2276.0
219731	43.0	16.0
100505877	5.0	1.0
100505875	3264.0	33.0
122042	2.0	3.0
388585	8.0	1.0
388581	28.0	20.0
122038	0.0	0.0
388579	1.0	3.0
720	860.0	250.0
721	1077.0	322.0
722	243.0	11.0
724	0.0	0.0
725	54.0	2.0
726	715.0	440.0
100505879	13.0	1.0
727	515.0	529.0
728	288.0	182.0
729	126.0	12.0
340554	257.0	103.0
219743	1700.0	759.0
339562	2.0	1.0
653566	59.0	64.0
653567	21.0	10.0
28479	64.0	13.0
339559	217.0	470.0
28473	65.0	22.0
28474	383.0	58.0
28471	19.0	4.0
340547	6.0	21.0
730	2814.0	1262.0
28477	0.0	0.0
731	1.0	0.0
28478	33.0	3.0
732	2.0	0.0
28475	0.0	0.0
124685	3.0	1.0
733	19.0	8.0
28476	0.0	0.0
734	2190.0	3381.0
735	0.0	0.0
738	5163.0	2697.0
340544	51.0	6.0
219738	365.0	489.0
28470	6.0	2.0
340542	134.0	57.0
219736	287.0	255.0
340543	91.0	21.0
136647	879.0	1045.0
100505894	337.0	309.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	1.0	9.0
7710	211.0	192.0
653557	1.0	1.0
100505890	0.0	0.0
7709	1479.0	1167.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	1.0
740	5064.0	3037.0
28483	12.0	0.0
741	367.0	219.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	673.0	210.0
28487	0.0	0.0
7701	2182.0	1005.0
745	111.0	163.0
7700	650.0	393.0
746	2232.0	3733.0
747	626.0	286.0
7703	1558.0	1670.0
7702	1158.0	776.0
340533	357.0	626.0
7705	5567.0	14698.0
28480	1.0	0.0
7704	3169.0	121.0
219749	1364.0	1428.0
28481	47.0	3.0
7707	3758.0	3886.0
7706	2622.0	1335.0
339541	47.0	35.0
100270879	2.0	0.0
171017	2024.0	2734.0
768215	0.0	0.0
340526	989.0	683.0
340527	485.0	390.0
100270887	0.0	0.0
146059	1277.0	640.0
768217	0.0	0.0
750	12.0	5.0
768216	0.0	0.0
768211	609.0	520.0
752	1321.0	721.0
753	2905.0	4482.0
171019	18.0	486.0
754	14040.0	15297.0
768213	0.0	0.0
755	938.0	1545.0
340529	0.0	2.0
768212	0.0	0.0
100270885	0.0	0.0
7712	15.0	7.0
757	3419.0	2121.0
7711	263.0	121.0
758	40.0	21.0
100270880	0.0	0.0
100505845	0.0	0.0
759	0.0	0.0
7716	4891.0	3271.0
134082	0.0	0.0
134083	0.0	0.0
158055	23.0	19.0
7718	259.0	505.0
158056	221.0	44.0
158038	59.0	8.0
7730	0.0	0.0
100505832	11.0	3.0
7732	65.0	106.0
219771	4666.0	6127.0
219770	5.0	1.0
100270868	0.0	0.0
100270869	1.0	0.0
339535	68.0	18.0
340515	0.0	0.0
100270875	0.0	0.0
760	1455.0	301.0
256714	44.0	62.0
100270876	0.0	0.0
761	837.0	25.0
768206	178.0	15.0
762	1615.0	0.0
763	5.0	0.0
100270871	0.0	0.0
256710	36.0	35.0
100270872	0.0	1.0
764	0.0	0.0
765	16.0	2.0
100270873	7.0	10.0
766	1.0	0.0
100270874	0.0	0.0
767	811.0	589.0
768	11.0	5.0
732275	0.0	0.0
100270870	0.0	0.0
100505835	3.0	3.0
7727	577.0	445.0
158046	41.0	10.0
7726	5853.0	4198.0
7728	748.0	217.0
100505839	10.0	8.0
7741	921.0	944.0
100505865	229.0	39.0
7743	2863.0	1367.0
339521	0.0	0.0
100270857	0.0	0.0
339524	322.0	58.0
770	668.0	112.0
100270864	0.0	0.0
771	9115.0	8989.0
205147	0.0	0.0
773	68.0	132.0
100270867	2.0	3.0
774	25.0	107.0
340508	1.0	0.0
775	1288.0	793.0
776	699.0	318.0
777	8.0	118.0
778	128.0	5.0
100505869	12.0	4.0
779	3.0	0.0
7733	697.0	816.0
7738	654.0	1598.0
7737	502.0	393.0
340501	1.0	0.0
7739	2481.0	4141.0
158078	1434.0	3652.0
7750	5166.0	6868.0
7752	575.0	844.0
100505854	310.0	669.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	918.0	118.0
7753	1106.0	739.0
219793	3.0	5.0
219790	140.0	1319.0
122060	467.0	65.0
100270846	0.0	0.0
339512	0.0	0.0
100270847	0.0	0.0
100270848	0.0	2.0
780	19737.0	17698.0
781	1571.0	591.0
100270853	5.0	3.0
782	691.0	131.0
339505	4.0	1.0
783	164.0	78.0
103689912	52.0	9.0
784	942.0	3001.0
103689911	0.0	0.0
785	319.0	104.0
786	7.0	164.0
100270850	6.0	2.0
100270851	3.0	2.0
788	1997.0	241.0
100270852	2.0	0.0
7745	3005.0	2565.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	2.0
732253	4.0	8.0
158062	54.0	8.0
7746	738.0	944.0
171024	13266.0	2470.0
7748	1172.0	1115.0
171023	5931.0	4314.0
103689913	0.0	0.0
171022	50.0	112.0
158067	114.0	91.0
103689915	4.0	0.0
7761	146.0	84.0
7760	1348.0	1322.0
7763	11642.0	7838.0
5100	5.0	1.0
7762	75.0	34.0
5101	712.0	37.0
7764	5475.0	4596.0
100270839	0.0	3.0
339500	745.0	951.0
100270835	0.0	1.0
339501	0.0	0.0
100270836	0.0	0.0
790	3223.0	3118.0
100270837	0.0	0.0
100270838	0.0	0.0
793	16.0	3.0
794	1579.0	103.0
100270844	0.0	0.0
795	0.0	75.0
796	1.0	2.0
797	1.0	0.0
100270840	13.0	22.0
798	0.0	0.0
799	19.0	8.0
100270841	5.0	7.0
7756	8079.0	7617.0
7755	579.0	556.0
7757	81.0	695.0
101929580	36.0	45.0
158011	0.0	0.0
100505806	296.0	972.0
7770	939.0	958.0
101929581	0.0	1.0
7772	734.0	116.0
7771	378.0	335.0
5110	3562.0	3828.0
101929582	0.0	0.0
5111	3472.0	5550.0
7773	350.0	210.0
7776	1061.0	809.0
7775	506.0	693.0
101929589	0.0	0.0
100419416	1.0	3.0
100270832	11.0	2.0
100270833	6.0	5.0
100270834	3.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	360.0	44.0
7767	652.0	399.0
5105	1912.0	1.0
7766	94.0	51.0
5106	4019.0	1471.0
7769	974.0	535.0
100420401	6.0	3.0
