id	a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7
106478981	0.0	0.0
106478980	0.0	0.0
28594	4.0	3.0
7818	10837.0	8666.0
28595	22.0	23.0
148979	61.0	103.0
28592	12.0	7.0
28593	0.0	0.0
28599	0.0	1.0
401744	4.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	3010.0	1336.0
857	35332.0	5905.0
641457	0.0	0.0
7812	86896.0	27405.0
858	13910.0	1635.0
641456	1.0	0.0
859	13.0	2.0
28591	3.0	2.0
106478979	0.0	0.0
106478978	3.0	3.0
106478977	3.0	5.0
106478976	4.0	1.0
106478975	3.0	0.0
106478974	3.0	0.0
106478973	37.0	8.0
106478972	6.0	7.0
653435	2.0	0.0
106478971	45.0	4.0
653436	2.0	2.0
106478970	0.0	2.0
653437	0.0	0.0
146330	811.0	685.0
146325	2.0	0.0
860	1133.0	948.0
861	33888.0	20454.0
862	1839.0	201.0
653440	357.0	220.0
863	969.0	559.0
653441	80.0	78.0
864	1528.0	1640.0
865	5382.0	3632.0
866	1057.0	576.0
867	6537.0	3085.0
868	5235.0	2727.0
869	44.0	89.0
134353	1490.0	628.0
641467	71.0	12.0
7827	2.0	1.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	16.0	10.0
219402	4934.0	1151.0
106478923	0.0	0.0
7840	6370.0	3789.0
106478922	2.0	0.0
100505964	1.0	0.0
106478921	0.0	0.0
106478920	1.0	1.0
7841	4539.0	2800.0
388276	0.0	0.0
388275	8.0	2.0
388272	3041.0	2215.0
871	7172.0	8738.0
873	2205.0	1375.0
874	800.0	385.0
875	17.0	25.0
7832	72649.0	13171.0
100505967	1.0	0.0
7837	14472.0	12986.0
106478919	2.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	162.0	137.0
106478911	0.0	0.0
100505953	3.0	0.0
7850	85.0	78.0
106478910	0.0	0.0
7852	4571.0	4675.0
100270754	1.0	0.0
881	27.0	18.0
100270755	3.0	1.0
883	579.0	184.0
885	0.0	4.0
886	2.0	4.0
887	8.0	2.0
100270753	0.0	0.0
7844	7456.0	3763.0
889	5381.0	2420.0
7846	24810.0	25635.0
106478909	0.0	0.0
219409	1.0	0.0
7849	144.0	45.0
220416	25.0	4.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	3176.0	3657.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	36.0	10.0
5201	4482.0	2550.0
106478942	2.0	1.0
5202	1768.0	2403.0
106478941	0.0	0.0
106478940	0.0	0.0
890	1121.0	1874.0
891	2098.0	2408.0
892	9997.0	4762.0
894	7508.0	2452.0
342808	1.0	1.0
895	2.0	0.0
896	5204.0	2892.0
388289	1.0	1.0
897	1.0	0.0
898	228.0	257.0
899	1299.0	1974.0
7855	1139.0	323.0
7857	64.0	502.0
171392	1713.0	700.0
100505989	376.0	32.0
106478939	3.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	2.0	0.0
7871	9066.0	4356.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	60.0	14.0
5210	872.0	771.0
7873	3470.0	4822.0
100505975	17.0	2.0
106478933	0.0	0.0
5211	6645.0	4595.0
106478932	0.0	0.0
219432	1.0	0.0
5212	2222.0	66.0
106478931	0.0	0.0
5213	5516.0	3042.0
219431	0.0	0.0
7874	19891.0	14142.0
106478930	0.0	0.0
388284	74.0	37.0
171389	24.0	13.0
100420508	0.0	0.0
100420505	50.0	10.0
105377595	25.0	10.0
5203	1615.0	916.0
7866	1709.0	1481.0
100420503	4.0	1.0
5204	23030.0	9055.0
100420502	20.0	7.0
5205	12429.0	9918.0
100420501	0.0	1.0
7867	2503.0	1344.0
5207	400.0	46.0
7869	2150.0	5067.0
5208	4209.0	3415.0
106478929	0.0	0.0
5209	23745.0	36486.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	854.0	458.0
7884	4309.0	3645.0
219445	1.0	0.0
5222	5.0	0.0
90523	24.0	2.0
5223	2671.0	1735.0
5224	0.0	0.0
90522	1657.0	1906.0
100419521	4.0	2.0
220433	43.0	11.0
146378	2.0	3.0
100420519	2.0	1.0
5214	2152.0	1907.0
158373	239.0	128.0
7879	18205.0	9362.0
5216	21080.0	20494.0
100420512	0.0	0.0
5217	6119.0	4853.0
5218	5663.0	3906.0
158376	257.0	63.0
100505929	3.0	0.0
158358	8378.0	3779.0
5230	26698.0	22636.0
220429	1.0	0.0
5232	1.0	1.0
5233	19.0	5.0
101929467	6.0	1.0
219453	0.0	0.0
100270709	0.0	0.0
146395	12.0	4.0
100505919	0.0	0.0
100420527	20.0	7.0
100420526	0.0	0.0
5225	6.0	9.0
5226	12390.0	9445.0
100505911	248.0	65.0
5228	387.0	434.0
90507	1856.0	849.0
5229	7233.0	3436.0
90506	277.0	275.0
5241	27870.0	15936.0
219469	0.0	0.0
101929471	0.0	0.0
5243	1080.0	377.0
5244	147.0	61.0
101929478	0.0	0.0
5245	6457.0	5672.0
219464	0.0	0.0
5246	0.0	1.0
5236	6602.0	1501.0
5238	6315.0	5764.0
5239	2021.0	353.0
100505945	8.0	3.0
158399	961.0	101.0
5250	25199.0	10684.0
101929484	19.0	16.0
5251	328.0	458.0
5252	6349.0	2269.0
219479	0.0	0.0
5253	7574.0	4495.0
5255	3849.0	2830.0
219477	0.0	0.0
5256	5244.0	1906.0
5257	38364.0	40188.0
220441	5092.0	3341.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	559.0	149.0
158383	28.0	18.0
100420546	40.0	8.0
90527	68.0	12.0
158381	30.0	4.0
100505933	98.0	0.0
90529	1052.0	797.0
5261	2552.0	1814.0
5264	3764.0	2974.0
5265	4137.0	10528.0
5266	232.0	6.0
5267	32.0	12.0
219487	0.0	0.0
5268	4230.0	209.0
101929410	26.0	5.0
219484	0.0	0.0
219482	0.0	0.0
5260	155.0	31.0
5258	0.0	0.0
5259	0.0	0.0
5272	3121.0	2740.0
5273	1.0	2.0
5274	1186.0	949.0
28509	0.0	0.0
5275	25.0	0.0
5276	12.0	6.0
5277	1651.0	1444.0
101929423	104.0	8.0
5279	3137.0	1915.0
28503	2.0	0.0
28504	3.0	0.0
28501	7.0	4.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	3437.0	4353.0
28505	2.0	0.0
101929428	0.0	0.0
5271	1350.0	729.0
28506	0.0	0.0
256435	504.0	160.0
28500	13.0	0.0
5269	9587.0	4836.0
105377617	0.0	0.0
5283	1765.0	769.0
5284	17006.0	134.0
100420450	10.0	1.0
5286	17252.0	8056.0
5287	5631.0	4454.0
5288	1811.0	13.0
5289	7690.0	2981.0
101929437	4.0	1.0
5280	251.0	164.0
5281	1214.0	657.0
5282	1.0	2.0
102723166	31.0	17.0
102723167	26.0	0.0
102723165	4.0	1.0
100420458	103.0	38.0
5294	929.0	638.0
100420462	0.0	0.0
5295	34261.0	10362.0
100419472	1.0	0.0
5296	77.0	37.0
5297	9546.0	6931.0
5298	9706.0	7321.0
100419471	0.0	0.0
5290	8526.0	6361.0
100419477	0.0	0.0
5291	5956.0	2597.0
5292	5170.0	2077.0
5293	1768.0	1076.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	0.0	3.0
256471	3088.0	1349.0
100419489	5.0	1.0
100101935	0.0	0.0
100270680	20.0	5.0
100420477	19.0	0.0
100420476	0.0	0.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	13.0	4.0
101929402	234.0	6.0
100270648	2.0	0.0
101929407	12.0	2.0
105375013	12.0	1.0
641365	0.0	1.0
641364	11.0	7.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	148.0	72.0
28572	5.0	5.0
28573	18.0	25.0
28570	0.0	0.0
28571	0.0	1.0
28576	33.0	7.0
28577	8.0	3.0
653354	1.0	2.0
28574	3.0	6.0
401687	0.0	0.0
28575	0.0	1.0
641372	10.0	4.0
641371	628.0	107.0
112950	3155.0	2119.0
641373	1.0	0.0
28589	28.0	44.0
28583	21.0	14.0
28584	0.0	1.0
28581	12.0	11.0
28582	1.0	3.0
28587	3.0	5.0
124930	721.0	904.0
28588	0.0	0.0
28585	0.0	0.0
28586	83.0	14.0
28580	2.0	1.0
124935	4630.0	4400.0
124936	2339.0	1111.0
378805	625.0	301.0
641380	0.0	0.0
112942	4796.0	2376.0
378807	4.0	1.0
641382	0.0	0.0
641384	14.0	3.0
401675	0.0	0.0
28558	20.0	37.0
28559	337.0	405.0
28556	0.0	0.0
28557	5.0	15.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	1.0
401666	0.0	0.0
28552	0.0	0.0
148932	2833.0	1372.0
401665	0.0	0.0
641379	0.0	0.0
124925	12.0	5.0
401664	0.0	0.0
28569	3.0	16.0
401663	0.0	0.0
112939	6470.0	8951.0
401662	0.0	0.0
28567	49.0	93.0
401661	0.0	0.0
28568	20.0	36.0
112937	164.0	15.0
112936	5249.0	2771.0
449645	2.0	1.0
28561	0.0	1.0
124912	3.0	0.0
653361	97.0	52.0
28560	5.0	8.0
28565	0.0	0.0
653363	0.0	0.0
653364	7.0	8.0
28566	0.0	7.0
28563	7.0	21.0
28564	3.0	4.0
378828	0.0	0.0
378825	25.0	2.0
391804	2.0	0.0
124989	425.0	108.0
391803	0.0	0.0
340286	4.0	0.0
653390	80.0	36.0
339290	4583.0	743.0
339291	0.0	0.0
378818	3.0	0.0
378819	0.0	0.0
378810	23.0	3.0
391811	0.0	0.0
653381	89.0	80.0
124975	1976.0	1607.0
124976	1704.0	1103.0
391819	1.0	0.0
124974	1.0	1.0
340277	1014.0	54.0
340274	0.0	3.0
340273	126.0	27.0
339287	18007.0	11688.0
28514	1297.0	137.0
28512	1464.0	646.0
28513	30.0	9.0
28518	14.0	5.0
28519	0.0	0.0
28516	1.0	3.0
28517	0.0	1.0
28510	1.0	0.0
28511	4179.0	3647.0
124961	3061.0	1132.0
340267	579.0	15.0
340260	0.0	0.0
112970	620.0	424.0
28525	0.0	0.0
28526	82.0	36.0
28523	0.0	0.0
378832	3.0	2.0
28524	0.0	0.0
28521	2.0	1.0
28522	0.0	0.0
28520	0.0	0.0
900	18438.0	4503.0
901	15942.0	6849.0
340252	3770.0	885.0
902	3705.0	1621.0
904	10490.0	6268.0
905	6946.0	2567.0
908	16370.0	12037.0
909	5.0	5.0
340371	4982.0	950.0
136895	398.0	109.0
51081	4237.0	4200.0
51083	66.0	183.0
51082	8654.0	2859.0
51085	591.0	68.0
51084	2521.0	823.0
51087	789.0	417.0
51086	46.0	6.0
146212	84.0	29.0
51088	8275.0	3959.0
910	9.0	16.0
90678	2408.0	1520.0
911	239.0	185.0
912	183.0	141.0
913	75.0	42.0
914	1009.0	813.0
915	423.0	336.0
916	1075.0	970.0
917	524.0	333.0
919	235.0	450.0
90673	1288.0	207.0
51090	578.0	202.0
51092	7776.0	2144.0
51091	3571.0	1272.0
51094	14229.0	15098.0
51093	2498.0	2278.0
51096	4414.0	2862.0
51095	2577.0	2370.0
146225	23.0	2.0
51098	3318.0	1705.0
340359	28.0	55.0
51097	9159.0	10307.0
146223	7310.0	2121.0
51099	2516.0	1335.0
920	3191.0	3477.0
146227	185.0	37.0
921	521.0	955.0
90668	205.0	68.0
922	0.0	0.0
923	583.0	710.0
340351	432.0	81.0
924	137.0	308.0
643941	0.0	0.0
925	1814.0	1259.0
926	293.0	199.0
927	18.0	14.0
928	22184.0	18706.0
100312775	9.0	1.0
929	4071.0	2631.0
158228	243.0	135.0
339366	455.0	376.0
26095	148.0	21.0
401825	0.0	0.0
26098	4417.0	1572.0
340348	926.0	650.0
26097	7445.0	5490.0
388324	750.0	205.0
26099	10640.0	8024.0
388325	309.0	172.0
930	39.0	17.0
148898	729.0	236.0
931	125.0	141.0
388323	24.0	12.0
932	1.0	2.0
933	753.0	340.0
643954	1.0	0.0
26090	3554.0	4479.0
134265	1750.0	644.0
26092	13752.0	7318.0
936	0.0	0.0
26091	6782.0	2391.0
158234	2077.0	778.0
26094	1482.0	809.0
643955	0.0	0.0
938	16.0	8.0
26093	1280.0	1944.0
939	385.0	177.0
401827	4.0	2.0
90693	1830.0	714.0
158219	2814.0	4789.0
134266	2655.0	1906.0
643971	0.0	0.0
940	515.0	559.0
941	74.0	98.0
124872	98.0	110.0
942	670.0	934.0
943	141.0	93.0
342994	10.0	3.0
944	200.0	370.0
643965	1.0	1.0
945	274.0	122.0
946	71.0	57.0
7903	1117.0	898.0
947	12377.0	4967.0
158222	182.0	97.0
948	83140.0	2507.0
949	5205.0	2970.0
7905	33214.0	18484.0
136853	317.0	138.0
401895	0.0	0.0
339344	549.0	298.0
339345	1.0	0.0
653308	908.0	311.0
26074	223.0	91.0
7918	1021.0	961.0
26073	9207.0	8473.0
7917	16121.0	9110.0
7919	15050.0	3697.0
950	51764.0	32481.0
951	630.0	771.0
952	909.0	231.0
388344	381.0	137.0
953	6218.0	3187.0
954	866.0	347.0
643976	1.0	0.0
955	7354.0	5858.0
641311	8.0	0.0
956	311.0	233.0
957	11439.0	1762.0
958	966.0	474.0
959	116.0	81.0
7913	14146.0	7197.0
7916	25337.0	17987.0
7915	5081.0	1802.0
26071	2305.0	1380.0
388341	426.0	118.0
26085	150.0	7.0
388339	72.0	13.0
26084	3956.0	2674.0
342979	68.0	135.0
960	33322.0	32253.0
26086	1117.0	1097.0
342977	26.0	10.0
388335	1367.0	176.0
961	19610.0	6309.0
26088	3333.0	2559.0
962	1067.0	950.0
388336	158.0	27.0
963	2549.0	2455.0
388333	2.0	1.0
965	1000.0	413.0
966	44285.0	26744.0
7920	744.0	281.0
643987	0.0	0.0
967	35329.0	25692.0
7923	992.0	528.0
7922	12821.0	13912.0
968	36.0	48.0
969	1400.0	437.0
26080	0.0	0.0
643988	380.0	396.0
26083	9.0	1.0
161835	1588.0	555.0
134218	7807.0	7668.0
100312782	0.0	0.0
7941	334.0	377.0
7940	357.0	337.0
26059	45.0	19.0
339324	6256.0	2593.0
339327	1036.0	373.0
26052	807.0	235.0
26051	2223.0	1175.0
339318	2547.0	869.0
340307	3.0	0.0
26054	16352.0	6668.0
970	9.0	14.0
971	241.0	214.0
26053	9078.0	4220.0
972	69392.0	64840.0
26056	5230.0	4793.0
973	804.0	131.0
974	201.0	195.0
26058	12131.0	7734.0
975	34583.0	23175.0
26057	24973.0	14764.0
653333	30.0	4.0
976	1911.0	1398.0
7932	3.0	1.0
100312789	0.0	0.0
977	19300.0	15352.0
100312788	0.0	0.0
978	39.0	39.0
643996	4.0	1.0
7936	3907.0	2502.0
100312785	0.0	0.0
26050	161.0	56.0
100312787	0.0	0.0
641339	725.0	397.0
161823	1482.0	458.0
100312792	0.0	0.0
100312794	16.0	11.0
100312790	0.0	0.0
148870	22.0	6.0
388364	0.0	0.0
388363	787.0	252.0
653316	13.0	10.0
653319	1165.0	483.0
148867	6407.0	3776.0
26063	1145.0	993.0
122258	0.0	0.0
26062	0.0	0.0
102578074	6.0	0.0
26065	17110.0	9778.0
26064	6930.0	4724.0
983	1685.0	2241.0
984	1805.0	1392.0
146206	217.0	288.0
987	34197.0	18995.0
988	9492.0	5126.0
7942	1039.0	565.0
989	21085.0	10350.0
26061	2208.0	1311.0
161829	15.0	2.0
100312798	30.0	27.0
26060	12632.0	5792.0
219525	0.0	0.0
5300	1615.0	1317.0
5301	0.0	0.0
339302	1.0	2.0
388394	2.0	1.0
990	1029.0	4020.0
991	695.0	1457.0
100419609	0.0	0.0
342945	890.0	652.0
993	303.0	434.0
994	2255.0	2654.0
51001	2440.0	2007.0
100419606	1.0	0.0
51000	2929.0	1312.0
995	160.0	218.0
996	11521.0	7820.0
51003	654.0	254.0
100419608	5.0	4.0
997	1551.0	1460.0
51002	2147.0	938.0
388389	4.0	1.0
998	30481.0	18929.0
51005	589.0	447.0
999	56158.0	35790.0
51004	1673.0	439.0
158293	7462.0	6630.0
51006	4413.0	4073.0
7955	90.0	12.0
51009	5533.0	4014.0
7957	1217.0	355.0
51008	2532.0	1355.0
158297	39.0	11.0
219537	23.0	33.0
5310	5979.0	2694.0
5311	8225.0	2230.0
101929387	50.0	4.0
388387	14.0	1.0
100419614	2.0	2.0
388381	3.0	0.0
51010	2086.0	1145.0
100420608	0.0	0.0
342933	2.0	0.0
51012	10991.0	8257.0
51011	1311.0	335.0
51014	16805.0	10887.0
51013	1981.0	1017.0
51016	591.0	384.0
7965	1291.0	1024.0
51015	4161.0	1862.0
5303	1341.0	705.0
51018	4646.0	4030.0
5304	1927.0	117.0
5305	4713.0	3012.0
5306	11999.0	7115.0
5307	682.0	3583.0
51019	2136.0	1045.0
342931	0.0	0.0
5308	9.0	3.0
101929390	1.0	0.0
5309	0.0	4.0
219527	84.0	26.0
101929397	1.0	0.0
7980	2573.0	5279.0
5320	511.0	900.0
7982	2198.0	1233.0
5321	1527.0	168.0
5322	106.0	25.0
7984	2068.0	1301.0
219541	1008.0	820.0
51021	7722.0	5525.0
51020	3431.0	1961.0
51023	1413.0	650.0
51022	649.0	540.0
51025	463.0	319.0
342926	1963.0	281.0
51024	3844.0	2946.0
7976	4456.0	1143.0
5313	5.0	4.0
51027	693.0	559.0
100420613	0.0	0.0
51026	4991.0	3577.0
5314	56.0	9.0
7975	1233.0	931.0
100420612	5.0	2.0
5315	52565.0	41723.0
51029	7370.0	5800.0
7978	1467.0	632.0
51028	7600.0	1625.0
5316	2516.0	1460.0
5317	3808.0	63.0
5318	3310.0	3160.0
7979	4515.0	2834.0
219539	245.0	71.0
5319	15.0	3.0
219557	0.0	0.0
7991	10338.0	3095.0
5330	1038.0	493.0
7994	15577.0	12316.0
5331	1989.0	1491.0
5332	2483.0	588.0
7993	926.0	270.0
5333	1369.0	695.0
5334	2673.0	948.0
51030	3854.0	2236.0
51032	31.0	5.0
51031	6818.0	3642.0
342918	8.0	13.0
100420627	1.0	0.0
51035	3074.0	2182.0
5324	163.0	46.0
5325	4622.0	697.0
5326	4115.0	2983.0
5327	13063.0	3439.0
7988	1485.0	934.0
100420621	2.0	0.0
5328	3770.0	2181.0
5329	1234.0	2095.0
158248	59.0	48.0
5340	7.0	1.0
5341	1984.0	1810.0
5342	11.0	4.0
5343	57.0	11.0
101929335	501.0	511.0
5345	240.0	167.0
63027	4170.0	4475.0
342909	378.0	72.0
342908	434.0	52.0
51043	6622.0	6728.0
51042	159.0	107.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	8792.0	4656.0
90634	3588.0	667.0
134285	8.0	3.0
5336	3008.0	1162.0
5337	3221.0	1229.0
90637	781.0	512.0
100420633	1.0	1.0
5338	4617.0	1614.0
5339	20426.0	22777.0
90639	882.0	497.0
5350	243.0	144.0
5351	8774.0	7880.0
5352	6649.0	9846.0
219578	3.0	0.0
100419650	2.0	0.0
134288	0.0	0.0
63035	3771.0	2479.0
5354	698.0	87.0
5355	6510.0	7984.0
63036	2.0	3.0
5356	7773.0	4228.0
90632	30.0	61.0
101929344	632.0	0.0
161882	212.0	203.0
51050	4855.0	574.0
51052	10.0	2.0
643906	0.0	1.0
51054	518.0	217.0
643904	22.0	6.0
51053	1748.0	737.0
643905	0.0	0.0
51056	16357.0	16587.0
51058	1029.0	568.0
51057	1056.0	299.0
643909	0.0	0.0
5346	29422.0	2834.0
90624	3564.0	1016.0
51059	10.0	16.0
5347	584.0	1236.0
5348	139.0	31.0
5349	7710.0	6497.0
90625	29.0	5.0
90627	5299.0	2114.0
5360	6536.0	3228.0
5361	5452.0	2041.0
5362	3124.0	2803.0
101929351	83.0	28.0
5364	10160.0	4453.0
5365	1425.0	629.0
5366	2741.0	2421.0
90665	0.0	0.0
5367	2.0	4.0
51061	6166.0	3786.0
51060	6617.0	3957.0
51063	1768.0	1891.0
51062	1655.0	283.0
146279	37.0	14.0
51065	7413.0	2429.0
643915	0.0	1.0
51067	1740.0	961.0
51066	95.0	49.0
51069	1407.0	724.0
51068	9982.0	7825.0
5357	1033.0	589.0
5358	6662.0	2133.0
100420656	0.0	0.0
5359	6772.0	5903.0
643911	3008.0	1359.0
100420650	12.0	11.0
5371	6641.0	3534.0
100420660	1.0	0.0
5372	1078.0	841.0
5373	1736.0	1506.0
158257	9.0	4.0
732448	1.0	0.0
5375	0.0	1.0
5376	15192.0	9232.0
90655	0.0	0.0
5378	2361.0	1041.0
219595	1.0	0.0
101929369	3.0	1.0
51070	2055.0	1422.0
51072	365.0	196.0
51071	2352.0	1325.0
5370	0.0	1.0
51074	2452.0	1252.0
51073	2145.0	2535.0
51076	1514.0	520.0
51075	6022.0	4596.0
51078	2910.0	2667.0
51077	4819.0	2267.0
51079	1051.0	929.0
5368	52.0	7.0
5369	0.0	0.0
100420665	1.0	0.0
171222	17.0	10.0
171221	1.0	0.0
90649	2730.0	1444.0
171220	403.0	254.0
5382	232.0	65.0
5383	79.0	44.0
100419560	9.0	0.0
28619	4.0	23.0
5387	253.0	135.0
28613	0.0	0.0
28614	33.0	34.0
220594	26.0	8.0
28611	22.0	25.0
28612	0.0	1.0
28617	6.0	3.0
5380	1.0	2.0
28616	15.0	30.0
28610	3.0	3.0
5379	746.0	504.0
100420558	0.0	0.0
100420557	6.0	1.0
100420555	5.0	0.0
100420552	1.0	0.0
5393	3448.0	1891.0
5394	8619.0	4146.0
5395	2237.0	1137.0
5396	9353.0	4220.0
101929302	200.0	26.0
28624	0.0	0.0
28625	0.0	1.0
28622	5.0	4.0
28623	0.0	0.0
28628	0.0	4.0
28629	1.0	5.0
28626	1.0	3.0
28627	3.0	0.0
28620	13.0	13.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	1.0	3.0
101929310	0.0	0.0
100420574	1.0	0.0
28608	0.0	0.0
28609	9.0	17.0
100419595	4.0	0.0
28602	11.0	17.0
28603	0.0	0.0
101929328	44.0	10.0
28600	0.0	1.0
28601	14.0	14.0
28606	4.0	10.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	9.0	3.0
100420589	0.0	0.0
100420588	2.0	2.0
53615	2421.0	1685.0
53616	2092.0	832.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	6.0	0.0
256586	668.0	365.0
171177	1844.0	731.0
171169	44.0	12.0
53632	17.0	3.0
53630	11.0	3.0
53635	6313.0	4179.0
53637	74.0	228.0
112840	2359.0	1167.0
26038	56.0	14.0
26037	9536.0	3426.0
653226	18.0	18.0
28699	1.0	0.0
26039	3683.0	1573.0
112849	1561.0	333.0
112846	13.0	8.0
26030	4311.0	1678.0
28693	21.0	7.0
28694	0.0	0.0
26032	91.0	76.0
28691	4.0	19.0
26031	1889.0	845.0
28692	6.0	8.0
26034	368.0	222.0
28697	2.0	0.0
26033	1235.0	317.0
28698	0.0	1.0
653232	172.0	55.0
100312803	0.0	0.0
26036	7994.0	3064.0
100312806	1743.0	148.0
28695	0.0	0.0
26035	9215.0	2616.0
28696	0.0	0.0
653234	31.0	4.0
643898	1.0	0.0
100312801	8.0	2.0
28690	11.0	14.0
26049	854.0	1186.0
26048	1642.0	1017.0
653214	1247.0	1308.0
100312819	0.0	0.0
26040	7066.0	2612.0
26043	16057.0	17561.0
26045	310.0	22.0
653220	0.0	0.0
26047	1168.0	1795.0
100312817	0.0	0.0
26046	10403.0	4130.0
100312816	0.0	0.0
124817	584.0	153.0
148808	818.0	222.0
378925	16.0	19.0
28679	0.0	0.0
26015	2816.0	2219.0
653247	1.0	0.0
26018	18971.0	10082.0
28677	18.0	22.0
26017	5477.0	3399.0
28678	0.0	0.0
26019	7447.0	4985.0
124801	1030.0	1154.0
28671	19.0	24.0
28672	17.0	17.0
26010	5324.0	4051.0
28670	32.0	20.0
26012	3242.0	1728.0
28675	0.0	2.0
26011	1915.0	416.0
28676	14.0	7.0
28673	24.0	12.0
148811	73.0	11.0
26013	880.0	95.0
28674	23.0	11.0
124808	3413.0	3276.0
148818	0.0	0.0
112812	134.0	163.0
26027	174.0	111.0
653236	57.0	7.0
28688	13.0	3.0
28689	15.0	15.0
653238	49.0	25.0
112817	164.0	6.0
148823	131.0	39.0
28682	20.0	14.0
28683	36.0	19.0
148824	5.0	2.0
28680	16.0	30.0
653240	0.0	0.0
26020	20630.0	11885.0
28681	71.0	7.0
28686	0.0	0.0
26022	6343.0	5916.0
28684	26.0	30.0
26025	283.0	190.0
26024	483.0	357.0
28685	40.0	23.0
378948	0.0	0.0
378949	0.0	0.0
112885	167.0	21.0
28657	9.0	17.0
653268	27.0	7.0
653269	305.0	18.0
28658	38.0	4.0
28655	12.0	3.0
28656	3.0	9.0
28659	1.0	3.0
28650	0.0	0.0
653275	0.0	0.0
28653	9.0	17.0
28654	0.0	0.0
28651	0.0	0.0
28652	7.0	5.0
100312849	24.0	3.0
102157402	2517.0	1351.0
102157400	6.0	1.0
378938	54418.0	12102.0
641298	126.0	41.0
26005	5223.0	3466.0
28668	0.0	0.0
28669	22.0	11.0
26007	3521.0	2569.0
28666	35.0	23.0
653259	29.0	10.0
28667	17.0	12.0
26009	9041.0	3004.0
28660	13.0	11.0
124857	12.0	3.0
28661	11.0	8.0
26001	8502.0	6005.0
28664	35.0	18.0
26000	4075.0	5151.0
28665	31.0	6.0
26003	10249.0	7645.0
28662	39.0	21.0
26002	423.0	570.0
28663	12.0	11.0
100312850	50.0	8.0
340390	174.0	31.0
340393	7.0	11.0
28639	59.0	47.0
112869	914.0	474.0
28638	748.0	1013.0
100312829	11.0	11.0
100312826	87.0	44.0
124842	18.0	17.0
100312825	7.0	3.0
100312828	172.0	51.0
100312827	0.0	0.0
100312821	1.0	0.0
100312824	0.0	0.0
340385	1097.0	681.0
100312823	0.0	0.0
339390	62.0	44.0
339396	0.0	0.0
28646	2.0	7.0
378950	0.0	0.0
28647	9.0	6.0
339398	55.0	17.0
378951	0.0	0.0
28644	0.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	3405.0	2096.0
28648	0.0	3.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	7.0	5.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	3.0	7.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	7.0	1.0
100312835	1.0	0.0
100312830	73.0	10.0
646096	0.0	0.0
90799	5776.0	2395.0
100287345	0.0	0.0
87171	17.0	7.0
87178	5140.0	3833.0
100287327	0.0	0.0
100287325	2.0	3.0
100287314	23.0	12.0
26191	806.0	505.0
26190	14206.0	8059.0
100287302	0.0	0.0
26173	5995.0	3275.0
26175	1316.0	467.0
154197	75.0	33.0
5411	11877.0	5989.0
5409	25.0	44.0
26184	3.0	1.0
26188	0.0	0.0
26189	0.0	0.0
5406	1.0	0.0
5407	0.0	0.0
5408	7.0	20.0
286002	192.0	3.0
5420	16545.0	6786.0
286006	180.0	57.0
100131546	0.0	0.0
646016	0.0	0.0
5422	3476.0	2204.0
51122	4583.0	2197.0
51121	1108.0	939.0
51124	5920.0	3350.0
51123	7172.0	4629.0
5412	12820.0	3712.0
51126	6691.0	5563.0
51125	6252.0	3597.0
5413	1894.0	1982.0
5414	1475.0	596.0
51128	10820.0	5660.0
51127	405.0	463.0
51129	2941.0	1511.0
646024	20.0	10.0
646023	52.0	43.0
100131539	36.0	7.0
5430	28723.0	24887.0
