id	9151bbcc-ecef-40fc-8834-e24ff848e1a2	5891f699-0097-48dd-b35a-0f8999af21c8
653737	32.0	6.0
79883	588.0	175.0
79882	3859.0	2937.0
79885	983.0	1848.0
79884	989.0	1182.0
79887	2158.0	1268.0
79886	884.0	648.0
79888	1883.0	4629.0
219927	1633.0	7239.0
65251	1018.0	488.0
65250	2129.0	2132.0
65264	6074.0	9259.0
65263	552.0	975.0
65266	515.0	8.0
65265	3017.0	2837.0
65268	6399.0	595.0
65267	301.0	61.0
90226	33.0	12.0
102723605	0.0	0.0
220930	349.0	238.0
641776	0.0	0.0
219938	0.0	0.0
65260	1465.0	1549.0
100505696	1526.0	716.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	86.0	43.0
653753	0.0	0.0
100505692	16.0	5.0
653758	23.0	19.0
388799	11.0	9.0
80896	418.0	594.0
388795	12.0	6.0
80895	1046.0	880.0
388796	806.0	567.0
220929	621.0	687.0
132014	1938.0	627.0
349149	390.0	106.0
100505641	8728.0	9720.0
219965	0.0	0.0
219960	0.0	0.0
653789	4.0	2.0
653794	3.0	0.0
677763	2.0	0.0
100505648	858.0	201.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	2714.0	3079.0
349136	963.0	272.0
90233	879.0	385.0
677769	0.0	0.0
677767	1.0	4.0
219972	2014.0	4087.0
677768	40.0	13.0
677765	0.0	0.0
219970	532.0	8.0
100505633	37.0	31.0
677766	0.0	0.0
205327	806.0	1464.0
146664	32.0	143.0
653781	1.0	0.0
653784	855.0	1905.0
677774	2.0	0.0
677775	2.0	1.0
100505636	245.0	119.0
677772	14.0	2.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	0.0
219988	3510.0	2532.0
100505663	0.0	0.0
408029	1.0	0.0
220979	124.0	75.0
219986	0.0	0.0
90268	991.0	1331.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	1.0
220972	5483.0	3208.0
220974	0.0	0.0
28231	139.0	312.0
28232	1832.0	1170.0
28234	0.0	0.0
158674	2.0	6.0
340784	1.0	0.0
220965	642.0	335.0
349114	457.0	329.0
219995	2.0	0.0
146691	5469.0	4181.0
219990	0.0	0.0
339799	469.0	210.0
220963	248.0	95.0
501	8167.0	3445.0
651144	1.0	0.0
90249	87.0	76.0
504	1.0	0.0
506	29116.0	27822.0
100505659	0.0	0.0
507	0.0	0.0
509	6623.0	6627.0
101927195	0.0	0.0
168090	2.0	1.0
100505601	46.0	13.0
101978785	48.0	2.0
339781	1.0	2.0
594840	0.0	0.0
594842	36.0	23.0
220992	392.0	162.0
339788	0.0	4.0
339789	10.0	10.0
339779	0.0	0.0
79810	979.0	662.0
55843	348.0	457.0
55841	3564.0	3861.0
79812	2874.0	4668.0
513	1315.0	1265.0
79811	5628.0	5700.0
55840	159.0	121.0
79814	50.0	43.0
55847	764.0	890.0
514	7481.0	8269.0
55846	2634.0	1235.0
515	6567.0	6399.0
79813	3567.0	3389.0
79816	119.0	204.0
516	2156.0	2643.0
55845	8186.0	6424.0
79815	2951.0	1115.0
517	19006.0	10216.0
55844	1994.0	1664.0
518	5603.0	6332.0
79818	2137.0	2644.0
79817	2257.0	1219.0
256949	282.0	476.0
55848	901.0	697.0
79819	361.0	167.0
220988	16001.0	12773.0
594837	10.0	4.0
594838	7.0	2.0
594839	40.0	15.0
220980	24.0	9.0
339778	44.0	7.0
55850	854.0	739.0
339768	48.0	30.0
520	1.0	0.0
55854	2847.0	3668.0
521	2336.0	3141.0
522	2833.0	3279.0
55853	8.0	5.0
523	5415.0	6089.0
55852	5877.0	6324.0
79801	92.0	462.0
79800	1017.0	352.0
55851	1554.0	2997.0
525	5343.0	106.0
55858	2860.0	4203.0
79803	863.0	1278.0
55857	2140.0	970.0
79802	7.0	101.0
526	4952.0	5092.0
55856	1105.0	1151.0
79805	540.0	358.0
527	997.0	2550.0
528	4253.0	3770.0
55855	5.0	7.0
79804	246.0	135.0
529	4924.0	3690.0
79807	797.0	665.0
79809	1986.0	1169.0
256957	24.0	5.0
55859	54.0	6.0
100505624	16.0	6.0
100505621	1.0	0.0
7500	0.0	0.0
339761	31.0	23.0
80818	3448.0	3134.0
80817	1432.0	718.0
80816	160.0	42.0
339766	4.0	7.0
55861	213.0	99.0
55860	3112.0	2801.0
79830	1043.0	682.0
105377240	0.0	0.0
340745	2.0	1.0
79832	4388.0	2859.0
80821	1177.0	1415.0
533	3090.0	6923.0
80820	1249.0	780.0
79831	313.0	381.0
102723680	0.0	0.0
55863	1318.0	985.0
79834	4548.0	5213.0
534	72.0	171.0
535	5282.0	5497.0
55862	3479.0	1966.0
79833	607.0	903.0
340749	1.0	2.0
105377243	0.0	0.0
55869	858.0	854.0
79836	230.0	110.0
537	8562.0	10827.0
79838	903.0	110.0
538	2052.0	1875.0
55867	33.0	8.0
79837	3522.0	4891.0
539	4059.0	2757.0
79839	199.0	278.0
594855	0.0	0.0
7512	234.0	297.0
594857	0.0	0.0
7511	3247.0	2865.0
339751	18.0	7.0
55872	64.0	708.0
256933	5.0	1.0
540	786.0	2780.0
55871	687.0	444.0
55870	11524.0	9864.0
541	12.0	6.0
542	0.0	0.0
55876	1013.0	785.0
543	0.0	0.0
79820	215.0	154.0
544	0.0	0.0
79823	330.0	177.0
545	2770.0	1840.0
546	7190.0	6529.0
79822	579.0	634.0
79825	192.0	154.0
547	20.0	18.0
7503	29155.0	16748.0
100505616	66.0	51.0
55879	3.0	7.0
549	994.0	528.0
79827	3865.0	3296.0
7504	200.0	37.0
79829	2388.0	885.0
7507	815.0	527.0
79828	1134.0	1041.0
641700	384.0	364.0
7508	3551.0	2233.0
100505619	1.0	0.0
101927150	5.0	22.0
653707	0.0	0.0
101927152	1.0	0.0
101927155	37.0	3.0
7520	20341.0	17282.0
92822	1309.0	698.0
80835	34.0	13.0
101927158	62.0	4.0
80834	0.0	0.0
80833	2125.0	3361.0
339742	4.0	3.0
653702	532.0	67.0
339745	2800.0	3908.0
550	4728.0	5971.0
79850	614.0	599.0
551	0.0	0.0
339736	1.0	2.0
79852	46.0	16.0
552	577.0	1603.0
256987	4451.0	4659.0
553	2.0	1.0
554	149.0	217.0
79854	40.0	24.0
79853	2.0	3.0
55885	225.0	471.0
79856	318.0	89.0
55884	2619.0	4994.0
100652885	11.0	2.0
7514	8968.0	9358.0
79858	830.0	523.0
558	4527.0	5266.0
92815	429.0	758.0
7516	249.0	428.0
55889	5.0	1.0
7515	2253.0	2064.0
55888	306.0	141.0
7518	287.0	471.0
7517	680.0	526.0
7532	7434.0	14287.0
100422821	0.0	0.0
7531	24703.0	15256.0
7534	24673.0	31950.0
100422823	0.0	0.0
7533	4414.0	5149.0
101927167	26.0	394.0
100422824	0.0	0.0
65217	3.0	1.0
80824	5966.0	9390.0
100422826	0.0	1.0
340719	202.0	429.0
80823	610.0	313.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1194.0	2277.0
80829	5002.0	4068.0
100422829	0.0	0.0
144097	689.0	672.0
55894	0.0	0.0
55893	6561.0	2896.0
55892	1212.0	866.0
563	43014.0	28152.0
79841	131.0	20.0
55891	5.0	34.0
79840	64.0	35.0
80832	1679.0	2391.0
79843	215.0	320.0
55898	4372.0	4752.0
80831	4.0	10.0
55897	394.0	110.0
566	48.0	17.0
79842	461.0	173.0
79845	428.0	362.0
567	65336.0	122683.0
80830	4752.0	11117.0
79844	162.0	67.0
79847	201.0	225.0
7525	4737.0	5698.0
79846	793.0	190.0
79849	4.0	3.0
79848	1179.0	792.0
7526	12.0	10.0
7529	14788.0	19349.0
7528	8278.0	5616.0
101927171	5.0	0.0
92806	376.0	266.0
65220	2546.0	4926.0
92840	1940.0	4070.0
7541	1484.0	1132.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3685.0	9213.0
7542	393.0	263.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	54.0	15.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	1.0	0.0
102723647	7.0	7.0
653720	9.0	22.0
100422837	0.0	0.0
80856	2454.0	2827.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	1.0
570	4.0	3.0
79870	148.0	255.0
571	2739.0	2226.0
572	814.0	806.0
79872	2284.0	1915.0
573	3634.0	2093.0
79871	1547.0	1569.0
79874	786.0	1966.0
102723641	29.0	27.0
575	159.0	41.0
79873	299.0	659.0
79876	2263.0	1575.0
576	370.0	8644.0
340706	964.0	1089.0
577	38.0	33.0
79875	9375.0	6112.0
80864	119.0	50.0
578	790.0	1115.0
80863	416.0	98.0
579	4.0	14.0
79877	4087.0	1277.0
80862	852.0	304.0
7536	15390.0	8151.0
79879	210.0	163.0
7535	325.0	425.0
7538	6336.0	6566.0
7539	377.0	163.0
7552	1303.0	253.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	2922.0	2070.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	830.0	543.0
7553	1549.0	1043.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1134.0	401.0
7555	20846.0	13715.0
100422846	2.0	11.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	452.0	765.0
581	1014.0	1265.0
582	231.0	107.0
583	4861.0	1570.0
79861	31.0	7.0
79863	1152.0	1276.0
585	1534.0	1417.0
100652899	2.0	1.0
586	449.0	1052.0
79862	351.0	407.0
102723631	0.0	0.0
587	1489.0	1470.0
79865	27.0	24.0
80854	8227.0	12796.0
80853	2536.0	2103.0
79864	528.0	514.0
80852	372.0	88.0
79867	2007.0	1122.0
254312	0.0	0.0
79866	214.0	286.0
80851	2066.0	2148.0
79869	6731.0	3352.0
7547	1.0	1.0
7546	18.0	12.0
79868	2205.0	1434.0
7549	634.0	398.0
256979	2.0	2.0
101927193	6.0	2.0
7561	1064.0	556.0
7562	993.0	764.0
7565	537.0	340.0
101927111	57.0	39.0
7564	952.0	580.0
7567	494.0	141.0
7566	493.0	463.0
101927112	0.0	0.0
101927117	37.0	11.0
590	52.0	125.0
339822	26.0	1.0
593	346.0	198.0
594	1532.0	1051.0
595	13178.0	95667.0
596	5464.0	7908.0
597	43.0	77.0
598	4039.0	4125.0
599	3845.0	2799.0
7559	3171.0	2021.0
7572	8361.0	5779.0
7571	202.0	61.0
7574	1151.0	729.0
101929780	150.0	71.0
7576	1137.0	1422.0
7577	3.0	1.0
101927126	158.0	83.0
101927125	4.0	1.0
101927129	2.0	0.0
7570	1873.0	980.0
339804	102.0	94.0
7569	820.0	483.0
7568	61.0	57.0
101978719	3.0	2.0
7582	6321.0	855.0
7584	432.0	504.0
7587	2496.0	2556.0
7586	10003.0	7334.0
7589	421.0	352.0
101927134	0.0	0.0
7581	5983.0	2701.0
7580	1916.0	1433.0
100652988	146.0	338.0
7579	276.0	364.0
7594	1978.0	1930.0
7593	1672.0	853.0
7596	1318.0	1211.0
7597	1250.0	988.0
101927149	0.0	0.0
7592	1149.0	758.0
100652974	0.0	1.0
254359	1057.0	1112.0
100133005	36.0	29.0
101929730	48.0	34.0
101929736	66.0	20.0
55803	503.0	1049.0
55802	3055.0	2434.0
55801	0.0	1.0
55800	339.0	225.0
55806	1669.0	250.0
100420113	0.0	0.0
55805	253.0	106.0
55809	876.0	1515.0
55808	87.0	81.0
100652909	0.0	0.0
101929746	6.0	2.0
101929743	1.0	13.0
100133024	9.0	0.0
55810	3678.0	2883.0
55814	4486.0	6432.0
55813	2262.0	1937.0
55812	697.0	416.0
100652918	0.0	0.0
55811	17.0	25.0
55818	5389.0	3349.0
55816	269.0	73.0
55815	132.0	51.0
55819	5441.0	4339.0
254394	1335.0	907.0
100419149	0.0	0.0
100133036	2.0	2.0
55821	4.0	1.0
101930749	0.0	0.0
100133037	3.0	1.0
100133038	14.0	10.0
55825	569.0	1817.0
101930745	0.0	0.0
55824	488.0	1222.0
101930746	0.0	0.0
55823	4266.0	2679.0
101930747	0.0	0.0
55829	2080.0	3178.0
55827	3979.0	5947.0
101930744	0.0	0.0
100420143	5.0	0.0
101929760	13.0	8.0
101927102	7.0	15.0
101927101	1.0	0.0
101929768	23.0	10.0
101929765	5.0	9.0
100133040	0.0	0.0
100419158	1.0	0.0
101929769	8.0	14.0
100133044	1.0	0.0
55832	8032.0	11265.0
254398	0.0	0.0
55831	2857.0	5113.0
55830	3413.0	2711.0
55835	704.0	603.0
100652939	6571.0	9826.0
100420149	0.0	0.0
55833	3119.0	1567.0
55839	177.0	327.0
55837	2488.0	1785.0
90167	10.0	16.0
677679	0.0	0.0
90161	615.0	97.0
134637	917.0	230.0
388701	6.0	10.0
100420159	8.0	8.0
100420158	0.0	0.0
388707	17.0	8.0
100420155	0.0	0.0
677681	1.0	3.0
100419178	0.0	0.0
43847	55.0	3.0
101929701	0.0	0.0
43849	24.0	2.0
28227	871.0	418.0
122631	0.0	0.0
90187	343.0	16.0
100419187	0.0	0.0
100419185	31.0	15.0
101929716	1.0	2.0
122622	335.0	531.0
388722	23.0	57.0
100420178	0.0	0.0
132001	749.0	478.0
388714	23.0	3.0
122618	284.0	238.0
388719	6.0	0.0
122616	1130.0	717.0
100420190	4.0	1.0
100037280	5.0	4.0
388743	3212.0	1593.0
768097	1.0	41.0
768096	24.0	45.0
90199	2.0	0.0
90193	19.0	4.0
90196	2701.0	2299.0
100505591	2.0	2.0
100505592	31.0	35.0
388730	100.0	72.0
768086	1.0	0.0
119032	1640.0	1526.0
122665	2.0	0.0
388762	0.0	0.0
122664	50.0	2.0
388761	0.0	0.0
104413892	1.0	2.0
104413890	0.0	0.0
104413891	1.0	1.0
388753	414.0	808.0
122651	0.0	0.0
119016	211.0	93.0
388759	69.0	48.0
90321	2074.0	1549.0
90324	2897.0	2342.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	2.0	2.0
100270919	0.0	0.0
100270912	1.0	1.0
124790	187.0	256.0
100270913	0.0	1.0
100270914	3.0	0.0
100270915	0.0	0.0
388428	4.0	3.0
100270920	3.0	4.0
641638	2856.0	1466.0
401967	0.0	1.0
100270921	0.0	2.0
100270922	1.0	0.0
148753	0.0	2.0
148756	14.0	0.0
92979	788.0	1262.0
90316	0.0	3.0
340485	386.0	447.0
134121	32.0	50.0
90317	1128.0	859.0
653619	0.0	0.0
161725	257.0	146.0
340481	1648.0	996.0
100270909	0.0	0.0
92973	394.0	39.0
90313	983.0	1561.0
100270905	1.0	0.0
124783	29.0	11.0
100270906	0.0	0.0
401960	1.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	12.0	7.0
100270903	0.0	0.0
641649	407.0	172.0
124773	5.0	5.0
641648	0.0	0.0
388419	1.0	0.0
401959	3.0	3.0
158104	26.0	6.0
90342	85.0	46.0
161753	14.0	11.0
339483	865.0	387.0
653643	0.0	0.0
339487	678.0	704.0
339488	70.0	33.0
653645	0.0	0.0
28396	1130.0	97.0
28394	4751.0	614.0
401944	117.0	239.0
28395	1197.0	182.0
653650	20.0	60.0
90338	2729.0	1635.0
92999	1118.0	1698.0
641654	0.0	0.0
28392	5511.0	600.0
28393	185.0	28.0
28391	96.0	12.0
653639	2.0	3.0
90332	169.0	376.0
134145	435.0	791.0
161742	4375.0	3338.0
90333	1140.0	1513.0
340460	2.0	0.0
134147	1236.0	4087.0
339476	0.0	0.0
653635	41.0	30.0
339479	4.0	1.0
401934	124.0	237.0
124751	60.0	32.0
148789	538.0	795.0
653641	0.0	0.0
90326	778.0	814.0
90362	882.0	513.0
100505761	1457.0	488.0
100505767	20.0	14.0
388474	44.0	6.0
148713	106.0	18.0
28374	4.0	0.0
28373	0.0	0.0
28378	14.0	7.0
388468	1.0	1.0
28376	0.0	0.0
28377	0.0	0.0
102216268	1.0	0.0
340441	1.0	0.0
100505768	1.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	3.0	0.0
90353	79.0	23.0
100505755	11.0	1.0
90355	1049.0	2357.0
100505753	2.0	0.0
339451	400.0	429.0
339453	42.0	19.0
653656	0.0	0.0
339456	82.0	57.0
653657	0.0	0.0
653658	105.0	19.0
28385	286.0	23.0
28383	4.0	1.0
600	10.0	6.0
28387	30.0	6.0
28388	4288.0	572.0
601	4.0	7.0
602	1278.0	2020.0
604	10982.0	4304.0
605	2525.0	1168.0
100505758	46.0	7.0
28381	1.0	0.0
606	46.0	26.0
607	1717.0	2701.0
28382	0.0	0.0
608	527.0	55.0
28380	11.0	1.0
100505785	1.0	0.0
219623	1327.0	118.0
100505783	733.0	303.0
219621	144.0	31.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	336.0	420.0
148741	447.0	162.0
28359	0.0	0.0
90381	170.0	369.0
339448	1572.0	1201.0
28352	0.0	0.0
28353	0.0	0.0
653691	8.0	0.0
148738	0.0	8.0
28351	1.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	11.0	41.0
28357	0.0	0.0
611	109.0	78.0
28354	0.0	0.0
28355	0.0	0.0
613	3454.0	2861.0
616	1.0	1.0
617	1416.0	781.0
618	235.0	76.0
90378	1378.0	1693.0
376497	4770.0	1659.0
90379	1667.0	794.0
100505776	8.0	0.0
401983	1.0	1.0
401982	1.0	0.0
401981	1.0	3.0
653677	53.0	7.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	1.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	1714.0	1405.0
28365	0.0	0.0
623	34.0	51.0
340419	0.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	682.0	1049.0
627	73.0	6.0
134111	258.0	129.0
629	527.0	1359.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	40.0	8.0
146183	18.0	22.0
339416	41.0	12.0
79931	20.0	19.0
55964	738.0	198.0
631	154.0	53.0
79930	263.0	303.0
632	44.0	15.0
79933	53.0	274.0
633	7690.0	42326.0
634	4129.0	1088.0
79932	6691.0	6035.0
55968	4234.0	4277.0
79935	65.0	1674.0
635	7.0	11.0
79934	1494.0	1264.0
636	886.0	662.0
55967	1280.0	1190.0
637	1221.0	905.0
79937	563.0	75.0
100505724	0.0	0.0
55966	186.0	100.0
158172	1.0	1.0
638	187.0	112.0
639	1889.0	2176.0
79939	5807.0	6709.0
101927081	0.0	0.0
55969	350.0	877.0
101927084	128.0	23.0
158158	2167.0	1153.0
219654	3626.0	6069.0
100422900	1.0	0.0
100422901	1.0	1.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	3029.0	1295.0
100422908	0.0	0.0
100422909	1.0	0.0
55971	1606.0	1329.0
55970	8964.0	8220.0
640	69.0	70.0
100270998	4.0	0.0
641	158.0	382.0
642	1500.0	1153.0
55975	2137.0	1184.0
100270992	0.0	0.0
158160	177.0	135.0
643	1.0	6.0
55974	1500.0	12176.0
122199	14.0	19.0
55973	2210.0	3169.0
644	2504.0	6973.0
100270994	0.0	0.0
79922	240.0	408.0
55972	1534.0	1131.0
645	2336.0	5206.0
79921	3495.0	4248.0
388499	1.0	6.0
79924	250.0	233.0
646	92.0	17.0
79923	5.0	7.0
648	3131.0	2946.0
79925	1253.0	394.0
649	1147.0	2642.0
79927	156.0	157.0
79929	118.0	55.0
100505718	0.0	0.0
100505741	37.0	21.0
7620	547.0	294.0
100422911	0.0	0.0
7621	729.0	477.0
100422913	7.0	6.0
100422914	0.0	0.0
102725509	282.0	115.0
339400	127.0	47.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	1.0
100422918	0.0	0.0
339403	2.0	0.0
100422919	0.0	0.0
650	259.0	148.0
100270986	0.0	0.0
651	13.0	508.0
652	924.0	1791.0
79953	15.0	135.0
653	78.0	59.0
100270981	0.0	0.0
654	416.0	507.0
100270982	0.0	0.0
655	255.0	149.0
79955	62.0	132.0
100270983	0.0	0.0
79954	1656.0	1881.0
656	403.0	65.0
100270984	0.0	0.0
657	2729.0	2269.0
79957	197.0	124.0
79956	3668.0	3682.0
658	163.0	1136.0
79959	402.0	438.0
659	8149.0	10008.0
100505746	258.0	105.0
92912	2888.0	2595.0
79958	635.0	637.0
100270980	0.0	0.0
7617	113.0	127.0
100422920	0.0	0.0
7633	427.0	292.0
100422922	0.0	1.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	1.0
219670	9.0	13.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	176.0	240.0
100270974	1.0	1.0
661	1482.0	1735.0
100270975	0.0	0.0
662	373.0	546.0
79940	381.0	207.0
100270976	7.0	3.0
663	5043.0	3506.0
100270977	0.0	0.0
55997	0.0	0.0
664	1567.0	2361.0
665	7447.0	10198.0
53335	1140.0	85.0
79944	700.0	886.0
666	1527.0	3342.0
100270972	2.0	5.0
667	60820.0	16629.0
79943	315.0	333.0
79946	53.0	30.0
668	2.0	0.0
53339	3298.0	4318.0
669	957.0	1147.0
100505738	437.0	135.0
79948	336.0	43.0
53336	0.0	0.0
7626	1502.0	886.0
55999	0.0	1.0
79947	1897.0	2347.0
55998	4.0	0.0
7625	1068.0	562.0
92906	2188.0	2087.0
7628	0.0	0.0
79949	5082.0	89.0
7627	1299.0	3104.0
100505739	0.0	0.0
7629	2489.0	977.0
161779	320.0	300.0
101929693	124.0	104.0
104533120	11.0	7.0
100422930	0.0	0.0
101927034	22.0	33.0
100422931	0.0	0.0
7644	2341.0	2400.0
106903081	179.0	109.0
7643	145.0	156.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	1.0	1.0
219681	12.0	56.0
100422938	0.0	0.0
100422939	0.0	1.0
670	1094.0	965.0
671	69.0	19.0
79971	8468.0	2857.0
100270963	2.0	0.0
672	547.0	1388.0
79970	1374.0	519.0
53342	60.0	103.0
100270964	44.0	8.0
673	2694.0	1893.0
79973	180.0	128.0
53340	626.0	130.0
675	294.0	693.0
53345	32.0	18.0
79974	1588.0	2870.0
53346	156.0	241.0
676	0.0	0.0
79977	5211.0	3594.0
53343	1194.0	1922.0
677	29335.0	19973.0
100270961	0.0	0.0
678	19149.0	14098.0
53344	962.0	834.0
100270962	0.0	0.0
53349	2222.0	1893.0
79979	1424.0	1397.0
92935	476.0	513.0
158131	1.0	1.0
7634	4.0	10.0
53347	157.0	209.0
7637	3572.0	1744.0
7639	527.0	399.0
7638	148.0	137.0
158135	368.0	162.0
100422940	0.0	0.0
219699	1192.0	3088.0
100422942	0.0	0.0
7652	31.0	12.0
100422943	2.0	15.0
100422944	7.0	8.0
100422945	0.0	2.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	3.0
100422949	0.0	0.0
105375192	0.0	0.0
680	2.0	0.0
79960	3245.0	2251.0
682	12778.0	19236.0
401914	10.0	12.0
683	377.0	484.0
53353	177.0	291.0
100270953	0.0	0.0
684	1870.0	12759.0
79962	411.0	425.0
79961	2254.0	2996.0
685	267.0	110.0
401911	11.0	4.0
686	1285.0	1699.0
687	3605.0	3364.0
79963	147.0	81.0
688	6205.0	205.0
79966	1050.0	351.0
53354	284.0	361.0
100270950	1.0	0.0
689	38152.0	17551.0
100270951	0.0	0.0
79968	450.0	930.0
92922	430.0	243.0
53358	322.0	236.0
79969	1334.0	647.0
92960	165.0	101.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2357.0	1468.0
7661	2.0	2.0
100422952	0.0	0.0
5001	1079.0	1009.0
100422953	0.0	3.0
5002	777.0	401.0
100422954	0.0	0.0
5003	23.0	77.0
100422955	0.0	0.0
5004	6.0	6.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	1.0
79991	1567.0	1186.0
653604	1.0	10.0
79990	1446.0	3059.0
100270937	0.0	0.0
79993	481.0	672.0
401903	0.0	0.0
694	12768.0	7495.0
641616	3.0	4.0
79992	30.0	21.0
695	316.0	541.0
100270943	0.0	0.0
696	28.0	4.0
699	181.0	1252.0
79998	128.0	173.0
100505704	2.0	0.0
134187	4.0	3.0
100505702	53.0	173.0
641613	6.0	1.0
401904	47.0	13.0
641614	1.0	0.0
100422960	0.0	0.0
5010	2959.0	1521.0
7673	224.0	193.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	2620.0	1614.0
101927067	43.0	4.0
100422964	0.0	0.0
5013	19.0	0.0
100422965	0.0	6.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	1.0	2.0
100270923	0.0	0.0
53371	2677.0	1701.0
146177	24.0	28.0
100270924	0.0	0.0
79980	734.0	1045.0
100270925	0.0	0.0
100270926	20.0	6.0
79982	2387.0	2858.0
79981	16.0	145.0
79983	507.0	496.0
53373	5555.0	3518.0
80975	87.0	29.0
79986	449.0	594.0
100420308	2.0	5.0
100420307	28.0	23.0
79987	3858.0	6659.0
5005	2.0	3.0
79989	600.0	782.0
5007	7837.0	4384.0
100420303	1.0	0.0
5008	12.0	48.0
5009	9.0	6.0
100420300	32.0	34.0
92949	460.0	785.0
7682	0.0	1.0
100422850	0.0	0.0
5020	5.0	3.0
7681	16.0	124.0
100422851	0.0	0.0
5021	13744.0	142.0
100422852	0.0	0.0
7683	3.0	2.0
100422853	0.0	0.0
5023	170.0	86.0
100422854	0.0	0.0
5024	2.0	2.0
100422855	0.0	0.0
5025	1734.0	1267.0
101929651	0.0	6.0
100422856	0.0	0.0
5026	48.0	23.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	1.0	1.0
101929655	56.0	20.0
5016	245.0	197.0
5017	228.0	242.0
7678	287.0	391.0
5018	8223.0	5977.0
5019	2651.0	2576.0
5030	15.0	167.0
7693	1989.0	1207.0
100422861	0.0	0.0
7692	1926.0	710.0
5031	103.0	232.0
100422862	0.0	0.0
7695	1134.0	673.0
5032	238.0	192.0
100422863	0.0	0.0
5033	1889.0	4118.0
7694	1146.0	755.0
100422864	0.0	0.0
5034	30008.0	58526.0
7697	767.0	1140.0
101929664	1.0	23.0
7696	314.0	121.0
101929665	2.0	0.0
100422866	0.0	0.0
5036	6773.0	5672.0
7699	1564.0	1007.0
101927003	1.0	0.0
100422867	0.0	0.0
5037	17360.0	13981.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	3.0	2.0
7691	645.0	197.0
7690	2096.0	1499.0
254013	406.0	256.0
100420207	4.0	2.0
5027	689.0	637.0
100420206	0.0	0.0
5028	280.0	199.0
5029	446.0	186.0
100420203	33.0	26.0
100420200	0.0	0.0
100422860	23.0	16.0
5042	29.0	15.0
100422873	4.0	2.0
100422874	0.0	0.0
5045	5173.0	7823.0
100422876	0.0	0.0
5046	970.0	1610.0
5047	6.0	29.0
100292290	0.0	0.0
100422878	1.0	1.0
5048	11032.0	6265.0
100422879	0.0	0.0
101927015	2.0	0.0
101927017	0.0	1.0
105377880	1.0	3.0
256646	2.0	0.0
256643	1386.0	673.0
55902	5241.0	4970.0
55901	814.0	599.0
55900	2946.0	1528.0
55906	592.0	547.0
100420213	0.0	0.0
55905	4647.0	3121.0
55904	8906.0	7603.0
5052	10457.0	23436.0
100422883	0.0	0.0
55909	712.0	702.0
5053	19.0	37.0
100422884	0.0	0.0
5054	265.0	2260.0
55908	13.0	52.0
55907	1741.0	1987.0
5055	10.0	0.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	3231.0	2022.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	2.0	0.0
5050	865.0	2166.0
5051	1323.0	1855.0
5049	5323.0	4211.0
55911	172.0	538.0
55917	2397.0	2086.0
100420224	0.0	0.0
55916	1045.0	854.0
100420223	0.0	0.0
101929690	0.0	1.0
100422880	0.0	0.0
