id	9075b4ab-16ef-4cdd-bfe5-855d18b15e11	f828b2e0-2ad4-4669-9f1e-2ef2dd74706d
100874457	3.0	0.0
100874456	0.0	3.0
50940	1390.0	106.0
100874455	1.0	0.0
50943	47.0	225.0
50945	0.0	0.0
50944	20.0	50.0
100874459	0.0	0.0
23328	16141.0	2718.0
23329	384.0	591.0
84281	1170.0	73.0
84280	3292.0	1713.0
644076	0.0	0.0
11340	1940.0	517.0
644079	0.0	0.0
25983	3030.0	650.0
127665	0.0	1.0
23321	3502.0	1724.0
115677	5319.0	511.0
644070	1.0	0.0
23322	580.0	689.0
25984	62.0	3686.0
23324	7750.0	3670.0
25987	11678.0	3937.0
23325	4416.0	2231.0
23326	16097.0	10755.0
25989	2150.0	888.0
23327	3088.0	1316.0
25988	1109.0	390.0
25981	714.0	200.0
25980	5680.0	1956.0
11342	10151.0	3062.0
84287	2583.0	901.0
84286	1699.0	429.0
11341	123.0	4.0
284058	3741.0	2921.0
84289	1379.0	303.0
11344	4905.0	1100.0
11343	50853.0	4045.0
84288	746.0	117.0
84283	365.0	1130.0
11346	44614.0	4748.0
11345	13462.0	2626.0
84282	4044.0	1075.0
84285	2132.0	1394.0
84284	3807.0	1718.0
23339	7890.0	3129.0
84270	1544.0	619.0
23331	3885.0	1912.0
25994	6728.0	1305.0
23332	4901.0	2861.0
25996	6868.0	1823.0
23333	3590.0	1969.0
23334	2673.0	1714.0
25998	5715.0	4169.0
23335	2728.0	1250.0
23336	7881.0	368.0
441332	0.0	0.0
644082	0.0	0.0
23338	3610.0	2420.0
25999	2767.0	993.0
441331	0.0	0.0
84279	3136.0	377.0
25992	4708.0	2003.0
84276	1459.0	994.0
84275	1766.0	263.0
284047	43.0	80.0
84278	254.0	108.0
84277	1263.0	380.0
84272	7783.0	2974.0
84271	8122.0	3320.0
84274	3462.0	876.0
84273	2302.0	935.0
23306	1619.0	815.0
23307	5518.0	2724.0
284040	59.0	6.0
23308	4.0	11.0
23309	3056.0	3228.0
25961	254.0	93.0
25960	10716.0	2079.0
25963	9045.0	4193.0
23300	8294.0	3796.0
23301	11772.0	1749.0
25962	7115.0	15275.0
23302	1350.0	135.0
23303	3505.0	2839.0
644096	900.0	189.0
23304	5498.0	3826.0
25966	14104.0	1017.0
23305	60.0	25.0
644094	2.0	0.0
11328	20924.0	7369.0
11329	7894.0	3642.0
11320	3444.0	3559.0
137012	0.0	3.0
113000	918.0	441.0
11322	3091.0	888.0
11321	4464.0	1570.0
284034	7.0	1.0
11326	16329.0	1551.0
11325	13500.0	4932.0
23317	6819.0	4594.0
84290	7.0	2.0
25979	4211.0	504.0
23318	2159.0	750.0
84292	467.0	105.0
25972	4070.0	1138.0
23310	1545.0	2064.0
441359	0.0	0.0
25974	709.0	476.0
23312	2678.0	1631.0
25973	399.0	242.0
23313	15228.0	4390.0
25976	4637.0	1254.0
23314	931.0	336.0
25975	9459.0	253.0
441355	0.0	122.0
25978	5853.0	2402.0
23315	1567.0	974.0
25977	3086.0	1500.0
23316	34.0	29.0
11339	48.0	48.0
11338	7166.0	3525.0
441362	0.0	0.0
441361	0.0	0.0
140660	1.0	0.0
115650	19.0	7.0
127623	1.0	0.0
25970	2896.0	923.0
284029	299.0	74.0
115653	0.0	0.0
84298	2983.0	1366.0
11331	15655.0	4355.0
11330	2.0	0.0
11333	8350.0	2467.0
152641	109.0	15.0
11332	1447.0	681.0
84299	3170.0	768.0
11335	13232.0	10405.0
84294	2387.0	3075.0
11334	3069.0	879.0
84293	43273.0	3033.0
84296	84.0	682.0
11337	8313.0	1894.0
284021	650.0	274.0
84295	1889.0	2406.0
11336	6861.0	1842.0
25946	6213.0	1283.0
25949	6862.0	1757.0
25948	8320.0	3017.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	3.0	6.0
25941	9997.0	2416.0
25940	5864.0	1873.0
100130892	18.0	4.0
25943	5084.0	1252.0
25942	5964.0	2802.0
100130890	340.0	64.0
25945	1924.0	280.0
11309	7637.0	3502.0
284099	1.0	0.0
284098	654.0	377.0
25957	5446.0	2537.0
140609	16429.0	3865.0
25959	19623.0	3503.0
100130889	1.0	0.0
100130887	77.0	34.0
25950	575.0	149.0
25953	4243.0	1921.0
25956	282.0	35.0
11317	0.0	0.0
11316	7330.0	2190.0
11319	3141.0	1332.0
11318	22.0	1.0
100379378	0.0	0.0
11311	4627.0	2344.0
11313	3183.0	1494.0
140603	0.0	0.0
11315	21631.0	5061.0
284086	214.0	96.0
11314	1668.0	409.0
25925	5066.0	2310.0
284085	0.0	5.0
25924	836.0	128.0
25927	8073.0	669.0
284083	1.0	1.0
100130879	0.0	0.0
25926	4654.0	2100.0
139628	0.0	0.0
25929	2974.0	1804.0
25928	25.0	9.0
441328	0.0	0.0
127687	3514.0	804.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	4.0
441324	0.0	0.0
25921	9371.0	5933.0
441323	0.0	0.0
25920	5324.0	1633.0
25923	20289.0	8577.0
140612	915.0	573.0
100129880	0.0	0.0
284076	7.0	1.0
100129882	8.0	1.0
25936	3392.0	1321.0
25938	3104.0	2049.0
25937	11487.0	7274.0
284071	14.0	15.0
100130866	0.0	0.0
25939	25652.0	6197.0
113026	5177.0	1106.0
441317	0.0	0.0
441315	0.0	0.0
25930	4024.0	2421.0
441314	0.0	0.0
441313	0.0	0.0
25932	37358.0	20034.0
127671	0.0	0.0
25934	4265.0	1172.0
127670	0.0	1.0
284069	209.0	117.0
140623	34.0	3.0
140625	0.0	0.0
284067	3.0	0.0
100129871	0.0	0.0
140628	1.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	0.0	0.0
406986	0.0	0.0
406985	4.0	0.0
406988	0.0	5.0
406987	0.0	0.0
23287	2150.0	917.0
23288	2034.0	1412.0
406980	0.0	0.0
84206	810.0	247.0
23281	15.0	6.0
84203	9.0	9.0
23283	4957.0	1503.0
23284	582.0	141.0
140596	0.0	0.0
23285	578.0	208.0
152579	2138.0	988.0
140597	147.0	5.0
23286	165.0	2657.0
152578	0.0	0.0
406979	0.0	0.0
406978	1.0	0.0
152573	354.0	8.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	1.0
406976	2.0	0.0
23299	5675.0	1831.0
201725	800.0	578.0
23291	5493.0	3583.0
23293	2132.0	918.0
23294	3523.0	2393.0
23295	3428.0	2610.0
406968	0.0	0.0
406967	0.0	0.0
646658	26.0	3.0
152586	0.0	0.0
406969	2.0	0.0
406960	0.0	0.0
11281	35.0	4.0
406962	10.0	6.0
646672	4.0	1.0
11280	377.0	35.0
406961	0.0	0.0
11283	0.0	8.0
406964	0.0	0.0
11282	6088.0	2584.0
406963	0.0	0.0
644016	5.0	1.0
11285	2049.0	735.0
406966	0.0	0.0
11284	1380.0	502.0
406965	0.0	1.0
23265	6307.0	2216.0
23266	6597.0	1963.0
23268	3313.0	911.0
23269	3393.0	2286.0
84229	4.0	0.0
164592	16.0	0.0
59269	1275.0	774.0
84225	259.0	79.0
23261	2710.0	1399.0
84224	1013.0	620.0
23262	3556.0	2977.0
23263	4007.0	1497.0
23264	9013.0	3940.0
84226	149.0	69.0
84221	550.0	214.0
406957	0.0	0.0
84220	0.0	1.0
406956	0.0	0.0
84223	1268.0	372.0
406959	0.0	0.0
406958	0.0	0.0
84222	45.0	25.0
646685	1.0	1.0
644022	2.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	14.0	2.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	2007.0	1079.0
23277	4474.0	1421.0
23279	4912.0	2993.0
59277	7229.0	8381.0
59272	56.0	10.0
59271	3113.0	164.0
59274	5458.0	809.0
84218	0.0	1.0
84217	188.0	36.0
23270	2582.0	1836.0
23271	5904.0	4010.0
84219	571.0	319.0
23272	6894.0	5060.0
23274	1946.0	1374.0
84216	916.0	327.0
84215	372.0	7.0
23275	2289.0	713.0
406946	0.0	0.0
84210	0.0	1.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	13479.0	3938.0
644037	14.0	2.0
11260	10022.0	6434.0
646698	2.0	2.0
11262	131.0	120.0
23243	5334.0	3003.0
23244	9526.0	6904.0
59286	10445.0	2553.0
23245	563.0	1352.0
23246	1932.0	1868.0
23247	1240.0	1251.0
59283	54.0	21.0
23248	4434.0	4020.0
644030	0.0	0.0
59285	1.0	0.0
59284	0.0	0.0
84247	4620.0	2263.0
23240	2981.0	1374.0
84246	2741.0	886.0
84249	3.0	2.0
23241	8237.0	1822.0
23242	325.0	818.0
84248	9904.0	5017.0
84243	3905.0	1267.0
11264	2135.0	1669.0
84245	1165.0	831.0
11267	5714.0	1142.0
11266	1191.0	331.0
11269	1670.0	413.0
84240	2109.0	677.0
11270	1766.0	686.0
644042	1.0	1.0
11272	26.0	16.0
11274	483.0	250.0
11273	5063.0	3692.0
23254	1762.0	846.0
23255	279.0	323.0
23256	6501.0	2306.0
23258	15762.0	4711.0
23259	7486.0	8062.0
644041	1.0	0.0
84239	7.0	80.0
23250	2828.0	1009.0
84236	2454.0	1812.0
23251	124.0	124.0
23252	849.0	428.0
140564	381.0	81.0
23253	4556.0	2106.0
84232	13828.0	5746.0
11276	3680.0	2606.0
11275	2853.0	1055.0
84231	5853.0	2838.0
49861	3.0	2.0
11278	1720.0	2202.0
49860	0.0	0.0
84233	2386.0	615.0
11277	0.0	0.0
11279	1782.0	536.0
84230	7251.0	1308.0
23229	1780.0	1284.0
49856	1323.0	531.0
644054	0.0	0.0
49855	1437.0	508.0
644059	0.0	0.0
49854	2627.0	926.0
11240	430.0	1074.0
23221	1942.0	703.0
25884	14.0	16.0
23223	1944.0	1091.0
25886	304.0	292.0
23224	9142.0	7644.0
25885	2716.0	2429.0
23225	584.0	3015.0
25888	1075.0	645.0
23228	2414.0	456.0
644050	4.0	0.0
201780	7.0	3.0
84269	1208.0	354.0
152559	1525.0	722.0
25880	811.0	381.0
84268	1893.0	407.0
23220	4298.0	2580.0
140576	13784.0	6229.0
84265	5968.0	1021.0
11243	1522.0	454.0
139599	27.0	9.0
84264	95.0	153.0
140578	112.0	24.0
84267	2154.0	1001.0
11245	2591.0	761.0
84266	2149.0	605.0
11244	7373.0	4791.0
84261	421.0	350.0
11247	45.0	40.0
139596	1281.0	687.0
84260	1308.0	442.0
84263	14468.0	2830.0
11249	0.0	7.0
84262	1943.0	609.0
11248	1249.0	121.0
345557	533.0	60.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	1.0	0.0
406997	0.0	0.0
406996	0.0	0.0
11252	5882.0	2979.0
406999	0.0	0.0
11251	87.0	9.0
406998	0.0	0.0
23232	2603.0	895.0
25895	1116.0	317.0
23233	4929.0	1843.0
25894	1041.0	246.0
25897	7083.0	9958.0
23234	789.0	443.0
25896	1873.0	1824.0
23235	22390.0	1842.0
23236	1627.0	426.0
25898	2353.0	1086.0
23237	1885.0	7.0
644063	27.0	15.0
406991	0.0	0.0
23239	1710.0	679.0
406990	0.0	0.0
25891	6864.0	78.0
84258	10.0	4.0
25890	16689.0	2524.0
25893	66.0	236.0
23230	2125.0	2520.0
23231	3009.0	680.0
84259	2001.0	849.0
84254	1224.0	158.0
11254	0.0	1395.0
84253	717.0	358.0
11253	5656.0	1898.0
406989	0.0	0.0
84256	2722.0	746.0
11255	0.0	0.0
84255	4444.0	2212.0
84250	623.0	479.0
11258	4976.0	875.0
11257	1530.0	481.0
84251	164.0	897.0
11259	14834.0	3470.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	0.0	0.0
406900	4.0	1.0
100874484	1.0	0.0
201799	587.0	439.0
201798	26.0	35.0
50831	0.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	13.0	13.0
50835	0.0	0.0
50834	0.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	2.0	0.0
102465138	0.0	0.0
50839	2.0	9.0
100874470	0.0	0.0
102465137	2.0	0.0
50838	1.0	0.0
102465136	4.0	3.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	1.0
50840	31.0	17.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	245.0	14.0
100499183	143.0	341.0
50848	7183.0	4350.0
2601	3.0	3.0
100499177	2186.0	1062.0
102465141	0.0	0.0
50853	848.0	149.0
2609	0.0	0.0
102465140	0.0	0.0
50852	82.0	34.0
50855	439.0	104.0
50854	8076.0	1863.0
100499171	2.0	0.0
50856	668.0	124.0
50859	3.0	1.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	871.0	325.0
2613	2.0	0.0
2611	1.0	1.0
50862	6281.0	4959.0
50861	3721.0	1950.0
2619	9450.0	2476.0
50863	2983.0	1149.0
100874499	0.0	0.0
2618	5286.0	2881.0
50865	8822.0	2818.0
2617	10042.0	4523.0
2616	58.0	29.0
2615	20156.0	3714.0
406940	0.0	0.0
406942	0.0	0.0
646612	23.0	4.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	1.0	0.0
2625	700.0	19982.0
2624	2078.0	418.0
2623	37.0	13.0
2622	1034.0	311.0
2621	23622.0	3352.0
2620	34.0	22.0
406935	0.0	0.0
406934	0.0	0.0
646603	1.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3974.0	2502.0
406939	0.0	0.0
646609	3.0	0.0
2628	2829.0	1729.0
406938	0.0	0.0
2627	953.0	194.0
2626	1.0	1.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	2.0	0.0
2636	0.0	0.0
2635	250.0	160.0
2634	12937.0	6904.0
2633	3675.0	2669.0
2632	12941.0	1358.0
2631	7674.0	3846.0
2630	82.0	80.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	6.0	0.0
406925	17.0	1.0
406928	0.0	0.0
2639	2023.0	721.0
406927	0.0	0.0
646619	2.0	0.0
2638	0.0	0.0
2637	0.0	6.0
406929	0.0	0.0
646630	1.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1175.0	999.0
2647	3598.0	314.0
2646	20.0	9.0
2645	50.0	7.0
2644	333.0	69.0
2643	1135.0	545.0
2642	0.0	0.0
2641	2.0	0.0
406913	14.0	0.0
646627	1.0	1.0
406912	4.0	1.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	73.0	219.0
406919	0.0	0.0
2648	1597.0	977.0
406918	0.0	0.0
646641	0.0	0.0
646640	1.0	0.0
646643	2.0	1.0
406911	0.0	0.0
406910	0.0	0.0
2661	43.0	34.0
2660	52.0	4.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	580.0	135.0
2652	0.0	0.0
2651	417.0	554.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	6.0	2.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	407.0	34.0
2672	88.0	53.0
106144578	0.0	0.0
2671	1150.0	345.0
2670	41.0	4.0
106144575	3.0	0.0
2669	13159.0	1922.0
2668	9.0	20.0
2667	1.0	0.0
100874529	0.0	1.0
2665	34001.0	10476.0
2664	9173.0	4589.0
2662	2921.0	56.0
100874524	2.0	1.0
100874523	0.0	0.0
100129743	0.0	1.0
100874522	7.0	0.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	2.0	2.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	11325.0	14813.0
106144568	5.0	0.0
2681	8562.0	295.0
2679	3.0	0.0
2678	193.0	229.0
100874519	0.0	0.0
2677	4715.0	2676.0
100874518	4.0	0.0
2676	52.0	6.0
2675	2005.0	34.0
2674	6603.0	10208.0
2673	10249.0	5188.0
101056700	4.0	5.0
100874512	0.0	0.0
100874511	0.0	2.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	2.0	0.0
100130718	1.0	0.0
100874515	3.0	0.0
100130717	21.0	2.0
100874514	0.0	0.0
100129727	44.0	5.0
100129726	11.0	8.0
100129723	0.0	0.0
100129722	4.0	2.0
2694	0.0	0.0
2693	0.0	0.0
2692	4.0	0.0
2691	0.0	0.0
2690	15319.0	1222.0
2689	0.0	0.0
2688	5.0	2.0
2687	6281.0	1124.0
2686	895.0	604.0
100130708	3.0	0.0
100129716	21.0	14.0
106144540	0.0	0.0
100874531	1.0	0.0
100874530	0.0	0.0
100130700	2.0	0.0
100129714	0.0	0.0
106144541	0.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	4.0	2.0
106144538	105.0	16.0
2697	25558.0	9800.0
106144539	0.0	0.0
2696	73.0	20.0
2695	1.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	1005.0	382.0
115509	1319.0	388.0
259197	42.0	8.0
284129	1384.0	501.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	4.0	1.0
106144595	8.0	1.0
286749	25.0	4.0
106144598	0.0	0.0
106144599	0.0	0.0
284119	189603.0	9635.0
284116	0.0	0.0
284114	390.0	170.0
284111	28.0	2.0
284110	187.0	54.0
259173	1170.0	208.0
106144584	8.0	2.0
286753	33281.0	72.0
106144585	0.0	0.0
106144586	3.0	0.0
284106	2625.0	465.0
284100	1.0	16.0
284184	2033.0	286.0
127544	3510.0	1954.0
23443	2504.0	2574.0
115557	1983.0	402.0
127540	0.0	0.0
23446	10572.0	18477.0
115560	616.0	274.0
23440	1.0	0.0
127534	0.0	0.0
139538	0.0	0.0
23452	58792.0	5424.0
441459	0.0	0.0
441457	2.0	3.0
23456	2340.0	1184.0
115548	5418.0	2903.0
23457	264.0	119.0
441452	0.0	0.0
441461	22.0	22.0
152503	30206.0	4300.0
23450	10686.0	5408.0
23451	21488.0	13378.0
139542	0.0	0.0
284167	8.0	1.0
23428	4128.0	3426.0
284161	209.0	160.0
23429	6485.0	4255.0
100130799	0.0	0.0
23420	2917.0	1541.0
23421	1387.0	772.0
23423	5939.0	4464.0
23424	2447.0	869.0
23426	127.0	962.0
152519	112.0	31.0
152518	717.0	622.0
441490	0.0	0.0
23438	2890.0	1634.0
23439	2.0	0.0
100130786	1.0	0.0
23430	524.0	243.0
100130785	0.0	1.0
23431	1423.0	752.0
23432	1967.0	839.0
23433	25568.0	3093.0
441478	1008.0	270.0
23434	0.0	0.0
23435	8696.0	3752.0
441476	5.0	4.0
23436	0.0	0.0
441484	0.0	0.0
441481	33.0	5.0
140545	114.0	108.0
100129795	1.0	0.0
139562	0.0	0.0
100129792	1019.0	109.0
100129794	201.0	44.0
100129793	0.0	0.0
23405	6109.0	3579.0
23406	18789.0	3345.0
23408	1671.0	607.0
23409	135.0	31.0
100130776	783.0	208.0
100130775	7.0	1.0
441425	0.0	0.0
23400	2867.0	1927.0
100130771	17.0	16.0
23401	935.0	351.0
23403	772.0	846.0
441420	0.0	0.0
23404	1473.0	638.0
127579	36.0	8.0
100129784	1.0	0.0
100129781	238.0	33.0
100129782	0.0	0.0
23416	17.0	5.0
23417	2113.0	376.0
23418	22.0	5.0
100129777	0.0	0.0
441416	13.0	1.0
23410	1680.0	873.0
23411	3879.0	1238.0
23412	2487.0	598.0
23413	2051.0	809.0
441410	0.0	0.0
23414	2408.0	842.0
23415	51.0	1.0
100129772	0.0	0.0
100130758	26.0	41.0
100130756	1.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	3.0	1.0
115584	18.0	4.0
379024	0.0	0.0
379025	2253.0	946.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	1.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	0.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	0.0	0.0
284194	5.0	0.0
139516	0.0	0.0
100129755	2.0	1.0
100130742	15.0	72.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	0.0
441432	4.0	0.0
441430	0.0	0.0
115572	186.0	404.0
379011	0.0	0.0
379012	0.0	0.0
379013	6.0	0.0
284186	3.0	3.0
284185	69.0	13.0
646531	54.0	9.0
100463285	3.0	1.0
84328	2700.0	1803.0
84327	2867.0	1619.0
84329	1037.0	200.0
84324	181.0	37.0
84326	2378.0	729.0
84320	2916.0	998.0
100500797	0.0	0.0
646527	6.0	1.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	1.0	0.0
84322	0.0	1.0
84321	304.0	162.0
100499227	35.0	15.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	3.0
127495	36.0	26.0
84309	1099.0	766.0
84317	4877.0	1795.0
84316	2974.0	367.0
84319	2336.0	868.0
84318	772.0	436.0
84313	4027.0	1398.0
84312	1352.0	412.0
84315	1135.0	318.0
84314	872.0	260.0
646538	1.0	1.0
343069	0.0	0.0
84311	3897.0	1322.0
84310	3224.0	1121.0
343068	0.0	0.0
343066	1.0	0.0
100996939	386.0	76.0
23386	9957.0	6009.0
23387	4131.0	1097.0
23389	7819.0	6559.0
441400	12.0	0.0
100996930	11.0	2.0
201853	46.0	543.0
23380	3817.0	3130.0
23381	7025.0	3739.0
23382	2345.0	1805.0
23383	3598.0	2120.0
23384	3594.0	1600.0
23385	11367.0	5980.0
106866914	0.0	0.0
84342	1691.0	617.0
106866913	1.0	2.0
84343	2540.0	1977.0
60370	4235.0	243.0
84340	2187.0	1542.0
106866915	0.0	0.0
646567	1.0	1.0
100996928	1.0	0.0
23397	245.0	298.0
23398	2739.0	898.0
23399	10260.0	2548.0
23390	3902.0	1113.0
23392	13496.0	6520.0
84335	4025.0	1590.0
23394	8435.0	6546.0
84334	2531.0	510.0
23395	1519.0	972.0
84337	3315.0	1142.0
84336	2348.0	608.0
23396	4842.0	2637.0
60386	698.0	217.0
84331	777.0	284.0
60385	145.0	7.0
84330	507.0	218.0
84333	6234.0	2001.0
84332	19.0	6.0
152485	1289.0	1283.0
646575	0.0	0.0
646572	13.0	4.0
343045	0.0	0.0
646577	0.0	0.0
646576	92.0	14.0
23365	14859.0	12507.0
23366	124.0	786.0
23367	14071.0	10012.0
23368	2642.0	1139.0
23369	11544.0	8575.0
23360	3011.0	1740.0
23361	2402.0	1655.0
140432	0.0	1.0
23362	1756.0	2371.0
23363	3497.0	1170.0
84364	8260.0	3642.0
84366	0.0	0.0
84365	4075.0	1397.0
343035	6.0	7.0
139452	1.0	0.0
646583	4.0	0.0
23376	3822.0	3564.0
23378	2162.0	947.0
23379	4270.0	3539.0
646581	0.0	1.0
23370	304.0	265.0
23371	28076.0	1737.0
23373	1303.0	575.0
100499261	0.0	0.0
646597	0.0	0.0
646595	1.0	2.0
100499258	0.0	0.0
23344	36900.0	4789.0
23345	9440.0	3418.0
201895	12526.0	16139.0
23347	5153.0	2915.0
646592	0.0	1.0
23348	7739.0	3324.0
23349	142.0	2.0
140453	0.0	0.0
23341	2249.0	1890.0
140456	6.0	1.0
140458	0.0	1.0
100499252	6.0	1.0
140459	1757.0	737.0
100499251	0.0	0.0
23353	13648.0	3982.0
23354	719.0	534.0
23355	3644.0	2201.0
23357	1936.0	1404.0
23358	6376.0	2986.0
23359	70.0	253.0
140460	1721.0	816.0
140461	3951.0	1302.0
140462	579.0	46.0
23350	6652.0	3723.0
140464	0.0	0.0
23351	5025.0	1696.0
140465	2479.0	388.0
23352	10001.0	6474.0
140467	4972.0	1250.0
140468	3.0	0.0
140469	14.0	462.0
84376	5691.0	7379.0
2702	6779.0	1324.0
2701	7125.0	599.0
2700	5.0	41.0
2709	3.0	5.0
2707	17.0	0.0
2706	672.0	7086.0
2705	1.0	5.0
2703	0.0	0.0
345651	0.0	15.0
2712	0.0	0.0
106866981	0.0	0.0
2710	327.0	290.0
106866980	0.0	0.0
2719	38005.0	377.0
2717	2642.0	959.0
50964	0.0	0.0
345643	0.0	8.0
345645	0.0	0.0
286826	421.0	399.0
286827	188.0	1075.0
286828	0.0	0.0
59307	2039.0	815.0
2720	5949.0	3562.0
2729	5617.0	1249.0
100500737	0.0	0.0
345630	11.0	7.0
2735	525.0	72.0
2734	22981.0	9239.0
2733	3887.0	2209.0
2732	0.0	0.0
2731	26.0	22.0
2730	2769.0	1304.0
2739	11337.0	11172.0
2738	539.0	507.0
2737	2611.0	9178.0
2736	684.0	313.0
106144534	2.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	17.0	4.0
106144533	0.0	0.0
2746	23743.0	8014.0
2745	4466.0	612.0
2744	7509.0	3089.0
2743	740.0	193.0
60314	3344.0	606.0
2742	0.0	0.0
60313	9874.0	5216.0
106144527	0.0	0.0
2741	0.0	0.0
259217	4424.0	512.0
60312	4502.0	4480.0
106144528	12.0	1.0
2740	3.0	5.0
106144529	4.0	1.0
259215	0.0	0.0
2749	57.0	28.0
345611	0.0	1.0
50999	10431.0	3522.0
2747	427.0	57.0
259236	67.0	4.0
2760	14297.0	7923.0
106144524	0.0	1.0
259234	0.0	0.0
106144526	3.0	2.0
259232	86.0	373.0
259230	5427.0	1181.0
59339	4107.0	2273.0
59338	3862.0	1836.0
59335	1.0	1.0
2752	77895.0	47386.0
59336	1.0	0.0
2750	0.0	0.0
2771	51739.0	11515.0
59342	12342.0	2811.0
59341	243.0	180.0
2770	10264.0	449.0
59344	0.0	7.0
59343	3571.0	1368.0
59340	20.0	1.0
84306	457.0	103.0
2768	11631.0	3832.0
2767	6483.0	2238.0
59349	3862.0	3637.0
84305	2550.0	531.0
2766	625.0	102.0
2765	0.0	0.0
84307	3141.0	1056.0
84302	1438.0	154.0
2764	8316.0	4818.0
59345	5266.0	3817.0
84301	4563.0	3783.0
2762	1371.0	983.0
84304	1031.0	363.0
59348	1017.0	823.0
84303	656.0	233.0
59347	3.0	0.0
2761	0.0	0.0
84300	1840.0	756.0
646508	6.0	0.0
2769	1572.0	223.0
646507	0.0	0.0
646520	0.0	0.0
2782	42251.0	17844.0
59353	573.0	181.0
2781	3121.0	476.0
59352	71.0	10.0
2780	0.0	0.0
59351	1.0	0.0
59350	2.0	11.0
2779	5.0	0.0
2778	113990.0	43936.0
2777	11.0	12.0
2776	12713.0	6083.0
2775	244.0	74.0
2774	1909.0	427.0
2773	12628.0	6725.0
60343	2789.0	763.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	1.0
105370308	0.0	0.0
2793	157.0	56.0
100379584	0.0	0.0
2792	0.0	0.0
2791	34215.0	1258.0
2790	1609.0	527.0
105369316	0.0	0.0
2789	0.0	0.0
2788	768.0	434.0
2787	8147.0	2157.0
2786	97.0	82.0
441194	210.0	220.0
2785	6.0	0.0
2784	30.0	13.0
2783	18729.0	4580.0
441191	1226.0	561.0
100129622	1.0	0.0
100130606	5.0	1.0
286410	3655.0	1569.0
100130603	0.0	0.0
286411	172.0	6.0
100130600	177.0	73.0
100379571	251.0	81.0
441177	1.0	0.0
2799	47095.0	17422.0
2798	2.0	14.0
2797	10.0	2.0
2796	64.0	20.0
2794	7690.0	1758.0
100129611	0.0	0.0
100129606	1.0	0.0
