id	f1afa28b-fac9-4e2e-b447-36097ef45a0b	ec592b67-6ffb-417e-be69-f5da01020675
92682	119.0	18.0
146434	638.0	372.0
146433	1620.0	207.0
146439	2698.0	991.0
90019	1327.0	7.0
65062	3205.0	1059.0
158431	487.0	357.0
65061	221.0	56.0
90011	3.0	2.0
92675	1933.0	941.0
65078	501.0	303.0
134466	366.0	50.0
90007	12236.0	9039.0
65072	56.0	24.0
100289019	574.0	213.0
100289017	0.0	0.0
100133172	8.0	2.0
55601	1831.0	6745.0
55600	2.0	0.0
55605	1090.0	1754.0
55604	2336.0	3088.0
55603	3675.0	1944.0
55602	2338.0	1298.0
55609	410.0	369.0
55608	5022.0	2471.0
55607	3557.0	2098.0
254528	2.0	0.0
349334	2.0	0.0
9910	3623.0	3119.0
100133180	3.0	3.0
641924	0.0	1.0
9908	12217.0	8328.0
9909	2852.0	2159.0
55612	486.0	20.0
55611	3989.0	5413.0
55610	2482.0	1836.0
254531	1572.0	797.0
9902	14985.0	10141.0
55616	3499.0	2838.0
171482	0.0	0.0
9903	8623.0	1546.0
55615	1013.0	372.0
55614	4985.0	7091.0
9900	676.0	174.0
55613	87.0	23.0
340990	1.0	0.0
9901	2119.0	983.0
9906	219.0	110.0
55619	1332.0	1909.0
9907	1650.0	1864.0
9904	2304.0	1572.0
171484	2.0	1.0
55617	937.0	575.0
9905	6530.0	1717.0
641922	12.0	6.0
171483	0.0	0.0
9920	513.0	417.0
9921	12500.0	11548.0
100133190	847.0	58.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	13997.0	17357.0
55623	8218.0	3686.0
55622	2090.0	1006.0
55621	1743.0	1089.0
55620	2400.0	2321.0
9913	3366.0	1443.0
55627	4159.0	3859.0
340980	0.0	0.0
9914	666.0	1618.0
55626	4073.0	2106.0
9911	256.0	75.0
55625	4610.0	3650.0
9912	897.0	255.0
55624	5309.0	4182.0
9917	6644.0	7542.0
9918	5558.0	4224.0
9915	1418.0	3965.0
55629	6843.0	6474.0
55628	1943.0	1132.0
9931	7431.0	4504.0
55630	709.0	888.0
301	32435.0	3889.0
55634	1084.0	620.0
55633	1705.0	952.0
302	39665.0	30226.0
55632	1773.0	1400.0
303	18.0	4.0
55631	1194.0	756.0
304	296.0	358.0
9924	3992.0	1790.0
55638	2236.0	1881.0
305	3.0	0.0
306	4896.0	63.0
9925	2712.0	799.0
340970	0.0	0.0
9922	5954.0	3860.0
55636	2898.0	1735.0
307	5004.0	3470.0
55635	234.0	350.0
308	23980.0	20235.0
9923	3850.0	1579.0
9928	213.0	367.0
309	19411.0	16097.0
9929	7316.0	2655.0
9926	7092.0	9786.0
9927	9634.0	6490.0
9942	657.0	525.0
9943	5214.0	4052.0
266553	0.0	0.0
101927396	0.0	0.0
9940	139.0	33.0
101927399	0.0	0.0
9941	451.0	466.0
339983	2536.0	30.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	33.0	6.0
55640	258.0	236.0
310	8796.0	7464.0
311	13678.0	10560.0
312	32.0	7.0
79612	1491.0	523.0
55644	1752.0	1295.0
79611	1881.0	177.0
313	387.0	771.0
314	251.0	31.0
55643	6902.0	4976.0
79613	1123.0	1025.0
494197	0.0	0.0
79616	585.0	122.0
316	1226.0	246.0
9935	3813.0	2684.0
317	2003.0	2169.0
9936	1433.0	286.0
9933	3120.0	1365.0
55647	1049.0	530.0
79618	1912.0	600.0
318	1238.0	1014.0
55646	962.0	588.0
9934	226.0	113.0
319	9.0	164.0
9939	6824.0	5661.0
9937	1371.0	1411.0
9938	896.0	843.0
9950	4853.0	6495.0
9953	353.0	213.0
9951	722.0	1.0
339970	2.0	2.0
339976	2.0	0.0
55652	2620.0	2542.0
320	2105.0	148.0
55651	2398.0	2871.0
339967	5.0	1.0
321	567.0	176.0
55650	1890.0	1239.0
322	2501.0	1174.0
323	9162.0	8238.0
55656	2612.0	1398.0
55655	192.0	24.0
324	4801.0	2892.0
79600	3058.0	4347.0
494188	4.0	0.0
79603	3168.0	2558.0
325	0.0	0.0
55654	9248.0	8701.0
79602	7910.0	6519.0
55653	795.0	2347.0
326	0.0	0.0
327	5507.0	8921.0
79605	193.0	73.0
9946	1602.0	1033.0
55659	574.0	396.0
328	11740.0	8410.0
9947	1.0	0.0
55658	1853.0	910.0
329	5968.0	2977.0
79607	1007.0	709.0
9945	1320.0	1422.0
55657	1827.0	1039.0
79609	642.0	294.0
79608	964.0	14.0
9948	21133.0	20344.0
9949	1018.0	1151.0
9960	2754.0	2819.0
9961	7438.0	10334.0
7301	1821.0	272.0
651302	122.0	14.0
7300	0.0	0.0
9965	22.0	2.0
9962	3839.0	1316.0
9963	64.0	70.0
7302	3.0	0.0
339965	726.0	32.0
330	1209.0	1611.0
55663	688.0	736.0
79630	481.0	335.0
331	6789.0	5933.0
55662	6028.0	3015.0
332	348.0	1016.0
79632	739.0	68.0
55661	4276.0	3734.0
333	541.0	246.0
79631	2284.0	2779.0
55660	8859.0	7144.0
334	60002.0	24495.0
55667	8265.0	4218.0
79634	1585.0	1663.0
335	14.0	4.0
55666	6552.0	5532.0
79633	2850.0	725.0
55665	4200.0	2904.0
336	0.0	0.0
55664	2020.0	1012.0
337	0.0	0.0
79635	496.0	238.0
340947	4.0	0.0
9957	766.0	635.0
338	1046.0	0.0
339	0.0	4.0
79637	1138.0	991.0
9958	3605.0	2534.0
9955	23.0	51.0
55669	3901.0	2821.0
55668	5424.0	2061.0
9956	68.0	16.0
79639	584.0	491.0
641977	857.0	365.0
9971	1.0	1.0
9972	6848.0	4873.0
7310	17.0	6.0
9970	37.0	12.0
100422600	0.0	0.0
9975	7123.0	3258.0
9976	585.0	450.0
7311	25693.0	19744.0
100422602	0.0	0.0
7314	26782.0	31633.0
9973	1436.0	963.0
100422603	83.0	13.0
100422605	1.0	1.0
100422608	1.0	274.0
55670	4053.0	2143.0
341	782.0	4070.0
342	5.0	7.0
343	4.0	2.0
79621	1719.0	1300.0
55672	1560.0	906.0
55671	6685.0	6013.0
344	6.0	53.0
345	0.0	0.0
79623	232.0	120.0
254552	242.0	365.0
79622	1015.0	2490.0
55677	4242.0	2949.0
346	0.0	0.0
55676	3112.0	1846.0
79625	385.0	135.0
347	47176.0	2438.0
348	10208.0	19499.0
79624	3566.0	4399.0
7305	908.0	3092.0
79627	17482.0	2886.0
9968	6643.0	7393.0
9969	9348.0	7965.0
79626	117.0	330.0
79629	1077.0	2341.0
7307	202.0	43.0
9966	358.0	116.0
9967	16585.0	12078.0
55679	3670.0	868.0
7306	13.0	32.0
79628	285.0	36.0
254559	437.0	33.0
9982	262.0	0.0
7321	1365.0	763.0
9980	3169.0	5555.0
7320	4926.0	3317.0
101927350	4.0	0.0
7323	18317.0	14630.0
9986	1180.0	705.0
7322	4969.0	5421.0
9987	17706.0	9901.0
101927352	8.0	0.0
9984	2128.0	1563.0
7325	1605.0	493.0
9985	291.0	212.0
7324	4613.0	3545.0
350	0.0	0.0
351	145110.0	46444.0
353	4427.0	5515.0
100133210	0.0	0.0
354	141.0	3.0
355	1339.0	540.0
100133212	0.0	0.0
356	11.0	49.0
357	1362.0	4540.0
358	24920.0	4456.0
359	35.0	0.0
7316	46284.0	45440.0
7315	2.0	3.0
7318	3149.0	3805.0
9978	1859.0	1571.0
7317	23978.0	49859.0
7319	3927.0	6584.0
9993	11438.0	5543.0
101927360	1.0	0.0
9994	2491.0	1933.0
9991	11070.0	8481.0
7332	5213.0	3552.0
9992	18.0	12.0
9997	567.0	550.0
7334	4877.0	4592.0
101927364	0.0	0.0
7333	3.0	2.0
7336	3248.0	1625.0
9995	2.0	0.0
100422505	1625.0	1185.0
7335	633.0	576.0
494150	13.0	5.0
9990	3072.0	2164.0
360	2833.0	6639.0
361	260.0	5.0
362	4648.0	1.0
363	158.0	3.0
100133220	4.0	2.0
364	3035.0	25.0
366	20.0	18.0
367	9636.0	19764.0
368	631.0	39.0
369	4230.0	6972.0
494143	83.0	68.0
7327	6473.0	5817.0
7326	4281.0	3260.0
7329	7196.0	4152.0
9988	4388.0	2622.0
9989	6144.0	4252.0
7328	15373.0	14417.0
7341	5817.0	4652.0
7343	10879.0	8862.0
7342	8616.0	7084.0
7345	474.0	157.0
100422514	0.0	0.0
7347	418.0	193.0
100422517	1.0	1.0
372	15714.0	13233.0
373	1846.0	1227.0
374	10765.0	2011.0
375	24272.0	56620.0
377	12957.0	19083.0
100133234	0.0	0.0
378	13443.0	18723.0
379	590.0	146.0
100652740	3.0	17.0
7337	9087.0	6570.0
7339	0.0	0.0
100652748	546.0	212.0
101927380	26.0	2.0
100652749	0.0	0.0
7352	131.0	44.0
7351	4417.0	6962.0
101927381	0.0	2.0
7353	2556.0	2101.0
100422523	1.0	0.0
7356	17.0	0.0
7355	1924.0	4705.0
7358	5434.0	3108.0
7357	6344.0	6650.0
100422527	0.0	0.0
380	2.0	1.0
381	6310.0	7772.0
382	13792.0	10461.0
7350	16.0	1.0
383	27.0	6.0
384	247.0	114.0
387	31342.0	44925.0
388	30244.0	19715.0
389	10429.0	15215.0
100652730	0.0	1.0
7349	67.0	47.0
7348	54.0	0.0
100652736	33.0	5.0
100652739	1.0	0.0
101927390	1.0	0.0
7363	23.0	16.0
100422531	0.0	1.0
100422532	32.0	6.0
352954	1261.0	929.0
7365	0.0	0.0
100422533	1.0	1.0
352957	1.0	0.0
7364	57.0	2.0
7367	44.0	5.0
100422535	0.0	0.0
7366	194.0	11.0
100422536	0.0	2.0
7369	17.0	67.0
7368	2024.0	20.0
390	8106.0	384.0
391	2005.0	3139.0
392	10502.0	8159.0
393	936.0	1271.0
394	12318.0	3907.0
100133251	0.0	0.0
395	690.0	276.0
7360	12001.0	3596.0
396	8731.0	12934.0
397	8455.0	17460.0
494115	2705.0	1107.0
398	49.0	2.0
399	1540.0	3475.0
100133259	0.0	0.0
388906	30.0	20.0
388907	41.0	9.0
494119	0.0	0.0
494118	0.0	0.0
7374	2995.0	2227.0
352966	13.0	7.0
7373	34676.0	7957.0
352965	45.0	6.0
7376	4008.0	3408.0
7375	5645.0	4987.0
352967	0.0	0.0
100422545	0.0	0.0
7378	520.0	431.0
101927320	1.0	0.0
100422546	1.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	22.0	1.0
101927324	0.0	0.0
101927323	9.0	8.0
352962	46.0	54.0
101927327	0.0	4.0
7372	2879.0	1853.0
352964	3.0	2.0
100133262	0.0	0.0
7371	4311.0	1261.0
352963	1.0	0.0
100133265	8.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	13633.0	13925.0
7384	6873.0	8912.0
7386	3445.0	2534.0
7389	3698.0	2370.0
376940	1947.0	1128.0
7388	5085.0	3428.0
100422558	14.0	4.0
101927332	0.0	0.0
7381	10222.0	4034.0
102723489	319.0	351.0
7380	45.0	4.0
102723487	5.0	0.0
102723483	0.0	1.0
100422550	0.0	0.0
388925	3.0	0.0
7398	4372.0	3372.0
7399	32.0	25.0
7390	1802.0	2480.0
101927347	0.0	0.0
7392	6985.0	7169.0
7391	2089.0	2736.0
100133285	1.0	1.0
102723475	73.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	12.0	3.0
352990	7.0	2.0
374308	10.0	1.0
122402	96.0	18.0
122409	1.0	0.0
388948	22.0	1.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3101.0	5995.0
388931	16.0	11.0
388939	84.0	2.0
100422581	17.0	4.0
100422582	3.0	3.0
100422598	1.0	0.0
408187	0.0	0.0
388965	0.0	0.0
388962	517.0	373.0
388963	504.0	338.0
388960	0.0	0.0
100422591	0.0	2.0
100422595	1.0	0.0
388969	2733.0	1505.0
92597	4071.0	2728.0
92595	620.0	464.0
134429	254.0	175.0
92591	124.0	210.0
388951	6.0	0.0
134430	3633.0	1837.0
100147811	1.0	8.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	82.0	23.0
100147815	2.0	1.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	2.0	0.0
100147827	3.0	4.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	2.0	1.0
100147833	0.0	0.0
103724390	19.0	1.0
100147834	0.0	0.0
100147835	2.0	0.0
100147836	9.0	5.0
100147837	0.0	0.0
100505385	168.0	39.0
100505383	0.0	0.0
374354	4438.0	2074.0
374355	0.0	0.0
103724389	0.0	0.0
103724388	1.0	0.0
103724387	20.0	0.0
103724386	21.0	0.0
100133203	0.0	0.0
100133204	34.0	20.0
100133205	122.0	36.0
100133206	0.0	0.0
122416	1549.0	574.0
65121	0.0	0.0
677837	5.0	7.0
677838	0.0	0.0
65123	7089.0	5726.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	0.0
65125	21420.0	19125.0
677833	4.0	0.0
102723508	94.0	41.0
92745	306.0	313.0
65124	4029.0	464.0
677834	4.0	3.0
100505566	37.0	261.0
677831	1.0	0.0
677832	11.0	8.0
100505567	4.0	0.0
80759	113.0	131.0
80758	252.0	96.0
80757	326.0	306.0
144165	869.0	863.0
100505561	14.0	0.0
677839	19.0	8.0
79770	4403.0	4297.0
80762	11815.0	11045.0
79772	1286.0	560.0
80761	36.0	16.0
80760	14516.0	306.0
388667	0.0	0.0
79774	1053.0	899.0
79777	1103.0	674.0
79776	2058.0	816.0
80765	175.0	94.0
80764	1275.0	903.0
80763	587.0	1.0
79778	1217.0	1825.0
92737	62.0	1.0
677840	0.0	0.0
92736	1.0	0.0
158798	0.0	7.0
677848	0.0	0.0
677849	0.0	2.0
677846	1.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	1.0	1.0
677842	0.0	0.0
677843	4.0	2.0
388662	70.0	58.0
80746	708.0	607.0
80745	1088.0	406.0
653857	265.0	92.0
79760	804.0	818.0
79762	8206.0	972.0
79763	1433.0	2031.0
80755	341.0	171.0
79768	1960.0	1065.0
79767	2002.0	2692.0
677850	0.0	0.0
677815	6.0	3.0
677816	0.0	0.0
677813	1.0	0.0
677814	18.0	3.0
677811	2.0	3.0
90102	2896.0	1027.0
677812	0.0	0.0
677810	13.0	9.0
388695	859.0	1107.0
80778	463.0	332.0
79791	3092.0	1432.0
677819	1.0	0.0
100505583	0.0	0.0
677817	1.0	0.0
79792	3113.0	4669.0
677818	0.0	0.0
79794	3737.0	1986.0
79797	894.0	463.0
79796	867.0	273.0
80781	16630.0	15555.0
79799	0.0	0.0
79798	1115.0	604.0
388685	508.0	47.0
119180	6.0	0.0
677826	4.0	1.0
219833	155.0	104.0
677827	0.0	0.0
100505576	70.0	28.0
100505573	965.0	347.0
677825	0.0	0.0
92755	43.0	44.0
677822	0.0	0.0
677823	3.0	0.0
677820	2.0	0.0
677821	0.0	0.0
144193	138.0	21.0
79780	1831.0	363.0
79782	26.0	1607.0
144195	22.0	1.0
677828	4.0	0.0
79781	1153.0	152.0
677829	2.0	2.0
79784	11249.0	14342.0
79783	218.0	296.0
80772	1872.0	1455.0
79786	5126.0	1409.0
79785	551.0	32.0
80777	4176.0	4317.0
79788	374.0	286.0
80776	233.0	308.0
388677	60.0	49.0
80775	701.0	430.0
80774	296.0	828.0
79789	7168.0	4824.0
92749	51.0	4.0
92747	464.0	2399.0
90121	2675.0	4715.0
219844	438.0	317.0
90120	2358.0	1645.0
158763	12764.0	697.0
651249	8.0	0.0
220832	2.0	2.0
146779	0.0	0.0
677885	8.0	1.0
677882	0.0	0.0
677883	2.0	2.0
651250	798.0	459.0
132141	0.0	0.0
219855	379.0	1933.0
219854	1534.0	879.0
90113	32.0	102.0
653895	6.0	0.0
80789	2839.0	2579.0
144132	949.0	286.0
144124	0.0	0.0
388698	9.0	1.0
388699	0.0	0.0
388697	28.0	4.0
100505518	0.0	0.0
80790	5137.0	6105.0
89122	4983.0	3996.0
158787	169.0	766.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	3.0	7.0
132158	213.0	71.0
100505545	0.0	0.0
90141	780.0	811.0
132160	1739.0	1304.0
90139	1904.0	1620.0
340665	5.0	0.0
219858	0.0	0.0
100505532	97.0	43.0
90134	6.0	2.0
219875	2.0	0.0
90133	386.0	468.0
92799	2102.0	3770.0
219874	1.0	8.0
651258	2.0	1.0
90135	3467.0	2680.0
219873	0.0	0.0
100505536	12.0	0.0
92797	773.0	350.0
219870	0.0	0.0
339674	4.0	5.0
339669	0.0	0.0
100505538	285.0	101.0
340654	5.0	6.0
219869	0.0	0.0
339665	244.0	154.0
100133053	0.0	0.0
55722	412.0	220.0
55721	378.0	372.0
55720	3751.0	3172.0
55726	1883.0	1936.0
55723	327.0	907.0
55729	12028.0	7482.0
55728	2993.0	1145.0
55727	4624.0	1918.0
105377108	7.0	3.0
219899	2139.0	964.0
220869	365.0	117.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	1.0	13.0
55733	1498.0	1616.0
400	7612.0	10830.0
641808	94.0	43.0
55732	398.0	597.0
401	2.0	0.0
55731	3182.0	3215.0
402	1336.0	968.0
403	2189.0	2865.0
55737	11399.0	14699.0
205251	416.0	306.0
405	6253.0	5925.0
55735	2314.0	1729.0
406	891.0	595.0
55734	1447.0	1637.0
407	63.0	54.0
408	4844.0	1361.0
409	1593.0	1908.0
55739	4434.0	1643.0
55738	4058.0	3671.0
327658	0.0	0.0
327657	26.0	227.0
327659	0.0	1.0
653808	2.0	0.0
100133074	0.0	1.0
55740	13982.0	10632.0
102723562	3.0	0.0
100133079	0.0	0.0
410	3751.0	2135.0
55744	2402.0	2246.0
411	817.0	1270.0
80700	6006.0	5509.0
79711	384.0	374.0
55743	1498.0	1391.0
412	3519.0	1796.0
79710	1915.0	2701.0
79713	62.0	114.0
55742	13320.0	5636.0
414	10085.0	10491.0
55741	1687.0	2057.0
79712	1506.0	478.0
55748	10551.0	13504.0
415	153.0	202.0
100505506	10.0	4.0
416	15.0	1.0
79714	721.0	1083.0
55746	4800.0	7678.0
79717	3376.0	3794.0
417	1.0	6.0
55745	3974.0	2475.0
79716	723.0	388.0
418	0.0	0.0
79719	3358.0	5927.0
419	22.0	3.0
79718	11556.0	9074.0
55749	5424.0	5663.0
102723555	2.0	1.0
220885	27.0	9.0
55751	3402.0	2555.0
55750	2060.0	1711.0
420	32.0	8.0
102723553	1.0	0.0
421	2741.0	500.0
55755	7070.0	2842.0
340618	0.0	0.0
55754	16443.0	11149.0
55753	60.0	5.0
55752	10267.0	7182.0
79701	2527.0	1773.0
55759	2106.0	1115.0
427	18696.0	14696.0
55758	4705.0	7029.0
79703	1425.0	458.0
205272	1.0	0.0
55757	2185.0	1020.0
79706	1498.0	1613.0
55756	1453.0	1009.0
429	46.0	321.0
79705	2556.0	1084.0
79707	2022.0	1103.0
79709	5477.0	7104.0
256815	5.0	2.0
101927273	0.0	0.0
101927275	108.0	37.0
7402	21598.0	6504.0
7401	2.0	1.0
80714	56.0	22.0
101927279	28.0	18.0
653820	18.0	37.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	891.0	735.0
55761	8747.0	4431.0
430	58.0	32.0
55760	3864.0	3586.0
79731	1524.0	686.0
432	72.0	31.0
79730	1346.0	218.0
340602	2.0	0.0
79733	136.0	211.0
433	23.0	39.0
55766	3762.0	4222.0
434	11.0	1.0
55765	624.0	22.0
79735	4545.0	2748.0
435	1014.0	1368.0
55764	3669.0	3571.0
55763	3784.0	2038.0
79734	719.0	644.0
436	23.0	4.0
55769	3889.0	1989.0
79736	444.0	421.0
438	10.0	0.0
79739	525.0	323.0
55768	2438.0	2473.0
439	2838.0	4994.0
79738	1873.0	1127.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	6.0	4.0
80709	2125.0	1887.0
677803	0.0	0.0
7411	2188.0	2891.0
677800	5.0	1.0
7410	3181.0	2660.0
677801	1.0	0.0
101927289	64.0	97.0
7412	2087.0	2446.0
101927288	24.0	5.0
80704	3305.0	13.0
102723538	0.0	0.0
80701	0.0	0.0
677808	6.0	5.0
677809	0.0	0.0
677806	0.0	0.0
80705	802.0	257.0
677807	7.0	0.0
55773	3573.0	2607.0
440	1334.0	1048.0
100652997	0.0	0.0
55771	357.0	527.0
79720	4932.0	1126.0
443	626.0	41.0
55770	4288.0	8419.0
79722	19.0	18.0
444	27949.0	2874.0
55777	2239.0	1250.0
55776	1649.0	1927.0
445	5623.0	813.0
55775	1709.0	1465.0
79724	3192.0	3251.0
79723	623.0	379.0
447	8.0	9.0
79726	3418.0	1589.0
7404	0.0	0.0
7403	4603.0	4814.0
79725	622.0	326.0
449	0.0	0.0
79728	1213.0	973.0
55779	1659.0	1327.0
55778	999.0	785.0
79727	0.0	0.0
7405	3162.0	1414.0
7408	6456.0	5113.0
7407	5403.0	5580.0
79729	987.0	1581.0
7409	352.0	712.0
101927295	0.0	0.0
7422	5967.0	4767.0
100422711	0.0	1.0
7421	3310.0	1385.0
100422712	23.0	8.0
7424	924.0	409.0
7423	4970.0	3939.0
80737	226.0	122.0
80736	2097.0	25869.0
100422716	0.0	0.0
65109	897.0	1183.0
65108	16579.0	22559.0
55780	1334.0	1403.0
80739	72.0	9.0
450	1.0	0.0
55784	994.0	72.0
79751	1148.0	1325.0
80740	74.0	32.0
451	0.0	0.0
79750	611.0	1127.0
55783	3013.0	1934.0
79753	1872.0	1040.0
55781	1900.0	1482.0
79752	2742.0	1250.0
454	3.0	0.0
79755	2618.0	173.0
55788	5985.0	3024.0
455	0.0	1.0
55787	3177.0	3595.0
79754	3700.0	3342.0
55786	1180.0	978.0
80742	1261.0	741.0
55785	2959.0	2900.0
80741	120.0	150.0
92715	1260.0	613.0
7415	21215.0	18303.0
79759	291.0	354.0
7414	23752.0	10231.0
79758	1332.0	356.0
7417	4112.0	2501.0
55789	123.0	197.0
92714	2825.0	2089.0
7416	10354.0	8379.0
7419	4523.0	26651.0
7418	0.0	0.0
65110	2419.0	1135.0
7431	78787.0	42262.0
7430	16992.0	36628.0
7433	3501.0	817.0
7432	24.0	4.0
7434	210.0	274.0
80726	2102.0	375.0
65117	6703.0	5097.0
80725	1904.0	1231.0
80724	2725.0	1565.0
80723	469.0	151.0
102723518	0.0	0.0
55791	1188.0	1464.0
55790	1182.0	401.0
80728	1341.0	1599.0
460	1131.0	34.0
102723513	22.0	4.0
80727	4903.0	5971.0
462	12.0	9.0
55795	3194.0	1491.0
79740	3.0	5.0
463	2799.0	2195.0
55794	844.0	707.0
55793	3705.0	5828.0
79742	3511.0	1025.0
102723510	19.0	6.0
79744	701.0	565.0
466	1919.0	1278.0
55799	48.0	36.0
467	22344.0	1173.0
55798	1921.0	1484.0
468	18563.0	8577.0
79746	2874.0	704.0
80731	132.0	115.0
55796	1709.0	539.0
79745	3428.0	183.0
469	1.0	0.0
79748	4.0	1.0
79747	4.0	3.0
7425	12.0	4.0
7428	4426.0	2609.0
92703	2672.0	2759.0
7429	14.0	22.0
7442	19.0	10.0
7441	0.0	0.0
7444	1459.0	1960.0
7443	755.0	723.0
101927233	133.0	9.0
254251	783.0	349.0
471	4265.0	4396.0
472	6471.0	2667.0
473	16601.0	7028.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1827.0	2299.0
103689846	12.0	8.0
476	58619.0	28937.0
103689845	0.0	2.0
477	1478.0	203.0
478	14.0	107.0
479	31.0	1.0
100135756	0.0	0.0
7436	3281.0	276.0
7439	283.0	284.0
7451	75.0	22.0
7450	20459.0	5324.0
7453	5768.0	7512.0
7455	1.0	0.0
100147744	0.0	0.0
7454	271.0	748.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	8.0	2.0
7456	4651.0	4390.0
100147747	0.0	1.0
100147749	0.0	0.0
101927249	4.0	0.0
254263	43.0	39.0
480	313.0	857.0
481	19953.0	2990.0
482	373.0	194.0
483	3559.0	3523.0
484	0.0	1.0
100133100	0.0	0.0
485	5.0	1.0
486	19.0	7.0
487	77.0	39.0
488	22485.0	20897.0
100133103	0.0	0.0
489	2314.0	4022.0
7448	40.0	7.0
7447	760.0	94.0
7462	339.0	1257.0
100147751	4.0	0.0
7461	2248.0	1245.0
100147752	3.0	2.0
7464	2243.0	4634.0
100147754	0.0	0.0
7466	5248.0	3315.0
100147755	0.0	0.0
7465	10814.0	2141.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	4688.0	4261.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	8.0	0.0
100147759	0.0	0.0
490	5633.0	1581.0
491	37.0	6.0
492	2.0	0.0
493	17052.0	4386.0
495	2.0	0.0
254225	2219.0	956.0
496	4.0	0.0
254228	660.0	898.0
498	31363.0	19452.0
7458	16835.0	12384.0
100147750	10.0	7.0
7473	435.0	517.0
100147762	0.0	0.0
7472	1401.0	1220.0
100422642	12.0	7.0
7475	313.0	8.0
134701	1.0	1.0
7474	1508.0	857.0
100422644	0.0	0.0
7477	384.0	43.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	0.0	3.0
100147767	0.0	0.0
7479	15.0	7.0
100147768	0.0	1.0
7478	2.0	0.0
100147769	0.0	0.0
254240	4.0	0.0
7471	5.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2608.0	1426.0
100147760	0.0	0.0
100147761	3.0	0.0
7484	30.0	17.0
7483	427.0	314.0
7486	2406.0	809.0
7485	1829.0	2370.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2380.0	99.0
7480	59.0	12.0
100419004	0.0	0.0
7482	501.0	127.0
100419006	0.0	0.0
7481	599.0	19.0
100419005	0.0	0.0
100133139	2.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	24.0	11.0
7494	0.0	0.0
100422666	20.0	15.0
7499	348.0	189.0
7498	659.0	25.0
7490	2.0	19.0
100420005	66.0	6.0
100420003	11.0	8.0
100422674	2.0	0.0
100419023	1.0	0.0
254272	1.0	0.0
100419029	4.0	0.0
101927215	90.0	2.0
101927217	57.0	15.0
100419028	13.0	72.0
101927219	0.0	0.0
55700	7057.0	4514.0
254268	22.0	9.0
55704	2284.0	1334.0
55703	1324.0	818.0
122706	0.0	0.0
55702	1176.0	859.0
55701	6800.0	2771.0
55707	4055.0	3533.0
55706	3227.0	1635.0
122704	1478.0	1482.0
55705	6132.0	8359.0
100420012	2.0	1.0
100422686	0.0	0.0
55709	813.0	469.0
101927221	476.0	271.0
101927220	0.0	4.0
100419031	35.0	11.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	78.0	31.0
100133162	1.0	0.0
100133163	0.0	0.0
100419038	1.0	1.0
100133168	0.0	0.0
55711	733.0	367.0
55715	1535.0	820.0
55714	2645.0	291.0
55713	1162.0	59.0
100420028	7.0	22.0
102723590	0.0	0.0
55719	3374.0	3497.0
55718	3556.0	2432.0
55717	5637.0	3410.0
55716	1985.0	1645.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	13.0	2.0
677798	0.0	0.0
158724	0.0	0.0
677799	14.0	23.0
100419041	2.0	0.0
120103	733.0	390.0
65080	1754.0	1187.0
65082	1305.0	1872.0
100422690	2.0	2.0
100422691	51.0	15.0
122769	458.0	621.0
65084	2993.0	1162.0
65083	3850.0	3100.0
100420044	2.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	39.0	10.0
92691	77.0	54.0
100420049	0.0	0.0
65095	2320.0	2164.0
65094	1302.0	1504.0
100420047	1.0	0.0
100420046	2.0	0.0
100420055	0.0	0.0
132112	2.0	0.0
100419068	0.0	0.0
158747	1557.0	1393.0
