id	6fd3a29c-c757-42ed-82ae-f597ae2a4f13	de85d8f5-101f-44b1-8d71-fb6949a709a5
49	9.0	11.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	1.0	5.0
106481341	0.0	0.0
106481342	0.0	6.0
106481340	0.0	0.0
85458	3570.0	3212.0
106481345	0.0	0.0
85459	865.0	1395.0
106481346	0.0	0.0
85456	8828.0	19098.0
442910	5.0	4.0
106481343	0.0	0.0
85457	3110.0	5893.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1381.0	730.0
442913	0.0	0.0
85452	32.0	26.0
442914	0.0	0.0
50	5295.0	7564.0
85453	2755.0	2147.0
442915	0.0	0.0
85450	3130.0	10114.0
51	4336.0	9169.0
442916	0.0	0.0
85451	2756.0	3744.0
52	5082.0	5660.0
442917	0.0	0.0
53	2297.0	3664.0
442918	0.0	0.0
54	177.0	2582.0
442919	0.0	0.0
55	202.0	571.0
442909	0.0	0.0
56	2.0	1.0
58	14.0	19.0
59	3267.0	3023.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	8.0
106481352	0.0	2.0
106481353	0.0	0.0
85449	110.0	40.0
106481350	1.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	1.0
85446	270.0	545.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	199.0
442901	0.0	0.0
85444	1637.0	1770.0
442902	0.0	0.0
60	155891.0	169617.0
85441	1997.0	3037.0
442903	15.0	18.0
85442	533.0	1637.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	12.0
85440	1542.0	2160.0
442907	4.0	14.0
442908	2.0	0.0
66	4.0	0.0
67	4.0	8.0
68	4.0	2.0
344595	286.0	212.0
69	6.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	351.0	243.0
106481321	1.0	0.0
85479	0.0	84.0
106481322	4.0	0.0
85476	3304.0	4402.0
85477	325.0	132.0
70	27.0	5.0
85474	11.0	42.0
71	207692.0	281600.0
72	206.0	51.0
73	89.0	58.0
74	2.0	0.0
75	13.0	34.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4466.0	7195.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1987.0	3368.0
81	26792.0	42578.0
85463	2796.0	2759.0
82	15.0	14.0
85464	2060.0	1993.0
83	13.0	12.0
85461	4479.0	6604.0
85462	6563.0	5598.0
86	2021.0	3185.0
87	2506.0	7616.0
85460	2833.0	3485.0
88	17.0	1.0
89	5.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7811.0	12537.0
106481300	0.0	0.0
91	2874.0	3334.0
92	1015.0	1296.0
93	1207.0	1782.0
94	975.0	2515.0
95	249.0	625.0
97	436.0	303.0
98	856.0	961.0
344561	0.0	0.0
728661	2090.0	2837.0
728664	0.0	0.0
106481305	0.0	0.0
261734	2078.0	2312.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	18.0
106481309	10.0	14.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	2.0
3805	5.0	8.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	2.0	4.0
3809	0.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	206.0	381.0
3800	262.0	175.0
3801	6946.0	7854.0
3802	0.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	2244.0	3149.0
728698	2.0	7.0
3814	0.0	10.0
3815	11587.0	254.0
3816	83.0	1.0
261729	1119.0	28.0
3817	601.0	6.0
3818	53.0	82.0
222166	4394.0	3178.0
3811	0.0	0.0
3812	2.0	6.0
285740	0.0	0.0
285741	73.0	32.0
728689	21.0	24.0
3827	0.0	2.0
246100	0.0	0.0
3820	42.0	59.0
3821	7.0	10.0
3822	0.0	2.0
3823	1.0	0.0
3824	34.0	73.0
645402	0.0	0.0
403313	943.0	1078.0
403314	0.0	0.0
728637	0.0	0.0
728638	192.0	91.0
728633	0.0	0.0
728632	93.0	70.0
728635	31.0	8.0
3836	2510.0	4943.0
222183	147.0	710.0
3837	11609.0	19250.0
3838	699.0	2184.0
3839	2887.0	4551.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1508.0	2291.0
3832	272.0	860.0
3833	110.0	186.0
3834	5.0	1.0
3835	4392.0	8209.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	885.0	714.0
3848	1.0	2.0
3849	0.0	0.0
222171	83.0	21616.0
728619	9.0	5.0
3840	5163.0	6822.0
3841	2428.0	1581.0
3842	9891.0	11826.0
3843	12399.0	15355.0
3844	0.0	1.0
3845	2084.0	3790.0
3846	5.0	12.0
645423	0.0	0.0
3860	1.0	8.0
246126	6.0	0.0
728658	770.0	387.0
728655	1.0	3.0
728657	2.0	1.0
728656	7.0	0.0
3858	1039.0	848.0
3859	0.0	0.0
246135	0.0	2.0
3850	9.0	0.0
3851	1.0	0.0
3852	2.0	248.0
645414	0.0	0.0
3853	1.0	5.0
3854	0.0	0.0
3855	83405.0	56003.0
3856	55932.0	35326.0
3857	0.0	0.0
728640	5.0	2.0
645431	20.0	35.0
728642	265.0	393.0
728641	0.0	1.0
645434	5.0	1.0
645432	2.0	4.0
285704	997.0	1499.0
728643	4.0	3.0
222194	3272.0	4588.0
285708	0.0	0.0
1204	0.0	0.0
1203	3606.0	2790.0
1201	1328.0	1075.0
1200	7648.0	17818.0
3861	2.0	27.0
645426	31.0	18.0
645425	0.0	0.0
1209	10181.0	15839.0
3866	3.0	168.0
1208	0.0	0.0
1207	4113.0	5165.0
3868	1.0	4.0
285311	0.0	0.0
3880	1993.0	8994.0
3881	0.0	0.0
285313	312.0	41.0
100128537	585.0	623.0
3882	0.0	0.0
100128536	0.0	0.0
285314	1.0	0.0
285315	856.0	621.0
1215	4.0	6.0
100141515	0.0	2.0
1213	26843.0	45616.0
1212	3627.0	4460.0
1211	6915.0	17778.0
3872	17.0	553.0
3875	22364.0	36050.0
3876	19.0	6.0
3879	0.0	1.0
3890	0.0	1.0
3891	65.0	0.0
3892	355.0	278.0
100128525	7.0	3.0
285326	0.0	0.0
1230	31.0	567.0
285329	2.0	7.0
440097	1.0	1.0
440093	21.0	24.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	79.0	32.0
3888	0.0	0.0
100631239	0.0	0.0
3889	544.0	141.0
100128516	120.0	85.0
285331	672.0	1308.0
100128512	0.0	0.0
285335	59.0	10.0
100128514	0.0	0.0
1241	328.0	261.0
1240	612.0	825.0
1238	198.0	54.0
1237	1.0	5.0
1236	16.0	47.0
1235	3.0	5.0
1234	46.0	156.0
1233	0.0	22.0
1232	4.0	7.0
3895	19386.0	25986.0
100128511	144.0	178.0
100631247	0.0	1.0
3897	60.0	16.0
100631248	0.0	0.0
3898	510.0	6742.0
100631249	0.0	0.0
3899	69.0	144.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1576.0	1386.0
100631251	0.0	13.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	101.0	121.0
100631254	0.0	0.0
100128503	1.0	0.0
285349	530.0	501.0
574501	1.0	2.0
574502	0.0	0.0
1244	40.0	38.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	2.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	531.0	101.0
1263	488.0	1912.0
1262	10.0	10.0
116966	656.0	436.0
100887755	0.0	0.0
1261	7.0	82.0
100887754	3.0	3.0
1260	0.0	0.0
116969	295.0	15.0
1259	48.0	84.0
1258	6.0	4.0
440061	0.0	0.0
100887750	36.0	35.0
100887746	13.0	19.0
100887744	0.0	3.0
1272	88.0	14.0
1271	264.0	0.0
100887749	26.0	12.0
1270	38.0	35.0
100887748	1.0	0.0
440044	109.0	45.0
1269	72.0	20.0
440051	0.0	5.0
1268	55.0	21.0
440050	0.0	1.0
1267	5419.0	8725.0
1266	6664.0	16240.0
100887740	0.0	0.0
1265	17699.0	26642.0
1286	4286.0	4535.0
1285	2906.0	4600.0
1284	12697.0	32120.0
1282	6568.0	26955.0
1281	4598.0	10360.0
1280	1.0	2.0
440078	124.0	255.0
440077	0.0	0.0
440087	20.0	8.0
1278	9710.0	11209.0
1277	4890.0	13292.0
440081	33.0	113.0
116938	0.0	0.0
1297	9.0	152.0
116931	84.0	393.0
1296	3367.0	8900.0
1295	8621.0	34689.0
116933	1.0	0.0
1294	39.0	513.0
1293	1990.0	4397.0
116935	89.0	46.0
1292	4172.0	6051.0
440068	0.0	0.0
1291	6175.0	3527.0
116937	0.0	2.0
440067	0.0	1.0
1290	953.0	2311.0
440073	26.0	119.0
440072	10.0	4.0
1289	634.0	1606.0
1288	211.0	57.0
1287	2337.0	1605.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1058.0	3330.0
440021	0.0	0.0
442673	7.0	7.0
10018	5860.0	3629.0
126328	2476.0	2230.0
442676	0.0	0.0
126326	155.0	653.0
1299	4395.0	269.0
1298	1749.0	275.0
10011	1726.0	1946.0
10010	2340.0	6600.0
10013	4398.0	4821.0
128989	1967.0	2919.0
10015	10049.0	18384.0
10014	6899.0	8838.0
10017	77.0	46.0
10016	4522.0	5923.0
10020	1934.0	1316.0
114335	0.0	0.0
114336	0.0	0.0
126321	1537.0	2487.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	5.0
10021	6.0	205.0
10024	22.0	71.0
128977	2455.0	3436.0
103021165	0.0	1.0
10023	263.0	407.0
103021164	5.0	31.0
10026	3713.0	3836.0
10025	4197.0	4564.0
116986	52.0	1042.0
116985	9362.0	24169.0
116988	3462.0	5158.0
116987	2533.0	5494.0
114327	2055.0	2809.0
440043	0.0	0.0
126308	2432.0	4124.0
440041	0.0	0.0
126306	8.0	16.0
151306	29.0	36.0
100128590	1.0	0.0
100128596	3.0	1.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	26.0	19.0
440026	3217.0	4878.0
440023	0.0	0.0
10008	453.0	1682.0
10007	3078.0	5688.0
10009	2311.0	8785.0
116984	6900.0	5992.0
116983	1096.0	2185.0
151313	48.0	28.0
10000	4588.0	5969.0
128954	0.0	0.0
10002	14.0	17.0
10001	1238.0	1478.0
10004	92.0	130.0
10003	65.0	50.0
10006	3330.0	5707.0
10005	1119.0	1195.0
126370	0.0	0.0
285352	190.0	326.0
100128579	1.0	0.0
285359	134.0	112.0
126375	214.0	433.0
126374	1030.0	3631.0
153918	0.0	1.0
100128574	0.0	1.0
285362	3856.0	4400.0
285367	1151.0	1969.0
285368	636.0	1815.0
100128569	186.0	230.0
126364	25.0	145.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	4.0
344191	0.0	0.0
126353	13.0	102.0
751071	226.0	344.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	12.0	9.0
106481282	0.0	0.0
285381	2073.0	2490.0
106481283	0.0	0.0
285382	106.0	414.0
106481280	0.0	0.0
165918	1090.0	1359.0
106481281	2.0	2.0
165904	7.0	3.0
285386	81.0	188.0
138307	34.0	99.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	2.0
106481290	0.0	1.0
100128541	1.0	5.0
138311	671.0	1987.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1800.0	2863.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1876.0	3201.0
728710	0.0	0.0
126295	277.0	293.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	2.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	221.0	281.0
645318	0.0	0.0
645317	73.0	36.0
151242	9.0	49.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	40012.0	50426.0
100287908	0.0	0.0
645332	673.0	972.0
126282	254.0	1465.0
100287902	1.0	2.0
163227	647.0	2597.0
100287900	0.0	0.0
163223	231.0	886.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	1.0
106481277	0.0	0.0
151258	16.0	318.0
106481278	0.0	0.0
645328	0.0	1.0
151254	30.0	30.0
645326	10.0	2.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	10.0
163259	243.0	267.0
645345	76.0	108.0
200403	8.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	836.0	870.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	4.0	2.0
728732	6.0	5.0
728734	0.0	1.0
126272	289.0	262.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	670.0	892.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	106.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	2.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	7.0
728723	382.0	608.0
106481253	0.0	0.0
107133522	1.0	1.0
106481254	0.0	0.0
107133524	5.0	3.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	0.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	2.0	6.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	835.0	3721.0
106481218	6.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	13.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	10.0	20.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	2.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	761.0	801.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	0.0
645387	720.0	225.0
645382	0.0	0.0
645381	37.0	1.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	4.0
106481207	3.0	0.0
106481204	1.0	2.0
106481205	0.0	0.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	20.0	30.0
3903	53.0	806.0
106481210	0.0	0.0
3904	0.0	1.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	502.0	326.0
106481211	0.0	0.0
3909	43.0	192.0
106481212	0.0	0.0
684959	0.0	0.0
151234	12.0	28.0
151230	834.0	966.0
728798	1.0	0.0
3913	13664.0	16235.0
3914	151.0	17846.0
3915	13879.0	32163.0
3916	26350.0	25051.0
3918	5251.0	8934.0
3910	1112.0	3838.0
3911	12233.0	25401.0
3912	13780.0	20308.0
728782	12.0	4.0
728780	22.0	80.0
3924	16.0	22.0
3925	1921.0	5498.0
3927	8192.0	26074.0
3929	2.0	0.0
3920	11789.0	24300.0
3921	28151.0	27679.0
3923	0.0	0.0
100873174	0.0	1.0
100873173	0.0	2.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	350.0	4342.0
3937	119.0	1168.0
3938	1.0	1.0
3939	13409.0	13993.0
3930	1273.0	1797.0
100873179	0.0	0.0
3931	916.0	430.0
3932	61.0	138.0
3933	0.0	0.0
3934	22.0	358.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	19.0	5.0
3947	6.0	2.0
3948	4.0	0.0
3949	210.0	1049.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20642.0	22553.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	18.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	9.0	69.0
3958	1941.0	29057.0
3959	23876.0	24586.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	398.0	364.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	342.0	72.0
3952	0.0	11.0
3953	1374.0	817.0
3954	2428.0	4878.0
3955	160.0	441.0
3956	1814.0	5956.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	18.0	16.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	1.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	56.0	1872.0
1303	1075.0	1273.0
107133502	1.0	0.0
1302	252.0	170.0
1301	5.0	73.0
1300	35.0	185.0
3960	25.0	51.0
3963	0.0	0.0
3964	2232.0	3853.0
1308	1942.0	451.0
3965	251.0	1288.0
1307	4825.0	3936.0
151295	34.0	42.0
1306	592.0	11145.0
100189589	3.0	48.0
728774	0.0	0.0
728773	0.0	0.0
3980	1891.0	2382.0
100287932	2213.0	3004.0
3981	998.0	1311.0
728776	21.0	43.0
85508	0.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	22627.0	30176.0
1315	9636.0	13664.0
1314	17721.0	24388.0
1312	4852.0	5414.0
1311	99.0	519.0
100329135	0.0	16.0
1310	3.0	44.0
574537	0.0	0.0
3972	3.0	1.0
3973	51.0	3.0
3975	1.0	0.0
3976	557.0	792.0
3977	10232.0	3069.0
1318	113.0	46.0
3978	1839.0	2835.0
1317	1895.0	2243.0
728763	8.0	0.0
3990	96.0	4.0
645313	0.0	0.0
3991	273.0	514.0
645312	1.0	0.0
3992	444.0	592.0
645311	0.0	3.0
728769	774.0	843.0
1330	0.0	0.0
1327	15697.0	13677.0
1326	334.0	242.0
1325	16.0	12.0
3982	0.0	0.0
3983	31540.0	20317.0
3984	2464.0	5357.0
3985	9387.0	5493.0
3987	2728.0	2821.0
3988	2490.0	12219.0
1329	3324.0	4864.0
116809	0.0	0.0
100128416	8.0	27.0
1340	4981.0	5805.0
1337	4426.0	3455.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3334.0	5433.0
100128410	2.0	2.0
3995	538.0	940.0
100128412	0.0	0.0
3996	2231.0	6311.0
3998	17059.0	21292.0
1339	2.0	4.0
285440	3049.0	4334.0
285441	0.0	0.0
1352	752.0	846.0
1351	6278.0	7313.0
1350	12396.0	13229.0
1349	2786.0	3615.0
1348	0.0	0.0
1347	3459.0	3488.0
1346	308.0	595.0
1345	3038.0	4044.0
1343	0.0	2.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	41.0	31.0
1363	26878.0	51319.0
1362	8026.0	12619.0
1361	16.0	13.0
1360	0.0	2.0
1359	1.0	164.0
1358	1.0	6.0
1357	0.0	0.0
1356	138.0	29.0
1355	2923.0	3698.0
1353	2652.0	3505.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	89.0	161.0
285464	703.0	911.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3420.0	5398.0
1373	327.0	115.0
1371	615.0	762.0
1370	2.0	1.0
1369	0.0	0.0
1368	376.0	3022.0
100873209	0.0	0.0
1366	10829.0	24516.0
1365	8548.0	20177.0
1364	18050.0	53722.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	6.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3266.0	4906.0
116843	1131.0	1191.0
1384	3635.0	3295.0
116842	74.0	100.0
1382	1334.0	4833.0
116844	18.0	1579.0
1381	7158.0	706.0
1380	34.0	8.0
440176	5.0	2.0
440184	5.0	8.0
1379	2.0	1.0
1378	3.0	52.0
1376	1526.0	2126.0
1375	33.0	229.0
128821	0.0	0.0
100873237	0.0	2.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	17.0
100873239	0.0	1.0
100873222	2.0	1.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	65.0	197.0
1396	192.0	76.0
1395	18.0	289.0
1394	9.0	18.0
1393	246.0	57.0
1392	0.0	3.0
285407	18.0	12.0
116835	362.0	723.0
1390	1100.0	1296.0
1389	9446.0	16090.0
1388	8215.0	11410.0
1387	9707.0	14476.0
116841	2121.0	3656.0
1386	5638.0	5954.0
116840	2874.0	3013.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	63.0	162.0
100873255	1.0	0.0
100873254	5.0	4.0
100873253	0.0	1.0
285412	1.0	1.0
100873252	0.0	1.0
100287898	143.0	132.0
100287895	0.0	0.0
285419	13.0	27.0
1399	5168.0	8936.0
1398	6858.0	9815.0
1397	8081.0	12781.0
100873259	1.0	2.0
100873258	0.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	270.0	83.0
285429	8.0	15.0
100287880	0.0	0.0
440193	173.0	3539.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	1.0
10130	23928.0	21470.0
153830	4811.0	10879.0
645280	1.0	2.0
440138	668.0	732.0
440132	2.0	0.0
440142	0.0	1.0
10139	2531.0	2789.0
126208	1460.0	1688.0
126206	0.0	0.0
126205	1.0	0.0
107133497	159.0	25.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9237.0	13708.0
10131	2389.0	3073.0
10134	14259.0	18412.0
107133494	0.0	0.0
10133	2199.0	3713.0
128869	1493.0	2258.0
10136	0.0	0.0
10135	2117.0	4184.0
100128493	0.0	0.0
103021294	21.0	37.0
10138	1272.0	2824.0
100128496	0.0	0.0
10137	4729.0	7554.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	1.0
10140	11371.0	2429.0
128864	27.0	32.0
440125	1.0	0.0
440131	2.0	2.0
10143	1.0	0.0
128854	818.0	1632.0
10142	7009.0	14819.0
10144	7204.0	6903.0
10147	5397.0	7513.0
100128483	1.0	0.0
10146	7164.0	11862.0
128859	0.0	0.0
10149	317.0	149.0
10148	13.0	129.0
128853	348.0	284.0
440159	0.0	0.0
10117	1.0	0.0
440163	2.0	12.0
10110	51.0	120.0
10112	71.0	196.0
10111	3808.0	7306.0
10114	11659.0	15536.0
10113	2968.0	3334.0
128848	0.0	0.0
10116	5375.0	7106.0
165829	3.0	13.0
100128469	35.0	18.0
153842	8.0	0.0
440145	1275.0	1861.0
10129	1067.0	1616.0
440153	0.0	0.0
10128	7572.0	10580.0
100033799	0.0	0.0
107133486	7.0	8.0
10121	5590.0	8881.0
100128465	0.0	0.0
10120	6981.0	9194.0
10123	193.0	324.0
138234	3.0	1.0
10125	36.0	69.0
10124	1050.0	561.0
10127	2241.0	2502.0
10126	2997.0	2018.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	79.0	86.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	7.0	17.0
106481182	2.0	0.0
285489	42.0	770.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	0.0	1.0
10106	13499.0	22331.0
106481199	0.0	0.0
10109	6970.0	13110.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3002.0	3094.0
10100	382.0	66.0
10103	5652.0	2045.0
106481194	0.0	0.0
10102	1178.0	1611.0
106481195	0.0	0.0
10105	1913.0	1916.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	534.0	231.0
440119	142.0	60.0
126235	0.0	1.0
126231	203.0	257.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	92.0	159.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	60.0	39.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1387.0	846.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	0.0	3.0
100128423	4.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	21.0	8.0
10090	7621.0	12506.0
10093	5489.0	9160.0
10092	7623.0	6622.0
10095	4821.0	5716.0
645204	1.0	3.0
10094	5399.0	9548.0
645203	8.0	3.0
10097	9575.0	17145.0
10096	6888.0	11246.0
645201	0.0	1.0
163115	353.0	185.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	2.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	573.0	225.0
106481144	0.0	0.0
114195	0.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	19.0
106481145	0.0	2.0
151126	6.0	3.0
106481146	0.0	0.0
10099	18519.0	29913.0
10098	4381.0	560.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1278.0	1542.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
