id	91710332-c9b9-4ebc-9834-45866dd3873b	cbe2a33b-fbcb-4532-bf7e-e3be0e51f0a5
391827	3.0	2.0
810	0.0	58.0
811	223775.0	72231.0
340221	4.0	1.0
813	9473.0	10580.0
814	21.0	51.0
815	1.0	25.0
816	1951.0	3106.0
401708	5.0	3.0
817	2471.0	3990.0
818	1354.0	1726.0
819	1583.0	2841.0
90576	120.0	198.0
339230	835.0	1014.0
339231	1380.0	1728.0
339229	757.0	851.0
122335	0.0	0.0
124997	1835.0	1985.0
340217	0.0	0.0
124995	2002.0	2364.0
378881	0.0	0.0
820	35.0	2.0
821	108604.0	48532.0
822	9538.0	11353.0
823	16583.0	19354.0
824	13360.0	15528.0
825	25.0	256.0
826	16129.0	17899.0
827	584.0	66.0
134391	0.0	0.0
829	4897.0	6167.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	6.0	0.0
106478966	0.0	2.0
106478965	0.0	1.0
161931	3.0	0.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	1.0	1.0
106478962	7.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	1.0
653427	0.0	0.0
340205	13.0	9.0
340206	1.0	1.0
388228	1030.0	5079.0
830	5537.0	6158.0
831	12488.0	10797.0
832	12207.0	12386.0
833	3779.0	3403.0
834	138.0	149.0
835	1368.0	3027.0
836	531.0	966.0
837	207.0	363.0
838	0.0	1.0
342865	0.0	0.0
340204	0.0	9.0
839	502.0	1135.0
90594	396.0	958.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	5.0
100505994	18.0	61.0
106478957	3.0	6.0
106478956	0.0	0.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	0.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	51.0	95.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	3.0	0.0
90592	429.0	607.0
7809	0.0	2.0
840	717.0	999.0
841	640.0	2062.0
842	2158.0	1447.0
843	735.0	835.0
844	3.0	2.0
136991	0.0	0.0
845	142.0	25.0
342850	1.0	1.0
846	0.0	1135.0
7802	3659.0	2799.0
847	13639.0	31476.0
7804	2505.0	306.0
7803	20148.0	14836.0
7805	1826.0	2749.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	617.0	1382.0
106478986	0.0	0.0
106478985	3.0	2.0
106478984	0.0	0.0
388254	5.0	0.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	1.0
339201	531.0	992.0
653447	493.0	722.0
106478981	1.0	0.0
106478980	0.0	0.0
28594	0.0	17.0
7818	3039.0	4649.0
28595	1.0	9.0
148979	83.0	7.0
28592	1.0	1.0
28593	1.0	7.0
28599	2.0	2.0
401744	0.0	2.0
28597	0.0	5.0
401742	0.0	0.0
641455	0.0	0.0
7813	2005.0	1717.0
857	8544.0	98679.0
641457	1.0	0.0
7812	39467.0	36567.0
858	6599.0	22925.0
641456	1.0	1.0
859	0.0	1.0
28591	1.0	6.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	3.0	9.0
106478976	0.0	0.0
106478975	3.0	1.0
106478974	2.0	0.0
106478973	11.0	18.0
106478972	4.0	4.0
653435	0.0	1.0
106478971	4.0	7.0
653436	13.0	15.0
106478970	0.0	0.0
653437	0.0	0.0
146330	1834.0	1433.0
146325	0.0	10.0
860	109.0	1645.0
861	110.0	3758.0
862	407.0	338.0
653440	259.0	417.0
863	145.0	45.0
653441	104.0	132.0
864	80.0	21.0
865	1933.0	4511.0
866	0.0	0.0
867	1978.0	3960.0
868	1796.0	2175.0
869	147.0	918.0
134353	321.0	352.0
641467	26.0	76.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	5.0	6.0
219402	1352.0	1539.0
106478923	0.0	0.0
7840	2590.0	2400.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	0.0	0.0
7841	2899.0	3274.0
388276	0.0	0.0
388275	2.0	4.0
388272	380.0	413.0
871	3268.0	10909.0
873	970.0	1278.0
874	45.0	165.0
875	155.0	114.0
7832	35514.0	13304.0
100505967	1.0	0.0
7837	806.0	4176.0
106478919	1.0	1.0
106478918	0.0	0.0
106478917	1.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	809.0	1293.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	42.0	148.0
106478910	0.0	1.0
7852	656.0	1988.0
100270754	0.0	0.0
881	3.0	3.0
100270755	0.0	0.0
883	541.0	919.0
885	2.0	0.0
886	1.0	7.0
887	89.0	47.0
100270753	0.0	0.0
7844	2131.0	2178.0
889	2048.0	2296.0
7846	1168.0	16601.0
106478909	0.0	0.0
219409	0.0	0.0
7849	77635.0	57530.0
220416	1.0	1.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2740.0	1677.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	22.0	14.0
5201	2352.0	3736.0
106478942	4.0	4.0
5202	1314.0	1711.0
106478941	0.0	0.0
106478940	0.0	0.0
890	65.0	137.0
891	782.0	622.0
892	3184.0	2287.0
894	16875.0	32471.0
342808	1.0	0.0
895	0.0	1.0
896	3562.0	6703.0
388289	3.0	2.0
897	0.0	1.0
898	70.0	88.0
899	279.0	269.0
7855	2443.0	967.0
7857	10.0	15.0
171392	441.0	3570.0
100505989	1.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	5934.0	2176.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	7.0	17.0
5210	242.0	497.0
7873	11963.0	4283.0
100505975	15.0	1.0
106478933	0.0	0.0
5211	8046.0	10678.0
106478932	0.0	0.0
219432	0.0	0.0
5212	68.0	0.0
106478931	0.0	0.0
5213	4980.0	5421.0
219431	0.0	0.0
7874	7625.0	6012.0
106478930	0.0	0.0
388284	207.0	38.0
171389	2.0	1.0
100420508	0.0	0.0
100420505	10.0	10.0
105377595	5.0	2.0
5203	393.0	565.0
7866	1758.0	2172.0
100420503	2.0	2.0
5204	10915.0	19331.0
100420502	12.0	8.0
5205	4026.0	5061.0
100420501	0.0	0.0
7867	7850.0	9635.0
5207	56.0	9.0
7869	1848.0	5532.0
5208	8267.0	1779.0
106478929	0.0	0.0
5209	502.0	2338.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	10426.0	1829.0
7884	1428.0	2176.0
219445	0.0	0.0
5222	30.0	12.0
90523	111.0	29.0
5223	1609.0	1097.0
5224	0.0	0.0
90522	886.0	1390.0
100419521	0.0	1.0
220433	22.0	39.0
146378	0.0	0.0
100420519	1.0	4.0
5214	8332.0	3896.0
158373	129.0	94.0
7879	15928.0	17563.0
5216	13563.0	19304.0
100420512	0.0	0.0
5217	11213.0	11075.0
5218	3089.0	3005.0
158376	27.0	58.0
100505929	0.0	0.0
158358	2473.0	2791.0
5230	15726.0	11220.0
220429	0.0	0.0
5232	0.0	0.0
5233	8.0	2.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	34.0	15.0
100505919	0.0	0.0
100420527	9.0	10.0
100420526	0.0	5.0
5225	0.0	0.0
5226	15072.0	7356.0
100505911	97.0	73.0
5228	48301.0	3391.0
90507	2951.0	3455.0
5229	1813.0	1287.0
90506	225.0	225.0
5241	49.0	1433.0
219469	0.0	0.0
101929471	0.0	0.0
5243	207.0	112.0
5244	29.0	285.0
101929478	0.0	0.0
5245	4811.0	4186.0
219464	0.0	0.0
5246	1.0	0.0
5236	3402.0	2178.0
5238	2028.0	2280.0
5239	444.0	136.0
100505945	5.0	0.0
158399	491.0	305.0
5250	18140.0	20397.0
101929484	0.0	2.0
5251	8993.0	10681.0
5252	5659.0	6517.0
219479	0.0	0.0
5253	4903.0	5810.0
5255	1597.0	1771.0
219477	0.0	0.0
5256	2253.0	3073.0
5257	7822.0	4725.0
220441	360.0	5597.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	438.0	2603.0
158383	11.0	5.0
100420546	6.0	3.0
90527	6869.0	5020.0
158381	12.0	7.0
100505933	24.0	17.0
90529	890.0	1070.0
5261	1365.0	1763.0
5264	4141.0	1600.0
5265	1169.0	32857.0
5266	3.0	0.0
5267	0.0	0.0
219487	0.0	0.0
5268	0.0	367.0
101929410	26.0	9.0
219484	0.0	0.0
219482	0.0	0.0
5260	30.0	43.0
5258	0.0	0.0
5259	1.0	3.0
5272	1174.0	1079.0
5273	0.0	0.0
5274	429.0	232.0
28509	0.0	0.0
5275	0.0	0.0
5276	1.0	0.0
5277	1129.0	555.0
101929423	57.0	93.0
5279	1025.0	1684.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1435.0	2152.0
28505	0.0	0.0
101929428	0.0	0.0
5271	628.0	968.0
28506	0.0	0.0
256435	1367.0	506.0
28500	1.0	0.0
5269	6390.0	4668.0
105377617	0.0	0.0
5283	1642.0	863.0
5284	22.0	29.0
100420450	3.0	0.0
5286	7946.0	4457.0
5287	1447.0	1329.0
5288	0.0	0.0
5289	2980.0	2445.0
101929437	0.0	0.0
5280	76.0	96.0
5281	722.0	728.0
5282	4.0	2.0
102723166	7.0	27.0
102723167	9.0	14.0
102723165	1.0	1.0
100420458	0.0	0.0
5294	57.0	93.0
100420462	0.0	0.0
5295	2314.0	7613.0
100419472	0.0	0.0
5296	20.0	66.0
5297	6016.0	6071.0
5298	7274.0	5614.0
100419471	0.0	0.0
5290	1485.0	1888.0
100419477	0.0	0.0
5291	6508.0	5771.0
5292	779.0	2361.0
5293	731.0	709.0
100420473	0.0	0.0
100101932	1.0	1.0
100101938	0.0	0.0
256472	20.0	5.0
256471	983.0	916.0
100419489	5.0	13.0
100101935	0.0	0.0
100270680	0.0	4.0
100420477	2.0	2.0
100420476	9.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	19.0
101929402	12.0	17.0
100270648	0.0	0.0
101929407	41.0	161.0
105375013	3.0	7.0
641365	0.0	1.0
641364	10.0	12.0
401696	0.0	0.0
28578	0.0	3.0
28579	0.0	5.0
401692	0.0	0.0
124944	58.0	77.0
28572	0.0	1.0
28573	0.0	0.0
28570	0.0	1.0
28571	0.0	1.0
28576	0.0	1.0
28577	0.0	1.0
653354	1.0	62.0
28574	3.0	11.0
401687	0.0	0.0
28575	0.0	6.0
641372	2.0	0.0
641371	138.0	127.0
112950	2013.0	1724.0
641373	0.0	0.0
28589	0.0	2.0
28583	0.0	0.0
28584	1.0	9.0
28581	0.0	4.0
28582	0.0	1.0
28587	0.0	2.0
124930	140.0	583.0
28588	0.0	0.0
28585	0.0	0.0
28586	4.0	20.0
28580	0.0	0.0
124935	3431.0	2833.0
124936	2413.0	1310.0
378805	456.0	461.0
641380	0.0	0.0
112942	3027.0	4278.0
378807	0.0	3.0
641382	0.0	0.0
641384	0.0	1.0
401675	0.0	0.0
28558	2.0	2.0
28559	14.0	15.0
28556	0.0	0.0
28557	0.0	1.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1291.0	1360.0
401665	0.0	0.0
641379	0.0	0.0
124925	5.0	3.0
401664	0.0	0.0
28569	3.0	3.0
401663	0.0	0.0
112939	4519.0	4898.0
401662	0.0	0.0
28567	7.0	4.0
401661	0.0	0.0
28568	3.0	6.0
112937	246.0	35.0
112936	3773.0	3230.0
449645	3.0	1.0
28561	1.0	0.0
124912	1.0	1.0
653361	49.0	18.0
28560	0.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	12.0	7.0
28566	0.0	1.0
28563	0.0	0.0
28564	0.0	1.0
378828	0.0	0.0
378825	1.0	2.0
391804	1.0	1.0
124989	400.0	1250.0
391803	1.0	0.0
340286	0.0	0.0
653390	21.0	21.0
339290	2222.0	1590.0
339291	0.0	2.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	3547.0	1072.0
124975	4.0	26.0
124976	280.0	177.0
391819	1.0	0.0
124974	2.0	4.0
340277	261.0	480.0
340274	9.0	14.0
340273	0.0	1.0
339287	2822.0	3948.0
28514	320.0	951.0
28512	764.0	671.0
28513	17.0	0.0
28518	4.0	1.0
28519	0.0	0.0
28516	3.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2261.0	2111.0
124961	1225.0	831.0
340267	38.0	27.0
340260	0.0	0.0
112970	401.0	586.0
28525	0.0	0.0
28526	25.0	105.0
28523	0.0	0.0
378832	3.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	3336.0	6917.0
901	1753.0	4905.0
340252	1701.0	1813.0
902	1296.0	1838.0
904	2926.0	2401.0
905	2265.0	3110.0
908	6349.0	8780.0
909	2.0	2.0
340371	1081.0	3643.0
136895	466.0	469.0
51081	2299.0	1810.0
51083	8.0	6.0
51082	2174.0	3479.0
51085	114.0	318.0
51084	2142.0	1282.0
51087	75.0	186.0
51086	10.0	8.0
146212	7.0	4.0
51088	1415.0	1188.0
910	3.0	0.0
90678	1716.0	1822.0
911	14.0	45.0
912	166.0	96.0
913	14.0	14.0
914	88.0	56.0
915	37.0	12.0
916	121.0	52.0
917	40.0	12.0
919	44.0	37.0
90673	752.0	563.0
51090	853.0	259.0
51092	4200.0	4065.0
51091	824.0	793.0
51094	5633.0	4939.0
51093	2435.0	2107.0
51096	1908.0	2178.0
51095	871.0	947.0
146225	9.0	18.0
51098	1733.0	1964.0
340359	1.0	4.0
51097	1997.0	2730.0
146223	19619.0	17702.0
51099	1399.0	891.0
920	1112.0	1686.0
146227	63.0	540.0
921	42.0	27.0
90668	103.0	103.0
922	1.0	0.0
923	48.0	44.0
340351	69.0	196.0
924	29.0	40.0
643941	0.0	0.0
925	424.0	328.0
926	14.0	1952.0
927	1.0	3.0
928	19288.0	31535.0
100312775	4.0	5.0
929	865.0	1851.0
158228	246.0	217.0
339366	24.0	72.0
26095	36.0	136.0
401825	0.0	0.0
26098	752.0	975.0
340348	2550.0	1207.0
26097	4669.0	5684.0
388324	367.0	415.0
26099	8150.0	8032.0
388325	23.0	42.0
930	5.0	7.0
148898	323.0	537.0
931	4.0	1.0
388323	38.0	24.0
932	0.0	0.0
933	143.0	1068.0
643954	3.0	0.0
26090	8403.0	7351.0
134265	492.0	855.0
26092	8801.0	5692.0
936	2.0	0.0
26091	1759.0	2717.0
158234	605.0	698.0
26094	1631.0	894.0
643955	0.0	0.0
938	73.0	19.0
26093	1693.0	2008.0
939	296.0	76.0
401827	0.0	0.0
90693	909.0	1192.0
158219	996.0	3065.0
134266	677.0	694.0
643971	0.0	0.0
940	13.0	8.0
941	70.0	16.0
124872	181.0	56.0
942	70.0	142.0
943	12.0	134.0
342994	9.0	11.0
944	27.0	38.0
643965	0.0	16.0
945	43.0	92.0
946	0.0	2.0
7903	178.0	5092.0
947	5323.0	3701.0
158222	58.0	18.0
948	3162.0	881.0
949	2027.0	2092.0
7905	29847.0	11918.0
136853	759.0	102.0
401895	0.0	0.0
339344	223.0	346.0
339345	0.0	1.0
653308	162.0	172.0
26074	90.0	16.0
7918	980.0	1403.0
26073	5720.0	3882.0
7917	13821.0	19244.0
7919	2773.0	6809.0
950	17449.0	29356.0
951	172.0	332.0
952	229.0	16.0
388344	542.0	1004.0
953	3212.0	6548.0
954	29.0	187.0
643976	2.0	0.0
955	2771.0	2037.0
641311	5.0	0.0
956	521.0	414.0
957	1098.0	862.0
958	1420.0	2187.0
959	8.0	2.0
7913	8342.0	8192.0
7916	19978.0	24916.0
7915	2503.0	2647.0
26071	2140.0	3224.0
388341	388.0	1186.0
26085	2.0	582.0
388339	37.0	25.0
26084	524.0	864.0
342979	296.0	808.0
960	9010.0	23729.0
26086	686.0	2021.0
342977	15.0	81.0
388335	1566.0	459.0
961	9068.0	11312.0
26088	3832.0	5498.0
962	80.0	42.0
388336	40.0	21269.0
963	300.0	395.0
388333	0.0	0.0
965	281.0	794.0
966	13928.0	20393.0
7920	563.0	468.0
643987	0.0	0.0
967	29039.0	58241.0
7923	2547.0	1254.0
7922	13449.0	9611.0
968	13.0	16.0
969	33.0	53.0
26080	0.0	0.0
643988	518.0	915.0
26083	2.0	5.0
161835	58.0	94.0
134218	2628.0	2826.0
100312782	0.0	0.0
7941	3054.0	382.0
7940	62.0	161.0
26059	68.0	22.0
339324	1675.0	2479.0
339327	315.0	423.0
26052	184.0	166.0
26051	991.0	308.0
339318	693.0	563.0
340307	0.0	0.0
26054	5578.0	6518.0
970	3.0	1263.0
971	76.0	144.0
26053	931.0	3714.0
972	21418.0	49661.0
26056	1978.0	1930.0
973	10.0	14.0
974	40.0	98.0
26058	6683.0	6346.0
975	32033.0	36698.0
26057	6865.0	6921.0
653333	30.0	18.0
976	2436.0	16282.0
7932	0.0	0.0
100312789	1.0	0.0
977	4279.0	18190.0
100312788	0.0	0.0
978	105.0	126.0
643996	2.0	0.0
7936	3120.0	3811.0
100312785	0.0	0.0
26050	85.0	32.0
100312787	0.0	0.0
641339	199.0	228.0
161823	721.0	413.0
100312792	0.0	1.0
100312794	10.0	11.0
100312790	0.0	0.0
148870	26.0	33.0
388364	0.0	0.0
388363	106.0	133.0
653316	17.0	17.0
653319	595.0	1153.0
148867	2093.0	2174.0
26063	444.0	747.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	1.0
26065	8964.0	10273.0
26064	1463.0	1933.0
983	179.0	199.0
984	1490.0	1888.0
146206	27.0	13.0
987	8015.0	10151.0
988	3375.0	3816.0
7942	1285.0	1708.0
989	5892.0	8000.0
26061	1519.0	1214.0
161829	2.0	2.0
100312798	13.0	1.0
26060	4044.0	3228.0
219525	0.0	0.0
5300	1982.0	2022.0
5301	1.0	1.0
339302	0.0	1.0
388394	1.0	1.0
990	62.0	201.0
991	141.0	145.0
100419609	0.0	0.0
342945	456.0	311.0
993	312.0	105.0
994	2321.0	3511.0
51001	506.0	621.0
100419606	0.0	0.0
51000	2755.0	1269.0
995	12.0	30.0
996	5818.0	4743.0
51003	272.0	303.0
100419608	11.0	2.0
997	1626.0	2300.0
51002	468.0	713.0
388389	7.0	4.0
998	11407.0	11004.0
51005	751.0	603.0
999	86514.0	53907.0
51004	539.0	540.0
158293	4420.0	3941.0
51006	3397.0	5097.0
7955	105.0	126.0
51009	3129.0	2506.0
7957	422.0	246.0
51008	1159.0	1647.0
158297	4.0	1.0
219537	10.0	12.0
5310	2974.0	3916.0
5311	2922.0	3723.0
101929387	2.0	5.0
388387	10.0	4.0
100419614	0.0	0.0
388381	0.0	0.0
51010	677.0	642.0
100420608	0.0	0.0
342933	1.0	0.0
51012	4447.0	2303.0
51011	2254.0	640.0
51014	9568.0	6666.0
51013	897.0	1208.0
51016	723.0	827.0
7965	1019.0	650.0
51015	1183.0	1567.0
5303	759.0	961.0
51018	1311.0	1128.0
5304	8.0	0.0
5305	1145.0	1217.0
5306	10056.0	10556.0
5307	2.0	0.0
51019	1149.0	1008.0
342931	0.0	0.0
5308	0.0	2.0
101929390	0.0	0.0
5309	0.0	6.0
219527	14.0	30.0
101929397	1.0	4.0
7980	12.0	5.0
5320	0.0	6.0
7982	3089.0	1339.0
5321	149.0	136.0
5322	3.0	160.0
7984	2452.0	1663.0
219541	832.0	629.0
51021	3480.0	2820.0
51020	2051.0	3215.0
51023	556.0	537.0
51022	154.0	155.0
51025	219.0	373.0
342926	1140.0	1628.0
51024	5309.0	4946.0
7976	2640.0	1994.0
5313	1.0	4.0
51027	583.0	636.0
100420613	0.0	0.0
51026	1813.0	1974.0
5314	9.0	11.0
7975	1347.0	1425.0
100420612	9.0	3.0
5315	29140.0	54796.0
51029	3325.0	3372.0
7978	449.0	446.0
51028	3663.0	2829.0
5316	3360.0	2046.0
5317	17.0	190.0
5318	80.0	1339.0
7979	2487.0	3038.0
219539	26.0	189.0
5319	1.0	0.0
219557	3.0	0.0
7991	456.0	10132.0
5330	116.0	328.0
7994	5689.0	5042.0
5331	1153.0	2046.0
5332	5232.0	5312.0
7993	892.0	695.0
5333	951.0	2988.0
5334	520.0	440.0
51030	1558.0	1850.0
51032	17.0	19.0
51031	3368.0	3542.0
342918	16.0	11.0
100420627	0.0	0.0
51035	4795.0	8202.0
5324	663.0	1870.0
5325	283.0	123.0
5326	1420.0	1597.0
5327	2106.0	4924.0
7988	1128.0	1092.0
100420621	0.0	2.0
5328	436.0	3299.0
5329	104.0	2423.0
158248	27.0	62.0
5340	1.0	2.0
5341	246.0	163.0
5342	0.0	8.0
5343	7.0	9.0
101929335	99.0	111.0
5345	57.0	89.0
63027	924.0	350.0
342909	160.0	167.0
342908	185.0	503.0
51043	3816.0	3369.0
51042	149.0	163.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	4728.0	8114.0
90634	442.0	807.0
134285	799.0	57.0
5336	987.0	387.0
5337	252.0	240.0
90637	1002.0	822.0
100420633	1.0	8.0
5338	1516.0	3230.0
5339	14391.0	21429.0
90639	503.0	839.0
5350	145.0	84.0
5351	6230.0	7702.0
5352	11553.0	10930.0
219578	1242.0	4.0
100419650	3.0	3.0
134288	0.0	1.0
63035	2461.0	1609.0
5354	30.0	43.0
5355	775.0	3357.0
63036	0.0	3.0
5356	3286.0	4127.0
90632	11372.0	4.0
101929344	0.0	0.0
161882	358.0	319.0
51050	6.0	2.0
51052	0.0	1.0
643906	1.0	1.0
51054	47.0	376.0
643904	0.0	4.0
51053	338.0	421.0
643905	0.0	0.0
51056	4242.0	2747.0
51058	698.0	851.0
51057	422.0	389.0
643909	0.0	0.0
5346	37.0	54.0
90624	1899.0	1197.0
51059	19.0	3.0
5347	58.0	120.0
5348	13.0	21.0
5349	4.0	100.0
90625	14.0	10.0
90627	5771.0	3037.0
5360	560.0	1189.0
5361	2036.0	3035.0
5362	5283.0	5536.0
101929351	54.0	27.0
5364	4943.0	20775.0
5365	50.0	119.0
5366	12.0	455.0
90665	0.0	0.0
5367	0.0	0.0
51061	8230.0	4051.0
51060	3120.0	3545.0
51063	296.0	1188.0
51062	315.0	473.0
146279	3.0	4.0
51065	1861.0	6716.0
643915	1.0	0.0
51067	549.0	678.0
51066	29.0	10.0
51069	1264.0	1278.0
51068	2408.0	2685.0
5357	886.0	835.0
5358	10853.0	10636.0
100420656	0.0	0.0
5359	1066.0	1070.0
643911	58.0	150.0
100420650	4.0	6.0
5371	4489.0	4928.0
100420660	2.0	3.0
5372	798.0	1332.0
5373	409.0	539.0
158257	0.0	8.0
732448	1.0	0.0
5375	8.0	0.0
5376	1768.0	1709.0
90655	0.0	0.0
5378	724.0	841.0
219595	1.0	29.0
101929369	0.0	0.0
51070	1608.0	2516.0
51072	110.0	230.0
51071	1384.0	2361.0
5370	0.0	0.0
51074	1063.0	1061.0
51073	2205.0	1984.0
51076	680.0	664.0
51075	5567.0	3845.0
51078	2749.0	1908.0
51077	3240.0	2790.0
51079	1127.0	1445.0
5368	2.0	27.0
5369	0.0	0.0
100420665	1.0	0.0
171222	0.0	3.0
171221	0.0	1.0
90649	1888.0	5393.0
171220	447.0	426.0
5382	186.0	127.0
5383	71.0	87.0
100419560	1.0	1.0
28619	2.0	2.0
5387	90.0	195.0
28613	0.0	2.0
28614	2.0	2.0
220594	6.0	0.0
28611	11.0	198.0
28612	0.0	2.0
28617	2.0	1.0
5380	11.0	5.0
28616	4.0	1.0
28610	0.0	14.0
5379	407.0	393.0
100420558	0.0	0.0
100420557	2.0	0.0
100420555	0.0	1.0
100420552	0.0	2.0
5393	988.0	922.0
5394	2140.0	3381.0
5395	773.0	595.0
5396	783.0	232.0
101929302	64.0	80.0
28624	0.0	0.0
28625	0.0	1.0
28622	0.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	0.0
28626	0.0	1.0
28627	1.0	0.0
28620	4.0	1.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	1.0	1.0
28608	0.0	1.0
28609	1.0	5.0
100419595	1.0	1.0
28602	1.0	53.0
28603	0.0	10.0
101929328	0.0	1.0
28600	0.0	10.0
28601	1.0	7.0
28606	2.0	3.0
101929329	0.0	3.0
100419599	0.0	0.0
256536	2559.0	14196.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	4278.0	4096.0
53616	927.0	424.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	1.0
256586	315.0	411.0
171177	79.0	57.0
171169	1.0	1.0
53632	0.0	0.0
53630	5.0	8.0
53635	6502.0	12587.0
53637	8.0	27.0
112840	1070.0	1164.0
26038	6.0	30.0
26037	4562.0	8384.0
653226	24.0	10.0
28699	0.0	0.0
26039	906.0	1121.0
112849	243.0	439.0
112846	13.0	6.0
26030	2415.0	3159.0
28693	0.0	0.0
28694	0.0	0.0
26032	1204.0	1619.0
28691	2.0	0.0
26031	1745.0	689.0
28692	1.0	1.0
26034	18553.0	665.0
28697	0.0	0.0
26033	107.0	418.0
28698	0.0	0.0
653232	141.0	266.0
100312803	1.0	0.0
26036	3064.0	2637.0
100312806	0.0	0.0
28695	0.0	0.0
26035	831.0	1690.0
28696	0.0	0.0
653234	2.0	10.0
643898	0.0	0.0
100312801	2.0	1.0
28690	3.0	1.0
26049	1439.0	601.0
26048	824.0	1263.0
653214	465.0	1058.0
100312819	0.0	0.0
26040	2043.0	1386.0
26043	3272.0	4917.0
26045	17.0	12.0
653220	0.0	0.0
26047	2266.0	4382.0
100312817	0.0	0.0
26046	2426.0	2117.0
100312816	0.0	0.0
124817	26.0	43.0
148808	128.0	222.0
378925	6.0	4.0
28679	0.0	0.0
26015	1468.0	1628.0
653247	1.0	1.0
26018	4407.0	2691.0
28677	0.0	0.0
26017	3251.0	3442.0
28678	0.0	0.0
26019	2247.0	2685.0
124801	585.0	567.0
28671	2.0	0.0
28672	0.0	0.0
26010	4758.0	12779.0
28670	0.0	1.0
26012	1479.0	3058.0
28675	2.0	0.0
26011	7563.0	5456.0
28676	1.0	0.0
28673	2.0	2.0
148811	10.0	17.0
26013	452.0	828.0
28674	1.0	0.0
124808	1175.0	1282.0
148818	30.0	2.0
112812	108.0	162.0
26027	991.0	729.0
653236	87.0	13.0
28688	0.0	0.0
28689	0.0	0.0
653238	151.0	96.0
112817	136.0	4.0
148823	0.0	1.0
28682	4.0	1.0
28683	2.0	0.0
148824	0.0	1.0
28680	1.0	1.0
653240	0.0	0.0
26020	16135.0	13300.0
28681	2.0	2.0
28686	0.0	0.0
26022	3839.0	13076.0
28684	0.0	1.0
26025	292.0	795.0
26024	292.0	391.0
28685	0.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	74.0	11.0
28657	1.0	0.0
653268	1.0	2.0
653269	3.0	2.0
28658	0.0	0.0
28655	0.0	1.0
28656	1.0	1.0
28659	0.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	1.0
28654	0.0	0.0
28651	0.0	1.0
28652	0.0	0.0
100312849	7.0	13.0
102157402	921.0	747.0
102157400	0.0	0.0
378938	9611.0	18501.0
641298	15.0	28.0
26005	2629.0	3118.0
28668	0.0	0.0
28669	0.0	1.0
26007	3199.0	3178.0
28666	0.0	2.0
653259	0.0	0.0
28667	4.0	1.0
26009	2535.0	3322.0
28660	0.0	0.0
124857	21.0	36.0
28661	1.0	0.0
26001	7082.0	6854.0
28664	2.0	1.0
