id	25b57a17-29ab-41f6-8809-45cf5b58a329	99aa28e6-25ae-4137-adbd-339cd07b1bba
100500915	0.0	0.0
2986	2.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1797.0	641.0
100500917	0.0	0.0
2984	76.0	38.0
84522	2411.0	2837.0
100500918	0.0	0.0
2983	371.0	440.0
100500919	0.0	0.0
84524	1322.0	426.0
2982	809.0	150.0
2981	0.0	0.0
84520	973.0	660.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	0.0	2.0
100500913	0.0	0.0
2999	112.0	81.0
84515	695.0	310.0
100500903	0.0	0.0
2998	11.0	2.0
84514	5938.0	5825.0
100500904	10.0	5.0
2997	2797.0	2100.0
84517	312.0	88.0
100500905	1.0	0.0
84516	5995.0	3187.0
2996	13.0	2.0
100500906	0.0	0.0
2995	886.0	266.0
2994	0.0	0.0
100500908	1.0	0.0
84513	2775.0	2520.0
2993	1.0	0.0
100500909	0.0	0.0
2992	2566.0	2121.0
60561	1171.0	577.0
60560	2198.0	1027.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	382.0	386.0
130497	254.0	5.0
84548	852.0	344.0
84547	360.0	69.0
100500938	0.0	0.0
84549	1497.0	992.0
84546	0.0	0.0
84545	5689.0	6109.0
84542	463.0	485.0
84541	105.0	42.0
727795	62.0	25.0
84529	431.0	153.0
84536	295.0	135.0
84539	1.0	1.0
84532	5246.0	2187.0
84530	37.0	9.0
23729	326.0	558.0
201288	0.0	0.0
201283	848.0	329.0
23738	4.0	2.0
23731	23993.0	11117.0
23732	173.0	20.0
201299	8.0	23.0
201292	2575.0	2475.0
201294	398.0	540.0
23704	724.0	47.0
23705	38875.0	9796.0
23708	1336.0	701.0
252840	0.0	0.0
252841	0.0	0.0
100288897	46.0	1.0
23710	8930.0	6094.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	9.0	3.0
100288861	0.0	0.0
84701	76.0	105.0
252884	1128.0	234.0
84700	3.0	1.0
129841	0.0	0.0
94086	27.0	326.0
117854	318.0	388.0
100130450	2.0	1.0
154807	3943.0	2606.0
100129460	325.0	165.0
359710	0.0	0.0
94081	2270.0	1448.0
115201	1646.0	953.0
100129468	0.0	1.0
100129464	3.0	0.0
286256	7118.0	15277.0
286257	2750.0	2312.0
100129459	1.0	1.0
100130447	0.0	0.0
129831	852.0	470.0
646269	3.0	5.0
646262	0.0	0.0
286262	1277.0	1728.0
142827	32.0	18.0
100129452	0.0	0.0
646278	283.0	10.0
100130435	0.0	0.0
727800	761.0	1142.0
646270	7.0	3.0
154822	31.0	0.0
23782	0.0	0.0
23783	1.0	0.0
23784	0.0	0.0
23786	4561.0	3611.0
23787	69799.0	22751.0
646273	0.0	0.0
23788	5971.0	4516.0
359730	1.0	0.0
359731	0.0	0.0
23780	1886.0	2399.0
23781	0.0	0.0
345079	782.0	613.0
154810	6185.0	1591.0
100129438	0.0	0.0
94097	1289.0	594.0
359737	0.0	0.0
359738	0.0	0.0
359739	2.0	1.0
646282	0.0	0.0
359736	0.0	0.0
359740	1.0	0.0
359741	1.0	0.0
359742	0.0	0.0
359743	15.0	3.0
139201	30.0	9.0
129804	1559.0	292.0
129807	55.0	0.0
129880	1377.0	633.0
23768	2417.0	42.0
23769	1525.0	6.0
129881	165.0	12.0
100130418	123.0	25.0
345062	0.0	0.0
286204	59.0	9.0
100129428	0.0	0.0
286205	1062.0	676.0
100129427	0.0	0.0
23760	3965.0	2403.0
359748	0.0	1.0
100862854	0.0	0.0
286207	206.0	53.0
359749	0.0	0.0
23761	3480.0	2679.0
100862855	0.0	0.0
23762	954.0	488.0
23764	707.0	3147.0
359744	2.0	0.0
100862850	1.0	1.0
23765	2077.0	1270.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	777.0	1061.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	234.0	73.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	4320.0	1653.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	25620.0	31905.0
359761	5.0	0.0
129868	0.0	0.0
23746	0.0	0.0
102465502	1.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	79.0	3.0
23749	0.0	0.0
100129403	1.0	1.0
345041	2.0	2.0
100129405	190.0	53.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	22516.0	12540.0
102465507	0.0	0.0
23742	45.0	4.0
359766	0.0	0.0
23743	2111.0	443.0
359767	1.0	0.0
102465505	0.0	0.0
130813	32.0	6.0
23744	0.0	0.0
102465504	2.0	0.0
130814	2023.0	1050.0
102465503	0.0	0.0
359774	12.0	3.0
359775	1.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	2.0	0.0
23757	0.0	1.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	6411.0	2703.0
102465511	1.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	203.0	20.0
347694	15.0	1.0
286239	0.0	0.0
23751	0.0	3.0
102465519	0.0	0.0
23752	13.0	8.0
23753	3404.0	1218.0
115207	4622.0	6465.0
359777	0.0	0.0
102465517	0.0	0.0
130827	476.0	254.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1803.0	1949.0
23755	0.0	0.0
359779	0.0	0.0
102465515	2.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	87.0	19.0
347688	22.0	8.0
102465524	0.0	0.0
94005	6112.0	3799.0
102465523	0.0	0.0
102465522	1.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	97.0	28.0
727866	1.0	0.0
57060	1668.0	1258.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	20675.0	15282.0
102465526	0.0	0.0
727865	8.0	16.0
102465525	0.0	0.0
84687	4884.0	4279.0
727859	1.0	0.0
84689	34.0	44.0
84688	103.0	2.0
139135	0.0	0.0
84684	0.0	1.0
84681	2502.0	2163.0
84680	1461.0	807.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	2.0	0.0
727857	0.0	0.0
727851	152.0	31.0
102465539	0.0	0.0
102465538	0.0	1.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2463.0	1946.0
84676	6.0	285.0
84675	50.0	236.0
140123	0.0	0.0
84678	1812.0	878.0
84677	0.0	0.0
84672	0.0	0.0
84671	1454.0	496.0
84674	867.0	693.0
84673	0.0	0.0
152101	0.0	0.0
152100	951.0	883.0
94027	1.0	2.0
94026	2.0	0.0
94025	374.0	42.0
129787	3714.0	2681.0
57088	5123.0	839.0
127124	0.0	0.0
57089	438.0	89.0
57082	102.0	38.0
57084	0.0	0.0
57085	2750.0	5635.0
152118	1.0	1.0
152110	122.0	2.0
154790	7.0	2.0
154791	1429.0	1182.0
646201	0.0	0.0
57091	26.0	30.0
94015	3285.0	297.0
57092	12421.0	8522.0
646202	30.0	5.0
57097	1636.0	479.0
57099	486.0	948.0
727879	0.0	0.0
57093	0.0	0.0
166752	1.0	0.0
57094	2.0	1.0
57095	3871.0	4150.0
57096	28.0	42.0
139163	0.0	0.0
84698	596.0	148.0
84699	0.0	5.0
84694	0.0	1.0
84693	734.0	569.0
100499563	3.0	2.0
84696	97.0	15.0
84695	180.0	109.0
84690	1.0	1.0
84692	2.0	1.0
84691	3.0	0.0
130752	762.0	85.0
646213	0.0	0.0
100130495	21.0	10.0
646208	36.0	15.0
94039	754.0	379.0
94031	2999.0	164.0
94030	76.0	21.0
100130484	0.0	0.0
94033	0.0	0.0
94032	5.0	25.0
727810	0.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	820.0	487.0
727805	2.0	1.0
139105	0.0	0.0
646218	0.0	0.0
347744	72.0	23.0
347741	0.0	0.0
646231	0.0	0.0
154743	1306.0	540.0
130773	1.0	4.0
727842	1.0	0.0
100129480	54.0	435.0
100129482	1253.0	354.0
727837	0.0	0.0
347736	135.0	37.0
347733	60.0	36.0
347732	60.0	31.0
347735	3049.0	17796.0
347734	4727.0	4635.0
347731	1.0	0.0
646243	0.0	0.0
94059	192.0	431.0
347730	79.0	2.0
646249	0.0	0.0
201305	34.0	9.0
100130466	1.0	2.0
727833	0.0	0.0
727835	3.0	0.0
100130462	0.0	0.0
94056	4160.0	2965.0
100130461	4.0	1.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	40.0	65.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7690.0	5425.0
347717	0.0	0.0
347716	10.0	2.0
101154644	0.0	0.0
152195	1987.0	471.0
100288831	2.0	1.0
164153	1.0	0.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	937.0	1478.0
347705	0.0	3.0
347702	1.0	0.0
152185	1120.0	369.0
347701	0.0	0.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	13.0	19.0
57001	1211.0	641.0
84618	3.0	14.0
84617	3488.0	5849.0
84619	550.0	259.0
57007	7403.0	379.0
84624	22700.0	1357.0
84627	57.0	39.0
84626	969.0	514.0
57002	924.0	646.0
57003	11068.0	5782.0
84620	7346.0	714.0
84623	11.0	5.0
57004	16.0	3.0
84622	1290.0	210.0
100288814	2.0	0.0
57010	32.0	20.0
57017	4969.0	2716.0
84614	1708.0	385.0
57018	7423.0	3124.0
57019	2750.0	1641.0
84616	0.0	0.0
84612	892.0	1413.0
57016	4.0	0.0
96626	0.0	0.0
100288805	174.0	40.0
100288801	2.0	0.0
100288802	0.0	0.0
57020	5063.0	3000.0
164127	1.0	9.0
166785	921.0	542.0
84639	0.0	4.0
84647	9.0	281.0
84649	2196.0	519.0
60678	1519.0	1053.0
60677	8.0	0.0
84648	0.0	0.0
60676	318.0	17.0
84643	0.0	0.0
60675	9.0	0.0
139170	211.0	4.0
101154686	0.0	0.0
84645	284.0	92.0
60674	8097.0	17470.0
57026	38.0	11.0
60673	1905.0	3011.0
152138	0.0	0.0
60672	1851.0	3202.0
152137	6274.0	2623.0
252946	0.0	0.0
84641	5767.0	2935.0
252948	4.0	4.0
84640	3186.0	1564.0
252949	0.0	0.0
154796	1581.0	3604.0
96610	207.0	151.0
164118	5.0	0.0
84629	11067.0	3222.0
84628	32.0	19.0
727897	4.0	3.0
57030	161.0	10.0
84636	24.0	1.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4240.0	4288.0
84632	33525.0	8124.0
60686	1322.0	949.0
84631	25.0	0.0
57037	2957.0	1376.0
84634	3.0	27.0
60685	8476.0	3956.0
105370183	0.0	0.0
57038	2252.0	2038.0
60684	3707.0	1313.0
60682	1129.0	645.0
60681	7456.0	2088.0
84630	14.0	11.0
60680	18.0	10.0
252953	0.0	0.0
252954	0.0	0.0
139189	8.0	32.0
252955	0.0	0.0
252956	0.0	0.0
57045	5706.0	2527.0
84669	3457.0	1085.0
84668	1018.0	208.0
84665	2.0	3.0
57047	43.0	13.0
84664	0.0	0.0
84667	21.0	4.0
84666	1.0	0.0
84661	4428.0	4975.0
84660	21.0	9.0
84662	3753.0	1887.0
648809	0.0	0.0
648822	0.0	1.0
57053	97.0	22.0
57054	0.0	0.0
57055	0.0	0.0
57050	2875.0	2344.0
166793	519.0	207.0
84658	7.0	26.0
84657	84.0	40.0
84659	9.0	2.0
84654	1.0	0.0
57057	0.0	0.0
84656	10678.0	4859.0
84650	1596.0	1452.0
84651	0.0	44.0
100132917	0.0	0.0
100132918	1.0	0.0
252983	1170.0	409.0
441073	58.0	108.0
100132920	2.0	0.0
100132923	38.0	14.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	269.0	124.0
441061	1.0	114.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	1.0	0.0
441094	153.0	2586.0
100132940	0.0	0.0
252968	2.0	0.0
252969	2539.0	1655.0
100132948	11.0	4.0
100132949	0.0	0.0
286310	7.0	7.0
404093	3983.0	2497.0
286319	2614.0	1055.0
100288772	1.0	0.0
441027	1232.0	441.0
441026	0.0	0.0
441024	1595.0	1249.0
441032	215.0	238.0
84803	3570.0	668.0
164091	1002.0	1721.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	270.0	87.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	1.0	0.0
100132979	0.0	0.0
359803	3.0	0.0
359804	0.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	814.0	456.0
359800	0.0	0.0
84818	3553.0	2023.0
441046	43.0	18.0
84817	1944.0	3693.0
359802	0.0	0.0
84823	3673.0	2598.0
57205	2780.0	339.0
441054	622.0	87.0
84824	6.0	21.0
441051	3.0	2.0
441050	61.0	44.0
84820	316.0	160.0
100132987	4.0	0.0
57209	3095.0	806.0
100288739	0.0	0.0
84809	2185.0	809.0
84808	17.0	504.0
57210	4602.0	1000.0
84804	926.0	318.0
100288730	187.0	71.0
84807	540.0	489.0
441034	29.0	66.0
84812	333.0	87.0
57215	2877.0	1555.0
84811	2306.0	1296.0
57216	2702.0	1234.0
57217	5340.0	4992.0
84814	54.0	18.0
100132992	0.0	0.0
57211	290.0	36.0
100132994	0.0	0.0
57212	4098.0	1229.0
57213	1296.0	1439.0
100132995	1.0	1.0
57214	392.0	86.0
105370242	0.0	0.0
286365	1.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	4.0	6.0
648791	61.0	230.0
359822	0.0	0.0
100129347	44.0	10.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	6.0	1.0
130728	1.0	3.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	0.0
404026	1.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	8.0	0.0
100130311	356.0	466.0
100130310	0.0	0.0
130733	864.0	141.0
359844	2.0	1.0
359845	1731.0	511.0
727914	3.0	1.0
727915	0.0	0.0
100129325	2.0	0.0
100129320	10.0	1.0
646168	16.0	14.0
100129319	1.0	0.0
100130307	9.0	0.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	453.0	622.0
100130301	10.0	17.0
345193	35.0	11.0
130749	73.0	18.0
646164	0.0	0.0
727909	113.0	2.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	1.0
646171	24.0	4.0
646175	2.0	0.0
646174	3.0	0.0
115123	200.0	30.0
286333	2.0	9.0
286336	233.0	146.0
115106	1068.0	873.0
100306975	5.0	0.0
115111	126044.0	1174.0
286343	132.0	644.0
286348	1.0	0.0
646193	0.0	0.0
100886964	3733.0	818.0
646192	0.0	0.0
646196	1.0	1.0
646195	7294.0	17362.0
100534599	1.0	1.0
130700	1.0	1.0
100306951	380.0	236.0
100534595	47.0	9.0
100132911	0.0	0.0
100534592	8.0	7.0
100534593	107.0	17.0
286362	1.0	0.0
100132916	1.0	0.0
100240709	1.0	3.0
129684	1.0	0.0
57180	595.0	450.0
129685	3140.0	1385.0
100240707	1.0	1.0
727982	0.0	0.0
57185	7957.0	9295.0
727987	0.0	0.0
57186	10258.0	3480.0
57187	5724.0	2271.0
57188	753.0	706.0
57181	3958.0	5226.0
94122	39.0	1561.0
57182	2843.0	981.0
727984	14.0	6.0
94121	1459.0	483.0
94120	4001.0	925.0
57184	1488.0	694.0
359795	1.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	13.0
57189	6117.0	1502.0
359792	10.0	2.0
127018	2216.0	1742.0
359793	0.0	0.0
100240711	1.0	0.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	0.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	14570.0	5188.0
727970	6.0	4.0
57191	94.0	45.0
166614	555.0	110.0
57198	4071.0	553.0
57192	1226.0	1306.0
359799	0.0	0.0
57194	326.0	204.0
727969	0.0	0.0
84798	5674.0	4620.0
140004	0.0	0.0
84793	15.0	61.0
84792	2377.0	878.0
84795	1470.0	728.0
84791	969.0	544.0
84790	3072.0	4272.0
154661	63.0	46.0
154664	918.0	90.0
166647	7846.0	1053.0
127003	33.0	0.0
127002	1003.0	477.0
115019	146.0	72.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	30.0	7.0
100130391	0.0	0.0
115024	6015.0	2877.0
142679	474.0	113.0
648729	3.0	5.0
142678	3942.0	2174.0
347894	0.0	0.0
102465436	0.0	0.0
94137	18.0	1.0
727991	7.0	1.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	2.0
102465430	0.0	0.0
100130388	6.0	0.0
100130386	4.0	0.0
94134	3948.0	2724.0
100130384	0.0	0.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	69.0	20.0
100129394	2.0	5.0
142683	2.0	1.0
142686	77.0	20.0
142685	1.0	0.0
152007	3000.0	1980.0
152006	6795.0	2127.0
142689	21.0	21.0
140028	0.0	0.0
152002	935.0	446.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	103.0	65.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	2.0	0.0
102465442	0.0	0.0
102465441	1.0	0.0
102465440	0.0	0.0
94162	0.0	1.0
127069	0.0	0.0
94161	10.0	3.0
100130376	2.0	0.0
94160	2.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	2.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1002.0	1009.0
100129385	38.0	0.0
100129387	2154.0	506.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	7.0	3.0
102465456	1.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	0.0	0.0
102465451	0.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	1.0	0.0
347862	5146.0	4221.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	15.0	1.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	333.0	285.0
727964	0.0	0.0
100129361	2576.0	2004.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	7.0	5.0
100129368	0.0	0.0
347853	3.0	0.0
102465479	0.0	0.0
102465478	2.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	82.0	47.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	9527.0	6852.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	17.0	4.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	3.0
100129357	53.0	24.0
100129351	0.0	0.0
100129354	15.0	14.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	1.0	3.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	416.0	17.0
57105	176.0	1009.0
57106	1065.0	1021.0
84726	13898.0	3259.0
57107	2102.0	1475.0
84725	706.0	314.0
57108	1.0	2.0
57101	200.0	52.0
84720	4067.0	1845.0
57102	1285.0	679.0
57103	257.0	476.0
84722	182.0	197.0
57104	6041.0	7383.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2575.0	2630.0
102465499	0.0	0.0
100288713	4.0	6.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	69.0	46.0
57110	287.0	386.0
57111	6195.0	9744.0
84706	1429.0	285.0
84705	882.0	558.0
84708	2284.0	837.0
84707	10414.0	5909.0
57116	7.0	12.0
57117	2099.0	1449.0
57118	10972.0	941.0
57119	33.0	0.0
57113	0.0	0.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	0.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	6185.0	1718.0
57121	588.0	5065.0
57122	2177.0	1264.0
201456	261.0	24.0
127086	1.0	0.0
57127	2.0	3.0
57128	2728.0	2542.0
57129	1656.0	1850.0
84747	9510.0	2944.0
57124	1029.0	198.0
57125	270.0	115.0
57126	321.0	23804.0
84740	5.0	1.0
152078	820.0	130.0
127074	0.0	0.0
57130	5933.0	4096.0
57132	9754.0	4587.0
84727	1452.0	1457.0
127077	0.0	0.0
84735	36.0	99.0
84734	665.0	567.0
57139	6638.0	4303.0
115098	3722.0	4474.0
201475	2347.0	2027.0
57134	13152.0	2698.0
57135	0.0	0.0
57136	38979.0	20359.0
84733	185.0	205.0
57142	17587.0	18482.0
57143	725.0	572.0
57144	33.0	0.0
201477	0.0	0.0
57140	3410.0	5670.0
57149	2411.0	2772.0
84767	0.0	0.0
140032	0.0	1.0
84769	1146.0	798.0
57146	1673.0	2622.0
57147	1906.0	759.0
84766	134.0	50.0
84765	1783.0	975.0
57148	7314.0	3473.0
152015	113.0	14.0
57152	1.0	2.0
57153	15652.0	11283.0
166655	1.0	0.0
57154	1757.0	1137.0
84749	2422.0	951.0
57150	798.0	388.0
57151	0.0	0.0
84759	1103.0	1202.0
140043	0.0	0.0
57156	139.0	58.0
57157	1738.0	787.0
139060	0.0	1.0
84752	5891.0	1184.0
57158	123.0	33.0
57159	36.0	632.0
84750	689.0	270.0
152024	0.0	0.0
139067	0.0	0.0
139065	152.0	434.0
94104	2849.0	1292.0
94103	11167.0	14538.0
96764	1950.0	742.0
94107	3655.0	3481.0
57165	168.0	160.0
94101	3579.0	3110.0
57161	890.0	250.0
57162	570.0	1692.0
57167	473.0	5.0
57168	219.0	141.0
57169	6907.0	3601.0
84787	545.0	403.0
57175	9553.0	10452.0
57176	2411.0	1484.0
57171	1139.0	970.0
57172	1.0	4.0
84779	0.0	0.0
57178	22903.0	4722.0
139081	14.0	12.0
84775	1250.0	788.0
57179	11112.0	6831.0
84777	186.0	186.0
84771	13.0	8.0
113655	1903.0	1598.0
732538	0.0	1.0
353323	0.0	0.0
353322	1883.0	146.0
353324	0.0	30.0
100996279	1.0	0.0
149603	13310.0	12871.0
341333	1.0	0.0
343990	734.0	1344.0
353332	0.0	0.0
149620	0.0	52.0
353333	0.0	0.0
100996266	0.0	72.0
343981	0.0	0.0
162605	0.0	0.0
353345	8.0	5.0
84900	111.0	200.0
84902	2263.0	1554.0
149628	51.0	8.0
84901	2130.0	1439.0
341315	166.0	7.0
113622	80.0	9.0
353355	349.0	120.0
149643	9.0	4.0
150622	2.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	355.0	89.0
100852410	116.0	27.0
84919	6046.0	2471.0
84918	4787.0	4239.0
389322	44.0	18.0
390311	1.0	0.0
389320	1.0	1.0
390313	0.0	0.0
84915	112.0	58.0
84914	1181.0	459.0
497190	21.0	3.0
84916	3795.0	2221.0
84922	2130.0	1216.0
390318	0.0	0.0
84924	974.0	381.0
84923	1112.0	611.0
84920	277.0	153.0
123016	3524.0	1475.0
497189	6.0	18.0
642521	0.0	0.0
390320	0.0	0.0
84908	2683.0	2508.0
390321	0.0	0.0
353376	18.0	0.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	3037.0	2308.0
390324	0.0	0.0
654503	0.0	2.0
84904	79.0	64.0
654504	0.0	0.0
390326	0.0	1.0
654505	1.0	0.0
390327	0.0	0.0
654506	8.0	13.0
84905	458.0	297.0
84911	590.0	307.0
390329	0.0	0.0
84910	3492.0	2804.0
84913	9188.0	9784.0
84912	1244.0	408.0
113691	33.0	11.0
642538	0.0	0.0
113675	3478.0	2089.0
84937	4937.0	4444.0
84936	1486.0	5403.0
84939	3817.0	1945.0
84938	1301.0	551.0
84944	15.0	12.0
57325	2455.0	1522.0
57326	50876.0	17449.0
84946	1586.0	1003.0
84945	2209.0	1068.0
84940	3570.0	2516.0
389336	1.0	1.0
389337	503.0	81.0
84942	731.0	247.0
84941	168.0	551.0
642546	2.0	0.0
343930	0.0	0.0
84929	8.0	257.0
389333	231.0	259.0
84926	9943.0	8710.0
84925	1601.0	902.0
84928	2735.0	898.0
57336	661.0	302.0
84933	455.0	354.0
84932	2320.0	831.0
57337	2976.0	890.0
84935	828.0	1129.0
57338	26.0	64.0
84934	2303.0	2180.0
57332	685.0	484.0
57333	559.0	420.0
84931	0.0	0.0
84930	826.0	356.0
57335	439.0	163.0
103752554	0.0	0.0
103752555	8.0	0.0
642559	5.0	2.0
390352	5.0	3.0
390354	583.0	837.0
389362	1577.0	1250.0
150677	3649.0	306.0
150678	3430.0	3929.0
377381	160.0	287.0
162655	362.0	140.0
390363	2.0	4.0
147040	3179.0	2490.0
343901	4.0	1.0
149699	0.0	5.0
150684	2247.0	2620.0
150681	0.0	0.0
159013	3401.0	1754.0
221504	9.0	7.0
103752581	0.0	3.0
389386	0.0	0.0
389383	6.0	6.0
389384	0.0	4.0
123041	21.0	21.0
162681	135.0	46.0
123036	3230.0	1112.0
103752587	0.0	0.0
150696	4865.0	4345.0
103752588	11.0	21.0
103752589	0.0	11.0
103752583	0.0	0.0
103752584	50.0	64.0
103752585	5.0	0.0
103752586	3.0	0.0
390340	0.0	0.0
389376	19.0	666.0
221527	560.0	172.0
390394	0.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	617.0	1218.0
389395	0.0	0.0
123096	58662.0	11921.0
137682	1515.0	1326.0
390378	0.0	0.0
221545	1396.0	1024.0
221547	6.0	11.0
147011	92.0	70.0
147007	1443.0	1058.0
100996295	7.0	1.0
137695	1766.0	1556.0
162632	29.0	34.0
149685	171.0	12.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	212.0	139.0
100996280	0.0	0.0
94240	287.0	356.0
94241	2460.0	2536.0
94236	1.0	0.0
94235	1.0	7.0
94234	523.0	2351.0
94239	10581.0	5529.0
94233	0.0	0.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	69.0	31.0
150590	425.0	303.0
94274	245.0	68.0
94298	1.0	4.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	1.0
414766	50.0	6.0
414767	0.0	2.0
654434	743.0	356.0
400123	0.0	0.0
400121	0.0	1.0
57221	1076.0	424.0
84838	4395.0	2188.0
400120	866.0	1.0
84837	664.0	354.0
84839	0.0	0.0
57226	5862.0	2572.0
84844	1569.0	1354.0
84847	1.0	2.0
57228	344.0	1021.0
57222	17929.0	12480.0
402779	0.0	0.0
402778	41.0	200.0
57223	8764.0	3873.0
57224	200.0	196.0
84842	150.0	93.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	1.0
642448	2.0	9.0
642461	0.0	0.0
642460	0.0	0.0
414777	2484.0	882.0
414778	19.0	13.0
57231	5777.0	4944.0
400110	12.0	51.0
57232	583.0	215.0
654427	14.0	5.0
84826	0.0	0.0
654429	41.0	0.0
84833	3394.0	5820.0
84836	9170.0	7997.0
84830	46.0	683.0
57234	122.0	339.0
