id	c2e12b8b-e04b-4805-b157-b6148efb9f9d	b34c9e55-0455-46fd-8dad-3994e2c06fb2
28485	0.0	0.0
28482	0.0	0.0
740	5071.0	4267.0
28483	8.0	3.0
741	777.0	1792.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	4917.0	108.0
28487	0.0	0.0
7701	1221.0	1172.0
745	107.0	124.0
7700	492.0	296.0
746	3988.0	7722.0
747	285.0	438.0
7703	2351.0	4321.0
7702	704.0	815.0
340533	122.0	21.0
7705	4520.0	4190.0
28480	1.0	0.0
7704	4455.0	192.0
219749	1145.0	709.0
28481	42.0	30.0
7707	4554.0	2569.0
7706	2737.0	2169.0
339541	51.0	122.0
100270879	7.0	0.0
171017	1660.0	1200.0
768215	0.0	0.0
340526	2986.0	1751.0
340527	192.0	106.0
100270887	3.0	1.0
146059	745.0	921.0
768217	0.0	0.0
750	7.0	4.0
768216	0.0	0.0
768211	783.0	169.0
752	616.0	4241.0
753	1241.0	1546.0
171019	3.0	1.0
754	19693.0	30538.0
768213	0.0	0.0
755	2753.0	2974.0
340529	1.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	37.0	11.0
757	13210.0	7902.0
7711	204.0	115.0
758	3.0	0.0
100270880	0.0	0.0
100505845	1.0	0.0
759	4.0	0.0
7716	6482.0	4017.0
134082	0.0	0.0
134083	0.0	0.0
158055	80.0	24.0
7718	398.0	469.0
158056	1009.0	347.0
158038	495.0	2.0
7730	2.0	4.0
100505832	191.0	5.0
7732	90.0	31.0
219771	5852.0	7138.0
219770	4.0	5.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	320.0	1044.0
340515	0.0	0.0
100270875	0.0	0.0
760	380.0	258.0
256714	17.0	61.0
100270876	0.0	0.0
761	151.0	274.0
768206	91.0	34.0
762	2342.0	15.0
763	15.0	5.0
100270871	0.0	0.0
256710	27.0	14.0
100270872	0.0	0.0
764	1.0	0.0
765	2.0	7.0
100270873	2.0	3.0
766	18.0	51.0
100270874	1.0	0.0
767	42.0	19.0
768	5.0	3.0
732275	0.0	4.0
100270870	0.0	0.0
100505835	8.0	2.0
7727	449.0	857.0
158046	38.0	17.0
7726	4860.0	3554.0
7728	810.0	1928.0
100505839	2.0	10.0
7741	966.0	802.0
100505865	25.0	55.0
7743	2455.0	577.0
339521	0.0	0.0
100270857	0.0	0.0
339524	136.0	54.0
770	1343.0	6402.0
100270864	0.0	0.0
771	543.0	222.0
205147	4.0	0.0
773	90.0	41.0
100270867	0.0	0.0
774	65.0	16.0
340508	8.0	0.0
775	417.0	374.0
776	1094.0	233.0
777	19.0	32.0
778	61.0	56.0
100505869	25.0	28.0
779	1.0	3.0
7733	573.0	394.0
7738	545.0	497.0
7737	470.0	1299.0
340501	4.0	0.0
7739	6318.0	1723.0
158078	967.0	3843.0
7750	5665.0	3270.0
7752	507.0	470.0
100505854	2243.0	1188.0
100505855	1.0	0.0
100505852	0.0	0.0
7754	1706.0	1174.0
7753	774.0	696.0
219793	1.0	3.0
219790	68.0	276.0
122060	846.0	573.0
100270846	2.0	0.0
339512	16.0	6.0
100270847	2.0	0.0
100270848	0.0	0.0
780	18073.0	26396.0
781	3859.0	1258.0
100270853	6.0	6.0
782	491.0	715.0
339505	0.0	8.0
783	197.0	51.0
103689912	607.0	46.0
784	970.0	2857.0
103689911	22.0	2.0
785	289.0	45.0
786	0.0	0.0
100270850	5.0	2.0
100270851	5.0	0.0
788	871.0	768.0
100270852	1.0	0.0
7745	2669.0	1509.0
789	0.0	0.0
103689918	0.0	0.0
103689917	2.0	2.0
732253	0.0	0.0
158062	81.0	35.0
7746	822.0	782.0
171024	2937.0	901.0
7748	983.0	1298.0
171023	6073.0	3085.0
103689913	0.0	0.0
171022	90.0	843.0
158067	777.0	266.0
103689915	3.0	0.0
7761	233.0	226.0
7760	920.0	2125.0
7763	22336.0	8050.0
5100	29.0	905.0
7762	215.0	289.0
5101	1294.0	95.0
7764	2421.0	5395.0
100270839	9.0	5.0
339500	590.0	766.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	1.0
790	2569.0	3802.0
100270837	0.0	0.0
100270838	0.0	0.0
793	11.0	3.0
794	5.0	777.0
100270844	2.0	0.0
795	1.0	0.0
796	2491.0	17.0
797	46.0	67.0
100270840	7.0	10.0
798	0.0	0.0
799	6.0	1.0
100270841	10.0	6.0
7756	7953.0	7318.0
7755	620.0	1790.0
7757	456.0	137.0
101929580	51.0	6.0
158011	0.0	0.0
100505806	705.0	935.0
7770	612.0	470.0
101929581	3.0	0.0
7772	760.0	349.0
7771	462.0	269.0
5110	4353.0	4847.0
101929582	0.0	0.0
5111	2550.0	5730.0
7773	301.0	333.0
7776	927.0	524.0
7775	320.0	371.0
101929589	1.0	0.0
100419416	0.0	0.0
100270832	8.0	6.0
100270833	2.0	8.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	246.0	102.0
7767	551.0	637.0
5105	19.0	0.0
7766	97.0	84.0
5106	2437.0	3604.0
7769	1397.0	1189.0
100420401	3.0	5.0
7768	272.0	227.0
5108	10839.0	7262.0
101929590	0.0	0.0
101929591	29.0	0.0
7781	19.0	20.0
7780	1275.0	8255.0
7783	0.0	0.0
7782	771.0	436.0
5121	8200.0	7564.0
5122	93.0	33.0
7784	58.0	142.0
5125	1942.0	651.0
7786	655.0	1109.0
90423	389.0	276.0
100419426	1.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	3.0	1.0
100420415	51.0	53.0
5116	2135.0	1994.0
100420414	5.0	6.0
100505826	25.0	16.0
90417	6459.0	1082.0
5118	2932.0	7269.0
90416	1297.0	808.0
7779	3991.0	2873.0
100420412	0.0	0.0
5119	4153.0	7288.0
158035	21.0	7.0
100420410	0.0	0.0
7791	17480.0	21955.0
5130	2952.0	3358.0
5132	5.0	2.0
90411	16759.0	8239.0
5133	120.0	220.0
5134	3221.0	2996.0
90410	1978.0	2073.0
7798	2773.0	1847.0
5136	2091.0	3870.0
146053	70.0	104.0
146050	1300.0	833.0
146057	1263.0	649.0
103091864	28.0	29.0
103091863	0.0	0.0
5126	2481.0	25696.0
7789	422.0	184.0
5127	5365.0	9550.0
5128	1405.0	1468.0
100505812	235.0	216.0
5129	1462.0	3444.0
90407	1067.0	3555.0
5140	89.0	239.0
100422971	1.0	1.0
5141	2240.0	1777.0
100422972	1.0	0.0
5142	703.0	1446.0
100422973	0.0	0.0
5143	200.0	1793.0
100422974	5.0	0.0
5144	1709.0	998.0
100422975	0.0	0.0
5145	7.0	81.0
5146	24.0	19.0
100422977	0.0	0.0
101929530	3.0	0.0
5147	942.0	1333.0
100422978	0.0	0.0
100422979	4.0	0.0
101929539	51.0	11.0
100419324	4.0	0.0
254128	627.0	635.0
254122	72.0	68.0
5137	170.0	382.0
7799	6790.0	2672.0
5138	1623.0	539.0
5139	735.0	356.0
100422970	1.0	0.0
5151	2027.0	1318.0
100422982	0.0	0.0
5152	688.0	4560.0
100422983	0.0	0.0
5153	301.0	212.0
100422984	0.0	0.0
5154	434.0	1588.0
100422985	0.0	0.0
5155	1459.0	1517.0
100422986	4.0	0.0
5156	1407.0	699.0
100422987	1.0	0.0
5157	3096.0	4574.0
100422988	0.0	0.0
5158	1074.0	914.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	21.0	2.0
5150	2755.0	2394.0
100049076	53.0	2.0
5148	16.0	99.0
5149	0.0	1.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3132.0	4526.0
100422993	0.0	0.0
5163	580.0	669.0
100422994	0.0	0.0
5164	2598.0	2879.0
100422995	0.0	0.0
5165	209.0	370.0
100422996	0.0	0.0
5166	13390.0	3920.0
100422997	7.0	1.0
5167	9667.0	2761.0
5168	1457.0	1524.0
5169	61.0	75.0
101929559	0.0	13.0
101929557	0.0	0.0
5160	5021.0	4362.0
5161	1.0	0.0
256764	11407.0	791.0
254100	127.0	84.0
254102	1598.0	6037.0
5159	5337.0	5325.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	78.0	112.0
5174	18.0	19.0
5175	9823.0	7301.0
5176	6366.0	6550.0
5178	1745.0	235.0
5179	13.0	35.0
5170	2498.0	1548.0
5172	50248.0	1127.0
100420342	1.0	0.0
5184	4887.0	5947.0
5187	20793.0	5549.0
5188	882.0	1242.0
5189	2026.0	1030.0
254173	4.0	13.0
254170	2772.0	1297.0
100420359	0.0	0.0
100420358	15.0	2.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1198.0	1925.0
5196	5.0	7.0
5197	1.0	0.0
5198	1066.0	1151.0
5199	87.0	296.0
254187	118.0	128.0
5190	2795.0	3376.0
5191	799.0	1004.0
5192	1164.0	1510.0
5193	1052.0	650.0
5194	3694.0	1920.0
100270790	3.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	1.0	1.0
105375380	0.0	1.0
53400	0.0	0.0
53405	2533.0	2631.0
100420377	0.0	0.0
53409	3.0	1.0
100420376	0.0	0.0
53407	1499.0	1995.0
100419392	3.0	0.0
100419391	24.0	1.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	17.0	6.0
53410	1.0	0.0
768220	3.0	1.0
100420393	3.0	0.0
100420392	0.0	0.0
112609	67.0	28.0
28457	271.0	52.0
28458	600.0	387.0
28452	57.0	25.0
28450	418.0	150.0
28455	3.0	9.0
28453	6.0	2.0
28454	213.0	138.0
90390	1115.0	738.0
28468	732.0	258.0
653458	0.0	1.0
28469	10.0	0.0
101340251	2.0	0.0
101340250	0.0	0.0
101340252	0.0	1.0
28462	2.0	1.0
28463	19.0	25.0
28461	142.0	49.0
28466	10.0	30.0
28467	657.0	404.0
653464	200.0	434.0
28464	60.0	15.0
28465	714.0	424.0
653489	6.0	3.0
28438	1.0	0.0
28435	0.0	0.0
28439	1225.0	515.0
653492	0.0	3.0
28430	4.0	0.0
28433	0.0	0.0
28434	488.0	184.0
28431	4.0	1.0
28432	12.0	0.0
28448	241.0	165.0
28449	22.0	23.0
28446	6.0	4.0
28447	1.0	0.0
28440	0.0	1.0
28441	4.0	4.0
653483	100.0	92.0
28444	669.0	235.0
28445	6.0	3.0
28442	901.0	410.0
653486	0.0	0.0
28443	1.0	2.0
28415	7.0	9.0
28416	14.0	7.0
28413	2.0	0.0
28414	66.0	34.0
28419	0.0	0.0
28417	19.0	1.0
28418	0.0	0.0
124626	1.0	2.0
388503	1.0	3.0
28411	6.0	2.0
28412	116.0	56.0
28410	189.0	125.0
388507	159.0	171.0
653499	12.0	29.0
28426	111.0	70.0
28427	3.0	0.0
28424	106.0	63.0
28425	12.0	17.0
28428	12.0	6.0
28429	14.0	3.0
28422	0.0	0.0
28423	389.0	482.0
28420	195.0	304.0
28421	17.0	4.0
102723099	11.0	18.0
388524	2.0	2.0
124602	252.0	15.0
388523	14.0	0.0
112611	649.0	626.0
28405	3.0	0.0
28408	508.0	314.0
28409	311.0	96.0
112616	1284.0	3388.0
28406	7.0	6.0
28407	4.0	0.0
388514	0.0	0.0
28400	206.0	92.0
388512	1.0	18.0
28401	457.0	145.0
134359	381.0	680.0
158326	158.0	84.0
339263	338.0	213.0
401730	0.0	1.0
146336	0.0	0.0
401725	2.0	6.0
401720	40.0	10.0
90557	309.0	1706.0
90550	918.0	1719.0
158314	23.0	79.0
106478999	2.0	0.0
106478998	0.0	0.0
106478997	1.0	0.0
106478996	0.0	0.0
106478995	1.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	1.0	2.0
106478991	8.0	5.0
339258	0.0	0.0
106478990	0.0	0.0
800	22867.0	24135.0
801	21467.0	23325.0
802	0.0	0.0
342892	114.0	98.0
804	0.0	0.0
805	37049.0	49926.0
342898	0.0	0.0
342897	46.0	132.0
806	49.0	5.0
401718	10.0	3.0
807	3.0	5.0
401717	4.0	5.0
808	14955.0	18087.0
158345	38.0	46.0
339240	0.0	0.0
90586	3.0	1.0
339241	1.0	2.0
90589	5.0	11.0
378884	50.0	147.0
339244	0.0	0.0
653404	0.0	0.0
90580	672.0	1735.0
391825	0.0	0.0
391827	3.0	4.0
810	7.0	3.0
811	98883.0	77967.0
340221	0.0	3.0
813	10150.0	13658.0
814	108.0	145.0
815	2.0	54.0
816	3053.0	1245.0
401708	1.0	1.0
817	2597.0	4910.0
818	2118.0	1502.0
819	2368.0	3683.0
90576	130.0	176.0
339230	920.0	1647.0
339231	1639.0	2423.0
339229	780.0	1989.0
122335	0.0	0.0
124997	1287.0	2508.0
340217	0.0	0.0
124995	2222.0	3022.0
378881	0.0	0.0
820	63.0	150.0
821	67231.0	36878.0
822	12601.0	33063.0
823	14792.0	23653.0
824	18034.0	35119.0
825	84.0	106.0
826	18956.0	38772.0
827	739.0	153.0
134391	0.0	1.0
829	4926.0	8278.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	14.0	3.0
106478966	1.0	0.0
106478965	1.0	1.0
161931	2.0	2.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	2.0	1.0
106478962	9.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	3.0
340205	11.0	89.0
340206	3.0	20.0
388228	475.0	883.0
830	7774.0	8107.0
831	18944.0	18490.0
832	13683.0	21067.0
833	2789.0	4258.0
834	259.0	1583.0
835	1850.0	1840.0
836	935.0	1797.0
837	850.0	1751.0
838	1.0	10.0
342865	0.0	0.0
340204	0.0	1.0
839	697.0	1435.0
90594	525.0	392.0
100505993	1.0	0.0
106478959	0.0	0.0
106478958	0.0	0.0
100505994	1535.0	192.0
106478957	5.0	3.0
106478956	2.0	0.0
641451	1.0	1.0
106478955	0.0	0.0
106478954	3.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	132.0	90.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	4.0	8.0
90592	463.0	405.0
7809	1.0	0.0
840	836.0	1440.0
841	979.0	1059.0
842	1873.0	1318.0
843	993.0	1680.0
844	17.0	42.0
136991	1.0	0.0
845	501.0	95.0
342850	0.0	0.0
846	107.0	0.0
7802	5311.0	314.0
847	13134.0	10147.0
7804	7468.0	1377.0
7803	9315.0	7709.0
7805	3247.0	12320.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	958.0	1338.0
106478986	0.0	0.0
106478985	4.0	0.0
106478984	0.0	0.0
388254	0.0	0.0
106478983	0.0	0.0
388255	15.0	2.0
106478982	2.0	0.0
339201	608.0	880.0
653447	511.0	876.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	5.0
7818	4215.0	9612.0
28595	6.0	16.0
148979	43.0	46.0
28592	6.0	8.0
28593	2.0	0.0
28599	0.0	0.0
401744	0.0	1.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	2043.0	1542.0
857	62229.0	9117.0
641457	0.0	0.0
7812	41915.0	33565.0
858	25736.0	8762.0
641456	2.0	0.0
859	3.0	0.0
28591	0.0	2.0
106478979	1.0	0.0
106478978	0.0	0.0
106478977	21.0	1.0
106478976	0.0	1.0
106478975	1.0	0.0
106478974	2.0	0.0
106478973	25.0	8.0
106478972	11.0	2.0
653435	1.0	0.0
106478971	16.0	2.0
653436	43.0	13.0
106478970	0.0	0.0
653437	2.0	0.0
146330	2468.0	4281.0
146325	1.0	0.0
860	293.0	2243.0
861	497.0	8151.0
862	640.0	131.0
653440	391.0	759.0
863	224.0	278.0
653441	119.0	29.0
864	284.0	1267.0
865	2382.0	4739.0
866	0.0	0.0
867	1507.0	1822.0
868	2227.0	1745.0
869	278.0	6731.0
134353	238.0	258.0
641467	48.0	47.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	11.0	2.0
219402	2144.0	2198.0
106478923	0.0	0.0
7840	2173.0	1458.0
106478922	2.0	0.0
100505964	1.0	0.0
106478921	0.0	0.0
106478920	6.0	0.0
7841	2741.0	5881.0
388276	0.0	0.0
388275	0.0	4.0
388272	288.0	406.0
871	5619.0	15272.0
873	3596.0	3747.0
874	140.0	675.0
875	16.0	6.0
7832	24557.0	18209.0
100505967	0.0	0.0
7837	929.0	3227.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	1.0	0.0
106478913	2.0	5.0
106478912	0.0	0.0
7851	140.0	147.0
106478911	0.0	0.0
100505953	0.0	1.0
7850	47.0	642.0
106478910	0.0	1.0
7852	1766.0	5799.0
100270754	0.0	0.0
881	12.0	26.0
100270755	2.0	1.0
883	531.0	513.0
885	8.0	1.0
886	0.0	2.0
887	79.0	6.0
100270753	0.0	0.0
7844	2861.0	2245.0
889	3443.0	1728.0
7846	3316.0	11872.0
106478909	0.0	1.0
219409	0.0	0.0
7849	80098.0	36844.0
220416	4.0	8.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1736.0	1830.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	14.0	32.0
5201	3358.0	5864.0
106478942	2.0	4.0
5202	1978.0	6473.0
106478941	0.0	0.0
106478940	0.0	0.0
890	76.0	227.0
891	689.0	1164.0
892	5005.0	3407.0
894	6462.0	17101.0
342808	0.0	2.0
895	0.0	0.0
896	4985.0	10003.0
388289	8.0	6.0
897	3.0	0.0
898	124.0	213.0
899	137.0	262.0
7855	4162.0	1146.0
7857	321.0	122.0
171392	452.0	461.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	1.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4934.0	2246.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	19.0	3.0
5210	248.0	394.0
7873	9418.0	5513.0
100505975	36.0	14.0
106478933	0.0	0.0
5211	7731.0	12051.0
106478932	0.0	0.0
219432	0.0	0.0
5212	778.0	66.0
106478931	0.0	0.0
5213	4458.0	2337.0
219431	0.0	0.0
7874	7282.0	5637.0
106478930	0.0	0.0
388284	216.0	99.0
171389	11.0	6.0
100420508	0.0	0.0
100420505	31.0	14.0
105377595	14.0	5.0
5203	734.0	1504.0
7866	1876.0	3756.0
100420503	0.0	2.0
5204	20262.0	29159.0
100420502	2.0	0.0
5205	4177.0	3468.0
100420501	0.0	0.0
7867	6472.0	17881.0
5207	72.0	13.0
7869	3580.0	10989.0
5208	14927.0	2741.0
106478929	0.0	0.0
5209	1355.0	1658.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	3019.0	251.0
7884	2494.0	3725.0
219445	0.0	0.0
5222	38.0	2.0
90523	99.0	57.0
5223	1594.0	1595.0
5224	0.0	0.0
90522	1115.0	2941.0
100419521	2.0	0.0
220433	32.0	33.0
146378	0.0	2.0
100420519	4.0	0.0
5214	8422.0	9874.0
158373	189.0	93.0
7879	20204.0	29244.0
5216	19202.0	66774.0
100420512	0.0	0.0
5217	10886.0	4785.0
5218	2262.0	2770.0
158376	91.0	65.0
100505929	1.0	0.0
158358	2821.0	1074.0
5230	19988.0	15909.0
220429	1.0	1.0
5232	0.0	0.0
5233	28.0	8.0
101929467	3.0	1.0
219453	0.0	0.0
100270709	0.0	0.0
146395	20.0	24.0
100505919	0.0	0.0
100420527	8.0	6.0
100420526	4.0	3.0
5225	2.0	0.0
5226	8293.0	7592.0
100505911	65.0	68.0
5228	5031.0	903.0
90507	3837.0	4956.0
5229	1581.0	932.0
90506	230.0	467.0
5241	265.0	1033.0
219469	0.0	0.0
101929471	0.0	0.0
5243	429.0	134.0
5244	72.0	41.0
101929478	0.0	0.0
5245	5142.0	7571.0
219464	0.0	0.0
5246	0.0	0.0
5236	3303.0	8030.0
5238	2553.0	3217.0
5239	1452.0	331.0
100505945	1.0	4.0
158399	352.0	62.0
5250	23166.0	22419.0
101929484	11.0	37.0
5251	228.0	118.0
5252	8659.0	8709.0
219479	0.0	0.0
5253	4810.0	2067.0
5255	1579.0	1437.0
219477	0.0	0.0
5256	2843.0	1853.0
5257	7022.0	4573.0
220441	538.0	301.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	565.0	2022.0
158383	8.0	6.0
100420546	8.0	8.0
90527	6620.0	3308.0
158381	34.0	34.0
100505933	99.0	19.0
90529	944.0	941.0
5261	1995.0	3867.0
5264	3569.0	4316.0
5265	2383.0	273073.0
5266	3.0	101.0
5267	0.0	0.0
219487	0.0	0.0
5268	0.0	39.0
101929410	41.0	21.0
219484	0.0	0.0
219482	0.0	0.0
5260	102.0	39.0
5258	0.0	0.0
5259	2.0	2.0
5272	1855.0	1901.0
5273	0.0	3.0
5274	674.0	521.0
28509	0.0	0.0
5275	0.0	1.0
5276	5.0	2.0
5277	1044.0	612.0
101929423	121.0	45.0
5279	1339.0	3261.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	2298.0	3161.0
28505	0.0	1.0
101929428	0.0	0.0
5271	1850.0	1607.0
28506	0.0	1.0
256435	2413.0	1200.0
28500	0.0	0.0
5269	7398.0	8355.0
105377617	0.0	0.0
5283	1664.0	853.0
5284	49.0	809.0
100420450	1.0	1.0
5286	7308.0	2630.0
5287	1356.0	991.0
5288	21.0	0.0
5289	3016.0	1925.0
101929437	0.0	0.0
5280	70.0	15.0
5281	792.0	666.0
5282	1.0	3.0
102723166	50.0	43.0
102723167	95.0	2.0
102723165	4.0	1.0
100420458	0.0	0.0
5294	112.0	169.0
100420462	3.0	0.0
5295	6814.0	2335.0
100419472	1.0	0.0
5296	23.0	101.0
5297	5257.0	4331.0
5298	6878.0	8160.0
100419471	1.0	0.0
5290	1798.0	1306.0
100419477	0.0	0.0
5291	5987.0	3794.0
5292	4456.0	3037.0
5293	890.0	1765.0
100420473	0.0	0.0
100101932	1.0	0.0
100101938	0.0	0.0
256472	15.0	54.0
256471	1266.0	1053.0
100419489	10.0	1.0
100101935	0.0	0.0
100270680	2.0	5.0
100420477	3.0	1.0
100420476	60.0	0.0
100420484	0.0	8.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	5.0	14.0
101929402	39.0	33.0
100270648	0.0	1.0
101929407	151.0	21.0
105375013	7.0	12.0
641365	0.0	0.0
641364	11.0	0.0
401696	0.0	3.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	124.0	276.0
28572	2.0	11.0
28573	3.0	11.0
28570	0.0	0.0
28571	0.0	1.0
28576	1.0	61.0
28577	1.0	3.0
653354	1.0	30.0
28574	0.0	5.0
401687	0.0	0.0
28575	1.0	1.0
641372	6.0	0.0
641371	177.0	256.0
112950	2336.0	3300.0
641373	0.0	0.0
28589	13.0	59.0
28583	3.0	12.0
28584	1.0	1.0
28581	5.0	17.0
28582	1.0	5.0
28587	0.0	2.0
124930	188.0	339.0
28588	0.0	0.0
28585	0.0	0.0
28586	4.0	16.0
28580	0.0	4.0
124935	2421.0	2373.0
124936	2852.0	1478.0
378805	2022.0	787.0
641380	0.0	0.0
112942	5165.0	4560.0
378807	8.0	1.0
641382	0.0	0.0
641384	0.0	0.0
401675	0.0	0.0
28558	17.0	21.0
28559	85.0	803.0
28556	0.0	0.0
28557	4.0	11.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2052.0	1842.0
401665	0.0	0.0
641379	0.0	0.0
124925	21.0	0.0
401664	0.0	0.0
28569	4.0	11.0
401663	0.0	2.0
112939	2689.0	6462.0
401662	0.0	0.0
28567	12.0	95.0
401661	0.0	0.0
28568	15.0	54.0
112937	189.0	5.0
112936	2471.0	3624.0
449645	0.0	0.0
28561	0.0	0.0
124912	0.0	2.0
653361	70.0	174.0
28560	3.0	7.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	9.0
28566	0.0	6.0
28563	0.0	3.0
28564	4.0	1.0
378828	0.0	0.0
378825	1.0	2.0
391804	6.0	0.0
124989	807.0	582.0
391803	1.0	1.0
340286	3.0	2.0
653390	50.0	66.0
339290	2484.0	2099.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	0.0
653381	1482.0	279.0
124975	65.0	276.0
124976	540.0	453.0
391819	0.0	0.0
124974	0.0	0.0
340277	620.0	457.0
340274	2.0	0.0
340273	6.0	1.0
339287	4864.0	5515.0
28514	767.0	271.0
28512	934.0	720.0
28513	158.0	4.0
28518	3.0	2.0
28519	0.0	0.0
28516	1.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	1777.0	2112.0
124961	772.0	427.0
340267	215.0	66.0
340260	1.0	0.0
112970	406.0	785.0
28525	0.0	0.0
28526	22.0	25.0
28523	0.0	0.0
378832	8.0	1.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4628.0	7949.0
901	3517.0	3839.0
340252	2799.0	1512.0
902	2258.0	2216.0
904	2122.0	1322.0
905	2698.0	1790.0
908	6813.0	9462.0
909	8.0	4626.0
340371	2661.0	2970.0
136895	534.0	323.0
51081	2982.0	2970.0
51083	10.0	2.0
51082	3545.0	4156.0
51085	228.0	185.0
51084	3239.0	2570.0
51087	147.0	50.0
51086	12.0	11.0
146212	12.0	8.0
51088	1213.0	1390.0
910	3.0	513.0
90678	1597.0	1053.0
911	61.0	2039.0
912	126.0	138.0
913	34.0	1710.0
914	290.0	1375.0
915	129.0	814.0
916	480.0	2013.0
917	91.0	266.0
919	154.0	525.0
90673	1279.0	885.0
51090	1414.0	1560.0
51092	4074.0	3662.0
51091	821.0	499.0
51094	5515.0	9621.0
51093	2472.0	3583.0
51096	2483.0	3497.0
51095	1351.0	1401.0
146225	14.0	33.0
51098	2491.0	2765.0
340359	9.0	2.0
51097	3683.0	6815.0
146223	10994.0	6229.0
51099	1697.0	1074.0
920	656.0	5440.0
146227	131.0	2186.0
921	87.0	700.0
90668	114.0	61.0
922	0.0	16.0
923	167.0	632.0
340351	217.0	189.0
924	155.0	970.0
643941	0.0	0.0
925	640.0	972.0
926	159.0	221.0
927	2.0	6.0
928	30344.0	39215.0
100312775	6.0	5.0
929	1598.0	5494.0
158228	319.0	121.0
339366	80.0	391.0
26095	69.0	6.0
401825	0.0	0.0
26098	1299.0	776.0
340348	1196.0	1011.0
26097	6724.0	7346.0
388324	424.0	224.0
26099	7169.0	8819.0
388325	41.0	191.0
930	10.0	132.0
148898	596.0	298.0
931	51.0	482.0
388323	56.0	34.0
932	0.0	1.0
933	125.0	451.0
643954	2.0	2.0
26090	11637.0	13734.0
134265	702.0	387.0
26092	9490.0	6217.0
936	5.0	1.0
26091	2462.0	2346.0
158234	853.0	429.0
26094	1050.0	1308.0
643955	0.0	0.0
938	18.0	8.0
26093	2061.0	1954.0
939	374.0	708.0
401827	3.0	1.0
90693	892.0	429.0
158219	943.0	2157.0
134266	657.0	735.0
643971	2.0	0.0
940	41.0	217.0
941	54.0	229.0
124872	603.0	43.0
942	81.0	1146.0
943	47.0	199.0
342994	2.0	7.0
944	104.0	109.0
643965	0.0	3.0
945	54.0	436.0
946	2.0	2803.0
7903	272.0	1918.0
947	7269.0	3443.0
158222	58.0	87.0
948	3456.0	391.0
949	1911.0	1104.0
7905	27127.0	22419.0
136853	457.0	763.0
401895	1.0	0.0
339344	274.0	589.0
339345	0.0	0.0
653308	163.0	251.0
26074	156.0	12.0
7918	1147.0	2158.0
