id	d0b25a83-b0a8-4466-b928-18b68e33dd17	59d90fcf-e519-4e32-87cd-eb920cf3b588
6918	0.0	0.0
647190	4.0	0.0
100653489	0.0	0.0
6911	138.0	116.0
6910	19.0	4.0
6913	58.0	81.0
253724	88.0	54.0
6915	159.0	156.0
253725	1870.0	2837.0
100288428	14.0	12.0
100288425	0.0	0.0
100288420	0.0	0.0
6928	1.0	7.0
6927	0.0	1.0
6929	2974.0	4371.0
202151	260.0	18.0
6920	3662.0	5531.0
6922	44.0	37.0
6921	1457.0	2319.0
6924	2762.0	3435.0
6923	6076.0	8639.0
6926	9293.0	13350.0
100462732	0.0	0.0
6925	4315.0	4008.0
6940	532.0	761.0
100288413	26.0	21.0
6939	16.0	13.0
6938	3262.0	4505.0
6932	2343.0	2659.0
6935	1954.0	1991.0
6934	1547.0	1946.0
6936	1085.0	1465.0
100288405	0.0	0.0
100462790	0.0	0.0
6950	7144.0	9094.0
165055	135.0	109.0
6949	2185.0	2999.0
100462799	0.0	0.0
6942	3222.0	4549.0
100132601	1.0	4.0
100462792	0.0	0.0
6941	468.0	1049.0
6944	2040.0	2670.0
100462794	71.0	95.0
6943	1.0	3.0
100462793	0.0	0.0
6945	2152.0	3102.0
192670	878.0	1903.0
100462795	1.0	0.0
100132606	0.0	0.0
6948	4754.0	7008.0
6947	1.0	108.0
100462797	0.0	0.0
6960	0.0	0.0
6962	0.0	1.0
4300	2792.0	1634.0
6961	0.0	0.0
6953	0.0	0.0
6954	1.0	0.0
6956	5.0	4.0
100132617	0.0	1.0
6959	0.0	0.0
100132618	7.0	4.0
253769	351.0	727.0
192683	939.0	894.0
6958	0.0	0.0
100132619	0.0	0.0
107075180	0.0	0.0
6971	0.0	0.0
107075181	0.0	0.0
6970	0.0	0.0
107075182	0.0	0.0
6973	1.0	1.0
107075183	0.0	0.0
4311	101.0	731.0
6972	0.0	1.0
107075184	0.0	1.0
107075185	0.0	3.0
107075186	0.0	0.0
107075187	0.0	0.0
107075188	0.0	0.0
107075189	0.0	0.0
165082	95.0	87.0
100144604	19.0	9.0
100144603	15.0	37.0
100144602	22.0	0.0
4301	5228.0	12598.0
253738	415.0	515.0
4302	9087.0	15827.0
4303	1568.0	2116.0
6966	48.0	11.0
100462772	28.0	15.0
6968	0.0	0.0
4306	3836.0	3341.0
6967	198.0	55.0
4308	0.0	1.0
6969	0.0	0.0
6980	0.0	3.0
107075190	3.0	0.0
107075191	0.0	0.0
6982	0.0	0.0
107075192	0.0	0.0
4320	68.0	294.0
6981	13.0	8.0
107075193	0.0	0.0
6984	24.0	5.0
107075194	0.0	0.0
4321	69.0	262.0
4322	0.0	10.0
6983	2.0	1.0
107075195	1.0	1.0
107075196	0.0	0.0
107075197	0.0	0.0
107075198	0.0	0.0
107075199	0.0	0.0
103611157	0.0	0.0
103611155	0.0	0.0
100462788	0.0	0.0
192666	0.0	0.0
100132630	1.0	0.0
192668	594.0	631.0
192669	1300.0	1883.0
6975	6.0	0.0
153090	3653.0	11683.0
4312	1.0	31.0
4313	4668.0	6446.0
6974	27.0	1.0
4314	0.0	12.0
6977	16.0	8.0
6976	19.0	5.0
100462782	0.0	0.0
4316	49.0	885.0
6979	1.0	0.0
100462785	0.0	0.0
4317	0.0	10.0
6978	57.0	31.0
4318	2066.0	16352.0
100462787	0.0	0.0
4319	2.0	43.0
100462786	0.0	0.0
6991	80.0	171.0
100616468	0.0	0.0
6990	1751.0	3146.0
647107	0.0	0.0
100616469	0.0	0.0
6993	3477.0	4089.0
4330	199.0	445.0
4331	614.0	907.0
6992	4875.0	6140.0
107075160	0.0	0.0
100616467	2.0	0.0
4332	379.0	699.0
647102	0.0	0.0
100616464	0.0	0.0
107075161	1.0	0.0
107075162	0.0	0.0
100616465	0.0	0.0
107075163	0.0	1.0
107075164	1.0	0.0
100616463	0.0	0.0
100616460	0.0	0.0
107075165	12.0	12.0
107075166	3.0	1.0
107075167	0.0	1.0
107075168	0.0	0.0
107075169	4.0	7.0
100873958	0.0	0.0
100873957	0.0	0.0
4323	3777.0	10654.0
6986	0.0	0.0
100873952	0.0	2.0
4324	14341.0	6960.0
6985	0.0	0.0
100873951	3.0	1.0
6988	6862.0	5269.0
4325	198.0	2411.0
100873950	0.0	0.0
4326	58.0	27.0
6987	1.0	0.0
4327	186.0	437.0
100873956	7.0	11.0
100873955	7.0	5.0
4329	3064.0	2516.0
100873954	23.0	19.0
100873953	0.0	0.0
100616459	0.0	0.0
100616457	0.0	1.0
64682	727.0	930.0
4340	0.0	2.0
100616458	0.0	0.0
107075170	1.0	0.0
100616455	0.0	0.0
4342	0.0	0.0
107075171	1.0	0.0
100616456	0.0	0.0
4343	1907.0	3635.0
107075172	121.0	96.0
100616453	0.0	0.0
107075173	0.0	0.0
100616454	0.0	0.0
64689	2735.0	3119.0
107075174	1.0	0.0
100616451	0.0	0.0
107075175	1.0	0.0
100616452	0.0	0.0
107075176	0.0	0.0
107075177	0.0	0.0
100616450	0.0	0.0
107075178	0.0	0.0
107075179	0.0	0.0
650747	0.0	0.0
100873949	9.0	7.0
100873948	0.0	0.0
100873947	0.0	0.0
100873946	2.0	1.0
100873941	0.0	2.0
6997	59.0	3.0
4335	1217.0	1950.0
6996	578.0	992.0
100873940	0.0	1.0
6999	41.0	26.0
4336	5.0	10.0
4337	1708.0	1788.0
6998	0.0	0.0
4338	3177.0	3569.0
100873945	0.0	0.0
100873944	0.0	2.0
100873943	0.0	0.0
100873942	9.0	4.0
100616448	0.0	0.0
100616449	0.0	0.0
4350	1998.0	4433.0
100616446	0.0	0.0
4351	2639.0	2940.0
64693	1.0	1.0
100616447	0.0	0.0
4352	30.0	18.0
100873970	0.0	0.0
4353	6.0	4.0
647123	0.0	0.0
4354	1601.0	1518.0
4355	716.0	735.0
107075141	4053.0	7367.0
100616440	0.0	0.0
64699	551.0	167.0
107075142	1.0	0.0
100616441	0.0	0.0
107075143	0.0	2.0
647121	70.0	135.0
107075144	0.0	0.0
107075145	0.0	0.0
107075146	0.0	0.0
107075147	0.0	0.0
107075148	0.0	0.0
107075138	0.0	0.0
107075139	1.0	0.0
100873979	31.0	18.0
4345	1272.0	2086.0
100873974	6.0	3.0
100873973	0.0	0.0
100873972	0.0	0.0
100873978	8.0	6.0
100873977	1.0	0.0
100873976	1.0	0.0
100873975	0.0	2.0
100616437	0.0	1.0
4360	448.0	1517.0
100616438	0.0	0.0
4361	1125.0	1854.0
100616435	0.0	0.0
4362	1.0	0.0
100616436	0.0	0.0
4363	4636.0	4597.0
100616433	0.0	0.0
100616434	0.0	2.0
647135	55.0	148.0
107075150	0.0	0.0
100616431	0.0	0.0
107075151	0.0	0.0
100616432	0.0	0.0
107075152	0.0	0.0
107075153	0.0	1.0
100616430	0.0	0.0
107075154	0.0	0.0
107075155	0.0	0.0
107075156	0.0	0.0
107075157	0.0	0.0
107075158	0.0	0.0
107075159	0.0	0.0
107075149	0.0	0.0
100873969	23.0	0.0
100288493	0.0	0.0
253782	1480.0	2684.0
100653423	0.0	1.0
4356	92.0	249.0
100873963	0.0	0.0
4357	1339.0	2380.0
100873962	46.0	89.0
4358	2621.0	5370.0
4359	90.0	110.0
100873960	0.0	1.0
100873967	7.0	0.0
100873966	0.0	0.0
100873965	1.0	3.0
100616439	0.0	0.0
100873964	0.0	0.0
100873992	0.0	0.0
647144	0.0	0.0
100873991	1.0	13.0
650794	75.0	101.0
100873990	2.0	1.0
107075120	0.0	0.0
107075121	0.0	0.0
107075122	0.0	0.0
107075123	0.0	0.0
107075124	0.0	0.0
107075125	1.0	0.0
100288485	0.0	1.0
100288486	0.0	0.0
107075126	0.0	0.0
100288483	1.0	0.0
107075116	42.0	54.0
107075117	29.0	21.0
107075118	0.0	0.0
107075119	0.0	0.0
100873995	0.0	0.0
100873994	0.0	0.0
100873993	0.0	0.0
100873998	1.0	2.0
100873997	0.0	0.0
348567	1.0	1.0
100873981	0.0	0.0
100616499	0.0	1.0
100873980	0.0	0.0
647156	0.0	0.0
647158	0.0	1.0
100616498	0.0	0.0
107075130	14.0	16.0
100616495	0.0	0.0
107075131	0.0	0.0
107075132	0.0	0.0
100616493	0.0	0.0
107075133	0.0	0.0
100616494	0.0	0.0
107075134	0.0	0.0
100616491	0.0	0.0
107075135	1.0	0.0
100616492	1.0	0.0
107075136	0.0	0.0
118738	16.0	14.0
107075137	0.0	1.0
100616490	0.0	0.0
107075127	0.0	0.0
107075128	0.0	0.0
107075129	1.0	1.0
100288470	0.0	0.0
100873985	69.0	61.0
100873984	0.0	0.0
100873983	1.0	0.0
100873982	0.0	0.0
100873989	0.0	3.0
100873988	0.0	3.0
100873987	1.0	2.0
100873986	0.0	0.0
647166	1.0	0.0
100616488	0.0	0.0
647167	44.0	36.0
100616489	0.0	0.0
100616486	0.0	0.0
647169	0.0	0.0
100616487	0.0	0.0
647162	1.0	1.0
100616484	0.0	0.0
100616485	0.0	0.0
100616482	0.0	0.0
107075100	1.0	0.0
100616483	0.0	0.0
107075101	0.0	0.0
100616480	0.0	0.0
107075102	0.0	0.0
100616481	0.0	0.0
100288463	0.0	0.0
107075103	0.0	0.0
107075104	0.0	0.0
100616479	1.0	0.0
647177	0.0	0.0
100616477	31.0	25.0
100616478	0.0	0.0
100616475	0.0	0.0
100616476	0.0	0.0
100616473	0.0	0.0
647174	4.0	5.0
100616474	0.0	1.0
647175	0.0	0.0
100616471	0.0	0.0
107075110	0.0	0.0
107075111	0.0	0.0
107075112	0.0	0.0
107075113	0.0	0.0
100616470	0.0	0.0
107075114	1.0	0.0
107075115	1.0	3.0
107075105	0.0	0.0
100288451	0.0	1.0
107075108	2.0	5.0
107075109	0.0	0.0
348654	391.0	412.0
100616500	0.0	0.0
100130059	0.0	0.0
107075200	0.0	0.0
107075201	0.0	0.0
107075202	0.0	0.0
107075203	0.0	0.0
100129061	1.0	0.0
118672	217.0	277.0
100129060	50.0	95.0
118670	0.0	0.0
348645	129.0	76.0
100129067	3.0	2.0
64601	2247.0	2111.0
64600	0.0	1.0
107075210	0.0	0.0
107075211	0.0	0.0
100130043	1.0	1.0
107075212	0.0	0.0
107075213	0.0	0.0
100130042	0.0	0.0
107075214	0.0	1.0
107075204	0.0	0.0
118663	12.0	4.0
143630	23.0	52.0
107075205	0.0	0.0
100129050	0.0	0.0
107075206	0.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	1.0	0.0
131669	0.0	3.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	0.0	1.0
100130029	0.0	0.0
373509	2.0	3.0
100129031	0.0	0.0
100129032	2.0	4.0
100130017	0.0	0.0
100130015	23.0	118.0
100130014	2.0	0.0
131601	2040.0	2759.0
100129023	0.0	0.0
100130009	0.0	9.0
128025	8.0	4.0
64641	295.0	340.0
100130006	1.0	1.0
100616530	7.0	2.0
64645	2420.0	3938.0
116039	53.0	51.0
100130003	91.0	134.0
100130002	1.0	1.0
64648	0.0	0.0
131616	1057.0	1362.0
100129013	0.0	0.0
100129008	0.0	0.0
64651	1109.0	3450.0
100129007	0.0	0.0
100129009	0.0	0.0
116028	147.0	929.0
204801	7.0	1.0
100129004	2.0	1.0
100129005	0.0	0.0
64663	0.0	0.0
128077	2061.0	1489.0
167681	39.0	33.0
100132641	0.0	0.0
100132645	3.0	2.0
116092	1405.0	2267.0
116093	0.0	0.0
128061	332.0	432.0
100132656	1.0	1.0
116085	0.0	1.0
204851	5391.0	6429.0
116071	427.0	362.0
167691	931.0	2849.0
116064	3469.0	4459.0
100132672	0.0	0.0
100132673	1.0	1.0
116068	1739.0	2077.0
100132677	2.0	5.0
100130099	0.0	0.0
100130097	5.0	6.0
143662	6241.0	14004.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	1.0	0.0
100130086	0.0	0.0
100129094	1.0	14.0
143678	8.0	5.0
100132699	0.0	0.0
100130079	0.0	0.0
100130074	2.0	1.0
143684	633.0	974.0
100129086	3.0	2.0
100129080	2.0	0.0
143689	104.0	84.0
143686	7354.0	5011.0
153020	341.0	1638.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	143.0	87.0
100130060	0.0	0.0
202243	718.0	1288.0
100129074	3.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	3110.0	8962.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	1.0	2.0
647076	13.0	21.0
100462880	8.0	19.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	3.0	2.0
647085	0.0	0.0
100653396	0.0	0.0
647087	4412.0	4032.0
647081	0.0	0.0
100462857	0.0	0.0
100462851	0.0	0.0
100462850	0.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	195.0	100.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	0.0	1.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	0.0	0.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	1442.0	1407.0
202299	9.0	16.0
104355426	57.0	128.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	1.0
107075097	0.0	0.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	60.0	17.0
4430	1935.0	4105.0
100132501	10.0	20.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	56.0	8.0
346085	7.0	6.0
100132510	2.0	2.0
4435	130.0	19231.0
4436	1892.0	3116.0
4437	1270.0	1817.0
4438	2.0	5.0
4439	22.0	71.0
253868	5.0	6.0
64793	668.0	687.0
100616347	0.0	0.0
64792	2508.0	3020.0
100616348	0.0	0.0
64795	2373.0	3810.0
64794	1719.0	1699.0
100616346	0.0	0.0
100616343	1.0	3.0
100616344	0.0	0.0
64799	346.0	174.0
100616341	0.0	0.0
64798	7287.0	1610.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	33.0	42.0
103625683	0.0	0.0
100616336	0.0	0.0
103625684	3.0	1.0
100616337	0.0	0.0
103625681	40.0	38.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	58.0	87.0
100616327	0.0	0.0
100616328	0.0	0.0
650655	60.0	69.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	1.0	1.0
100616321	0.0	0.0
100616322	0.0	1.0
647000	1.0	1.0
100628307	0.0	1.0
100288380	5.0	7.0
86123	82.0	113.0
100616329	0.0	0.0
4481	417.0	2140.0
100616317	0.0	1.0
4482	892.0	1443.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	403.0	1041.0
647013	0.0	0.0
100616313	0.0	0.0
4486	133.0	1325.0
100616310	0.0	0.0
4487	155.0	158.0
100616311	0.0	0.0
100288378	0.0	0.0
4477	0.0	18.0
4478	27198.0	89545.0
4479	14.0	18.0
647009	62.0	77.0
100616318	37.0	31.0
100616319	0.0	0.0
4493	5049.0	3873.0
4494	9664.0	1287.0
4495	12337.0	571.0
100616389	0.0	0.0
647024	2059.0	3744.0
4496	1142.0	66.0
100616387	0.0	0.0
4498	1.0	4.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	0.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	0.0	0.0
4490	0.0	0.0
100616380	0.0	0.0
4488	48.0	41.0
4489	33.0	35.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	35.0	37.0
100616374	4.0	1.0
100616375	0.0	0.0
647033	11.0	5.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	58.0	171.0
4499	276.0	89.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	2.0	2.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	1.0	5.0
100288346	8.0	0.0
100616361	0.0	0.0
647044	1.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	0.0	0.0
118611	16.0	4.0
346007	53.0	76.0
100616358	0.0	0.0
100616359	1.0	1.0
100616356	0.0	0.0
100616354	0.0	0.0
100288339	0.0	1.0
100288337	0.0	0.0
100616352	0.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	68.0	93.0
647051	10.0	0.0
100288330	0.0	0.0
100303491	11.0	6.0
64711	2.0	4.0
64710	25111.0	27574.0
64714	0.0	9.0
64708	1595.0	2427.0
143501	0.0	0.0
143502	0.0	0.0
143506	0.0	0.0
143503	64.0	86.0
348761	2.0	1.0
100506084	81.0	82.0
64726	0.0	1.0
64725	1.0	0.0
64718	519.0	873.0
100144597	0.0	0.0
100144596	0.0	0.0
131540	3.0	0.0
348751	413.0	177.0
131544	3841.0	4377.0
64735	0.0	0.0
103283057	1.0	3.0
100533695	2.0	2.0
64744	2483.0	2148.0
64743	4925.0	7223.0
64746	3819.0	5565.0
64745	1073.0	1503.0
64748	693.0	1350.0
64747	4797.0	5915.0
348738	4.0	1.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	0.0	0.0
100616424	0.0	0.0
100616425	0.0	0.0
100533675	0.0	0.0
100616422	1.0	0.0
64750	1810.0	4860.0
100616423	0.0	0.0
100533676	2.0	10.0
64753	70.0	80.0
100616420	0.0	1.0
100616421	0.0	0.0
64755	2966.0	3257.0
64754	491.0	371.0
64757	5148.0	2290.0
100506050	0.0	0.0
64756	3216.0	4190.0
64759	11480.0	5427.0
100506054	420.0	433.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	1.0	0.0
100616429	0.0	0.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	2743.0	4798.0
100616413	0.0	0.0
100616414	0.0	0.0
100506046	71.0	78.0
64762	413.0	626.0
64761	1367.0	3433.0
64764	18277.0	17058.0
64763	1070.0	1251.0
100616410	0.0	0.0
64766	993.0	1512.0
64768	171.0	259.0
64769	3270.0	9017.0
100533682	0.0	0.0
100616417	1.0	1.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	9233.0	15133.0
100616402	0.0	0.0
64770	659.0	1712.0
100616403	0.0	0.0
64773	2343.0	2715.0
100616400	0.0	0.0
64772	965.0	1090.0
100616401	3.0	3.0
64777	2709.0	3773.0
64776	1187.0	1086.0
64779	936.0	1059.0
64778	5151.0	8653.0
100506080	43.0	24.0
88745	1606.0	2041.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	1117.0	1496.0
100533668	1.0	0.0
64782	1404.0	3275.0
64781	5281.0	4976.0
100506068	1.0	4.0
64784	4007.0	4797.0
100533664	4.0	3.0
64783	415.0	711.0
100533665	0.0	0.0
64786	2924.0	4267.0
100533666	0.0	0.0
64785	268.0	313.0
64788	1466.0	1658.0
64787	3469.0	8877.0
100506061	0.0	0.0
64789	287.0	433.0
100506060	42.0	87.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	3.0	3.0
100506013	7.0	0.0
100506012	96.0	66.0
167555	49.0	74.0
100132520	0.0	0.0
100132526	3.0	3.0
100132529	7.0	0.0
100533646	0.0	0.0
100506003	195.0	141.0
100533642	36.0	52.0
100506007	57.0	47.0
100506001	3.0	7.0
100506000	0.0	1.0
204962	149.0	592.0
100462800	0.0	0.0
100132534	0.0	1.0
100132537	0.0	1.0
100506035	16.0	22.0
202309	356.0	146.0
100506039	0.0	0.0
100506033	973.0	1033.0
100533619	10.0	8.0
100132541	0.0	2.0
100533624	0.0	0.0
100506025	0.0	2.0
100506020	3.0	11.0
131566	3300.0	17862.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	716.0	2194.0
100462832	0.0	0.0
100132562	0.0	1.0
100132565	0.0	1.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	0.0	0.0
131578	363.0	92.0
100462843	0.0	0.0
131583	353.0	2556.0
100462809	2.0	0.0
143570	1422.0	1833.0
100132580	12.0	17.0
100462811	2.0	3.0
100462810	0.0	0.0
100462813	3.0	2.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	3.0	2.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	2.0	1.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	41.0	57.0
170689	1363.0	1249.0
170688	0.0	0.0
100462990	0.0	0.0
155061	953.0	1438.0
131096	34.0	11.0
155066	6609.0	3698.0
170680	3.0	14.0
100533800	1.0	1.0
169693	12.0	11.0
170679	336.0	696.0
100036567	0.0	0.0
155051	1944.0	4075.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	2.0
100036565	0.0	0.0
155054	351.0	361.0
143098	1907.0	5601.0
4507	1354.0	2787.0
4508	180225.0	299252.0
4509	8933.0	17134.0
100462977	15.0	10.0
4500	304.0	155.0
4501	5316.0	3970.0
4502	7165.0	10711.0
4503	14.0	20.0
4504	17.0	15.0
4520	1082.0	1355.0
4519	293665.0	422294.0
170690	33.0	24.0
4511	24.0	51.0
4512	640519.0	1189515.0
100462981	0.0	5.0
4513	226807.0	389975.0
4514	306566.0	484293.0
100462983	1.0	5.0
4515	43.0	88.0
170692	16.0	66.0
100462985	1.0	2.0
170691	86.0	281.0
253512	1025.0	985.0
4521	382.0	607.0
4522	3612.0	4763.0
157680	1771.0	2429.0
4523	3.0	3.0
4524	3792.0	8810.0
4528	1789.0	2392.0
155006	0.0	0.0
4540	199228.0	534491.0
4541	93292.0	201524.0
157667	0.0	4.0
4542	1107.0	1095.0
4534	934.0	2447.0
4535	186545.0	237262.0
4536	181889.0	272722.0
4537	86702.0	126387.0
4538	494088.0	788569.0
4539	22922.0	53982.0
157697	717.0	932.0
4550	374375.0	621768.0
155038	1365.0	1150.0
4552	1170.0	1534.0
4553	0.0	0.0
4543	0.0	1.0
4544	0.0	0.0
4547	13.0	5.0
100036575	3.0	4.0
4548	3643.0	5228.0
100036574	0.0	0.0
4549	45928.0	87151.0
131076	397.0	556.0
4563	0.0	0.0
4564	0.0	0.0
4555	0.0	0.0
4556	3.0	3.0
4558	6.0	3.0
157695	1729.0	3891.0
157693	4.0	10.0
4570	0.0	0.0
348378	108.0	43.0
4571	2690.0	7100.0
4572	0.0	0.0
4573	2.0	3.0
4574	0.0	0.0
4575	1.0	5.0
100288287	0.0	0.0
100288283	1.0	5.0
4565	0.0	0.0
4566	0.0	0.0
4567	7.0	2.0
4568	0.0	3.0
253559	104.0	122.0
4569	0.0	0.0
253558	1390.0	1491.0
4580	765.0	952.0
4581	108.0	86.0
4582	2521.0	11134.0
4583	0.0	3.0
4584	75.0	74.0
4585	37.0	659.0
4586	0.0	1.0
4576	14.0	17.0
4577	0.0	1.0
4578	0.0	0.0
4579	37.0	46.0
4591	1758.0	2055.0
4593	19.0	4.0
4594	2702.0	3194.0
4595	599.0	759.0
4597	1777.0	1538.0
100288264	0.0	0.0
4588	9.0	11.0
4589	0.0	3.0
100288252	10.0	4.0
4598	1893.0	2341.0
4599	5850.0	9423.0
100288248	1.0	0.0
650560	0.0	0.0
348327	184.0	209.0
100288235	1.0	1.0
100288227	0.0	0.0
253582	2.0	0.0
100288222	0.0	0.0
64834	4553.0	6168.0
64838	453.0	3609.0
64837	964.0	1649.0
100132487	0.0	0.0
64841	724.0	630.0
64840	964.0	1072.0
64843	3.0	0.0
64844	3743.0	6294.0
64847	7037.0	7235.0
64849	212.0	350.0
64848	1260.0	2142.0
64839	3021.0	3258.0
64850	169.0	5.0
64852	906.0	924.0
64854	1347.0	1526.0
64853	1176.0	1815.0
64856	3439.0	5752.0
64855	13232.0	52983.0
64858	392.0	552.0
64857	888.0	2116.0
64859	272.0	967.0
387911	13.0	14.0
387914	3049.0	3595.0
100144494	0.0	0.0
64860	844.0	1297.0
64863	610.0	635.0
133619	3982.0	6048.0
64864	1239.0	1677.0
64866	2019.0	6271.0
133615	0.0	0.0
100506172	0.0	0.0
387933	11.0	5.0
100533794	0.0	0.0
387934	1.0	2.0
100533790	1.0	1.0
100506169	31.0	68.0
64881	1.0	0.0
375940	0.0	0.0
399939	0.0	0.0
100506161	127.0	80.0
100506164	2.0	3.0
399937	1.0	0.0
387921	1806.0	2638.0
100288198	90.0	177.0
100288195	0.0	0.0
387923	187.0	204.0
387924	3.0	4.0
64895	2397.0	2133.0
100506195	0.0	0.0
64897	794.0	1015.0
399909	3857.0	4938.0
100288185	0.0	0.0
100288179	0.0	2.0
121601	62.0	19.0
100288173	0.0	0.0
100506190	5177.0	6114.0
399965	2.0	2.0
399967	1.0	0.0
101060111	0.0	0.0
100506134	0.0	1.0
100533754	0.0	0.0
157638	1620.0	7923.0
399968	1.0	0.0
169611	5512.0	6684.0
145645	0.0	0.0
100132402	0.0	0.0
100132403	5.0	6.0
100132406	99.0	157.0
387978	0.0	0.0
100506126	1.0	0.0
399972	67.0	55.0
157627	0.0	0.0
399979	6572.0	7816.0
121665	4690.0	6035.0
100132415	11.0	16.0
100132417	5.0	16.0
133688	7.0	0.0
399942	13.0	13.0
100506157	27.0	25.0
100533731	0.0	0.0
133686	1864.0	1681.0
157657	225.0	246.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	0.0
399947	1.0	0.0
399949	24.0	9.0
399948	681.0	515.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5904.0	5209.0
133690	101.0	18.0
131034	6.0	824.0
399950	3.0	4.0
101060105	0.0	2.0
387990	16.0	23.0
100506144	417.0	658.0
399959	52.0	22.0
121643	1.0	0.0
121642	652.0	633.0
100132439	0.0	0.0
542767	18.0	26.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	41.0	42.0
100132441	0.0	0.0
100462957	0.0	0.0
100533725	0.0	1.0
100533721	0.0	0.0
101060160	0.0	2.0
64801	1251.0	1465.0
64800	364.0	359.0
64802	1077.0	987.0
64805	66.0	173.0
100132450	0.0	0.0
100144435	0.0	0.0
100506115	47.0	310.0
399988	11.0	9.0
100506119	39.0	132.0
64816	0.0	1.0
64806	1.0	0.0
100132463	0.0	1.0
100132464	0.0	0.0
145624	7.0	12.0
100132467	4.0	3.0
101060146	74.0	228.0
101060144	6.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	4.0
101060192	7.0	3.0
101060195	369.0	351.0
4606	119.0	44.0
4607	5.0	7.0
4608	1.0	37.0
4609	815.0	1215.0
4600	682.0	1105.0
4601	3684.0	4095.0
4602	65.0	101.0
4603	161.0	178.0
4604	4.0	12.0
4605	391.0	205.0
202018	2211.0	1881.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	0.0
170554	1.0	1.0
4619	0.0	0.0
170552	0.0	0.0
170559	1.0	4.0
202020	130.0	101.0
170556	0.0	1.0
4610	571.0	176.0
4611	0.0	0.0
4613	393.0	195.0
170550	0.0	0.0
4615	1670.0	3245.0
4616	4186.0	2541.0
100506311	33.0	65.0
101060176	0.0	1.0
101060171	23.0	5.0
4628	4104.0	19407.0
4629	8714.0	10131.0
170589	3.0	0.0
4620	0.0	2.0
4621	239.0	125.0
4622	1.0	0.0
4624	14.0	0.0
4625	14.0	2.0
4626	1.0	0.0
4627	49442.0	67685.0
432369	16.0	17.0
100506301	0.0	4.0
101060189	0.0	0.0
