id	a156c548-8258-4327-9b21-5015c682215b	7cd30f34-de43-428b-972e-e24f89a8cc60
7289	2445.0	1418.0
134510	1742.0	1465.0
79490	0.0	0.0
7280	360.0	184.0
79492	0.0	0.0
79491	0.0	0.0
100529251	24.0	10.0
79494	0.0	0.0
7284	12661.0	16808.0
7283	1098.0	1787.0
79498	0.0	0.0
122525	765.0	402.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	5521.0	4267.0
7296	5159.0	2211.0
7299	0.0	1.0
134526	0.0	4.0
7298	465.0	669.0
100422469	0.0	0.0
7291	115.0	31.0
100529261	14.0	1.0
7290	9499.0	8498.0
100529262	0.0	0.0
7293	179.0	280.0
79483	0.0	0.0
7292	164.0	54.0
100529264	3.0	0.0
79482	0.0	0.0
7295	4021.0	9742.0
352887	0.0	0.0
7294	107.0	40.0
79488	1.0	0.0
388818	0.0	0.0
100292680	9.0	32.0
388815	1182.0	303.0
158506	0.0	0.0
100529239	0.0	0.0
92483	6.0	0.0
352896	0.0	0.0
92482	2421.0	946.0
122509	456.0	404.0
388849	39.0	11.0
134548	344.0	672.0
101927423	24.0	24.0
101927422	4.0	0.0
100529240	2.0	0.0
134549	662.0	907.0
100529241	1.0	0.0
388830	5.0	0.0
408050	284.0	75.0
100422486	37.0	4.0
100529215	122.0	18.0
100529211	47.0	29.0
100422496	0.0	0.0
122553	2929.0	1999.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	7.0	3.0
100133310	0.0	0.0
100133311	5.0	0.0
388886	3035.0	2109.0
100133314	1.0	0.0
134505	12.0	15.0
100133321	1.0	0.0
100529209	41.0	52.0
65003	1833.0	2994.0
65005	2521.0	4031.0
65008	1106.0	1538.0
171419	0.0	0.0
65009	504.0	113.0
55681	2909.0	1650.0
55680	1819.0	695.0
79650	3510.0	4367.0
79652	1301.0	1247.0
79651	1646.0	1259.0
146456	48.0	12.0
55684	5889.0	10461.0
55683	6108.0	2640.0
79654	3610.0	4373.0
79656	787.0	637.0
55689	3822.0	1750.0
171416	0.0	0.0
79658	1288.0	2274.0
55687	1443.0	1464.0
79657	2028.0	1397.0
55686	638.0	2063.0
374395	3712.0	5113.0
79659	3910.0	774.0
374393	76.0	359.0
65010	593.0	356.0
374378	10374.0	3580.0
65012	10.0	2.0
92610	3454.0	1224.0
122481	419.0	68.0
65018	3333.0	2591.0
55692	4338.0	2827.0
55691	2518.0	331.0
55690	12519.0	13397.0
79641	977.0	1136.0
55696	4055.0	3740.0
55695	1367.0	2379.0
79640	2917.0	1218.0
79643	1785.0	3439.0
79642	71.0	243.0
55693	165.0	87.0
79645	4.0	0.0
55699	7133.0	4291.0
79644	756.0	761.0
55698	504.0	7.0
79647	4750.0	2396.0
55697	4797.0	4954.0
79646	7055.0	2098.0
79649	2955.0	790.0
374383	362.0	16.0
79648	1846.0	976.0
92609	3969.0	5635.0
134490	0.0	0.0
134492	2311.0	1723.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	18.0	8.0
146481	1.0	0.0
79670	2358.0	884.0
79672	2072.0	2684.0
79671	2543.0	2517.0
79674	263.0	46.0
79673	1482.0	895.0
79676	218.0	110.0
79675	1616.0	752.0
79677	1813.0	895.0
79679	5.0	61.0
158471	324.0	67.0
349391	0.0	0.0
79661	1652.0	1012.0
79660	5667.0	3328.0
79663	933.0	694.0
171424	4.0	2.0
171423	588.0	180.0
79665	5763.0	2607.0
171422	0.0	0.0
79664	4177.0	1900.0
171421	0.0	0.0
79667	1016.0	170.0
79666	1834.0	1002.0
171427	21.0	10.0
79669	1342.0	369.0
171425	934.0	588.0
79668	10652.0	2871.0
171420	0.0	0.0
158401	26.0	5.0
92667	2514.0	1392.0
158405	1101.0	409.0
349386	0.0	0.0
79690	213.0	114.0
79692	626.0	211.0
79691	2148.0	744.0
79694	1806.0	591.0
79693	1036.0	897.0
79696	1601.0	738.0
100302751	6.0	2.0
79695	2721.0	3994.0
79698	3455.0	2.0
205564	2573.0	1487.0
79697	1123.0	919.0
79699	6214.0	3742.0
92659	222.0	160.0
65055	324.0	54.0
65057	1629.0	1576.0
65056	11680.0	6867.0
65059	1125.0	100.0
349372	0.0	0.0
100302743	15.0	0.0
79680	2498.0	2428.0
79683	1021.0	235.0
100302742	0.0	0.0
79682	116.0	275.0
100302741	0.0	0.0
79685	4298.0	1745.0
79684	2148.0	713.0
100216001	0.0	1.0
79689	2554.0	1913.0
146429	17.0	5564.0
65065	1464.0	193.0
92689	2962.0	2582.0
90025	395.0	220.0
158427	1485.0	129.0
408263	1.0	2.0
92682	64.0	120.0
146434	631.0	455.0
146433	512.0	629.0
146439	669.0	1384.0
90019	1.0	21.0
65062	1495.0	1331.0
158431	593.0	126.0
65061	6.0	1.0
90011	4.0	4.0
92675	2721.0	4423.0
65078	439.0	1653.0
134466	851.0	678.0
90007	6407.0	6733.0
65072	75.0	10.0
100289019	626.0	176.0
100289017	0.0	0.0
100133172	29.0	6.0
55601	2744.0	1805.0
55600	18.0	16.0
55605	1717.0	656.0
55604	1901.0	937.0
55603	2599.0	2074.0
55602	2868.0	1187.0
55609	474.0	123.0
55608	5767.0	3439.0
55607	2771.0	1851.0
254528	1.0	0.0
349334	3.0	0.0
9910	2490.0	1068.0
100133180	7.0	4.0
641924	1.0	0.0
9908	12783.0	6325.0
9909	3096.0	1729.0
55612	871.0	57.0
55611	6649.0	10257.0
55610	1919.0	965.0
254531	1204.0	1652.0
9902	1624.0	17603.0
55616	6163.0	2876.0
171482	0.0	0.0
9903	7337.0	4215.0
55615	559.0	780.0
55614	2540.0	743.0
9900	259.0	904.0
55613	80.0	30.0
340990	4.0	0.0
9901	2578.0	1637.0
9906	247.0	32.0
55619	981.0	458.0
9907	1898.0	1660.0
9904	3003.0	2296.0
171484	2.0	0.0
55617	1143.0	507.0
9905	6858.0	4181.0
641922	0.0	0.0
171483	0.0	1.0
9920	772.0	123.0
9921	12808.0	11854.0
100133190	1078.0	498.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	8974.0	6288.0
55623	6675.0	2318.0
55622	1536.0	1508.0
55621	1612.0	2403.0
55620	1987.0	5729.0
9913	3630.0	2281.0
55627	5874.0	3281.0
340980	0.0	0.0
9914	2293.0	150.0
55626	3615.0	2925.0
9911	566.0	252.0
55625	4420.0	3548.0
9912	2872.0	1867.0
55624	9353.0	7040.0
9917	5131.0	3270.0
9918	4802.0	2590.0
9915	3049.0	1633.0
55629	10117.0	5348.0
55628	1836.0	681.0
9931	6536.0	1316.0
55630	2355.0	3519.0
301	33402.0	107826.0
55634	1264.0	558.0
55633	1774.0	1708.0
302	24239.0	64374.0
55632	1644.0	339.0
303	16.0	17.0
55631	1150.0	474.0
304	264.0	491.0
9924	7587.0	1855.0
55638	774.0	321.0
305	2.0	8.0
306	8809.0	9449.0
9925	2881.0	954.0
340970	0.0	0.0
9922	4802.0	2117.0
55636	4082.0	963.0
307	8968.0	8039.0
55635	34.0	63.0
308	25525.0	29938.0
9923	4253.0	1378.0
9928	26.0	33.0
309	14793.0	11361.0
9929	4695.0	3667.0
9926	9259.0	3081.0
9927	14477.0	10658.0
9942	98.0	57.0
9943	4590.0	2155.0
266553	0.0	0.0
101927396	0.0	0.0
9940	288.0	138.0
101927399	1.0	0.0
9941	630.0	362.0
339983	60.0	1424.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	21.0	1.0
55640	663.0	743.0
310	12718.0	12670.0
311	13193.0	20027.0
312	1.0	0.0
79612	1458.0	469.0
55644	2463.0	3253.0
79611	3595.0	1168.0
313	407.0	139.0
314	75.0	17.0
55643	7354.0	7134.0
79613	1076.0	595.0
494197	0.0	0.0
79616	687.0	670.0
316	2923.0	12.0
9935	35082.0	3516.0
317	1769.0	355.0
9936	2123.0	214.0
9933	1487.0	1221.0
55647	2943.0	3873.0
79618	1639.0	732.0
318	368.0	628.0
55646	903.0	669.0
9934	130.0	38.0
319	4.0	2.0
9939	7621.0	6627.0
9937	1318.0	574.0
9938	719.0	433.0
9950	4866.0	3143.0
9953	166.0	60.0
9951	5.0	0.0
339970	10.0	1.0
339976	0.0	0.0
55652	7188.0	7828.0
320	1381.0	107.0
55651	2590.0	4736.0
339967	0.0	0.0
321	556.0	75.0
55650	2574.0	1750.0
322	3422.0	3121.0
323	11676.0	2984.0
55656	2353.0	1115.0
55655	1560.0	1353.0
324	3255.0	781.0
79600	6456.0	2958.0
494188	2.0	0.0
79603	8303.0	13162.0
325	0.0	0.0
55654	7995.0	7082.0
79602	9935.0	3080.0
55653	1393.0	3286.0
326	4.0	3.0
327	9182.0	12184.0
79605	1273.0	721.0
9946	2227.0	1479.0
55659	688.0	453.0
328	8408.0	11585.0
9947	0.0	0.0
55658	1811.0	1853.0
329	4801.0	2760.0
79607	784.0	960.0
9945	607.0	127.0
55657	1666.0	1141.0
79609	711.0	467.0
79608	3196.0	735.0
9948	26853.0	28817.0
9949	889.0	573.0
9960	2286.0	1729.0
9961	6811.0	36530.0
7301	227.0	792.0
651302	152.0	46.0
7300	0.0	0.0
9965	0.0	0.0
9962	11797.0	4327.0
9963	62.0	10.0
7302	0.0	0.0
339965	271.0	91.0
330	1765.0	1053.0
55663	1105.0	987.0
79630	352.0	958.0
331	7144.0	4353.0
55662	4766.0	3213.0
332	82.0	275.0
79632	1821.0	818.0
55661	5198.0	5200.0
333	191.0	99.0
79631	1409.0	1635.0
55660	8217.0	4133.0
334	163406.0	209619.0
55667	5479.0	1287.0
79634	2010.0	535.0
335	614.0	22.0
55666	5604.0	4975.0
79633	4855.0	332.0
55665	3793.0	3130.0
336	2.0	0.0
55664	2400.0	1980.0
337	3.0	0.0
79635	961.0	246.0
340947	11.0	10.0
9957	432.0	207.0
338	1.0	3.0
339	1.0	0.0
79637	1235.0	1167.0
9958	3296.0	2048.0
9955	15.0	2.0
55669	2554.0	1446.0
55668	3528.0	920.0
9956	29.0	88.0
79639	671.0	1314.0
641977	973.0	299.0
9971	1.0	0.0
9972	4725.0	1128.0
7310	19.0	2.0
9970	30.0	2.0
100422600	0.0	0.0
9975	5216.0	4900.0
9976	498.0	1049.0
7311	20961.0	47606.0
100422602	1.0	0.0
7314	51564.0	49137.0
9973	3217.0	4610.0
100422603	21.0	10.0
100422605	2.0	0.0
100422608	0.0	0.0
55670	4013.0	3446.0
341	1330.0	8006.0
342	5.0	31.0
343	1.0	6.0
79621	3219.0	2982.0
55672	2044.0	587.0
55671	6552.0	3684.0
344	2.0	7.0
345	1.0	0.0
79623	59.0	29.0
254552	836.0	1056.0
79622	1796.0	1638.0
55677	3347.0	3255.0
346	1.0	0.0
55676	2571.0	1652.0
79625	225.0	3.0
347	2438.0	359.0
348	7991.0	20641.0
79624	3130.0	2070.0
7305	1141.0	4475.0
79627	1802.0	1372.0
9968	5132.0	2152.0
9969	7053.0	8830.0
79626	127.0	446.0
79629	1398.0	1627.0
7307	44.0	17.0
9966	375.0	887.0
9967	17059.0	10510.0
55679	1389.0	1013.0
7306	1.0	0.0
79628	37.0	21.0
254559	387.0	62.0
9982	177.0	104.0
7321	1453.0	1245.0
9980	2255.0	1938.0
7320	5235.0	5810.0
101927350	0.0	0.0
7323	21218.0	15625.0
9986	997.0	1122.0
7322	6594.0	6628.0
9987	21823.0	12339.0
101927352	106.0	41.0
9984	2758.0	1209.0
7325	1594.0	2677.0
9985	440.0	383.0
7324	4592.0	4507.0
350	0.0	0.0
351	121832.0	49073.0
353	4590.0	9687.0
100133210	0.0	0.0
354	71.0	2.0
355	1474.0	1959.0
100133212	0.0	0.0
356	112.0	77.0
357	718.0	482.0
358	5502.0	9471.0
359	3.0	0.0
7316	54239.0	34332.0
7315	15.0	34.0
7318	5736.0	4135.0
9978	3124.0	5724.0
7317	34319.0	33655.0
7319	3327.0	4351.0
9993	16270.0	15595.0
101927360	0.0	0.0
9994	1830.0	482.0
9991	5987.0	3003.0
7332	5816.0	6988.0
9992	58.0	36.0
9997	634.0	1373.0
7334	4546.0	3279.0
101927364	1131.0	501.0
7333	14.0	3.0
7336	3739.0	2722.0
9995	1.0	0.0
100422505	0.0	0.0
7335	604.0	232.0
494150	15.0	0.0
9990	6228.0	1251.0
360	331.0	206.0
361	4032.0	431.0
362	122.0	1229.0
363	4.0	15.0
100133220	1.0	0.0
364	131.0	35.0
366	33.0	341.0
367	2538.0	83.0
368	957.0	825.0
369	5993.0	6079.0
494143	71.0	66.0
7327	9943.0	4358.0
7326	2577.0	1711.0
7329	7992.0	12831.0
9988	7106.0	1761.0
9989	4676.0	4764.0
7328	13567.0	9521.0
7341	8345.0	9123.0
7343	14334.0	13691.0
7342	5843.0	3897.0
7345	564.0	306.0
100422514	0.0	0.0
7347	845.0	983.0
100422517	8.0	2.0
372	13442.0	9289.0
373	2029.0	930.0
374	61.0	76.0
375	38169.0	36983.0
377	19820.0	16729.0
100133234	1.0	0.0
378	12677.0	8990.0
379	6083.0	2817.0
100652740	3.0	0.0
7337	9310.0	4386.0
7339	0.0	0.0
100652748	453.0	228.0
101927380	14.0	1.0
100652749	0.0	0.0
7352	254.0	61.0
7351	9145.0	30131.0
101927381	1.0	0.0
7353	3720.0	4237.0
100422523	2.0	0.0
7356	0.0	0.0
7355	2457.0	2134.0
7358	2843.0	1978.0
7357	1781.0	2059.0
100422527	0.0	0.0
380	3.0	3.0
381	5631.0	11153.0
382	8563.0	10222.0
7350	6.0	0.0
383	18.0	11.0
384	1904.0	1029.0
387	40547.0	43607.0
388	35741.0	10431.0
389	7580.0	20600.0
100652730	0.0	0.0
7349	36.0	132.0
7348	1.0	1.0
100652736	68.0	51.0
100652739	6.0	11.0
101927390	0.0	0.0
7363	0.0	0.0
100422531	3.0	0.0
100422532	11.0	6.0
352954	570.0	287.0
7365	0.0	0.0
100422533	2.0	0.0
352957	0.0	0.0
7364	10.0	0.0
7367	8.0	3.0
100422535	0.0	0.0
7366	0.0	0.0
100422536	4.0	1.0
7369	1.0	0.0
7368	2279.0	182.0
390	1020.0	638.0
391	1830.0	4318.0
392	8992.0	9254.0
393	1080.0	1721.0
394	12948.0	4783.0
100133251	0.0	0.0
395	5846.0	1927.0
7360	7242.0	4988.0
396	10894.0	14220.0
397	6322.0	11570.0
494115	2559.0	893.0
398	3.0	1.0
399	285.0	173.0
100133259	0.0	0.0
388906	22.0	15.0
388907	74.0	92.0
494119	0.0	0.0
494118	0.0	0.0
7374	3329.0	2198.0
352966	21.0	337.0
7373	13158.0	6144.0
352965	43.0	5.0
7376	6573.0	10394.0
7375	4558.0	4411.0
352967	0.0	0.0
100422545	0.0	2.0
7378	930.0	6900.0
101927320	0.0	0.0
100422546	0.0	3.0
101929983	0.0	0.0
100422547	1.0	0.0
7379	3.0	34.0
101927324	2.0	0.0
101927323	10.0	8.0
352962	96.0	73.0
101927327	5.0	3.0
7372	2174.0	1898.0
352964	8.0	1.0
100133262	0.0	0.0
7371	701.0	619.0
352963	5.0	10.0
100133265	1.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	9203.0	6887.0
7384	9004.0	16466.0
7386	3188.0	3585.0
7389	5950.0	9491.0
376940	3780.0	1019.0
7388	4085.0	5420.0
100422558	10.0	0.0
101927332	0.0	0.0
7381	11801.0	17139.0
102723489	693.0	157.0
7380	65.0	10.0
102723487	12.0	3.0
102723483	1.0	2.0
100422550	0.0	0.0
388925	3.0	0.0
7398	3742.0	1937.0
7399	21.0	6.0
7390	3300.0	3621.0
101927347	0.0	0.0
7392	12733.0	12361.0
7391	2814.0	3982.0
100133285	24.0	0.0
102723475	0.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	16.0	18.0
352990	40.0	15.0
374308	39.0	0.0
122402	1647.0	57.0
122409	1.0	0.0
388948	3.0	7.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	5846.0	6617.0
388931	12.0	31.0
388939	158.0	55.0
100422581	21.0	1.0
100422582	4.0	0.0
100422598	1.0	1.0
408187	2.0	1.0
388965	1.0	0.0
388962	732.0	711.0
388963	700.0	2370.0
388960	0.0	0.0
100422591	4.0	2.0
100422595	1.0	0.0
388969	2842.0	2064.0
92597	3668.0	1965.0
92595	795.0	534.0
134429	1296.0	421.0
92591	294.0	32.0
388951	1.0	0.0
134430	2899.0	1176.0
100147811	3.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	99.0	53.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	109.0	0.0
100147827	5.0	0.0
100147828	1.0	0.0
100147830	1.0	0.0
100147832	5.0	2.0
100147833	0.0	0.0
103724390	5.0	0.0
100147834	3.0	0.0
100147835	0.0	0.0
100147836	8.0	0.0
100147837	0.0	0.0
100505385	42.0	20.0
100505383	0.0	1.0
374354	4786.0	1795.0
374355	0.0	0.0
103724389	1.0	32.0
103724388	9.0	1.0
103724387	12.0	2.0
103724386	1.0	0.0
100133203	0.0	0.0
100133204	59.0	30.0
100133205	200.0	151.0
100133206	0.0	0.0
122416	1382.0	294.0
65121	0.0	0.0
677837	9.0	1.0
677838	0.0	0.0
65123	6280.0	1121.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	11286.0	4586.0
677833	3.0	0.0
102723508	128.0	20.0
92745	3040.0	4058.0
65124	3608.0	1446.0
677834	11.0	0.0
100505566	18.0	4.0
677831	1.0	0.0
677832	16.0	3.0
100505567	2.0	0.0
80759	435.0	125.0
80758	134.0	128.0
80757	256.0	157.0
144165	2362.0	2868.0
100505561	5.0	13.0
677839	8.0	0.0
79770	10252.0	5821.0
80762	29246.0	16726.0
79772	367.0	175.0
80761	59.0	9.0
80760	7184.0	1845.0
388667	0.0	1.0
79774	272.0	114.0
79777	2335.0	2566.0
79776	178.0	5.0
80765	248.0	127.0
80764	2267.0	3201.0
80763	6436.0	200.0
79778	1208.0	1964.0
92737	50.0	5.0
677840	0.0	0.0
92736	0.0	1.0
158798	0.0	0.0
677848	0.0	0.0
677849	3.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	10.0	3.0
388662	38.0	3.0
80746	1148.0	657.0
80745	1018.0	570.0
653857	242.0	130.0
79760	591.0	910.0
79762	5032.0	8196.0
79763	2302.0	3409.0
80755	469.0	317.0
79768	1397.0	810.0
79767	2592.0	7240.0
677850	0.0	0.0
677815	6.0	0.0
677816	0.0	0.0
677813	1.0	0.0
677814	34.0	7.0
677811	7.0	0.0
90102	1232.0	1253.0
677812	0.0	0.0
677810	19.0	5.0
388695	987.0	548.0
80778	912.0	535.0
79791	2207.0	3003.0
677819	3.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	5156.0	7933.0
677818	2.0	0.0
79794	14255.0	21174.0
79797	969.0	1106.0
79796	792.0	530.0
80781	10959.0	4953.0
79799	0.0	0.0
79798	1925.0	1688.0
388685	59.0	208.0
119180	0.0	0.0
677826	2.0	0.0
219833	630.0	224.0
677827	1.0	0.0
100505576	26.0	21.0
100505573	1707.0	1074.0
677825	0.0	0.0
92755	88.0	57.0
677822	0.0	0.0
677823	2.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	47.0	19.0
79780	2611.0	1140.0
79782	1.0	0.0
144195	18.0	13.0
677828	17.0	0.0
79781	6987.0	2314.0
677829	0.0	0.0
79784	19551.0	29493.0
79783	186.0	74.0
80772	1657.0	3497.0
79786	7696.0	5234.0
79785	226.0	4.0
80777	4824.0	4194.0
79788	519.0	273.0
80776	579.0	599.0
388677	61.0	7.0
80775	624.0	782.0
80774	837.0	999.0
79789	3544.0	149.0
92749	87.0	1.0
92747	3.0	12.0
90121	7158.0	7160.0
219844	238.0	242.0
90120	2265.0	3713.0
158763	6.0	2150.0
651249	4.0	12.0
220832	12.0	10.0
146779	0.0	0.0
677885	14.0	9.0
677882	1.0	1.0
677883	1.0	1.0
651250	1046.0	173.0
132141	0.0	0.0
219855	407.0	524.0
219854	1566.0	592.0
90113	46.0	82.0
653895	3.0	1.0
80789	2345.0	2834.0
144132	884.0	196.0
144124	0.0	0.0
388698	4.0	0.0
388699	0.0	0.0
388697	85.0	58.0
100505518	1.0	0.0
80790	4337.0	1388.0
89122	4298.0	2098.0
158787	656.0	236.0
100505540	0.0	0.0
219865	0.0	3.0
100505547	0.0	2.0
132158	427.0	411.0
100505545	0.0	0.0
90141	1125.0	632.0
132160	2838.0	2337.0
90139	3007.0	919.0
340665	7.0	12.0
219858	0.0	0.0
100505532	56.0	19.0
90134	16.0	4.0
219875	0.0	0.0
90133	935.0	611.0
92799	4188.0	5522.0
219874	3.0	0.0
651258	1.0	1.0
90135	2719.0	4129.0
219873	0.0	0.0
100505536	8.0	0.0
92797	659.0	322.0
219870	0.0	0.0
339674	0.0	5.0
339669	0.0	1.0
100505538	390.0	69.0
340654	2.0	8.0
219869	0.0	0.0
339665	194.0	165.0
100133053	0.0	0.0
55722	404.0	191.0
55721	978.0	553.0
55720	2365.0	1501.0
55726	1363.0	1012.0
55723	129.0	508.0
55729	10861.0	6142.0
55728	3198.0	518.0
55727	5368.0	1704.0
105377108	16.0	2.0
219899	2674.0	717.0
220869	277.0	115.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	6.0	2.0
55733	2162.0	992.0
400	10175.0	7777.0
641808	196.0	32.0
55732	303.0	241.0
401	1.0	0.0
55731	2483.0	1734.0
402	2847.0	3856.0
403	4054.0	4869.0
55737	8950.0	6830.0
205251	741.0	1782.0
405	5266.0	2654.0
55735	2259.0	955.0
406	3871.0	4166.0
55734	1401.0	711.0
407	74.0	15.0
408	711.0	730.0
409	1346.0	2365.0
55739	5290.0	3395.0
55738	5392.0	5596.0
327658	0.0	0.0
327657	0.0	0.0
327659	0.0	0.0
653808	4.0	1.0
100133074	0.0	0.0
55740	2524.0	1753.0
102723562	0.0	1.0
100133079	0.0	0.0
410	3648.0	6126.0
55744	2786.0	1824.0
411	987.0	636.0
80700	17227.0	25094.0
79711	245.0	458.0
55743	1444.0	988.0
412	1665.0	1087.0
79710	2063.0	2891.0
79713	106.0	122.0
55742	4694.0	3932.0
414	10401.0	9346.0
55741	1806.0	2787.0
79712	1964.0	1508.0
55748	28884.0	21734.0
415	12.0	13.0
100505506	19.0	14.0
416	1.0	0.0
79714	1176.0	856.0
55746	4267.0	2891.0
79717	4741.0	4848.0
417	4.0	0.0
55745	3840.0	1732.0
79716	1278.0	846.0
418	22.0	0.0
79719	3926.0	2502.0
419	5.0	3.0
79718	20233.0	10632.0
55749	5479.0	2484.0
102723555	0.0	0.0
220885	18.0	35.0
55751	6330.0	2024.0
55750	2277.0	1279.0
420	340.0	10.0
102723553	3.0	0.0
421	7140.0	4847.0
55755	4760.0	7004.0
340618	0.0	0.0
55754	19560.0	11978.0
55753	5464.0	396.0
55752	3189.0	3302.0
79701	4969.0	5357.0
55759	1487.0	927.0
427	67964.0	30474.0
55758	7481.0	3419.0
79703	398.0	1804.0
205272	2.0	1.0
55757	2260.0	1229.0
79706	2688.0	2326.0
55756	1776.0	1636.0
429	69.0	1.0
79705	1495.0	691.0
79707	1508.0	1309.0
79709	2435.0	2820.0
256815	31.0	110.0
101927273	0.0	0.0
101927275	213.0	61.0
7402	22876.0	7322.0
7401	0.0	0.0
80714	2312.0	181.0
101927279	35.0	3.0
653820	8.0	8.0
100133093	0.0	0.0
80712	1.0	1.0
102723547	0.0	0.0
55762	904.0	432.0
55761	10105.0	3746.0
430	125.0	41.0
55760	2202.0	2401.0
79731	1880.0	1224.0
432	939.0	252.0
79730	1474.0	467.0
340602	7.0	1.0
79733	20.0	21.0
433	11.0	11.0
55766	2519.0	7340.0
434	7.0	50.0
55765	11.0	63.0
79735	6261.0	5856.0
435	2132.0	2608.0
55764	3851.0	2785.0
55763	3353.0	2258.0
79734	561.0	1275.0
436	44.0	11.0
55769	5217.0	2241.0
79736	516.0	314.0
438	15.0	3.0
79739	590.0	54.0
55768	2085.0	1782.0
439	5637.0	6594.0
79738	1833.0	698.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	6.0
80709	3057.0	2592.0
677803	0.0	0.0
7411	2404.0	2762.0
677800	3.0	1.0
7410	5716.0	4549.0
677801	4.0	0.0
101927289	105.0	5.0
7412	1265.0	303.0
101927288	112.0	15.0
80704	9.0	3.0
102723538	0.0	0.0
80701	0.0	0.0
677808	3.0	0.0
677809	0.0	0.0
677806	3.0	1.0
80705	991.0	440.0
677807	2.0	0.0
55773	2907.0	1777.0
440	1230.0	942.0
100652997	0.0	0.0
55771	198.0	101.0
79720	6391.0	4378.0
443	121.0	15.0
55770	3016.0	1680.0
79722	11.0	6.0
444	16733.0	3317.0
55777	2271.0	681.0
55776	1771.0	1509.0
445	12169.0	21823.0
55775	777.0	340.0
79724	3424.0	3888.0
79723	607.0	315.0
447	9.0	1.0
79726	4989.0	2571.0
7404	0.0	0.0
7403	5167.0	1381.0
79725	964.0	348.0
449	0.0	1.0
79728	1109.0	688.0
55779	1629.0	119.0
55778	1070.0	537.0
79727	2.0	0.0
7405	2654.0	1072.0
7408	2959.0	8400.0
7407	3780.0	5899.0
79729	2222.0	1910.0
7409	381.0	514.0
101927295	6.0	2.0
7422	61187.0	10051.0
100422711	0.0	0.0
7421	738.0	913.0
100422712	12.0	3.0
7424	6814.0	4619.0
7423	5504.0	5771.0
80737	562.0	493.0
80736	739.0	312.0
100422716	0.0	0.0
65109	1615.0	632.0
65108	23427.0	31453.0
55780	1650.0	1116.0
80739	49.0	26.0
450	0.0	2.0
55784	1998.0	2953.0
79751	946.0	1106.0
80740	25.0	100.0
451	0.0	0.0
79750	90.0	9.0
55783	2959.0	1445.0
79753	2011.0	1297.0
55781	2044.0	1223.0
79752	3478.0	1996.0
454	5.0	3.0
79755	1041.0	17.0
55788	10559.0	9938.0
455	4.0	2.0
55787	2876.0	1261.0
79754	881.0	765.0
55786	1391.0	673.0
80742	1592.0	1265.0
55785	2970.0	999.0
80741	132.0	142.0
92715	1497.0	1486.0
7415	20136.0	23491.0
79759	245.0	140.0
7414	16310.0	10328.0
79758	2016.0	1854.0
7417	3973.0	4238.0
55789	59.0	702.0
92714	2921.0	3907.0
7416	7422.0	9708.0
7419	6953.0	4512.0
7418	0.0	0.0
65110	6240.0	3238.0
7431	165286.0	190082.0
7430	33113.0	36857.0
7433	633.0	51.0
7432	53.0	1.0
7434	8.0	1.0
80726	4495.0	665.0
65117	8429.0	4131.0
80725	72.0	2203.0
80724	3455.0	2052.0
80723	455.0	204.0
102723518	0.0	0.0
55791	1523.0	985.0
55790	27377.0	1332.0
80728	1762.0	754.0
460	10.0	16.0
102723513	36.0	1.0
80727	2584.0	2488.0
462	16.0	6.0
55795	2926.0	2128.0
79740	8.0	1.0
463	8513.0	3765.0
55794	907.0	1263.0
55793	12880.0	2601.0
79742	1775.0	945.0
102723510	69.0	17.0
79744	1341.0	790.0
466	2617.0	1557.0
55799	190.0	34.0
467	39239.0	6663.0
55798	1505.0	1509.0
468	15376.0	13628.0
79746	2447.0	1810.0
80731	115.0	14.0
55796	2190.0	907.0
79745	5833.0	5172.0
469	0.0	0.0
79748	0.0	0.0
79747	4.0	0.0
7425	100.0	13.0
7428	4100.0	1590.0
92703	2409.0	1860.0
7429	0.0	1.0
7442	13.0	1.0
7441	0.0	0.0
7444	1363.0	583.0
7443	820.0	728.0
101927233	79.0	28.0
254251	1095.0	431.0
471	2432.0	6594.0
472	6285.0	1646.0
473	22463.0	9994.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	3945.0	5072.0
103689846	0.0	0.0
