id	cde6f32e-abc0-40a5-9e70-632efc716c67	3511dd71-059e-4e36-8aa3-1fdc5758f830
102465476	0.0	0.0
100130348	42.0	35.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	9981.0	10866.0
100009667	0.0	1.0
100130342	0.0	0.0
100009668	2.0	1.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	29.0	20.0
100129351	0.0	0.0
100129354	5.0	3.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	1.0
102465487	0.0	0.0
102465486	0.0	0.0
102465485	0.0	1.0
102465484	0.0	0.0
164045	127.0	35.0
57105	35.0	685.0
57106	1277.0	1523.0
84726	10458.0	9273.0
57107	1877.0	2107.0
84725	598.0	549.0
57108	6.0	3.0
57101	26.0	20.0
84720	2697.0	2340.0
57102	879.0	814.0
57103	307.0	353.0
84722	104.0	171.0
57104	4091.0	7248.0
102465483	0.0	0.0
102465482	0.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1636.0	2135.0
102465499	0.0	0.0
100288713	5.0	0.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	1.0
84709	37.0	24.0
57110	106.0	136.0
57111	5235.0	7215.0
84706	1445.0	479.0
84705	545.0	715.0
84708	1998.0	2551.0
84707	5268.0	3302.0
57116	3.0	11.0
57117	1625.0	1581.0
57118	8042.0	875.0
57119	0.0	2.0
57113	0.0	0.0
57115	1.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	1.0
102465490	0.0	0.0
152065	1.0	0.0
100288702	0.0	0.0
57120	4052.0	3208.0
57121	455.0	7768.0
57122	1498.0	1792.0
201456	120.0	72.0
127086	0.0	2.0
57127	4.0	1.0
57128	1660.0	1213.0
57129	1899.0	1409.0
84747	6349.0	3807.0
57124	528.0	116.0
57125	118.0	171.0
57126	3.0	37.0
84740	7.0	17.0
152078	557.0	129.0
127074	0.0	0.0
57130	5924.0	4776.0
57132	8408.0	6767.0
84727	1106.0	863.0
127077	0.0	0.0
84735	21.0	6.0
84734	178.0	258.0
57139	3239.0	6132.0
115098	3304.0	3129.0
201475	1888.0	2105.0
57134	12923.0	7008.0
57135	0.0	0.0
57136	23357.0	24777.0
84733	96.0	182.0
57142	14347.0	16821.0
57143	567.0	603.0
57144	14.0	1.0
201477	0.0	0.0
57140	4049.0	5964.0
57149	2288.0	2521.0
84767	0.0	0.0
140032	1.0	3.0
84769	1051.0	838.0
57146	2829.0	2756.0
57147	1232.0	1063.0
84766	53.0	99.0
84765	876.0	938.0
57148	6059.0	6658.0
152015	105.0	17.0
57152	0.0	1.0
57153	15330.0	16644.0
166655	0.0	0.0
57154	1254.0	1535.0
84749	1507.0	1435.0
57150	563.0	412.0
57151	0.0	0.0
84759	654.0	908.0
140043	0.0	0.0
57156	148.0	134.0
57157	861.0	1191.0
139060	3.0	4.0
84752	5016.0	2319.0
57158	76.0	10.0
57159	34.0	87.0
84750	426.0	383.0
152024	0.0	0.0
139067	0.0	0.0
139065	214.0	464.0
94104	1874.0	1681.0
94103	7730.0	10667.0
96764	1520.0	1364.0
94107	2863.0	3037.0
57165	131.0	18.0
94101	2620.0	2823.0
57161	633.0	301.0
57162	352.0	2828.0
57167	220.0	36.0
57168	168.0	350.0
57169	5297.0	6832.0
84787	288.0	440.0
57175	7207.0	10883.0
57176	1309.0	1516.0
57171	995.0	1099.0
57172	0.0	9.0
84779	0.0	0.0
57178	18696.0	14185.0
139081	0.0	14.0
84775	728.0	586.0
57179	10005.0	12497.0
84777	103.0	217.0
84771	8.0	4.0
113655	2121.0	1179.0
732538	2.0	0.0
353323	0.0	0.0
353322	393.0	167.0
353324	4.0	26.0
100996279	1.0	0.0
149603	10268.0	13966.0
341333	0.0	0.0
343990	899.0	1735.0
353332	1.0	0.0
149620	3.0	15.0
353333	0.0	0.0
100996266	2.0	43.0
343981	0.0	0.0
162605	0.0	0.0
353345	8.0	10.0
84900	171.0	372.0
84902	1929.0	1464.0
149628	18.0	67.0
84901	1356.0	1849.0
341315	159.0	14.0
113622	19.0	7.0
353355	96.0	175.0
149643	4.0	2.0
150622	1.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	98.0	86.0
100852410	100.0	50.0
84919	4753.0	3867.0
84918	4174.0	9477.0
389322	36.0	59.0
390311	0.0	1.0
389320	1.0	2.0
390313	0.0	0.0
84915	69.0	145.0
84914	911.0	840.0
497190	4.0	1.0
84916	3066.0	3132.0
84922	1680.0	1671.0
390318	0.0	0.0
84924	718.0	769.0
84923	1040.0	1047.0
84920	285.0	267.0
123016	2375.0	1766.0
497189	4.0	35.0
642521	0.0	0.0
390320	0.0	0.0
84908	2687.0	2295.0
390321	0.0	0.0
353376	9.0	2.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	1925.0	2295.0
390324	0.0	0.0
654503	0.0	0.0
84904	32.0	76.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	10.0	9.0
84905	329.0	386.0
84911	564.0	458.0
390329	0.0	0.0
84910	3478.0	4103.0
84913	9795.0	8456.0
84912	896.0	651.0
113691	13.0	9.0
642538	0.0	0.0
113675	2983.0	1704.0
84937	3482.0	3209.0
84936	1069.0	3523.0
84939	2465.0	1699.0
84938	1331.0	734.0
84944	9.0	2.0
57325	2027.0	1797.0
57326	26069.0	16305.0
84946	1065.0	1012.0
84945	1821.0	1484.0
84940	1874.0	5956.0
389336	3.0	0.0
389337	601.0	43.0
84942	358.0	323.0
84941	307.0	743.0
642546	0.0	2.0
343930	0.0	0.0
84929	0.0	217.0
389333	172.0	143.0
84926	8413.0	7033.0
84925	1399.0	1316.0
84928	2384.0	1994.0
57336	507.0	365.0
84933	249.0	270.0
84932	1667.0	1687.0
57337	1822.0	1534.0
84935	455.0	672.0
57338	33.0	56.0
84934	1546.0	2088.0
57332	363.0	467.0
57333	247.0	194.0
84931	0.0	0.0
84930	632.0	541.0
57335	354.0	325.0
103752554	0.0	0.0
103752555	1.0	0.0
642559	2.0	11.0
390352	4.0	11.0
390354	343.0	287.0
389362	1061.0	854.0
150677	1845.0	244.0
150678	2587.0	1585.0
377381	228.0	579.0
162655	289.0	247.0
390363	3.0	0.0
147040	2375.0	2518.0
343901	0.0	3.0
149699	0.0	0.0
150684	1767.0	1544.0
150681	0.0	0.0
159013	2155.0	2068.0
221504	0.0	2.0
103752581	1.0	5.0
389386	0.0	0.0
389383	3.0	9.0
389384	0.0	6.0
123041	11.0	21.0
162681	102.0	75.0
123036	3520.0	1278.0
103752587	1.0	0.0
150696	4342.0	3632.0
103752588	12.0	20.0
103752589	0.0	7.0
103752583	0.0	0.0
103752584	41.0	30.0
103752585	0.0	0.0
103752586	3.0	2.0
390340	0.0	0.0
389376	20.0	72.0
221527	290.0	263.0
390394	3.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	983.0	944.0
389395	0.0	1.0
123096	28824.0	15111.0
137682	925.0	1293.0
390378	1.0	0.0
221545	1253.0	974.0
221547	7.0	6.0
147011	38.0	81.0
147007	1158.0	1126.0
100996295	4.0	1.0
137695	1272.0	1855.0
162632	4.0	1.0
149685	117.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	215.0	187.0
100996280	0.0	0.0
94240	315.0	692.0
94241	2086.0	2982.0
94236	0.0	0.0
94235	0.0	6.0
94234	475.0	7685.0
94239	9013.0	8506.0
94233	0.0	0.0
390294	0.0	2.0
390297	0.0	0.0
390298	0.0	0.0
221584	31.0	46.0
150590	350.0	437.0
94274	82.0	38.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	0.0
414766	27.0	45.0
414767	0.0	1.0
654434	379.0	256.0
400123	1.0	0.0
400121	0.0	0.0
57221	892.0	671.0
84838	2935.0	3630.0
400120	1283.0	35.0
84837	308.0	304.0
84839	0.0	0.0
57226	4025.0	2930.0
84844	1176.0	1012.0
84847	1.0	2.0
57228	220.0	287.0
57222	17414.0	16254.0
402779	0.0	0.0
402778	17.0	104.0
57223	8010.0	6843.0
57224	294.0	394.0
84842	57.0	23.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	1.0
642448	0.0	2.0
642461	0.0	0.0
642460	0.0	0.0
414777	2210.0	1545.0
414778	11.0	9.0
57231	4669.0	6183.0
400110	22.0	225.0
57232	423.0	255.0
654427	11.0	13.0
84826	0.0	0.0
654429	11.0	0.0
84833	3208.0	2609.0
84836	7831.0	10745.0
84830	44.0	49.0
57234	34.0	78.0
84832	0.0	0.0
654433	801.0	208.0
9001	379.0	38.0
9002	177.0	117.0
642475	61.0	576.0
84859	1634.0	1708.0
84867	28.0	11.0
84866	2241.0	3223.0
84869	2042.0	1665.0
84868	41.0	448.0
654463	69.0	2.0
84865	205.0	172.0
84864	4523.0	2764.0
84861	2776.0	2367.0
9014	971.0	1142.0
9015	256.0	219.0
9013	1746.0	1825.0
9019	4766.0	3185.0
9016	355.0	344.0
341392	1.0	1.0
84848	261.0	251.0
84856	20.0	0.0
84858	961.0	771.0
84852	214.0	177.0
102725176	0.0	1.0
84851	946.0	814.0
642477	0.0	1.0
84850	14.0	3.0
105376946	0.0	0.0
9025	974.0	872.0
9026	2993.0	4524.0
9023	19.0	1348.0
113612	744.0	353.0
9024	275.0	48.0
642493	0.0	0.0
9027	1.0	0.0
9028	30.0	59.0
400165	0.0	0.0
9021	614.0	1658.0
9022	8921.0	5416.0
9020	1183.0	1110.0
84889	4.0	0.0
84888	5271.0	4617.0
654483	13.0	15.0
84885	1480.0	1430.0
654486	0.0	0.0
84886	7579.0	3653.0
84881	943.0	1318.0
642489	35.0	41.0
84883	3853.0	1541.0
654480	2.0	2.0
9037	429.0	194.0
9034	33.0	69.0
9038	0.0	0.0
9039	2398.0	2819.0
400156	6.0	9.0
9032	0.0	0.0
9033	0.0	5.0
9031	7211.0	7936.0
84878	1161.0	1386.0
84879	348.0	1130.0
84874	831.0	922.0
84873	2.0	0.0
84876	2270.0	3034.0
84875	2398.0	4309.0
84870	70.0	10.0
84872	952.0	791.0
84871	105.0	46.0
9047	32.0	168.0
9048	23.0	46.0
9045	29638.0	44409.0
9046	89.0	362.0
9049	3856.0	5796.0
106480985	2.0	0.0
9040	3909.0	4042.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	1.0
9043	9659.0	7616.0
400141	116.0	193.0
106480989	1.0	0.0
9044	2164.0	1765.0
106480988	0.0	0.0
57282	2.0	1.0
106480990	4.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	1.0	3.0
414753	0.0	0.0
414754	1.0	3.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	0.0
341356	0.0	0.0
9058	1.0	0.0
9056	471.0	550.0
9057	1271.0	261.0
341350	6.0	5.0
9050	85.0	394.0
106480996	0.0	0.0
9051	60.0	206.0
106480995	1.0	0.0
106480998	1.0	1.0
106480997	0.0	0.0
57291	3146.0	2031.0
9054	1281.0	902.0
9055	193.0	379.0
106480999	0.0	0.0
9052	44000.0	37124.0
9053	4262.0	4014.0
84899	1567.0	1626.0
282569	0.0	0.0
400129	7.0	4.0
84896	4297.0	3687.0
84895	2316.0	2206.0
400128	3.0	0.0
84898	4237.0	4220.0
84897	1910.0	1724.0
400126	24.0	24.0
654499	0.0	0.0
84892	1950.0	1582.0
414764	17.0	13.0
84891	0.0	0.0
414765	35.0	20.0
84894	126.0	82.0
84893	3607.0	3468.0
414760	9.0	12.0
414761	41.0	93.0
84890	2099.0	1704.0
341346	2.0	8.0
9069	2540.0	3203.0
414926	0.0	0.0
9068	2335.0	171.0
106479979	0.0	0.0
729004	4.0	5.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	21.0	13.0
9061	2806.0	5029.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	2.0	0.0
9060	1889.0	129.0
106480964	0.0	0.0
106479971	0.0	1.0
106479970	0.0	0.0
106480967	0.0	0.0
9066	2899.0	451.0
106480966	0.0	0.0
9063	2936.0	1804.0
729009	113.0	390.0
106480969	0.0	0.0
9064	1430.0	4200.0
106480968	0.0	0.0
106480970	3.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	47.0	96.0
106479969	15.0	8.0
9079	1509.0	427.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	1.0	1.0
9073	1667.0	2277.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	2792.0	3152.0
106479961	0.0	0.0
106480976	0.0	1.0
9071	8.0	1365.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	4963.0	42003.0
390402	0.0	0.0
106480978	2.0	2.0
9077	101.0	1673.0
390403	0.0	0.0
106480977	1.0	0.0
9074	16.0	2.0
9075	72.0	93.0
106480979	0.0	2.0
100996387	0.0	0.0
390407	0.0	2.0
106480981	0.0	0.0
106480980	1.0	0.0
106480983	0.0	0.0
106480982	5.0	0.0
729025	6.0	2.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	44.0	151.0
137529	0.0	1.0
730010	6.0	21.0
106479999	0.0	0.0
729020	2.0	1.0
113510	1015.0	994.0
106479998	0.0	0.0
729023	2.0	1.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	302.0	190.0
106479992	1.0	0.0
106480945	0.0	1.0
9088	11.0	95.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1419.0	1340.0
106480946	0.0	0.0
57402	9741.0	16162.0
57403	4311.0	4200.0
57404	5164.0	3461.0
57405	5.0	32.0
389416	4.0	10.0
149501	6.0	12.0
9080	98.0	1179.0
106480950	0.0	0.0
57406	790.0	574.0
57407	2233.0	2120.0
57408	0.0	0.0
730005	7.0	71.0
57409	1068.0	1472.0
106480959	0.0	0.0
729013	1259.0	890.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	3.0
106479986	0.0	0.0
9094	1413.0	1282.0
106479985	0.0	0.0
106480952	1.0	0.0
9095	88.0	80.0
106479984	5.0	3.0
106480951	2.0	4.0
9092	3877.0	5129.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	3462.0	3667.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	48.0	46.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	557.0	104.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	69.0	8.0
106480958	0.0	0.0
9097	4623.0	4194.0
106480957	0.0	0.0
57413	35.0	149.0
57414	11901.0	15111.0
57415	438.0	209.0
389404	2.0	5.0
9091	5561.0	5143.0
57410	7369.0	6709.0
389400	0.0	0.0
106480961	0.0	0.0
57412	66.0	28.0
106480960	0.0	0.0
57418	1741.0	2334.0
57419	1110.0	91.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	0.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	2.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	305.0	310.0
390433	0.0	0.0
106480921	1.0	1.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	29.0	18.0
389434	62436.0	8130.0
642402	1.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	0.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	3.0	1.0
353497	59.0	99.0
390442	0.0	0.0
106480930	2.0	0.0
390443	1.0	0.0
389432	287.0	33.0
106480932	0.0	0.0
390445	0.0	1.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	25.0	3.0
106480935	1.0	0.0
389428	4.0	2.0
341405	0.0	1.0
389422	9.0	6.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	1.0
106480904	0.0	0.0
106480907	8.0	7.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	1.0	1.0
106479952	0.0	0.0
654412	0.0	1.0
106479951	0.0	0.0
390411	1.0	2.0
106479950	1.0	0.0
106480901	0.0	0.0
390413	1.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	1.0
106480902	0.0	0.0
57446	2734.0	3182.0
57447	6819.0	1547.0
390418	1.0	3.0
100996331	0.0	0.0
57448	8034.0	5447.0
390419	0.0	0.0
57449	447.0	1098.0
389458	3.0	1.0
642425	0.0	0.0
642424	0.0	3.0
100125556	158.0	105.0
106479949	0.0	0.0
106480916	2.0	2.0
106479948	0.0	0.0
106480915	1.0	0.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	1.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	2.0
642443	2.0	5.0
106479942	1.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	0.0	1.0
57451	200.0	6.0
106480910	0.0	0.0
57452	395.0	42.0
390423	0.0	0.0
414919	1540.0	775.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	874.0	1684.0
106480913	0.0	0.0
57458	4672.0	8720.0
390429	0.0	0.0
57459	2611.0	3517.0
57453	46.0	83.0
57455	1411.0	1853.0
57456	2869.0	2209.0
106479939	3.0	0.0
390472	2.0	0.0
162540	0.0	0.0
150554	17.0	23.0
729082	6680.0	5598.0
729085	107.0	20.0
729079	1.0	0.0
390483	0.0	0.0
730061	0.0	3.0
150568	1.0	0.0
729073	29.0	16.0
497258	458.0	369.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	1.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1109.0	803.0
730092	419.0	284.0
730091	453.0	128.0
150577	0.0	1.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	2.0	5.0
102546227	1.0	1.0
106479902	0.0	3.0
730087	115.0	116.0
106479901	1.0	0.0
106479900	0.0	0.0
730086	3.0	2.0
729097	3.0	17.0
389493	538.0	344.0
221613	0.0	0.0
729096	13.0	10.0
729092	19.0	11.0
729046	21.0	36.0
729042	3.0	3.0
729041	51.0	59.0
730029	355.0	327.0
730023	2.0	2.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	1.0	1.0
730051	945.0	724.0
221662	205.0	10.0
150538	0.0	3.0
162515	600.0	232.0
162517	5.0	2.0
729059	0.0	0.0
162514	23.0	50.0
730041	17.0	15.0
149563	31.0	1.0
221656	4890.0	2367.0
729050	2.0	1.0
221687	373.0	113.0
221692	127.0	310.0
162494	14.0	5.0
654391	3.0	1.0
198437	2.0	3.0
257629	0.0	0.0
267004	9.0	10.0
149499	1.0	0.0
162466	26.0	12.0
255022	0.0	2.0
162461	4.0	443.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	2.0
150472	1134.0	827.0
255031	420.0	178.0
255025	0.0	0.0
101101692	16.0	15.0
255027	1681.0	1586.0
267002	537.0	534.0
150483	12.0	2.0
282617	0.0	0.0
282618	1.0	2.0
282616	0.0	0.0
644990	37.0	23.0
9103	7.0	90.0
9100	4458.0	5245.0
9101	4930.0	4075.0
644994	0.0	0.0
9107	3597.0	2906.0
9104	2373.0	1444.0
400242	242.0	133.0
84959	232.0	467.0
255061	13.0	7.0
84958	987.0	4641.0
654319	2.0	0.0
100996315	0.0	0.0
84966	17.0	66.0
57348	10.0	5.0
282679	159.0	179.0
84968	262.0	53.0
84967	1646.0	1502.0
84962	2480.0	2836.0
57343	1411.0	1207.0
654320	0.0	0.0
255057	42.0	87.0
84961	1489.0	2092.0
654321	0.0	2.0
400238	0.0	0.0
654322	2.0	1.0
84964	82.0	141.0
400236	184.0	138.0
644988	1.0	4.0
84960	95.0	81.0
642326	0.0	0.0
9113	2522.0	3074.0
9114	8380.0	6908.0
9111	843.0	1309.0
9112	3074.0	3909.0
9117	3347.0	2845.0
9118	5.0	16.0
414899	0.0	0.0
100996307	99.0	127.0
100996306	0.0	0.0
84948	1064.0	1015.0
9110	3681.0	1399.0
84947	1265.0	1431.0
84955	1147.0	1039.0
84954	1071.0	1828.0
84957	71.0	316.0
100996301	2.0	0.0
84951	2775.0	530.0
84950	3907.0	3684.0
84953	181.0	367.0
400224	771.0	4.0
84952	20033.0	4286.0
644998	0.0	0.0
9108	648.0	573.0
642337	0.0	0.0
644997	0.0	0.0
9124	13984.0	31137.0
9125	1988.0	2201.0
9122	1795.0	2402.0
9123	1715.0	3635.0
9128	1836.0	1834.0
9129	2055.0	1939.0
9126	3949.0	4349.0
9127	3.0	1.0
94304	0.0	0.0
255043	92.0	83.0
9120	429.0	75.0
9121	1440.0	887.0
57369	0.0	0.0
84988	2366.0	2114.0
84987	3221.0	2718.0
84989	141.0	42.0
84984	325.0	215.0
84983	1.0	0.0
84986	603.0	1060.0
84985	150.0	761.0
642345	4.0	0.0
9119	0.0	0.0
84981	4332.0	681.0
9135	4541.0	3905.0
9136	1028.0	1647.0
9133	66.0	167.0
9134	66.0	72.0
9139	2730.0	2422.0
267014	0.0	0.0
267015	0.0	0.0
9138	2718.0	4316.0
267017	0.0	1.0
9131	2405.0	1594.0
9132	41.0	8.0
84969	145.0	195.0
9130	4784.0	5106.0
400208	13.0	1.0
84976	1146.0	1419.0
400209	93.0	118.0
400206	1.0	1.0
84978	147.0	2108.0
84973	3762.0	4950.0
84975	1900.0	2154.0
57379	0.0	0.0
642357	6.0	13.0
84971	1107.0	873.0
84970	0.0	0.0
267020	0.0	1.0
9146	3814.0	7050.0
9147	2020.0	1782.0
9144	5534.0	10454.0
9145	1195.0	235.0
9148	8.0	20.0
106479899	0.0	0.0
9149	1979.0	2664.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	1.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	2664.0	1795.0
9143	11.0	54.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1034.0	148.0
9140	2039.0	2107.0
106479891	0.0	0.0
9141	1886.0	1902.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	30.0	21.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	4.0	6.0
9158	3225.0	4304.0
9156	22.0	34.0
106479889	0.0	0.0
9159	986.0	765.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	1.0	0.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1756.0	1649.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	1291.0	1526.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	15.0	2.0
106479882	0.0	0.0
9154	1.0	0.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	207.0	185.0
9152	0.0	0.0
654350	0.0	0.0
84996	481.0	436.0
84991	3756.0	5738.0
84993	2911.0	3106.0
84992	0.0	0.0
9168	19612.0	66528.0
9169	7513.0	7115.0
9166	3868.0	2017.0
642395	13.0	29.0
9167	5521.0	5973.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	709.0	328.0
106480867	0.0	0.0
9162	6656.0	163.0
106480869	0.0	0.0
654383	0.0	1.0
106480871	1.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	28.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1189.0	1450.0
9177	0.0	0.0
106480875	0.0	0.0
9172	67.0	15.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1021.0	789.0
106480876	0.0	0.0
9175	4372.0	3923.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	240.0	1344.0
106480880	2.0	8.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	0.0
106480884	0.0	0.0
106480883	0.0	1.0
654370	0.0	5.0
137868	0.0	1.0
730112	24.0	19.0
106480849	0.0	0.0
729123	2.0	1.0
9188	3844.0	3392.0
106479859	0.0	0.0
106479858	5.0	2.0
9189	3615.0	3725.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1048.0	27.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	846.0	1071.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	1121.0	3899.0
106480844	0.0	1.0
106479851	0.0	0.0
9181	4332.0	9139.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1398.0	1299.0
106480845	0.0	0.0
9184	4022.0	4752.0
106480848	0.0	0.0
9185	1025.0	413.0
106480847	0.0	0.0
57501	39.0	10.0
57502	28.0	7.0
57504	2079.0	1783.0
125875	47.0	28.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4901.0	15492.0
730109	0.0	1.0
137872	507.0	470.0
102546175	0.0	0.0
57505	1246.0	1369.0
644903	22.0	12.0
57506	7872.0	7250.0
57507	1025.0	2032.0
57508	771.0	549.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	414.0	66.0
106479841	0.0	0.0
106480852	0.0	1.0
9191	1834.0	2035.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	5620.0	2789.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	6.0	5.0
9196	40.0	40.0
106480858	0.0	0.0
57512	273.0	9.0
57513	3107.0	3613.0
57514	5519.0	1513.0
123207	1266.0	1211.0
57515	31390.0	22926.0
106480860	0.0	0.0
57510	2757.0	3099.0
106480862	0.0	0.0
57511	2406.0	2342.0
106480861	0.0	0.0
644911	0.0	0.0
644914	3.0	20.0
57519	377.0	425.0
729146	0.0	0.0
106480828	0.0	0.0
113878	591.0	867.0
135228	249.0	857.0
106480827	0.0	0.0
729148	125.0	61.0
106480829	0.0	0.0
137886	2898.0	2635.0
