id	6c4588e2-ce36-4ac6-b8b1-35f8dad9d4c9	e8f96d88-a746-4253-ac41-9e91f2c33c31
107063612	0.0	0.0
101060351	0.0	0.0
375759	8.0	28.0
399726	821.0	975.0
101928969	266.0	19.0
375757	2667.0	3470.0
387733	0.0	0.0
100533990	2.0	0.0
375743	4271.0	2787.0
100506365	4726.0	2841.0
101928971	0.0	0.0
157869	307.0	176.0
143241	0.0	0.0
375748	2147.0	1458.0
169841	137.0	98.0
387723	269.0	204.0
375775	2338.0	3331.0
100506392	39.0	32.0
399708	1.0	0.0
100506390	0.0	1.0
399706	8.0	0.0
101928989	0.0	1.0
100506394	198.0	393.0
143244	32.0	34.0
387755	20.0	414.0
387751	672.0	167.0
100533970	101.0	47.0
387758	997.0	187.0
101928991	0.0	0.0
100506380	542.0	513.0
100506385	6.0	8.0
101928999	0.0	0.0
399717	4.0	2.0
387745	14.0	24.0
170850	4.0	3.0
387742	0.0	0.0
387747	3.0	1.0
387748	0.0	0.0
100506334	324.0	61.0
100533955	0.0	0.0
100533952	4.0	5.0
100506330	43.0	51.0
101928922	1.0	0.0
4804	462.0	165.0
387778	0.0	0.0
4807	4.0	7.0
4808	6.0	1.0
100132201	8.0	15.0
4809	8998.0	9378.0
387775	2.0	0.0
100134869	90.0	50.0
4800	3496.0	2584.0
4801	2757.0	2194.0
4802	4480.0	5820.0
4803	28.0	29.0
133874	10.0	0.0
399774	0.0	0.0
100506328	83.0	112.0
100506325	289.0	135.0
101928931	145.0	84.0
4815	109.0	25.0
4817	2478.0	2601.0
4818	567.0	81.0
387763	1460.0	695.0
145853	894.0	996.0
375791	85.0	140.0
145858	1.0	0.0
375790	17267.0	41539.0
4810	935.0	196.0
4811	2297.0	4509.0
4814	6467.0	9117.0
373159	4.0	1.0
100506356	0.0	0.0
101060376	0.0	0.0
399746	0.0	0.0
373156	10843.0	9021.0
157855	2.0	0.0
170825	0.0	0.0
101928941	4.0	0.0
399748	9.0	3.0
4826	40.0	10.0
4828	1479.0	1506.0
4829	17.0	20.0
169834	85.0	219.0
145864	346.0	205.0
4820	5118.0	4851.0
4821	0.0	0.0
4824	196.0	63.0
4825	1300.0	1175.0
100506343	9.0	11.0
157848	0.0	0.0
4837	941.0	135.0
4838	2.0	4.0
145873	5.0	1.0
4839	1461.0	1990.0
387787	211.0	220.0
100132234	6.0	0.0
4830	1405.0	1657.0
4831	2010.0	1431.0
4832	2203.0	3290.0
4833	3329.0	4306.0
4835	1511.0	1563.0
4836	8799.0	7952.0
650236	0.0	0.0
102467146	60.0	47.0
4850	2591.0	2160.0
4848	4561.0	4244.0
4849	3783.0	3890.0
143187	1821.0	1458.0
4841	19425.0	25376.0
4842	58.0	236.0
4843	22.0	37.0
155185	41.0	116.0
155184	1.0	4.0
4846	618.0	1506.0
192111	2170.0	2012.0
4860	1511.0	1634.0
4861	25.0	78.0
167153	4788.0	4168.0
192127	0.0	0.0
100421090	0.0	0.0
192128	1.0	0.0
4851	2532.0	4439.0
4852	31.0	2.0
4853	14042.0	13496.0
4854	3502.0	6304.0
100506527	0.0	9.0
100421096	14.0	3.0
4855	1837.0	5972.0
100421097	35.0	24.0
4856	1757.0	543.0
4857	254.0	258.0
4858	380.0	817.0
100506555	33.0	42.0
4871	0.0	0.0
2210	51.0	92.0
649264	0.0	6.0
2207	694.0	462.0
2206	5.0	1.0
2205	226.0	17.0
101928904	4.0	0.0
2204	6.0	0.0
2203	2227.0	1685.0
2202	15659.0	2178.0
2201	363.0	109.0
2200	8138.0	12086.0
4862	371.0	374.0
4863	2535.0	1678.0
4864	1876.0	1523.0
4867	1055.0	873.0
2209	57.0	42.0
4868	15.0	0.0
2208	78.0	4.0
4869	33152.0	32116.0
100506542	0.0	0.0
4880	76.0	403.0
4881	903.0	1158.0
4882	621.0	201.0
4883	4090.0	983.0
2220	5.0	2.0
101928913	184.0	190.0
100506540	46.0	52.0
2218	1783.0	1663.0
2217	9908.0	14146.0
2216	0.0	3.0
2215	13.0	1.0
2214	1034.0	400.0
2213	281.0	79.0
2212	681.0	373.0
4874	2.0	0.0
4875	9.0	23.0
4878	2.0	6.0
4879	2.0	21.0
2219	124.0	63.0
4891	9300.0	8124.0
4892	1.0	0.0
4893	4165.0	3933.0
2232	940.0	2156.0
2231	3.0	2.0
2230	3872.0	3555.0
649288	0.0	0.0
2229	0.0	0.0
2228	3.0	0.0
2227	0.0	0.0
204474	0.0	0.0
2224	3469.0	3906.0
2222	7289.0	4582.0
4884	25.0	5.0
4885	23.0	27.0
4886	912.0	146.0
4887	3.0	0.0
4888	7.0	0.0
4889	51.0	6.0
131177	34.0	185.0
2243	0.0	0.0
2242	1667.0	1999.0
2241	3786.0	2826.0
649299	0.0	0.0
143162	150.0	115.0
2239	2520.0	5173.0
2237	569.0	1324.0
2236	0.0	0.0
2235	2696.0	2229.0
4897	1659.0	3331.0
4898	8332.0	6934.0
4899	1519.0	1673.0
131185	4.0	3.0
2254	48.0	9.0
2253	0.0	0.0
2252	956.0	4664.0
2251	0.0	0.0
2250	0.0	3.0
2249	0.0	0.0
2248	0.0	0.0
2247	816.0	455.0
2246	465.0	284.0
2245	972.0	1439.0
2244	0.0	0.0
100506516	3.0	17.0
2264	63.0	88.0
348262	5447.0	6278.0
2263	11066.0	8281.0
2262	137.0	99.0
2261	285.0	1621.0
2260	3911.0	1361.0
169792	7902.0	8595.0
613227	0.0	9.0
2259	76.0	24.0
2258	697.0	166.0
167127	15.0	198.0
2257	191.0	3661.0
2256	135.0	6.0
2255	110.0	0.0
100506506	0.0	0.0
348254	3.0	2.0
2275	436.0	437.0
2274	3622.0	833.0
2273	40329.0	36160.0
2272	1097.0	1173.0
2271	4233.0	3460.0
100132086	0.0	0.0
253430	1377.0	1347.0
2268	409.0	300.0
2267	0.0	1.0
2266	2.0	0.0
348249	1.0	0.0
2287	2777.0	2789.0
2286	11147.0	10391.0
2284	1.0	0.0
2283	0.0	0.0
2281	231.0	170.0
2280	18534.0	27566.0
2277	14.0	11.0
2290	36.0	0.0
348235	2895.0	2944.0
2298	24.0	30.0
2297	26.0	5.0
2296	724.0	829.0
2295	222.0	129.0
2294	660.0	531.0
2289	5779.0	2884.0
2288	11352.0	13932.0
2299	0.0	0.0
338879	2.0	1.0
338870	2.0	1.0
652873	0.0	0.0
253461	10028.0	6718.0
338872	11.0	9.0
192134	1.0	0.0
104054213	11.0	19.0
338862	1.0	0.0
338864	0.0	0.0
192146	10.0	27.0
100132121	0.0	0.0
100846978	29.0	19.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	0.0
100846999	1.0	1.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	4.0	6.0
107063536	1.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	2.0	3.0
399804	144.0	178.0
399806	0.0	2.0
100132163	18.0	16.0
100132166	0.0	0.0
100132169	20.0	100.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1568.0	1394.0
399814	1.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	13.0	38.0
375850	0.0	0.0
387837	0.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	11.0	12.0
133789	1.0	0.0
101928840	6.0	14.0
100421008	0.0	1.0
100506492	0.0	0.0
613210	0.0	2.0
613211	4.0	8.0
613212	0.0	0.0
100506495	652.0	432.0
101928846	19.0	13.0
387856	50.0	42.0
387853	0.0	0.0
613209	0.0	0.0
121793	7.0	10.0
145767	63.0	47.0
100073347	9.0	26.0
399857	0.0	0.0
100421018	0.0	1.0
145781	19.0	3.0
613204	0.0	0.0
387845	30.0	22.0
145773	663.0	216.0
170712	0.0	0.0
387841	59.0	77.0
100134713	136.0	175.0
387849	19.0	22.0
157773	367.0	392.0
399823	26.0	90.0
131149	0.0	0.0
157777	92.0	95.0
399829	1.0	3.0
101928869	0.0	0.0
399827	0.0	0.0
4904	25422.0	23133.0
4905	3302.0	3740.0
4907	4047.0	4720.0
4908	13.0	1.0
4909	35.0	44.0
145788	205.0	197.0
4900	395.0	889.0
4901	347.0	194.0
4902	18.0	12.0
155100	1.0	2.0
157769	5422.0	5208.0
399839	0.0	0.0
4914	5.0	1.0
4915	40267.0	32949.0
387867	11.0	10.0
4916	204.0	272.0
4917	8.0	31.0
4919	202.0	23.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	882.0	1377.0
50507	140.0	374.0
399888	252.0	3.0
100421046	0.0	0.0
50506	32863.0	114937.0
100421047	0.0	0.0
50509	679.0	1945.0
50508	0.0	0.0
157713	1.0	1.0
100506457	1.0	0.0
133746	4815.0	4490.0
100506451	383.0	366.0
4925	9417.0	7947.0
4926	20765.0	24005.0
4927	3357.0	2282.0
4928	9451.0	8453.0
4929	4323.0	2676.0
387895	13.0	0.0
387893	4369.0	4485.0
50512	822.0	1557.0
50511	36.0	19.0
4920	2398.0	1768.0
4921	5346.0	623.0
50514	0.0	1.0
4922	70.0	0.0
4923	9.0	0.0
4924	27381.0	30430.0
50515	1073.0	2116.0
100421045	2.0	4.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	0.0
387890	7348.0	587.0
157708	0.0	2.0
4938	675.0	615.0
4939	1166.0	1775.0
387885	37.0	15.0
387882	162.0	154.0
4931	1373.0	1417.0
100421055	3.0	0.0
4935	282.0	158.0
100506475	0.0	0.0
157739	85.0	74.0
4947	8683.0	11077.0
4948	1162.0	31.0
145741	27.0	34.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	1.0	0.0
100132103	7.0	6.0
100132104	0.0	1.0
169714	2426.0	1726.0
4940	1507.0	1656.0
145748	346.0	271.0
4942	8039.0	4848.0
4943	1615.0	1430.0
4946	26476.0	23326.0
399876	12.0	5.0
100506465	0.0	1.0
157724	0.0	0.0
100506469	730.0	623.0
131118	2341.0	1858.0
100506462	47.0	38.0
4958	1070.0	17.0
100132116	27.0	20.0
4951	0.0	0.0
100421072	1.0	6.0
4952	5470.0	3663.0
4953	10319.0	7024.0
399881	0.0	1.0
100421075	0.0	0.0
4954	3.0	2.0
4956	2.0	0.0
4957	2320.0	2817.0
100847022	3.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	0.0	0.0
100847021	0.0	0.0
100847026	1.0	3.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	46.0	102.0
100847025	0.0	0.0
100847028	3.0	0.0
100847029	0.0	0.0
4969	3778.0	47.0
2306	33.0	38.0
2305	102.0	291.0
2304	45593.0	51447.0
2303	78.0	61.0
2302	970.0	1378.0
284217	1225.0	451.0
2301	0.0	0.0
2300	22.0	16.0
284215	0.0	0.0
2309	5571.0	5419.0
4967	22710.0	17193.0
2308	7227.0	6693.0
4968	1210.0	1357.0
2307	86.0	190.0
100847030	0.0	2.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	14392.0	4094.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	2.0
100847036	0.0	0.0
100862664	0.0	2.0
100862665	1.0	0.0
100847039	2.0	0.0
100862666	0.0	0.0
2317	30160.0	26437.0
2316	31862.0	18573.0
2315	32.0	23.0
2314	7989.0	7733.0
100862662	8.0	4.0
2313	1477.0	1764.0
284207	5178.0	4442.0
2312	171.0	128.0
2311	0.0	0.0
2310	27.0	29.0
284203	0.0	4.0
4973	573.0	111.0
4974	29.0	14.0
4975	1.0	1.0
4976	6457.0	4601.0
2319	6275.0	8441.0
4978	26.0	3.0
2318	666.0	84.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	2.0	6.0
100847043	0.0	2.0
2331	16139.0	12398.0
100862678	0.0	0.0
100847048	1.0	0.0
2330	287.0	277.0
100862679	0.0	0.0
100847049	4.0	0.0
100847046	5.0	6.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	85.0	151.0
100862670	0.0	0.0
2327	1192.0	43.0
2326	140.0	7.0
100862672	0.0	1.0
100862673	0.0	0.0
2324	1857.0	4689.0
2323	128.0	96.0
259239	0.0	0.0
2322	119.0	8.0
2321	8123.0	22094.0
4983	1186.0	1035.0
4985	19.0	19.0
4986	11.0	2.0
4987	93.0	160.0
4988	2.0	0.0
2329	571.0	313.0
100847051	1.0	0.0
100847052	0.0	0.0
100847050	0.0	1.0
100847055	1.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	543.0	823.0
100847059	0.0	1.0
2341	4.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3291.0	3649.0
2335	17394.0	28305.0
2334	76.0	160.0
104502416	4.0	7.0
259249	0.0	0.0
2332	6902.0	6974.0
100862680	0.0	0.0
4994	1.0	0.0
4995	2.0	7.0
104502417	1.0	2.0
4998	46.0	150.0
4999	2577.0	2063.0
260294	111.0	85.0
100847062	0.0	0.0
260293	229.0	123.0
100847063	0.0	0.0
284260	9.0	10.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	132708.0	258673.0
2352	96.0	78.0
100847068	0.0	0.0
2350	387.0	208.0
100847069	0.0	0.0
100862692	2.0	0.0
2348	3882.0	3077.0
2346	64.0	424.0
284257	0.0	0.0
284254	0.0	0.0
100847070	1.0	0.0
284252	1873.0	2313.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	1.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	1.0
100847075	7.0	0.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	49.0	49.0
729798	1.0	1.0
2359	533.0	247.0
2358	11.0	2.0
2357	236.0	44.0
2356	3184.0	4081.0
2355	11674.0	3359.0
2354	68314.0	126831.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	133.0	175.0
100847084	0.0	0.0
259282	6047.0	4050.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	4.0	0.0
259289	5.0	0.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	3.0	0.0
284233	38.0	88.0
284232	1.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	9.0	11.0
259293	1.0	0.0
259292	3.0	0.0
100847093	0.0	0.0
259290	11.0	5.0
259296	4.0	1.0
259295	21.0	36.0
646913	0.0	0.0
646912	4.0	0.0
646910	0.0	3.0
50700	0.0	0.0
646915	1.0	0.0
59082	0.0	8.0
2395	762.0	799.0
59084	8115.0	5956.0
441584	0.0	0.0
11108	2842.0	1890.0
11107	1206.0	765.0
11100	18835.0	18145.0
11102	2431.0	2282.0
11101	3977.0	5712.0
139411	32.0	1.0
11104	1343.0	1198.0
11103	3389.0	2169.0
284297	526.0	247.0
11105	2.0	2.0
693231	0.0	0.0
25759	3254.0	3435.0
693232	19.0	15.0
284293	27.0	6.0
693233	0.0	0.0
693234	0.0	0.0
693235	2.0	1.0
115426	2349.0	2384.0
25758	23.0	15.0
100379174	0.0	1.0
11119	1766.0	810.0
11118	2557.0	1311.0
441581	0.0	0.0
127406	4.0	3.0
84034	1189.0	1107.0
84033	5308.0	1603.0
11113	272.0	404.0
11112	7136.0	3750.0
139422	0.0	0.0
284288	0.0	1.0
139420	2.0	0.0
11117	1096.0	351.0
11116	1936.0	1480.0
693220	32.0	14.0
693221	0.0	0.0
84061	18885.0	15273.0
693222	0.0	0.0
84060	1050.0	1152.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	11.0	7.0
139425	0.0	0.0
693227	0.0	2.0
693228	0.0	1.0
693229	2.0	3.0
115416	1867.0	1631.0
84067	3056.0	3413.0
84066	1.0	0.0
84069	51.0	54.0
84068	815.0	814.0
84063	4.0	9.0
284276	239.0	81.0
84062	1468.0	1585.0
139431	0.0	0.0
84065	3455.0	3425.0
284274	0.0	0.0
84064	3783.0	3572.0
284273	4747.0	5589.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	3.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	1.0
152404	98.0	16.0
84059	2637.0	688.0
84056	828.0	445.0
84055	7.0	10.0
84058	543.0	497.0
84057	16.0	67.0
284266	20.0	53.0
84054	6.0	2.0
84081	3275.0	2925.0
84080	1846.0	2160.0
84083	536.0	629.0
441549	330.0	457.0
441548	6.0	0.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	31.0	39.0
84089	0.0	0.0
84088	0.0	0.0
84085	3254.0	2053.0
84084	11.0	5.0
84087	0.0	0.0
84086	0.0	0.0
84070	88.0	63.0
84072	4.0	2.0
84071	332.0	358.0
392100	0.0	1.0
100379132	0.0	0.0
392106	0.0	0.0
441533	0.0	2.0
441531	5.0	4.0
84078	1655.0	1846.0
84077	23.0	13.0
84079	4395.0	2193.0
84074	698.0	562.0
84073	81.0	18.0
84076	0.0	0.0
84075	0.0	9.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	2.0	0.0
201931	4955.0	3829.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	1.0	0.0
106480195	1.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	1.0	0.0
127435	3025.0	27.0
106480190	3.0	2.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	6.0	14.0
343099	172.0	133.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	3.0	0.0
103695434	0.0	0.0
103695433	0.0	0.0
100847010	6.0	0.0
103695436	5.0	3.0
100847015	0.0	0.0
103695435	5.0	1.0
100847016	1.0	0.0
100847013	6.0	1.0
100847014	0.0	0.0
441554	17.0	19.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	0.0
127428	1125.0	1163.0
84096	0.0	0.0
84097	0.0	0.0
11061	215.0	19.0
646892	14.0	10.0
441509	1.0	0.0
646891	0.0	0.0
11060	5389.0	4559.0
11063	18.0	12.0
619279	3185.0	4814.0
646898	0.0	0.0
11062	739.0	557.0
11065	31.0	132.0
441505	1.0	0.0
11064	1947.0	1396.0
23046	624.0	63.0
441502	6.0	8.0
23047	3134.0	3455.0
441501	19.0	12.0
23048	6662.0	4117.0
106479179	0.0	0.0
23049	11697.0	7654.0
106479178	1.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	17.0	14.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	5715.0	4452.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	11788.0	12615.0
106480177	0.0	0.0
23043	2378.0	3390.0
106480179	2.0	0.0
104384744	2.0	4.0
11067	1716.0	1644.0
50674	4.0	0.0
11066	1563.0	1930.0
11069	600.0	1834.0
11068	1937.0	2257.0
139378	1.0	0.0
106480170	2.0	0.0
152330	2105.0	2614.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	5300.0	7726.0
404550	291.0	834.0
644242	63.0	59.0
404552	0.0	0.0
11072	4770.0	2541.0
11074	11.0	10.0
644246	147.0	107.0
11073	2171.0	1988.0
166979	8.0	2.0
11076	7382.0	1602.0
11075	8.0	1.0
201965	1587.0	1125.0
379027	0.0	0.0
23057	2498.0	2767.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2311.0	2389.0
164312	8.0	2.0
106479168	0.0	1.0
106479167	2.0	0.0
106479166	2.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	7556.0	4347.0
106479160	1.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	4250.0	3319.0
379034	2.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5935.0	6080.0
115399	314.0	226.0
23054	5927.0	5676.0
11078	2515.0	2497.0
11077	48.0	44.0
644237	3.0	4.0
11079	6959.0	6044.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	3.0
106480182	0.0	0.0
11041	3681.0	4768.0
11040	1968.0	658.0
11043	1214.0	771.0
23023	2679.0	2827.0
441525	0.0	0.0
106480149	0.0	0.0
23024	239.0	22.0
106480148	0.0	0.0
23025	28.0	6.0
23026	66.0	8.0
441521	0.0	0.0
23028	5006.0	6193.0
106479199	0.0	0.0
23029	120.0	111.0
106479198	0.0	0.0
201973	748.0	677.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	1.0	1.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	16287.0	14027.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	2.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	19021.0	13940.0
106480157	0.0	0.0
11045	0.0	2.0
11044	2042.0	1692.0
11047	3680.0	4234.0
644248	3.0	0.0
11046	2992.0	2494.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	43.0	53.0
343171	285.0	324.0
343170	0.0	2.0
441519	0.0	0.0
11052	4897.0	5075.0
441518	1091.0	1622.0
11051	8364.0	5686.0
11054	3638.0	3861.0
23034	3294.0	1193.0
23035	2493.0	1387.0
106480159	0.0	0.0
23036	4546.0	3402.0
729816	1.0	0.0
23037	430.0	746.0
23038	9569.0	8862.0
106479189	0.0	0.0
23039	7721.0	6829.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	1.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	2.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	7263.0	10215.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	1073.0	1210.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	6564.0	4831.0
106480169	1.0	0.0
729809	0.0	2.0
23033	2611.0	2866.0
106480168	0.0	0.0
11056	1525.0	1567.0
11055	10.0	2.0
343169	0.0	0.0
11057	7424.0	4821.0
11059	6062.0	3109.0
106480161	1.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	26.0	23.0
693202	0.0	0.0
693203	0.0	0.0
11021	2544.0	2048.0
693204	0.0	0.0
11020	2818.0	2216.0
693205	0.0	0.0
106479139	0.0	0.0
23001	6402.0	5191.0
106480127	0.0	0.0
693206	374.0	216.0
106479138	0.0	0.0
23002	4481.0	2987.0
106480126	2.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	1.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	3581.0	3610.0
106479134	0.0	0.0
106479133	0.0	2.0
23007	2429.0	1271.0
106479132	0.0	0.0
23008	6650.0	5967.0
106479131	0.0	0.0
106479130	4.0	12.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	1.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	908.0	426.0
11022	1164.0	1198.0
11025	44.0	22.0
11024	30.0	14.0
84002	991.0	547.0
139334	0.0	0.0
11027	65.0	44.0
11029	0.0	0.0
11030	9027.0	9941.0
106479129	0.0	0.0
11031	6174.0	3168.0
106479128	0.0	0.0
106479127	3.0	2.0
106480138	0.0	0.0
23012	2433.0	2086.0
23013	9207.0	8548.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	6257.0	6861.0
106479125	0.0	0.0
23015	2083.0	4067.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2550.0	3695.0
106479123	0.0	0.0
23017	303.0	3.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	12791.0	8351.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	1.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	2.0
23011	8161.0	6580.0
106480146	0.0	0.0
11034	42989.0	34468.0
152302	748.0	1172.0
11033	748.0	897.0
11036	2.0	1.0
11035	880.0	1294.0
11037	576.0	318.0
139341	1227.0	1412.0
644297	2.0	3.0
166968	2505.0	2544.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	1.0	1.0
106479158	0.0	0.0
106480107	1.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	136.0	45.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	1.0	0.0
106480111	0.0	3.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	278.0	519.0
11000	717.0	1362.0
11005	392.0	1545.0
11004	179.0	304.0
11007	1281.0	1653.0
11006	412.0	229.0
127391	1.0	0.0
11010	1279.0	579.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	5.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	301.0	313.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	1626.0	1820.0
106479143	0.0	0.0
106479142	1.0	0.0
106479141	0.0	0.0
11019	652.0	685.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	1.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	0.0	2.0
11011	2593.0	2938.0
11014	23208.0	24759.0
11013	125.0	99.0
11016	2702.0	2822.0
11015	780.0	774.0
11018	1363.0	1787.0
11017	2106.0	1884.0
139363	0.0	0.0
106144608	0.0	0.0
646808	5.0	11.0
106144606	16.0	29.0
106144607	0.0	0.0
345778	3173.0	2230.0
646802	0.0	0.0
730861	1.0	0.0
729873	0.0	0.0
106144601	1.0	0.0
106144602	0.0	0.0
164395	99.0	78.0
729877	0.0	0.0
259308	7.0	6.0
259307	138.0	47.0
106480101	0.0	0.0
106480100	0.0	1.0
106480103	0.0	0.0
106480102	0.0	1.0
646817	5.0	4.0
50604	1.0	7.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	2.0	0.0
106479113	0.0	1.0
106479112	0.0	0.0
106479111	1.0	0.0
106479110	0.0	0.0
345757	1821.0	1467.0
50613	0.0	0.0
50612	0.0	0.0
50615	234.0	22.0
50614	1130.0	1951.0
50617	2.0	2.0
729894	0.0	0.0
50616	1.0	0.0
50619	756.0	956.0
50618	11678.0	9621.0
106479109	0.0	0.0
106479108	3.0	3.0
106479107	0.0	0.0
106479106	0.0	0.0
