id	c13bf3e3-3287-485b-a5d2-5371af7897fb	e57f046b-b3b6-4774-9659-3c88cd589c19
7287	9.0	5.0
7289	1631.0	1673.0
134510	1563.0	1921.0
79490	0.0	0.0
7280	352.0	276.0
79492	0.0	0.0
79491	0.0	0.0
100529251	9.0	22.0
79494	0.0	0.0
7284	8693.0	9658.0
7283	1039.0	1327.0
79498	0.0	0.0
122525	382.0	338.0
79499	0.0	0.0
100422450	0.0	1.0
100422452	0.0	0.0
7297	4597.0	4871.0
7296	5499.0	3604.0
7299	0.0	0.0
134526	1.0	0.0
7298	478.0	2123.0
100422469	0.0	0.0
7291	82.0	52.0
100529261	3.0	8.0
7290	4416.0	1988.0
100529262	0.0	0.0
7293	285.0	284.0
79483	2.0	0.0
7292	73.0	146.0
100529264	0.0	2.0
79482	0.0	0.0
7295	4036.0	4906.0
352887	0.0	0.0
7294	188.0	191.0
79488	0.0	0.0
388818	0.0	0.0
100292680	7.0	27.0
388815	545.0	445.0
158506	0.0	0.0
100529239	1.0	2.0
92483	1.0	5.0
352896	0.0	0.0
92482	1521.0	990.0
122509	330.0	313.0
388849	42.0	39.0
134548	271.0	745.0
101927423	20.0	7.0
101927422	3.0	1.0
100529240	0.0	3.0
134549	499.0	910.0
100529241	1.0	0.0
388830	1.0	0.0
408050	363.0	582.0
100422486	8.0	27.0
100529215	50.0	35.0
100529211	47.0	89.0
100422496	0.0	0.0
122553	2198.0	2091.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	1.0	6.0
100133310	4.0	0.0
100133311	1.0	0.0
388886	4211.0	1228.0
100133314	0.0	1.0
134505	3.0	1.0
100133321	2.0	1.0
100529209	35.0	27.0
65003	1391.0	1564.0
65005	1959.0	3685.0
65008	905.0	975.0
171419	0.0	0.0
65009	322.0	225.0
55681	2554.0	3264.0
55680	1156.0	1260.0
79650	3297.0	5011.0
79652	1600.0	829.0
79651	1763.0	2167.0
146456	32.0	23.0
55684	5522.0	5058.0
55683	4040.0	2642.0
79654	2783.0	4356.0
79656	368.0	307.0
55689	2525.0	3056.0
171416	0.0	0.0
79658	1190.0	2102.0
55687	1349.0	1421.0
79657	1553.0	1863.0
55686	810.0	583.0
374395	2750.0	2990.0
79659	1848.0	1078.0
374393	239.0	537.0
65010	511.0	826.0
374378	2874.0	2705.0
65012	8.0	5.0
92610	1666.0	780.0
122481	226.0	63.0
65018	2460.0	3029.0
55692	2803.0	4037.0
55691	1213.0	558.0
55690	9233.0	6817.0
79641	962.0	1405.0
55696	2649.0	2847.0
55695	1178.0	1345.0
79640	1437.0	934.0
79643	1439.0	1789.0
79642	72.0	205.0
55693	97.0	58.0
79645	5.0	6.0
55699	5458.0	7442.0
79644	624.0	1017.0
55698	545.0	8.0
79647	5032.0	4213.0
55697	3255.0	4034.0
79646	3930.0	4228.0
79649	1337.0	1218.0
374383	407.0	435.0
79648	1176.0	1187.0
92609	3343.0	3312.0
134490	0.0	0.0
134492	1434.0	1474.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	19.0	10.0
146481	0.0	0.0
79670	1873.0	1531.0
79672	2407.0	2529.0
79671	1599.0	1993.0
79674	148.0	112.0
79673	1205.0	854.0
79676	157.0	158.0
79675	1370.0	1048.0
79677	1306.0	1520.0
79679	4.0	1700.0
158471	203.0	218.0
349391	0.0	0.0
79661	1024.0	1404.0
79660	2741.0	4504.0
79663	827.0	777.0
171424	0.0	0.0
171423	327.0	160.0
79665	3566.0	3395.0
171422	0.0	0.0
79664	2826.0	2504.0
171421	0.0	0.0
79667	384.0	232.0
79666	1060.0	1208.0
171427	30.0	31.0
79669	2838.0	2140.0
171425	750.0	584.0
79668	6333.0	3303.0
171420	0.0	0.0
158401	16.0	12.0
92667	1131.0	1092.0
158405	679.0	525.0
349386	0.0	0.0
79690	366.0	258.0
79692	356.0	338.0
79691	1513.0	1194.0
79694	1254.0	1151.0
79693	798.0	893.0
79696	880.0	444.0
100302751	9.0	3.0
79695	1799.0	2652.0
79698	1167.0	5.0
205564	1626.0	1450.0
79697	603.0	697.0
79699	3579.0	5541.0
92659	139.0	139.0
65055	104.0	50.0
65057	972.0	764.0
65056	6582.0	5305.0
65059	1545.0	848.0
349372	0.0	0.0
100302743	7.0	1.0
79680	1348.0	1628.0
79683	1040.0	843.0
100302742	0.0	0.0
79682	265.0	598.0
100302741	0.0	0.0
79685	2477.0	2124.0
79684	1145.0	1212.0
100216001	0.0	24.0
79689	2143.0	6062.0
146429	19.0	3868.0
65065	1335.0	809.0
92689	2172.0	2531.0
90025	192.0	170.0
158427	1237.0	878.0
408263	4.0	1.0
92682	47.0	74.0
146434	493.0	587.0
146433	536.0	291.0
146439	911.0	3097.0
90019	2.0	61.0
65062	860.0	1323.0
158431	380.0	187.0
65061	4.0	3.0
90011	12.0	5.0
92675	1779.0	2731.0
65078	463.0	1107.0
134466	428.0	661.0
90007	7844.0	15576.0
65072	115.0	90.0
100289019	599.0	428.0
100289017	1.0	0.0
100133172	8.0	7.0
55601	2952.0	5415.0
55600	9.0	4.0
55605	1545.0	1951.0
55604	1295.0	1338.0
55603	1213.0	2439.0
55602	1471.0	1667.0
55609	325.0	273.0
55608	4077.0	4741.0
55607	1966.0	2378.0
254528	0.0	1.0
349334	2.0	2.0
9910	1737.0	1542.0
100133180	6.0	5.0
641924	1.0	1.0
9908	10893.0	11935.0
9909	3850.0	3869.0
55612	729.0	595.0
55611	5360.0	5200.0
55610	1564.0	1654.0
254531	884.0	1271.0
9902	1297.0	7730.0
55616	4340.0	3902.0
171482	0.0	0.0
9903	4225.0	6553.0
55615	505.0	534.0
55614	1424.0	1422.0
9900	873.0	776.0
55613	48.0	61.0
340990	9.0	0.0
9901	1067.0	2634.0
9906	167.0	199.0
55619	1535.0	852.0
9907	2185.0	2491.0
9904	2193.0	2605.0
171484	0.0	1.0
55617	731.0	743.0
9905	5873.0	5161.0
641922	10.0	18.0
171483	4.0	7.0
9920	387.0	295.0
9921	8331.0	9466.0
100133190	1612.0	782.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	7251.0	5686.0
55623	3951.0	2835.0
55622	1183.0	1380.0
55621	1371.0	2118.0
55620	1291.0	2148.0
9913	2705.0	3667.0
55627	3925.0	3516.0
340980	0.0	0.0
9914	1977.0	547.0
55626	2775.0	2656.0
9911	227.0	170.0
55625	3311.0	3765.0
9912	1508.0	4114.0
55624	6024.0	6696.0
9917	3658.0	4055.0
9918	2957.0	2578.0
9915	1662.0	2091.0
55629	6548.0	6192.0
55628	1184.0	898.0
9931	3524.0	2815.0
55630	1804.0	1403.0
301	32357.0	85731.0
55634	796.0	597.0
55633	1361.0	2605.0
302	18658.0	52777.0
55632	1063.0	726.0
303	15.0	7.0
55631	753.0	652.0
304	219.0	393.0
9924	5230.0	3838.0
55638	999.0	503.0
305	2.0	4.0
306	4347.0	14963.0
9925	2170.0	1565.0
340970	0.0	0.0
9922	3324.0	3035.0
55636	2279.0	1505.0
307	4872.0	8555.0
55635	94.0	25.0
308	15252.0	21714.0
9923	3039.0	2141.0
9928	87.0	29.0
309	12397.0	7855.0
9929	3442.0	4839.0
9926	7805.0	4087.0
9927	11373.0	13843.0
9942	72.0	134.0
9943	3270.0	3633.0
266553	0.0	0.0
101927396	0.0	0.0
9940	199.0	597.0
101927399	0.0	0.0
9941	480.0	485.0
339983	142.0	589.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	11.0	6.0
55640	440.0	1034.0
310	9754.0	12658.0
311	9151.0	10645.0
312	2.0	6.0
79612	827.0	949.0
55644	1728.0	2427.0
79611	2169.0	2868.0
313	364.0	207.0
314	45.0	21.0
55643	4182.0	4431.0
79613	894.0	738.0
494197	0.0	0.0
79616	479.0	834.0
316	1040.0	10.0
9935	14261.0	2455.0
317	1145.0	1408.0
9936	1195.0	561.0
9933	1221.0	1540.0
55647	1845.0	3781.0
79618	1037.0	700.0
318	202.0	277.0
55646	575.0	531.0
9934	117.0	75.0
319	2.0	3.0
9939	4919.0	4913.0
9937	887.0	824.0
9938	1232.0	446.0
9950	4071.0	4032.0
9953	273.0	105.0
9951	1.0	5.0
339970	8.0	9.0
339976	0.0	0.0
55652	5143.0	4526.0
320	170.0	165.0
55651	1708.0	2369.0
339967	3.0	6.0
321	812.0	219.0
55650	1390.0	1288.0
322	2283.0	2008.0
323	5471.0	6304.0
55656	1593.0	1827.0
55655	1148.0	1825.0
324	2191.0	1557.0
79600	3798.0	2501.0
494188	2.0	0.0
79603	5050.0	5720.0
325	0.0	1.0
55654	6098.0	6188.0
79602	6416.0	3644.0
55653	856.0	2034.0
326	17.0	2.0
327	6597.0	8461.0
79605	881.0	1918.0
9946	1230.0	1311.0
55659	258.0	303.0
328	6971.0	9233.0
9947	0.0	1.0
55658	1187.0	1825.0
329	3351.0	4162.0
79607	809.0	1204.0
9945	520.0	212.0
55657	1187.0	1978.0
79609	483.0	596.0
79608	1789.0	2084.0
9948	20257.0	26538.0
9949	571.0	582.0
9960	1528.0	1687.0
9961	8277.0	18413.0
7301	325.0	723.0
651302	74.0	78.0
7300	0.0	0.0
9965	0.0	2.0
9962	5882.0	4664.0
9963	34.0	36.0
7302	1.0	3.0
339965	134.0	94.0
330	2639.0	3255.0
55663	642.0	629.0
79630	499.0	643.0
331	5565.0	5272.0
55662	2802.0	3366.0
332	237.0	90.0
79632	1496.0	567.0
55661	3848.0	4431.0
333	104.0	245.0
79631	1174.0	1880.0
55660	5893.0	6389.0
334	86557.0	170867.0
55667	3796.0	4849.0
79634	1219.0	916.0
335	156.0	9.0
55666	5450.0	5438.0
79633	2930.0	2042.0
55665	2615.0	2700.0
336	2.0	2.0
55664	1756.0	1831.0
337	16.0	0.0
79635	414.0	319.0
340947	6.0	4.0
9957	193.0	176.0
338	2.0	9.0
339	0.0	0.0
79637	931.0	634.0
9958	2686.0	3184.0
9955	44.0	4.0
55669	1996.0	2699.0
55668	2251.0	2003.0
9956	133.0	243.0
79639	522.0	712.0
641977	697.0	616.0
9971	3.0	0.0
9972	3058.0	2746.0
7310	11.0	9.0
9970	23.0	9.0
100422600	0.0	0.0
9975	10923.0	7687.0
9976	532.0	835.0
7311	16325.0	25762.0
100422602	1.0	3.0
7314	37186.0	23072.0
9973	2260.0	2439.0
100422603	17.0	3.0
100422605	0.0	1.0
100422608	0.0	0.0
55670	3143.0	2969.0
341	5055.0	2832.0
342	13.0	15.0
343	2.0	17.0
79621	1801.0	1885.0
55672	1070.0	1029.0
55671	4538.0	4845.0
344	24.0	10.0
345	0.0	0.0
79623	65.0	40.0
254552	584.0	337.0
79622	1202.0	1019.0
55677	2715.0	3154.0
346	0.0	0.0
55676	1961.0	2122.0
79625	104.0	4.0
347	2021.0	254.0
348	17043.0	19471.0
79624	2295.0	2817.0
7305	2780.0	2728.0
79627	1729.0	5023.0
9968	3780.0	3334.0
9969	5266.0	7363.0
79626	227.0	200.0
79629	889.0	848.0
7307	208.0	222.0
9966	359.0	1621.0
9967	11205.0	11080.0
55679	1447.0	531.0
7306	0.0	1.0
79628	33.0	90.0
254559	368.0	370.0
9982	194.0	52.0
7321	1062.0	1398.0
9980	2143.0	3001.0
7320	3185.0	4901.0
101927350	0.0	0.0
7323	16429.0	16391.0
9986	706.0	889.0
7322	4558.0	4959.0
9987	14254.0	15273.0
101927352	51.0	66.0
9984	1522.0	1429.0
7325	996.0	2149.0
9985	471.0	814.0
7324	3090.0	4274.0
350	0.0	0.0
351	68304.0	56988.0
353	3795.0	4625.0
100133210	0.0	0.0
354	28.0	5.0
355	1665.0	4970.0
100133212	0.0	0.0
356	120.0	37.0
357	463.0	750.0
358	4914.0	12183.0
359	3.0	1.0
7316	52353.0	47443.0
7315	123.0	11.0
7318	5304.0	4971.0
9978	2429.0	3036.0
7317	23786.0	30467.0
7319	2924.0	3696.0
9993	8281.0	9823.0
101927360	1.0	0.0
9994	1332.0	1341.0
9991	4985.0	5093.0
7332	4340.0	4193.0
9992	29.0	30.0
9997	904.0	1320.0
7334	3665.0	3191.0
101927364	643.0	179.0
7333	4.0	0.0
7336	2705.0	2657.0
9995	0.0	0.0
100422505	0.0	0.0
7335	449.0	481.0
494150	5.0	3.0
9990	4180.0	2477.0
360	249.0	537.0
361	2241.0	233.0
362	374.0	209.0
363	14.0	5.0
100133220	12.0	4.0
364	78.0	6.0
366	156.0	187.0
367	1129.0	147.0
368	476.0	845.0
369	4790.0	4927.0
494143	67.0	66.0
7327	5587.0	4500.0
7326	2109.0	2637.0
7329	4561.0	8340.0
9988	4565.0	4201.0
9989	3688.0	5657.0
7328	7905.0	14261.0
7341	5625.0	5307.0
7343	11765.0	8777.0
7342	4302.0	4386.0
7345	505.0	222.0
100422514	0.0	0.0
7347	806.0	707.0
100422517	2.0	0.0
372	10804.0	11106.0
373	1082.0	1406.0
374	83.0	1075.0
375	27099.0	25006.0
377	14519.0	13943.0
100133234	1.0	0.0
378	14069.0	10186.0
379	4610.0	2592.0
100652740	6.0	2.0
7337	5905.0	5110.0
7339	1.0	1.0
100652748	494.0	601.0
101927380	18.0	9.0
100652749	0.0	0.0
7352	139.0	48.0
7351	13895.0	15760.0
101927381	2.0	3.0
7353	2630.0	2194.0
100422523	3.0	0.0
7356	0.0	0.0
7355	1920.0	2176.0
7358	2643.0	1956.0
7357	1731.0	2029.0
100422527	0.0	0.0
380	1.0	2.0
381	4403.0	6219.0
382	6342.0	10561.0
7350	1.0	3.0
383	19.0	7.0
384	1639.0	2633.0
387	30332.0	31884.0
388	21456.0	18993.0
389	6595.0	10030.0
100652730	2.0	0.0
7349	27.0	96.0
7348	0.0	4.0
100652736	26.0	36.0
100652739	0.0	0.0
101927390	0.0	0.0
7363	0.0	0.0
100422531	0.0	1.0
100422532	2.0	0.0
352954	347.0	619.0
7365	0.0	0.0
100422533	7.0	1.0
352957	3.0	0.0
7364	2.0	4.0
7367	0.0	0.0
100422535	0.0	0.0
7366	0.0	0.0
100422536	6.0	6.0
7369	0.0	0.0
7368	834.0	678.0
390	736.0	2535.0
391	2150.0	2284.0
392	5950.0	7589.0
393	2345.0	1374.0
394	8278.0	8676.0
100133251	0.0	0.0
395	7176.0	2708.0
7360	5993.0	5733.0
396	10279.0	8806.0
397	8193.0	10876.0
494115	1971.0	1209.0
398	4.0	0.0
399	487.0	192.0
100133259	0.0	0.0
388906	25.0	29.0
388907	70.0	33.0
494119	0.0	0.0
494118	0.0	0.0
7374	2727.0	2182.0
352966	23.0	24.0
7373	24191.0	14229.0
352965	15.0	4.0
7376	5519.0	7911.0
7375	3708.0	5134.0
352967	0.0	1.0
100422545	0.0	0.0
7378	878.0	5665.0
101927320	0.0	0.0
100422546	1.0	0.0
101929983	0.0	0.0
100422547	0.0	1.0
7379	4.0	21.0
101927324	0.0	0.0
101927323	13.0	6.0
352962	47.0	53.0
101927327	4.0	3.0
7372	1431.0	1657.0
352964	3.0	0.0
100133262	0.0	0.0
7371	647.0	937.0
352963	1.0	1.0
100133265	4.0	3.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	9151.0	8926.0
7384	8251.0	8446.0
7386	2821.0	3361.0
7389	4033.0	4199.0
376940	1415.0	1529.0
7388	3428.0	3669.0
100422558	7.0	7.0
101927332	0.0	0.0
7381	8305.0	9818.0
102723489	331.0	129.0
7380	46.0	3.0
102723487	11.0	9.0
102723483	1.0	0.0
100422550	0.0	0.0
388925	3.0	0.0
7398	2401.0	2593.0
7399	7.0	6.0
7390	2178.0	2310.0
101927347	1.0	0.0
7392	8569.0	8360.0
7391	2108.0	2361.0
100133285	1.0	0.0
102723475	5.0	3.0
388910	0.0	0.0
102723472	0.0	0.0
352999	9.0	13.0
352990	24.0	13.0
374308	6.0	2.0
122402	1398.0	60.0
122409	0.0	0.0
388948	5.0	6.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4555.0	3262.0
388931	7.0	5.0
388939	26.0	148.0
100422581	12.0	1.0
100422582	2.0	0.0
100422598	0.0	0.0
408187	0.0	0.0
388965	0.0	0.0
388962	607.0	663.0
388963	320.0	563.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	0.0
388969	1760.0	1911.0
92597	3768.0	2404.0
92595	477.0	423.0
134429	1178.0	396.0
92591	145.0	80.0
388951	0.0	2.0
134430	2103.0	1691.0
100147811	1.0	1.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	54.0	50.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	63.0	9.0
100147827	9.0	5.0
100147828	0.0	1.0
100147830	0.0	1.0
100147832	1.0	4.0
100147833	0.0	0.0
103724390	1.0	4.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	4.0	9.0
100147837	0.0	0.0
100505385	25.0	176.0
100505383	0.0	8.0
374354	2898.0	2521.0
374355	0.0	0.0
103724389	1.0	9.0
103724388	1.0	3.0
103724387	15.0	1.0
103724386	0.0	1.0
100133203	0.0	0.0
100133204	42.0	24.0
100133205	95.0	83.0
100133206	0.0	1.0
122416	1735.0	1296.0
65121	0.0	0.0
677837	3.0	16.0
677838	0.0	0.0
65123	4586.0	4863.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	4.0
65125	8845.0	11375.0
677833	5.0	2.0
102723508	66.0	46.0
92745	5654.0	9010.0
65124	1673.0	1118.0
677834	11.0	16.0
100505566	7.0	7.0
677831	1.0	0.0
677832	6.0	7.0
100505567	1.0	0.0
80759	181.0	121.0
80758	80.0	251.0
80757	138.0	389.0
144165	889.0	3185.0
100505561	3.0	3.0
677839	9.0	2.0
79770	6849.0	4646.0
80762	17231.0	17351.0
79772	278.0	537.0
80761	33.0	79.0
80760	3866.0	3704.0
388667	0.0	0.0
79774	245.0	294.0
79777	1511.0	1832.0
79776	64.0	37.0
80765	149.0	265.0
80764	1542.0	1667.0
80763	2006.0	257.0
79778	1423.0	2735.0
92737	1.0	8.0
677840	0.0	0.0
92736	0.0	1.0
158798	1.0	0.0
677848	0.0	0.0
677849	0.0	2.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	2.0
677842	0.0	0.0
677843	5.0	2.0
388662	21.0	21.0
80746	625.0	739.0
80745	625.0	684.0
653857	198.0	220.0
79760	442.0	445.0
79762	2886.0	9345.0
79763	3145.0	1486.0
80755	312.0	303.0
79768	1066.0	1283.0
79767	1926.0	4078.0
677850	0.0	0.0
677815	1.0	2.0
677816	0.0	0.0
677813	0.0	0.0
677814	13.0	21.0
677811	5.0	6.0
90102	844.0	3067.0
677812	0.0	0.0
677810	4.0	9.0
388695	545.0	551.0
80778	474.0	391.0
79791	1501.0	2227.0
677819	2.0	2.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4690.0	5097.0
677818	0.0	0.0
79794	9694.0	22918.0
79797	455.0	699.0
79796	425.0	484.0
80781	8416.0	7374.0
79799	0.0	0.0
79798	1444.0	697.0
388685	60.0	115.0
119180	0.0	0.0
677826	3.0	5.0
219833	349.0	153.0
677827	1.0	1.0
100505576	38.0	35.0
100505573	1798.0	925.0
677825	0.0	0.0
92755	40.0	22.0
677822	0.0	0.0
677823	2.0	1.0
677820	2.0	2.0
677821	0.0	0.0
144193	26.0	15.0
79780	1941.0	1603.0
79782	3.0	4.0
144195	4.0	3.0
677828	3.0	4.0
79781	3114.0	4161.0
677829	2.0	1.0
79784	14360.0	23792.0
79783	121.0	219.0
80772	1348.0	1816.0
79786	5409.0	6676.0
79785	69.0	1.0
80777	3549.0	3661.0
79788	291.0	355.0
80776	389.0	216.0
388677	51.0	33.0
80775	344.0	506.0
80774	2007.0	613.0
79789	2752.0	449.0
92749	73.0	3.0
92747	7.0	45.0
90121	4574.0	3530.0
219844	184.0	130.0
90120	1395.0	1674.0
158763	102.0	11.0
651249	2.0	1.0
220832	5.0	5.0
146779	1.0	0.0
677885	11.0	33.0
677882	3.0	2.0
677883	1.0	0.0
651250	681.0	794.0
132141	0.0	0.0
219855	1173.0	741.0
219854	1034.0	792.0
90113	65.0	74.0
653895	0.0	1.0
80789	1905.0	1523.0
144132	935.0	574.0
144124	0.0	0.0
388698	2.0	2.0
388699	0.0	1.0
388697	65.0	86.0
100505518	1.0	1.0
80790	3813.0	2666.0
89122	2879.0	3193.0
158787	421.0	159.0
100505540	0.0	0.0
219865	0.0	3.0
100505547	1.0	8.0
132158	287.0	163.0
100505545	0.0	0.0
90141	612.0	500.0
132160	1907.0	1535.0
90139	3391.0	2399.0
340665	9.0	147.0
219858	0.0	0.0
100505532	36.0	19.0
90134	2.0	4.0
219875	0.0	0.0
90133	412.0	298.0
92799	4084.0	4092.0
219874	0.0	0.0
651258	0.0	0.0
90135	2445.0	2472.0
219873	0.0	0.0
100505536	7.0	4.0
92797	480.0	329.0
219870	1.0	0.0
339674	1.0	0.0
339669	0.0	1.0
100505538	122.0	85.0
340654	8.0	8.0
219869	0.0	0.0
339665	171.0	140.0
100133053	0.0	0.0
55722	273.0	245.0
55721	663.0	358.0
55720	1903.0	2012.0
55726	1049.0	848.0
55723	261.0	617.0
55729	7360.0	7336.0
55728	2310.0	994.0
55727	3808.0	3114.0
105377108	13.0	7.0
219899	1846.0	1266.0
220869	257.0	192.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	3.0	11.0
55733	1692.0	1601.0
400	7332.0	6780.0
641808	86.0	52.0
55732	216.0	281.0
401	0.0	0.0
55731	1446.0	1433.0
402	2075.0	1554.0
403	2363.0	2530.0
55737	6044.0	8062.0
205251	610.0	1038.0
405	3381.0	2859.0
55735	1644.0	1694.0
406	593.0	3952.0
55734	940.0	899.0
407	37.0	50.0
408	881.0	566.0
409	1901.0	1597.0
55739	4254.0	3034.0
55738	4412.0	4487.0
327658	0.0	0.0
327657	68.0	2.0
327659	1.0	0.0
653808	9.0	2.0
100133074	0.0	0.0
55740	2758.0	5553.0
102723562	1.0	0.0
100133079	0.0	0.0
410	3699.0	5853.0
55744	1839.0	2135.0
411	843.0	1064.0
80700	10231.0	10832.0
79711	216.0	243.0
55743	1642.0	1725.0
412	1253.0	2079.0
79710	1246.0	1515.0
79713	127.0	93.0
55742	3248.0	4025.0
414	6204.0	6843.0
55741	1457.0	1842.0
79712	1155.0	1372.0
55748	20112.0	17534.0
415	6.0	21.0
100505506	10.0	6.0
416	2.0	14.0
79714	828.0	736.0
55746	2935.0	3597.0
79717	3554.0	3892.0
417	4.0	0.0
55745	2934.0	2512.0
79716	1095.0	858.0
418	5.0	0.0
79719	3550.0	2880.0
419	2.0	1.0
79718	9425.0	11671.0
55749	4638.0	4756.0
102723555	1.0	0.0
220885	16.0	8.0
55751	4970.0	4259.0
55750	1518.0	1677.0
420	246.0	19.0
102723553	1.0	0.0
421	4479.0	4985.0
55755	3168.0	2813.0
340618	0.0	0.0
55754	12020.0	19785.0
55753	5046.0	1366.0
55752	2670.0	7522.0
79701	3025.0	3149.0
55759	1199.0	1414.0
427	39174.0	50420.0
55758	4753.0	4406.0
79703	322.0	1111.0
205272	0.0	0.0
55757	1432.0	2032.0
79706	1859.0	1931.0
55756	1145.0	1100.0
429	2.0	1.0
79705	1730.0	1831.0
79707	1167.0	1031.0
79709	2757.0	2758.0
256815	16.0	67.0
101927273	0.0	0.0
101927275	125.0	50.0
7402	11649.0	20991.0
7401	0.0	0.0
80714	1147.0	141.0
101927279	25.0	19.0
653820	22.0	19.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	1.0	0.0
55762	623.0	653.0
55761	6088.0	7806.0
430	185.0	123.0
55760	1648.0	2744.0
79731	892.0	1140.0
432	191.0	119.0
79730	611.0	824.0
340602	5.0	0.0
79733	75.0	46.0
433	24.0	43.0
55766	1784.0	2589.0
434	10.0	14.0
55765	18.0	353.0
79735	3968.0	3485.0
435	1911.0	1924.0
55764	2202.0	1849.0
55763	2242.0	2879.0
79734	589.0	848.0
436	36.0	47.0
55769	2701.0	5784.0
79736	361.0	307.0
438	3.0	5.0
79739	408.0	157.0
55768	1873.0	2084.0
439	4159.0	3717.0
79738	964.0	983.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	3.0	4.0
80709	3371.0	1965.0
677803	0.0	0.0
7411	1871.0	2223.0
677800	6.0	2.0
7410	4845.0	3436.0
677801	2.0	2.0
101927289	85.0	56.0
7412	1768.0	436.0
101927288	35.0	27.0
80704	10.0	18.0
102723538	0.0	0.0
80701	2.0	0.0
677808	1.0	1.0
677809	0.0	0.0
677806	1.0	1.0
80705	700.0	424.0
677807	1.0	1.0
55773	1857.0	2106.0
440	950.0	1612.0
100652997	0.0	0.0
55771	211.0	99.0
79720	3909.0	2998.0
443	103.0	10.0
55770	2459.0	2270.0
79722	63.0	8.0
444	10385.0	5533.0
55777	1333.0	1185.0
55776	1002.0	865.0
445	9030.0	8296.0
55775	531.0	652.0
79724	2355.0	2481.0
79723	408.0	302.0
447	14.0	13.0
79726	2892.0	3057.0
7404	0.0	0.0
7403	3370.0	3027.0
79725	662.0	392.0
449	0.0	0.0
79728	703.0	937.0
55779	759.0	404.0
55778	639.0	621.0
79727	0.0	1.0
7405	1762.0	2122.0
7408	3264.0	5359.0
7407	3118.0	3708.0
79729	769.0	1242.0
7409	939.0	522.0
101927295	1.0	2.0
7422	45429.0	15595.0
100422711	0.0	1.0
7421	779.0	1209.0
100422712	15.0	5.0
7424	2487.0	2410.0
7423	4765.0	4151.0
80737	602.0	524.0
80736	387.0	41.0
100422716	0.0	0.0
65109	954.0	871.0
65108	9947.0	7251.0
55780	1120.0	1108.0
80739	55.0	38.0
450	0.0	0.0
55784	1807.0	4991.0
79751	1124.0	824.0
80740	23.0	162.0
451	0.0	0.0
79750	106.0	90.0
55783	2020.0	2115.0
79753	1163.0	995.0
55781	1226.0	1093.0
79752	2067.0	2519.0
454	0.0	1.0
79755	1228.0	1447.0
55788	6089.0	8792.0
455	5.0	4.0
55787	1774.0	1853.0
79754	719.0	705.0
55786	789.0	952.0
80742	796.0	726.0
55785	2361.0	2180.0
80741	102.0	66.0
92715	1134.0	1366.0
7415	18390.0	18387.0
79759	230.0	172.0
7414	10602.0	15139.0
79758	1131.0	966.0
7417	2688.0	3342.0
55789	71.0	2975.0
92714	2453.0	4169.0
7416	6022.0	6366.0
7419	5340.0	3419.0
7418	2.0	1.0
65110	3990.0	3564.0
7431	106009.0	78079.0
7430	23456.0	14000.0
7433	436.0	442.0
7432	31.0	14.0
7434	10.0	12.0
80726	3151.0	1102.0
65117	5200.0	5921.0
80725	333.0	1780.0
80724	2994.0	1729.0
80723	309.0	387.0
102723518	0.0	0.0
55791	1009.0	881.0
55790	19557.0	1988.0
80728	1515.0	951.0
460	23.0	2.0
102723513	21.0	2.0
80727	4607.0	3770.0
462	6.0	4.0
55795	2078.0	2446.0
79740	6.0	8.0
463	5622.0	2867.0
55794	637.0	656.0
55793	4651.0	2111.0
79742	1253.0	1504.0
102723510	26.0	11.0
79744	576.0	834.0
466	1741.0	1957.0
55799	173.0	97.0
467	52184.0	32511.0
55798	1289.0	1148.0
468	15036.0	17604.0
79746	1552.0	1925.0
80731	89.0	7.0
55796	1557.0	2088.0
79745	3877.0	10153.0
469	0.0	0.0
79748	0.0	0.0
79747	1.0	5.0
7425	9.0	59.0
7428	2959.0	2570.0
92703	1758.0	2209.0
7429	2.0	0.0
7442	13.0	16.0
7441	1.0	0.0
7444	1112.0	1039.0
7443	518.0	490.0
101927233	50.0	50.0
254251	638.0	589.0
471	2478.0	5766.0
472	5046.0	3752.0
473	11407.0	8293.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2688.0	1910.0
