id	def39b2b-d0f6-4f6d-a3d2-610d8b121d96	92e4e583-3efe-4144-9247-eaad758b0944
90871	3895.0	3337.0
5593	166.0	26.0
5594	10336.0	13042.0
347598	0.0	0.0
5595	4359.0	4324.0
5596	3489.0	831.0
5597	3734.0	3569.0
90874	470.0	839.0
5598	1365.0	1698.0
51290	3072.0	2800.0
51292	6597.0	7698.0
5590	3787.0	5058.0
51291	1339.0	1423.0
100287266	1.0	0.0
51294	366.0	1057.0
100287261	0.0	0.0
51293	3128.0	3009.0
51296	591.0	531.0
51295	2735.0	2991.0
51298	0.0	0.0
51297	1.0	2.0
51299	167.0	103.0
119710	5155.0	5758.0
5588	3037.0	2572.0
5589	20597.0	22230.0
90865	678.0	89.0
89887	583.0	518.0
89886	0.0	3.0
89885	10.0	42.0
89884	153.0	168.0
89883	0.0	0.0
89882	0.0	0.0
286101	2405.0	1561.0
286102	0.0	0.0
286103	22.0	45.0
347584	0.0	0.0
5599	3586.0	3566.0
347687	1.0	0.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	2.0	1.0
53820	8.0	11.0
53826	4215.0	2143.0
53827	651.0	1180.0
345016	0.0	0.0
347673	1.0	1.0
53828	1.0	2.0
53829	77.0	40.0
347675	0.0	0.0
28866	0.0	0.0
100507173	44.0	64.0
26205	3365.0	2889.0
132625	0.0	0.0
28864	0.0	0.0
100507171	180.0	108.0
28865	0.0	0.0
26207	623.0	3423.0
100507178	78.0	56.0
26206	375.0	416.0
28869	0.0	0.0
100131493	0.0	0.0
28862	20.0	21.0
28863	0.0	0.0
28861	0.0	0.0
53833	32.0	31.0
53834	10758.0	14997.0
53831	34.0	23.0
53832	150.0	107.0
53838	1252.0	1011.0
53836	5.0	5.0
144608	231.0	168.0
28833	0.0	0.0
28834	6.0	3.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	13.0	9.0
100750247	9.0	58.0
100131481	0.0	0.0
53840	53.0	32.0
53841	18.0	10.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	0.0
28847	0.0	1.0
102060282	16.0	29.0
28819	0.0	0.0
28817	5.0	2.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	1.0	0.0
28810	0.0	0.0
28815	89.0	18.0
28816	6.0	11.0
28813	20.0	7.0
100507143	0.0	0.0
28814	0.0	2.0
51201	6644.0	5630.0
119687	1.0	0.0
51200	1.0	1.0
51203	78.0	194.0
51202	153.0	424.0
51205	2330.0	3469.0
51204	1066.0	1361.0
51207	2.0	2.0
51206	35.0	16.0
119682	0.0	0.0
51209	252.0	330.0
51208	16.0	21.0
28828	0.0	0.0
100507135	39.0	39.0
28829	0.0	0.0
100131457	2.0	2.0
28822	26.0	8.0
28823	12.0	20.0
28820	50.0	13.0
100131454	43.0	80.0
28821	1.0	1.0
28826	0.0	1.0
28827	0.0	0.0
100131451	0.0	0.0
28824	0.0	1.0
28825	23.0	14.0
119678	0.0	0.0
119679	1.0	0.0
89801	883.0	924.0
51214	0.0	0.0
51213	0.0	0.0
51218	3154.0	2595.0
286183	0.0	0.0
286184	0.0	0.0
286186	1.0	0.0
286187	139.0	105.0
286189	9.0	6.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	9.0	2.0
89839	87.0	57.0
89838	2.0	0.0
89837	18.0	18.0
100507170	0.0	0.0
51222	4905.0	2858.0
51225	243.0	399.0
286190	8.0	43.0
89832	133.0	148.0
51224	6.0	8.0
51227	2244.0	2090.0
51226	1839.0	2889.0
51228	3939.0	5108.0
347613	21.0	13.0
28808	0.0	0.0
28809	5.0	0.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	516.0	520.0
28800	0.0	0.0
28801	0.0	0.0
28804	2.0	0.0
28805	0.0	0.0
28802	0.0	0.0
28803	0.0	0.0
51230	3121.0	2852.0
90809	3253.0	2796.0
51232	6358.0	9656.0
51231	2867.0	3205.0
51234	5251.0	4664.0
51233	25.0	27.0
89822	105.0	1991.0
51236	1816.0	2346.0
51237	20.0	17.0
51239	453.0	543.0
90806	2349.0	1635.0
100507102	4.0	4.0
129049	517.0	830.0
154007	1208.0	773.0
26279	20.0	10.0
203859	1118.0	628.0
26272	1291.0	1320.0
26271	422.0	396.0
26273	4733.0	3948.0
26276	1127.0	1206.0
26275	4069.0	4315.0
26278	644.0	398.0
26277	4392.0	4206.0
26270	639.0	1128.0
26285	0.0	0.0
26284	2967.0	4273.0
26287	4.0	5.0
26286	9519.0	9596.0
26289	26.0	6.0
26281	9.0	13.0
26280	4.0	0.0
100507127	0.0	0.0
100507125	3.0	1.0
129025	1.0	0.0
26258	6828.0	5359.0
26257	175.0	235.0
26259	2520.0	2536.0
26251	26.0	10.0
168667	16.0	259.0
26254	0.0	0.0
26253	277.0	204.0
26256	17.0	42.0
144699	1402.0	1004.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	35.0	14.0
100507118	6.0	0.0
100507117	2.0	3.0
26269	2721.0	2252.0
26268	6338.0	5282.0
201229	1555.0	2271.0
26261	47.0	36.0
119696	0.0	0.0
26260	4275.0	4133.0
26263	1947.0	1893.0
119694	0.0	0.0
26262	2171.0	2104.0
201232	738.0	893.0
119695	0.0	0.0
26267	546.0	634.0
26266	79.0	84.0
119692	0.0	0.0
130074	11532.0	9558.0
129080	2199.0	1147.0
28899	0.0	0.0
26235	3083.0	2388.0
26238	9.0	3.0
28897	0.0	0.0
28898	0.0	0.0
100750225	15.0	29.0
26239	0.0	0.0
28891	0.0	0.0
28892	1.0	0.0
26230	2709.0	1298.0
201243	0.0	1.0
28890	0.0	0.0
26232	1152.0	983.0
28895	0.0	0.0
26231	451.0	619.0
28896	0.0	0.0
26234	16219.0	14213.0
28893	0.0	0.0
26233	623.0	492.0
28894	0.0	0.0
144638	1.0	8.0
132660	1318.0	1401.0
26247	3.0	1.0
26246	3.0	1.0
26249	1250.0	728.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1042.0	1432.0
26240	1412.0	1985.0
201254	1531.0	2010.0
26242	0.0	0.0
26245	0.0	0.0
252839	8859.0	9362.0
132671	231.0	531.0
130013	22.0	60.0
28877	0.0	0.0
28878	0.0	0.0
28875	1.0	6.0
28876	1.0	0.0
201259	0.0	0.0
28879	0.0	0.0
26219	1.0	0.0
492311	1502.0	1726.0
168620	24.0	109.0
28870	1.0	0.0
201266	4493.0	7233.0
28873	0.0	0.0
28874	1.0	2.0
26212	0.0	0.0
28871	0.0	0.0
26211	0.0	1.0
28872	0.0	0.0
130026	778.0	1090.0
26225	5251.0	5136.0
28888	0.0	0.0
26224	9934.0	6139.0
28889	0.0	0.0
26227	3810.0	3533.0
28886	0.0	0.0
26226	42.0	74.0
28887	0.0	0.0
26229	2630.0	2959.0
26228	1.0	1.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	22.0	77.0
28885	0.0	1.0
26223	5.0	4.0
28882	2.0	4.0
28883	1.0	0.0
492307	0.0	0.0
492303	84.0	38.0
105369550	6.0	7.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	0.0
5607	1540.0	1396.0
5608	100.0	189.0
5609	2575.0	3022.0
5600	350.0	562.0
5601	3512.0	3420.0
5602	2201.0	2407.0
5603	3829.0	7089.0
5604	2422.0	3234.0
5605	6290.0	6588.0
5606	2329.0	3265.0
5620	0.0	0.0
5618	75.0	33.0
5619	0.0	0.0
5610	6429.0	5696.0
5611	10353.0	14173.0
5612	3089.0	1893.0
5613	25616.0	12290.0
5616	1.0	3.0
5617	1.0	13.0
105370578	6.0	2.0
5630	12.0	1.0
5631	6895.0	5790.0
166379	1362.0	1261.0
166378	614.0	644.0
5629	3312.0	1021.0
100133941	126568.0	119129.0
5621	12780.0	8742.0
5623	400.0	288.0
5624	12.0	19.0
5625	415.0	796.0
5626	2.0	0.0
5627	750.0	3051.0
5628	0.0	0.0
5641	14176.0	14156.0
5634	2340.0	1778.0
5635	5146.0	5766.0
100133957	136.0	68.0
5636	2798.0	3589.0
5638	1999.0	1607.0
5639	1677.0	1822.0
5650	14.0	2.0
5651	2.0	0.0
5652	6730.0	9390.0
5653	0.0	0.0
5644	1.0	4.0
5645	2.0	5.0
5646	2.0	4.0
5648	142.0	25.0
5649	528.0	14.0
100131309	0.0	0.0
5660	101179.0	107598.0
5662	226.0	419.0
5663	5643.0	5563.0
5664	851.0	940.0
3002	43.0	85.0
347281	0.0	0.0
100131302	0.0	0.0
3001	46.0	37.0
3000	60.0	129.0
51360	1594.0	1579.0
51362	2493.0	2085.0
51361	4429.0	3515.0
51364	339.0	280.0
100287191	1.0	0.0
51363	3992.0	4839.0
51366	7776.0	6897.0
89978	1135.0	887.0
100287193	6.0	6.0
51365	187.0	71.0
51368	5212.0	4759.0
5654	2694.0	3694.0
5655	13.0	9.0
51367	2281.0	1972.0
90956	2183.0	2476.0
5657	4.0	0.0
90957	1847.0	1687.0
89970	4001.0	4307.0
5670	0.0	0.0
5671	0.0	0.0
5672	1.0	2.0
347273	103.0	22.0
5673	0.0	0.0
90952	16541.0	17624.0
5675	0.0	0.0
347275	0.0	0.0
3013	3.0	30.0
3012	191.0	273.0
3010	2.0	2.0
51371	5338.0	4903.0
3009	0.0	1.0
100287183	0.0	0.0
3008	3.0	96.0
51373	718.0	452.0
3007	1.0	34.0
51372	7425.0	5834.0
51375	1044.0	791.0
3006	2911.0	9698.0
51374	11383.0	9913.0
3005	12630.0	21847.0
51377	1809.0	1313.0
3004	17.0	19.0
3003	38.0	16.0
51379	719.0	955.0
51378	398.0	47.0
5669	5.0	2.0
5680	0.0	0.0
5681	3728.0	2126.0
5682	3526.0	3224.0
5683	980.0	723.0
5684	5408.0	4662.0
5685	6170.0	4345.0
347265	11.0	8.0
5686	4605.0	4003.0
3024	6.0	11.0
3021	43232.0	61275.0
3020	1924.0	1520.0
100287177	0.0	0.0
51380	1460.0	1787.0
100287178	0.0	0.0
51382	8817.0	8991.0
100287173	0.0	0.0
51384	3.0	3.0
3018	0.0	0.0
51386	12965.0	12341.0
3017	937.0	908.0
51385	2827.0	2388.0
51388	1497.0	1111.0
3015	4904.0	3642.0
100287171	164.0	217.0
3014	1473.0	1180.0
5676	0.0	0.0
51389	4106.0	3145.0
5678	0.0	0.0
5690	5149.0	5252.0
5691	5475.0	7436.0
5692	11293.0	10369.0
5693	6235.0	5372.0
347252	1367.0	384.0
5694	5928.0	7372.0
5695	5904.0	5266.0
5696	2055.0	1702.0
5697	165.0	46.0
3035	3958.0	3637.0
3034	32.0	29.0
3033	4238.0	3191.0
3032	9865.0	9375.0
3031	16.0	4.0
3030	11161.0	9859.0
51390	4667.0	3882.0
51393	252.0	322.0
3029	3326.0	4581.0
3028	6791.0	4541.0
51397	2148.0	2084.0
3026	0.0	0.0
51399	2988.0	2803.0
51398	8235.0	7337.0
5687	1484.0	1262.0
5688	7608.0	7134.0
5689	9375.0	8201.0
129401	1046.0	559.0
347240	411.0	314.0
129402	0.0	0.0
3046	6.0	7.0
3045	5.0	0.0
3044	0.0	0.0
3043	11771.0	1256.0
3042	9.0	2.0
3040	3544.0	568.0
374900	837.0	681.0
3039	49.0	6.0
3038	1872.0	1342.0
3037	69.0	29.0
374907	86.0	67.0
3036	30.0	8.0
5698	735.0	653.0
5699	790.0	1030.0
90990	798.0	920.0
90993	254.0	261.0
3055	231.0	194.0
3054	6322.0	5308.0
3053	182.0	4.0
100287144	0.0	0.0
3052	1958.0	986.0
3051	0.0	0.0
3050	1.0	2.0
100287140	0.0	0.0
3049	3.0	0.0
3048	8.0	8.0
3047	0.0	0.0
90987	2273.0	2322.0
3060	0.0	0.0
374920	1220.0	1170.0
3068	17421.0	13371.0
3067	3.0	10.0
374928	498.0	476.0
3066	5790.0	4357.0
3065	12271.0	10797.0
3064	5709.0	5191.0
3062	0.0	0.0
3061	74.0	31.0
3059	1111.0	989.0
3071	431.0	356.0
3070	254.0	292.0
3078	2.0	0.0
3077	1394.0	2137.0
100287128	2.0	0.0
3075	6688.0	1131.0
3074	9019.0	8510.0
3073	5664.0	6893.0
374918	0.0	0.0
3069	33504.0	34734.0
3082	127.0	115.0
3081	9738.0	6388.0
3080	0.0	0.0
53938	1605.0	1308.0
28976	3000.0	3570.0
28977	3473.0	3037.0
28974	4925.0	4806.0
100131388	2.0	4.0
3087	6443.0	9342.0
28978	1814.0	1368.0
3084	2942.0	1934.0
3083	18.0	6.0
28972	8260.0	8583.0
53940	0.0	0.0
28973	5335.0	5939.0
28970	4279.0	4291.0
28971	1527.0	1422.0
53944	2361.0	1638.0
53942	721.0	274.0
53947	597.0	790.0
3093	6417.0	4685.0
3092	2742.0	8560.0
3091	14887.0	12003.0
3090	348.0	848.0
28987	2309.0	2410.0
28988	8055.0	8202.0
132989	971.0	774.0
100131378	5.0	9.0
3099	5334.0	5665.0
28985	2019.0	1939.0
3098	24521.0	19100.0
28986	3506.0	2923.0
3097	3802.0	2570.0
100507299	195.0	214.0
3096	1270.0	1342.0
100131374	0.0	0.0
28989	866.0	957.0
100507297	760.0	744.0
3094	12882.0	12609.0
337986	0.0	0.0
100131370	0.0	1.0
28983	12.0	3.0
28984	3406.0	3789.0
28981	1981.0	2194.0
374819	732.0	920.0
26322	0.0	0.0
28982	669.0	632.0
129303	1319.0	1518.0
100131369	14.0	3.0
28954	28.0	41.0
28955	372.0	354.0
28952	1588.0	1794.0
100131366	13.0	5.0
65944	0.0	1.0
337979	0.0	1.0
28958	3300.0	4686.0
337978	0.0	0.0
28959	739.0	289.0
337977	0.0	0.0
28956	1893.0	1773.0
337976	0.0	0.0
28957	1414.0	1223.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	1.0
28950	0.0	0.0
337981	0.0	0.0
28951	938.0	989.0
337980	0.0	0.0
51300	5312.0	3948.0
51302	1046.0	969.0
89910	5339.0	4639.0
51301	137.0	55.0
51304	6027.0	5987.0
51303	1661.0	3007.0
51306	4054.0	2129.0
51305	2.0	1.0
51308	65.0	65.0
51307	4662.0	2177.0
51309	1869.0	1408.0
130340	2785.0	1258.0
100131358	0.0	3.0
28965	34.0	214.0
28966	1709.0	1697.0
26301	525.0	658.0
337969	0.0	0.0
28964	4434.0	6066.0
337968	0.0	1.0
28969	5442.0	6186.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	184.0	10.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	491.0	417.0
337973	0.0	0.0
337972	0.0	0.0
360200	66.0	48.0
337971	0.0	0.0
337970	0.0	0.0
28962	2245.0	2268.0
51311	62.0	30.0
51310	5810.0	6547.0
28960	845.0	808.0
51313	516.0	643.0
51312	2148.0	1977.0
51315	4407.0	3527.0
51314	4.0	13.0
51317	4094.0	3971.0
360205	0.0	0.0
51316	33.0	186.0
51319	1845.0	1577.0
360203	0.0	0.0
51318	2541.0	1615.0
374864	100.0	123.0
28938	2.0	1.0
100507267	0.0	0.0
28939	0.0	0.0
374860	2.0	26.0
28932	0.0	0.0
337959	0.0	0.0
100507261	1.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	2583.0	2232.0
100507266	184.0	212.0
28936	0.0	0.0
28937	15.0	0.0
28934	0.0	0.0
28935	7.0	1.0
337963	0.0	0.0
337960	0.0	0.0
51320	3299.0	1940.0
51322	13230.0	11476.0
53981	5552.0	5176.0
51321	4704.0	6274.0
51324	8793.0	7691.0
89932	2538.0	1438.0
51326	119.0	176.0
51327	2.0	1.0
51329	99.0	133.0
28949	0.0	0.0
100507257	0.0	2.0
132946	13.0	10.0
100507251	0.0	0.0
28943	9.0	0.0
65975	2296.0	2419.0
28941	46.0	9.0
65977	2564.0	1955.0
28942	1.0	0.0
28947	0.0	0.0
132949	1692.0	1183.0
65979	4460.0	3705.0
28948	0.0	0.0
100507254	12.0	2.0
28946	2.0	0.0
89927	418.0	925.0
144920	0.0	0.0
51330	8638.0	2662.0
28940	0.0	0.0
51333	487.0	429.0
51332	402.0	859.0
51335	5299.0	5115.0
51334	59.0	73.0
51337	2118.0	1773.0
360227	3.0	0.0
51339	1176.0	1089.0
51338	279.0	303.0
360226	2.0	0.0
28918	0.0	0.0
28919	1.0	0.0
374887	299.0	167.0
65981	1761.0	1730.0
28916	0.0	0.0
65980	2290.0	2322.0
28917	0.0	0.0
374882	8963.0	8280.0
65983	11216.0	6959.0
100131328	0.0	0.0
65982	7234.0	6141.0
100131327	0.0	0.0
65985	2451.0	3186.0
65987	799.0	719.0
28910	0.0	0.0
65986	3207.0	2071.0
28911	0.0	0.0
65989	67.0	31.0
132954	0.0	3.0
65988	1165.0	1187.0
100131320	16.0	0.0
28914	58.0	34.0
28915	5.0	0.0
28912	84.0	43.0
28913	20.0	8.0
51340	2654.0	1966.0
100287098	74.0	108.0
89958	85.0	59.0
51341	4183.0	3662.0
100287091	0.0	0.0
100507290	1718.0	1788.0
51343	4989.0	4135.0
89953	3174.0	3132.0
51348	15.0	40.0
51347	4542.0	4847.0
90933	5735.0	4630.0
100302090	0.0	0.0
65990	1163.0	1250.0
374875	679.0	636.0
28929	0.0	0.0
65992	5362.0	5066.0
28927	0.0	0.0
65991	5294.0	4267.0
28928	0.0	0.0
65993	2933.0	2932.0
374872	25.0	20.0
65996	2480.0	2212.0
65998	3006.0	1675.0
28921	0.0	0.0
65997	116.0	22.0
28922	0.0	0.0
65999	1127.0	1156.0
28920	0.0	0.0
374879	202.0	141.0
28925	0.0	0.0
28926	0.0	0.0
374877	6.0	4.0
28923	4.0	5.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1414.0	1113.0
100287087	3.0	4.0
51350	1.0	0.0
51352	1.0	0.0
100287083	0.0	0.0
89944	3320.0	3485.0
100287082	0.0	0.0
89941	5067.0	5000.0
130399	40.0	63.0
166348	8.0	15.0
374897	34.0	58.0
100507217	7322.0	7665.0
166336	3006.0	2765.0
374899	536.0	300.0
203510	0.0	0.0
541611	1.0	0.0
154386	6.0	5.0
100507246	923.0	1312.0
100507249	1.0	0.0
100507240	19.0	22.0
101937451	1.0	1.0
100507244	237.0	249.0
100507242	3.0	0.0
100133991	201.0	462.0
100509894	63.0	19.0
203522	548.0	518.0
203523	602.0	830.0
130355	794.0	569.0
26353	9492.0	5557.0
26355	3446.0	2805.0
26354	3334.0	3064.0
53904	39.0	76.0
53905	19373.0	23705.0
130367	4244.0	2550.0
154313	22.0	12.0
203547	3074.0	2325.0
53918	2645.0	1601.0
53919	15.0	48.0
100507203	1.0	1.0
53916	1195.0	1061.0
53917	587.0	743.0
100507206	5.0	2.0
28998	1922.0	1427.0
26335	1.0	0.0
28999	1004.0	1228.0
28996	7763.0	6000.0
26339	0.0	0.0
26338	0.0	0.0
28990	1276.0	625.0
28991	1845.0	1706.0
203562	12.0	6.0
26330	2.0	12.0
28992	2968.0	3453.0
26333	0.0	0.0
100169989	1.0	5.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	1.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	3.0	6.0
100289640	0.0	1.0
5706	4369.0	3795.0
5707	6240.0	5337.0
5708	11125.0	9425.0
5709	7660.0	10006.0
5700	1455.0	1052.0
5701	6833.0	5179.0
5702	6630.0	6501.0
5704	6368.0	6961.0
5705	9336.0	12685.0
100507401	1.0	5.0
100507404	1.0	2.0
100289635	2162.0	1982.0
5717	5721.0	6852.0
5718	2994.0	2940.0
5719	5698.0	5076.0
5710	6495.0	6022.0
5711	1745.0	1018.0
5713	3520.0	3539.0
5714	8416.0	8301.0
5715	1551.0	1631.0
5716	3291.0	2857.0
5730	628.0	126.0
5728	7955.0	5500.0
5729	23.0	22.0
5720	10957.0	10195.0
5721	5557.0	5803.0
5723	1286.0	1446.0
105370683	1.0	2.0
5724	393.0	196.0
5725	20089.0	15323.0
5726	0.0	0.0
5727	2426.0	1174.0
154288	0.0	0.0
100289619	1.0	0.0
5740	131.0	5.0
5741	1.0	0.0
5739	74.0	77.0
5731	3.0	2.0
5732	90.0	37.0
5733	40.0	13.0
5734	586.0	108.0
5736	15.0	13.0
5737	19.0	0.0
5738	2423.0	2521.0
102060414	0.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	230.0	132.0
5743	1270.0	123.0
5744	88.0	105.0
5745	35.0	58.0
5746	2.0	2.0
5747	6594.0	6761.0
5760	10.0	13.0
5761	41.0	31.0
5763	19192.0	18894.0
3101	114.0	145.0
5753	45.0	35.0
5754	4069.0	6356.0
5756	5166.0	4271.0
5757	63089.0	52473.0
5758	2.0	1.0
5759	62.0	55.0
5770	4040.0	3288.0
5771	2434.0	2252.0
5774	3209.0	3260.0
3112	12.0	23.0
3111	381.0	270.0
3110	2.0	3.0
3109	3598.0	5479.0
3108	2021.0	1859.0
3107	34063.0	31103.0
3106	24622.0	31254.0
3105	22982.0	28014.0
3104	1911.0	2000.0
5764	559.0	280.0
5767	7.0	20.0
5768	2922.0	3634.0
5769	3.0	4.0
648315	0.0	0.0
5780	10663.0	14302.0
5781	9941.0	9325.0
5782	4126.0	4117.0
5783	13021.0	10683.0
5784	3761.0	2084.0
3123	6591.0	6065.0
3122	10831.0	7753.0
3121	0.0	0.0
3120	412.0	493.0
51481	2.0	2.0
51480	0.0	0.0
3119	1456.0	1539.0
3118	265.0	200.0
3117	2035.0	1575.0
3116	4.0	5.0
3115	4322.0	4059.0
3113	5632.0	4631.0
5775	4911.0	2374.0
5777	2348.0	3348.0
5778	96.0	67.0
103164619	0.0	1.0
5790	0.0	0.0
5791	501.0	743.0
5792	14545.0	13874.0
5793	3507.0	5742.0
5794	13.0	4.0
5795	7291.0	7697.0
5796	1919.0	2085.0
3134	1301.0	1583.0
3133	22645.0	26645.0
3132	7.0	7.0
3131	3815.0	11830.0
100287067	0.0	0.0
51490	2271.0	2141.0
100287063	0.0	0.0
51491	643.0	555.0
51493	6128.0	4892.0
3128	429.0	447.0
51496	2658.0	2274.0
3127	1232.0	1070.0
51495	11967.0	11069.0
445815	34.0	15.0
51497	7642.0	7529.0
5786	8641.0	8563.0
5787	2090.0	3110.0
51499	812.0	904.0
5788	814.0	567.0
5789	932.0	64.0
3145	1247.0	1474.0
3142	150.0	217.0
3141	2450.0	2862.0
3140	4191.0	6589.0
100287055	0.0	0.0
3139	172.0	228.0
3138	230.0	129.0
3137	160.0	181.0
3136	724.0	772.0
3135	116.0	107.0
5797	16547.0	21640.0
5798	7.0	0.0
5799	2686.0	2519.0
347376	0.0	4.0
3156	5821.0	3935.0
3155	4571.0	5055.0
100287045	0.0	0.0
3152	1.0	0.0
3151	18695.0	16710.0
3150	14325.0	14249.0
3149	1518.0	2401.0
3148	4968.0	4361.0
3146	14058.0	11461.0
347365	0.0	1.0
648359	1.0	1.0
347363	0.0	0.0
3167	0.0	0.0
3166	3.0	0.0
100302119	0.0	0.0
3164	101827.0	8222.0
100302118	1.0	0.0
3163	2826.0	2902.0
100302117	0.0	0.0
3162	726.0	2404.0
100302116	0.0	0.0
3161	48.0	35.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	1.0	1.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3524.0	2533.0
3158	173.0	35.0
3157	5389.0	2872.0
347359	0.0	0.0
3170	3296.0	1804.0
120939	40.0	18.0
3178	36036.0	27584.0
3177	788.0	771.0
100287026	0.0	0.0
3176	979.0	328.0
100287029	0.0	5.0
3175	0.0	0.0
3174	0.0	0.0
3172	0.0	0.0
3171	2.0	2.0
100289682	0.0	0.0
3169	15.0	3.0
120935	6.0	10.0
3181	57985.0	49004.0
347344	526.0	550.0
3189	15595.0	12213.0
3188	9423.0	6775.0
3187	28121.0	23546.0
100289678	1217.0	1164.0
3186	1.0	0.0
3185	11630.0	9027.0
100302139	0.0	0.0
3184	14093.0	10364.0
100302138	0.0	0.0
3183	21423.0	19306.0
100302137	0.0	0.0
100287013	10.0	5.0
3182	6280.0	4946.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	1.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	37350.0	25066.0
347333	11.0	1.0
3191	14067.0	15261.0
3190	49119.0	39244.0
3199	3.0	3.0
3198	2.0	2.0
100302129	13.0	5.0
100289667	0.0	0.0
3196	6.0	5.0
100302128	0.0	1.0
3195	0.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	5.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	1.0	1.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	141.0	129.0
100131268	0.0	0.0
374946	5.0	5.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	0.0	3.0
100302156	1.0	0.0
120863	57.0	75.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	64.0	29.0
100302152	0.0	0.0
100302150	1.0	0.0
51400	5449.0	4106.0
51406	4727.0	4175.0
51409	5393.0	5540.0
132864	1961.0	1434.0
100302149	0.0	2.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	1.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	0.0
144847	0.0	0.0
51411	142.0	179.0
541578	1310.0	1040.0
374969	867.0	737.0
100131244	0.0	0.0
100302179	1.0	3.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	4.0
51421	25558.0	5718.0
100302172	0.0	0.0
51422	2279.0	1386.0
51427	1020.0	538.0
51426	3491.0	3560.0
51429	5511.0	6037.0
51428	4583.0	4456.0
347411	0.0	3.0
541565	422.0	421.0
132884	967.0	827.0
100131236	0.0	0.0
100131234	6.0	10.0
100131230	2.0	2.0
374955	2.0	2.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	5025.0	3887.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	3290.0	2338.0
100302160	0.0	0.0
51433	8501.0	7834.0
51435	4809.0	3903.0
51438	0.0	0.0
347402	5.0	62.0
51439	5772.0	5467.0
347404	131.0	29.0
374986	3343.0	3290.0
100507381	17.0	0.0
132817	0.0	2.0
374987	47.0	121.0
51441	4687.0	3626.0
100302197	0.0	0.0
51440	19.0	36.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	4.0	21.0
100302193	0.0	0.0
51444	1684.0	1139.0
100302192	0.0	0.0
51447	7506.0	6700.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	14294.0	19624.0
144809	0.0	0.0
374973	5.0	18.0
100131213	508.0	398.0
100131211	656.0	581.0
374977	432.0	304.0
51450	78.0	39.0
100302186	0.0	0.0
51451	1885.0	1650.0
100302185	0.0	0.0
51454	1326.0	535.0
120892	677.0	19666.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	4098.0	3633.0
100302181	0.0	0.0
51458	0.0	2.0
100131208	2.0	14.0
100131207	0.0	0.0
100131205	47.0	46.0
100192204	0.0	2.0
51460	1422.0	938.0
117246	4390.0	5052.0
51463	153.0	184.0
117245	54.0	9.0
144811	515.0	417.0
117248	297.0	626.0
51465	6447.0	4615.0
117247	378.0	548.0
51466	2331.0	2564.0
144817	2.0	0.0
100507392	14.0	20.0
100507398	267.0	443.0
120872	1.0	1.0
51471	1.0	5.0
51474	4432.0	2140.0
51473	2328.0	1480.0
51475	0.0	0.0
51478	611.0	721.0
51477	1423.0	1575.0
