id	0508b190-f00b-475b-ae8d-a26bae9fad64	836bdfad-44f9-4881-a59c-957ce06a7a7c
84456	387.0	883.0
84455	198.0	332.0
84458	725.0	1402.0
84457	2.0	5.0
84450	2189.0	2318.0
646457	10.0	6.0
100500870	0.0	2.0
100500872	0.0	0.0
201514	482.0	415.0
201516	5.0	13.0
646450	239.0	137.0
23480	10596.0	2944.0
105416157	171.0	112.0
23481	7287.0	4320.0
23483	502.0	929.0
23484	1906.0	3530.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	3.0
646467	3.0	4.0
100500860	0.0	0.0
96459	1442.0	1451.0
100500861	0.0	0.0
23498	1000.0	591.0
23499	8079.0	20408.0
23491	66.0	82.0
23492	4701.0	4625.0
23493	320.0	689.0
23495	560.0	903.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	31.0	8.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	4285.0	5518.0
394217	0.0	0.0
23464	3985.0	840.0
130535	827.0	1245.0
23466	7163.0	7990.0
23467	477.0	2015.0
23468	4957.0	7084.0
23469	2094.0	4849.0
2801	3049.0	5317.0
2800	735.0	1373.0
23460	213.0	555.0
23461	742.0	1065.0
23462	265.0	245.0
100500895	2.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	5166.0	4461.0
100500898	0.0	0.0
2805	3189.0	2114.0
100500899	0.0	0.0
2804	6202.0	7803.0
2803	3118.0	5741.0
2802	5573.0	5162.0
130540	21.0	24.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	1.0	0.0
23474	2552.0	3175.0
23475	1470.0	575.0
23476	4154.0	5011.0
23478	8740.0	7881.0
23479	11087.0	11438.0
646480	0.0	0.0
2812	0.0	0.0
2811	197.0	559.0
2810	353.0	5036.0
23471	9970.0	15367.0
23473	1788.0	2077.0
100500884	0.0	0.0
2819	84.0	173.0
100500885	0.0	0.0
84498	1457.0	2261.0
100500886	0.0	0.0
2817	1857.0	1987.0
100500888	0.0	0.0
2815	2.0	0.0
100500889	0.0	0.0
2814	20.0	39.0
2813	0.0	0.0
2823	968.0	312.0
2822	39.0	60.0
2821	12488.0	12758.0
100500839	0.0	0.0
2820	1295.0	2511.0
201562	1319.0	2549.0
100379623	0.0	1.0
2829	121.0	517.0
100500831	0.0	0.0
2828	351.0	407.0
2827	46.0	52.0
100500833	3.0	14.0
2826	60.0	49.0
100500834	0.0	0.0
2825	7.0	35.0
100500835	2.0	4.0
2824	358.0	275.0
100500836	0.0	0.0
727699	0.0	0.0
2834	11.0	4.0
100500826	0.0	0.0
2833	647.0	1891.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	5.0
100500829	0.0	0.0
60401	114.0	572.0
2830	0.0	1.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	0.0	22.0
100500822	0.0	0.0
2837	24.0	51.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	12.0	2.0
100500825	0.0	0.0
100500850	40.0	26.0
2845	1.0	2.0
100500859	0.0	0.0
2844	0.0	4.0
2843	0.0	4.0
2842	24.0	63.0
2841	367.0	1097.0
60412	5140.0	4050.0
2840	11.0	17.0
100500851	0.0	0.0
100500854	18.0	4.0
2849	1.0	0.0
100500855	0.0	0.0
2848	13.0	49.0
394261	27.0	4.0
2847	9.0	15.0
347933	5.0	0.0
100500857	0.0	0.0
2846	7.0	15.0
100500858	0.0	0.0
394263	4.0	774.0
2856	0.0	4.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	10.0	22.0
201595	7289.0	8463.0
2852	2172.0	689.0
2850	370.0	450.0
100500840	0.0	0.0
100500841	1.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	137.0	150.0
100500846	0.0	0.0
2857	205.0	540.0
100500847	0.0	0.0
2870	2980.0	5928.0
107105261	0.0	0.0
2867	43.0	13.0
107105265	0.0	0.0
60437	33.0	45.0
2866	3.0	0.0
107105264	0.0	0.0
60436	2171.0	2127.0
2865	4.0	4.0
107105263	0.0	1.0
2864	13.0	21.0
107105262	0.0	0.0
2863	92.0	156.0
2862	2.0	6.0
2861	3.0	90.0
347918	374.0	734.0
107105266	0.0	1.0
2869	2825.0	2367.0
2868	355.0	282.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	280157.0	66373.0
2877	2.0	4.0
107105253	16.0	16.0
2876	23200.0	19693.0
2875	64.0	102.0
2874	258.0	421.0
2873	8513.0	5861.0
2872	10528.0	15163.0
107105256	0.0	0.0
2871	6.0	20.0
347902	350.0	1499.0
107105259	0.0	0.0
2879	27091.0	16981.0
727682	0.0	0.0
727684	0.0	1.0
2892	20.0	29.0
2891	0.0	0.0
2890	8.0	2.0
727686	0.0	0.0
84419	1173.0	2649.0
2889	3476.0	8716.0
100500815	0.0	0.0
2888	182.0	59.0
100500816	0.0	0.0
2887	1854.0	1887.0
100500817	0.0	0.0
2886	503.0	1825.0
100500818	0.0	0.0
2885	9473.0	15281.0
100500819	0.0	0.0
2884	49.0	15.0
2882	1076.0	1156.0
100642175	6.0	3.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	3.0	3.0
100500813	0.0	0.0
100500814	2.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	0.0	1.0
2899	43.0	91.0
84418	6740.0	4663.0
2898	167.0	189.0
60468	478.0	1573.0
84417	6165.0	1708.0
2897	17.0	27.0
2896	29744.0	29650.0
60467	1.0	0.0
100500808	0.0	0.0
2895	3.0	3.0
100500809	0.0	0.0
2894	976.0	1358.0
2893	19.0	5.0
100500801	0.0	0.0
100500802	15.0	39.0
100500803	0.0	0.0
23603	1739.0	5217.0
100129507	0.0	1.0
23604	15982.0	13760.0
23605	0.0	0.0
23606	1.0	1.0
23607	1699.0	3642.0
23608	6064.0	7124.0
23609	1317.0	1895.0
286527	5.0	14.0
286528	0.0	0.0
23600	120.0	165.0
23601	103.0	256.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	0.0	0.0
23615	61.0	31.0
23616	1115.0	2677.0
286530	2282.0	4096.0
23617	0.0	0.0
23619	0.0	3.0
23612	2874.0	4931.0
23613	1409.0	2328.0
286544	2.0	41.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	2.0	4.0
100463528	0.0	1.0
441272	290.0	500.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	39.0	47.0
441261	0.0	1.0
100288984	0.0	0.0
441295	57.0	15.0
441294	0.0	9.0
100463500	1.0	0.0
100288979	0.0	0.0
286512	0.0	4.0
286514	0.0	0.0
60625	374.0	773.0
441282	3.0	10.0
646377	0.0	0.0
100130579	1.0	0.0
646379	0.0	0.0
646378	1.0	1.0
23683	1730.0	4092.0
404281	11.0	43.0
100130572	0.0	0.0
646370	0.0	9.0
23682	326.0	561.0
100129587	0.0	0.0
100129583	545.0	298.0
100129584	0.0	0.0
441218	1.0	0.0
100130566	0.0	0.0
100130564	0.0	1.0
100130562	1497.0	1403.0
100130561	131.0	93.0
441212	543.0	276.0
646382	1.0	0.0
100129570	1.0	4.0
404266	3.0	0.0
100130557	20.0	79.0
100130555	0.0	0.0
646390	0.0	0.0
441246	103.0	41.0
23666	455.0	422.0
23667	4.0	0.0
646392	0.0	0.0
23668	4.0	1.0
441251	1.0	0.0
441250	73.0	106.0
23660	843.0	829.0
100129564	0.0	0.0
100129566	1.0	0.0
100129561	1.0	0.0
100130549	0.0	0.0
130500	0.0	1.0
100129557	0.0	0.0
23673	8280.0	5743.0
441238	10.0	5.0
130502	762.0	783.0
23676	0.0	2.0
130507	1991.0	2617.0
23677	1338.0	1619.0
441234	0.0	0.0
23678	725.0	1527.0
23679	2.0	0.0
23670	630.0	2348.0
23671	9.0	6.0
100129556	2.0	0.0
100129555	1.0	0.0
23647	4781.0	3387.0
23648	2969.0	2759.0
100130539	0.0	2.0
23649	1576.0	1657.0
129521	1.0	0.0
100130535	0.0	0.0
23640	4677.0	2060.0
23641	4720.0	3314.0
23642	1208.0	2786.0
23643	611.0	628.0
23644	397.0	2627.0
23645	4731.0	3126.0
23646	14078.0	19163.0
100129543	2.0	8.0
23658	3751.0	1859.0
23659	2706.0	2059.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	7.0
100130522	57.0	27.0
23650	172.0	734.0
23654	14081.0	28996.0
23657	230.0	236.0
117532	12.0	7.0
117531	2.0	8.0
100130519	165.0	40.0
23625	1628.0	1828.0
23626	0.0	0.0
23627	4.0	32.0
100130514	0.0	0.0
441208	0.0	3.0
23620	0.0	0.0
23621	759.0	1699.0
23623	909.0	1494.0
23624	179.0	71.0
23636	2597.0	5007.0
23637	3922.0	4612.0
23639	185.0	146.0
100129515	0.0	0.0
23630	5.0	8.0
23632	139.0	63.0
23633	3378.0	4613.0
23635	867.0	1555.0
100129512	0.0	0.0
404201	321.0	217.0
404203	0.0	2.0
129446	0.0	1.0
404204	0.0	0.0
84569	0.0	0.0
60598	208.0	130.0
84561	2490.0	3510.0
60592	3057.0	3577.0
84560	1.0	0.0
648947	0.0	8.0
646300	11.0	25.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	104.0	159.0
727736	0.0	0.0
84559	0.0	0.0
84557	4083.0	1312.0
84553	65.0	586.0
84552	2426.0	1040.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	4.0
100499457	0.0	0.0
727764	1.0	0.0
102465669	0.0	0.0
102465668	4.0	3.0
646309	5.0	87.0
201627	2401.0	1480.0
646324	10.0	68.0
201626	1197.0	1789.0
727758	8.0	38.0
201625	7.0	12.0
648980	0.0	0.0
84572	5759.0	4164.0
646316	1.0	0.0
84570	74.0	48.0
345462	161.0	240.0
102465689	0.0	1.0
102465688	0.0	0.0
646330	8.0	28.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	3245.0	4381.0
727701	0.0	0.0
727703	0.0	9.0
727704	0.0	0.0
201633	1102.0	3138.0
2900	448.0	114.0
2908	2633.0	4209.0
2907	17483.0	15033.0
2906	109.0	75.0
2905	4487.0	1064.0
2904	7.0	16.0
2903	10.0	34.0
345456	0.0	0.0
2902	9.0	21.0
2901	1651.0	961.0
406894	0.0	0.0
406893	0.0	0.0
406896	9.0	6.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	1.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	1.0
406892	0.0	0.0
406891	1.0	4.0
2911	8.0	7.0
201651	27.0	8.0
2919	6.0	35.0
2918	15.0	27.0
102465691	0.0	0.0
2917	12.0	11.0
2916	5.0	10.0
2915	0.0	0.0
2914	15.0	190.0
2913	2.0	2.0
2912	9.0	47.0
404220	6.0	3.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	4.0
406884	0.0	0.0
646359	0.0	1.0
406887	0.0	0.0
406886	14.0	25.0
406889	0.0	0.0
406888	0.0	0.0
23584	5226.0	1130.0
23585	5235.0	7533.0
23586	678.0	1720.0
23587	3267.0	2334.0
23588	1768.0	3198.0
23589	3760.0	3107.0
406881	3.0	3.0
2922	0.0	6.0
2921	11.0	21.0
2920	138.0	496.0
23580	3904.0	5343.0
23581	0.0	1.0
23582	2914.0	4933.0
23583	1930.0	1530.0
404217	171.0	633.0
2928	1.0	0.0
2926	4379.0	5283.0
2925	0.0	5.0
2923	46644.0	28714.0
646366	2.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	4.0	2.0
23595	953.0	1611.0
23596	22.0	407.0
23597	1737.0	2498.0
96597	184.0	700.0
23598	3960.0	4670.0
100130584	0.0	0.0
100130581	231.0	169.0
646360	0.0	1.0
129450	244.0	498.0
130429	0.0	0.0
2932	1933.0	3595.0
2931	3092.0	3849.0
23590	142.0	214.0
100129591	2.0	3.0
23591	5.0	11.0
23592	1028.0	1796.0
23593	4497.0	2526.0
23594	176.0	361.0
727708	0.0	3.0
100499485	0.0	0.0
100129597	0.0	0.0
100499483	39.0	65.0
2939	0.0	0.0
2938	0.0	2.0
2937	3344.0	2959.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2645.0	3307.0
2935	5571.0	6534.0
2934	77268.0	113548.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2468.0	1886.0
60506	0.0	2.0
2944	33.0	12.0
2942	2.0	0.0
2941	858.0	593.0
2940	0.0	0.0
2949	127.0	55.0
2948	2126.0	912.0
2947	6359.0	1500.0
2946	1050.0	883.0
60526	515.0	870.0
2954	3159.0	1317.0
2953	9.0	13.0
2951	0.0	0.0
2950	83521.0	35195.0
2959	1524.0	1956.0
2958	2949.0	2162.0
2957	2590.0	3696.0
2956	2336.0	3124.0
100288948	0.0	0.0
60529	2.0	9.0
60528	4536.0	4999.0
2966	121.0	179.0
84504	1.0	0.0
2965	1860.0	2042.0
84503	268.0	327.0
2964	1.0	1.0
2963	1641.0	1801.0
2962	8138.0	6012.0
2961	1875.0	1958.0
84502	24.0	70.0
2960	393.0	600.0
84501	8172.0	1109.0
2969	213.0	2576.0
2968	102.0	202.0
2967	714.0	1761.0
2980	1.0	0.0
2977	128.0	224.0
2976	1928.0	3707.0
2975	8084.0	6187.0
2974	7.0	3.0
2972	2198.0	2128.0
2971	7386.0	5760.0
2970	21.0	62.0
2979	7.0	25.0
2978	1.0	0.0
154442	1.0	4.0
2990	5612.0	4810.0
225689	756.0	407.0
84519	525.0	318.0
84518	211.0	137.0
60559	7544.0	9396.0
100500914	0.0	0.0
2987	18288.0	11343.0
60558	1316.0	1382.0
84525	16948.0	13996.0
100500915	0.0	0.0
2986	1.0	1.0
84528	0.0	0.0
100500916	0.0	0.0
84527	781.0	831.0
100500917	0.0	0.0
2984	37.0	53.0
84522	2409.0	1881.0
100500918	0.0	0.0
2983	266.0	727.0
100500919	0.0	0.0
84524	451.0	565.0
2982	281.0	974.0
2981	0.0	0.0
84520	948.0	733.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	0.0	0.0
100500913	0.0	0.0
2999	392.0	670.0
84515	210.0	731.0
100500903	0.0	0.0
2998	6.0	8.0
84514	4422.0	4310.0
100500904	4.0	1.0
2997	2494.0	2970.0
84517	173.0	127.0
100500905	0.0	0.0
84516	4435.0	4766.0
2996	24.0	64.0
100500906	0.0	0.0
2995	2630.0	2611.0
2994	1.0	2.0
100500908	0.0	0.0
84513	1717.0	2992.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2258.0	2204.0
60561	408.0	880.0
60560	694.0	1088.0
100500900	1.0	0.0
100500901	0.0	1.0
100288904	0.0	0.0
154467	2243.0	1095.0
130497	197.0	133.0
84548	360.0	273.0
84547	133.0	189.0
100500938	0.0	0.0
84549	720.0	1109.0
84546	0.0	0.0
84545	6844.0	3950.0
84542	308.0	492.0
84541	280.0	900.0
727795	22.0	47.0
84529	137.0	260.0
84536	240.0	284.0
84539	0.0	0.0
84532	4702.0	3939.0
84530	64.0	7.0
23729	522.0	308.0
201288	0.0	0.0
201283	746.0	481.0
23738	0.0	0.0
23731	7927.0	7355.0
23732	7.0	11.0
201299	38.0	51.0
201292	1881.0	1837.0
201294	1364.0	3767.0
23704	351.0	620.0
23705	4862.0	5851.0
23708	834.0	964.0
252840	0.0	1.0
252841	0.0	1.0
100288897	0.0	0.0
23710	4611.0	3473.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	0.0	7.0
100288861	3.0	1.0
84701	705.0	185.0
252884	267.0	251.0
84700	8.0	21.0
129841	0.0	0.0
94086	20.0	23.0
117854	141.0	222.0
100130450	1.0	1.0
154807	1701.0	2181.0
100129460	127.0	125.0
359710	0.0	1.0
94081	1315.0	2216.0
115201	979.0	1189.0
100129468	0.0	0.0
100129464	0.0	2.0
286256	5920.0	3284.0
286257	5861.0	2485.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	411.0	599.0
646269	4.0	2.0
646262	0.0	0.0
286262	1543.0	976.0
142827	12.0	9.0
100129452	0.0	0.0
646278	163.0	38.0
100130435	0.0	0.0
727800	1041.0	555.0
646270	0.0	9.0
154822	3.0	20.0
23782	0.0	0.0
23783	0.0	6.0
23784	0.0	0.0
23786	2090.0	3301.0
23787	33927.0	18426.0
646273	0.0	1.0
23788	3864.0	4198.0
359730	2.0	0.0
359731	0.0	0.0
23780	3734.0	5496.0
23781	0.0	0.0
345079	81.0	588.0
154810	1417.0	2020.0
100129438	0.0	0.0
94097	1000.0	851.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	0.0
646282	1.0	0.0
359736	1.0	0.0
359740	2.0	2.0
359741	0.0	0.0
359742	0.0	0.0
359743	2.0	5.0
139201	6.0	16.0
129804	995.0	733.0
129807	13.0	18.0
129880	413.0	466.0
23768	556.0	888.0
23769	308.0	113.0
129881	51.0	23.0
100130418	75.0	76.0
345062	0.0	0.0
286204	17.0	99.0
100129428	0.0	1.0
286205	490.0	854.0
100129427	0.0	0.0
23760	2072.0	2979.0
359748	2.0	0.0
100862854	0.0	0.0
286207	36.0	73.0
359749	0.0	0.0
23761	2140.0	2813.0
100862855	0.0	0.0
23762	356.0	393.0
23764	780.0	1738.0
359744	0.0	1.0
100862850	0.0	0.0
23765	1283.0	2150.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	326.0	1226.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	41.0	69.0
129870	0.0	0.0
100130405	5.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	1362.0	2430.0
359755	0.0	2.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	2.0	0.0
359760	0.0	0.0
23770	28671.0	19480.0
359761	2.0	25.0
129868	0.0	3.0
23746	7.0	2.0
102465502	0.0	4.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	21.0	9.0
23749	0.0	0.0
100129403	1.0	1.0
345041	0.0	1.0
100129405	39.0	121.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	8548.0	11881.0
102465507	0.0	0.0
23742	18.0	1.0
359766	0.0	0.0
23743	282.0	156.0
359767	1.0	0.0
102465505	0.0	0.0
130813	10.0	8.0
23744	0.0	0.0
102465504	2.0	0.0
130814	1030.0	1574.0
102465503	0.0	0.0
359774	6.0	11.0
359775	0.0	0.0
359776	0.0	0.0
359770	1.0	0.0
359771	0.0	0.0
359772	6.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	1.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3169.0	4243.0
102465511	1.0	0.0
286234	1.0	0.0
102465510	0.0	0.0
129852	44.0	12.0
347694	1.0	4.0
286239	0.0	0.0
23751	12.0	14.0
102465519	0.0	0.0
23752	18.0	7.0
23753	8961.0	2031.0
115207	3454.0	7927.0
359777	0.0	0.0
102465517	0.0	0.0
130827	179.0	235.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1130.0	1210.0
23755	0.0	3.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	73.0	21.0
347688	3.0	13.0
102465524	0.0	0.0
94005	3620.0	3429.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	73.0	47.0
727866	0.0	1.0
57060	1554.0	1662.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	11301.0	13232.0
102465526	0.0	0.0
727865	28.0	9.0
102465525	0.0	0.0
84687	2550.0	7164.0
727859	1.0	0.0
84689	35.0	139.0
84688	57.0	17.0
139135	0.0	0.0
84684	0.0	0.0
84681	4765.0	1329.0
84680	1124.0	1077.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	15.0	38.0
102465539	0.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	1520.0	2146.0
84676	92.0	175.0
84675	32.0	106.0
140123	0.0	0.0
84678	1120.0	2396.0
84677	0.0	0.0
84672	0.0	0.0
84671	359.0	623.0
84674	387.0	967.0
84673	0.0	0.0
152101	0.0	0.0
152100	760.0	913.0
94027	4.0	4.0
94026	0.0	1.0
94025	169.0	1328.0
129787	2336.0	1623.0
57088	1117.0	1289.0
127124	0.0	1.0
57089	87.0	265.0
57082	186.0	607.0
57084	0.0	0.0
57085	4199.0	2803.0
152118	2.0	0.0
152110	26.0	43.0
154790	34.0	20.0
154791	2250.0	720.0
646201	0.0	0.0
57091	49.0	225.0
94015	559.0	898.0
57092	4517.0	7812.0
646202	1.0	18.0
57097	680.0	1076.0
57099	647.0	504.0
727879	1.0	0.0
57093	0.0	0.0
166752	0.0	0.0
57094	1.0	2.0
57095	3763.0	2807.0
57096	29.0	45.0
139163	0.0	0.0
84698	184.0	215.0
84699	1.0	2.0
84694	0.0	0.0
84693	376.0	533.0
100499563	0.0	0.0
84696	80.0	33.0
84695	224.0	355.0
84690	0.0	2.0
84692	1.0	2.0
84691	1.0	0.0
130752	111.0	96.0
646213	0.0	0.0
100130495	7.0	5.0
646208	7.0	5.0
94039	803.0	1570.0
94031	3831.0	1270.0
94030	74.0	115.0
100130484	0.0	0.0
94033	0.0	0.0
94032	26.0	40.0
727810	1.0	2.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	374.0	334.0
727805	4.0	0.0
139105	0.0	0.0
646218	3.0	0.0
347744	113.0	26.0
347741	0.0	0.0
646231	0.0	0.0
154743	412.0	653.0
130773	0.0	3.0
727842	0.0	0.0
100129480	37.0	163.0
100129482	300.0	749.0
727837	0.0	2.0
347736	22.0	29.0
347733	150.0	165.0
347732	40.0	25.0
347735	3001.0	6469.0
347734	2566.0	3843.0
347731	4.0	0.0
646243	0.0	0.0
94059	172.0	241.0
347730	122.0	52.0
646249	0.0	0.0
201305	183.0	167.0
100130466	4.0	0.0
727833	0.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	3629.0	3364.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	75.0	46.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4817.0	6318.0
347717	0.0	2.0
347716	1.0	19.0
101154644	0.0	6.0
152195	668.0	371.0
100288831	0.0	0.0
164153	2.0	2.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	1.0
347706	0.0	0.0
152189	564.0	857.0
347705	0.0	1.0
347702	0.0	0.0
152185	251.0	544.0
347701	2.0	0.0
100288827	2.0	2.0
100288825	0.0	0.0
57000	15.0	18.0
57001	628.0	625.0
84618	0.0	6.0
84617	3021.0	3869.0
84619	283.0	630.0
57007	1097.0	1098.0
84624	6006.0	5932.0
84627	87.0	317.0
84626	561.0	696.0
57002	508.0	500.0
57003	2878.0	4695.0
84620	4675.0	2378.0
84623	23.0	42.0
57004	2.0	3.0
84622	358.0	409.0
100288814	1.0	1.0
57010	31.0	60.0
57017	3525.0	2688.0
84614	595.0	914.0
57018	3414.0	5335.0
57019	2203.0	2369.0
84616	0.0	2.0
84612	536.0	527.0
57016	3.0	4.0
96626	0.0	0.0
100288805	9.0	33.0
100288801	0.0	1.0
100288802	0.0	0.0
57020	2197.0	3097.0
164127	0.0	2.0
166785	516.0	574.0
84639	1.0	5.0
84647	2.0	3.0
84649	3218.0	1082.0
60678	1799.0	1415.0
60677	0.0	1.0
84648	0.0	0.0
60676	37.0	88.0
84643	3.0	0.0
60675	6.0	4.0
139170	1.0	5.0
101154686	0.0	0.0
84645	44.0	143.0
60674	12577.0	8320.0
57026	9.0	30.0
60673	3123.0	1729.0
152138	0.0	0.0
60672	4703.0	2816.0
152137	2841.0	4757.0
252946	0.0	0.0
84641	2332.0	4229.0
252948	0.0	0.0
84640	1288.0	1856.0
252949	0.0	0.0
154796	628.0	2140.0
96610	62.0	166.0
164118	13.0	158.0
84629	3041.0	5269.0
84628	119.0	237.0
727897	11.0	3.0
57030	79.0	96.0
84636	26.0	363.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1911.0	4677.0
84632	6068.0	7697.0
60686	882.0	683.0
84631	12.0	27.0
57037	855.0	1177.0
84634	7.0	30.0
60685	3227.0	4478.0
105370183	0.0	1.0
57038	1363.0	2104.0
60684	1083.0	2081.0
60682	691.0	721.0
60681	2676.0	2073.0
84630	4.0	30.0
60680	12.0	9.0
252953	0.0	0.0
252954	0.0	0.0
139189	0.0	0.0
252955	0.0	0.0
252956	0.0	0.0
57045	2918.0	3504.0
84669	640.0	1395.0
84668	399.0	1220.0
84665	0.0	0.0
57047	13.0	12.0
84664	0.0	0.0
84667	29.0	8.0
84666	0.0	0.0
84661	3516.0	2485.0
84660	8.0	27.0
84662	1270.0	2208.0
648809	0.0	0.0
648822	1.0	0.0
57053	76.0	64.0
57054	0.0	0.0
57055	0.0	0.0
57050	1886.0	2641.0
166793	259.0	406.0
84658	5.0	7.0
84657	76.0	78.0
84659	2.0	3.0
84654	1.0	1.0
57057	0.0	0.0
84656	3739.0	7332.0
84650	2027.0	897.0
84651	2.0	1.0
100132917	0.0	0.0
100132918	1.0	1.0
252983	380.0	403.0
441073	81.0	58.0
100132920	0.0	0.0
100132923	6.0	2.0
100132929	0.0	0.0
100288797	0.0	1.0
441056	0.0	0.0
441066	0.0	0.0
252995	133.0	73.0
441061	1.0	34.0
100132932	0.0	0.0
100132938	0.0	1.0
100288785	0.0	0.0
441094	158.0	1123.0
100132940	0.0	0.0
252968	0.0	0.0
252969	2415.0	1155.0
100132948	23.0	11.0
100132949	0.0	0.0
286310	5.0	6.0
404093	2044.0	2603.0
286319	842.0	547.0
100288772	0.0	0.0
441027	829.0	1385.0
441026	2.0	1.0
441024	872.0	784.0
441032	166.0	158.0
84803	2533.0	774.0
164091	1154.0	894.0
100132963	2.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	83.0	58.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	5.0	0.0
100132979	0.0	0.0
359803	2.0	3.0
359804	1.0	3.0
100288742	0.0	0.0
359806	0.0	0.0
84816	1006.0	468.0
359800	0.0	1.0
84818	1890.0	1756.0
441046	18.0	40.0
84817	3325.0	1864.0
359802	0.0	0.0
84823	2383.0	3745.0
57205	454.0	1585.0
441054	189.0	59.0
84824	1849.0	3612.0
441051	0.0	4.0
441050	5.0	21.0
84820	64.0	164.0
100132987	0.0	5.0
57209	1003.0	940.0
100288739	0.0	1.0
84809	661.0	1276.0
84808	72.0	229.0
57210	1368.0	1179.0
84804	276.0	582.0
100288730	148.0	112.0
84807	576.0	959.0
441034	32.0	35.0
84812	242.0	196.0
57215	2198.0	1976.0
84811	1577.0	1427.0
57216	986.0	1430.0
57217	3840.0	5576.0
84814	62.0	88.0
100132992	0.0	0.0
57211	86.0	259.0
100132994	0.0	0.0
57212	937.0	1438.0
57213	918.0	773.0
100132995	1.0	0.0
57214	561.0	639.0
105370242	0.0	0.0
286365	0.0	0.0
