id	ff75b10b-fa8a-457f-96c6-219dfca27709	8372c003-e16d-4ca9-a54c-ed02149b4024
100270909	0.0	0.0
92973	167.0	130.0
90313	3798.0	2910.0
100270905	1.0	1.0
124783	65.0	33.0
100270906	1.0	0.0
401960	1.0	0.0
100270907	1.0	0.0
100270908	0.0	0.0
146110	6.0	6.0
100270903	0.0	1.0
641649	420.0	368.0
124773	0.0	2.0
641648	0.0	0.0
388419	31.0	1.0
401959	0.0	4.0
158104	11.0	13.0
90342	54.0	12.0
161753	793.0	7.0
339483	578.0	406.0
653643	0.0	0.0
339487	1073.0	1361.0
339488	44.0	44.0
653645	0.0	0.0
28396	2337.0	1915.0
28394	13746.0	17620.0
401944	117.0	72.0
28395	2834.0	3397.0
653650	15.0	7.0
90338	1954.0	2575.0
92999	3009.0	1900.0
641654	0.0	0.0
28392	3162.0	3936.0
28393	387.0	409.0
28391	379.0	431.0
653639	2.0	4.0
90332	832.0	396.0
134145	851.0	640.0
161742	5665.0	7616.0
90333	890.0	1132.0
340460	1.0	0.0
134147	1354.0	1298.0
339476	0.0	0.0
653635	41.0	35.0
339479	122.0	0.0
401934	1.0	50.0
124751	28.0	43.0
148789	770.0	462.0
653641	0.0	0.0
90326	631.0	1124.0
90362	1732.0	1249.0
100505761	1850.0	2400.0
100505767	25.0	11.0
388474	17.0	26.0
148713	57.0	20.0
28374	1.0	0.0
28373	2.0	0.0
28378	23.0	48.0
388468	2.0	0.0
28376	0.0	0.0
28377	3.0	0.0
102216268	11.0	3.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	4.0	3.0
90353	314.0	373.0
100505755	3.0	4.0
90355	2611.0	505.0
100505753	2.0	0.0
339451	322.0	524.0
339453	85.0	74.0
653656	0.0	0.0
339456	45.0	24.0
653657	0.0	0.0
653658	67.0	81.0
28385	15.0	53.0
28383	14.0	20.0
600	21.0	8.0
28387	68.0	40.0
28388	5967.0	12197.0
601	6.0	0.0
602	2868.0	3882.0
604	4438.0	3103.0
605	1923.0	3363.0
100505758	12.0	9.0
28381	0.0	0.0
606	10.0	7.0
607	5619.0	3607.0
28382	1.0	2.0
608	187.0	220.0
28380	23.0	53.0
100505785	0.0	0.0
219623	48.0	107.0
100505783	884.0	819.0
219621	97.0	8.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	54.0	20.0
148741	61.0	21.0
28359	0.0	0.0
90381	85.0	108.0
339448	1130.0	1408.0
28352	0.0	1.0
28353	1.0	0.0
653691	4.0	4.0
148738	0.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	4.0
610	30.0	49.0
28357	0.0	0.0
611	130.0	67.0
28354	0.0	1.0
28355	0.0	1.0
613	6294.0	10572.0
616	14.0	0.0
617	1187.0	1094.0
618	24.0	12.0
90378	1455.0	3127.0
376497	2859.0	2685.0
90379	1350.0	1568.0
100505776	0.0	0.0
401983	1.0	1.0
401982	0.0	0.0
401981	1.0	0.0
653677	55.0	10.0
28369	0.0	0.0
28363	6.0	5.0
28364	0.0	0.0
28361	2.0	1.0
28362	0.0	7.0
388478	0.0	0.0
28368	0.0	1.0
622	2186.0	1349.0
28365	0.0	1.0
623	80.0	9.0
340419	0.0	2.0
401973	0.0	0.0
28366	0.0	0.0
624	2882.0	282.0
627	372.0	128.0
134111	296.0	1055.0
629	523.0	3209.0
28360	0.0	0.0
101927074	1.0	0.0
101927075	0.0	0.0
146183	2.0	30.0
339416	13.0	17.0
79931	57.0	43.0
55964	100.0	424.0
631	234.0	127.0
79930	553.0	478.0
632	84.0	25.0
79933	3.0	4.0
633	8834.0	4047.0
634	130.0	999.0
79932	6991.0	10288.0
55968	5019.0	4991.0
79935	201.0	511.0
635	16.0	2.0
79934	2466.0	2005.0
636	1386.0	2475.0
55967	2779.0	2649.0
637	687.0	4005.0
79937	105.0	10.0
100505724	0.0	0.0
55966	194.0	331.0
158172	1.0	1.0
638	449.0	186.0
639	4757.0	9905.0
79939	3542.0	5512.0
101927081	1.0	0.0
55969	1487.0	1483.0
101927084	55.0	32.0
158158	5793.0	3963.0
219654	1775.0	2351.0
100422900	0.0	0.0
100422901	0.0	1.0
100422902	1.0	0.0
100422903	0.0	0.0
100422904	0.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1295.0	1681.0
100422908	1.0	0.0
100422909	0.0	0.0
55971	2519.0	2683.0
55970	7978.0	10236.0
640	635.0	65.0
100270998	3.0	3.0
641	178.0	301.0
642	1732.0	2093.0
55975	1470.0	2191.0
100270992	0.0	0.0
158160	174.0	119.0
643	50.0	8.0
55974	3105.0	3510.0
122199	57.0	10.0
55973	9327.0	6829.0
644	1892.0	3753.0
100270994	0.0	0.0
79922	395.0	646.0
55972	1034.0	1285.0
645	3790.0	2985.0
79921	8872.0	8378.0
388499	1.0	0.0
79924	2030.0	794.0
646	36.0	164.0
79923	1.0	2.0
648	2342.0	3216.0
79925	1480.0	613.0
649	2739.0	4887.0
79927	564.0	72.0
79929	85.0	95.0
100505718	0.0	0.0
100505741	53.0	29.0
7620	162.0	230.0
100422911	0.0	0.0
7621	287.0	344.0
100422913	3.0	2.0
100422914	0.0	0.0
102725509	48.0	43.0
339400	191.0	284.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	1.0
100422918	0.0	0.0
339403	2.0	3.0
100422919	0.0	0.0
650	32621.0	1673.0
100270986	1.0	0.0
651	7.0	16.0
652	390.0	418.0
79953	884.0	23.0
653	111.0	0.0
100270981	0.0	0.0
654	330.0	353.0
100270982	0.0	0.0
655	12375.0	15072.0
79955	73.0	168.0
100270983	0.0	0.0
79954	1793.0	1730.0
656	715.0	611.0
100270984	0.0	0.0
657	5094.0	3591.0
79957	132.0	336.0
79956	4649.0	8380.0
658	18.0	1.0
79959	268.0	469.0
659	5397.0	7847.0
100505746	266.0	395.0
92912	3480.0	4856.0
79958	2268.0	2089.0
100270980	1.0	0.0
7617	75.0	56.0
100422920	0.0	0.0
7633	302.0	405.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	2.0	0.0
219670	58.0	8.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	78.0	50.0
100270974	6.0	6.0
661	1874.0	3074.0
100270975	0.0	0.0
662	872.0	629.0
79940	512.0	113.0
100270976	0.0	0.0
663	3362.0	3147.0
100270977	0.0	0.0
55997	0.0	0.0
664	2926.0	3170.0
665	5581.0	8104.0
53335	354.0	150.0
79944	711.0	730.0
666	1976.0	809.0
100270972	3.0	1.0
667	5502.0	11096.0
79943	445.0	486.0
79946	82.0	373.0
668	4.0	2.0
53339	5583.0	8535.0
669	1009.0	2417.0
100505738	789.0	627.0
79948	3.0	89.0
53336	0.0	0.0
7626	1739.0	2038.0
55999	0.0	0.0
79947	2098.0	2844.0
55998	1.0	3.0
7625	390.0	678.0
92906	5431.0	3828.0
7628	0.0	0.0
79949	3.0	132.0
7627	1576.0	1311.0
100505739	1.0	0.0
7629	4269.0	3097.0
161779	116.0	100.0
101929693	375.0	437.0
104533120	5.0	8.0
100422930	0.0	0.0
101927034	1.0	3.0
100422931	0.0	0.0
7644	1668.0	1820.0
106903081	80.0	87.0
7643	423.0	698.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	1.0	2.0
219681	14.0	2.0
100422938	0.0	0.0
100422939	1.0	0.0
670	556.0	621.0
671	19.0	4.0
79971	4039.0	2936.0
100270963	6.0	4.0
672	552.0	746.0
79970	942.0	910.0
53342	205.0	143.0
100270964	32.0	15.0
673	3251.0	3336.0
79973	104.0	319.0
53340	1204.0	788.0
675	140.0	291.0
53345	2.0	2.0
79974	342.0	133.0
53346	646.0	469.0
676	5.0	5.0
79977	2214.0	2397.0
53343	2938.0	2227.0
677	53796.0	171993.0
100270961	1.0	0.0
678	60839.0	25415.0
53344	1314.0	987.0
100270962	1.0	0.0
53349	2333.0	3006.0
79979	1319.0	1236.0
92935	290.0	365.0
158131	0.0	0.0
7634	121.0	15.0
53347	206.0	177.0
7637	1673.0	2103.0
7639	460.0	465.0
7638	42.0	54.0
158135	236.0	296.0
100422940	0.0	0.0
219699	993.0	1790.0
100422942	0.0	0.0
7652	1.0	12.0
100422943	5.0	59.0
100422944	2.0	3.0
100422945	3.0	1.0
101927049	2.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	13022.0	5251.0
682	36921.0	45364.0
401914	1.0	1.0
683	243.0	202.0
53353	2768.0	8.0
100270953	0.0	0.0
684	3535.0	6844.0
79962	1969.0	2963.0
79961	1716.0	3139.0
685	736.0	1001.0
401911	5.0	5.0
686	2373.0	2418.0
687	13905.0	3644.0
79963	150.0	123.0
688	13217.0	10782.0
79966	6446.0	5501.0
53354	1108.0	673.0
100270950	0.0	1.0
689	21397.0	30100.0
100270951	1.0	0.0
79968	290.0	600.0
92922	789.0	1079.0
53358	85.0	903.0
79969	738.0	631.0
92960	552.0	435.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2098.0	2542.0
7661	1.0	3.0
100422952	0.0	0.0
5001	535.0	883.0
100422953	0.0	0.0
5002	1687.0	2932.0
100422954	0.0	0.0
5003	34.0	61.0
100422955	0.0	0.0
5004	10.0	6.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	2.0	0.0
690	0.0	0.0
79991	1017.0	2126.0
653604	6.0	4.0
79990	1788.0	1983.0
100270937	0.0	1.0
79993	2515.0	5348.0
401903	0.0	0.0
694	13883.0	8804.0
641616	4.0	7.0
79992	27.0	3.0
695	632.0	603.0
100270943	1.0	0.0
696	15.0	5.0
699	204.0	629.0
79998	464.0	68.0
100505704	0.0	0.0
134187	1.0	0.0
100505702	51.0	133.0
641613	2.0	0.0
401904	31.0	36.0
641614	0.0	0.0
100422960	0.0	0.0
5010	100.0	68.0
7673	156.0	181.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1144.0	1230.0
101927067	38.0	30.0
100422964	0.0	0.0
5013	1.0	5.0
100422965	8.0	18.0
100422966	0.0	0.0
5015	1.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2527.0	2176.0
146177	28.0	6.0
100270924	0.0	0.0
79980	653.0	1148.0
100270925	0.0	0.0
100270926	14.0	12.0
79982	3051.0	3898.0
79981	0.0	0.0
79983	33.0	2.0
53373	7373.0	8953.0
80975	29.0	40.0
79986	403.0	929.0
100420308	1.0	1.0
100420307	20.0	15.0
79987	1522.0	30.0
5005	5.0	1.0
79989	810.0	876.0
5007	7231.0	6815.0
100420303	0.0	0.0
5008	108.0	293.0
5009	10.0	0.0
100420300	22.0	109.0
92949	244.0	105.0
7682	8.0	16.0
100422850	0.0	0.0
5020	19.0	1.0
7681	10.0	8.0
100422851	0.0	0.0
5021	39.0	63.0
100422852	0.0	0.0
7683	6.0	9.0
100422853	0.0	0.0
5023	168.0	161.0
100422854	0.0	0.0
5024	3.0	1.0
100422855	0.0	0.0
5025	1524.0	2256.0
101929651	7.0	2.0
100422856	0.0	0.0
5026	391.0	48.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	1.0
101929655	95.0	7.0
5016	72.0	53.0
5017	708.0	443.0
7678	167.0	192.0
5018	5814.0	7279.0
5019	3153.0	3725.0
5030	9.0	13.0
7693	1579.0	1695.0
100422861	0.0	0.0
7692	759.0	1170.0
5031	170.0	842.0
100422862	0.0	0.0
7695	1143.0	1067.0
5032	344.0	351.0
100422863	0.0	0.0
5033	2370.0	3185.0
7694	756.0	819.0
100422864	0.0	0.0
5034	42328.0	48189.0
7697	580.0	856.0
101929664	3.0	0.0
7696	187.0	160.0
101929665	2.0	3.0
100422866	0.0	0.0
5036	6124.0	6738.0
7699	1455.0	1322.0
101927003	2.0	2.0
100422867	0.0	0.0
5037	84645.0	62327.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	1.0
7691	504.0	500.0
7690	1774.0	2072.0
254013	302.0	257.0
100420207	2.0	3.0
5027	262.0	591.0
100420206	0.0	0.0
5028	51.0	217.0
5029	1132.0	1899.0
100420203	26.0	6.0
100420200	2.0	2.0
100422860	14.0	6.0
5042	18.0	19.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	13937.0	19850.0
100422876	0.0	0.0
5046	146.0	30.0
5047	1.0	4.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	11740.0	10436.0
100422879	0.0	0.0
101927015	3.0	7.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	3.0	1.0
256643	858.0	998.0
55902	1640.0	1668.0
55901	99.0	164.0
55900	1578.0	1625.0
55906	791.0	649.0
100420213	0.0	0.0
55905	5954.0	7509.0
55904	6988.0	6211.0
5052	24584.0	26494.0
100422883	0.0	0.0
55909	1642.0	903.0
5053	28.0	0.0
100422884	0.0	0.0
5054	16718.0	2442.0
55908	0.0	3.0
55907	1708.0	2585.0
5055	4.0	18.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	5553.0	6115.0
101929684	0.0	0.0
100422889	4.0	0.0
101929685	705.0	0.0
101929688	1.0	2.0
5050	658.0	1849.0
5051	1771.0	2319.0
5049	6867.0	9720.0
55911	338.0	889.0
55917	1702.0	3015.0
100420224	0.0	1.0
55916	821.0	862.0
100420223	0.0	0.0
101929690	0.0	1.0
100422880	2.0	0.0
55915	1925.0	2425.0
100422881	0.0	0.0
55914	6889.0	9240.0
5063	1562.0	59.0
100422894	0.0	0.0
5064	2232.0	7799.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	10993.0	34556.0
5067	72.0	13.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	250.0	277.0
100419246	0.0	0.0
254050	113.0	66.0
5062	5402.0	7579.0
55920	3509.0	7168.0
254048	2239.0	1758.0
55924	670.0	468.0
55922	520.0	756.0
100422891	0.0	0.0
100422892	1.0	0.0
5074	5652.0	6411.0
5075	124.0	2.0
5076	2.0	3.0
5077	0.0	0.0
55929	2830.0	2136.0
5078	3.0	0.0
101929620	0.0	0.0
5079	1025.0	42.0
101929624	6.0	1.0
254065	1257.0	1038.0
101929623	157.0	32.0
5071	280.0	139.0
5073	4221.0	5177.0
55930	4937.0	6064.0
55937	271.0	110.0
100420253	24.0	0.0
5087	6833.0	6105.0
5088	12.0	4.0
5089	5935.0	5936.0
5080	128.0	56.0
5081	0.0	0.0
101929639	58.0	35.0
5082	1038.0	1561.0
256691	695.0	218.0
5083	58.0	156.0
101929637	0.0	0.0
102725541	1.0	2.0
79913	617.0	389.0
79912	1389.0	1197.0
79915	148.0	185.0
100420259	1.0	2.0
100420258	18.0	12.0
100420257	13.0	2.0
79917	620.0	495.0
79919	5.0	33.0
79918	948.0	843.0
5096	2327.0	2937.0
5097	2427.0	4950.0
5098	564.0	733.0
5099	814.0	145.0
100420260	0.0	0.0
254042	338.0	209.0
5090	5481.0	7128.0
5091	1024.0	3650.0
5092	4062.0	5548.0
5093	13361.0	13701.0
5094	22810.0	24356.0
5095	2011.0	1950.0
100270899	0.0	0.0
100270895	2.0	0.0
79902	1793.0	2169.0
55957	168.0	192.0
79901	38795.0	24588.0
100270891	0.0	0.0
55954	1080.0	877.0
79903	1521.0	1588.0
100420269	0.0	0.0
79906	1506.0	795.0
79905	56.0	129.0
79908	62.0	4.0
55959	4145.0	9008.0
55958	3799.0	3837.0
112724	1029.0	645.0
100420275	0.0	3.0
90288	168.0	45.0
28338	0.0	0.0
28339	0.0	0.0
254099	1.0	0.0
28337	1.0	0.0
106736475	0.0	0.0
653590	0.0	20.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	4.0
28348	0.0	0.0
90271	281.0	481.0
90273	115.0	121.0
112714	1.0	1.0
28341	0.0	0.0
28342	7.0	2.0
28340	0.0	0.0
653583	615.0	447.0
28345	0.0	2.0
28346	4.0	0.0
28343	5.0	11.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	1.0
28316	37.0	26.0
28317	10.0	20.0
28314	0.0	1.0
28315	6.0	17.0
28318	107.0	153.0
112703	189.0	421.0
28312	0.0	3.0
28313	18.0	21.0
101929602	7.0	0.0
653598	2.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	52.0	620.0
28329	0.0	0.0
28320	1.0	2.0
401898	0.0	0.0
112770	1392.0	2880.0
105377820	0.0	0.0
112755	63.0	100.0
112752	2247.0	1471.0
28305	15.0	13.0
28306	26.0	35.0
28304	15.0	36.0
28309	4.0	8.0
28307	46.0	64.0
28301	9.0	18.0
28300	11.0	20.0
124739	187.0	669.0
112744	0.0	3.0
388403	4345.0	4245.0
388401	1.0	4.0
388407	10.0	9.0
376412	7.0	2.0
653509	7.0	14.0
90441	1992.0	3364.0
388551	0.0	0.0
388552	596.0	568.0
122011	1.0	1.0
148641	50.0	223.0
102216342	2.0	0.0
388550	1.0	1.0
102216341	0.0	0.0
653505	2.0	2.0
641518	53.0	7.0
641517	0.0	0.0
641515	2.0	0.0
388536	230.0	291.0
388533	19.0	9.0
388531	10.0	9.0
148645	3.0	4.0
388532	6.0	4.0
340595	3.0	3.0
340596	56.0	65.0
90427	2699.0	5789.0
340598	1.0	0.0
161635	1.0	0.0
340591	622.0	408.0
388574	6.0	5.0
388569	141.0	318.0
388566	374.0	573.0
388567	182.0	161.0
388564	630.0	396.0
124641	0.0	0.0
90459	637.0	1343.0
653519	171.0	141.0
388561	753.0	882.0
388559	13.0	22.0
124637	331.0	114.0
388558	675.0	663.0
388555	0.0	0.0
388553	0.0	0.0
701	159.0	255.0
340571	0.0	0.0
705	704.0	580.0
706	3885.0	7056.0
340578	0.0	2.0
708	3807.0	4259.0
100505881	2361.0	1162.0
90485	45.0	70.0
90488	7917.0	6162.0
220717	146.0	202.0
100529855	3.0	11.0
388595	0.0	3.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	754.0	724.0
90480	2945.0	3035.0
653548	0.0	0.0
28495	0.0	1.0
28496	3.0	1.0
28493	0.0	0.0
28494	0.0	1.0
122046	2.0	0.0
653550	0.0	0.0
28499	0.0	1.0
388588	308.0	1055.0
710	13413.0	18324.0
28497	0.0	4.0
28498	0.0	2.0
653553	51.0	37.0
711	0.0	0.0
712	2386.0	8141.0
340562	0.0	0.0
713	2181.0	9260.0
714	2222.0	6919.0
641556	0.0	0.0
715	12023.0	5430.0
716	15273.0	2857.0
28491	1.0	0.0
717	408.0	824.0
28492	0.0	0.0
718	11728.0	29975.0
719	520.0	912.0
28490	0.0	0.0
100505876	2770.0	3255.0
219731	64.0	5.0
100505877	0.0	3.0
100505875	25.0	0.0
122042	1.0	0.0
388585	3.0	19.0
388581	33.0	51.0
122038	0.0	0.0
388579	0.0	0.0
720	2845.0	3899.0
721	3500.0	4061.0
722	6.0	2.0
724	0.0	0.0
725	2.0	5.0
726	1139.0	1322.0
100505879	3.0	3.0
727	316.0	317.0
728	984.0	1318.0
729	168.0	4.0
340554	254.0	193.0
219743	1887.0	1706.0
339562	5.0	9.0
653566	82.0	90.0
653567	12.0	68.0
28479	121.0	188.0
339559	135.0	237.0
28473	61.0	163.0
28474	2604.0	6416.0
28471	26.0	74.0
340547	32.0	61.0
730	14858.0	645.0
28477	0.0	0.0
731	0.0	19.0
28478	34.0	31.0
732	1.0	0.0
28475	0.0	0.0
124685	1.0	6.0
733	39.0	37.0
28476	0.0	0.0
734	2269.0	3989.0
735	1.0	1.0
738	7451.0	6090.0
340544	94.0	20.0
219738	657.0	708.0
28470	12.0	35.0
340542	2307.0	1220.0
219736	358.0	468.0
340543	170.0	6.0
136647	1931.0	1938.0
100505894	580.0	369.0
100505892	0.0	0.0
100505893	2.0	0.0
219752	0.0	0.0
7710	1406.0	1100.0
653557	1.0	0.0
100505890	0.0	0.0
7709	2347.0	1863.0
28484	0.0	0.0
28485	4.0	1.0
28482	2.0	6.0
740	5530.0	5264.0
28483	22.0	28.0
741	853.0	968.0
28488	0.0	2.0
28489	0.0	0.0
28486	0.0	0.0
744	3814.0	77.0
28487	0.0	1.0
7701	1104.0	1214.0
745	116.0	107.0
7700	479.0	551.0
746	4859.0	5786.0
747	167.0	564.0
7703	2464.0	4120.0
7702	820.0	1003.0
340533	89.0	23.0
7705	4511.0	6329.0
28480	1.0	0.0
7704	2597.0	715.0
219749	917.0	896.0
28481	81.0	108.0
7707	4677.0	4216.0
7706	2307.0	2246.0
339541	193.0	105.0
100270879	2.0	0.0
171017	1510.0	1826.0
768215	0.0	0.0
340526	2693.0	3287.0
340527	126.0	331.0
100270887	0.0	2.0
146059	752.0	972.0
768217	0.0	1.0
750	9.0	5.0
768216	1.0	0.0
768211	923.0	551.0
752	2384.0	2856.0
753	1584.0	1188.0
171019	0.0	2.0
754	20670.0	36487.0
768213	0.0	0.0
755	3289.0	1923.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	21.0	7.0
757	15106.0	8730.0
7711	113.0	133.0
758	2.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	0.0	7.0
7716	7158.0	5744.0
134082	0.0	0.0
134083	0.0	0.0
158055	43.0	22.0
7718	946.0	336.0
158056	1363.0	690.0
158038	175.0	1.0
7730	2.0	2.0
100505832	112.0	6.0
7732	44.0	17.0
219771	6247.0	7419.0
219770	4.0	2.0
100270868	0.0	1.0
100270869	1.0	0.0
339535	129.0	1068.0
340515	14.0	4.0
100270875	0.0	0.0
760	448.0	709.0
256714	22.0	169.0
100270876	0.0	0.0
761	119.0	295.0
768206	59.0	21.0
762	2093.0	9.0
763	12.0	6.0
100270871	1.0	0.0
256710	26.0	13.0
100270872	0.0	2.0
764	1.0	0.0
765	3.0	0.0
100270873	6.0	3.0
766	14.0	7.0
100270874	0.0	0.0
767	19.0	4.0
768	6.0	1.0
732275	1.0	0.0
100270870	0.0	2.0
100505835	14.0	0.0
7727	317.0	653.0
158046	33.0	108.0
7726	5509.0	4462.0
7728	556.0	1147.0
100505839	6.0	7.0
7741	853.0	942.0
100505865	37.0	91.0
7743	2289.0	1277.0
339521	0.0	0.0
100270857	0.0	0.0
339524	52.0	13.0
770	1222.0	2357.0
100270864	0.0	0.0
771	177.0	100.0
205147	4.0	5.0
773	58.0	14.0
100270867	1.0	0.0
774	96.0	70.0
340508	0.0	0.0
775	300.0	145.0
776	713.0	289.0
777	14.0	3.0
778	58.0	38.0
100505869	21.0	37.0
779	0.0	0.0
7733	466.0	423.0
7738	494.0	697.0
7737	560.0	1157.0
340501	4.0	0.0
7739	4033.0	3088.0
158078	882.0	3619.0
7750	5442.0	5568.0
7752	401.0	438.0
100505854	2030.0	1030.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1754.0	1271.0
7753	715.0	852.0
219793	0.0	1.0
219790	201.0	385.0
122060	751.0	668.0
100270846	0.0	0.0
339512	6.0	0.0
100270847	0.0	0.0
100270848	1.0	0.0
780	24692.0	33099.0
781	3548.0	2161.0
100270853	5.0	3.0
782	640.0	675.0
339505	0.0	1.0
783	129.0	45.0
103689912	73.0	14.0
784	838.0	1817.0
103689911	14.0	8.0
785	168.0	113.0
786	0.0	8.0
100270850	4.0	3.0
100270851	1.0	1.0
788	1176.0	991.0
100270852	4.0	1.0
7745	2070.0	2539.0
789	0.0	0.0
103689918	0.0	1.0
103689917	5.0	0.0
732253	1.0	0.0
158062	114.0	18.0
7746	637.0	671.0
171024	1103.0	845.0
7748	998.0	1463.0
171023	6239.0	3577.0
103689913	1.0	0.0
171022	151.0	450.0
158067	464.0	297.0
103689915	0.0	2.0
7761	159.0	303.0
7760	879.0	1630.0
7763	21185.0	12948.0
5100	58.0	323.0
7762	154.0	212.0
5101	180.0	207.0
7764	3482.0	9040.0
100270839	15.0	6.0
339500	705.0	831.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2281.0	3537.0
100270837	0.0	0.0
100270838	0.0	0.0
793	3.0	4.0
794	12.0	6.0
100270844	0.0	0.0
795	0.0	0.0
796	6.0	62.0
797	111.0	24.0
100270840	13.0	4.0
798	0.0	0.0
799	3.0	27.0
100270841	6.0	8.0
7756	8381.0	8100.0
7755	617.0	1041.0
7757	211.0	419.0
101929580	37.0	20.0
158011	0.0	0.0
100505806	536.0	305.0
7770	533.0	731.0
101929581	5.0	5.0
7772	574.0	663.0
7771	259.0	337.0
5110	5003.0	6334.0
101929582	0.0	0.0
5111	2845.0	6789.0
7773	222.0	331.0
7776	934.0	980.0
7775	241.0	479.0
101929589	0.0	0.0
100419416	1.0	0.0
100270832	13.0	9.0
100270833	5.0	9.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	246.0	7.0
7767	488.0	730.0
5105	5.0	2.0
7766	67.0	113.0
5106	2598.0	3090.0
7769	1223.0	1343.0
100420401	6.0	4.0
7768	187.0	232.0
5108	12246.0	10754.0
101929590	0.0	0.0
101929591	29.0	5.0
7781	21.0	43.0
7780	2247.0	10804.0
7783	5.0	0.0
7782	737.0	765.0
5121	8107.0	9940.0
5122	17.0	5.0
7784	145.0	135.0
5125	825.0	1583.0
7786	670.0	834.0
90423	353.0	282.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	3.0	2.0
100420415	51.0	85.0
5116	2317.0	2148.0
100420414	6.0	13.0
100505826	18.0	16.0
90417	2719.0	1629.0
5118	1955.0	509.0
90416	1624.0	1410.0
7779	4781.0	3750.0
100420412	0.0	0.0
5119	5143.0	6071.0
158035	7.0	6.0
100420410	0.0	0.0
7791	28677.0	17818.0
5130	3171.0	3928.0
5132	2.0	3.0
90411	20499.0	13001.0
5133	623.0	411.0
5134	2927.0	2972.0
90410	2038.0	1634.0
7798	3209.0	2535.0
5136	4706.0	12964.0
146053	41.0	72.0
146050	1018.0	1215.0
146057	1196.0	937.0
103091864	35.0	57.0
103091863	0.0	0.0
5126	1071.0	29405.0
7789	424.0	321.0
5127	6415.0	9206.0
5128	2523.0	2118.0
100505812	195.0	167.0
5129	1543.0	2017.0
90407	1056.0	3345.0
5140	309.0	316.0
100422971	0.0	1.0
5141	1953.0	799.0
100422972	1.0	0.0
5142	3415.0	1800.0
100422973	0.0	0.0
5143	121.0	3902.0
100422974	9.0	0.0
5144	1631.0	965.0
100422975	0.0	0.0
5145	7.0	25.0
5146	12.0	18.0
100422977	0.0	0.0
101929530	1.0	0.0
5147	1129.0	1249.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	74.0	49.0
100419324	1.0	0.0
254128	456.0	509.0
254122	69.0	41.0
5137	69.0	212.0
7799	6601.0	4146.0
5138	1139.0	270.0
5139	368.0	132.0
100422970	1.0	0.0
5151	1998.0	1170.0
100422982	0.0	0.0
5152	607.0	3776.0
100422983	0.0	0.0
5153	253.0	158.0
100422984	0.0	0.0
5154	590.0	1002.0
100422985	0.0	0.0
5155	1883.0	1238.0
100422986	1.0	1.0
5156	873.0	111.0
100422987	0.0	0.0
5157	2757.0	2915.0
100422988	0.0	0.0
5158	1136.0	1294.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	8.0	5.0
5150	3077.0	1673.0
100049076	42.0	8.0
5148	44.0	91.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3098.0	3958.0
100422993	0.0	0.0
5163	1019.0	1278.0
100422994	0.0	0.0
5164	2828.0	4388.0
100422995	1.0	0.0
5165	222.0	374.0
100422996	0.0	0.0
