id	bf78a3d4-5bd8-47fd-8dbd-c46834a86eab	5826cb77-039f-4dbb-954a-6e024f3d35c6
100874051	0.0	0.0
106479308	1.0	0.0
100874058	343.0	449.0
106479307	0.0	1.0
100874057	0.0	0.0
106479306	3.0	3.0
644464	11.0	22.0
100874056	6.0	10.0
106479305	0.0	0.0
100874055	2.0	0.0
106479304	1.0	0.0
92270	512.0	633.0
106479303	0.0	1.0
106479302	0.0	3.0
106479301	0.0	0.0
729617	15.0	16.0
106479300	0.0	0.0
729611	2.0	3.0
80298	1670.0	1988.0
729608	1.0	2.0
644459	191.0	132.0
100874059	0.0	0.0
79412	8.0	20.0
79411	1347.0	3291.0
79414	756.0	1109.0
127933	9019.0	14025.0
79413	14386.0	20749.0
79415	3656.0	4720.0
284576	15.0	13.0
55449	2360.0	1784.0
284573	1.0	1.0
140913	0.0	0.0
115948	172.0	202.0
55450	830.0	489.0
152905	27.0	17.0
55454	1455.0	3049.0
79400	116.0	1039.0
55451	23.0	44.0
115950	404.0	780.0
284565	1486.0	2809.0
92400	2697.0	3985.0
115939	2147.0	3899.0
55466	1429.0	3513.0
284551	2.0	1.0
752014	0.0	0.0
55472	36.0	53.0
55471	662.0	996.0
152926	2378.0	6506.0
284546	0.0	23.0
284541	1.0	2.0
140947	0.0	0.0
92421	1891.0	3511.0
729687	3.0	6.0
729686	0.0	1.0
729682	1.0	0.0
729689	9.0	34.0
548594	0.0	0.0
548593	1.0	5.0
55486	3029.0	6162.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	1.0	2.0
548596	76.0	8.0
729678	3533.0	4346.0
729677	3.0	5.0
79441	1192.0	1898.0
79443	11411.0	11608.0
79442	6231.0	9614.0
79444	5.0	5317.0
79447	753.0	797.0
115992	1249.0	1670.0
79446	1439.0	5505.0
100996582	0.0	0.0
100874102	0.0	3.0
100874101	4.0	6.0
100874100	1.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	84.0	24.0
100996571	6.0	37.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	2.0	4.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	0.0	1.0
100996567	14.0	1.0
100996569	29.0	31.0
79465	188.0	3819.0
100996564	0.0	9.0
79469	54.0	65.0
127943	138.0	115.0
92427	8.0	14.0
140901	2795.0	5375.0
140902	0.0	86.0
619434	2.0	7.0
619431	13.0	27.0
149345	2848.0	3629.0
392428	7.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	64.0	32.0
152992	1533.0	2470.0
9700	147.0	251.0
9701	5824.0	10323.0
392451	2.0	0.0
392454	0.0	0.0
392459	3.0	1.0
9711	2519.0	2524.0
9712	2010.0	4058.0
392465	70.0	69.0
9710	4278.0	9337.0
441899	1.0	0.0
441898	2.0	0.0
441897	0.0	0.0
441896	11.0	12.0
441893	1.0	2.0
9704	1924.0	2564.0
152940	10.0	17.0
9705	37.0	2.0
9702	4824.0	4455.0
9703	15696.0	26735.0
9708	27.0	79.0
9709	17496.0	17578.0
9706	1948.0	3500.0
9722	80.0	13.0
9723	146.0	1269.0
9720	3.0	37.0
9721	557.0	67.0
392433	0.0	0.0
392437	20.0	32.0
55421	4669.0	9603.0
55425	2340.0	3486.0
55423	360.0	10.0
55422	2958.0	3180.0
9715	70.0	33.0
9716	5517.0	8918.0
9719	991.0	3096.0
9717	97.0	16.0
9718	344.0	1228.0
9730	4707.0	6564.0
9733	5239.0	8731.0
9734	847.0	1150.0
9731	3247.0	4857.0
9732	1099.0	2828.0
55432	2007.0	3073.0
100	448.0	199.0
101	684.0	237.0
102	14830.0	24965.0
103	24441.0	37663.0
55435	1469.0	1311.0
104	1230.0	1399.0
105	59.0	38.0
107	1434.0	513.0
9726	2276.0	3669.0
108	59.0	363.0
9727	4909.0	12692.0
109	1173.0	717.0
9724	4178.0	5987.0
55437	1229.0	2310.0
9725	3177.0	2905.0
9728	8828.0	39336.0
9729	10.0	5.0
150280	0.0	7.0
392371	245.0	250.0
9741	25290.0	37670.0
644353	60.0	47.0
100286948	0.0	1.0
9744	2076.0	826.0
392375	0.0	1.0
9745	373.0	3239.0
644357	0.0	0.0
392374	0.0	0.0
441869	291.0	992.0
9742	7577.0	26696.0
392377	0.0	0.0
9743	2173.0	1965.0
392376	0.0	4.0
441864	0.0	0.0
106479299	1.0	0.0
106479298	0.0	0.0
149297	171.0	171.0
106479297	0.0	3.0
106479296	0.0	0.0
106480295	1.0	0.0
106479295	0.0	0.0
111	261.0	715.0
106480294	0.0	0.0
106479294	0.0	0.0
112	3545.0	4847.0
106480297	1.0	1.0
106479293	0.0	1.0
113	766.0	441.0
106479292	0.0	0.0
106480296	0.0	0.0
114	5.0	38.0
106479291	0.0	0.0
106480299	1.0	0.0
115	11317.0	38637.0
106480298	0.0	0.0
106479290	0.0	0.0
116	229.0	2.0
117	113.0	126.0
118	21754.0	37278.0
9737	7166.0	8016.0
119	466.0	41.0
9738	1995.0	1850.0
150275	306.0	429.0
9735	652.0	994.0
9736	12329.0	12936.0
414254	1.0	2.0
106480291	5.0	6.0
150274	699.0	1123.0
106480290	2.0	1.0
9739	3688.0	7161.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	1501.0	548.0
100874197	5.0	9.0
150291	57.0	40.0
9752	6.0	39.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	1.0
619383	20.0	31.0
9750	1851.0	3957.0
150290	378.0	407.0
100874194	2.0	0.0
9755	1157.0	3721.0
9753	1223.0	1895.0
100874199	2.0	2.0
9754	1099.0	1233.0
100874198	7.0	2.0
392387	13.0	4.0
106479289	1.0	10.0
106479288	0.0	1.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	1.0
100874191	1.0	0.0
106479286	0.0	0.0
120	26821.0	6965.0
100874190	1.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	1730.0	3848.0
106707175	0.0	10.0
106479282	0.0	1.0
124	9.0	3.0
414260	2.0	0.0
106479281	3.0	4.0
125	2890.0	28.0
106479280	0.0	1.0
126	126.0	0.0
127	4.0	3.0
402249	0.0	0.0
128	11969.0	15786.0
9748	9731.0	13592.0
9749	7319.0	19346.0
9746	5228.0	3265.0
9747	2049.0	3744.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	0.0	4.0
9760	1212.0	416.0
9761	33634.0	51025.0
619373	10.0	17.0
7100	737.0	58.0
392350	3.0	3.0
9766	8900.0	10084.0
7103	198.0	83.0
644378	3.0	7.0
9767	1088.0	4261.0
7102	3950.0	4400.0
7105	4987.0	6649.0
9764	1275.0	2075.0
9765	3171.0	4115.0
7104	45.0	3.0
106480269	0.0	0.0
402246	1.0	1.0
441884	1.0	7.0
130	13.0	13.0
131	0.0	0.0
402240	1.0	0.0
132	2502.0	3771.0
441891	4.0	0.0
106480273	0.0	0.0
133	277.0	12162.0
106480272	0.0	2.0
134	461.0	621.0
106480275	0.0	0.0
135	28.0	12.0
106480274	3.0	0.0
136	92.0	152.0
106480277	17.0	10.0
137	0.0	0.0
106480276	0.0	0.0
106480279	5.0	19.0
106480278	0.0	0.0
9759	2539.0	3494.0
150297	1.0	0.0
9757	5033.0	8444.0
9758	2.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	6535.0	9193.0
392360	0.0	0.0
9774	12450.0	19296.0
7112	4078.0	4137.0
9771	1087.0	2412.0
7111	2231.0	129.0
9772	8650.0	18698.0
644384	0.0	0.0
9777	7597.0	19015.0
7114	36929.0	97386.0
9778	6386.0	10258.0
7113	1812.0	271.0
9775	3922.0	6695.0
7116	2.0	11.0
9776	8161.0	11284.0
441878	0.0	1.0
7115	4.0	16.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	2720.0	469.0
141	1481.0	2689.0
441871	0.0	0.0
142	9744.0	24811.0
441870	0.0	0.0
143	8008.0	27278.0
106480284	0.0	0.0
144	0.0	3.0
106480283	9.0	1.0
162282	17.0	12.0
106480286	28.0	12.0
146	19.0	30.0
106480285	0.0	8.0
147	29.0	216.0
106480288	0.0	0.0
148	12.0	7.0
106480287	0.0	0.0
106480289	0.0	4.0
402226	0.0	1.0
7107	1955.0	3540.0
7106	6364.0	26267.0
7109	2879.0	3875.0
9768	216.0	849.0
7108	3022.0	12022.0
106480280	5.0	4.0
106480282	0.0	2.0
106480281	0.0	0.0
9784	9655.0	29618.0
9785	5237.0	8142.0
7120	0.0	0.0
644397	1147.0	1198.0
9782	944.0	1218.0
7123	1368.0	1530.0
9783	801.0	400.0
7122	1283.0	1149.0
619351	4.0	1.0
7125	27.0	366.0
9788	1255.0	9816.0
9789	4273.0	4744.0
414208	102.0	131.0
7124	60.0	3.0
9786	1612.0	1954.0
7127	3179.0	3217.0
7126	4017.0	6013.0
9787	142.0	207.0
221002	316.0	37.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	1.0	0.0
106480247	0.0	0.0
106479257	0.0	1.0
106479256	1.0	0.0
106480249	4.0	0.0
9780	6098.0	9562.0
150	638.0	65.0
106479255	0.0	0.0
9781	1012.0	2816.0
106479254	0.0	0.0
151	75.0	52.0
152	45.0	36.0
106479253	13.0	11.0
644390	175.0	907.0
153	45.0	58.0
106479252	0.0	0.0
154	187.0	56.0
106480251	0.0	0.0
106479251	3.0	1.0
155	0.0	0.0
106479250	1.0	1.0
106480250	0.0	0.0
156	5737.0	8128.0
106480253	7.0	0.0
157	2236.0	3584.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2966.0	3601.0
159	4461.0	4542.0
106480254	0.0	1.0
106480257	7.0	0.0
106480256	0.0	0.0
7118	23.0	52.0
7117	81.0	170.0
9779	9743.0	18072.0
414212	38.0	68.0
414213	10.0	8.0
7132	6609.0	14900.0
9796	376.0	46.0
441818	2.0	1.0
7134	313.0	226.0
9793	5128.0	8960.0
7133	3536.0	8186.0
9794	4044.0	9664.0
7136	17.0	7.0
7135	138.0	8.0
7138	3.0	0.0
9797	2707.0	5291.0
619343	8.0	5.0
7137	2.0	0.0
9798	11248.0	17439.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	4.0
619349	1.0	5.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	5991.0	17812.0
106479245	0.0	0.0
9791	5584.0	11370.0
161	4422.0	8707.0
106479244	1.0	0.0
162	10054.0	24896.0
9792	3589.0	2759.0
106479243	0.0	0.0
163	26529.0	33724.0
7130	9.0	40.0
106479242	1.0	0.0
9790	3412.0	5001.0
164	10297.0	18575.0
106479241	0.0	14.0
165	6728.0	24963.0
106480262	0.0	0.0
106479240	0.0	1.0
166	35508.0	70305.0
106480261	0.0	1.0
167	0.0	19.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	18.0	22.0
106480266	0.0	0.0
106480265	0.0	1.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	185.0	294.0
7128	4736.0	1534.0
414224	15.0	101.0
106480260	0.0	2.0
7143	170.0	15.0
392392	0.0	2.0
7142	0.0	1.0
7145	43044.0	14443.0
441849	0.0	0.0
7146	10.0	8.0
392399	0.0	0.0
7148	3521.0	574.0
414228	0.0	0.0
106480226	1.0	0.0
106480225	0.0	0.0
441843	224.0	18.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	4.0	2.0
106479278	0.0	0.0
172	980.0	1691.0
106479277	0.0	1.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	2.0	5.0
7141	21.0	1.0
106479275	0.0	0.0
175	2252.0	6844.0
7140	112.0	13.0
106479274	0.0	0.0
176	69.0	942.0
106479273	0.0	0.0
177	1694.0	7150.0
137290	0.0	0.0
106479272	0.0	0.0
178	3875.0	3973.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	4.0	86.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	2.0
106480234	0.0	3.0
414236	22.0	121.0
7139	6.0	3.0
414235	19.0	9.0
414230	0.0	1.0
7153	1059.0	2840.0
149281	0.0	0.0
7156	1632.0	2390.0
7155	17870.0	32292.0
7158	6471.0	13222.0
7157	4040.0	7723.0
343495	4.0	3.0
162239	1242.0	1513.0
7159	6764.0	4998.0
106480237	0.0	0.0
106479269	9.0	10.0
106480236	0.0	0.0
181	6.0	4.0
106480239	0.0	0.0
106479268	2.0	1.0
182	6174.0	10039.0
106479267	0.0	0.0
106480238	0.0	0.0
183	267.0	106.0
7150	10299.0	16400.0
221017	1.0	2.0
106479266	0.0	0.0
106479265	1.0	0.0
185	232.0	39.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	2.0
106479263	0.0	0.0
7151	0.0	0.0
187	1565.0	2383.0
106479262	0.0	0.0
106480240	12.0	13.0
106479261	0.0	0.0
189	4.0	2.0
106479260	0.0	1.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	0.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	1.0	12.0
106480245	0.0	0.0
414245	97.0	89.0
414246	0.0	0.0
414241	7.0	20.0
7165	7430.0	11299.0
92344	998.0	1552.0
100874120	0.0	3.0
7164	2791.0	5335.0
92345	883.0	1428.0
7167	17472.0	27910.0
92342	797.0	881.0
729764	0.0	0.0
7166	67.0	77.0
7169	2261.0	2812.0
100874124	0.0	4.0
106479219	0.0	0.0
7168	8145.0	10135.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	0.0
729760	0.0	1.0
100874122	0.0	1.0
106479217	2.0	6.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	4.0	3.0
106479215	1.0	1.0
191	14562.0	23490.0
106479214	0.0	0.0
729769	0.0	1.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	15.0	52.0
79370	34.0	7.0
106479212	0.0	0.0
106480205	1.0	0.0
7161	142.0	133.0
106480208	2.0	3.0
92340	748.0	1389.0
106479211	0.0	0.0
106479210	3.0	0.0
106480207	0.0	2.0
7163	9757.0	9197.0
196	6097.0	4133.0
197	4.0	27.0
7162	1715.0	6920.0
729767	0.0	1.0
106480209	0.0	0.0
284618	314.0	259.0
199	1225.0	554.0
646929	0.0	0.0
284615	115.0	105.0
106480211	0.0	4.0
284613	2673.0	3455.0
106480210	0.0	0.0
284612	1107.0	2547.0
106480213	1.0	0.0
284611	1507.0	3611.0
106480212	0.0	0.0
100874128	0.0	3.0
343477	21.0	25.0
100874127	2.0	0.0
730747	11.0	14.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	15383.0	39885.0
7178	215962.0	358220.0
7177	88.0	26.0
106479209	0.0	0.0
646942	3.0	8.0
100874113	126.0	159.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	2.0	4.0
7179	0.0	0.0
343472	0.0	10.0
106479206	0.0	0.0
100874111	8.0	26.0
92335	791.0	1457.0
106479205	0.0	0.0
100874110	20.0	15.0
221035	5148.0	7643.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	15736.0	27690.0
221037	8796.0	11507.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	3886.0	5089.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	14284.0	18367.0
106479200	1.0	3.0
106480219	0.0	0.0
7171	9938.0	9024.0
106480218	2.0	0.0
79364	3107.0	4493.0
7174	5878.0	8124.0
7173	416808.0	635274.0
79363	897.0	542.0
729756	35.0	42.0
79366	1093.0	5210.0
100996541	23.0	69.0
79365	9961.0	872.0
79368	221.0	1.0
106480220	1.0	1.0
80352	53.0	150.0
106480222	0.0	0.0
79369	25.0	50.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	1.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	1.0	2.0
100874114	110.0	86.0
80351	9550.0	13689.0
80350	44.0	107.0
100874119	4.0	0.0
646936	0.0	0.0
100874118	3.0	4.0
7187	3455.0	2479.0
7186	2068.0	2584.0
7189	1599.0	2174.0
729786	0.0	2.0
7188	901.0	1043.0
100874146	1.0	22.0
100874145	0.0	1.0
100874144	0.0	0.0
106479239	0.0	1.0
92369	13.0	6.0
100874143	0.0	0.0
106479238	0.0	1.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	2190.0	2494.0
106479235	2.0	0.0
7180	4.0	22.0
100996539	141.0	131.0
106479234	1.0	1.0
106479233	1.0	0.0
7182	6602.0	8507.0
106479232	1.0	0.0
7185	2308.0	1574.0
106479231	0.0	0.0
7184	201397.0	322685.0
729789	5.0	5.0
106479230	0.0	3.0
221074	4.0	679.0
80380	309.0	41.0
100874147	0.0	0.0
80381	2687.0	8861.0
646960	0.0	0.0
100874131	43.0	37.0
100874130	0.0	0.0
92359	1253.0	816.0
100874135	0.0	0.0
100874134	4.0	10.0
106479229	0.0	0.0
343450	266.0	224.0
646962	143.0	128.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	16.0	5.0
106479226	0.0	0.0
7190	57.0	78.0
106479225	1.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	7.0
221060	55.0	56.0
221061	2024.0	1044.0
100996520	0.0	1.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	6.0
414201	2.0	2.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	1.0	0.0
414200	3.0	2.0
100874163	19.0	17.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	3.0	0.0
257044	196.0	184.0
729727	2.0	0.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	1024.0	1048.0
729723	347.0	754.0
221092	5424.0	9373.0
284656	60.0	51.0
402216	1.0	0.0
102725045	0.0	1.0
284654	5.0	3.0
100874169	1.0	0.0
221091	240.0	37.0
646982	42.0	47.0
100874153	0.0	0.0
646981	4.0	3.0
100874152	0.0	0.0
100286979	11.0	3.0
100874151	1.0	1.0
100874150	1.0	2.0
115908	199.0	44.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1911.0	4336.0
92370	983.0	4762.0
100286971	0.0	0.0
221078	860.0	1045.0
100996501	2.0	7.0
100996500	4.0	1.0
284649	125.0	146.0
729708	50.0	67.0
100874159	0.0	12.0
644315	37.0	80.0
100874158	29.0	172.0
646993	18.0	100.0
100874186	0.0	0.0
100874185	1.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	54.0	51.0
644333	0.0	1.0
100874187	0.0	0.0
729747	19.0	27.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	2663.0	47793.0
644325	0.0	0.0
343413	196.0	37.0
92399	2259.0	2501.0
100874175	0.0	0.0
100874174	0.0	2.0
100874173	0.0	9.0
100874172	0.0	0.0
100874179	1.0	53.0
100286954	0.0	0.0
100874178	1.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	9.0	4.0
103911	12.0	6.0
103910	25708.0	43249.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2217.0	599.0
79532	0.0	0.0
55568	10273.0	18385.0
55567	7.0	37.0
79534	0.0	0.0
79537	1.0	3.0
55565	468.0	476.0
651452	1.0	0.0
79538	1.0	1.0
158572	392.0	345.0
55571	2347.0	5381.0
171523	104.0	51.0
55573	15550.0	16327.0
55572	1233.0	2031.0
79521	0.0	0.0
55578	3419.0	7923.0
79523	0.0	0.0
55577	4118.0	5608.0
79526	0.0	0.0
55576	363.0	406.0
79525	0.0	0.0
79528	0.0	0.0
100037417	183.0	172.0
79529	0.0	0.0
92521	1099.0	854.0
374286	24.0	6.0
122592	0.0	0.0
55582	1003.0	1052.0
79550	0.0	0.0
55586	1064.0	481.0
55585	4714.0	10170.0
55584	101.0	1.0
55589	1205.0	7542.0
171559	16.0	23.0
55588	10050.0	16319.0
171558	13.0	5.0
374291	2427.0	5270.0
55593	6491.0	12694.0
205428	1679.0	2182.0
55592	1937.0	816.0
55591	9828.0	17808.0
79540	1.0	1.0
55596	2543.0	4236.0
79541	0.0	6.0
79544	0.0	1.0
79546	0.0	0.0
55599	2095.0	2377.0
171546	2722.0	2661.0
79547	0.0	0.0
92507	8.0	16.0
79549	0.0	0.0
158586	1734.0	2238.0
158584	971.0	451.0
158521	0.0	16.0
134553	6532.0	14084.0
79571	2159.0	2920.0
79570	5.0	6.0
146540	1190.0	2613.0
79573	784.0	25876.0
79572	27475.0	37637.0
79575	1495.0	3791.0
79574	1.0	0.0
79577	4497.0	6183.0
79576	1747.0	3376.0
158511	84.0	38158.0
146542	854.0	829.0
79568	867.0	1314.0
79567	7293.0	7646.0
146547	153.0	117.0
92565	712.0	1686.0
79591	3060.0	6269.0
79590	2572.0	2960.0
146562	246.0	189.0
79595	3121.0	4911.0
79594	2847.0	5035.0
146556	43077.0	59417.0
100302652	8.0	14.0
79596	843.0	1655.0
79598	1053.0	964.0
92552	0.0	0.0
92558	2251.0	1148.0
79582	1874.0	2854.0
79581	1690.0	3828.0
79583	1038.0	913.0
79586	10943.0	22657.0
100302640	94.0	25.0
79585	595.0	1203.0
79587	2403.0	4994.0
79589	5136.0	14112.0
340895	41.0	297.0
102723346	28.0	21.0
100289137	337.0	91.0
100289133	5.0	2.0
340888	0.0	0.0
100289131	1.0	1.0
100170229	55.0	67.0
339894	12.0	3.0
339896	2.0	3.0
339897	1.0	0.0
100302666	11.0	30.0
100289124	1.0	4.0
102723332	5.0	9.0
100652796	0.0	0.0
339881	2.0	4.0
339883	82.0	42.0
102723320	1.0	0.0
339879	39.0	135.0
55502	231.0	2086.0
100302692	331.0	495.0
55501	1726.0	5348.0
100302691	7.0	5.0
55500	7226.0	7544.0
55506	1513.0	3019.0
55505	2253.0	4681.0
55504	794.0	729.0
55503	231.0	32.0
55509	62.0	14.0
55508	1269.0	1289.0
55507	29.0	19.0
9810	6770.0	11109.0
9811	3554.0	2833.0
102723318	0.0	12.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	0.0
55512	328.0	144.0
55511	0.0	0.0
55510	288.0	25.0
9804	26281.0	32113.0
55515	2.0	4.0
9801	2386.0	3749.0
9802	28129.0	14475.0
9807	5170.0	8654.0
9808	8.0	8.0
9805	4504.0	5464.0
9806	6347.0	3805.0
9821	5397.0	9928.0
9820	5014.0	12332.0
55520	1165.0	1737.0
55521	82.0	1778.0
9814	1768.0	1929.0
9815	3698.0	7594.0
55527	250.0	767.0
9812	5935.0	9896.0
55526	4386.0	7653.0
9813	17694.0	16466.0
9818	4020.0	4266.0
9819	2346.0	4437.0
9816	646.0	914.0
9817	5513.0	11062.0
55529	485.0	1355.0
9832	90.0	6.0
9833	101.0	244.0
9830	1848.0	410.0
9831	3063.0	3791.0
339855	864.0	14.0
55531	25.0	0.0
339845	0.0	0.0
55530	10.0	2.0
202	2976.0	5148.0
203	896.0	5074.0
55534	1815.0	3503.0
204	8963.0	14909.0
171568	4832.0	7800.0
205	712.0	56.0
55532	2.0	6.0
9825	2832.0	4514.0
55539	1.0	1.0
206	7.0	3.0
9826	6088.0	13324.0
207	9892.0	21870.0
208	25637.0	47301.0
9823	12396.0	23593.0
55536	3499.0	7094.0
9824	392.0	1033.0
9829	416.0	293.0
100652759	0.0	0.0
9827	5734.0	8854.0
9828	10088.0	12367.0
171560	1.0	2.0
9840	576.0	99.0
9843	502.0	914.0
9844	17683.0	44130.0
9841	1705.0	2884.0
9842	2873.0	4295.0
100652781	10.0	3.0
339843	0.0	1.0
339834	158.0	157.0
210	7863.0	7460.0
211	3271.0	7335.0
55540	499.0	510.0
212	8.0	3.0
213	52.0	124.0
79513	0.0	0.0
214	13564.0	57108.0
55545	3.0	1.0
79512	0.0	0.0
215	1093.0	2008.0
55544	1713.0	1999.0
79515	0.0	0.0
216	27006.0	37282.0
79514	0.0	0.0
217	12587.0	8453.0
9836	986.0	1907.0
9837	184.0	419.0
218	62.0	67.0
219	3715.0	3706.0
9834	520.0	0.0
79518	0.0	0.0
254428	9970.0	9954.0
254427	783.0	185.0
9839	3152.0	1820.0
9851	2133.0	3790.0
9854	807.0	1405.0
9855	1384.0	2845.0
9852	9526.0	9956.0
9853	3482.0	5002.0
352905	0.0	0.0
100652770	13.0	18.0
55553	1194.0	617.0
220	155.0	132.0
221	824.0	295.0
55552	365.0	367.0
222	2.0	60.0
223	22267.0	26184.0
171586	1612.0	816.0
340811	1.0	0.0
224	17280.0	17097.0
100652772	1941.0	2253.0
55556	6889.0	10902.0
225	172.0	12.0
79501	0.0	0.0
339829	500.0	598.0
226	51448.0	77092.0
79504	0.0	0.0
55554	92.0	63.0
9847	5256.0	6768.0
228	1.0	3.0
229	10.0	12.0
9848	293.0	363.0
55559	218.0	233.0
79508	0.0	0.0
9846	1597.0	1191.0
55558	2934.0	3821.0
352909	216.0	63.0
254439	0.0	1.0
9849	4850.0	7929.0
9861	3715.0	7231.0
9862	4732.0	10201.0
7200	4.0	3.0
9860	3948.0	5566.0
9865	1251.0	863.0
9866	2299.0	2027.0
7201	2.0	7.0
7204	3995.0	4006.0
9863	2167.0	1832.0
7203	11583.0	18590.0
101927477	0.0	0.0
339942	164.0	422.0
230	715.0	59.0
231	4020.0	13724.0
100133330	1.0	0.0
100289099	0.0	1.0
100289095	2.0	13.0
236	0.0	1.0
238	29.0	266.0
239	105.0	173.0
9858	3281.0	4751.0
9859	3342.0	9319.0
100289092	9.0	22.0
9856	17.0	74.0
9857	6178.0	7716.0
100652846	12.0	21.0
9873	3766.0	7974.0
9870	5006.0	9581.0
9871	6773.0	9813.0
9877	13097.0	21713.0
9874	7014.0	10808.0
101927487	0.0	0.0
9875	2075.0	4515.0
101927489	48.0	154.0
240	1663.0	173.0
241	1282.0	61.0
242	3.0	24.0
100652831	1.0	9.0
243	1.0	1.0
100289087	0.0	0.0
245	343.0	878.0
246	16.0	2.0
339926	1.0	0.0
247	506.0	632.0
248	0.0	1.0
249	478.0	1414.0
339929	206.0	80.0
9869	3626.0	6271.0
7205	5878.0	15404.0
9867	21679.0	26680.0
9868	7334.0	11107.0
7220	760.0	1028.0
9883	3139.0	5448.0
9884	32.0	68.0
7222	15.0	42.0
9881	6374.0	5622.0
9882	11326.0	4473.0
7221	12.0	18.0
7224	34.0	55.0
9887	9151.0	14422.0
7223	23.0	123.0
9885	4862.0	7231.0
7226	475.0	132.0
101927498	12.0	3.0
9886	646.0	17254.0
7225	1627.0	3254.0
250	5.0	0.0
9880	977.0	1885.0
251	7.0	0.0
340900	0.0	2.0
100652865	85.0	52.0
257	0.0	0.0
258	1.0	0.0
259	60.0	23.0
7216	1776.0	5636.0
9878	6794.0	10684.0
9879	5912.0	7006.0
9894	2056.0	3809.0
9895	3472.0	6204.0
9892	98.0	506.0
9898	11152.0	26561.0
9899	231.0	33.0
9896	1903.0	3079.0
9897	5053.0	7065.0
100422407	2.0	0.0
9890	290.0	50.0
9891	1133.0	794.0
262	7127.0	8182.0
263	0.0	0.0
100652853	234.0	228.0
265	0.0	0.0
266	39.0	53.0
267	8505.0	15765.0
100652856	0.0	0.0
268	25.0	72.0
269	9.0	40.0
339906	10.0	18.0
7227	2848.0	4844.0
9889	1445.0	2893.0
100652857	48.0	108.0
100422411	0.0	0.0
7248	5020.0	10506.0
7247	5782.0	4296.0
101927433	0.0	0.0
270	45.0	0.0
