id	e9a2c588-ffce-42f6-9ba2-45a859fef61f	d5111826-39cb-46aa-bc9a-e00d6e8ede38
106481375	0.0	0.0
106481372	0.0	0.0
106481373	0.0	1.0
106481378	5.0	2.0
106481379	0.0	0.0
106481376	0.0	0.0
106481377	0.0	0.0
403315	0.0	0.0
40	1.0	5.0
106481370	0.0	0.0
41	54.0	41.0
106481371	0.0	0.0
43	56.0	53.0
645486	1.0	1.0
47	5638.0	5101.0
48	4803.0	3218.0
49	14.0	17.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	4.0	2.0
106481341	0.0	0.0
106481342	1.0	6.0
106481340	4.0	0.0
85458	3442.0	985.0
106481345	2.0	0.0
85459	1298.0	713.0
106481346	0.0	0.0
85456	10200.0	9994.0
442910	17.0	3.0
106481343	0.0	0.0
85457	2879.0	1772.0
442911	0.0	2.0
106481344	0.0	0.0
442912	0.0	1.0
85455	778.0	616.0
442913	0.0	0.0
85452	4.0	88.0
442914	0.0	0.0
50	6250.0	3841.0
85453	2487.0	1628.0
442915	0.0	0.0
85450	5836.0	4705.0
51	4283.0	4328.0
442916	0.0	0.0
85451	2720.0	2447.0
52	4633.0	3762.0
442917	0.0	0.0
53	2105.0	2447.0
442918	0.0	0.0
54	213.0	1282.0
442919	0.0	0.0
55	140.0	315.0
442909	1.0	0.0
56	2.0	14.0
58	16.0	11.0
59	2359.0	9273.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	4.0	19.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	147.0	79.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	1.0	0.0
85446	596.0	432.0
442900	0.0	0.0
106481355	1.0	0.0
85443	15.0	29.0
442901	0.0	0.0
85444	2660.0	798.0
442902	0.0	0.0
60	157319.0	185863.0
85441	2172.0	2017.0
442903	23.0	23.0
85442	655.0	982.0
442904	0.0	0.0
442905	0.0	0.0
62	15.0	9.0
85440	1962.0	1310.0
442907	16.0	12.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	7.0
68	1.0	7.0
344595	563.0	263.0
69	6.0	1.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	2.0	7.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	282.0	178.0
106481321	0.0	0.0
85479	1.0	29.0
106481322	2.0	0.0
85476	3480.0	2099.0
85477	430.0	62.0
70	50.0	44.0
85474	15.0	77.0
71	178030.0	234217.0
72	172.0	277.0
73	63.0	11.0
74	2.0	0.0
75	36.0	52.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4458.0	4757.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	3.0	2.0
85465	1621.0	1271.0
81	25274.0	35887.0
85463	2983.0	1645.0
82	5.0	2.0
85464	3152.0	2915.0
83	27.0	12.0
85461	5665.0	11832.0
85462	10288.0	1608.0
86	1456.0	1862.0
87	2810.0	8458.0
85460	2258.0	1399.0
88	20.0	6.0
89	3.0	1.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4815.0	10461.0
106481300	0.0	0.0
91	3508.0	1785.0
92	1184.0	956.0
93	1276.0	1238.0
94	2125.0	1585.0
95	348.0	698.0
97	706.0	652.0
98	851.0	832.0
344561	1.0	0.0
728661	5219.0	4877.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1987.0	3228.0
106481306	2.0	2.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	17.0	22.0
106481309	6.0	13.0
246119	17.0	25.0
106481307	1.0	1.0
261735	0.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	9.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	6.0	9.0
3809	5.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	294.0	276.0
3800	265.0	113.0
3801	7644.0	6949.0
3802	2.0	1.0
728695	0.0	0.0
285735	2.0	0.0
261726	2026.0	1751.0
728698	6.0	7.0
3814	0.0	1.0
3815	12921.0	598.0
3816	313.0	46.0
261729	1560.0	221.0
3817	495.0	22.0
3818	188.0	192.0
222166	4687.0	2350.0
3811	0.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	76.0	46.0
728689	9.0	11.0
3827	1.0	7.0
246100	0.0	0.0
3820	66.0	96.0
3821	77.0	28.0
3822	6.0	7.0
3823	3.0	1.0
3824	294.0	117.0
645402	0.0	0.0
403313	1100.0	855.0
403314	0.0	2.0
728637	0.0	1.0
728638	151.0	169.0
728633	2.0	0.0
728632	93.0	52.0
728635	43.0	17.0
3836	2447.0	2734.0
222183	124.0	263.0
3837	10482.0	9204.0
3838	343.0	1161.0
3839	2278.0	2473.0
728629	1.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1804.0	3323.0
3832	498.0	294.0
3833	98.0	219.0
3834	5.0	0.0
3835	4517.0	4402.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1431.0	564.0
3848	0.0	0.0
3849	0.0	0.0
222171	46.0	4945.0
728619	15.0	19.0
3840	4482.0	3757.0
3841	2232.0	1157.0
3842	12515.0	4471.0
3843	9123.0	6275.0
3844	0.0	1.0
3845	1846.0	1514.0
3846	5.0	27.0
645423	0.0	0.0
3860	2.0	116.0
246126	2960.0	4233.0
728658	390.0	354.0
728655	2.0	14.0
728657	5.0	0.0
728656	11.0	2.0
3858	920.0	1177.0
3859	3.0	1.0
246135	3.0	0.0
3850	35.0	8.0
3851	1.0	1.0
3852	1.0	7.0
645414	0.0	0.0
3853	0.0	29.0
3854	0.0	2.0
3855	71215.0	74000.0
3856	39049.0	66431.0
3857	0.0	0.0
728640	1.0	2.0
645431	38.0	37.0
728642	350.0	531.0
728641	2.0	3.0
645434	11.0	2.0
645432	6.0	3.0
285704	1276.0	801.0
728643	2.0	8.0
222194	3576.0	2416.0
285708	0.0	0.0
1204	1.0	0.0
1203	3897.0	1647.0
1201	1492.0	1128.0
1200	7773.0	12245.0
3861	2.0	22.0
645426	34.0	31.0
645425	0.0	0.0
1209	8824.0	8269.0
3866	6.0	958.0
1208	0.0	0.0
1207	4521.0	3433.0
3868	2.0	18.0
285311	0.0	0.0
3880	2513.0	32172.0
3881	1.0	1.0
285313	739.0	22.0
100128537	1630.0	2614.0
3882	0.0	0.0
100128536	1.0	2.0
285314	1.0	0.0
285315	829.0	536.0
1215	5.0	2.0
100141515	0.0	0.0
1213	24381.0	18733.0
1212	2736.0	4677.0
1211	6265.0	13198.0
3872	5.0	166.0
3875	17325.0	40613.0
3876	9.0	20.0
3879	1.0	3.0
3890	3.0	1.0
3891	23.0	5.0
3892	629.0	259.0
100128525	6.0	4.0
285326	0.0	0.0
1230	45.0	297.0
285329	11.0	4.0
440097	17.0	0.0
440093	18.0	13.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	1.0	0.0
3887	96.0	61.0
3888	1.0	0.0
100631239	0.0	0.0
3889	57.0	48.0
100128516	79.0	18.0
285331	1335.0	1449.0
100128512	0.0	0.0
285335	77.0	86.0
100128514	1.0	1.0
1241	474.0	307.0
1240	397.0	363.0
1238	188.0	15.0
1237	3.0	17.0
1236	123.0	91.0
1235	10.0	3.0
1234	176.0	259.0
1233	11.0	45.0
1232	6.0	244.0
3895	20031.0	13846.0
100128511	227.0	99.0
100631247	4.0	8.0
3897	139.0	212.0
100631248	0.0	0.0
3898	381.0	2963.0
100631249	0.0	0.0
3899	38.0	23.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1616.0	1193.0
100631251	4.0	15.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	192.0	118.0
100631254	2.0	1.0
100128503	1.0	0.0
285349	547.0	385.0
574501	1.0	14.0
574502	0.0	0.0
1244	43.0	14.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	4.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	369.0	583.0
1263	532.0	3444.0
1262	34.0	18.0
116966	1114.0	235.0
100887755	0.0	0.0
1261	9.0	20.0
100887754	8.0	1.0
1260	0.0	0.0
116969	111.0	31.0
1259	62.0	69.0
1258	1.0	18.0
440061	0.0	0.0
100887750	93.0	48.0
100887746	25.0	0.0
100887744	3.0	2.0
1272	240.0	1.0
1271	330.0	4.0
100887749	30.0	53.0
1270	24.0	67.0
100887748	1.0	1.0
440044	120.0	180.0
1269	185.0	15.0
440051	1.0	1.0
1268	82.0	49.0
440050	5.0	10.0
1267	4470.0	6124.0
1266	7587.0	13165.0
100887740	0.0	0.0
1265	11773.0	15722.0
1286	5339.0	4004.0
1285	8059.0	8512.0
1284	16584.0	16452.0
1282	8481.0	13742.0
1281	9125.0	7342.0
1280	0.0	2.0
440078	235.0	236.0
440077	0.0	2.0
440087	62.0	82.0
1278	14412.0	9167.0
1277	5930.0	13532.0
440081	88.0	194.0
116938	0.0	0.0
1297	42.0	16.0
116931	122.0	94.0
1296	1005.0	9803.0
1295	7934.0	9653.0
116933	0.0	1.0
1294	58.0	1485.0
1293	3870.0	2552.0
116935	59.0	41.0
1292	8620.0	8598.0
440068	0.0	1.0
1291	9836.0	4075.0
116937	2.0	6.0
440067	0.0	7.0
1290	1808.0	1125.0
440073	58.0	544.0
440072	20.0	6.0
1289	885.0	1923.0
1288	342.0	15.0
1287	3208.0	1382.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1256.0	1845.0
440021	0.0	2.0
442673	11.0	6.0
10018	7363.0	1650.0
126328	2173.0	3369.0
442676	0.0	0.0
126326	299.0	499.0
1299	725.0	167.0
1298	1463.0	1077.0
10011	1434.0	2522.0
10010	2641.0	3462.0
10013	4502.0	4708.0
128989	3031.0	2251.0
10015	10423.0	9482.0
10014	7039.0	5692.0
10017	24.0	144.0
10016	5321.0	5248.0
10020	1602.0	897.0
114335	0.0	0.0
114336	0.0	0.0
126321	2457.0	2218.0
10029	1.0	0.0
442668	1.0	0.0
10022	4.0	1.0
10021	2.0	522.0
10024	23.0	88.0
128977	2906.0	1557.0
103021165	1.0	0.0
10023	292.0	329.0
103021164	5.0	2.0
10026	2481.0	1622.0
10025	3600.0	3515.0
116986	147.0	81.0
116985	9090.0	12367.0
116988	4022.0	5387.0
116987	3258.0	2454.0
114327	3011.0	2761.0
440043	0.0	0.0
126308	2395.0	2629.0
440041	0.0	0.0
126306	16.0	17.0
151306	21.0	21.0
100128590	1.0	2.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	17.0	10.0
440026	2814.0	3868.0
440023	3.0	0.0
10008	521.0	620.0
10007	3547.0	4823.0
10009	1906.0	1996.0
116984	9857.0	3046.0
116983	1559.0	2329.0
151313	91.0	37.0
10000	4868.0	5495.0
128954	0.0	0.0
10002	25.0	52.0
10001	1341.0	1163.0
10004	102.0	94.0
10003	154.0	49.0
10006	3536.0	3360.0
10005	1054.0	1092.0
126370	0.0	0.0
285352	284.0	288.0
100128579	0.0	0.0
285359	566.0	591.0
126375	226.0	182.0
126374	597.0	4946.0
153918	2.0	1.0
100128574	0.0	0.0
285362	3758.0	3131.0
285367	1172.0	1920.0
285368	751.0	1274.0
100128569	456.0	132.0
126364	63.0	105.0
100128560	0.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	4.0	4.0
344191	0.0	0.0
126353	31.0	1181.0
751071	250.0	252.0
442660	2.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	4.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	46.0	40.0
106481282	0.0	0.0
285381	1119.0	1121.0
106481283	0.0	0.0
285382	130.0	145.0
106481280	0.0	0.0
165918	1072.0	745.0
106481281	4.0	2.0
165904	20.0	9.0
285386	57.0	532.0
138307	197.0	125.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	1.0	1.0
106481290	3.0	1.0
100128541	2.0	4.0
138311	917.0	1355.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1547.0	2349.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1425.0	2418.0
728710	0.0	0.0
126295	324.0	294.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	8.0	8.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	184.0	124.0
645318	1.0	1.0
645317	97.0	34.0
151242	29.0	271.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	34021.0	22188.0
100287908	0.0	0.0
645332	685.0	369.0
126282	488.0	679.0
100287902	7.0	9.0
163227	872.0	1351.0
100287900	0.0	0.0
163223	555.0	451.0
106481275	6.0	0.0
106481276	4.0	1.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	3.0	2.0
106481277	0.0	0.0
151258	72.0	228.0
106481278	0.0	0.0
645328	4.0	80.0
151254	96.0	94.0
645326	18.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	28.0
163259	412.0	345.0
645345	53.0	50.0
200403	3.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1051.0	1042.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	6.0	3.0
728732	3.0	5.0
728734	8.0	0.0
126272	292.0	236.0
106481242	0.0	0.0
107133511	2.0	6.0
114294	527.0	794.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	1.0
114299	88.0	5.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	1.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	8.0
728723	607.0	311.0
106481253	0.0	0.0
107133522	5.0	1.0
106481254	4.0	1.0
107133524	2.0	9.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	3.0	17.0
645368	0.0	0.0
645367	3.0	2.0
106481217	0.0	0.0
200424	1468.0	2477.0
106481218	3.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	32.0	6.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	14.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	1005.0	601.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	272.0	306.0
645382	0.0	0.0
645381	39.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	8.0
106481207	8.0	6.0
106481204	0.0	1.0
106481205	0.0	1.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	43.0	76.0
3903	200.0	632.0
106481210	0.0	0.0
3904	1.0	9.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1940.0	266.0
106481211	0.0	0.0
3909	113.0	179.0
106481212	0.0	0.0
684959	0.0	0.0
151234	78.0	11.0
151230	791.0	496.0
728798	2.0	7.0
3913	18662.0	21589.0
3914	331.0	16163.0
3915	14446.0	13348.0
3916	24145.0	26687.0
3918	5890.0	15432.0
3910	2599.0	2436.0
3911	14684.0	17260.0
3912	21635.0	13130.0
728782	20.0	9.0
728780	76.0	365.0
3924	17.0	22.0
3925	1605.0	3221.0
3927	7100.0	13354.0
3929	1.0	0.0
3920	11063.0	10848.0
3921	18082.0	22642.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1092.0	2417.0
3937	390.0	686.0
3938	0.0	2.0
3939	9353.0	18268.0
3930	1327.0	897.0
100873179	0.0	0.0
3931	881.0	1440.0
3932	188.0	231.0
3933	0.0	1.0
3934	96.0	1441.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	7.0
3947	5.0	1.0
3948	17.0	4.0
3949	348.0	2075.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20848.0	14064.0
100873196	0.0	0.0
100631260	0.0	2.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	9.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	4.0	11.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	12.0	45.0
3958	2204.0	41895.0
3959	27515.0	34173.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	844.0	1003.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	208.0	321.0
3952	0.0	1.0
3953	713.0	660.0
3954	2455.0	2614.0
3955	341.0	781.0
3956	2220.0	10016.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	35.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	2.0
728747	40.0	9.0
728746	0.0	0.0
728748	8.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	42.0	798.0
1303	1414.0	1209.0
107133502	0.0	0.0
1302	576.0	5849.0
1301	4.0	8.0
1300	177.0	43.0
3960	65.0	45.0
3963	9.0	7.0
3964	2634.0	3553.0
1308	1330.0	2226.0
3965	382.0	1099.0
1307	6064.0	10092.0
151295	47.0	159.0
1306	2710.0	3788.0
100189589	5.0	16.0
728774	0.0	0.0
728773	1.0	0.0
3980	2060.0	1447.0
100287932	1641.0	2555.0
3981	1004.0	1492.0
728776	28.0	25.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	49007.0	44430.0
1315	8210.0	7276.0
1314	15142.0	13293.0
1312	4287.0	5693.0
1311	126.0	6482.0
100329135	0.0	2.0
1310	1.0	43.0
574537	0.0	0.0
3972	0.0	15.0
3973	70.0	28.0
3975	1.0	0.0
3976	347.0	1737.0
3977	15386.0	1139.0
1318	93.0	83.0
3978	2436.0	2727.0
1317	1426.0	1178.0
728763	15.0	3.0
3990	115.0	20.0
645313	0.0	0.0
3991	537.0	330.0
645312	1.0	0.0
3992	536.0	478.0
645311	1.0	2.0
728769	1183.0	713.0
1330	0.0	0.0
1327	13051.0	16185.0
1326	696.0	595.0
1325	20.0	16.0
3982	0.0	0.0
3983	23930.0	13143.0
3984	2123.0	4460.0
3985	8087.0	4327.0
3987	3104.0	2202.0
3988	2923.0	2750.0
1329	3769.0	5429.0
116809	0.0	0.0
100128416	35.0	34.0
1340	4841.0	6908.0
1337	4261.0	4783.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4378.0	4925.0
100128410	1.0	1.0
3995	618.0	1846.0
100128412	0.0	0.0
3996	1687.0	2387.0
3998	12830.0	8033.0
1339	1.0	1.0
285440	4799.0	3872.0
285441	3.0	0.0
1352	867.0	488.0
1351	6936.0	5591.0
1350	10703.0	14321.0
1349	3329.0	3295.0
1348	0.0	2.0
1347	3109.0	3835.0
1346	1070.0	955.0
1345	4799.0	4863.0
1343	1.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	90.0	13.0
1363	31994.0	16034.0
1362	5655.0	5570.0
1361	7.0	12.0
1360	1.0	0.0
1359	15.0	24.0
1358	7.0	4.0
1357	0.0	3.0
1356	214.0	534.0
1355	3403.0	1886.0
1353	3048.0	2268.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	150.0	217.0
285464	1054.0	1281.0
100873200	0.0	0.0
777774	0.0	1.0
1374	2785.0	1747.0
1373	454.0	134.0
1371	946.0	710.0
1370	1.0	0.0
1369	0.0	1.0
1368	421.0	2287.0
100873209	0.0	0.0
1366	5057.0	12396.0
1365	8630.0	21386.0
1364	21387.0	38920.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	4.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3942.0	2157.0
116843	1513.0	742.0
1384	3140.0	1930.0
116842	175.0	125.0
1382	1600.0	1822.0
116844	36.0	707.0
1381	2493.0	258.0
1380	23.0	21.0
440176	1.0	4.0
440184	6.0	2.0
1379	5.0	3.0
1378	7.0	7.0
1376	1384.0	1235.0
1375	188.0	680.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	2.0	33.0
100873239	3.0	1.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	93.0	256.0
1396	266.0	548.0
1395	38.0	75.0
1394	59.0	40.0
1393	54.0	692.0
1392	1.0	6.0
285407	17.0	11.0
116835	698.0	561.0
1390	950.0	769.0
1389	7515.0	5398.0
1388	8845.0	9962.0
1387	13671.0	5218.0
116841	2202.0	1355.0
1386	5638.0	2762.0
116840	2856.0	2304.0
100873226	3.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	1.0
116828	139.0	227.0
100873255	3.0	0.0
100873254	12.0	22.0
100873253	1.0	0.0
285412	5.0	0.0
100873252	0.0	2.0
100287898	1082.0	190.0
100287895	0.0	0.0
285419	19.0	19.0
1399	4683.0	3441.0
1398	5189.0	4354.0
1397	8853.0	17285.0
100873259	0.0	2.0
100873258	0.0	0.0
100873257	10.0	19.0
100873256	0.0	0.0
100873240	4.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	158.0	265.0
285429	36.0	19.0
100287880	0.0	0.0
440193	482.0	1315.0
100873248	0.0	0.0
100873247	9.0	8.0
100873246	0.0	0.0
100873245	3.0	5.0
100873249	0.0	0.0
128872	3.0	1.0
10130	19945.0	8145.0
153830	4089.0	4387.0
645280	4.0	1.0
440138	694.0	234.0
440132	1.0	4.0
440142	14.0	21.0
10139	2786.0	2379.0
126208	1170.0	1180.0
126206	0.0	0.0
126205	0.0	0.0
107133497	263.0	91.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8889.0	9216.0
10131	2688.0	1962.0
10134	11707.0	14247.0
107133494	0.0	0.0
10133	2195.0	3737.0
128869	1116.0	1745.0
10136	0.0	0.0
10135	1791.0	2507.0
100128493	1.0	0.0
103021294	27.0	42.0
10138	996.0	1328.0
100128496	0.0	0.0
10137	3481.0	3247.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	4.0
10140	9377.0	5257.0
128864	36.0	37.0
440125	2.0	0.0
440131	2.0	5.0
10143	0.0	0.0
128854	1215.0	670.0
10142	9250.0	4322.0
10144	13504.0	4824.0
10147	8614.0	4953.0
100128483	0.0	1.0
10146	5865.0	5631.0
128859	0.0	0.0
10149	212.0	1021.0
10148	14.0	337.0
128853	856.0	109.0
440159	0.0	0.0
10117	1.0	0.0
440163	11.0	2.0
10110	104.0	179.0
10112	21.0	126.0
10111	4914.0	3604.0
10114	9931.0	8970.0
10113	2558.0	2273.0
128848	0.0	0.0
10116	4735.0	2747.0
165829	6.0	16.0
100128469	26.0	30.0
153842	1.0	2.0
440145	634.0	704.0
10129	1916.0	1326.0
440153	0.0	0.0
10128	8269.0	4715.0
100033799	0.0	0.0
107133486	26.0	9.0
10121	4036.0	6156.0
100128465	0.0	0.0
10120	5076.0	5280.0
10123	552.0	278.0
138234	1.0	1.0
10125	121.0	89.0
10124	1183.0	804.0
10127	2395.0	1805.0
10126	2722.0	1226.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	179.0	121.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	1.0	0.0
106481181	37.0	30.0
106481182	1.0	0.0
285489	30.0	1585.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	5.0	5.0
10107	0.0	0.0
10106	15653.0	8797.0
106481199	0.0	0.0
10109	6285.0	7987.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	1.0
106481190	0.0	1.0
106481191	0.0	0.0
10101	2391.0	2582.0
10100	347.0	201.0
10103	11467.0	24027.0
106481194	0.0	0.0
10102	989.0	1207.0
106481195	0.0	0.0
10105	3134.0	1352.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	1.0	1.0
285498	718.0	789.0
440119	238.0	169.0
126235	0.0	0.0
126231	338.0	156.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	57.0	97.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	41.0	41.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	3055.0	1903.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	4.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	2.0	15.0
100128423	3.0	2.0
128879	3.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	20.0	4.0
10090	8678.0	2352.0
10093	4988.0	7319.0
10092	5523.0	6942.0
10095	2628.0	9844.0
645204	4.0	9.0
10094	5065.0	9861.0
645203	9.0	2.0
10097	8399.0	8353.0
10096	4828.0	6396.0
645201	1.0	1.0
163115	244.0	44.0
200504	2.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	393.0	210.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	54.0
106481145	0.0	1.0
151126	30.0	12.0
106481146	0.0	0.0
10099	15731.0	20829.0
