id	2941c84e-71ef-4908-9980-1627a0cd780f	3ee9c2b1-54f2-422c-82c6-e6e32817acf9
100129050	0.0	0.0
107075206	0.0	0.0
107075207	0.0	0.0
107075208	0.0	0.0
107075209	0.0	0.0
100130038	0.0	0.0
131669	0.0	3.0
100129040	0.0	0.0
100129049	0.0	0.0
100129045	0.0	0.0
100130029	0.0	0.0
373509	5.0	5.0
100129031	0.0	0.0
100129032	6.0	0.0
100130017	0.0	0.0
100130015	30.0	123.0
100130014	0.0	2.0
131601	1725.0	2673.0
100129023	0.0	0.0
100130009	8.0	16.0
128025	11.0	10.0
64641	245.0	451.0
100130006	0.0	2.0
100616530	13.0	15.0
64645	2390.0	4022.0
116039	86.0	143.0
100130003	62.0	71.0
100130002	2.0	1.0
64648	0.0	0.0
131616	1014.0	1284.0
100129013	0.0	1.0
100129008	0.0	0.0
64651	4129.0	5118.0
100129007	0.0	0.0
100129009	1.0	1.0
116028	343.0	764.0
204801	7.0	0.0
100129004	1.0	1.0
100129005	0.0	0.0
64663	0.0	0.0
128077	1871.0	1807.0
167681	9.0	31.0
100132641	1.0	0.0
100132645	6.0	1.0
116092	1190.0	1974.0
116093	0.0	2.0
128061	404.0	520.0
100132656	3.0	1.0
116085	0.0	2.0
204851	6192.0	8145.0
116071	485.0	675.0
167691	807.0	3025.0
116064	2859.0	3976.0
100132672	0.0	0.0
100132673	6.0	5.0
116068	1718.0	1682.0
100132677	3.0	12.0
100130099	0.0	0.0
100130097	6.0	13.0
143662	7719.0	12261.0
100132681	0.0	0.0
100132683	0.0	0.0
100130090	0.0	5.0
100130086	4.0	0.0
100129094	1.0	6.0
143678	4.0	4.0
100132699	0.0	0.0
100130079	1.0	0.0
100130074	5.0	3.0
143684	887.0	1087.0
100129086	2.0	5.0
100129080	7.0	4.0
143689	180.0	167.0
143686	7985.0	7109.0
153020	650.0	1031.0
100130067	0.0	0.0
100130064	0.0	0.0
100129075	94.0	100.0
100130060	0.0	0.0
202243	584.0	1086.0
100129074	1.0	0.0
647060	0.0	0.0
100288323	0.0	0.0
100462877	0.0	0.0
100462876	0.0	0.0
253832	3465.0	6207.0
100462879	0.0	0.0
100462878	0.0	0.0
100462871	0.0	0.0
100462870	0.0	0.0
100462873	0.0	0.0
100462872	0.0	0.0
100462875	0.0	0.0
100462874	0.0	0.0
100288319	0.0	1.0
647076	26.0	68.0
100462880	20.0	33.0
100462881	0.0	0.0
100462886	0.0	0.0
100288307	3.0	0.0
647085	0.0	0.0
100653396	0.0	0.0
647087	2574.0	2672.0
647081	1.0	1.0
100462857	0.0	0.0
100462851	0.0	0.0
100462850	0.0	0.0
100616398	0.0	0.0
100616399	0.0	0.0
100616396	0.0	0.0
100616397	0.0	0.0
100616394	0.0	0.0
647099	163.0	217.0
100616395	0.0	0.0
100616392	0.0	0.0
100616393	0.0	0.0
647094	3.0	0.0
100616390	0.0	0.0
100616391	0.0	0.0
100462866	0.0	3.0
100462865	0.0	0.0
100462868	0.0	0.0
100462867	0.0	0.0
100462869	0.0	0.0
253827	1000.0	1957.0
202299	7.0	39.0
104355426	123.0	336.0
107075092	0.0	0.0
107075094	0.0	0.0
107075096	0.0	0.0
107075097	0.0	0.0
107075098	0.0	0.0
107075099	0.0	0.0
100498859	18.0	10.0
4430	1289.0	6572.0
100132501	10.0	10.0
100132504	0.0	0.0
100132506	0.0	0.0
100132509	0.0	0.0
4440	10.0	50.0
346085	10.0	10.0
100132510	3.0	6.0
4435	117.0	25156.0
4436	1303.0	2377.0
4437	1336.0	2209.0
4438	2.0	13.0
4439	43.0	116.0
253868	3.0	25.0
64793	570.0	1217.0
100616347	0.0	0.0
64792	1521.0	2367.0
100616348	0.0	0.0
64795	2442.0	4362.0
64794	1496.0	1679.0
100616346	0.0	0.0
100616343	0.0	3.0
100616344	0.0	0.0
64799	329.0	263.0
100616341	0.0	0.0
64798	11627.0	1949.0
100616342	0.0	0.0
100616340	0.0	0.0
103456507	0.0	0.0
100616338	0.0	0.0
100616339	0.0	0.0
650623	45.0	76.0
103625683	0.0	0.0
100616336	0.0	0.0
103625684	2.0	0.0
100616337	0.0	0.0
103625681	0.0	1.0
100616334	0.0	0.0
100616335	0.0	0.0
100616332	0.0	0.0
100616333	0.0	0.0
100616330	0.0	0.0
100616331	0.0	0.0
100288397	0.0	0.0
100628315	33.0	103.0
100616327	0.0	0.0
100616328	0.0	0.0
650655	59.0	45.0
100616325	0.0	0.0
100616326	0.0	0.0
100616323	0.0	1.0
100616321	0.0	0.0
100616322	0.0	0.0
647000	4.0	0.0
100628307	0.0	12.0
100288380	8.0	7.0
86123	65.0	112.0
100616329	0.0	0.0
4481	910.0	1258.0
100616317	1.0	1.0
4482	644.0	1047.0
100616314	0.0	0.0
100616315	0.0	0.0
647012	0.0	0.0
100616312	0.0	0.0
4485	570.0	1399.0
647013	2.0	0.0
100616313	0.0	1.0
4486	149.0	893.0
100616310	0.0	0.0
4487	80.0	138.0
100616311	0.0	1.0
100288378	1.0	0.0
4477	0.0	0.0
4478	25437.0	65376.0
4479	20.0	19.0
647009	72.0	80.0
100616318	59.0	42.0
100616319	0.0	0.0
4493	11500.0	6567.0
4494	10923.0	696.0
4495	14036.0	104.0
100616389	0.0	0.0
647024	1323.0	2250.0
4496	1044.0	12.0
100616387	0.0	0.0
4498	6.0	2.0
100616388	0.0	0.0
100616385	0.0	0.0
100616386	0.0	0.0
100616383	0.0	0.0
100616384	1.0	0.0
100616381	0.0	0.0
100616382	0.0	0.0
100303453	1.0	1.0
4490	0.0	0.0
100616380	0.0	2.0
4488	33.0	67.0
4489	168.0	160.0
100616378	0.0	0.0
100616379	0.0	0.0
100616376	0.0	0.0
100616377	0.0	0.0
647030	45.0	55.0
100616374	5.0	1.0
100616375	0.0	0.0
647033	17.0	20.0
100616373	0.0	0.0
100616370	0.0	0.0
100616371	0.0	0.0
650669	173.0	208.0
4499	872.0	224.0
103611090	0.0	0.0
100616369	0.0	0.0
100616367	0.0	0.0
100616368	0.0	0.0
647047	4.0	2.0
100616365	0.0	0.0
100616363	0.0	0.0
100616364	0.0	0.0
647042	21.0	35.0
100288346	21.0	0.0
100616361	0.0	0.0
647044	0.0	0.0
100616362	0.0	0.0
100616360	0.0	0.0
100288343	2.0	0.0
118611	8.0	0.0
346007	76.0	62.0
100616358	0.0	0.0
100616359	1.0	1.0
100616356	0.0	0.0
100616354	0.0	3.0
100288339	0.0	0.0
100288337	0.0	0.0
100616352	1.0	0.0
100616353	0.0	0.0
100616350	0.0	0.0
100616351	0.0	0.0
100288332	73.0	206.0
647051	4.0	0.0
100288330	1.0	0.0
100303491	7.0	9.0
64711	2.0	1.0
64710	20453.0	35043.0
64714	2.0	4.0
64708	1324.0	3227.0
143501	1.0	1.0
143502	0.0	0.0
143506	0.0	0.0
143503	4.0	73.0
348761	0.0	0.0
100506084	22.0	38.0
64726	2.0	6.0
64725	4.0	2.0
64718	797.0	1132.0
100144597	0.0	0.0
100144596	0.0	1.0
131540	1.0	0.0
348751	229.0	73.0
131544	2952.0	2434.0
64735	0.0	0.0
103283057	1.0	2.0
100533695	3.0	7.0
64744	8799.0	7118.0
64743	4063.0	7669.0
64746	3159.0	4157.0
64745	1255.0	2255.0
64748	709.0	1729.0
64747	4744.0	4957.0
348738	4.0	12.0
100616426	0.0	0.0
100616427	0.0	0.0
100506058	0.0	0.0
100616424	0.0	0.0
100616425	0.0	0.0
100533675	2.0	0.0
100616422	6.0	2.0
64750	1969.0	6408.0
100616423	0.0	0.0
100533676	3.0	7.0
64753	95.0	141.0
100616420	1.0	1.0
100616421	0.0	0.0
64755	2860.0	4292.0
64754	397.0	357.0
64757	2274.0	1292.0
100506050	0.0	0.0
64756	2264.0	4599.0
64759	6719.0	5453.0
100506054	317.0	255.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	2.0	1.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	0.0	0.0
64760	2365.0	4356.0
100616413	0.0	0.0
100616414	1.0	1.0
100506046	62.0	60.0
64762	334.0	409.0
64761	1691.0	3816.0
64764	19539.0	23448.0
64763	930.0	1476.0
100616410	0.0	1.0
64766	1410.0	2515.0
64768	181.0	316.0
64769	2501.0	9286.0
100533682	0.0	2.0
100616417	1.0	0.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	1.0	2.0
64771	7400.0	13192.0
100616402	0.0	0.0
64770	1082.0	2178.0
100616403	0.0	0.0
64773	2266.0	3002.0
100616400	0.0	0.0
64772	943.0	1274.0
100616401	0.0	7.0
64777	2136.0	3521.0
64776	789.0	823.0
64779	798.0	1283.0
64778	4316.0	8791.0
100506080	35.0	22.0
88745	1311.0	2153.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	2010.0	2555.0
100533668	0.0	0.0
64782	1061.0	1974.0
64781	4153.0	1905.0
100506068	4.0	4.0
64784	4391.0	5545.0
100533664	2.0	16.0
64783	602.0	668.0
100533665	0.0	0.0
64786	2845.0	3623.0
100533666	0.0	0.0
64785	204.0	368.0
64788	934.0	1301.0
64787	2944.0	4866.0
100506061	0.0	0.0
64789	326.0	461.0
100506060	75.0	115.0
100288298	0.0	0.0
100533661	0.0	0.0
100533662	4.0	0.0
100506013	0.0	2.0
100506012	56.0	77.0
167555	47.0	38.0
100132520	0.0	0.0
100132526	3.0	26.0
100132529	4.0	0.0
100533646	1.0	16.0
100506003	0.0	0.0
100533642	49.0	75.0
100506007	56.0	39.0
100506001	5.0	13.0
100506000	1.0	2.0
204962	40.0	458.0
100462800	2.0	0.0
100132534	0.0	1.0
100132537	2.0	3.0
100506035	20.0	27.0
202309	405.0	112.0
100506039	0.0	0.0
100506033	823.0	1411.0
100533619	1.0	1.0
100132541	0.0	1.0
100533624	0.0	0.0
100506025	0.0	0.0
100506020	11.0	22.0
131566	2364.0	9595.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	882.0	15371.0
100462832	0.0	0.0
100132562	1.0	0.0
100132565	2.0	0.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	0.0	0.0
131578	255.0	3109.0
100462843	0.0	0.0
131583	462.0	2253.0
100462809	2.0	5.0
143570	445.0	615.0
100132580	15.0	15.0
100462811	1.0	12.0
100462810	1.0	2.0
100462813	8.0	30.0
100462812	0.0	0.0
100132591	1.0	0.0
100462821	0.0	0.0
100132594	2.0	2.0
100462824	0.0	0.0
100132597	1.0	0.0
100462826	0.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	64.0	80.0
170689	1403.0	1053.0
170688	1.0	0.0
100462990	0.0	0.0
155061	1037.0	1770.0
131096	47.0	55.0
155066	3373.0	3225.0
170680	0.0	0.0
100533800	2.0	5.0
169693	18.0	19.0
170679	87.0	126.0
100036567	0.0	0.0
155051	749.0	2953.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	1.0	0.0
100036565	0.0	0.0
155054	297.0	415.0
143098	871.0	3691.0
4507	1116.0	2298.0
4508	119123.0	269668.0
4509	15878.0	33233.0
100462977	18.0	9.0
4500	315.0	131.0
4501	24673.0	13018.0
4502	15311.0	22830.0
4503	35.0	74.0
4504	9.0	37.0
4520	1346.0	1677.0
4519	180524.0	301530.0
170690	13.0	133.0
4511	15.0	10.0
4512	439434.0	667152.0
100462981	0.0	3.0
4513	130023.0	292541.0
4514	191263.0	384260.0
100462983	6.0	2.0
4515	68.0	86.0
170692	24.0	105.0
100462985	1.0	0.0
170691	87.0	217.0
253512	913.0	707.0
4521	360.0	605.0
4522	2286.0	3490.0
157680	2378.0	3583.0
4523	3.0	5.0
4524	2946.0	6056.0
4528	1556.0	1988.0
155006	0.0	16.0
4540	155617.0	193345.0
4541	67476.0	55611.0
157667	1.0	2.0
4542	1675.0	1498.0
4534	1059.0	2369.0
4535	109419.0	180006.0
4536	121035.0	195360.0
4537	53481.0	94628.0
4538	301289.0	573888.0
4539	19760.0	32177.0
157697	833.0	1245.0
4550	223950.0	373812.0
155038	1500.0	1393.0
4552	1123.0	1787.0
4553	0.0	2.0
4543	1.0	0.0
4544	1.0	0.0
4547	8.0	9.0
100036575	6.0	3.0
4548	3878.0	6584.0
100036574	0.0	0.0
4549	21867.0	38023.0
131076	361.0	642.0
4563	1.0	2.0
4564	1.0	0.0
4555	0.0	0.0
4556	1.0	0.0
4558	36.0	40.0
157695	1203.0	2836.0
157693	3.0	6.0
4570	0.0	0.0
348378	167.0	65.0
4571	1709.0	3955.0
4572	0.0	0.0
4573	1.0	3.0
4574	0.0	0.0
4575	1.0	3.0
100288287	0.0	0.0
100288283	2.0	3.0
4565	0.0	1.0
4566	0.0	0.0
4567	8.0	14.0
4568	4.0	0.0
253559	59.0	45.0
4569	0.0	2.0
253558	1132.0	1488.0
4580	594.0	815.0
4581	87.0	111.0
4582	1588.0	4806.0
4583	0.0	0.0
4584	75.0	196.0
4585	8.0	63.0
4586	0.0	3.0
4576	1.0	5.0
4577	1.0	0.0
4578	0.0	0.0
4579	36.0	18.0
4591	1696.0	1904.0
4593	58.0	42.0
4594	2190.0	2491.0
4595	618.0	947.0
4597	1149.0	1684.0
100288264	0.0	0.0
4588	5.0	17.0
4589	0.0	0.0
100288252	11.0	3.0
4598	1163.0	1727.0
4599	2910.0	4571.0
100288248	2.0	0.0
650560	1.0	1.0
348327	163.0	205.0
100288235	0.0	0.0
100288227	1.0	0.0
253582	1.0	3.0
100288222	0.0	1.0
64834	3543.0	5183.0
64838	177.0	1551.0
64837	933.0	2253.0
100132487	2.0	0.0
64841	627.0	743.0
64840	538.0	1640.0
64843	4.0	2.0
64844	3495.0	4577.0
64847	4054.0	5723.0
64849	212.0	248.0
64848	1583.0	2149.0
64839	2249.0	2583.0
64850	31.0	6.0
64852	803.0	1413.0
64854	1189.0	1214.0
64853	1079.0	1332.0
64856	1307.0	5917.0
64855	25300.0	34276.0
64858	417.0	601.0
64857	1131.0	4869.0
64859	546.0	609.0
387911	6.0	4.0
387914	2226.0	2521.0
100144494	0.0	3.0
64860	760.0	1482.0
64863	693.0	821.0
133619	3067.0	4387.0
64864	1361.0	1969.0
64866	2405.0	5352.0
133615	0.0	0.0
100506172	1.0	6.0
387933	18.0	17.0
100533794	0.0	0.0
387934	4.0	0.0
100533790	2.0	7.0
100506169	78.0	81.0
64881	2.0	1.0
375940	0.0	2.0
399939	0.0	0.0
100506161	94.0	38.0
100506164	1.0	8.0
399937	0.0	2.0
387921	1873.0	2148.0
100288198	79.0	122.0
100288195	0.0	0.0
387923	139.0	256.0
387924	5.0	2.0
64895	2111.0	3573.0
100506195	2.0	0.0
64897	680.0	925.0
399909	3337.0	5413.0
100288185	1.0	0.0
100288179	1.0	5.0
121601	58.0	11.0
100288173	0.0	0.0
100506190	4313.0	5604.0
399965	4.0	3.0
399967	0.0	1.0
101060111	0.0	0.0
100506134	2.0	4.0
100533754	0.0	0.0
157638	1430.0	4525.0
399968	0.0	2.0
169611	6413.0	10370.0
145645	3.0	0.0
100132402	0.0	0.0
100132403	1.0	0.0
100132406	72.0	97.0
387978	2.0	13.0
100506126	3.0	3.0
399972	39.0	60.0
157627	2.0	0.0
399979	5357.0	6377.0
121665	3179.0	6313.0
100132415	6.0	21.0
100132417	10.0	32.0
133688	6.0	4.0
399942	22.0	41.0
100506157	16.0	35.0
100533731	0.0	0.0
133686	1325.0	1579.0
157657	171.0	304.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	0.0
399947	4.0	4.0
399949	16.0	8.0
399948	534.0	722.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	3884.0	2979.0
133690	110.0	55.0
131034	2.0	562.0
399950	2.0	2.0
101060105	0.0	4.0
387990	11.0	9.0
100506144	312.0	520.0
399959	47.0	28.0
121643	1.0	1.0
121642	444.0	675.0
100132439	0.0	0.0
542767	8.0	20.0
100533713	0.0	0.0
100533714	0.0	1.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	42.0	30.0
100132441	4.0	2.0
100462957	0.0	0.0
100533725	2.0	3.0
100533721	0.0	0.0
101060160	1.0	1.0
64801	862.0	1144.0
64800	306.0	179.0
64802	870.0	909.0
64805	214.0	82.0
100132450	0.0	3.0
100144435	0.0	0.0
100506115	131.0	152.0
399988	15.0	18.0
100506119	66.0	185.0
64816	2.0	1.0
64806	0.0	1.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	11.0	14.0
100132467	5.0	0.0
101060146	84.0	173.0
101060144	1.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	0.0
101060192	13.0	31.0
101060195	326.0	552.0
4606	200.0	852.0
4607	5.0	10.0
4608	10.0	827.0
4609	1641.0	3678.0
4600	598.0	1039.0
4601	3705.0	5651.0
4602	173.0	92.0
4603	393.0	144.0
4604	14.0	24059.0
4605	818.0	345.0
202018	2402.0	2026.0
4617	0.0	22.0
170555	1.0	0.0
4618	2.0	526.0
170554	0.0	3.0
4619	3.0	107.0
170552	0.0	0.0
170559	8.0	4.0
202020	132.0	114.0
170556	4.0	4.0
4610	911.0	434.0
4611	0.0	0.0
4613	87.0	20.0
170550	2.0	1.0
4615	1940.0	2689.0
4616	6757.0	8191.0
100506311	56.0	100.0
101060176	0.0	0.0
101060171	5.0	0.0
4628	3765.0	17768.0
4629	2433.0	4082.0
170589	1.0	0.0
4620	0.0	759.0
4621	182.0	1204.0
4622	2.0	2.0
4624	30.0	231.0
4625	36.0	60532.0
4626	1.0	278.0
4627	42317.0	55479.0
432369	17.0	47.0
100506301	5.0	5.0
101060189	0.0	0.0
100506305	2.0	6.0
4640	9.0	43.0
4641	7843.0	16353.0
170575	980.0	630.0
4632	0.0	4651.0
4633	2.0	16314.0
4634	15.0	4831.0
4635	656.0	1320.0
170572	1.0	3.0
4636	386.0	567.0
4637	35690.0	53723.0
4638	1929.0	4572.0
157556	4.0	2.0
133584	246.0	678.0
4650	3676.0	5554.0
4651	5556.0	4516.0
170529	1.0	1.0
170527	0.0	0.0
170526	0.0	3.0
202051	126.0	163.0
170524	0.0	0.0
145567	558.0	948.0
202052	697.0	1700.0
170523	0.0	0.0
4642	8159.0	18016.0
4643	1609.0	5907.0
253639	255.0	300.0
4644	2274.0	3202.0
4645	4324.0	6442.0
4646	2813.0	9103.0
4647	296.0	553.0
253635	853.0	997.0
4648	219.0	130.0
4649	3285.0	4010.0
4660	1970.0	4693.0
4661	72.0	113.0
2001	0.0	14.0
2000	910.0	1966.0
170517	1.0	2.0
170516	9.0	9.0
145581	61.0	55.0
169522	0.0	2.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	2.0
170513	0.0	0.0
4653	103.0	442.0
4654	0.0	9.0
4656	2.0	216.0
4659	3597.0	5483.0
4670	10344.0	9390.0
4671	60.0	23.0
4673	18502.0	26130.0
4674	492.0	658.0
2012	7453.0	17353.0
2011	3136.0	5500.0
2010	3726.0	5220.0
2009	854.0	1076.0
170542	0.0	0.0
2006	1146.0	5240.0
170541	8.0	17.0
2005	2587.0	3726.0
170548	3.0	3.0
2004	2706.0	5843.0
170547	0.0	1.0
2003	1.0	0.0
2002	1381.0	3159.0
4664	2433.0	6028.0
4665	1254.0	13539.0
4666	29657.0	38958.0
4668	2273.0	2531.0
170540	2.0	1.0
4669	3001.0	2676.0
157567	1077.0	873.0
4680	14.0	908.0
4681	1305.0	2025.0
4682	1010.0	1842.0
4683	3477.0	4226.0
4684	7533.0	892.0
4685	106.0	230.0
2023	24447.0	40204.0
2022	4124.0	9898.0
2021	148.0	226.0
170539	9.0	8.0
2020	4.0	1.0
170533	5.0	1.0
2019	3.0	32.0
2018	9.0	86.0
2017	8442.0	22371.0
2016	1.0	4.0
170537	4.0	7.0
2015	25.0	28.0
170536	5.0	2.0
2014	1295.0	4769.0
170535	0.0	0.0
2013	1934.0	10539.0
4675	375.0	614.0
100134934	2.0	9.0
157570	85.0	63.0
4676	6661.0	11061.0
4677	6711.0	9503.0
4678	3236.0	6742.0
100134938	57.0	111.0
157574	146.0	203.0
4690	1694.0	2029.0
4691	25396.0	47648.0
4692	1012.0	2193.0
4693	19.0	7.0
4694	3099.0	3658.0
4695	1980.0	2048.0
4696	1629.0	3504.0
2034	19133.0	26310.0
2033	6348.0	7530.0
2030	2030.0	4496.0
100288165	23.0	12.0
2029	8266.0	11370.0
2028	157.0	900.0
2027	251.0	5492.0
2026	1702.0	4005.0
2025	0.0	0.0
4686	1900.0	2417.0
4688	737.0	995.0
4689	665.0	480.0
348487	19.0	34.0
2045	24.0	12.0
2044	151.0	18.0
2043	1565.0	5256.0
2042	1472.0	845.0
2041	545.0	490.0
2040	5594.0	11525.0
2039	2399.0	2954.0
2038	6.0	11.0
2037	3525.0	4976.0
2036	1492.0	4653.0
2035	3460.0	2302.0
4697	6254.0	10970.0
4698	5354.0	4904.0
735301	216.0	154.0
4699	0.0	0.0
2056	0.0	1.0
2055	876.0	2267.0
2054	795.0	529.0
2053	1717.0	2147.0
100288149	0.0	0.0
2052	5882.0	5399.0
2051	3074.0	5657.0
2050	1326.0	2435.0
100288142	88.0	119.0
253650	127.0	81.0
2049	41.0	1525.0
2048	1171.0	1987.0
2047	1089.0	189.0
2046	8.0	2.0
2067	2206.0	3805.0
2066	536.0	501.0
2065	621.0	9472.0
2064	7564.0	17772.0
2063	1351.0	2544.0
2060	5068.0	6917.0
253665	4.0	4.0
100288130	0.0	0.0
2059	1501.0	14532.0
2058	5756.0	8335.0
2057	1278.0	5716.0
2070	189.0	368.0
649446	414.0	959.0
2078	608.0	1262.0
2077	1949.0	4849.0
2074	920.0	1724.0
2073	1311.0	2502.0
2072	557.0	652.0
100288122	3.0	6.0
2071	2030.0	3853.0
2069	12.0	41.0
2068	896.0	1238.0
2081	1227.0	2146.0
649458	0.0	0.0
2086	318.0	1040.0
105751187	0.0	0.0
100288111	0.0	0.0
2079	3740.0	5282.0
170591	6.0	6.0
2091	4723.0	6266.0
2099	679.0	3129.0
2098	5800.0	5154.0
100653515	6.0	4.0
64951	255.0	629.0
64949	1856.0	2126.0
64960	1693.0	2419.0
64963	1278.0	1291.0
64965	1069.0	1527.0
64968	2145.0	3844.0
64969	1840.0	3351.0
100132372	4.0	1.0
64975	901.0	1180.0
64976	2419.0	2186.0
64979	450.0	711.0
100132380	4.0	2.0
64978	284.0	537.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	1680.0	1623.0
64983	1490.0	1972.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	86.0	68.0
287015	0.0	0.0
100506299	31.0	75.0
121512	1553.0	1930.0
100288083	1.0	0.0
101060200	270.0	351.0
100288077	0.0	2.0
100288072	13.0	10.0
121504	79.0	72.0
121506	252.0	1027.0
101060233	0.0	0.0
121551	2193.0	1318.0
100506246	0.0	0.0
133558	1.0	1.0
100506244	0.0	1.0
157506	542.0	839.0
100506243	42.0	119.0
121549	1.0	3.0
101060211	0.0	0.0
100533851	1.0	3.0
170506	2813.0	3869.0
100506275	0.0	1.0
170504	4.0	1.0
170503	0.0	2.0
100132308	1.0	0.0
121536	1970.0	3252.0
101060226	374.0	394.0
64900	898.0	1546.0
64902	1.0	1.0
64901	227.0	249.0
145553	108.0	148.0
100132311	0.0	0.0
157530	49.0	27.0
100506211	109.0	116.0
100506215	170.0	150.0
121599	23.0	2.0
100132321	0.0	1.0
100132322	1.0	1.0
100533844	0.0	0.0
100506205	0.0	1.0
101060280	0.0	0.0
64922	6.0	11.0
64921	1727.0	3188.0
64924	3207.0	4165.0
100533849	0.0	0.0
64926	1299.0	760.0
64925	1475.0	2144.0
64919	1204.0	338.0
100132332	1.0	4.0
133522	148.0	193.0
100506233	430.0	410.0
104644205	0.0	0.0
100506237	304.0	803.0
4705	3381.0	4546.0
64928	1014.0	3036.0
4706	1549.0	2254.0
64927	1067.0	1669.0
100132341	1020.0	1766.0
4707	1593.0	1988.0
4708	5405.0	4839.0
4709	1405.0	1435.0
100132346	1.0	0.0
145501	11.0	51.0
145508	653.0	1055.0
4700	1804.0	1742.0
4701	109.0	146.0
4702	1592.0	2321.0
4703	631.0	28295.0
4704	1446.0	1885.0
101060264	28.0	50.0
100506229	1.0	0.0
64940	670.0	744.0
64943	1150.0	3195.0
64946	171.0	275.0
204777	1.0	0.0
4716	2292.0	3640.0
4717	1899.0	3188.0
100132352	368.0	547.0
4718	2469.0	2797.0
4719	4367.0	6216.0
100132355	0.0	0.0
100132358	6.0	4.0
4710	2786.0	4892.0
4711	2821.0	3532.0
4712	1312.0	1396.0
4713	2834.0	3919.0
4714	1297.0	1858.0
4715	4256.0	5710.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	6.0
100506413	0.0	1.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	1.0	5.0
407033	0.0	0.0
4728	2714.0	5877.0
4729	392.0	697.0
4720	3404.0	5250.0
4722	2410.0	3786.0
4723	5054.0	7457.0
4724	1437.0	1974.0
4725	3716.0	8743.0
4726	1665.0	2044.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2295.0	3449.0
4739	4002.0	7666.0
100506409	1.0	2.0
4730	40.0	44.0
4731	2096.0	3146.0
4733	2550.0	2153.0
4734	557.0	1405.0
4735	26490.0	44688.0
4736	25207.0	30264.0
407016	0.0	2.0
407017	1.0	1.0
100506433	1.0	0.0
407014	7.0	29.0
407015	0.0	0.0
4750	1157.0	1303.0
407018	1.0	14.0
100506436	94.0	50.0
4751	108.0	91.0
407019	2.0	28.0
407013	0.0	1.0
407010	1.0	23.0
407011	3.0	6.0
192217	17.0	19.0
4741	16.0	58.0
4744	63.0	97.0
4745	3.0	3.0
4747	46.0	145.0
407006	1.0	39.0
407003	0.0	3.0
100506421	0.0	1.0
650368	46.0	53.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	0.0
4761	2.0	8.0
407007	0.0	21.0
100506424	1.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	76.0	39.0
649395	5.0	2.0
348180	631.0	1117.0
407001	1.0	0.0
407002	4.0	5.0
407000	0.0	0.0
4752	347.0	560.0
4753	1731.0	23309.0
100506428	142.0	462.0
4756	2952.0	4501.0
4758	4235.0	9318.0
4759	0.0	0.0
4771	2057.0	2395.0
4772	1174.0	652.0
4773	2273.0	2182.0
348174	4.0	4.0
2110	861.0	1052.0
2108	2210.0	2535.0
2107	5225.0	7337.0
2104	620.0	549.0
2103	8.0	20.0
2101	1839.0	1520.0
4763	6037.0	12584.0
4764	0.0	0.0
4768	0.0	0.0
2109	2487.0	4113.0
4780	8524.0	11546.0
4781	3366.0	10189.0
4782	9892.0	20067.0
4783	1146.0	1341.0
4784	4416.0	11713.0
2122	424.0	1150.0
2121	1509.0	2745.0
2120	2125.0	2858.0
143282	155.0	253.0
2119	1259.0	7907.0
2118	165.0	2896.0
100303743	0.0	0.0
2117	1523.0	2130.0
2116	41.0	22.0
100303745	0.0	0.0
2115	870.0	3350.0
2114	4239.0	6641.0
167227	2214.0	1909.0
2113	14724.0	10325.0
143279	588.0	1145.0
4774	4775.0	6829.0
4775	2027.0	1321.0
4776	1116.0	6518.0
4778	61.0	145.0
4779	18035.0	33449.0
4790	3073.0	3770.0
348158	3.0	9.0
4791	1768.0	4794.0
4792	7637.0	9416.0
4793	1037.0	1378.0
348156	29.0	45.0
4794	730.0	1112.0
4795	1329.0	1902.0
407052	0.0	1.0
2132	3246.0	4890.0
407053	0.0	0.0
2131	1611.0	2992.0
407050	4.0	9.0
2130	8726.0	13119.0
407051	0.0	0.0
