id	43f59329-24dd-44bf-aa97-887a2998ab81	b71f0911-510a-4382-a07f-661994646fc9
106478965	3.0	1.0
161931	0.0	1.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	1.0
106478962	5.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	2.0	1.0
340205	19.0	47.0
340206	0.0	3.0
388228	814.0	642.0
830	5612.0	5894.0
831	12158.0	13246.0
832	10798.0	9676.0
833	3600.0	2413.0
834	222.0	702.0
835	1850.0	1422.0
836	718.0	1337.0
837	543.0	1347.0
838	1.0	10.0
342865	0.0	2.0
340204	0.0	0.0
839	644.0	780.0
90594	744.0	495.0
100505993	1.0	0.0
106478959	0.0	0.0
106478958	2.0	0.0
100505994	20.0	39.0
106478957	9.0	3.0
106478956	1.0	0.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	7.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	88.0	110.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	4.0	0.0
90592	635.0	465.0
7809	0.0	0.0
840	723.0	1101.0
841	851.0	914.0
842	1578.0	804.0
843	771.0	917.0
844	6.0	13.0
136991	0.0	0.0
845	508.0	132.0
342850	4.0	0.0
846	0.0	0.0
7802	3138.0	1211.0
847	19942.0	12114.0
7804	5350.0	2094.0
7803	4416.0	6410.0
7805	1914.0	9360.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	0.0
376267	962.0	1137.0
106478986	0.0	0.0
106478985	3.0	2.0
106478984	1.0	0.0
388254	1.0	1.0
106478983	2.0	0.0
388255	0.0	4.0
106478982	3.0	0.0
339201	544.0	394.0
653447	622.0	536.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	3.0	3.0
7818	3669.0	3531.0
28595	0.0	4.0
148979	72.0	56.0
28592	3.0	3.0
28593	0.0	0.0
28599	0.0	0.0
401744	1.0	1.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1932.0	1444.0
857	15897.0	9958.0
641457	0.0	0.0
7812	40719.0	27554.0
858	8970.0	5371.0
641456	1.0	0.0
859	4.0	0.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	4.0	1.0
106478976	0.0	0.0
106478975	1.0	1.0
106478974	3.0	0.0
106478973	59.0	10.0
106478972	15.0	4.0
653435	1.0	0.0
106478971	14.0	4.0
653436	2.0	0.0
106478970	1.0	0.0
653437	36.0	0.0
146330	2533.0	1060.0
146325	1.0	0.0
860	209.0	1040.0
861	206.0	4635.0
862	797.0	663.0
653440	217.0	222.0
863	222.0	340.0
653441	185.0	54.0
864	176.0	445.0
865	1897.0	2335.0
866	0.0	2.0
867	1939.0	1819.0
868	3116.0	1738.0
869	82.0	350.0
134353	368.0	322.0
641467	54.0	35.0
7827	1.0	0.0
106478926	2.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	11.0	3.0
219402	1984.0	1533.0
106478923	0.0	0.0
7840	2617.0	1411.0
106478922	2.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	2.0	1.0
7841	3322.0	2457.0
388276	0.0	0.0
388275	1.0	5.0
388272	316.0	311.0
871	3228.0	8091.0
873	2186.0	1992.0
874	114.0	315.0
875	258.0	154.0
7832	17989.0	28339.0
100505967	0.0	0.0
7837	593.0	3451.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	0.0	0.0
106478913	0.0	1.0
106478912	0.0	0.0
7851	126.0	178.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	32.0	133.0
106478910	0.0	0.0
7852	1280.0	3879.0
100270754	0.0	0.0
881	2.0	16.0
100270755	1.0	0.0
883	516.0	308.0
885	4.0	0.0
886	0.0	3.0
887	124.0	39.0
100270753	0.0	0.0
7844	1509.0	1500.0
889	3290.0	1796.0
7846	1178.0	7029.0
106478909	0.0	0.0
219409	0.0	0.0
7849	120838.0	37801.0
220416	1.0	10.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2135.0	1368.0
106478944	0.0	0.0
100174857	1.0	2.0
106478943	36.0	36.0
5201	2437.0	2784.0
106478942	5.0	4.0
5202	1370.0	1474.0
106478941	0.0	0.0
106478940	0.0	0.0
890	63.0	179.0
891	622.0	624.0
892	3516.0	2412.0
894	4473.0	7061.0
342808	0.0	0.0
895	0.0	0.0
896	3412.0	3735.0
388289	3.0	5.0
897	1.0	0.0
898	140.0	131.0
899	214.0	217.0
7855	3764.0	2584.0
7857	20.0	1009.0
171392	512.0	407.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	1.0	0.0
106478938	1.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	6160.0	2332.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	64.0	6.0
5210	295.0	251.0
7873	3120.0	2313.0
100505975	43.0	17.0
106478933	0.0	0.0
5211	7122.0	6166.0
106478932	0.0	0.0
219432	0.0	0.0
5212	347.0	297.0
106478931	0.0	0.0
5213	4395.0	2639.0
219431	0.0	0.0
7874	7134.0	4839.0
106478930	0.0	0.0
388284	263.0	149.0
171389	7.0	3.0
100420508	0.0	0.0
100420505	21.0	5.0
105377595	17.0	14.0
5203	508.0	639.0
7866	2133.0	1746.0
100420503	7.0	1.0
5204	15489.0	15508.0
100420502	18.0	1.0
5205	4419.0	2602.0
100420501	0.0	0.0
7867	4525.0	5970.0
5207	64.0	28.0
7869	2371.0	1520.0
5208	12565.0	3008.0
106478929	0.0	0.0
5209	613.0	1554.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	5155.0	1992.0
7884	1583.0	1826.0
219445	0.0	0.0
5222	108.0	32.0
90523	102.0	100.0
5223	1287.0	1169.0
5224	0.0	0.0
90522	820.0	1059.0
100419521	2.0	1.0
220433	31.0	13.0
146378	0.0	0.0
100420519	1.0	1.0
5214	6071.0	4175.0
158373	99.0	102.0
7879	15582.0	14340.0
5216	11533.0	18688.0
100420512	0.0	0.0
5217	10238.0	6018.0
5218	2872.0	2530.0
158376	35.0	32.0
100505929	0.0	0.0
158358	2921.0	1825.0
5230	14526.0	11875.0
220429	1.0	1.0
5232	0.0	0.0
5233	9.0	6.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	31.0	32.0
100505919	0.0	0.0
100420527	15.0	6.0
100420526	2.0	0.0
5225	2.0	1.0
5226	7189.0	5252.0
100505911	88.0	51.0
5228	7170.0	2838.0
90507	3030.0	1797.0
5229	1359.0	1054.0
90506	123.0	83.0
5241	207.0	351.0
219469	0.0	0.0
101929471	1.0	0.0
5243	383.0	370.0
5244	60.0	93.0
101929478	0.0	0.0
5245	4511.0	3964.0
219464	0.0	0.0
5246	0.0	0.0
5236	3284.0	2928.0
5238	2045.0	2005.0
5239	1055.0	1094.0
100505945	0.0	1.0
158399	534.0	212.0
5250	15622.0	13710.0
101929484	3.0	35.0
5251	267.0	2408.0
5252	7601.0	4484.0
219479	0.0	0.0
5253	5509.0	3041.0
5255	1604.0	969.0
219477	0.0	0.0
5256	3135.0	1807.0
5257	6912.0	4153.0
220441	381.0	487.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	720.0	796.0
158383	7.0	6.0
100420546	13.0	6.0
90527	6270.0	2985.0
158381	31.0	15.0
100505933	87.0	44.0
90529	754.0	585.0
5261	1557.0	1349.0
5264	4268.0	2379.0
5265	2126.0	56229.0
5266	2.0	13.0
5267	0.0	0.0
219487	0.0	0.0
5268	0.0	3.0
101929410	16.0	10.0
219484	0.0	0.0
219482	0.0	0.0
5260	62.0	60.0
5258	0.0	0.0
5259	1.0	0.0
5272	1024.0	1495.0
5273	0.0	4.0
5274	516.0	301.0
28509	0.0	0.0
5275	1.0	0.0
5276	3.0	2.0
5277	570.0	520.0
101929423	114.0	71.0
5279	1444.0	1329.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1515.0	4405.0
28505	0.0	0.0
101929428	0.0	0.0
5271	356.0	915.0
28506	0.0	0.0
256435	1536.0	1268.0
28500	0.0	0.0
5269	5923.0	5801.0
105377617	0.0	0.0
5283	1444.0	718.0
5284	98.0	78.0
100420450	0.0	0.0
5286	7182.0	3860.0
5287	1733.0	1153.0
5288	7.0	1.0
5289	3044.0	2073.0
101929437	1.0	0.0
5280	77.0	63.0
5281	686.0	559.0
5282	3.0	5.0
102723166	24.0	19.0
102723167	38.0	19.0
102723165	1.0	2.0
100420458	0.0	2.0
5294	100.0	300.0
100420462	0.0	1.0
5295	5176.0	4472.0
100419472	0.0	0.0
5296	38.0	41.0
5297	5622.0	3545.0
5298	7158.0	4545.0
100419471	0.0	1.0
5290	1449.0	1420.0
100419477	0.0	0.0
5291	6737.0	3639.0
5292	742.0	1844.0
5293	1041.0	1384.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	5.0	9.0
256471	1309.0	737.0
100419489	4.0	0.0
100101935	0.0	0.0
100270680	2.0	1.0
100420477	5.0	0.0
100420476	104.0	4.0
100420484	0.0	1.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	5.0	5.0
101929402	50.0	12.0
100270648	0.0	0.0
101929407	197.0	148.0
105375013	11.0	8.0
641365	0.0	0.0
641364	5.0	4.0
401696	0.0	1.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	139.0	115.0
28572	1.0	2.0
28573	0.0	5.0
28570	0.0	0.0
28571	0.0	0.0
28576	0.0	1.0
28577	2.0	5.0
653354	0.0	4.0
28574	0.0	1.0
401687	0.0	0.0
28575	0.0	0.0
641372	11.0	2.0
641371	128.0	114.0
112950	1898.0	1700.0
641373	0.0	0.0
28589	10.0	12.0
28583	0.0	4.0
28584	1.0	3.0
28581	2.0	7.0
28582	0.0	1.0
28587	0.0	0.0
124930	273.0	281.0
28588	0.0	0.0
28585	1.0	1.0
28586	1.0	12.0
28580	0.0	0.0
124935	2966.0	1976.0
124936	2052.0	1160.0
378805	785.0	430.0
641380	0.0	0.0
112942	4035.0	2978.0
378807	5.0	1.0
641382	0.0	0.0
641384	2.0	0.0
401675	0.0	0.0
28558	20.0	12.0
28559	78.0	204.0
28556	0.0	0.0
28557	2.0	4.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1299.0	1335.0
401665	0.0	0.0
641379	0.0	0.0
124925	10.0	2.0
401664	0.0	0.0
28569	1.0	9.0
401663	0.0	0.0
112939	2448.0	2380.0
401662	0.0	0.0
28567	14.0	45.0
401661	0.0	0.0
28568	19.0	23.0
112937	276.0	109.0
112936	3068.0	2295.0
449645	1.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	29.0	85.0
28560	2.0	3.0
28565	0.0	0.0
653363	0.0	0.0
653364	0.0	5.0
28566	0.0	2.0
28563	1.0	4.0
28564	2.0	2.0
378828	0.0	0.0
378825	2.0	0.0
391804	0.0	0.0
124989	994.0	400.0
391803	0.0	0.0
340286	2.0	1.0
653390	53.0	33.0
339290	2278.0	1187.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	825.0	306.0
124975	53.0	46.0
124976	502.0	1430.0
391819	0.0	0.0
124974	2.0	3.0
340277	844.0	341.0
340274	2.0	3.0
340273	4.0	9.0
339287	3774.0	3528.0
28514	783.0	468.0
28512	731.0	587.0
28513	43.0	22.0
28518	2.0	4.0
28519	0.0	0.0
28516	1.0	2.0
28517	0.0	0.0
28510	0.0	0.0
28511	1644.0	1578.0
124961	1362.0	671.0
340267	191.0	51.0
340260	0.0	0.0
112970	409.0	346.0
28525	0.0	0.0
28526	10.0	48.0
28523	0.0	0.0
378832	2.0	4.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4747.0	4856.0
901	3434.0	3156.0
340252	2610.0	1441.0
902	1549.0	1338.0
904	2281.0	1693.0
905	3147.0	1992.0
908	5917.0	5842.0
909	2.0	972.0
340371	2222.0	1217.0
136895	592.0	321.0
51081	2614.0	2227.0
51083	1.0	6.0
51082	2755.0	2432.0
51085	283.0	332.0
51084	2543.0	2126.0
51087	285.0	50.0
51086	9.0	4.0
146212	18.0	11.0
51088	1259.0	1279.0
910	1.0	73.0
90678	1747.0	1058.0
911	50.0	1079.0
912	121.0	203.0
913	19.0	565.0
914	326.0	737.0
915	84.0	227.0
916	391.0	596.0
917	75.0	103.0
919	177.0	291.0
90673	2090.0	667.0
51090	1372.0	582.0
51092	3683.0	2450.0
51091	1308.0	724.0
51094	4366.0	3917.0
51093	2667.0	1573.0
51096	2145.0	2048.0
51095	1310.0	1034.0
146225	26.0	23.0
51098	2098.0	1882.0
340359	11.0	4.0
51097	4011.0	2745.0
146223	15692.0	5877.0
51099	1180.0	859.0
920	668.0	3864.0
146227	108.0	534.0
921	139.0	322.0
90668	115.0	57.0
922	0.0	1.0
923	209.0	289.0
340351	209.0	164.0
924	88.0	166.0
643941	0.0	0.0
925	558.0	260.0
926	113.0	62.0
927	0.0	4.0
928	24547.0	15867.0
100312775	4.0	1.0
929	1230.0	3919.0
158228	356.0	106.0
339366	57.0	58.0
26095	193.0	125.0
401825	0.0	0.0
26098	1272.0	922.0
340348	1073.0	836.0
26097	6045.0	4160.0
388324	403.0	182.0
26099	5921.0	5761.0
388325	45.0	250.0
930	9.0	38.0
148898	689.0	252.0
931	41.0	136.0
388323	36.0	15.0
932	0.0	2.0
933	623.0	442.0
643954	0.0	1.0
26090	7179.0	4955.0
134265	601.0	744.0
26092	8161.0	5208.0
936	0.0	0.0
26091	2078.0	1890.0
158234	1102.0	534.0
26094	1275.0	776.0
643955	0.0	0.0
938	28.0	5.0
26093	1538.0	1161.0
939	182.0	159.0
401827	0.0	0.0
90693	641.0	448.0
158219	739.0	1312.0
134266	952.0	692.0
643971	1.0	1.0
940	42.0	217.0
941	60.0	89.0
124872	582.0	218.0
942	99.0	859.0
943	14.0	87.0
342994	4.0	2.0
944	48.0	132.0
643965	0.0	1.0
945	58.0	344.0
946	2.0	143.0
7903	288.0	1520.0
947	5122.0	5465.0
158222	45.0	49.0
948	3037.0	3061.0
949	2044.0	1303.0
7905	28586.0	14403.0
136853	627.0	182.0
401895	0.0	0.0
339344	250.0	251.0
339345	0.0	0.0
653308	203.0	144.0
26074	72.0	27.0
7918	1371.0	1026.0
26073	4648.0	3478.0
7917	11644.0	8949.0
7919	7050.0	3827.0
950	15175.0	14990.0
951	351.0	841.0
952	130.0	146.0
388344	418.0	408.0
953	2641.0	5977.0
954	45.0	169.0
643976	0.0	0.0
955	2827.0	2139.0
641311	4.0	2.0
956	563.0	329.0
957	897.0	570.0
958	1308.0	2334.0
959	92.0	117.0
7913	12221.0	7901.0
7916	16697.0	11146.0
7915	2863.0	1443.0
26071	1823.0	1285.0
388341	365.0	386.0
26085	22.0	52.0
388339	23.0	17.0
26084	801.0	652.0
342979	2032.0	944.0
960	13088.0	21828.0
26086	865.0	769.0
342977	27.0	39.0
388335	1599.0	475.0
961	6757.0	6830.0
26088	4723.0	3094.0
962	187.0	657.0
388336	43.0	79.0
963	502.0	2335.0
388333	7.0	0.0
965	435.0	770.0
966	18297.0	23843.0
7920	495.0	375.0
643987	0.0	0.0
967	24684.0	36672.0
7923	1763.0	835.0
7922	10886.0	8330.0
968	23.0	48.0
969	301.0	1300.0
26080	0.0	0.0
643988	459.0	641.0
26083	9.0	3.0
161835	61.0	31.0
134218	2626.0	2546.0
100312782	0.0	0.0
7941	3234.0	1764.0
7940	113.0	891.0
26059	62.0	60.0
339324	1594.0	1038.0
339327	634.0	321.0
26052	275.0	351.0
26051	534.0	730.0
339318	1559.0	761.0
340307	0.0	0.0
26054	7239.0	4708.0
970	6.0	136.0
971	166.0	190.0
26053	1374.0	1675.0
972	30567.0	136978.0
26056	1570.0	2081.0
973	23.0	166.0
974	44.0	243.0
26058	6407.0	4119.0
975	34848.0	26656.0
26057	7160.0	4444.0
653333	28.0	11.0
976	1920.0	2551.0
7932	0.0	0.0
100312789	2.0	0.0
977	8546.0	13962.0
100312788	0.0	0.0
978	57.0	161.0
643996	0.0	0.0
7936	3316.0	2741.0
100312785	0.0	1.0
26050	1681.0	562.0
100312787	0.0	0.0
641339	283.0	152.0
161823	1199.0	518.0
100312792	0.0	0.0
100312794	17.0	11.0
100312790	0.0	0.0
148870	20.0	6.0
388364	0.0	0.0
388363	112.0	127.0
653316	72.0	23.0
653319	1747.0	665.0
148867	1927.0	1926.0
26063	393.0	361.0
122258	1.0	0.0
26062	0.0	0.0
102578074	2.0	1.0
26065	11090.0	7895.0
26064	1675.0	2738.0
983	121.0	326.0
984	1771.0	1411.0
146206	77.0	89.0
987	5777.0	4590.0
988	2836.0	2605.0
7942	1840.0	1558.0
989	7968.0	7985.0
26061	1685.0	1018.0
161829	2.0	2.0
100312798	14.0	1.0
26060	4208.0	2844.0
219525	0.0	0.0
5300	1762.0	1358.0
5301	1.0	1.0
339302	0.0	0.0
388394	1.0	0.0
990	34.0	165.0
991	90.0	236.0
100419609	0.0	0.0
342945	300.0	228.0
993	293.0	156.0
994	2561.0	4775.0
51001	609.0	682.0
100419606	1.0	0.0
51000	2326.0	1446.0
995	3.0	29.0
996	7459.0	4854.0
51003	415.0	367.0
100419608	16.0	6.0
997	1442.0	1538.0
51002	790.0	731.0
388389	0.0	3.0
998	8687.0	10127.0
51005	946.0	717.0
999	50210.0	24022.0
51004	776.0	437.0
158293	4268.0	2584.0
51006	3428.0	3228.0
7955	128.0	72.0
51009	2577.0	1914.0
7957	623.0	327.0
51008	1098.0	1039.0
158297	5.0	5.0
219537	7.0	7.0
5310	4116.0	2226.0
5311	3338.0	2420.0
101929387	5.0	4.0
388387	22.0	8.0
100419614	0.0	0.0
388381	2.0	0.0
51010	852.0	636.0
100420608	0.0	0.0
342933	0.0	0.0
51012	2908.0	2052.0
51011	3770.0	1025.0
51014	5617.0	3817.0
51013	1002.0	1101.0
51016	658.0	522.0
7965	1225.0	780.0
51015	997.0	1143.0
5303	1384.0	1211.0
51018	1296.0	1062.0
5304	10.0	7.0
5305	1558.0	2469.0
5306	8130.0	5548.0
5307	0.0	3.0
51019	1523.0	1146.0
342931	2.0	3.0
5308	0.0	8.0
101929390	0.0	0.0
5309	1.0	20.0
219527	26.0	79.0
101929397	0.0	0.0
7980	60.0	116.0
5320	29.0	1583.0
7982	2856.0	1518.0
5321	436.0	300.0
5322	45.0	270.0
7984	1968.0	863.0
219541	678.0	612.0
51021	2825.0	2559.0
51020	2411.0	2116.0
51023	748.0	629.0
51022	156.0	167.0
51025	367.0	203.0
342926	1171.0	694.0
51024	5769.0	5270.0
7976	1322.0	842.0
5313	2.0	1.0
51027	869.0	485.0
100420613	0.0	0.0
51026	1871.0	1717.0
5314	15.0	2.0
7975	1315.0	855.0
100420612	6.0	2.0
5315	25621.0	35440.0
51029	3155.0	2448.0
7978	564.0	419.0
51028	3371.0	2332.0
5316	4527.0	2801.0
5317	27.0	119.0
5318	23.0	213.0
7979	2559.0	3014.0
219539	61.0	100.0
5319	1.0	3.0
219557	7.0	2.0
7991	583.0	2755.0
5330	356.0	1097.0
7994	5034.0	2944.0
5331	1301.0	1380.0
5332	3315.0	1839.0
7993	1111.0	702.0
5333	1100.0	1857.0
5334	559.0	332.0
51030	1957.0	1387.0
51032	18.0	5.0
51031	4150.0	3390.0
342918	9.0	1.0
100420627	1.0	1.0
51035	6016.0	5309.0
5324	592.0	644.0
5325	1021.0	857.0
5326	1795.0	1071.0
5327	2727.0	2653.0
7988	1017.0	923.0
100420621	0.0	0.0
5328	384.0	15411.0
5329	80.0	2091.0
158248	36.0	17.0
5340	2.0	1.0
5341	212.0	1947.0
5342	8.0	2.0
5343	26.0	12.0
101929335	13.0	58.0
5345	66.0	288.0
63027	816.0	361.0
342909	166.0	154.0
342908	429.0	313.0
51043	3422.0	2512.0
51042	141.0	91.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	6679.0	4472.0
90634	854.0	927.0
134285	3046.0	612.0
5336	1004.0	1208.0
5337	399.0	530.0
90637	858.0	566.0
100420633	0.0	0.0
5338	1462.0	1546.0
5339	10598.0	9046.0
90639	895.0	598.0
5350	959.0	350.0
5351	5179.0	4814.0
5352	10757.0	8879.0
219578	1400.0	204.0
100419650	4.0	3.0
134288	29.0	4.0
63035	2583.0	1449.0
5354	123.0	299.0
5355	1243.0	2652.0
63036	1.0	0.0
5356	3582.0	3662.0
90632	29.0	6.0
101929344	0.0	0.0
161882	441.0	141.0
51050	10.0	104.0
51052	0.0	0.0
643906	0.0	0.0
51054	56.0	129.0
643904	6.0	0.0
51053	567.0	424.0
643905	0.0	0.0
51056	3499.0	4749.0
51058	937.0	656.0
51057	421.0	251.0
643909	0.0	0.0
5346	137.0	176.0
90624	1973.0	817.0
51059	21.0	8.0
5347	143.0	185.0
5348	73.0	60.0
5349	3.0	56.0
90625	53.0	18.0
90627	6482.0	1977.0
5360	1814.0	5165.0
5361	2735.0	2797.0
5362	3500.0	2377.0
101929351	87.0	44.0
5364	8714.0	5596.0
5365	43.0	46.0
5366	37.0	375.0
90665	0.0	0.0
5367	0.0	4.0
51061	4831.0	3259.0
51060	3545.0	3064.0
51063	678.0	1383.0
51062	285.0	323.0
146279	5.0	6.0
51065	3161.0	4028.0
643915	1.0	1.0
51067	513.0	516.0
51066	73.0	63.0
51069	1690.0	1091.0
51068	2164.0	2158.0
5357	811.0	492.0
5358	8418.0	11786.0
100420656	0.0	0.0
5359	1436.0	2394.0
643911	85.0	137.0
100420650	0.0	3.0
5371	3522.0	4199.0
100420660	0.0	1.0
5372	1016.0	995.0
5373	467.0	495.0
158257	14.0	18.0
732448	1.0	1.0
5375	40.0	7.0
5376	4256.0	6795.0
90655	0.0	0.0
5378	1242.0	820.0
219595	1.0	2.0
101929369	0.0	2.0
51070	1756.0	1609.0
51072	160.0	139.0
51071	1735.0	1939.0
5370	1.0	0.0
51074	1562.0	1013.0
51073	1790.0	1492.0
51076	765.0	744.0
51075	4342.0	2859.0
51078	2156.0	1816.0
51077	3480.0	2368.0
51079	1440.0	1363.0
5368	11.0	68.0
5369	0.0	0.0
100420665	1.0	0.0
171222	6.0	4.0
171221	0.0	0.0
90649	4833.0	3159.0
171220	515.0	333.0
5382	234.0	147.0
5383	30.0	22.0
100419560	7.0	3.0
28619	2.0	7.0
5387	220.0	146.0
28613	0.0	0.0
28614	6.0	23.0
220594	5.0	6.0
28611	8.0	31.0
28612	1.0	1.0
28617	1.0	6.0
5380	2.0	0.0
28616	2.0	10.0
28610	1.0	4.0
5379	384.0	280.0
100420558	0.0	0.0
100420557	1.0	2.0
100420555	0.0	0.0
100420552	1.0	0.0
5393	1038.0	1043.0
5394	3276.0	2746.0
5395	961.0	571.0
5396	3771.0	8431.0
101929302	140.0	51.0
28624	0.0	0.0
28625	1.0	0.0
28622	0.0	1.0
28623	0.0	0.0
28628	2.0	0.0
28629	1.0	1.0
28626	0.0	3.0
28627	0.0	1.0
28620	6.0	11.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	1.0	0.0
28608	0.0	1.0
28609	1.0	4.0
100419595	0.0	0.0
28602	8.0	17.0
28603	1.0	2.0
101929328	0.0	2.0
28600	0.0	1.0
28601	1.0	10.0
28606	14.0	14.0
101929329	0.0	2.0
100419599	0.0	0.0
256536	2884.0	2405.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	3193.0	2596.0
53616	1369.0	855.0
100420591	0.0	0.0
100420590	4.0	0.0
112802	0.0	0.0
256586	260.0	448.0
171177	39.0	108.0
171169	2.0	1.0
53632	3.0	2.0
53630	13.0	12.0
53635	7404.0	5217.0
53637	9.0	39.0
112840	1046.0	896.0
26038	24.0	15.0
26037	4060.0	2743.0
653226	5.0	3.0
28699	0.0	0.0
26039	1365.0	876.0
112849	507.0	253.0
112846	10.0	5.0
26030	3799.0	2606.0
28693	0.0	0.0
28694	0.0	0.0
26032	853.0	259.0
28691	3.0	15.0
26031	3636.0	2157.0
28692	0.0	8.0
26034	9547.0	1326.0
28697	0.0	0.0
26033	115.0	47.0
28698	0.0	0.0
653232	196.0	164.0
100312803	2.0	0.0
26036	3001.0	1823.0
100312806	0.0	0.0
28695	0.0	0.0
26035	945.0	1351.0
28696	0.0	0.0
653234	13.0	5.0
643898	0.0	0.0
100312801	11.0	3.0
28690	3.0	7.0
26049	908.0	270.0
26048	999.0	722.0
653214	741.0	833.0
100312819	0.0	0.0
26040	3091.0	1606.0
26043	3719.0	2577.0
26045	42.0	26.0
653220	0.0	0.0
26047	470.0	231.0
100312817	0.0	0.0
26046	2559.0	1551.0
100312816	0.0	0.0
124817	66.0	48.0
148808	178.0	539.0
378925	2.0	0.0
28679	0.0	0.0
26015	1734.0	963.0
653247	0.0	0.0
26018	5987.0	3019.0
28677	3.0	10.0
26017	3683.0	3412.0
28678	0.0	0.0
26019	3440.0	2188.0
124801	350.0	309.0
28671	6.0	13.0
28672	2.0	10.0
26010	3537.0	5344.0
28670	5.0	5.0
26012	2584.0	1853.0
28675	0.0	0.0
26011	3424.0	2180.0
28676	0.0	1.0
28673	3.0	10.0
148811	43.0	19.0
26013	1230.0	439.0
28674	10.0	12.0
124808	1224.0	1039.0
148818	15.0	0.0
112812	106.0	118.0
26027	1705.0	391.0
653236	64.0	44.0
28688	1.0	2.0
28689	3.0	11.0
653238	85.0	40.0
112817	54.0	13.0
148823	13.0	19.0
28682	5.0	7.0
28683	8.0	9.0
148824	2.0	4.0
28680	3.0	11.0
653240	0.0	0.0
26020	11602.0	10224.0
28681	3.0	3.0
28686	0.0	0.0
26022	2957.0	5932.0
28684	3.0	9.0
26025	176.0	106.0
26024	351.0	276.0
28685	1.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	259.0	123.0
28657	0.0	8.0
653268	10.0	9.0
653269	0.0	0.0
28658	0.0	3.0
28655	15.0	7.0
28656	1.0	3.0
28659	1.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	3.0	7.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	1.0
100312849	8.0	2.0
102157402	1315.0	1015.0
102157400	3.0	0.0
378938	31418.0	13112.0
641298	41.0	21.0
26005	2162.0	1583.0
28668	0.0	0.0
28669	1.0	5.0
26007	2935.0	1683.0
28666	5.0	9.0
653259	23.0	10.0
28667	1.0	11.0
26009	3765.0	2213.0
28660	1.0	4.0
124857	17.0	15.0
28661	2.0	4.0
26001	6347.0	4890.0
28664	6.0	11.0
26000	2646.0	2300.0
28665	0.0	1.0
26003	5104.0	4628.0
28662	12.0	17.0
26002	280.0	701.0
28663	4.0	3.0
100312850	38.0	31.0
340390	360.0	141.0
340393	2.0	3.0
28639	8.0	13.0
112869	1251.0	738.0
28638	252.0	649.0
100312829	8.0	6.0
100312826	58.0	23.0
124842	13.0	95.0
100312825	3.0	2.0
100312828	86.0	23.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	965.0	512.0
100312823	1.0	0.0
339390	30.0	38.0
339396	0.0	0.0
28646	0.0	6.0
378950	0.0	0.0
28647	3.0	2.0
339398	65.0	26.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	993.0	873.0
28648	0.0	0.0
