id	fbf50366-35e2-4ac3-9603-92647d78a715	b7352a9b-9738-409f-911c-dd7e1c2d892f
100616420	0.0	0.0
100616421	0.0	0.0
64755	4446.0	1927.0
64754	902.0	715.0
64757	4802.0	449.0
100506050	0.0	0.0
64756	3841.0	3745.0
64759	8317.0	1789.0
100506054	703.0	422.0
100533671	0.0	0.0
100533672	0.0	0.0
100533674	0.0	0.0
100616428	0.0	0.0
100616429	0.0	1.0
100506049	0.0	0.0
100616415	0.0	0.0
100616416	1.0	0.0
64760	2999.0	4716.0
100616413	0.0	0.0
100616414	0.0	0.0
100506046	64.0	70.0
64762	377.0	356.0
64761	1026.0	4742.0
64764	32227.0	12982.0
64763	1373.0	1008.0
100616410	0.0	0.0
64766	1257.0	1057.0
64768	270.0	97.0
64769	3283.0	7151.0
100533682	0.0	0.0
100616417	2.0	1.0
100616404	0.0	0.0
100533658	0.0	0.0
100616405	0.0	0.0
64771	7906.0	7720.0
100616402	0.0	0.0
64770	1022.0	855.0
100616403	0.0	0.0
64773	3014.0	2872.0
100616400	0.0	0.0
64772	1445.0	1178.0
100616401	1.0	1.0
64777	3099.0	5028.0
64776	1628.0	2314.0
64779	976.0	850.0
64778	6449.0	3353.0
100506080	48.0	50.0
88745	1757.0	2515.0
100616408	0.0	0.0
100616409	0.0	0.0
100616407	0.0	0.0
64780	482.0	1693.0
100533668	4.0	0.0
64782	1616.0	2440.0
64781	4475.0	1355.0
100506068	3.0	7.0
64784	3698.0	2608.0
100533664	0.0	0.0
64783	572.0	376.0
100533665	1.0	0.0
64786	3455.0	2689.0
100533666	0.0	0.0
64785	235.0	430.0
64788	1535.0	1759.0
64787	5158.0	12034.0
100506061	0.0	0.0
64789	296.0	311.0
100506060	75.0	83.0
100288298	1.0	0.0
100533661	0.0	0.0
100533662	0.0	0.0
100506013	2.0	9.0
100506012	94.0	34.0
167555	62.0	76.0
100132520	0.0	0.0
100132526	4.0	0.0
100132529	4.0	1.0
100533646	7.0	3.0
100506003	289.0	136.0
100533642	43.0	12.0
100506007	139.0	44.0
100506001	7.0	8.0
100506000	0.0	1.0
204962	95.0	26.0
100462800	1.0	0.0
100132534	2.0	0.0
100132537	1.0	0.0
100506035	40.0	8.0
202309	29.0	109.0
100506039	0.0	0.0
100506033	968.0	1102.0
100533619	13.0	5.0
100132541	0.0	0.0
100533624	0.0	0.0
100506025	3.0	2.0
100506020	4.0	1.0
131566	3049.0	13335.0
100462829	0.0	0.0
100462833	0.0	0.0
202333	2133.0	464.0
100462832	0.0	0.0
100132562	4.0	0.0
100132565	3.0	0.0
100462838	0.0	0.0
100462830	0.0	0.0
131572	0.0	0.0
131578	317.0	1117.0
100462843	1.0	0.0
131583	474.0	6823.0
100462809	3.0	0.0
143570	717.0	345.0
100132580	16.0	11.0
100462811	1.0	0.0
100462810	0.0	0.0
100462813	3.0	3.0
100462812	0.0	0.0
100132591	0.0	0.0
100462821	0.0	0.0
100132594	1.0	0.0
100462824	0.0	0.0
100132597	0.0	0.0
100462826	1.0	0.0
100132598	0.0	0.0
100462820	0.0	0.0
170685	55.0	18.0
170689	1463.0	210.0
170688	0.0	0.0
100462990	2.0	1.0
155061	1164.0	1380.0
131096	20.0	11.0
155066	5627.0	4416.0
170680	0.0	0.0
100533800	1.0	0.0
169693	11.0	0.0
170679	91.0	178.0
100036567	0.0	0.0
155051	1470.0	2038.0
100036564	0.0	0.0
100036563	0.0	0.0
100036566	0.0	0.0
100036565	0.0	0.0
155054	462.0	215.0
143098	1980.0	2464.0
4507	1247.0	2712.0
4508	193418.0	614329.0
4509	23725.0	28839.0
100462977	8.0	6.0
4500	436.0	183.0
4501	19824.0	4103.0
4502	15435.0	23317.0
4503	48.0	53.0
4504	52.0	7.0
4520	1115.0	509.0
4519	270525.0	586920.0
170690	32.0	40.0
4511	17.0	4.0
4512	775511.0	545634.0
100462981	1.0	2.0
4513	298418.0	856492.0
4514	485387.0	1197851.0
100462983	1.0	2.0
4515	89.0	64.0
170692	28.0	17.0
100462985	0.0	0.0
170691	104.0	345.0
253512	859.0	466.0
4521	270.0	1283.0
4522	2928.0	3974.0
157680	1830.0	925.0
4523	2.0	1.0
4524	2757.0	2901.0
4528	1878.0	1935.0
155006	0.0	3.0
4540	106963.0	51959.0
4541	56295.0	40123.0
157667	1.0	2.0
4542	179.0	768.0
4534	1254.0	874.0
4535	157536.0	215026.0
4536	269638.0	548151.0
4537	92406.0	246394.0
4538	466245.0	763941.0
4539	22560.0	8895.0
157697	1323.0	927.0
4550	324025.0	372193.0
155038	1049.0	223.0
4552	1599.0	1604.0
4553	0.0	0.0
4543	0.0	0.0
4544	0.0	0.0
4547	17.0	3.0
100036575	7.0	1.0
4548	4461.0	2659.0
100036574	0.0	0.0
4549	47899.0	97163.0
131076	737.0	1039.0
4563	0.0	0.0
4564	1.0	0.0
4555	0.0	0.0
4556	1.0	0.0
4558	11.0	14.0
157695	2007.0	2208.0
157693	2.0	4.0
4570	0.0	0.0
348378	31.0	80.0
4571	2884.0	2914.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	2.0	2.0
100288287	0.0	0.0
100288283	2.0	0.0
4565	0.0	0.0
4566	0.0	0.0
4567	8.0	9.0
4568	0.0	0.0
253559	171.0	6.0
4569	0.0	0.0
253558	1185.0	865.0
4580	996.0	1037.0
4581	113.0	65.0
4582	1114.0	36578.0
4583	0.0	0.0
4584	26.0	6.0
4585	24.0	31.0
4586	1.0	0.0
4576	4.0	2.0
4577	1.0	1.0
4578	0.0	0.0
4579	32.0	8.0
4591	1699.0	1314.0
4593	8.0	0.0
4594	3127.0	1977.0
4595	847.0	819.0
4597	2455.0	3159.0
100288264	0.0	0.0
4588	5.0	0.0
4589	0.0	1.0
100288252	10.0	8.0
4598	1136.0	1523.0
4599	2313.0	12051.0
100288248	0.0	0.0
650560	1.0	0.0
348327	161.0	90.0
100288235	1.0	1.0
100288227	0.0	1.0
253582	0.0	6.0
100288222	0.0	1.0
64834	4696.0	6788.0
64838	155.0	1221.0
64837	1309.0	1916.0
100132487	0.0	0.0
64841	831.0	775.0
64840	1024.0	1705.0
64843	0.0	1.0
64844	4718.0	3176.0
64847	8429.0	5732.0
64849	226.0	28.0
64848	1673.0	1607.0
64839	3481.0	3146.0
64850	258.0	0.0
64852	1081.0	1400.0
64854	1235.0	621.0
64853	875.0	966.0
64856	2169.0	6614.0
64855	22089.0	45963.0
64858	347.0	299.0
64857	578.0	1400.0
64859	140.0	949.0
387911	3.0	2.0
387914	3607.0	501.0
100144494	2.0	1.0
64860	940.0	729.0
64863	883.0	445.0
133619	4960.0	4760.0
64864	845.0	500.0
64866	1238.0	5442.0
133615	0.0	1.0
100506172	0.0	0.0
387933	14.0	16.0
100533794	0.0	0.0
387934	2.0	0.0
100533790	1.0	0.0
100506169	24.0	10.0
64881	1.0	4.0
375940	0.0	0.0
399939	0.0	0.0
100506161	279.0	82.0
100506164	3.0	0.0
399937	0.0	0.0
387921	2729.0	1588.0
100288198	204.0	78.0
100288195	0.0	0.0
387923	196.0	161.0
387924	3.0	5.0
64895	1786.0	887.0
100506195	1.0	0.0
64897	998.0	1192.0
399909	3363.0	4690.0
100288185	1.0	1.0
100288179	4.0	0.0
121601	27.0	3.0
100288173	0.0	0.0
100506190	6391.0	6493.0
399965	13.0	2.0
399967	0.0	3.0
101060111	0.0	0.0
100506134	1.0	0.0
100533754	0.0	0.0
157638	1553.0	3304.0
399968	0.0	0.0
169611	4843.0	3569.0
145645	7.0	0.0
100132402	0.0	0.0
100132403	2.0	0.0
100132406	81.0	67.0
387978	0.0	4.0
100506126	2.0	0.0
399972	52.0	29.0
157627	0.0	0.0
399979	6150.0	3591.0
121665	3894.0	4190.0
100132415	6.0	5.0
100132417	5.0	24.0
133688	0.0	0.0
399942	13.0	14.0
100506157	21.0	40.0
100533731	0.0	0.0
133686	1805.0	1051.0
157657	224.0	79.0
399940	0.0	0.0
170627	0.0	0.0
170626	1.0	0.0
399947	0.0	0.0
399949	12.0	3.0
399948	841.0	663.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	6483.0	8719.0
133690	125.0	0.0
131034	4.0	848.0
399950	1.0	1.0
101060105	1.0	1.0
387990	21.0	16.0
100506144	605.0	664.0
399959	65.0	8.0
121643	1.0	0.0
121642	763.0	1211.0
100132439	0.0	0.0
542767	28.0	29.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	57.0	71.0
100132441	1.0	0.0
100462957	0.0	0.0
100533725	0.0	0.0
100533721	0.0	0.0
101060160	0.0	0.0
64801	1510.0	1477.0
64800	476.0	264.0
64802	1268.0	570.0
64805	15.0	30.0
100132450	2.0	0.0
100144435	0.0	0.0
100506115	68.0	547.0
399988	7.0	8.0
100506119	67.0	678.0
64816	1.0	1.0
64806	0.0	0.0
100132463	0.0	0.0
100132464	0.0	1.0
145624	15.0	4.0
100132467	2.0	0.0
101060146	77.0	67.0
101060144	1.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	1.0	0.0
650474	2.0	0.0
101060192	5.0	0.0
101060195	393.0	341.0
4606	80.0	28.0
4607	1.0	4.0
4608	88.0	238.0
4609	1850.0	1056.0
4600	236.0	955.0
4601	5348.0	1862.0
4602	20.0	121.0
4603	120.0	124.0
4604	2958.0	12.0
4605	16.0	99.0
202018	2833.0	1035.0
4617	0.0	4.0
170555	0.0	0.0
4618	46.0	2.0
170554	0.0	0.0
4619	11.0	2.0
170552	0.0	0.0
170559	4.0	1.0
202020	240.0	87.0
170556	1.0	0.0
4610	431.0	106.0
4611	0.0	0.0
4613	109.0	69.0
170550	1.0	0.0
4615	813.0	2943.0
4616	14359.0	8507.0
100506311	19.0	47.0
101060176	0.0	1.0
101060171	21.0	0.0
4628	3579.0	9840.0
4629	13496.0	392.0
170589	1.0	0.0
4620	271.0	1.0
4621	689.0	64.0
4622	0.0	0.0
4624	68.0	0.0
4625	14312.0	3.0
4626	0.0	3.0
4627	28752.0	47149.0
432369	43.0	48.0
100506301	7.0	11.0
101060189	1.0	0.0
100506305	295.0	921.0
4640	0.0	13.0
4641	9903.0	14655.0
170575	477.0	245.0
4632	1314.0	0.0
4633	6140.0	1.0
4634	1490.0	16.0
4635	343.0	238.0
170572	3.0	0.0
4636	693.0	833.0
4637	53839.0	82019.0
4638	3316.0	962.0
157556	2.0	6.0
133584	380.0	218.0
4650	1592.0	2810.0
4651	7504.0	3375.0
170529	2.0	2.0
170527	3.0	2.0
170526	0.0	0.0
202051	266.0	396.0
170524	0.0	0.0
145567	924.0	352.0
202052	819.0	1049.0
170523	0.0	0.0
4642	8306.0	23671.0
4643	1239.0	1452.0
253639	254.0	152.0
4644	1604.0	1782.0
4645	3746.0	5442.0
4646	3265.0	7995.0
4647	95.0	62.0
253635	951.0	567.0
4648	102.0	41.0
4649	3254.0	1535.0
4660	3004.0	715.0
4661	122.0	1.0
2001	3.0	4.0
2000	154.0	622.0
170517	1.0	0.0
170516	5.0	4.0
145581	17.0	8.0
169522	1.0	0.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	766.0	1.0
4654	6.0	0.0
4656	41.0	2.0
4659	3756.0	2058.0
4670	15278.0	13663.0
4671	71.0	19.0
4673	13574.0	35495.0
4674	767.0	197.0
2012	12895.0	19118.0
2011	3253.0	2817.0
2010	7111.0	5926.0
2009	1548.0	192.0
170542	0.0	0.0
2006	3057.0	1498.0
170541	4.0	5.0
2005	1295.0	1662.0
170548	3.0	1.0
2004	1837.0	5666.0
170547	0.0	0.0
2003	0.0	0.0
2002	1404.0	1696.0
4664	2670.0	2662.0
4665	1115.0	10355.0
4666	33930.0	65240.0
4668	1735.0	3384.0
170540	0.0	0.0
4669	4139.0	5738.0
157567	1614.0	513.0
4680	65.0	3429.0
4681	1262.0	6800.0
4682	1414.0	1636.0
4683	3373.0	2707.0
4684	5920.0	273.0
4685	63.0	189.0
2023	32894.0	83728.0
2022	3785.0	9519.0
2021	610.0	517.0
170539	2.0	8.0
2020	10.0	2.0
170533	1.0	3.0
2019	6.0	47.0
2018	24.0	27.0
2017	11672.0	33526.0
2016	8.0	0.0
170537	14.0	10.0
2015	6.0	31.0
170536	10.0	21.0
2014	1077.0	5936.0
170535	0.0	0.0
2013	1892.0	8471.0
4675	607.0	100.0
100134934	4.0	8.0
157570	17.0	42.0
4676	7007.0	8118.0
4677	11160.0	8313.0
4678	3228.0	4643.0
100134938	1.0	1.0
157574	406.0	160.0
4690	1737.0	1402.0
4691	31567.0	37630.0
4692	1479.0	402.0
4693	18.0	16.0
4694	7267.0	5994.0
4695	4651.0	12408.0
4696	4526.0	7393.0
2034	23540.0	6845.0
2033	6337.0	3141.0
2030	3824.0	2555.0
100288165	27.0	5.0
2029	12891.0	12822.0
2028	457.0	200.0
2027	1062.0	199.0
2026	2738.0	5292.0
2025	0.0	0.0
4686	2133.0	1697.0
4688	129.0	1070.0
4689	81.0	829.0
348487	51.0	11.0
2045	2.0	1.0
2044	350.0	13.0
2043	988.0	6476.0
2042	2218.0	495.0
2041	638.0	1508.0
2040	6657.0	7608.0
2039	3699.0	2651.0
2038	14.0	4.0
2037	3453.0	1526.0
2036	2430.0	4838.0
2035	2641.0	1040.0
4697	17951.0	32279.0
4698	10768.0	7699.0
735301	532.0	244.0
4699	0.0	0.0
2056	2.0	1.0
2055	1019.0	1148.0
2054	777.0	480.0
2053	3152.0	2417.0
100288149	0.0	0.0
2052	17990.0	6309.0
2051	2073.0	1236.0
2050	1722.0	4504.0
100288142	90.0	90.0
253650	237.0	17.0
2049	31.0	4723.0
2048	1489.0	2658.0
2047	1601.0	137.0
2046	4.0	0.0
2067	2938.0	4919.0
2066	648.0	89.0
2065	589.0	11337.0
2064	8662.0	24726.0
2063	3815.0	4239.0
2060	3637.0	3105.0
253665	3.0	6.0
100288130	0.0	0.0
2059	1657.0	6405.0
2058	6354.0	6953.0
2057	1561.0	2736.0
2070	153.0	57.0
649446	523.0	1312.0
2078	785.0	366.0
2077	3097.0	2328.0
2074	1001.0	1047.0
2073	1396.0	2511.0
2072	580.0	262.0
100288122	19.0	0.0
2071	2607.0	2890.0
2069	6.0	2032.0
2068	1602.0	1467.0
2081	1150.0	994.0
649458	0.0	0.0
2086	618.0	1986.0
105751187	0.0	1.0
100288111	0.0	0.0
2079	6303.0	10076.0
170591	2.0	19.0
2091	5894.0	13739.0
2099	467.0	256.0
2098	8434.0	8055.0
100653515	0.0	4.0
64951	765.0	1345.0
64949	5470.0	3630.0
64960	2862.0	5778.0
64963	2595.0	2058.0
64965	1536.0	1922.0
64968	5139.0	8109.0
64969	2909.0	4327.0
100132372	0.0	71.0
64975	3104.0	4095.0
64976	4688.0	5236.0
64979	795.0	1715.0
100132380	1.0	0.0
64978	484.0	722.0
100132382	1.0	1.0
100132386	0.0	0.0
64981	3739.0	3986.0
64983	2427.0	3818.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	157.0	63.0
287015	0.0	0.0
100506299	79.0	34.0
121512	1224.0	611.0
100288083	2.0	0.0
101060200	302.0	179.0
100288077	0.0	16.0
100288072	16.0	22.0
121504	110.0	40.0
121506	225.0	1623.0
101060233	0.0	0.0
121551	4327.0	146.0
100506246	0.0	0.0
133558	2.0	2.0
100506244	1.0	0.0
157506	657.0	1285.0
100506243	130.0	306.0
121549	1.0	1.0
101060211	0.0	0.0
100533851	6.0	1.0
170506	3316.0	2084.0
100506275	0.0	0.0
170504	0.0	0.0
170503	0.0	0.0
100132308	0.0	0.0
121536	2605.0	2097.0
101060226	287.0	169.0
64900	1609.0	855.0
64902	0.0	1.0
64901	219.0	446.0
145553	196.0	174.0
100132311	1.0	0.0
157530	14.0	14.0
100506211	130.0	138.0
100506215	274.0	88.0
121599	0.0	0.0
100132321	0.0	0.0
100132322	1.0	0.0
100533844	0.0	0.0
100506205	1.0	0.0
101060280	2.0	0.0
64922	8.0	6.0
64921	2039.0	2791.0
64924	4596.0	6262.0
100533849	0.0	0.0
64926	177.0	404.0
64925	2070.0	1530.0
64919	120.0	37.0
100132332	1.0	1.0
133522	52.0	28.0
100506233	655.0	370.0
104644205	0.0	0.0
100506237	522.0	440.0
4705	5944.0	6206.0
64928	1633.0	5421.0
4706	3501.0	5424.0
64927	1444.0	1399.0
100132341	1371.0	1326.0
4707	3335.0	4452.0
4708	16879.0	18329.0
4709	3315.0	3145.0
100132346	1.0	1.0
145501	23.0	2.0
145508	452.0	199.0
4700	4575.0	4779.0
4701	212.0	444.0
4702	3352.0	3364.0
4703	6207.0	28.0
4704	2149.0	3239.0
101060264	65.0	37.0
100506229	0.0	0.0
64940	1006.0	1424.0
64943	2393.0	2559.0
64946	95.0	470.0
204777	0.0	0.0
4716	4589.0	7388.0
4717	4632.0	5619.0
100132352	452.0	504.0
4718	5214.0	7758.0
4719	6543.0	3850.0
100132355	0.0	0.0
100132358	1.0	2.0
4710	5532.0	8203.0
4711	4903.0	6262.0
4712	3026.0	3752.0
4713	7034.0	10524.0
4714	2189.0	3777.0
4715	8915.0	15256.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	2.0	0.0
100506413	2.0	0.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	10.0	0.0
407033	0.0	0.0
4728	5928.0	14695.0
4729	659.0	919.0
4720	6090.0	5425.0
4722	4481.0	6412.0
4723	9029.0	11971.0
4724	2788.0	6136.0
4725	6743.0	13814.0
4726	3716.0	8440.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	4244.0	8394.0
4739	3681.0	1923.0
100506409	1.0	0.0
4730	99.0	74.0
4731	3356.0	3595.0
4733	2807.0	4417.0
4734	623.0	520.0
4735	28276.0	21125.0
4736	36268.0	99811.0
407016	3.0	0.0
407017	7.0	0.0
100506433	1.0	0.0
407014	11.0	16.0
407015	0.0	0.0
4750	1579.0	611.0
407018	0.0	2.0
100506436	122.0	42.0
4751	9.0	74.0
407019	3.0	0.0
407013	0.0	0.0
407010	3.0	1.0
407011	0.0	0.0
192217	62.0	5.0
4741	1.0	37.0
4744	53.0	170.0
4745	0.0	0.0
4747	5.0	10.0
407006	4.0	4.0
407003	0.0	0.0
100506421	0.0	0.0
650368	28.0	39.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	1.0
4761	1.0	1.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	60.0	25.0
649395	1.0	0.0
348180	708.0	1511.0
407001	0.0	0.0
407002	14.0	4.0
407000	0.0	0.0
4752	321.0	348.0
4753	693.0	7395.0
100506428	463.0	292.0
4756	3062.0	1777.0
4758	6497.0	13769.0
4759	1.0	0.0
4771	2376.0	2815.0
4772	694.0	221.0
4773	890.0	630.0
348174	4.0	5.0
2110	1720.0	692.0
2108	3819.0	4043.0
2107	6450.0	8880.0
2104	675.0	21.0
2103	7.0	3.0
2101	4107.0	3288.0
4763	4905.0	4648.0
4764	0.0	0.0
4768	0.0	0.0
2109	5215.0	7114.0
4780	10776.0	7184.0
4781	3231.0	3620.0
4782	9222.0	8588.0
4783	1637.0	857.0
4784	5136.0	1803.0
2122	605.0	569.0
2121	2064.0	692.0
2120	1400.0	2733.0
143282	579.0	163.0
2119	656.0	3077.0
2118	72.0	4652.0
100303743	1.0	1.0
2117	1473.0	776.0
2116	50.0	58.0
100303745	1.0	0.0
2115	703.0	2630.0
2114	3534.0	4458.0
167227	1028.0	2061.0
2113	2962.0	2734.0
143279	592.0	319.0
4774	6437.0	1965.0
4775	860.0	232.0
4776	897.0	3979.0
4778	117.0	197.0
4779	20979.0	17719.0
4790	2876.0	2736.0
348158	10.0	1.0
4791	1232.0	4031.0
4792	12001.0	5775.0
4793	1809.0	2204.0
348156	42.0	8.0
4794	333.0	1206.0
4795	1868.0	3356.0
407052	1.0	0.0
2132	3550.0	3939.0
407053	0.0	0.0
2131	3376.0	1664.0
407050	3.0	3.0
2130	11388.0	15014.0
407051	0.0	0.0
407056	1.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	1.0	2.0
2125	1784.0	10874.0
2124	86.0	461.0
2123	48.0	402.0
255919	318.0	513.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	0.0	0.0
2140	1788.0	1425.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	2.0	0.0
2139	2427.0	1238.0
2138	237.0	6.0
2137	1984.0	1658.0
2135	903.0	459.0
2134	63.0	42.0
4796	1118.0	368.0
100303728	260.0	92.0
4798	2596.0	1416.0
4799	3431.0	2842.0
255928	1048.0	1080.0
255926	0.0	0.0
2155	16.0	5.0
2153	117.0	1265.0
2152	4496.0	1369.0
2151	4.0	17.0
2150	676.0	2147.0
253314	1.0	0.0
2149	724.0	3155.0
100288042	0.0	0.0
2147	3.0	0.0
2146	75.0	391.0
2145	2703.0	4658.0
348120	0.0	0.0
2166	4664.0	2254.0
2165	0.0	0.0
100288038	2.0	1.0
2162	656.0	926.0
2161	22.0	93.0
2160	2.0	0.0
100288035	0.0	0.0
2159	347.0	41.0
2158	0.0	0.0
2157	935.0	251.0
652959	0.0	8.0
348110	2471.0	2046.0
2177	125.0	497.0
2176	361.0	320.0
2175	84.0	172.0
2173	9.0	0.0
2172	5.0	135.0
2171	228.0	1506.0
2170	575.0	431.0
338799	676.0	1027.0
100288022	0.0	0.0
100303755	343.0	499.0
2169	0.0	1.0
2168	2.0	0.0
2167	3289.0	85.0
2180	6770.0	2041.0
2188	831.0	931.0
2187	13.0	12.0
2186	4246.0	2753.0
2185	1716.0	5066.0
2184	1333.0	2021.0
338785	1.0	3.0
2182	2507.0	2315.0
2181	4381.0	3313.0
100288013	0.0	0.0
2178	251.0	444.0
255967	2012.0	1222.0
2191	77.0	1371.0
649324	1.0	0.0
2199	4950.0	3528.0
652972	97.0	51.0
100288008	0.0	0.0
2197	25415.0	57896.0
2196	40.0	222.0
338773	818.0	633.0
652974	0.0	0.0
2195	3928.0	1124.0
652975	0.0	0.0
2194	4049.0	2290.0
2193	3744.0	4695.0
2192	9549.0	7631.0
104355140	0.0	0.0
652978	3.0	1.0
104355141	0.0	0.0
104355143	0.0	0.0
104355145	0.0	0.0
104355146	0.0	1.0
104355147	0.0	0.0
652980	0.0	0.0
2189	574.0	789.0
104355148	3.0	15.0
104355149	0.0	0.0
121916	0.0	0.0
652968	252.0	255.0
652969	0.0	0.0
652960	1.0	6.0
649330	0.0	0.0
652961	0.0	3.0
338761	63.0	19.0
652963	1.0	2.0
652965	0.0	0.0
652966	0.0	0.0
338758	448.0	79.0
104355133	3.0	0.0
104355135	0.0	0.0
104355136	0.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	0.0
121906	0.0	0.0
192286	3715.0	7700.0
652995	8.0	9.0
338751	0.0	0.0
338755	0.0	0.0
101290508	0.0	0.0
652985	2.0	0.0
101290506	66.0	17.0
101290504	1.0	0.0
101290503	0.0	0.0
104355150	0.0	0.0
101290502	1.0	1.0
104355151	0.0	0.0
104355152	0.0	1.0
338739	1.0	4.0
652991	0.0	0.0
101290501	2.0	0.0
101290500	0.0	0.0
100132247	50.0	26.0
121838	3.0	26.0
100132251	0.0	0.0
145814	13.0	0.0
100132264	0.0	0.0
100132268	2.0	0.0
145820	157.0	76.0
157807	24.0	1.0
338821	0.0	0.0
100132273	193.0	66.0
338811	74.0	91.0
338817	18.0	41.0
145837	17.0	19.0
375719	6.0	0.0
100132288	141.0	244.0
100132289	0.0	0.0
338809	0.0	0.0
101060321	0.0	0.0
100132291	2.0	5.0
375704	17.0	15.0
100132295	0.0	0.0
50484	4957.0	3607.0
50486	160.0	1351.0
50485	1325.0	1481.0
50488	3286.0	2628.0
50487	44.0	2.0
50489	7.0	562.0
387712	50.0	14.0
387718	0.0	0.0
387715	1.0	1.0
652904	0.0	0.0
101060301	0.0	1.0
387700	1230.0	86.0
387707	4.0	3.0
387703	6.0	2.0
107063611	0.0	0.0
100506377	6.0	68.0
100506376	0.0	2.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	11.0	78.0
399726	469.0	441.0
101928969	235.0	17.0
375757	2636.0	3378.0
387733	2.0	0.0
100533990	1.0	4.0
375743	1782.0	988.0
100506365	3298.0	1320.0
101928971	0.0	0.0
157869	419.0	78.0
143241	0.0	0.0
375748	1120.0	526.0
169841	130.0	87.0
387723	286.0	221.0
375775	2472.0	1256.0
100506392	38.0	29.0
399708	0.0	0.0
100506390	1.0	0.0
399706	0.0	0.0
101928989	1.0	0.0
100506394	141.0	151.0
143244	265.0	285.0
387755	5.0	4.0
387751	131.0	38.0
100533970	95.0	12.0
387758	947.0	315.0
101928991	3.0	0.0
100506380	675.0	928.0
100506385	9.0	33.0
101928999	0.0	0.0
399717	2.0	16.0
387745	19.0	12.0
170850	1.0	0.0
387742	0.0	0.0
387747	0.0	0.0
387748	0.0	0.0
100506334	89.0	27.0
100533955	0.0	2.0
100533952	0.0	3.0
100506330	59.0	24.0
101928922	0.0	0.0
4804	516.0	266.0
387778	1.0	1.0
4807	7.0	0.0
4808	1.0	7.0
100132201	11.0	1.0
4809	9239.0	15092.0
387775	1.0	1.0
100134869	76.0	27.0
4800	2361.0	1666.0
4801	2028.0	2022.0
4802	4082.0	2645.0
4803	17.0	78.0
133874	4.0	2.0
399774	1.0	1.0
100506328	71.0	58.0
100506325	251.0	213.0
101928931	133.0	64.0
4815	64.0	185.0
4817	2052.0	2657.0
4818	47.0	122.0
387763	3077.0	325.0
145853	1016.0	516.0
375791	124.0	771.0
145858	0.0	0.0
375790	10730.0	26789.0
4810	618.0	197.0
4811	1331.0	2873.0
4814	4592.0	12753.0
373159	0.0	5.0
100506356	0.0	0.0
101060376	12.0	98.0
399746	0.0	0.0
373156	10401.0	15038.0
157855	0.0	0.0
170825	0.0	0.0
101928941	0.0	0.0
399748	13.0	7.0
4826	85.0	2.0
4828	1648.0	361.0
4829	9.0	2.0
169834	34.0	26.0
145864	151.0	877.0
4820	3953.0	1712.0
4821	2.0	0.0
4824	113.0	143.0
4825	1613.0	65.0
100506343	8.0	6.0
157848	0.0	0.0
4837	1549.0	3529.0
4838	2.0	1.0
145873	8.0	19.0
4839	1270.0	1959.0
387787	189.0	65.0
100132234	9.0	2.0
4830	1459.0	6543.0
4831	3923.0	11792.0
4832	2978.0	5054.0
4833	4124.0	5301.0
4835	1955.0	2341.0
4836	6623.0	10669.0
650236	0.0	0.0
102467146	125.0	29.0
4850	1880.0	975.0
4848	3322.0	3362.0
4849	3555.0	2705.0
143187	1151.0	944.0
4841	14354.0	21188.0
4842	320.0	6.0
4843	36.0	25.0
155185	9.0	7.0
155184	1.0	0.0
4846	352.0	465.0
192111	1443.0	2015.0
4860	1218.0	7019.0
4861	21.0	162.0
167153	2830.0	3655.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	1034.0	918.0
4852	17.0	0.0
4853	6851.0	10478.0
4854	2711.0	5252.0
100506527	0.0	0.0
100421096	5.0	0.0
4855	2441.0	762.0
100421097	10.0	18.0
4856	1636.0	2024.0
4857	215.0	188.0
4858	324.0	134.0
100506555	43.0	8.0
4871	1.0	0.0
2210	45.0	30.0
649264	1.0	0.0
2207	203.0	1724.0
2206	4.0	17.0
2205	50.0	267.0
101928904	1.0	0.0
2204	6.0	4.0
2203	2122.0	3332.0
2202	13160.0	1353.0
2201	169.0	76.0
2200	6599.0	2612.0
