id	a77ce22e-2de2-40d0-a02d-2da4135a891a	2703db89-10c9-4e4e-b5de-1dd8d98868a6
4628	3055.0	7004.0
4629	6583.0	1137.0
170589	13.0	1.0
4620	0.0	1.0
4621	552.0	113.0
4622	0.0	0.0
4624	8.0	13.0
4625	13.0	7.0
4626	2.0	0.0
4627	37018.0	47311.0
432369	68.0	28.0
100506301	1.0	0.0
101060189	0.0	0.0
100506305	190.0	1189.0
4640	6.0	1.0
4641	10008.0	11577.0
170575	1623.0	269.0
4632	0.0	0.0
4633	2.0	1.0
4634	44.0	9.0
4635	1259.0	114.0
170572	14.0	0.0
4636	634.0	561.0
4637	47267.0	30736.0
4638	3721.0	1537.0
157556	10.0	1.0
133584	230.0	1093.0
4650	2746.0	3593.0
4651	4914.0	18959.0
170529	0.0	2.0
170527	3.0	0.0
170526	2.0	2.0
202051	363.0	412.0
170524	0.0	0.0
145567	723.0	6971.0
202052	636.0	2177.0
170523	0.0	0.0
4642	4711.0	28475.0
4643	979.0	2387.0
253639	235.0	231.0
4644	1242.0	3646.0
4645	3209.0	8265.0
4646	2012.0	4827.0
4647	426.0	114.0
253635	566.0	1046.0
4648	110.0	44.0
4649	2928.0	3188.0
4660	2349.0	1799.0
4661	253.0	328.0
2001	3.0	1.0
2000	450.0	1093.0
170517	6.0	15.0
170516	17.0	6.0
145581	43.0	2.0
169522	6.0	1.0
170511	0.0	2.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	307.0	0.0
4654	0.0	0.0
4656	0.0	0.0
4659	2411.0	4034.0
4670	5032.0	10737.0
4671	32.0	21.0
4673	14579.0	37047.0
4674	508.0	1031.0
2012	9291.0	5166.0
2011	2180.0	5599.0
2010	4648.0	8334.0
2009	1466.0	4841.0
170542	0.0	0.0
2006	2403.0	1503.0
170541	23.0	29.0
2005	2105.0	1753.0
170548	3.0	5.0
2004	3317.0	1709.0
170547	0.0	0.0
2003	0.0	0.0
2002	1125.0	2838.0
4664	3306.0	2703.0
4665	1784.0	3032.0
4666	40077.0	57148.0
4668	2406.0	2926.0
170540	0.0	0.0
4669	3125.0	4940.0
157567	1596.0	2016.0
4680	6.0	19.0
4681	4390.0	230.0
4682	1368.0	1127.0
4683	2019.0	3266.0
4684	2980.0	34716.0
4685	39.0	27.0
2023	25062.0	34106.0
2022	14325.0	9393.0
2021	264.0	734.0
170539	4.0	8.0
2020	10.0	1.0
170533	3.0	4.0
2019	17.0	0.0
2018	15.0	1.0
2017	9121.0	14303.0
2016	2.0	5.0
170537	15.0	11.0
2015	9.0	20.0
170536	6.0	8.0
2014	2844.0	588.0
170535	0.0	0.0
2013	3605.0	943.0
4675	296.0	626.0
100134934	4.0	13.0
157570	18.0	26.0
4676	7369.0	7609.0
4677	8394.0	12172.0
4678	4425.0	2378.0
100134938	0.0	0.0
157574	354.0	283.0
4690	1227.0	1587.0
4691	18474.0	26834.0
4692	1817.0	735.0
4693	3.0	47.0
4694	10210.0	8256.0
4695	7205.0	5586.0
4696	8276.0	4410.0
2034	12287.0	18322.0
2033	4292.0	8456.0
2030	1895.0	5113.0
100288165	17.0	28.0
2029	11197.0	8771.0
2028	477.0	746.0
2027	573.0	174.0
2026	2730.0	8383.0
2025	0.0	0.0
4686	1303.0	2050.0
4688	394.0	186.0
4689	419.0	86.0
348487	64.0	217.0
2045	7.0	8.0
2044	436.0	1.0
2043	855.0	2202.0
2042	2108.0	411.0
2041	865.0	2494.0
2040	8717.0	6481.0
2039	4618.0	4134.0
2038	17.0	16.0
2037	2473.0	2559.0
2036	2908.0	5626.0
2035	1230.0	3005.0
4697	11362.0	17540.0
4698	9401.0	14421.0
735301	741.0	274.0
4699	0.0	0.0
2056	3.0	1.0
2055	930.0	1262.0
2054	988.0	806.0
2053	2115.0	3527.0
100288149	1.0	1.0
2052	12308.0	8054.0
2051	1902.0	3087.0
2050	1589.0	3488.0
100288142	70.0	74.0
253650	195.0	166.0
2049	199.0	31.0
2048	1363.0	2579.0
2047	944.0	6275.0
2046	1.0	9.0
2067	3417.0	4856.0
2066	397.0	52.0
2065	1603.0	161.0
2064	10447.0	8856.0
2063	2055.0	4425.0
2060	5286.0	5795.0
253665	5.0	2.0
100288130	0.0	0.0
2059	1430.0	1509.0
2058	2760.0	10004.0
2057	3778.0	3337.0
2070	200.0	173.0
649446	1072.0	463.0
2078	1432.0	665.0
2077	2213.0	2652.0
2074	735.0	979.0
2073	2503.0	784.0
2072	399.0	657.0
100288122	4.0	1.0
2071	2035.0	2167.0
2069	2.0	3.0
2068	1567.0	2530.0
2081	925.0	3339.0
649458	0.0	0.0
2086	269.0	890.0
105751187	4.0	0.0
100288111	0.0	0.0
2079	6087.0	3461.0
170591	4.0	2.0
2091	5540.0	8471.0
2099	311.0	429.0
2098	7239.0	6443.0
100653515	1.0	4.0
64951	180.0	955.0
64949	4342.0	5743.0
64960	4455.0	3058.0
64963	1610.0	2364.0
64965	1418.0	1229.0
64968	4211.0	2191.0
64969	2370.0	3208.0
100132372	1.0	6.0
64975	3143.0	2248.0
64976	7915.0	2148.0
64979	733.0	1306.0
100132380	12.0	2.0
64978	301.0	439.0
100132382	1.0	0.0
100132386	0.0	0.0
64981	2878.0	6142.0
64983	1997.0	3036.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	177.0	119.0
287015	0.0	0.0
100506299	126.0	58.0
121512	880.0	2347.0
100288083	0.0	1.0
101060200	297.0	555.0
100288077	0.0	1.0
100288072	19.0	6.0
121504	50.0	56.0
121506	582.0	40.0
101060233	0.0	0.0
121551	3885.0	6692.0
100506246	0.0	0.0
133558	0.0	0.0
100506244	0.0	0.0
157506	376.0	1127.0
100506243	293.0	171.0
121549	1.0	0.0
101060211	0.0	0.0
100533851	7.0	1.0
170506	2191.0	2526.0
100506275	3.0	0.0
170504	0.0	2.0
170503	0.0	1.0
100132308	0.0	0.0
121536	2019.0	2814.0
101060226	375.0	328.0
64900	1398.0	2664.0
64902	2.0	1.0
64901	346.0	492.0
145553	88.0	192.0
100132311	1.0	0.0
157530	9.0	42.0
100506211	106.0	12.0
100506215	246.0	310.0
121599	0.0	0.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	0.0	1.0
101060280	0.0	1.0
64922	23.0	2.0
64921	1751.0	3082.0
64924	2321.0	5767.0
100533849	0.0	0.0
64926	791.0	131.0
64925	1798.0	1081.0
64919	441.0	169.0
100132332	0.0	0.0
133522	85.0	133.0
100506233	552.0	508.0
104644205	0.0	0.0
100506237	722.0	120.0
4705	3797.0	5827.0
64928	1987.0	1252.0
4706	1324.0	2651.0
64927	1066.0	985.0
100132341	1180.0	966.0
4707	4081.0	2009.0
4708	8607.0	19549.0
4709	1352.0	1760.0
100132346	0.0	1.0
145501	3.0	573.0
145508	362.0	327.0
4700	4586.0	4011.0
4701	577.0	172.0
4702	3394.0	2489.0
4703	269.0	609.0
4704	2392.0	3101.0
101060264	62.0	25.0
100506229	0.0	0.0
64940	781.0	3064.0
64943	2183.0	1236.0
64946	108.0	240.0
204777	0.0	0.0
4716	5261.0	3866.0
4717	4522.0	2709.0
100132352	303.0	376.0
4718	5538.0	4808.0
4719	3131.0	9372.0
100132355	0.0	0.0
100132358	1.0	6.0
4710	7163.0	4717.0
4711	2687.0	3909.0
4712	2359.0	2181.0
4713	8577.0	7377.0
4714	5555.0	2849.0
4715	9298.0	10704.0
100506412	0.0	1.0
407039	0.0	0.0
407036	2.0	0.0
407037	1.0	0.0
100506413	1.0	1.0
407030	1.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	6.0	8.0
407033	0.0	0.0
4728	7725.0	7667.0
4729	1150.0	381.0
4720	2537.0	5014.0
4722	4425.0	5468.0
4723	6874.0	15066.0
4724	1500.0	3732.0
4725	14987.0	5349.0
4726	3488.0	4153.0
407027	0.0	0.0
407028	0.0	2.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	6.0	0.0
407022	0.0	0.0
4738	3887.0	2951.0
4739	4184.0	3829.0
100506409	0.0	8.0
4730	92.0	77.0
4731	3199.0	2607.0
4733	2774.0	3027.0
4734	600.0	748.0
4735	16039.0	14490.0
4736	17966.0	38496.0
407016	0.0	1.0
407017	8.0	1.0
100506433	18.0	2.0
407014	6.0	9.0
407015	0.0	1.0
4750	646.0	1225.0
407018	0.0	0.0
100506436	113.0	322.0
4751	17.0	13.0
407019	3.0	1.0
407013	0.0	0.0
407010	6.0	2.0
407011	2.0	0.0
192217	18.0	9.0
4741	0.0	0.0
4744	45.0	32.0
4745	0.0	0.0
4747	5.0	24.0
407006	9.0	20.0
407003	0.0	1.0
100506421	0.0	1.0
650368	103.0	10.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	10.0	1.0
407007	0.0	2.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	48.0	111.0
649395	4.0	5.0
348180	927.0	955.0
407001	0.0	0.0
407002	12.0	0.0
407000	0.0	0.0
4752	501.0	310.0
4753	1180.0	1099.0
100506428	809.0	485.0
4756	2316.0	4524.0
4758	5529.0	14117.0
4759	0.0	0.0
4771	4202.0	4544.0
4772	1213.0	243.0
4773	1928.0	2169.0
348174	1.0	2.0
2110	934.0	1571.0
2108	1609.0	3544.0
2107	2721.0	8494.0
2104	701.0	679.0
2103	5.0	23.0
2101	2069.0	7725.0
4763	3223.0	8262.0
4764	0.0	0.0
4768	0.0	0.0
2109	5498.0	4787.0
4780	9164.0	9212.0
4781	5076.0	4514.0
4782	15094.0	18412.0
4783	968.0	451.0
4784	4438.0	14757.0
2122	316.0	372.0
2121	546.0	2632.0
2120	2029.0	2820.0
143282	240.0	338.0
2119	707.0	933.0
2118	107.0	228.0
100303743	0.0	0.0
2117	1141.0	1514.0
2116	145.0	58.0
100303745	0.0	0.0
2115	812.0	397.0
2114	4978.0	3746.0
167227	1404.0	1916.0
2113	5131.0	4020.0
143279	792.0	1040.0
4774	10993.0	4959.0
4775	709.0	1591.0
4776	1591.0	361.0
4778	66.0	23.0
4779	12717.0	46378.0
4790	2116.0	2323.0
348158	46.0	1.0
4791	2780.0	1264.0
4792	9158.0	4026.0
4793	1653.0	1786.0
348156	22.0	38.0
4794	928.0	396.0
4795	1379.0	2189.0
407052	0.0	0.0
2132	2876.0	7875.0
407053	0.0	0.0
2131	2662.0	1786.0
407050	1.0	4.0
2130	11013.0	7675.0
407051	0.0	0.0
407056	3.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	4.0	3.0
2125	3024.0	116.0
2124	926.0	155.0
2123	487.0	63.0
255919	514.0	450.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	1.0	0.0
407040	5.0	4.0
2140	1658.0	1390.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	9.0	5.0
2139	2292.0	2988.0
2138	131.0	1.0
2137	1860.0	3470.0
2135	952.0	699.0
2134	24.0	240.0
4796	853.0	845.0
100303728	234.0	509.0
4798	2534.0	2672.0
4799	2714.0	3457.0
255928	712.0	2935.0
255926	2.0	0.0
2155	22.0	65.0
2153	133.0	4.0
2152	3970.0	337.0
2151	30.0	4.0
2150	456.0	1152.0
253314	0.0	0.0
2149	1388.0	1536.0
100288042	0.0	0.0
2147	0.0	4.0
2146	148.0	171.0
2145	2870.0	4446.0
348120	0.0	0.0
2166	5370.0	6515.0
2165	2.0	0.0
100288038	7.0	2.0
2162	1469.0	814.0
2161	14.0	20.0
2160	0.0	0.0
100288035	0.0	0.0
2159	1009.0	70.0
2158	0.0	0.0
2157	1271.0	2169.0
652959	4.0	10.0
348110	3282.0	2942.0
2177	157.0	414.0
2176	367.0	668.0
2175	108.0	137.0
2173	2.0	3.0
2172	8.0	29.0
2171	937.0	137.0
2170	215.0	97.0
338799	1277.0	223.0
100288022	0.0	0.0
100303755	241.0	629.0
2169	0.0	0.0
2168	1.0	0.0
2167	2834.0	1179.0
2180	4169.0	13759.0
2188	1059.0	1905.0
2187	13.0	42.0
2186	2595.0	5255.0
2185	2736.0	2329.0
2184	1339.0	3699.0
338785	1.0	0.0
2182	1866.0	5238.0
2181	2660.0	7739.0
100288013	0.0	0.0
2178	235.0	608.0
255967	3163.0	1804.0
2191	215.0	14.0
649324	0.0	0.0
2199	7103.0	810.0
652972	106.0	84.0
100288008	0.0	0.0
2197	43988.0	25301.0
2196	35.0	395.0
338773	3770.0	69.0
652974	1.0	0.0
2195	1824.0	6438.0
652975	0.0	0.0
2194	1500.0	10744.0
2193	2236.0	5156.0
2192	14030.0	554.0
104355140	5.0	7.0
652978	1.0	6.0
104355141	0.0	0.0
104355143	3.0	1.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	655.0	708.0
104355148	2.0	4.0
104355149	0.0	0.0
121916	0.0	0.0
652968	286.0	189.0
652969	1.0	0.0
652960	6.0	1.0
649330	0.0	0.0
652961	0.0	0.0
338761	679.0	1817.0
652963	0.0	5.0
652965	0.0	0.0
652966	0.0	0.0
338758	382.0	45.0
104355133	3.0	0.0
104355135	0.0	0.0
104355136	0.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	2.0
121906	0.0	0.0
192286	6471.0	6118.0
652995	7.0	0.0
338751	0.0	1.0
338755	0.0	0.0
101290508	0.0	0.0
652985	2.0	4.0
101290506	20.0	52.0
101290504	2.0	1.0
101290503	1.0	1.0
104355150	0.0	1.0
101290502	2.0	1.0
104355151	0.0	2.0
104355152	1.0	0.0
338739	1.0	6.0
652991	0.0	1.0
101290501	0.0	0.0
101290500	0.0	2.0
100132247	418.0	63.0
121838	2.0	5.0
100132251	0.0	0.0
145814	30.0	3.0
100132264	0.0	0.0
100132268	0.0	0.0
145820	695.0	47.0
157807	9.0	89.0
338821	0.0	0.0
100132273	117.0	174.0
338811	106.0	70.0
338817	97.0	60.0
145837	12.0	15.0
375719	3.0	3.0
100132288	389.0	132.0
100132289	0.0	0.0
338809	0.0	0.0
101060321	0.0	0.0
100132291	7.0	22.0
375704	32.0	51.0
100132295	0.0	0.0
50484	2842.0	7558.0
50486	262.0	96.0
50485	1141.0	1368.0
50488	2572.0	6465.0
50487	24.0	11.0
50489	100.0	0.0
387712	38.0	66.0
387718	0.0	0.0
387715	4.0	4.0
652904	0.0	0.0
101060301	0.0	0.0
387700	403.0	8211.0
387707	10.0	10.0
387703	0.0	7.0
107063611	0.0	0.0
100506377	0.0	4.0
100506376	2.0	0.0
107063612	0.0	0.0
101060351	0.0	1.0
375759	13.0	14.0
399726	487.0	747.0
101928969	72.0	12.0
375757	1707.0	1874.0
387733	2.0	0.0
100533990	0.0	1.0
375743	1758.0	2080.0
100506365	1472.0	2238.0
101928971	0.0	0.0
157869	528.0	27.0
143241	0.0	3.0
375748	499.0	1051.0
169841	123.0	120.0
387723	275.0	235.0
375775	2540.0	667.0
100506392	44.0	81.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	0.0	0.0
100506394	236.0	332.0
143244	660.0	246.0
387755	3.0	12.0
387751	263.0	146.0
100533970	34.0	32.0
387758	333.0	752.0
101928991	0.0	1.0
100506380	531.0	1303.0
100506385	20.0	5.0
101928999	0.0	0.0
399717	0.0	0.0
387745	14.0	21.0
170850	0.0	64.0
387742	0.0	1.0
387747	3.0	0.0
387748	0.0	0.0
100506334	203.0	349.0
100533955	6.0	0.0
100533952	0.0	5.0
100506330	69.0	89.0
101928922	0.0	0.0
4804	941.0	52.0
387778	1.0	2.0
4807	0.0	0.0
4808	0.0	34.0
100132201	3.0	12.0
4809	8965.0	6875.0
387775	0.0	0.0
100134869	24.0	98.0
4800	1549.0	1622.0
4801	1861.0	1881.0
4802	4705.0	3583.0
4803	91.0	34.0
133874	3.0	5.0
399774	0.0	0.0
100506328	43.0	3.0
100506325	157.0	390.0
101928931	111.0	34.0
4815	86.0	13.0
4817	2041.0	1476.0
4818	1215.0	129.0
387763	2788.0	374.0
145853	444.0	818.0
375791	169.0	35.0
145858	0.0	0.0
375790	9365.0	9109.0
4810	673.0	113.0
4811	1492.0	7349.0
4814	7268.0	8141.0
373159	62.0	48.0
100506356	0.0	0.0
101060376	23.0	17.0
399746	1.0	0.0
373156	10511.0	21344.0
157855	0.0	0.0
170825	0.0	1.0
101928941	0.0	0.0
399748	8.0	13.0
4826	15.0	27.0
4828	1145.0	293.0
4829	0.0	5.0
169834	36.0	249.0
145864	419.0	38.0
4820	6181.0	3184.0
4821	5.0	1.0
4824	135.0	113.0
4825	19.0	0.0
100506343	2.0	39.0
157848	0.0	0.0
4837	1428.0	37.0
4838	8.0	6.0
145873	6.0	31.0
4839	1766.0	2819.0
387787	167.0	130.0
100132234	0.0	0.0
4830	1633.0	3181.0
4831	1954.0	5309.0
4832	4086.0	925.0
4833	5280.0	2551.0
4835	2181.0	2387.0
4836	4369.0	8659.0
650236	0.0	0.0
102467146	85.0	41.0
4850	1856.0	2535.0
4848	2834.0	3433.0
4849	2767.0	3180.0
143187	866.0	1860.0
4841	10971.0	29319.0
4842	50.0	13.0
4843	35.0	64.0
155185	11.0	2.0
155184	2.0	1.0
4846	388.0	466.0
192111	1182.0	4048.0
4860	586.0	636.0
4861	39.0	94.0
167153	2618.0	3473.0
192127	0.0	0.0
100421090	0.0	2.0
192128	0.0	0.0
4851	1402.0	3109.0
4852	1.0	565.0
4853	3483.0	8668.0
4854	4385.0	4609.0
100506527	0.0	0.0
100421096	7.0	6.0
4855	1379.0	2369.0
100421097	18.0	8.0
4856	5071.0	2241.0
4857	222.0	9.0
4858	593.0	333.0
100506555	45.0	22.0
4871	0.0	0.0
2210	139.0	26.0
649264	0.0	1.0
2207	942.0	282.0
2206	0.0	0.0
2205	221.0	12.0
101928904	0.0	2.0
2204	2.0	4.0
2203	5052.0	1295.0
2202	17356.0	22144.0
2201	294.0	77.0
2200	3373.0	5655.0
4862	744.0	605.0
4863	695.0	1824.0
4864	1054.0	1881.0
4867	908.0	705.0
2209	111.0	26.0
4868	0.0	2.0
2208	5.0	1.0
4869	17445.0	49979.0
100506542	0.0	1.0
4880	90.0	5.0
4881	1277.0	733.0
4882	519.0	840.0
4883	486.0	436.0
2220	7.0	7.0
101928913	107.0	323.0
100506540	59.0	106.0
2218	849.0	1300.0
2217	8976.0	5740.0
2216	0.0	0.0
2215	10.0	17.0
2214	682.0	777.0
2213	191.0	49.0
2212	735.0	308.0
4874	2.0	5.0
4875	21.0	53.0
4878	21.0	3.0
4879	0.0	0.0
2219	103.0	70.0
4891	2989.0	10347.0
4892	0.0	1.0
4893	1550.0	2257.0
2232	1058.0	2556.0
2231	11.0	1.0
2230	2653.0	4039.0
649288	0.0	0.0
2229	0.0	0.0
2228	8.0	2.0
2227	3.0	0.0
204474	0.0	0.0
2224	2243.0	2441.0
2222	3596.0	4245.0
4884	5.0	2.0
4885	16.0	23.0
4886	1094.0	155.0
4887	0.0	4.0
4888	7.0	9.0
4889	72.0	5.0
131177	45.0	5.0
2243	0.0	0.0
2242	1240.0	348.0
2241	1374.0	2737.0
649299	0.0	1.0
143162	35.0	1232.0
2239	856.0	1697.0
2237	230.0	1115.0
2236	0.0	1.0
2235	990.0	1457.0
4897	254.0	10424.0
4898	4873.0	8687.0
4899	1348.0	1375.0
131185	3.0	5.0
2254	29.0	0.0
2253	2.0	0.0
2252	979.0	7.0
2251	0.0	0.0
2250	0.0	0.0
2249	0.0	1.0
2248	0.0	0.0
2247	398.0	530.0
2246	326.0	666.0
2245	686.0	1787.0
2244	0.0	0.0
100506516	158.0	47.0
2264	60.0	36.0
348262	7570.0	7012.0
2263	6428.0	9048.0
2262	23.0	26.0
2261	197.0	211.0
2260	2383.0	12269.0
169792	2009.0	2543.0
613227	14.0	0.0
2259	141.0	15.0
2258	310.0	3969.0
167127	0.0	8.0
2257	502.0	1063.0
2256	13.0	213.0
2255	54.0	0.0
100506506	0.0	0.0
348254	6.0	3.0
2275	944.0	277.0
2274	2031.0	1031.0
2273	20724.0	44198.0
2272	1015.0	1115.0
2271	2530.0	4985.0
100132086	0.0	0.0
253430	710.0	994.0
2268	566.0	164.0
2267	0.0	3.0
2266	0.0	3.0
348249	1.0	1.0
2287	2384.0	1671.0
2286	23861.0	6634.0
2284	0.0	0.0
2283	0.0	0.0
2281	263.0	24.0
2280	14740.0	21461.0
2277	66.0	23.0
2290	3.0	0.0
348235	2375.0	1941.0
2298	11.0	3.0
2297	33.0	2.0
2296	622.0	226.0
2295	386.0	36.0
2294	352.0	469.0
2289	1588.0	8672.0
2288	4877.0	15201.0
2299	1.0	1.0
338879	0.0	1.0
338870	1.0	4.0
652873	0.0	0.0
253461	2717.0	6927.0
338872	14.0	5.0
192134	0.0	1.0
104054213	3.0	5.0
338862	0.0	0.0
338864	0.0	0.0
192146	2.0	12.0
100132121	0.0	0.0
100846978	33.0	3.0
100132124	0.0	0.0
100132132	2.0	0.0
100846993	0.0	1.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	3.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	6.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	4.0	1.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	3.0	2.0
399804	102.0	187.0
399806	0.0	0.0
100132163	7.0	16.0
100132166	0.0	0.0
100132169	14.0	49.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	972.0	985.0
399814	0.0	0.0
100132173	1.0	0.0
338917	0.0	0.0
387804	13.0	67.0
375850	0.0	0.0
387837	5.0	3.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	12.0	10.0
133789	0.0	1.0
101928840	5.0	7.0
100421008	2.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	2.0
613212	0.0	1.0
100506495	423.0	499.0
101928846	35.0	19.0
387856	91.0	65.0
387853	0.0	0.0
613209	0.0	1.0
121793	25.0	6.0
145767	87.0	137.0
100073347	6.0	10.0
399857	0.0	0.0
100421018	0.0	0.0
145781	1.0	12.0
613204	0.0	0.0
387845	14.0	51.0
145773	253.0	1223.0
170712	0.0	0.0
387841	389.0	132.0
100134713	127.0	190.0
387849	25.0	14.0
157773	156.0	284.0
399823	1.0	19.0
131149	0.0	0.0
157777	88.0	209.0
399829	0.0	0.0
101928869	0.0	0.0
399827	0.0	1.0
4904	15958.0	15606.0
4905	1309.0	2786.0
4907	2161.0	3149.0
4908	32.0	18.0
4909	40.0	25.0
145788	192.0	111.0
4900	735.0	441.0
4901	277.0	273.0
4902	15.0	19.0
155100	0.0	0.0
157769	2052.0	3660.0
399839	0.0	0.0
4914	12.0	6.0
4915	19629.0	31142.0
387867	30.0	28.0
4916	147.0	16.0
4917	2.0	15.0
4919	143.0	284.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	1214.0	644.0
50507	122.0	80.0
399888	687.0	159.0
100421046	0.0	0.0
50506	13073.0	44818.0
100421047	1.0	0.0
50509	803.0	568.0
50508	0.0	0.0
157713	1.0	1.0
100506457	0.0	1.0
133746	1769.0	3502.0
100506451	409.0	552.0
4925	7707.0	7261.0
4926	15019.0	20917.0
4927	1597.0	2126.0
4928	3598.0	8723.0
4929	1664.0	2074.0
387895	22.0	0.0
387893	2010.0	2694.0
50512	537.0	434.0
50511	31.0	11.0
4920	1259.0	2634.0
4921	1801.0	849.0
50514	2.0	1.0
4922	79.0	0.0
4923	2.0	1.0
4924	20297.0	29159.0
50515	498.0	700.0
100421045	4.0	1.0
100421057	0.0	2.0
100421058	0.0	0.0
100506443	2.0	2.0
387890	1402.0	13997.0
157708	1.0	1.0
4938	771.0	180.0
4939	947.0	427.0
387885	44.0	31.0
387882	312.0	127.0
4931	882.0	969.0
100421055	4.0	1.0
4935	104.0	4434.0
100506475	0.0	0.0
157739	150.0	71.0
4947	4726.0	4572.0
4948	252.0	6.0
145741	9.0	2.0
100132100	0.0	0.0
101928827	1.0	2.0
100132101	0.0	0.0
100132103	0.0	6.0
100132104	0.0	0.0
169714	1233.0	1588.0
4940	877.0	469.0
145748	514.0	383.0
4942	3073.0	9215.0
4943	835.0	2143.0
4946	22310.0	18857.0
399876	3.0	4.0
100506465	0.0	0.0
157724	0.0	0.0
100506469	845.0	601.0
131118	1856.0	1551.0
100506462	41.0	17.0
4958	1361.0	5.0
100132116	111.0	30.0
4951	0.0	0.0
100421072	0.0	0.0
4952	1791.0	11801.0
4953	2337.0	4728.0
399881	1.0	0.0
100421075	0.0	0.0
4954	2.0	7.0
4956	0.0	0.0
4957	1288.0	1344.0
100847022	0.0	0.0
100847023	1.0	3.0
100847020	0.0	0.0
286887	0.0	0.0
100847021	0.0	0.0
100847026	1.0	2.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	34.0	14.0
100847025	0.0	0.0
100847028	0.0	2.0
100847029	0.0	0.0
4969	4209.0	18.0
2306	35.0	14.0
2305	166.0	210.0
2304	13445.0	40140.0
2303	139.0	32.0
2302	401.0	181.0
284217	1043.0	2419.0
2301	5.0	0.0
2300	59.0	10.0
284215	0.0	0.0
2309	3380.0	3635.0
4967	11015.0	41299.0
2308	2246.0	3339.0
4968	1195.0	1253.0
2307	486.0	25.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	3075.0	3572.0
100847032	0.0	0.0
100862667	0.0	1.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	4.0	0.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	1.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	15856.0	25110.0
2316	16078.0	16859.0
2315	28.0	73.0
2314	4287.0	11844.0
100862662	1.0	7.0
2313	1217.0	582.0
284207	2519.0	3885.0
2312	27.0	33.0
2311	0.0	0.0
2310	8.0	63.0
284203	0.0	0.0
4973	212.0	352.0
4974	76.0	8.0
4975	0.0	2.0
4976	2345.0	5046.0
2319	5431.0	9816.0
4978	25.0	12.0
2318	799.0	200.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	5.0	4.0
100847043	0.0	0.0
2331	7733.0	5851.0
100862678	0.0	1.0
100847048	2.0	0.0
2330	196.0	136.0
100862679	5.0	0.0
100847049	1.0	0.0
100847046	2.0	5.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	255.0	14.0
100862670	0.0	0.0
2327	1116.0	149.0
2326	181.0	83.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	5325.0	2250.0
2323	329.0	31.0
259239	0.0	0.0
2322	69.0	1.0
2321	4061.0	9951.0
4983	491.0	1591.0
4985	26.0	8.0
4986	9.0	7.0
4987	68.0	118.0
4988	2.0	0.0
2329	411.0	466.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	642.0	419.0
100847059	0.0	0.0
2341	2.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	2818.0	2028.0
2335	8646.0	36488.0
2334	45.0	895.0
104502416	4.0	1.0
259249	0.0	0.0
2332	3336.0	6581.0
100862680	0.0	0.0
4994	2.0	8.0
4995	0.0	43.0
104502417	0.0	0.0
4998	17.0	30.0
4999	1366.0	1194.0
260294	97.0	121.0
100847062	0.0	0.0
260293	313.0	91.0
100847063	0.0	0.0
