id	2cd8bee5-a0e5-4273-b37c-756f31610f9a	62ede239-075e-4192-a123-be054142f26d
55166	388.0	257.0
79137	11903.0	16298.0
80122	3.0	2.0
106480451	0.0	0.0
644509	0.0	0.0
55165	46.0	99.0
106480450	0.0	0.0
79136	4.0	3.0
79139	6479.0	6091.0
80128	3.0	191.0
106480453	0.0	0.0
80127	2222.0	1533.0
221294	5120.0	3896.0
402415	43.0	5505.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	1.0	18.0
257236	445.0	197.0
106480454	0.0	0.0
100874369	0.0	1.0
100874368	0.0	0.0
644502	0.0	1.0
100874367	3.0	5.0
9597	4.0	2.0
100874351	0.0	0.0
100874350	0.0	0.0
9595	164.0	752.0
9596	1.0	0.0
100874355	0.0	0.0
100874354	45.0	43.0
106479449	0.0	0.0
100874353	4.0	16.0
106479448	0.0	1.0
100874352	0.0	0.0
106479447	0.0	0.0
55171	1376.0	833.0
106480457	0.0	0.0
106479446	0.0	0.0
9590	19771.0	7374.0
55170	1539.0	945.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	321.0	229.0
106480459	0.0	2.0
106479444	0.0	1.0
106480458	0.0	0.0
106479443	0.0	2.0
55175	250.0	245.0
106479442	0.0	0.0
55174	6926.0	4594.0
106479441	0.0	0.0
55173	2949.0	1401.0
729515	1362.0	813.0
106479440	1.0	0.0
9592	14976.0	7438.0
55172	1254.0	888.0
55179	1496.0	878.0
106480460	0.0	0.0
55178	834.0	682.0
402408	0.0	0.0
55177	4119.0	3786.0
80111	89.0	126.0
106480462	0.0	0.0
55176	307.0	426.0
80110	1641.0	1688.0
106480461	0.0	0.0
80117	929.0	54.0
106480464	0.0	0.0
106480463	2.0	2.0
80115	34.0	70.0
106480466	0.0	0.0
80114	1124.0	645.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	1.0	0.0
100874356	0.0	0.0
644517	3.0	2.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	123.0	171.0
100874388	1.0	1.0
92129	2.0	26.0
100874387	0.0	0.0
92126	513.0	133.0
729540	2.0	1.0
100874386	0.0	1.0
100874385	0.0	6.0
55182	2344.0	5103.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	1223.0	1062.0
106480423	0.0	1.0
106479478	0.0	0.0
55180	1427.0	1151.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	6.0	1.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	51.0	43.0
55186	5212.0	4473.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	232.0	38.0
106480427	0.0	0.0
106479474	1.0	1.0
55184	672.0	449.0
79155	1831.0	2833.0
106479473	0.0	0.0
55183	6782.0	4250.0
106480429	19.0	108.0
106479472	2.0	0.0
79154	900.0	1358.0
79157	1891.0	1946.0
80146	5578.0	6568.0
106479471	0.0	0.0
80145	2304.0	1543.0
79156	109.0	475.0
284837	17.0	31.0
106479470	0.0	0.0
55188	2663.0	1369.0
80144	13709.0	3635.0
284836	1.0	1.0
79159	293.0	314.0
55187	11610.0	15981.0
80143	1749.0	927.0
79158	3407.0	4995.0
257218	1805.0	1424.0
284835	12.0	5.0
106480431	1.0	7.0
80149	615.0	1925.0
106480430	0.0	0.0
80148	12558.0	3558.0
106480433	0.0	0.0
106480432	6.0	20.0
644524	0.0	0.0
100874389	0.0	0.0
80142	2462.0	2781.0
100874373	0.0	1.0
644540	0.0	0.0
729530	0.0	2.0
100874372	0.0	2.0
729533	7.0	14.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	11.0
341032	0.0	0.0
100874375	0.0	0.0
100874374	0.0	1.0
106479469	0.0	0.0
55193	6363.0	6531.0
106480435	0.0	0.0
106479468	0.0	10.0
55192	983.0	1309.0
106479467	1.0	0.0
106480434	0.0	0.0
79140	187.0	311.0
55191	1949.0	3301.0
106480437	0.0	0.0
106479466	0.0	1.0
80129	1603.0	399.0
55190	192.0	810.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	2480.0	3846.0
55197	4468.0	6051.0
729535	6.0	4.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	2120.0	2696.0
106480438	0.0	0.0
106479463	0.0	1.0
55195	0.0	0.0
79144	16796.0	17993.0
106479462	0.0	0.0
79143	4988.0	8454.0
55194	594.0	904.0
729536	3.0	2.0
106479461	0.0	0.0
80135	2553.0	2056.0
284827	0.0	0.0
106479460	2.0	3.0
79145	2677.0	2752.0
80133	1.0	0.0
55199	305.0	378.0
106480440	0.0	0.0
79148	1042.0	391.0
55198	2385.0	2558.0
79147	1863.0	1207.0
80139	1088.0	1235.0
106480442	3.0	1.0
79149	457.0	347.0
106480441	0.0	0.0
284821	45.0	55.0
106480444	0.0	0.0
106480443	1.0	0.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	64.0	49.0
644538	591.0	225.0
150082	596.0	254.0
107178919	0.0	0.0
107178918	0.0	0.0
106480409	3.0	1.0
149095	7.0	52.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	1.0	1.0
106479416	1.0	1.0
106479415	12.0	13.0
106479414	0.0	1.0
79171	5816.0	5782.0
106479413	2.0	4.0
106480402	0.0	0.0
79170	3112.0	986.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	70.0	127.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	768.0	522.0
106480403	0.0	0.0
106479410	0.0	0.0
79175	676.0	771.0
106480406	0.0	0.0
79174	7025.0	2634.0
106480405	0.0	0.0
79177	947.0	885.0
92140	10852.0	9746.0
106480408	0.0	0.0
79176	1114.0	1512.0
106480407	0.0	0.0
80168	0.0	1.0
80167	1013.0	645.0
79178	910.0	987.0
341019	321.0	159.0
162073	2153.0	5199.0
106480411	0.0	0.0
80169	2440.0	3322.0
106480410	0.0	0.0
644548	0.0	1.0
80164	68.0	2912.0
80162	557.0	1140.0
80161	29.0	72.0
150094	137.0	645.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	1.0
100874399	16.0	16.0
106479406	1.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	0.0	0.0
106479400	0.0	0.0
79161	3809.0	5825.0
106480414	0.0	0.0
106480417	0.0	1.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	1.0	0.0
106480419	0.0	0.0
79165	630.0	666.0
106480418	7.0	4.0
80157	2046.0	121.0
79168	25.0	28.0
79167	1.0	0.0
80155	2865.0	2548.0
79169	871.0	1084.0
80154	195.0	177.0
284889	36.0	53.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	2.0	1.0
80153	2082.0	2979.0
80152	1226.0	895.0
150084	87.0	14.0
80150	593.0	311.0
729500	3.0	10.0
644576	0.0	0.0
106479439	0.0	0.0
106479438	1.0	0.0
79191	409.0	1798.0
106479437	0.0	0.0
79190	27.0	4.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	1.0	1.0
729505	1.0	3.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	568.0	537.0
80185	547.0	362.0
80184	1888.0	2081.0
80183	112.0	1234.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	14.0	6.0
106479427	0.0	0.0
79180	6986.0	23645.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1854.0	1248.0
106479422	0.0	0.0
79183	3714.0	3056.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	1.0
92154	661.0	1280.0
595101	52.0	53.0
79188	10241.0	19637.0
79187	0.0	7.0
80179	762.0	1151.0
80178	23.0	59.0
100418905	0.0	0.0
80177	1012.0	597.0
402429	24.0	9.0
80176	8895.0	3154.0
162083	0.0	0.0
100418902	3.0	0.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	1.0	0.0
80174	469.0	766.0
80173	2354.0	1805.0
113419	11936.0	7480.0
55322	1350.0	1067.0
55321	30.0	141.0
55320	1045.0	961.0
55326	1547.0	1461.0
55325	3457.0	2808.0
284459	2908.0	2974.0
55324	3976.0	3515.0
55323	2556.0	2697.0
55329	548.0	324.0
55328	1111.0	813.0
55327	5787.0	2792.0
284451	3.0	4.0
345930	23.0	61.0
729597	28.0	18.0
113402	3314.0	2599.0
729595	57.0	44.0
55333	4150.0	2200.0
55332	524.0	3073.0
55331	1687.0	1306.0
55330	710.0	1145.0
55337	1070.0	2280.0
55336	137.0	259.0
55335	165.0	382.0
55334	8197.0	5508.0
55339	5205.0	5909.0
284443	1616.0	775.0
137406	0.0	0.0
333932	0.0	1.0
55340	96.0	145.0
55344	369.0	376.0
55343	1115.0	1739.0
79310	1.0	0.0
55342	3761.0	4498.0
79313	0.0	0.0
55341	3022.0	2587.0
284439	4609.0	1879.0
79312	0.0	0.0
80304	567.0	181.0
79315	67.0	19.0
80303	634.0	858.0
55347	3152.0	2695.0
79314	0.0	0.0
100996492	9.0	1554.0
55346	427.0	429.0
79317	0.0	0.0
55345	137.0	149.0
79316	0.0	0.0
80301	21259.0	5252.0
284434	916.0	42.0
284433	0.0	0.0
79318	0.0	0.0
55349	532.0	1056.0
100996490	0.0	0.0
333929	63.0	116.0
548637	1.0	1.0
333926	97.0	361.0
55351	57.0	120.0
55350	5.0	21.0
100137047	5.0	8.0
55355	12.0	35.0
79300	0.0	0.0
100996485	9.0	38.0
55353	6869.0	6109.0
79302	0.0	0.0
55352	4414.0	2797.0
284428	0.0	0.0
100137049	5.0	10.0
79301	0.0	0.0
55359	2.0	9.0
284427	12.0	13.0
55357	938.0	6101.0
79306	0.0	0.0
55356	353.0	261.0
284424	3.0	7.0
79308	0.0	0.0
548645	886.0	648.0
284422	5.0	32.0
548644	392.0	330.0
79309	0.0	0.0
729564	7.0	9.0
729566	0.0	1.0
729565	1.0	8.0
113457	24.0	29.0
92304	38.0	897.0
92305	6730.0	5883.0
729561	64.0	43.0
80319	1669.0	328.0
80318	1320.0	739.0
80317	379.0	356.0
80316	0.0	0.0
55362	2065.0	6551.0
55361	2730.0	4510.0
79331	0.0	0.0
55366	4110.0	4606.0
55365	445.0	2384.0
80321	2890.0	1699.0
55364	4270.0	3224.0
80320	569.0	179.0
55363	54.0	6.0
79334	0.0	0.0
80326	5.0	939.0
80325	1387.0	2890.0
79336	0.0	0.0
80324	651.0	854.0
79339	2.0	6.0
80323	271.0	141.0
55367	411.0	863.0
284498	5.0	8.0
113444	2751.0	3383.0
80308	1422.0	2095.0
80307	18.0	754.0
80306	5050.0	5304.0
80305	1469.0	2226.0
55370	312.0	834.0
80309	5.0	2.0
80311	3344.0	1720.0
79322	0.0	0.0
80310	1837.0	1818.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	442.0	679.0
79323	23.0	17.0
80315	9427.0	3307.0
80314	4619.0	2780.0
55379	7632.0	6864.0
80313	998.0	1285.0
80312	106.0	86.0
113452	2949.0	2785.0
113451	412.0	1020.0
284486	40.0	176.0
284485	0.0	0.0
729587	0.0	0.0
729582	152.0	290.0
729583	5.0	12.0
55380	0.0	0.0
80339	2.0	16.0
55384	17.0	45.0
55388	36.0	29.0
80344	10555.0	10138.0
80343	3.0	2.0
80342	47.0	148.0
80341	4.0	0.0
80347	4867.0	4746.0
80346	720.0	1071.0
80345	176.0	290.0
729574	0.0	0.0
92312	122.0	1106.0
80329	171.0	94.0
80328	94.0	149.0
80327	0.0	3.0
79342	0.0	1.0
80333	1518.0	161.0
80332	264.0	59.0
80331	9236.0	10948.0
79346	0.0	0.0
80336	302.0	1033.0
80335	14625.0	16663.0
284467	9.0	23.0
162427	5056.0	5367.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	476.0	1336.0
392302	14.0	20.0
125476	942.0	996.0
392301	0.0	0.0
149465	352.0	267.0
149466	2382.0	2128.0
149461	0.0	1.0
392305	3.0	1.0
392308	0.0	0.0
392307	9.0	23.0
392309	1.0	0.0
149478	478.0	861.0
149473	1141.0	1036.0
137492	2874.0	2247.0
402193	2.0	7.0
402191	0.0	0.0
149483	41.0	42.0
150468	21.0	46.0
150465	1433.0	2446.0
392335	17.0	10.0
619518	19.0	14.0
619519	2.0	9.0
441783	10.0	9.0
392343	0.0	1.0
149420	1354.0	1463.0
441775	0.0	0.0
619505	0.0	0.0
441771	2.0	1.0
441781	0.0	0.0
414189	232.0	511.0
9601	40679.0	25705.0
392311	0.0	2.0
9600	3487.0	5537.0
392310	0.0	0.0
392313	2.0	7.0
100526842	1.0	2.0
55300	2166.0	748.0
149428	740.0	2107.0
414196	3.0	15.0
414194	0.0	0.0
55304	9488.0	7028.0
55303	1140.0	1031.0
55301	12.0	42.0
55308	3673.0	3430.0
414197	7.0	11.0
9612	8627.0	19404.0
9610	57.0	881.0
392322	0.0	1.0
9611	10299.0	12864.0
441795	0.0	0.0
55311	2404.0	3325.0
55315	471.0	541.0
55314	2860.0	1732.0
55313	2500.0	1310.0
125488	300.0	567.0
55312	3172.0	1855.0
9605	965.0	1660.0
55319	1102.0	816.0
9603	119.0	2262.0
55317	1549.0	1098.0
9604	5061.0	3439.0
55316	2424.0	2801.0
9609	4277.0	3735.0
9607	1369.0	16.0
100874087	0.0	0.0
9620	5284.0	6951.0
100874086	0.0	0.0
100874085	0.0	2.0
100874084	0.0	0.0
9623	0.0	0.0
392256	4.0	4.0
100874089	0.0	1.0
392255	26.0	43.0
9622	415.0	24.0
100874088	0.0	0.0
162387	1374.0	1580.0
100526820	45.0	56.0
402146	2.0	5.0
100874083	1.0	0.0
100874082	0.0	0.0
402143	2.0	2.0
100874081	0.0	1.0
100874080	1.0	2.0
414130	0.0	1.0
100526825	2.0	21.0
9616	4043.0	4021.0
9617	426.0	297.0
414135	0.0	0.0
9615	1.0	1.0
414133	0.0	0.0
414134	0.0	0.0
9618	3597.0	4433.0
414131	0.0	0.0
9619	984.0	4594.0
414132	0.0	1.0
9630	4151.0	249.0
9631	2091.0	1688.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	1.0	5.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	2.0	44.0
100874079	0.0	0.0
9632	4363.0	5312.0
100874078	1.0	1.0
392267	1.0	2.0
441736	101.0	28.0
9633	123.0	44.0
100874077	20.0	29.0
92292	3.0	3.0
92293	75.0	16.0
441733	21.0	23.0
100526831	0.0	0.0
100526830	1.0	3.0
402135	2.0	3.0
92291	4.0	0.0
402134	0.0	1.0
100874072	37.0	10.0
402133	1.0	0.0
100874071	3.0	1.0
100874070	0.0	1.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	17.0	5.0
100526835	59.0	87.0
9627	173.0	693.0
414149	72.0	208.0
9628	660.0	651.0
9625	411.0	1750.0
9626	0.0	0.0
9629	0.0	0.0
644495	0.0	0.0
9641	564.0	1820.0
644496	3.0	0.0
9640	4626.0	4957.0
9645	1394.0	3747.0
404785	3.0	0.0
619499	0.0	0.0
9646	7917.0	6087.0
9643	20531.0	15442.0
9644	2096.0	3563.0
644498	5.0	2.0
402125	0.0	0.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	1.0
106480393	0.0	0.0
414152	3.0	9.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	3.0	0.0
402117	1.0	1.0
106480399	0.0	0.0
402116	0.0	0.0
9638	338.0	156.0
9639	2020.0	2237.0
9636	706.0	934.0
414157	0.0	1.0
9637	2943.0	3290.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	14.0	10.0
106480391	0.0	0.0
9652	6081.0	5488.0
100874098	0.0	0.0
404770	0.0	0.0
9653	4021.0	4178.0
100874097	1.0	4.0
9650	1471.0	645.0
100874096	0.0	1.0
9651	516.0	1308.0
100874095	0.0	0.0
9656	3504.0	3512.0
9657	1603.0	2244.0
392242	0.0	0.0
9654	662.0	877.0
9655	2624.0	2938.0
100874090	0.0	5.0
402112	4.0	1.0
162394	1161.0	2890.0
100874094	24.0	12.0
100874093	5.0	3.0
100874092	14.0	6.0
100874091	6.0	41.0
9649	2083.0	1527.0
9647	2368.0	3300.0
9648	5614.0	5446.0
414169	2.0	2.0
9663	4963.0	5996.0
402183	2.0	2.0
7002	2.0	2.0
149371	2280.0	1699.0
7001	11134.0	12113.0
9662	475.0	439.0
9667	8043.0	7772.0
7004	1241.0	735.0
392298	0.0	6.0
7003	6857.0	14890.0
9668	1234.0	1628.0
7006	300.0	528.0
9665	9642.0	10445.0
7005	1726.0	3258.0
9666	4066.0	2690.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	2.0
106480372	0.0	0.0
106479372	2.0	2.0
106480371	0.0	0.0
106479371	1.0	0.0
137392	988.0	1037.0
106479370	0.0	1.0
106480374	0.0	0.0
106480373	3.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	544.0	394.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2615.0	5381.0
150353	19.0	9.0
9659	1780.0	4788.0
150350	1.0	3.0
106480370	0.0	1.0
7011	2199.0	3460.0
9674	3184.0	4704.0
9675	3281.0	2876.0
7010	1463.0	1249.0
7013	2817.0	1697.0
9672	2315.0	15227.0
9673	3552.0	2711.0
7012	3.0	1.0
9678	2600.0	2671.0
7015	0.0	0.0
7014	3079.0	3093.0
9679	4535.0	5023.0
619464	0.0	0.0
7016	2743.0	2921.0
9677	946.0	1385.0
106479369	0.0	1.0
106479368	1.0	0.0
106480379	0.0	3.0
106479367	0.0	0.0
162333	1.0	72.0
106479366	0.0	2.0
9670	5467.0	5679.0
106479365	0.0	2.0
9671	6489.0	302.0
402176	2.0	5.0
106479364	0.0	0.0
402175	3.0	2.0
106479363	0.0	0.0
106479362	2.0	11.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	267.0	965.0
106480388	0.0	0.0
7008	2045.0	5241.0
150365	41.0	58.0
7007	277.0	171.0
9669	9106.0	9705.0
7009	100710.0	92776.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	438.0	1019.0
9685	11196.0	7305.0
7021	0.0	0.0
9686	6608.0	4838.0
343381	70.0	79.0
619452	0.0	0.0
9683	4370.0	5275.0
7024	4012.0	3015.0
402160	11.0	8.0
7023	229.0	441.0
9684	1609.0	2317.0
9689	9193.0	6742.0
7026	2107.0	1179.0
441727	11.0	6.0
619455	8.0	10.0
7025	715.0	639.0
392275	2.0	8.0
9687	123.0	1220.0
9688	4753.0	4338.0
7027	5417.0	4550.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	929.0	1355.0
106479398	0.0	0.0
9682	4038.0	5070.0
106479397	0.0	5.0
7020	45.0	44.0
106479396	0.0	13.0
106479395	1.0	0.0
106480350	54.0	22.0
106479394	0.0	0.0
106479393	1.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	3.0	11.0
150379	3.0	252.0
106480355	0.0	0.0
7019	4214.0	2706.0
7018	29.0	16.0
150372	155.0	1020.0
392281	58.0	57.0
9696	855.0	2827.0
7033	44270.0	2142.0
9697	5574.0	3304.0
7032	94.0	6.0
7035	2375.0	631.0
9694	2567.0	2168.0
392285	0.0	0.0
9695	3815.0	13250.0
7037	8909.0	1867.0
7036	1.0	11.0
619445	9.0	9.0
9698	8391.0	10972.0
7039	1390.0	10344.0
7038	7650734.0	1705588.0
9699	40.0	705.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	2.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	457.0	445.0
106479387	2.0	3.0
9693	7014.0	6237.0
106479386	0.0	0.0
9690	5002.0	5294.0
7031	13.0	0.0
106479385	0.0	0.0
7030	7391.0	11003.0
402152	0.0	2.0
106479384	1.0	3.0
106480361	0.0	0.0
106479383	0.0	2.0
106480360	12.0	7.0
106479382	0.0	0.0
106480363	2.0	4.0
106479381	0.0	1.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	1.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	5563.0	6206.0
150383	505.0	542.0
150384	62.0	21.0
392292	0.0	0.0
150381	155.0	152.0
7044	24.0	4.0
7043	775.0	939.0
7046	3785.0	16337.0
7045	1230.0	11893.0
7048	8782.0	9567.0
100874003	0.0	0.0
7047	0.0	6.0
106479339	0.0	0.0
100874002	89.0	72.0
100874001	2.0	6.0
103352539	156.0	39.0
106479338	0.0	0.0
7049	3525.0	1912.0
106479337	0.0	1.0
55281	726.0	779.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	2079.0	1577.0
106480324	0.0	0.0
729648	111.0	55.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	868.0	903.0
7040	1039.0	8357.0
106479332	0.0	0.0
100996435	5.0	3.0
106480329	0.0	0.0
55284	3219.0	1805.0
106480328	5.0	5.0
106479331	0.0	0.0
55283	406.0	271.0
7042	528.0	477.0
106479330	0.0	0.0
7041	1192.0	2566.0
55282	13.0	7.0
55289	179.0	120.0
55288	3178.0	3226.0
80243	2000.0	862.0
55287	3.0	39.0
79258	101.0	12.0
106480330	0.0	0.0
55286	141.0	26.0
106480332	3.0	1.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	2.0
100874007	6.0	6.0
100874006	5.0	6.0
100874005	1.0	2.0
100874004	0.0	0.0
100874009	0.0	1.0
404718	0.0	1.0
100874008	25.0	58.0
729630	0.0	0.0
7054	5.0	26.0
7057	16354.0	27105.0
92211	10.0	43.0
7056	6336.0	6924.0
7059	1376.0	1668.0
106479329	0.0	0.0
7058	703.0	1676.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	2.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	10247.0	8351.0
106480335	1.0	1.0
106479324	0.0	0.0
55290	539.0	433.0
106480338	91.0	7.0
106479323	0.0	0.0
80228	5132.0	9882.0
106479322	1.0	0.0
106480337	0.0	0.0
7051	77.0	892.0
55296	1005.0	639.0
106479321	0.0	0.0
55295	1332.0	2278.0
7050	4441.0	11741.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1820.0	1947.0
7053	9.0	30.0
55293	1811.0	1152.0
7052	2808.0	10616.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1252.0	1391.0
80233	2140.0	2747.0
55298	2240.0	2529.0
80232	9592.0	11738.0
106480341	0.0	1.0
80231	29.0	81.0
55297	2275.0	1928.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	24.0	38.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	92.0	86.0
106480344	0.0	0.0
80230	4279.0	4654.0
7066	6.0	11.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1098.0	913.0
729665	0.0	0.0
7067	5875.0	5248.0
92249	3295.0	2610.0
100874025	0.0	0.0
7069	16.0	97.0
100874024	2.0	0.0
100874023	0.0	0.0
100874022	0.0	1.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	1.0
106479357	0.0	3.0
106480302	0.0	1.0
7060	558.0	2838.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	1.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	7.0	26.0
92241	628.0	724.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	4.0	6.0
106480306	0.0	1.0
79273	1.0	4.0
106479353	4.0	2.0
7064	1749.0	2756.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	1.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	4798.0	2320.0
106479350	0.0	0.0
80264	3388.0	1862.0
106480310	2.0	1.0
106480312	0.0	12.0
106480311	0.0	0.0
100874029	1.0	0.0
100874028	1.0	0.0
100874027	0.0	0.0
730647	0.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	791.0	1057.0
80262	814.0	758.0
343338	2.0	1.0
7077	11185.0	10325.0
100874010	0.0	0.0
7076	3501.0	55061.0
92235	2.0	6.0
7079	192.0	37.0
7078	3240.0	1397.0
100874014	12.0	15.0
100874013	6.0	11.0
729650	2.0	1.0
106479349	0.0	0.0
100874012	8.0	15.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	3.0
106480314	1.0	2.0
106480313	1.0	2.0
729659	0.0	1.0
106479346	8.0	12.0
7071	25675.0	8936.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2091.0	2729.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5766.0	4957.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	1.0	1.0
7072	2713.0	4653.0
106479342	0.0	1.0
106480317	0.0	0.0
7075	2988.0	3011.0
729658	0.0	0.0
106479341	0.0	0.0
7074	369.0	5839.0
106480319	0.0	0.0
106479340	0.0	2.0
80256	859.0	1525.0
80255	9383.0	4196.0
79269	3617.0	2899.0
80254	2176.0	2513.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	578.0	245.0
106480323	0.0	0.0
106480322	1.0	5.0
100874018	4.0	1.0
100874016	0.0	47.0
644414	62.0	8.0
100874015	0.0	0.0
343326	13.0	7.0
100874019	0.0	0.0
7088	4499.0	1633.0
100874043	70.0	8.0
7087	16.0	2176.0
100874042	15.0	6.0
100874041	1.0	0.0
7089	7203.0	12090.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	1.0	0.0
100874045	0.0	1.0
79290	0.0	7.0
404766	0.0	0.0
100874044	16.0	4.0
7080	17118.0	21354.0
79291	0.0	0.0
7082	12007.0	12125.0
79294	0.0	0.0
7084	2623.0	3743.0
402100	0.0	0.0
79296	0.0	0.0
7083	118.0	288.0
7086	16625.0	39797.0
79297	0.0	0.0
729602	4.0	3.0
104472714	1.0	2.0
104472715	19694.0	14764.0
79299	0.0	0.0
104472716	14.0	12.0
104472717	13.0	20.0
104472718	0.0	0.0
284532	0.0	0.0
644425	6.0	7.0
100874048	27.0	62.0
644429	0.0	0.0
7099	700.0	794.0
100874032	37.0	24.0
7098	957.0	256.0
100874031	2.0	0.0
100874030	0.0	1.0
92255	3512.0	1701.0
644444	0.0	1.0
100874036	0.0	1.0
100874035	2.0	0.0
644442	0.0	0.0
100874034	16.0	11.0
92259	1798.0	1393.0
100874033	0.0	1.0
7091	3797.0	1903.0
7090	8398.0	3591.0
7093	194.0	38.0
79283	0.0	1.0
7092	157.0	83.0
79282	0.0	0.0
7095	28328.0	16603.0
7094	27517.0	39662.0
7097	655.0	1263.0
7096	66.0	182.0
104472713	3.0	5.0
79289	0.0	0.0
284525	2.0	8.0
106480301	0.0	0.0
80279	6846.0	7035.0
106480300	0.0	0.0
80270	347.0	662.0
284521	19.0	7.0
100874039	1.0	1.0
644435	11.0	14.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	639.0	358.0
