id	397a5439-ee3e-455f-a29e-249bbfbc8d9a	15885333-ff39-4d59-a2a5-1aec4aaf3e00
100422843	0.0	0.0
7554	519.0	370.0
7553	1498.0	882.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1630.0	1290.0
7555	25648.0	17828.0
100422846	3.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	536.0	216.0
581	1854.0	1899.0
582	321.0	158.0
583	3296.0	2564.0
79861	0.0	0.0
79863	1230.0	749.0
585	2865.0	1277.0
100652899	0.0	0.0
586	87.0	118.0
79862	476.0	210.0
102723631	0.0	0.0
587	3223.0	1783.0
79865	1.0	2.0
80854	2972.0	1943.0
80853	901.0	764.0
79864	701.0	423.0
80852	72.0	62.0
79867	2917.0	966.0
254312	0.0	0.0
79866	211.0	93.0
80851	2660.0	1825.0
79869	6320.0	5053.0
7547	0.0	1.0
7546	0.0	0.0
79868	2280.0	2406.0
7549	632.0	315.0
256979	2.0	1.0
101927193	0.0	0.0
7561	1462.0	548.0
7562	961.0	418.0
7565	597.0	349.0
101927111	235.0	154.0
7564	1323.0	889.0
7567	867.0	450.0
7566	793.0	439.0
101927112	0.0	0.0
101927117	44.0	16.0
590	71.0	35.0
339822	38.0	58.0
593	535.0	453.0
594	2128.0	1662.0
595	12930.0	28598.0
596	15372.0	4266.0
597	10.0	23.0
598	6119.0	3949.0
599	6263.0	4741.0
7559	3144.0	1543.0
7572	7969.0	4864.0
7571	100.0	48.0
7574	940.0	588.0
101929780	65.0	34.0
7576	1467.0	663.0
7577	2.0	2.0
101927126	88.0	55.0
101927125	0.0	0.0
101927129	1.0	0.0
7570	2692.0	1150.0
339804	446.0	316.0
7569	1203.0	721.0
7568	83.0	62.0
101978719	0.0	7.0
7582	4533.0	1963.0
7584	365.0	179.0
7587	2563.0	1146.0
7586	6243.0	2963.0
7589	590.0	312.0
101927134	1.0	0.0
7581	4985.0	2365.0
7580	3178.0	2058.0
100652988	35.0	4.0
7579	304.0	110.0
7594	1811.0	789.0
7593	2601.0	1730.0
7596	1254.0	637.0
7597	1539.0	768.0
101927149	0.0	0.0
7592	1074.0	626.0
100652974	0.0	0.0
254359	2647.0	1920.0
100133005	59.0	55.0
101929730	16.0	12.0
101929736	45.0	41.0
55803	112.0	301.0
55802	2388.0	1555.0
55801	0.0	0.0
55800	774.0	102.0
55806	820.0	17.0
100420113	0.0	1.0
55805	636.0	608.0
55809	657.0	307.0
55808	10.0	9.0
100652909	0.0	0.0
101929746	3.0	2.0
101929743	410.0	224.0
100133024	3.0	0.0
55810	2094.0	1353.0
55814	3012.0	2000.0
55813	2443.0	1604.0
55812	1771.0	1229.0
100652918	0.0	0.0
55811	14.0	7.0
55818	4497.0	2828.0
55816	476.0	108.0
55815	178.0	37.0
55819	4869.0	3776.0
254394	1302.0	756.0
100419149	0.0	0.0
100133036	6.0	4.0
55821	3.0	1.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	15.0	2.0
55825	1967.0	1122.0
101930745	0.0	0.0
55824	670.0	274.0
101930746	1.0	0.0
55823	5970.0	4345.0
101930747	0.0	0.0
55829	5376.0	3653.0
55827	4595.0	3720.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	11.0	16.0
101927102	12.0	5.0
101927101	1.0	0.0
101929768	8.0	3.0
101929765	8.0	5.0
100133040	0.0	1.0
100419158	5.0	2.0
101929769	9.0	7.0
100133044	4.0	2.0
55832	9200.0	5906.0
254398	0.0	0.0
55831	5978.0	6818.0
55830	7583.0	4489.0
55835	2455.0	730.0
100652939	4209.0	5307.0
100420149	0.0	0.0
55833	4272.0	1278.0
55839	200.0	170.0
55837	4338.0	2880.0
90167	1.0	6.0
677679	0.0	0.0
90161	15.0	1131.0
134637	594.0	440.0
388701	6.0	3.0
100420159	20.0	8.0
100420158	0.0	1.0
388707	25.0	29.0
100420155	0.0	0.0
677681	1.0	0.0
100419178	0.0	0.0
43847	4.0	3.0
101929701	0.0	0.0
43849	2.0	28.0
28227	565.0	324.0
122631	0.0	0.0
90187	21.0	179.0
100419187	0.0	1.0
100419185	3.0	29.0
101929716	2.0	1.0
122622	1301.0	1085.0
388722	195.0	83.0
100420178	0.0	2.0
132001	621.0	407.0
388714	0.0	0.0
122618	131.0	344.0
388719	1.0	0.0
122616	2493.0	1872.0
100420190	0.0	0.0
100037280	7.0	6.0
388743	15.0	11.0
768097	2.0	2.0
768096	35.0	17.0
90199	8.0	1.0
90193	5.0	19.0
90196	5231.0	3422.0
100505591	1.0	1.0
100505592	5.0	7.0
388730	124.0	112.0
768086	1.0	0.0
119032	7975.0	6362.0
122665	0.0	1.0
388762	0.0	0.0
122664	4.0	0.0
388761	0.0	0.0
104413892	4.0	1.0
104413890	0.0	0.0
104413891	9.0	31.0
388753	1072.0	894.0
122651	1.0	0.0
119016	133.0	66.0
388759	91.0	58.0
90321	2347.0	963.0
90324	3160.0	1809.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	3.0	0.0
100270919	0.0	0.0
100270912	1.0	0.0
124790	468.0	309.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	3.0	4.0
100270920	3.0	1.0
641638	2941.0	2525.0
401967	1.0	0.0
100270921	1.0	1.0
100270922	0.0	0.0
148753	104.0	4.0
148756	0.0	0.0
92979	1645.0	1398.0
90316	0.0	0.0
340485	97.0	112.0
134121	175.0	22.0
90317	1080.0	444.0
653619	0.0	0.0
161725	259.0	176.0
340481	2013.0	1856.0
100270909	0.0	0.0
92973	164.0	72.0
90313	2207.0	1852.0
100270905	1.0	1.0
124783	15.0	14.0
100270906	0.0	0.0
401960	1.0	0.0
100270907	0.0	0.0
100270908	0.0	1.0
146110	9.0	14.0
100270903	0.0	0.0
641649	424.0	408.0
124773	5.0	1.0
641648	0.0	0.0
388419	61.0	22.0
401959	0.0	2.0
158104	9.0	14.0
90342	53.0	15.0
161753	131.0	50.0
339483	578.0	803.0
653643	0.0	0.0
339487	1178.0	1247.0
339488	12.0	15.0
653645	0.0	0.0
28396	0.0	3.0
28394	2.0	11.0
401944	120.0	78.0
28395	0.0	7.0
653650	5.0	7.0
90338	2766.0	1405.0
92999	3438.0	2092.0
641654	0.0	0.0
28392	1.0	8.0
28393	0.0	0.0
28391	0.0	1.0
653639	2.0	6.0
90332	760.0	1472.0
134145	1175.0	771.0
161742	6110.0	9229.0
90333	1528.0	737.0
340460	0.0	0.0
134147	2797.0	2032.0
339476	0.0	0.0
653635	80.0	76.0
339479	78.0	3.0
401934	0.0	0.0
124751	67.0	39.0
148789	772.0	733.0
653641	0.0	0.0
90326	1429.0	1105.0
90362	1870.0	1234.0
100505761	3239.0	2505.0
100505767	50.0	5.0
388474	21.0	20.0
148713	11.0	7.0
28374	0.0	0.0
28373	0.0	0.0
28378	0.0	0.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	14.0	3.0
340441	0.0	0.0
100505768	1.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	0.0
90353	177.0	106.0
100505755	4.0	1.0
90355	687.0	926.0
100505753	0.0	0.0
339451	202.0	205.0
339453	99.0	90.0
653656	0.0	0.0
339456	40.0	19.0
653657	0.0	0.0
653658	38.0	48.0
28385	0.0	2.0
28383	0.0	0.0
600	10.0	6.0
28387	0.0	0.0
28388	1.0	11.0
601	5.0	0.0
602	332.0	454.0
604	4237.0	1222.0
605	2094.0	1910.0
100505758	22.0	12.0
28381	0.0	0.0
606	30.0	12.0
607	2783.0	2555.0
28382	0.0	0.0
608	3.0	2.0
28380	0.0	0.0
100505785	0.0	1.0
219623	35.0	28.0
100505783	1019.0	687.0
219621	319.0	152.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	37.0	29.0
148741	89.0	22.0
28359	0.0	0.0
90381	85.0	96.0
339448	1576.0	994.0
28352	0.0	0.0
28353	0.0	0.0
653691	1.0	1.0
148738	1.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	0.0	91.0
28357	0.0	0.0
611	174.0	119.0
28354	0.0	0.0
28355	0.0	0.0
613	10824.0	6759.0
616	3.0	3.0
617	1539.0	902.0
618	17.0	15.0
90378	1075.0	1664.0
376497	4489.0	4447.0
90379	1160.0	845.0
100505776	0.0	0.0
401983	0.0	2.0
401982	0.0	0.0
401981	0.0	0.0
653677	12.0	6.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	3038.0	2367.0
28365	0.0	0.0
623	32.0	29.0
340419	0.0	5.0
401973	0.0	0.0
28366	0.0	0.0
624	2297.0	631.0
627	437.0	218.0
134111	121.0	1729.0
629	36.0	19.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	3.0	0.0
146183	3.0	7.0
339416	36.0	11.0
79931	4.0	1.0
55964	58.0	476.0
631	839.0	379.0
79930	62.0	84.0
632	45.0	21.0
79933	7.0	3.0
633	7452.0	5827.0
634	125.0	61.0
79932	9966.0	7654.0
55968	6423.0	4945.0
79935	122.0	166.0
635	6.0	8.0
79934	3224.0	2298.0
636	890.0	1766.0
55967	3374.0	2893.0
637	445.0	841.0
79937	99.0	81.0
100505724	0.0	0.0
55966	41.0	17.0
158172	1.0	1.0
638	82.0	128.0
639	3561.0	9692.0
79939	5181.0	3176.0
101927081	0.0	0.0
55969	678.0	831.0
101927084	53.0	34.0
158158	8023.0	6557.0
219654	2571.0	1347.0
100422900	0.0	1.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2167.0	1048.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	3663.0	2254.0
55970	11089.0	6494.0
640	24.0	12.0
100270998	1.0	0.0
641	109.0	50.0
642	1897.0	1838.0
55975	1830.0	1251.0
100270992	0.0	0.0
158160	115.0	104.0
643	0.0	0.0
55974	3202.0	3277.0
122199	17.0	32.0
55973	10869.0	7453.0
644	1933.0	1788.0
100270994	0.0	0.0
79922	498.0	357.0
55972	1459.0	996.0
645	5706.0	3292.0
79921	11334.0	7675.0
388499	2.0	0.0
79924	3995.0	1748.0
646	21.0	5.0
79923	2.0	1.0
648	2043.0	1803.0
79925	1299.0	628.0
649	2527.0	3254.0
79927	123.0	194.0
79929	98.0	33.0
100505718	0.0	0.0
100505741	30.0	39.0
7620	287.0	173.0
100422911	0.0	0.0
7621	749.0	441.0
100422913	1.0	0.0
100422914	0.0	1.0
102725509	74.0	27.0
339400	227.0	0.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	2.0
100422918	0.0	0.0
339403	4.0	7.0
100422919	0.0	0.0
650	3700.0	1818.0
100270986	0.0	0.0
651	12.0	1.0
652	346.0	290.0
79953	1662.0	255.0
653	89.0	114.0
100270981	0.0	0.0
654	95.0	248.0
100270982	0.0	0.0
655	10300.0	3582.0
79955	31.0	30.0
100270983	0.0	0.0
79954	2103.0	1271.0
656	1272.0	763.0
100270984	0.0	0.0
657	5301.0	2436.0
79957	157.0	108.0
79956	9708.0	5510.0
658	37.0	5.0
79959	326.0	196.0
659	6586.0	5966.0
100505746	6.0	26.0
92912	4371.0	2668.0
79958	1735.0	1018.0
100270980	0.0	0.0
7617	94.0	66.0
100422920	0.0	0.0
7633	494.0	294.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	1.0
219670	241.0	234.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	81.0	151.0
100270974	0.0	0.0
661	1485.0	1048.0
100270975	0.0	0.0
662	952.0	775.0
79940	408.0	244.0
100270976	1.0	0.0
663	2985.0	1739.0
100270977	0.0	0.0
55997	0.0	0.0
664	3197.0	2446.0
665	5803.0	3954.0
53335	533.0	270.0
79944	1042.0	592.0
666	1904.0	831.0
100270972	1.0	2.0
667	6716.0	2443.0
79943	636.0	349.0
79946	141.0	90.0
668	2.0	1.0
53339	5343.0	4950.0
669	1193.0	1161.0
100505738	929.0	523.0
79948	3.0	1.0
53336	0.0	0.0
7626	2321.0	2052.0
55999	0.0	0.0
79947	3397.0	2732.0
55998	2.0	2.0
7625	1057.0	578.0
92906	3818.0	2960.0
7628	0.0	0.0
79949	0.0	0.0
7627	2093.0	1125.0
100505739	0.0	0.0
7629	5272.0	3114.0
161779	337.0	164.0
101929693	109.0	341.0
104533120	1.0	3.0
100422930	0.0	0.0
101927034	1.0	0.0
100422931	0.0	0.0
7644	2499.0	1537.0
106903081	119.0	80.0
7643	703.0	405.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	3.0
219681	3.0	1.0
100422938	0.0	0.0
100422939	0.0	0.0
670	530.0	260.0
671	15.0	0.0
79971	2724.0	1151.0
100270963	1.0	3.0
672	487.0	542.0
79970	914.0	891.0
53342	193.0	170.0
100270964	29.0	36.0
673	3369.0	2579.0
79973	470.0	267.0
53340	1528.0	1225.0
675	61.0	65.0
53345	5.0	4.0
79974	340.0	383.0
53346	523.0	558.0
676	0.0	1.0
79977	4527.0	2047.0
53343	3430.0	2453.0
677	10542.0	34181.0
100270961	0.0	0.0
678	45031.0	15472.0
53344	1880.0	1227.0
100270962	0.0	0.0
53349	3855.0	2027.0
79979	2239.0	1008.0
92935	393.0	297.0
158131	0.0	0.0
7634	3.0	3.0
53347	29.0	36.0
7637	3196.0	1661.0
7639	940.0	307.0
7638	91.0	33.0
158135	282.0	195.0
100422940	0.0	0.0
219699	989.0	1190.0
100422942	0.0	0.0
7652	3.0	4.0
100422943	0.0	4.0
100422944	3.0	2.0
100422945	0.0	0.0
101927049	1.0	5.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	17.0	0.0
79960	14158.0	6023.0
682	48433.0	48987.0
401914	4.0	0.0
683	146.0	71.0
53353	5564.0	1847.0
100270953	1.0	0.0
684	788.0	703.0
79962	2461.0	1367.0
79961	1633.0	1833.0
685	629.0	811.0
401911	1.0	3.0
686	3360.0	1607.0
687	11098.0	6309.0
79963	157.0	111.0
688	10780.0	2309.0
79966	6575.0	11274.0
53354	1568.0	905.0
100270950	0.0	1.0
689	26561.0	20525.0
100270951	0.0	0.0
79968	279.0	108.0
92922	721.0	647.0
53358	89.0	255.0
79969	830.0	499.0
92960	624.0	341.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2725.0	2094.0
7661	1.0	0.0
100422952	0.0	0.0
5001	1068.0	710.0
100422953	0.0	0.0
5002	1948.0	2816.0
100422954	0.0	0.0
5003	44.0	41.0
100422955	0.0	0.0
5004	12.0	73.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	7.0	2.0
690	0.0	0.0
79991	1604.0	1106.0
653604	3.0	2.0
79990	1099.0	1881.0
100270937	0.0	0.0
79993	1404.0	1400.0
401903	0.0	0.0
694	4142.0	4367.0
641616	6.0	1.0
79992	30.0	1.0
695	22.0	102.0
100270943	1.0	0.0
696	6.0	4.0
699	13.0	102.0
79998	313.0	204.0
100505704	0.0	0.0
134187	1.0	1.0
100505702	35.0	31.0
641613	6.0	2.0
401904	21.0	27.0
641614	0.0	0.0
100422960	0.0	0.0
5010	36.0	29.0
7673	268.0	199.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1405.0	700.0
101927067	69.0	59.0
100422964	0.0	0.0
5013	0.0	0.0
100422965	6.0	12.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	3.0
53371	2876.0	1534.0
146177	30.0	8.0
100270924	0.0	0.0
79980	649.0	602.0
100270925	0.0	0.0
100270926	14.0	8.0
79982	3517.0	2766.0
79981	1.0	0.0
79983	116.0	390.0
53373	11103.0	9313.0
80975	41.0	20.0
79986	559.0	359.0
100420308	0.0	1.0
100420307	19.0	15.0
79987	848.0	55.0
5005	1.0	3.0
79989	954.0	476.0
5007	8290.0	4775.0
100420303	0.0	0.0
5008	9.0	38.0
5009	1.0	0.0
100420300	42.0	27.0
92949	194.0	92.0
7682	17.0	3.0
100422850	0.0	0.0
5020	6.0	0.0
7681	0.0	0.0
100422851	0.0	0.0
5021	21.0	12.0
100422852	0.0	0.0
7683	10.0	5.0
100422853	0.0	0.0
5023	5.0	8.0
100422854	0.0	0.0
5024	3.0	11.0
100422855	0.0	0.0
5025	1717.0	1709.0
101929651	11.0	3.0
100422856	0.0	0.0
5026	5.0	3.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	116.0	92.0
5016	42.0	31.0
5017	238.0	83.0
7678	251.0	165.0
5018	8459.0	6066.0
5019	4139.0	2524.0
5030	4.0	3.0
7693	2715.0	1106.0
100422861	0.0	0.0
7692	1515.0	877.0
5031	38.0	41.0
100422862	0.0	0.0
7695	1721.0	934.0
5032	507.0	273.0
100422863	0.0	0.0
5033	1742.0	2791.0
7694	1137.0	528.0
100422864	2.0	0.0
5034	61762.0	43347.0
7697	830.0	405.0
101929664	1.0	0.0
7696	234.0	133.0
101929665	5.0	1.0
100422866	0.0	0.0
5036	7921.0	5413.0
7699	1598.0	950.0
101927003	9.0	6.0
100422867	0.0	0.0
5037	146295.0	86756.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	7.0	2.0
7691	1628.0	526.0
7690	1679.0	1023.0
254013	668.0	367.0
100420207	4.0	2.0
5027	92.0	71.0
100420206	0.0	0.0
5028	231.0	200.0
5029	1130.0	441.0
100420203	23.0	6.0
100420200	0.0	0.0
100422860	9.0	6.0
5042	58.0	12.0
100422873	0.0	1.0
100422874	0.0	0.0
5045	21221.0	10351.0
100422876	0.0	0.0
5046	265.0	24.0
5047	0.0	0.0
100292290	2.0	2.0
100422878	0.0	0.0
5048	12704.0	8623.0
100422879	0.0	0.0
101927015	0.0	3.0
101927017	0.0	2.0
105377880	0.0	0.0
256646	2.0	0.0
256643	1118.0	819.0
55902	2415.0	2324.0
55901	199.0	237.0
55900	3576.0	1830.0
55906	928.0	492.0
100420213	0.0	0.0
55905	5930.0	5046.0
55904	6656.0	3639.0
5052	55366.0	23266.0
100422883	0.0	0.0
55909	1393.0	815.0
5053	82.0	42.0
100422884	0.0	0.0
5054	688.0	6133.0
55908	8.0	11.0
55907	2398.0	1742.0
5055	3.0	0.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	8396.0	8368.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	96.0	10.0
101929688	2.0	1.0
5050	865.0	595.0
5051	2778.0	3285.0
5049	10403.0	6013.0
55911	116.0	139.0
55917	1581.0	1321.0
100420224	1.0	1.0
55916	989.0	534.0
100420223	0.0	0.0
101929690	0.0	1.0
100422880	0.0	0.0
55915	3316.0	1969.0
100422881	1.0	0.0
55914	7670.0	7512.0
5063	490.0	46.0
100422894	0.0	0.0
5064	1158.0	639.0
100422895	0.0	1.0
100422896	0.0	0.0
5066	13664.0	15264.0
5067	446.0	142.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	40.0	56.0
100419246	0.0	0.0
254050	133.0	159.0
5062	4425.0	3611.0
55920	3866.0	3567.0
254048	3051.0	1545.0
55924	426.0	327.0
55922	634.0	645.0
100422891	0.0	0.0
100422892	1.0	0.0
5074	4454.0	3144.0
5075	233.0	10.0
5076	0.0	1.0
5077	0.0	1.0
55929	4208.0	2583.0
5078	0.0	0.0
101929620	0.0	0.0
5079	0.0	1.0
101929624	7.0	0.0
254065	1373.0	752.0
101929623	4.0	6.0
5071	494.0	214.0
5073	4896.0	3353.0
55930	5358.0	3330.0
55937	383.0	212.0
100420253	7.0	2.0
5087	14278.0	8705.0
5088	5.0	3.0
5089	6011.0	4161.0
5080	224.0	97.0
5081	0.0	0.0
101929639	85.0	36.0
5082	1678.0	1176.0
256691	490.0	101.0
5083	95.0	124.0
101929637	0.0	0.0
102725541	3.0	0.0
79913	697.0	426.0
79912	1648.0	1128.0
79915	157.0	69.0
100420259	0.0	1.0
100420258	11.0	4.0
100420257	8.0	0.0
79917	842.0	656.0
79919	5.0	1.0
79918	1159.0	793.0
5096	3127.0	4537.0
5097	2109.0	1497.0
5098	406.0	214.0
5099	494.0	1766.0
100420260	0.0	0.0
254042	461.0	186.0
5090	3161.0	47532.0
5091	2292.0	4282.0
5092	5871.0	4506.0
5093	11411.0	8484.0
5094	24663.0	18836.0
5095	2966.0	2042.0
100270899	1.0	0.0
100270895	0.0	0.0
79902	1844.0	1151.0
55957	255.0	175.0
79901	61717.0	20367.0
100270891	0.0	0.0
55954	1543.0	1237.0
79903	2160.0	1578.0
100420269	0.0	0.0
79906	1465.0	762.0
79905	61.0	157.0
79908	32.0	22.0
55959	2393.0	1896.0
55958	4882.0	2502.0
112724	1575.0	795.0
100420275	0.0	0.0
90288	209.0	161.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	322.0	643.0
90273	42.0	29.0
112714	8.0	1.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	466.0	374.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	1.0	0.0
28316	47.0	1.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	192.0	328.0
28312	0.0	0.0
28313	0.0	0.0
101929602	5.0	1.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	88.0	8.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	2078.0	1419.0
105377820	0.0	0.0
112755	33.0	59.0
112752	2450.0	1827.0
28305	0.0	0.0
28306	0.0	0.0
28304	0.0	0.0
28309	0.0	1.0
28307	0.0	0.0
28301	0.0	0.0
28300	0.0	0.0
124739	213.0	229.0
112744	0.0	1.0
388403	3358.0	2198.0
388401	2.0	4.0
388407	6.0	38.0
376412	17.0	4.0
653509	7.0	124.0
90441	2739.0	1743.0
388551	0.0	1.0
388552	1093.0	518.0
122011	8.0	2.0
148641	29.0	135.0
102216342	0.0	0.0
388550	1.0	1.0
102216341	0.0	0.0
653505	1.0	1.0
641518	33.0	22.0
641517	0.0	0.0
641515	1.0	0.0
388536	496.0	325.0
388533	16.0	12.0
388531	29.0	4.0
148645	4.0	2.0
388532	5.0	7.0
340595	5.0	955.0
340596	68.0	29.0
90427	2890.0	4281.0
340598	0.0	4.0
161635	2.0	1.0
340591	363.0	261.0
388574	9.0	1.0
388569	461.0	218.0
388566	819.0	558.0
388567	180.0	65.0
388564	361.0	167.0
124641	0.0	0.0
90459	663.0	448.0
653519	229.0	131.0
388561	1033.0	492.0
388559	46.0	11.0
124637	513.0	215.0
388558	884.0	535.0
388555	0.0	0.0
388553	2.0	1.0
701	34.0	234.0
340571	0.0	0.0
705	734.0	523.0
706	4306.0	4221.0
340578	1.0	14.0
708	3990.0	3889.0
100505881	2098.0	811.0
90485	235.0	119.0
90488	8051.0	4361.0
220717	119.0	162.0
100529855	19.0	11.0
388595	4.0	3.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	660.0	537.0
90480	3533.0	3293.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	0.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	403.0	496.0
710	8626.0	3485.0
28497	0.0	0.0
28498	0.0	0.0
653553	15.0	51.0
711	0.0	0.0
712	619.0	2037.0
340562	3.0	0.0
713	477.0	1869.0
714	387.0	1398.0
641556	0.0	0.0
715	3927.0	351.0
716	3901.0	127.0
28491	0.0	0.0
717	25.0	33.0
28492	0.0	0.0
718	1513.0	4116.0
719	81.0	430.0
28490	0.0	0.0
100505876	3233.0	3025.0
219731	278.0	94.0
100505877	5.0	3.0
100505875	17.0	5.0
122042	1.0	0.0
388585	1.0	2.0
388581	18.0	44.0
122038	0.0	0.0
388579	2.0	0.0
720	629.0	461.0
721	1250.0	811.0
722	4.0	5.0
724	0.0	0.0
725	5.0	0.0
726	1428.0	380.0
100505879	0.0	0.0
727	336.0	177.0
728	107.0	281.0
729	43.0	0.0
340554	318.0	106.0
219743	2364.0	1476.0
339562	0.0	0.0
653566	54.0	80.0
653567	33.0	6.0
28479	0.0	1.0
339559	307.0	195.0
28473	1.0	0.0
28474	1.0	6.0
28471	0.0	0.0
340547	9.0	24.0
730	1238.0	6.0
28477	0.0	0.0
731	0.0	281.0
28478	0.0	1.0
732	0.0	40.0
28475	0.0	0.0
124685	5.0	1.0
733	46.0	62.0
28476	0.0	0.0
734	1854.0	1173.0
735	13.0	1.0
738	9102.0	5432.0
340544	64.0	33.0
219738	814.0	613.0
28470	0.0	0.0
340542	1939.0	1684.0
219736	415.0	108.0
340543	336.0	51.0
136647	1974.0	1399.0
100505894	544.0	531.0
100505892	3.0	0.0
100505893	1.0	0.0
219752	0.0	0.0
7710	1177.0	678.0
653557	1.0	0.0
100505890	0.0	0.0
7709	2219.0	1350.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	8290.0	4964.0
28483	0.0	0.0
741	1147.0	872.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	5749.0	1579.0
28487	0.0	0.0
7701	2025.0	939.0
745	111.0	61.0
7700	891.0	419.0
746	5295.0	4029.0
747	191.0	231.0
7703	2835.0	3449.0
7702	675.0	500.0
340533	243.0	160.0
7705	6639.0	3589.0
28480	0.0	0.0
7704	2681.0	1152.0
219749	1184.0	711.0
28481	0.0	0.0
7707	10171.0	4852.0
7706	4259.0	2478.0
339541	30.0	25.0
100270879	4.0	4.0
171017	1806.0	1052.0
768215	0.0	0.0
340526	2894.0	2909.0
340527	144.0	212.0
100270887	1.0	0.0
146059	1070.0	754.0
768217	1.0	0.0
750	8.0	4.0
768216	0.0	0.0
768211	941.0	219.0
752	355.0	824.0
753	1510.0	1782.0
171019	1.0	0.0
754	27031.0	19405.0
768213	0.0	0.0
755	5552.0	3167.0
340529	1.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	60.0	11.0
757	16012.0	10201.0
7711	385.0	181.0
758	1.0	2.0
100270880	0.0	0.0
100505845	0.0	0.0
759	4.0	5.0
7716	7057.0	3493.0
134082	0.0	0.0
134083	0.0	0.0
158055	105.0	53.0
7718	275.0	174.0
158056	943.0	890.0
158038	539.0	68.0
7730	2.0	3.0
100505832	140.0	148.0
7732	58.0	9.0
219771	8716.0	5342.0
219770	1.0	7.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	216.0	7.0
340515	1.0	0.0
100270875	0.0	0.0
760	205.0	714.0
256714	14.0	45.0
100270876	1.0	0.0
761	220.0	193.0
768206	49.0	27.0
762	2277.0	1395.0
763	37.0	29.0
100270871	0.0	0.0
256710	31.0	25.0
100270872	1.0	0.0
764	0.0	0.0
765	0.0	3.0
100270873	1.0	7.0
766	2.0	13.0
100270874	0.0	0.0
767	20.0	15.0
768	5.0	2.0
732275	0.0	0.0
100270870	2.0	0.0
100505835	23.0	0.0
7727	766.0	645.0
158046	16.0	10.0
7726	5607.0	3250.0
7728	1568.0	730.0
100505839	2.0	8.0
7741	1494.0	787.0
100505865	39.0	26.0
7743	2226.0	1500.0
339521	0.0	0.0
