id	5570e579-2b63-4083-9465-3213cbf8af4c	70129edf-3380-48eb-8a5c-1230a92ec6c9
26084	1313.0	1664.0
342979	1560.0	6078.0
960	20449.0	59956.0
26086	826.0	1509.0
342977	17.0	108.0
388335	1209.0	481.0
961	9188.0	23899.0
26088	3705.0	5846.0
962	463.0	678.0
388336	44.0	1395.0
963	850.0	2017.0
388333	5.0	3.0
965	517.0	928.0
966	24808.0	30174.0
7920	504.0	513.0
643987	0.0	0.0
967	30548.0	79513.0
7923	2030.0	2059.0
7922	12129.0	9091.0
968	18.0	113.0
969	360.0	101.0
26080	0.0	2.0
643988	948.0	1717.0
26083	3.0	2.0
161835	64.0	56.0
134218	3275.0	2448.0
100312782	0.0	0.0
7941	2718.0	1574.0
7940	224.0	527.0
26059	107.0	32.0
339324	1765.0	1685.0
339327	465.0	483.0
26052	341.0	621.0
26051	565.0	166.0
339318	949.0	969.0
340307	0.0	1.0
26054	8713.0	6056.0
970	37.0	7.0
971	106.0	143.0
26053	1189.0	1891.0
972	62545.0	104318.0
26056	1963.0	1828.0
973	12.0	11.0
974	49.0	156.0
26058	6933.0	5683.0
975	45585.0	45001.0
26057	9139.0	5118.0
653333	18.0	25.0
976	2926.0	4313.0
7932	2.0	0.0
100312789	2.0	2.0
977	9788.0	25514.0
100312788	0.0	0.0
978	33.0	292.0
643996	0.0	0.0
7936	3356.0	5422.0
100312785	0.0	0.0
26050	2644.0	43.0
100312787	0.0	0.0
641339	311.0	237.0
161823	1377.0	860.0
100312792	0.0	0.0
100312794	8.0	20.0
100312790	0.0	0.0
148870	28.0	21.0
388364	0.0	0.0
388363	130.0	223.0
653316	5.0	1.0
653319	662.0	835.0
148867	2338.0	2235.0
26063	312.0	472.0
122258	0.0	2.0
26062	4.0	0.0
102578074	6.0	0.0
26065	13145.0	16468.0
26064	1875.0	1033.0
983	283.0	480.0
984	1448.0	2274.0
146206	66.0	51.0
987	8225.0	6574.0
988	4183.0	4136.0
7942	2098.0	3116.0
989	10302.0	9223.0
26061	1827.0	1315.0
161829	1.0	1.0
100312798	5.0	0.0
26060	6355.0	3568.0
219525	0.0	0.0
5300	1622.0	2077.0
5301	0.0	1.0
339302	0.0	1.0
388394	1.0	1.0
990	116.0	192.0
991	139.0	167.0
100419609	0.0	0.0
342945	247.0	340.0
993	303.0	168.0
994	2140.0	3913.0
51001	704.0	888.0
100419606	0.0	0.0
51000	2064.0	1396.0
995	10.0	24.0
996	10668.0	6103.0
51003	397.0	550.0
100419608	8.0	4.0
997	1708.0	3525.0
51002	879.0	1150.0
388389	6.0	2.0
998	12764.0	14487.0
51005	847.0	735.0
999	75194.0	48567.0
51004	609.0	832.0
158293	4514.0	4671.0
51006	3153.0	5554.0
7955	139.0	187.0
51009	2831.0	3353.0
7957	725.0	394.0
51008	1354.0	1567.0
158297	16.0	0.0
219537	10.0	21.0
5310	3820.0	2148.0
5311	3894.0	1924.0
101929387	0.0	3.0
388387	3.0	9.0
100419614	1.0	0.0
388381	2.0	2.0
51010	917.0	946.0
100420608	0.0	0.0
342933	2.0	2.0
51012	2983.0	3300.0
51011	2602.0	1249.0
51014	10483.0	8109.0
51013	993.0	1821.0
51016	447.0	814.0
7965	1050.0	897.0
51015	1557.0	2788.0
5303	1323.0	2955.0
51018	1592.0	1524.0
5304	14.0	0.0
5305	1702.0	2175.0
5306	9188.0	9587.0
5307	2.0	0.0
51019	1538.0	2061.0
342931	0.0	0.0
5308	5.0	0.0
101929390	0.0	0.0
5309	0.0	14.0
219527	11.0	33.0
101929397	0.0	0.0
7980	246.0	10.0
5320	133.0	9.0
7982	3229.0	2408.0
5321	536.0	119.0
5322	39.0	19.0
7984	1771.0	1263.0
219541	741.0	715.0
51021	3004.0	3293.0
51020	2773.0	6050.0
51023	639.0	967.0
51022	209.0	205.0
51025	223.0	413.0
342926	1446.0	1383.0
51024	5441.0	9880.0
7976	2345.0	2522.0
5313	1.0	1.0
51027	769.0	1391.0
100420613	0.0	0.0
51026	2587.0	2269.0
5314	7.0	0.0
7975	1335.0	1325.0
100420612	6.0	12.0
5315	33035.0	46387.0
51029	4659.0	3792.0
7978	564.0	631.0
51028	4620.0	3806.0
5316	4025.0	3048.0
5317	118.0	110.0
5318	59.0	706.0
7979	2979.0	4912.0
219539	50.0	471.0
5319	3.0	1.0
219557	14.0	0.0
7991	516.0	6612.0
5330	361.0	693.0
7994	5540.0	3931.0
5331	1476.0	1851.0
5332	2569.0	2492.0
7993	1125.0	1328.0
5333	1315.0	1812.0
5334	905.0	349.0
51030	2951.0	2659.0
51032	10.0	5.0
51031	4526.0	5576.0
342918	15.0	35.0
100420627	2.0	0.0
51035	5632.0	13317.0
5324	436.0	2564.0
5325	957.0	423.0
5326	1560.0	1723.0
5327	2548.0	2951.0
7988	1073.0	1221.0
100420621	0.0	2.0
5328	1082.0	4370.0
5329	933.0	1735.0
158248	25.0	32.0
5340	0.0	0.0
5341	694.0	2758.0
5342	3.0	2.0
5343	3.0	7.0
101929335	54.0	80.0
5345	55.0	70.0
63027	665.0	257.0
342909	116.0	177.0
342908	265.0	435.0
51043	3090.0	3860.0
51042	126.0	213.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	4414.0	5643.0
90634	1033.0	1406.0
134285	3835.0	224.0
5336	862.0	952.0
5337	727.0	354.0
90637	590.0	1030.0
100420633	0.0	1.0
5338	1456.0	1814.0
5339	11111.0	12432.0
90639	723.0	840.0
5350	452.0	80.0
5351	6750.0	9240.0
5352	14891.0	13010.0
219578	2101.0	17.0
100419650	1.0	3.0
134288	10.0	0.0
63035	2474.0	1788.0
5354	387.0	13.0
5355	1653.0	4375.0
63036	2.0	1.0
5356	4091.0	6811.0
90632	294.0	11.0
101929344	0.0	0.0
161882	388.0	448.0
51050	111.0	2.0
51052	0.0	0.0
643906	0.0	2.0
51054	98.0	544.0
643904	3.0	2.0
51053	595.0	593.0
643905	0.0	0.0
51056	5135.0	4447.0
51058	658.0	1204.0
51057	514.0	276.0
643909	0.0	1.0
5346	86.0	96.0
90624	2936.0	1512.0
51059	13.0	4.0
5347	51.0	120.0
5348	84.0	9.0
5349	1.0	4.0
90625	40.0	15.0
90627	6416.0	1862.0
5360	2327.0	4209.0
5361	2569.0	2288.0
5362	5824.0	6508.0
101929351	73.0	90.0
5364	8274.0	12139.0
5365	47.0	34.0
5366	200.0	123.0
90665	0.0	0.0
5367	0.0	0.0
51061	6693.0	6840.0
51060	3986.0	5353.0
51063	838.0	1037.0
51062	418.0	287.0
146279	2.0	2.0
51065	3590.0	6343.0
643915	0.0	2.0
51067	682.0	792.0
51066	52.0	117.0
51069	1391.0	2162.0
51068	3561.0	2363.0
5357	1407.0	877.0
5358	12125.0	19652.0
100420656	0.0	0.0
5359	2252.0	1741.0
643911	55.0	61.0
100420650	1.0	1.0
5371	4123.0	7021.0
100420660	1.0	0.0
5372	894.0	1442.0
5373	434.0	346.0
158257	3.0	13.0
732448	2.0	4.0
5375	35.0	0.0
5376	4493.0	2866.0
90655	0.0	0.0
5378	1353.0	955.0
219595	4.0	2.0
101929369	1.0	0.0
51070	1789.0	3367.0
51072	198.0	204.0
51071	1956.0	3408.0
5370	0.0	0.0
51074	1530.0	1762.0
51073	1769.0	2401.0
51076	787.0	1489.0
51075	5037.0	4492.0
51078	2162.0	3160.0
51077	4192.0	3447.0
51079	1235.0	2600.0
5368	4.0	0.0
5369	0.0	0.0
100420665	0.0	2.0
171222	4.0	5.0
171221	1.0	1.0
90649	5576.0	11415.0
171220	458.0	360.0
5382	258.0	213.0
5383	67.0	67.0
100419560	4.0	1.0
28619	6.0	2.0
5387	114.0	159.0
28613	0.0	3.0
28614	4.0	17.0
220594	1.0	0.0
28611	11.0	117.0
28612	1.0	2.0
28617	4.0	8.0
5380	2.0	7.0
28616	4.0	6.0
28610	2.0	4.0
5379	450.0	496.0
100420558	0.0	0.0
100420557	4.0	7.0
100420555	2.0	1.0
100420552	4.0	1.0
5393	1164.0	1490.0
5394	2798.0	3682.0
5395	1070.0	668.0
5396	6963.0	903.0
101929302	125.0	82.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	1.0
28623	0.0	0.0
28628	0.0	0.0
28629	3.0	1.0
28626	3.0	1.0
28627	2.0	0.0
28620	80.0	6.0
28621	4.0	0.0
100420568	1.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	0.0	2.0
28609	8.0	2.0
100419595	5.0	0.0
28602	6.0	12.0
28603	0.0	2.0
101929328	1.0	2.0
28600	0.0	1.0
28601	20.0	9.0
28606	3.0	3.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	3323.0	11671.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3200.0	4607.0
53616	1445.0	144.0
100420591	0.0	0.0
100420590	1.0	0.0
112802	0.0	13.0
256586	339.0	474.0
171177	39.0	273.0
171169	0.0	0.0
53632	2.0	4.0
53630	16.0	0.0
53635	6581.0	10056.0
53637	15.0	45.0
112840	1236.0	1783.0
26038	13.0	15.0
26037	5438.0	7849.0
653226	10.0	12.0
28699	0.0	0.0
26039	1167.0	1262.0
112849	283.0	255.0
112846	5.0	10.0
26030	5193.0	3168.0
28693	1.0	1.0
28694	0.0	0.0
26032	614.0	213.0
28691	4.0	4.0
26031	1902.0	2619.0
28692	16.0	5.0
26034	9380.0	184.0
28697	0.0	0.0
26033	143.0	18.0
28698	0.0	0.0
653232	119.0	279.0
100312803	0.0	0.0
26036	3641.0	2396.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1376.0	1404.0
28696	0.0	0.0
653234	11.0	13.0
643898	0.0	0.0
100312801	2.0	0.0
28690	7.0	2.0
26049	1106.0	385.0
26048	944.0	958.0
653214	874.0	1289.0
100312819	0.0	0.0
26040	4478.0	1067.0
26043	4461.0	4009.0
26045	27.0	11.0
653220	0.0	0.0
26047	274.0	10.0
100312817	0.0	0.0
26046	3130.0	1754.0
100312816	0.0	0.0
124817	47.0	34.0
148808	229.0	384.0
378925	11.0	7.0
28679	0.0	0.0
26015	1956.0	1436.0
653247	1.0	0.0
26018	7573.0	1927.0
28677	8.0	4.0
26017	3560.0	4716.0
28678	1.0	0.0
26019	4008.0	3427.0
124801	500.0	495.0
28671	7.0	4.0
28672	6.0	3.0
26010	6874.0	12733.0
28670	7.0	2.0
26012	2188.0	3139.0
28675	1.0	0.0
26011	4992.0	1092.0
28676	2.0	0.0
28673	12.0	6.0
148811	69.0	46.0
26013	530.0	568.0
28674	67.0	4.0
124808	1508.0	1829.0
148818	2.0	0.0
112812	111.0	282.0
26027	1325.0	340.0
653236	64.0	22.0
28688	17.0	7.0
28689	10.0	9.0
653238	28.0	12.0
112817	106.0	65.0
148823	22.0	1.0
28682	2.0	3.0
28683	3.0	2.0
148824	2.0	0.0
28680	4.0	12.0
653240	0.0	0.0
26020	12868.0	8802.0
28681	0.0	0.0
28686	0.0	0.0
26022	4225.0	11463.0
28684	9.0	2.0
26025	212.0	327.0
26024	354.0	395.0
28685	4.0	6.0
378948	0.0	0.0
378949	0.0	0.0
112885	161.0	401.0
28657	5.0	0.0
653268	5.0	7.0
653269	2.0	1.0
28658	2.0	0.0
28655	0.0	0.0
28656	1.0	2.0
28659	2.0	6.0
28650	0.0	0.0
653275	0.0	0.0
28653	6.0	2.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	8.0
100312849	5.0	3.0
102157402	1271.0	1302.0
102157400	0.0	2.0
378938	21876.0	12806.0
641298	51.0	23.0
26005	2454.0	2885.0
28668	0.0	1.0
28669	11.0	13.0
26007	2969.0	3999.0
28666	4.0	5.0
653259	23.0	22.0
28667	14.0	6.0
26009	4418.0	3712.0
28660	1.0	2.0
124857	17.0	11.0
28661	5.0	7.0
26001	6597.0	7951.0
28664	15.0	6.0
26000	2879.0	4006.0
28665	5.0	2.0
26003	5772.0	7971.0
28662	15.0	20.0
26002	228.0	302.0
28663	7.0	0.0
100312850	61.0	37.0
340390	49.0	77.0
340393	0.0	2.0
28639	15.0	17.0
112869	914.0	1790.0
28638	573.0	337.0
100312829	0.0	0.0
100312826	60.0	198.0
124842	24.0	26.0
100312825	1.0	3.0
100312828	52.0	37.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	852.0	1022.0
100312823	0.0	0.0
339390	2.0	1.0
339396	0.0	0.0
28646	3.0	0.0
378950	0.0	0.0
28647	1.0	2.0
339398	83.0	156.0
378951	0.0	0.0
28644	1.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1160.0	1589.0
28648	2.0	1.0
378956	0.0	0.0
28649	0.0	2.0
653282	0.0	0.0
28642	2.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	5.0	3.0
28641	0.0	0.0
100312838	0.0	1.0
100312833	0.0	1.0
100312832	1.0	0.0
100312835	0.0	0.0
100312830	29.0	116.0
646096	0.0	0.0
90799	2975.0	2594.0
100287345	0.0	0.0
87171	7.0	7.0
87178	2057.0	1472.0
100287327	0.0	0.0
100287325	2.0	1.0
100287314	7.0	47.0
26191	153.0	136.0
26190	4861.0	4612.0
100287302	0.0	0.0
26173	7305.0	7204.0
26175	766.0	873.0
154197	4.0	2.0
5411	8878.0	6171.0
5409	8.0	54.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	6.0	3.0
5408	0.0	0.0
286002	83507.0	16061.0
5420	5239.0	9356.0
286006	84.0	61.0
100131546	2.0	0.0
646016	0.0	0.0
5422	1085.0	911.0
51122	3188.0	3132.0
51121	659.0	1026.0
51124	2262.0	3908.0
51123	3457.0	4484.0
5412	8347.0	10084.0
51126	3887.0	4276.0
51125	2782.0	3038.0
5413	1168.0	858.0
5414	344.0	901.0
51128	3432.0	4040.0
51127	80.0	166.0
51129	1017.0	1446.0
646024	2.0	23.0
646023	4.0	10.0
100131539	10.0	2.0
5430	21776.0	22491.0
5431	5779.0	5385.0
286016	35.0	24.0
5432	4436.0	6077.0
100131535	0.0	7.0
5433	1418.0	2213.0
105369729	0.0	0.0
51131	2290.0	2601.0
51130	253.0	211.0
51133	4718.0	3875.0
51132	5072.0	4367.0
51135	1692.0	1729.0
51134	917.0	1100.0
5423	825.0	902.0
90701	4643.0	3922.0
5424	1081.0	1511.0
51136	600.0	1108.0
5425	4001.0	3755.0
51138	3118.0	2542.0
5426	820.0	871.0
646019	9.0	10.0
5427	82.0	133.0
5428	1964.0	2023.0
5429	1438.0	964.0
100131528	0.0	0.0
5440	2470.0	2802.0
5441	3676.0	6145.0
5442	2200.0	3007.0
5443	108.0	78.0
5444	10.0	4.0
51142	8242.0	12208.0
51141	2625.0	2086.0
51144	8681.0	7383.0
51143	1897.0	1645.0
51146	8.0	6.0
89758	0.0	0.0
5434	6304.0	9844.0
51148	3550.0	2973.0
5435	17.0	39.0
51147	2180.0	3689.0
5436	2143.0	3106.0
90736	1000.0	733.0
51149	2376.0	1925.0
5437	1782.0	2903.0
5438	909.0	2235.0
5439	1326.0	2692.0
90737	0.0	0.0
5450	111.0	167.0
5451	1886.0	2728.0
5452	108.0	226.0
5453	9.0	233.0
5454	3.0	1.0
646049	0.0	0.0
5455	2.0	0.0
51151	2.0	9.0
51150	7548.0	9405.0
51155	663.0	1406.0
51154	1523.0	2443.0
51157	1437.0	2293.0
51156	2.0	0.0
5445	2383.0	4738.0
5446	499.0	224.0
5447	21262.0	13677.0
5449	11.0	11.0
286042	186.0	257.0
347487	0.0	0.0
5460	5.0	16.0
5462	50.0	54.0
5463	945.0	979.0
5464	7931.0	5937.0
5465	3212.0	2489.0
51160	5869.0	9488.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1216.0	3148.0
51161	1002.0	699.0
51164	5671.0	7187.0
51163	1123.0	1154.0
51166	461.0	583.0
51168	159.0	215.0
51167	695.0	742.0
5456	4.0	0.0
89778	0.0	0.0
5457	1.0	1.0
89777	0.0	0.0
5458	1.0	0.0
5459	5.0	2.0
120824	0.0	0.0
5470	0.0	0.0
5471	959.0	701.0
347475	31.0	4.0
5473	8.0	6.0
5475	12.0	5.0
5476	3907.0	9552.0
100507097	1.0	2.0
100507096	0.0	0.0
51171	1456.0	1694.0
100287388	0.0	0.0
100507099	2.0	3.0
51170	1307.0	1544.0
100507098	267.0	505.0
51172	649.0	1131.0
51175	1210.0	1002.0
51174	1137.0	818.0
51177	1318.0	1871.0
51176	164.0	1311.0
51179	0.0	2.0
5467	7185.0	8977.0
5468	1366.0	586.0
89766	4.0	5.0
5469	3193.0	2347.0
89765	759.0	902.0
347468	0.0	0.0
89761	1.0	0.0
5481	1660.0	1981.0
89792	2141.0	1221.0
90780	4765.0	8033.0
89790	59.0	164.0
5483	15.0	26.0
646077	0.0	0.0
5485	0.0	3.0
5486	0.0	0.0
5487	0.0	1.0
5488	3.0	3.0
646070	0.0	0.0
51182	1461.0	1126.0
646074	0.0	0.0
5480	4588.0	2025.0
51181	2474.0	2290.0
51184	1441.0	1390.0
51186	7419.0	3577.0
51185	3606.0	3814.0
100287372	0.0	0.0
51188	875.0	971.0
51187	5867.0	9291.0
5478	10823.0	16822.0
5479	15036.0	19023.0
89797	8486.0	15565.0
89796	3850.0	7192.0
89795	251.0	49.0
89781	2746.0	3062.0
347454	9.0	69.0
5493	12520.0	12386.0
89780	3.0	2.0
5494	5183.0	4011.0
5495	3357.0	2915.0
5496	5138.0	6932.0
5498	765.0	1023.0
5499	6875.0	13436.0
646080	100.0	99.0
100287369	0.0	2.0
51191	840.0	476.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	2.0
51193	2837.0	2714.0
100287366	0.0	0.0
646085	0.0	1.0
51192	326.0	599.0
5491	4.0	6.0
51195	193.0	522.0
51194	1640.0	1340.0
100287362	10.0	31.0
51196	2066.0	1916.0
51199	2056.0	1932.0
51198	0.0	0.0
5489	0.0	2.0
89782	1273.0	843.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	1.0	0.0
100507064	29.0	10.0
28735	0.0	0.0
28732	2.0	1.0
100507062	27.0	17.0
28733	3.0	0.0
28738	0.0	0.0
100507067	2.0	1.0
28739	0.0	0.0
28736	1.0	0.0
100507066	30.0	2.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	5.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	49.0	43.0
286094	0.0	0.0
100859921	3.0	3.0
100859920	0.0	0.0
286097	690.0	805.0
144717	843.0	1597.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	23.0	27.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	17.0	56.0
28749	0.0	0.0
100507057	75.0	297.0
100507056	0.0	3.0
100507055	1.0	18.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	1.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	2776.0	3465.0
347541	0.0	0.0
347544	1.0	5.0
28718	0.0	0.0
28719	0.0	0.0
28712	1.0	0.0
100507086	50.0	38.0
28713	0.0	1.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	68.0	9.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	2.0	6.0
100507027	2.0	0.0
286046	184.0	207.0
648630	69.0	20.0
117143	763.0	808.0
117145	1562.0	2045.0
117144	4.0	102.0
120787	1.0	0.0
492295	0.0	0.0
347517	89.0	120.0
347516	3.0	5.0
286053	878.0	1169.0
28709	0.0	0.0
28707	0.0	0.0
28708	1.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	2.0	1.0
347509	0.0	0.0
286065	0.0	1.0
100131568	4.0	4.0
100131565	0.0	1.0
100131564	668.0	1186.0
100507040	2.0	1.0
132719	0.0	0.0
100507046	6.0	2.0
100507044	0.0	0.0
100507043	1.0	1.0
51100	6885.0	7639.0
51102	939.0	1624.0
51101	2752.0	5033.0
51104	1187.0	807.0
51103	977.0	1065.0
51106	725.0	792.0
51105	4943.0	2320.0
51108	7066.0	9296.0
51107	13281.0	15833.0
286075	515.0	723.0
51109	6487.0	5753.0
286077	4704.0	7022.0
646000	0.0	0.0
132720	1006.0	906.0
132724	0.0	0.0
100131551	9.0	61.0
100131550	0.0	0.0
100507034	60.0	43.0
100507032	101.0	100.0
119774	1.0	0.0
119772	0.0	0.0
51111	7000.0	6041.0
51110	774.0	862.0
119775	0.0	1.0
51112	3106.0	3392.0
51115	5793.0	2750.0
51114	2344.0	1749.0
51117	3864.0	4606.0
51116	1627.0	2123.0
51119	8592.0	7675.0
51118	1235.0	2345.0
26151	1550.0	2786.0
26150	147.0	87.0
26153	226.0	192.0
26152	192.0	199.0
26155	3693.0	5826.0
26154	36.0	24.0
26157	248.0	431.0
26156	8482.0	12077.0
130162	327.0	245.0
100534611	4.0	6.0
100534612	2.0	3.0
26164	1465.0	1828.0
117178	1700.0	1689.0
117177	1792.0	1548.0
26166	105.0	17.0
105379197	0.0	1.0
26165	0.0	0.0
26168	1178.0	1268.0
26167	492.0	14.0
26160	2629.0	2590.0
100507003	0.0	0.0
100507008	4.0	15.0
26137	409.0	100.0
26136	8156.0	7725.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	3.0	1.0
28790	0.0	0.0
117166	59.0	15.0
26130	4784.0	3198.0
28791	0.0	0.0
26133	5498.0	5825.0
28796	32.0	1.0
28797	16.0	0.0
26135	19032.0	18182.0
28794	0.0	0.0
28795	0.0	0.0
26134	206.0	110.0
154150	0.0	0.0
129138	1589.0	2017.0
26148	368.0	221.0
26147	910.0	1433.0
26149	242.0	151.0
117154	13.0	23.0
26140	697.0	836.0
553820	0.0	5.0
117153	0.0	0.0
120796	0.0	0.0
117156	5.0	0.0
117155	192.0	375.0
117157	13.0	15.0
120793	0.0	0.0
26146	2819.0	2456.0
117159	0.0	0.0
26145	2143.0	3487.0
130195	0.0	0.0
154141	477.0	319.0
117151	0.0	0.0
26115	1393.0	1447.0
28778	10.0	3.0
28779	0.0	1.0
28776	4.0	0.0
28777	0.0	0.0
26119	2444.0	2522.0
26118	5569.0	6633.0
28770	0.0	0.0
28771	0.0	0.0
28774	4.0	1.0
28775	2.0	2.0
28772	0.0	0.0
26112	776.0	751.0
28773	1.0	0.0
130120	0.0	1.0
28789	0.0	0.0
26128	2181.0	2163.0
28787	0.0	0.0
26127	3280.0	3794.0
132789	1663.0	1257.0
28788	0.0	0.0
28781	5.0	0.0
201134	904.0	897.0
28780	0.0	0.0
26122	3687.0	3510.0
28785	0.0	0.0
144766	0.0	0.0
26121	2516.0	4030.0
28786	0.0	0.0
28783	0.0	0.0
26123	6412.0	15642.0
28784	8.0	0.0
130132	312.0	309.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	829.0	476.0
100750326	1.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	2.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	2178.0	1303.0
28769	0.0	0.0
28760	0.0	0.0
26100	4847.0	5949.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	1.0
117196	0.0	0.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	350.0	230.0
100287234	0.0	0.0
201164	312.0	254.0
201161	619.0	531.0
201163	2882.0	2720.0
154091	57.0	15.0
154092	7.0	56.0
276719	0.0	0.0
100287229	2.0	3.0
100287227	54.0	105.0
100287226	1.0	3.0
201176	1344.0	2161.0
100287216	24.0	10.0
100287215	2.0	1.0
201181	170.0	173.0
129099	40.0	18.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	39.0	80.0
130075	0.0	2.0
5510	3278.0	5722.0
166012	6.0	49.0
5509	449.0	762.0
5500	13107.0	16560.0
5501	7231.0	6493.0
5502	75.0	24.0
5504	4589.0	6801.0
5506	0.0	0.0
5507	156.0	78.0
154043	733.0	308.0
5520	3820.0	3745.0
5521	226.0	75.0
193629	3.0	3.0
5519	2005.0	1292.0
26298	782.0	252.0
26297	1542.0	5701.0
5511	2370.0	3703.0
5512	2.0	3.0
5514	11054.0	6133.0
5515	10487.0	11785.0
26290	39.0	5.0
5516	10369.0	10105.0
154075	65.0	44.0
26292	1580.0	1893.0
26291	2.0	0.0
5518	16359.0	25642.0
5530	3497.0	4408.0
5531	3002.0	6348.0
5532	3486.0	4344.0
5522	6.0	2.0
5523	1039.0	1024.0
5524	8600.0	11384.0
5525	6661.0	6429.0
5526	1462.0	1464.0
5527	8722.0	8425.0
5528	2945.0	2447.0
154064	3.0	9.0
5529	4443.0	3590.0
286122	426.0	211.0
5540	1.0	0.0
5542	0.0	0.0
286128	640.0	683.0
51241	1689.0	1869.0
89858	1.0	6.0
89857	190.0	593.0
51244	1438.0	1785.0
51247	4852.0	4416.0
5533	1312.0	1103.0
51246	6528.0	11953.0
5534	2664.0	3187.0
51249	1659.0	2824.0
5535	0.0	2.0
90835	89.0	78.0
89853	2151.0	2867.0
5536	2712.0	5318.0
51248	1769.0	3601.0
5537	6445.0	5700.0
5538	8022.0	13923.0
5539	7.0	0.0
28907	0.0	0.0
286133	4099.0	0.0
28908	38.0	7.0
28905	0.0	0.0
100131418	0.0	0.0
5550	1877.0	2274.0
28906	6.0	0.0
286135	0.0	0.0
5551	252.0	216.0
5552	3118.0	3356.0
100131415	0.0	0.0
5553	10.0	2.0
28909	0.0	0.0
5554	19.0	16.0
28900	1.0	0.0
28903	0.0	0.0
28904	0.0	0.0
28901	0.0	0.0
28902	0.0	0.0
51250	986.0	1322.0
51252	2.0	279.0
51251	1389.0	2562.0
89849	779.0	1095.0
89848	971.0	1954.0
51253	2503.0	3108.0
89846	749.0	478.0
51256	355.0	400.0
89845	1282.0	1372.0
51255	2261.0	6181.0
51258	3317.0	5945.0
5544	5.0	16.0
51257	2152.0	2333.0
5545	0.0	0.0
5546	3370.0	3472.0
5547	7237.0	6707.0
51259	931.0	1557.0
90826	2462.0	1318.0
5549	4342.0	380.0
286140	243.0	309.0
90827	0.0	0.0
286144	2845.0	2778.0
5562	6334.0	3623.0
286148	4386.0	3680.0
5563	1756.0	687.0
90861	5029.0	4771.0
5564	1894.0	3096.0
90864	92.0	134.0
5565	1324.0	653.0
51260	1350.0	1775.0
51263	1618.0	1698.0
100287296	0.0	0.0
51265	106.0	89.0
51264	1596.0	2736.0
51267	97.0	229.0
51266	0.0	1.0
5555	1.0	2.0
51268	43.0	76.0
89876	1303.0	1089.0
5557	425.0	484.0
5558	585.0	598.0
89874	116.0	136.0
90859	17.0	24.0
89872	1.0	1.0
286151	20.0	15.0
89870	0.0	0.0
5570	130.0	188.0
5571	2936.0	4338.0
5573	28624.0	30743.0
90850	1099.0	1414.0
5574	0.0	2.0
90853	27.0	278.0
5575	896.0	1638.0
5576	5543.0	3120.0
51270	1.0	1.0
100192378	2.0	0.0
51272	4572.0	6467.0
51271	4273.0	4082.0
51274	8341.0	6533.0
100287284	5.0	4.0
51276	402.0	544.0
