id	dc7826af-618a-4607-9cf2-f5b2f6f15406	17915009-ea55-4f1d-b745-c6724a0d0060
55571	2848.0	2925.0
171523	132.0	125.0
55573	16594.0	20358.0
55572	1538.0	1542.0
79521	0.0	0.0
55578	3778.0	3338.0
79523	0.0	0.0
55577	3560.0	3624.0
79526	0.0	0.0
55576	380.0	5.0
79525	0.0	0.0
79528	0.0	0.0
100037417	174.0	153.0
79529	0.0	0.0
92521	753.0	768.0
374286	22.0	4.0
122592	0.0	0.0
55582	827.0	595.0
79550	0.0	0.0
55586	1677.0	551.0
55585	5656.0	7188.0
55584	76.0	20.0
55589	808.0	661.0
171559	4.0	4.0
55588	11314.0	11393.0
171558	8.0	4.0
374291	3221.0	4401.0
55593	7083.0	8099.0
205428	2198.0	1657.0
55592	1347.0	1216.0
55591	11610.0	9036.0
79540	0.0	0.0
55596	3038.0	2800.0
79541	3.0	4.0
79544	0.0	0.0
79546	0.0	0.0
55599	1645.0	1074.0
171546	4398.0	5531.0
79547	0.0	0.0
92507	11.0	14.0
79549	0.0	0.0
158586	1959.0	1436.0
158584	925.0	1430.0
158521	0.0	4.0
134553	7240.0	5357.0
79571	2195.0	2190.0
79570	9.0	4.0
146540	1125.0	1179.0
79573	709.0	620.0
79572	20433.0	14483.0
79575	1236.0	1605.0
79574	0.0	2.0
79577	5522.0	2766.0
79576	2036.0	1986.0
158511	8.0	2.0
146542	878.0	988.0
79568	1285.0	1105.0
79567	6482.0	4360.0
146547	85.0	105.0
92565	983.0	927.0
79591	2695.0	3598.0
79590	4435.0	4972.0
146562	294.0	139.0
79595	2506.0	2246.0
79594	3651.0	3767.0
146556	32443.0	60709.0
100302652	10.0	6.0
79596	1036.0	927.0
79598	1032.0	635.0
92552	0.0	0.0
92558	2352.0	1268.0
79582	2454.0	1862.0
79581	1995.0	2017.0
79583	1814.0	1856.0
79586	11903.0	10358.0
100302640	143.0	94.0
79585	513.0	659.0
79587	2670.0	3188.0
79589	4608.0	9227.0
340895	115.0	42.0
102723346	28.0	19.0
100289137	270.0	207.0
100289133	2.0	2.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	60.0	31.0
339894	7.0	8.0
339896	1.0	9.0
339897	0.0	0.0
100302666	19.0	23.0
100289124	2.0	0.0
102723332	10.0	13.0
100652796	1.0	0.0
339881	1.0	0.0
339883	69.0	78.0
102723320	3.0	2.0
339879	70.0	73.0
55502	243.0	910.0
100302692	353.0	302.0
55501	1789.0	2012.0
100302691	2.0	2.0
55500	6622.0	4731.0
55506	1900.0	2085.0
55505	2632.0	3851.0
55504	641.0	761.0
55503	247.0	157.0
55509	27.0	43.0
55508	1558.0	829.0
55507	29.0	25.0
9810	6684.0	6344.0
9811	2890.0	3884.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	0.0
55512	248.0	106.0
55511	0.0	2.0
55510	248.0	501.0
9804	29798.0	34531.0
55515	2.0	0.0
9801	3180.0	2312.0
9802	32701.0	30768.0
9807	4888.0	5455.0
9808	0.0	1.0
9805	3834.0	3696.0
9806	2878.0	4825.0
9821	6170.0	4537.0
9820	5285.0	6024.0
55520	1932.0	1547.0
55521	32.0	959.0
9814	1870.0	2697.0
9815	2431.0	2104.0
55527	379.0	328.0
9812	4617.0	4862.0
55526	3706.0	3364.0
9813	16667.0	14696.0
9818	4315.0	2904.0
9819	3593.0	2564.0
9816	784.0	581.0
9817	6102.0	6996.0
55529	621.0	638.0
9832	13.0	4.0
9833	19.0	30.0
9830	845.0	1875.0
9831	2525.0	2386.0
339855	1011.0	419.0
55531	23.0	3.0
339845	0.0	0.0
55530	0.0	1.0
202	2064.0	3031.0
203	1413.0	3688.0
55534	1546.0	3040.0
204	10060.0	13929.0
171568	6365.0	5838.0
205	703.0	545.0
55532	5.0	0.0
9825	3565.0	2147.0
55539	0.0	0.0
206	3.0	3.0
9826	7636.0	5419.0
207	11695.0	12735.0
208	31007.0	20695.0
9823	10418.0	10887.0
55536	2570.0	3259.0
9824	187.0	167.0
9829	358.0	296.0
100652759	0.0	0.0
9827	5740.0	5108.0
9828	8098.0	8766.0
171560	1.0	2.0
9840	119.0	87.0
9843	536.0	687.0
9844	20594.0	10568.0
9841	1253.0	1074.0
9842	2885.0	3859.0
100652781	8.0	0.0
339843	4.0	1.0
339834	98.0	49.0
210	9235.0	6749.0
211	4741.0	3618.0
55540	532.0	320.0
212	42.0	10.0
213	84.0	93.0
79513	0.0	0.0
214	11672.0	16864.0
55545	2.0	1.0
79512	0.0	0.0
215	890.0	1036.0
55544	1112.0	1054.0
79515	0.0	0.0
216	30232.0	18269.0
79514	0.0	0.0
217	11845.0	11137.0
9836	1973.0	1649.0
9837	148.0	145.0
218	78.0	77.0
219	3164.0	2130.0
9834	6.0	3.0
79518	0.0	0.0
254428	10260.0	11803.0
254427	728.0	1008.0
9839	1389.0	826.0
9851	2171.0	1776.0
9854	842.0	1120.0
9855	1314.0	809.0
9852	11727.0	9250.0
9853	4630.0	2189.0
352905	0.0	0.0
100652770	22.0	9.0
55553	1356.0	864.0
220	31.0	203.0
221	425.0	886.0
55552	450.0	357.0
222	4.0	13.0
223	25549.0	20862.0
171586	2085.0	1244.0
340811	0.0	0.0
224	15893.0	20614.0
100652772	1970.0	2260.0
55556	6511.0	4887.0
225	56.0	17.0
79501	0.0	0.0
339829	388.0	174.0
226	66814.0	78148.0
79504	0.0	0.0
55554	91.0	59.0
9847	4770.0	3512.0
228	1.0	0.0
229	43.0	41.0
9848	897.0	218.0
55559	194.0	177.0
79508	0.0	0.0
9846	1238.0	3405.0
55558	2555.0	3794.0
352909	240.0	128.0
254439	0.0	0.0
9849	3885.0	2146.0
9861	4969.0	4253.0
9862	4937.0	5215.0
7200	1.0	0.0
9860	2895.0	2491.0
9865	860.0	1027.0
9866	2133.0	1159.0
7201	2.0	13.0
7204	3417.0	2048.0
9863	3175.0	2237.0
7203	13997.0	14705.0
101927477	0.0	0.0
339942	118.0	208.0
230	1071.0	182.0
231	3811.0	2470.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	0.0	0.0
238	84.0	179.0
239	70.0	103.0
9858	3499.0	3078.0
9859	4233.0	2107.0
100289092	5.0	8.0
9856	24.0	12.0
9857	4151.0	3096.0
100652846	12.0	9.0
9873	3147.0	3650.0
9870	4612.0	4024.0
9871	5992.0	4192.0
9877	12365.0	9937.0
9874	7191.0	5643.0
101927487	0.0	0.0
9875	2424.0	3176.0
101927489	5.0	13.0
240	223.0	500.0
241	283.0	559.0
242	7.0	21.0
100652831	5.0	12.0
243	0.0	2.0
100289087	0.0	0.0
245	284.0	194.0
246	5.0	1.0
339926	0.0	0.0
247	107.0	1458.0
248	13.0	7.0
249	327.0	521.0
339929	310.0	117.0
9869	3732.0	3455.0
7205	7351.0	7301.0
9867	23935.0	15752.0
9868	7355.0	6190.0
7220	991.0	431.0
9883	2963.0	2095.0
9884	76.0	47.0
7222	15.0	24.0
9881	3535.0	3060.0
9882	13200.0	4718.0
7221	21.0	14.0
7224	767.0	1295.0
9887	6648.0	6355.0
7223	21.0	33.0
9885	4828.0	5085.0
7226	111.0	191.0
101927498	32.0	6.0
9886	555.0	908.0
7225	1972.0	875.0
250	1.0	0.0
9880	1070.0	877.0
251	2.0	0.0
340900	0.0	0.0
100652865	84.0	49.0
257	0.0	0.0
258	0.0	0.0
259	54.0	13.0
7216	1539.0	770.0
9878	7825.0	7345.0
9879	5652.0	4433.0
9894	2106.0	2278.0
9895	3048.0	2618.0
9892	44.0	131.0
9898	11695.0	11415.0
9899	135.0	37.0
9896	1896.0	1815.0
9897	4526.0	4245.0
100422407	1.0	0.0
9890	90.0	61.0
9891	765.0	848.0
262	9932.0	8939.0
263	0.0	0.0
100652853	338.0	325.0
265	1.0	0.0
266	0.0	0.0
267	11204.0	15929.0
100652856	0.0	0.0
268	12.0	13.0
269	2.0	8.0
339906	3.0	1.0
7227	2406.0	1656.0
9889	1657.0	1478.0
100652857	0.0	0.0
100422411	1.0	1.0
7248	4447.0	4688.0
7247	7365.0	6144.0
101927433	1.0	0.0
270	0.0	0.0
271	2110.0	1985.0
100289059	0.0	0.0
272	632.0	927.0
273	28.0	11.0
274	5709.0	4272.0
275	1180.0	656.0
276	0.0	1.0
277	1.0	4.0
278	0.0	0.0
100652801	0.0	0.0
279	19.0	13.0
100289051	0.0	0.0
7253	90940.0	70857.0
7252	0.0	1.0
7257	3826.0	2981.0
7259	17448.0	18048.0
7258	0.0	0.0
280	924.0	961.0
281	0.0	0.0
101927449	0.0	0.0
283	351.0	375.0
7251	6238.0	6387.0
284	625.0	784.0
285	1419.0	2847.0
286	25.0	24.0
287	3236.0	644.0
288	10111.0	3367.0
102723378	0.0	0.0
7249	10518.0	9247.0
7264	3003.0	4839.0
7263	1419.0	2120.0
7266	6361.0	6753.0
7265	3983.0	4193.0
7268	228.0	216.0
7267	26067.0	22296.0
100422437	0.0	0.0
290	375.0	316.0
101927455	0.0	2.0
291	5571.0	6501.0
292	9504.0	15212.0
101927457	0.0	0.0
7260	4370.0	2873.0
293	46746.0	54310.0
352852	2.0	0.0
101927459	0.0	1.0
7262	143.0	328.0
100289034	4.0	3.0
100652824	8.0	3.0
100422431	0.0	0.0
7275	3393.0	1716.0
7274	3.0	0.0
7277	1690.0	2665.0
100422445	0.0	0.0
7276	5.0	3.0
7278	1.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	1.0
7270	2274.0	1888.0
100289027	0.0	0.0
7273	1081.0	872.0
7272	60.0	32.0
102723356	10.0	4.0
7286	1197.0	1347.0
376844	0.0	0.0
100529257	16.0	12.0
7288	12.0	4.0
7287	25.0	11.0
7289	2382.0	1696.0
134510	1977.0	1936.0
79490	0.0	0.0
7280	258.0	104.0
79492	0.0	0.0
79491	0.0	0.0
100529251	25.0	12.0
79494	0.0	0.0
7284	12241.0	13453.0
7283	1517.0	1701.0
79498	0.0	0.0
122525	725.0	639.0
79499	2.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	4221.0	5089.0
7296	5091.0	3967.0
7299	31.0	261.0
134526	1.0	2.0
7298	294.0	378.0
100422469	0.0	0.0
7291	57.0	59.0
100529261	5.0	2.0
7290	10733.0	11329.0
100529262	0.0	0.0
7293	59.0	132.0
79483	0.0	0.0
7292	81.0	119.0
100529264	1.0	1.0
79482	0.0	0.0
7295	6044.0	6730.0
352887	0.0	0.0
7294	65.0	30.0
79488	0.0	0.0
388818	0.0	0.0
100292680	14.0	21.0
388815	1161.0	885.0
158506	0.0	0.0
100529239	1.0	0.0
92483	4.0	2.0
352896	0.0	0.0
92482	2294.0	1663.0
122509	426.0	390.0
388849	32.0	29.0
134548	405.0	346.0
101927423	14.0	21.0
101927422	2.0	1.0
100529240	0.0	2.0
134549	603.0	987.0
100529241	3.0	3.0
388830	10.0	7.0
408050	374.0	417.0
100422486	20.0	14.0
100529215	49.0	56.0
100529211	13.0	13.0
100422496	0.0	0.0
122553	3448.0	2934.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	7.0	4.0
100133310	1.0	1.0
100133311	0.0	0.0
388886	5917.0	2581.0
100133314	0.0	0.0
134505	11.0	11.0
100133321	2.0	5.0
100529209	37.0	35.0
65003	2311.0	2409.0
65005	2968.0	3583.0
65008	1585.0	1545.0
171419	0.0	0.0
65009	294.0	169.0
55681	3103.0	3329.0
55680	1620.0	1198.0
79650	4485.0	5396.0
79652	2346.0	2890.0
79651	1234.0	1554.0
146456	49.0	27.0
55684	5738.0	8796.0
55683	5524.0	5460.0
79654	3062.0	4983.0
79656	726.0	796.0
55689	3456.0	3230.0
171416	0.0	0.0
79658	1582.0	2053.0
55687	1058.0	1374.0
79657	2330.0	1729.0
55686	537.0	1124.0
374395	4193.0	4564.0
79659	3810.0	1709.0
374393	46.0	118.0
65010	372.0	327.0
374378	7984.0	4708.0
65012	4.0	4.0
92610	2365.0	1409.0
122481	527.0	267.0
65018	2823.0	3950.0
55692	3093.0	3041.0
55691	1939.0	557.0
55690	14239.0	12542.0
79641	753.0	620.0
55696	4591.0	4584.0
55695	1475.0	1783.0
79640	2875.0	1934.0
79643	2080.0	3048.0
79642	143.0	79.0
55693	154.0	140.0
79645	2.0	6.0
55699	7586.0	6970.0
79644	1091.0	1146.0
55698	488.0	87.0
79647	6335.0	4457.0
55697	4667.0	5870.0
79646	5971.0	4568.0
79649	3379.0	2595.0
374383	241.0	184.0
79648	2701.0	2095.0
92609	4849.0	5774.0
134490	0.0	0.0
134492	2517.0	2177.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	20.0	11.0
146481	1.0	0.0
79670	2479.0	1767.0
79672	3904.0	4341.0
79671	2047.0	2582.0
79674	344.0	137.0
79673	1826.0	1803.0
79676	161.0	129.0
79675	1744.0	1079.0
79677	1597.0	990.0
79679	3.0	4.0
158471	213.0	253.0
349391	0.0	0.0
79661	962.0	983.0
79660	2900.0	6586.0
79663	1093.0	932.0
171424	3.0	1.0
171423	577.0	456.0
79665	5549.0	5515.0
171422	0.0	0.0
79664	4861.0	3763.0
171421	0.0	0.0
79667	579.0	474.0
79666	1866.0	1552.0
171427	37.0	22.0
79669	2084.0	1482.0
171425	1017.0	881.0
79668	9890.0	5902.0
171420	0.0	0.0
158401	18.0	11.0
92667	1811.0	1773.0
158405	1136.0	1313.0
349386	0.0	0.0
79690	70.0	161.0
79692	477.0	388.0
79691	2177.0	1652.0
79694	1634.0	1119.0
79693	1305.0	1014.0
79696	1500.0	964.0
100302751	5.0	1.0
79695	3087.0	3523.0
79698	3704.0	1189.0
205564	2669.0	2426.0
79697	1110.0	1197.0
79699	6320.0	5200.0
92659	305.0	411.0
65055	264.0	69.0
65057	1437.0	1416.0
65056	11637.0	9815.0
65059	1373.0	330.0
349372	0.0	0.0
100302743	7.0	2.0
79680	3565.0	4075.0
79683	1108.0	336.0
100302742	0.0	0.0
79682	125.0	215.0
100302741	0.0	0.0
79685	3793.0	2920.0
79684	1421.0	1114.0
100216001	0.0	1.0
79689	1541.0	2125.0
146429	131.0	270.0
65065	1139.0	437.0
92689	3946.0	2774.0
90025	539.0	471.0
158427	1318.0	824.0
408263	1.0	2.0
92682	60.0	53.0
146434	659.0	698.0
146433	886.0	1054.0
146439	629.0	1628.0
90019	0.0	2.0
65062	1601.0	1067.0
158431	611.0	376.0
65061	7.0	7.0
90011	3.0	1.0
92675	3153.0	4622.0
65078	296.0	456.0
134466	503.0	745.0
90007	9961.0	5752.0
65072	88.0	14.0
100289019	708.0	353.0
100289017	0.0	0.0
100133172	19.0	16.0
55601	2313.0	2159.0
55600	9.0	19.0
55605	1725.0	1284.0
55604	1931.0	1332.0
55603	5488.0	2115.0
55602	2350.0	1945.0
55609	466.0	279.0
55608	4097.0	4129.0
55607	3061.0	2239.0
254528	1.0	1.0
349334	0.0	2.0
9910	2999.0	1730.0
100133180	2.0	10.0
641924	0.0	0.0
9908	14013.0	13649.0
9909	2752.0	2769.0
55612	899.0	332.0
55611	7635.0	9887.0
55610	1951.0	1499.0
254531	1039.0	1603.0
9902	2954.0	17296.0
55616	7338.0	5418.0
171482	0.0	0.0
9903	3738.0	6842.0
55615	522.0	584.0
55614	2700.0	2164.0
9900	1765.0	3573.0
55613	63.0	47.0
340990	0.0	0.0
9901	1955.0	1478.0
9906	171.0	144.0
55619	484.0	1265.0
9907	1674.0	2281.0
9904	2201.0	2568.0
171484	0.0	2.0
55617	1068.0	908.0
9905	6891.0	6008.0
641922	4.0	1.0
171483	0.0	1.0
9920	1324.0	839.0
9921	12314.0	14473.0
100133190	1739.0	1284.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	11006.0	9721.0
55623	7438.0	6649.0
55622	1957.0	1735.0
55621	1632.0	2068.0
55620	1298.0	2649.0
9913	3864.0	3521.0
55627	5605.0	4929.0
340980	1.0	0.0
9914	2973.0	1025.0
55626	3583.0	4008.0
9911	340.0	463.0
55625	4512.0	4900.0
9912	2644.0	2343.0
55624	9683.0	7863.0
9917	6932.0	6254.0
9918	4245.0	4023.0
9915	4490.0	5007.0
55629	11328.0	10473.0
55628	1805.0	1488.0
9931	5158.0	3604.0
55630	1700.0	1519.0
301	19794.0	25132.0
55634	1311.0	1005.0
55633	1873.0	2138.0
302	27139.0	13834.0
55632	1644.0	1089.0
303	9.0	8.0
55631	1173.0	738.0
304	276.0	140.0
9924	4752.0	3573.0
55638	3227.0	3158.0
305	2.0	2.0
306	11776.0	2811.0
9925	2542.0	2081.0
340970	0.0	0.0
9922	4923.0	4682.0
55636	3781.0	2139.0
307	8196.0	8352.0
55635	16.0	22.0
308	28932.0	34134.0
9923	3397.0	3201.0
9928	26.0	22.0
309	14639.0	10821.0
9929	4210.0	3884.0
9926	11056.0	9558.0
9927	16138.0	24109.0
9942	84.0	73.0
9943	4482.0	3559.0
266553	0.0	0.0
101927396	0.0	0.0
9940	199.0	483.0
101927399	0.0	0.0
9941	704.0	566.0
339983	1041.0	1843.0
102723423	0.0	0.0
102723426	1.0	0.0
339977	47.0	118.0
55640	406.0	779.0
310	15341.0	14714.0
311	12543.0	13178.0
312	11.0	10.0
79612	1350.0	851.0
55644	2697.0	3033.0
79611	3338.0	2405.0
313	235.0	165.0
314	73.0	34.0
55643	6695.0	7737.0
79613	1200.0	1171.0
494197	0.0	0.0
79616	415.0	677.0
316	1513.0	180.0
9935	9697.0	4013.0
317	1462.0	961.0
9936	2178.0	1188.0
9933	1581.0	1480.0
55647	2925.0	2612.0
79618	1716.0	1317.0
318	234.0	357.0
55646	785.0	710.0
9934	174.0	218.0
319	5.0	3.0
9939	9300.0	8152.0
9937	1495.0	1073.0
9938	513.0	561.0
9950	7505.0	6044.0
9953	334.0	148.0
9951	5.0	3.0
339970	12.0	8.0
339976	0.0	1.0
55652	9268.0	8089.0
320	393.0	500.0
55651	3064.0	3753.0
339967	2.0	0.0
321	389.0	710.0
55650	2462.0	2522.0
322	4051.0	3687.0
323	12136.0	6861.0
55656	2109.0	1797.0
55655	1761.0	30.0
324	3225.0	1976.0
79600	6877.0	4831.0
494188	1.0	1.0
79603	7504.0	11316.0
325	0.0	0.0
55654	8246.0	8922.0
79602	13467.0	9237.0
55653	1506.0	1712.0
326	1.0	0.0
327	9678.0	11841.0
79605	1082.0	2092.0
9946	2342.0	2267.0
55659	767.0	767.0
328	10599.0	9530.0
9947	0.0	0.0
55658	1413.0	1735.0
329	4728.0	3722.0
79607	821.0	1186.0
9945	507.0	164.0
55657	1215.0	1360.0
79609	490.0	455.0
79608	2331.0	1815.0
9948	27791.0	26381.0
9949	890.0	759.0
9960	1935.0	2210.0
9961	6164.0	11947.0
7301	385.0	1308.0
651302	112.0	57.0
7300	0.0	1.0
9965	0.0	0.0
9962	11544.0	7339.0
9963	22.0	24.0
7302	2.0	0.0
339965	221.0	184.0
330	566.0	461.0
55663	1063.0	1218.0
79630	192.0	554.0
331	9173.0	7536.0
55662	4186.0	4211.0
332	33.0	80.0
79632	1778.0	1702.0
55661	4995.0	5381.0
333	197.0	236.0
79631	1774.0	2299.0
55660	9315.0	7248.0
334	149489.0	242578.0
55667	5431.0	4295.0
79634	2515.0	1331.0
335	276.0	69.0
55666	6153.0	7289.0
79633	4060.0	1248.0
55665	4116.0	4198.0
336	0.0	24.0
55664	2780.0	2866.0
337	3.0	10.0
79635	778.0	496.0
340947	3.0	10.0
9957	137.0	106.0
338	12.0	17.0
339	0.0	0.0
79637	980.0	1148.0
9958	3147.0	4331.0
9955	14.0	4.0
55669	2982.0	2373.0
55668	3012.0	2046.0
9956	34.0	65.0
79639	658.0	779.0
641977	826.0	644.0
9971	6.0	12.0
9972	4289.0	2860.0
7310	7.0	5.0
9970	26.0	22.0
100422600	0.0	0.0
9975	14978.0	13131.0
9976	382.0	283.0
7311	22240.0	31929.0
100422602	0.0	0.0
7314	51992.0	58299.0
9973	3096.0	3672.0
100422603	18.0	24.0
100422605	1.0	0.0
100422608	0.0	0.0
55670	4725.0	4762.0
341	343.0	589.0
342	1.0	0.0
343	4.0	1.0
79621	3275.0	3143.0
55672	1280.0	937.0
55671	7424.0	6030.0
344	1.0	1.0
345	7.0	5.0
79623	99.0	223.0
254552	800.0	853.0
79622	1948.0	2467.0
55677	4068.0	4110.0
346	0.0	0.0
55676	3036.0	3080.0
79625	166.0	26.0
347	12467.0	717.0
348	2436.0	3617.0
79624	3283.0	3332.0
7305	402.0	848.0
79627	2175.0	1973.0
9968	5092.0	4802.0
9969	8372.0	8690.0
79626	39.0	90.0
79629	1696.0	1881.0
7307	39.0	29.0
9966	171.0	327.0
9967	17393.0	19013.0
55679	1322.0	1366.0
7306	9.0	19.0
79628	37.0	23.0
254559	940.0	101.0
9982	218.0	57.0
7321	1338.0	925.0
9980	1881.0	2218.0
7320	5005.0	4977.0
101927350	1.0	0.0
7323	22922.0	21199.0
9986	800.0	911.0
7322	6686.0	8259.0
9987	27714.0	20064.0
101927352	90.0	101.0
9984	2021.0	1595.0
7325	1342.0	1760.0
9985	324.0	228.0
7324	4763.0	4992.0
350	2.0	4.0
351	145815.0	109446.0
353	4991.0	7514.0
100133210	0.0	1.0
354	59.0	6.0
355	722.0	1082.0
100133212	0.0	1.0
356	19.0	12.0
357	633.0	1092.0
358	4027.0	17902.0
359	9.0	9.0
7316	68176.0	51898.0
7315	13.0	10.0
7318	3346.0	4969.0
9978	3749.0	4040.0
7317	35793.0	41450.0
7319	3321.0	6414.0
9993	15717.0	19113.0
101927360	0.0	0.0
9994	1688.0	1083.0
9991	5517.0	4049.0
7332	6298.0	6715.0
9992	74.0	52.0
9997	505.0	749.0
7334	6516.0	4242.0
101927364	1250.0	693.0
7333	13.0	6.0
7336	4891.0	4000.0
9995	5.0	1.0
100422505	0.0	0.0
7335	658.0	583.0
494150	7.0	5.0
9990	3197.0	2596.0
360	355.0	122.0
361	4325.0	5205.0
362	424.0	239.0
363	13.0	5.0
100133220	2.0	0.0
364	196.0	61.0
366	32.0	22.0
367	1712.0	765.0
368	598.0	1677.0
369	4967.0	6165.0
494143	107.0	77.0
7327	8790.0	7804.0
7326	2530.0	2603.0
7329	7304.0	9971.0
9988	5838.0	3635.0
9989	5032.0	4607.0
7328	10654.0	12623.0
7341	10097.0	9098.0
7343	13827.0	13827.0
7342	5897.0	5907.0
7345	391.0	180.0
100422514	0.0	0.0
7347	1030.0	1032.0
100422517	3.0	3.0
372	17846.0	15718.0
373	1964.0	1692.0
374	110.0	99.0
375	41367.0	45228.0
377	20529.0	25186.0
100133234	0.0	1.0
378	20055.0	13554.0
379	13261.0	5581.0
100652740	1.0	0.0
7337	10591.0	8084.0
7339	1.0	0.0
100652748	772.0	555.0
101927380	19.0	7.0
100652749	0.0	0.0
7352	147.0	98.0
7351	10129.0	11809.0
101927381	0.0	0.0
7353	3815.0	3993.0
100422523	3.0	1.0
7356	0.0	0.0
7355	2529.0	2186.0
7358	3379.0	2807.0
7357	1708.0	1488.0
100422527	0.0	0.0
380	0.0	1.0
381	6250.0	8151.0
382	7832.0	6778.0
7350	27.0	4.0
383	50.0	25.0
384	2857.0	6329.0
387	41916.0	45288.0
388	23899.0	9025.0
389	9008.0	14292.0
100652730	1.0	1.0
7349	25.0	47.0
7348	5.0	4.0
100652736	41.0	49.0
100652739	1.0	4.0
101927390	0.0	0.0
7363	1.0	0.0
100422531	1.0	0.0
100422532	18.0	28.0
352954	470.0	380.0
7365	0.0	1.0
100422533	5.0	1.0
352957	1.0	5.0
7364	49.0	59.0
7367	1.0	0.0
100422535	0.0	0.0
7366	0.0	0.0
100422536	4.0	8.0
7369	12.0	25.0
7368	608.0	515.0
390	1114.0	493.0
391	2083.0	3149.0
392	10457.0	10654.0
393	531.0	665.0
394	13343.0	8832.0
100133251	0.0	0.0
395	4860.0	2360.0
7360	8762.0	9050.0
396	12617.0	14729.0
397	4702.0	11620.0
494115	2511.0	1676.0
398	4.0	9.0
399	92.0	65.0
100133259	0.0	0.0
388906	15.0	23.0
388907	64.0	68.0
494119	0.0	0.0
494118	0.0	0.0
7374	4800.0	3984.0
352966	17.0	17.0
7373	9935.0	20159.0
352965	7.0	3.0
7376	5875.0	9087.0
7375	4865.0	5403.0
352967	0.0	0.0
100422545	0.0	0.0
7378	662.0	3257.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	3.0	0.0
7379	4.0	5.0
101927324	4.0	0.0
101927323	13.0	2.0
352962	95.0	113.0
101927327	0.0	0.0
7372	2544.0	2486.0
352964	3.0	0.0
100133262	0.0	0.0
7371	720.0	677.0
352963	0.0	1.0
100133265	2.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	12897.0	12772.0
7384	11351.0	15091.0
7386	4096.0	4247.0
7389	6334.0	9051.0
376940	2826.0	2309.0
7388	5385.0	5881.0
100422558	1.0	3.0
101927332	0.0	0.0
7381	13462.0	17352.0
102723489	807.0	446.0
7380	58.0	4.0
102723487	29.0	13.0
102723483	1.0	3.0
100422550	0.0	0.0
388925	0.0	0.0
7398	4845.0	3383.0
7399	11.0	17.0
7390	3216.0	3664.0
101927347	0.0	0.0
7392	10866.0	12913.0
7391	2569.0	3393.0
100133285	9.0	2.0
102723475	0.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	30.0	38.0
352990	40.0	48.0
374308	18.0	0.0
122402	1577.0	707.0
122409	0.0	1.0
388948	5.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	7849.0	8882.0
388931	12.0	2.0
388939	69.0	79.0
100422581	25.0	5.0
100422582	3.0	0.0
100422598	0.0	0.0
408187	0.0	10.0
388965	0.0	1.0
388962	1088.0	787.0
388963	852.0	765.0
388960	0.0	0.0
100422591	0.0	1.0
100422595	0.0	0.0
388969	2795.0	3221.0
92597	3796.0	2618.0
92595	785.0	710.0
134429	925.0	518.0
92591	137.0	107.0
388951	1.0	2.0
134430	3265.0	2289.0
100147811	1.0	3.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	102.0	59.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	43.0	11.0
100147827	4.0	3.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	1.0
100147833	0.0	0.0
103724390	0.0	2.0
100147834	2.0	1.0
100147835	0.0	0.0
100147836	8.0	9.0
100147837	0.0	1.0
100505385	26.0	25.0
100505383	1.0	4.0
374354	4929.0	3485.0
374355	0.0	0.0
103724389	1.0	14.0
103724388	1.0	0.0
103724387	24.0	7.0
103724386	4.0	1.0
100133203	0.0	0.0
100133204	41.0	44.0
100133205	187.0	124.0
100133206	0.0	1.0
122416	1784.0	2139.0
65121	2.0	0.0
677837	7.0	8.0
677838	0.0	0.0
65123	5440.0	3063.0
677835	0.0	0.0
65122	5.0	0.0
677836	0.0	0.0
65125	11825.0	9588.0
677833	5.0	1.0
102723508	513.0	568.0
92745	3767.0	5941.0
65124	2181.0	1550.0
677834	9.0	3.0
100505566	23.0	25.0
677831	0.0	0.0
677832	5.0	6.0
100505567	1.0	0.0
80759	337.0	397.0
80758	51.0	61.0
80757	82.0	120.0
144165	1373.0	1158.0
100505561	0.0	18.0
677839	3.0	3.0
79770	12963.0	8405.0
80762	27938.0	38490.0
79772	309.0	265.0
80761	45.0	45.0
80760	5512.0	3886.0
388667	0.0	0.0
79774	547.0	418.0
79777	2013.0	2384.0
79776	166.0	31.0
80765	115.0	136.0
80764	2656.0	3333.0
80763	3554.0	1872.0
79778	865.0	886.0
92737	4.0	10.0
677840	0.0	2.0
92736	0.0	0.0
158798	1.0	1.0
