id	5c719f53-3266-4057-b421-e31124030798	246bb185-8b59-47d9-be7d-b77a6085f0e8
106480263	0.0	0.0
150248	6.0	5.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	94.0	33.0
7128	943.0	868.0
414224	12.0	22.0
106480260	0.0	0.0
7143	8.0	10.0
392392	0.0	1.0
7142	0.0	0.0
7145	17760.0	22579.0
441849	0.0	0.0
7146	0.0	0.0
392399	0.0	2.0
7148	1142.0	1160.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	55.0	123.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	0.0
172	730.0	1086.0
106479277	1.0	1.0
173	0.0	4.0
106479276	0.0	0.0
106480229	0.0	0.0
174	0.0	1.0
7141	1.0	1.0
106479275	0.0	0.0
175	1920.0	2203.0
7140	82.0	14.0
106479274	0.0	0.0
176	10.0	255.0
106479273	0.0	0.0
177	1233.0	3812.0
137290	0.0	0.0
106479272	0.0	0.0
178	2817.0	2958.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	2.0
106480234	0.0	1.0
414236	14.0	107.0
7139	8.0	113.0
414235	12.0	8.0
414230	0.0	0.0
7153	176.0	1348.0
149281	0.0	0.0
7156	939.0	1689.0
7155	12356.0	22726.0
7158	4378.0	9147.0
7157	3143.0	4102.0
343495	2.0	0.0
162239	1020.0	1363.0
7159	5190.0	9625.0
106480237	0.0	0.0
106479269	1.0	2.0
106480236	0.0	0.0
181	2.0	5.0
106480239	0.0	0.0
106479268	0.0	0.0
182	2071.0	4013.0
106479267	0.0	0.0
106480238	0.0	0.0
183	111.0	64.0
7150	7229.0	11241.0
221017	1.0	2.0
106479266	1.0	0.0
106479265	1.0	0.0
185	235.0	53.0
106479264	0.0	0.0
186	1.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	870.0	4625.0
106479262	0.0	0.0
106480240	4.0	9.0
106479261	0.0	0.0
189	1.0	2.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	9.0	28.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	0.0	1.0
106480245	1.0	0.0
414245	21.0	75.0
414246	0.0	0.0
414241	7.0	10.0
7165	6678.0	6181.0
92344	822.0	898.0
100874120	3.0	2.0
7164	2774.0	11554.0
92345	799.0	1301.0
7167	18160.0	17252.0
92342	703.0	799.0
729764	0.0	0.0
7166	32.0	96.0
7169	1150.0	2011.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	7362.0	9982.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	2.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	1.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	1.0	4.0
106479215	0.0	0.0
191	15338.0	10154.0
106479214	0.0	0.0
729769	1.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	8.0	143.0
79370	5.0	4.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	15.0	147.0
106480208	0.0	0.0
92340	641.0	1371.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	1.0
7163	8175.0	6897.0
196	2023.0	6637.0
197	0.0	1.0
7162	1269.0	1247.0
729767	0.0	0.0
106480209	0.0	0.0
284618	144.0	203.0
199	353.0	563.0
646929	0.0	0.0
284615	60.0	62.0
106480211	0.0	1.0
284613	1553.0	3172.0
106480210	0.0	0.0
284612	1212.0	705.0
106480213	0.0	0.0
284611	860.0	1969.0
106480212	0.0	0.0
100874128	1.0	0.0
343477	25.0	6.0
100874127	0.0	0.0
730747	18.0	4.0
100874126	0.0	0.0
100874129	1.0	0.0
7175	8059.0	14076.0
7178	275671.0	180784.0
7177	4.0	171.0
106479209	0.0	0.0
646942	4.0	0.0
100874113	21.0	66.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	3.0
7179	0.0	0.0
343472	0.0	1.0
106479206	0.0	0.0
100874111	6.0	12.0
92335	418.0	789.0
106479205	0.0	0.0
100874110	1.0	5.0
221035	3772.0	10291.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	11518.0	16797.0
221037	3887.0	7001.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	4176.0	4368.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	12626.0	9044.0
106479200	1.0	1.0
106480219	0.0	0.0
7171	7382.0	10530.0
106480218	0.0	1.0
79364	2248.0	3008.0
7174	4164.0	3632.0
7173	296043.0	4582.0
79363	542.0	872.0
729756	33.0	69.0
79366	751.0	715.0
100996541	15.0	28.0
79365	9231.0	68492.0
79368	3.0	0.0
106480220	1.0	0.0
80352	55.0	299.0
106480222	0.0	0.0
79369	13.0	28.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	1.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	193.0	131.0
80351	6506.0	9599.0
80350	26.0	10.0
100874119	2.0	0.0
646936	0.0	0.0
100874118	3.0	6.0
7187	2314.0	2913.0
7186	1896.0	1453.0
7189	1088.0	926.0
729786	0.0	1.0
7188	136.0	284.0
100874146	3.0	8.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	18.0	2.0
100874143	0.0	0.0
106479238	0.0	1.0
106479237	2.0	0.0
100996538	2.0	1.0
106479236	0.0	0.0
7181	1403.0	1554.0
106479235	0.0	0.0
7180	4.0	2.0
100996539	63.0	3.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3181.0	6141.0
106479232	0.0	0.0
7185	550.0	729.0
106479231	0.0	2.0
7184	174197.0	100511.0
729789	9.0	6.0
106479230	4.0	5.0
221074	0.0	6.0
80380	56.0	76.0
100874147	0.0	0.0
80381	2313.0	6621.0
646960	0.0	0.0
100874131	7.0	7.0
100874130	0.0	0.0
92359	1333.0	1589.0
100874135	0.0	0.0
100874134	0.0	0.0
106479229	0.0	0.0
343450	145.0	194.0
646962	122.0	135.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	15.0	2.0
106479226	0.0	0.0
7190	59.0	15.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	1.0
221060	22.0	18.0
221061	1484.0	605.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	4.0	4.0
414201	0.0	3.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	1.0
414200	4.0	1.0
100874163	12.0	14.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	5.0
257044	144.0	123.0
729727	2.0	0.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	570.0	983.0
729723	257.0	262.0
221092	4659.0	6266.0
284656	20.0	3053.0
402216	1.0	0.0
102725045	0.0	0.0
284654	1.0	1177.0
100874169	1.0	0.0
221091	166.0	17.0
646982	8.0	19.0
100874153	0.0	0.0
646981	2.0	3.0
100874152	0.0	0.0
100286979	3.0	20.0
100874151	0.0	0.0
100874150	0.0	1.0
115908	91.0	1393.0
100874157	0.0	2.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	2014.0	2320.0
92370	1207.0	2677.0
100286971	0.0	0.0
221078	764.0	657.0
100996501	4.0	1.0
100996500	0.0	1.0
284649	51.0	81.0
729708	46.0	14.0
100874159	0.0	0.0
644315	88.0	22.0
100874158	10.0	17.0
646993	20.0	60.0
100874186	1.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	30.0	43.0
644333	0.0	2.0
100874187	5.0	0.0
729747	17.0	21.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1092.0	20580.0
644325	0.0	0.0
343413	24.0	107.0
92399	1947.0	1897.0
100874175	0.0	0.0
100874174	0.0	1.0
100874173	2.0	0.0
100874172	0.0	1.0
100874179	0.0	8.0
100286954	0.0	0.0
100874178	1.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	10.0	2.0
103911	11.0	3.0
103910	24835.0	33416.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1835.0	7954.0
79532	0.0	1.0
55568	8547.0	3481.0
55567	9.0	16.0
79534	0.0	0.0
79537	0.0	0.0
55565	319.0	740.0
651452	0.0	0.0
79538	0.0	1.0
158572	267.0	199.0
55571	2253.0	2460.0
171523	32.0	86.0
55573	16521.0	10880.0
55572	1444.0	1028.0
79521	0.0	0.0
55578	2435.0	3379.0
79523	0.0	0.0
55577	3838.0	5436.0
79526	0.0	0.0
55576	168.0	7.0
79525	0.0	0.0
79528	0.0	0.0
100037417	118.0	57.0
79529	0.0	0.0
92521	735.0	1717.0
374286	16.0	8.0
122592	0.0	0.0
55582	380.0	1042.0
79550	0.0	0.0
55586	954.0	115.0
55585	4572.0	7140.0
55584	36.0	119.0
55589	484.0	979.0
171559	7.0	11.0
55588	9443.0	11059.0
171558	2.0	10.0
374291	2932.0	2039.0
55593	5677.0	8084.0
205428	1680.0	2383.0
55592	708.0	1759.0
55591	6489.0	8594.0
79540	0.0	0.0
55596	1902.0	2543.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	654.0	1381.0
171546	2877.0	2140.0
79547	0.0	0.0
92507	44.0	4.0
79549	0.0	0.0
158586	1281.0	1218.0
158584	958.0	1568.0
158521	1.0	1.0
134553	5253.0	6989.0
79571	1921.0	1815.0
79570	8.0	1.0
146540	981.0	1229.0
79573	526.0	1121.0
79572	13845.0	20857.0
79575	1692.0	1611.0
79574	0.0	1.0
79577	3428.0	4001.0
79576	1446.0	1790.0
158511	19.0	0.0
146542	834.0	557.0
79568	1001.0	749.0
79567	4561.0	5728.0
146547	59.0	74.0
92565	668.0	964.0
79591	2125.0	2951.0
79590	3456.0	2166.0
146562	193.0	75.0
79595	2112.0	2642.0
79594	3057.0	3017.0
146556	31326.0	7873.0
100302652	5.0	13.0
79596	666.0	839.0
79598	759.0	1359.0
92552	0.0	0.0
92558	1335.0	2017.0
79582	1915.0	1661.0
79581	2323.0	1876.0
79583	1452.0	2108.0
79586	19900.0	8561.0
100302640	117.0	74.0
79585	394.0	461.0
79587	2278.0	2242.0
79589	4188.0	7590.0
340895	41.0	93.0
102723346	14.0	10.0
100289137	173.0	66.0
100289133	7.0	1.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	47.0	41.0
339894	24.0	5.0
339896	0.0	1.0
339897	1.0	0.0
100302666	12.0	41.0
100289124	0.0	1.0
102723332	5.0	2.0
100652796	0.0	0.0
339881	2.0	1.0
339883	61.0	65.0
102723320	3.0	4.0
339879	39.0	106.0
55502	93.0	254.0
100302692	182.0	504.0
55501	1395.0	1367.0
100302691	2.0	8.0
55500	4554.0	5410.0
55506	1654.0	1885.0
55505	2744.0	1772.0
55504	366.0	132.0
55503	299.0	337.0
55509	51.0	71.0
55508	911.0	715.0
55507	39.0	24.0
9810	4712.0	6499.0
9811	2437.0	2228.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	0.0
55512	104.0	118.0
55511	1.0	4.0
55510	58.0	23.0
9804	26165.0	29558.0
55515	1.0	1.0
9801	2488.0	2173.0
9802	24568.0	19526.0
9807	3760.0	6379.0
9808	0.0	1.0
9805	3886.0	8012.0
9806	1551.0	24860.0
9821	3609.0	5661.0
9820	3396.0	8941.0
55520	951.0	729.0
55521	21.0	46.0
9814	1063.0	2127.0
9815	1500.0	2668.0
55527	234.0	361.0
9812	3989.0	5635.0
55526	2729.0	2388.0
9813	12080.0	22123.0
9818	2571.0	4032.0
9819	2155.0	3042.0
9816	719.0	837.0
9817	5109.0	6623.0
55529	524.0	650.0
9832	5.0	13.0
9833	9.0	81.0
9830	693.0	3210.0
9831	1914.0	3165.0
339855	605.0	505.0
55531	30.0	4.0
339845	1.0	0.0
55530	0.0	1.0
202	1520.0	3125.0
203	1392.0	1491.0
55534	1313.0	4696.0
204	8613.0	7089.0
171568	4660.0	3054.0
205	951.0	994.0
55532	3.0	0.0
9825	2620.0	1594.0
55539	0.0	0.0
206	4.0	8.0
9826	4315.0	5974.0
207	9401.0	10771.0
208	38148.0	21908.0
9823	9639.0	25286.0
55536	2998.0	835.0
9824	171.0	464.0
9829	424.0	878.0
100652759	0.0	0.0
9827	3894.0	5984.0
9828	5869.0	14884.0
171560	1.0	2.0
9840	50.0	52.0
9843	729.0	3362.0
9844	11410.0	1084.0
9841	1081.0	1295.0
9842	1800.0	3909.0
100652781	1.0	1.0
339843	4.0	0.0
339834	70.0	30.0
210	6575.0	8736.0
211	3389.0	2890.0
55540	361.0	353.0
212	3.0	7.0
213	46.0	61.0
79513	0.0	0.0
214	8147.0	16853.0
55545	5.0	3.0
79512	0.0	0.0
215	651.0	1293.0
55544	1050.0	1893.0
79515	0.0	0.0
216	21900.0	10957.0
79514	0.0	0.0
217	10428.0	2702.0
9836	1785.0	1665.0
9837	98.0	255.0
218	64.0	22.0
219	4047.0	1212.0
9834	12.0	4.0
79518	0.0	0.0
254428	8426.0	15827.0
254427	422.0	1579.0
9839	1097.0	1401.0
9851	1315.0	2606.0
9854	839.0	1411.0
9855	1008.0	979.0
9852	7794.0	9426.0
9853	3031.0	2795.0
352905	1.0	0.0
100652770	15.0	12.0
55553	688.0	2194.0
220	269.0	160.0
221	681.0	2103.0
55552	326.0	263.0
222	1.0	82.0
223	15482.0	13226.0
171586	1795.0	2102.0
340811	0.0	0.0
224	12944.0	26884.0
100652772	1270.0	1767.0
55556	3618.0	4657.0
225	23.0	23.0
79501	0.0	0.0
339829	238.0	265.0
226	59578.0	45202.0
79504	0.0	0.0
55554	128.0	2.0
9847	3481.0	4732.0
228	2.0	2.0
229	8.0	856.0
9848	1103.0	241.0
55559	168.0	93.0
79508	0.0	0.0
9846	1097.0	4016.0
55558	1643.0	7843.0
352909	200.0	267.0
254439	0.0	4.0
9849	2536.0	3108.0
9861	3999.0	3615.0
9862	3450.0	4602.0
7200	1.0	6.0
9860	2079.0	2884.0
9865	979.0	4769.0
9866	636.0	829.0
7201	0.0	1.0
7204	1844.0	2418.0
9863	1693.0	1550.0
7203	12358.0	11153.0
101927477	0.0	0.0
339942	77.0	217.0
230	746.0	639.0
231	3597.0	2333.0
100133330	1.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	1.0	0.0
238	25.0	870.0
239	53.0	165.0
9858	2516.0	4432.0
9859	3254.0	4073.0
100289092	4.0	3.0
9856	8.0	33.0
9857	2864.0	6502.0
100652846	16.0	11.0
9873	1818.0	3135.0
9870	3908.0	4590.0
9871	9043.0	5281.0
9877	8235.0	12314.0
9874	4175.0	5774.0
101927487	0.0	0.0
9875	1950.0	3371.0
101927489	1.0	44.0
240	189.0	1557.0
241	243.0	677.0
242	5.0	21.0
100652831	3.0	0.0
243	2.0	1.0
100289087	0.0	0.0
245	121.0	700.0
246	1.0	11.0
339926	0.0	0.0
247	113.0	1153.0
248	0.0	0.0
249	476.0	1318.0
339929	132.0	95.0
9869	2084.0	3771.0
7205	5964.0	7034.0
9867	18948.0	24097.0
9868	5796.0	6240.0
7220	726.0	832.0
9883	1874.0	4519.0
9884	20.0	27.0
7222	3.0	16.0
9881	2253.0	3983.0
9882	6368.0	2114.0
7221	8.0	6.0
7224	1.0	10862.0
9887	5341.0	7223.0
7223	18.0	92.0
9885	3823.0	4971.0
7226	133.0	309.0
101927498	8.0	2.0
9886	440.0	404.0
7225	1220.0	1077.0
250	1.0	0.0
9880	733.0	1138.0
251	3.0	2.0
340900	0.0	1.0
100652865	44.0	40.0
257	0.0	0.0
258	0.0	0.0
259	65.0	9.0
7216	1400.0	1490.0
9878	5611.0	7295.0
9879	3687.0	4862.0
9894	1996.0	2258.0
9895	2352.0	5079.0
9892	60.0	19.0
9898	7745.0	12895.0
9899	38.0	14.0
9896	1579.0	2284.0
9897	3550.0	4054.0
100422407	0.0	0.0
9890	75.0	186.0
9891	299.0	723.0
262	6614.0	3911.0
263	0.0	0.0
100652853	266.0	190.0
265	0.0	0.0
266	0.0	0.0
267	8726.0	13968.0
100652856	0.0	0.0
268	19.0	187.0
269	6.0	3.0
339906	1.0	5.0
7227	1376.0	1741.0
9889	1151.0	873.0
100652857	2.0	7.0
100422411	2.0	0.0
7248	2179.0	4545.0
7247	6216.0	8493.0
101927433	0.0	0.0
270	10.0	3.0
271	2068.0	2605.0
100289059	1.0	0.0
272	622.0	1120.0
273	32.0	24.0
274	3346.0	2643.0
275	547.0	1728.0
276	0.0	1.0
277	2.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	0.0	0.0
7253	53114.0	29823.0
7252	1.0	0.0
7257	3263.0	2864.0
7259	15641.0	23240.0
7258	0.0	0.0
280	374.0	561.0
281	0.0	0.0
101927449	0.0	0.0
283	271.0	281.0
7251	4752.0	4612.0
284	382.0	528.0
285	388.0	765.0
286	14.0	25.0
287	4163.0	703.0
288	8204.0	2517.0
102723378	0.0	0.0
7249	6337.0	9935.0
7264	2891.0	4190.0
7263	3630.0	1454.0
7266	4672.0	5362.0
7265	3185.0	2801.0
7268	179.0	229.0
7267	21913.0	37901.0
100422437	0.0	0.0
290	198.0	417.0
101927455	0.0	0.0
291	4737.0	3899.0
292	10755.0	5088.0
101927457	0.0	0.0
7260	3471.0	1678.0
293	49721.0	21042.0
352852	2.0	0.0
101927459	0.0	0.0
7262	1022.0	803.0
100289034	1.0	3.0
100652824	1.0	14.0
100422431	0.0	0.0
7275	3432.0	3407.0
7274	2.0	0.0
7277	1471.0	3152.0
100422445	0.0	0.0
7276	1.0	1.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1330.0	1355.0
100289027	0.0	0.0
7273	710.0	1801.0
7272	42.0	118.0
102723356	6.0	3.0
7286	949.0	1467.0
376844	0.0	0.0
100529257	18.0	19.0
7288	8.0	9.0
7287	5.0	32.0
7289	1491.0	2090.0
134510	1921.0	1865.0
79490	0.0	0.0
7280	229.0	188.0
79492	0.0	0.0
79491	0.0	0.0
100529251	13.0	38.0
79494	0.0	0.0
7284	11204.0	9674.0
7283	1543.0	2158.0
79498	0.0	0.0
122525	525.0	394.0
79499	0.0	0.0
100422450	0.0	2.0
100422452	0.0	0.0
7297	3211.0	5535.0
7296	5273.0	3979.0
7299	0.0	1.0
134526	1.0	7.0
7298	222.0	520.0
100422469	0.0	0.0
7291	60.0	52.0
100529261	0.0	16.0
7290	8708.0	3504.0
100529262	0.0	0.0
7293	55.0	104.0
79483	0.0	0.0
7292	29.0	98.0
100529264	0.0	1.0
79482	0.0	0.0
7295	4816.0	3142.0
352887	0.0	0.0
7294	35.0	81.0
79488	0.0	0.0
388818	0.0	0.0
100292680	8.0	42.0
388815	663.0	1045.0
158506	0.0	0.0
100529239	0.0	1.0
92483	2.0	1.0
352896	0.0	0.0
92482	1491.0	1523.0
122509	458.0	168.0
388849	30.0	82.0
134548	370.0	2530.0
101927423	18.0	32.0
101927422	11.0	1.0
100529240	0.0	2.0
134549	447.0	1514.0
100529241	1.0	0.0
388830	9.0	7.0
408050	282.0	671.0
100422486	11.0	40.0
100529215	35.0	141.0
100529211	24.0	58.0
100422496	0.0	0.0
122553	2642.0	2922.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	1.0	5.0
100133310	0.0	0.0
100133311	0.0	0.0
388886	9934.0	1652.0
100133314	2.0	2.0
134505	12.0	3.0
100133321	1.0	1.0
100529209	28.0	30.0
65003	2227.0	1470.0
65005	2125.0	2650.0
65008	1196.0	860.0
171419	0.0	0.0
65009	331.0	265.0
55681	2908.0	4255.0
55680	1120.0	1411.0
79650	3690.0	5127.0
79652	1823.0	2199.0
79651	1239.0	1407.0
146456	35.0	36.0
55684	5855.0	6369.0
55683	4549.0	6413.0
79654	2738.0	5597.0
79656	469.0	612.0
55689	2325.0	4788.0
171416	0.0	0.0
79658	945.0	1487.0
55687	1083.0	793.0
79657	1984.0	2473.0
55686	450.0	1092.0
374395	3449.0	3656.0
79659	2790.0	3469.0
374393	41.0	346.0
65010	323.0	487.0
374378	7087.0	3509.0
65012	3.0	5.0
92610	2315.0	2062.0
122481	435.0	246.0
65018	2658.0	4986.0
55692	1904.0	3714.0
55691	912.0	1211.0
55690	9961.0	18167.0
79641	945.0	524.0
55696	2517.0	4453.0
55695	1324.0	1356.0
79640	1738.0	1421.0
79643	1819.0	1864.0
79642	219.0	683.0
55693	125.0	124.0
79645	9.0	6.0
55699	5329.0	7252.0
79644	1291.0	1122.0
55698	588.0	33.0
79647	5724.0	4972.0
55697	3294.0	3837.0
79646	3483.0	5451.0
79649	2449.0	1816.0
374383	184.0	255.0
79648	1449.0	1606.0
92609	4517.0	4639.0
134490	0.0	0.0
134492	1872.0	1555.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	26.0	20.0
146481	0.0	1.0
79670	1506.0	2411.0
79672	2698.0	2701.0
79671	1693.0	3006.0
79674	180.0	65.0
79673	1482.0	1640.0
79676	141.0	191.0
79675	1325.0	895.0
79677	953.0	1823.0
79679	3.0	8.0
158471	114.0	532.0
349391	0.0	0.0
79661	646.0	1461.0
79660	8391.0	5587.0
79663	1157.0	555.0
171424	1.0	5.0
171423	522.0	281.0
79665	3903.0	5187.0
171422	0.0	0.0
79664	3458.0	3860.0
171421	0.0	0.0
79667	399.0	1148.0
79666	1203.0	1475.0
171427	21.0	33.0
79669	6376.0	565.0
171425	929.0	700.0
79668	4639.0	4377.0
171420	0.0	0.0
158401	6.0	11.0
92667	1048.0	1432.0
158405	588.0	1294.0
349386	0.0	0.0
79690	95.0	217.0
79692	480.0	676.0
79691	1631.0	1699.0
79694	1311.0	1407.0
79693	1048.0	766.0
79696	1135.0	989.0
100302751	7.0	6.0
79695	1800.0	5188.0
79698	1640.0	15.0
205564	1873.0	2324.0
79697	944.0	1182.0
79699	3978.0	6585.0
92659	244.0	192.0
65055	142.0	115.0
65057	1092.0	1274.0
65056	7558.0	8484.0
65059	603.0	613.0
349372	0.0	0.0
100302743	1.0	2.0
79680	1712.0	6930.0
79683	990.0	377.0
100302742	0.0	0.0
79682	101.0	279.0
100302741	1.0	0.0
79685	2865.0	3925.0
79684	1276.0	1253.0
100216001	0.0	0.0
79689	1650.0	2663.0
146429	2.0	2116.0
65065	748.0	1765.0
92689	3834.0	2749.0
90025	412.0	330.0
158427	927.0	1472.0
408263	2.0	0.0
92682	76.0	32.0
146434	598.0	857.0
146433	458.0	542.0
146439	356.0	1223.0
90019	0.0	2.0
65062	1190.0	1320.0
158431	367.0	363.0
65061	4.0	8.0
90011	3.0	0.0
92675	2486.0	3005.0
65078	364.0	1235.0
134466	515.0	1436.0
90007	6354.0	8745.0
65072	17.0	31.0
100289019	433.0	1085.0
100289017	0.0	0.0
100133172	10.0	25.0
55601	1356.0	4262.0
55600	1.0	2.0
55605	1827.0	1731.0
55604	1429.0	2442.0
55603	1133.0	2157.0
55602	1958.0	2122.0
55609	304.0	304.0
55608	3482.0	5136.0
55607	1909.0	5190.0
254528	0.0	0.0
349334	0.0	0.0
9910	1829.0	1729.0
100133180	2.0	3.0
641924	0.0	1.0
9908	12708.0	16944.0
9909	2209.0	3188.0
55612	522.0	67.0
55611	6590.0	7177.0
55610	1591.0	1785.0
254531	796.0	2279.0
9902	957.0	34638.0
55616	6401.0	4386.0
171482	0.0	0.0
9903	2729.0	5911.0
55615	620.0	369.0
55614	1769.0	1980.0
9900	2036.0	5655.0
55613	60.0	78.0
340990	36.0	2.0
9901	953.0	2693.0
9906	102.0	311.0
55619	312.0	1348.0
9907	1668.0	1919.0
9904	1398.0	2417.0
171484	1.0	1.0
55617	949.0	1044.0
9905	5128.0	7145.0
641922	0.0	0.0
171483	0.0	2.0
9920	566.0	525.0
9921	11103.0	11499.0
100133190	804.0	496.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	7723.0	12565.0
55623	4914.0	5715.0
55622	1267.0	1409.0
55621	1194.0	1557.0
55620	2272.0	1742.0
9913	2616.0	3614.0
55627	4354.0	4848.0
340980	0.0	4.0
9914	2202.0	182.0
55626	2905.0	4721.0
9911	330.0	726.0
55625	3189.0	3844.0
9912	1482.0	2232.0
55624	8247.0	5918.0
9917	4825.0	6238.0
9918	3153.0	5635.0
9915	3957.0	7661.0
55629	7668.0	6422.0
55628	1175.0	2083.0
9931	2866.0	4287.0
55630	1226.0	694.0
301	10415.0	57483.0
55634	759.0	757.0
55633	1820.0	2006.0
302	19614.0	24584.0
55632	1177.0	1148.0
303	13.0	13.0
55631	820.0	853.0
304	257.0	374.0
9924	2597.0	4365.0
55638	1012.0	822.0
305	3.0	1.0
306	4652.0	4547.0
9925	1593.0	2052.0
340970	0.0	0.0
9922	3357.0	5683.0
55636	2407.0	4065.0
307	5725.0	5751.0
55635	20.0	85.0
308	17729.0	26679.0
9923	2076.0	3655.0
9928	10.0	69.0
309	13670.0	9271.0
9929	3805.0	2944.0
9926	8124.0	5435.0
9927	12031.0	16715.0
9942	69.0	75.0
9943	3863.0	4817.0
266553	0.0	0.0
101927396	0.0	0.0
9940	87.0	369.0
101927399	0.0	2.0
9941	485.0	809.0
339983	286.0	10126.0
102723423	0.0	0.0
102723426	0.0	5.0
339977	16.0	253.0
55640	167.0	683.0
310	11125.0	11284.0
311	10235.0	8519.0
312	0.0	2.0
79612	872.0	1057.0
55644	2420.0	3403.0
79611	3581.0	5860.0
313	154.0	197.0
314	44.0	70.0
55643	4696.0	6731.0
79613	854.0	1153.0
494197	0.0	0.0
79616	805.0	1199.0
316	1786.0	70.0
9935	3834.0	951.0
317	924.0	1779.0
9936	1242.0	1618.0
9933	1138.0	1066.0
55647	1687.0	1312.0
79618	983.0	898.0
318	186.0	219.0
55646	431.0	415.0
9934	133.0	69.0
319	1.0	0.0
9939	7183.0	8752.0
9937	952.0	1129.0
9938	214.0	300.0
9950	5486.0	4214.0
9953	104.0	84.0
9951	5.0	45.0
339970	2.0	6.0
339976	0.0	0.0
55652	5730.0	12614.0
320	287.0	228.0
55651	2395.0	2511.0
339967	0.0	0.0
321	738.0	207.0
55650	1570.0	1727.0
322	3130.0	4536.0
323	6331.0	6833.0
55656	1416.0	1850.0
55655	973.0	38.0
324	1993.0	2918.0
79600	4522.0	4043.0
494188	0.0	0.0
79603	5583.0	9471.0
325	0.0	0.0
55654	7046.0	11559.0
79602	8169.0	6139.0
55653	1186.0	2223.0
326	1.0	0.0
327	8633.0	12895.0
79605	1110.0	679.0
9946	1362.0	1698.0
55659	596.0	580.0
328	9192.0	8433.0
9947	0.0	0.0
55658	1386.0	1685.0
329	3287.0	5282.0
79607	912.0	1126.0
9945	879.0	111.0
55657	785.0	1000.0
79609	574.0	603.0
79608	1369.0	2832.0
9948	21253.0	27040.0
9949	602.0	1390.0
9960	1536.0	2281.0
9961	4950.0	11137.0
7301	393.0	1938.0
651302	47.0	36.0
7300	0.0	0.0
9965	0.0	1.0
9962	9728.0	12741.0
9963	21.0	30.0
7302	0.0	1.0
339965	207.0	658.0
330	345.0	416.0
55663	786.0	945.0
79630	303.0	501.0
331	6836.0	9867.0
55662	2821.0	4380.0
332	37.0	168.0
79632	1561.0	2125.0
