id	ffb8427a-d1a3-4ae6-a2e0-424929197afb	4869e2a4-f182-41f1-8aed-52b5dd3b5c00
100874027	0.0	1.0
730647	0.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	494.0	203.0
80262	914.0	567.0
343338	0.0	0.0
7077	10104.0	8094.0
100874010	0.0	0.0
7076	8319.0	31286.0
92235	8.0	4.0
7079	24.0	6.0
7078	787.0	146.0
100874014	21.0	8.0
100874013	5.0	1.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	1.0	1.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	0.0
106480314	3.0	1.0
106480313	2.0	0.0
729659	0.0	1.0
106479346	6.0	2.0
7071	5084.0	2399.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2294.0	4184.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	4593.0	3527.0
103352540	1.0	1.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3939.0	5134.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1707.0	1624.0
729658	0.0	0.0
106479341	0.0	0.0
7074	1405.0	2331.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1051.0	1194.0
80255	3727.0	2468.0
79269	2468.0	1461.0
80254	1946.0	1122.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	126.0	31.0
106480323	0.0	0.0
106480322	5.0	0.0
100874018	2.0	3.0
100874016	0.0	1.0
644414	8.0	3.0
100874015	0.0	0.0
343326	4.0	7.0
100874019	1.0	0.0
7088	1358.0	435.0
100874043	19.0	4.0
7087	81.0	912.0
100874042	15.0	7.0
100874041	0.0	0.0
7089	3443.0	3764.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	38.0	91.0
404766	0.0	0.0
100874044	12.0	3.0
7080	9942.0	11903.0
79291	0.0	0.0
7082	6757.0	5309.0
79294	0.0	0.0
7084	2344.0	3094.0
402100	0.0	0.0
79296	0.0	0.0
7083	1468.0	1597.0
7086	17202.0	16444.0
79297	0.0	0.0
729602	3.0	2.0
104472714	1.0	0.0
104472715	7813.0	2522.0
79299	0.0	0.0
104472716	5.0	0.0
104472717	17.0	36.0
104472718	0.0	0.0
284532	1.0	0.0
644425	2.0	0.0
100874048	60.0	46.0
644429	0.0	0.0
7099	1428.0	498.0
100874032	27.0	10.0
7098	1518.0	923.0
100874031	1.0	5.0
100874030	0.0	0.0
92255	2021.0	921.0
644444	0.0	2.0
100874036	1.0	0.0
100874035	5.0	1.0
644442	0.0	0.0
100874034	3.0	4.0
92259	1127.0	1095.0
100874033	1.0	1.0
7091	1781.0	510.0
7090	4778.0	4001.0
7093	48.0	74.0
79283	0.0	0.0
7092	154.0	40.0
79282	0.0	0.0
7095	16610.0	8388.0
7094	29200.0	15682.0
7097	772.0	777.0
7096	498.0	220.0
104472713	97.0	74.0
79289	0.0	0.0
284525	6.0	1.0
106480301	0.0	0.0
80279	5812.0	6048.0
106480300	1.0	1.0
80270	373.0	858.0
284521	9.0	0.0
100874039	0.0	3.0
644435	14.0	3.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	651.0	90.0
80273	1493.0	947.0
80271	1628.0	2146.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	4.0	0.0
106479319	24.0	18.0
100874069	53.0	27.0
106479318	0.0	1.0
100874068	7.0	0.0
106479317	9.0	2.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	7.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	1.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1239.0	828.0
100874060	15.0	24.0
92283	384.0	246.0
404734	337.0	286.0
644449	1.0	0.0
100874054	11.0	3.0
100874053	0.0	0.0
106479309	0.0	2.0
100874052	0.0	0.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	261.0	155.0
106479307	1.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	7.0	9.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	1.0	0.0
106479304	1.0	1.0
92270	333.0	237.0
106479303	0.0	1.0
106479302	1.0	0.0
106479301	0.0	0.0
729617	21.0	11.0
106479300	0.0	0.0
729611	1.0	0.0
80298	909.0	786.0
729608	0.0	0.0
644459	116.0	39.0
100874059	0.0	0.0
79412	32.0	45.0
79411	721.0	598.0
79414	566.0	669.0
127933	7886.0	7087.0
79413	6508.0	5884.0
79415	4173.0	4765.0
284576	5.0	4.0
55449	1508.0	729.0
284573	1.0	2.0
140913	0.0	0.0
115948	49.0	25.0
55450	1082.0	3241.0
152905	6.0	0.0
55454	1463.0	1443.0
79400	61.0	34.0
55451	13.0	9.0
115950	330.0	328.0
284565	846.0	672.0
92400	2169.0	1469.0
115939	1767.0	2160.0
55466	1283.0	658.0
284551	2.0	0.0
752014	0.0	0.0
55472	33.0	10.0
55471	541.0	643.0
152926	2227.0	1830.0
284546	0.0	0.0
284541	0.0	2.0
140947	0.0	0.0
92421	645.0	649.0
729687	1.0	1.0
729686	0.0	0.0
729682	0.0	1.0
729689	4.0	0.0
548594	0.0	0.0
548593	2.0	4.0
55486	2116.0	1886.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	1.0	0.0
548596	24.0	68.0
729678	2296.0	1523.0
729677	3.0	2.0
79441	927.0	568.0
79443	6052.0	2815.0
79442	3090.0	781.0
79444	14.0	38.0
79447	465.0	330.0
115992	1229.0	1214.0
79446	812.0	633.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	6.0	0.0
100874100	1.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	82.0	13.0
100996571	2.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	2.0
284593	0.0	1.0
100874108	0.0	0.0
100874107	0.0	6.0
140909	0.0	0.0
100996567	34.0	16.0
100996569	9.0	2.0
79465	111.0	117.0
100996564	2.0	2.0
79469	12.0	8.0
127943	95.0	78.0
92427	5.0	3.0
140901	2125.0	1659.0
140902	1.0	2.0
619434	1.0	0.0
619431	10.0	4.0
149345	1352.0	1383.0
392428	10.0	6.0
137362	0.0	0.0
619418	0.0	0.0
125336	25.0	2.0
152992	1062.0	939.0
9700	586.0	268.0
9701	3874.0	3167.0
392451	1.0	0.0
392454	1.0	0.0
392459	2.0	1.0
9711	3042.0	2561.0
9712	1828.0	1429.0
392465	28.0	63.0
9710	2698.0	1295.0
441899	2.0	0.0
441898	0.0	0.0
441897	1.0	0.0
441896	10.0	1.0
441893	0.0	0.0
9704	1227.0	781.0
152940	3.0	1.0
9705	24.0	8.0
9702	3401.0	1783.0
9703	9545.0	5845.0
9708	28.0	7.0
9709	15034.0	11023.0
9706	1090.0	950.0
9722	44.0	55.0
9723	18.0	96.0
9720	1.0	1.0
9721	217.0	544.0
392433	0.0	0.0
392437	35.0	18.0
55421	3264.0	2174.0
55425	1452.0	1018.0
55423	976.0	629.0
55422	1650.0	837.0
9715	74.0	81.0
9716	3301.0	1793.0
9719	770.0	527.0
9717	131.0	10.0
9718	236.0	337.0
9730	3456.0	1642.0
9733	3786.0	2366.0
9734	1453.0	1192.0
9731	2135.0	1355.0
9732	785.0	412.0
55432	1022.0	471.0
100	851.0	421.0
101	1224.0	1647.0
102	9115.0	5101.0
103	20996.0	16354.0
55435	1029.0	580.0
104	1563.0	889.0
105	15.0	1.0
107	933.0	220.0
9726	1805.0	1166.0
108	25.0	8.0
9727	2575.0	2471.0
109	1186.0	778.0
9724	2130.0	1106.0
55437	785.0	1779.0
9725	2660.0	1757.0
9728	5293.0	2484.0
9729	0.0	2.0
150280	2.0	5.0
392371	54.0	32.0
9741	16055.0	19114.0
644353	71.0	44.0
100286948	0.0	0.0
9744	3833.0	2351.0
392375	0.0	0.0
9745	119.0	3.0
644357	0.0	0.0
392374	0.0	0.0
441869	415.0	451.0
9742	3489.0	1432.0
392377	1.0	0.0
9743	978.0	928.0
392376	0.0	1.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	111.0	46.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	226.0	30.0
106480294	0.0	1.0
106479294	0.0	0.0
112	1647.0	1856.0
106480297	2.0	2.0
106479293	0.0	0.0
113	1013.0	418.0
106479292	0.0	0.0
106480296	0.0	0.0
114	5.0	45.0
106479291	0.0	0.0
106480299	0.0	0.0
115	6599.0	2511.0
106480298	0.0	0.0
106479290	0.0	0.0
116	1.0	4.0
117	89.0	10.0
118	14155.0	11570.0
9737	2531.0	1082.0
119	203.0	61.0
9738	1471.0	783.0
150275	338.0	104.0
9735	1011.0	934.0
9736	7601.0	2329.0
414254	2.0	2.0
106480291	8.0	2.0
150274	588.0	532.0
106480290	0.0	0.0
9739	2494.0	1670.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	868.0	249.0
100874197	4.0	3.0
150291	32.0	7.0
9752	3.0	5.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	19.0	28.0
9750	4754.0	1314.0
150290	332.0	191.0
100874194	0.0	1.0
9755	642.0	648.0
9753	654.0	268.0
100874199	0.0	0.0
9754	688.0	345.0
100874198	0.0	0.0
392387	12.0	3.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	0.0	0.0
106479286	0.0	1.0
120	14903.0	3788.0
100874190	3.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	1886.0	2139.0
106707175	0.0	3.0
106479282	0.0	0.0
124	7.0	1.0
414260	12.0	1.0
106479281	0.0	1.0
125	528.0	43.0
106479280	0.0	0.0
126	30.0	1.0
127	3.0	2.0
402249	0.0	0.0
128	7031.0	4300.0
9748	5251.0	3211.0
9749	3740.0	2675.0
9746	4656.0	3357.0
9747	1165.0	644.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	1.0	0.0
9760	2066.0	836.0
9761	18420.0	7492.0
619373	17.0	12.0
7100	589.0	388.0
392350	3.0	2.0
9766	7030.0	5558.0
7103	139.0	12.0
644378	2.0	0.0
9767	807.0	807.0
7102	2981.0	160.0
7105	2131.0	2799.0
9764	1088.0	552.0
9765	1881.0	1369.0
7104	9.0	124.0
106480269	0.0	0.0
402246	3.0	0.0
441884	5.0	1.0
130	10.0	2.0
131	0.0	0.0
402240	2.0	0.0
132	1588.0	3877.0
441891	0.0	0.0
106480273	0.0	0.0
133	225.0	378.0
106480272	0.0	0.0
134	401.0	1730.0
106480275	0.0	0.0
135	46.0	34.0
106480274	1.0	6.0
136	29.0	67.0
106480277	6.0	6.0
137	2.0	3.0
106480276	0.0	0.0
106480279	2.0	0.0
106480278	0.0	0.0
9759	1165.0	476.0
150297	0.0	0.0
9757	3817.0	2376.0
9758	3.0	2.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3737.0	2160.0
392360	0.0	0.0
9774	7294.0	5326.0
7112	5619.0	3815.0
9771	1271.0	2897.0
7111	1431.0	291.0
9772	4617.0	4108.0
644384	0.0	0.0
9777	4391.0	3526.0
7114	68441.0	109679.0
9778	4033.0	2093.0
7113	1208.0	1944.0
9775	3880.0	3630.0
7116	8.0	3.0
9776	5479.0	4061.0
441878	0.0	0.0
7115	18.0	5.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	5633.0	1303.0
141	1554.0	683.0
441871	2.0	0.0
142	14702.0	6150.0
441870	0.0	0.0
143	5302.0	5683.0
106480284	0.0	0.0
144	2.0	1.0
106480283	0.0	0.0
162282	7.0	2.0
106480286	39.0	24.0
146	18.0	9.0
106480285	1.0	0.0
147	30.0	106.0
106480288	0.0	0.0
148	12.0	4.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	1.0
7107	1592.0	1426.0
7106	3076.0	4056.0
7109	2015.0	893.0
9768	790.0	689.0
7108	1482.0	2515.0
106480280	3.0	1.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	7292.0	5868.0
9785	4015.0	2171.0
7120	0.0	0.0
644397	664.0	242.0
9782	514.0	222.0
7123	901.0	510.0
9783	397.0	125.0
7122	746.0	790.0
619351	7.0	5.0
7125	20.0	27.0
9788	1476.0	1240.0
9789	2798.0	2041.0
414208	25.0	18.0
7124	166.0	38.0
9786	1224.0	637.0
7127	5541.0	11141.0
7126	3116.0	3966.0
9787	641.0	417.0
221002	461.0	220.0
106479259	1.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	2.0	0.0
106479256	0.0	1.0
106480249	1.0	0.0
9780	4392.0	4122.0
150	1125.0	735.0
106479255	0.0	0.0
9781	591.0	1042.0
106479254	0.0	1.0
151	19.0	14.0
152	28.0	66.0
106479253	7.0	0.0
644390	91.0	36.0
153	29.0	24.0
106479252	0.0	0.0
154	113.0	83.0
106480251	0.0	0.0
106479251	1.0	2.0
155	7.0	3.0
106479250	1.0	0.0
106480250	0.0	0.0
156	8475.0	5103.0
106480253	4.0	0.0
157	2324.0	1025.0
106480252	0.0	0.0
106480255	0.0	1.0
158	2579.0	2472.0
159	3634.0	3517.0
106480254	1.0	1.0
106480257	7.0	2.0
106480256	0.0	0.0
7118	47.0	34.0
7117	150.0	121.0
9779	6332.0	2966.0
414212	24.0	21.0
414213	11.0	6.0
7132	6374.0	6941.0
9796	259.0	651.0
441818	1.0	1.0
7134	144.0	180.0
9793	4650.0	3033.0
7133	5570.0	5741.0
9794	2917.0	2147.0
7136	46.0	31.0
7135	93.0	180.0
7138	0.0	7.0
9797	2191.0	1394.0
619343	3.0	0.0
7137	3.0	0.0
9798	8719.0	6130.0
414217	1.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	2.0	0.0
619349	1.0	2.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	4404.0	4823.0
106479245	0.0	0.0
9791	5000.0	3258.0
161	3387.0	2777.0
106479244	0.0	0.0
162	8731.0	6072.0
9792	3196.0	1870.0
106479243	0.0	0.0
163	17573.0	13478.0
7130	73.0	164.0
106479242	0.0	0.0
9790	2692.0	1915.0
164	7295.0	4161.0
106479241	0.0	0.0
165	5038.0	9207.0
106480262	0.0	0.0
106479240	0.0	0.0
166	24884.0	25986.0
106480261	0.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	21.0	2.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	102.0	61.0
7128	4356.0	2524.0
414224	15.0	6.0
106480260	0.0	0.0
7143	31.0	8.0
392392	0.0	0.0
7142	0.0	0.0
7145	21201.0	6148.0
441849	0.0	0.0
7146	11.0	8.0
392399	0.0	0.0
7148	2418.0	510.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	91.0	19.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	1.0
172	665.0	378.0
106479277	1.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	1.0	0.0
7141	4.0	0.0
106479275	0.0	0.0
175	1557.0	2089.0
7140	104.0	12.0
106479274	0.0	0.0
176	54.0	165.0
106479273	0.0	0.0
177	1806.0	1792.0
137290	0.0	0.0
106479272	0.0	0.0
178	2623.0	1074.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	3.0	0.0
106480234	1.0	1.0
414236	31.0	128.0
7139	16.0	25.0
414235	17.0	3.0
414230	2.0	0.0
7153	3715.0	2251.0
149281	2.0	1.0
7156	1367.0	810.0
7155	11805.0	8309.0
7158	3434.0	2122.0
7157	3851.0	3853.0
343495	2.0	2.0
162239	991.0	561.0
7159	4431.0	4378.0
106480237	0.0	0.0
106479269	7.0	8.0
106480236	0.0	0.0
181	3.0	2.0
106480239	0.0	0.0
106479268	0.0	0.0
182	3078.0	4399.0
106479267	0.0	0.0
106480238	0.0	0.0
183	79.0	225.0
7150	8903.0	6424.0
221017	1.0	1.0
106479266	0.0	0.0
106479265	1.0	0.0
185	70.0	2.0
106479264	0.0	0.0
186	9.0	0.0
402273	0.0	0.0
106479263	0.0	2.0
7151	0.0	0.0
187	834.0	2150.0
106479262	0.0	0.0
106480240	5.0	3.0
106479261	0.0	0.0
189	1.0	2.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	8.0	4.0
106480243	1.0	0.0
106480246	0.0	0.0
104797538	4.0	19.0
106480245	1.0	2.0
414245	36.0	16.0
414246	0.0	0.0
414241	3.0	2.0
7165	4940.0	5343.0
92344	668.0	487.0
100874120	3.0	1.0
7164	1152.0	5381.0
92345	671.0	376.0
7167	15416.0	15186.0
92342	610.0	467.0
729764	0.0	0.0
7166	33.0	13.0
7169	1473.0	1723.0
100874124	0.0	1.0
106479219	0.0	0.0
7168	4554.0	4332.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	1.0
729760	0.0	1.0
100874122	0.0	0.0
106479217	1.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	4.0	1.0
106480204	1.0	0.0
106479215	0.0	0.0
191	7983.0	7437.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	15.0	328.0
79370	62.0	91.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	193.0	179.0
106480208	0.0	1.0
92340	471.0	553.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	7468.0	5089.0
196	5805.0	9681.0
197	2.0	4.0
7162	996.0	2085.0
729767	0.0	0.0
106480209	0.0	0.0
284618	260.0	171.0
199	1466.0	1774.0
646929	0.0	0.0
284615	72.0	36.0
106480211	0.0	0.0
284613	1716.0	571.0
106480210	0.0	0.0
284612	470.0	255.0
106480213	2.0	1.0
284611	1483.0	1057.0
106480212	0.0	0.0
100874128	1.0	0.0
343477	8.0	1.0
100874127	0.0	0.0
730747	13.0	3.0
100874126	0.0	0.0
100874129	0.0	1.0
7175	9982.0	6040.0
7178	172137.0	202013.0
7177	42.0	60.0
106479209	2.0	0.0
646942	2.0	0.0
100874113	55.0	23.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	3.0	0.0
7179	0.0	4.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	4.0	9.0
92335	589.0	377.0
106479205	0.0	0.0
100874110	14.0	10.0
221035	3552.0	3394.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	17792.0	14794.0
221037	5161.0	2019.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2540.0	1875.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	7888.0	3079.0
106479200	1.0	0.0
106480219	0.0	0.0
7171	11577.0	11179.0
106480218	2.0	0.0
79364	1868.0	1106.0
7174	3882.0	2197.0
7173	217069.0	5319.0
79363	579.0	296.0
729756	12.0	22.0
79366	520.0	422.0
100996541	23.0	2.0
79365	6462.0	7957.0
79368	524.0	193.0
106480220	0.0	0.0
80352	19.0	148.0
106480222	0.0	0.0
79369	23.0	13.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	1.0
100874114	29.0	16.0
80351	6690.0	4003.0
80350	67.0	17.0
100874119	1.0	0.0
646936	0.0	0.0
100874118	3.0	2.0
7187	3362.0	1195.0
7186	1850.0	1517.0
7189	1061.0	332.0
729786	1.0	0.0
7188	1964.0	706.0
100874146	2.0	1.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	17.0	6.0
100874143	0.0	0.0
106479238	0.0	1.0
106479237	1.0	0.0
100996538	0.0	0.0
106479236	1.0	0.0
7181	1228.0	940.0
106479235	0.0	0.0
7180	1.0	0.0
100996539	52.0	16.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3919.0	1965.0
106479232	0.0	0.0
7185	3978.0	3146.0
106479231	0.0	0.0
7184	117956.0	46530.0
729789	3.0	3.0
106479230	4.0	2.0
221074	1.0	4.0
80380	420.0	383.0
100874147	0.0	0.0
80381	2104.0	4454.0
646960	1.0	0.0
100874131	7.0	1.0
100874130	0.0	0.0
92359	670.0	1601.0
100874135	0.0	0.0
100874134	2.0	0.0
106479229	0.0	0.0
343450	150.0	128.0
646962	35.0	136.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	10.0	2.0
106479226	0.0	0.0
7190	30.0	8.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	1.0	0.0
221060	11.0	32.0
221061	1204.0	646.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	3.0
414201	0.0	0.0
100874137	0.0	1.0
100874136	0.0	0.0
730755	1.0	2.0
414200	1.0	0.0
100874163	8.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	2.0	3.0
257044	89.0	43.0
729727	1.0	1.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	452.0	417.0
729723	179.0	59.0
221092	4280.0	3470.0
284656	23.0	644.0
402216	1.0	0.0
102725045	7.0	0.0
284654	21.0	1.0
100874169	0.0	1.0
221091	88.0	16.0
646982	18.0	2.0
100874153	0.0	0.0
646981	1.0	0.0
100874152	0.0	0.0
100286979	6.0	4.0
100874151	5.0	0.0
100874150	1.0	0.0
115908	176.0	939.0
100874157	0.0	0.0
100874156	0.0	1.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1678.0	1478.0
92370	1125.0	779.0
100286971	0.0	0.0
221078	666.0	382.0
100996501	3.0	1.0
100996500	0.0	0.0
284649	53.0	12.0
729708	47.0	17.0
100874159	0.0	0.0
644315	37.0	21.0
100874158	15.0	6.0
646993	21.0	18.0
100874186	3.0	3.0
100874185	3.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	25.0	20.0
644333	0.0	0.0
100874187	0.0	0.0
729747	25.0	4.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1319.0	3744.0
644325	0.0	0.0
343413	249.0	276.0
92399	1295.0	1018.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	4.0	1.0
100874172	0.0	0.0
100874179	0.0	1.0
100286954	0.0	0.0
100874178	3.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	3.0
103911	5.0	6.0
103910	20089.0	29592.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1231.0	3191.0
79532	0.0	0.0
55568	5402.0	1885.0
55567	13.0	7.0
79534	3.0	0.0
79537	0.0	0.0
55565	322.0	270.0
651452	0.0	0.0
79538	1.0	0.0
158572	216.0	64.0
55571	2069.0	1749.0
171523	43.0	31.0
55573	15497.0	9008.0
55572	1184.0	975.0
79521	0.0	0.0
55578	2326.0	1985.0
79523	0.0	0.0
55577	3750.0	3743.0
79526	0.0	0.0
55576	59.0	3.0
79525	0.0	0.0
79528	0.0	0.0
100037417	82.0	45.0
79529	0.0	0.0
92521	963.0	2308.0
374286	17.0	3.0
122592	0.0	0.0
55582	493.0	253.0
79550	0.0	0.0
55586	759.0	40.0
55585	4380.0	3452.0
55584	44.0	9.0
55589	1224.0	401.0
171559	11.0	3.0
55588	5447.0	3189.0
171558	31.0	25.0
374291	1878.0	2150.0
55593	5216.0	5021.0
205428	1394.0	648.0
55592	847.0	437.0
55591	5282.0	3677.0
79540	0.0	2.0
55596	1800.0	1033.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	935.0	536.0
171546	1907.0	3248.0
79547	0.0	0.0
92507	15.0	7.0
79549	0.0	0.0
158586	1068.0	551.0
158584	683.0	976.0
158521	3.0	4.0
134553	3629.0	2901.0
79571	1736.0	936.0
79570	3.0	8.0
146540	704.0	472.0
79573	850.0	646.0
79572	15050.0	5816.0
79575	767.0	833.0
79574	0.0	0.0
79577	2927.0	1418.0
79576	1204.0	979.0
158511	76.0	25.0
146542	560.0	645.0
79568	660.0	517.0
79567	4469.0	2278.0
146547	107.0	114.0
92565	388.0	769.0
79591	1891.0	1348.0
79590	1957.0	1748.0
146562	116.0	24.0
79595	2021.0	960.0
79594	2081.0	1655.0
146556	15099.0	2577.0
100302652	4.0	1.0
79596	626.0	498.0
79598	827.0	574.0
92552	0.0	0.0
92558	2579.0	965.0
79582	1085.0	820.0
79581	1550.0	2009.0
79583	629.0	626.0
79586	5140.0	6893.0
100302640	32.0	16.0
79585	817.0	906.0
79587	1857.0	2301.0
79589	2436.0	3388.0
340895	21.0	13.0
102723346	6.0	6.0
100289137	120.0	1.0
100289133	9.0	0.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	34.0	20.0
339894	14.0	10.0
339896	1.0	1.0
339897	3.0	0.0
100302666	10.0	4.0
100289124	0.0	0.0
102723332	5.0	8.0
100652796	0.0	0.0
339881	2.0	0.0
339883	28.0	34.0
102723320	3.0	2.0
339879	41.0	63.0
55502	115.0	256.0
100302692	156.0	128.0
55501	1100.0	1293.0
100302691	4.0	3.0
55500	5231.0	2759.0
55506	828.0	1656.0
55505	2219.0	2595.0
55504	780.0	293.0
55503	68.0	33.0
55509	164.0	469.0
55508	858.0	509.0
55507	24.0	20.0
9810	4483.0	2273.0
9811	1981.0	1159.0
102723318	1.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	1.0	0.0
55512	254.0	145.0
55511	1.0	3.0
55510	117.0	10.0
9804	14484.0	9757.0
55515	2.0	1.0
9801	1786.0	1164.0
9802	21938.0	16750.0
9807	3630.0	2504.0
9808	3.0	0.0
9805	2897.0	2527.0
9806	10269.0	14790.0
9821	3739.0	2276.0
9820	3217.0	3870.0
55520	771.0	406.0
55521	58.0	31.0
9814	2109.0	1621.0
9815	2828.0	1279.0
55527	178.0	116.0
9812	3012.0	2743.0
55526	2369.0	1678.0
9813	10492.0	6593.0
9818	2857.0	1749.0
9819	1887.0	1356.0
9816	609.0	249.0
9817	4242.0	4179.0
55529	441.0	307.0
9832	127.0	75.0
9833	483.0	298.0
9830	2539.0	2343.0
9831	1940.0	1137.0
339855	586.0	26.0
55531	8.0	4.0
339845	0.0	0.0
55530	1.0	0.0
202	3788.0	1775.0
203	668.0	1480.0
55534	925.0	579.0
204	6386.0	5072.0
171568	2460.0	1536.0
205	466.0	752.0
55532	1.0	0.0
9825	1579.0	862.0
55539	0.0	0.0
206	3.0	5.0
9826	3604.0	2107.0
207	6046.0	6724.0
208	12268.0	8175.0
9823	6875.0	4934.0
55536	2126.0	1305.0
9824	820.0	474.0
9829	148.0	161.0
100652759	0.0	0.0
9827	3367.0	1862.0
9828	4987.0	3485.0
171560	2.0	1.0
9840	1553.0	389.0
9843	294.0	493.0
9844	6824.0	1216.0
9841	1344.0	664.0
9842	2724.0	1941.0
100652781	24.0	0.0
339843	2.0	0.0
339834	72.0	14.0
210	4313.0	2373.0
211	3007.0	2125.0
55540	310.0	195.0
212	5.0	3.0
213	31.0	10.0
79513	0.0	0.0
214	4941.0	6632.0
55545	15.0	5.0
79512	0.0	0.0
215	918.0	692.0
