id	b21dbcdd-4d95-423f-a52f-efbe521cf23e	dfdfe4e3-a086-465d-ad7e-37e0c80dc327
100422826	0.0	0.0
340719	813.0	614.0
80823	300.0	489.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	7528.0	13611.0
80829	2032.0	6630.0
100422829	0.0	0.0
144097	404.0	1240.0
55894	0.0	0.0
55893	2503.0	3937.0
55892	737.0	1195.0
563	1.0	0.0
79841	50.0	68.0
55891	4.0	1.0
79840	5.0	41.0
80832	22.0	79.0
79843	13.0	55.0
55898	3176.0	5531.0
80831	0.0	12.0
55897	149.0	191.0
566	1.0	5.0
79842	242.0	272.0
79845	267.0	695.0
567	37969.0	145299.0
80830	921.0	2988.0
79844	43.0	47.0
79847	737.0	1334.0
7525	1860.0	4100.0
79846	368.0	268.0
79849	2.0	2.0
79848	587.0	837.0
7526	8.0	1.0
7529	12360.0	24315.0
7528	6939.0	13408.0
101927171	0.0	0.0
92806	97.0	437.0
65220	1273.0	4162.0
92840	789.0	854.0
7541	677.0	1804.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	976.0	1385.0
7542	350.0	714.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	1.0	0.0
100422834	0.0	0.0
7544	600.0	902.0
100422835	0.0	0.0
102723647	8.0	11.0
653720	27.0	37.0
100422837	0.0	0.0
80856	818.0	2063.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	3.0
79870	138.0	99.0
571	673.0	2618.0
572	3320.0	4299.0
79872	790.0	1969.0
573	5465.0	10152.0
79871	819.0	1100.0
79874	1394.0	2690.0
102723641	13.0	25.0
575	51.0	67.0
79873	542.0	1001.0
79876	1817.0	2672.0
576	141.0	2263.0
340706	33.0	36.0
577	14.0	97.0
79875	973.0	3455.0
80864	54.0	58.0
578	287.0	668.0
80863	194.0	222.0
579	3.0	3.0
79877	2455.0	5601.0
80862	174.0	399.0
7536	7603.0	13618.0
79879	187.0	314.0
7535	34.0	116.0
7538	24708.0	40773.0
7539	155.0	431.0
7552	286.0	515.0
101927186	0.0	1.0
100422841	0.0	1.0
7551	1708.0	2382.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	204.0	545.0
7553	640.0	1230.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	940.0	1253.0
7555	14937.0	26468.0
100422846	1.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	182.0	389.0
581	1397.0	4219.0
582	106.0	195.0
583	1662.0	4024.0
79861	2.0	0.0
79863	842.0	1423.0
585	1163.0	1160.0
100652899	0.0	1.0
586	99.0	168.0
79862	166.0	225.0
102723631	0.0	0.0
587	1970.0	2662.0
79865	0.0	4.0
80854	811.0	3776.0
80853	366.0	900.0
79864	438.0	516.0
80852	21.0	139.0
79867	1194.0	1166.0
254312	0.0	0.0
79866	86.0	119.0
80851	1345.0	2395.0
79869	3443.0	6915.0
7547	0.0	1.0
7546	3.0	1.0
79868	1315.0	1988.0
7549	222.0	385.0
256979	1.0	3.0
101927193	1.0	0.0
7561	330.0	534.0
7562	364.0	449.0
7565	264.0	387.0
101927111	45.0	99.0
7564	532.0	1331.0
7567	357.0	621.0
7566	330.0	588.0
101927112	1.0	0.0
101927117	23.0	38.0
590	27.0	369.0
339822	6.0	0.0
593	168.0	420.0
594	1089.0	1592.0
595	2897.0	14602.0
596	5701.0	2070.0
597	31.0	90.0
598	2607.0	6149.0
599	2385.0	5070.0
7559	891.0	1853.0
7572	3237.0	5499.0
7571	22.0	72.0
7574	421.0	994.0
101929780	30.0	47.0
7576	418.0	1660.0
7577	0.0	0.0
101927126	11.0	60.0
101927125	2.0	0.0
101927129	0.0	0.0
7570	1775.0	1474.0
339804	183.0	262.0
7569	461.0	797.0
7568	48.0	45.0
101978719	0.0	0.0
7582	1782.0	1804.0
7584	144.0	304.0
7587	947.0	1769.0
7586	2196.0	4104.0
7589	265.0	333.0
101927134	1.0	0.0
7581	1608.0	2783.0
7580	2311.0	2909.0
100652988	27.0	139.0
7579	55.0	172.0
7594	573.0	1504.0
7593	2034.0	2006.0
7596	436.0	722.0
7597	690.0	1013.0
101927149	0.0	2.0
7592	251.0	669.0
100652974	0.0	0.0
254359	1649.0	3415.0
100133005	1.0	4.0
101929730	3.0	8.0
101929736	28.0	21.0
55803	82.0	325.0
55802	984.0	1481.0
55801	1.0	0.0
55800	224.0	155.0
55806	399.0	137.0
100420113	1.0	1.0
55805	408.0	269.0
55809	147.0	319.0
55808	9.0	37.0
100652909	0.0	0.0
101929746	6.0	3.0
101929743	118.0	19.0
100133024	0.0	3.0
55810	910.0	2265.0
55814	1135.0	2309.0
55813	1601.0	2227.0
55812	911.0	958.0
100652918	0.0	0.0
55811	5.0	4.0
55818	2122.0	3912.0
55816	196.0	124.0
55815	105.0	22.0
55819	3069.0	5790.0
254394	527.0	925.0
100419149	0.0	0.0
100133036	3.0	0.0
55821	0.0	4.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	3.0	1.0
55825	823.0	2001.0
101930745	0.0	0.0
55824	462.0	749.0
101930746	0.0	0.0
55823	2337.0	6773.0
101930747	0.0	0.0
55829	5023.0	4839.0
55827	2403.0	4759.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	13.0	27.0
101927102	5.0	6.0
101927101	0.0	1.0
101929768	9.0	12.0
101929765	1.0	3.0
100133040	0.0	0.0
100419158	2.0	5.0
101929769	34.0	41.0
100133044	0.0	1.0
55832	3339.0	12481.0
254398	0.0	0.0
55831	4480.0	9119.0
55830	4161.0	5858.0
55835	2316.0	396.0
100652939	18128.0	28895.0
100420149	0.0	0.0
55833	1347.0	1972.0
55839	125.0	361.0
55837	2847.0	4183.0
90167	0.0	0.0
677679	0.0	1.0
90161	1.0	14.0
134637	228.0	276.0
388701	4.0	1.0
100420159	10.0	5.0
100420158	0.0	1.0
388707	16.0	24.0
100420155	1.0	0.0
677681	0.0	0.0
100419178	0.0	0.0
43847	9.0	2.0
101929701	0.0	0.0
43849	1.0	315.0
28227	694.0	857.0
122631	0.0	0.0
90187	13.0	530.0
100419187	0.0	0.0
100419185	9.0	11.0
101929716	1.0	3.0
122622	1093.0	1382.0
388722	181.0	169.0
100420178	0.0	0.0
132001	467.0	485.0
388714	0.0	0.0
122618	46.0	280.0
388719	0.0	0.0
122616	1781.0	2316.0
100420190	0.0	0.0
100037280	6.0	8.0
388743	1.0	15.0
768097	3.0	2.0
768096	11.0	15.0
90199	1.0	0.0
90193	28.0	19.0
90196	2719.0	4107.0
100505591	1.0	3.0
100505592	4.0	10.0
388730	70.0	165.0
768086	13.0	15.0
119032	3652.0	4694.0
122665	0.0	0.0
388762	0.0	0.0
122664	1.0	2.0
388761	0.0	0.0
104413892	0.0	3.0
104413890	0.0	0.0
104413891	14.0	10.0
388753	904.0	1263.0
122651	0.0	0.0
119016	52.0	83.0
388759	75.0	110.0
90321	738.0	1072.0
90324	1394.0	3294.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	0.0	0.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	165.0	375.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	0.0	2.0
100270920	2.0	3.0
641638	2679.0	6870.0
401967	1.0	0.0
100270921	4.0	0.0
100270922	0.0	0.0
148753	3.0	1.0
148756	1.0	0.0
92979	1769.0	2084.0
90316	0.0	0.0
340485	9.0	51.0
134121	267.0	14.0
90317	321.0	596.0
653619	1.0	0.0
161725	68.0	178.0
340481	996.0	2413.0
100270909	0.0	0.0
92973	57.0	81.0
90313	3309.0	3256.0
100270905	1.0	4.0
124783	3.0	10.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	16.0	25.0
100270903	0.0	0.0
641649	350.0	735.0
124773	3.0	1.0
641648	0.0	0.0
388419	28.0	0.0
401959	0.0	0.0
158104	25.0	42.0
90342	33.0	20.0
161753	696.0	74.0
339483	376.0	810.0
653643	0.0	0.0
339487	1196.0	1903.0
339488	15.0	13.0
653645	0.0	0.0
28396	3.0	0.0
28394	0.0	4.0
401944	47.0	136.0
28395	0.0	5.0
653650	2.0	12.0
90338	959.0	2148.0
92999	1038.0	3500.0
641654	0.0	0.0
28392	0.0	1.0
28393	0.0	0.0
28391	0.0	0.0
653639	1.0	6.0
90332	322.0	2237.0
134145	694.0	688.0
161742	1891.0	7075.0
90333	578.0	1511.0
340460	2.0	2.0
134147	1536.0	1832.0
339476	0.0	0.0
653635	42.0	77.0
339479	15.0	0.0
401934	5.0	5.0
124751	5.0	19.0
148789	75.0	322.0
653641	0.0	0.0
90326	714.0	1875.0
90362	804.0	965.0
100505761	2083.0	6089.0
100505767	6.0	2.0
388474	34.0	56.0
148713	8.0	17.0
28374	0.0	0.0
28373	0.0	0.0
28378	0.0	0.0
388468	1.0	1.0
28376	0.0	0.0
28377	0.0	0.0
102216268	8.0	2.0
340441	0.0	1.0
100505768	1.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	426.0	249.0
100505755	1.0	0.0
90355	815.0	721.0
100505753	0.0	0.0
339451	135.0	433.0
339453	70.0	89.0
653656	0.0	0.0
339456	24.0	32.0
653657	0.0	0.0
653658	102.0	93.0
28385	1.0	0.0
28383	0.0	0.0
600	7.0	4.0
28387	0.0	1.0
28388	8.0	2.0
601	2.0	0.0
602	724.0	1683.0
604	959.0	1446.0
605	964.0	3798.0
100505758	4.0	5.0
28381	0.0	0.0
606	13.0	8.0
607	1162.0	2669.0
28382	0.0	0.0
608	3.0	1.0
28380	0.0	0.0
100505785	1.0	0.0
219623	6.0	18.0
100505783	572.0	831.0
219621	55.0	10.0
401994	0.0	0.0
401993	0.0	0.0
339442	1.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	162.0	318.0
148741	40.0	16.0
28359	0.0	0.0
90381	23.0	77.0
339448	792.0	1549.0
28352	0.0	0.0
28353	0.0	0.0
653691	1.0	0.0
148738	0.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	1.0	18.0
28357	0.0	0.0
611	92.0	72.0
28354	0.0	0.0
28355	0.0	0.0
613	2352.0	6365.0
616	5.0	3.0
617	1101.0	1211.0
618	65.0	45.0
90378	875.0	3249.0
376497	2203.0	3021.0
90379	764.0	1822.0
100505776	0.0	0.0
401983	1.0	0.0
401982	0.0	0.0
401981	0.0	0.0
653677	18.0	31.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	1680.0	2403.0
28365	0.0	0.0
623	54.0	54.0
340419	1.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	2202.0	853.0
627	335.0	90.0
134111	71.0	2186.0
629	18.0	31.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	4.0	1.0
146183	1.0	4.0
339416	30.0	21.0
79931	2.0	3.0
55964	33.0	3124.0
631	255.0	267.0
79930	39.0	83.0
632	22.0	25.0
79933	3.0	8.0
633	3960.0	11858.0
634	75.0	239.0
79932	3647.0	8213.0
55968	3445.0	6723.0
79935	199.0	156.0
635	6.0	32.0
79934	1899.0	2745.0
636	382.0	2495.0
55967	3032.0	3839.0
637	344.0	5012.0
79937	54.0	24.0
100505724	0.0	0.0
55966	16.0	131.0
158172	1.0	4.0
638	264.0	99.0
639	682.0	3925.0
79939	1868.0	5019.0
101927081	0.0	0.0
55969	782.0	1314.0
101927084	29.0	47.0
158158	2213.0	7858.0
219654	1008.0	1571.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	762.0	1634.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	2524.0	4502.0
55970	3410.0	10359.0
640	21.0	2.0
100270998	1.0	1.0
641	54.0	236.0
642	1161.0	2371.0
55975	769.0	1653.0
100270992	0.0	0.0
158160	91.0	111.0
643	3.0	0.0
55974	2400.0	7415.0
122199	21.0	18.0
55973	6300.0	5404.0
644	1703.0	4128.0
100270994	0.0	0.0
79922	272.0	815.0
55972	497.0	1219.0
645	3619.0	5888.0
79921	8507.0	13953.0
388499	2.0	2.0
79924	3938.0	3119.0
646	3.0	364.0
79923	1.0	3.0
648	1112.0	3257.0
79925	647.0	520.0
649	1199.0	7559.0
79927	185.0	333.0
79929	48.0	65.0
100505718	1.0	1.0
100505741	17.0	47.0
7620	167.0	190.0
100422911	0.0	0.0
7621	293.0	432.0
100422913	0.0	2.0
100422914	0.0	0.0
102725509	26.0	33.0
339400	143.0	355.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	4.0
100422918	0.0	0.0
339403	3.0	5.0
100422919	0.0	0.0
650	5155.0	2974.0
100270986	0.0	0.0
651	5.0	2.0
652	141.0	120.0
79953	916.0	133.0
653	26.0	120.0
100270981	0.0	0.0
654	45.0	235.0
100270982	0.0	0.0
655	8035.0	11488.0
79955	22.0	356.0
100270983	0.0	0.0
79954	1177.0	2518.0
656	288.0	703.0
100270984	0.0	0.0
657	2451.0	3206.0
79957	90.0	255.0
79956	3075.0	10295.0
658	6.0	5.0
79959	128.0	418.0
659	2449.0	5530.0
100505746	5.0	68.0
92912	2276.0	3480.0
79958	533.0	1215.0
100270980	0.0	0.0
7617	71.0	120.0
100422920	0.0	0.0
7633	114.0	291.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	48.0	42.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	36.0	163.0
100270974	2.0	6.0
661	647.0	1535.0
100270975	0.0	0.0
662	776.0	852.0
79940	203.0	263.0
100270976	0.0	0.0
663	1320.0	2997.0
100270977	1.0	0.0
55997	0.0	0.0
664	2187.0	3591.0
665	3183.0	5667.0
53335	325.0	104.0
79944	281.0	467.0
666	1061.0	1168.0
100270972	2.0	1.0
667	1417.0	2217.0
79943	261.0	489.0
79946	116.0	188.0
668	2.0	1.0
53339	2538.0	7784.0
669	741.0	1198.0
100505738	618.0	58.0
79948	0.0	9.0
53336	0.0	1.0
7626	941.0	1262.0
55999	0.0	0.0
79947	1524.0	3013.0
55998	4.0	3.0
7625	321.0	933.0
92906	2492.0	3039.0
7628	0.0	0.0
79949	1.0	0.0
7627	1192.0	1144.0
100505739	0.0	1.0
7629	2705.0	4571.0
161779	84.0	122.0
101929693	183.0	465.0
104533120	1.0	2.0
100422930	0.0	0.0
101927034	0.0	3.0
100422931	0.0	0.0
7644	993.0	1421.0
106903081	38.0	58.0
7643	453.0	721.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	17.0	9.0
100422938	0.0	0.0
100422939	0.0	0.0
670	399.0	342.0
671	6.0	0.0
79971	1394.0	1958.0
100270963	3.0	1.0
672	156.0	763.0
79970	596.0	809.0
53342	102.0	104.0
100270964	70.0	45.0
673	1486.0	3236.0
79973	119.0	215.0
53340	1193.0	1269.0
675	24.0	274.0
53345	2.0	4.0
79974	61.0	288.0
53346	121.0	299.0
676	2.0	2.0
79977	1596.0	2051.0
53343	2373.0	3645.0
677	10871.0	44999.0
100270961	0.0	1.0
678	23407.0	15428.0
53344	778.0	1271.0
100270962	0.0	0.0
53349	1254.0	2771.0
79979	864.0	1163.0
92935	91.0	389.0
158131	0.0	0.0
7634	0.0	4.0
53347	15.0	29.0
7637	1343.0	2102.0
7639	330.0	602.0
7638	10.0	45.0
158135	142.0	154.0
100422940	0.0	0.0
219699	247.0	2209.0
100422942	1.0	0.0
7652	7.0	34.0
100422943	0.0	7.0
100422944	0.0	3.0
100422945	0.0	1.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	3622.0	7178.0
682	29909.0	75602.0
401914	0.0	2.0
683	107.0	153.0
53353	1477.0	47.0
100270953	4.0	0.0
684	662.0	1656.0
79962	1501.0	2780.0
79961	794.0	1512.0
685	458.0	1742.0
401911	4.0	6.0
686	1910.0	2273.0
687	3968.0	4750.0
79963	105.0	191.0
688	4342.0	5957.0
79966	5484.0	8539.0
53354	627.0	656.0
100270950	0.0	1.0
689	16791.0	33965.0
100270951	0.0	0.0
79968	97.0	710.0
92922	571.0	895.0
53358	53.0	398.0
79969	408.0	677.0
92960	565.0	606.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1317.0	2433.0
7661	1.0	1.0
100422952	0.0	0.0
5001	569.0	1032.0
100422953	0.0	0.0
5002	1250.0	5041.0
100422954	0.0	0.0
5003	46.0	69.0
100422955	0.0	0.0
5004	60.0	152.0
100270938	0.0	0.0
100422957	1.0	0.0
100422959	0.0	0.0
146167	0.0	0.0
690	1.0	0.0
79991	849.0	2099.0
653604	3.0	4.0
79990	1268.0	2967.0
100270937	0.0	0.0
79993	780.0	6767.0
401903	0.0	0.0
694	4680.0	6106.0
641616	3.0	3.0
79992	8.0	3.0
695	17.0	108.0
100270943	0.0	0.0
696	1.0	2.0
699	7.0	360.0
79998	128.0	84.0
100505704	0.0	0.0
134187	7.0	0.0
100505702	19.0	45.0
641613	1.0	3.0
401904	27.0	55.0
641614	1.0	0.0
100422960	0.0	0.0
5010	47.0	45.0
7673	128.0	184.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	850.0	1580.0
101927067	69.0	41.0
100422964	0.0	0.0
5013	4.0	1.0
100422965	4.0	21.0
100422966	0.0	0.0
5015	1.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	1677.0	2341.0
146177	23.0	5.0
100270924	0.0	0.0
79980	464.0	1020.0
100270925	0.0	0.0
100270926	5.0	5.0
79982	1477.0	3893.0
79981	0.0	5.0
79983	23.0	2.0
53373	2989.0	5124.0
80975	14.0	21.0
79986	114.0	726.0
100420308	0.0	0.0
100420307	19.0	20.0
79987	326.0	240.0
5005	9.0	8.0
79989	402.0	712.0
5007	3263.0	6378.0
100420303	0.0	0.0
5008	9.0	229.0
5009	2.0	1.0
100420300	43.0	99.0
92949	39.0	118.0
7682	2.0	3.0
100422850	0.0	0.0
5020	17.0	4.0
7681	0.0	10.0
100422851	0.0	0.0
5021	20.0	69.0
100422852	0.0	0.0
7683	1.0	3.0
100422853	0.0	0.0
5023	5.0	26.0
100422854	0.0	0.0
5024	2.0	4.0
100422855	0.0	0.0
5025	984.0	2607.0
101929651	3.0	1.0
100422856	0.0	0.0
5026	3.0	9.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	1.0
101929655	37.0	23.0
5016	36.0	39.0
5017	198.0	354.0
7678	93.0	263.0
5018	4931.0	10575.0
5019	1360.0	2227.0
5030	1.0	7.0
7693	854.0	1663.0
100422861	1.0	0.0
7692	838.0	1088.0
5031	21.0	76.0
100422862	0.0	0.0
7695	545.0	1052.0
5032	227.0	362.0
100422863	0.0	0.0
5033	1095.0	2756.0
7694	408.0	785.0
100422864	0.0	0.0
5034	30894.0	62108.0
7697	402.0	462.0
101929664	1.0	0.0
7696	53.0	91.0
101929665	4.0	4.0
100422866	0.0	0.0
5036	4953.0	9225.0
7699	621.0	1187.0
101927003	4.0	1.0
100422867	0.0	0.0
5037	86067.0	112915.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	2.0
7691	358.0	391.0
7690	873.0	1692.0
254013	317.0	283.0
100420207	0.0	1.0
5027	23.0	267.0
100420206	0.0	0.0
5028	44.0	109.0
5029	438.0	1064.0
100420203	1.0	4.0
100420200	0.0	1.0
100422860	3.0	6.0
5042	11.0	20.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	6685.0	13737.0
100422876	1.0	0.0
5046	43.0	28.0
5047	0.0	0.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	5661.0	9264.0
100422879	0.0	0.0
101927015	2.0	5.0
101927017	0.0	1.0
105377880	0.0	0.0
256646	0.0	2.0
256643	491.0	1227.0
55902	1043.0	2122.0
55901	143.0	542.0
55900	1264.0	1964.0
55906	344.0	635.0
100420213	0.0	0.0
55905	3255.0	7371.0
55904	1760.0	4847.0
5052	49948.0	26264.0
100422883	0.0	0.0
55909	814.0	1172.0
5053	17.0	3.0
100422884	0.0	0.0
5054	1271.0	7436.0
55908	7.0	8.0
55907	1602.0	2857.0
5055	0.0	1.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	4374.0	8592.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	102.0	1.0
101929688	0.0	1.0
5050	555.0	2239.0
5051	1419.0	2703.0
5049	4897.0	7141.0
55911	77.0	167.0
55917	492.0	1680.0
100420224	0.0	8.0
55916	483.0	661.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1523.0	2870.0
100422881	0.0	0.0
55914	2610.0	6620.0
5063	292.0	43.0
100422894	0.0	0.0
5064	793.0	6058.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	5997.0	22316.0
5067	215.0	144.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	19.0	102.0
100419246	0.0	0.0
254050	78.0	144.0
5062	2023.0	6764.0
55920	1666.0	8644.0
254048	1290.0	1293.0
55924	337.0	589.0
55922	345.0	859.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	2205.0	6279.0
5075	35.0	2.0
5076	2.0	1.0
5077	1.0	0.0
55929	2531.0	2939.0
5078	0.0	0.0
101929620	0.0	0.0
5079	4.0	8.0
101929624	5.0	0.0
254065	362.0	1038.0
101929623	5.0	22.0
5071	138.0	313.0
5073	2261.0	4722.0
55930	2424.0	4590.0
55937	283.0	284.0
100420253	5.0	5.0
5087	4182.0	8050.0
5088	2.0	9.0
5089	2761.0	5920.0
5080	123.0	97.0
5081	0.0	0.0
101929639	51.0	75.0
5082	772.0	1273.0
256691	629.0	126.0
5083	24.0	23.0
101929637	0.0	0.0
102725541	0.0	6.0
79913	386.0	435.0
79912	847.0	1354.0
79915	75.0	175.0
100420259	0.0	0.0
100420258	6.0	8.0
100420257	5.0	0.0
79917	705.0	820.0
79919	6.0	15.0
79918	646.0	1059.0
5096	1947.0	4657.0
5097	735.0	4140.0
5098	45.0	261.0
5099	540.0	328.0
100420260	0.0	0.0
254042	148.0	248.0
5090	3096.0	17820.0
5091	959.0	9648.0
5092	3603.0	6877.0
5093	5687.0	15126.0
5094	16054.0	31831.0
5095	1660.0	1961.0
100270899	0.0	0.0
100270895	0.0	1.0
79902	1195.0	1948.0
55957	178.0	263.0
79901	19850.0	21063.0
100270891	0.0	0.0
55954	877.0	1299.0
79903	1309.0	2248.0
100420269	0.0	0.0
79906	1019.0	1005.0
79905	27.0	119.0
79908	27.0	39.0
55959	1748.0	3877.0
55958	1642.0	3037.0
112724	1071.0	930.0
100420275	0.0	0.0
90288	69.0	36.0
28338	0.0	0.0
28339	0.0	1.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	3.0	35.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	220.0	555.0
90273	23.0	25.0
112714	2.0	2.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	119.0	215.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	1.0	0.0
28316	21.0	3.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	232.0	361.0
28312	0.0	0.0
28313	0.0	0.0
101929602	2.0	2.0
653598	1.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	11.0	30.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	972.0	3703.0
105377820	0.0	0.0
112755	10.0	19.0
112752	2344.0	2170.0
28305	0.0	0.0
28306	0.0	0.0
28304	0.0	0.0
28309	0.0	0.0
28307	0.0	0.0
28301	0.0	0.0
28300	0.0	0.0
124739	129.0	333.0
112744	0.0	0.0
388403	1315.0	2581.0
388401	1.0	1.0
388407	6.0	13.0
376412	8.0	0.0
653509	1.0	7.0
90441	1720.0	2472.0
388551	0.0	1.0
388552	480.0	873.0
122011	3.0	0.0
148641	10.0	344.0
102216342	1.0	0.0
388550	0.0	0.0
102216341	0.0	0.0
653505	2.0	1.0
641518	41.0	14.0
641517	0.0	0.0
641515	0.0	0.0
388536	215.0	421.0
388533	19.0	5.0
388531	13.0	17.0
148645	1.0	6.0
388532	9.0	4.0
340595	9.0	1198.0
340596	40.0	19.0
90427	1898.0	1225.0
340598	2.0	1.0
161635	0.0	2.0
340591	205.0	309.0
388574	3.0	8.0
388569	136.0	353.0
388566	278.0	837.0
388567	82.0	195.0
388564	971.0	631.0
124641	0.0	0.0
90459	304.0	682.0
653519	116.0	195.0
388561	366.0	692.0
388559	4.0	9.0
124637	44.0	121.0
388558	369.0	735.0
388555	0.0	0.0
388553	0.0	2.0
701	24.0	490.0
340571	0.0	0.0
705	321.0	818.0
706	3606.0	7397.0
340578	1.0	3.0
708	2970.0	5320.0
100505881	997.0	2833.0
90485	73.0	221.0
90488	4087.0	4019.0
220717	242.0	255.0
100529855	6.0	7.0
388595	2.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	425.0	607.0
90480	3438.0	5344.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	1.0	1.0
653550	0.0	0.0
28499	0.0	0.0
388588	307.0	1460.0
710	3513.0	9821.0
28497	0.0	0.0
28498	0.0	0.0
653553	144.0	49.0
711	0.0	0.0
712	502.0	1550.0
340562	2.0	1.0
713	275.0	1338.0
714	193.0	1239.0
641556	0.0	1.0
715	2467.0	1624.0
716	2159.0	1098.0
28491	0.0	0.0
717	17.0	163.0
28492	0.0	0.0
718	1183.0	2141.0
719	19.0	211.0
28490	0.0	0.0
100505876	2145.0	3651.0
219731	157.0	20.0
100505877	0.0	3.0
100505875	14.0	8.0
122042	1.0	2.0
388585	0.0	58.0
388581	22.0	84.0
122038	0.0	0.0
388579	2.0	0.0
720	274.0	2135.0
721	797.0	3583.0
722	2.0	3.0
724	0.0	0.0
725	2.0	0.0
726	390.0	999.0
100505879	0.0	1.0
727	121.0	528.0
728	108.0	465.0
729	48.0	4.0
340554	77.0	149.0
219743	1451.0	2092.0
339562	0.0	0.0
653566	46.0	100.0
653567	2.0	5.0
28479	0.0	0.0
339559	147.0	309.0
28473	0.0	0.0
28474	0.0	2.0
28471	0.0	0.0
340547	3.0	9.0
730	1051.0	260.0
28477	0.0	0.0
731	2.0	39.0
28478	0.0	0.0
732	0.0	7.0
28475	0.0	0.0
124685	2.0	0.0
733	53.0	39.0
28476	0.0	0.0
734	1261.0	2541.0
735	3.0	2.0
738	4030.0	7312.0
340544	34.0	38.0
219738	494.0	852.0
28470	0.0	0.0
340542	1890.0	2465.0
219736	96.0	154.0
340543	198.0	12.0
136647	1459.0	2209.0
100505894	466.0	696.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	513.0	631.0
653557	1.0	0.0
100505890	0.0	0.0
7709	1178.0	1744.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	3181.0	5675.0
28483	0.0	0.0
741	930.0	1210.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	2638.0	903.0
28487	0.0	0.0
7701	583.0	1195.0
745	32.0	54.0
