id	e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1	73451252-7198-4187-93b0-16a76843c8c0
106481376	0.0	0.0
106481377	0.0	0.0
403315	1.0	1.0
40	3.0	6.0
106481370	0.0	0.0
41	56.0	74.0
106481371	0.0	0.0
43	199.0	107.0
645486	0.0	0.0
47	6796.0	5451.0
48	2651.0	2217.0
49	18.0	33.0
106481338	0.0	0.0
106481339	1.0	0.0
106481336	0.0	0.0
106481337	0.0	2.0
106481341	0.0	0.0
106481342	6.0	8.0
106481340	0.0	0.0
85458	4710.0	749.0
106481345	1.0	0.0
85459	1151.0	609.0
106481346	0.0	0.0
85456	9198.0	12276.0
442910	7.0	18.0
106481343	0.0	0.0
85457	1964.0	1561.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	601.0	359.0
442913	0.0	0.0
85452	25.0	54.0
442914	0.0	0.0
50	5674.0	3812.0
85453	2338.0	1444.0
442915	0.0	0.0
85450	3437.0	3752.0
51	3103.0	3915.0
442916	0.0	0.0
85451	2198.0	2381.0
52	3868.0	3926.0
442917	0.0	0.0
53	2031.0	2879.0
442918	0.0	0.0
54	905.0	2948.0
442919	0.0	0.0
55	133.0	119.0
442909	6.0	0.0
56	12.0	8.0
58	19.0	54.0
59	4135.0	6707.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	9.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	525.0	231.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	12.0	0.0
106481354	1.0	3.0
85446	336.0	522.0
442900	0.0	0.0
106481355	0.0	0.0
85443	16.0	59.0
442901	0.0	0.0
85444	1704.0	844.0
442902	0.0	0.0
60	163920.0	285810.0
85441	3112.0	2732.0
442903	19.0	28.0
85442	502.0	1084.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	16.0
85440	1839.0	1306.0
442907	11.0	11.0
442908	0.0	0.0
66	0.0	0.0
67	15.0	19.0
68	3.0	11.0
344595	352.0	210.0
69	2.0	5.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	260.0	224.0
106481321	0.0	1.0
85479	17.0	46.0
106481322	1.0	1.0
85476	3010.0	1966.0
85477	115.0	113.0
70	23.0	12.0
85474	13.0	95.0
71	112854.0	245056.0
72	424.0	151.0
73	66.0	64.0
74	1.0	0.0
75	9.0	48.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4538.0	4386.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2270.0	1380.0
81	21255.0	40102.0
85463	1898.0	726.0
82	10.0	16.0
85464	2686.0	1869.0
83	33.0	6.0
85461	4368.0	6693.0
85462	6158.0	1799.0
86	1839.0	2315.0
87	5161.0	13899.0
85460	2253.0	2120.0
88	11.0	7.0
89	15.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4257.0	6198.0
106481300	0.0	0.0
91	1891.0	2097.0
92	879.0	840.0
93	679.0	873.0
94	2012.0	1627.0
95	295.0	533.0
97	571.0	521.0
98	686.0	751.0
344561	0.0	0.0
728661	2962.0	3012.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1564.0	1566.0
106481306	1.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	19.0	34.0
106481309	24.0	10.0
246119	15.0	12.0
106481307	3.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	14.0
3805	35.0	27.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	8.0	8.0
3809	1.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	582.0	418.0
3800	590.0	260.0
3801	5193.0	6291.0
3802	5.0	10.0
728695	0.0	0.0
285735	0.0	0.0
261726	2225.0	2373.0
728698	6.0	8.0
3814	2.0	18.0
3815	8099.0	1441.0
3816	49.0	21.0
261729	1142.0	227.0
3817	261.0	29.0
3818	112.0	90.0
222166	2449.0	1467.0
3811	4.0	18.0
3812	5.0	7.0
285740	0.0	0.0
285741	41.0	37.0
728689	11.0	17.0
3827	2.0	5.0
246100	0.0	0.0
3820	216.0	98.0
3821	14.0	23.0
3822	20.0	18.0
3823	2.0	8.0
3824	251.0	256.0
645402	0.0	0.0
403313	1075.0	715.0
403314	0.0	0.0
728637	3.0	3.0
728638	68.0	57.0
728633	0.0	0.0
728632	130.0	67.0
728635	25.0	22.0
3836	2747.0	2498.0
222183	108.0	281.0
3837	9040.0	10298.0
3838	1574.0	1771.0
3839	2644.0	2038.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2406.0	3078.0
3832	763.0	442.0
3833	512.0	299.0
3834	7.0	6.0
3835	3174.0	6243.0
728620	2.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	2.0
403303	0.0	0.0
728621	984.0	517.0
3848	10.0	2.0
3849	12.0	4.0
222171	54.0	7134.0
728619	4.0	4.0
3840	3636.0	4089.0
3841	1974.0	1198.0
3842	8518.0	5050.0
3843	7827.0	5148.0
3844	0.0	0.0
3845	2064.0	2060.0
3846	7.0	36.0
645423	0.0	0.0
3860	61.0	143.0
246126	2884.0	2702.0
728658	329.0	409.0
728655	1.0	0.0
728657	3.0	5.0
728656	2.0	4.0
3858	1195.0	1374.0
3859	1.0	2.0
246135	2.0	0.0
3850	12.0	20.0
3851	0.0	2.0
3852	549.0	5244.0
645414	0.0	1.0
3853	16.0	10941.0
3854	1.0	3464.0
3855	63801.0	83998.0
3856	47498.0	76647.0
3857	0.0	2.0
728640	3.0	3.0
645431	46.0	58.0
728642	397.0	517.0
728641	2.0	6.0
645434	6.0	0.0
645432	43.0	16.0
285704	669.0	712.0
728643	1.0	4.0
222194	2927.0	2140.0
285708	0.0	0.0
1204	0.0	0.0
1203	2677.0	1301.0
1201	1111.0	980.0
1200	8944.0	10365.0
3861	64.0	2114.0
645426	30.0	36.0
645425	0.0	0.0
1209	7921.0	9686.0
3866	6.0	1079.0
1208	0.0	0.0
1207	3828.0	3294.0
3868	1.0	2965.0
285311	0.0	0.0
3880	1326.0	38694.0
3881	3.0	0.0
285313	777.0	30.0
100128537	855.0	604.0
3882	0.0	1.0
100128536	3.0	2.0
285314	1.0	2.0
285315	776.0	403.0
1215	14.0	7.0
100141515	11.0	3.0
1213	23478.0	18031.0
1212	2582.0	6697.0
1211	7568.0	12351.0
3872	102.0	28000.0
3875	25526.0	60462.0
3876	9.0	36.0
3879	2.0	4.0
3890	5.0	2.0
3891	310.0	5.0
3892	687.0	349.0
100128525	89.0	5.0
285326	0.0	0.0
1230	287.0	543.0
285329	1.0	4.0
440097	21.0	2.0
440093	14.0	23.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	1.0	0.0
100128521	2.0	1.0
3887	99.0	70.0
3888	0.0	0.0
100631239	0.0	1.0
3889	2501.0	222.0
100128516	65.0	19.0
285331	1177.0	1117.0
100128512	1.0	0.0
285335	268.0	107.0
100128514	0.0	0.0
1241	622.0	752.0
1240	1623.0	666.0
1238	206.0	53.0
1237	15.0	43.0
1236	1762.0	240.0
1235	50.0	4.0
1234	719.0	965.0
1233	276.0	117.0
1232	31.0	96.0
3895	15147.0	11952.0
100128511	149.0	119.0
100631247	3.0	1.0
3897	141.0	274.0
100631248	0.0	0.0
3898	413.0	3328.0
100631249	0.0	0.0
3899	621.0	88.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1183.0	1227.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	186.0	74.0
100631254	3.0	1.0
100128503	1.0	2.0
285349	317.0	318.0
574501	0.0	2.0
574502	0.0	0.0
1244	55.0	27.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	591.0	312.0
1263	924.0	3056.0
1262	16.0	11.0
116966	527.0	167.0
100887755	2.0	1.0
1261	13.0	197.0
100887754	7.0	2.0
1260	0.0	0.0
116969	163.0	13.0
1259	60.0	74.0
1258	6.0	21.0
440061	0.0	0.0
100887750	54.0	35.0
100887746	7.0	4.0
100887744	1.0	1.0
1272	400.0	27.0
1271	359.0	11.0
100887749	32.0	43.0
1270	38.0	19.0
100887748	0.0	1.0
440044	104.0	163.0
1269	279.0	44.0
440051	0.0	1.0
1268	164.0	167.0
440050	4.0	6.0
1267	4113.0	6059.0
1266	7806.0	14039.0
100887740	0.0	0.0
1265	11797.0	16128.0
1286	3437.0	1357.0
1285	3080.0	2032.0
1284	23756.0	41311.0
1282	15468.0	33180.0
1281	47273.0	55121.0
1280	5.0	16.0
440078	149.0	162.0
440077	1.0	0.0
440087	21.0	13.0
1278	42731.0	73004.0
1277	40409.0	111121.0
440081	134.0	118.0
116938	0.0	0.0
1297	44.0	23.0
116931	144.0	82.0
1296	1989.0	12905.0
1295	6488.0	18600.0
116933	1.0	0.0
1294	339.0	4326.0
1293	14282.0	16485.0
116935	38.0	30.0
1292	21480.0	24765.0
440068	3.0	7.0
1291	13129.0	10046.0
116937	8.0	2.0
440067	11.0	12.0
1290	2718.0	5429.0
440073	170.0	78.0
440072	12.0	11.0
1289	3393.0	8621.0
1288	212.0	57.0
1287	2056.0	1394.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2740.0	2935.0
440021	0.0	0.0
442673	10.0	2.0
10018	4767.0	1853.0
126328	1880.0	3647.0
442676	4.0	1.0
126326	176.0	418.0
1299	41013.0	627.0
1298	1562.0	1146.0
10011	1612.0	3221.0
10010	2654.0	3487.0
10013	4044.0	4348.0
128989	2221.0	1627.0
10015	9116.0	8671.0
10014	4479.0	5335.0
10017	56.0	141.0
10016	4987.0	5463.0
10020	1659.0	811.0
114335	0.0	0.0
114336	0.0	0.0
126321	2105.0	2795.0
10029	4.0	0.0
442668	0.0	0.0
10022	1.0	6.0
10021	8.0	173.0
10024	211.0	133.0
128977	2149.0	1682.0
103021165	2.0	1.0
10023	494.0	355.0
103021164	5.0	3.0
10026	2675.0	1813.0
10025	3324.0	3641.0
116986	633.0	456.0
116985	8561.0	12480.0
116988	3463.0	6133.0
116987	2124.0	1914.0
114327	1995.0	1951.0
440043	0.0	0.0
126308	3614.0	3948.0
440041	0.0	0.0
126306	161.0	186.0
151306	59.0	57.0
100128590	9.0	2.0
100128596	2.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	20.0	22.0
440026	2567.0	3658.0
440023	1.0	0.0
10008	846.0	2485.0
10007	2185.0	3042.0
10009	1768.0	2310.0
116984	4700.0	2390.0
116983	1405.0	2724.0
151313	76.0	36.0
10000	3559.0	2761.0
128954	0.0	0.0
10002	25.0	42.0
10001	1205.0	1168.0
10004	206.0	213.0
10003	97.0	56.0
10006	3520.0	3817.0
10005	852.0	1333.0
126370	0.0	0.0
285352	218.0	234.0
100128579	0.0	0.0
285359	159.0	197.0
126375	378.0	305.0
126374	617.0	1469.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2684.0	3055.0
285367	910.0	1704.0
285368	590.0	844.0
100128569	222.0	163.0
126364	282.0	438.0
100128560	0.0	3.0
285370	1.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	2.0
344191	0.0	0.0
126353	13.0	868.0
751071	130.0	227.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	4.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	23.0
106481282	0.0	0.0
285381	1779.0	1458.0
106481283	0.0	0.0
285382	163.0	170.0
106481280	0.0	0.0
165918	973.0	828.0
106481281	0.0	2.0
165904	20.0	16.0
285386	122.0	241.0
138307	96.0	53.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	1.0
106481290	1.0	1.0
100128541	0.0	5.0
138311	592.0	1452.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2515.0	4698.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1694.0	2455.0
728710	0.0	0.0
126295	170.0	174.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	335.0	136.0
645318	0.0	0.0
645317	64.0	37.0
151242	27.0	1069.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29674.0	21846.0
100287908	0.0	0.0
645332	449.0	496.0
126282	807.0	1644.0
100287902	4.0	10.0
163227	560.0	803.0
100287900	0.0	0.0
163223	125.0	195.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	61.0	120.0
106481278	0.0	0.0
645328	3.0	18.0
151254	23.0	39.0
645326	6.0	12.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	28.0
163259	272.0	209.0
645345	71.0	74.0
200403	3.0	11.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	617.0	673.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	5.0	3.0
728732	1.0	2.0
728734	4.0	3.0
126272	250.0	245.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	831.0	840.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	3.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	52.0	5.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	2.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	27.0	17.0
728723	345.0	337.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	2.0	2.0
107133524	2.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	63.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	2.0	7.0
645348	0.0	0.0
106481250	0.0	0.0
645369	42.0	99.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	1.0
200424	1298.0	2324.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	35.0	14.0
645360	3.0	0.0
106481219	0.0	0.0
106481220	5.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	667.0	531.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	21.0
645387	231.0	343.0
645382	0.0	0.0
645381	46.0	7.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	5.0	3.0
106481207	1.0	1.0
106481204	0.0	0.0
106481205	2.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	550.0	706.0
3903	1247.0	1374.0
106481210	0.0	0.0
3904	31.0	39.0
3906	0.0	0.0
106481213	1.0	1.0
106481214	0.0	0.0
3908	1931.0	500.0
106481211	0.0	0.0
3909	400.0	845.0
106481212	0.0	0.0
684959	0.0	0.0
151234	28.0	8.0
151230	954.0	603.0
728798	24.0	20.0
3913	15893.0	17198.0
3914	992.0	14177.0
3915	14837.0	17575.0
3916	20747.0	19772.0
3918	5787.0	14041.0
3910	3134.0	4181.0
3911	13664.0	20089.0
3912	12414.0	18985.0
728782	6.0	4.0
728780	65.0	443.0
3924	7.0	14.0
3925	3379.0	4105.0
3927	9099.0	13843.0
3929	13.0	3.0
3920	9251.0	9599.0
3921	16418.0	27558.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	13076.0	6426.0
3937	2413.0	2242.0
3938	3.0	3.0
3939	16493.0	25273.0
3930	2441.0	1459.0
100873179	0.0	0.0
3931	488.0	1128.0
3932	1922.0	986.0
3933	0.0	1.0
3934	32.0	1605.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	13.0	2.0
3947	2.0	0.0
3948	1.0	4.0
3949	1119.0	2381.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16720.0	13505.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	11.0
100873199	0.0	0.0
100873198	1.0	1.0
100873197	0.0	0.0
728758	3.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	460.0	221.0
3958	2570.0	29612.0
3959	27398.0	64918.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	539.0	392.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	234.0	156.0
3952	0.0	0.0
3953	1108.0	819.0
3954	2632.0	2266.0
3955	642.0	930.0
3956	4279.0	24996.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	22.0	18.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	14.0	1.0
728746	0.0	0.0
728748	7.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	122.0	1230.0
1303	1690.0	2452.0
107133502	1.0	2.0
1302	439.0	192.0
1301	32.0	736.0
1300	104.0	1623.0
3960	25.0	58.0
3963	0.0	0.0
3964	2492.0	2619.0
1308	1143.0	2703.0
3965	1538.0	4637.0
1307	5814.0	5869.0
151295	57.0	98.0
1306	5545.0	4345.0
100189589	5.0	20.0
728774	0.0	0.0
728773	0.0	0.0
3980	1883.0	1500.0
100287932	2147.0	2872.0
3981	1287.0	1169.0
728776	29.0	21.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	1.0
1316	70513.0	8713.0
1315	8970.0	7279.0
1314	16356.0	13824.0
1312	3648.0	7805.0
1311	964.0	8041.0
100329135	1.0	6.0
1310	106.0	64.0
574537	0.0	0.0
3972	2.0	24.0
3973	83.0	20.0
3975	0.0	0.0
3976	544.0	1223.0
3977	6095.0	310.0
1318	109.0	77.0
3978	1808.0	2274.0
1317	2026.0	1329.0
728763	18.0	3.0
3990	156.0	49.0
645313	1.0	0.0
3991	430.0	369.0
645312	0.0	0.0
3992	1021.0	1098.0
645311	1.0	0.0
728769	727.0	649.0
1330	0.0	0.0
1327	12211.0	18222.0
1326	1860.0	350.0
1325	15.0	18.0
3982	0.0	0.0
3983	14572.0	7911.0
3984	2278.0	7399.0
3985	5647.0	4350.0
3987	3776.0	2836.0
3988	3160.0	2549.0
1329	4539.0	7999.0
116809	0.0	0.0
100128416	21.0	18.0
1340	4292.0	8630.0
1337	3585.0	6037.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2750.0	4778.0
100128410	0.0	0.0
3995	806.0	1241.0
100128412	0.0	0.0
3996	1616.0	2253.0
3998	13176.0	8221.0
1339	5.0	0.0
285440	2587.0	2190.0
285441	4.0	7.0
1352	893.0	551.0
1351	5485.0	6624.0
1350	9673.0	13105.0
1349	3098.0	4375.0
1348	1.0	0.0
1347	3241.0	4766.0
1346	497.0	898.0
1345	3818.0	5363.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	31.0	13.0
1363	15556.0	19540.0
1362	6780.0	4484.0
1361	9.0	6.0
1360	0.0	0.0
1359	49.0	78.0
1358	3.0	1.0
1357	1.0	1.0
1356	1163.0	141.0
1355	2134.0	1673.0
1353	2307.0	1925.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	139.0	127.0
285464	850.0	834.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3470.0	1369.0
1373	219.0	27.0
1371	838.0	851.0
1370	2.0	0.0
1369	0.0	0.0
1368	614.0	1454.0
100873209	0.0	0.0
1366	4805.0	11164.0
1365	6802.0	18719.0
1364	12950.0	26175.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	6.0	8.0
100873201	1.0	1.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	5.0
100873205	0.0	3.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3022.0	2221.0
116843	1320.0	827.0
1384	2342.0	2025.0
116842	72.0	98.0
1382	625.0	14606.0
116844	88.0	1108.0
1381	4105.0	471.0
1380	4685.0	630.0
440176	3.0	2.0
440184	2.0	0.0
1379	12.0	5.0
1378	428.0	74.0
1376	1321.0	1011.0
1375	142.0	474.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	1.0	0.0
128826	0.0	0.0
102800310	3.0	44.0
100873239	3.0	2.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	161.0	202.0
1396	572.0	697.0
1395	35.0	60.0
1394	14.0	51.0
1393	102.0	119.0
1392	1.0	1.0
285407	10.0	12.0
116835	933.0	600.0
1390	2014.0	1383.0
1389	6938.0	4888.0
1388	6742.0	8770.0
1387	9711.0	5578.0
116841	1686.0	1511.0
1386	4292.0	3418.0
116840	2530.0	2307.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	124.0	212.0
100873255	0.0	0.0
100873254	16.0	12.0
100873253	0.0	1.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	238.0	108.0
100287895	0.0	0.0
285419	21.0	13.0
1399	4605.0	4150.0
1398	4572.0	4616.0
1397	6583.0	22584.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	1.0	3.0
100873256	0.0	0.0
100873240	3.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	153.0	335.0
285429	25.0	18.0
100287880	0.0	0.0
440193	1839.0	2528.0
100873248	0.0	0.0
100873247	3.0	3.0
100873246	0.0	0.0
100873245	1.0	2.0
100873249	0.0	0.0
128872	1.0	4.0
10130	26312.0	10244.0
153830	4265.0	4849.0
645280	2.0	1.0
440138	735.0	264.0
440132	3.0	2.0
440142	8.0	15.0
10139	2132.0	2663.0
126208	1368.0	1906.0
126206	1.0	0.0
126205	0.0	0.0
107133497	97.0	28.0
126204	0.0	3.0
107133499	0.0	0.0
128866	7783.0	10353.0
10131	1930.0	1757.0
10134	8862.0	14465.0
107133494	0.0	0.0
10133	3463.0	4117.0
128869	1189.0	1878.0
10136	0.0	0.0
10135	2952.0	3019.0
100128493	0.0	0.0
103021294	34.0	60.0
10138	1011.0	1452.0
100128496	0.0	0.0
10137	4471.0	3416.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	11.0
10140	21915.0	4706.0
128864	31.0	51.0
440125	1.0	6.0
440131	2.0	3.0
10143	0.0	0.0
128854	293.0	726.0
10142	6936.0	4890.0
10144	3555.0	2674.0
10147	6764.0	4448.0
100128483	0.0	0.0
10146	7252.0	6285.0
128859	0.0	0.0
10149	337.0	581.0
10148	258.0	276.0
128853	402.0	168.0
440159	0.0	0.0
10117	13.0	5.0
440163	10.0	4.0
10110	64.0	153.0
10112	328.0	189.0
10111	4532.0	2940.0
10114	8550.0	5894.0
10113	3219.0	2484.0
128848	0.0	0.0
10116	4024.0	3386.0
165829	9.0	12.0
100128469	21.0	28.0
153842	1.0	8.0
440145	1081.0	898.0
10129	1209.0	658.0
440153	0.0	0.0
10128	5461.0	3753.0
100033799	0.0	0.0
107133486	6.0	4.0
10121	4594.0	7076.0
100128465	0.0	0.0
10120	4516.0	5896.0
10123	3403.0	1595.0
138234	1.0	0.0
10125	585.0	396.0
10124	1085.0	484.0
10127	1854.0	1733.0
10126	2002.0	2358.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	104.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	13.0	5.0
106481182	2.0	0.0
285489	65.0	649.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	2.0	4.0
10107	1.0	1.0
10106	12808.0	8312.0
106481199	0.0	0.0
10109	10993.0	12622.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2111.0	2892.0
10100	207.0	162.0
10103	9786.0	22016.0
106481194	0.0	0.0
10102	1065.0	1242.0
106481195	0.0	0.0
10105	2362.0	2042.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	514.0	186.0
440119	220.0	110.0
126235	0.0	1.0
126231	193.0	75.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	90.0	132.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	28.0	66.0
106481167	1.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	0.0
440107	11.0	0.0
440104	1819.0	1235.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	3.0
106481179	1.0	0.0
128876	1.0	8.0
100128420	33.0	8.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	7.0
10090	6190.0	3316.0
10093	5798.0	9088.0
10092	7254.0	8936.0
10095	7906.0	11618.0
645204	1.0	8.0
10094	6914.0	13510.0
645203	4.0	5.0
10097	13734.0	11207.0
10096	8405.0	8482.0
645201	0.0	3.0
163115	238.0	75.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	13.0	3.0
106481143	2.0	0.0
114194	0.0	0.0
138162	403.0	249.0
106481144	0.0	0.0
114195	9.0	4.0
106481141	0.0	0.0
106481142	2.0	0.0
106481147	1.0	0.0
106481148	45.0	39.0
106481145	0.0	0.0
151126	57.0	79.0
106481146	0.0	0.0
10099	13612.0	19000.0
10098	2536.0	761.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	910.0	1138.0
