id	c79c7338-1c91-4f28-9566-58ef5aa2d8cd	7d5eee39-e133-4065-86aa-71033d1ffc6b
11199	2.0	1.0
11198	7557.0	8740.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	9150.0	5446.0
644131	27.0	76.0
404663	0.0	0.0
11162	164.0	159.0
646799	1.0	1.0
11161	3296.0	3881.0
404665	10.0	15.0
11164	2014.0	3010.0
11163	4495.0	2457.0
23144	1662.0	1855.0
127247	0.0	0.0
106480028	0.0	0.0
23145	177.0	51.0
106480027	2.0	0.0
106480029	0.0	0.0
23148	391.0	407.0
106479079	0.0	0.0
646791	0.0	4.0
23149	233.0	624.0
441641	2.0	2.0
106479078	0.0	0.0
106479077	0.0	1.0
106479076	0.0	0.0
84108	251.0	327.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	2.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	0.0
84109	1.0	2.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	5088.0	4094.0
115265	140.0	20.0
106480035	0.0	0.0
106479071	0.0	1.0
84103	0.0	5.0
23141	5990.0	7930.0
106480034	1.0	0.0
106479070	0.0	0.0
23142	2772.0	1695.0
84106	149.0	231.0
106480037	0.0	0.0
84105	827.0	588.0
23143	1844.0	1369.0
106480036	3.0	0.0
84100	332.0	261.0
11166	19.0	2.0
140258	0.0	1.0
644129	0.0	0.0
11165	2282.0	2974.0
84102	1646.0	1170.0
11168	5145.0	5090.0
84101	99.0	43.0
11167	15050.0	22394.0
644128	124.0	119.0
11169	225.0	591.0
11171	7790.0	7490.0
11170	6366.0	452.0
11173	186.0	1023.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	0.0
11174	46.0	133.0
644146	56.0	52.0
23155	1567.0	1414.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2072.0	2188.0
23158	2518.0	4185.0
106479069	0.0	0.0
441631	689.0	417.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	1.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	6801.0	1704.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	4457.0	3665.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	10134.0	8600.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2692.0	3413.0
106480047	0.0	0.0
11177	2738.0	3282.0
11176	6859.0	9453.0
11179	1639.0	1703.0
644138	2.0	2.0
11178	285.0	957.0
644139	1.0	1.0
139285	260.0	316.0
106480040	0.0	0.0
103695364	5.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	8844.0	11321.0
644159	2.0	0.0
103695365	1.0	0.0
11142	4095.0	3608.0
166824	1965.0	253.0
106479019	0.0	0.0
11141	8.0	0.0
130872	2364.0	2006.0
106479018	0.0	0.0
644157	79.0	109.0
23122	3490.0	2385.0
106480006	0.0	0.0
106479017	0.0	1.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	10.0	5.0
106479015	1.0	0.0
106480008	1.0	0.0
25787	55.0	11.0
23125	3349.0	4400.0
106480007	0.0	0.0
25786	104.0	162.0
106479014	0.0	0.0
25789	25.0	656.0
644150	408.0	158.0
23126	8405.0	5200.0
106479013	0.0	1.0
25788	67.0	68.0
23127	1069.0	1358.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	3804.0	17295.0
106479010	0.0	0.0
84129	34.0	36.0
106480011	1.0	0.0
106480010	0.0	1.0
84126	22.0	8.0
106480013	0.0	0.0
84125	342.0	81.0
25780	1078.0	957.0
106480012	0.0	0.0
84128	1669.0	2006.0
23120	55.0	303.0
106480015	1.0	2.0
25782	3416.0	3519.0
106480014	0.0	0.0
11144	21.0	31.0
11143	4414.0	4332.0
139212	7.0	1.0
84124	1310.0	1442.0
11146	534.0	352.0
11145	5791.0	9157.0
11148	6.0	4.0
86781	30.0	34.0
11147	607.0	664.0
11149	248.0	56.0
392181	3.0	1.0
127294	28.0	122.0
644165	56.0	148.0
11151	3447.0	4874.0
166815	417.0	555.0
392188	0.0	0.0
106479009	0.0	0.0
11153	455.0	678.0
106479008	0.0	0.0
644168	1.0	7.0
11152	2639.0	4601.0
106479007	0.0	0.0
25796	2192.0	4349.0
130888	775.0	361.0
23133	2801.0	3284.0
106479006	5.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	16626.0	3652.0
25798	3838.0	7383.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1026.0	865.0
25797	390.0	5793.0
106479003	1.0	0.0
106480018	0.0	0.0
23137	4387.0	2977.0
106479002	0.0	0.0
25799	710.0	691.0
402055	1068.0	941.0
23138	1083.0	1535.0
106479001	0.0	0.0
23139	1894.0	4316.0
106479000	1.0	0.0
644160	5.0	5.0
106480020	2.0	2.0
25790	279.0	20.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6010.0	8486.0
106480024	0.0	0.0
25791	74.0	6615.0
23130	2817.0	4284.0
106480023	0.0	0.0
23131	3887.0	4438.0
25794	376.0	307.0
106480026	0.0	0.0
25793	17453.0	12911.0
23132	1810.0	2405.0
106480025	0.0	0.0
11155	197.0	47.0
11154	1283.0	726.0
11157	947.0	781.0
11156	1613.0	5165.0
11159	752.0	547.0
139221	1349.0	358.0
11158	1335.0	1361.0
392193	1.0	1.0
23108	1085.0	5028.0
23109	10.0	6.0
127281	1010.0	1661.0
441608	0.0	0.0
154860	0.0	4.0
11120	1248.0	1925.0
343263	6.0	33.0
154865	410.0	119.0
25763	0.0	0.0
106479039	1.0	0.0
23101	27.0	75.0
106479038	16.0	14.0
23102	2805.0	4048.0
106479037	7.0	7.0
25764	89.0	87.0
106479036	0.0	1.0
106479035	3.0	2.0
23105	20.0	593.0
25766	1089.0	945.0
106479034	0.0	0.0
25769	0.0	74.0
106479033	1.0	0.0
23107	3296.0	4575.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2094.0	2267.0
106479030	0.0	0.0
84148	3126.0	2950.0
84144	1057.0	178.0
11122	37.0	5.0
84146	5055.0	2384.0
11124	3922.0	4902.0
11123	2953.0	3565.0
11126	27.0	15.0
84140	825.0	456.0
11128	1445.0	1798.0
84142	910.0	836.0
84141	252.0	3517.0
139231	5996.0	4683.0
11127	1409.0	1107.0
23119	706.0	348.0
644186	17.0	64.0
11131	20.0	34.0
11130	415.0	996.0
106479029	0.0	0.0
23111	8275.0	5305.0
106479028	0.0	0.0
25774	4.0	2.0
23112	4861.0	2807.0
106479027	0.0	1.0
25776	1607.0	1932.0
23113	3148.0	2896.0
106479026	0.0	1.0
25775	7.0	3.0
23114	611.0	113.0
106479025	2.0	0.0
25778	2486.0	2585.0
106479024	0.0	0.0
25777	8774.0	9951.0
23116	2903.0	1403.0
106479023	1.0	5.0
23117	94.0	45.0
106479022	0.0	0.0
23118	7826.0	5883.0
106479021	0.0	0.0
115294	9468.0	5313.0
106479020	5.0	6.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	217.0	61.0
106480004	0.0	0.0
25771	2887.0	3467.0
84138	338.0	412.0
106480003	0.0	0.0
11133	339.0	265.0
84133	22.0	41.0
84132	1664.0	1014.0
11132	1022.0	1610.0
11135	3143.0	10225.0
84135	765.0	615.0
84134	542.0	892.0
11137	2782.0	3028.0
115290	130.0	138.0
11136	36.0	12.0
84131	1369.0	932.0
11138	782.0	482.0
730993	2.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	1.0
345895	327.0	16.0
729993	26.0	39.0
50717	5445.0	5025.0
102465257	3.0	0.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	901.0	975.0
102465254	0.0	2.0
102465253	0.0	0.0
164284	1.0	334.0
100884155	2.0	1.0
102465252	0.0	0.0
730978	1.0	1.0
102465251	0.0	0.0
102465250	1.0	1.0
730974	0.0	0.0
392194	1.0	3.0
392197	2.0	0.0
646702	0.0	0.0
646701	3.0	1.0
646721	0.0	0.0
729962	0.0	2.0
729967	1505.0	776.0
2504	15.0	24.0
2503	13.0	37.0
284418	1.0	1.0
2502	8.0	27.0
284417	18.0	46.0
2501	51.0	182.0
2500	90.0	239.0
284415	0.0	7.0
404635	0.0	0.0
619190	0.0	0.0
404636	941.0	1026.0
2509	13.0	52.0
646723	4.0	3.0
2508	36.0	85.0
2507	9.0	16.0
619189	0.0	0.0
164237	1.0	9.0
729956	3.0	0.0
140290	36.0	10.0
729952	0.0	0.0
2515	1.0	2.0
284408	254.0	164.0
2512	80208.0	103190.0
284406	418.0	404.0
2510	2.0	2.0
284403	94.0	153.0
284402	75.0	42.0
2519	3423.0	4280.0
2518	0.0	0.0
2517	7340.0	17092.0
2516	2.0	2.0
646755	5.0	3.0
646754	0.0	0.0
646753	0.0	1.0
260434	0.0	1.0
23189	9774.0	6052.0
260436	1218.0	3.0
23180	10881.0	9312.0
2526	445.0	374.0
23181	2446.0	2399.0
2525	24.0	228.0
2524	83.0	225.0
2523	150.0	366.0
23184	7320.0	8952.0
2521	21020.0	22389.0
23185	5827.0	4760.0
23186	2445.0	1620.0
2520	1.0	0.0
23187	4650.0	5892.0
2529	31.0	98.0
2528	5.0	4.0
2527	0.0	0.0
152273	2604.0	1628.0
644100	0.0	6.0
646766	9.0	28.0
644101	4.0	9.0
23199	8716.0	8530.0
260425	4277.0	1939.0
729974	0.0	1.0
260429	0.0	0.0
2537	6244.0	5399.0
23191	7939.0	11149.0
23192	3306.0	2939.0
23193	26235.0	35819.0
2535	135.0	505.0
2534	4965.0	15498.0
23194	672.0	683.0
2533	1573.0	1548.0
23195	7196.0	4335.0
23196	11503.0	15852.0
2532	2825.0	717.0
23197	4485.0	3820.0
2531	6868.0	5905.0
2530	2190.0	2290.0
23198	10129.0	4181.0
345829	2.0	5.0
646759	0.0	0.0
646758	4.0	0.0
2539	4059.0	5186.0
2538	2.0	0.0
23190	12258.0	13649.0
25903	2098.0	4372.0
25902	613.0	3300.0
25904	1752.0	1797.0
100129866	4.0	4.0
25907	102.0	194.0
100130855	211.0	35.0
25906	878.0	740.0
25909	3768.0	2724.0
100127206	0.0	0.0
100129867	1.0	2.0
2551	3735.0	2256.0
2550	1407.0	1149.0
25901	3918.0	2992.0
25900	290.0	576.0
2548	7873.0	8518.0
223075	0.0	0.0
2547	16204.0	23776.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	1.0
100379345	134.0	416.0
2542	1042.0	1635.0
100874403	0.0	0.0
100874402	1.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	1.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	2086.0	1512.0
100874404	0.0	0.0
25914	822.0	516.0
100130848	0.0	0.0
25913	1768.0	1521.0
100129858	59.0	54.0
25915	3960.0	5805.0
25917	1978.0	2588.0
2562	2257.0	334.0
2561	69.0	16908.0
2560	3.0	0.0
25912	9888.0	14672.0
25911	1000.0	946.0
2559	1.0	33.0
2558	5.0	3.0
2557	0.0	0.0
2556	1.0	2.0
2555	12.0	0.0
2554	0.0	11.0
2553	2732.0	2167.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	21.0	15.0
2572	1.0	1.0
2571	12.0	10.0
2570	23.0	14.0
2569	0.0	1.0
2568	10.0	14.0
2567	36.0	2.0
2566	3.0	0.0
2565	37.0	0.0
2564	344.0	351.0
2563	38.0	197.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	824.0	539.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	18.0	1.0
100129836	5.0	1.0
100874410	3.0	1.0
286676	1316.0	1550.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	535.0	952.0
2583	54.0	135.0
2582	540.0	7668.0
2581	4254.0	2268.0
2580	5814.0	7365.0
100874419	0.0	0.0
100874414	0.0	3.0
100874413	0.0	1.0
100874412	1.0	0.0
100874411	0.0	0.0
100874418	2.0	0.0
223082	2264.0	2187.0
100874417	0.0	1.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	1.0	0.0
100874443	4.0	1.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	2.0	0.0
2595	1212.0	1489.0
2593	1175.0	1564.0
100379300	0.0	0.0
2592	1326.0	1467.0
2591	5745.0	4733.0
441389	29.0	44.0
2590	4168.0	6849.0
441386	7.0	4.0
127617	0.0	0.0
2589	6255.0	7725.0
2588	1430.0	1723.0
2587	1.0	0.0
441391	21.0	26.0
284018	758.0	868.0
2585	1307.0	1190.0
100874447	0.0	1.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	71.0	58.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	2.0	3.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	2.0	1.0
100874431	7.0	6.0
100874430	0.0	0.0
100129813	0.0	3.0
441377	0.0	0.0
441376	15.0	20.0
441381	0.0	0.0
127602	531.0	371.0
2597	55330.0	115004.0
2596	18.0	2107.0
100874436	0.0	0.0
284004	1569.0	2025.0
100874435	0.0	0.0
100874434	9.0	3.0
100874433	8.0	0.0
284001	1639.0	1069.0
100874439	0.0	1.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	2.0	4.0
100874464	0.0	1.0
100874462	1.0	1.0
100129801	0.0	0.0
100874469	1.0	0.0
100874468	1.0	0.0
100874467	1.0	2.0
100874466	3.0	1.0
100874450	0.0	0.0
50937	5985.0	352.0
100874454	0.0	0.0
50939	18.0	33.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	0.0
50940	625.0	59.0
100874455	0.0	1.0
50943	211.0	566.0
50945	160.0	0.0
50944	31.0	62.0
100874459	0.0	0.0
23328	13916.0	5676.0
23329	250.0	175.0
84281	315.0	193.0
84280	1447.0	2577.0
644076	0.0	0.0
11340	977.0	1044.0
644079	1.0	0.0
25983	1750.0	1773.0
127665	0.0	0.0
23321	20020.0	5944.0
115677	510.0	134.0
644070	0.0	1.0
23322	701.0	687.0
25984	0.0	6.0
23324	7702.0	7331.0
25987	2515.0	4823.0
23325	3320.0	3453.0
23326	16087.0	15976.0
25989	2249.0	2883.0
23327	5369.0	6563.0
25988	943.0	1563.0
25981	613.0	527.0
25980	2601.0	3237.0
11342	4981.0	3927.0
84287	1281.0	3049.0
84286	1524.0	1437.0
11341	44.0	1.0
284058	4445.0	4412.0
84289	2560.0	1713.0
11344	1820.0	4415.0
11343	1371.0	3294.0
84288	1558.0	700.0
84283	204.0	2427.0
11346	6783.0	13189.0
11345	7156.0	8237.0
84282	1000.0	1972.0
84285	1208.0	1878.0
84284	2506.0	2278.0
23339	5887.0	6339.0
84270	1013.0	1628.0
23331	3208.0	2740.0
25994	2960.0	2973.0
23332	5352.0	4868.0
25996	1720.0	3547.0
23333	1603.0	4186.0
23334	3611.0	3188.0
25998	4399.0	3518.0
23335	2548.0	2124.0
23336	2134.0	233.0
441332	0.0	0.0
644082	2.0	1.0
23338	3657.0	5958.0
25999	359.0	1207.0
441331	0.0	0.0
84279	741.0	738.0
25992	5152.0	1579.0
84276	2220.0	1937.0
84275	2213.0	222.0
284047	32.0	13.0
84278	292.0	175.0
84277	1372.0	1774.0
84272	6031.0	4746.0
84271	7225.0	8505.0
84274	1530.0	1856.0
84273	1411.0	2146.0
23306	1711.0	1588.0
23307	2847.0	3641.0
284040	56.0	39.0
23308	552.0	109.0
23309	3439.0	4166.0
25961	132.0	107.0
25960	1855.0	2327.0
25963	9493.0	8681.0
23300	3869.0	5006.0
23301	3425.0	4440.0
25962	3649.0	3740.0
23302	221.0	442.0
23303	5504.0	6570.0
644096	436.0	937.0
23304	4575.0	3915.0
25966	1674.0	1091.0
23305	161.0	43.0
644094	0.0	1.0
11328	6166.0	8084.0
11329	2017.0	3757.0
11320	2644.0	2354.0
137012	0.0	5.0
113000	553.0	1257.0
11322	1359.0	12824.0
11321	1819.0	3251.0
284034	2.0	3.0
11326	635.0	592.0
11325	8413.0	8337.0
23317	5183.0	4660.0
84290	13.0	5.0
25979	1776.0	2042.0
23318	4004.0	2920.0
84292	402.0	449.0
25972	2755.0	3252.0
23310	1485.0	1587.0
441359	0.0	0.0
25974	300.0	471.0
23312	1619.0	1393.0
25973	146.0	341.0
23313	3149.0	3226.0
25976	20688.0	3521.0
23314	217.0	435.0
25975	16.0	169.0
441355	1.0	0.0
25978	7247.0	4971.0
23315	2670.0	2598.0
25977	3062.0	2832.0
23316	1762.0	10.0
11339	10.0	23.0
11338	8638.0	10753.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	3.0
115650	439.0	89.0
127623	9.0	0.0
25970	6147.0	5082.0
284029	128.0	404.0
115653	3.0	1.0
84298	1098.0	1096.0
11331	8399.0	12170.0
11330	16.0	8.0
11333	6362.0	8083.0
152641	69.0	28.0
11332	542.0	1590.0
84299	1860.0	3253.0
11335	6350.0	11116.0
84294	1349.0	1108.0
11334	1783.0	2292.0
84293	6348.0	4935.0
84296	149.0	215.0
11337	4355.0	7115.0
284021	116.0	270.0
84295	1950.0	2203.0
11336	4613.0	5089.0
25946	3344.0	4750.0
25949	4775.0	7011.0
25948	5138.0	3875.0
441308	1.0	0.0
139604	0.0	0.0
100130898	0.0	1.0
100130894	8.0	35.0
25941	3613.0	4897.0
25940	2535.0	3364.0
100130892	11.0	6.0
25943	3240.0	2600.0
25942	6445.0	5641.0
100130890	150.0	158.0
25945	4423.0	1411.0
11309	2498.0	1987.0
284099	6.0	4.0
284098	438.0	389.0
25957	8424.0	6099.0
140609	5703.0	3338.0
25959	7228.0	19172.0
100130889	3.0	1.0
100130887	146.0	49.0
25950	262.0	359.0
25953	4828.0	5483.0
25956	298.0	319.0
11317	2.0	6.0
11316	6337.0	10262.0
11319	2859.0	2684.0
11318	19.0	7.0
100379378	0.0	0.0
11311	2389.0	2758.0
11313	2515.0	7784.0
140603	0.0	0.0
11315	11478.0	12804.0
284086	834.0	1140.0
11314	394.0	482.0
25925	1104.0	624.0
284085	1.0	3.0
25924	536.0	140.0
25927	362.0	437.0
284083	5.0	1.0
100130879	3.0	2.0
25926	2447.0	2447.0
139628	0.0	0.0
25929	1550.0	1802.0
25928	69.0	3.0
441328	0.0	0.0
127687	1210.0	2003.0
100130873	0.0	2.0
441327	0.0	0.0
441326	0.0	0.0
100130871	4.0	1.0
441324	0.0	0.0
25921	9064.0	12160.0
441323	0.0	0.0
25920	4008.0	6617.0
25923	7360.0	6744.0
140612	898.0	548.0
100129880	0.0	0.0
284076	4.0	3.0
100129882	5.0	9.0
25936	1305.0	1284.0
25938	1532.0	1688.0
25937	10863.0	3887.0
284071	13.0	11.0
100130866	0.0	0.0
25939	5714.0	6668.0
113026	891.0	14369.0
441317	0.0	0.0
441315	0.0	0.0
25930	5096.0	6021.0
441314	0.0	0.0
441313	0.0	0.0
25932	7933.0	7876.0
127671	0.0	0.0
25934	1552.0	1574.0
127670	7.0	0.0
284069	252.0	633.0
140623	11.0	22.0
140625	0.0	0.0
284067	4.0	2.0
100129871	0.0	0.0
140628	9.0	34.0
406982	0.0	0.0
406981	0.0	0.0
406984	2.0	1.0
406983	3.0	1.0
406986	1.0	0.0
406985	0.0	0.0
406988	0.0	0.0
406987	0.0	0.0
23287	1217.0	1218.0
23288	2896.0	2237.0
406980	0.0	0.0
84206	116.0	189.0
23281	37.0	39.0
84203	4.0	7.0
23283	1776.0	2387.0
23284	101.0	41.0
140596	0.0	0.0
23285	723.0	526.0
152579	902.0	1155.0
140597	3629.0	83.0
23286	7405.0	7110.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	92.0	99.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	1.0
406976	0.0	0.0
23299	3219.0	3397.0
201725	610.0	534.0
23291	4072.0	4269.0
23293	2632.0	2349.0
23294	3365.0	2958.0
23295	6960.0	10599.0
406968	12.0	1.0
406967	0.0	0.0
646658	7.0	115.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	4.0	2.0
406962	16.0	12.0
646672	9.0	4.0
11280	38.0	6.0
406961	0.0	0.0
11283	3.0	0.0
406964	0.0	0.0
11282	4973.0	19179.0
406963	0.0	0.0
644016	3.0	5.0
11285	1247.0	2553.0
406966	0.0	0.0
11284	1559.0	2808.0
406965	0.0	0.0
23265	4769.0	6230.0
23266	9607.0	2445.0
23268	2764.0	2332.0
23269	3825.0	2925.0
84229	19.0	2.0
164592	10.0	17.0
59269	2315.0	1501.0
84225	208.0	271.0
23261	2674.0	2376.0
84224	546.0	610.0
23262	3686.0	2624.0
23263	2223.0	1490.0
23264	15786.0	13508.0
84226	148.0	244.0
84221	26.0	215.0
406957	0.0	1.0
84220	4.0	1.0
406956	1.0	1.0
84223	1028.0	482.0
406959	0.0	0.0
406958	0.0	0.0
84222	142.0	138.0
646685	0.0	0.0
644022	0.0	7.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	3.0	3.0
406952	0.0	0.0
406955	0.0	0.0
406954	1.0	0.0
23276	2151.0	2594.0
23277	3497.0	3399.0
23279	5695.0	3378.0
59277	1150.0	910.0
59272	126.0	192.0
59271	1447.0	1275.0
59274	2160.0	1386.0
84218	0.0	0.0
84217	442.0	200.0
23270	3264.0	3164.0
23271	6199.0	3748.0
84219	794.0	1282.0
23272	6604.0	4919.0
23274	2376.0	4494.0
84216	273.0	1057.0
84215	97.0	13.0
23275	2926.0	2370.0
406946	0.0	0.0
84210	4.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	2.0
646693	0.0	1.0
11261	9094.0	10231.0
644037	5.0	21.0
11260	4982.0	5650.0
646698	4.0	1.0
11262	372.0	306.0
23243	5181.0	5349.0
23244	10691.0	10088.0
59286	6155.0	8699.0
23245	160.0	199.0
23246	2049.0	3185.0
23247	4413.0	2163.0
59283	11.0	22.0
23248	4529.0	5837.0
644030	0.0	0.0
59285	0.0	5.0
59284	0.0	3.0
84247	4097.0	2872.0
23240	1209.0	1610.0
84246	1161.0	1268.0
84249	0.0	62.0
23241	4195.0	6403.0
23242	3852.0	2561.0
84248	6031.0	5689.0
84243	2519.0	5619.0
11264	2338.0	1579.0
84245	1394.0	1504.0
11267	2907.0	4128.0
11266	644.0	680.0
11269	1316.0	1498.0
84240	1018.0	1261.0
11270	581.0	875.0
644042	0.0	2.0
11272	37.0	48.0
11274	406.0	435.0
11273	6057.0	9103.0
23254	1336.0	1743.0
23255	89.0	147.0
23256	3954.0	3660.0
23258	4720.0	3908.0
23259	3346.0	2510.0
644041	0.0	0.0
84239	8446.0	8889.0
23250	5598.0	15714.0
84236	2383.0	2351.0
23251	61.0	150.0
23252	1082.0	862.0
140564	261.0	303.0
23253	4890.0	3704.0
84232	7387.0	10090.0
11276	4181.0	4715.0
11275	2126.0	3953.0
84231	3279.0	6701.0
49861	8.0	4.0
11278	745.0	1374.0
49860	0.0	0.0
84233	901.0	870.0
11277	0.0	0.0
11279	586.0	857.0
84230	1918.0	932.0
23229	1803.0	1317.0
49856	1024.0	1632.0
644054	0.0	0.0
49855	2617.0	2329.0
644059	0.0	0.0
49854	4995.0	1128.0
11240	398.0	415.0
23221	4333.0	7873.0
25884	14.0	21.0
23223	2186.0	2155.0
25886	102.0	340.0
23224	27655.0	14698.0
25885	2135.0	2914.0
23225	3052.0	2424.0
25888	699.0	553.0
23228	770.0	326.0
644050	1.0	3.0
201780	22.0	7.0
84269	1015.0	1464.0
152559	1272.0	618.0
25880	344.0	598.0
84268	1516.0	1832.0
23220	1373.0	56284.0
140576	3766.0	13433.0
84265	2124.0	2225.0
11243	1432.0	2123.0
139599	9.0	22.0
84264	61.0	299.0
140578	84.0	34.0
84267	1836.0	1972.0
11245	669.0	758.0
84266	2914.0	2999.0
11244	4710.0	3575.0
84261	508.0	843.0
11247	6.0	35.0
139596	988.0	938.0
84260	1182.0	1165.0
84263	3983.0	2935.0
11249	0.0	1.0
84262	706.0	1651.0
11248	319.0	148.0
345557	205.0	239.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	1.0	0.0
11250	3.0	1.0
406997	1.0	0.0
406996	0.0	0.0
11252	9008.0	7685.0
406999	0.0	0.0
11251	5.0	6.0
406998	0.0	0.0
23232	696.0	756.0
25895	709.0	613.0
23233	2433.0	5360.0
25894	661.0	2134.0
25897	5674.0	2627.0
23234	691.0	1103.0
25896	1453.0	1788.0
23235	8252.0	3410.0
23236	566.0	338.0
25898	2388.0	1627.0
23237	23352.0	72.0
644063	28.0	25.0
406991	0.0	0.0
23239	2448.0	1384.0
406990	0.0	0.0
25891	506.0	577.0
84258	47.0	19.0
25890	10829.0	1086.0
25893	1324.0	237.0
23230	3457.0	2078.0
23231	3358.0	21180.0
84259	919.0	847.0
84254	737.0	1787.0
11254	73.0	638.0
84253	830.0	239.0
11253	4389.0	6639.0
406989	0.0	0.0
84256	2974.0	2487.0
11255	1.0	0.0
84255	2822.0	3078.0
84250	430.0	479.0
11258	3209.0	3128.0
11257	515.0	1153.0
84251	949.0	211.0
11259	3187.0	1458.0
100874483	1.0	0.0
100874482	1.0	2.0
100874480	0.0	1.0
406900	3.0	2.0
100874484	1.0	0.0
201799	288.0	622.0
201798	50.0	50.0
50831	2.0	0.0
100874489	1.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	10.0	8.0
50835	0.0	0.0
50834	1.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	1.0
102465138	0.0	0.0
50839	2.0	4.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	0.0
102465136	3.0	6.0
100874476	5.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	1.0	2.0
50840	118.0	44.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	26.0	62.0
100499183	173.0	152.0
50848	13185.0	14683.0
2601	6.0	6.0
100499177	2380.0	1705.0
102465141	0.0	0.0
50853	768.0	683.0
2609	0.0	2.0
102465140	0.0	0.0
50852	195.0	116.0
50855	290.0	161.0
50854	7646.0	10737.0
100499171	0.0	2.0
50856	128.0	275.0
50859	3.0	7.0
100874494	0.0	1.0
50858	0.0	0.0
100874493	1.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	39.0	2.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	6027.0	93.0
2613	3.0	4.0
2611	0.0	2.0
50862	4013.0	3160.0
50861	8663.0	6695.0
2619	450.0	534.0
50863	74.0	1435.0
100874499	0.0	0.0
2618	2876.0	3252.0
50865	7199.0	4247.0
2617	4365.0	7408.0
2616	32.0	53.0
2615	5018.0	2979.0
406940	1.0	1.0
406942	0.0	0.0
646612	15.0	43.0
406941	0.0	0.0
406944	0.0	0.0
406943	1.0	0.0
100996876	0.0	0.0
2625	407.0	874.0
2624	173.0	253.0
2623	6.0	5.0
2622	2277.0	2100.0
2621	13705.0	33451.0
2620	101.0	39.0
406935	0.0	0.0
406934	0.0	0.0
646603	16.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3783.0	3935.0
406939	0.0	0.0
646609	0.0	2.0
2628	6628.0	454.0
