id	e5566a01-645c-46db-b094-159693428dec	5d8c1485-ac73-457e-a9d7-27c13941cc61
339345	0.0	0.0
653308	145.0	397.0
26074	147.0	22.0
7918	914.0	1850.0
26073	4663.0	7345.0
7917	13363.0	26417.0
7919	3787.0	6422.0
950	16669.0	36066.0
951	2548.0	1749.0
952	976.0	651.0
388344	220.0	441.0
953	3813.0	13535.0
954	52.0	338.0
643976	0.0	3.0
955	3055.0	6211.0
641311	3.0	1.0
956	248.0	486.0
957	888.0	1400.0
958	2647.0	5014.0
959	115.0	76.0
7913	10512.0	11776.0
7916	18257.0	32457.0
7915	2357.0	4905.0
26071	1775.0	2890.0
388341	341.0	1650.0
26085	14.0	77.0
388339	17.0	44.0
26084	727.0	1020.0
342979	534.0	2014.0
960	22937.0	31057.0
26086	873.0	2119.0
342977	31.0	83.0
388335	909.0	383.0
961	8802.0	19339.0
26088	3771.0	7411.0
962	1527.0	1067.0
388336	43.0	7.0
963	3994.0	3367.0
388333	1.0	3.0
965	672.0	1138.0
966	23791.0	56750.0
7920	539.0	595.0
643987	0.0	0.0
967	37078.0	80439.0
7923	1878.0	1922.0
7922	11240.0	11066.0
968	55.0	92.0
969	961.0	789.0
26080	1.0	1.0
643988	319.0	1663.0
26083	6.0	2.0
161835	58.0	38.0
134218	3307.0	6350.0
100312782	0.0	0.0
7941	2181.0	793.0
7940	636.0	738.0
26059	54.0	83.0
339324	1154.0	2477.0
339327	175.0	277.0
26052	446.0	2164.0
26051	2368.0	623.0
339318	656.0	690.0
340307	0.0	0.0
26054	6840.0	7219.0
970	68.0	188.0
971	469.0	416.0
26053	1201.0	2870.0
972	183189.0	276993.0
26056	1931.0	4227.0
973	5097.0	1852.0
974	1609.0	466.0
26058	5275.0	8922.0
975	34338.0	41587.0
26057	6487.0	10410.0
653333	3.0	6.0
976	5826.0	6215.0
7932	2.0	1.0
100312789	0.0	0.0
977	10562.0	35755.0
100312788	0.0	0.0
978	77.0	354.0
643996	0.0	0.0
7936	3817.0	5548.0
100312785	0.0	0.0
26050	372.0	40.0
100312787	0.0	0.0
641339	252.0	251.0
161823	599.0	586.0
100312792	0.0	0.0
100312794	4.0	5.0
100312790	0.0	0.0
148870	26.0	16.0
388364	0.0	0.0
388363	154.0	222.0
653316	19.0	28.0
653319	1099.0	1273.0
148867	2174.0	3598.0
26063	335.0	696.0
122258	0.0	0.0
26062	0.0	0.0
102578074	2.0	1.0
26065	10645.0	16233.0
26064	2121.0	5480.0
983	359.0	327.0
984	2075.0	3231.0
146206	493.0	280.0
987	6245.0	12366.0
988	3514.0	4588.0
7942	2296.0	2833.0
989	8769.0	10243.0
26061	1622.0	1352.0
161829	2.0	2.0
100312798	2.0	0.0
26060	3452.0	4186.0
219525	1.0	0.0
5300	1764.0	3131.0
5301	0.0	0.0
339302	3.0	0.0
388394	0.0	1.0
990	259.0	692.0
991	369.0	262.0
100419609	0.0	0.0
342945	291.0	371.0
993	182.0	289.0
994	4019.0	13226.0
51001	642.0	869.0
100419606	0.0	2.0
51000	1499.0	1639.0
995	34.0	25.0
996	6769.0	7129.0
51003	380.0	556.0
100419608	15.0	4.0
997	1703.0	4023.0
51002	687.0	849.0
388389	7.0	0.0
998	15136.0	16998.0
51005	769.0	1229.0
999	46462.0	71342.0
51004	510.0	975.0
158293	3674.0	4092.0
51006	3685.0	6203.0
7955	137.0	169.0
51009	2467.0	2370.0
7957	454.0	363.0
51008	1109.0	1799.0
158297	5.0	4.0
219537	15.0	40.0
5310	3226.0	2825.0
5311	2701.0	3417.0
101929387	7.0	8.0
388387	6.0	2.0
100419614	0.0	0.0
388381	1.0	2.0
51010	654.0	913.0
100420608	0.0	0.0
342933	3.0	2.0
51012	2869.0	3533.0
51011	1690.0	1368.0
51014	6716.0	7869.0
51013	1090.0	2152.0
51016	434.0	969.0
7965	895.0	1147.0
51015	1361.0	2161.0
5303	1178.0	1762.0
51018	1406.0	1420.0
5304	4.0	3.0
5305	2902.0	4706.0
5306	8574.0	11464.0
5307	3.0	9.0
51019	1397.0	1309.0
342931	2.0	1.0
5308	1.0	2.0
101929390	0.0	0.0
5309	8.0	63.0
219527	29.0	24.0
101929397	0.0	0.0
7980	348.0	495.0
5320	1017.0	40.0
7982	2533.0	2052.0
5321	360.0	338.0
5322	98.0	27.0
7984	1784.0	1354.0
219541	767.0	815.0
51021	2845.0	4793.0
51020	2404.0	3619.0
51023	591.0	889.0
51022	169.0	183.0
51025	227.0	576.0
342926	608.0	1159.0
51024	6100.0	9552.0
7976	1315.0	1246.0
5313	6.0	1.0
51027	482.0	781.0
100420613	0.0	0.0
51026	2046.0	2591.0
5314	4.0	8.0
7975	2993.0	2270.0
100420612	0.0	4.0
5315	39693.0	94849.0
51029	3074.0	3228.0
7978	324.0	540.0
51028	3247.0	3784.0
5316	2533.0	2380.0
5317	94.0	815.0
5318	173.0	1046.0
7979	3168.0	4479.0
219539	94.0	323.0
5319	0.0	2.0
219557	3.0	0.0
7991	1080.0	6961.0
5330	1235.0	1834.0
7994	4937.0	7071.0
5331	1498.0	2860.0
5332	3238.0	2044.0
7993	753.0	1016.0
5333	1228.0	4035.0
5334	465.0	214.0
51030	2249.0	2674.0
51032	13.0	22.0
51031	3367.0	5830.0
342918	3.0	2.0
100420627	0.0	0.0
51035	5357.0	13409.0
5324	363.0	2209.0
5325	529.0	607.0
5326	1610.0	2081.0
5327	2913.0	1977.0
7988	711.0	1351.0
100420621	1.0	0.0
5328	9065.0	20873.0
5329	4826.0	6488.0
158248	49.0	37.0
5340	0.0	0.0
5341	3260.0	2159.0
5342	0.0	1.0
5343	10.0	2.0
101929335	191.0	33.0
5345	142.0	112.0
63027	815.0	365.0
342909	61.0	204.0
342908	211.0	283.0
51043	3934.0	6782.0
51042	123.0	187.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4629.0	8117.0
90634	633.0	1391.0
134285	1020.0	188.0
5336	3146.0	1460.0
5337	573.0	711.0
90637	789.0	927.0
100420633	1.0	0.0
5338	1548.0	2571.0
5339	12871.0	23129.0
90639	533.0	803.0
5350	220.0	122.0
5351	5451.0	9535.0
5352	15454.0	23542.0
219578	956.0	2.0
100419650	1.0	1.0
134288	2.0	0.0
63035	1803.0	2897.0
5354	173.0	3.0
5355	2460.0	6174.0
63036	0.0	0.0
5356	3785.0	7792.0
90632	171.0	6.0
101929344	2.0	8.0
161882	292.0	293.0
51050	67.0	61.0
51052	0.0	0.0
643906	0.0	0.0
51054	87.0	152.0
643904	1.0	5.0
51053	480.0	930.0
643905	0.0	0.0
51056	8013.0	12077.0
51058	375.0	916.0
51057	403.0	439.0
643909	0.0	1.0
5346	232.0	25.0
90624	1568.0	1193.0
51059	18.0	2.0
5347	216.0	173.0
5348	57.0	10.0
5349	63.0	665.0
90625	8.0	12.0
90627	3229.0	1853.0
5360	3014.0	2562.0
5361	2498.0	6449.0
5362	4787.0	9268.0
101929351	41.0	45.0
5364	6894.0	22231.0
5365	76.0	70.0
5366	357.0	1505.0
90665	0.0	0.0
5367	10.0	3.0
51061	6585.0	8596.0
51060	3554.0	4371.0
51063	880.0	841.0
51062	293.0	371.0
146279	1.0	2.0
51065	3304.0	8097.0
643915	0.0	0.0
51067	598.0	1042.0
51066	86.0	30.0
51069	1201.0	1978.0
51068	2607.0	3405.0
5357	879.0	1554.0
5358	10767.0	32904.0
100420656	0.0	0.0
5359	3016.0	4931.0
643911	58.0	50.0
100420650	7.0	3.0
5371	3901.0	12548.0
100420660	0.0	1.0
5372	959.0	2096.0
5373	618.0	856.0
158257	7.0	16.0
732448	0.0	1.0
5375	15.0	0.0
5376	4590.0	9149.0
90655	0.0	0.0
5378	946.0	1163.0
219595	0.0	5.0
101929369	1.0	0.0
51070	2091.0	3017.0
51072	156.0	223.0
51071	1570.0	3719.0
5370	1.0	0.0
51074	1501.0	1847.0
51073	2010.0	3395.0
51076	750.0	1156.0
51075	4808.0	4734.0
51078	2191.0	2691.0
51077	2828.0	3765.0
51079	1579.0	2813.0
5368	185.0	81.0
5369	0.0	0.0
100420665	0.0	0.0
171222	5.0	7.0
171221	0.0	2.0
90649	935.0	6006.0
171220	445.0	532.0
5382	147.0	169.0
5383	18.0	20.0
100419560	0.0	0.0
28619	22.0	24.0
5387	114.0	215.0
28613	0.0	0.0
28614	83.0	40.0
220594	6.0	2.0
28611	34.0	12.0
28612	2.0	0.0
28617	39.0	25.0
5380	2.0	6.0
28616	59.0	60.0
28610	20.0	4.0
5379	405.0	649.0
100420558	0.0	0.0
100420557	1.0	2.0
100420555	0.0	0.0
100420552	1.0	4.0
5393	1395.0	1888.0
5394	3346.0	6013.0
5395	593.0	874.0
5396	4383.0	2022.0
101929302	55.0	72.0
28624	0.0	0.0
28625	3.0	4.0
28622	7.0	13.0
28623	0.0	0.0
28628	5.0	1.0
28629	6.0	7.0
28626	7.0	6.0
28627	4.0	4.0
28620	37.0	17.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	2.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	28.0	49.0
100419595	4.0	1.0
28602	29.0	24.0
28603	1.0	1.0
101929328	1.0	1.0
28600	1.0	1.0
28601	37.0	14.0
28606	48.0	28.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	1248.0	2976.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	4066.0	4627.0
53616	529.0	106.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	3.0	1.0
256586	557.0	708.0
171177	106.0	1973.0
171169	0.0	0.0
53632	0.0	0.0
53630	12.0	4.0
53635	7557.0	9562.0
53637	58.0	59.0
112840	855.0	1281.0
26038	25.0	148.0
26037	4061.0	7380.0
653226	5.0	15.0
28699	0.0	0.0
26039	831.0	1648.0
112849	374.0	323.0
112846	11.0	13.0
26030	3663.0	7212.0
28693	6.0	6.0
28694	0.0	1.0
26032	606.0	121.0
28691	14.0	17.0
26031	2376.0	6044.0
28692	8.0	11.0
26034	4021.0	276.0
28697	0.0	0.0
26033	77.0	24.0
28698	0.0	0.0
653232	158.0	316.0
100312803	1.0	0.0
26036	2480.0	2949.0
100312806	0.0	0.0
28695	0.0	0.0
26035	933.0	1443.0
28696	0.0	1.0
653234	10.0	11.0
643898	0.0	0.0
100312801	5.0	0.0
28690	13.0	5.0
26049	912.0	843.0
26048	590.0	1591.0
653214	1139.0	1750.0
100312819	0.0	0.0
26040	2100.0	1277.0
26043	2779.0	5874.0
26045	25.0	13.0
653220	0.0	0.0
26047	99.0	12.0
100312817	0.0	0.0
26046	2164.0	2821.0
100312816	0.0	0.0
124817	15.0	25.0
148808	296.0	1967.0
378925	11.0	2.0
28679	0.0	0.0
26015	1289.0	2027.0
653247	0.0	4.0
26018	4558.0	3391.0
28677	12.0	16.0
26017	3273.0	5115.0
28678	0.0	0.0
26019	2772.0	3658.0
124801	556.0	680.0
28671	36.0	28.0
28672	19.0	14.0
26010	7455.0	15661.0
28670	8.0	13.0
26012	2661.0	3605.0
28675	0.0	0.0
26011	3556.0	2923.0
28676	5.0	4.0
28673	42.0	40.0
148811	52.0	21.0
26013	515.0	1042.0
28674	19.0	15.0
124808	1196.0	2044.0
148818	0.0	0.0
112812	90.0	228.0
26027	1160.0	455.0
653236	30.0	17.0
28688	8.0	11.0
28689	17.0	14.0
653238	65.0	72.0
112817	154.0	129.0
148823	13.0	13.0
28682	16.0	8.0
28683	22.0	21.0
148824	4.0	2.0
28680	27.0	27.0
653240	1.0	0.0
26020	12646.0	22481.0
28681	5.0	4.0
28686	0.0	0.0
26022	4154.0	10897.0
28684	15.0	36.0
26025	292.0	1129.0
26024	338.0	704.0
28685	8.0	9.0
378948	0.0	0.0
378949	0.0	0.0
112885	72.0	15.0
28657	19.0	7.0
653268	7.0	3.0
653269	1.0	0.0
28658	16.0	6.0
28655	11.0	13.0
28656	10.0	22.0
28659	5.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	33.0	23.0
28654	0.0	0.0
28651	0.0	0.0
28652	7.0	5.0
100312849	0.0	2.0
102157402	1087.0	1116.0
102157400	1.0	1.0
378938	21789.0	24833.0
641298	30.0	48.0
26005	2492.0	3676.0
28668	0.0	0.0
28669	14.0	10.0
26007	1218.0	2025.0
28666	18.0	11.0
653259	8.0	16.0
28667	19.0	11.0
26009	2299.0	4017.0
28660	8.0	8.0
124857	17.0	16.0
28661	18.0	24.0
26001	6603.0	8504.0
28664	38.0	14.0
26000	3008.0	5259.0
28665	8.0	3.0
26003	5350.0	9811.0
28662	31.0	31.0
26002	439.0	834.0
28663	23.0	28.0
100312850	26.0	36.0
340390	74.0	226.0
340393	2.0	2.0
28639	79.0	52.0
112869	828.0	975.0
28638	2567.0	1378.0
100312829	1.0	3.0
100312826	73.0	144.0
124842	49.0	31.0
100312825	3.0	4.0
100312828	41.0	37.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	420.0	1008.0
100312823	0.0	0.0
339390	15.0	6.0
339396	0.0	1.0
28646	10.0	9.0
378950	0.0	0.0
28647	6.0	5.0
339398	78.0	113.0
378951	0.0	0.0
28644	7.0	7.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1129.0	1717.0
28648	6.0	2.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	8.0	11.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	22.0	21.0
28641	1.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	1.0
100312830	24.0	75.0
646096	0.0	0.0
90799	2259.0	2291.0
100287345	0.0	0.0
87171	10.0	8.0
87178	2067.0	2735.0
100287327	0.0	0.0
100287325	3.0	5.0
100287314	11.0	14.0
26191	591.0	374.0
26190	4374.0	6224.0
100287302	0.0	0.0
26173	5842.0	10592.0
26175	658.0	720.0
154197	6.0	3.0
5411	7065.0	7446.0
5409	18.0	130.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	2.0	3.0
5408	0.0	0.0
286002	26866.0	608.0
5420	8562.0	6683.0
286006	69.0	53.0
100131546	1.0	0.0
646016	0.0	0.0
5422	874.0	1345.0
51122	2491.0	3507.0
51121	748.0	1065.0
51124	1874.0	3169.0
51123	3480.0	4908.0
5412	8745.0	10220.0
51126	2954.0	3841.0
51125	2081.0	2798.0
5413	1111.0	995.0
5414	655.0	361.0
51128	3559.0	4263.0
51127	119.0	436.0
51129	2564.0	2721.0
646024	3.0	7.0
646023	7.0	7.0
100131539	5.0	4.0
5430	20047.0	28648.0
5431	5337.0	8305.0
286016	10.0	8.0
5432	3656.0	5927.0
100131535	0.0	1.0
5433	1232.0	2236.0
105369729	0.0	0.0
51131	1913.0	1870.0
51130	212.0	312.0
51133	3023.0	3439.0
51132	5070.0	6863.0
51135	1362.0	1849.0
51134	792.0	1263.0
5423	855.0	956.0
90701	5246.0	3067.0
5424	1075.0	3150.0
51136	649.0	748.0
5425	4294.0	3920.0
51138	2488.0	3151.0
5426	1023.0	2424.0
646019	7.0	13.0
5427	90.0	250.0
5428	2349.0	3819.0
5429	1041.0	1979.0
100131528	0.0	0.0
5440	2471.0	3127.0
5441	5149.0	8191.0
5442	1988.0	4356.0
5443	86.0	27.0
5444	2.0	1.0
51142	8979.0	12132.0
51141	1493.0	2346.0
51144	4434.0	5538.0
51143	2043.0	2563.0
51146	22.0	3.0
89758	0.0	1.0
5434	6808.0	11170.0
51148	6712.0	13235.0
5435	7.0	24.0
51147	1611.0	4074.0
5436	1989.0	3132.0
90736	666.0	473.0
51149	1659.0	1743.0
5437	1693.0	3205.0
5438	1075.0	1794.0
5439	1493.0	2416.0
90737	2.0	2.0
5450	2737.0	1330.0
5451	1490.0	2490.0
5452	1380.0	639.0
5453	41.0	19.0
5454	2.0	1.0
646049	3.0	0.0
5455	1.0	1.0
51151	10.0	6.0
51150	8496.0	12159.0
51155	1391.0	3251.0
51154	1509.0	2127.0
51157	1425.0	1550.0
51156	1.0	4.0
5445	2328.0	7905.0
5446	348.0	153.0
5447	20207.0	14994.0
5449	8.0	0.0
286042	123.0	186.0
347487	0.0	0.0
5460	17.0	12.0
5462	22.0	38.0
5463	899.0	996.0
5464	7314.0	10702.0
5465	2127.0	3140.0
51160	5570.0	8243.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2061.0	1573.0
51161	801.0	868.0
51164	3581.0	6122.0
51163	656.0	1219.0
51166	295.0	527.0
51168	94.0	133.0
51167	844.0	934.0
5456	0.0	0.0
89778	0.0	0.0
5457	5.0	0.0
89777	1.0	0.0
5458	0.0	0.0
5459	2.0	3.0
120824	0.0	0.0
5470	1.0	3.0
5471	618.0	1081.0
347475	16.0	4.0
5473	14.0	5.0
5475	12.0	27.0
5476	5131.0	16827.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	882.0	1155.0
100287388	0.0	0.0
100507099	1.0	2.0
51170	1353.0	1406.0
100507098	303.0	482.0
51172	529.0	1143.0
51175	926.0	1047.0
51174	825.0	536.0
51177	6693.0	2548.0
51176	914.0	595.0
51179	1.0	4.0
5467	6900.0	9937.0
5468	613.0	556.0
89766	2.0	0.0
5469	2733.0	4273.0
89765	850.0	299.0
347468	0.0	0.0
89761	2.0	2.0
5481	1157.0	1733.0
89792	1413.0	1168.0
90780	3336.0	7023.0
89790	442.0	409.0
5483	9.0	19.0
646077	0.0	0.0
5485	2.0	1.0
5486	2.0	1.0
5487	0.0	2.0
5488	3.0	3.0
646070	0.0	0.0
51182	1173.0	1690.0
646074	0.0	0.0
5480	4126.0	4150.0
51181	2619.0	2074.0
51184	1297.0	2038.0
51186	5534.0	3585.0
51185	2033.0	3142.0
100287372	64.0	53.0
51188	706.0	892.0
51187	4554.0	6731.0
5478	13648.0	19468.0
5479	14018.0	13004.0
89797	6390.0	15004.0
89796	2915.0	3940.0
89795	203.0	73.0
89781	1927.0	3068.0
347454	32.0	72.0
5493	14937.0	59795.0
89780	0.0	3.0
5494	3550.0	4944.0
5495	2780.0	3043.0
5496	5832.0	8685.0
5498	741.0	1258.0
5499	7544.0	12636.0
646080	56.0	79.0
100287369	0.0	0.0
51191	1032.0	3174.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	1.0
51193	1483.0	2366.0
100287366	0.0	0.0
646085	0.0	1.0
51192	339.0	939.0
5491	3.0	3.0
51195	208.0	892.0
51194	1644.0	2084.0
100287362	30.0	51.0
51196	1999.0	1871.0
51199	2636.0	2564.0
51198	0.0	1.0
5489	0.0	1.0
89782	711.0	869.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	2.0
100507064	27.0	18.0
28735	0.0	0.0
28732	0.0	0.0
100507062	19.0	16.0
28733	0.0	0.0
28738	0.0	0.0
100507067	1.0	0.0
28739	1.0	0.0
28736	0.0	0.0
100507066	11.0	3.0
28737	0.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	2.0	7.0
119764	0.0	0.0
119765	0.0	0.0
144715	37.0	44.0
286094	0.0	0.0
100859921	1.0	1.0
100859920	0.0	0.0
286097	488.0	620.0
144717	650.0	1612.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	1.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	58.0	57.0
28743	1.0	1.0
724101	0.0	0.0
28744	0.0	0.0
100507050	30.0	29.0
28749	1.0	3.0
100507057	95.0	279.0
100507056	1.0	1.0
100507055	7.0	15.0
28747	1.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	1.0	0.0
347549	0.0	0.0
100859930	1835.0	2469.0
347541	0.0	0.0
347544	3.0	7.0
28718	0.0	1.0
28719	0.0	0.0
28712	0.0	0.0
100507086	30.0	13.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	1.0
28716	1.0	1.0
28717	0.0	2.0
28714	0.0	0.0
28715	0.0	0.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	2.0
28721	0.0	1.0
130106	91.0	1.0
28722	0.0	0.0
28727	0.0	1.0
28728	0.0	2.0
28725	0.0	0.0
28726	1.0	0.0
28720	0.0	1.0
144742	1.0	0.0
347527	3.0	15.0
100507027	6.0	2.0
286046	106.0	197.0
648630	19.0	26.0
117143	467.0	937.0
117145	1251.0	1757.0
117144	58.0	222.0
120787	0.0	1.0
492295	1.0	1.0
347517	49.0	32.0
347516	3.0	33.0
286053	963.0	1391.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	1.0	0.0
28703	2.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	1.0
100131564	593.0	1399.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	5.0	4.0
100507044	0.0	0.0
100507043	4.0	3.0
51100	6234.0	8434.0
51102	678.0	1491.0
51101	1520.0	1928.0
51104	712.0	722.0
51103	798.0	1132.0
51106	569.0	837.0
51105	5293.0	3273.0
51108	4734.0	10266.0
51107	11273.0	20567.0
286075	452.0	922.0
51109	6009.0	5556.0
286077	4165.0	7699.0
646000	1.0	0.0
132720	924.0	426.0
132724	0.0	0.0
100131551	18.0	142.0
100131550	2.0	0.0
100507034	69.0	70.0
100507032	64.0	71.0
119774	0.0	0.0
119772	0.0	0.0
51111	5128.0	3794.0
51110	541.0	1975.0
119775	0.0	0.0
51112	2777.0	3314.0
51115	3555.0	2823.0
51114	2092.0	2894.0
51117	3675.0	4648.0
51116	1210.0	2158.0
51119	9027.0	9601.0
51118	1542.0	1883.0
26151	1191.0	2467.0
26150	229.0	166.0
26153	353.0	194.0
26152	119.0	165.0
26155	3611.0	5897.0
26154	20.0	105.0
26157	328.0	478.0
26156	6855.0	11943.0
130162	233.0	306.0
100534611	3.0	0.0
100534612	1.0	2.0
26164	1331.0	2125.0
117178	1195.0	2135.0
117177	1367.0	1507.0
26166	41.0	9.0
105379197	1.0	0.0
26165	0.0	0.0
26168	1178.0	1743.0
26167	509.0	229.0
26160	1970.0	2652.0
100507003	1.0	0.0
100507008	3.0	0.0
26137	319.0	169.0
26136	14661.0	11138.0
28798	3.0	2.0
28799	92.0	94.0
26138	0.0	0.0
28792	0.0	0.0
28793	5531.0	9999.0
28790	7.0	6.0
117166	22.0	6.0
26130	3646.0	4844.0
28791	277.0	510.0
26133	5001.0	9129.0
28796	7084.0	6345.0
28797	9233.0	9230.0
26135	14666.0	19413.0
28794	3.0	9.0
28795	2.0	0.0
26134	163.0	129.0
154150	0.0	1.0
129138	1457.0	1669.0
26148	431.0	557.0
26147	1438.0	1721.0
26149	53.0	113.0
117154	16.0	124.0
26140	1057.0	2140.0
553820	3.0	1.0
117153	0.0	3.0
120796	0.0	0.0
117156	6.0	0.0
117155	256.0	451.0
117157	52.0	25.0
120793	0.0	0.0
26146	2347.0	2870.0
117159	3.0	0.0
26145	1327.0	2387.0
130195	0.0	0.0
154141	497.0	1185.0
117151	0.0	1.0
26115	1132.0	2746.0
28778	2119.0	1767.0
28779	7.0	5.0
28776	981.0	1554.0
28777	6.0	2.0
26119	1978.0	3984.0
26118	6496.0	10270.0
28770	0.0	1.0
28771	0.0	0.0
28774	1837.0	5149.0
28775	829.0	1577.0
28772	18.0	29.0
26112	3173.0	2029.0
28773	283.0	145.0
130120	1.0	0.0
28789	2.0	2.0
26128	1980.0	3654.0
28787	9.0	41.0
26127	2944.0	2958.0
132789	1027.0	1362.0
28788	2.0	3.0
28781	908.0	3035.0
201134	1025.0	764.0
28780	56.0	134.0
26122	3172.0	3452.0
28785	158.0	1584.0
144766	0.0	0.0
26121	2396.0	3554.0
28786	18.0	10.0
28783	71.0	120.0
26123	6393.0	10390.0
28784	651.0	886.0
130132	236.0	95.0
28756	2.0	8.0
28757	0.0	0.0
28754	0.0	0.0
28755	2527.0	2037.0
100750326	0.0	0.0
28758	0.0	1.0
28759	0.0	0.0
28752	3.0	0.0
28753	1.0	0.0
28750	0.0	1.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	1.0	0.0
28765	8.0	4.0
28766	1.0	2.0
26108	1563.0	1447.0
28769	0.0	1.0
28760	0.0	0.0
26100	4224.0	6686.0
28763	303.0	210.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	3.0
117196	0.0	0.0
117195	0.0	1.0
154089	0.0	1.0
100287238	0.0	0.0
201158	201.0	227.0
100287234	0.0	0.0
201164	93.0	254.0
201161	369.0	515.0
201163	1964.0	3663.0
154091	20.0	34.0
154092	22.0	38.0
276719	0.0	0.0
100287229	1.0	1.0
100287227	38.0	78.0
100287226	0.0	0.0
201176	2236.0	4018.0
100287216	55.0	14.0
100287215	4.0	1.0
201181	83.0	71.0
129099	22.0	5.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	75.0	101.0
130075	1.0	0.0
5510	3178.0	4505.0
166012	3.0	7.0
5509	244.0	692.0
5500	14074.0	23317.0
5501	5447.0	6056.0
5502	147.0	8.0
5504	5117.0	6970.0
5506	0.0	0.0
5507	94.0	125.0
154043	1125.0	748.0
5520	3834.0	4906.0
5521	284.0	156.0
193629	11.0	13.0
5519	2161.0	1539.0
26298	484.0	4382.0
26297	1383.0	2432.0
5511	2123.0	3881.0
5512	2.0	0.0
5514	7854.0	6005.0
5515	11604.0	9944.0
26290	11.0	13.0
5516	9900.0	11287.0
154075	145.0	96.0
26292	1401.0	1556.0
26291	0.0	0.0
5518	16731.0	29398.0
5530	3072.0	3898.0
5531	3539.0	7282.0
5532	3051.0	4141.0
5522	29.0	6.0
5523	613.0	1429.0
5524	8294.0	18623.0
5525	4556.0	6475.0
5526	1634.0	1846.0
5527	8423.0	10644.0
5528	2458.0	3238.0
154064	37.0	15.0
5529	3789.0	5101.0
286122	600.0	1370.0
5540	2.0	0.0
5542	0.0	0.0
286128	402.0	492.0
51241	1225.0	1351.0
89858	46.0	123.0
89857	1437.0	883.0
51244	867.0	1492.0
51247	4777.0	3198.0
5533	1336.0	1582.0
51246	9971.0	18455.0
5534	1850.0	2779.0
51249	1065.0	2156.0
5535	0.0	1.0
90835	99.0	135.0
89853	1512.0	2584.0
5536	3200.0	7311.0
51248	1614.0	3074.0
5537	5413.0	6066.0
5538	7874.0	13082.0
5539	25.0	1.0
28907	134.0	131.0
286133	2992.0	7.0
28908	14742.0	27275.0
28905	23.0	15.0
100131418	0.0	0.0
5550	1708.0	2876.0
28906	354.0	795.0
286135	0.0	1.0
5551	1052.0	697.0
5552	9304.0	5791.0
100131415	0.0	0.0
5553	1.0	0.0
28909	0.0	1.0
5554	25.0	31.0
28900	14.0	19.0
28903	76.0	74.0
28904	181.0	169.0
28901	164.0	126.0
28902	247.0	1196.0
51250	658.0	868.0
51252	17.0	228.0
51251	1193.0	2722.0
89849	1203.0	1626.0
89848	1262.0	2390.0
51253	2159.0	3839.0
89846	827.0	833.0
51256	374.0	828.0
89845	1268.0	2343.0
51255	2641.0	5730.0
51258	3740.0	5057.0
5544	3.0	3.0
51257	2958.0	3145.0
5545	0.0	0.0
5546	3435.0	4179.0
5547	7144.0	5492.0
51259	841.0	1222.0
90826	1287.0	1053.0
5549	2493.0	601.0
286140	272.0	357.0
90827	0.0	0.0
286144	1513.0	2068.0
5562	5085.0	6126.0
286148	2160.0	3205.0
5563	909.0	726.0
90861	4780.0	6008.0
5564	1342.0	3104.0
90864	86.0	213.0
5565	438.0	751.0
51260	1819.0	1754.0
51263	1113.0	1653.0
