id	289c081b-c496-44f5-b6b3-f33887932d83	35db9996-d6b9-470f-99be-1dc18bd98673
4594	2061.0	600.0
4595	813.0	704.0
4597	1646.0	1039.0
100288264	0.0	0.0
4588	6.0	30.0
4589	0.0	0.0
100288252	7.0	7.0
4598	1352.0	936.0
4599	4674.0	1615.0
100288248	0.0	0.0
650560	0.0	0.0
348327	179.0	79.0
100288235	0.0	0.0
100288227	0.0	1.0
253582	0.0	2.0
100288222	0.0	0.0
64834	4092.0	1982.0
64838	223.0	1658.0
64837	1193.0	855.0
100132487	0.0	0.0
64841	657.0	77.0
64840	742.0	621.0
64843	41.0	6.0
64844	4657.0	1504.0
64847	7147.0	4923.0
64849	146.0	82.0
64848	2240.0	662.0
64839	2541.0	874.0
64850	107.0	30.0
64852	962.0	1077.0
64854	1355.0	361.0
64853	1053.0	227.0
64856	2932.0	7195.0
64855	9720.0	7342.0
64858	384.0	94.0
64857	1883.0	1533.0
64859	1679.0	266.0
387911	5.0	15.0
387914	2521.0	1211.0
100144494	0.0	0.0
64860	826.0	291.0
64863	923.0	219.0
133619	3511.0	956.0
64864	1507.0	417.0
64866	1619.0	736.0
133615	0.0	0.0
100506172	0.0	1.0
387933	10.0	7.0
100533794	0.0	0.0
387934	0.0	0.0
100533790	3.0	0.0
100506169	39.0	164.0
64881	0.0	0.0
375940	0.0	0.0
399939	0.0	0.0
100506161	124.0	30.0
100506164	1.0	1.0
399937	0.0	0.0
387921	2890.0	717.0
100288198	118.0	66.0
100288195	1.0	1.0
387923	184.0	120.0
387924	4.0	3.0
64895	1985.0	632.0
100506195	1.0	0.0
64897	959.0	470.0
399909	3541.0	1634.0
100288185	1.0	1.0
100288179	4.0	0.0
121601	31.0	10.0
100288173	0.0	0.0
100506190	3867.0	2602.0
399965	2.0	1.0
399967	4.0	0.0
101060111	0.0	0.0
100506134	2.0	0.0
100533754	0.0	0.0
157638	1604.0	821.0
399968	0.0	0.0
169611	4949.0	3630.0
145645	2.0	0.0
100132402	0.0	0.0
100132403	1.0	0.0
100132406	157.0	32.0
387978	3.0	0.0
100506126	2.0	1.0
399972	39.0	25.0
157627	0.0	0.0
399979	5018.0	1440.0
121665	4090.0	2603.0
100132415	14.0	9.0
100132417	3.0	10.0
133688	0.0	0.0
399942	10.0	2.0
100506157	48.0	21.0
100533731	0.0	0.0
133686	2313.0	430.0
157657	311.0	81.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	0.0
399947	0.0	0.0
399949	16.0	7.0
399948	1085.0	551.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5479.0	2491.0
133690	146.0	14.0
131034	3.0	36.0
399950	2.0	0.0
101060105	1.0	0.0
387990	26.0	5.0
100506144	622.0	145.0
399959	65.0	0.0
121643	7.0	0.0
121642	629.0	561.0
100132439	0.0	0.0
542767	18.0	17.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	1.0	0.0
100533718	0.0	0.0
100462954	0.0	0.0
100132441	1.0	0.0
100462957	0.0	0.0
100533725	4.0	0.0
100533721	0.0	0.0
101060160	2.0	0.0
64801	1118.0	787.0
64800	375.0	68.0
64802	912.0	357.0
64805	120.0	11.0
100132450	2.0	1.0
100144435	0.0	0.0
100506115	70.0	22.0
399988	7.0	0.0
100506119	75.0	80.0
64816	4.0	2.0
64806	3.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	22.0	12.0
100132467	5.0	1.0
101060146	187.0	26.0
101060144	4.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	1.0	0.0
650474	0.0	3.0
101060192	0.0	3.0
101060195	353.0	98.0
4606	42.0	41.0
4607	28.0	11.0
4608	6.0	45.0
4609	3975.0	212.0
4600	1004.0	296.0
4601	5187.0	3365.0
4602	178.0	38.0
4603	922.0	61.0
4604	3.0	2.0
4605	2105.0	217.0
202018	2640.0	753.0
4617	0.0	0.0
170555	0.0	0.0
4618	2.0	0.0
170554	0.0	10.0
4619	0.0	0.0
170552	0.0	0.0
170559	6.0	1.0
202020	165.0	78.0
170556	3.0	1.0
4610	560.0	56.0
4611	0.0	0.0
4613	201.0	29.0
170550	0.0	0.0
4615	2396.0	702.0
4616	5121.0	1562.0
100506311	145.0	100.0
101060176	0.0	0.0
101060171	17.0	2.0
4628	3527.0	1648.0
4629	2103.0	554.0
170589	5.0	0.0
4620	0.0	0.0
4621	282.0	136.0
4622	0.0	0.0
4624	8.0	0.0
4625	21.0	0.0
4626	0.0	0.0
4627	49390.0	15176.0
432369	16.0	28.0
100506301	2.0	4.0
101060189	0.0	0.0
100506305	104.0	108.0
4640	11.0	16.0
4641	8582.0	6152.0
170575	1195.0	536.0
4632	0.0	0.0
4633	6.0	0.0
4634	7.0	8.0
4635	658.0	197.0
170572	4.0	1.0
4636	525.0	579.0
4637	52602.0	30276.0
4638	1887.0	1678.0
157556	2.0	3.0
133584	350.0	255.0
4650	6405.0	2184.0
4651	4909.0	1769.0
170529	0.0	0.0
170527	1.0	1.0
170526	2.0	0.0
202051	254.0	168.0
170524	2.0	0.0
145567	1093.0	780.0
202052	753.0	355.0
170523	0.0	0.0
4642	8421.0	3228.0
4643	2478.0	1159.0
253639	201.0	100.0
4644	2856.0	828.0
4645	3781.0	1051.0
4646	3251.0	1808.0
4647	631.0	248.0
253635	917.0	232.0
4648	140.0	82.0
4649	3241.0	834.0
4660	4257.0	783.0
4661	53.0	56.0
2001	7.0	3.0
2000	1394.0	402.0
170517	6.0	0.0
170516	9.0	1.0
145581	31.0	5.0
169522	9.0	1.0
170511	1.0	0.0
170510	0.0	0.0
170514	0.0	1.0
170513	0.0	0.0
4653	82.0	1.0
4654	0.0	0.0
4656	1.0	0.0
4659	4775.0	1042.0
4670	12716.0	2353.0
4671	86.0	28.0
4673	20800.0	6985.0
4674	644.0	219.0
2012	17044.0	2897.0
2011	3706.0	1220.0
2010	5704.0	2669.0
2009	1450.0	347.0
170542	0.0	0.0
2006	1854.0	1135.0
170541	47.0	10.0
2005	3862.0	899.0
170548	1.0	4.0
2004	4660.0	1691.0
170547	0.0	0.0
2003	0.0	0.0
2002	1526.0	854.0
4664	4024.0	1810.0
4665	3269.0	3706.0
4666	39646.0	23061.0
4668	2054.0	878.0
170540	0.0	0.0
4669	2994.0	1868.0
157567	1606.0	490.0
4680	0.0	7.0
4681	1746.0	982.0
4682	1586.0	509.0
4683	3216.0	713.0
4684	6989.0	1961.0
4685	75.0	6.0
2023	31013.0	14844.0
2022	6326.0	15311.0
2021	221.0	193.0
170539	1.0	3.0
2020	3.0	0.0
170533	0.0	0.0
2019	10.0	10.0
2018	4.0	19.0
2017	10169.0	8845.0
2016	8.0	1.0
170537	6.0	5.0
2015	37.0	7.0
170536	3.0	0.0
2014	2779.0	1238.0
170535	0.0	0.0
2013	2143.0	2186.0
4675	397.0	87.0
100134934	6.0	2.0
157570	128.0	14.0
4676	7870.0	5002.0
4677	7675.0	3746.0
4678	4880.0	4546.0
100134938	3.0	0.0
157574	265.0	158.0
4690	2000.0	505.0
4691	30420.0	11214.0
4692	1240.0	888.0
4693	14.0	84.0
4694	4301.0	5627.0
4695	3021.0	4202.0
4696	2568.0	6498.0
2034	15101.0	7537.0
2033	7223.0	985.0
2030	3706.0	1182.0
100288165	28.0	12.0
2029	11091.0	6482.0
2028	193.0	566.0
2027	328.0	2720.0
2026	3859.0	2828.0
2025	0.0	0.0
4686	2065.0	649.0
4688	645.0	232.0
4689	1246.0	418.0
348487	40.0	28.0
2045	5.0	0.0
2044	102.0	1.0
2043	1879.0	374.0
2042	1533.0	124.0
2041	1159.0	249.0
2040	8040.0	4316.0
2039	3250.0	1378.0
2038	17.0	7.0
2037	3763.0	713.0
2036	2633.0	2390.0
2035	4123.0	564.0
4697	8928.0	6810.0
4698	6390.0	2518.0
735301	315.0	337.0
4699	0.0	0.0
2056	3.0	3.0
2055	1295.0	425.0
2054	924.0	217.0
2053	2578.0	1002.0
100288149	0.0	1.0
2052	6609.0	3912.0
2051	3094.0	744.0
2050	1779.0	1163.0
100288142	117.0	57.0
253650	170.0	170.0
2049	170.0	207.0
2048	1420.0	1069.0
2047	1509.0	208.0
2046	2.0	4.0
2067	3295.0	1946.0
2066	412.0	237.0
2065	1186.0	1027.0
2064	8552.0	4149.0
2063	1874.0	1938.0
2060	5911.0	2057.0
253665	0.0	3.0
100288130	0.0	0.0
2059	1527.0	1571.0
2058	5613.0	1336.0
2057	2075.0	4211.0
2070	117.0	5.0
649446	807.0	529.0
2078	1105.0	744.0
2077	3701.0	1737.0
2074	956.0	406.0
2073	1666.0	1493.0
2072	506.0	80.0
100288122	2.0	2.0
2071	3105.0	1196.0
2069	3.0	0.0
2068	1323.0	702.0
2081	3203.0	567.0
649458	2.0	0.0
2086	463.0	141.0
105751187	0.0	0.0
100288111	0.0	0.0
2079	5113.0	2773.0
170591	8.0	11.0
2091	6078.0	2968.0
2099	746.0	76.0
2098	6487.0	2175.0
100653515	9.0	2.0
64951	565.0	190.0
64949	2948.0	3968.0
64960	2208.0	3710.0
64963	1579.0	896.0
64965	1382.0	1007.0
64968	4125.0	2289.0
64969	2588.0	1903.0
100132372	2.0	2.0
64975	2157.0	4294.0
64976	2699.0	1920.0
64979	595.0	415.0
100132380	1.0	0.0
64978	581.0	314.0
100132382	0.0	1.0
100132386	0.0	0.0
64981	2228.0	2081.0
64983	2116.0	1143.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	141.0	73.0
287015	0.0	0.0
100506299	51.0	31.0
121512	1060.0	333.0
100288083	3.0	1.0
101060200	458.0	94.0
100288077	1.0	0.0
100288072	17.0	2.0
121504	124.0	15.0
121506	381.0	347.0
101060233	0.0	0.0
121551	2464.0	386.0
100506246	0.0	0.0
133558	5.0	0.0
100506244	0.0	0.0
157506	874.0	222.0
100506243	14.0	13.0
121549	0.0	7.0
101060211	0.0	0.0
100533851	2.0	0.0
170506	3260.0	819.0
100506275	1.0	0.0
170504	1.0	1.0
170503	1.0	0.0
100132308	0.0	0.0
121536	2435.0	899.0
101060226	646.0	113.0
64900	1165.0	469.0
64902	0.0	3.0
64901	282.0	68.0
145553	170.0	75.0
100132311	1.0	0.0
157530	7.0	1.0
100506211	53.0	13.0
100506215	238.0	65.0
121599	10.0	0.0
100132321	0.0	2.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	1.0	0.0
101060280	0.0	0.0
64922	3.0	4.0
64921	2201.0	712.0
64924	3869.0	919.0
100533849	0.0	0.0
64926	3334.0	519.0
64925	1829.0	846.0
64919	1720.0	42.0
100132332	0.0	2.0
133522	123.0	90.0
100506233	669.0	340.0
104644205	0.0	0.0
100506237	375.0	427.0
4705	4737.0	2533.0
64928	1523.0	1646.0
4706	2143.0	1267.0
64927	1163.0	763.0
100132341	1929.0	578.0
4707	2330.0	3560.0
4708	6948.0	4790.0
4709	1650.0	680.0
100132346	0.0	1.0
145501	39.0	4.0
145508	487.0	145.0
4700	2557.0	1254.0
4701	163.0	306.0
4702	1801.0	2566.0
4703	561.0	68.0
4704	1708.0	1696.0
101060264	35.0	35.0
100506229	0.0	0.0
64940	700.0	478.0
64943	1500.0	1415.0
64946	333.0	133.0
204777	3.0	0.0
4716	3540.0	3935.0
4717	2850.0	2233.0
100132352	624.0	113.0
4718	3207.0	3174.0
4719	4278.0	1720.0
100132355	0.0	0.0
100132358	0.0	0.0
4710	3766.0	3370.0
4711	3435.0	1454.0
4712	1767.0	1192.0
4713	4116.0	5152.0
4714	1941.0	3906.0
4715	5545.0	6818.0
100506412	0.0	0.0
407039	0.0	0.0
407036	1.0	0.0
407037	0.0	0.0
100506413	3.0	1.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	1.0
407035	0.0	0.0
407032	29.0	5.0
407033	0.0	0.0
4728	3263.0	7221.0
4729	531.0	658.0
4720	3952.0	2447.0
4722	3028.0	2357.0
4723	7767.0	3968.0
4724	1867.0	722.0
4725	5687.0	11491.0
4726	2185.0	2451.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3440.0	2309.0
4739	10415.0	876.0
100506409	0.0	0.0
4730	34.0	15.0
4731	2520.0	2689.0
4733	2469.0	864.0
4734	787.0	259.0
4735	23034.0	7705.0
4736	33551.0	8169.0
407016	6.0	0.0
407017	4.0	0.0
100506433	32.0	3.0
407014	18.0	16.0
407015	0.0	0.0
4750	1211.0	218.0
407018	10.0	3.0
100506436	131.0	39.0
4751	163.0	13.0
407019	29.0	26.0
407013	1.0	0.0
407010	10.0	3.0
407011	12.0	6.0
192217	16.0	5.0
4741	1.0	0.0
4744	89.0	28.0
4745	2.0	0.0
4747	7.0	17.0
407006	33.0	59.0
407003	0.0	0.0
100506421	0.0	0.0
650368	32.0	31.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	0.0
4761	6.0	3.0
407007	4.0	2.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	171.0	19.0
649395	0.0	0.0
348180	881.0	909.0
407001	0.0	0.0
407002	5.0	1.0
407000	0.0	0.0
4752	579.0	371.0
4753	1660.0	603.0
100506428	360.0	281.0
4756	2835.0	959.0
4758	6772.0	7026.0
4759	0.0	0.0
4771	2296.0	1313.0
4772	3166.0	376.0
4773	4114.0	591.0
348174	5.0	1.0
2110	1134.0	535.0
2108	3034.0	1199.0
2107	5889.0	1533.0
2104	647.0	34.0
2103	13.0	10.0
2101	1833.0	1347.0
4763	5559.0	2205.0
4764	0.0	0.0
4768	1.0	0.0
2109	3037.0	2695.0
4780	11297.0	2078.0
4781	2777.0	3154.0
4782	8248.0	7911.0
4783	1765.0	278.0
4784	5406.0	3342.0
2122	323.0	297.0
2121	1904.0	235.0
2120	2532.0	1403.0
143282	318.0	138.0
2119	1394.0	2031.0
2118	203.0	1021.0
100303743	0.0	0.0
2117	1773.0	524.0
2116	53.0	37.0
100303745	0.0	0.0
2115	493.0	563.0
2114	6668.0	2873.0
167227	2282.0	618.0
2113	17241.0	3001.0
143279	782.0	322.0
4774	6097.0	5002.0
4775	1122.0	204.0
4776	1387.0	3508.0
4778	102.0	56.0
4779	18994.0	7071.0
4790	4472.0	828.0
348158	12.0	0.0
4791	5471.0	3195.0
4792	11140.0	2296.0
4793	1780.0	1226.0
348156	363.0	51.0
4794	1712.0	784.0
4795	1531.0	1038.0
407052	0.0	0.0
2132	3722.0	1686.0
407053	0.0	0.0
2131	3265.0	864.0
407050	1.0	4.0
2130	14770.0	5006.0
407051	0.0	0.0
407056	0.0	1.0
407054	0.0	1.0
407055	0.0	0.0
2128	2.0	3.0
2125	2135.0	2653.0
2124	4009.0	253.0
2123	1740.0	150.0
255919	580.0	241.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	2.0	6.0
2140	2095.0	658.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	3.0	1.0
2139	1782.0	377.0
2138	25.0	1.0
2137	1836.0	1774.0
2135	787.0	255.0
2134	45.0	20.0
4796	803.0	270.0
100303728	186.0	62.0
4798	2997.0	922.0
4799	3809.0	1475.0
255928	1172.0	650.0
255926	0.0	0.0
2155	13.0	20.0
2153	249.0	27.0
2152	1332.0	314.0
2151	9.0	6.0
2150	819.0	214.0
253314	1.0	0.0
2149	1797.0	894.0
100288042	0.0	0.0
2147	2.0	0.0
2146	730.0	262.0
2145	3905.0	1713.0
348120	0.0	0.0
2166	3754.0	2163.0
2165	0.0	0.0
100288038	1.0	0.0
2162	1535.0	441.0
2161	45.0	49.0
2160	0.0	0.0
100288035	0.0	0.0
2159	187.0	69.0
2158	1.0	0.0
2157	746.0	276.0
652959	4.0	2.0
348110	2226.0	1423.0
2177	733.0	175.0
2176	475.0	330.0
2175	570.0	198.0
2173	1.0	0.0
2172	3.0	9.0
2171	492.0	66.0
2170	282.0	1678.0
338799	971.0	1003.0
100288022	0.0	0.0
100303755	204.0	137.0
2169	0.0	0.0
2168	9.0	6.0
2167	891.0	99.0
2180	4790.0	1590.0
2188	1093.0	389.0
2187	52.0	9.0
2186	5123.0	1055.0
2185	6979.0	1925.0
2184	1033.0	911.0
338785	1.0	0.0
2182	3235.0	725.0
2181	3829.0	1292.0
100288013	0.0	0.0
2178	458.0	194.0
255967	3578.0	1072.0
2191	166.0	100.0
649324	0.0	0.0
2199	2105.0	518.0
652972	58.0	14.0
100288008	0.0	0.0
2197	26150.0	23485.0
2196	46.0	39.0
338773	2343.0	81.0
652974	1.0	0.0
2195	3033.0	1306.0
652975	0.0	0.0
2194	2623.0	1230.0
2193	2838.0	1596.0
2192	3451.0	365.0
104355140	5.0	0.0
652978	3.0	1.0
104355141	0.0	2.0
104355143	1.0	3.0
104355145	1.0	1.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	831.0	388.0
104355148	3.0	2.0
104355149	0.0	1.0
121916	0.0	0.0
652968	165.0	130.0
652969	0.0	0.0
652960	0.0	0.0
649330	0.0	0.0
652961	0.0	0.0
338761	253.0	899.0
652963	0.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	322.0	64.0
104355133	2.0	0.0
104355135	1.0	0.0
104355136	1.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	0.0
121906	0.0	0.0
192286	2685.0	2452.0
652995	3.0	0.0
338751	0.0	0.0
338755	3.0	0.0
101290508	0.0	0.0
652985	1.0	3.0
101290506	85.0	17.0
101290504	3.0	0.0
101290503	0.0	0.0
104355150	0.0	1.0
101290502	2.0	1.0
104355151	0.0	0.0
104355152	0.0	0.0
338739	9.0	1.0
652991	0.0	0.0
101290501	3.0	0.0
101290500	1.0	2.0
100132247	130.0	111.0
121838	7.0	12.0
100132251	0.0	0.0
145814	4.0	3.0
100132264	1.0	0.0
100132268	0.0	0.0
145820	50.0	62.0
157807	22.0	13.0
338821	0.0	0.0
100132273	163.0	45.0
338811	86.0	455.0
338817	27.0	14.0
145837	19.0	7.0
375719	3.0	9.0
100132288	105.0	187.0
100132289	0.0	1.0
338809	10.0	0.0
101060321	0.0	0.0
100132291	33.0	8.0
375704	48.0	18.0
100132295	0.0	0.0
50484	4779.0	2453.0
50486	492.0	499.0
50485	1446.0	659.0
50488	5239.0	1837.0
50487	34.0	49.0
50489	161.0	132.0
387712	61.0	9.0
387718	0.0	0.0
387715	2.0	1.0
652904	0.0	0.0
101060301	0.0	1.0
387700	293.0	199.0
387707	18.0	48.0
387703	4.0	2.0
107063611	0.0	0.0
100506377	5.0	4.0
100506376	2.0	4.0
107063612	0.0	0.0
101060351	1.0	0.0
375759	12.0	25.0
399726	562.0	510.0
101928969	305.0	27.0
375757	1475.0	839.0
387733	0.0	0.0
100533990	2.0	3.0
375743	2657.0	607.0
100506365	2114.0	350.0
101928971	0.0	0.0
157869	383.0	38.0
143241	0.0	0.0
375748	1030.0	177.0
169841	235.0	84.0
387723	206.0	64.0
375775	2398.0	1577.0
100506392	135.0	49.0
399708	0.0	0.0
100506390	0.0	0.0
399706	1.0	1.0
101928989	1.0	0.0
100506394	171.0	104.0
143244	223.0	232.0
387755	9.0	3.0
387751	1537.0	45.0
100533970	84.0	15.0
387758	492.0	20.0
101928991	1.0	2.0
100506380	598.0	289.0
100506385	26.0	30.0
101928999	0.0	1.0
399717	7.0	1.0
387745	17.0	1.0
170850	0.0	2.0
387742	0.0	0.0
387747	1.0	2.0
387748	4.0	0.0
100506334	635.0	176.0
100533955	4.0	0.0
100533952	6.0	0.0
100506330	52.0	38.0
101928922	1.0	1.0
4804	1324.0	137.0
387778	3.0	1.0
4807	10.0	5.0
4808	0.0	1.0
100132201	1.0	1.0
4809	7098.0	2617.0
387775	3.0	5.0
100134869	72.0	15.0
4800	2451.0	606.0
4801	1957.0	571.0
4802	3660.0	2210.0
4803	24.0	34.0
133874	31.0	7.0
399774	1.0	0.0
100506328	70.0	3.0
100506325	131.0	43.0
101928931	82.0	19.0
4815	225.0	32.0
4817	1903.0	1113.0
4818	1589.0	197.0
387763	2753.0	1050.0
145853	602.0	194.0
375791	66.0	99.0
145858	0.0	0.0
375790	9880.0	10179.0
4810	586.0	236.0
4811	1345.0	1928.0
4814	4565.0	9930.0
373159	24.0	5.0
100506356	0.0	0.0
101060376	38.0	65.0
399746	0.0	1.0
373156	9845.0	4883.0
157855	0.0	0.0
170825	8.0	0.0
101928941	0.0	0.0
399748	9.0	3.0
4826	34.0	2.0
4828	567.0	806.0
4829	7.0	0.0
169834	27.0	139.0
145864	1135.0	309.0
4820	7921.0	2937.0
4821	9.0	0.0
4824	210.0	26.0
4825	201.0	145.0
100506343	10.0	5.0
157848	30.0	4.0
4837	1479.0	266.0
4838	8.0	0.0
145873	18.0	86.0
4839	1666.0	1168.0
387787	103.0	38.0
100132234	6.0	0.0
4830	1193.0	1500.0
4831	3003.0	1511.0
4832	2714.0	4497.0
4833	3015.0	3728.0
4835	961.0	862.0
4836	5808.0	2796.0
650236	0.0	0.0
102467146	86.0	28.0
4850	1541.0	555.0
4848	3675.0	1414.0
4849	3270.0	1425.0
143187	1194.0	469.0
4841	16311.0	5427.0
4842	16.0	6.0
4843	58.0	37.0
155185	39.0	18.0
155184	1.0	0.0
4846	459.0	692.0
192111	1564.0	757.0
4860	1664.0	528.0
4861	67.0	22.0
167153	3519.0	1338.0
192127	0.0	0.0
100421090	0.0	0.0
192128	5.0	0.0
4851	3252.0	1327.0
4852	21.0	1.0
4853	8352.0	1447.0
4854	2802.0	5908.0
100506527	1.0	0.0
100421096	0.0	6.0
4855	1272.0	2977.0
100421097	18.0	7.0
4856	1185.0	177.0
4857	252.0	204.0
4858	290.0	602.0
100506555	50.0	9.0
4871	0.0	0.0
2210	46.0	180.0
649264	0.0	1.0
2207	1177.0	746.0
2206	4.0	25.0
2205	195.0	125.0
101928904	0.0	5.0
2204	12.0	2.0
2203	1580.0	2136.0
2202	8640.0	179.0
2201	224.0	18.0
2200	7097.0	842.0
4862	520.0	237.0
4863	1690.0	296.0
4864	1613.0	623.0
4867	816.0	397.0
2209	114.0	185.0
4868	279.0	0.0
2208	1730.0	2.0
4869	26839.0	9063.0
100506542	0.0	0.0
4880	274.0	87.0
4881	569.0	392.0
4882	585.0	254.0
4883	1415.0	243.0
2220	5.0	2.0
101928913	100.0	72.0
100506540	44.0	73.0
2218	1257.0	441.0
2217	8365.0	4109.0
2216	1.0	1.0
2215	2.0	1.0
2214	2269.0	1479.0
2213	606.0	98.0
2212	1171.0	748.0
4874	0.0	0.0
4875	25.0	5.0
4878	10.0	6.0
4879	1.0	0.0
2219	204.0	19.0
4891	4844.0	2118.0
4892	0.0	1.0
4893	2863.0	800.0
2232	884.0	1319.0
2231	2.0	2.0
2230	2301.0	591.0
649288	0.0	0.0
2229	0.0	1.0
2228	0.0	0.0
2227	0.0	0.0
204474	0.0	0.0
2224	3136.0	972.0
2222	5347.0	1242.0
4884	29.0	1.0
4885	45.0	196.0
4886	372.0	33.0
4887	0.0	0.0
4888	4.0	0.0
4889	32.0	3.0
131177	42.0	166.0
2243	0.0	0.0
2242	1526.0	854.0
2241	1703.0	419.0
649299	0.0	1.0
143162	34.0	67.0
2239	1645.0	508.0
2237	913.0	425.0
2236	0.0	0.0
2235	1607.0	410.0
4897	973.0	550.0
4898	6102.0	3523.0
4899	1412.0	586.0
131185	0.0	1.0
2254	27.0	0.0
2253	0.0	0.0
2252	840.0	20.0
2251	0.0	0.0
2250	0.0	1.0
2249	0.0	1.0
2248	0.0	2.0
2247	320.0	411.0
2246	768.0	1176.0
2245	642.0	451.0
2244	0.0	0.0
100506516	102.0	245.0
2264	51.0	23.0
348262	4302.0	4899.0
2263	7234.0	624.0
2262	18.0	2.0
2261	124.0	127.0
2260	4019.0	2286.0
169792	2119.0	522.0
613227	1.0	4.0
2259	30.0	8.0
2258	687.0	17.0
167127	24.0	7.0
2257	103.0	145.0
2256	72.0	7.0
2255	58.0	0.0
100506506	0.0	0.0
348254	7.0	0.0
2275	803.0	612.0
2274	3022.0	393.0
2273	26890.0	4144.0
2272	713.0	524.0
2271	2251.0	1398.0
100132086	0.0	1.0
253430	853.0	196.0
2268	1067.0	473.0
2267	1.0	1.0
2266	0.0	0.0
348249	0.0	0.0
2287	2238.0	1116.0
2286	6682.0	9221.0
2284	0.0	0.0
2283	0.0	0.0
2281	169.0	79.0
2280	12144.0	7550.0
2277	15.0	5.0
2290	16.0	4.0
348235	1800.0	948.0
2298	14.0	15.0
2297	10.0	3.0
2296	613.0	238.0
2295	68.0	28.0
2294	405.0	278.0
2289	2992.0	609.0
2288	5752.0	2704.0
2299	1.0	0.0
338879	0.0	3.0
338870	2.0	2.0
652873	5.0	1.0
253461	5344.0	940.0
338872	14.0	6.0
192134	0.0	0.0
104054213	13.0	5.0
338862	0.0	0.0
338864	0.0	0.0
192146	12.0	7.0
100132121	0.0	0.0
100846978	35.0	5.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	1.0
100846996	0.0	0.0
100132142	0.0	0.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	4.0	1.0
107063536	0.0	1.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	1.0	0.0
399804	172.0	113.0
399806	0.0	1.0
100132163	8.0	11.0
100132166	0.0	0.0
100132169	14.0	11.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	838.0	401.0
399814	0.0	0.0
100132173	0.0	0.0
338917	5.0	20.0
387804	16.0	4.0
375850	0.0	0.0
387837	7.0	5.0
387836	1.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	7.0	1.0
133789	1.0	0.0
101928840	11.0	2.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	1.0
613211	0.0	4.0
613212	0.0	0.0
100506495	348.0	26.0
101928846	16.0	22.0
387856	44.0	80.0
387853	0.0	0.0
613209	0.0	0.0
121793	8.0	13.0
145767	73.0	11.0
100073347	3.0	0.0
399857	0.0	0.0
100421018	2.0	0.0
145781	9.0	1.0
613204	0.0	0.0
387845	28.0	2.0
145773	268.0	251.0
170712	0.0	0.0
387841	131.0	76.0
100134713	84.0	40.0
387849	13.0	8.0
157773	136.0	43.0
399823	48.0	132.0
131149	0.0	0.0
157777	75.0	24.0
399829	0.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	17459.0	5316.0
4905	1722.0	969.0
4907	3731.0	644.0
4908	11.0	4.0
4909	43.0	3.0
145788	105.0	38.0
4900	407.0	692.0
4901	236.0	112.0
4902	15.0	12.0
155100	1.0	4.0
157769	3271.0	904.0
399839	0.0	0.0
4914	10.0	2.0
4915	31300.0	12177.0
387867	22.0	11.0
4916	243.0	481.0
4917	6.0	6.0
4919	118.0	38.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	653.0	780.0
50507	35.0	289.0
399888	64.0	72.0
100421046	0.0	0.0
50506	7949.0	13085.0
100421047	0.0	0.0
50509	500.0	831.0
50508	0.0	0.0
157713	0.0	0.0
100506457	21.0	0.0
133746	2634.0	1250.0
100506451	317.0	178.0
4925	4720.0	1732.0
4926	16371.0	10140.0
4927	2864.0	871.0
4928	5893.0	2043.0
4929	2271.0	396.0
387895	67.0	3.0
387893	2377.0	1073.0
50512	616.0	501.0
50511	18.0	19.0
4920	1381.0	43.0
4921	1453.0	278.0
50514	2.0	0.0
4922	30.0	3.0
4923	7.0	0.0
4924	17500.0	8844.0
50515	1914.0	592.0
